"NetC","Comune di Barletta","","","","","","",""
"Stat","Via Casardi - C. Sportivo","","","","","","",""
,NO2,NOX,O3
19/01/2012 12.00,"18,10129787","31,79791752","69,491436"
19/01/2012 13.00,"18,153245","32,01320872","73,2953025"
19/01/2012 14.00,"19,95110816","33,87956928","71,96278215"
19/01/2012 15.00,"28,60990608","44,22421584","65,5849866"
19/01/2012 16.00,"66,0942072","97,97476136","33,24509895"
19/01/2012 17.00,"99,80357024","182,80140616","8,80591404"
19/01/2012 18.00,"100,07237832","160,39813888","8,74245908"
19/01/2012 19.00,"88,46906216","118,0266128","14,60046536"
19/01/2012 20.00,"53,04431008","68,81098712","41,57781495"
19/01/2012 21.00,"43,53689008","57,50911688","47,07128685"
19/01/2012 22.00,"47,93770224","62,2262312","41,1086508"
19/01/2012 23.00,"41,8123808","53,88928024","43,803417"
20/01/2012 0.00,"30,67786792","41,83325984","47,2441137"
20/01/2012 1.00,"19,49660664","29,61317072","55,7489583"
20/01/2012 2.00,"10,32745959","20,13877096","67,19967975"
20/01/2012 3.00,,,"66,68868045"
20/01/2012 4.00,"8,65946138","18,61223398","67,6836867"
20/01/2012 5.00,"14,13549057","24,08286368",
20/01/2012 6.00,"20,69258176","30,82321816","53,19661515"
20/01/2012 7.00,"41,78511568","53,02289568","37,34462445"
20/01/2012 8.00,"62,37771896","79,750954","23,1235263"
20/01/2012 9.00,"91,12593912","195,9478784","9,83265276"
20/01/2012 10.00,"76,80213376","138,2276576","18,09650535"
20/01/2012 11.00,"64,27817048","106,01145184","26,1227295"
20/01/2012 12.00,"51,83923384","79,64328928","34,33460835"
20/01/2012 13.00,"19,8056432","33,32315816","58,1588385"
20/01/2012 14.00,"24,41750192","37,6174528","52,9556391"
20/01/2012 15.00,"19,8653932","32,498264","55,0097709"
20/01/2012 16.00,"22,89233776","36,97609152","50,9548137"
20/01/2012 17.00,"30,921342","44,58089944","41,74926525"
20/01/2012 18.00,"56,51017336","77,62001088","19,25554449"
20/01/2012 19.00,"46,86833976","64,9738708","24,0584631"
20/01/2012 20.00,"51,30876856","72,94572536","20,60561685"
20/01/2012 21.00,"37,1758764","53,54687928","32,16771915"
20/01/2012 22.00,"34,16709584","49,08593472","35,3573052"
20/01/2012 23.00,"23,64161232","35,63113336","43,5293439"
21/01/2012 0.00,"13,13884336","23,6451304","62,99753145"
21/01/2012 1.00,"14,61921318","24,64250608","60,90760935"
21/01/2012 2.00,"9,93789533","19,3171272","59,5669893"
21/01/2012 3.00,"9,01526738","18,64919868","57,20500905"
21/01/2012 4.00,"8,04524286","17,93261932","55,86776055"
21/01/2012 5.00,"12,43957142","22,86759648","51,2565375"
21/01/2012 6.00,"17,06894789","27,37393192","44,32792245"
21/01/2012 7.00,"26,17640808","37,1920328","36,0100692"
21/01/2012 8.00,"45,08086832","62,00833968","21,01335495"
21/01/2012 9.00,"48,63179648","77,01367744","21,2961861"
21/01/2012 10.00,"44,89972544","72,92758048","27,2487075"
21/01/2012 11.00,"33,5892512","57,9792968","37,8434742"
21/01/2012 12.00,"25,708274","47,53734856","45,80019255"
21/01/2012 13.00,"25,95304824","42,80794008","52,76122635"
21/01/2012 14.00,"14,59388492","28,5451084","68,4896667"
21/01/2012 15.00,"13,0239226","26,18526064","72,8072457"
21/01/2012 16.00,"15,43145564","27,37978264","70,34739075"
21/01/2012 17.00,"17,79938734","28,31230328","67,01538165"
21/01/2012 18.00,"102,30601496","245,9919928","25,44768135"
21/01/2012 19.00,"90,16693728","150,57680672","7,1993166"
21/01/2012 20.00,"83,687762","147,27598728","7,19728968"
21/01/2012 21.00,"82,69048192","137,10642256","6,97452599"
21/01/2012 22.00,"85,42460368","134,61558368","6,29408535"
21/01/2012 23.00,"65,63127376","87,57885408","15,1330725"
22/01/2012 0.00,"41,54099152","55,35941704","27,80493345"
22/01/2012 1.00,"44,11473472","57,88138328","20,5212483"
22/01/2012 2.00,"29,68836968","40,69516096","34,26103275"
22/01/2012 3.00,,,"49,79170875"
22/01/2012 4.00,"10,7248229","20,73472224","50,8683903"
22/01/2012 5.00,"33,12694872","55,21284312",
22/01/2012 6.00,"38,33418512","52,90358688","15,414567"
22/01/2012 7.00,"45,13539856","62,3403776","11,76529505"
22/01/2012 8.00,"43,7848956","64,2469284","16,91383544"
22/01/2012 9.00,"31,1362508","45,94467168","42,05370225"
22/01/2012 10.00,"15,46392331","28,45950816","58,60573845"
22/01/2012 11.00,"12,20258667","24,91228928","63,40459125"
22/01/2012 12.00,"11,63900555","24,32928224","66,8392032"
22/01/2012 13.00,"11,95910303","24,74822056","68,08669665"
22/01/2012 14.00,"17,56824374","34,2705924","65,1428148"
22/01/2012 15.00,"13,47322348","25,13146184","71,51789715"
22/01/2012 16.00,"15,23602247","26,48357088","67,83692265"
22/01/2012 17.00,"38,07057768","50,06969696","42,8873928"
22/01/2012 18.00,"94,64248952","229,6537616","11,58100094"
22/01/2012 19.00,"65,13587456","84,39994376","24,98731515"
22/01/2012 20.00,"53,93901136","68,76882752","26,6641326"
22/01/2012 21.00,"50,497832","66,94722688","27,1744536"
22/01/2012 22.00,"48,85643736","64,90320328","24,9670659"
22/01/2012 23.00,"32,60558456","44,90968696","35,84873355"
23/01/2012 0.00,"32,04265352","43,35461912","33,646074"
23/01/2012 1.00,"18,05286882","28,80865848","42,91203105"
23/01/2012 2.00,"8,84710315","18,58045846","53,1000771"
23/01/2012 3.00,"5,58901118","15,59936366","54,6121674"
23/01/2012 4.00,"7,31415142","17,38010868","50,11234515"
23/01/2012 5.00,"19,58295256","32,21163608","36,10253745"
23/01/2012 6.00,"25,65697504","36,54483992","29,40141225"
23/01/2012 7.00,"32,38417496","47,59702208","22,2797211"
23/01/2012 8.00,"59,55853232","93,52092944","9,97508579"
23/01/2012 9.00,"77,95591104","185,75332384","8,60340159"
23/01/2012 10.00,"74,92443504","176,2011248","19,66935138"
23/01/2012 11.00,"32,17316664","54,034554","48,91618305"
23/01/2012 12.00,"26,13160992","45,3266368","55,67807595"
23/01/2012 13.00,"21,4360056","38,13231616","61,94852055"
23/01/2012 14.00,"20,8906076","37,16415584","63,76776105"
23/01/2012 15.00,"14,67764008","27,33244152","72,0059739"
23/01/2012 16.00,"20,1393828","32,85557856","69,5434257"
23/01/2012 17.00,"35,56629744","48,18322216","52,84896645"
23/01/2012 18.00,"52,42943","65,04845792","35,18044845"
23/01/2012 19.00,"72,71882832","94,45865072","16,62895941"
23/01/2012 20.00,"91,26488416","148,66828656","5,677772"
23/01/2012 21.00,"81,84381008","136,17258264","7,22901617"
23/01/2012 22.00,"63,72432144","92,23824512","12,69954357"
23/01/2012 23.00,"48,59933072","64,3629868","20,97756465"
24/01/2012 0.00,"38,07965968","50,65784728","22,88861505"
24/01/2012 1.00,"23,03323304","33,52416672","30,51861225"
24/01/2012 2.00,"16,89298462","26,98679016","36,0674454"
24/01/2012 3.00,,,"39,66540795"
24/01/2012 4.00,"12,54475819","22,47915456","33,95659575"
24/01/2012 5.00,"19,33492792","29,92637544",
24/01/2012 6.00,"23,27215656","37,4793108","17,10621329"
24/01/2012 7.00,"20,73347944","32,97295624","26,8004709"
24/01/2012 8.00,"41,88641344","65,19434352","13,77894231"
24/01/2012 9.00,"43,37326112","71,62411272","23,20250835"
24/01/2012 10.00,"32,9191908","53,46776072","40,08934545"
24/01/2012 11.00,"23,33383768","39,68807232","54,335421"
24/01/2012 12.00,"20,62049936","36,21477136","61,9303062"
24/01/2012 13.00,"19,50763888","34,89120848","63,401898"
24/01/2012 14.00,"22,9475372","37,54676616","63,4673739"
24/01/2012 15.00,"26,40234912","38,47150496","56,7628572"
24/01/2012 16.00,"30,67786792","42,46423896","49,12410195"
24/01/2012 17.00,"41,38386336","54,97032504","40,3816329"
24/01/2012 18.00,"34,30475984","47,38496216","44,79168015"
24/01/2012 19.00,"39,09319176","53,18891464","39,4473744"
24/01/2012 20.00,"47,66436272","62,80533776","36,3583962"
24/01/2012 21.00,"34,8047096","49,10798008","42,76587735"
24/01/2012 22.00,"25,95824888","39,01038304","46,99906785"
24/01/2012 23.00,"19,02783204","30,51716432","52,44461985"
25/01/2012 0.00,"14,35755216","24,66975208","54,06607605"
25/01/2012 1.00,"10,00736976","20,38713976","54,5723472"
25/01/2012 2.00,"6,73758973","16,86261632","57,31976145"
25/01/2012 3.00,"5,36436074","15,26214995","62,2367781"
25/01/2012 4.00,"5,4273401","15,34450744","58,12171155"
25/01/2012 5.00,"6,97847305","17,13627706","52,47701865"
25/01/2012 6.00,"11,01569546","21,60758848","47,3993646"
25/01/2012 7.00,"18,0006674","29,050928","42,5869857"
25/01/2012 8.00,"31,09145264","45,69435264","29,1921567"
25/01/2012 9.00,"30,9434256","50,700026","33,57383505"
25/01/2012 10.00,"25,2810376","41,825478","38,38485735"
25/01/2012 11.00,"17,21503425","31,54887952","50,5248114"
25/01/2012 12.00,"13,45439602","27,8324104","55,6881906"
25/01/2012 13.00,"13,6842471","28,75716832","56,7716352"
25/01/2012 14.00,"15,65156317","31,06707464","56,95794825"
25/01/2012 15.00,"11,31696548","24,30853704","63,5233935"
25/01/2012 16.00,"12,20713341","25,06855704","67,09841355"
25/01/2012 17.00,"14,77438346","27,36421896","66,7264857"
25/01/2012 18.00,"15,31134571","27,76497416","64,9970202"
25/01/2012 19.00,"16,47874599","28,97050928","63,9142539"
25/01/2012 20.00,"19,880976","33,6992868","59,53728375"
25/01/2012 21.00,"16,88584521","30,08591272","58,89329775"
25/01/2012 22.00,"16,20800297","28,68453144","58,10483385"
25/01/2012 23.00,"11,0988101","22,40458656","61,50435375"
26/01/2012 0.00,"9,00552765","19,76199224","62,7200868"
26/01/2012 1.00,"6,9018573","17,2089082","62,6897229"
26/01/2012 2.00,"5,29293989","15,37822938","63,062349"
26/01/2012 3.00,,,"63,54635595"
26/01/2012 4.00,"4,41511201","14,50147414","63,2020788"
26/01/2012 5.00,"5,59745266","15,76991597",
26/01/2012 6.00,"6,50579606","17,0792115","60,18801285"
26/01/2012 7.00,"8,02381507","18,67513687","59,67904845"
26/01/2012 8.00,"12,37334166","24,38635544","56,42735805"
26/01/2012 9.00,"15,60287026","29,7694576","54,19838445"
26/01/2012 10.00,"13,3667442","27,83306048","55,5079623"
26/01/2012 11.00,"11,91105256","25,50175888","56,77704165"
26/01/2012 12.00,"12,50190262","26,73647112","58,2911469"
26/01/2012 13.00,"13,92967333","29,02888264","60,8947815"
26/01/2012 14.00,"16,23266968","31,85952216","62,7261915"
26/01/2012 15.00,"13,92057986","27,34670504","65,70917535"
26/01/2012 16.00,"15,82751497","28,81357232","65,0098281"
26/01/2012 17.00,"19,95693976","32,70969296","61,7709855"
26/01/2012 18.00,"31,111586","43,94278856","53,23982685"
26/01/2012 19.00,"59,7559272","77,97149384","27,54841635"
26/01/2012 20.00,"66,75646664","91,35629688","20,04262785"
26/01/2012 21.00,"54,97395784","76,08828856","23,80463925"
26/01/2012 22.00,"48,47984984","67,71762904","24,91306125"
26/01/2012 23.00,"33,17564736","46,44269032","33,9863013"
27/01/2012 0.00,"24,02080016","35,20181288","39,77341725"
27/01/2012 1.00,"16,41706487","26,8720128","43,9269474"
27/01/2012 2.00,"12,2168674","22,47397304","47,26436295"
27/01/2012 3.00,"8,74841336","18,6855133","50,5821876"
27/01/2012 4.00,"8,52570934","18,35024601","48,84396405"
27/01/2012 5.00,"10,55730302","20,80994032","45,5166831"
27/01/2012 6.00,"17,19360264","28,05290224","39,46694535"
27/01/2012 7.00,"25,32325456","37,32822456","35,05691805"
27/01/2012 8.00,"36,50646608","53,71807976","25,5874311"
27/01/2012 9.00,"44,63091736","75,54487904","22,5429813"
27/01/2012 10.00,"35,76629264","65,1833304","33,1762515"
27/01/2012 11.00,"26,487414","49,90302792","44,4811584"
27/01/2012 12.00,"19,68358112","37,35610152","55,94943585"
27/01/2012 13.00,"21,47235272","37,47736056","58,74139845"
27/01/2012 14.00,"24,52463128","43,04334552","59,7890727"
27/01/2012 15.00,"19,15443512","34,69729344","67,42311975"
27/01/2012 16.00,"22,70924464","38,1102708","65,4337656"
27/01/2012 17.00,"28,6248388","42,60821256","58,582776"
27/01/2012 18.00,"45,57561744","60,9785556","45,13932885"
27/01/2012 19.00,"68,5751228","88,73119736","27,82316775"
27/01/2012 20.00,"81,51203984","123,00764048","17,31142697"
27/01/2012 21.00,"82,36519336","136,88594984","6,19215482"
27/01/2012 22.00,"76,85930256","126,07693584","6,52562505"
27/01/2012 23.00,"53,07027504","73,95413328","19,84013136"
28/01/2012 0.00,"28,17163744","40,0538188","35,1237306"
28/01/2012 1.00,"23,14231264","34,10522352","38,99915775"
28/01/2012 2.00,"15,89569689","26,12105568","43,9607028"
28/01/2012 3.00,,,"46,04860995"
28/01/2012 4.00,"11,67341773","21,83521208","44,74240365"
28/01/2012 5.00,"15,56456334","26,63012568",
28/01/2012 6.00,"21,06461872","33,387344","35,43493065"
28/01/2012 7.00,"39,71585368","53,58968896","21,44874375"
28/01/2012 8.00,"44,8321936","62,965506","23,25381975"
28/01/2012 9.00,"62,55368032","106,21377968","18,82622249"
28/01/2012 10.00,"53,29686616","83,94471568","37,43372115"
28/01/2012 11.00,"32,42639192","52,86142728","57,0335388"
28/01/2012 12.00,"26,2874188","44,55042216","60,27307965"
28/01/2012 13.00,"20,84904072","37,84960784","63,4160625"
28/01/2012 14.00,"25,2096244","42,94346264","66,44700615"
28/01/2012 15.00,"14,58609352","27,11455","77,52444315"
28/01/2012 16.00,"20,703614","33,73104512","73,6064826"
28/01/2012 17.00,"31,66671608","43,55952816","63,5983257"
28/01/2012 18.00,"62,525746","77,74452032","32,47351275"
28/01/2012 19.00,"98,80302064","145,51794152","8,82819221"
28/01/2012 20.00,"83,59491528","120,76193912","8,71545875"
28/01/2012 21.00,"75,80680392","115,08377712","10,44423996"
28/01/2012 22.00,"71,82930856","113,5793008","9,39927492"
28/01/2012 23.00,"51,31656952","70,34789096","19,07733114"
29/01/2012 0.00,"45,81586024","60,84171376","23,587284"
29/01/2012 1.00,"31,656984","43,38119592","33,66700155"
29/01/2012 2.00,"22,885206","33,5494816","37,23525855"
29/01/2012 3.00,"16,70729882","27,13399504","40,8555252"
29/01/2012 4.00,"13,09015046","23,22816144","44,75724645"
29/01/2012 5.00,"16,68392271","27,46343264","38,50906605"
29/01/2012 6.00,"14,98345683","26,00302792","38,67108"
29/01/2012 7.00,"19,31739488","30,45360944","37,4040156"
29/01/2012 8.00,"27,19317144","39,35215304","35,17909185"
29/01/2012 9.00,"28,38266488","42,19705608","37,64028345"
29/01/2012 10.00,"30,09482264","46,25011368","43,4328258"
29/01/2012 11.00,"25,68489024","41,09073464","58,1298312"
29/01/2012 12.00,"26,21665568","41,13870672","61,4665485"
29/01/2012 13.00,"29,05272528","44,7488304","58,538886"
29/01/2012 14.00,"29,21308472","45,74104368","56,19988815"
29/01/2012 15.00,"17,8753511","30,41209992","65,4837204"
29/01/2012 16.00,"19,49853776","31,69480336","62,70255075"
29/01/2012 17.00,"27,76065304","39,88714976","54,0782256"
29/01/2012 18.00,"48,4590664","62,05113024","32,5471083"
29/01/2012 19.00,"45,46393752","59,27626376","29,95426665"
29/01/2012 20.00,"46,13269776","61,2924104","26,83265025"
29/01/2012 21.00,"53,34296448","71,74992232","20,23706055"
29/01/2012 22.00,"53,56242384","72,43992488","19,72470665"
29/01/2012 23.00,"42,72528432","56,95662536","25,27555275"
30/01/2012 0.00,"33,8009096","45,81819288","29,7936093"
30/01/2012 1.00,"30,10000416","41,46751336","30,11965215"
30/01/2012 2.00,"22,45991984","32,74860216","38,39431365"
30/01/2012 3.00,,,"30,4558296"
30/01/2012 4.00,"29,04102384","39,58170776","23,1910371"
30/01/2012 5.00,"24,4428168","35,17198568",
30/01/2012 6.00,"23,77795704","34,51961128","38,4955599"
30/01/2012 7.00,"48,5434812","68,78179088","17,19936981"
30/01/2012 8.00,"62,12904424","89,72664192","10,87828613"
30/01/2012 9.00,"57,14906816","84,13863072","19,25217294"
30/01/2012 10.00,"68,7400328","103,81762304","10,01423766"
30/01/2012 11.00,"52,52227672","78,80156952","22,5929361"
30/01/2012 12.00,"52,35281616","82,1160024","24,89011875"
30/01/2012 13.00,"37,40701808","60,29505384","35,3330061"
30/01/2012 14.00,"30,8622612","49,15597128","44,13552465"
30/01/2012 15.00,"32,35105912","46,24816344","44,662065"
30/01/2012 16.00,"37,22457504","52,5644172","33,07025715"
30/01/2012 17.00,"38,90749832","54,74335152","27,1589325"
30/01/2012 18.00,"43,25639968","61,4778744","23,50155885"
30/01/2012 19.00,"50,005014","71,35757992","18,77423877"
30/01/2012 20.00,"44,63221752","64,28130616","21,73833795"
30/01/2012 21.00,"44,5893696","65,99977352","20,72172585"
30/01/2012 22.00,"42,28701568","61,5226152","22,2054672"
30/01/2012 23.00,"30,73629864","43,84422496","30,68128455"
31/01/2012 0.00,"26,10627592","37,6978524","32,7853911"
31/01/2012 1.00,"19,35701152","30,16956272","39,1942488"
31/01/2012 2.00,"15,72558242","25,62043672","42,45872715"
31/01/2012 3.00,"13,88486752","23,89026792","43,6454529"
31/01/2012 4.00,"13,21156246","23,41362544","43,92425415"
31/01/2012 5.00,"13,83358194","24,13993688","44,5074924"
31/01/2012 6.00,"16,2865594","27,18198624","43,4665812"
31/01/2012 7.00,"23,96495064","35,46379512","36,95647725"
31/01/2012 8.00,"32,71271392","46,72671792","30,76567305"
31/01/2012 9.00,"39,60549304","58,23609752","28,4293485"
31/01/2012 10.00,"39,1860576","60,6192908","31,7350236"
31/01/2012 11.00,"32,30107944","53,38152952","42,3804234"
31/01/2012 12.00,"26,49259552","44,2858396","50,06171205"
31/01/2012 13.00,"20,469872","34,37370656","57,12401205"
31/01/2012 14.00,"25,9790132","41,99149696","51,6068994"
31/01/2012 15.00,"30,25973264","45,55687984","48,5482851"
31/01/2012 16.00,"32,765944","47,35836624","47,73486375"
31/01/2012 17.00,"35,15984448","49,55414528","39,99753555"
31/01/2012 18.00,"41,8097996","57,08306592","33,69130065"
31/01/2012 19.00,"47,91953824","65,12887664","28,8829716"
31/01/2012 20.00,"44,60883376","62,43764104","32,04554535"
31/01/2012 21.00,"44,32899344","61,13614264","31,8700452"
31/01/2012 22.00,"35,11309608","49,02239896","41,68985415"
31/01/2012 23.00,"27,86908256","40,11020368","44,5560906"
01/02/2012 0.00,"21,67687936","32,92563424","47,8772868"
01/02/2012 1.00,"15,65091118","26,01080976","51,90796485"
01/02/2012 2.00,"9,72687936","19,98313416","67,7646837"
01/02/2012 3.00,,,"63,75088335"
01/02/2012 4.00,"11,82794748","21,95452088","61,8958725"
01/02/2012 5.00,"15,04059122","25,60032248",
01/02/2012 6.00,"21,53145264","32,46000488","46,2011676"
01/02/2012 7.00,"30,921342","42,76903088","37,77732"
01/02/2012 8.00,"27,68143888","40,07844536","50,4512358"
01/02/2012 9.00,"30,01365824","44,43692584","48,11355465"
01/02/2012 10.00,"39,32628368","56,42551","41,35437495"
01/02/2012 11.00,"27,29056872","41,936374","50,5572102"
01/02/2012 12.00,"20,24976256","32,8342024","59,5582113"
01/02/2012 13.00,"18,5058025","31,45811688","66,74266515"
01/02/2012 14.00,"21,38470664","36,93263176","66,67044615"
01/02/2012 15.00,"15,87102062","28,64627232","69,42394515"
01/02/2012 16.00,"28,0417744","41,9480372","57,79297545"
01/02/2012 17.00,"35,21829432","48,72018824","49,85718465"
01/02/2012 18.00,"31,38039408","43,5426452","55,0631172"
01/02/2012 19.00,"44,6205352","57,75362344","42,54447225"
01/02/2012 20.00,"54,32598104","72,92172976","31,03499805"
01/02/2012 21.00,"31,8842252","45,34090032","53,94793215"
01/02/2012 22.00,"26,4283332","39,06615608","57,28197615"
01/02/2012 23.00,"26,62245856","37,87293424","55,32839235"
02/02/2012 0.00,"28,453428","39,3592848","51,33013305"
02/02/2012 1.00,"12,49346114","22,78264632","58,13252445"
02/02/2012 2.00,"9,35419232","19,34177288","57,5303736"
02/02/2012 3.00,"9,08928472","18,94620494","60,7111617"
02/02/2012 4.00,"7,14274253","17,23614464","62,7457425"
02/02/2012 5.00,"8,08484802","18,27956128","61,5239247"
02/02/2012 6.00,"13,03560874","23,43762104","56,37066015"
02/02/2012 7.00,"19,33102744","30,01587616","51,5144112"
02/02/2012 8.00,"35,59228152","49,47890808","39,43454655"
02/02/2012 9.00,"36,53568144","55,58637144","41,57781495"
02/02/2012 10.00,"28,67288736","45,77800264","48,2242572"
02/02/2012 11.00,"24,82070448","40,80343752","53,0008458"
02/02/2012 12.00,"29,46696008","46,03348408","48,3599571"
02/02/2012 13.00,"21,62104896","38,05646712","57,9117777"
02/02/2012 14.00,"26,00757848","43,12242584","54,8308992"
02/02/2012 15.00,"24,14544344","38,39689872","57,18003165"
02/02/2012 16.00,"26,01019792","40,44872328","57,018696"
02/02/2012 17.00,"32,48807304","46,0996584","50,23926705"
02/02/2012 18.00,"36,37272168","49,57295936","45,42553155"
02/02/2012 19.00,"44,95880624","60,54533464","37,0098036"
02/02/2012 20.00,"45,58276832","61,94090344","36,4731486"
02/02/2012 21.00,"44,73349616","61,17503272","36,7283091"
02/02/2012 22.00,"42,4642772","58,37615152","37,18666035"
02/02/2012 23.00,"30,89927752","43,08483592","43,3909707"
03/02/2012 0.00,"21,17499848","31,93799064","50,75768775"
03/02/2012 1.00,"14,58349894","24,99463912","55,7719008"
