TARANTO - Carcere,,,
,SO2,NO2,PM10
05/12/2011 16.00,"1,33649","2,894904","2,930403"
05/12/2011 17.00,"1,30037","3,375116",
05/12/2011 18.00,"1,733825","4,432882","5,128205"
05/12/2011 19.00,"1,441242","2,878032",
05/12/2011 20.00,"1,636298","2,133054","12,69841"
05/12/2011 21.00,"1,609207","2,572382",
05/12/2011 22.00,"1,517097","2,041551","12,94261"
05/12/2011 23.00,"1,782589","1,463351",
06/12/2011 0.00,"1,710347","1,401702","10,25641"
06/12/2011 1.00,,"1,322532",
06/12/2011 2.00,"2,505017",,"14,16361"
06/12/2011 3.00,"1,950554","1,401702",
06/12/2011 4.00,"1,885535","1,452967","13,43101"
06/12/2011 5.00,"1,890954","1,100595",
06/12/2011 6.00,"1,695898","1,3725","7,814408"
06/12/2011 7.00,"1,641717","2,194701",
06/12/2011 8.00,"1,397897","9,954678","11,23321"
06/12/2011 9.00,"2,399362","28,157316",
06/12/2011 10.00,"2,600738","17,049487","12,45421"
06/12/2011 11.00,"6,117154","13,771714",
06/12/2011 12.00,"2,923121","5,145414","12,45421"
06/12/2011 13.00,"2,657629","4,876104",
06/12/2011 14.00,"2,600738","4,942296","6,837607"
06/12/2011 15.00,"2,477022","5,024063",
06/12/2011 16.00,"2,387622","5,351776","7,326007"
06/12/2011 17.00,"2,15464","7,3505",
06/12/2011 18.00,"1,591146","13,259054","9,523809"
06/12/2011 19.00,"1,685062","20,64654",
06/12/2011 20.00,"2,322604","36,967926","17,826611"
06/12/2011 21.00,"2,570035","42,765511",
06/12/2011 22.00,"2,53572","34,992562","28,327221"
06/12/2011 23.00,"2,600738","29,00483",
07/12/2011 0.00,"2,600738","10,985832","27,35042"
07/12/2011 1.00,"2,166379","4,899467",
07/12/2011 2.00,"1,658873","6,34335","17,3382"
07/12/2011 3.00,"1,430406","4,45235",
07/12/2011 4.00,"1,683256","5,448468","16,36141"
07/12/2011 5.00,"1,659777","5,49",
07/12/2011 6.00,"1,746469","4,739829","10,01221"
07/12/2011 7.00,"2,115809","33,834866",
07/12/2011 8.00,"2,136579","25,930179","10,50061"
07/12/2011 9.00,"3,928199","44,339185",
07/12/2011 10.00,"11,764727","43,775907","23,68742"
07/12/2011 11.00,"6,02956","14,94045",
07/12/2011 12.00,"6,179463","15,867135","28,571421"
07/12/2011 13.00,"4,804142","10,774279",
07/12/2011 14.00,"3,053159","9,769085","16,36141"
07/12/2011 15.00,"2,463477","10,676942",
07/12/2011 16.00,"2,566423","18,887274","15,14041"
07/12/2011 17.00,"3,625682","49,85385",
07/12/2011 18.00,"2,371367","33,298837","23,93162"
07/12/2011 19.00,"2,371367","17,318798",
07/12/2011 20.00,"3,710567","49,451508","27,59462"
07/12/2011 21.00,"1,775366","31,69857",
07/12/2011 22.00,"2,21424","32,668716","25,64102"
07/12/2011 23.00,"1,806069","27,896462",
08/12/2011 0.00,"1,367194","15,780175","28,08301"
08/12/2011 1.00,,"14,24739",
08/12/2011 2.00,"1,625462",,"26,86202"
08/12/2011 3.00,"1,881923","10,603615",
08/12/2011 4.00,"1,650747","12,055928","23,44322"
08/12/2011 5.00,"1,390672","7,885222",
08/12/2011 6.00,"1,551413","11,47773","18,55921"
08/12/2011 7.00,"1,710347","11,290184",
08/12/2011 8.00,"1,569473","18,218223","17,582411"
08/12/2011 9.00,"2,51495","18,420694",
08/12/2011 10.00,"3,559761","16,991732","18,80341"
08/12/2011 11.00,"6,075614","17,266882",
08/12/2011 12.00,"6,569573","15,895035","20,51281"
08/12/2011 13.00,"7,501506","15,582254",
08/12/2011 14.00,"4,07449","10,704845","16,84981"
08/12/2011 15.00,"2,905062","6,68469",
08/12/2011 16.00,"1,388867","4,89168","9,76801"
08/12/2011 17.00,"1,84219","6,600329",
08/12/2011 18.00,"1,596565","12,657491","11,47741"
08/12/2011 19.00,"1,65797","11,320688",
08/12/2011 20.00,"1,46111","11,222052","15,14041"
08/12/2011 21.00,"1,33649","10,93262",
08/12/2011 22.00,"1,453885","12,204539","13,91941"
08/12/2011 23.00,"1,30037","8,049403",
09/12/2011 0.00,"1,30037","11,630227","14,16361"
09/12/2011 1.00,"1,30037","12,800905",
09/12/2011 2.00,"1,30037","15,430395","12,21001"
09/12/2011 3.00,"1,30037","6,077934",
09/12/2011 4.00,"1,30037","6,323233","6,593407"
09/12/2011 5.00,"1,450272","11,36871",
09/12/2011 6.00,"1,30037","15,792504","6,837607"
09/12/2011 7.00,"1,921657","26,76016",
09/12/2011 8.00,"2,835527","42,387204","8,302809"
09/12/2011 9.00,"2,412005","31,755031",
09/12/2011 10.00,"2,782248","26,091764","18,07081"
09/12/2011 11.00,"4,181048","8,944934",
09/12/2011 12.00,"2,936667","4,765786","14,89621"
09/12/2011 13.00,"2,299125","4,063639",
09/12/2011 14.00,"1,370806","2,765117","8,058608"
09/12/2011 15.00,"1,31843","2,762521",
09/12/2011 16.00,"1,704928","3,198606","4,884005"
09/12/2011 17.00,"1,450272","8,034478",
09/12/2011 18.00,"2,421938","51,692946","9,76801"
09/12/2011 19.00,"1,692286","35,71159",
09/12/2011 20.00,"1,73202","36,957544","17,094"
09/12/2011 21.00,"1,692286","35,725204",
09/12/2011 22.00,"1,30037","9,13118","22,22221"
09/12/2011 23.00,"1,303981","5,664563",
10/12/2011 0.00,"1,363581","5,785266","18,80341"
10/12/2011 1.00,,"22,618004",
10/12/2011 2.00,"1,542382",,"17,826611"
10/12/2011 3.00,"1,30037","8,456934",
10/12/2011 4.00,"1,30037","6,296627","13,43101"
10/12/2011 5.00,"1,30037","6,964381",
10/12/2011 6.00,"1,836771","22,150118","13,18681"
10/12/2011 7.00,"1,856638","22,579055",
10/12/2011 8.00,"2,701878","32,82122","13,67521"
10/12/2011 9.00,"2,65492","27,88736",
10/12/2011 10.00,"2,59532","26,694617","21,001221"
10/12/2011 11.00,"2,320798","11,062405",
10/12/2011 12.00,"2,151027","4,071426","18,55921"
10/12/2011 13.00,"2,430968","4,15903",
10/12/2011 14.00,"2,519465","3,57369","11,72161"
10/12/2011 15.00,"2,00022","2,953308",
10/12/2011 16.00,"1,894566","5,577606","11,23321"
10/12/2011 17.00,"2,259391","6,630829",
10/12/2011 18.00,"1,966809","8,310924","13,67521"
10/12/2011 19.00,"3,213899","51,049193",
10/12/2011 20.00,"2,89874","44,210046","26,617821"
10/12/2011 21.00,"3,046837","38,936788",
10/12/2011 22.00,"2,986334","33,392295","38,09523"
10/12/2011 23.00,"1,83316","28,445454",
11/12/2011 0.00,"2,237719","27,30074","37,362621"
11/12/2011 1.00,"1,414152","13,022194",
11/12/2011 2.00,"1,311206","11,642556","25,88522"
11/12/2011 3.00,"1,363581","12,321343",
11/12/2011 4.00,"1,383448","9,811265","21,24542"
11/12/2011 5.00,"1,305787","6,394617",
11/12/2011 6.00,"1,334684","5,339445","16,36141"
11/12/2011 7.00,"1,414152","11,104588",
11/12/2011 8.00,"1,536965","18,08844","16,11721"
11/12/2011 9.00,"1,786202","13,448545",
11/12/2011 10.00,"1,820517","14,201963","14,16361"
11/12/2011 11.00,"1,64894","20,538818",
11/12/2011 12.00,"1,974033","11,863843","16,60561"
11/12/2011 13.00,"2,335246","5,046127",
11/12/2011 14.00,"2,37227","5,223936","14,65201"
11/12/2011 15.00,"2,371367","17,237688",
11/12/2011 16.00,"2,066142","20,397349","15,62881"
11/12/2011 17.00,"2,082397","26,900978",
11/12/2011 18.00,"2,559199","35,61815","23,44322"
11/12/2011 19.00,"4,824911","56,692978",
11/12/2011 20.00,"4,839361","53,631312","46,642231"
11/12/2011 21.00,"2,253973","30,067786",
11/12/2011 22.00,"3,066704","36,036054","40,293041"
11/12/2011 23.00,"2,048081","27,314354",
12/12/2011 0.00,"1,524321","17,938538","31,990231"
12/12/2011 1.00,,"15,44662",
12/12/2011 2.00,"1,585728",,"30,036631"
12/12/2011 3.00,"1,30037","10,083817",
12/12/2011 4.00,"1,462916","6,826807","23,68742"
12/12/2011 5.00,"1,453885","7,423179",
12/12/2011 6.00,"1,444855","14,129276","18,07081"
12/12/2011 7.00,"2,039051","22,586207",
12/12/2011 8.00,"2,71163","30,132489","1,465201"
12/12/2011 9.00,"2,989043","30,110615",
12/12/2011 10.00,"2,600738","27,361083","10,01221"
12/12/2011 11.00,"2,183537","20,385666",
12/12/2011 12.00,"2,548362","22,444738","12,94261"
12/12/2011 13.00,"2,20521","12,991045",
12/12/2011 14.00,"1,860251","11,178567","7,326007"
12/12/2011 15.00,"2,600738","10,000106",
12/12/2011 16.00,"2,597126","6,693776","14,65201"
12/12/2011 17.00,"3,405342","38,064629",
12/12/2011 18.00,"4,630759","57,359444","24,664221"
12/12/2011 19.00,"3,26176","41,520859",
12/12/2011 20.00,"3,692507","43,006921","31,746031"
12/12/2011 21.00,"3,203063","36,029555",
12/12/2011 22.00,,,
12/12/2011 23.00,"2,702674","23,137302",
13/12/2011 0.00,"2,58629","16,974216","17,3382"
13/12/2011 1.00,"2,331634","15,723071",
13/12/2011 2.00,"2,040858","8,079255","22,710621"
13/12/2011 3.00,"2,187149","7,728179",
13/12/2011 4.00,"2,290095","5,73335","21,001221"
13/12/2011 5.00,"2,579065","9,874861",
13/12/2011 6.00,"2,52669","14,369381","16,60561"
13/12/2011 7.00,"3,249116","40,334615",
13/12/2011 8.00,"3,538991","33,569459","16,11721"
13/12/2011 9.00,"4,302055","36,707702",
13/12/2011 10.00,"3,223832","25,53757","19,78022"
13/12/2011 11.00,"3,131722","23,42722",
13/12/2011 12.00,"3,028776","13,541344","19,2918"
13/12/2011 13.00,"2,600738","11,091609",
13/12/2011 14.00,"4,009473","13,140948","12,94261"
13/12/2011 15.00,"3,156105","11,442689",
13/12/2011 16.00,"2,575454","17,714656","7,570208"
13/12/2011 17.00,"2,562812","27,464903",
13/12/2011 18.00,"2,328844","22,019452","2,686203"
13/12/2011 19.00,"2,132682","22,394663",
13/12/2011 20.00,"3,23196","41,577319","33,211231"
13/12/2011 21.00,"5,309841","43,182787",
13/12/2011 22.00,"3,818931","44,513749","36,141621"
13/12/2011 23.00,"1,825935","28,362378",
14/12/2011 0.00,"1,791619","22,185164","28,327221"
14/12/2011 1.00,,"14,734094",
14/12/2011 2.00,"2,005639",,"21,001221"
14/12/2011 3.00,"1,464722","9,737286",
14/12/2011 4.00,"1,459303","10,266162","19,2918"
14/12/2011 5.00,"1,65797","11,992333",
14/12/2011 6.00,"1,974033","17,800965","15,14041"
14/12/2011 7.00,"4,409515","33,336484",
14/12/2011 8.00,"3,840605","34,597371","20,26862"
14/12/2011 9.00,"3,182292","31,431194",
14/12/2011 10.00,"4,14583","30,599264","25,88522"
14/12/2011 11.00,"6,767338","20,567365",
14/12/2011 12.00,"6,097287","10,692515","21,24542"
14/12/2011 13.00,"6,42599","8,437466",
14/12/2011 14.00,"5,658413","4,70868","11,47741"
14/12/2011 15.00,"3,437851","4,941648",
14/12/2011 16.00,"1,813293","8,535456","11,72161"
14/12/2011 17.00,"0,821761","6,766457",
14/12/2011 18.00,"0,397335","22,963884","5,860806"
14/12/2011 19.00,"0,977083","43,855733",
14/12/2011 20.00,"1,206454","51,729925","20,757021"
14/12/2011 21.00,"1,979451","51,285403",
14/12/2011 22.00,"1,539673","34,005531","27,59462"
14/12/2011 23.00,"1,43763","33,17685",
15/12/2011 0.00,"1,30037","14,672443","23,19902"
15/12/2011 1.00,"1,30037","9,951436",
15/12/2011 2.00,"1,405122","10,389468","18,31501"
15/12/2011 3.00,"1,583922","7,704169",
15/12/2011 4.00,"1,992093","6,175276","16,11721"
15/12/2011 5.00,"1,715765","9,053955",
15/12/2011 6.00,"2,132966","18,443407","11,23321"
15/12/2011 7.00,"2,548362","22,967135",
15/12/2011 8.00,"3,135335","33,026283","15,38461"
15/12/2011 9.00,"4,471825","40,409889",
15/12/2011 10.00,"4,221685","39,025067","23,44322"
15/12/2011 11.00,"3,119983","19,022907",
15/12/2011 12.00,"3,04774","4,662605","25,39682"
15/12/2011 13.00,"3,399923","5,915053",
15/12/2011 14.00,"3,844217","7,347904","17,3382"
15/12/2011 15.00,"3,944454","7,422531",
15/12/2011 16.00,"4,071781","6,353084","16,84981"
15/12/2011 17.00,"2,492374","4,785904",
15/12/2011 18.00,,,
15/12/2011 19.00,"1,298553","6,524962",
15/12/2011 20.00,"2,194373","28,577191","12,45421"
15/12/2011 21.00,"1,410539","26,770543",
15/12/2011 22.00,"1,896371","49,732494","10,25641"
15/12/2011 23.00,"1,30037","35,771282",
16/12/2011 0.00,"1,197424","27,747191","13,67521"
16/12/2011 1.00,,"16,758768",
16/12/2011 2.00,"5,216828",,"13,91941"
16/12/2011 3.00,"2,83643","8,756093",
16/12/2011 4.00,"2,55378","4,850147","9,523809"
16/12/2011 5.00,"2,445417","10,31094",
16/12/2011 6.00,"3,248214","22,393478","15,38461"
16/12/2011 7.00,"2,600738","18,416799",
16/12/2011 8.00,"4,19911","48,422946","15,38461"
16/12/2011 9.00,"5,741491","44,399544",
16/12/2011 10.00,"5,855274","27,615454","23,44322"
16/12/2011 11.00,"8,573407","20,976857",
16/12/2011 12.00,"6,927175","7,513382","23,44322"
16/12/2011 13.00,"4,933276","4,829383",
16/12/2011 14.00,"2,668467","3,917627","18,31501"
16/12/2011 15.00,"2,600738","3,421191",
16/12/2011 16.00,"1,605595","3,91568","10,74481"
16/12/2011 17.00,"1,022234","3,478297",
16/12/2011 18.00,"0,596003","2,853371","9,035409"
16/12/2011 19.00,,"2,694383",
16/12/2011 20.00,"0,335928","2,121372","8,547009"
16/12/2011 21.00,"0,782027","1,624936",
16/12/2011 22.00,"1,85122","1,870234","6,837607"
16/12/2011 23.00,"1,992997","1,401702",
17/12/2011 0.00,"2,420131","1,401702","10,98901"
17/12/2011 1.00,"2,582677","1,401702",
17/12/2011 2.00,"2,600738","1,401702","10,25641"
17/12/2011 3.00,"2,546557","1,401702",
17/12/2011 4.00,"2,602545","1,401702","9,27961"
17/12/2011 5.00,"2,605254","1,401052",
17/12/2011 6.00,"2,598932","1,455563","14,65201"
17/12/2011 7.00,"2,600738","1,972765",
17/12/2011 8.00,"2,601641","3,566553","12,45421"
17/12/2011 9.00,"2,600738","4,963064",
17/12/2011 10.00,"4,574771","2,515276","9,76801"
17/12/2011 11.00,"5,836309","2,218063",
17/12/2011 12.00,"5,330611","2,342659","9,035409"
17/12/2011 13.00,"3,166941","2,504244",
17/12/2011 14.00,"2,469799","3,601596","9,27961"
17/12/2011 15.00,"4,970301","7,538691",
17/12/2011 16.00,"5,626806","11,277853","11,47741"
17/12/2011 17.00,"2,003833","9,403734",
17/12/2011 18.00,"1,673322","10,579599","13,43101"
17/12/2011 19.00,"3,141656","14,606893",
17/12/2011 20.00,"14,185756","28,827031","11,72161"
17/12/2011 21.00,"11,482977","19,213687",
17/12/2011 22.00,"10,236796","18,009273","9,523809"
17/12/2011 23.00,"8,5716","18,174749",
18/12/2011 0.00,"8,444272","15,898281","12,21001"
18/12/2011 1.00,,"19,981375",
18/12/2011 2.00,"4,26774",,"14,16361"
18/12/2011 3.00,"2,600738","14,318127",
18/12/2011 4.00,"1,986675","13,17534","12,69841"
18/12/2011 5.00,"1,632686","10,218142",
18/12/2011 6.00,"1,401509","11,223344","8,791209"
18/12/2011 7.00,"1,372612","11,416732",
18/12/2011 8.00,"2,177215","11,47059","7,814408"
18/12/2011 9.00,"2,568229","16,445332",
18/12/2011 10.00,"2,600738","14,889833","15,14041"
18/12/2011 11.00,"2,616993","12,761976",
18/12/2011 12.00,"2,601641","3,425734","16,84981"
18/12/2011 13.00,"2,600738","4,039628",
18/12/2011 14.00,"2,600738","4,565915","13,91941"
18/12/2011 15.00,"2,600738","4,673637",
18/12/2011 16.00,"2,574551","5,370595","7,814408"
18/12/2011 17.00,"2,421938","17,327882",
18/12/2011 18.00,"2,302737","7,423179","13,18681"
18/12/2011 19.00,"2,351501","9,361551",
18/12/2011 20.00,"2,448125","26,263729","9,035409"
18/12/2011 21.00,"2,704587","39,717458",
18/12/2011 22.00,"3,349354","37,398182","17,3382"
18/12/2011 23.00,"2,28287","21,958039",
19/12/2011 0.00,"2,006542","12,624403","19,53602"
19/12/2011 1.00,"2,317186","15,91126",
19/12/2011 2.00,"2,376786","13,327846","21,73382"
19/12/2011 3.00,"2,36595","7,961795",
19/12/2011 4.00,"2,155542","7,018893","16,11721"
19/12/2011 5.00,"1,856638","8,211636",
19/12/2011 6.00,"1,531546","5,404338","19,78022"
19/12/2011 7.00,"1,890954","3,958509",
19/12/2011 8.00,"2,55649","5,396553","10,74481"
19/12/2011 9.00,"4,721965","34,941951",
19/12/2011 10.00,"3,877629","18,856781","12,45421"
19/12/2011 11.00,"2,600738","4,018213",
19/12/2011 12.00,"2,825594","14,895021","9,76801"
19/12/2011 13.00,"4,120545","14,608196",
19/12/2011 14.00,"4,020309","8,775561","5,860806"
19/12/2011 15.00,"2,631442","8,718456",
19/12/2011 16.00,"0,195056","17,656248","2,930403"
19/12/2011 17.00,"2,793085","28,612219",
19/12/2011 18.00,"3,215705","45,152319","5,616606"
19/12/2011 19.00,"2,725357","42,139944",
19/12/2011 20.00,"2,600738","23,375309","8,547009"
19/12/2011 21.00,"2,600738","15,469985",
19/12/2011 22.00,"2,600738","12,570531","9,76801"
19/12/2011 23.00,"3,630198","12,648407",
20/12/2011 0.00,"10,358704","28,218977","12,21001"
20/12/2011 1.00,,"12,009211",
20/12/2011 2.00,"8,969839",,"13,91941"
20/12/2011 3.00,"9,260615","17,193552",
20/12/2011 4.00,"7,683918","10,112371","11,96581"
20/12/2011 5.00,"11,884824","18,114399",
20/12/2011 6.00,"6,773659","8,357648","14,16361"
20/12/2011 7.00,"5,037125","10,26486",
20/12/2011 8.00,"4,551292","12,830759","10,01221"
20/12/2011 9.00,"5,197865","12,248014",
20/12/2011 10.00,"6,771853","10,050072","7,326007"
20/12/2011 11.00,"6,929883","10,282388",
20/12/2011 12.00,"6,696902","9,759997","9,27961"
20/12/2011 13.00,"5,078665","8,254467",
20/12/2011 14.00,"5,275526","9,734041","5,860806"
20/12/2011 15.00,"4,681329","8,253819",
20/12/2011 16.00,"5,736073","12,551063","5,860806"
20/12/2011 17.00,"4,81859","14,59716",
20/12/2011 18.00,"5,62771","19,012521","9,76801"
20/12/2011 19.00,"16,902082","36,562353",
20/12/2011 20.00,"15,624293","34,557774","14,89621"
20/12/2011 21.00,"12,228886","32,359183",
20/12/2011 22.00,"4,312891","15,767847","13,67521"
20/12/2011 23.00,"2,692848","16,850914",
21/12/2011 0.00,"2,825594","28,086591","16,11721"
21/12/2011 1.00,"2,652211","20,858734",
21/12/2011 2.00,"2,557393","17,760723","14,89621"
21/12/2011 3.00,"1,965906","15,458297",
21/12/2011 4.00,"2,389428","10,848258","14,40781"
21/12/2011 5.00,"2,532108","8,965701",
21/12/2011 6.00,"2,347889","13,480343","11,72161"
21/12/2011 7.00,"2,793988","24,792597",
21/12/2011 8.00,"2,622412","31,784227","12,21001"
21/12/2011 9.00,"2,939376","33,943239",
21/12/2011 10.00,"2,630538","27,15602","11,72161"
21/12/2011 11.00,"2,817466","25,73095",
21/12/2011 12.00,"3,519124","17,871699","21,48962"
21/12/2011 13.00,"2,858103","15,126044",
21/12/2011 14.00,"2,600738","9,881997","14,89621"
21/12/2011 15.00,"2,600738","14,754853",
21/12/2011 16.00,"2,600738","13,370029","8,302809"
21/12/2011 17.00,"2,885194","13,877492",
21/12/2011 18.00,"2,600738","15,79056","10,98901"
21/12/2011 19.00,"2,600738","15,795749",
21/12/2011 20.00,"2,548362","19,182541","12,21001"
21/12/2011 21.00,"2,304543","6,315447",
21/12/2011 22.00,"2,600738","8,518585","10,25641"
21/12/2011 23.00,"2,600738","7,401765",
22/12/2011 0.00,"2,600738","7,228499","10,25641"
22/12/2011 1.00,,"15,650382",
22/12/2011 2.00,"6,034074",,"11,23321"
22/12/2011 3.00,"15,628808","30,336441",
22/12/2011 4.00,"8,595079","11,786619","15,87301"
22/12/2011 5.00,"4,870967","4,199914",
22/12/2011 6.00,"4,372492","11,212958","8,547009"
22/12/2011 7.00,"4,421256","25,712136",
22/12/2011 8.00,"6,363682","26,421412","15,14041"
22/12/2011 9.00,"4,551292","10,874215",
22/12/2011 10.00,"4,020309","9,129882","8,791209"
22/12/2011 11.00,"4,058236","6,297275",
22/12/2011 12.00,"4,567547","6,729465","6,349206"
22/12/2011 13.00,"4,383328","6,246659",
22/12/2011 14.00,"5,019064","4,526327","3,663004"
22/12/2011 15.00,"4,795112","4,386158",
22/12/2011 16.00,"5,317968","5,652881","5,372406"
22/12/2011 17.00,"5,856177","6,422521",
22/12/2011 18.00,"5,903135","7,189561","9,27961"
22/12/2011 19.00,"5,264689","8,072764",
22/12/2011 20.00,"5,042543","7,482233","8,058608"
22/12/2011 21.00,"5,07144","5,772286",
22/12/2011 22.00,"5,329707","4,751509","11,72161"
22/12/2011 23.00,"4,719257","4,232361",
23/12/2011 0.00,"4,516074","3,714509","14,89621"
23/12/2011 1.00,"4,364364","2,890361",
23/12/2011 2.00,"4,505237","2,8975","10,98901"
23/12/2011 3.00,"4,266836","2,55551",
23/12/2011 4.00,"4,551292","2,301128","7,814408"
23/12/2011 5.00,"4,551292","2,69049",
23/12/2011 6.00,"4,543166","3,40302","7,814408"
23/12/2011 7.00,"4,551292","7,356337",
23/12/2011 8.00,"4,44925","9,34468","8,547009"
23/12/2011 9.00,"4,551292","8,009819",
23/12/2011 10.00,"4,618118","6,922203","11,72161"
23/12/2011 11.00,"4,578383","7,922211",
23/12/2011 12.00,"4,628051","5,993573","8,058608"
23/12/2011 13.00,"4,551292","6,277807",
23/12/2011 14.00,"4,551292","5,419914","10,50061"
23/12/2011 15.00,"4,551292","5,455605",
23/12/2011 16.00,"4,551292","6,648999","5,860806"
23/12/2011 17.00,"4,551292","12,520568",
23/12/2011 18.00,"3,47307","17,766562","10,01221"
23/12/2011 19.00,"3,901108","15,625075",
23/12/2011 20.00,"5,330611","33,094424","13,91941"
23/12/2011 21.00,"7,283874","36,851121",
23/12/2011 22.00,"8,694413","37,281359","17,582411"
23/12/2011 23.00,"6,948849","25,132627",
24/12/2011 0.00,"3,104631","13,193516","21,24542"
24/12/2011 1.00,,"10,684084",
24/12/2011 2.00,"11,454979",,"14,89621"
24/12/2011 3.00,"10,65038","23,371427",
24/12/2011 4.00,"7,876264","18,834717","17,3382"
24/12/2011 5.00,"4,257807","14,090988",
24/12/2011 6.00,"2,600738","16,723725","12,45421"
24/12/2011 7.00,"2,331634","25,646593",
24/12/2011 8.00,"3,735853","41,941381","13,67521"
24/12/2011 9.00,"4,016696","30,359806",
24/12/2011 10.00,"5,456133","24,815311","20,02442"
24/12/2011 11.00,"7,573747","20,606312",
24/12/2011 12.00,"10,786739","19,659509","21,97802"
24/12/2011 13.00,"5,120204","7,808648",
24/12/2011 14.00,"4,90167","4,285574","11,72161"
24/12/2011 15.00,"6,221002","6,262234",
24/12/2011 16.00,"2,71452","3,267394","9,523809"
24/12/2011 17.00,"2,665757","10,793747",
24/12/2011 18.00,"2,411102","9,528978","10,98901"
24/12/2011 19.00,"3,999538","42,797957",
24/12/2011 20.00,"3,383669","39,18275","20,26862"
24/12/2011 21.00,"2,965564","37,201533",
24/12/2011 22.00,"2,076978","27,316954","31,25762"
24/12/2011 23.00,"2,492374","18,206545",
25/12/2011 0.00,"2,158252","16,021573","41,26984"
25/12/2011 1.00,"2,347889","11,869682",
25/12/2011 2.00,"2,087816","10,570515","37,118431"
25/12/2011 3.00,"1,565862","7,795667",
