"NetC","ARPA Puglia","","","","","","","","","","","","","","",""
"Stat","Caldarola","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE,CH4
03/04/2011 2.00,"8,90572357","63,09343792","86,88430096","0,81497226","44,2501773","26,20000076","0,2555721","968,08222"
03/04/2011 3.00,"9,38613708","60,26667976","81,39032192","0,7670628","47,4347958","26,20000076","0,2050272","971,35689"
03/04/2011 4.00,"8,49755265","56,2393768","75,66416872","0,73526762","50,6404416","26,20000076","0,1770597","955,21384"
03/04/2011 5.00,"8,6673225","53,3373432","70,71233728","0,72045697","52,65385545","26,20000076","0,154584","959,3416"
03/04/2011 6.00,"8,33500656","57,77216984","77,212774","0,75639839","43,8369729","26,20000076","0,1618047","968,10868"
03/04/2011 7.00,"8,30610851","66,36928664","88,6378344","0,79368305","32,3263416","26,20000076","0,1711611","993,53037"
03/04/2011 8.00,"8,77026832","74,6302356","105,8240376","0,86118315","26,0476776","26,20000076","0,2704203","960,49065"
03/04/2011 9.00,"8,67635346","67,99031848","99,36899176","0,95581726","44,251494","26,20000076","0,3514752","1005,54125"
03/04/2011 10.00,"9,08091199","69,64251592","99,19779128","0,97043102","60,13765905","26,20000076","0,52044975","979,03127"
03/04/2011 11.00,"9,85210309","62,89357656","89,43804464","0,92880091","67,92414405","26,20000076","0,4592772","933,59161"
03/04/2011 12.00,"10,22053473","74,90669168","111,19738856","0,93152701","61,1101617","26,20000076","0,3666285","938,16772"
03/04/2011 13.00,"10,31625477","63,65283176","88,5029428","0,87038665","77,8095885","26,20000076","0,3429324","921,02213"
03/04/2011 14.00,"11,49742908","71,50365672","100,38713176","0,8725186","71,60751255","26,20000076","0,28989585","916,85762"
03/04/2011 15.00,"10,5420186","52,81299632","69,36866016","0,78629811","89,9452932","26,20000076","0,24758865","912,36481"
03/04/2011 16.00,"10,11217745","47,26070128","61,21331096","0,74802553","94,09579095","26,20000076","0,1499058","910,89334"
03/04/2011 17.00,"9,12425755","48,18479","62,57381368","0,75525319","90,54273585","26,20000076","0,1361763","911,69694"
03/04/2011 18.00,"9,16218453","50,2146648","64,63211992","0,75390995","93,5325825","26,20000076","0,12931155","911,42156"
03/04/2011 19.00,"9,25248904","62,13950288","77,91962128","0,78617928","89,69657655","26,20000076","0,15361785","910,99967"
03/04/2011 20.00,"9,11342141","92,14761632","111,20128904","0,95637064","56,5411728","26,20000076","0,199332","926,07648"
03/04/2011 21.00,"9,689557","104,18923936","139,73733456","1,09061825","49,34554695","26,20000076","0,4082238","951,02973"
03/04/2011 22.00,"9,35182147","131,80538344","192,4110608","1,14575653","17,13219816","26,20000076","0,5099238","999,42752"
03/04/2011 23.00,"9,82501224","143,9092612","264,175304","1,27514609",,"26,20000076","0,58197825","998,4583"
04/04/2011 0.00,"9,84307213","128,86052104","251,0241856","1,19488924",,"26,20000076","0,65774475","966,64113"
04/04/2011 1.00,,"112,20097824","198,851824","1,10625954","1,07311449","35,20000076","0,6049116","970,56995"
04/04/2011 2.00,"9,02311791",,,"0,95198558","4,39205435","35,20000076","0,5246703","966,20601"
04/04/2011 3.00,"8,39641302","94,40979912","126,6404596",,"12,98414628","35,20000076","0,3897144","955,39318"
04/04/2011 4.00,"8,29707856","61,38154784","85,3422156","0,77950383","41,5064139","35,20000076","0,3411018","942,97315"
04/04/2011 5.00,"8,5589581","63,94485152","88,84144328","0,76982734",,"35,20000076","0,27342045","940,98081"
04/04/2011 6.00,"8,52283731","82,67053976","113,4774868","0,81809329","7,98551817","35,20000076","0,2179431","949,5318"
04/04/2011 7.00,"9,09897289","95,53634952","160,84686616","0,98338466","0,42817488","35,20000076","0,289845","950,77052"
04/04/2011 8.00,"9,87558257","114,29962768","279,6938608","1,31590711","1,24446105","35,20000076","0,4226652","959,2387"
04/04/2011 9.00,"10,28194119","126,9240092","282,9503792","1,7998586","9,23313332","35,20000076","0,99091395","987,53277"
04/04/2011 10.00,"9,8864187","129,1317","230,636912","1,56074584","19,4415164","35,20000076","1,334304","1003,14417"
04/04/2011 11.00,"10,06521951","70,47572728","108,20528064","0,99096881","41,3325696","35,20000076","1,249893","1066,29684"
04/04/2011 12.00,"10,01826157","57,82018016","81,2865768","0,90628729","51,7797063","35,20000076","0,5010759","1026,8881"
04/04/2011 13.00,"9,38613708","57,5255792","76,7342004","0,85229536","68,8097445","35,20000076","0,4303944","998,28582"
04/04/2011 14.00,"9,79972759","54,58589832","71,7174948","0,83499744","87,4068153","35,20000076","0,3180159","965,95366"
04/04/2011 15.00,"9,20733729","45,69158024","59,16926824","0,77259189","104,1765459","35,20000076","0,266454","947,54926"
04/04/2011 16.00,"9,33195539","45,89534208","58,82298592","0,75892644","102,67804155","35,20000076","0,1988235","936,60364"
04/04/2011 17.00,"9,13148231","47,26590192","60,29633488","0,7659176","100,024113","35,20000076","0,1662795","937,83599"
04/04/2011 18.00,"8,58243656","46,81683048","60,05899832","0,77073604","97,6685367","35,20000076","0,1791954",
04/04/2011 19.00,"8,73775992","54,51970488","67,5425472","0,788825","90,3884226","35,20000076","0,18178875",
04/04/2011 20.00,"8,64384302","102,6291812","132,09038616","1,10215175","34,18083375","35,20000076","0,22948605",
04/04/2011 21.00,"9,46560546","144,58029672","240,0399368","1,43704265","1,96747499","35,20000076","0,4921263",
04/04/2011 22.00,"9,09355432","131,74821464","229,4931536","1,21941715","10,10241467","35,20000076","0,7329519",
04/04/2011 23.00,"8,70886186","77,86063608","111,90555512","0,96778414","40,76620905","35,20000076","0,6050133",
05/04/2011 0.00,"8,38738206","75,02997744","105,11719032","0,95771272","36,9845868","35,20000076","0,38884995",
05/04/2011 1.00,"8,21038745","62,53666352","87,16964784","0,86276289","55,32260685","34,29999161",,
05/04/2011 2.00,"8,07673839","64,46139744","85,72742624","0,87137224","39,8747832","34,29999161",,
05/04/2011 3.00,"8,69080096","58,97399568","80,22304592","0,81315486","39,17763045","34,29999161",,
05/04/2011 4.00,"8,54270339","54,78836","74,33869384","0,78084591","31,6181565","34,29999161",,
05/04/2011 5.00,"8,03519903","58,76115184","78,90401448","0,73605749","28,03970505","34,29999161",,
05/04/2011 6.00,"7,86181578","76,00857728","101,400052","0,77397474","11,59633251","34,29999161",,
05/04/2011 7.00,"9,19469497","95,23784808","189,84464056","0,9208626","0,41947668","34,29999161",,
05/04/2011 8.00,"8,84973569","99,45202992","232,5991976","1,15199627","0,8425703","34,29999161",,
05/04/2011 9.00,"9,7979214","104,24111192","262,2858656","1,49830184","11,21537529","34,29999161",,
05/04/2011 10.00,"8,04784136","79,02871512","140,12384536","1,18939976","42,5249811","34,29999161",,
05/04/2011 11.00,"7,32236135","58,28577128","90,18479536","0,95001323","65,5347126","34,29999161",,
05/04/2011 12.00,"0,31786844","56,26274144","81,54467768","0,91537196","67,1386128","34,29999161",,
05/04/2011 13.00,"3,39902045","43,25286248","69,55284312","0,8484264","63,9118998","34,29999161",,
05/04/2011 14.00,"6,81971419","45,58903968","75,75498872","0,98962556","63,31254195","34,29999161",,
05/04/2011 15.00,"6,70593223","51,12317072","74,60457656","0,85739107","60,3728097","34,29999161",,"928,93269"
05/04/2011 16.00,"6,72941069","65,52695504","94,59482336","0,86181458","53,9282814","34,29999161",,"915,19064"
05/04/2011 17.00,"6,68425894","64,25503528","97,36125792","0,89835014","43,5230796","34,29999161",,"917,62839"
05/04/2011 18.00,"6,95155705","62,06424656","98,0058696","0,86410613","43,1141844","34,29999161",,"918,28891"
05/04/2011 19.00,"6,73302308","60,2407148","94,9683708","0,86335471","43,38213285","34,29999161",,"918,9166"
05/04/2011 20.00,"6,98767886","54,12124408","82,02065096","0,78696915","53,4051126","34,29999161",,"917,41916"
05/04/2011 21.00,"7,61257858","58,59241784","85,77539832","0,79396032","49,6882281","34,29999161",,"919,5046"
05/04/2011 22.00,"7,26039453","43,6292588","63,18599784","0,72231398","65,343033","34,29999161",,"918,76372"
05/04/2011 23.00,"7,04005436","35,0840528","49,96463256","0,65761687","73,8231396","34,29999161",,"918,73383"
06/04/2011 0.00,"6,2959541","36,43644864","51,58715576","0,66397661","67,7087838","34,29999161",,"925,54875"
06/04/2011 1.00,,"35,70833992","50,87122648","0,64280623","63,38492055","28,39999962",,"925,47525"
06/04/2011 2.00,"6,855836",,,"0,63443337","64,13539965","28,39999962",,"926,15292"
06/04/2011 3.00,"5,71259477","48,18609016","62,95252352",,"70,9265991","28,39999962",,"924,95095"
06/04/2011 4.00,"4,69577783","35,64086544","48,8142204","0,60370417","76,06952955","28,39999962",,"919,69031"
06/04/2011 5.00,"4,42847972","33,36828136","45,80524864","0,60429715",,"28,39999962",,"917,65485"
06/04/2011 6.00,"4,24064897","33,569462","46,76889664","0,60090118","74,9158809","28,39999962",,"919,21207"
06/04/2011 7.00,"5,52115164","34,95686656","48,57944592","0,61377676","74,1097014","28,39999962",,"923,36678"
06/04/2011 8.00,"4,60547433","61,39583048","89,26816344","0,74150852","41,16373275","28,39999962",,"936,93929"
06/04/2011 9.00,"5,14368293","62,4938156","97,45335896","0,83799848","53,39990565","28,39999962",,"935,57758"
06/04/2011 10.00,"5,36944168","65,49970904","109,03921856","0,88176054","51,22348035","28,39999962",,"931,63259"
06/04/2011 11.00,"5,67647296","54,88569992","84,65741368","0,7703015","59,76447435","28,39999962",,"929,08851"
06/04/2011 12.00,"6,05574786","51,15301704","77,7095116","0,75090891","64,7587773","28,39999962",,"928,27511"
06/04/2011 13.00,"6,48378587","65,38548616","100,4156588","0,81106135","66,8178966","28,39999962",,"928,42113"
06/04/2011 14.00,"6,34833062","64,73785352","99,70751136","0,8875669","63,1277052","28,39999962",,"927,32157"
06/04/2011 15.00,"6,28331178","51,83309632","75,03383968","0,75071086","74,38922085","28,39999962",,"927,48768"
06/04/2011 16.00,"9,49450148","61,3218552","86,83114736","0,72416983","69,17153775","28,39999962",,"927,63076"
06/04/2011 17.00,"12,64970025","63,65931344","89,84790096","0,74782865","67,70644965","28,39999962",,"929,27471"
06/04/2011 18.00,"13,05967329","67,60354","94,35100512","0,75213332","64,7625279","28,39999962",,"930,90494"
06/04/2011 19.00,"13,01813901","68,1888988","93,49628376","0,77140708","66,84285405","28,39999962",,"928,2315"
06/04/2011 20.00,"12,92963967","68,58344","93,53261176","0,82417459","69,28635","28,39999962",,"929,36095"
06/04/2011 21.00,"13,09940748","63,63596792","85,8026252","0,83191602","70,0638414","28,39999962",,"934,7142"
06/04/2011 22.00,"5,81734679","57,22187712","76,61617264","0,7785963","73,99237545","28,39999962",,"935,116"
06/04/2011 23.00,"5,27913818","52,6793284","67,66833768","0,70710724","67,1735652","28,39999962",,"948,98741"
07/04/2011 0.00,"5,44349047","46,79866648","60,65429952","0,67859037","72,41121825","28,39999962",,"941,10331"
07/04/2011 1.00,"5,06782796","41,16979584","53,6934532","0,64825726","86,17615965","23,89999962",,"932,29654"
07/04/2011 2.00,"4,75176571","40,03156312","52,03980264","0,63214182","82,44227775","23,89999962",,"930,51343"
07/04/2011 3.00,"5,57172095","40,06659096","52,02033848","0,61930585","73,59054255","23,89999962",,"584,67045"
07/04/2011 4.00,"4,73189963","36,14832936","47,41738968","0,61555455","76,47830505","23,89999962",,
07/04/2011 5.00,"6,21648776","48,49239256","61,33003856","0,61784494","59,9965926","23,89999962",,
07/04/2011 6.00,"5,79025594","51,2737216","65,77086888","0,66034297","53,60830335","23,89999962",,
07/04/2011 7.00,"5,88778319","63,84361112","85,180078","0,69754841","42,3380496","23,89999962",,"157,90103"
07/04/2011 8.00,"5,67286058","81,34540904","117,3749076","0,82622849","32,3294538","23,89999962",,"157,90103"
07/04/2011 9.00,"5,90223171","86,83671128","146,55942704","1,12043875","34,5857589","23,89999962",,"157,904411"
07/04/2011 10.00,"6,08103251","70,64836176","112,45158408","0,99989504","47,83652895","23,89999962",,"157,897747"
07/04/2011 11.00,"7,04005436","69,48028272","108,97180144","0,9155304","53,5870965","23,89999962",,"157,894415"
07/04/2011 12.00,"6,93169097","66,8754504","102,51935592","0,87721821","60,3846999","23,89999962",,"157,907694"
07/04/2011 13.00,"6,27789422","50,36001504","83,28000888","0,88839638","64,3132539","23,89999962",,"157,794798"
07/04/2011 14.00,"7,07436997","53,40613696","89,44196424","1,04764606","64,6863987","23,89999962",,"157,814692"
07/04/2011 15.00,"13,4768772","49,35806968","74,77575792","0,8457003","71,68866915","23,89999962",,"157,847963"
07/04/2011 16.00,,"39,55782688","59,2756328","0,78147967",,"23,89999962",,"143,544912"
07/04/2011 17.00,"3,87040504","40,5000796","63,48688928","0,86260445",,"23,89999962",,0
07/04/2011 18.00,"4,74995952","51,18676384","79,52528064","0,91166027","66,99383565","23,89999962",,0
07/04/2011 19.00,"5,52837539","75,22465728","111,3789712","0,92623442","51,4689252","23,89999962",,"1507,82751"
07/04/2011 20.00,"6,5849255","83,59852896","121,98305704","1,09966331","44,80975485","23,89999962",,"2570,45621"
07/04/2011 21.00,"4,42486733","91,96721912","139,20685016","1,20361742","33,802881","23,89999962",,"935,16892"
07/04/2011 22.00,"4,82762069","94,94452816","140,88126504","1,03172866","26,26463385","23,89999962",,"950,64753"
07/04/2011 23.00,"3,79455006","64,82221096","92,40422584","0,77223773","35,4656337","23,89999962",,"964,38958"
08/04/2011 0.00,"4,33637003","51,13355288","74,30496616","0,68498855","50,5530606","23,89999962",,"952,89614"
08/04/2011 1.00,,"50,05241248","71,70065008","0,63380078","50,11829025","32,09999084",,"940,82107"
08/04/2011 2.00,"3,88846492",,,"0,61377676","50,47264215","32,09999084",,"940,70494"
08/04/2011 3.00,"3,38637812","57,25822424","75,85873384",,"54,2356311","32,09999084",,"958,60807"
08/04/2011 4.00,"3,40263284","39,57340968","56,0370872","0,54572445","61,6825671","32,09999084",,"932,58564"
08/04/2011 5.00,"3,48571157","37,9225124","53,13574192","0,5490412",,"32,09999084",,"922,74546"
08/04/2011 6.00,"3,68799185","46,91547056","64,69437464","0,58269223","42,37896705","32,09999084",,"956,59221"
08/04/2011 7.00,"4,31289157","67,4478076","102,8760204","0,67262673","25,9169652","32,09999084",,"932,3132"
08/04/2011 8.00,"4,93237271","94,53698536","179,72824856","1,0540454","4,77260858","32,09999084","0,234927","933,34906"
08/04/2011 9.00,"6,45850121","115,1692244","290,204316","1,81601249","6,71215356","32,09999084","0,56031615","972,52897"
08/04/2011 10.00,"5,79386731","101,11460952","201,6119872","1,31006114","21,10241175","32,09999084","0,72374805","949,00064"
08/04/2011 11.00,"5,60784275","88,6550424","157,01431952","1,00692581","24,32820705","32,09999084","0,39057885","966,59801"
08/04/2011 12.00,"4,82400831","87,16117768","151,15329384","1,07825643","32,79179505","32,09999084","0,35854335","937,98838"
08/04/2011 13.00,"3,02155277","72,12144304","115,41906544","0,87409834","37,6686324","32,09999084","0,26172495","918,1228"
08/04/2011 14.00,"2,44722236","48,24190144","73,53196368","0,73929619","64,4270088","32,09999084","0,14476995","909,23322"
08/04/2011 15.00,"2,07697842","44,18475216","67,21829112","0,69592906","67,7671974","32,09999084","0,1141074","922,23782"
08/04/2011 16.00,"2,38039834","43,2554628","63,2676976","0,61764689","66,2890221","32,09999084","0,0716985","913,64665"
08/04/2011 17.00,"2,16186334","72,33170568","105,75011968","0,72930398","50,87559225","32,09999084","0,07368165","907,63925"
08/04/2011 18.00,"3,02516515","86,27475536","123,24497704","0,88804106","63,9363984","32,09999084","0,1981116","915,51943"
08/04/2011 19.00,"4,43389829","97,49873072","134,19148296","0,98223946","69,3470379","32,09999084","0,25013115","921,19167"
08/04/2011 20.00,"4,17924251","125,33028072","167,2760044","1,03575723","41,78792835","32,09999084","0,28867545","928,4079"
08/04/2011 21.00,"5,48502983","127,70540536","176,81265888","1,25520013","39,43350915","32,09999084","0,3570687","944,26822"
08/04/2011 22.00,"4,32011532","148,98143392","222,0742112","1,32811165","19,34726063","32,09999084","0,36556065","957,88728"
08/04/2011 23.00,"4,3959703","153,29806072","286,7529648","1,29975322","0,49636797","32,09999084","0,42108885","985,08865"
09/04/2011 0.00,"4,10519372","110,3502196","151,9716872","0,98492595","13,05821265","32,09999084","0,3660183","973,58835"
09/04/2011 1.00,"3,91555679","125,38481096","204,578264","1,10104616","0,74364024","41,70000076",,"1023,76288"
09/04/2011 2.00,"4,99739155","123,19654608","201,8779464","1,05451956","0,38631978","41,70000076",,"997,82424"
09/04/2011 3.00,"4,17563013","107,0601456","181,74244496","1,04555255","0,42589061","41,70000076",,"1003,21032"
09/04/2011 4.00,"3,11185626","83,9891888","124,99461","0,93346091","7,29554343","41,70000076",,"993,57692"
09/04/2011 5.00,"3,67354333","64,57562032","94,0669584","0,80217473","14,00642418","41,70000076",,"984,30171"
09/04/2011 6.00,"3,52002718","71,14156216","105,8953552","0,74794631","6,97652298","41,70000076",,"983,26879"
09/04/2011 7.00,"2,32260426","83,97490616","125,3266288","0,86943834","8,39241837","41,70000076",,"963,28708"
09/04/2011 8.00,"3,20757732","96,13857216","161,24505928","0,98784894","12,16601474","41,70000076",,"963,90154"
09/04/2011 9.00,"3,6952156","103,55065048","171,72591672","1,21996936","28,7207781","41,70000076",,"987,37352"
09/04/2011 10.00,"4,01308403","104,28271704","161,45256864","1,21171417","34,0501014","41,70000076",,"992,152"
09/04/2011 11.00,"5,41459343","75,54912368","111,67988176","0,91493741","66,3093711","41,70000076",,"969,3474"
