"NetC","Provincia di TARANTO","","","","",""
"41290.9583333","7.373301","1.053975","5.761255","0.681788","69.131738",""
"41291.0","7.172269","0.944856","5.727509","0.661149","69.23934","6.835938"
"41291.0416667","7.430368","1.560661","5.040935","0.656414","69.145277",""
"41291.0833333","12.28624","1.099653","10.607508","0.784943","60.717318","13.183594"
"41291.125","9.4744","0.479618","8.745063","0.789717","66.160227",""
"41291.1666667","6.857105","0.198783","6.55685","0.73593","64.545561","9.765625"
"41291.2083333","13.995652","3.783652","8.199956","0.679736","67.136746",""
"41291.25","50.200698","15.776634","26.028825","0.652902","54.817611","13.183594"
"41291.2916667","48.886862","12.836331","29.225484","0.722119","53.221886",""
"41291.3333333","79.985722","23.754193","43.594228","0.76162","50.59077","13.183594"
"41291.375","78.202383","25.012871","39.878419","0.786679","51.595032",""
"41291.4166667","38.490315","9.543294","23.874356","0.882177","55.474031","14.648438"
"41291.4583333","37.78865","7.644278","26.085932","1.01844","54.55233",""
"41291.5","25.479065","6.241799","15.919698","0.720066","63.761911","13.183594"
"41291.5416667","61.837156","17.259474","35.398165","0.820813","52.354321",""
"41291.5833333","87.065907","27.032003","45.650053","0.911064","43.714544","7.324219"
"41291.625","56.433957","15.019565","33.427994","0.935965","45.980905",""
"41291.6666667","33.804346","6.932888","23.190381","0.862644","57.365485","13.671875"
"41291.7083333","21.868288","4.791948","14.530977","0.715291","66.151437",""
"41291.75","27.88236","6.697731","17.625104","0.793348","62.809076","7.8125"
"41291.7916667","47.912836","12.522508","28.732293","0.876613","54.818284",""
"41291.8333333","41.945454","9.900259","26.784186","0.910669","57.527901","7.8125"
"41291.875","32.509965","7.137592","21.581016","0.814144","61.689095",""
"41291.9166667","13.92432","2.16547","10.611402","0.754793","67.081936","4.394531"
"41291.9583333","6.152849","0.857729","4.841063","0.755346","71.557809",""
"41292.0","2.12574","0.280835","1.696319","0.77563","79.029554","9.765625"
"41292.0416667","2.836482","0.5862","1.939021","0.800925","75.120094",""
"41292.0833333","","","","0.780443","76.602805","6.347656"
"41292.125","9.777891","0.169177","9.525084","","74.048843",""
"41292.1666667","6.11783","0.145492","5.898829","0.748006","","7.324219"
"41292.2083333","5.962193","0.707161","4.881297","0.750136","71.851507",""
"41292.25","47.609345","13.349785","27.159273","0.744613","50.832363","12.695313"
"41292.2916667","69.386844","21.915234","35.809592","0.812329","43.999448",""
"41292.3333333","53.410711","14.64653","30.975017","0.826812","47.01156","7.324219"
"41292.375","106.992619","37.761229","49.128353","1.066387","33.43235",""
"41292.4166667","54.488497","16.093841","29.832889","0.915009","46.098652","7.8125"
"41292.4583333","53.08128","16.472798","27.843249","0.848279","53.867485",""
"41292.5","44.036179","13.129855","23.921082","0.878073","62.046407","13.671875"
"41292.5416667","58.480584","18.370122","30.335166","0.893503","59.510036",""
"41292.5833333","61.29891","19.43002","31.529207","0.948119","62.805697","10.742188"
"41292.625","52.373131","15.055093","29.309847","0.934031","55.848265",""
"41292.6666667","53.618228","15.382451","30.053527","0.989514","50.341056","14.160156"
"41292.7083333","56.880116","17.256091","30.442888","1.091209","36.705682",""
"41292.75","73.257013","23.849778","36.714204","1.106283","27.978607","14.160156"
"41292.7916667","75.945647","26.599753","35.185313","1.178262","26.295588",""
"41292.8333333","47.540602","14.178755","25.818569","0.966587","44.463681","11.71875"
"41292.875","45.260521","12.837178","25.595336","0.909643","41.212685",""
"41292.9166667","27.437497","6.407593","17.625104","0.832731","47.475797","10.742188"
"41292.9583333","14.200575","2.36087","10.58804","0.809883","52.503202",""
"41293.0","11.305728","1.60803","8.846296","0.786481","50.890559","16.113281"
"41293.0416667","11.270708","1.875331","8.401126","0.800056","47.443308",""
"41293.0833333","7.998443","1.025215","6.430956","0.795597","47.971838","12.207031"
"41293.125","6.012775","0.250383","5.632765","0.789402","45.52682",""
"41293.1666667","6.657372","0.604809","5.734","0.819156","40.707847","15.625"
"41293.2083333","6.976427","0.350197","6.443935","0.789717","40.548141",""
"41293.25","30.359582","9.590664","15.665316","0.840307","37.115098","15.625"
"41293.2916667","49.963354","14.638071","27.53825","0.878033","29.755018",""
"41293.3333333","132.46261","53.213045","50.907739","1.21216","15.235835","16.113281"
"41293.375","447.285044","229.530538","95.41826","2.084867","4.600392",""
"41293.4166667","78.977974","28.442941","35.391674","1.193929","33.891849","14.160156"
"41293.4583333","41.028494","13.073179","20.998273","1.009482","50.86349",""
"41293.5","45.931057","14.309021","24.008039","0.971835","57.186829","41.015625"
"41293.5416667","78.046743","24.412292","40.644163","1.119069","50.128565",""
"41293.5833333","52.177288","16.30616","27.194314","1.037658","60.719346","30.273438"
"41293.625","18.4767","4.220129","12.014402","0.892674","72.759677",""
"41293.6666667","18.986412","4.20152","12.553018","0.870497","75.081525","24.414063"
"41293.7083333","23.241787","5.059249","15.495294","0.894963","71.69045",""
"41293.75","31.41921","6.932888","20.803592","0.940541","65.042956","20.019531"
"41293.7916667","30.377739","7.147743","19.431741","0.91722","64.954303",""
"41293.8333333","31.926327","7.44465","20.525848","0.949894","65.004379","25.390625"
"41293.875","34.209","8.858972","20.640061","0.847569","65.414477",""
"41293.9166667","19.57005","3.642388","13.994956","0.776852","73.022241","22.949219"
"41293.9583333","9.357672","1.358494","7.279765","0.738219","75.75825",""
"41294.0","14.137023","2.929306","9.652274","0.71687","72.207464","18.554688"
"41294.0416667","6.141175","0.67671","5.107127","0.682893","72.477486",""
"41294.0833333","","","","0.660598","69.413259","28.808594"
"41294.125","18.925453","0.450857","18.246783","","67.76137",""
"41294.1666667","11.292757","0.296906","10.845019","0.691653","","20.019531"
"41294.2083333","8.885572","0.207242","8.573744","0.651599","64.695796",""
"41294.25","8.9595","0.62934","8.000084","0.623148","62.776595","22.460938"
"41294.2916667","11.871208","1.74591","9.200615","0.642682","60.444595",""
"41294.3333333","6.57566","0.303673","6.114276","0.641221","60.934543","16.113281"
"41294.375","12.898413","2.387939","9.243446","0.639998","59.04783",""
"41294.4166667","9.927044","1.493836","7.641871","0.677645","58.899627","23.4375"
"41294.4583333","13.432767","2.755899","9.213594","0.67729","57.720092",""
"41294.5","14.785511","3.136548","9.983232","0.689168","60.976503","29.785156"
"41294.5416667","16.353553","3.592482","10.852805","0.722947","60.196236",""
"41294.5833333","14.815847","3.193151","9.926742","0.669667","63.52679","31.738281"
"41294.625","7.043869","0.929629","5.622382","0.650929","70.233454",""
"41294.6666667","7.356121","1.040794","5.764287","0.634262","71.826355","35.15625"
"41294.7083333","10.440283","1.929189","7.487489","0.639406","71.905852",""
"41294.75","10.513363","1.944304","7.537429","0.636933","73.870099","43.457031"
"41294.7916667","11.864724","2.078344","8.684062","0.649785","75.746073",""
"41294.8333333","","","","","",""
"41294.875","15.703768","3.46729","10.394657","0.629738","73.919581",""
"41294.9166667","7.660458","1.106957","5.967319","0.615385","78.326094","53.710938"
"41294.9583333","","","","","",""
"41295.0","10.06971","2.343106","6.481574","0.608981","75.685168","54.199219"
"41295.0416667","6.290254","1.321852","4.266446","0.622025","72.917766",""
"41295.0833333","","","","","",""
"41295.125","2.532991","0.360348","1.981851","0.61632","75.239203",""
"41295.1666667","1.103725","0.076129","0.987681","0.593196","76.279329","62.988281"
"41295.2083333","","","","","",""
"41295.25","2.721053","0.464391","2.010404","0.603929","76.522281","67.871094"
"41295.2916667","20.437725","5.977881","11.279806","0.625516","69.153397",""
"41295.3333333","38.933881","11.389019","21.486273","0.677014","63.379561","73.242188"
"41295.375","53.538675","17.628756","26.52734","0.749866","58.655366",""
"41295.4166667","33.904215","9.2337","19.760104","0.745007","61.582851","68.847656"
"41295.4583333","28.605118","7.774147","16.69678","0.669322","63.773939",""
"41295.5","33.091011","9.607582","18.372678","0.721803","70.324808","77.636719"
"41295.5416667","41.072504","12.025107","22.650406","0.732502","67.801035",""
"41295.5833333","54.89445","17.199416","28.542803","0.782377","65.205368","97.167969"
"41295.625","19.230242","5.220812","11.233084","0.700256","75.178298",""
"41295.6666667","26.637329","7.034479","15.862527","0.725594","68.464503","69.824219"
"41295.7083333","30.70364","7.237663","19.619901","0.792255","59.460774",""
"41295.75","49.783072","13.793029","28.65442","0.874285","51.406901","37.109375"
"41295.7916667","60.349526","16.352682","35.300823","0.948079","40.813417",""
"41295.8333333","33.252398","8.198202","20.696637","0.876272","54.85301","32.714844"
"41295.875","30.070102","7.2234","19.00781","0.872899","59.846575",""
"41295.9166667","22.179563","4.554255","15.207167","0.860986","61.492844","27.832031"
"41295.9583333","6.739081","0.821356","5.48351","0.765408","68.94699",""
"41296.0","6.950487","0.979537","5.452361","0.792519","69.861256","27.34375"
"41296.0416667","","","","","",""
"41296.0833333","","","","0.787074","68.789997","20.019531"
"41296.125","12.268082","0.251229","11.891105","","62.880137",""
"41296.1666667","","","","","",""
"41296.2083333","13.52096","0.934705","12.096168","0.786955","",""
"41296.25","49.911474","13.576481","29.115165","0.715607","39.899833","21.484375"
"41296.2916667","","","","","",""
"41296.3333333","48.061988","12.53435","28.863377","0.759252","46.701618","18.554688"
"41296.375","56.553599","14.79215","33.896647","0.873534","43.931537",""
"41296.4166667","","","","","",""
"41296.4583333","47.416095","11.934617","29.13723","0.861065","43.705069",""
"41296.5","47.007545","13.908916","25.699166","0.822787","53.943276","16.113281"
"41296.5416667","33.030345","9.510042","18.461632","0.76225","62.766386",""
"41296.5833333","52.701267","16.772242","27.003527","0.813828","61.17681","11.71875"
"41296.625","36.292537","10.377471","20.395153","0.764089","66.691801",""
"41296.6666667","51.747988","13.54603","30.999677","0.810237","56.178503","11.71875"
"41296.7083333","74.614444","18.449783","46.357961","0.929804","40.7665",""
"41296.75","82.730116","21.79681","49.343798","0.958655","40.799201","17.089844"
"41296.7916667","103.654212","30.976985","56.196923","1.054042","40.649548",""
"41296.8333333","66.655412","16.314617","41.669482","0.920061","49.654856","21.484375"
"41296.875","59.892761","14.077831","38.334124","0.93595","51.992439",""
"41296.9166667","20.917607","3.994278","14.803529","0.824602","65.013854","17.578125"
"41296.9583333","13.301772","1.696003","10.708743","0.835099","64.075912",""
"41297.0","7.477059","1.009989","5.932573","0.799425","67.490001","22.949219"
"41297.0416667","8.054211","1.749274","5.375815","0.740289","68.021803",""
"41297.0833333","2.102395","0.365423","1.54317","0.722592","69.96073","20.996094"
"41297.125","","","","","",""
"41297.1666667","1.351447","0.097277","1.203127","0.697415","67.613844","15.136719"
"41297.2083333","3.761298","0.720159","2.658938","0.689307","66.419846",""
"41297.25","","","","","",""
"41297.2916667","102.773563","35.154207","48.906416","0.700493","30.695669",""
"41297.3333333","78.725064","22.125014","44.832396","0.911181","34.057648","10.253906"
"41297.375","175.409321","67.589731","71.825544","1.284613","21.685045",""
"41297.4166667","52.103359","12.852403","32.419549","1.083079","52.025433","21.972656"
"41297.4583333","46.853207","12.92515","27.054146","0.988014","60.158336",""
"41297.5","33.400986","8.628045","20.185806","0.963469","66.252944","23.925781"
"41297.5416667","40.648481","11.328115","23.295506","0.761463","68.976092",""
"41297.5833333","42.990817","13.157768","22.832167","0.831192","70.403986","26.367188"
"41297.625","29.053528","8.653421","15.796402","0.761896","74.352015",""
"41297.6666667","","","","0.6252","","19.042969"
"41297.7083333","","","","0.585461","",""
"41297.75","76.9495","20.496685","45.554013","0.798675","55.552536","13.183594"
"41297.7916667","61.28983","14.975579","38.354718","0.860157","59.12092",""
"41297.8333333","50.960724","10.637026","34.67525","0.813868","60.614453","20.019531"
"41297.875","31.502216","6.57254","21.439549","0.751557","72.262959",""
"41297.9166667","16.087672","2.639167","12.049445","0.672989","80.59212","21.972656"
"41297.9583333","9.038617","1.374566","6.935829","0.640314","82.70215",""
"41298.0","6.324049","0.649641","5.331658","0.650929","83.531143","25.390625"
"41298.0416667","8.988034","2.013211","5.905319","0.669515","82.937652",""
"41298.0833333","","","","0.655664","83.249622","18.554688"
"41298.125","15.637622","0.241923","15.277252","","82.681846",""
"41298.1666667","9.94131","0.377266","9.369339","0.648404","","17.578125"
"41298.2083333","9.275963","0.854346","7.97153","0.652665","75.791416",""
"41298.25","35.640863","8.609436","22.455783","0.703493","64.069147","15.136719"
"41298.2916667","46.24233","10.560051","30.071697","0.814737","54.342548",""
"41298.3333333","81.798893","23.617158","45.618908","0.882848","48.123424","14.160156"
"41298.375","58.079821","17.695951","30.968525","0.817025","57.647006",""
"41298.4166667","27.744879","6.864371","17.231848","0.76604","73.340306","18.554688"
"41298.4583333","34.643489","9.24385","20.484315","0.76533","71.882633",""
"41298.5","48.288957","14.68967","25.783526","0.807515","66.555446","18.066406"
"41298.5416667","36.957292","9.893491","21.802954","0.810356","69.833509",""
"41298.5833333","35.659021","9.952704","20.412932","0.822905","74.100273","9.765625"
"41298.625","28.524362","7.426887","17.148784","0.837979","73.864094",""
"41298.6666667","23.67627","5.622609","15.065699","0.784942","73.658365","8.300781"
"41298.7083333","21.582956","5.094776","13.780805","0.748676","76.08917",""
