"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
19/03/2011 10.00,"0,44732156","13,67521",
19/03/2011 11.00,"0,40877637",,
19/03/2011 12.00,"0,40435985","15,87300968",
19/03/2011 13.00,"0,42669407",,
19/03/2011 14.00,"0,46665357","13,67521",
19/03/2011 15.00,"0,37223148",,
19/03/2011 16.00,"0,36204589","12,69841003",
19/03/2011 17.00,"0,39007229",,
19/03/2011 18.00,"0,42857904","8,79120922",
19/03/2011 19.00,"0,53968276",,
19/03/2011 20.00,"0,62056172","12,21000957",
19/03/2011 21.00,"0,58617674",,
19/03/2011 22.00,"0,6684304","8,30280876",
19/03/2011 23.00,"0,67019654",,
20/03/2011 0.00,"0,65471253","14,65200996",
20/03/2011 1.00,"0,66427019",,
20/03/2011 2.00,"0,56293965","21,73381996",
20/03/2011 3.00,"0,54615899",,
20/03/2011 4.00,"0,49629","11,96580982",
20/03/2011 5.00,"0,37213362",,
20/03/2011 6.00,"0,29245112","15,14041042",
20/03/2011 7.00,"0,31103636",,
20/03/2011 8.00,"0,32942705","10,7448101",
20/03/2011 9.00,"0,36995507",,
20/03/2011 10.00,"0,34630557","18,07081032",
20/03/2011 11.00,"0,39358477",,
20/03/2011 12.00,"0,4400007","17,33819962",
20/03/2011 13.00,"0,4752501",,
20/03/2011 14.00,"0,44732156","11,23320961",
20/03/2011 15.00,"0,38536103",,
20/03/2011 16.00,"0,36263421","15,62880993",
20/03/2011 17.00,"0,36650085",,
20/03/2011 18.00,"0,4377639","10,25640965",
20/03/2011 19.00,"0,43474072",,
20/03/2011 20.00,"0,45768423","14,40781021",
20/03/2011 21.00,"0,44053077",,
20/03/2011 22.00,"0,39890299","9,52380943",
20/03/2011 23.00,"0,41650847",,
21/03/2011 0.00,"0,41503708","18,31501007",
21/03/2011 1.00,"0,34752183",,
21/03/2011 2.00,"0,33350921","12,69841003",
21/03/2011 3.00,,,
21/03/2011 4.00,"0,34600733","14,16361046",
21/03/2011 5.00,"0,32352982",,
21/03/2011 6.00,"0,33131202","20,51280975",
21/03/2011 7.00,"0,36007005",,
21/03/2011 8.00,"0,46026121","12,94260979",
21/03/2011 9.00,"0,4878822",,
21/03/2011 10.00,"0,55678729","10,01220989",
21/03/2011 11.00,"0,520522",,
21/03/2011 12.00,"0,5578253","17,58241081",
21/03/2011 13.00,"0,68279485",,"0,75561778"
21/03/2011 14.00,"0,62198768","14,65200996","2,69590021"
21/03/2011 15.00,"0,47996253",,"2,04499479"
21/03/2011 16.00,"0,42325033","12,21000957","1,50236427"
21/03/2011 17.00,"0,44945933",,"1,44834123"
21/03/2011 18.00,"0,44736233","11,47741032","1,63460478"
21/03/2011 19.00,"0,48223544",,"1,72142607"
21/03/2011 20.00,"0,49409631","12,21000957","1,91858169"
21/03/2011 21.00,"0,65097987",,"2,26742286"
21/03/2011 22.00,"0,78361512","16,36141014","3,23289859"
21/03/2011 23.00,"0,54143841",,"2,77377495"
22/03/2011 0.00,"0,47027905","21,24542046","1,8420382"
22/03/2011 1.00,"0,44150122",,"1,60983574"
22/03/2011 2.00,"0,40835231","19,29179955","1,42054662"
22/03/2011 3.00,"0,35534481",,"1,14524573"
22/03/2011 4.00,"0,32392126","14,40781021","1,06618924"
22/03/2011 5.00,"0,30859219",,"0,96529674"
22/03/2011 6.00,"0,32282383","17,82661057","0,99877231"
22/03/2011 7.00,"0,43858056",,"1,05433407"
22/03/2011 8.00,"0,59132837","10,7448101","1,41463581"
22/03/2011 9.00,"0,83681717",,"2,54381702"
22/03/2011 10.00,"0,72749124","13,91940975","3,25141816"
22/03/2011 11.00,"0,59620856",,"3,4667852"
22/03/2011 12.00,"0,53208696","33,69963074","2,64949552"
22/03/2011 13.00,"0,63990421",,"2,06064947"
22/03/2011 14.00,"0,61902625","23,93161964","2,48556631"
22/03/2011 15.00,"0,45500823",,"1,82341388"
22/03/2011 16.00,"0,40464761","13,91940975","1,38525265"
22/03/2011 17.00,"0,47263118",,"1,7973502"
22/03/2011 18.00,"0,64260934","13,43101025","2,12957156"
22/03/2011 19.00,"0,57092107",,"2,43198566"
22/03/2011 20.00,"0,56629485","10,25640965","2,18715003"
22/03/2011 21.00,"0,67138717",,"2,22978674"
22/03/2011 22.00,"0,52524608","19,78022003","2,09180526"
22/03/2011 23.00,"0,46349642",,"1,74028735"
23/03/2011 0.00,"0,47398375","21,48962021","1,62483446"
23/03/2011 1.00,"0,51985446",,"1,64927195"
23/03/2011 2.00,"0,45449796","22,22220993","1,62851905"
23/03/2011 3.00,,,"1,50253106"
23/03/2011 4.00,"0,30536631","19,53602028","1,04338301"
23/03/2011 5.00,"0,26786146",,"0,94123248"
23/03/2011 6.00,"0,2552981","16,36141014","0,97949304"
23/03/2011 7.00,"0,29491509",,"0,93111435"
23/03/2011 8.00,"0,44879062","21,73381996","1,09773963"
23/03/2011 9.00,"0,70463977",,"2,02708135"
23/03/2011 10.00,"0,96509882","22,71062088","4,16504926"
23/03/2011 11.00,"0,57703033",,"3,52271308"
23/03/2011 12.00,"0,49015861","30,76922989","2,17353749"
23/03/2011 13.00,"0,42864777",,"1,950247"
23/03/2011 14.00,"0,39946802","29,7924099","1,73213304"
23/03/2011 15.00,"0,36881104",,"1,61968844"
23/03/2011 16.00,"0,322126","26,37360954","1,35175267"
23/03/2011 17.00,"0,34104793",,"1,28340824"
23/03/2011 18.00,"0,3750135","26,86202049","1,37029461"
23/03/2011 19.00,"0,69186205",,"1,57910302"
23/03/2011 20.00,"0,62590091","24,90842056","1,93629478"
23/03/2011 21.00,"0,87054742",,"2,20339762"
23/03/2011 22.00,"0,95218246","27,8388195","6,37156907"
23/03/2011 23.00,"0,62781035",,"3,35969001"
24/03/2011 0.00,"0,47491924","31,74603081","2,05556955"
24/03/2011 1.00,"0,40088582",,"1,60664745"
24/03/2011 2.00,"0,34274067","28,32722092","1,33144928"
24/03/2011 3.00,"0,28688125",,"1,06061405"
24/03/2011 4.00,"0,25642","23,44322014","0,82367033"
24/03/2011 5.00,"0,26022139",,"0,68628482"
24/03/2011 6.00,"0,29572244","18,31501007","0,87875411"
24/03/2011 7.00,"0,38887467",,"1,16332494"
24/03/2011 8.00,"0,67018373","19,78022003","1,60535586"
24/03/2011 9.00,"1,00865234",,"3,98618337"
24/03/2011 10.00,"0,60012645","36,8742218","3,36399395"
24/03/2011 11.00,"0,43138436",,"2,43359456"
24/03/2011 12.00,"0,42669873","28,81562042","1,95034565"
24/03/2011 13.00,"0,4145303",,"1,70354619"
24/03/2011 14.00,"0,42742685","24,17580986","1,64777696"
24/03/2011 15.00,"0,36766934",,"1,74480181"
24/03/2011 16.00,"0,32039364","20,51280975","1,29789032"
24/03/2011 17.00,"0,41630343",,"1,21989353"
24/03/2011 18.00,"0,57218742","16,60560989","2,04272281"
24/03/2011 19.00,"0,55436758",,"2,40382798"
24/03/2011 20.00,"1,0588021","23,93161964","2,16420753"
24/03/2011 21.00,"1,42692346",,"5,57741309"
24/03/2011 22.00,"1,06303571","33,45542145","4,63497038"
24/03/2011 23.00,"0,92099308",,"4,42403238"
25/03/2011 0.00,"0,72562957","38,0952301","3,69459116"
25/03/2011 1.00,"0,54479827",,"2,59789701"
25/03/2011 2.00,"0,5048877","35,16482162","1,78633202"
25/03/2011 3.00,,,"1,37767193"
25/03/2011 4.00,"0,27696011","35,89743042","0,92273224"
25/03/2011 5.00,"0,23424073",,"0,67600397"
25/03/2011 6.00,"0,24246912","21,0012207","0,7969334"
25/03/2011 7.00,"0,31140916",,"0,68634177"
25/03/2011 8.00,"0,6644927","13,18680954","1,45435475"
25/03/2011 9.00,"1,3179214",,"4,41415527"
25/03/2011 10.00,"0,75630752","25,39682007","6,05470645"
25/03/2011 11.00,"0,58011991",,"3,83418153"
25/03/2011 12.00,"0,64714935","34,4322319","2,90266343"
25/03/2011 13.00,"0,75614908",,"3,5879882"
25/03/2011 14.00,"0,78071776","28,08300972","3,61535669"
25/03/2011 15.00,"0,61386064",,"3,15043107"
25/03/2011 16.00,"0,51253826","19,78022003","1,99995491"
25/03/2011 17.00,"0,51869994",,"2,03050559"
25/03/2011 18.00,"0,60795525","23,19902039","2,35884607"
25/03/2011 19.00,"0,85609326",,"2,93047228"
25/03/2011 20.00,"0,93558471","19,29179955","4,30362771"
25/03/2011 21.00,"0,80014647",,"3,63287045"
25/03/2011 22.00,"0,69282084","23,19902039","3,29658313"
25/03/2011 23.00,"0,49795129",,"2,2145236"
26/03/2011 0.00,"0,43737828","25,88521957","1,54700548"
26/03/2011 1.00,"0,45259551",,"1,40265555"
26/03/2011 2.00,"0,51499874","25,15262032","1,49346857"
26/03/2011 3.00,"0,69516366",,"2,0941586"
26/03/2011 4.00,"0,64374405","20,75702095","2,51237544"
26/03/2011 5.00,"0,46190619",,"1,84552346"
26/03/2011 6.00,"0,37280932","21,48962021","1,3348481"
26/03/2011 7.00,"0,69240727",,"1,27311925"
26/03/2011 8.00,"0,96741717","15,38461018","2,01321252"
26/03/2011 9.00,"0,98111757",,"2,71526491"
26/03/2011 10.00,"0,78965448","27,8388195","3,41122547"
26/03/2011 11.00,"0,73012414",,"3,17230268"
26/03/2011 12.00,"0,67884434","34,92063141","3,41858245"
26/03/2011 13.00,"0,62921534",,"3,32644835"
26/03/2011 14.00,"0,62612576","24,66422081","3,1519281"
26/03/2011 15.00,"0,37371453",,"2,20669169"
26/03/2011 16.00,"0,34574171","20,26861954","1,1231087"
26/03/2011 17.00,"0,45907175",,"1,41385984"
26/03/2011 18.00,"0,66813449","19,53602028","1,85724642"
26/03/2011 19.00,"1,0162563",,"3,6542783"
26/03/2011 20.00,"0,81048235","23,68741989","3,71301717"
26/03/2011 21.00,"0,87323973",,"3,30605648"
26/03/2011 22.00,"0,81896588","28,32722092","3,27238666"
26/03/2011 23.00,"0,65380383",,"2,82368321"
27/03/2011 0.00,"0,85192023","25,15262032","3,19505195"
27/03/2011 1.00,"0,83349459",,"3,86090015"
27/03/2011 2.00,"0,79083579","29,05982971","3,37349375"
27/03/2011 3.00,,,"2,8860843"
27/03/2011 4.00,"0,59693785","21,24542046","2,4419726"
27/03/2011 5.00,"0,43454617",,"1,56747261"
27/03/2011 6.00,"0,44728428","28,08300972","1,30280446"
27/03/2011 7.00,"0,52075384",,"1,18381648"
27/03/2011 8.00,"0,66271491","21,0012207","1,68618498"
27/03/2011 9.00,"0,64062884",,"2,34527319"
27/03/2011 10.00,"0,66377273","27,35042","2,78653118"
27/03/2011 11.00,"0,62114888",,"2,85142595"
27/03/2011 12.00,"0,6731603","33,45542145","2,83066695"
27/03/2011 13.00,"0,69671544",,"2,99033087"
27/03/2011 14.00,"0,5825035","29,54821968","2,71598291"
27/03/2011 15.00,"0,38586664",,"1,52413214"
27/03/2011 16.00,"0,47409209","21,48962021","1,27034996"
27/03/2011 17.00,"0,52051851",,"1,83241636"
27/03/2011 18.00,"0,61450605","28,32722092","1,66084541"
27/03/2011 19.00,"0,75674206",,"2,28400097"
27/03/2011 20.00,"0,87765508","20,26861954","2,83011167"
27/03/2011 21.00,"0,70412251",,"3,02041271"
27/03/2011 22.00,"0,54301582","23,44322014","2,00650744"
27/03/2011 23.00,"0,45422185",,"1,35029633"
28/03/2011 0.00,"0,42212144","22,71062088","1,10183407"
28/03/2011 1.00,"0,37540145",,"0,91620716"
28/03/2011 2.00,"0,32448862","22,95482063","0,65191734"
28/03/2011 3.00,"0,30932032",,"0,51713331"
28/03/2011 4.00,"0,31633711","21,97801971","0,46047218"
28/03/2011 5.00,"0,32056956",,"0,45500783"
28/03/2011 6.00,"0,36483839","12,21000957","0,51376704"
28/03/2011 7.00,"0,53339292",,"0,89456846"
28/03/2011 8.00,"0,68591705","11,96580982","1,64762034"
28/03/2011 9.00,"0,6436858",,"2,19629795"
28/03/2011 10.00,"0,7035936","33,45542145","2,3105345"
28/03/2011 11.00,"0,74500236",,"2,69419775"
28/03/2011 12.00,"0,75309678","43,9560318","2,92452283"
28/03/2011 13.00,"0,65179886",,"2,7125363"
28/03/2011 14.00,"0,50293982","71,79486084","2,02432019"
28/03/2011 15.00,"0,47779679",,"1,32382483"
28/03/2011 16.00,"0,55471475","51,0378418","1,41575553"
28/03/2011 17.00,"0,67794146",,"1,9408489"
28/03/2011 18.00,"0,69565645","41,26984024","2,02193431"
28/03/2011 19.00,"0,71010012",,"2,14135045"
28/03/2011 20.00,"0,83007299","32,23442078","2,37664256"
28/03/2011 21.00,"0,76728415",,"2,67173629"
28/03/2011 22.00,"0,61260477","33,69963074","1,96888454"
28/03/2011 23.00,"0,55214709",,"1,4280653"
29/03/2011 0.00,"0,62077724","29,54821968","1,54780891"
29/03/2011 1.00,"0,62293249",,"1,80053036"
29/03/2011 2.00,"0,49935279","27,10622025","1,6011231"
29/03/2011 3.00,,,"1,24300181"
29/03/2011 4.00,"0,30004925","25,15262032","0,74746551"
29/03/2011 5.00,"0,27349307",,
29/03/2011 6.00,"0,29669172","22,22220993","0,60739817"
29/03/2011 7.00,"0,48279231",,"0,95601254"
29/03/2011 8.00,"0,78223459","19,04759979","1,91499981"
29/03/2011 9.00,"0,8693731",,"3,69728011"
29/03/2011 10.00,"0,82346278","53,72404099","4,03274671"
29/03/2011 11.00,"0,5994892",,"3,09097013"
29/03/2011 12.00,"0,54762922","63,98046112","2,89717977"
29/03/2011 13.00,"0,38381042",,"1,83142886"
29/03/2011 14.00,"0,32870941","49,32844162","1,18380631"
29/03/2011 15.00,"0,35510948",,"0,95444535"
29/03/2011 16.00,"0,40617026","40,78144073","1,4750985"
29/03/2011 17.00,"0,40519516",,"1,23341862"
29/03/2011 18.00,"0,57400832","27,8388195","1,25273246"
29/03/2011 19.00,"0,76461513",,"2,12476013"
29/03/2011 20.00,"0,77070342","24,42000961","2,83944468"
29/03/2011 21.00,"0,56109196",,"2,07997755"
29/03/2011 22.00,"0,5697351","30,28083038","1,79996999"
29/03/2011 23.00,"0,41098987",,"1,63460986"
30/03/2011 0.00,"0,35754782","28,08300972","0,97692817"
30/03/2011 1.00,"0,26869211",,"0,72088418"
30/03/2011 2.00,"0,29716005","24,90842056","0,75402414"
30/03/2011 3.00,"0,3140374",,"0,79381121"
30/03/2011 4.00,"0,27511126","13,18680954","0,76888556"
30/03/2011 5.00,"0,28369614",,"0,63392458"
30/03/2011 6.00,"0,35832837","16,60560989","0,62914061"
30/03/2011 7.00,"0,59092412",,"1,26161087"
30/03/2011 8.00,"0,88560621","16,84980965","2,40753495"
30/03/2011 9.00,"0,79868206",,"3,54216117"
30/03/2011 10.00,"0,54782378","47,86323166","2,39166059"
30/03/2011 11.00,"0,50292817",,"1,9992603"
30/03/2011 12.00,"0,54593182","41,02563095","2,03213991"
30/03/2011 13.00,"0,61496273",,"2,63247094"
30/03/2011 14.00,"0,36006422","21,97801971","1,75571727"
30/03/2011 15.00,"0,35602633",,"1,17784058"
30/03/2011 16.00,"0,44230623","14,89620972","1,14131198"
30/03/2011 17.00,"0,73489948",,"2,40205128"
30/03/2011 18.00,"0,6600925","10,98900986","2,7593183"
30/03/2011 19.00,"0,55947261",,"2,19375341"
30/03/2011 20.00,"0,5290731","19,53602028","2,00084783"
30/03/2011 21.00,"0,47161181",,"1,64567991"
30/03/2011 22.00,"0,3765513","18,80340958","1,12913544"
30/03/2011 23.00,"0,47329057",,"1,26037624"
31/03/2011 0.00,"0,4912607","18,31501007","1,59437124"
31/03/2011 1.00,"0,49937725",,"1,57329188"
31/03/2011 2.00,"0,37703944","25,39682007","1,63299995"
31/03/2011 3.00,,,"1,11234375"
31/03/2011 4.00,"0,29299284","21,97801971","0,96534454"
31/03/2011 5.00,"0,28994287",,
31/03/2011 6.00,"0,39860242","21,24542046","1,23980029"
31/03/2011 7.00,"0,63429474",,"1,82964911"
31/03/2011 8.00,"0,8792989","15,14041042","3,63971486"
31/03/2011 9.00,"0,72273921",,"4,41693779"
31/03/2011 10.00,"0,47232362","38,58362961","3,08916394"
31/03/2011 11.00,"0,45630487",,"2,27651179"
31/03/2011 12.00,"0,46295236","34,18803024","1,84035608"
31/03/2011 13.00,"0,42385613",,"1,85198446"
31/03/2011 14.00,"0,31119597","27,35042","1,35211981"
31/03/2011 15.00,"0,29309886",,"0,93522913"
31/03/2011 16.00,"0,41516989","25,15262032","1,0151155"
31/03/2011 17.00,"0,40403365",,"1,23495225"
31/03/2011 18.00,"0,49318528","26,61782074","1,44804325"
31/03/2011 19.00,"0,57045507",,"2,08573072"
31/03/2011 20.00,"0,5883949","25,64101982","2,17515858"
31/03/2011 21.00,"0,49404738",,"1,90851847"
31/03/2011 22.00,"0,47771524","27,59461975","1,51222612"
31/03/2011 23.00,"0,42824818",,"1,63409221"
01/04/2011 0.00,"0,43979682","31,01342964","1,33983546"
01/04/2011 1.00,"0,45354149",,"1,51082266"
01/04/2011 2.00,"0,32660659","26,12940979","1,1505321"
01/04/2011 3.00,"0,27402198",,"0,84234652"
01/04/2011 4.00,"0,25325819","14,40781021","0,61176923"
01/04/2011 5.00,"0,26674889",,"0,57435787"
01/04/2011 6.00,"0,3341954","22,71062088","0,67960008"
01/04/2011 7.00,"0,5463384",,"1,18252997"
01/04/2011 8.00,"0,86302501","22,46640968","3,16019631"
01/04/2011 9.00,"0,68009438",,"3,78388681"
01/04/2011 10.00,"0,48504775","35,16482162","2,92089011"
01/04/2011 11.00,"0,41973902",,"1,89257801"
01/04/2011 12.00,"0,50581155","33,94382095","1,89527205"
01/04/2011 13.00,"0,39154369",,"1,72494489"
01/04/2011 14.00,"0,34109686","24,66422081","1,38566555"
01/04/2011 15.00,"0,39211221",,"1,28332281"
01/04/2011 16.00,"0,38407371","19,53602028","1,39696239"
01/04/2011 17.00,"0,45601129",,"1,48997924"
01/04/2011 18.00,"0,54698614","31,01342964","2,14318309"
01/04/2011 19.00,"0,5114583",,"2,19495347"
01/04/2011 20.00,"0,49359769","35,40903091","1,73879643"
01/04/2011 21.00,"0,88567145",,"2,86328621"
01/04/2011 22.00,"0,76469785","30,28083038","3,5442928"
01/04/2011 23.00,"0,65327375",,"2,73676531"
02/04/2011 0.00,"0,59770791","33,45542145","2,34983952"
02/04/2011 1.00,"0,43716858",,"2,00515381"
02/04/2011 2.00,"0,25947346","35,89743042","0,99606709"
02/04/2011 3.00,,,"0,52529779"
02/04/2011 4.00,"0,23532534","22,71062088","0,50404046"
02/04/2011 5.00,"0,23196199",,"0,37846028"
02/04/2011 6.00,"0,2678801","21,48962021","0,43281079"
02/04/2011 7.00,"0,27617141",,"0,54432281"
02/04/2011 8.00,"0,45127091","25,64101982","1,12156997"
02/04/2011 9.00,"0,4266929",,"1,68991636"
02/04/2011 10.00,"0,38918922","23,44322014","1,40017712"
02/04/2011 11.00,"0,40139143",,"1,25803917"
02/04/2011 12.00,"0,41636867","22,95482063","1,33129571"
02/04/2011 13.00,"0,44221886",,"1,43471343"
02/04/2011 14.00,"0,3261103","20,02441978","1,19439023"
02/04/2011 15.00,"0,26729527",,"0,63168819"
02/04/2011 16.00,"0,28403166","20,02441978","0,60687848"
02/04/2011 17.00,"0,34353287",,"0,6715312"
02/04/2011 18.00,"0,49737811","14,65200996","1,10834186"
02/04/2011 19.00,"0,49685037",,"1,52423892"
02/04/2011 20.00,"0,51652023","25,64101982","1,66947771"
02/04/2011 21.00,"0,43992963",,"1,61178431"
02/04/2011 22.00,"0,55109044","22,71062088","1,19746665"
02/04/2011 23.00,"0,71969856",,"1,97510451"
03/04/2011 0.00,"0,7000485","23,68741989","2,53279375"
03/04/2011 1.00,"0,61753388",,"2,30331177"
03/04/2011 2.00,"0,53040353","23,19902039","1,84943586"
03/04/2011 3.00,"0,570038",,"1,69410029"
03/04/2011 4.00,"0,5147238","21,0012207","1,59592013"
03/04/2011 5.00,"0,38960047",,
03/04/2011 6.00,"0,32438959","15,38461018","1,0111909"
03/04/2011 7.00,"0,40023692",,"0,87317179"
03/04/2011 8.00,"0,54522466","10,7448101","1,34998411"
03/04/2011 9.00,"0,58712738",,"2,53046584"
03/04/2011 10.00,"0,47884063","21,24542046","1,97596184"
03/04/2011 11.00,"0,52680601",,"2,23732169"
03/04/2011 12.00,"0,3977543","22,46640968","1,67277482"
03/04/2011 13.00,"0,36050459",,"1,33253239"
03/04/2011 14.00,"0,42022016","12,45421028","1,80081207"
03/04/2011 15.00,"0,26649259",,"1,01228926"
03/04/2011 16.00,"0,2644783","7,81440783","0,54254102"
03/04/2011 17.00,"0,35677077",,"0,614627"
03/04/2011 18.00,"0,41243796","9,76801014","1,02196296"
03/04/2011 19.00,"0,53451016",,"1,07461508"
03/04/2011 20.00,"0,81449344","14,89620972","2,4295052"
03/04/2011 21.00,"1,17357091",,"3,53851319"
03/04/2011 22.00,"1,49549652","17,82661057","4,86572768"
03/04/2011 23.00,"1,31122498",,"4,86262278"
04/04/2011 0.00,"0,98304331","34,67642975","4,32041737"
04/04/2011 1.00,"0,7627954",,"3,2712344"
04/04/2011 2.00,"0,59406962","33,45542145","3,27056827"
04/04/2011 3.00,,,"1,81193805"
04/04/2011 4.00,"0,33072952","26,37360954","0,97837129"
04/04/2011 5.00,"0,32273529",,"0,74327445"
04/04/2011 6.00,"0,36171037","14,65200996","0,81411765"
04/04/2011 7.00,"0,55808277",,"1,20293608"
04/04/2011 8.00,"1,30147742","23,44322014","3,33104417"
04/04/2011 9.00,"1,20304774",,"6,96414548"
04/04/2011 10.00,"0,94500723","41,5140419","4,77162976"
04/04/2011 11.00,"0,97659154",,"5,12771603"
04/04/2011 12.00,"1,27896147","49,08423996","5,1170772"
04/04/2011 13.00,"1,08686811",,"6,06466491"
04/04/2011 14.00,"0,58544745","58,36384964","3,7457483"
04/04/2011 15.00,"0,47984253",,"1,76021241"
04/04/2011 16.00,"0,6237177","34,4322319","1,80815176"
04/04/2011 17.00,"0,70707928",,"2,60997795"
04/04/2011 18.00,"0,77009413","27,35042","2,97554877"
04/04/2011 19.00,"1,07295219",,"3,75610441"
04/04/2011 20.00,"1,56348592","29,30401993","5,24465883"
04/04/2011 21.00,"1,9013301",,"8,02763458"
04/04/2011 22.00,"0,98845707","40,04883957","6,11432502"
04/04/2011 23.00,"0,70051217",,"3,36986611"
05/04/2011 0.00,"0,55902176","37,36262131","2,50261835"
05/04/2011 1.00,"0,41831422",,"1,66819425"
05/04/2011 2.00,"0,33700421","37,36262131","1,13821725"
05/04/2011 3.00,"0,3116142",,"0,82888144"
05/04/2011 4.00,"0,35072442","28,08300972","0,90444353"
05/04/2011 5.00,"0,36245247",,"0,95842995"
05/04/2011 6.00,"0,4569363","18,55920982","1,17712868"
05/04/2011 7.00,"0,67826883",,"1,78073852"
05/04/2011 8.00,"0,81225431","28,32722092","2,96245693"
05/04/2011 9.00,"0,51926613",,"2,39404953"
05/04/2011 10.00,"0,38645497","30,52503014","1,64588534"
05/04/2011 11.00,"0,40443558",,"1,18438701"
05/04/2011 12.00,"0,42599507","35,89743042","1,34027989"
05/04/2011 13.00,"0,37718972",,"1,2945271"
05/04/2011 14.00,"0,30315164","28,08300972","0,91266699"
05/04/2011 15.00,"0,33289875",,"0,75692768"
05/04/2011 16.00,"0,36913724","26,86202049","1,00026933"
05/04/2011 17.00,"0,51008011",,"1,33442096"
05/04/2011 18.00,"0,59502375","28,81562042","2,01064561"
05/04/2011 19.00,"0,5236442",,"2,30082215"
05/04/2011 20.00,"0,41465845","20,51280975","1,44276095"
05/04/2011 21.00,"0,2673244",,"0,79987253"
05/04/2011 22.00,"0,20397752","22,46640968","0,4908937"
05/04/2011 23.00,"0,19682326",,"0,34451587"
06/04/2011 0.00,"0,20774979","23,44322014","0,3212225"
06/04/2011 1.00,"0,19813388",,"0,30573766"
06/04/2011 2.00,"0,20726049","21,97801971","0,29156068"
06/04/2011 3.00,,,"0,28922565"
06/04/2011 4.00,"0,20635645","12,45421028","0,24586687"
06/04/2011 5.00,"0,18578954",,"0,20994236"
06/04/2011 6.00,"0,21052366","11,23320961","0,36334054"
06/04/2011 7.00,"0,2504552",,"0,42118445"
06/04/2011 8.00,"0,39926181","21,24542046","0,77286203"
06/04/2011 9.00,"0,40692052",,"1,17064226"
06/04/2011 10.00,"0,40084505","17,58241081","1,28600972"
06/04/2011 11.00,"0,4066083",,"1,35826757"
06/04/2011 12.00,"0,39176038","18,31501007","1,3170272"
06/04/2011 13.00,"0,39424183",,"1,34060533"
06/04/2011 14.00,"0,31810908","23,68741989","1,03993437"
06/04/2011 15.00,"0,27679002",,"0,67812441"
06/04/2011 16.00,"0,30627035","24,42000961","0,7131204"
06/04/2011 17.00,"0,35438834",,"0,93511625"
06/04/2011 18.00,"0,37415839","22,71062088","1,07169528"
06/04/2011 19.00,"0,36550361",,"1,06807069"
06/04/2011 20.00,"0,37339648","25,64101982","1,03214415"
06/04/2011 21.00,"0,32131283",,"0,96335325"
