,Provincia di TARANTO,,,
,MARTINA FRANCA,,,
Parm,NOX,NO2,CO,O3
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
,,,,,,
,,,,,,
,,,,,
,,,,,,
10/11/2009 9.00,,,,
10/11/2009 10.00,,,,
10/11/2009 11.00,,,,
10/11/2009 12.00,,,,
10/11/2009 13.00,,,,
10/11/2009 14.00,,,,
10/11/2009 15.00,,,,
10/11/2009 16.00,,,,
10/11/2009 17.00,,,,
10/11/2009 18.00,,,,
10/11/2009 19.00,,,,
10/11/2009 20.00,,,,
10/11/2009 21.00,,,,
10/11/2009 22.00,,,"1,019324",
10/11/2009 23.00,,,"0,946942",
11/11/2009 0.00,,,"0,878735",
11/11/2009 1.00,,,"0,796194",
11/11/2009 2.00,,,"0,640169",
11/11/2009 3.00,,,"0,616383",
11/11/2009 4.00,,,"0,627015",
11/11/2009 5.00,,,"0,618666",
11/11/2009 6.00,,,"0,600316",
11/11/2009 7.00,,,"0,64576",
11/11/2009 8.00,,,"0,699318",
11/11/2009 9.00,,,"0,739643",
11/11/2009 10.00,,,"0,801865",
11/11/2009 11.00,,,"0,749568",
11/11/2009 12.00,,,"0,73854",
11/11/2009 13.00,,,"0,717827",
11/11/2009 14.00,,,"0,738463",
11/11/2009 15.00,,,"0,69026",
11/11/2009 16.00,,,"0,659071",
11/11/2009 17.00,,,"0,671436",
11/11/2009 18.00,,,"0,669862",
11/11/2009 19.00,,,"0,628275",
11/11/2009 20.00,,,"0,555737",
11/11/2009 21.00,,,"0,501628",
11/11/2009 22.00,,,"0,408533",
11/11/2009 23.00,,,"0,326621",
12/11/2009 0.00,,,"0,28858",
12/11/2009 1.00,,,"0,270466",
12/11/2009 2.00,,,"0,208166",
12/11/2009 3.00,,,,
12/11/2009 4.00,,,"0,053661",
12/11/2009 5.00,,,"0,017926",
12/11/2009 6.00,,,,
12/11/2009 7.00,,,"0,010435",
12/11/2009 8.00,,,"0,187561",
12/11/2009 9.00,,,"0,225438",
12/11/2009 10.00,,,"0,065664",
12/11/2009 11.00,,,"0,099765",
12/11/2009 12.00,,,,
12/11/2009 13.00,,,"0,09107",
12/11/2009 14.00,,,"0,206386",
12/11/2009 15.00,,,"0,143525",
12/11/2009 16.00,,,"0,183896",
12/11/2009 17.00,,,"0,328435",
12/11/2009 18.00,,,"0,300714",
12/11/2009 19.00,,,"0,34499",
12/11/2009 20.00,,,"0,344912",
12/11/2009 21.00,,,"0,26948",
12/11/2009 22.00,,,"0,150875",
12/11/2009 23.00,,,"0,060572",
13/11/2009 0.00,,,"0,006985",
13/11/2009 1.00,,,,
13/11/2009 2.00,,,,
13/11/2009 3.00,,,,
13/11/2009 4.00,,,,
13/11/2009 5.00,,,,
13/11/2009 6.00,,,,
13/11/2009 7.00,,,,
13/11/2009 8.00,,,,
13/11/2009 9.00,,,,
13/11/2009 10.00,,,,
13/11/2009 11.00,,,,
13/11/2009 12.00,,,,
13/11/2009 13.00,,,,
13/11/2009 14.00,,,,
13/11/2009 15.00,,,,
13/11/2009 16.00,,,,
13/11/2009 17.00,,,,
13/11/2009 18.00,,,,
13/11/2009 19.00,,,,
13/11/2009 20.00,,,,
13/11/2009 21.00,,,,
13/11/2009 22.00,,,,
13/11/2009 23.00,,,,
14/11/2009 0.00,,,,
14/11/2009 1.00,,,,
14/11/2009 2.00,,,,
14/11/2009 3.00,,,,
14/11/2009 4.00,,,,
14/11/2009 5.00,,,,
14/11/2009 6.00,,,,
14/11/2009 7.00,,,,
14/11/2009 8.00,,,,
14/11/2009 9.00,,,,
14/11/2009 10.00,,,,
14/11/2009 11.00,,,,
14/11/2009 12.00,,,,
14/11/2009 13.00,,,,
14/11/2009 14.00,,,,
14/11/2009 15.00,,,,
14/11/2009 16.00,,,,
14/11/2009 17.00,,,,
14/11/2009 18.00,,,,
14/11/2009 19.00,,,,
14/11/2009 20.00,,,,
14/11/2009 21.00,,,,
14/11/2009 22.00,,,,
14/11/2009 23.00,,,,
15/11/2009 0.00,,,,
15/11/2009 1.00,,,,
15/11/2009 2.00,,,,
15/11/2009 3.00,,,,
15/11/2009 4.00,,,,
15/11/2009 5.00,,,,
15/11/2009 6.00,,,,
15/11/2009 7.00,,,,
15/11/2009 8.00,,,,
15/11/2009 9.00,,,,
15/11/2009 10.00,,,,
15/11/2009 11.00,,,,
15/11/2009 12.00,,,,
15/11/2009 13.00,,,,
15/11/2009 14.00,,,,
15/11/2009 15.00,,,,
15/11/2009 16.00,,,,
15/11/2009 17.00,,,,
15/11/2009 18.00,,,,
15/11/2009 19.00,,,,
15/11/2009 20.00,,,,
15/11/2009 21.00,,,,
15/11/2009 22.00,,,,
15/11/2009 23.00,,,,
16/11/2009 0.00,,,,
16/11/2009 1.00,,,,
16/11/2009 2.00,,,,
16/11/2009 3.00,,,,
16/11/2009 4.00,,,,
16/11/2009 5.00,,,,
16/11/2009 6.00,,,,
16/11/2009 7.00,,,,
16/11/2009 8.00,,,,
16/11/2009 9.00,,,"0,392008",
16/11/2009 10.00,,,"0,850236",
16/11/2009 11.00,,,"0,148824",
16/11/2009 12.00,,,"0,223434",
16/11/2009 13.00,,,"0,358935",
16/11/2009 14.00,,,"0,269122",
16/11/2009 15.00,,,"0,138088",
16/11/2009 16.00,,,"0,032628",
16/11/2009 17.00,,,,
16/11/2009 18.00,,,,
16/11/2009 19.00,,,"0,312238",
16/11/2009 20.00,,,"0,261626",
16/11/2009 21.00,,,"0,304535",
16/11/2009 22.00,,,"0,265869",
16/11/2009 23.00,,,"0,213214",
17/11/2009 0.00,,,"0,161267",
17/11/2009 1.00,,,"0,11089",
17/11/2009 2.00,,,"0,080711",
17/11/2009 3.00,,,"0,070895",
17/11/2009 4.00,,,"0,036985",
17/11/2009 5.00,,,"0,038642",
17/11/2009 6.00,,,"0,027334",
17/11/2009 7.00,,,"0,082149",
17/11/2009 8.00,,,"0,228853",
17/11/2009 9.00,,,"1,39544",
17/11/2009 10.00,,,"1,141201",
17/11/2009 11.00,,,"0,190737",
17/11/2009 12.00,,,"0,186179",
17/11/2009 13.00,,,"0,30092",
17/11/2009 14.00,,,"0,294397",
17/11/2009 15.00,,,"0,375659",
17/11/2009 16.00,,,"0,345166",
17/11/2009 17.00,,,"0,453305",
17/11/2009 18.00,,,"0,421242",
17/11/2009 19.00,,,"0,361042",
17/11/2009 20.00,,,"0,371808",
17/11/2009 21.00,,,"0,445683",
17/11/2009 22.00,,,"0,329448",
17/11/2009 23.00,,,"0,239306",
18/11/2009 0.00,,,"0,145784",
18/11/2009 1.00,,,"0,141148",
18/11/2009 2.00,,,"0,098079",
18/11/2009 3.00,,,,
18/11/2009 4.00,,,"0,011647",
18/11/2009 5.00,,,,
18/11/2009 6.00,,,,
18/11/2009 7.00,,,,
18/11/2009 8.00,,,"0,07117",
18/11/2009 9.00,,,"0,079465",
18/11/2009 10.00,,,,
18/11/2009 11.00,,,,
18/11/2009 12.00,,,"0,05082",
18/11/2009 13.00,,,"0,111149",
18/11/2009 14.00,,,"0,140687",
18/11/2009 15.00,,,"0,106144",
18/11/2009 16.00,,,"0,160888",
18/11/2009 17.00,,,"0,101068",
18/11/2009 18.00,,,"0,173657",
18/11/2009 19.00,,,"0,2382",
18/11/2009 20.00,,,"0,284805",
18/11/2009 21.00,,,"0,230915",
18/11/2009 22.00,,,"0,164335",
18/11/2009 23.00,,,"0,096024",
19/11/2009 0.00,,,"0,072651",
19/11/2009 1.00,,,"0,007974",
19/11/2009 2.00,,,,
19/11/2009 3.00,,,,
19/11/2009 4.00,,,,
19/11/2009 5.00,,,,
19/11/2009 6.00,,,,
19/11/2009 7.00,,,"0,043448",
19/11/2009 8.00,,,"0,226607",
19/11/2009 9.00,,,"0,090416",
19/11/2009 10.00,,,"0,085222",
19/11/2009 11.00,,,"0,054384",
19/11/2009 12.00,,,"0,089726",
19/11/2009 13.00,,,"0,101491",
19/11/2009 14.00,,,"0,15026",
19/11/2009 15.00,,,"0,069955",
19/11/2009 16.00,,,"0,094176",
19/11/2009 17.00,,,"0,072643",
19/11/2009 18.00,,,"0,052951",
19/11/2009 19.00,,,"0,066634",
19/11/2009 20.00,,,"0,037763",
19/11/2009 21.00,,,"0,014115",
19/11/2009 22.00,,,"0,007105",
19/11/2009 23.00,,,,
20/11/2009 0.00,,,,
20/11/2009 1.00,,,,
20/11/2009 2.00,,,,
20/11/2009 3.00,,,,
20/11/2009 4.00,,,"0,009972",
20/11/2009 5.00,,,,
20/11/2009 6.00,,,,
20/11/2009 7.00,,,"0,010783",
20/11/2009 8.00,,,"0,055843",
20/11/2009 9.00,,,"0,156025",
20/11/2009 10.00,,,"0,146995",
20/11/2009 11.00,,,"0,17652",
20/11/2009 12.00,,,"0,239654",
20/11/2009 13.00,,,"0,183587",
20/11/2009 14.00,,,"0,26376",
20/11/2009 15.00,,,"0,117837",
20/11/2009 16.00,,,"0,153905",
20/11/2009 17.00,,,"0,225283",
20/11/2009 18.00,,,"0,26321",
20/11/2009 19.00,,,"0,232036",
20/11/2009 20.00,,,"0,272789",
20/11/2009 21.00,,,"0,185157",
20/11/2009 22.00,,,"0,089975",
20/11/2009 23.00,,,"0,010928",
21/11/2009 0.00,,,,
21/11/2009 1.00,,,"0,005026",
21/11/2009 2.00,,,,
21/11/2009 3.00,,,,
21/11/2009 4.00,,,,
21/11/2009 5.00,,,,
21/11/2009 6.00,,,,
21/11/2009 7.00,,,"0,014134",
21/11/2009 8.00,,,"0,088809",
21/11/2009 9.00,,,"0,225362",
21/11/2009 10.00,,,"0,172751",
21/11/2009 11.00,,,"0,219864",
21/11/2009 12.00,,,"0,189947",
21/11/2009 13.00,,,"0,218845",
21/11/2009 14.00,,,"0,265879",
21/11/2009 15.00,,,"0,123595",
21/11/2009 16.00,,,"0,123281",
21/11/2009 17.00,,,"0,167255",
21/11/2009 18.00,,,"0,141106",
21/11/2009 19.00,,,"0,17228",
21/11/2009 20.00,,,"0,119669",
21/11/2009 21.00,,,"0,118805",
21/11/2009 22.00,,,"0,051707",
21/11/2009 23.00,,,,
22/11/2009 0.00,,,,
22/11/2009 1.00,,,,
22/11/2009 2.00,,,"0,000013",
22/11/2009 3.00,,,,
22/11/2009 4.00,,,"0,042144",
22/11/2009 5.00,,,,
22/11/2009 6.00,,,,
22/11/2009 7.00,,,,
22/11/2009 8.00,,,,
22/11/2009 9.00,,,"0,022164",
22/11/2009 10.00,,,"0,042411",
22/11/2009 11.00,,,"0,061278",
22/11/2009 12.00,,,"0,114118",
22/11/2009 13.00,,,"0,151111",
22/11/2009 14.00,,,"0,142707",
22/11/2009 15.00,,,"0,127313",
22/11/2009 16.00,,,"0,109721",
22/11/2009 17.00,,,"0,057664",
22/11/2009 18.00,,,"0,105794",
22/11/2009 19.00,,,"0,067938",
22/11/2009 20.00,,,"0,030913",
22/11/2009 21.00,,,"0,080614",
22/11/2009 22.00,,,"0,087901",
22/11/2009 23.00,,,"0,085688",
23/11/2009 0.00,,,"0,02694",
23/11/2009 1.00,,,"0,008608",
23/11/2009 2.00,,,,
23/11/2009 3.00,,,,
23/11/2009 4.00,,,,
23/11/2009 5.00,,,,
23/11/2009 6.00,,,,
23/11/2009 7.00,,,"0,040872",
23/11/2009 8.00,,,"0,027647",
23/11/2009 9.00,,,"0,072036",
23/11/2009 10.00,"259,298742","44,540363","0,056282",
23/11/2009 11.00,"235,577132","50,113422","0,092443",
23/11/2009 12.00,"210,835848","44,358666","0,126214",
23/11/2009 13.00,"186,284434","38,627254","0,165641",
23/11/2009 14.00,"190,193536","34,860827","0,205068",
23/11/2009 15.00,"192,655029","32,072996","0,132104",
23/11/2009 16.00,"220,999285","30,533721","0,172239",
23/11/2009 17.00,"273,72116","28,750456","0,288557",
23/11/2009 18.00,"316,357802","27,509683","0,355316",
23/11/2009 19.00,"363,863543","26,71278","0,303637",
23/11/2009 20.00,"337,506238","25,905515","0,252036",
23/11/2009 21.00,"346,476381","24,023591","0,247245",
23/11/2009 22.00,"358,462908","27,995082","0,181898",
23/11/2009 23.00,"198,371905","33,12947","0,038548",
24/11/2009 0.00,"144,482935","38,55718","0,005059",
24/11/2009 1.00,"181,527132","41,29308",,
24/11/2009 2.00,,,,
24/11/2009 3.00,"226,728968","45,973218",,
24/11/2009 4.00,"221,45835","36,711604","0,019781",
24/11/2009 5.00,"268,982063","35,639546",,
24/11/2009 6.00,"271,46939","36,156112",,
24/11/2009 7.00,"442,400277","41,033508","0,084651",
24/11/2009 8.00,"688,117506","39,696693","0,359162",
24/11/2009 9.00,"741,729417","37,300825","0,560839",
24/11/2009 10.00,"367,266901","51,509929","0,123952",
24/11/2009 11.00,"271,892512","46,629932","0,131081",
24/11/2009 12.00,"199,139961","36,130146","0,123795",
24/11/2009 13.00,"191,013232","26,941226","0,102562",
24/11/2009 14.00,"104,606186","64,914369","0,129316",
24/11/2009 15.00,"101,291104","26,746547","0,127227",
24/11/2009 16.00,"172,178562","32,220967","0,212881",
24/11/2009 17.00,"244,567741","31,320242","0,248765",
24/11/2009 18.00,"257,610075","27,58756","0,22526",
24/11/2009 19.00,"270,434618","25,793893","0,196271",
24/11/2009 20.00,"254,502491","25,046319","0,192901",
24/11/2009 21.00,"188,593079","24,937297","0,248844",
24/11/2009 22.00,"188,782424","25,09565","0,177701",
24/11/2009 23.00,"157,061025","25,767927","0,085987",
25/11/2009 0.00,"118,815825","28,223508","0,074904",
25/11/2009 1.00,"111,002842","27,78744","0,059646",
25/11/2009 2.00,"131,261585","31,681036","0,022591",
25/11/2009 3.00,"155,585057","31,629127","0,009449",
25/11/2009 4.00,"163,698934","30,855586",,
25/11/2009 5.00,"149,491855","31,146306","0,014098",
25/11/2009 6.00,"131,292715","28,71411","0,019357",
25/11/2009 7.00,"121,762561","30,043121","0,078686",
25/11/2009 8.00,"136,304246","28,392243","0,143775",
25/11/2009 9.00,"192,999948","29,173562","0,2519",
25/11/2009 10.00,"152,106574","27,115141","0,209747",
25/11/2009 11.00,"125,899883","28,869841","0,172137",
25/11/2009 12.00,"122,348799","24,95548","0,20152",
25/11/2009 13.00,"125,7287","25,022956","0,265846",
25/11/2009 14.00,"138,602462","25,88735","0,364098",
25/11/2009 15.00,"136,58959","24,615431","0,286452",
25/11/2009 16.00,"173,247249","22,341567","0,274387",
25/11/2009 17.00,"203,502761","20,490732","0,298078",
25/11/2009 18.00,"303,735731","17,484925","0,51633",
25/11/2009 19.00,"443,9335","15,72242","0,543295",
25/11/2009 20.00,"527,847763","17,201995","0,618876",
25/11/2009 21.00,"434,859728","19,969061","0,596522",
25/11/2009 22.00,"345,381568","19,314927","0,507888",
25/11/2009 23.00,"305,333402","26,936026","0,465367",
26/11/2009 0.00,"299,271403","27,486319","0,429962",
26/11/2009 1.00,"318,879147","31,904282","0,462632",
26/11/2009 2.00,,,"0,405888",
26/11/2009 3.00,"280,130748","38,681767",,
26/11/2009 4.00,"256,54394","32,828368","0,013626",
26/11/2009 5.00,"306,41004","36,737547",,
26/11/2009 6.00,"377,237973","43,149039",,
26/11/2009 7.00,"530,423607","32,111944","0,064863",
26/11/2009 8.00,"634,726039","39,743424","0,21459",
26/11/2009 9.00,"715,263318","45,150368","0,533965",
26/11/2009 10.00,"389,766743","49,804541","0,387505",
26/11/2009 11.00,"228,838102","57,72414","0,287661",
26/11/2009 12.00,"154,098732","46,614367","0,18407",
26/11/2009 13.00,"171,60268","36,223604","0,183194",
26/11/2009 14.00,"202,667793","35,486412","0,327263",
26/11/2009 15.00,"213,922775","31,660271","0,277062",
26/11/2009 16.00,"161,64195","27,10474","0,128133",
26/11/2009 17.00,"207,717951","24,745219","0,177855",
26/11/2009 18.00,"224,098816","24,226071","0,202",
26/11/2009 19.00,"183,547852","24,002846","0,182956",
26/11/2009 20.00,"122,250218","22,287036","0,116659",
26/11/2009 21.00,"125,318867","24,527174","0,109884",
26/11/2009 22.00,"135,839929","22,562192","0,089804",
26/11/2009 23.00,"146,231264","23,04501","0,067652",
27/11/2009 0.00,"195,853419","23,146232","0,048687",
27/11/2009 1.00,"269,622596","22,977517","0,007649",
27/11/2009 2.00,"301,126045","22,001516",,
27/11/2009 3.00,"231,77971","22,398658","0,012829",
27/11/2009 4.00,"162,225548","21,762708","0,021116",
27/11/2009 5.00,"167,602815","22,894459","0,027411",
27/11/2009 6.00,"167,716947","24,2702","0,022711",
27/11/2009 7.00,"223,092343","25,253982","0,075223",
27/11/2009 8.00,"260,83427","30,03534","0,144388",
27/11/2009 9.00,"251,247313","24,56092","0,260966",
27/11/2009 10.00,"264,579877","25,368187","0,099685",
27/11/2009 11.00,"314,075253","26,57003","0,057851",
27/11/2009 12.00,"278,768839","23,374658","0,046935",
27/11/2009 13.00,,,,
27/11/2009 14.00,"176,836611","29,561144","0,165094",
27/11/2009 15.00,,,"0,085979",
27/11/2009 16.00,,,"0,178175",
27/11/2009 17.00,"145,696942","19,885986","0,149646",
27/11/2009 18.00,"141,868275","21,222797","0,157297",
27/11/2009 19.00,"142,132817","19,418749","0,163831",
27/11/2009 20.00,"136,7089","18,74906","0,175464",
27/11/2009 21.00,"139,673775","18,640039","0,269174",
27/11/2009 22.00,"152,928851","18,165015","0,167655",
27/11/2009 23.00,"135,129187","20,080666","0,109248",
28/11/2009 0.00,"134,231653","18,409017","0,080083",
28/11/2009 1.00,"121,762561","18,053398","0,061676",
28/11/2009 2.00,,,"0,068448",
28/11/2009 3.00,"108,201397","23,727671",,
28/11/2009 4.00,"106,393391","17,762678","0,070456",
28/11/2009 5.00,"104,951171","18,375267","0,018451",
28/11/2009 6.00,"103,249528","19,878203","0,005163",
28/11/2009 7.00,"98,583026","18,476507","0,021957",
28/11/2009 8.00,"123,080299","19,166958","0,038736",
28/11/2009 9.00,"119,619956","19,460278","0,147018",
28/11/2009 10.00,"92,157808","19,185121","0,12968",
28/11/2009 11.00,"94,269305","18,398631","0,091843",
28/11/2009 12.00,"103,215817","20,926877","0,182734",
28/11/2009 13.00,"101,379307","21,222797","0,173226",
28/11/2009 14.00,"98,437772","21,170868","0,13549",
28/11/2009 15.00,"167,320096","16,604971","0,034608",
28/11/2009 16.00,"195,876555","16,168882",,
28/11/2009 17.00,"212,314398","15,784712","0,011698",
28/11/2009 18.00,"164,503065","14,652973","0,009881",
28/11/2009 19.00,"273,173753","16,054672",,
28/11/2009 20.00,"322,116354","18,287015","0,03596",
28/11/2009 21.00,"394,8431","17,928803","0,097639",
28/11/2009 22.00,"383,198823","18,803571","0,068444",
28/11/2009 23.00,"343,40763","18,131274","0,031193",
29/11/2009 0.00,"311,769189","16,257143","0,043072",
29/11/2009 1.00,"304,355783","17,648457","0,017073",
29/11/2009 2.00,"300,304074","20,020952",,
29/11/2009 3.00,"290,449438","27,2008",,
29/11/2009 4.00,"272,154269","24,454499",,
29/11/2009 5.00,"269,516283","27,141088",,
29/11/2009 6.00,"293,222591","27,925008",,
29/11/2009 7.00,"274,410998","26,499937",,
29/11/2009 8.00,"259,804662","24,192325",,
29/11/2009 9.00,"213,915132","35,582451",,
29/11/2009 10.00,"175,631079","29,69789","0,011165",
29/11/2009 11.00,"154,70831","28,015847","0,022671",
29/11/2009 12.00,"113,796541","23,665377","0,069178",
29/11/2009 13.00,"108,548978","20,874966","0,067202",
29/11/2009 14.00,"97,760749","20,109229","0,064069",
29/11/2009 15.00,"79,875463","19,852238","0,049012",
29/11/2009 16.00,"86,8065","17,614718","0,03808",
29/11/2009 17.00,"105,597079","16,90867","0,051835",
29/11/2009 18.00,"83,947967","17,614718","0,053992",
29/11/2009 19.00,"89,065833","17,412247","0,045469",
29/11/2009 20.00,"88,726034","16,817825","0,032908",
29/11/2009 21.00,"90,305748","17,170849","0,045975",
29/11/2009 22.00,"80,938994","17,827563","0,023561",
29/11/2009 23.00,"74,729064","18,092335","0,025244",
30/11/2009 0.00,"63,616601","18,248078","0,025126",
30/11/2009 1.00,"71,185289","17,054726","0,023063",
30/11/2009 2.00,,,"0,025137",
30/11/2009 3.00,"70,620253","24,210488",,
30/11/2009 4.00,"58,716619","18,398631","0,092708",
30/11/2009 5.00,"51,567709","18,050803","0,052819",
30/11/2009 6.00,"52,921748","18,450547","0,087352",
30/11/2009 7.00,"60,304115","19,948278","0,108451",
30/11/2009 8.00,"64,384401","21,482371","0,147133",
30/11/2009 9.00,"64,501932","21,725003","0,19667",
30/11/2009 10.00,"56,498794","21,126757","0,175904",
30/11/2009 11.00,"56,239394","20,441478","0,162478",
30/11/2009 12.00,"58,833348","21,362967","0,131949",
30/11/2009 13.00,"60,950009","21,300674","0,161519",
30/11/2009 14.00,"66,840402","21,849647","0,149305",
30/11/2009 15.00,"59,531132","20,688069","0,111328",
30/11/2009 16.00,"54,262808","19,37202","0,117962",
30/11/2009 17.00,"58,260092","19,483643","0,167672",
30/11/2009 18.00,"58,104455","20,083266","0,126914",
30/11/2009 19.00,"68,687758","21,804236","0,121673",
30/11/2009 20.00,"61,5129","20,005389","0,156324",
30/11/2009 21.00,"56,30425","18,897011","0,115005",
30/11/2009 22.00,"52,382182","17,627697","0,080938",
30/11/2009 23.00,"50,037268","17,00991","0,049974",
01/12/2009 0.00,"49,554794","16,428458","0,032255",
01/12/2009 1.00,"49,406939","16,604971","0,024117","10,304815"
01/12/2009 2.00,"50,820652","16,272717","0,043747","10,170759"
01/12/2009 3.00,,,,"10,443534"
01/12/2009 4.00,"48,301918","15,522544","0,055168","10,719171"
01/12/2009 5.00,,,,
01/12/2009 6.00,,,,
01/12/2009 7.00,,,,
01/12/2009 8.00,,,,
01/12/2009 9.00,,,,
01/12/2009 10.00,,,,
01/12/2009 11.00,,,,
01/12/2009 12.00,,,,
01/12/2009 13.00,,,,
01/12/2009 14.00,,,,
01/12/2009 15.00,,,,
01/12/2009 16.00,,,,
01/12/2009 17.00,,,,
01/12/2009 18.00,,,,
01/12/2009 19.00,,,,
01/12/2009 20.00,,,,
01/12/2009 21.00,,,,
01/12/2009 22.00,,,,
01/12/2009 23.00,,,,
02/12/2009 0.00,,,,
02/12/2009 1.00,,,,
02/12/2009 2.00,,,,
02/12/2009 3.00,,,,
02/12/2009 4.00,,,,
02/12/2009 5.00,,,,
02/12/2009 6.00,,,,
02/12/2009 7.00,,,,
02/12/2009 8.00,,,,
02/12/2009 9.00,,,,
02/12/2009 10.00,,,,
02/12/2009 11.00,,,,
02/12/2009 12.00,,,,
02/12/2009 13.00,,,,
02/12/2009 14.00,,,,
02/12/2009 15.00,"91,79208","13,895018","0,36196","4,90596"
02/12/2009 16.00,"112,8731","12,926802","0,336625","13,140325"
02/12/2009 17.00,"70,005489","28,880242","0,360121","41,073021"
02/12/2009 18.00,"53,217461","32,413047","0,454587","47,589008"
02/12/2009 19.00,"51,3576","30,832243","0,627934","47,352042"
02/12/2009 20.00,"47,126859","28,114487","0,655906","49,981754"
02/12/2009 21.00,"35,11688","21,697816","0,595887","58,323088"
02/12/2009 22.00,"26,60613","17,778248","0,530591","57,342704"
02/12/2009 23.00,"17,109689","12,371318","0,468653","62,401684"
03/12/2009 0.00,"15,40287","11,434247","0,487194","61,078721"
03/12/2009 1.00,"13,955446","10,198673","0,506056","63,253431"
03/12/2009 2.00,"12,718132","9,578298","0,513968","62,218884"
03/12/2009 3.00,"13,265456","10,406332","0,505975","57,957462"
03/12/2009 4.00,"12,876363","10,146763","0,505416","55,650066"
03/12/2009 5.00,"12,82708","10,201267","0,507094","53,993976"
03/12/2009 6.00,"18,352192","13,64063","0,504377","52,623631"
03/12/2009 7.00,"38,418983","24,044374","0,658143","43,831347"
03/12/2009 8.00,"61,940902","35,945849","0,765077","36,441946"
03/12/2009 9.00,"72,781026","39,766789","0,84188","39,094657"
03/12/2009 10.00,"53,723279","31,034705","0,720002","47,904517"
03/12/2009 11.00,"37,931308","23,514826","0,584217","56,277015"
03/12/2009 12.00,"47,943954","28,010665","0,603399","56,685971"
03/12/2009 13.00,"55,917738","31,244968","0,609632","57,559362"
03/12/2009 14.00,"87,26043","45,685077","0,725597","51,930308"
03/12/2009 15.00,"61,678919","38,658402","0,686596","55,740781"
03/12/2009 16.00,"102,499889","59,512625","0,841801","39,043188"
03/12/2009 17.00,"198,462726","87,647894","1,460225","16,898003"
03/12/2009 18.00,"348,470975","116,338578","2,10726","11,482889"
03/12/2009 19.00,"243,981517","98,028274","1,974753","11,806529"
03/12/2009 20.00,"353,601831","102,555219","2,305143","9,982537"
03/12/2009 21.00,"216,910844","78,996266","1,722923","8,05834"
03/12/2009 22.00,"178,196521","69,96568","1,620225","6,237054"
03/12/2009 23.00,"118,9507","58,539226","1,25435","5,948629"
04/12/2009 0.00,"78,959805","47,317812","1,068615","6,302054"
04/12/2009 1.00,"71,362132","44,130239","1,07373","8,434784"
04/12/2009 2.00,,,"0,856267","14,138312"
04/12/2009 3.00,"50,563852","46,42487",,"22,688197"
04/12/2009 4.00,"36,922268","30,320878","0,371808","31,565768"
04/12/2009 5.00,"61,754139","31,989939","0,244849","41,445386"
04/12/2009 6.00,"120,911743","47,151676","0,22912","32,81021"
04/12/2009 7.00,"199,007653","79,281807","0,483197","16,957584"
04/12/2009 8.00,"178,069392","74,879424","0,472284","17,665781"
04/12/2009 9.00,"142,26511","64,524987","0,541943","28,383604"
04/12/2009 10.00,"64,763112","38,783008","0,352708","52,419146"
04/12/2009 11.00,"37,430668","24,968444","0,191642","62,706363"
04/12/2009 12.00,"40,185459","26,222199","0,154886","65,030018"
04/12/2009 13.00,"57,03316","33,786206","0,199988","67,498594"
04/12/2009 14.00,"79,839155","44,753226","0,275907","62,166057"
04/12/2009 15.00,"55,326339","34,982829","0,160183","66,514138"
04/12/2009 16.00,"51,801166","33,098326","0,152827","68,317799"
04/12/2009 17.00,"52,301784","34,429937","0,247416","66,312365"
04/12/2009 18.00,"58,262692","36,55585","0,295809","64,3191"
04/12/2009 19.00,"54,514426","33,32155","0,221175","63,537779"
04/12/2009 20.00,"40,011657","26,053466","0,132089","65,451143"
04/12/2009 21.00,"46,794843","30,593432","0,204884","59,544507"
04/12/2009 22.00,"35,780898","25,137179","0,177438","61,212784"
04/12/2009 23.00,"25,51149","19,706869","0,106575","61,265573"
05/12/2009 0.00,"19,330109","15,470636","0,11582","62,306901"
05/12/2009 1.00,"17,724455","14,00404","0,094307","63,670484"
05/12/2009 2.00,"16,922925","13,529015","0,08015","60,68736"
05/12/2009 3.00,"17,13044","13,625057","0,087523","56,733353"
05/12/2009 4.00,"20,528512","17,020285","0,113958","43,908535"
05/12/2009 5.00,"42,784594","28,046993","0,228398","22,471541"
05/12/2009 6.00,"58,291218","34,152182","0,272616","17,004977"
05/12/2009 7.00,"110,429586","53,194573","0,708143","10,482207"
05/12/2009 8.00,"190,691579","70,391369","0,865117","9,917542"
05/12/2009 9.00,"175,06042","65,641157","0,89818","14,740897"
05/12/2009 10.00,"143,507621","62,186233","0,851956","15,312327"
05/12/2009 11.00,"137,385916","65,186905","0,852758","24,564994"
05/12/2009 12.00,"145,484229","69,708686","0,770581","35,65384"
05/12/2009 13.00,"149,917297","73,970921","0,87226","33,043105"
05/12/2009 14.00,"156,345075","71,556866","0,81512","29,890725"
05/12/2009 15.00,"67,699483","40,283355","0,350701","50,512562"
05/12/2009 16.00,"53,754386","34,564925","0,360412","55,013641"
05/12/2009 17.00,"63,595835","39,125636","0,431355","51,912713"
05/12/2009 18.00,"58,659546","37,33197","0,360412","53,704202"
05/12/2009 19.00,"77,037674","46,110785","0,387858","45,220665"
05/12/2009 20.00,"57,541542","39,091892","0,329836","48,930947"
05/12/2009 21.00,"64,604875","44,254826","0,307846","43,854369"
05/12/2009 22.00,"51,181198","37,324191","0,322292","47,215265"
05/12/2009 23.00,"26,541274","21,072248","0,17198","59,899277"
06/12/2009 0.00,"27,986115","21,108574","0,25151","55,349458"
