,Provincia di LECCE,,
,GUAGNANO,,
Parm,SO2,NO2,PM10



25/04/2005 19.00,"2,73073755","6,81642531","17,21557045"
25/04/2005 20.00,"2,62231721","6,60357382","17,21557045"
25/04/2005 21.00,"2,95718684","5,95204262","17,21557045"
25/04/2005 22.00,"2,61102953","5,69506217","17,21557045"
25/04/2005 23.00,"2,7834334","4,48025576","17,21557045"
26/04/2005 0.00,"2,10099284","3,2589562","17,21557045"
26/04/2005 1.00,,"3,2187239","27,01490974"
26/04/2005 2.00,"1,12138691",,"27,01490974"
26/04/2005 3.00,"0,80044511","3,59380667","27,01490974"
26/04/2005 4.00,"1,58488568","3,45363795","27,01490974"
26/04/2005 5.00,"1,5470726","3,73527746","27,01490974"
26/04/2005 6.00,"1,49565105","5,58085076","27,01490974"
26/04/2005 7.00,"1,85726371","12,99429042","27,01490974"
26/04/2005 8.00,"2,09803947",,"27,01490974"
26/04/2005 9.00,"2,08317297","7,95465803","27,01490974"
26/04/2005 10.00,"1,88621973","7,23953179","27,01490974"
26/04/2005 11.00,"0,9297292","6,03899846","27,01490974"
26/04/2005 12.00,"1,60775699","6,24146779","27,01490974"
26/04/2005 13.00,"2,97098041","6,491957","27,01490974"
26/04/2005 14.00,"6,47587361","11,38103851","27,01490974"
26/04/2005 15.00,"14,21234109","14,74901695","27,01490974"
26/04/2005 16.00,"28,91256759","18,84120746","27,01490974"
26/04/2005 17.00,"43,44866046","29,6901096","27,01490974"
26/04/2005 18.00,"16,09344531","11,88201119","27,01490974"
26/04/2005 19.00,"3,20689288","7,06431802","27,01490974"
26/04/2005 20.00,"1,86812628","8,70872215","27,01490974"
26/04/2005 21.00,"2,09754928","13,49397442","27,01490974"
26/04/2005 22.00,"1,88638042","11,7119885","27,01490974"
26/04/2005 23.00,"1,43350015","11,28889158","27,01490974"
27/04/2005 0.00,"1,60812006","8,40631832","27,01490974"
27/04/2005 1.00,"0,70659329","7,19929566","18,43684006"
27/04/2005 2.00,"1,23493191","6,56463786","18,43684006"
27/04/2005 3.00,"1,27700012","5,27974326","18,43684006"
27/04/2005 4.00,"1,34962307","4,57110635","18,43684006"
27/04/2005 5.00,"1,18455889","4,79044717","18,43684006"
27/04/2005 6.00,"1,50581495","7,43680813","18,43684006"
27/04/2005 7.00,"0,98350409","13,03971954","18,43684006"
27/04/2005 8.00,"2,308949","16,42327122","18,43684006"
27/04/2005 9.00,"4,40927876","17,06701677","18,43684006"
27/04/2005 10.00,"8,4750017","13,77171536","18,43684006"
27/04/2005 11.00,"7,44961856","9,6172319","18,43684006"
27/04/2005 12.00,"3,208695","6,51272323","18,43684006"
27/04/2005 13.00,"1,76714123","6,06236119","18,43684006"
27/04/2005 14.00,"1,48461355","5,26027528","18,43684006"
27/04/2005 15.00,"1,48691909","5,493893","18,43684006"
27/04/2005 16.00,"1,21956403","4,97474294","18,43684006"
27/04/2005 17.00,"1,29876697","6,87742576","18,43684006"
27/04/2005 18.00,"1,81523822","8,03253188","18,43684006"
27/04/2005 19.00,"1,98123092","8,1727006","18,43684006"
27/04/2005 20.00,"0,24574178","9,44591287","18,43684006"
27/04/2005 21.00,"0,12338041","10,49328926","18,43684006"
27/04/2005 22.00,"0,18155789","9,42255206","18,43684006"
27/04/2005 23.00,"0,2190079","13,36807686","18,43684006"
28/04/2005 0.00,"0,11508881","13,42389006","18,43684006"
28/04/2005 1.00,,"9,66525369","24,42761993"
28/04/2005 2.00,"3,40846025",,"24,42761993"
28/04/2005 3.00,"2,44099832","6,10778649","24,42761993"
28/04/2005 4.00,"1,04044287","5,44976404","24,42761993"
28/04/2005 5.00,"1,18072378","5,68338176","24,42761993"
28/04/2005 6.00,"1,21244604","7,29793574","24,42761993"
28/04/2005 7.00,"1,13621274","11,51730866","24,42761993"
28/04/2005 8.00,"2,48524799","14,47646135","24,42761993"
28/04/2005 9.00,"2,76215369","10,29212201","24,42761993"
28/04/2005 10.00,"3,19596827","4,95268037","24,42761993"
28/04/2005 11.00,"6,35297424","10,99037867","24,42761993"
28/04/2005 12.00,"10,7077896","10,88005436","24,42761993"
28/04/2005 13.00,"10,68515118","10,1519552","24,42761993"
28/04/2005 14.00,"7,68130744","9,12014822","24,42761993"
28/04/2005 15.00,"5,85862275","6,80863774","24,42761993"
28/04/2005 16.00,"6,19447988","9,63799813","24,42761993"
28/04/2005 17.00,"4,9567146","5,59512766","24,42761993"
28/04/2005 18.00,"5,18879604","6,63861505","24,42761993"
28/04/2005 19.00,"5,20011728","8,29989258","24,42761993"
28/04/2005 20.00,"4,83784459","9,4666791","24,42761993"
28/04/2005 21.00,"4,61331032","12,63737165","24,42761993"
28/04/2005 22.00,"4,25103763","14,66854661","24,42761993"
28/04/2005 23.00,"4,21707491","14,5374618","24,42761993"
29/04/2005 0.00,"4,21179465","10,95923219","24,42761993"
29/04/2005 1.00,"4,15179572","8,45953119","20,8978405"
29/04/2005 2.00,"4,27406047","6,6567867","20,8978405"
29/04/2005 3.00,"4,05103339","7,03316963","20,8978405"
29/04/2005 4.00,"4,33971901","7,13310605","20,8978405"
29/04/2005 5.00,"4,18499873","5,69636042","20,8978405"
29/04/2005 6.00,"4,38877706","8,85408386","20,8978405"
29/04/2005 7.00,"4,35557404","11,82880214","20,8978405"
29/04/2005 8.00,"4,6170844","9,6509787","20,8978405"
29/04/2005 9.00,"5,51031855","8,41540414","20,8978405"
29/04/2005 10.00,"12,41914635","14,07931218","20,8978405"
29/04/2005 11.00,"19,0608174","15,02935057","20,8978405"
29/04/2005 12.00,"7,53413432","5,49000017","20,8978405"
29/04/2005 13.00,"5,81333879","3,98187193","20,8978405"
29/04/2005 14.00,"4,86086642","3,93255189","20,8978405"
29/04/2005 15.00,"4,68878392","3,35629803","20,8978405"
29/04/2005 16.00,"4,98238368","3,8417013","20,8978405"
29/04/2005 17.00,"4,73218134","3,60159616","20,8978405"
29/04/2005 18.00,"5,73597865","4,89427642","20,8978405"
29/04/2005 19.00,"5,69258123","4,22457356","20,8978405"
29/04/2005 20.00,"5,20276352","4,52048806","20,8978405"
29/04/2005 21.00,"4,76425752","5,72751072","20,8978405"
29/04/2005 22.00,"4,92275189","4,24404154","20,8978405"
29/04/2005 23.00,"4,89822287","4,52178631","20,8978405"
30/04/2005 0.00,"4,92463842","5,04742379","20,8978405"
30/04/2005 1.00,,"4,47246818","22,22425079"
30/04/2005 2.00,"1,31526983",,"22,22425079"
30/04/2005 3.00,"1,19977117","4,92153198","22,22425079"
30/04/2005 4.00,"1,49214952","6,46989252","22,22425079"
30/04/2005 5.00,"1,4390011","7,46016894","22,22425079"
30/04/2005 6.00,"1,25502783","9,4835525","22,22425079"
30/04/2005 7.00,"1,80761173","10,06759394","22,22425079"
30/04/2005 8.00,"3,05374997","10,13768021","22,22425079"
30/04/2005 9.00,"7,00197686","9,14999837","22,22425079"
30/04/2005 10.00,"13,01972553","16,26622719","22,22425079"
30/04/2005 11.00,"6,19435987","7,31999831","22,22425079"
30/04/2005 12.00,"3,70488422","5,00719149","22,22425079"
30/04/2005 13.00,"2,50050807","4,19861625","22,22425079"
30/04/2005 14.00,"2,23654165","4,55163837","22,22425079"
30/04/2005 15.00,"2,23128071","4,70738224","22,22425079"
30/04/2005 16.00,"2,22515634","4,85923328","22,22425079"
30/04/2005 17.00,"2,11621937","4,11036024","22,22425079"
30/04/2005 18.00,"2,52591985","5,69636042","22,22425079"
30/04/2005 19.00,"1,93534083","4,96436078","22,22425079"
30/04/2005 20.00,"1,77138518","5,14606387","22,22425079"
30/04/2005 21.00,"1,71027873","6,16748869","22,22425079"
30/04/2005 22.00,"1,4638037","7,43161514","22,22425079"
30/04/2005 23.00,"1,66053929","8,26744594","22,22425079"
01/05/2005 0.00,"1,51330617","8,15193437","22,22425079"
01/05/2005 1.00,3.21,"6,88261493","27,61129951"
01/05/2005 2.00,0.17,"6,69831725","27,61129951"
01/05/2005 3.00,23.54,"5,45495703","27,61129951"
01/05/2005 4.00,23.28,"4,87480652","27,61129951"
01/05/2005 5.00,6.05,"4,71516982","27,61129951"
01/05/2005 6.00,7.18,"12,0870751","27,61129951"
01/05/2005 7.00,0.45,"9,46148802","27,61129951"
01/05/2005 8.00,21.09,"9,48874358","27,61129951"
01/05/2005 9.00,0.12,"6,65938128","27,61129951"
01/05/2005 10.00,5.39,"7,30053033","27,61129951"
01/05/2005 11.00,22.18,"9,34078538","27,61129951"
01/05/2005 12.00,1.08,"9,10457307","27,61129951"
01/05/2005 13.00,13.49,"5,70804274","27,61129951"
01/05/2005 14.00,8.52,"6,00525358","27,61129951"
01/05/2005 15.00,3.02,"8,11170015","27,61129951"
01/05/2005 16.00,23.11,"8,72819014","27,61129951"
01/05/2005 17.00,9.11,"5,30699882","27,61129951"
01/05/2005 18.00,16.37,"5,4484677","27,61129951"
01/05/2005 19.00,11.58,"6,60487207","27,61129951"
01/05/2005 20.00,17.31,"13,18767775","27,61129951"
01/05/2005 21.00,12.20,"15,0929456","27,61129951"
01/05/2005 22.00,16.42,"13,29929458","27,61129951"
01/05/2005 23.00,14.37,"11,78078226","27,61129951"
02/05/2005 0.00,7.01,"12,25060846","27,61129951"
02/05/2005 1.00,,"9,1110624","35,88006973"
02/05/2005 2.00,15.47,,"35,88006973"
02/05/2005 3.00,17.34,"10,01048823","35,88006973"
02/05/2005 4.00,3.36,"7,1318078","35,88006973"
02/05/2005 5.00,7.29,"5,92867989","35,88006973"
02/05/2005 6.00,13.18,"7,32908414","35,88006973"
02/05/2005 7.00,22.01,"12,15327428","35,88006973"
02/05/2005 8.00,20.46,"19,44601512","35,88006973"
02/05/2005 9.00,3.25,"16,01444356","35,88006973"
02/05/2005 10.00,1.31,"9,3070424","35,88006973"
02/05/2005 11.00,10.31,"8,46731877","35,88006973"
02/05/2005 12.00,19.40,"6,66197778","35,88006973"
02/05/2005 13.00,20.23,"7,53933913","35,88006973"
02/05/2005 14.00,11.55,"6,89040442","35,88006973"
02/05/2005 15.00,19.31,"11,0254199","35,88006973"
02/05/2005 16.00,8.40,"5,83393646","35,88006973"
02/05/2005 17.00,5.36,"6,42057439","35,88006973"
02/05/2005 18.00,2.45,"5,80019158","35,88006973"
02/05/2005 19.00,5.04,"7,088979","35,88006973"
02/05/2005 20.00,2.10,"9,95467886","35,88006973"
02/05/2005 21.00,0.52,"11,52120532","35,88006973"
02/05/2005 22.00,1.23,"23,77440072","35,88006973"
02/05/2005 23.00,3.30,"18,68935068","35,88006973"
03/05/2005 0.00,2.45,"13,39143959","35,88006973"
03/05/2005 1.00,3.48,"10,69186576","36,2481308"
03/05/2005 2.00,0.56,"9,64448746","36,2481308"
03/05/2005 3.00,3.19,"9,19023258","36,2481308"
03/05/2005 4.00,5.47,"8,22202064","36,2481308"
03/05/2005 5.00,7.58,"8,39333966","36,2481308"
03/05/2005 6.00,5.20,"8,41929698","36,2481308"
03/05/2005 7.00,13.02,"13,07340707","36,2481308"
03/05/2005 8.00,10.24,"19,26299848","36,2481308"
03/05/2005 9.00,2.56,"13,95082196","36,2481308"
03/05/2005 10.00,4.36,"10,48939452","36,2481308"
03/05/2005 11.00,5.44,"6,78268042","36,2481308"
03/05/2005 12.00,12.30,"8,07795718","36,2481308"
03/05/2005 13.00,15.25,"9,5432547","36,2481308"
03/05/2005 14.00,12.41,"10,54910246","36,2481308"
03/05/2005 15.00,10.24,"7,99489225","36,2481308"
03/05/2005 16.00,10.27,"7,17853134","36,2481308"
03/05/2005 17.00,10.49,"5,24599838","36,2481308"
03/05/2005 18.00,4.27,"7,32908414","36,2481308"
03/05/2005 19.00,3.19,"9,52119022","36,2481308"
03/05/2005 20.00,4.19,"13,74186139","36,2481308"
03/05/2005 21.00,0.01,"14,15978253","36,2481308"
03/05/2005 22.00,2.44,"13,90150766","36,2481308"
03/05/2005 23.00,3.34,"11,49914275","36,2481308"
04/05/2005 0.00,5.41,"9,89368033","36,2481308"
04/05/2005 1.00,,"7,56529644","13,74440002"
04/05/2005 2.00,13.01,,"13,74440002"
04/05/2005 3.00,0.13,"6,22329806","13,74440002"
04/05/2005 4.00,6.09,"5,80797915","13,74440002"
04/05/2005 5.00,3.33,"6,16619044","13,74440002"
04/05/2005 6.00,0.46,"8,92027539","13,74440002"
04/05/2005 7.00,1.56,"14,25841687","13,74440002"
04/05/2005 8.00,7.29,"22,0793936","13,74440002"
04/05/2005 9.00,12.01,"13,5705481","13,74440002"
04/05/2005 10.00,4.31,"6,57242352","13,74440002"
04/05/2005 11.00,3.05,"5,16034078","13,74440002"
04/05/2005 12.00,11.14,"6,03770213","13,74440002"
04/05/2005 13.00,22.26,"9,62112664","13,74440002"
04/05/2005 14.00,11.44,"7,22914772","13,74440002"
04/05/2005 15.00,10.16,"4,74242538","13,74440002"
04/05/2005 16.00,4.24,"5,95593545","13,74440002"
04/05/2005 17.00,10.19,"4,32710647","13,74440002"
04/05/2005 18.00,2.04,"5,85599903","13,74440002"
04/05/2005 19.00,4.32,"7,26419086","13,74440002"
04/05/2005 20.00,11.41,,"13,74440002"
04/05/2005 21.00,6.59,,"13,74440002"
04/05/2005 22.00,4.25,,"13,74440002"
04/05/2005 23.00,3.12,,"13,74440002"
05/05/2005 0.00,2.56,,"13,74440002"
05/05/2005 1.00,1.39,,
05/05/2005 2.00,1.59,,
05/05/2005 3.00,2.43,,
05/05/2005 4.00,2.35,,
05/05/2005 5.00,2.45,,
05/05/2005 6.00,2.35,,
05/05/2005 7.00,6.59,,
05/05/2005 8.00,2.43,,
05/05/2005 9.00,4.21,,
05/05/2005 10.00,7.29,,
05/05/2005 11.00,5.02,,
05/05/2005 12.00,12.55,,
05/05/2005 13.00,17.37,"5,36929752",
05/05/2005 14.00,13.10,"8,02344606",
05/05/2005 15.00,15.29,"7,9507652",
05/05/2005 16.00,16.29,"7,40046674",
05/05/2005 17.00,14.26,"7,48612626",
05/05/2005 18.00,3.41,"7,88717017",
05/05/2005 19.00,21.17,"8,12078598",
05/05/2005 20.00,21.34,"9,94299846",
05/05/2005 21.00,19.24,"12,52446422",
05/05/2005 22.00,11.22,"10,03644554",
05/05/2005 23.00,23.38,"8,81904264",
06/05/2005 0.00,19.40,"6,86574344",
06/05/2005 1.00,,"5,86767944","8,71292973"
06/05/2005 2.00,2.04,,"8,71292973"
06/05/2005 3.00,11.26,"6,11167932","8,71292973"
06/05/2005 4.00,15.49,"5,42251039","8,71292973"
06/05/2005 5.00,9.55,"5,74308396","8,71292973"
06/05/2005 6.00,17.06,"5,38487076","8,71292973"
06/05/2005 7.00,20.54,"9,3641481","8,71292973"
06/05/2005 8.00,7.32,"9,12144647","8,71292973"
06/05/2005 9.00,22.40,"9,14999837","8,71292973"
06/05/2005 10.00,2.18,"6,88521142","8,71292973"
06/05/2005 11.00,1.59,"7,39397742","8,71292973"
06/05/2005 12.00,23.28,"9,11884998","8,71292973"
06/05/2005 13.00,20.21,"7,27197843","8,71292973"
06/05/2005 14.00,10.23,"9,46278627","8,71292973"
06/05/2005 15.00,21.28,"8,73857421","8,71292973"
06/05/2005 16.00,19.33,"10,93456548","8,71292973"
06/05/2005 17.00,23.08,"6,30116808","8,71292973"
06/05/2005 18.00,15.26,"7,73531913","8,71292973"
06/05/2005 19.00,18.50,"5,86638119","8,71292973"
06/05/2005 20.00,20.36,"5,46404286","8,71292973"
06/05/2005 21.00,20.42,"4,72555198","8,71292973"
06/05/2005 22.00,18.04,"4,31153132","8,71292973"
06/05/2005 23.00,4.37,"4,57759568","8,71292973"
07/05/2005 0.00,8.19,"3,40431791","8,71292973"
07/05/2005 1.00,1.37,,"11,4538002"
07/05/2005 2.00,18.24,,"11,4538002"
07/05/2005 3.00,16.15,,"11,4538002"
07/05/2005 4.00,17.03,,"11,4538002"
07/05/2005 5.00,13.14,,"11,4538002"
07/05/2005 6.00,10.29,,"11,4538002"
07/05/2005 7.00,9.19,,"11,4538002"
07/05/2005 8.00,10.12,,"11,4538002"
07/05/2005 9.00,22.44,,"11,4538002"
07/05/2005 10.00,21.42,,"11,4538002"
07/05/2005 11.00,23.22,,"11,4538002"
07/05/2005 12.00,7.36,,"11,4538002"
07/05/2005 13.00,10.01,,"11,4538002"
07/05/2005 14.00,15.12,,"11,4538002"
07/05/2005 15.00,20.26,,"11,4538002"
07/05/2005 16.00,19.14,,"11,4538002"
07/05/2005 17.00,8.27,,"11,4538002"
07/05/2005 18.00,5.08,,"11,4538002"
07/05/2005 19.00,18.32,,"11,4538002"
07/05/2005 20.00,11.36,,"11,4538002"
07/05/2005 21.00,15.21,,"11,4538002"
07/05/2005 22.00,21.20,,"11,4538002"
07/05/2005 23.00,22.35,,"11,4538002"
08/05/2005 0.00,23.30,,"11,4538002"
08/05/2005 1.00,,,"18,73314095"
08/05/2005 2.00,6.34,,"18,73314095"
08/05/2005 3.00,2.58,,"18,73314095"
08/05/2005 4.00,6.14,,"18,73314095"
08/05/2005 5.00,10.11,,"18,73314095"
08/05/2005 6.00,18.05,,"18,73314095"
08/05/2005 7.00,3.40,,"18,73314095"
08/05/2005 8.00,11.03,,"18,73314095"
08/05/2005 9.00,17.18,,"18,73314095"
08/05/2005 10.00,12.32,,"18,73314095"
08/05/2005 11.00,20.41,,"18,73314095"
08/05/2005 12.00,8.59,,"18,73314095"
08/05/2005 13.00,6.41,,"18,73314095"
08/05/2005 14.00,13.32,,"18,73314095"
08/05/2005 15.00,16.32,,"18,73314095"
08/05/2005 16.00,14.30,,"18,73314095"
08/05/2005 17.00,17.47,,"18,73314095"
08/05/2005 18.00,15.29,,"18,73314095"
08/05/2005 19.00,12.15,,"18,73314095"
08/05/2005 20.00,4.20,,"18,73314095"
08/05/2005 21.00,10.18,,"18,73314095"
08/05/2005 22.00,1.19,,"18,73314095"
08/05/2005 23.00,20.21,,"18,73314095"
09/05/2005 0.00,8.20,,"18,73314095"
09/05/2005 1.00,13.56,,"23,84506035"
09/05/2005 2.00,15.18,,"23,84506035"
09/05/2005 3.00,18.41,,"23,84506035"
09/05/2005 4.00,13.15,,"23,84506035"
09/05/2005 5.00,15.16,,"23,84506035"
09/05/2005 6.00,20.45,,"23,84506035"
09/05/2005 7.00,17.51,,"23,84506035"
09/05/2005 8.00,21.53,,"23,84506035"
09/05/2005 9.00,2.22,,"23,84506035"
09/05/2005 10.00,0.13,"6,69442442","23,84506035"
09/05/2005 11.00,1.24,"5,30699882","23,84506035"
09/05/2005 12.00,16.00,"7,7573817","23,84506035"
09/05/2005 13.00,15.01,"8,04810512","23,84506035"
09/05/2005 14.00,19.14,"5,54321113","23,84506035"
09/05/2005 15.00,11.51,"4,83197772","23,84506035"
09/05/2005 16.00,16.23,"4,47506277","23,84506035"
09/05/2005 17.00,14.52,"4,58927609","23,84506035"
09/05/2005 18.00,12.43,"5,92867989","23,84506035"
09/05/2005 19.00,11.30,"8,3544037","23,84506035"
09/05/2005 20.00,6.13,"9,7054879","23,84506035"
09/05/2005 21.00,10.28,"10,05331703","23,84506035"
09/05/2005 22.00,4.12,"8,15972194","23,84506035"
09/05/2005 23.00,18.25,,"23,84506035"
10/05/2005 0.00,20.59,"5,85729728","23,84506035"
10/05/2005 1.00,,,"33,70138168"
10/05/2005 2.00,23.19,,"33,70138168"
10/05/2005 3.00,19.52,,"33,70138168"
10/05/2005 4.00,20.16,,"33,70138168"
10/05/2005 5.00,19.28,,"33,70138168"
10/05/2005 6.00,0.48,,"33,70138168"
10/05/2005 7.00,2.14,,"33,70138168"
10/05/2005 8.00,0.51,,"33,70138168"
10/05/2005 9.00,6.21,,"33,70138168"
10/05/2005 10.00,9.05,,"33,70138168"
10/05/2005 11.00,14.38,,"33,70138168"
10/05/2005 12.00,15.56,,"33,70138168"
10/05/2005 13.00,23.08,,"33,70138168"
10/05/2005 14.00,23.43,,"33,70138168"
10/05/2005 15.00,10.09,,"33,70138168"
10/05/2005 16.00,7.08,,"33,70138168"
10/05/2005 17.00,11.09,,"33,70138168"
10/05/2005 18.00,14.42,,"33,70138168"
10/05/2005 19.00,15.52,,"33,70138168"
10/05/2005 20.00,16.55,,"33,70138168"
10/05/2005 21.00,14.17,,"33,70138168"
10/05/2005 22.00,3.36,,"33,70138168"
10/05/2005 23.00,5.34,,"33,70138168"
11/05/2005 0.00,2.32,,"33,70138168"
11/05/2005 1.00,4.31,,"54,46588135"
11/05/2005 2.00,23.49,,"54,46588135"
11/05/2005 3.00,4.02,,"54,46588135"
11/05/2005 4.00,20.40,,"54,46588135"
11/05/2005 5.00,22.40,,"54,46588135"
11/05/2005 6.00,6.35,,"54,46588135"
11/05/2005 7.00,2.59,,"54,46588135"
11/05/2005 8.00,0.47,,"54,46588135"
11/05/2005 9.00,5.41,,"54,46588135"
11/05/2005 10.00,13.40,,"54,46588135"
11/05/2005 11.00,13.43,,"54,46588135"
11/05/2005 12.00,14.03,,"54,46588135"
11/05/2005 13.00,14.49,,"54,46588135"
11/05/2005 14.00,17.02,,"54,46588135"
11/05/2005 15.00,0.55,,"54,46588135"
11/05/2005 16.00,14.46,,"54,46588135"
11/05/2005 17.00,19.50,,"54,46588135"
11/05/2005 18.00,16.08,,"54,46588135"
11/05/2005 19.00,18.06,,"54,46588135"
11/05/2005 20.00,9.27,,"54,46588135"
11/05/2005 21.00,10.48,,"54,46588135"
11/05/2005 22.00,8.38,,"54,46588135"
11/05/2005 23.00,1.26,,"54,46588135"
12/05/2005 0.00,0.29,,"54,46588135"
12/05/2005 1.00,,,"32,72391129"
12/05/2005 2.00,11.23,,"32,72391129"
12/05/2005 3.00,9.56,"3,02144565","32,72391129"
12/05/2005 4.00,9.52,"3,0396173","32,72391129"
12/05/2005 5.00,10.05,"3,03182972","32,72391129"
12/05/2005 6.00,16.38,"3,71970231","32,72391129"
12/05/2005 7.00,12.43,,"32,72391129"
12/05/2005 8.00,5.43,,"32,72391129"
12/05/2005 9.00,15.18,,"32,72391129"
12/05/2005 10.00,16.23,,"32,72391129"
12/05/2005 11.00,21.53,,"32,72391129"
12/05/2005 12.00,2.01,,"32,72391129"
12/05/2005 13.00,1.10,,"32,72391129"
12/05/2005 14.00,8.02,,"32,72391129"
12/05/2005 15.00,2.08,,"32,72391129"
12/05/2005 16.00,22.41,,"32,72391129"
12/05/2005 17.00,3.20,,"32,72391129"
12/05/2005 18.00,21.39,,"32,72391129"
12/05/2005 19.00,14.17,,"32,72391129"
12/05/2005 20.00,13.56,,"32,72391129"
12/05/2005 21.00,15.03,,"32,72391129"
12/05/2005 22.00,9.54,,"32,72391129"
12/05/2005 23.00,10.32,,"32,72391129"
13/05/2005 0.00,4.40,,"32,72391129"
13/05/2005 1.00,9.32,,"28,6246109"
13/05/2005 2.00,5.33,,"28,6246109"
13/05/2005 3.00,15.11,,"28,6246109"
13/05/2005 4.00,5.59,,"28,6246109"
13/05/2005 5.00,14.28,,"28,6246109"
13/05/2005 6.00,15.46,,"28,6246109"
13/05/2005 7.00,6.55,,"28,6246109"
13/05/2005 8.00,9.56,,"28,6246109"
13/05/2005 9.00,13.52,,"28,6246109"
13/05/2005 10.00,19.32,,"28,6246109"
13/05/2005 11.00,18.49,,"28,6246109"
13/05/2005 12.00,19.38,,"28,6246109"
13/05/2005 13.00,23.38,,"28,6246109"
13/05/2005 14.00,1.55,,"28,6246109"
13/05/2005 15.00,4.13,,"28,6246109"
13/05/2005 16.00,4.41,,"28,6246109"
13/05/2005 17.00,3.39,,"28,6246109"
