NetC,Provincia di TARANTO,,,,
15/11/2007 2.00,,"6,956972","1,041286","5,364106","19,0476"
15/11/2007 3.00,,"3,090691","1,033673","1,50683",
15/11/2007 4.00,,"5,381148","1,016756","3,82483","10,74481"
15/11/2007 5.00,,"7,659932","1,031136","6,083127",
15/11/2007 6.00,,"8,203363","1,328888","6,170085","14,65201"
15/11/2007 7.00,,"4,62112","1,237533","2,725531",
15/11/2007 8.00,,"6,187866","1,162249","4,41536","9,76801"
15/11/2007 9.00,,"11,256443","2,409086","7,567893",
15/11/2007 10.00,,"18,074639","3,81072","12,240222","1,953602"
15/11/2007 11.00,,"7,91803","1,855875","5,075977",
15/11/2007 12.00,,,,,"16,11721"
15/11/2007 13.00,,"11,357606","2,524972","7,491317",
15/11/2007 14.00,,"14,750493","2,89378","10,320673","29,30402"
15/11/2007 15.00,,"16,594791","2,188309","13,248669",
15/11/2007 16.00,,"16,20051","2,211993","12,81778","24,42001"
15/11/2007 17.00,,"25,737164","3,326873","20,65044",
15/11/2007 18.00,,"21,581642","1,586883","19,161776","27,83882"
15/11/2007 19.00,,"10,161796","1,124184","8,443956",
15/11/2007 20.00,,"7,732564","1,0489","6,128553","33,211231"
15/11/2007 21.00,,"10,600174","1,02014","9,042276",
15/11/2007 22.00,,"9,554812","1,042133","7,962446","22,46641"
15/11/2007 23.00,,"6,230667","1,037903","4,642489",
16/11/2007 0.00,,"5,119158","1,036211","3,532808","19,53602"
16/11/2007 1.00,,"5,735222","1,057359","4,116852",
16/11/2007 2.00,,,,,"18,55921"
16/11/2007 3.00,,"5,38893","1,04467","3,789786",
16/11/2007 4.00,,"4,710612","1,042133","3,114893","17,582411"
16/11/2007 5.00,,"6,100968","1,140256","4,355658",
16/11/2007 6.00,,"8,290261","1,234994","6,401104","16,60561"
16/11/2007 7.00,,"23,43372","4,650686","16,314248",
16/11/2007 8.00,,"25,866855","4,39692","19,138412","15,62881"
16/11/2007 9.00,,"28,204007","6,390674","18,418101",
16/11/2007 10.00,,"21,104369","4,50181","14,211699","13,67521"
16/11/2007 11.00,,"22,922718","3,492666","17,579676",
16/11/2007 12.00,,"22,856582","4,167684","16,47778","12,69841"
16/11/2007 13.00,,"19,069418","3,694833","13,416098",
16/11/2007 14.00,,"18,007196","3,43853","13,33988","21,97802"
16/11/2007 15.00,,"19,833329","3,603478","14,318127",
16/11/2007 16.00,,"23,031664","4,975506","15,413521","2,442003"
16/11/2007 17.00,,"17,433933","2,535124","13,556265",
16/11/2007 18.00,,"21,995381","2,39978","18,328545","20,02442"
16/11/2007 19.00,,"11,985343","1,31197","9,980636",
16/11/2007 20.00,,"7,218961","1,042133","5,624978","8,791209"
16/11/2007 21.00,,"10,972406","1,840649","9,001566",
16/11/2007 22.00,,"25,425891","4,977197","17,806801","11,72161"
16/11/2007 23.00,,"14,839984","1,169016","13,056594",
17/11/2007 0.00,,"13,598778","1,008298","12,061116","7,326007"
17/11/2007 1.00,,"13,02811","1,018447","11,474485",
17/11/2007 2.00,,"13,484645","1,037056","11,902783","5,372406"
17/11/2007 3.00,,"14,97487","1,19693","13,148739",
17/11/2007 4.00,,"16,61684","1,996292","13,565358","11,23321"
17/11/2007 5.00,,"9,779187","1,328888","7,746997",
17/11/2007 6.00,,"4,816964","1,056512","3,199256","10,25641"
17/11/2007 7.00,,"14,86722","3,556109","9,421253",
17/11/2007 8.00,,"12,139681","2,955528","7,613318","6,837607"
17/11/2007 9.00,,"32,27521","10,950849","15,495293",
17/11/2007 10.00,,"10,723387","2,462377","6,952701","15,62881"
17/11/2007 11.00,,"18,047402","4,109318","11,754823",
17/11/2007 12.00,,"17,745206","3,87247","11,815823","10,74481"
17/11/2007 13.00,,"8,938749","1,566582","6,541275",
17/11/2007 14.00,,"5,841575","1,169016","4,051956","6,349206"
17/11/2007 15.00,,"6,172303","1,152944","4,407575",
17/11/2007 16.00,,"4,806588","1,053976","3,192767","6,349206"
17/11/2007 17.00,,"7,55747","1,082735","5,901424",
17/11/2007 18.00,,"6,535455","1,058204","4,916339","10,25641"
17/11/2007 19.00,,"6,438182","1,0692","4,802128",
17/11/2007 20.00,,"5,374663","1,053129","3,762531","7,814408"
17/11/2007 21.00,,"5,204758","1,066663","3,571744",
17/11/2007 22.00,,"4,963521","1,063279","3,335532","9,76801"
17/11/2007 23.00,,"6,54194","1,040441","4,950084",
18/11/2007 0.00,,"6,244932","1,049746","4,638596","7,326007"
18/11/2007 1.00,,"6,739081","1,057359","5,121403",
18/11/2007 2.00,,,,,"11,23321"
18/11/2007 3.00,,"5,15288","1,050591","3,544488",
18/11/2007 4.00,,"5,604227","1,053976","3,990958","13,18681"
18/11/2007 5.00,,"6,291623","1,031136","4,713872",
18/11/2007 6.00,,"4,667811","1,068355","3,03183","14,16361"
18/11/2007 7.00,,"7,729969","1,218077","5,866381",
18/11/2007 8.00,,"7,940079","1,505678","5,635362","15,14041"
18/11/2007 9.00,,"7,849291","1,858413","5,003297",
18/11/2007 10.00,,"6,884341","2,080036","3,697638","19,0476"
18/11/2007 11.00,,"6,583442","1,924393","3,635339",
18/11/2007 12.00,,"5,462857","1,739989","2,796914","19,0476"
18/11/2007 13.00,,"5,731331","1,635946","3,225213",
18/11/2007 14.00,,"3,841638","1,053976","2,227149","13,67521"
18/11/2007 15.00,,"3,76382","1,04467","2,163552",
18/11/2007 16.00,,"4,324114","1,062434","2,696977","7,814408"
18/11/2007 17.00,,"4,361725","1,05905","2,739808",
18/11/2007 18.00,,"8,902434","1,133488","7,169445","15,62881"
18/11/2007 19.00,,"6,748159","1,055667","5,133085",
18/11/2007 20.00,,"10,23702","1,11657","8,530913","15,14041"
18/11/2007 21.00,,"6,32794","1,053976","4,71517",
18/11/2007 22.00,,"8,768845","1,410939","6,610063","19,53602"
18/11/2007 23.00,,"19,398845","2,030974","16,296081",
19/11/2007 0.00,,"27,861606","3,869932","21,943105","26,86202"
19/11/2007 1.00,,"14,671378","1,434624","12,480338",
19/11/2007 2.00,,"5,337049","1,060742","3,713211","24,908421"
19/11/2007 3.00,,"5,154176","1,050591","3,545787",
19/11/2007 4.00,,"3,424013","1,059896","1,800148","18,07081"
19/11/2007 5.00,,"4,014137","1,043825","2,41534",
19/11/2007 6.00,,"4,066015","1,059896","2,442595","21,001221"
19/11/2007 7.00,,"5,400603","1,187624","3,582128",
19/11/2007 8.00,,"7,700138","1,541205","5,340744","11,72161"
19/11/2007 9.00,,"6,951783","1,89817","4,04417",
19/11/2007 10.00,,"4,870139","1,466767","2,622998","15,62881"
19/11/2007 11.00,,"5,033558","1,590268","2,597043",
19/11/2007 12.00,,"4,567944","1,356802","2,489319","9,27961"
19/11/2007 13.00,,"4,136052","1,220615","2,266085",
19/11/2007 14.00,,"5,754676","1,710383","3,134361","11,23321"
19/11/2007 15.00,,"6,79485","1,70277","4,186936",
19/11/2007 16.00,,"6,993287","1,306049","4,994213","14,16361"
19/11/2007 17.00,,"9,999674","1,430395","7,811893",
19/11/2007 18.00,,"16,23942","3,425841","10,994275","10,25641"
19/11/2007 19.00,,"11,680553","1,355957","9,608147",
19/11/2007 20.00,,"11,954215","1,132643","10,224632","15,14041"
19/11/2007 21.00,,"7,535423","1,071738","5,896233",
19/11/2007 22.00,,"6,247527","1,050591","4,639892","24,908421"
19/11/2007 23.00,,"5,046529","1,042978","3,449743",
20/11/2007 0.00,,"5,196977","1,065817","3,565255","22,46641"
20/11/2007 1.00,,"5,193085","1,043825","3,595105",
20/11/2007 2.00,,,,,"14,65201"
20/11/2007 3.00,,"5,427839","1,04467","3,828723",
20/11/2007 4.00,,"4,94277","1,084427","3,282319","12,69841"
20/11/2007 5.00,,"4,609448","1,05905","2,987701",
20/11/2007 6.00,,"5,120456","1,058204","3,500361","16,11721"
20/11/2007 7.00,,"12,28624","3,818333","6,436147",
20/11/2007 8.00,,"5,807853","1,156327","4,037681","10,25641"
20/11/2007 9.00,,"7,02182","1,461692","4,783956",
20/11/2007 10.00,,"27,07042","12,106967",,"12,21001"
20/11/2007 11.00,,"7,988066","1,758599","5,295318",
20/11/2007 12.00,,"8,067182","1,825425","5,271957","24,908421"
20/11/2007 13.00,,"7,134656","1,660475","4,591873",
20/11/2007 14.00,,"5,203462","1,288286","3,230402","14,65201"
20/11/2007 15.00,,"8,183911","1,681623","5,609404",
20/11/2007 16.00,,"9,90759","1,306049","7,910531","17,094"
20/11/2007 17.00,,"7,046464","1,115725","5,339445",
20/11/2007 18.00,,"7,401834","1,054821","5,788511","21,48962"
20/11/2007 19.00,,"11,170843","1,231611","9,288873",
20/11/2007 20.00,,"9,215004","1,0489","7,61202","21,001221"
20/11/2007 21.00,,"8,585972","1,136872","6,847574",
20/11/2007 22.00,,"7,93878","1,086965","6,276509","27,83882"
20/11/2007 23.00,,"11,649425","1,488761","9,373232",
21/11/2007 0.00,,"8,606724","1,213002","6,751532","33,699631"
21/11/2007 1.00,,"8,30842","1,065817","6,678851",
21/11/2007 2.00,,"6,86359","1,068355","5,229127","31,746031"
21/11/2007 3.00,,"7,982879","1,064125","6,355679",
21/11/2007 4.00,,"7,47187","1,057359","5,854703","25,88522"
21/11/2007 5.00,,"16,302972","2,762666","12,075398",
21/11/2007 6.00,,"14,59356","2,020823","11,503039","20,51281"
21/11/2007 7.00,,"99,70231","40,912996","36,997123",
21/11/2007 8.00,,"49,335603","15,112605","26,18197","14,16361"
21/11/2007 9.00,,"213,034461","107,481671","48,269148",
21/11/2007 10.00,,"79,861197","29,679621","34,378028","28,81562"
21/11/2007 11.00,,"14,165556","3,490129","8,820339",
21/11/2007 12.00,,"14,12535","3,593326","8,621764","36,141621"
21/11/2007 13.00,,"12,766122","2,989363","8,188275",
21/11/2007 14.00,,"15,214811","3,46729","9,90536","38,09523"
21/11/2007 15.00,"3,030583","17,288671","4,068715","11,057868",
21/11/2007 16.00,"1,806069","27,336323","6,152134","17,915824","30,76923"
21/11/2007 17.00,"1,932493","31,150704","4,434984","24,36754",
21/11/2007 18.00,"1,645328","56,937179","6,421973","47,123132","24,42001"
21/11/2007 19.00,"1,47014","57,78668","8,990931","44,031599",
21/11/2007 20.00,"0,868719","36,074047","3,106096","31,333225","24,908421"
21/11/2007 21.00,"1,074611","29,589174","2,89547","25,167025",
21/11/2007 22.00,"1,533352","39,175102","6,334","29,483747","33,699631"
21/11/2007 23.00,"1,009592","16,909955","2,080036","13,730182",
22/11/2007 0.00,"0,189637","10,400438","1,05905","8,782701","40,04884"
22/11/2007 1.00,,"7,263059","1,011681","5,715828",
22/11/2007 2.00,"1,323848",,,,"33,211231"
22/11/2007 3.00,"0,798282","5,330566","1,0692","3,693743",
22/11/2007 4.00,"0,791058","4,696346","1,114879","2,988999","28,327221"
22/11/2007 5.00,"0,894004","5,541972","1,317046","3,52502",
22/11/2007 6.00,"1,076417","7,303264","1,236686","5,410828","31,25762"
22/11/2007 7.00,"1,352745","23,971966","5,217429","15,983287",
22/11/2007 8.00,"0,7441","27,83306","3,583176","22,35453","20,51281"
22/11/2007 9.00,"1,415958","39,199748","6,678276","28,980182",
22/11/2007 10.00,"1,327461","20,318402","4,415528","13,557567","22,46641"
22/11/2007 11.00,"1,381642","13,134463","2,54612","9,236956",
22/11/2007 12.00,"1,502649","13,133165","2,611253","9,135723","24,908421"
22/11/2007 13.00,"1,322042","13,851688","2,394705","10,186996",
22/11/2007 14.00,"1,629073","15,155148","2,382864","11,509528","25,88522"
22/11/2007 15.00,"1,52071","14,2758","3,071415","9,573105",
22/11/2007 16.00,"1,455691","11,707789","3,062109","7,017594","26,86202"
22/11/2007 17.00,"1,128793","8,491293","1,614798","6,01953",
22/11/2007 18.00,"1,114344","8,693621","2,140939","5,414723","26,37361"
22/11/2007 19.00,"1,101702","9,103466","2,195077","5,741786",
22/11/2007 20.00,"0,800088","7,204695","1,641866","4,690511","22,954821"
22/11/2007 21.00,"1,284115","6,337018","1,400789","4,192127",
22/11/2007 22.00,"1,500843","7,737751","1,986143","4,695702","26,86202"
22/11/2007 23.00,"1,128793","3,774196","1,078505","2,122022",
23/11/2007 0.00,"1,229932","2,992121","1,031981","1,410786","25,88522"
23/11/2007 1.00,"0,948186","2,475925","0,867034","1,147319",
23/11/2007 2.00,"0,608645","1,87802","0,900023","0,498382","21,001221"
23/11/2007 3.00,"0,704367","1,832625","0,992224","0,314084",
23/11/2007 4.00,"0,780221","1,988262","1,07343","0,342638","23,93162"
23/11/2007 5.00,"1,251606","2,27619","0,880568","0,926681",
23/11/2007 6.00,"1,090866","4,045264","1,011681","2,495808","23,93162"
23/11/2007 7.00,"1,340103","7,165786","1,517522","4,842361",
23/11/2007 8.00,"1,258829","17,789304","2,023362","14,697098","12,69841"
23/11/2007 9.00,"1,367194","11,261632","2,015748","8,176595",
23/11/2007 10.00,"1,195618","14,880189","2,063118","11,724969","24,42001"
23/11/2007 11.00,"1,258829","13,702536","2,354948","10,098742",
23/11/2007 12.00,"1,434019","8,553547","1,681623","5,979296","20,02442"
23/11/2007 13.00,"1,526127","8,37716","1,970916","5,358913",
23/11/2007 14.00,"1,726601","8,575597","2,282202","5,122701","19,53602"
23/11/2007 15.00,"0,93735","6,434291","1,449004","4,21549",
23/11/2007 16.00,"1,565862","9,125513","2,636629","5,086359","23,44322"
23/11/2007 17.00,"1,49723","6,23715","1,493836","3,949423",
23/11/2007 18.00,"1,262442","6,152849","1,639329","3,641828","20,51281"
23/11/2007 19.00,"2,001123","7,693655","1,866873","4,834574",
23/11/2007 20.00,"1,636298","6,071139","1,152944","4,30634","21,48962"
23/11/2007 21.00,"1,358164","5,884373","1,308587","3,880637",
23/11/2007 22.00,"1,58031","5,634058","1,599572","3,183681","22,46641"
23/11/2007 23.00,"1,271473","3,517395","1,165632","1,731362",
24/11/2007 0.00,"1,421375","2,479816","1,086965","0,813766","28,81562"
24/11/2007 1.00,,"2,195777","0,518529","1,401702",
24/11/2007 2.00,"1,759111",,,,"21,48962"
24/11/2007 3.00,"1,636298","2,918194","0,940626","1,476978",
24/11/2007 4.00,"1,737438","2,531694","0,717312","1,432851","24,42001"
24/11/2007 5.00,"1,390672","1,883207","0,872955","0,545105",
24/11/2007 6.00,"1,744662","2,604326","0,673325","1,573021","20,02442"
24/11/2007 7.00,"1,69048","4,401932","0,985458","2,892957",
24/11/2007 8.00,"1,154077","5,676858","1,340731","3,623659","19,0476"
24/11/2007 9.00,"1,266054","6,72611","1,401634","4,58019",
24/11/2007 10.00,"0,718816","6,410945","1,838958","3,593807","28,81562"
24/11/2007 11.00,"1,042102","6,159332","1,469305","3,909191",
24/11/2007 12.00,"0,42262","7,988066","1,934542","5,025361","25,39682"
24/11/2007 13.00,"1,06558","6,654777","1,668935","4,09868",
24/11/2007 14.00,"1,517097","7,849291","1,637638","5,342042","20,51281"
24/11/2007 15.00,"1,246187","5,119158","1,333963","3,075957",
24/11/2007 16.00,"1,202841","4,027106","1,061587","2,401065","25,88522"
24/11/2007 17.00,"1,564055","4,287798","1,202851","2,445192",
24/11/2007 18.00,"1,4286","4,635388","0,91102","3,240786","32,722832"
24/11/2007 19.00,"1,365388","3,658765","1,074275","2,012999",
24/11/2007 20.00,"1,486394","5,047825","0,850963","3,74566","29,30402"
24/11/2007 21.00,"1,352745","3,862391","0,998146","2,333573",
24/11/2007 22.00,"0,646572","3,892222","0,686013","2,842339","28,327221"
24/11/2007 23.00,"1,228126","3,259296","0,893257","1,891",
25/11/2007 0.00,"0,576136","3,136085","1,038748","1,544468","33,211231"
25/11/2007 1.00,"0,597809","3,771601","1,070892","2,131106",
25/11/2007 2.00,"0,810924","4,696346","0,966849","3,216127","32,234421"
25/11/2007 3.00,"0,390111","5,378553","1,060742","3,754743",
25/11/2007 4.00,"0,561687","2,228203","1,093731","0,551595","31,25762"
25/11/2007 5.00,"0,697142","3,989493","1,130105","2,258298",
25/11/2007 6.00,"0,437069","5,505657","1,075968","3,858572","32,234421"
25/11/2007 7.00,"1,394285","6,588631","1,41686","4,419255",
25/11/2007 8.00,"0,328705","6,432995","1,485378","4,158382","28,327221"
25/11/2007 9.00,"0,830791","6,801336","1,726455","4,157084",
25/11/2007 10.00,"0,868719","7,356441","1,672318","4,795638","32,234421"
25/11/2007 11.00,"0,46416","9,352485","2,172236","6,026022",
25/11/2007 12.00,"0,78564","7,908951","1,95992","4,907255","27,35042"
25/11/2007 13.00,"0,754936","8,610613","2,113025","5,374488",
25/11/2007 14.00,"0,731458","5,890858","1,542051","3,528915","31,25762"
25/11/2007 15.00,"0,686306","4,653544","1,156327","2,882575",
25/11/2007 16.00,"0,980695","3,435686","0,856038","2,124616","24,42001"
25/11/2007 17.00,"1,092672","5,235888","1,079352","3,583424",
25/11/2007 18.00,"1,258829","6,87656","1,055667","5,261573","28,327221"
25/11/2007 19.00,"1,05655","5,35002","1,152097","3,586021",
25/11/2007 20.00,"0,420814","4,016731","0,923709","2,602234","24,42001"
25/11/2007 21.00,"1,083641","6,927141","0,994762","5,405637",
25/11/2007 22.00,"1,67242","5,605525","1,065817","3,974084","25,88522"
25/11/2007 23.00,"1,641717","5,608118","1,045516","4,007829",
26/11/2007 0.00,"1,61282","6,064654","1,07343","4,42185","31,25762"
26/11/2007 1.00,,"5,040044","1,017602","3,482192",
26/11/2007 2.00,"2,306349",,,,"40,537231"
26/11/2007 3.00,"1,862057","2,809248","1,084427","1,147319",
26/11/2007 4.00,"1,795232","2,728835","0,910174","1,334213","33,699631"
26/11/2007 5.00,"1,645328","3,173696","1,051438","1,562637",
26/11/2007 6.00,"2,389428","6,07503","1,306049","4,075319","33,699631"
26/11/2007 7.00,"2,481538","17,891766","2,579109","13,946925",
26/11/2007 8.00,"2,284676","16,201806","2,405701","12,52186","35,164822"
26/11/2007 9.00,"1,959584","16,808792","3,397082","11,608165",
26/11/2007 10.00,"2,533914","20,496086","3,67707","14,868423","32,234421"
26/11/2007 11.00,"2,326217","17,39243","4,192216","10,972211",
26/11/2007 12.00,"2,936667","11,450988","2,678923","7,348552","33,699631"
26/11/2007 13.00,"2,234107","8,379753","2,42262","4,668446",
26/11/2007 14.00,"2,542944","10,090463","2,830337","5,754766","30,28083"
26/11/2007 15.00,"2,987237","12,854316","2,771971","8,610084",
26/11/2007 16.00,"3,489324","44,936262","9,010386","31,142425","40,04884"
26/11/2007 17.00,"3,395408","61,694484","11,860177","43,5397",
26/11/2007 18.00,"3,124498","40,784662","4,017116","34,649281","50,305241"
26/11/2007 19.00,"2,793988","11,282383","1,209619","9,434233",
26/11/2007 20.00,"2,492374","5,042638","1,052283","3,431573","56,654442"
26/11/2007 21.00,"2,096845","5,772834","0,872109","4,438723",
26/11/2007 22.00,"1,885535","27,07822","3,419074","21,850967","55,189251"
26/11/2007 23.00,"1,685062","13,668815","1,570812","11,268119",
27/11/2007 0.00,"0,823568","4,006355","1,074275","2,360829","46,88644"
27/11/2007 1.00,"1,311206","8,879089","1,058204","7,261594",
27/11/2007 2.00,"1,164914","3,27486","0,83066","2,002617","42,97924"
27/11/2007 3.00,"1,186587","2,408481","0,737613","1,278403",
27/11/2007 4.00,"1,764529","2,588762","0,963466","1,112277","29,30402"
27/11/2007 5.00,"1,717571","2,312507","0,930475","0,887743",
27/11/2007 6.00,"0,484026","5,069874","1,165632","3,284913","17,582411"
27/11/2007 7.00,"1,981257","12,760934","2,544427","8,865764",
27/11/2007 8.00,"1,887341","15,947602","2,545273","12,053336","10,25641"
27/11/2007 9.00,"1,995706","20,791794","3,863165","14,878797",
27/11/2007 10.00,"1,957778","20,17443","4,149921","13,821039","6,349206"
27/11/2007 11.00,"1,721183","15,550723","3,579793","10,068892",
27/11/2007 12.00,"1,341909","10,244802","2,063963","7,085084","24,908421"
27/11/2007 13.00,"1,91082","10,561264","2,412469","6,867041",
27/11/2007 14.00,"1,504455","9,738982","2,212839","6,350488","20,02442"
27/11/2007 15.00,"1,334684","15,251125","3,096791","10,510167",
27/11/2007 16.00,"1,33649","17,153787","2,994439","12,571183","19,0476"
27/11/2007 17.00,"1,313012","17,502672","2,673847","13,412202",
27/11/2007 18.00,"1,273278","14,82053","2,173929","11,495247","18,55921"
27/11/2007 19.00,"1,177557","12,283645","1,093731","10,61399",
27/11/2007 20.00,"0,816343","16,516972","1,176628","14,723057","23,93162"
27/11/2007 21.00,"0,805507","11,397812","1,040441","9,809317",
27/11/2007 22.00,"0,7441","11,203266","1,046363","9,605552","41,514042"
27/11/2007 23.00,"0,875943","7,189129","1,082735","5,532829",
28/11/2007 0.00,"1,3094","5,784507","1,061587","4,15968","27,83882"
28/11/2007 1.00,,"4,641873","1,058204","3,021445",
28/11/2007 2.00,"0,830791",,,,"22,954821"
28/11/2007 3.00,"1,126986","3,124412","1,08189","1,466596",
28/11/2007 4.00,"0,547239","2,96229","1,043825","1,362766","16,11721"
28/11/2007 5.00,"0,89581","2,903926","1,071738","1,261532",
28/11/2007 6.00,"1,228126","2,881877","1,059896","1,257639","8,791209"
28/11/2007 7.00,"1,103508","10,317432","2,631554","6,286893",
28/11/2007 8.00,"1,081835","25,982282","4,68875","18,806166","5,860806"
28/11/2007 9.00,"1,020428","45,229392","9,900258","30,070386",
28/11/2007 10.00,"1,069192","21,295014","4,730199","14,05206","7,326007"
28/11/2007 11.00,"1,862057","5,32019","1,502295","3,018851",
28/11/2007 12.00,"1,166721","4,012838","1,188471","2,192106","25,39682"
28/11/2007 13.00,"1,634492","6,321454","1,667243","3,767722",
28/11/2007 14.00,"1,475558","8,382347","1,80343","5,621085","21,001221"
28/11/2007 15.00,"1,247993","13,6753","2,712759","9,522488",
28/11/2007 16.00,"1,549607","7,704029","1,209619","5,853404","19,0476"
28/11/2007 17.00,"1,291339","9,771408","1,136872","8,03383",
28/11/2007 18.00,"1,060162","17,663498","1,500602","15,373291","11,23321"
28/11/2007 19.00,"1,387061","18,685512","1,719688","16,05986",
28/11/2007 20.00,"0,778416","20,108292","1,934542","17,153973","8,791209"
28/11/2007 21.00,"1,713959","24,533559","3,397082","19,338293",
28/11/2007 22.00,"1,706734","43,883113","5,977881","34,74144","15,62881"
28/11/2007 23.00,"1,042102","16,829542","1,504832","14,532274",
29/11/2007 0.00,"1,249799","6,512109","1,059896","4,890381","29,79241"
29/11/2007 1.00,"1,181169","13,007358","1,196084","11,181161",
29/11/2007 2.00,"1,240769","9,41863","1,042133","7,826168","22,46641"
29/11/2007 3.00,"0,821761","9,189064","1,070047","7,553616",
29/11/2007 4.00,"1,110732","5,151584","1,071738","3,510745","21,001221"
29/11/2007 5.00,"0,995144","9,587236","1,289131","7,615914",
29/11/2007 6.00,"1,85122","9,382313","1,2443","7,479639","20,51281"
29/11/2007 7.00,"1,869281","18,138191","3,275274","13,125377",
29/11/2007 8.00,"2,232301","25,820163","7,289852","14,652973","11,72161"
29/11/2007 9.00,"2,196179","25,546499","4,401148","18,811354",
29/11/2007 10.00,"2,035439","32,95091","6,07093","23,658897","15,14041"
29/11/2007 11.00,"2,512241","53,17077","10,758828","36,699923",
29/11/2007 12.00,"2,640975","14,956908","3,016068","10,339604","17,582411"
29/11/2007 13.00,"2,671175","15,20573","2,577418","11,26163",
29/11/2007 14.00,"2,481538","19,545401","3,179688","14,680222","22,46641"
29/11/2007 15.00,"3,650064","29,814848","6,29678","20,174103",
29/11/2007 16.00,"4,325534","47,42647","11,210534","30,258584","24,42001"
29/11/2007 17.00,"3,881241","42,412346","7,640049","30,719318",
29/11/2007 18.00,"4,244261","79,705564","22,901528","44,622122","20,02442"
29/11/2007 19.00,"7,224274","91,065766","27,943012","48,254863",
29/11/2007 20.00,"4,341788","67,569772","15,395973","43,993952","20,51281"
29/11/2007 21.00,"3,644646","48,055501","8,641579","34,829679",
29/11/2007 22.00,"2,692848","36,072749","6,985332","25,379888","23,93162"
29/11/2007 23.00,"2,763284","25,85259","3,057881","21,178668",
30/11/2007 0.00,"2,15464","20,961695","2,620558","16,955399","19,0476"
30/11/2007 1.00,,"25,058843","2,653547","21,004754",
30/11/2007 2.00,"3,196741",,,,"18,55921"
30/11/2007 3.00,"2,414714","14,849062","1,03029","13,278524",
30/11/2007 4.00,"2,644084","9,531467","1,054821","7,919614","25,88522"
30/11/2007 5.00,"2,810242","9,336921","1,046363","7,737914",
30/11/2007 6.00,"3,942648","20,145902","1,085273","18,494674","24,42001"
30/11/2007 7.00,"3,203966","37,597989","7,563073","26,019738",
30/11/2007 8.00,"6,066584","44,634051","13,293095","24,2689","22,46641"
30/11/2007 9.00,"15,214319","77,118109","24,478261","39,613636",
30/11/2007 10.00,"27,325812","50,872525","13,554478","30,110615","24,42001"
30/11/2007 11.00,"13,877829","21,332624","4,423143","14,560826",
30/11/2007 12.00,,"30,856315","5,234348","22,84643","45,909641"
30/11/2007 13.00,,"262,420475","163,870137","11,208421",
30/11/2007 14.00,,"18,717938","3,809874","12,88527",
30/11/2007 15.00,"9,017698","21,049896","4,114393","14,75161",
30/11/2007 16.00,,,,,
30/11/2007 17.00,,"53,281014","10,252993","37,586363",
30/11/2007 18.00,"1,524321","23,091319","3,997661","16,973565",
30/11/2007 19.00,"1,206454","30,355676","5,382377","22,118321",
30/11/2007 20.00,"0,55627","8,170939","1,115725","6,464699","14,16361"
30/11/2007 21.00,"0,754936","3,482377","1,075122","2,083086",
30/11/2007 22.00,"0,63393","16,064327","3,987511","10,341434","19,53602"
30/11/2007 23.00,"0,242013","5,845464","1,198621","4,258318",
01/12/2007 0.00,"0,149904","0,095977","1,108957",0,"21,97802"
01/12/2007 1.00,"0,119201","0,50971","1,187624","0,163531",
01/12/2007 2.00,"0,209504","2,531694","1,081043","1,630127","12,69841"
01/12/2007 3.00,"0,043346","8,872603","1,075968","7,227849",
01/12/2007 4.00,0,"4,112706","1,07766","3,375766","10,25641"
01/12/2007 5.00,"0,039733","0,217892","0,821357",0,
01/12/2007 6.00,"0,086691","1,42797","1,357649","0,500978","7,814408"
01/12/2007 7.00,"0,126424","0,055769","1,152097",0,
01/12/2007 8.00,"0,453323","50,151415","18,80658","21,482371","14,65201"
01/12/2007 9.00,"1,63991","121,291752","54,22471","38,176901",
01/12/2007 10.00,"0,296195","51,284962","16,969325","25,283828","16,60561"
01/12/2007 11.00,"4,802336","50,157895","14,461272","28,004183",
01/12/2007 12.00,"9,541459","31,567061","8,120513","19,12933","21,001221"
01/12/2007 13.00,"7,421135","20,528512","4,919677","12,99429",
01/12/2007 14.00,"5,530181","21,15624","5,372227","12,928102","36,141621"
01/12/2007 15.00,"3,180486","19,595974","4,297106","13,016354",
01/12/2007 16.00,"1,034877","19,323609","3,12386","14,543951","34,18803"
01/12/2007 17.00,"0,529178","34,933998","5,948276","25,831539",
01/12/2007 18.00,,"24,957679","4,005274","18,829519","31,25762"
01/12/2007 19.00,,"44,264443","6,853375","33,779704",
01/12/2007 20.00,,"41,293062","6,421973","31,468191","27,83882"
01/12/2007 21.00,,"38,329482","6,621601","28,196263",
01/12/2007 22.00,,"21,706151","4,066178","15,482313","33,699631"
01/12/2007 23.00,,"33,874369","5,912749","24,825694",
02/12/2007 0.00,,"22,6737","2,38963","19,022907","33,211231"
02/12/2007 1.00,,"20,192593","2,070731","17,029379",
02/12/2007 2.00,,,,,"30,28083"
02/12/2007 3.00,,"6,640509","1,072585","4,999404",
02/12/2007 4.00,,"10,891993","1,046363","9,294061","20,51281"
02/12/2007 5.00,,"6,27995","1,097961","4,599658",
02/12/2007 6.00,,"2,230795","1,082735","0,719021","12,69841"
02/12/2007 7.00,,"3,627637","1,088656","2,552914",
02/12/2007 8.00,,"2,408481","1,154636","1,197935","18,07081"
02/12/2007 9.00,,"10,976296","3,787881","5,329063",
02/12/2007 10.00,"5,394726","29,803165","8,5756","16,66597","21,97802"
02/12/2007 11.00,"14,101772","43,49014","13,336241","23,057993",
