,Provincia di TARANTO,,,
18/10/2006 19.00,"0,784281","50,17474","14,301394","28,266339"
18/10/2006 20.00,"0,715766","52,965821","15,597301","29,071022"
18/10/2006 21.00,"0,76084","59,298937","17,28822","32,814087"
18/10/2006 22.00,"0,969941","74,356838","20,895082","42,348256"
18/10/2006 23.00,"0,852495","73,114327","21,02281","40,908921"
19/10/2006 0.00,"0,886662","79,625144","26,645422","38,797289"
19/10/2006 1.00,,"45,938839","15,256396","22,562192"
19/10/2006 2.00,"0,488885",,,
19/10/2006 3.00,"0,538963","29,211745","12,017511","10,793095"
19/10/2006 4.00,"0,574212","23,829312","10,658173","7,492615"
19/10/2006 5.00,"0,526912","25,390863","10,1591","9,820999"
19/10/2006 6.00,"0,597621","39,308694","11,751057","21,305856"
19/10/2006 7.00,"0,442311","63,182115","18,365042","35,047725"
19/10/2006 8.00,"0,66123","78,702986","23,089315","43,330736"
19/10/2006 9.00,"0,759122","48,028255","12,362629","29,093087"
19/10/2006 10.00,"0,525039","30,185776","9,933248","14,965757"
19/10/2006 11.00,"0,524073","22,743736","9,163491","8,699636"
19/10/2006 12.00,"0,461309","23,825412","9,821591","8,772316"
19/10/2006 13.00,"0,532077","24,310487","10,472078","8,259658"
19/10/2006 14.00,"0,463543","22,33778","10,342651","6,484169"
19/10/2006 15.00,"0,452942","23,249556","10,30205","7,45887"
19/10/2006 16.00,"0,54576","26,748802","10,847643","10,123403"
19/10/2006 17.00,"0,426725","26,587965","10,36126","10,708741"
19/10/2006 18.00,"0,380936","26,774729","10,396789","10,841116"
19/10/2006 19.00,"0,511085","25,990064","11,744288","7,988402"
19/10/2006 20.00,"0,428688","25,860373","11,898237","7,626296"
19/10/2006 21.00,"0,335387","25,934291","12,827016","6,271318"
19/10/2006 22.00,"0,372357","25,562062","13,155214","5,395255"
19/10/2006 23.00,"0,433038","25,708616","13,376843","5,201871"
20/10/2006 0.00,"0,342938","25,039379","13,223736","4,767084"
20/10/2006 1.00,"0,401957","23,907131","13,201739","3,667786"
20/10/2006 2.00,"0,367948","23,925276","13,337089","3,478297"
20/10/2006 3.00,"0,395494","24,11074","13,5401","3,352403"
20/10/2006 4.00,"0,526701","23,838375","13,306637","3,438063"
20/10/2006 5.00,"0,561103","24,208023","13,459744","3,573042"
20/10/2006 6.00,"0,442492","24,966761","13,341317","4,513999"
20/10/2006 7.00,"0,533829","31,796616","14,813998","9,089"
20/10/2006 8.00,"0,445059","29,547665","14,031555","8,039019"
20/10/2006 9.00,"0,48073","26,769547","13,57478","5,959828"
20/10/2006 10.00,"0,428145","27,869388","13,606079","7,022786"
20/10/2006 11.00,"0,444304","29,048327","13,314256","8,639936"
20/10/2006 12.00,"0,16791","29,154863","13,538105","8,403088"
20/10/2006 13.00,"0,160354","27,204031","12,837167","7,52636"
20/10/2006 14.00,"0,187628","26,952411","13,196676","6,726873"
20/10/2006 15.00,"0,200555","26,415465","13,15691","6,246659"
20/10/2006 16.00,"0,137972","26,746202","13,300714","6,356977"
20/10/2006 17.00,"0,123837","27,512723","13,094323","7,440701"
20/10/2006 18.00,"0,1184","26,402501","12,986893","6,494552"
20/10/2006 19.00,"0,15528","25,725481","12,572403","6,453021"
20/10/2006 20.00,"0,135284","24,936916","12,359244","5,990978"
20/10/2006 21.00,"0,196811","25,309162","12,349092","6,379042"
20/10/2006 22.00,"0,106017","25,060143","12,388849","6,06885"
20/10/2006 23.00,"0,160172","24,890225","12,206138","6,179169"
21/10/2006 0.00,"0,105081","23,794284","12,017511","5,371894"
21/10/2006 1.00,,"22,163998","11,534502","4,481552"
21/10/2006 2.00,"0,56447",,,
21/10/2006 3.00,"0,657011","22,490836","11,851711","4,321913"
21/10/2006 4.00,"0,631631","23,092619","12,001434","4,694403"
21/10/2006 5.00,"0,677005","27,456949","12,241667","8,693147"
21/10/2006 6.00,"0,658808","44,732654","16,287541","19,773063"
21/10/2006 7.00,"1,09075","120,702932","53,200349","39,159384"
21/10/2006 8.00,"1,172039","82,247623","34,958797","28,666079"
21/10/2006 9.00,"0,822581","35,004035","14,416442","12,908634"
21/10/2006 10.00,"0,815638","29,2792","12,72889","9,769085"
21/10/2006 11.00,"0,721899","25,051062","10,933927","8,292105"
21/10/2006 12.00,"0,81061","20,404003","9,708242","5,522447"
21/10/2006 13.00,"0,559203","23,127647","10,176861","7,528955"
21/10/2006 14.00,"0,476118","24,077032","10,862024","7,427722"
21/10/2006 15.00,"0,555371","24,224886","10,539743","8,070169"
21/10/2006 16.00,"0,578597","26,373973","10,738533","9,915744"
21/10/2006 17.00,"0,631631","26,320802","10,322355","10,501082"
21/10/2006 18.00,"0,62792","30,983423","10,340111","15,139675"
21/10/2006 19.00,"0,663716","31,757708","10,723298","15,326573"
21/10/2006 20.00,"0,597033","29,189699","10,582042","12,97352"
21/10/2006 21.00,"0,719983","52,441856","15,259788","29,064541"
21/10/2006 22.00,"0,637976","34,137649","12,388005","15,153946"
21/10/2006 23.00,"0,771702","33,491738","12,526726","14,294761"
22/10/2006 0.00,"0,552019","39,761319","13,410674","19,212387"
22/10/2006 1.00,"0,747279","43,032292","14,034099","21,529081"
22/10/2006 2.00,"0,750032","39,143973","13,66359","18,206545"
22/10/2006 3.00,"0,756018","28,608663","12,267045","9,806722"
22/10/2006 4.00,"0,646955","29,013318","12,532649","9,804125"
22/10/2006 5.00,"0,856461","29,034063","13,071478","8,998147"
22/10/2006 6.00,"0,851553","23,961604","12,488667","4,816405"
22/10/2006 7.00,"0,650187","23,153573","12,020896","4,725552"
22/10/2006 8.00,"0,57716","24,276759","12,103787","5,722318"
22/10/2006 9.00,"0,500062","25,169089","12,181615","6,49585"
22/10/2006 10.00,"0,554293","23,305329","11,367868","5,87936"
22/10/2006 11.00,"0,491682","24,32215","10,985526","7,48353"
22/10/2006 12.00,"0,629476","22,272944","10,210694","6,621743"
22/10/2006 13.00,"0,490005","23,531002","10,910237","6,807339"
22/10/2006 14.00,"0,544596","20,318402","10,404402","4,368637"
22/10/2006 15.00,"0,711603","22,08228","10,464455","6,041595"
22/10/2006 16.00,"0,704061","20,480521","10,14895","4,922828"
22/10/2006 17.00,"0,61942","23,711286","10,650551","7,38619"
22/10/2006 18.00,"0,570097","24,922651","10,41794","8,955318"
22/10/2006 19.00,"0,603737","27,939424","10,312203","12,136398"
22/10/2006 20.00,"0,596315","38,07398","11,690149","20,163723"
22/10/2006 21.00,"0,898004","46,231948","14,506949","24,005426"
22/10/2006 22.00,"0,825934","36,775694","12,614702","17,445995"
22/10/2006 23.00,"0,799955","43,746922","13,393752","23,226707"
23/10/2006 0.00,"0,735666","45,425239","13,790486","24,297446"
23/10/2006 1.00,,"33,472292","11,814495","15,370698"
23/10/2006 2.00,"0,804467",,,
23/10/2006 3.00,"0,787172","29,803165","11,85848","11,628925"
23/10/2006 4.00,"0,889623","26,053619","11,603021","8,268744"
23/10/2006 5.00,"0,999375","31,991142","13,147607","11,840478"
23/10/2006 6.00,"0,901532","42,896101","17,395649","16,289591"
23/10/2006 7.00,"1,086267","67,774703","27,572517","25,565485"
23/10/2006 8.00,"1,25245","79,303506","34,736333","26,061267"
23/10/2006 9.00,"1,299546","61,125109","25,225175","22,463552"
23/10/2006 10.00,"1,034144","35,825029","14,09499","14,223375"
23/10/2006 11.00,"0,62799","27,07952","11,690993","9,160382"
23/10/2006 12.00,"0,773767","26,479019","11,429621","8,960509"
23/10/2006 13.00,"0,205081","25,818863","11,623327","8,00268"
23/10/2006 14.00,"0,187009","25,59189","12,166381","6,942319"
23/10/2006 15.00,"0,202747","25,066625","12,256893","6,277807"
23/10/2006 16.00,"0,210467","29,816148","12,706056","10,341446"
23/10/2006 17.00,"0,292752","35,635644","12,69421","16,183163"
23/10/2006 18.00,"0,401844","58,345691","14,641438","35,9212"
23/10/2006 19.00,"0,303643","85,950496","24,246492","48,807755"
23/10/2006 20.00,"0,391312","64,399966","18,150185","36,596079"
23/10/2006 21.00,"0,273302","55,050072","16,222409","30,197572"
23/10/2006 22.00,"0,273242","52,348474","15,202264","29,059339"
23/10/2006 23.00,"0,325066","41,025897","13,321015","20,615394"
24/10/2006 0.00,"0,272045","32,315398","11,606407","14,540054"
24/10/2006 1.00,"0,265283","25,875936","10,788433","9,340785"
24/10/2006 2.00,"0,29317","23,588075","10,658173","7,251212"
24/10/2006 3.00,"0,249604","21,959071","10,685237","5,579552"
24/10/2006 4.00,"0,219384","23,385748","11,191926","6,229785"
24/10/2006 5.00,"0,340805","29,682557","12,434532","10,624376"
24/10/2006 6.00,"0,297718","42,937631","15,149815","19,722452"
24/10/2006 7.00,"0,376112","53,114995","16,719788","27,498"
24/10/2006 8.00,"0,479341","52,558584","17,310217","26,035301"
24/10/2006 9.00,"0,371444","31,04954","12,074181","12,545224"
24/10/2006 10.00,"0,371863","26,296155","11,523506","8,633444"
24/10/2006 11.00,"0,230155","23,759276","11,335724","6,382935"
24/10/2006 12.00,"0,204124","23,56213","11,415239","6,063659"
24/10/2006 13.00,"0,159601","24,450559","11,850868","6,308957"
24/10/2006 14.00,"0,204483","26,848666","11,977754","8,489381"
24/10/2006 15.00,"0,249604","24,319569","11,49137","6,704806"
24/10/2006 16.00,"0,270609","28,677399","12,176533","10,014381"
24/10/2006 17.00,"0,240628","29,1015","11,581029","11,352484"
24/10/2006 18.00,"0,267078","27,354486","11,365328","9,93521"
24/10/2006 19.00,"0,300112","30,323248","11,798427","12,241526"
24/10/2006 20.00,"0,264924","29,170254","11,594567","11,400506"
24/10/2006 21.00,"0,22453","26,718976","11,712142","8,767128"
24/10/2006 22.00,"0,253015","23,585475","11,224062","6,38034"
24/10/2006 23.00,"0,20933","24,016077","11,18346","6,873531"
25/10/2006 0.00,"0,197362","22,272944","11,087034","5,277149"
25/10/2006 1.00,,"21,075822","10,945767","4,295956"
25/10/2006 2.00,"0,798012",,,
25/10/2006 3.00,"0,817167","20,996703","10,767284","4,490638"
25/10/2006 4.00,"0,936739","20,241884","10,609106","3,977977"
25/10/2006 5.00,"0,982287","21,607587","10,631099","5,310891"
25/10/2006 6.00,"0,783386","25,250789","10,571888","9,047467"
25/10/2006 7.00,"0,943472","41,527817","12,619776","22,193596"
25/10/2006 8.00,"0,915023","29,690339","10,955921","12,900843"
25/10/2006 9.00,"0,844454","25,973199","10,684394","9,696404"
25/10/2006 10.00,"1,108412","21,838442","10,305434","6,041595"
25/10/2006 11.00,"0,970937","23,109482","10,95338","6,31934"
25/10/2006 12.00,"0,659316","24,62176","11,203766","7,45887"
25/10/2006 13.00,"0,609003","24,127603","11,376325","6,689233"
25/10/2006 14.00,"0,717464","23,174338","11,454144","5,615892"
25/10/2006 15.00,"0,745615","23,861722","11,360257","6,447828"
25/10/2006 16.00,"0,711744","27,681324","11,936299","9,386213"
25/10/2006 17.00,"0,898669","28,788945","11,324727","11,432955"
25/10/2006 18.00,"0,842219","61,345583","15,185342","38,088644"
25/10/2006 19.00,"1,248419","84,94274","20,649772","53,317877"
25/10/2006 20.00,"0,99998","51,299206","15,376519","27,742011"
25/10/2006 21.00,"1,090002","59,175729","16,548912","33,825133"
25/10/2006 22.00,"0,759645","42,892239","12,829559","23,237089"
25/10/2006 23.00,"0,838407","32,685047","12,100402","14,141615"
26/10/2006 0.00,"1,036412","28,686481","11,560733","10,968316"
26/10/2006 1.00,"0,890745","28,847298","11,643623","11,002055"
26/10/2006 2.00,"0,79134","26,364893","11,255365","9,113659"
26/10/2006 3.00,"1,05083","27,569777","11,369556","10,14417"
26/10/2006 4.00,"0,927564","32,864009","11,463453","15,298009"
26/10/2006 5.00,"1,094322","33,358186","13,196676","13,133168"
26/10/2006 6.00,"2,152123","57,566188","11,450759","40,036744"
26/10/2006 7.00,"1,304393","50,16826","11,164852","33,072361"
26/10/2006 8.00,"1,225482","50,007441","13,848009","28,794585"
26/10/2006 9.00,"1,108739","32,648739","10,834959","16,046892"
26/10/2006 10.00,"1,050741","31,746045","11,272286","14,472566"
26/10/2006 11.00,"1,052409","32,377654","11,714683","14,425846"
26/10/2006 12.00,"1,010854","28,948464","11,286667","11,650988"
26/10/2006 13.00,"0,900188","30,682514","11,838185","12,540037"
26/10/2006 14.00,"0,805639","32,284291","12,318643","13,405712"
26/10/2006 15.00,"0,718775","34,774481","12,494578","15,627668"
26/10/2006 16.00,"0,88172","37,464398","12,226443","18,730884"
26/10/2006 17.00,"0,949012","35,468363","11,199539","18,309077"
26/10/2006 18.00,"0,969209","58,637501","13,620457","37,779741"
26/10/2006 19.00,"1,256611","77,684866","16,918572","51,779901"
26/10/2006 20.00,"1,454589","98,817781","25,28608","60,088882"
26/10/2006 21.00,"1,317708","75,426831","18,607809","46,928452"
26/10/2006 22.00,"1,026225","38,386555","11,841557","20,244198"
26/10/2006 23.00,"0,954464","37,247804","11,502367","19,625112"
27/10/2006 0.00,"1,180859","46,75073","14,388522","24,706289"
27/10/2006 1.00,,"46,670332","13,0258","26,716681"
27/10/2006 2.00,"0,776681",,,
27/10/2006 3.00,"0,730324","31,707115","11,069269","14,74512"
27/10/2006 4.00,"0,737391","28,926417","11,23083","11,714593"
27/10/2006 5.00,"0,807704","34,089679","12,498805","14,935912"
27/10/2006 6.00,"0,847712","41,385163","14,990798","18,412912"
27/10/2006 7.00,"1,463164","99,463653","43,941275","32,111944"
27/10/2006 8.00,"1,767296","108,624198","50,324329","31,485076"
27/10/2006 9.00,"1,150647","51,917873","18,997758","22,804901"
27/10/2006 10.00,"1,14322","43,141238","14,607607","20,758163"
27/10/2006 11.00,"1,047033","40,466904","13,192437","20,25328"
27/10/2006 12.00,"0,846035","35,039063","12,193455","16,354478"
27/10/2006 13.00,"0,887361","35,893765","12,040348","17,444695"
27/10/2006 14.00,"0,901376","31,417887","11,448228","13,874248"
27/10/2006 15.00,"0,766978","32,878293","11,967602","14,538764"
27/10/2006 16.00,"0,777759","34,18174","12,106327","15,630272"
27/10/2006 17.00,"0,623237","33,589039","11,498982","15,969015"
27/10/2006 18.00,"0,644079","62,396131","15,531323","38,609071"
27/10/2006 19.00,"1,447113","97,171928","26,569292","56,473004"
27/10/2006 20.00,"1,863842","104,86299","30,078026","58,785796"
27/10/2006 21.00,"1,046914","106,766938","31,785033","58,071969"
27/10/2006 22.00,"0,98774","72,871789","16,517624","47,578686"
27/10/2006 23.00,"0,748651","50,570314","13,327774","30,156044"
28/10/2006 0.00,"0,823157","39,582357","11,589495","21,827602"
28/10/2006 1.00,"0,744938","32,264828","10,875561","15,600419"
28/10/2006 2.00,"0,814892","29,420554","11,249439","12,180523"
28/10/2006 3.00,"0,880893","29,268818","11,712986","11,340798"
28/10/2006 4.00,"0,962585","28,613843","10,768138","12,111741"
28/10/2006 5.00,"0,865082","28,328516","10,912778","11,604268"
28/10/2006 6.00,"0,944857","30,165029","10,752059","13,688652"
28/10/2006 7.00,"1,343499","73,822472","25,160892","35,26837"
28/10/2006 8.00,"2,207382","100,925376","39,094335","41,011441"
28/10/2006 9.00,"1,665479","92,984002","32,987876","42,433913"
28/10/2006 10.00,"1,036612","56,13435","17,473475","29,363041"
28/10/2006 11.00,"0,922578","48,975058","15,128666","25,796493"
28/10/2006 12.00,"0,587182","29,774638","11,156397","12,677611"
28/10/2006 13.00,"0,868675","31,707115","11,995519","13,323951"
28/10/2006 14.00,"0,518666","26,239082","11,852565","8,071466"
28/10/2006 15.00,"0,769374","26,534792","12,09279","7,998785"
28/10/2006 16.00,"0,669953","28,847298","11,791658","10,774929"
28/10/2006 17.00,"0,425114","25,514072","11,229987","8,301191"
28/10/2006 18.00,"0,730444","37,425467","10,960992","20,633557"
28/10/2006 19.00,"0,768416","37,996163","11,112411","20,972306"
28/10/2006 20.00,"0,540586","43,23854","11,581872","25,497991"
28/10/2006 21.00,"0,578557","25,444036","11,169934","8,323255"
28/10/2006 22.00,"0,510281","31,411424","11,618247","13,606891"
28/10/2006 23.00,"0,761229","28,488034","11,606407","10,699657"
29/10/2006 0.00,"0,669594","29,346638","11,206307","12,172744"
29/10/2006 1.00,,"42,785893","12,558026","23,594003"
29/10/2006 2.00,"0,635131",,,
29/10/2006 3.00,"0,774734",,,
29/10/2006 4.00,"0,962848",,,
29/10/2006 5.00,"0,839955",,,
29/10/2006 6.00,"0,788389",,,
29/10/2006 7.00,"0,992673",,,
29/10/2006 8.00,"1,138924",,,
29/10/2006 9.00,"0,728199",,,
29/10/2006 10.00,"0,766828",,,
29/10/2006 11.00,"0,607821",,,
29/10/2006 12.00,"0,673939",,,
29/10/2006 13.00,"0,636389",,,
29/10/2006 14.00,"0,565419",,,
29/10/2006 15.00,"0,67951",,,
29/10/2006 16.00,"0,717958",,,
29/10/2006 17.00,"0,647169",,,
29/10/2006 18.00,"0,709334",,,
29/10/2006 19.00,"1,128503",,,
29/10/2006 20.00,"1,328296",,,
29/10/2006 21.00,"1,08143",,,
29/10/2006 22.00,"1,402319",,,
29/10/2006 23.00,"1,419387",,,
30/10/2006 0.00,"1,213666",,,
30/10/2006 1.00,"1,182584",,,
30/10/2006 2.00,"0,937874",,,
30/10/2006 3.00,"0,832767",,,
30/10/2006 4.00,"1,0322",,,
30/10/2006 5.00,"1,037231",,,
30/10/2006 6.00,"1,011539",,,
30/10/2006 7.00,"1,022318",,,
30/10/2006 8.00,"0,841931",,,
30/10/2006 9.00,"0,665315",,,
30/10/2006 10.00,"0,671424",,,
30/10/2006 11.00,"0,793959",,,
30/10/2006 12.00,"0,937335",,,
30/10/2006 13.00,"1,046573",,,
30/10/2006 14.00,"0,854687",,,
30/10/2006 15.00,"0,91308",,,
30/10/2006 16.00,"1,013335",,,
30/10/2006 17.00,"1,097061",,,
30/10/2006 18.00,"0,904096",,,
30/10/2006 19.00,"0,872474","30,327148","4,949283","22,75429"
30/10/2006 20.00,"0,855765","35,342554","2,40401","31,678454"
30/10/2006 21.00,"0,927094","40,597896","4,078021","34,368944"
30/10/2006 22.00,"0,887746","18,258808","0,95416","16,80744"
30/10/2006 23.00,"0,909127","18,407961","1,547972","16,04559"
31/10/2006 0.00,"0,899605","49,574239","2,64255","45,553991"
31/10/2006 1.00,,"43,326702","2,814266","39,038681"
31/10/2006 2.00,"0,863283",,,
31/10/2006 3.00,"0,984035","32,70191","1,847417","29,889989"
31/10/2006 4.00,"0,731718","42,51871","1,711229","39,997814"
31/10/2006 5.00,"0,771368","69,747387","4,829167","62,854649"
31/10/2006 6.00,"0,744334","3,330631",0,"5,436787"
31/10/2006 7.00,"0,681255","5,098407",0,"8,268744"
31/10/2006 8.00,"0,744334","6,500437",0,"10,410226"
31/10/2006 9.00,"0,704684","9,894619","0,162411","12,437506"
31/10/2006 10.00,"0,850668","5,883076","0,142109","8,263551"
31/10/2006 11.00,"1,369719","12,170811","1,476918","10,32457"
31/10/2006 12.00,"1,604012","17,107095","2,403163","13,431669"
31/10/2006 13.00,"1,643662","10,44324","1,352572","8,37517"
31/10/2006 14.00,"1,101182","14,332866","1,726455","11,693822"
31/10/2006 15.00,"1,319255","17,23809","2,862481","12,85802"
31/10/2006 16.00,"1,212922","23,878585","3,603478","18,366183"
31/10/2006 17.00,"0,989442","34,031304","3,762505","28,28192"
31/10/2006 18.00,"0,989441","22,048552","2,47591","18,264953"
31/10/2006 19.00,"0,982233","35,495591","2,053813","32,368916"
31/10/2006 20.00,"0,865086","19,830729","1,179166","18,03522"
31/10/2006 21.00,"0,803809","12,598812","0,173407","12,64257"
31/10/2006 22.00,"0,910143","21,337824","0,015226","22,598539"
31/10/2006 23.00,"1,113798","84,678176","14,458727","62,78455"
01/11/2006 0.00,"0,81282","20,397502","0,109965","22,636167"
01/11/2006 1.00,"0,827238","16,846403","0,25292","21,012534"
01/11/2006 2.00,"0,76416","13,312147",0,"20,811354"
01/11/2006 3.00,"0,731718","36,21282","0,369652","41,412485"
01/11/2006 4.00,"0,609165","21,140677","0,126037","27,40196"
01/11/2006 5.00,"0,511843","18,607695","0,331587","24,374022"
01/11/2006 6.00,"0,600153","7,222851","0,206396","17,046243"
01/11/2006 7.00,"0,641605","3,979119",0,"14,412865"
01/11/2006 8.00,"0,762357","7,637883","0,023686","17,318798"
01/11/2006 9.00,"0,746136","1,36312",0,"13,170804"
01/11/2006 10.00,"0,829041","13,786839",0,"21,23188"
01/11/2006 11.00,"0,928165","10,994453","0,007613","15,342145"
01/11/2006 12.00,"1,00386","12,070943",0,"14,346678"
01/11/2006 13.00,"0,729916","5,198275","0,06598","7,243425"
01/11/2006 14.00,"0,823634","7,024414","0,20555","7,383595"
01/11/2006 15.00,"0,562306","6,107453","0,43817","5,53153"
01/11/2006 16.00,"0,77317","9,187767","0,944009","7,745701"
01/11/2006 17.00,"0,551493","12,738885","1,180012","10,93716"
01/11/2006 18.00,"0,657826","19,001976","1,339884","16,959295"
01/11/2006 19.00,"0,636199","18,475402","1,903245","15,567971"
01/11/2006 20.00,"0,681256","17,807461","2,001368","14,749017"
01/11/2006 21.00,"0,592945","12,960668","2,191692","9,60685"
01/11/2006 22.00,"0,535272","42,085508","5,077013","34,324817"
01/11/2006 23.00,"0,546085","36,221901","4,124544","29,918535"
02/11/2006 0.00,"0,546085","12,207125","2,118101","8,965701"
02/11/2006 1.00,,"9,397877","2,247521","5,955935"
02/11/2006 2.00,"0,595677",,,
02/11/2006 3.00,"0,694708","13,032","2,533431","9,153893"
02/11/2006 4.00,"0,689533","8,208553","1,942156","5,234318"
02/11/2006 5.00,"0,678975","6,648291","1,933697","3,685957"
02/11/2006 6.00,"0,517314","7,456306","1,739989","4,791743"
02/11/2006 7.00,"0,594121","13,847797","1,740834","11,186358"
02/11/2006 8.00,"0,529756","22,117308","1,804277","19,364238"
02/11/2006 9.00,"0,380328","10,605361","1,904937","7,689892"
02/11/2006 10.00,"0,554701","18,394991","2,892087","13,970289"
02/11/2006 11.00,"0,451633","11,893257","2,000522","8,832019"
02/11/2006 12.00,"0,945767","11,649425","1,388946","9,526383"
02/11/2006 13.00,"0,427526","9,894619","1,009143","8,353106"
02/11/2006 14.00,"0,368395","10,746732","0,428865","10,272652"
02/11/2006 15.00,"0,453547","9,080118","0,000845","10,65423"
02/11/2006 16.00,"0,460995","5,735222",0,"10,598417"
02/11/2006 17.00,"0,366392","1,862456",0,"9,373232"
02/11/2006 18.00,"0,367857","2,459063",0,"11,47708"
02/11/2006 19.00,"0,397407","8,327875",0,"17,673124"
02/11/2006 20.00,"0,613024","16,060436",0,"25,225436"
02/11/2006 21.00,"0,543993","2,583573",0,"11,65229"
02/11/2006 22.00,"0,524762","2,317694",0,"10,632167"
02/11/2006 23.00,"0,549676","10,69615",0,"23,416206"
03/11/2006 0.00,"0,554461","10,977592",0,"24,039174"
03/11/2006 1.00,"0,637072","7,491325",0,"19,182541"
03/11/2006 2.00,"0,567832","7,205991",0,"20,033935"
03/11/2006 3.00,"0,651399","0,718524",0,"12,123418"
03/11/2006 4.00,"0,565499","0,237346",0,"7,292743"
03/11/2006 5.00,"0,697549",0,0,"3,127871"
03/11/2006 6.00,"0,624928","0,804124",0,"7,262892"
03/11/2006 7.00,"0,474095","1,394248",0,"16,311655"
03/11/2006 8.00,"0,677839",0,0,"9,426445"
03/11/2006 9.00,"0,713879","0,412438",0,"11,277203"
03/11/2006 10.00,"0,907693","1,967511",0,"10,428394"
03/11/2006 11.00,"1,262209","1,817061","0,002538","9,615935"
03/11/2006 12.00,"1,356724","1,973995",0,"7,700274"
03/11/2006 13.00,"1,028288","2,278785",0,"9,684721"
03/11/2006 14.00,"1,258381","2,029766",0,"8,18438"
03/11/2006 15.00,"1,095135","1,239907",0,"7,426424"
03/11/2006 16.00,"0,970144","2,312507",0,"7,339466"
03/11/2006 17.00,"0,980074","3,254109",0,"10,9774"
03/11/2006 18.00,"0,991619","8,470542",0,"20,620574"
03/11/2006 19.00,"0,873297","6,545831",0,"19,812009"
03/11/2006 20.00,"0,682115","13,191528","0,026223","26,124859"
03/11/2006 21.00,"0,800168","19,381982","0,593813","28,08334"
03/11/2006 22.00,"0,749263","2,127039",0,"12,334973"
03/11/2006 23.00,"0,743819","1,640674",0,"8,201254"
04/11/2006 0.00,"0,926296","9,748062",0,"17,425226"
04/11/2006 1.00,,0,0,"4,40368"
04/11/2006 2.00,"0,566589",,,
04/11/2006 3.00,"0,48766","8,252648",0,"16,880117"
04/11/2006 4.00,"0,519528",0,0,"2,227149"
04/11/2006 5.00,"0,483583",0,0,"3,643127"
04/11/2006 6.00,"0,472837","12,295318",0,"23,464217"
04/11/2006 7.00,"0,433187","14,308224",0,"27,348749"
04/11/2006 8.00,"0,387237","5,374663",0,"13,03323"
04/11/2006 9.00,"0,358704",0,0,"4,48285"
04/11/2006 10.00,"0,364633","0,313868",0,"9,804125"
04/11/2006 11.00,"0,53398","0,937714",0,"9,923531"
04/11/2006 12.00,"0,625879","0,464318",0,"6,158403"
04/11/2006 13.00,"0,762617","0,255504",0,"6,641211"
04/11/2006 14.00,"0,705921",0,0,"4,212893"
04/11/2006 15.00,"0,874156",0,0,"4,630809"
04/11/2006 16.00,"0,746312","0,234752",0,"6,651595"
04/11/2006 17.00,"0,715555","3,587432",0,"13,734079"
04/11/2006 18.00,"0,658859","4,850684",0,"18,854186"
04/11/2006 19.00,"0,511746","6,226776",0,"19,484943"
04/11/2006 20.00,"0,490994","0,439674",0,"12,658143"
04/11/2006 21.00,"0,450233","0,623845",0,"12,280462"
04/11/2006 22.00,"0,485436","0,203624",0,"13,344721"
04/11/2006 23.00,"0,405024","0,0428",0,"10,941055"
05/11/2006 0.00,"0,374638","1,215265",0,"9,692509"
05/11/2006 1.00,"0,370191",0,0,"6,907276"
05/11/2006 2.00,"0,42244",0,0,"5,671701"
05/11/2006 3.00,"0,524345",0,0,"3,679468"
05/11/2006 4.00,"0,371304",0,0,"4,633403"
05/11/2006 5.00,"0,385755","0,014267",0,"4,619126"
05/11/2006 6.00,"0,414659",0,0,"5,709339"
05/11/2006 7.00,"0,411324",0,0,"5,931276"
05/11/2006 8.00,"0,455051",0,0,"7,972827"
05/11/2006 9.00,"0,496182",0,0,"7,218765"
05/11/2006 10.00,"0,951603",0,0,"6,787871"
05/11/2006 11.00,"1,242124","1,012937",0,"8,652912"
05/11/2006 12.00,"1,770175","0,405954",0,"8,820339"
05/11/2006 13.00,"1,376267","1,125774",0,"6,848872"
05/11/2006 14.00,"1,241383","5,992022",0,"9,216189"
05/11/2006 15.00,"1,168011","6,790959","0,083742","7,51468"
05/11/2006 16.00,"1,166529","7,351251","0,455088","6,706104"
05/11/2006 17.00,"0,905283","14,976166","1,74168","12,314201"
05/11/2006 18.00,"0,9101","18,758144","1,768749","16,057267"
05/11/2006 19.00,"0,938634","22,161398","0,964311","20,697151"
05/11/2006 20.00,"0,958644","8,178723","0,015226","9,339487"
05/11/2006 21.00,"1,03535","6,654777",0,"10,279143"
05/11/2006 22.00,"1,105386","7,084075",0,"12,176627"
05/11/2006 23.00,"1,037944","6,347394",0,"13,904102"
06/11/2006 0.00,"0,988289","0,112837",0,"8,71002"
06/11/2006 1.00,,"7,597678",0,"16,922951"
06/11/2006 2.00,"0,737292",,,
06/11/2006 3.00,"0,701936","0,224377",0,"8,608785"
06/11/2006 4.00,"0,611779","0,028533",0,"8,055893"
06/11/2006 5.00,"0,640156","0,287928",0,"8,671084"
06/11/2006 6.00,"0,710349","9,48348","0,13788","17,291547"
06/11/2006 7.00,"0,838301","41,695116","5,785866","34,549342"
06/11/2006 8.00,"0,786487","14,196684","1,783976","20,678986"
06/11/2006 9.00,"0,698554","2,40459",0,"12,158461"
06/11/2006 10.00,"0,710837","3,997277",0,"12,977417"
06/11/2006 11.00,"0,938852","7,327906",0,"14,608848"
06/11/2006 12.00,"1,042786","6,298108","0,029606","10,868378"
06/11/2006 13.00,"2,167744","15,963163","0,186942","17,028077"
