,Provincia di TARANTO,,,,,
17/09/2009 16.00,"0,350348","29,034063","23,226707","17,6","6,8",
17/09/2009 17.00,"0,39628","39,941623","32,127505","17,6","6,8",
17/09/2009 18.00,"0,450991","54,448291","44,437825","17,6","6,8",
17/09/2009 19.00,"0,502676","67,473809","56,131651","17,6","6,8",
17/09/2009 20.00,"0,675557","83,796229","66,884529","17,6","6,8",
17/09/2009 21.00,"0,751003","79,627726","64,630111","17,6","6,8",
17/09/2009 22.00,"0,84835","65,894059","55,875982","17,6","6,8",
17/09/2009 23.00,"0,870042","56,155093","45,738288","17,6","6,8",
18/09/2009 0.00,"0,519005","36,512413","31,399397","17,6","6,8",
18/09/2009 1.00,"0,517896","53,275814","47,221772","21,9",10,
18/09/2009 2.00,"0,50735","42,09329","38,119791","21,9",10,
18/09/2009 3.00,"0,791781","43,018048","39,57859","21,9",10,
18/09/2009 4.00,"0,646045","30,50353","28,355896","21,9",10,
18/09/2009 5.00,"0,662434","27,853823","25,420116","21,9",10,
18/09/2009 6.00,"0,647094","56,05005","51,047894","21,9",10,
18/09/2009 7.00,"0,604397","81,229503","62,868909","21,9",10,
18/09/2009 8.00,"0,638854","59,970797","47,988807","21,9",10,
18/09/2009 9.00,"0,464594","52,601394","40,644149","21,9",10,
18/09/2009 10.00,"0,375816","40,526559","31,777076","21,9",10,
18/09/2009 11.00,"0,406407","40,635505","32,989304","21,9",10,
18/09/2009 12.00,"0,259352","40,795004","32,444191","21,9",10,
18/09/2009 13.00,"0,453118","56,864541","47,716252","21,9",10,
18/09/2009 14.00,"0,386782","26,475139","22,876275","21,9",10,
18/09/2009 15.00,"0,23775","19,012352","16,164997","21,9",10,
18/09/2009 16.00,"0,336266","24,891525","21,492753","21,9",10,
18/09/2009 17.00,"0,31697","47,416087","40,56239","21,9",10,
18/09/2009 18.00,"0,434811","48,342128","40,546807","21,9",10,
18/09/2009 19.00,"0,519574","45,503055","40,613001","21,9",10,
18/09/2009 20.00,"0,679034","62,674998","56,304268","21,9",10,
18/09/2009 21.00,"0,610509","48,894637","44,766191","21,9",10,
18/09/2009 22.00,"0,601701","42,990802","38,677865","21,9",10,
18/09/2009 23.00,"0,362123","23,297547","20,582946","21,9",10,
19/09/2009 0.00,"0,352296","25,388263","23,086538","21,9",10,
19/09/2009 1.00,,"33,616267","30,882854","16,6","10,8",
19/09/2009 2.00,"0,759176",,,"16,6","10,8",
19/09/2009 3.00,"0,708577","58,310951","55,077394","16,6","10,8",
19/09/2009 4.00,"0,804347","20,921485","18,885332","16,6","10,8",
19/09/2009 5.00,"0,628834","15,301707","13,448545","16,6","10,8",
19/09/2009 6.00,"0,793455","26,475139","23,108604","16,6","10,8","0,333193"
19/09/2009 7.00,"0,858959","43,544613","38,585728","16,6","10,8","0,612356"
19/09/2009 8.00,"0,614281","81,532993","66,278408","16,6","10,8","1,601385"
19/09/2009 9.00,"0,545359","37,660223","30,784214","16,6","10,8","1,643409"
19/09/2009 10.00,"0,357501","30,080731","24,529774","16,6","10,8","0,888964"
19/09/2009 11.00,"0,269699","28,607363","23,901606","16,6","10,8","0,877513"
19/09/2009 12.00,"0,331965","32,873111","27,634268","16,6","10,8","0,777067"
19/09/2009 13.00,"0,364278","43,903879","37,561699","16,6","10,8","1,110834"
19/09/2009 14.00,"0,282376","23,067974","19,708169","16,6","10,8","0,697677"
19/09/2009 15.00,"0,339378","16,516972","14,432336","16,6","10,8","0,344393"
19/09/2009 16.00,"0,309546","18,858011","16,262333","16,6","10,8","0,372041"
19/09/2009 17.00,"0,369876","26,966694","24,338994","16,6","10,8","0,524092"
19/09/2009 18.00,"0,451778","44,117868","39,38003","16,6","10,8","0,771328"
19/09/2009 19.00,"0,3893","46,859676","43,783689","16,6","10,8","1,177237"
19/09/2009 20.00,"0,502698","56,177139","51,800648","16,6","10,8","1,185328"
19/09/2009 21.00,"0,552469","65,707296","59,944791","16,6","10,8","1,136923"
19/09/2009 22.00,"0,695548","55,516964","51,117987","16,6","10,8","1,29435"
19/09/2009 23.00,"0,682871","29,686437","27,028184","16,6","10,8","0,827819"
20/09/2009 0.00,"0,714035","28,337598","26,040484","16,6","10,8","0,588184"
20/09/2009 1.00,"0,692432","20,746404","18,628351",24,"18,6","0,564577"
20/09/2009 2.00,"0,629954","30,774615","28,110605",24,"18,6","0,467988"
20/09/2009 3.00,"0,823499","22,018726","19,71857",24,"18,6","0,813503"
20/09/2009 4.00,"0,77388","16,904767","14,59067",24,"18,6","0,462893"
20/09/2009 5.00,"0,848582","19,16409","16,884013",24,"18,6","0,959529"
20/09/2009 6.00,"0,820867","12,122821","10,367393",24,"18,6","0,500054"
20/09/2009 7.00,"0,790007","19,769773","17,422631",24,"18,6","0,421229"
20/09/2009 8.00,"0,569806","24,91487","21,577111",24,"18,6","0,725568"
20/09/2009 9.00,"0,372054","23,798185","19,826272",24,"18,6","0,656671"
20/09/2009 10.00,"0,546024","28,788945","23,723789",24,"18,6","0,764833"
20/09/2009 11.00,"0,447452","27,760442","22,675115",24,"18,6","0,84374"
20/09/2009 12.00,"0,474863","26,665783","22,100156",24,"18,6","0,817546"
20/09/2009 13.00,"0,290938","23,694421","20,270143",24,"18,6","0,751009"
20/09/2009 14.00,"0,725229","22,095244","19,082605",24,"18,6","0,697252"
20/09/2009 15.00,"0,864375","25,995246","21,876931",24,"18,6","0,750413"
20/09/2009 16.00,"0,539126","12,66755","10,388166",24,"18,6","0,470271"
20/09/2009 17.00,"0,487691","20,105692","17,427821",24,"18,6","0,642855"
20/09/2009 18.00,"0,756362","22,038189","19,693886",24,"18,6","0,657988"
20/09/2009 19.00,"0,774818","29,069091","26,162487",24,"18,6","0,665936"
20/09/2009 20.00,"0,884949","40,941597","36,702523",24,"18,6","1,040413"
20/09/2009 21.00,"0,986184","43,187929","38,579243",24,"18,6","1,153771"
20/09/2009 22.00,"0,999406","26,923884","24,435034",24,"18,6","1,071222"
20/09/2009 23.00,"1,005518","24,986206","22,36363",24,"18,6","0,831155"
21/09/2009 0.00,"0,97384","30,904304","26,716681",24,"18,6","0,730124"
21/09/2009 1.00,,"20,00841","17,399268","26,1","16,5","0,670027"
21/09/2009 2.00,"0,591809",,,"26,1","16,5","0,672448"
21/09/2009 3.00,"0,672211","26,786966","24,416391","26,1","16,5","0,724791"
21/09/2009 4.00,"0,549997","15,264094","12,908634","26,1","16,5","0,706682"
21/09/2009 5.00,"0,52578","18,173208","15,425209","26,1","16,5","0,814281"
21/09/2009 6.00,"0,628995","35,791281","27,917226","26,1","16,5","0,858858"
21/09/2009 7.00,"0,991518","95,677799","52,733837","26,1","16,5","1,682056"
21/09/2009 8.00,"0,992788","147,231245","69,978662","26,1","16,5","3,933928"
21/09/2009 9.00,"0,557978","65,874614","48,998554","26,1","16,5","2,502338"
21/09/2009 10.00,"0,450591","75,991006","58,091454","26,1","16,5","1,909268"
21/09/2009 11.00,"0,698651","155,671939","98,278747","26,1","16,5","2,643707"
21/09/2009 12.00,"0,458119","77,320436","61,185566","26,1","16,5","2,251165"
21/09/2009 13.00,"0,500113","99,804772","68,611983","26,1","16,5","2,816153"
21/09/2009 14.00,"0,579746","45,01278","38,570163","26,1","16,5","1,43631"
21/09/2009 15.00,"0,699831","73,13251","61,628155","26,1","16,5","1,583831"
21/09/2009 16.00,"0,686952","62,119867","52,038175","26,1","16,5","1,506252"
21/09/2009 17.00,"0,639879","94,636331","71,18437","26,1","16,5","1,227662"
21/09/2009 18.00,"0,845766","120,319021","85,006713","26,1","16,5","2,862082"
21/09/2009 19.00,"0,887033","132,792008","86,243586","26,1","16,5","2,776278"
21/09/2009 20.00,"0,996688","161,888346","93,128796","26,1","16,5","2,689247"
21/09/2009 21.00,"0,961769","98,893015","65,118126","26,1","16,5","3,473293"
21/09/2009 22.00,"0,786811","51,703883","44,041981","26,1","16,5","1,214753"
21/09/2009 23.00,"0,721236","37,201113","33,400727","26,1","16,5","0,943324"
22/09/2009 0.00,"0,554531","33,533268","30,538923","26,1","16,5","0,849498"
22/09/2009 1.00,"0,588635","21,047296","18,712716","24,5",15,"0,680601"
22/09/2009 2.00,"0,551176","14,018999","11,985844","24,5",15,"0,531063"
22/09/2009 3.00,"0,472812","10,764888","8,550382","24,5",15,"0,407388"
22/09/2009 4.00,"0,417032","13,82575","11,879417","24,5",15,"0,566921"
22/09/2009 5.00,"0,500203","19,4611","17,464165","24,5",15,"0,42439"
22/09/2009 6.00,"0,503559","22,311854","19,952178","24,5",15,"0,534247"
22/09/2009 7.00,"0,468186","53,409405","45,535826","24,5",15,"0,688451"
22/09/2009 8.00,"0,662917","106,239056","73,528332","24,5",15,"2,343043"
22/09/2009 9.00,"0,424107","92,04628","67,751509","24,5",15,"2,938797"
22/09/2009 10.00,"0,411046","53,716798","42,493605","24,5",15,"2,604093"
22/09/2009 11.00,"0,381297","65,628196","50,732508","24,5",15,"2,369423"
22/09/2009 12.00,"0,291596","60,306715","46,397624","24,5",15,"1,644918"
22/09/2009 13.00,"0,419027","77,341165","56,450937","24,5",15,"1,830641"
22/09/2009 14.00,"0,479796","40,435778","34,384508","24,5",15,"1,313529"
22/09/2009 15.00,"0,455579","32,110471","26,997018","24,5",15,"0,690663"
22/09/2009 16.00,"0,365969","38,845682","31,803042","24,5",15,"0,76492"
22/09/2009 17.00,"0,230737","73,59682","56,828616","24,5",15,"1,152956"
22/09/2009 18.00,"0,379846","76,560382","63,815062","24,5",15,"1,454879"
22/09/2009 19.00,"0,355086","91,725904","79,572527","24,5",15,"1,581547"
22/09/2009 20.00,"0,422656","120,245106","91,490901","24,5",15,"2,263951"
22/09/2009 21.00,"0,661103","120,219141","85,76857","24,5",15,"2,465778"
22/09/2009 22.00,"0,732029","65,314341","52,583288","24,5",15,"2,179887"
22/09/2009 23.00,"0,821186","61,962929","48,013474","24,5",15,"1,290681"
23/09/2009 0.00,"0,770939","43,542012","38,113289","24,5",15,"0,939598"
23/09/2009 1.00,,"32,368591","28,62325","27,4",19,"0,64291"
23/09/2009 2.00,"0,695556",,,"27,4",19,"0,566802"
23/09/2009 3.00,"0,608463","26,510873","24,407081","27,4",19,"0,447734"
23/09/2009 4.00,"0,741034","15,218699","13,09423","27,4",19,"0,529404"
23/09/2009 5.00,"0,814256","25,731964","22,993099","27,4",19,"0,610088"
23/09/2009 6.00,"0,751407","47,177452","42,498805","27,4",19,"0,471483"
23/09/2009 7.00,"0,912449","78,922199","58,70534","27,4",19,"0,983528"
23/09/2009 8.00,"1,099186","103,7555","71,416659","27,4",19,
23/09/2009 9.00,"1,029702",,,"27,4",19,
23/09/2009 10.00,"0,98905","58,232846","47,402167","27,4",19,
23/09/2009 11.00,"0,615781","43,896191","35,449148","27,4",19,
23/09/2009 12.00,"0,529568","44,55107","37,020488","27,4",19,
23/09/2009 13.00,"0,672998","56,397631","47,748698","27,4",19,
23/09/2009 14.00,"0,682769","26,956312","23,133249","27,4",19,
23/09/2009 15.00,"0,620283","26,56982","22,806183","27,4",19,
23/09/2009 16.00,"0,419553","36,614875","30,477909","27,4",19,
23/09/2009 17.00,"0,471786","54,969674","45,991379","27,4",19,
23/09/2009 18.00,"0,744049","93,913919","72,898863","27,4",19,
23/09/2009 19.00,"1,15926","121,535588","86,695242","27,4",19,
23/09/2009 20.00,"0,956359","119,679611","92,084003","27,4",19,
23/09/2009 21.00,"1,011367","78,609605","64,44453","27,4",19,
23/09/2009 22.00,"1,015468","38,504581","33,381263","27,4",19,
23/09/2009 23.00,"0,88386","25,065325","21,660168","27,4",19,
24/09/2009 0.00,"0,936938","24,014777","21,000853","27,4",19,
24/09/2009 1.00,"0,846947","19,384582","16,519312","24,700001",19,
24/09/2009 2.00,"0,765521","8,484808","6,728169","24,700001",19,
24/09/2009 3.00,"0,820891","7,375895","5,839125","24,700001",19,
24/09/2009 4.00,"0,774449","7,276028","5,475721","24,700001",19,
24/09/2009 5.00,"0,725231","18,898218","16,762012","24,700001",19,
24/09/2009 6.00,"0,836452","29,581393","26,189753","24,700001",19,
24/09/2009 7.00,"0,899543","58,829467","45,094557","24,700001",19,
24/09/2009 8.00,"0,908107","107,794124","67,406276","24,700001",19,
24/09/2009 9.00,,,,"24,700001",19,
24/09/2009 10.00,,,,"24,700001",19,
24/09/2009 11.00,,"96,322409","70,643162","24,700001",19,
24/09/2009 12.00,,"51,081336","40,99328","24,700001",19,"1,698425"
24/09/2009 13.00,,"74,561747","56,280924","24,700001",19,"1,223733"
24/09/2009 14.00,,"53,602652","45,287935","24,700001",19,"1,605385"
24/09/2009 15.00,,"48,056799","42,535154","24,700001",19,"0,801592"
24/09/2009 16.00,,"76,944307","57,838363","24,700001",19,"0,957891"
24/09/2009 17.00,,"129,102139","81,745167","24,700001",19,"2,142413"
24/09/2009 18.00,,"91,936014","68,174617","24,700001",19,"2,154917"
24/09/2009 19.00,,"99,501281","75,293429","24,700001",19,"1,884736"
24/09/2009 20.00,,"53,479443","47,7474","24,700001",19,"1,222173"
24/09/2009 21.00,,"29,240292","26,595977","24,700001",19,"0,918647"
24/09/2009 22.00,,"15,568884","14,440116","24,700001",19,"0,56598"
24/09/2009 23.00,,"16,319831","14,817797","24,700001",19,"0,401799"
25/09/2009 0.00,,"13,015141","11,551059","24,700001",19,"0,314956"
25/09/2009 1.00,,"7,940079","7,162956","20,5","15,1","0,295806"
25/09/2009 2.00,"0,867585",,,"20,5","15,1","0,227942"
25/09/2009 3.00,"0,913246","19,124398","18,294653","20,5","15,1","0,319827"
25/09/2009 4.00,"0,93251","6,128204","5,871574","20,5","15,1","0,236602"
25/09/2009 5.00,"0,774574","9,716933","9,012424","20,5","15,1","0,265574"
25/09/2009 6.00,"0,934598","21,283351","20,027454","20,5","15,1","0,266539"
25/09/2009 7.00,"0,935657","31,695452","28,589523","20,5","15,1","0,430087"
25/09/2009 8.00,"1,027065","68,504875","49,862931","20,5","15,1",
25/09/2009 9.00,"0,700085","44,071178","36,095118","20,5","15,1",
25/09/2009 10.00,"0,861502","45,828573","37,017906","20,5","15,1",
25/09/2009 11.00,"0,561492","32,972955","26,997018","20,5","15,1",
25/09/2009 12.00,"0,937111","49,330421","38,797289","20,5","15,1",
25/09/2009 13.00,"0,674237","50,558651","38,972487","20,5","15,1",
25/09/2009 14.00,"0,715492","26,507565","23,009964","20,5","15,1",
25/09/2009 15.00,"1,072466","26,001747","22,942469","20,5","15,1",
25/09/2009 16.00,"0,758229","37,985781","31,719984","20,5","15,1",
25/09/2009 17.00,"0,733017","32,356911","29,39939","20,5","15,1",
25/09/2009 18.00,"0,814891","41,7976","36,68434","20,5","15,1",
25/09/2009 19.00,"0,863107","43,434368","38,416991","20,5","15,1",
25/09/2009 20.00,"1,063688","48,038616","40,744087","20,5","15,1",
25/09/2009 21.00,"0,846369","29,292165","26,532383","20,5","15,1",
25/09/2009 22.00,"0,88048","21,319659","19,700387","20,5","15,1",
25/09/2009 23.00,"0,966469","24,340315","22,515463","20,5","15,1",
26/09/2009 0.00,"0,901062","22,297571","20,767245","20,5","15,1",
26/09/2009 1.00,"0,606801","12,649394","11,718478","25,4","16,1",
26/09/2009 2.00,"0,872368","10,438051","9,330403","25,4","16,1",
26/09/2009 3.00,"0,875243","4,704128","3,880637","25,4","16,1",
26/09/2009 4.00,"0,967408","3,976524","3,260254","25,4","16,1",
26/09/2009 5.00,"0,927152","5,449888","4,658062","25,4","16,1",
26/09/2009 6.00,"0,895614","9,618364","8,799572","25,4","16,1",
26/09/2009 7.00,"0,820944","32,44639","29,076222","25,4","16,1",
26/09/2009 8.00,"0,879662","62,682759","52,508013","25,4","16,1",
26/09/2009 9.00,"0,784532","42,743064","36,618164","25,4","16,1",
26/09/2009 10.00,"0,854692","40,958441","34,911438","25,4","16,1",
26/09/2009 11.00,"0,733441","58,057765","45,4995","25,4","16,1",
26/09/2009 12.00,"0,734863","66,379134","51,513831","25,4","16,1",
26/09/2009 13.00,"0,612462","76,640816","55,661817","25,4","16,1",
26/09/2009 14.00,"0,515575","33,50732","28,331231","25,4","16,1",
26/09/2009 15.00,"0,496447","23,598439","20,389548","25,4","16,1",
26/09/2009 16.00,"0,470326","28,791525","25,510974","25,4","16,1",
26/09/2009 17.00,"0,63943","26,966694","24,576485","25,4","16,1",
26/09/2009 18.00,"0,838317","36,290619","31,31246","25,4","16,1",
26/09/2009 19.00,"0,832385","45,191782","41,659074","25,4","16,1",
26/09/2009 20.00,"0,870249","73,1714","61,953907","25,4","16,1",
26/09/2009 21.00,"1,171894","78,398212","67,607437","25,4","16,1",
26/09/2009 22.00,"0,970283","69,434815","63,081775","25,4","16,1",
26/09/2009 23.00,"1,015503","77,631709","62,713159","25,4","16,1",
27/09/2009 0.00,"0,989987","56,075975","45,082876","25,4","16,1",
27/09/2009 1.00,,"24,009594","21,538164","28,4","19,6",
27/09/2009 2.00,"0,307303",,,"28,4","19,6",
27/09/2009 3.00,"0,474477","34,627141","31,830707","28,4","19,6",
27/09/2009 4.00,"0,326547","14,232998","13,557567","28,4","19,6",
27/09/2009 5.00,"0,297621","23,069274","21,731562","28,4","19,6",
27/09/2009 6.00,"0,32679","30,879659","29,082704","28,4","19,6",
27/09/2009 7.00,"0,325337","44,827316","33,851098","28,4","19,6",
27/09/2009 8.00,"0,705744","56,623305","41,662976","28,4","19,6",
27/09/2009 9.00,"0,546465","74,207682","54,4016","28,4","19,6",
27/09/2009 10.00,"0,228027","35,937855","29,938","28,4","19,6",
27/09/2009 11.00,"0,377018","30,628041","25,544701","28,4","19,6",
27/09/2009 12.00,"0,24824","59,323605","47,783748","28,4","19,6",
27/09/2009 13.00,"0,15698","37,94169","29,966564","28,4","19,6",
27/09/2009 14.00,"0,117523","13,610451","11,788574","28,4","19,6",
27/09/2009 15.00,"0,165574","13,60656","12,0767","28,4","19,6",
27/09/2009 16.00,"0,083997","12,502836","11,177265","28,4","19,6",
27/09/2009 17.00,"0,170173","29,692919","25,87695","28,4","19,6",
27/09/2009 18.00,"0,137372","37,086967","32,880281","28,4","19,6",
27/09/2009 19.00,"0,163274","60,011007","51,346396","28,4","19,6",
27/09/2009 20.00,"0,261795","91,764831","73,515363","28,4","19,6",
27/09/2009 21.00,"0,430515","63,507655","53,988875","28,4","19,6",
27/09/2009 22.00,"0,322554","46,097058","42,537736","28,4","19,6",
27/09/2009 23.00,"0,241219","39,356683","36,232685","28,4","19,6",
28/09/2009 0.00,"0,311056","81,621196","63,533423","28,4","19,6",
28/09/2009 1.00,"0,205998","28,475072","26,445426","41,599991","31,200001",
28/09/2009 2.00,"0,220643","39,951984","35,418919","41,599991","31,200001",
28/09/2009 3.00,"0,307667","20,934468","19,828874","41,599991","31,200001",
28/09/2009 4.00,"0,285276","17,887875","16,782782","41,599991","31,200001",
28/09/2009 5.00,"0,260464","17,422263","16,146819","41,599991","31,200001",
28/09/2009 6.00,"0,415628","53,702514","46,932333","41,599991","31,200001",
28/09/2009 7.00,"0,601414","210,576776","104,391642","41,599991","31,200001",
28/09/2009 8.00,"0,483602","147,980877","94,918561","41,599991","31,200001",
28/09/2009 9.00,,"84,207367","65,062321","41,599991","31,200001",
28/09/2009 10.00,"0,212067","58,838548","46,183477","41,599991","31,200001",
28/09/2009 11.00,,"29,654011","25,343539","41,599991","31,200001",
28/09/2009 12.00,,"25,987464","22,309119","41,599991","31,200001",
28/09/2009 13.00,"0,644759","43,340965","37,193101","41,599991","31,200001",
28/09/2009 14.00,"0,723618","32,087146","28,239091","41,599991","31,200001",
28/09/2009 15.00,"0,80102","36,428112","32,241728","41,599991","31,200001",
28/09/2009 16.00,"0,997835","44,33188","39,611036","41,599991","31,200001",
28/09/2009 17.00,"0,974748","69,149485","61,787785","41,599991","31,200001",
28/09/2009 18.00,"1,061445","62,611441","56,619651","41,599991","31,200001",
28/09/2009 19.00,"1,065272","81,374778","72,567912","41,599991","31,200001",
28/09/2009 20.00,"1,248235","67,921255","61,604794","41,599991","31,200001",
28/09/2009 21.00,"1,050812","47,881699","45,078974","41,599991","31,200001",
28/09/2009 22.00,"1,12147","65,275429","54,579395","41,599991","31,200001",
28/09/2009 23.00,"1,327459","78,97925","63,590518","41,599991","31,200001",
29/09/2009 0.00,"2,642129","51,432798","45,949853","41,599991","31,200001",
29/09/2009 1.00,,"26,672266","25,325356",48,"35,200001",
29/09/2009 2.00,"0,520857",,,48,"35,200001",
29/09/2009 3.00,"0,38421","44,379373","42,575134",48,"35,200001",
29/09/2009 4.00,"0,591592","31,115716","29,457801",48,"35,200001",
29/09/2009 5.00,"0,517153","35,856155","33,681064",48,"35,200001",
29/09/2009 6.00,"0,51855","81,322884","58,257568",48,"35,200001",
29/09/2009 7.00,"0,698028","150,085898","76,395332",48,"35,200001",
29/09/2009 8.00,"0,512721","162,920755","77,45181",48,"35,200001",
29/09/2009 9.00,"0,548604","170,998324","91,647934",48,"35,200001",
29/09/2009 10.00,"0,227973","143,512421","95,261132",48,"35,200001",
29/09/2009 11.00,"0,149909","70,669544","56,090125",48,"35,200001",
29/09/2009 12.00,"0,268853","45,549746","37,884883",48,"35,200001",
29/09/2009 13.00,"0,203492","43,150341","37,080198",48,"35,200001","1,489628"
29/09/2009 14.00,"0,190923","29,769457","26,412978",48,"35,200001","1,424974"
29/09/2009 15.00,"0,156466","27,986115","25,601813",48,"35,200001","0,920511"
29/09/2009 16.00,"0,162629","35,6214","32,275476",48,"35,200001","0,967093"
29/09/2009 17.00,"0,189436","45,05171","40,953029",48,"35,200001","1,184757"
29/09/2009 18.00,"0,183819","46,080173","42,546834",48,"35,200001","1,361682"
29/09/2009 19.00,"0,269945","72,193468","65,451681",48,"35,200001","1,869478"
29/09/2009 20.00,"0,42535","98,790554","85,011914",48,"35,200001","1,983719"
29/09/2009 21.00,"0,465818","90,885465","81,385653",48,"35,200001","2,831778"
29/09/2009 22.00,"0,590772","48,506846","45,787619",48,"35,200001","1,874776"
29/09/2009 23.00,"0,430449","34,669415","32,496104",48,"35,200001","1,444827"
30/09/2009 0.00,"0,501518","44,896073","42,570182",48,"35,200001","1,139567"
30/09/2009 1.00,"0,562084","35,572109","33,190464","49,400002","38,400002","1,124115"
30/09/2009 2.00,"0,584912","17,35352","15,920995","49,400002","38,400002","1,116353"
30/09/2009 3.00,"0,631877","18,274373","16,739948","49,400002","38,400002","0,914563"
30/09/2009 4.00,"0,53807","17,306829","15,513459","49,400002","38,400002","0,871841"
30/09/2009 5.00,"0,630207","27,621669","24,939899","49,400002","38,400002","1,057991"
30/09/2009 6.00,"0,71943","122,804028","56,552159","49,400002","38,400002","1,090112"
30/09/2009 7.00,"1,004525","161,0959","70,448479","49,400002","38,400002","1,939266"
30/09/2009 8.00,"0,916425","192,61468","92,840673","49,400002","38,400002","3,038669"
30/09/2009 9.00,"0,501397",,,"49,400002","38,400002","3,599771"
30/09/2009 10.00,"0,269915",,,"49,400002","38,400002","2,251925"
30/09/2009 11.00,"0,225197","75,844468","62,304332","49,400002","38,400002","1,91068"
30/09/2009 12.00,"0,236673","67,372645","57,377627","49,400002","38,400002","1,777299"
30/09/2009 13.00,"0,186612","59,433849","52,598849","49,400002","38,400002","1,896068"
30/09/2009 14.00,"0,204614","33,275166","30,476629","49,400002","38,400002","1,379951"
30/09/2009 15.00,"0,25844","28,864163","26,533684","49,400002","38,400002","0,888545"
30/09/2009 16.00,"0,265483","29,607318","27,412343","49,400002","38,400002","0,890907"
30/09/2009 17.00,"0,378354","41,862437","38,593528","49,400002","38,400002","1,047164"
30/09/2009 18.00,"0,398968","60,554435","54,875315","49,400002","38,400002","1,261422"
30/09/2009 19.00,"0,581087","94,089019","79,752922","49,400002","38,400002","2,172855"
30/09/2009 20.00,"0,581877","98,357352","86,418803","49,400002","38,400002","2,211571"
30/09/2009 21.00,"0,650243","109,433529","94,068466","49,400002","38,400002","2,493304"
30/09/2009 22.00,"0,692017","91,646804","85,732225","49,400002","38,400002","2,242137"
30/09/2009 23.00,"0,725198","70,92893","63,027262","49,400002","38,400002","1,599754"
01/10/2009 0.00,"0,580086","67,833038","58,108317","49,400002","38,400002","1,456876"
01/10/2009 1.00,,"41,823507","38,254761","37,5","26,1","1,1005"
01/10/2009 2.00,"0,439205",,,"37,5","26,1","1,030427"
01/10/2009 3.00,"0,364767","29,694219","28,329396","37,5","26,1","0,790646"
01/10/2009 4.00,"0,439023","14,887971","13,889821","37,5","26,1","0,895751"
01/10/2009 5.00,"0,372266","22,402635","21,316237","37,5","26,1","0,754961"
01/10/2009 6.00,"0,476231","24,196359","22,305219","37,5","26,1","0,785172"
01/10/2009 7.00,"0,358404","45,394109","40,452069","37,5","26,1","1,075745"
01/10/2009 8.00,"0,390324","68,244191","57,049261","37,5","26,1","1,699476"
01/10/2009 9.00,"0,442123","79,514899","56,378262","37,5","26,1","1,824924"
01/10/2009 10.00,"0,334511","57,337935","44,287272","37,5","26,1","2,153781"
01/10/2009 11.00,"0,184948","37,18553","31,086614","37,5","26,1","1,570237"
01/10/2009 12.00,"0,160507","45,744294","38,389746","37,5","26,1","1,604807"
01/10/2009 13.00,"0,223433","60,271706","47,977126","37,5","26,1","1,780982"
01/10/2009 14.00,"0,128223","21,833262","18,629653","37,5","26,1","1,106351"
01/10/2009 15.00,"0,146644","18,282154","15,479719","37,5","26,1","0,628534"
01/10/2009 16.00,"0,217778","22,093962","18,62706","37,5","26,1","0,572755"
01/10/2009 17.00,"0,266295","28,948464","24,030092","37,5","26,1","0,746462"
01/10/2009 18.00,"0,540251","49,642975","42,871302","37,5","26,1","1,180853"
01/10/2009 19.00,"0,472217","51,648089","44,659769","37,5","26,1","1,679138"
01/10/2009 20.00,"0,449783","50,417277","42,410548","37,5","26,1","1,26963"
01/10/2009 21.00,"0,38704","33,201248","28,51813","37,5","26,1","1,169376"
01/10/2009 22.00,"0,231458","18,695889","17,218862","37,5","26,1","0,686888"
01/10/2009 23.00,"0,220149","19,6284","17,706865","37,5","26,1","0,589035"
02/10/2009 0.00,"0,385398","26,991321","24,248137","37,5","26,1","0,57359"
02/10/2009 1.00,"0,342536","16,418402","14,719161","19,6","9,6","0,577803"
02/10/2009 2.00,"0,314447","8,70659","7,497808","19,6","9,6","0,334644"
02/10/2009 3.00,"0,344177","4,885703","3,941638","19,6","9,6","0,242684"
02/10/2009 4.00,"0,195708","2,029766","1,199233","19,6","9,6","0,165992"
02/10/2009 5.00,"0,175098","3,766414","3,026639","19,6","9,6","0,127438"
02/10/2009 6.00,"0,274138","19,104436","16,842481","19,6","9,6","0,183085"
02/10/2009 7.00,"0,308064","37,045477","26,333822","19,6","9,6","0,412196"
02/10/2009 8.00,"0,371902","58,393683","42,562399","19,6","9,6","0,872924"
02/10/2009 9.00,"0,474771","90,469148","59,468494","19,6","9,6","1,729539"
02/10/2009 10.00,"0,405644","40,389048","30,842625","19,6","9,6","1,719471"
02/10/2009 11.00,"0,32995","54,552036","39,34238","19,6","9,6","0,766887"
02/10/2009 12.00,"0,169257","55,060054","41,45256","19,6","9,6","1,265901"
02/10/2009 13.00,"0,377373","80,381282","58,835124","19,6","9,6","1,583581"
02/10/2009 14.00,"0,479331","54,980038","46,197744","19,6","9,6","1,408707"
02/10/2009 15.00,"0,847585","78,433222","66,658701","19,6","9,6","0,990706"
02/10/2009 16.00,"0,365335","44,383753","35,999057","19,6","9,6","1,08524"
02/10/2009 17.00,"0,485533","74,984585","57,167364","19,6","9,6","1,022158"
02/10/2009 18.00,"0,69182","142,188629","85,146884","19,6","9,6","3,03681"
02/10/2009 19.00,"0,517087","104,897978","76,318778","19,6","9,6","2,247248"
02/10/2009 20.00,"0,671028","100,619267","68,46015","19,6","9,6","4,672581"
02/10/2009 21.00,"0,776634","115,1467","73,747675","19,6","9,6","2,557019"
02/10/2009 22.00,"0,503772","44,311133","38,307991","19,6","9,6","1,346545"
