, Bari,,,
,Corso Cavour,,,
Parm,CO,,PM10,BENZENE



06/08/2009 9.00,"0,31669943",,,"1,25626044"
06/08/2009 10.00,"0,35966696",,"11,72161007","1,91349465"
06/08/2009 11.00,"0,37732486",,,"2,06166037"
06/08/2009 12.00,"0,48562443",,"17,09399986","2,38694578"
06/08/2009 13.00,"0,46039402",,,"2,35816163"
06/08/2009 14.00,"0,31085346",,"10,25640965","1,90281615"
06/08/2009 15.00,"0,22986382",,,"1,10396672"
06/08/2009 16.00,"0,22958888",,"13,67521","0,98098193"
06/08/2009 17.00,"0,31316831",,,"1,15754228"
06/08/2009 18.00,"0,47200907",,"15,62880993","2,65797425"
06/08/2009 19.00,"0,40071224",,,"2,30159711"
06/08/2009 20.00,"0,93762229",,"12,69841003","3,3214803"
06/08/2009 21.00,"0,48621392",,,"2,64399457"
06/08/2009 22.00,"0,28746725",,"11,23320961","1,36110907"
06/08/2009 23.00,"0,28632904",,,"1,04371151"
07/08/2009 0.00,"0,3389486",,"10,25640965","1,31428029"
07/08/2009 1.00,"0,32089925",,,"1,2784046"
07/08/2009 2.00,"0,25795896",,"13,18680954","1,28429506"
07/08/2009 3.00,,,,"0,72464098"
07/08/2009 4.00,"0,19466335",,"14,16361046","0,74943849"
07/08/2009 5.00,"0,17102317",,,"0,67559208"
07/08/2009 6.00,"0,2009625",,"14,65200996","0,68509391"
07/08/2009 7.00,"0,28838294",,,"0,88843086"
07/08/2009 8.00,"0,33590911",,"12,69841003","1,30188102"
07/08/2009 9.00,"0,36285906",,,"1,45939703"
07/08/2009 10.00,"0,3933506",,"14,65200996","1,80187585"
07/08/2009 11.00,"0,3802094",,,"1,88739437"
07/08/2009 12.00,"0,42439203",,"14,65200996","2,15004682"
07/08/2009 13.00,"0,43104068",,,"1,93320005"
07/08/2009 14.00,"0,29003607",,"21,0012207","1,55402583"
07/08/2009 15.00,"0,22755945",,,"0,94165861"
07/08/2009 16.00,"0,26847542",,"12,21000957","0,86637823"
07/08/2009 17.00,"0,27512524",,,"0,98489331"
07/08/2009 18.00,"0,42655543",,"9,76801014","1,26643959"
07/08/2009 19.00,"0,6644228",,,"2,87340739"
07/08/2009 20.00,"0,58081891",,"14,65200996","2,92010396"
07/08/2009 21.00,"0,49973374",,,"2,63077153"
07/08/2009 22.00,"0,35034812",,"15,62880993","1,57434956"
07/08/2009 23.00,"0,29408794",,,"1,24548329"
08/08/2009 0.00,"0,28248221",,"11,72161007","0,9700685"
08/08/2009 1.00,"0,34448584",,,"1,23778155"
08/08/2009 2.00,"0,28952464",,"11,72161007","1,4748656"
08/08/2009 3.00,,,,"0,96901286"
08/08/2009 4.00,"0,21871011",,"16,60560989","0,79876299"
08/08/2009 5.00,"0,19590873",,,"0,5959203"
08/08/2009 6.00,"0,21526754",,"14,16361046","0,81775241"
08/08/2009 7.00,"0,26360688",,,"0,84088916"
08/08/2009 8.00,"0,31712931",,"16,11721039","1,06219141"
08/08/2009 9.00,"0,32686755",,,"1,12962767"
08/08/2009 10.00,"0,34995668",,"10,7448101","1,30985125"
08/08/2009 11.00,"0,39527285",,,"1,4681412"
08/08/2009 12.00,"0,53506586",,"8,30280876","1,67768591"
08/08/2009 13.00,"0,53926918",,,"2,27882444"
08/08/2009 14.00,"0,37257516",,"21,0012207","1,75969273"
08/08/2009 15.00,"0,29180105",,,"1,12206932"
08/08/2009 16.00,"0,28575353",,"13,18680954","1,00622489"
08/08/2009 17.00,"0,35298102",,,"1,17232743"
08/08/2009 18.00,"0,4156522",,"12,21000957","1,49761895"
08/08/2009 19.00,"0,5570564",,,"1,96774754"
08/08/2009 20.00,"0,60025227",,"15,62880993","2,87118423"
08/08/2009 21.00,"0,60763371",,,"2,7034494"
08/08/2009 22.00,"0,6018623",,"16,60560989","2,5391795"
08/08/2009 23.00,"0,49187116",,,"2,02050644"
09/08/2009 0.00,"0,54221314",,"27,8388195","2,15466095"
09/08/2009 1.00,"0,53263101",,,"2,32130453"
09/08/2009 2.00,"0,519477",,"15,62880993","2,32284732"
09/08/2009 3.00,,,,"1,83446155"
09/08/2009 4.00,"0,27828705",,"14,65200996","1,26211836"
09/08/2009 5.00,"0,23562708",,,"1,03544736"
09/08/2009 6.00,"0,23125716",,"10,25640965","0,89151949"
09/08/2009 7.00,"0,27546309",,,"1,11761384"
09/08/2009 8.00,"0,40595008",,"19,04759979","1,50003534"
09/08/2009 9.00,"0,4144138",,,"2,04330047"
09/08/2009 10.00,"0,35828294",,"20,51280975","1,78328408"
09/08/2009 11.00,"0,35123702",,,"1,50627056"
09/08/2009 12.00,"0,35552655",,"14,16361046","1,65779034"
09/08/2009 13.00,"0,3601714",,,"1,79720172"
09/08/2009 14.00,"0,32352516",,"14,16361046","1,5296636"
09/08/2009 15.00,"0,25271064",,,"1,16876488"
09/08/2009 16.00,"0,24271261",,"17,09399986","0,95552133"
09/08/2009 17.00,"0,26302438",,,"1,14479825"
09/08/2009 18.00,"0,3165573",,"20,02441978","1,28271871"
09/08/2009 19.00,"0,38532492",,,"1,48279922"
09/08/2009 20.00,"0,48156673",,"16,11721039","2,10114946"
09/08/2009 21.00,"0,58040766",,,"2,43887584"
09/08/2009 22.00,"0,53805292",,"14,65200996","2,49905885"
09/08/2009 23.00,"0,63657814",,,"2,6365847"
10/08/2009 0.00,"0,73998587",,"16,60560989","3,49482694"
10/08/2009 1.00,"0,59040569",,,"3,54869844"
10/08/2009 2.00,"0,39492918",,"22,95482063","2,27394284"
10/08/2009 3.00,,,,"1,53365024"
10/08/2009 4.00,"0,2712854",,"13,67521","1,21124598"
10/08/2009 5.00,"0,21988443",,,"1,05501343"
10/08/2009 6.00,"0,26278905",,"11,72161007","1,06643739"
10/08/2009 7.00,"0,36557933",,,"1,34056262"
10/08/2009 8.00,"0,48783327",,"11,72161007","1,93623986"
10/08/2009 9.00,"0,51517582",,,"2,39927691"
10/08/2009 10.00,"0,55934213",,"21,97801971","2,6876798"
10/08/2009 11.00,"0,55831693",,,"3,28690942"
10/08/2009 12.00,"0,54673334",,"22,46640968","3,00258165"
10/08/2009 13.00,"0,59539189",,,"2,85114018"
10/08/2009 14.00,"0,46368165",,"21,97801971","3,2676566"
10/08/2009 15.00,"0,25829681",,,"1,52625055"
10/08/2009 16.00,"0,23997719",,"16,11721039","0,99597353"
10/08/2009 17.00,"0,37468031",,,"1,20406495"
10/08/2009 18.00,"0,5708069",,"15,14041042","2,07324603"
10/08/2009 19.00,"0,68920002",,,"2,8741559"
10/08/2009 20.00,"0,82508446",,"11,23320961","3,57213317"
10/08/2009 21.00,"0,88595571",,,"4,86115525"
10/08/2009 22.00,"0,65252",,"10,25640965","3,85652807"
10/08/2009 23.00,"0,48617897",,,"2,4780822"
11/08/2009 0.00,"0,51679167",,"17,09399986","2,09233004"
11/08/2009 1.00,"0,49011783",,,"2,42375305"
11/08/2009 2.00,"0,32102041",,"18,07081032","1,99847822"
11/08/2009 3.00,,,,"0,91026687"
11/08/2009 4.00,"0,17916069",,"21,97801971","0,65328114"
11/08/2009 5.00,"0,17460671",,,"0,60537942"
11/08/2009 6.00,"0,2066244",,"17,09399986","0,80041256"
11/08/2009 7.00,"0,292648",,,"0,90674805"
11/08/2009 8.00,"0,42799887",,"21,97801971","1,73184015"
11/08/2009 9.00,"0,40612949",,,"1,60292116"
11/08/2009 10.00,"0,46454026",,"23,44322014","1,75560235"
11/08/2009 11.00,"0,48558482",,,"2,45782865"
11/08/2009 12.00,"0,48613586",,"17,09399986","2,33277223"
11/08/2009 13.00,"0,4982507",,,"2,46747489"
11/08/2009 14.00,"0,38657962",,"18,55920982","2,19422733"
11/08/2009 15.00,"0,29123253",,,"1,45787459"
11/08/2009 16.00,"0,27105473",,"20,51280975","1,06990841"
11/08/2009 17.00,"0,41470389",,,"1,43533787"
11/08/2009 18.00,"0,50603872",,"15,14041042","2,10782098"
11/08/2009 19.00,"0,6667994",,,"2,8157679"
11/08/2009 20.00,"0,7810661",,"14,65200996","4,20037781"
11/08/2009 21.00,"0,53974916",,,"3,12558271"
11/08/2009 22.00,"0,36667676",,"13,18680954","1,98311135"
11/08/2009 23.00,"0,31392906",,,"1,36051718"
12/08/2009 0.00,"0,33178618",,"15,14041042","1,13932781"
12/08/2009 1.00,"0,29898211",,,"0,99292964"
12/08/2009 2.00,"0,20827637",,"12,21000957","0,8559489"
12/08/2009 3.00,,,,"0,51567494"
12/08/2009 4.00,"0,13983845",,"13,18680954","0,41792293"
12/08/2009 5.00,"0,12406318",,,"0,43914569"
12/08/2009 6.00,"0,13497923",,"21,48962021","0,58542181"
12/08/2009 7.00,"0,20374918",,,"0,58498145"
12/08/2009 8.00,"0,22231229",,"12,69841003","0,74841945"
12/08/2009 9.00,"0,29577137",,,"0,88466694"
12/08/2009 10.00,"0,30452168",,"9,27960968","1,17910166"
12/08/2009 11.00,"0,34984368",,,"1,3291651"
12/08/2009 12.00,"0,43666297",,"9,76801014","1,65006623"
12/08/2009 13.00,"0,32603923",,,"1,42592756"
12/08/2009 14.00,"0,23791863",,"12,21000957","0,94808706"
12/08/2009 15.00,"0,20654751",,,"0,80342492"
12/08/2009 16.00,"0,21316821",,"11,72161007","0,7218005"
12/08/2009 17.00,"0,27346628",,,"0,869176"
12/08/2009 18.00,"0,28170283",,"7,81440783","1,01067324"
12/08/2009 19.00,"0,37746932",,,"1,17662629"
12/08/2009 20.00,"0,65798967",,"9,27960968","2,16546657"
12/08/2009 21.00,"0,6252788",,,"2,81557264"
12/08/2009 22.00,"0,44032806",,"7,81440783","2,20870636"
12/08/2009 23.00,"0,45908806",,,"1,8536259"
13/08/2009 0.00,"0,42085975",,"10,25640965","1,98665357"
13/08/2009 1.00,"0,39662192",,,"1,72430723"
13/08/2009 2.00,"0,35634554",,"8,79120922","1,47379775"
13/08/2009 3.00,,,,"1,22667794"
13/08/2009 4.00,"0,22707714",,"16,60560989","0,86996011"
13/08/2009 5.00,"0,20127006",,,"0,64801511"
13/08/2009 6.00,"0,24015543",,"14,65200996","0,829453"
13/08/2009 7.00,"0,32905425",,,"1,02247349"
13/08/2009 8.00,"0,48786123",,"10,25640965","1,74443976"
13/08/2009 9.00,"0,43824155",,,"2,03607468"
13/08/2009 10.00,"0,40454625",,"6,34920597","1,73905373"
13/08/2009 11.00,"0,43360252",,,"1,60225604"
13/08/2009 12.00,"0,52434903",,"16,60560989","2,10490626"
13/08/2009 13.00,"0,47335348",,,"2,1841092"
13/08/2009 14.00,"0,38901564",,"12,21000957","2,08158645"
13/08/2009 15.00,"0,25100741",,,"1,4349931"
13/08/2009 16.00,"0,2977973",,"14,65200996","1,05225125"
13/08/2009 17.00,"0,34104676",,,"1,39922623"
13/08/2009 18.00,"0,43871337",,"9,76801014","1,48390368"
13/08/2009 19.00,"0,70981353",,,"2,84531989"
13/08/2009 20.00,"0,8858427",,"12,69841003","4,52947189"
13/08/2009 21.00,"0,83736239",,,"4,36453584"
13/08/2009 22.00,"0,91584145",,"15,62880993","4,28071979"
13/08/2009 23.00,"0,8639407",,,"3,82786494"
14/08/2009 0.00,"0,88820066",,"13,67521","3,78480923"
14/08/2009 1.00,"0,83869865",,,"3,49534459"
14/08/2009 2.00,"0,67257897",,"20,51280975","2,99995779"
14/08/2009 3.00,,,,"2,66111881"
14/08/2009 4.00,"0,44779571",,"15,14041042","2,11227849"
14/08/2009 5.00,"0,35503259",,,"1,74159114"
14/08/2009 6.00,"0,34648382",,"15,62880993","1,4469937"
14/08/2009 7.00,"0,42794528",,,"1,58441786"
14/08/2009 8.00,"0,56687735",,"13,18680954","2,11930901"
14/08/2009 9.00,"0,4560311",,,"2,26422338"
14/08/2009 10.00,"0,38469349",,"24,42000961","1,72379263"
14/08/2009 11.00,"0,42633059",,,"1,69666619"
14/08/2009 12.00,"0,43609911",,"18,55920982","2,10123184"
14/08/2009 13.00,"0,47686945",,,"2,10195187"
14/08/2009 14.00,"0,34880916",,"17,58241081","1,86815578"
14/08/2009 15.00,"0,21263347",,,"0,80766174"
14/08/2009 16.00,"0,21460232",,"11,23320961","0,56708937"
14/08/2009 17.00,"0,26332961",,,"0,59929878"
14/08/2009 18.00,"0,3863874",,"9,76801014","0,87409726"
14/08/2009 19.00,"0,54789135",,,"1,70630531"
14/08/2009 20.00,"0,71987214",,"19,53602028","2,62639945"
14/08/2009 21.00,"0,68926526",,,"3,32902543"
14/08/2009 22.00,"0,46637164",,"21,97801971","2,02615893"
14/08/2009 23.00,"0,4697781",,,"1,73906492"
15/08/2009 0.00,"0,4206582",,"18,07081032","1,48025367"
15/08/2009 1.00,"0,39119302",,,"1,4154189"
15/08/2009 2.00,"0,34459302",,"16,11721039","1,16094923"
15/08/2009 3.00,,,,"1,00914266"
15/08/2009 4.00,"0,24771395",,"16,11721039","0,80158516"
15/08/2009 5.00,"0,23805843",,,
15/08/2009 6.00,"0,27938331",,"10,7448101","0,80742579"
15/08/2009 7.00,"0,300224",,,"0,98509468"
15/08/2009 8.00,"0,34627528",,"16,60560989","1,18465754"
15/08/2009 9.00,"0,37314135",,,"1,37364868"
15/08/2009 10.00,"0,32527732",,"20,02441978","1,15151452"
15/08/2009 11.00,"0,28812897",,,"0,81280064"
15/08/2009 12.00,"0,27902915",,"12,21000957","0,78673696"
15/08/2009 13.00,"0,27355365",,,"0,78991916"
15/08/2009 14.00,"0,22092245",,"17,09399986","0,67317061"
15/08/2009 15.00,"0,20693779",,,"0,51663498"
15/08/2009 16.00,"0,19184871",,"20,02441978","0,45976333"
15/08/2009 17.00,"0,18854127",,,"0,43617299"
15/08/2009 18.00,"0,20941924",,"12,69841003","0,53304733"
15/08/2009 19.00,"0,21052249",,,"0,50129862"
15/08/2009 20.00,"0,3248055",,"13,67521","0,72961614"
15/08/2009 21.00,"0,42281811",,,"1,24642401"
15/08/2009 22.00,"0,44145112",,"8,30280876","1,38312"
15/08/2009 23.00,"0,45433369",,,"1,54614612"
16/08/2009 0.00,"0,50846192",,"14,65200996","1,77967169"
16/08/2009 1.00,"0,4454296",,,"1,76162503"
16/08/2009 2.00,"0,34135083",,"10,7448101","1,59996983"
16/08/2009 3.00,,,,"1,15759008"
16/08/2009 4.00,"0,20832763",,"11,23320961","0,78928353"
16/08/2009 5.00,"0,19053459",,,
16/08/2009 6.00,"0,18903989",,"7,32600689","0,63687896"
16/08/2009 7.00,"0,22753266",,,"0,61508669"
16/08/2009 8.00,"0,30553989",,"9,27960968","0,9652825"
16/08/2009 9.00,"0,27369229",,,"1,00273861"
16/08/2009 10.00,"0,24954999",,"7,81440783","0,8449775"
16/08/2009 11.00,"0,24947194",,,"0,76124382"
16/08/2009 12.00,"0,3207944",,"7,81440783","0,99103396"
16/08/2009 13.00,"0,32075596",,,"1,48935074"
16/08/2009 14.00,"0,25717841",,"10,25640965","0,91913002"
16/08/2009 15.00,"0,20413829",,,"0,59249708"
16/08/2009 16.00,"0,16246158",,"7,81440783","0,49642007"
16/08/2009 17.00,"0,16808387",,,"0,35692225"
16/08/2009 18.00,"0,19387581",,"14,65200996","0,43530854"
16/08/2009 19.00,"0,24695554",,,"0,51824489"
16/08/2009 20.00,"0,32924764",,"8,30280876","1,07996654"
16/08/2009 21.00,"0,34513242",,,"1,12262664"
16/08/2009 22.00,"0,37135773",,"5,37240601","1,20231062"
16/08/2009 23.00,"0,35425437",,,"1,11606089"
17/08/2009 0.00,"0,46076566",,"6,83760691","1,46954263"
17/08/2009 1.00,"0,42207717",,,"1,61253588"
17/08/2009 2.00,"0,31886749",,"12,69841003","1,36467874"
17/08/2009 3.00,,,,"0,95088381"
17/08/2009 4.00,"0,17189808",,"7,81440783","0,66141815"
17/08/2009 5.00,"0,15340487",,,
17/08/2009 6.00,"0,1802057",,"10,25640965","0,57469043"
17/08/2009 7.00,"0,27485379",,,"0,83695642"
17/08/2009 8.00,"0,43117",,"9,76801014","1,65072321"
17/08/2009 9.00,"0,37851316",,,"1,83053186"
17/08/2009 10.00,"0,32656465",,"11,23320961","1,42786597"
17/08/2009 11.00,"0,31554608",,,"1,49719689"
17/08/2009 12.00,"0,28174127",,"13,67521","1,49123625"
17/08/2009 13.00,"0,26654967",,,"1,14995139"
17/08/2009 14.00,"0,2632434",,"9,27960968","1,01119191"
17/08/2009 15.00,"0,23164161",,,"1,00601538"
17/08/2009 16.00,"0,23793844",,"8,30280876","0,78830721"
17/08/2009 17.00,"0,31129616",,,"0,99571622"
17/08/2009 18.00,"0,43864697",,"18,55920982","1,54910254"
17/08/2009 19.00,"0,44329182",,,"1,94309139"
17/08/2009 20.00,"0,47886743",,"13,18680954","1,8365403"
17/08/2009 21.00,"0,44974592",,,"1,75950865"
17/08/2009 22.00,"0,34577084",,"11,23320961","1,41622437"
17/08/2009 23.00,"0,35179156",,,"1,24934891"
18/08/2009 0.00,"0,44950943",,"20,02441978","1,5850962"
18/08/2009 1.00,"0,38492765",,,"1,68561038"
18/08/2009 2.00,"0,30920964",,"17,58241081","1,21341423"
18/08/2009 3.00,,,,"0,94179895"
18/08/2009 4.00,"0,17551657",,"13,18680954","0,61023153"
18/08/2009 5.00,"0,17220448",,,
18/08/2009 6.00,"0,24111656",,"8,79120922","0,76450839"
18/08/2009 7.00,"0,39339371",,,"1,32663582"
18/08/2009 8.00,"0,49522752",,"9,76801014","2,4618997"
18/08/2009 9.00,"0,39457618",,,"2,00410834"
18/08/2009 10.00,"0,38799976",,"18,55920982","1,54821978"
18/08/2009 11.00,"0,36453083",,,"1,31778182"
18/08/2009 12.00,"0,38536103",,"15,14041042","1,39205231"
18/08/2009 13.00,"0,45592858",,,"1,46773745"
18/08/2009 14.00,"0,31463738",,"14,65200996","1,53165183"
18/08/2009 15.00,"0,27758106",,,"1,03538533"
18/08/2009 16.00,"0,29100885",,"23,93161964","1,05089763"
18/08/2009 17.00,"0,37020089",,,"1,25598992"
18/08/2009 18.00,"0,43840465",,"16,60560989","1,75441043"
18/08/2009 19.00,"0,73847137",,,"2,3942275"
18/08/2009 20.00,"0,62474523",,"16,11721039","2,69220138"
18/08/2009 21.00,"0,53129942",,,"2,0880922"
18/08/2009 22.00,"0,40186093",,"18,55920982","1,92565797"
18/08/2009 23.00,"0,35803246",,,"1,4187089"
19/08/2009 0.00,"0,37984825",,"17,58241081","1,31277411"
19/08/2009 1.00,"0,42135371",,,"1,73743365"
19/08/2009 2.00,"0,3271588",,"18,07081032","1,43386016"
19/08/2009 3.00,,,,"0,99909978"
19/08/2009 4.00,"0,20998426",,"15,62880993","0,76385243"
19/08/2009 5.00,"0,23103348",,,
19/08/2009 6.00,"0,24047814",,"13,67521","0,8655748"
19/08/2009 7.00,"0,37992398",,,"1,26298179"
19/08/2009 8.00,"0,46647416",,"15,14041042","2,15190284"
19/08/2009 9.00,"0,34914701",,,"1,75417143"
19/08/2009 10.00,"0,31561365",,"18,55920982","1,75298765"
19/08/2009 11.00,"0,34485631",,,"1,54092687"
19/08/2009 12.00,"0,41763037",,"15,62880993","1,82407696"
19/08/2009 13.00,"0,54672518",,,"2,47149509"
19/08/2009 14.00,"0,41302512",,"18,07081032","2,27109728"
19/08/2009 15.00,"0,29400523",,,"1,34600459"
19/08/2009 16.00,"0,29412289",,"24,42000961","1,34134571"
19/08/2009 17.00,"0,82982834",,,"2,18064428"
19/08/2009 18.00,"0,77807205",,"21,97801971","4,61750442"
19/08/2009 19.00,"0,52003969",,,"2,49463388"
19/08/2009 20.00,"0,42821789",,"18,55920982","1,8767657"
19/08/2009 21.00,"0,45069074",,,"1,66756473"
19/08/2009 22.00,"0,45010008",,"16,11721039","1,77836281"
19/08/2009 23.00,"0,65460535",,,"2,11631293"
20/08/2009 0.00,"0,7335574",,"28,32722092","3,23080967"
20/08/2009 1.00,"0,62028561",,,"3,0413802"
20/08/2009 2.00,"0,41334084",,"19,04759979","2,17095227"
20/08/2009 3.00,,,,"1,60586334"
20/08/2009 4.00,"0,24745299",,"22,46640968","1,00087547"
20/08/2009 5.00,"0,25381739",,,
20/08/2009 6.00,"0,27029165",,"24,90842056","0,95930966"
20/08/2009 7.00,"0,3635033",,,"1,21097241"
20/08/2009 8.00,"0,32318382",,"21,97801971","1,20187433"
20/08/2009 9.00,"0,3439546",,,"1,04643198"
20/08/2009 10.00,"0,43574728",,"20,02441978","1,50367315"
20/08/2009 11.00,"0,46069459",,,"1,78967389"
20/08/2009 12.00,"0,4403968",,"22,95482063","1,71939919"
20/08/2009 13.00,"0,44406189",,,"2,13008718"
20/08/2009 14.00,"0,3516005",,"27,35042","1,9037823"
20/08/2009 15.00,"0,27778027",,,"1,2745583"
20/08/2009 16.00,"0,3006399",,"18,55920982","1,05510496"
20/08/2009 17.00,"0,38340616",,,"1,35024954"
20/08/2009 18.00,"0,48138732",,"18,07081032","1,75113365"
20/08/2009 19.00,"0,57928693",,,"2,47549597"
20/08/2009 20.00,"0,77209327",,"17,09399986","3,13049889"
20/08/2009 21.00,"0,63679017",,,"2,97330222"
20/08/2009 22.00,"0,48114966",,"14,65200996","2,07586175"
20/08/2009 23.00,"0,46613281",,,"1,73671768"
21/08/2009 0.00,"0,44000303",,"12,21000957","1,64751458"
21/08/2009 1.00,"0,52407059",,,"1,95599102"
21/08/2009 2.00,"0,44295863",,"19,53602028","1,82567467"
21/08/2009 3.00,,,,"1,36399226"
21/08/2009 4.00,"0,26503634",,"12,69841003","1,0284982"
21/08/2009 5.00,"0,24072628",,,
21/08/2009 6.00,"0,28076267",,"12,69841003","0,87595736"
21/08/2009 7.00,"0,40617958",,,"1,32164235"
21/08/2009 8.00,"0,56211483",,"23,44322014","2,17709597"
21/08/2009 9.00,"0,49541392",,,"2,68301279"
21/08/2009 10.00,"0,386201",,"18,55920982","1,92603731"
21/08/2009 11.00,"0,36287886",,,"1,69171543"
21/08/2009 12.00,"0,37204275",,"21,48962021","1,49067792"
21/08/2009 13.00,"0,41498931",,,"1,76841147"
21/08/2009 14.00,"0,37652567",,"19,04759979","1,96631255"
21/08/2009 15.00,"0,23726507",,,"0,96318951"
21/08/2009 16.00,"0,25000784",,"13,67521","0,67207428"
21/08/2009 17.00,"0,37436343",,,"1,00140939"
21/08/2009 18.00,"0,58578996",,"21,0012207","1,98576166"
21/08/2009 19.00,"0,6703445",,,"2,75652053"
21/08/2009 20.00,"0,76854701",,"22,46640968","3,24851259"
21/08/2009 21.00,"0,88063166",,,"3,68431539"
21/08/2009 22.00,"0,74782049",,"14,65200996","3,59948946"
21/08/2009 23.00,"0,96455709",,,"3,81564671"
22/08/2009 0.00,"0,84842174",,"20,51280975","3,67421862"
22/08/2009 1.00,"0,68202479",,,"3,24297706"
22/08/2009 2.00,"0,49034035",,"20,02441978","2,31091486"
22/08/2009 3.00,,,,"1,74079687"
22/08/2009 4.00,"0,33606173",,"17,58241081","1,47680197"
22/08/2009 5.00,"0,25963889",,,
22/08/2009 6.00,"0,26227762",,"11,72161007","0,85100424"
22/08/2009 7.00,"0,32146777",,,"1,00306405"
22/08/2009 8.00,"0,45465407",,"14,65200996","1,47727691"
22/08/2009 9.00,"0,51754543",,,"2,39762937"
22/08/2009 10.00,"0,37703361",,"18,55920982","1,81860042"
22/08/2009 11.00,"0,34092211",,,"1,36891556"
22/08/2009 12.00,"0,38904476",,"22,95482063","1,31458539"
22/08/2009 13.00,"0,38798112",,,"1,57616592"
22/08/2009 14.00,"0,35179039",,"25,39682007","1,41245333"
22/08/2009 15.00,"0,28854487",,,"1,22212788"
22/08/2009 16.00,"0,24664332",,"19,04759979","0,82932384"
22/08/2009 17.00,"0,29795691",,,"0,87537767"
22/08/2009 18.00,"0,33544777",,"14,65200996","0,90922139"
22/08/2009 19.00,"0,49383884",,,"1,59145347"
22/08/2009 20.00,"0,63163155",,"23,93161964","2,37427905"
22/08/2009 21.00,"0,74142697",,,"3,35063363"
22/08/2009 22.00,"0,72961154",,"21,0012207","2,83802088"
22/08/2009 23.00,"0,84822718",,,"3,26173969"
23/08/2009 0.00,"0,90934658",,"24,42000961","3,73595865"
23/08/2009 1.00,"0,768088",,,"3,48355247"
23/08/2009 2.00,"0,64817222",,"19,53602028","2,89810015"
23/08/2009 3.00,,,,"2,23176175"
23/08/2009 4.00,"0,31057968",,"20,02441978","1,4417887"
23/08/2009 5.00,"0,2243359",,,
23/08/2009 6.00,"0,21662476",,"15,62880993","0,70989346"
23/08/2009 7.00,"0,28008464",,,"0,79970778"
23/08/2009 8.00,"0,40960235",,"23,44322014","1,2571198"
23/08/2009 9.00,"0,41538658",,,"1,84691268"
23/08/2009 10.00,"0,35365672",,"14,16361046","1,31959106"
23/08/2009 11.00,"0,36050226",,,"1,1090324"
23/08/2009 12.00,"0,35645039",,"23,93161964","1,11125454"
23/08/2009 13.00,"0,34842471",,,"1,10235579"
23/08/2009 14.00,"0,31041891",,"23,93161964","1,10529594"
23/08/2009 15.00,"0,25148273",,,"0,83473428"
23/08/2009 16.00,"0,24011233",,"22,95482063","0,71981429"
23/08/2009 17.00,"0,25435445",,,"0,81553332"
23/08/2009 18.00,"0,28988113",,"16,11721039","0,93282596"
23/08/2009 19.00,"0,31372402",,,"1,04486987"
23/08/2009 20.00,"0,32312673",,"24,42000961","1,16505181"
23/08/2009 21.00,"0,383518",,,"1,15149215"
23/08/2009 22.00,"0,38717727",,"27,35042","1,38573166"
23/08/2009 23.00,"0,33465441",,,"1,27970229"
24/08/2009 0.00,"0,2579345",,"32,72283173","0,9465758"
24/08/2009 1.00,"0,23027623",,,"0,7968612"
24/08/2009 2.00,"0,24931816",,"22,46640968","0,75159046"
24/08/2009 3.00,,,,"0,76098551"
24/08/2009 4.00,"0,23272273",,"19,53602028","0,72745298"
24/08/2009 5.00,"0,2122164",,,
24/08/2009 6.00,"0,2303904",,"20,51280975","0,68978432"
24/08/2009 7.00,"0,28254978",,,"0,77615711"
24/08/2009 8.00,"0,32031209",,"11,72161007","1,0772064"
24/08/2009 9.00,"0,42089353",,,"1,48482203"
24/08/2009 10.00,"0,35071859",,"17,09399986","1,5218744"
24/08/2009 11.00,"0,36763323",,,"1,40171686"
24/08/2009 12.00,"0,37793882",,"16,60560989","1,26385031"
24/08/2009 13.00,"0,46290343",,,"1,61997422"
24/08/2009 14.00,"0,37565775",,"11,23320961","1,72884203"
24/08/2009 15.00,"0,27656984",,,"1,09270446"
24/08/2009 16.00,"0,27668867",,"10,7448101","0,93886287"
24/08/2009 17.00,"0,3310499",,,"1,06740659"
24/08/2009 18.00,"0,5558949",,"8,79120922","1,796441"
24/08/2009 19.00,"0,68070717",,,"3,01412053"
24/08/2009 20.00,"0,76480619",,"12,21000957","3,46027334"
