,Regione Puglia,,,,
,ASM,,,,
Parm,SO2,NO2,NOX,CO,O3
,,,,,,,,,,
,,,,,,,,,
,,,,,,,,
,,,,,,,
,,,,,,,
07/10/2006 18.00,16,,,,53
07/10/2006 19.00,18,,,,40
07/10/2006 20.00,16,,,,18
07/10/2006 21.00,18,,,,36
07/10/2006 22.00,14,,,,39
07/10/2006 23.00,15,,,,47
08/10/2006 0.00,18,,,,52
08/10/2006 1.00,17,,,,55
08/10/2006 2.00,13,,,,56
08/10/2006 3.00,12,,,,59
08/10/2006 4.00,10,,,,63
08/10/2006 5.00,16,,,,62
08/10/2006 6.00,15,,,,50
08/10/2006 7.00,14,,,,50
08/10/2006 8.00,17,,,,52
08/10/2006 9.00,20,,,,59
08/10/2006 10.00,20,,,,63
08/10/2006 11.00,12,,,,77
08/10/2006 12.00,8,,,,80
08/10/2006 13.00,16,,,,80
08/10/2006 14.00,13,,,,85
08/10/2006 15.00,19,,,,86
08/10/2006 16.00,15,,,,88
08/10/2006 17.00,13,,,,88
08/10/2006 18.00,18,,,,83
08/10/2006 19.00,21,,,,77
08/10/2006 20.00,18,,,,76
08/10/2006 21.00,19,,,,76
08/10/2006 22.00,18,,,,76
08/10/2006 23.00,19,,,,75
09/10/2006 0.00,,,,,70
09/10/2006 1.00,13,,,,77
09/10/2006 2.00,16,,,,
09/10/2006 3.00,18,,,,74
09/10/2006 4.00,15,,,,71
09/10/2006 5.00,18,,,,65
09/10/2006 6.00,15,,,,61
09/10/2006 7.00,19,,,,44
09/10/2006 8.00,16,,,,22
09/10/2006 9.00,15,,,,29
09/10/2006 10.00,16,,,,37
09/10/2006 11.00,16,,,,62
09/10/2006 12.00,13,,,,72
09/10/2006 13.00,10,,,,80
09/10/2006 14.00,17,,,,81
09/10/2006 15.00,18,,,,76
09/10/2006 16.00,16,,,,74
09/10/2006 17.00,19,,,,72
09/10/2006 18.00,17,,,,73
09/10/2006 19.00,22,26,57,,74
09/10/2006 20.00,21,40,71,,38
09/10/2006 21.00,19,23,52,,52
09/10/2006 22.00,15,19,46,,54
09/10/2006 23.00,17,14,40,,59
10/10/2006 0.00,17,11,35,,62
10/10/2006 1.00,17,10,34,,62
10/10/2006 2.00,14,10,33,,61
10/10/2006 3.00,15,10,33,,59
10/10/2006 4.00,16,12,35,,56
10/10/2006 5.00,15,22,48,,49
10/10/2006 6.00,16,42,72,,39
10/10/2006 7.00,17,64,96,,28
10/10/2006 8.00,15,49,81,,42
10/10/2006 9.00,19,44,82,,48
10/10/2006 10.00,19,38,71,,58
10/10/2006 11.00,13,35,55,,67
10/10/2006 12.00,13,30,46,,74
10/10/2006 13.00,14,28,44,,79
10/10/2006 14.00,14,26,43,,78
10/10/2006 15.00,14,35,54,,74
10/10/2006 16.00,14,44,65,,68
10/10/2006 17.00,19,50,74,,62
10/10/2006 18.00,18,67,97,,51
10/10/2006 19.00,18,54,85,,58
10/10/2006 20.00,21,70,113,,24
10/10/2006 21.00,19,65,98,,13
10/10/2006 22.00,17,43,70,,27
10/10/2006 23.00,18,40,65,,29
11/10/2006 0.00,,30,53,,39
11/10/2006 1.00,16,,,,64
11/10/2006 2.00,17,11,33,,
11/10/2006 3.00,16,12,34,,57
11/10/2006 4.00,18,12,34,,55
11/10/2006 5.00,15,23,48,,52
11/10/2006 6.00,15,41,67,,45
11/10/2006 7.00,14,61,94,,34
11/10/2006 8.00,15,62,98,,39
11/10/2006 9.00,21,36,69,,60
11/10/2006 10.00,19,43,79,,63
11/10/2006 11.00,14,33,57,,76
11/10/2006 12.00,16,37,58,,79
11/10/2006 13.00,16,37,59,,83
11/10/2006 14.00,17,36,57,,88
11/10/2006 15.00,15,49,74,,80
11/10/2006 16.00,18,58,84,,75
11/10/2006 17.00,19,77,106,,60
11/10/2006 18.00,18,100,136,,34
11/10/2006 19.00,18,90,129,,13
11/10/2006 20.00,19,74,104,,17
11/10/2006 21.00,19,69,98,,16
11/10/2006 22.00,18,56,82,,21
11/10/2006 23.00,17,42,67,,30
12/10/2006 0.00,17,30,55,,36
12/10/2006 1.00,15,24,48,,34
12/10/2006 2.00,17,14,36,,39
12/10/2006 3.00,15,14,36,,43
12/10/2006 4.00,15,17,37,,41
12/10/2006 5.00,11,28,52,,39
12/10/2006 6.00,12,44,68,,31
12/10/2006 7.00,13,53,79,,30
12/10/2006 8.00,16,76,116,,32
12/10/2006 9.00,18,39,70,,68
12/10/2006 10.00,22,40,76,,70
12/10/2006 11.00,16,50,81,,71
12/10/2006 12.00,11,37,65,,78
12/10/2006 13.00,17,30,53,,83
12/10/2006 14.00,20,39,62,,85
12/10/2006 15.00,18,40,62,,85
12/10/2006 16.00,17,57,83,,74
12/10/2006 17.00,21,81,110,,58
12/10/2006 18.00,23,128,165,,28
12/10/2006 19.00,22,78,114,,25
12/10/2006 20.00,20,94,139,,4
12/10/2006 21.00,19,50,80,,26
12/10/2006 22.00,17,31,58,,40
12/10/2006 23.00,20,29,55,,40
13/10/2006 0.00,,20,44,,46
13/10/2006 1.00,15,,,,47
13/10/2006 2.00,16,20,43,,
13/10/2006 3.00,13,13,35,,39
13/10/2006 4.00,15,11,32,,55
13/10/2006 5.00,15,19,43,,57
13/10/2006 6.00,15,42,68,,42
13/10/2006 7.00,17,78,134,,23
13/10/2006 8.00,18,62,96,,47
13/10/2006 9.00,54,37,70,,61
13/10/2006 10.00,17,45,79,,72
13/10/2006 11.00,12,34,58,,84
13/10/2006 12.00,14,41,62,,86
13/10/2006 13.00,11,32,51,,93
13/10/2006 14.00,15,36,57,,89
13/10/2006 15.00,10,36,57,,89
13/10/2006 16.00,11,57,82,,80
13/10/2006 17.00,11,64,91,,75
13/10/2006 18.00,10,82,113,,64
13/10/2006 19.00,13,65,97,,70
13/10/2006 20.00,14,92,131,,17
13/10/2006 21.00,11,84,118,,11
13/10/2006 22.00,10,53,80,,29
13/10/2006 23.00,9,49,78,,32
14/10/2006 0.00,15,57,84,,25
14/10/2006 1.00,12,31,56,,35
14/10/2006 2.00,9,18,40,,46
14/10/2006 3.00,10,15,37,,55
14/10/2006 4.00,9,12,33,,62
14/10/2006 5.00,13,17,38,,64
14/10/2006 6.00,13,33,57,,58
14/10/2006 7.00,10,33,57,,60
14/10/2006 8.00,12,33,58,,65
14/10/2006 9.00,16,37,67,,75
14/10/2006 10.00,18,29,62,,90
14/10/2006 11.00,17,34,66,,92
14/10/2006 12.00,20,32,61,,93
14/10/2006 13.00,15,28,53,,98
14/10/2006 14.00,15,22,47,,100
14/10/2006 15.00,18,21,48,,93
14/10/2006 16.00,19,25,53,,81
14/10/2006 17.00,17,33,64,,69
14/10/2006 18.00,19,58,91,,45
14/10/2006 19.00,15,55,88,,23
14/10/2006 20.00,17,51,80,,18
14/10/2006 21.00,20,40,68,,19
14/10/2006 22.00,15,42,68,,17
14/10/2006 23.00,16,43,68,,15
15/10/2006 0.00,,31,55,,20
15/10/2006 1.00,9,,,,23
15/10/2006 2.00,6,21,45,,
15/10/2006 3.00,8,21,44,,27
15/10/2006 4.00,10,18,40,,27
15/10/2006 5.00,11,19,42,,27
15/10/2006 6.00,13,27,49,,22
15/10/2006 7.00,8,35,60,,20
15/10/2006 8.00,12,29,55,,36
15/10/2006 9.00,14,24,55,,52
15/10/2006 10.00,12,17,46,,62
15/10/2006 11.00,10,15,38,,68
15/10/2006 12.00,9,19,40,,69
15/10/2006 13.00,12,17,38,,83
15/10/2006 14.00,15,11,29,,84
15/10/2006 15.00,17,12,31,,83
15/10/2006 16.00,16,18,43,,80
15/10/2006 17.00,18,27,59,,74
15/10/2006 18.00,15,40,71,,59
15/10/2006 19.00,17,49,83,,24
15/10/2006 20.00,16,84,141,,1
15/10/2006 21.00,15,57,87,,11
15/10/2006 22.00,15,47,73,,18
15/10/2006 23.00,15,46,69,,22
16/10/2006 0.00,11,32,53,,33
16/10/2006 1.00,8,26,47,,40
16/10/2006 2.00,15,15,36,,48
16/10/2006 3.00,12,11,33,,49
16/10/2006 4.00,15,12,34,,45
16/10/2006 5.00,14,19,45,,42
16/10/2006 6.00,18,42,73,,32
16/10/2006 7.00,21,46,75,,31
16/10/2006 8.00,20,56,92,,31
16/10/2006 9.00,18,40,72,,46
16/10/2006 10.00,19,62,111,,40
16/10/2006 11.00,27,32,74,,67
16/10/2006 12.00,23,30,64,,71
16/10/2006 13.00,18,30,55,,74
16/10/2006 14.00,22,31,59,,74
16/10/2006 15.00,24,31,66,,73
16/10/2006 16.00,19,33,70,,71
16/10/2006 17.00,20,31,67,,72
16/10/2006 18.00,20,24,57,,73
16/10/2006 19.00,21,16,48,,70
16/10/2006 20.00,13,15,45,,67
16/10/2006 21.00,19,11,43,,69
16/10/2006 22.00,18,9,38,,68
16/10/2006 23.00,20,8,37,,67
17/10/2006 0.00,,7,34,,66
17/10/2006 1.00,13,,,,66
17/10/2006 2.00,11,6,32,,
17/10/2006 3.00,13,9,36,,64
17/10/2006 4.00,15,19,45,,58
17/10/2006 5.00,16,33,62,,49
17/10/2006 6.00,15,36,64,,49
17/10/2006 7.00,15,41,72,,46
17/10/2006 8.00,12,40,73,,47
17/10/2006 9.00,16,30,64,,52
17/10/2006 10.00,13,29,65,,55
17/10/2006 11.00,15,27,66,,57
17/10/2006 12.00,16,25,65,,60
17/10/2006 13.00,20,22,65,,62
17/10/2006 14.00,16,22,63,,65
17/10/2006 15.00,17,21,63,,65
17/10/2006 16.00,17,30,71,,60
17/10/2006 17.00,12,36,73,,58
17/10/2006 18.00,15,47,80,,51
17/10/2006 19.00,14,34,63,,61
17/10/2006 20.00,12,38,63,,57
17/10/2006 21.00,12,46,69,,32
17/10/2006 22.00,10,30,49,,41
17/10/2006 23.00,11,21,38,,51
18/10/2006 0.00,12,15,30,,55
18/10/2006 1.00,13,11,26,,55
18/10/2006 2.00,14,9,23,,59
18/10/2006 3.00,11,8,22,,61
18/10/2006 4.00,14,10,24,,60
18/10/2006 5.00,12,30,51,,50
18/10/2006 6.00,11,45,66,,42
18/10/2006 7.00,14,51,76,,38
18/10/2006 8.00,14,74,117,,32
18/10/2006 9.00,16,41,70,,56
18/10/2006 10.00,15,36,67,,61
18/10/2006 11.00,17,36,73,,66
18/10/2006 12.00,18,29,70,,73
18/10/2006 13.00,20,24,69,,78
18/10/2006 14.00,19,26,70,,78
18/10/2006 15.00,21,35,83,,74
18/10/2006 16.00,22,61,111,,60
18/10/2006 17.00,24,82,130,,46
18/10/2006 18.00,19,104,145,,23
18/10/2006 19.00,18,100,155,,13
18/10/2006 20.00,16,81,109,,11
18/10/2006 21.00,14,56,77,,18
18/10/2006 22.00,20,27,46,,34
18/10/2006 23.00,16,25,44,,39
19/10/2006 0.00,,15,33,,46
19/10/2006 1.00,14,,,,52
19/10/2006 2.00,14,10,28,,
19/10/2006 3.00,16,13,30,,49
19/10/2006 4.00,16,26,55,,40
19/10/2006 5.00,16,51,90,,30
19/10/2006 6.00,14,73,148,,2
19/10/2006 7.00,14,89,332,,1
19/10/2006 8.00,12,105,228,,4
19/10/2006 9.00,48,83,132,,34
19/10/2006 10.00,33,45,72,,62
19/10/2006 11.00,27,30,63,,71
19/10/2006 12.00,27,36,74,,71
19/10/2006 13.00,22,28,54,,78
19/10/2006 14.00,25,26,46,,78
19/10/2006 15.00,23,25,44,,79
19/10/2006 16.00,19,22,44,,80
19/10/2006 17.00,21,28,58,,73
19/10/2006 18.00,21,42,72,,60
19/10/2006 19.00,19,63,91,,43
19/10/2006 20.00,24,73,99,,31
19/10/2006 21.00,23,85,110,,19
19/10/2006 22.00,17,81,104,,17
19/10/2006 23.00,19,80,104,,18
20/10/2006 0.00,21,96,147,,13
20/10/2006 1.00,21,51,71,,29
20/10/2006 2.00,19,39,58,,33
20/10/2006 3.00,16,34,54,,33
20/10/2006 4.00,18,32,52,,37
20/10/2006 5.00,21,68,119,,23
20/10/2006 6.00,21,105,174,,10
20/10/2006 7.00,20,96,178,,2
20/10/2006 8.00,26,96,194,,4
20/10/2006 9.00,27,95,183,,7
20/10/2006 10.00,27,95,175,,6
20/10/2006 11.00,28,74,120,,15
20/10/2006 12.00,27,80,124,,16
20/10/2006 13.00,25,55,92,,30
20/10/2006 14.00,25,28,64,,50
20/10/2006 15.00,35,66,117,,33
20/10/2006 16.00,38,49,89,,45
20/10/2006 17.00,47,59,106,,35
20/10/2006 18.00,33,42,81,,40
20/10/2006 19.00,32,43,82,,40
20/10/2006 20.00,28,12,45,,57
20/10/2006 21.00,25,8,41,,55
20/10/2006 22.00,17,8,39,,49
20/10/2006 23.00,24,7,38,,49
21/10/2006 0.00,,8,37,,45
21/10/2006 1.00,14,,,,43
21/10/2006 2.00,13,,,,
21/10/2006 3.00,16,,,,38
21/10/2006 4.00,14,,,,37
21/10/2006 5.00,18,,,,30
21/10/2006 6.00,16,,,,18
21/10/2006 7.00,21,,,,15
21/10/2006 8.00,20,,,,11
21/10/2006 9.00,17,,,,20
21/10/2006 10.00,19,,,,39
21/10/2006 11.00,17,,,,38
21/10/2006 12.00,17,,,,36
21/10/2006 13.00,16,,,,55
21/10/2006 14.00,14,,,,67
21/10/2006 15.00,16,,,,60
21/10/2006 16.00,17,,,,56
21/10/2006 17.00,15,,,,38
21/10/2006 18.00,19,,,,25
21/10/2006 19.00,20,,,,26
21/10/2006 20.00,23,,,,47
21/10/2006 21.00,16,,,,50
21/10/2006 22.00,20,,,,50
21/10/2006 23.00,21,,,,43
22/10/2006 0.00,26,,,,41
22/10/2006 1.00,23,,,,37
22/10/2006 2.00,22,,,,25
22/10/2006 3.00,13,,,,37
22/10/2006 4.00,23,,,,49
22/10/2006 5.00,23,,,,47
22/10/2006 6.00,22,,,,26
22/10/2006 7.00,25,,,,34
22/10/2006 8.00,19,,,,29
22/10/2006 9.00,22,,,,25
22/10/2006 10.00,24,,,,34
22/10/2006 11.00,16,,,,43
22/10/2006 12.00,15,,,,51
22/10/2006 13.00,15,,,,56
22/10/2006 14.00,13,,,,61
22/10/2006 15.00,17,,,,60
22/10/2006 16.00,19,,,,57
22/10/2006 17.00,18,,,,54
22/10/2006 18.00,17,,,,39
22/10/2006 19.00,17,,,,26
22/10/2006 20.00,23,,,,7
22/10/2006 21.00,22,,,,7
22/10/2006 22.00,16,,,,5
22/10/2006 23.00,19,,,,2
23/10/2006 0.00,,,,,3
23/10/2006 1.00,12,,,,8
23/10/2006 2.00,12,,,,
23/10/2006 3.00,13,,,,10
23/10/2006 4.00,15,,,,14
23/10/2006 5.00,12,,,,14
23/10/2006 6.00,15,,,,13
23/10/2006 7.00,16,,,,5
23/10/2006 8.00,15,,,,4
23/10/2006 9.00,12,,,,16
23/10/2006 10.00,15,,,,16
23/10/2006 11.00,16,,,,24
23/10/2006 12.00,19,,,,41
23/10/2006 13.00,12,,,,58
23/10/2006 14.00,17,,,,58
23/10/2006 15.00,12,,,,61
23/10/2006 16.00,20,,,,45
23/10/2006 17.00,23,,,,40
23/10/2006 18.00,24,,,,17
23/10/2006 19.00,24,,,,33
23/10/2006 20.00,25,,,,50
23/10/2006 21.00,23,,,,51
23/10/2006 22.00,24,,,,51
23/10/2006 23.00,25,,,,50
24/10/2006 0.00,24,,,,51
24/10/2006 1.00,22,,,,51
24/10/2006 2.00,26,,,,48
24/10/2006 3.00,23,,,,45
24/10/2006 4.00,24,,,,43
24/10/2006 5.00,21,,,,40
24/10/2006 6.00,23,,,,38
24/10/2006 7.00,24,,,,35
24/10/2006 8.00,24,,51,,38
24/10/2006 9.00,21,,50,,37
24/10/2006 10.00,22,,,,41
24/10/2006 11.00,26,,,,36
24/10/2006 12.00,23,70,111,,30
24/10/2006 13.00,26,73,123,,31
24/10/2006 14.00,26,25,42,,55
24/10/2006 15.00,25,83,119,,27
24/10/2006 16.00,25,64,85,,33
24/10/2006 17.00,28,44,68,,37
24/10/2006 18.00,31,20,40,,49
24/10/2006 19.00,33,25,56,,45
24/10/2006 20.00,37,29,67,,44
24/10/2006 21.00,34,23,66,,44
24/10/2006 22.00,35,22,65,,38
24/10/2006 23.00,31,45,136,,35
25/10/2006 0.00,,39,98,,37
25/10/2006 1.00,22,,,,36
25/10/2006 2.00,21,29,68,,
25/10/2006 3.00,27,54,129,,19
25/10/2006 4.00,17,26,67,,23
25/10/2006 5.00,18,48,89,,13
25/10/2006 6.00,22,67,120,,6
25/10/2006 7.00,16,73,162,,4
25/10/2006 8.00,18,69,140,,10
25/10/2006 9.00,24,71,142,,17
25/10/2006 10.00,26,106,202,,17
25/10/2006 11.00,23,72,108,,43
25/10/2006 12.00,19,71,101,,46
25/10/2006 13.00,21,66,100,,47
25/10/2006 14.00,19,48,79,,56
25/10/2006 15.00,25,46,80,,51
25/10/2006 16.00,27,66,116,,40
25/10/2006 17.00,30,100,157,,31
25/10/2006 18.00,28,104,158,,18
25/10/2006 19.00,27,99,188,,4
25/10/2006 20.00,24,80,183,,2
25/10/2006 21.00,24,70,190,,2
25/10/2006 22.00,28,77,143,,2
25/10/2006 23.00,26,48,84,,13
26/10/2006 0.00,25,41,75,,14
26/10/2006 1.00,30,38,70,,15
26/10/2006 2.00,26,22,52,,29
26/10/2006 3.00,26,27,59,,20
26/10/2006 4.00,23,23,55,,20
26/10/2006 5.00,24,24,58,,25
26/10/2006 6.00,27,33,67,,33
26/10/2006 7.00,27,36,71,,34
26/10/2006 8.00,25,41,77,,32
26/10/2006 9.00,26,37,75,,43
26/10/2006 10.00,31,39,78,,55
26/10/2006 11.00,35,59,112,,32
26/10/2006 12.00,35,61,115,,37
26/10/2006 13.00,39,56,110,,50
26/10/2006 14.00,40,46,98,,58
26/10/2006 15.00,32,54,109,,53
26/10/2006 16.00,35,34,82,,59
26/10/2006 17.00,34,70,119,,40
26/10/2006 18.00,30,35,77,,55
26/10/2006 19.00,32,56,101,,34
26/10/2006 20.00,34,59,100,,12
26/10/2006 21.00,38,51,99,,4
26/10/2006 22.00,34,52,92,,4
26/10/2006 23.00,38,55,99,,5
27/10/2006 0.00,,42,74,,15
27/10/2006 1.00,19,,,,18
27/10/2006 2.00,19,29,56,,
27/10/2006 3.00,18,26,52,,21
27/10/2006 4.00,17,28,54,,14
27/10/2006 5.00,20,46,86,,9
27/10/2006 6.00,24,64,116,,8
27/10/2006 7.00,25,61,101,,14
27/10/2006 8.00,26,71,125,,13
27/10/2006 9.00,26,53,85,,25
27/10/2006 10.00,27,60,97,,32
27/10/2006 11.00,33,52,92,,47
27/10/2006 12.00,35,47,92,,61
27/10/2006 13.00,35,39,91,,66
27/10/2006 14.00,36,38,91,,69
27/10/2006 15.00,35,41,99,,70
27/10/2006 16.00,33,44,102,,61
27/10/2006 17.00,30,53,107,,50
27/10/2006 18.00,26,74,123,,30
27/10/2006 19.00,32,87,135,,19
27/10/2006 20.00,32,75,115,,18
27/10/2006 21.00,33,78,132,,4
27/10/2006 22.00,35,67,116,,8
27/10/2006 23.00,38,62,101,,9
28/10/2006 0.00,39,54,87,,6
28/10/2006 1.00,39,55,90,,5
28/10/2006 2.00,38,47,97,,10
28/10/2006 3.00,42,42,92,,12
28/10/2006 4.00,46,31,57,,12
28/10/2006 5.00,45,32,59,,12
28/10/2006 6.00,47,53,90,,10
28/10/2006 7.00,44,78,188,,8
28/10/2006 8.00,51,100,231,,6
28/10/2006 9.00,56,72,132,,18
28/10/2006 10.00,61,51,100,,28
28/10/2006 11.00,64,54,109,,33
28/10/2006 12.00,61,47,101,,49
28/10/2006 13.00,51,42,72,,59
28/10/2006 14.00,58,28,57,,68
28/10/2006 15.00,66,27,69,,68
28/10/2006 16.00,72,34,83,,67
28/10/2006 17.00,61,42,93,,58
28/10/2006 18.00,66,47,94,,38
28/10/2006 19.00,64,39,83,,37
28/10/2006 20.00,66,31,73,,42
28/10/2006 21.00,67,21,59,,54
28/10/2006 22.00,70,16,50,,57
28/10/2006 23.00,68,15,48,,60
29/10/2006 0.00,,16,48,,64
29/10/2006 1.00,23,,,,65
29/10/2006 2.00,22,18,49,,
29/10/2006 3.00,23,16,48,,68
29/10/2006 4.00,26,18,49,,67
29/10/2006 5.00,27,18,49,,62
29/10/2006 6.00,31,22,52,,57
29/10/2006 7.00,31,30,60,,55
29/10/2006 8.00,34,33,64,,58
29/10/2006 9.00,34,39,75,,62
29/10/2006 10.00,34,31,73,,73
29/10/2006 11.00,42,28,80,,79
29/10/2006 12.00,41,26,84,,82
29/10/2006 13.00,34,27,79,,90
29/10/2006 14.00,26,24,51,,88
29/10/2006 15.00,41,22,60,,89
29/10/2006 16.00,44,26,72,,85
29/10/2006 17.00,39,48,98,,62
29/10/2006 18.00,40,52,96,,41
29/10/2006 19.00,39,65,108,,25
29/10/2006 20.00,40,69,105,,18
29/10/2006 21.00,42,57,92,,22
29/10/2006 22.00,43,45,77,,30
29/10/2006 23.00,46,30,63,,40
30/10/2006 0.00,47,57,103,,21
30/10/2006 1.00,43,20,48,,44
30/10/2006 2.00,45,37,66,,19
30/10/2006 3.00,48,40,68,,29
30/10/2006 4.00,50,28,55,,44
30/10/2006 5.00,49,27,58,,66
30/10/2006 6.00,50,31,62,,54
30/10/2006 7.00,50,50,87,,48
30/10/2006 8.00,52,49,92,,47
30/10/2006 9.00,54,36,79,,54
30/10/2006 10.00,56,25,69,,63
30/10/2006 11.00,55,23,72,,66
30/10/2006 12.00,60,23,75,,65
30/10/2006 13.00,54,23,78,,65
30/10/2006 14.00,53,25,80,,66
30/10/2006 15.00,56,21,73,,69
30/10/2006 16.00,58,24,74,,67
30/10/2006 17.00,50,26,73,,65
30/10/2006 18.00,48,20,59,,72
30/10/2006 19.00,52,18,55,,74
30/10/2006 20.00,52,12,45,,77
30/10/2006 21.00,51,11,45,,76
30/10/2006 22.00,53,9,40,,77
30/10/2006 23.00,52,9,41,,79
31/10/2006 0.00,,9,38,,79
31/10/2006 1.00,20,,,,81
31/10/2006 2.00,22,6,32,,
31/10/2006 3.00,21,8,33,,81
31/10/2006 4.00,17,10,34,,77
31/10/2006 5.00,22,17,42,,72
31/10/2006 6.00,24,31,58,,55
31/10/2006 7.00,23,56,93,,36
31/10/2006 8.00,22,67,108,,32
31/10/2006 9.00,22,53,87,,45
31/10/2006 10.00,25,35,68,,61
31/10/2006 11.00,27,37,76,,64
31/10/2006 12.00,28,35,77,,67
31/10/2006 13.00,27,36,83,,70
31/10/2006 14.00,28,29,76,,77
31/10/2006 15.00,25,27,76,,74
31/10/2006 16.00,25,28,73,,74
31/10/2006 17.00,21,47,92,,60
31/10/2006 18.00,23,55,94,,55
31/10/2006 19.00,25,79,115,,17
31/10/2006 20.00,26,62,92,,22
31/10/2006 21.00,27,57,81,,28
31/10/2006 22.00,27,36,55,,39
31/10/2006 23.00,23,30,48,,45
01/11/2006 0.00,23,27,43,,44
01/11/2006 1.00,26,22,38,,43
01/11/2006 2.00,26,23,38,,43
01/11/2006 3.00,26,15,30,,48
01/11/2006 4.00,24,12,26,,54
01/11/2006 5.00,27,19,33,,43
01/11/2006 6.00,25,35,52,,31
01/11/2006 7.00,28,50,68,,32
01/11/2006 8.00,32,43,62,,43
01/11/2006 9.00,35,39,63,,42
01/11/2006 10.00,37,52,83,,51
01/11/2006 11.00,37,31,67,,73
01/11/2006 12.00,37,29,72,,81
01/11/2006 13.00,37,28,76,,88
01/11/2006 14.00,35,31,80,,84
01/11/2006 15.00,35,26,74,,79
01/11/2006 16.00,36,38,85,,65
01/11/2006 17.00,34,55,100,,37
01/11/2006 18.00,31,53,94,,26
01/11/2006 19.00,31,34,71,,38
01/11/2006 20.00,36,39,77,,38
01/11/2006 21.00,28,36,72,,41
01/11/2006 22.00,33,50,82,,32
01/11/2006 23.00,33,44,77,,30
02/11/2006 0.00,,18,51,,52
02/11/2006 1.00,28,,,,49
02/11/2006 2.00,27,19,51,,
02/11/2006 3.00,29,12,44,,50
02/11/2006 4.00,29,6,38,,62
02/11/2006 5.00,31,9,44,,60
02/11/2006 6.00,27,14,49,,54
02/11/2006 7.00,25,22,57,,54
02/11/2006 8.00,25,22,56,,59
02/11/2006 9.00,26,21,50,,62
02/11/2006 10.00,24,24,51,,61
02/11/2006 11.00,24,39,69,,53
02/11/2006 12.00,23,39,68,,56
02/11/2006 13.00,24,36,65,,56
02/11/2006 14.00,25,32,60,,61
02/11/2006 15.00,27,39,68,,59
02/11/2006 16.00,29,23,48,,68
02/11/2006 17.00,29,19,44,,72
02/11/2006 18.00,28,20,45,,71
02/11/2006 19.00,26,20,44,,69
02/11/2006 20.00,27,17,37,,69
02/11/2006 21.00,26,8,28,,73
02/11/2006 22.00,27,6,24,,75
02/11/2006 23.00,27,6,23,,76
03/11/2006 0.00,28,5,20,,78
03/11/2006 1.00,29,5,20,,77
03/11/2006 2.00,29,4,18,,76
03/11/2006 3.00,27,5,19,,75
03/11/2006 4.00,29,7,21,,73
03/11/2006 5.00,21,11,26,,69
03/11/2006 6.00,24,11,25,,68
03/11/2006 7.00,25,23,41,,60
03/11/2006 8.00,24,25,43,,60
03/11/2006 9.00,27,25,44,,61
03/11/2006 10.00,28,26,45,,61
03/11/2006 11.00,31,25,46,,63
03/11/2006 12.00,26,24,46,,64
03/11/2006 13.00,26,29,53,,64
03/11/2006 14.00,30,23,45,,68
03/11/2006 15.00,28,24,47,,67
03/11/2006 16.00,30,34,56,,61
03/11/2006 17.00,30,46,68,,53
03/11/2006 18.00,29,29,48,,62
03/11/2006 19.00,25,25,43,,62
03/11/2006 20.00,23,20,34,,59
03/11/2006 21.00,24,23,36,,51
03/11/2006 22.00,26,16,30,,61
03/11/2006 23.00,22,11,24,,62
04/11/2006 0.00,,11,24,,59
04/11/2006 1.00,18,,,,61
04/11/2006 2.00,23,8,21,,
04/11/2006 3.00,17,7,20,,55
04/11/2006 4.00,21,9,22,,53
04/11/2006 5.00,22,11,25,,61
04/11/2006 6.00,21,11,25,,63
04/11/2006 7.00,18,21,36,,62
04/11/2006 8.00,21,27,45,,56
04/11/2006 9.00,22,33,52,,53
04/11/2006 10.00,22,31,49,,55
04/11/2006 11.00,22,29,49,,58
04/11/2006 12.00,24,26,46,,62
04/11/2006 13.00,25,24,46,,63
04/11/2006 14.00,23,22,43,,66
04/11/2006 15.00,21,17,37,,68
04/11/2006 16.00,23,19,38,,66
04/11/2006 17.00,24,25,44,,63
04/11/2006 18.00,22,32,47,,55
04/11/2006 19.00,20,29,43,,46
04/11/2006 20.00,17,18,31,,52
04/11/2006 21.00,19,13,26,,56
04/11/2006 22.00,20,12,25,,56
04/11/2006 23.00,20,15,28,,52
05/11/2006 0.00,18,10,23,,59
05/11/2006 1.00,22,9,22,,61
05/11/2006 2.00,21,9,22,,57
05/11/2006 3.00,18,8,21,,59
05/11/2006 4.00,16,7,20,,60
05/11/2006 5.00,23,7,19,,61
05/11/2006 6.00,21,10,23,,60
05/11/2006 7.00,22,21,36,,54
05/11/2006 8.00,19,17,31,,57
05/11/2006 9.00,21,18,32,,60
05/11/2006 10.00,26,16,32,,65
05/11/2006 11.00,25,17,36,,68
05/11/2006 12.00,25,18,39,,70
05/11/2006 13.00,24,15,41,,76
05/11/2006 14.00,25,16,44,,79
05/11/2006 15.00,24,12,42,,80
05/11/2006 16.00,26,14,43,,74
05/11/2006 17.00,26,30,57,,47
05/11/2006 18.00,25,37,60,,43
05/11/2006 19.00,24,29,48,,53
05/11/2006 20.00,23,19,37,,56
05/11/2006 21.00,25,27,44,,56
05/11/2006 22.00,23,20,35,,61
05/11/2006 23.00,20,20,35,,60
06/11/2006 0.00,,13,27,,69
06/11/2006 1.00,20,,,,69
06/11/2006 2.00,21,9,24,,
06/11/2006 3.00,22,8,23,,73
06/11/2006 4.00,23,8,24,,70
06/11/2006 5.00,24,9,26,,68
06/11/2006 6.00,25,13,30,,65
06/11/2006 7.00,23,47,70,,49
06/11/2006 8.00,21,69,97,,37
