,Regione Puglia,,,,,
,CERRATE,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE



19/10/2006 9.00,1,"28,06907776","0,29028771","46,45507125",,"1,9094175"
19/10/2006 10.00,2,"12,07409645","0,44239827","64,84170945",,"2,556738"
19/10/2006 11.00,2,"11,34210063","0,63438561","80,2159176",,"0,74296935"
19/10/2006 12.00,2,"10,25967537","0,99708273","86,2096557",,"0,32742315"
19/10/2006 13.00,2,"11,5237999","1,04087508","90,4775592",,"0,75258"
19/10/2006 14.00,1,"12,4154439","1,09898994","91,28707035",,"0,77002155"
19/10/2006 15.00,1,"10,75027162","1,08595475","106,54498995",,"0,7638687"
19/10/2006 16.00,1,"9,8417657","0,84423473","104,5069578",,"0,7764795"
19/10/2006 17.00,2,"8,56076586","0,92455216","99,86884215",,"0,59448735"
19/10/2006 18.00,2,"9,22917046","0,73095479","94,21433385",,"0,545112"
19/10/2006 19.00,1,"14,96835012","0,6794746","61,19816115",,"0,68306805"
19/10/2006 20.00,1,"16,28569709","0,60613669","45,46040415",,"0,8437032"
19/10/2006 21.00,"0,88975906","25,36818656","0,54711546","35,6798967",,"1,3541355"
19/10/2006 22.00,"0,78598845","19,5109084","0,36221481","42,1114974",,"1,5300765"
19/10/2006 23.00,"0,88417675","13,83271581","0,29172998","55,83691785",,"1,233621"
20/10/2006 0.00,1,"10,95013872","0,2671112","64,3713882",,"0,9871002"
20/10/2006 1.00,"0,86286551","6,40889207","0,22357632","67,4837877",,"0,7671231"
20/10/2006 2.00,"0,80803701","5,10842424","0,29515275","69,21231555",,"0,78985305"
20/10/2006 3.00,"0,9545979","4,23106289","0,16821435","70,6678476",,"0,6652197"
20/10/2006 4.00,1,"3,46402011","0,01245269","76,11964395",,"0,5199921"
20/10/2006 5.00,1,"3,85468186",,"75,21144015",,"0,4506327"
20/10/2006 6.00,1,"4,64508354",,"72,3450042",,"0,53926425"
20/10/2006 7.00,2,"4,90465858",,"77,945448",,"0,5190768"
20/10/2006 8.00,"0,81372102","4,85923328",,"74,2627179",,"0,39576555"
20/10/2006 9.00,1,"7,51597831",,"66,8675322",,"0,47926125"
20/10/2006 10.00,"0,90646329","7,23044597",,"79,87128135",,"0,6278958"
20/10/2006 11.00,"0,90733689","6,7138924","0,16416598","81,1389642",,"0,53458605"
20/10/2006 12.00,"0,96478722","7,65614703","0,14214981","76,83050235",,"0,5454171"
20/10/2006 13.00,1,"8,68795592","0,05920647","81,12138825",,"0,69456015"
20/10/2006 14.00,"0,83285079","6,80474299","0,39137942","84,68653305",,"0,5595534"
20/10/2006 15.00,"0,75200336","6,22070156","0,33013188","84,8203377",,"0,22999455"
20/10/2006 16.00,"0,64809749","5,75995736","0,25321159","79,268532",,"0,4274451"
20/10/2006 17.00,"0,81394985","5,94425504","0,35624535","75,30604305",,"0,4243941"
20/10/2006 18.00,"0,56869216","6,0714451","0,41627198","69,1123062",,"0,273573"
20/10/2006 19.00,"0,529498","6,10778649","0,32520742","59,8102197",,"0,5647401"
20/10/2006 20.00,"0,52701245","6,82291464","0,16599736","44,36842095",,"0,6231159"
20/10/2006 21.00,"0,78359647","10,68537452","0,30618181","38,8341912",,"0,3595095"
20/10/2006 22.00,"0,56462823","12,09227383","0,44271748","30,6848955",,"0,7995654"
20/10/2006 23.00,"0,63085019","14,17535386","0,42719618","18,92043437",,"0,8526528"
21/10/2006 0.00,"0,63999505","10,21165166","0,5824103","29,6226378",,"0,96294645"
21/10/2006 1.00,,"7,11623265","0,52415214","37,7638338",,"0,8445168"
21/10/2006 2.00,1,"6,94880837","0,56022404","30,63759405",,"0,62825175"
21/10/2006 3.00,1,"5,33425438",,"39,0680052",,"0,97632"
21/10/2006 4.00,2,"5,62887064","0,46745858","33,8013648",,"0,7386471"
21/10/2006 5.00,1,"6,61006315","0,60476898","22,74776805",,"0,5306706"
21/10/2006 6.00,1,"5,87676526","0,7095584","20,29487565",,"0,2687931"
21/10/2006 7.00,1,"9,80931715","0,63340934","13,51054698",,"0,497313"
21/10/2006 8.00,1,"12,30382707","0,4005969","10,97656182",,"0,5688081"
21/10/2006 9.00,2,"15,21235382","0,24860285","24,92092155",,"0,79859925"
21/10/2006 10.00,1,"11,0137414","0,264575","45,8753043",,"0,6847461"
21/10/2006 11.00,2,"12,591954","0,4088218","62,29688745",,"0,64737135"
21/10/2006 12.00,1,"8,85538211","0,56790255","73,5099645",,"0,7461729"
21/10/2006 13.00,2,"7,22784947","0,79081132","70,90164165",,"0,6645078"
21/10/2006 14.00,2,"7,39917041","0,87858708","74,92360155",,"0,57241845"
21/10/2006 15.00,2,"6,31804148","0,66725259","72,74909145",,"0,5555871"
21/10/2006 16.00,2,"5,41082807","0,46866086","72,970716",,"0,62123445"
21/10/2006 17.00,3,"8,20644549","0,49774625","68,8095849",,"0,5112459"
21/10/2006 18.00,2,"7,5523197","0,33049536","47,164593",,"0,521721"
21/10/2006 19.00,2,"8,77231718","0,20358725","30,4024434",,"0,59530095"
21/10/2006 20.00,2,"9,24993478","0,14747502","17,21894874",,"0,6083694"
21/10/2006 21.00,2,"13,40960742","0,17027524","14,96607105",,"0,8656704"
21/10/2006 22.00,2,"20,11441208","0,23698547","14,47143075",,"1,329219"
21/10/2006 23.00,2,"13,65230714","0,3197226","24,9533403",,"1,7070345"
22/10/2006 0.00,2,"11,87422935","0,3060257","30,4943331",,"1,0338822"
22/10/2006 1.00,2,"9,76908485","0,31640701","27,8103399",,"0,72069705"
22/10/2006 2.00,2,"11,24346438","0,28811266","27,16433895",,"0,68723775"
22/10/2006 3.00,2,"12,63737165","0,16949469","27,5778825",,"0,60781005"
22/10/2006 4.00,3,"9,66785018","0,24528609","28,95636765",,"0,61513245"
22/10/2006 5.00,2,"7,8002105","0,23999816","32,0579742",,"0,53845065"
22/10/2006 6.00,2,"6,27391443","0,32089343","41,30737275",,"0,42678405"
22/10/2006 7.00,2,"6,51661798","0,15644785","40,9668063",,"0,39179925"
22/10/2006 8.00,2,"6,00395533","0,16755496","39,99781485",,"0,3534075"
22/10/2006 9.00,2,"6,65419211","0,32812109","40,85462745",,"0,39525705"
22/10/2006 10.00,2,"9,45110586","0,19195938","39,4950549",,"0,51546645"
22/10/2006 11.00,2,"9,68731817","0,30470342","50,9540955",,"0,52777215"
22/10/2006 12.00,2,"6,06495769","0,40109552","58,0371036",,"0,2625894"
22/10/2006 13.00,2,"13,43037938","0,51628723",,,"0,61228485"
22/10/2006 14.00,2,"6,57761651","0,40745526","81,19707855",,"0,1998405"
22/10/2006 15.00,2,"6,88391509","0,65007583","81,890361",,"0,4521582"
22/10/2006 16.00,2,"5,67948893","0,63807982","77,01835155",,"0,3241179"
22/10/2006 17.00,2,"5,65353162","0,6664068","72,2206758",,"0,3261519"
22/10/2006 18.00,2,"6,08442376","0,51568026","57,75734475",,"0,35284815"
22/10/2006 19.00,2,"11,02152515","0,45234038","48,78499185",,"0,4465647"
22/10/2006 20.00,2,"12,55691278","0,43278119","31,1795358",,"0,83846565"
22/10/2006 21.00,2,"13,38625425","0,45329451","33,30267465",,"0,99284625"
22/10/2006 22.00,2,"12,39856667","0,51983116","41,52494745",,"1,00271115"
22/10/2006 23.00,2,"10,88525118","0,58176139","36,84890685",,"0,89267175"
23/10/2006 0.00,2,"10,86188654","0,58667187","34,37031885",,"0,892926"
23/10/2006 1.00,,"11,05007705","0,67075225","35,15958075",,"0,7032555"
23/10/2006 2.00,"0,96718124","9,01242423","0,67245431","31,6484805",,"0,7621398"
23/10/2006 3.00,1,"9,2447437",,"29,4226191",,"0,7531902"
23/10/2006 4.00,1,"6,87353102","0,44695109","26,2237164",,"0,9014688"
23/10/2006 5.00,2,"6,31155215","0,19230888","27,21840345",,"0,61431885"
23/10/2006 6.00,1,"5,67170135","0,0511435","19,16234607",,"0,5915889"
23/10/2006 7.00,1,"8,23240471","0,13612676","11,1617078",,"0,834957"
23/10/2006 8.00,2,"6,83848788","0,16433607","6,96542679",,"1,19400885"
23/10/2006 9.00,1,"11,83010422","0,12332923","9,67104978",,"1,1385315"
23/10/2006 10.00,2,"24,07162112","0,19595766","25,21011675",,"1,9185705"
23/10/2006 11.00,3,"13,34990904","0,41953048","51,63117855",,"1,0054062"
23/10/2006 12.00,2,"11,88720801","0,5754902","57,01269105",,"0,89582445"
23/10/2006 13.00,2,"10,68537452","0,7663172","68,4284601",,"0,93874185"
23/10/2006 14.00,2,"9,28627426","0,72015291","69,41097765",,"0,84894075"
23/10/2006 15.00,2,"7,00851057","0,86297142","76,47235995",,"0,59987745"
23/10/2006 16.00,1,"6,09999891","0,70507082","76,7764578",,"0,3674421"
23/10/2006 17.00,"0,98013985","5,60031874","0,68812589","76,7102238",,"0,34542405"
23/10/2006 18.00,"0,79909656","14,23505223","0,54304844","57,4559601",,"0,3329658"
23/10/2006 19.00,1,"23,59530368","0,38437078","39,02744685",,"0,62764155"
23/10/2006 20.00,1,"17,89246158","0,27661527","25,0087614",,"0,89460405"
23/10/2006 21.00,1,"20,62317616","0,24475951","20,53543275",,"1,1213442"
23/10/2006 22.00,2,"25,55508456","0,21469785","14,78632554",,"1,170567"
23/10/2006 23.00,1,"19,632894","0,18238192","17,80818596",,"1,2209085"
24/10/2006 0.00,1,"12,28695176","0,13101357","16,48646055",,"1,070901"
24/10/2006 1.00,1,"11,01113917","0,19038081","15,41880039",,"1,110564"
24/10/2006 2.00,1,"10,5932295","0,28165972","14,25113886",,"1,1090385"
24/10/2006 3.00,1,"8,56206219","0,27587666","20,2637736",,"1,1070045"
24/10/2006 4.00,2,"8,5309138","0,2594956","25,15876545",,"0,75822435"
24/10/2006 5.00,2,"7,65874353","0,29837514","24,91820835",,"0,64991385"
24/10/2006 6.00,1,"8,2778281","0,27827889","39,0733917",,"0,662067"
24/10/2006 7.00,1,"7,23044597","0,19876881","37,3867788",,"0,44814105"
24/10/2006 8.00,1,"12,18701343","0,2364053","31,8241602",,"0,43888635"
24/10/2006 9.00,1,"18,48818342","0,22522246","32,2701624",,"0,6105051"
24/10/2006 10.00,2,"19,39928584","0,25682775","38,2165791",,"0,7148493"
24/10/2006 11.00,1,"15,75356454","0,35075937","48,0133059",,"0,6636942"
24/10/2006 12.00,1,"9,4069769","0,50134261","66,46208835",,"0,72629055"
24/10/2006 13.00,1,"7,02927489","0,60284207","77,61298125",,"0,61645455"
24/10/2006 14.00,2,"8,20904198","0,75696807","90,60729405",,"0,5656554"
24/10/2006 15.00,2,"7,31480723","0,92815434","86,6867001",,"0,50427945"
24/10/2006 16.00,2,"6,49584983","0,98522769","84,1824564",,"0,4775832"
24/10/2006 17.00,1,"7,56789294","0,90964249","80,83893615",,"0,4350726"
24/10/2006 18.00,1,"8,5166369","0,65427099","75,76014495",,"0,50712705"
24/10/2006 19.00,1,"8,6503182","0,37806231","68,67849345",,"0,64340505"
24/10/2006 20.00,1,"8,01695482","0,33298613","61,72524015",,"0,86612805"
24/10/2006 21.00,"0,99356527","7,86380744","0,31097229","54,78008655",,"0,79798905"
24/10/2006 22.00,1,"6,07014877","0,41120539","68,9055444",,"0,88138305"
24/10/2006 23.00,1,"4,09478509","0,38085947","76,13855655",,"0,62438715"
25/10/2006 0.00,"0,82482463","5,10193491","0,4132523","81,8403663",,"0,5118561"
25/10/2006 1.00,,"4,97993593","0,34841073","81,43763565",,"0,4508361"
25/10/2006 2.00,2,"4,31802065","0,33473013","80,7794652",,"0,40908825"
25/10/2006 3.00,2,"5,08117059",,"88,4517165",,"0,37400175"
25/10/2006 4.00,1,"4,07661726","0,58603461","80,82947985",,"0,364086"
25/10/2006 5.00,1,"3,13306247","0,5751407","74,17216485",,"0,3520854"
25/10/2006 6.00,1,"4,37253177","0,52000474","56,3883159",,"0,33108435"
25/10/2006 7.00,1,"9,65487153","0,37497739","25,8993693",,"0,3814767"
25/10/2006 8.00,1,"22,6582516","0,45037852","24,89929575",,"0,6629823"
25/10/2006 9.00,1,"21,14492272","0,47862977","32,93100615",,"0,2342151"
25/10/2006 10.00,1,"14,95667354","0,43796661","58,035747",,"0,6717285"
25/10/2006 11.00,2,"9,57051026","0,72849897","76,75616865",,"0,7847172"
25/10/2006 12.00,1,"7,15646686","0,74636308","86,71237575",,"0,66628755"
25/10/2006 13.00,1,"6,18176559","0,93392575","89,5436997",,"0,5301621"
25/10/2006 14.00,1,"5,8975315","0,96380334","89,4531267",,"0,5482647"
25/10/2006 15.00,2,"6,91506348","1,11499005","92,0803821",,"0,54282375"
25/10/2006 16.00,2,"6,9384243","1,10553141","87,05024895",,"0,5646384"
25/10/2006 17.00,2,"9,28367967","1,04229055","87,28944945",,"0,6022674"
25/10/2006 18.00,3,"10,8956276","0,88918043","70,67325405",,"0,69761115"
25/10/2006 19.00,3,"15,83793154","0,6344159","47,71599105",,"0,78059835"
25/10/2006 20.00,4,"11,13184755","0,41275834","52,61638935",,"1,297692"
25/10/2006 21.00,4,"9,73404171","0,4391852","48,00115635",,"1,1242935"
25/10/2006 22.00,4,"7,94297762","0,3657401","29,4023499",,"1,102428"
25/10/2006 23.00,4,"9,8248923","0,33995283","22,8558771",,"1,1100555"
26/10/2006 0.00,4,"10,67239586","0,41565569","18,47986056",,"1,095309"
26/10/2006 1.00,3,"9,80672257","0,47616812","20,05834845",,"1,452276"
26/10/2006 2.00,4,"9,51340265","0,65162295","27,26839815",,"1,5138045"
26/10/2006 3.00,4,"6,61006315","0,67409347","41,5006284",,"1,235655"
26/10/2006 4.00,5,"5,08246693","0,56657562","43,26969465",,"0,9395046"
26/10/2006 5.00,4,"4,18174285","0,53411289","39,74508825",,"0,8383131"
26/10/2006 6.00,4,"3,96240394","0,45412982","48,3092841",,"0,72801945"
26/10/2006 7.00,4,"6,62434006","0,417769","48,7728423",,"0,6336927"
26/10/2006 8.00,5,"6,65938128","0,46897774","60,96434715",,"0,6406083"
26/10/2006 9.00,4,"5,09934033","0,6344124","67,55407155",,"0,62296335"
26/10/2006 10.00,4,"7,13310605","0,6156792","64,9728009",,"0,32213475"
26/10/2006 11.00,4,"12,13380438","0,74441986","63,67267935",,"0,6867801"
26/10/2006 12.00,4,"27,10994208","0,82545842","47,7849183",,"0,7371216"
26/10/2006 13.00,5,"27,3539324","0,8621699","57,38164635",,"0,9843543"
26/10/2006 14.00,5,"14,38560694","0,88513205","72,12876615",,"0,91189305"
26/10/2006 15.00,5,"11,84567746","0,8370525","74,43977415",,"0,8372961"
26/10/2006 16.00,5,"17,90803291","0,86229922","79,6780257",,"0,3881889"
26/10/2006 17.00,6,"11,94171913","0,84507819","90,0477963",,"0,48943125"
26/10/2006 18.00,5,"9,4666791","0,77610786","90,59512455",,"0,45505665"
26/10/2006 19.00,5,"6,70610482","0,54523515","92,7412458",,"0,39596895"
26/10/2006 20.00,5,"6,2531482","0,44018826","91,21544985",,"0,3584925"
26/10/2006 21.00,5,"5,07467935","0,50031624","90,75189165",,"0,35498385"
26/10/2006 22.00,5,"4,18563759","0,54948041","89,32881825",,"0,3672387"
26/10/2006 23.00,5,"3,94163771","0,59704153","88,73686185",,"0,37166265"
27/10/2006 0.00,5,"10,81646124","0,56452755","79,13879715",,"0,37084905"
27/10/2006 1.00,,"21,28121008","0,68417654","64,76737575",,"0,5557905"
27/10/2006 2.00,1,"13,81065324","0,66331372","72,70719645",,"0,45759915"
27/10/2006 3.00,1,"10,90731566",,"71,30032245",,"0,50438115"
27/10/2006 4.00,"0,94699786","9,58997634","0,5834786","55,94097705",,"0,6215904"
27/10/2006 5.00,1,"6,42446722","0,53599903","55,09090755",,"0,6028776"
27/10/2006 6.00,1,"5,90791366","0,53008898","59,4507207",,"0,5736897"
27/10/2006 7.00,1,"4,64508354","0,44503699","82,4485221",,"0,28053945"
27/10/2006 8.00,2,"6,18046734","0,55397847","80,01723555",,"0,30332025"
27/10/2006 9.00,1,"6,29078592","0,6263541","80,05374405",,"0,3004218"
27/10/2006 10.00,1,"6,7878715","0,62456116","85,59876675",,"0,30606615"
27/10/2006 11.00,1,"6,52180714","0,77543798","87,23809815",,"0,29986245"
27/10/2006 12.00,2,"5,03704163","0,84615698","88,22466555",,"0,29579445"
27/10/2006 13.00,2,"5,34593479","0,96876274","89,9950884",,"0,3064221"
27/10/2006 14.00,1,"6,19085142","1,73441938","92,19256095",,"0,2873025"
27/10/2006 15.00,1,"7,02927489","1,09252186","92,276331",,"0,27413235"
27/10/2006 16.00,2,"7,19280634","1,02991709","91,70873355",,"0,2747934"
27/10/2006 17.00,1,"7,03965705","1,02726788","91,6587189",,"0,3450681"
27/10/2006 18.00,1,"5,12529764","0,82121666","87,0732114",,"0,4394457"
27/10/2006 19.00,2,"4,11036024","0,69566461","87,77327685",,"0,35254305"
27/10/2006 20.00,1,"5,50168058","0,6966467","86,3177448",,"0,30586275"
27/10/2006 21.00,2,"7,62759322","0,68776474","74,335695",,"0,39912165"
27/10/2006 22.00,2,"6,74893554","1,28926356","64,3294932",,"0,45912465"
27/10/2006 23.00,2,"6,36606327","0,64753613","69,63397875",,"0,50183865"
28/10/2006 0.00,1,"4,70348941","0,72367936","83,0228826",,"0,51078825"
28/10/2006 1.00,"0,97910251","5,23821271","0,73175048","79,49829615",,"0,3384576"
28/10/2006 2.00,1,"7,92480598","0,76232707","61,7928108",,"0,4175802"
28/10/2006 3.00,1,"5,29531842","0,68844743","71,36248665",,"0,4714812"
28/10/2006 4.00,1,"6,24536062","0,64095854","85,62446235",,"0,41824125"
28/10/2006 5.00,1,"5,00329674","0,72987134","91,31679585",,"0,3119139"
28/10/2006 6.00,1,"5,52763789","0,64915897","87,2151357",,"0,2791665"
28/10/2006 7.00,1,"5,25378595","0,71453994","84,9149406",,"0,2919807"
28/10/2006 8.00,1,"6,06755227","0,67730071","80,3091639",,"0,3014388"
28/10/2006 9.00,1,"5,62367956","0,74861852","82,78637535",,"0,41854635"
28/10/2006 10.00,1,"5,55929105","0,7803205","82,63100475",,"0,5027031"
28/10/2006 11.00,1,"6,33880771","0,70517101","86,1798903",,"0,3737475"
28/10/2006 12.00,1,"6,87872401","0,81724517","89,092311",,"0,5315859"
28/10/2006 13.00,1,"6,64770087","0,95838609","90,726216",,"0,61614945"
28/10/2006 14.00,1,"8,18438292","1,02957458","92,38850985",,"0,551214"
28/10/2006 15.00,2,"14,99301874","1,0191886","88,48820505",,"0,49146525"
28/10/2006 16.00,2,"14,2285629","0,96213506","90,6694383",,"0,49604175"
28/10/2006 17.00,1,"13,09941792","0,91000131","95,4590343",,"0,5694183"
28/10/2006 18.00,1,"11,23438046","0,86721086","91,0600194",,"2,2094325"
28/10/2006 19.00,1,"9,65357328","0,78786504","93,16831545",,"0,8553987"
28/10/2006 20.00,1,"10,58933285","0,6808027","94,81438995",,"0,6197598"
28/10/2006 21.00,1,"11,20062984","0,81942372","94,37245755",,"0,58299525"
28/10/2006 22.00,1,"11,23438046","0,81348805","90,76270455",,"0,8350587"
28/10/2006 23.00,1,"11,72108198","0,89659099","83,96350515",,"0,9813033"
29/10/2006 0.00,1,"12,32848422","0,81081437","88,95714975",,"0,8145153"
29/10/2006 1.00,,"12,6983721","0,73226308","87,4610793",,"0,74042685"
29/10/2006 2.00,1,"13,02154216","0,74306729","80,3186202",,"0,7043742"
29/10/2006 3.00,2,"11,51990325",,"86,58669075",,"0,92216475"
29/10/2006 4.00,1,"13,29539792",,"84,9473793",,"0,92267325"
29/10/2006 5.00,1,"12,45567238",,"77,67921525",,"0,76025835"
29/10/2006 6.00,1,"12,65295636",,"80,3375328",,"0,78019155"
29/10/2006 7.00,1,"12,14418081",,"73,1193834",,"0,78771735"
29/10/2006 8.00,1,"13,36548228",,"70,56512505",,"0,72985005"
29/10/2006 9.00,1,"14,20131308",,"74,26948095",,"0,77490315"
29/10/2006 10.00,1,"16,32722764",,"72,95856645",,"0,8834679"
29/10/2006 11.00,1,"17,99239991",,"77,68867155",,"0,7908192"
29/10/2006 12.00,2,"15,9443592",,"84,30002175",,"0,8119728"
29/10/2006 13.00,2,"18,2947961",,"85,33929705",,"0,7857342"
29/10/2006 14.00,3,"24,01320952",,"82,23499725",,"0,8101422"
29/10/2006 15.00,2,"15,7483792",,"93,43859805",,"0,7941753"
29/10/2006 16.00,"0,44464257","14,22597023",,"97,92950265",,"0,7982433"
29/10/2006 17.00,"0,70824287","17,12152598",,"89,39636895",,"0,8075997"
29/10/2006 18.00,"0,45145952","12,93198982",,"93,35480805",,"0,77459805"
29/10/2006 19.00,,"18,9333563",,"72,92612775",,"0,78995475"
29/10/2006 20.00,,"21,0385008",,"51,3527763",,"0,9181476"
29/10/2006 21.00,,"16,3765515",,"43,53459075",,"1,00291455"
29/10/2006 22.00,"0,18057344","20,0923476",,"29,0252949",,"1,0581885"
29/10/2006 23.00,"0,13975207","19,96906184",,"30,4105431",,"1,380069"
30/10/2006 0.00,"0,15456061","16,17667485",,"36,76240365",,"1,4049855"
30/10/2006 1.00,"0,18979254","14,52448314",,"32,83371",,"1,415664"
30/10/2006 2.00,"0,27412421","13,88722693",,"42,00203175",,"1,36278"
30/10/2006 3.00,"0,45488071","11,84696997",,"42,1506792",,"1,192941"
30/10/2006 4.00,,"12,99039568",,"53,13265545",,"1,1192085"
30/10/2006 5.00,,"13,50954574",,"59,75210535",,"1,3215915"
30/10/2006 6.00,,"12,93718663",,"55,0219803",,"1,477701"
30/10/2006 7.00,"0,24993995","9,14740187",,"58,3262988",,"1,229553"
30/10/2006 8.00,"0,25505852","10,69576242",,"70,6232394",,"0,7304094"
30/10/2006 9.00,,"10,09225491",,"76,07639235",,"0,91524915"
30/10/2006 10.00,,"6,85925411",,"79,2469062",,"0,48424455"
30/10/2006 11.00,,"5,04353096",,"77,1008049",,"0,4020201"
30/10/2006 12.00,,"4,70997682",,"75,88447335",,"0,3756798"
30/10/2006 13.00,,"5,31348815",,"81,68493585",,"0,3516786"
30/10/2006 14.00,,"5,93516922",,"86,15828445",,"0,3414069"
30/10/2006 15.00,,"5,74957329",,"86,679957",,"0,32071095"
30/10/2006 16.00,,"5,81576482",,"89,5180041",,"0,31196475"
30/10/2006 17.00,,"5,78851117",,"90,9140652",,"0,28684485"
30/10/2006 18.00,,"5,36540469",,"90,4883721",,"0,2816073"
30/10/2006 19.00,,"5,36670102",,"90,00452475",,"0,2710305"
30/10/2006 20.00,,"4,83067947",,"91,0181244",,"0,2697084"
30/10/2006 21.00,,"5,26546827",,"91,40329905",,"0,2736747"
30/10/2006 22.00,"0,103136","6,32193622",,"89,7923565",,"0,29152305"
30/10/2006 23.00,,"6,00914832",,"85,96636545",,"0,3638826"
31/10/2006 0.00,,"6,25963753",,"86,84077395",,"0,38793465"
31/10/2006 1.00,,"6,29987174",,"87,0029475",,"0,40552875"
31/10/2006 2.00,2,"6,33102014",,"89,98968195",,"0,39393495"
31/10/2006 3.00,2,"6,6113614",,"95,1117048",,"0,38854485"
31/10/2006 4.00,3,"6,59838274","0,53776633","91,6370931",,"0,38590065"
31/10/2006 5.00,2,"6,81642531","0,60670171","96,1928751",,"0,3875787"
31/10/2006 6.00,2,"6,8527667","0,58206313","96,7402233",,"0,3968334"
31/10/2006 7.00,5,"6,89429725","0,56424096","97,1591733",,"0,3995793"
31/10/2006 8.00,5,"6,58280759","0,54560096","96,1847754",,"0,40735935"
31/10/2006 9.00,3,"6,93063672","0,60819408","96,3172035",,"0,4223601"
31/10/2006 10.00,3,"7,32908414","0,55024931","101,9324901",,"0,39637575"
31/10/2006 11.00,3,"5,95853194","0,79123771","99,0715005",,"0,36617085"
31/10/2006 12.00,3,"6,18176559","0,87149573","100,8256641",,"0,3842226"
31/10/2006 13.00,5,"6,33880771","1,06272582","101,0175831",,"0,392562"
31/10/2006 14.00,4,"6,16099936","1,1363177","98,490357",,"0,4113765"
31/10/2006 15.00,3,"5,98578559","1,43972564","98,8268736",,"0,36769635"
31/10/2006 16.00,3,"6,4296583","1,51669719","99,9918339",,"0,36230625"
31/10/2006 17.00,2,"6,78397676","1,51045512","100,9743315",,"0,35772975"
31/10/2006 18.00,2,"6,80993598","1,30827636","98,69171235",,"0,3580857"
31/10/2006 19.00,2,"6,40629749","1,01061537","97,760586",,"0,3566619"
31/10/2006 20.00,2,"5,76385019","0,82774299","96,8712948",,"0,34542405"
31/10/2006 21.00,4,"4,23625588","0,69463708","93,3183195",,"0,3414069"
31/10/2006 22.00,4,"5,65353162","0,69146478","94,3440687",,"0,33474555"
31/10/2006 23.00,4,"6,74893554","0,75115938","84,9271101",,"0,33149115"
01/11/2006 0.00,3,"11,59128968","0,63400116","70,4353902",,"0,49248225"
01/11/2006 1.00,5,"13,15652362","0,6371152","65,0322519",,"0,72995175"
01/11/2006 2.00,4,"14,20001101","0,68669411","62,31582",,"0,9881172"
01/11/2006 3.00,3,"12,25839986","0,78036826","66,97835445",,"1,2697245"
01/11/2006 4.00,4,"9,99621133","0,78143773","63,2361534",,"1,09647855"
01/11/2006 5.00,3,"9,78335984","0,70257888","59,208807",,"0,6721353"
01/11/2006 6.00,2,"9,56791377","0,82602112","48,6322746",,"0,8683146"
01/11/2006 7.00,2,"9,38361609","0,90553237","52,15418775",,"0,8206173"
01/11/2006 8.00,2,"11,52250739","0,90315693","45,3482253",,"0,8534664"
01/11/2006 9.00,2,"11,60946706","0,83833284","47,17271265",,"0,9039096"
01/11/2006 10.00,2,"9,71197723","0,87270849","66,3566925",,"0,87365385"
01/11/2006 11.00,2,"7,64965962","1,07131303","85,4365932",,"0,581724"
01/11/2006 12.00,5,"7,92480598","1,54282814","94,45489095",,"0,40196925"
01/11/2006 13.00,4,"7,4588707","1,76999732","99,14852745",,"0,5398236"
01/11/2006 14.00,3,"7,30053033","1,76894183","99,63909795",,"0,4980249"
01/11/2006 15.00,4,"6,89040442","1,75084006","101,52708615",,"0,42952995"
01/11/2006 16.00,3,"6,95010662","1,81644587","105,17330775",,"0,45576855"
01/11/2006 17.00,3,"7,51338182","1,54076143","102,95015955",,"0,42790275"
01/11/2006 18.00,3,"12,97612451","1,32923355","81,32815005",,"0,42942825"
01/11/2006 19.00,3,"12,30771226","1,24040929","54,53545965",,"0,61187805"
01/11/2006 20.00,3,"19,16695872","1,01514955","43,46700015",,"0,81192195"
01/11/2006 21.00,3,"14,75679688","0,94096934","61,4035863",,"0,9967617"
01/11/2006 22.00,3,"12,40895266","0,95655238","70,90299825",,"0,82666845"
01/11/2006 23.00,3,"12,46736043","1,03944329","68,96094555",,"0,75344445"
02/11/2006 0.00,3,"12,24801388","0,98604901","70,42324065",,"0,687492"
02/11/2006 1.00,,"11,91445783","1,14158467","66,31613415",,"0,5679945"
02/11/2006 2.00,1,"12,99429042","1,32934888","64,8795546",,"0,51414435"
02/11/2006 3.00,2,"8,5283173",,"65,48230395",,"0,5053473"
02/11/2006 4.00,3,"5,64833862",,"65,22822075",,"0,44875125"
02/11/2006 5.00,2,"4,99421283",,"73,86405705",,"0,3680523"
02/11/2006 6.00,2,"5,54321304",,"75,81285285",,"0,16836435"
02/11/2006 7.00,3,"5,91180649",,"70,09753695",,"0,19887435"
02/11/2006 8.00,2,"12,79831042",,"59,40613245",,"0,40359645"
02/11/2006 9.00,2,"15,05920454",,"64,2105513",,"0,4482936"
02/11/2006 10.00,3,"14,64129678",,"64,30381755",,"0,60984405"
02/11/2006 11.00,3,"11,75092638",,"85,4190372",,"0,84182175"
02/11/2006 12.00,3,"9,9871255",,"81,537645",,"0,58706325"
02/11/2006 13.00,2,"7,54582846",,"84,3162411",,"0,51027975"
02/11/2006 14.00,2,"6,6399133",,"86,92456395",,"0,4964994"
02/11/2006 15.00,3,"6,55036095",,"88,99904475",,"0,4277502"
02/11/2006 16.00,2,"6,1363403",,"89,3923191",,"0,4485987"
02/11/2006 17.00,2,"6,07014877",,"86,9813217",,"0,35595"
