,Regione Puglia,,,,,
,Bari Via Caldarola,,,,,
,SO2,NO2,CO,O3,PM10,BENZENE
,,,,,
,,,
,,,,
,,,,,
,,,,
04/12/2008 10.00,"4,59242201","45,19207836","1,11237775","38,8965519","14,38488007",
04/12/2008 11.00,"4,51605892","39,95452791","0,6567121","37,87201512","14,38488007",
04/12/2008 12.00,"4,54269695","30,78817038","0,4202514","37,23020568","14,38488007",
04/12/2008 13.00,"4,56933498","31,42913994","0,2985768","34,1737236","14,38488007","1,07650006"
04/12/2008 14.00,"4,61728382","35,17791651","0,25318515","29,73063726","14,38488007","1,23950005"
04/12/2008 15.00,"4,35445404","29,54070999","0,3182349","38,77292628","14,38488007","1,47099996"
04/12/2008 16.00,"4,03302002","21,64989618","0,3908298","43,3089918","14,38488007","0,97035003"
04/12/2008 17.00,"4,18041801","26,23754232","0,42307005","42,87366324","14,38488007","0,94069999"
04/12/2008 18.00,"4,47876501","34,78847427","0,43750945","38,20080708","14,38488007","1,34449995"
04/12/2008 19.00,"4,62971497","39,8230272","0,6308624","34,603794","14,38488007","1,15900004"
04/12/2008 20.00,"5,00975323","67,1279994","1,10137225","13,44512101","14,38488007","1,69749999"
04/12/2008 21.00,"5,92788315","73,70367444","1,3767156","8,90905352","14,38488007","3,41400003"
04/12/2008 22.00,"4,94049406","49,33155744","0,5931033","15,93344124","14,38488007","3,19350004"
04/12/2008 23.00,"5,11275387","47,72913354","0,7805395","14,63930996","14,38488007","2,04999995"
05/12/2008 0.00,"4,97245979","46,78940475","0,74178335","13,69106359","14,38488007","2,18000007"
05/12/2008 1.00,,"40,09881942","1,08309185","21,1757679","14,19766045","1,59350002"
05/12/2008 2.00,"5,01508093",,"0,39077115","30,34521414","14,19766045","1,00545001"
05/12/2008 3.00,"4,7859931","23,42853216",,"34,2513207","14,19766045","1,27400005"
05/12/2008 4.00,"4,74159622","8,62115156","0,7592139","50,60168694","14,19766045","0,6825"
05/12/2008 5.00,"4,84637308","6,83486744","1,3065748",,"14,19766045","0,48390001"
05/12/2008 6.00,"5,07368517","8,78586133","0,60356945","48,19737366","14,19766045","0,48230001"
05/12/2008 7.00,"4,79842377","13,75783339","0,3190169","46,94236074","14,19766045","0,4377"
05/12/2008 8.00,"4,65457821","27,06365871","0,47686935","35,26483104","14,19766045","0,83109999"
05/12/2008 9.00,"5,45194721","38,93051151","0,4011729","32,60995074","14,19766045","0,74059999"
05/12/2008 10.00,"4,87301111","36,87992055","0,52915525","40,2940845","14,19766045","1,81550002"
05/12/2008 11.00,"5,17668581","28,37879748","0,5764007","44,56667304","14,19766045","1,50750005"
05/12/2008 12.00,"5,05592585","22,66369875","1,0501363","50,32259244","14,19766045","1,27199996"
05/12/2008 13.00,"5,16602993","20,70888831","0,4255276","52,08643044","14,19766045","0,86005002"
05/12/2008 14.00,"5,37913609","27,05344488","0,144233","48,6879129","14,19766045","0,90630001"
05/12/2008 15.00,"5,20510006","29,81394405","0,30089865","43,30642158","14,19766045","1,17700005"
05/12/2008 16.00,"4,78066492","21,85165224","0,2411044","47,7968706","14,19766045","0,95069999"
05/12/2008 17.00,"4,75047493","20,76889221","0,08103705","50,9540229","14,19766045","0,82305002"
05/12/2008 18.00,"5,02396011","31,39721937","0,0914549","40,5471825","14,19766045","0,91890001"
05/12/2008 19.00,"5,14827204","26,6244264","0,0625508","49,02451362","14,19766045","1,05334997"
05/12/2008 20.00,"4,91563177","37,54003869","0,20221485","41,1198903","14,19766045","0,98455"
05/12/2008 21.00,"4,76645803","33,69933765","0,20759225","42,37101846","14,19766045","1,12985003"
05/12/2008 22.00,"4,9831152","27,67780521","0,06602955","47,7628299","14,19766045","1,22850001"
05/12/2008 23.00,"4,9369421","15,30024022","0,0675625","59,1769611","14,19766045","0,70744997"
06/12/2008 0.00,"4,95292521","17,39935157","0,19904315","55,43403408","14,19766045","0,69940001"
06/12/2008 1.00,"5,16070318","16,45576862","0,17984505","52,64872002","16,6317997","0,75770003"
06/12/2008 2.00,"4,46988583","13,42202222","0,12665295","53,04922308","16,6317997","0,69989997"
06/12/2008 3.00,"4,86413097","10,67939631","0,07648765","55,55014524","16,6317997","0,58674997"
06/12/2008 4.00,"4,5373702","7,52435551","0,08704005","58,07064816","16,6317997","0,5442"
06/12/2008 5.00,"4,86945915","8,20107347","0,0610374","57,06219978","16,6317997","0,49779999"
06/12/2008 6.00,"4,94937277","17,32657192","0,0799089","44,9711001","16,6317997","0,54595"
06/12/2008 7.00,"4,89432096","15,81097498","0,1279835","49,4602542","16,6317997","0,63575"
06/12/2008 8.00,"4,84814787","16,681767","0,1018831","54,16726878","16,6317997","0,70384997"
06/12/2008 9.00,"5,01863194","34,87402215","0,251022","40,9620474","16,6317997","0,68599999"
06/12/2008 10.00,"5,06480598","51,03102213","0,66763365","22,78364652","16,6317997","1,34249997"
06/12/2008 11.00,"5,40577412","56,99125278","1,94309865","18,36886007","16,6317997","1,9835"
06/12/2008 12.00,"5,2015481","37,78135218","1,2521499","38,5171992","16,6317997","2,2895"
06/12/2008 13.00,"5,55494785","30,32469198","1,13712","51,01663032","16,6317997","1,48950005"
06/12/2008 14.00,"5,2175312","28,21791555","0,56682005","53,45755452","16,6317997","1,21899998"
06/12/2008 15.00,"5,49279213","32,79280851","0,24751335","49,58809812","16,6317997","1,37249994"
06/12/2008 16.00,"5,32053185","18,73873832","0,16465585","54,89915364","16,6317997","0,95985001"
06/12/2008 17.00,"5,26192808","16,92564618","0,5493366","54,02898702","16,6317997","0,74239999"
06/12/2008 18.00,"5,16602993","23,13485163","0,1416593","49,028418","16,6317997","0,75929999"
06/12/2008 19.00,"5,03283978","34,32369798","0,22408325","37,10954268","16,6317997","1,11175001"
06/12/2008 20.00,"5,36315298","31,95392013","0,1064509","40,71416832","16,6317997","1,15699995"
06/12/2008 21.00,"5,41820478","39,46422645","0,100832","31,93155","16,6317997","1,22650003"
06/12/2008 22.00,"5,36670494","26,86064238","0,12317305","45,41203998","16,6317997","1,21899998"
06/12/2008 23.00,"5,24416924","19,88277192","0,07801945","50,17257792","16,6317997","0,9483"
07/12/2008 0.00,"5,18023777","16,14294515","0,0862983","54,24553296","16,6317997","0,75880003"
07/12/2008 1.00,,"15,88502431","0,0672152","53,60236974","19,38759995","0,65495002"
07/12/2008 2.00,"4,87123489",,"0,03802245","52,24819734","19,38759995","0,62550002"
07/12/2008 3.00,"5,19444513","15,66669476",,"51,5045601","19,38759995","0,5467"
07/12/2008 4.00,"5,34539413","13,9327551","0,43809365","46,73362356","19,38759995","0,54400003"
07/12/2008 5.00,"5,25837612","17,15036925","0,57757485",,"19,38759995","0,58375001"
07/12/2008 6.00,"5,3542738","16,61154739","0,4954131","44,47506726","19,38759995","0,52925003"
07/12/2008 7.00,"5,18556499","17,98030595","0,69255645","43,42569156","19,38759995","0,67404997"
07/12/2008 8.00,"5,04527092","22,63433634","0,7454967","37,44622188","19,38759995","0,60540003"
07/12/2008 9.00,"5,41465378","26,07156288","1,1418304","35,8363224","19,38759995","0,82195002"
07/12/2008 10.00,"5,04171896","22,3776927","0,64153095","42,0295716","19,38759995","1,09850001"
07/12/2008 11.00,"5,23529005","23,13868887","1,1105504","45,95722092","19,38759995","1,53849995"
07/12/2008 12.00,"5,60467196","24,99647733","0,74991385","49,68541332","19,38759995","1,51300001"
07/12/2008 13.00,"5,03283978","24,87007413","0,7413498","51,430887","19,38759995","1,26750004"
07/12/2008 14.00,"5,57803392","31,59385911","1,4609623","49,0831578","19,38759995","1,42949998"
07/12/2008 15.00,"5,57270718","24,87261348","0,66939775","55,32465258","19,38759995","1,52900004"
07/12/2008 16.00,"5,45194721","14,43710387","0,5890116","59,73330582","19,38759995","0,87725002"
07/12/2008 17.00,"5,27613497","15,81097498","1,2999071","57,0322989","19,38759995","0,81875002"
07/12/2008 18.00,"5,55139589","23,47448499","1,28712945","50,09733522","19,38759995","1,02250004"
07/12/2008 19.00,"5,30454922","30,62728845","0,72758545","38,93881338","19,38759995","1,31550002"
07/12/2008 20.00,"5,2406168","34,17942528","0,85757915","32,78859084","19,38759995","1,37249994"
07/12/2008 21.00,"5,40577412","36,03465558","1,1944866","31,56192882","19,38759995","1,59599996"
07/12/2008 22.00,"5,2477212","34,98127677","0,61113645","32,44443642","19,38759995","1,43350005"
07/12/2008 23.00,"5,61710405","39,9251655","0,44230725","28,258686","19,38759995","1,48500001"
08/12/2008 0.00,"5,61532784","32,24886093","0,6162091","34,75698696","19,38759995","1,44299996"
08/12/2008 1.00,"5,40577412","32,53232763","0,73616445","36,81139716","13,59164047","1,11800003"
08/12/2008 2.00,"5,34361792","28,19492973","0,99505015","37,1164293","13,59164047","1,10599995"
08/12/2008 3.00,"5,19266891","18,30078509","1,1941968","44,14915944","13,59164047","0,9332"
08/12/2008 4.00,"5,03994322","14,30304124","1,47083965","47,20603392","13,59164047","0,78065002"
08/12/2008 5.00,"5,57270718","8,3619554","1,8967387","49,5759141","13,59164047","0,66350001"
08/12/2008 6.00,"5,14472008","6,73910573","1,6031621","49,01798016","13,59164047","0,58144999"
08/12/2008 7.00,"5,11985779","8,58667659","2,07238395","46,2870135","13,59164047","0,60145003"
08/12/2008 8.00,"5,13761711","13,08749013","2,23563105","41,16660552","13,59164047","0,70130002"
08/12/2008 9.00,"5,36848116","18,45528102","1,93803635","36,26390106","13,59164047","0,79009998"
08/12/2008 10.00,"5,41287804","15,38323746","2,0619753","39,20996178","13,59164047","1,13900006"
08/12/2008 11.00,"5,60467196","18,83067219","1,83241","38,3965362","13,59164047","1,43700004"
08/12/2008 12.00,"5,76272583","19,35671265","1,7962333","37,51793298","13,59164047","1,41199994"
08/12/2008 13.00,"5,70944881","15,93354847","1,60390385","40,27366008","13,59164047","1,07420003"
08/12/2008 14.00,"5,79469204","23,16549312","1,6893937","40,82115618","13,59164047","1,14450002"
08/12/2008 15.00,"5,75917387","20,7510039","1,6895869","43,12846818","13,59164047","1,31850004"
08/12/2008 16.00,"5,90657187","12,69551042","1,5043265","50,97856752","13,59164047","0,85395002"
08/12/2008 17.00,"5,82133007","11,99963823","1,2060349","54,1631682","13,59164047","0,70835"
08/12/2008 18.00,"5,88171005","17,94072783","1,39771805","50,6435364","13,59164047","0,76029998"
08/12/2008 19.00,"5,88526201","22,6968984","1,69320365","48,12634926","13,59164047","0,79895002"
08/12/2008 20.00,"6,19426394","21,93973947","1,9058352","49,6710711","13,59164047","0,86094999"
08/12/2008 21.00,"6,24398899","23,60216727","1,91617715","47,4628401","13,59164047","0,89969999"
08/12/2008 22.00,"5,65617323","16,14677675","1,43558755","50,95247292","13,59164047","0,89894998"
08/12/2008 23.00,"5,50167179","13,67228551","1,38605475","51,57168012","13,59164047","0,76859999"
09/12/2008 0.00,"5,78048515","20,27986983","1,5375293","41,74800498","13,59164047","0,70854998"
09/12/2008 1.00,,"30,61069803","1,59654845","31,58278488","36,92646027","1,06050003"
09/12/2008 2.00,"5,80179501",,"1,4281229","47,55668256","36,92646027","0,94335002"
09/12/2008 3.00,"5,61532784","15,46112027",,"41,1522633","36,92646027","0,76144999"
09/12/2008 4.00,"5,81422615","9,0961304","0,06821685","46,5542379","36,92646027","0,72210002"
09/12/2008 5.00,"5,64551783","9,49960866","0,07612425",,"36,92646027","0,65710002"
09/12/2008 6.00,"5,70057011","15,5300702","0,0869768","35,91595998","36,92646027","0,64305001"
09/12/2008 7.00,"5,5212059","31,71258783","0,1828293","24,9896997","36,92646027","0,73400003"
09/12/2008 8.00,"5,81067514","43,64583993","0,3537607","18,22327182","36,92646027","1,10749996"
09/12/2008 9.00,"6,70394087","59,1286707","0,9314379","14,75076922","36,92646027","1,82299995"
09/12/2008 10.00,"7,35924101","67,3693317","1,1543056","17,20451902","36,92646027","3,82249999"
09/12/2008 11.00,"6,59916401","56,96444853","0,8697312","25,29545778","36,92646027","3,59599996"
09/12/2008 12.00,"6,75721788","43,10446932","0,49818","35,1528597","36,92646027","1,79799998"
09/12/2008 13.00,"6,67907906","38,53597176","0,422947","39,18806586","36,92646027",
09/12/2008 14.00,"6,24043703","36,4432464","0,4140322","41,41313082","36,92646027",
09/12/2008 15.00,"6,31857586","34,51140297","0,4686066","45,07320258","36,92646027",
09/12/2008 16.00,"5,81955385","11,87195031","0,10666595","56,09197116","36,92646027",
09/12/2008 17.00,"5,91722679","18,37229694","0,1758143","49,98585438","36,92646027",
09/12/2008 18.00,"7,29353285","72,00420975","1,26465615","18,9401258","36,92646027",
09/12/2008 19.00,"7,07687616","81,15397686","1,0228721","14,02234729","36,92646027",
09/12/2008 20.00,"8,17792034","93,99121875","1,690316","15,23920324","36,92646027",
09/12/2008 21.00,"7,52794886","83,39737032","1,48058705","13,13205644","36,92646027",
09/12/2008 22.00,"6,98985815","73,91564433","1,28004315","12,99074927","36,92646027",
09/12/2008 23.00,"6,70038891","68,42526867","1,02632095","11,9578583","36,92646027",
10/12/2008 0.00,"6,3771801","59,5206711","0,57542895","11,34146657","36,92646027",
10/12/2008 1.00,"5,80357122","45,39637377","0,4103499","14,83298095","15,45312023",
10/12/2008 2.00,"5,68281078","36,43942797","0,34996225","19,06217005","15,45312023",
10/12/2008 3.00,"5,77693319","18,74257179","0,1766676","33,09093504","15,45312023",
10/12/2008 4.00,"5,84619188","6,441603","0,03957725","51,37459722","15,45312023",
10/12/2008 5.00,"6,01490116","5,52994814","0,04352635","51,70476258","15,45312023",
10/12/2008 6.00,"5,67393208","9,13826856","0,0905809","48,7281339","15,45312023",
10/12/2008 7.00,"5,81955385","12,12093264","0,11096925","48,09992112","15,45312023",
10/12/2008 8.00,"5,71300077","26,37162","0,34069785","33,77953818","15,45312023",
10/12/2008 9.00,"5,76805401","36,30790845","0,2408537","27,30599766","15,45312023",
10/12/2008 10.00,"5,85507202","48,83104215","0,4884901","21,5261811","15,45312023",
10/12/2008 11.00,"5,74496698","31,29124383","0,2863178","36,42213636","15,45312023",
10/12/2008 12.00,"5,567379","26,74445301","0,2533726","47,587329","15,45312023",
10/12/2008 13.00,"5,43596411","27,05600304","0,2305037","48,97993698","15,45312023",
10/12/2008 14.00,"5,60822392","29,64924369","0,2688769","48,0549717","15,45312023",
10/12/2008 15.00,"5,35605001","28,09534959","0,27155065","48,13076376","15,45312023",
10/12/2008 16.00,"5,42886114","22,19638311","0,1822106","52,57577286","15,45312023",
10/12/2008 17.00,"5,50344801","24,53553828","0,21597","49,64283792","15,45312023",
10/12/2008 18.00,"5,3542738","28,22812938","0,28124055","46,86278202","15,45312023",
10/12/2008 19.00,"5,57093096",,"0,2636812","47,49484032","15,45312023",
10/12/2008 20.00,"5,41820478",,"0,39248235","46,7934057","15,45312023","0,98774999"
10/12/2008 21.00,"5,34716988",,"0,35759825","50,32630062","15,45312023","1,07474995"
10/12/2008 22.00,"5,20510006",,"0,33608635","54,6351273","15,45312023","0,92220002"
10/12/2008 23.00,"5,38801479",,"0,2170165","61,27694856","15,45312023","0,69989997"
11/12/2008 0.00,"5,11808205",,"0,17996235","65,13229818","15,45312023","0,54865003"
11/12/2008 1.00,,,"0,17860535","62,81857044","10,62759018","0,48410001"
11/12/2008 2.00,"5,03106403",,"0,1469769","61,6302459","10,62759018","0,45045"
11/12/2008 3.00,"4,81618309",,,"61,81010244","10,62759018","0,39669999"
11/12/2008 4.00,"5,24239302",,"0,21663815","62,41902876","10,62759018","0,389"
11/12/2008 5.00,"5,13051319",,"0,26756015",,"10,62759018","0,45504999"
11/12/2008 6.00,"5,11630583",,"0,2509346","66,7422369","10,62759018","0,43165001"
11/12/2008 7.00,"5,07901192",,"0,25549665","65,45316366","10,62759018","0,45655"
11/12/2008 8.00,"5,2565999",,"0,2876265","63,87008472","10,62759018","0,52469999"
11/12/2008 9.00,"4,63149118",,"0,36232705","57,31280604","10,62759018","0,59105003"
11/12/2008 10.00,"4,65457821",,"0,40656065","59,0428584","10,62759018","1,06099999"
11/12/2008 11.00,"4,66523314",,"0,3079654","63,04669218","10,62759018","0,85820001"
11/12/2008 12.00,"4,85169983",,"0,27842535","63,76472532","10,62759018","0,62239999"
11/12/2008 13.00,"4,93516588",,"0,23001725","67,03622298","10,62759018","0,63870001"
11/12/2008 14.00,"4,65990496",,"0,21834015","66,42874854","10,62759018","0,61150002"
11/12/2008 15.00,"4,69719791",,"0,1966822","66,6823959","10,62759018",
11/12/2008 16.00,"4,59242201",,"0,1449368","69,47908956","10,62759018","0,66285002"
11/12/2008 17.00,"4,99909782",,"0,3079263","67,87652796","10,62759018","0,60939997"
11/12/2008 18.00,"4,95292521",,"0,31743795","63,9988704","10,62759018","0,68355"
11/12/2008 19.00,"4,94049406",,"0,3391281","60,7247829","10,62759018","0,77765"
11/12/2008 20.00,"4,3065052",,"0,4110836","53,35319574","10,62759018","0,87769997"
11/12/2008 21.00,,,,,"10,62759018",
11/12/2008 22.00,"4,35978222",,"0,31262635","50,44759146","10,62759018","0,89359999"
11/12/2008 23.00,"3,88207006",,"0,2848665","52,62344946","10,62759018","0,91014999"
12/12/2008 0.00,"4,58354187",,"0,2628118","56,2448502","10,62759018","0,86215001"
12/12/2008 1.00,"4,33669519",,"0,18010265","61,46883216","16,96010971","0,73975003"
12/12/2008 2.00,"3,95488095",,"0,1268542","64,91202444","16,96010971","0,64609998"
12/12/2008 3.00,"3,9300189",,"0,1259181","63,02458044","16,96010971","0,59240001"
12/12/2008 4.00,"4,10938311",,"0,26450575","54,3014892","16,96010971","0,55989999"
12/12/2008 5.00,"4,21415901",,"0,19680295","62,6668686","16,96010971","0,51784998"
12/12/2008 6.00,"4,2958498",,"0,1581388","71,70215328","16,96010971","0,50800002"
12/12/2008 7.00,"4,36155701",,"0,17290825","70,677126","16,96010971","0,32600001"
12/12/2008 8.00,"4,1892972",,"0,27587235","61,5364623","16,96010971","0,42895001"
12/12/2008 9.00,"4,69897509",,"0,5551878","46,12471686","16,96010971","0,6221"
12/12/2008 10.00,"5,03639078",,"1,08481685","28,46909088","16,96010971","2,48449993"
12/12/2008 11.00,"4,89964914",,"0,9839423","24,50948058","16,96010971","3,07800007"
12/12/2008 12.00,"5,03461599",,"1,0523282","29,73473784","16,96010971","2,21099997"
12/12/2008 13.00,"4,887218",,"0,82807935","35,33204916","16,96010971","2,80999994"
12/12/2008 14.00,"4,8747859",,"0,8659362","34,31353572","16,96010971","2,06649995"
12/12/2008 15.00,"4,77178621",,"0,75575585","25,9624593","16,96010971","2,94700003"
12/12/2008 16.00,"4,58176708",,"0,2900875","31,38805638","16,96010971","1,78349996"
12/12/2008 17.00,"4,8410449",,"0,51788525","36,12422628","16,96010971","1,33850002"
12/12/2008 18.00,"5,0843401",,"0,7780118","23,33355588","16,96010971","1,70000005"
12/12/2008 19.00,"5,40577412",,"0,8580472","19,67833026","16,96010971","2,76950002"
12/12/2008 20.00,"5,37735987",,"0,9173987","18,23707057","16,96010971","2,86549997"
12/12/2008 21.00,"4,8357172",,"0,67040745","23,6496537","16,96010971","2,37949991"
12/12/2008 22.00,"5,12696123",,"0,7638231","18,87185408","16,96010971","2,19199991"
12/12/2008 23.00,"4,68476677",,"0,4492843","32,07616902","16,96010971","1,46449995"
13/12/2008 0.00,"4,60130119",,"0,40122465","40,6158525","16,96010971","1,29999995"
13/12/2008 1.00,,,"0,51110945","29,14288092","21,20376968","1,58399999"
13/12/2008 2.00,"4,7185092",,"0,5123848","25,2769365","21,20376968","1,32749999"
13/12/2008 3.00,"4,97778702",,,"30,87034344","21,20376968","2,20950007"
13/12/2008 4.00,"4,66700888",,"0,61772365","47,59329348","21,20376968","0,89275002"
13/12/2008 5.00,"4,54980087",,"1,0477811",,"21,20376968","0,75625002"
13/12/2008 6.00,"4,65812922",,"0,4193682","33,55506576","21,20376968","0,75204998"
13/12/2008 7.00,"5,11630583",,"0,3159602","25,8829002","21,20376968","0,93065"
13/12/2008 8.00,"4,8197341",,"0,0013708","16,89473687","21,20376968","0,97579998"
13/12/2008 9.00,"5,37913609",,"0,36379215","14,70006722","21,20376968","1,70949996"
13/12/2008 10.00,"5,87815809",,"0,1208811","20,28494142","21,20376968","2,99099994"
13/12/2008 11.00,"5,48924112",,"0,39519175","34,2032517","21,20376968","2,4625001"
13/12/2008 12.00,"5,22996187",,"0,4079004","43,05263688","21,20376968","2,08999991"
13/12/2008 13.00,"5,32763481",,"0,75100635","45,14253966","21,20376968","2,06850004"
13/12/2008 14.00,"5,65439701",,"1,20202715","49,50961812","21,20376968","1,97950006"
13/12/2008 15.00,"5,64374208",,"1,00501835","45,88894332","21,20376968","2,09249997"
13/12/2008 16.00,"5,29211807",,"0,74462155","56,10670578","21,20376968","1,45700002"
13/12/2008 17.00,"4,87123489",,"0,09255775","59,07919464","21,20376968","0,76335001"
13/12/2008 18.00,"5,43241215",,"0,23981755","29,70917298","21,20376968","0,95494998"
13/12/2008 19.00,"5,88526201",,"0,2114528","13,44036708","21,20376968","2,65149999"
13/12/2008 20.00,"5,93143415",,"0,1652251","13,07109906","21,20376968","3,74449992"
13/12/2008 21.00,"5,40577412",,"0,44762945","13,62762428","21,20376968","2,95749998"
13/12/2008 22.00,"5,59579277",,"0,53923845","12,05888168","21,20376968","2,66750002"
13/12/2008 23.00,"5,5833621",,"0,11761855","13,71273584","21,20376968","3,13499999"
14/12/2008 0.00,"5,40222216",,"0,30920625","14,13699872","21,20376968","2,10050011"
14/12/2008 1.00,"5,04349518",,"0,81760285","18,68085338","22,86038971","2,14899993"
14/12/2008 2.00,"5,37203312",,"0,0911835","12,24612711","22,86038971","1,64450002"
14/12/2008 3.00,"5,07013321",,"0,2771132","14,73935234","22,86038971","1,75899994"
14/12/2008 4.00,"4,88544178",,"0,20255985","37,23860304","22,86038971","1,32149994"
14/12/2008 5.00,"4,82150984",,"0,00478975","40,88154654","22,86038971","0,86615002"
14/12/2008 6.00,"4,81263113",,"0,02839465","49,45462326","22,86038971","0,8222"
14/12/2008 7.00,"5,07013321",,"0,0133101","37,6052616","22,86038971","0,67795002"
14/12/2008 8.00,"5,26015186",,"0,27817465","25,66684476","22,86038971","1,64649999"
14/12/2008 9.00,"5,12873697",,"0,02982295","30,44770902","22,86038971","1,2615"
14/12/2008 10.00,"4,77178621",,"0,1462225","37,01075598","22,86038971","1,46800005"
14/12/2008 11.00,"5,37913609",,"0,09804555","30,31807968","22,86038971","1,65750003"
14/12/2008 12.00,"4,84282112",,"0,4588592","34,79775732","22,86038971","2,33800006"
14/12/2008 13.00,"4,90675211",,"0,0842881","34,1390943","22,86038971","2,0085001"
14/12/2008 14.00,"5,07368517",,"0,6571583","46,20060702","22,86038971","1,67700005"
14/12/2008 15.00,"5,07368517",,"1,277696","48,756681","22,86038971","1,36300004"
14/12/2008 16.00,"4,74869919",,"0,5809317","59,7954816","22,86038971","0,97729999"
14/12/2008 17.00,"4,81263113",,"0,5568415","57,56806224","22,86038971","0,56599998"
14/12/2008 18.00,"4,77533722",,"0,1262562","44,57161728","22,86038971","0,99349999"
14/12/2008 19.00,"4,52493906",,"0,01705335","38,98282104","22,86038971","1,28600001"
14/12/2008 20.00,"4,86768293",,"0,1413442","20,735397","22,86038971","1,29250002"
14/12/2008 21.00,"5,11985779",,"0,3786973","13,56869758","22,86038971","2,20700002"
14/12/2008 22.00,"5,533638",,"0,48560015","12,66646795","22,86038971","2,50300002"
14/12/2008 23.00,"5,19977188",,"0,64072595","16,37487554","22,86038971","2,2585001"
15/12/2008 0.00,"4,92273521",,"0,1872798","27,7999704","22,86038971","1,43099999"
15/12/2008 1.00,,,"0,09301775","29,5336917","33,19250107","1,18649995"
15/12/2008 2.00,"4,96358109",,"0,0388539","31,54766508","33,19250107","1,23465002"
15/12/2008 3.00,"4,76823378",,,"37,48740426","33,19250107","0,93054998"
15/12/2008 4.00,"4,89254522",,0,"45,39657942","33,19250107","0,68575001"
15/12/2008 5.00,"4,84459591",,0,,"33,19250107","0,52244997"
15/12/2008 6.00,"4,71495724",,0,"30,71891628","33,19250107","0,69940001"
15/12/2008 7.00,"5,07013321",,"0,04246835","24,12692982","33,19250107","0,85444999"
15/12/2008 8.00,"4,75402689",,"0,0060697","35,99716716","33,19250107","1,50399995"
15/12/2008 9.00,"5,07546091",,"0,00092345","30,79543428","33,19250107","0,9831"
15/12/2008 10.00,"5,01508093",,"0,32954285","41,24689056","33,19250107","1,56400001"
15/12/2008 11.00,"4,95292521",,"0,03135015","48,50158176","33,19250107","1,31550002"
15/12/2008 12.00,"5,03461599",,"0,283636","40,60753362","33,19250107","1,31700003"
15/12/2008 13.00,"5,29034185",,"0,24832985","48,7933704","33,19250107","1,11849999"
15/12/2008 14.00,"5,09322023",,"0,0931523","50,89170978","33,19250107","1,0675"
15/12/2008 15.00,"4,86945915",,"0,0510071","44,75492694","33,19250107","1,29700005"
15/12/2008 16.00,"4,64392185",,"0,1478693","45,66403926","33,19250107","1,15699995"
15/12/2008 17.00,"4,6723361",,"0,2896436","43,93010214","33,19250107","1,1645"
15/12/2008 18.00,"4,70963001",,"0,0153801","42,01982046","33,19250107","1,23000002"
15/12/2008 19.00,"4,46278286",,"0,0625945","44,26601616","33,19250107","1,20299995"
15/12/2008 20.00,"4,54269695",,"0,0202883","44,93778534","33,19250107","1,74300003"
15/12/2008 21.00,"4,32603979",,"0,01140225","37,31090274","33,19250107","1,18949997"
15/12/2008 22.00,"4,50185204",,"0,5635621","29,08486458","33,19250107","1,21350002"
15/12/2008 23.00,"4,22836685",,"0,11044025","35,63015544","33,19250107","1,23650002"
16/12/2008 0.00,"4,45567894",,"0,0257807","43,85748852","33,19250107","0,95034999"
16/12/2008 1.00,"4,64214706",,,"55,45667556","73,27770996","0,78909999"
16/12/2008 2.00,"4,11115885",,,"59,19944562","73,27770996","0,60030001"
16/12/2008 3.00,"4,4592309",,,"63,26902602","73,27770996","0,45934999"
16/12/2008 4.00,"4,26033306",,,"66,46061142","73,27770996","0,42524999"
16/12/2008 5.00,"4,43969584",,,"67,40604036","73,27770996","0,44305"
16/12/2008 6.00,"4,505404",,,"65,68768152","73,27770996","0,41405001"
16/12/2008 7.00,"4,61550808",,,"58,31497602","73,27770996","0,4677"
16/12/2008 8.00,"4,72206116",,,"52,01868258","73,27770996","0,71495003"
16/12/2008 9.00,"4,33136702",,,"44,42682168","73,27770996","0,92734998"
16/12/2008 10.00,"4,59774923",,,"47,04779862","73,27770996","1,398"
16/12/2008 11.00,"4,54802513",,,"53,753895","73,27770996","1,19149995"
16/12/2008 12.00,"4,7185092",,,"52,23526776","73,27770996","0,95595002"
16/12/2008 13.00,"4,66523314",,,"53,20272996","73,27770996","1,00220001"
16/12/2008 14.00,"4,49474907",,,"50,0383575","73,27770996","0,91729999"
16/12/2008 15.00,"4,74337101",,,"49,11500106","73,27770996","1,29200006"
16/12/2008 16.00,"4,49652386",,,"53,27795304","73,27770996","0,94050002"
16/12/2008 17.00,"4,59597301",,,"51,3352395","73,27770996","0,79285002"
16/12/2008 18.00,"4,65457821",,,"50,55452046","73,27770996","1,05785"
16/12/2008 19.00,"4,33314419",,,"53,16123366","73,27770996","1,03435004"
16/12/2008 20.00,"4,53026581",,,"49,51183518","73,27770996","0,96350002"
16/12/2008 21.00,"4,74337101",,,"48,69740898","73,27770996","0,97909999"
16/12/2008 22.00,"4,5551281",,,"49,13964378","73,27770996",
16/12/2008 23.00,"4,46455908",,,"49,79714922","73,27770996",
17/12/2008 0.00,"4,27809095",,,"52,56984762","73,27770996",
17/12/2008 1.00,,,,"50,38851564","89,30918121",
17/12/2008 2.00,"4,27631521",,,"48,96325998","89,30918121",
17/12/2008 3.00,"4,18041801",,,"52,93167966","89,30918121",
17/12/2008 4.00,"4,08274508",,,"54,6383646","89,30918121",
17/12/2008 5.00,"4,26033306",,,,"89,30918121",
17/12/2008 6.00,"4,10227919",,,"42,74144406","89,30918121",
