,Comune Bari,,
,Corso Cavour,,
Parm,CO,PM10,BENZENE



22/01/2010 21.00,"1,08997284",,"4,09987583"
22/01/2010 22.00,"1,00489988","23,93161964","4,53063533"
22/01/2010 23.00,"0,57499507",,"3,0991041"
23/01/2010 0.00,"0,39301042","22,95482063","1,77219064"
23/01/2010 1.00,"0,64298331",,"2,25401981"
23/01/2010 2.00,"0,88048487","20,02441978","3,9111186"
23/01/2010 3.00,"0,50823009",,"2,20031408"
23/01/2010 4.00,"0,33244207","25,88521957","1,37590947"
23/01/2010 5.00,"0,31673671",,"1,09638397"
23/01/2010 6.00,"0,34285834","23,44322014",
23/01/2010 7.00,"0,36128631",,
23/01/2010 8.00,"0,53143223","25,88521957","1,61517804"
23/01/2010 9.00,"0,54046913",,"1,93976275"
23/01/2010 10.00,"0,68741408","31,74603081","2,6846105"
23/01/2010 11.00,"0,75603258",,"4,02710846"
23/01/2010 12.00,"0,84872114","32,23442078","5,15416007"
23/01/2010 13.00,"0,587859",,"3,8080009"
23/01/2010 14.00,"0,57471897","26,37360954","2,40797938"
23/01/2010 15.00,"0,51829219",,"2,33750941"
23/01/2010 16.00,"0,3666523","17,58241081","1,63835547"
23/01/2010 17.00,"0,36219268",,"1,27442202"
23/01/2010 18.00,"0,4215005","21,48962021","1,4526411"
23/01/2010 19.00,"0,55352995",,"1,83797732"
23/01/2010 20.00,"0,54469109","12,69841003","1,86041844"
23/01/2010 21.00,"0,93269085",,"3,50441216"
23/01/2010 22.00,"1,14134817","25,39682007","4,98487533"
23/01/2010 23.00,"0,91978731",,"4,39207925"
24/01/2010 0.00,"0,83096421","25,88521957","3,70057112"
24/01/2010 1.00,"0,82457186",,"3,41039966"
24/01/2010 2.00,"0,77726121","29,7924099","3,3271155"
24/01/2010 3.00,,,"2,80892959"
24/01/2010 4.00,"0,6039162","24,90842056","2,55915032"
24/01/2010 5.00,"0,44047252",,
24/01/2010 6.00,"0,42355439","26,86202049","1,54373278"
24/01/2010 7.00,"0,40031148",,"1,36412753"
24/01/2010 8.00,"0,39137826","23,93161964","1,34201896"
24/01/2010 9.00,"0,52644836",,"1,8168705"
24/01/2010 10.00,"0,59495269","29,7924099","2,76658171"
24/01/2010 11.00,"0,74385833",,"3,79109226"
24/01/2010 12.00,"0,73591303","34,67642975","4,08968549"
24/01/2010 13.00,"0,77769575",,"4,15288899"
24/01/2010 14.00,"0,75634946","31,74603081","4,04063253"
24/01/2010 15.00,"0,67021635",,"3,51274241"
24/01/2010 16.00,"0,48288784","34,67642975","2,49386198"
24/01/2010 17.00,"0,47723526",,"2,12448859"
24/01/2010 18.00,"0,51838539","30,28083038","1,99828906"
24/01/2010 19.00,"0,64863356",,"2,60201382"
24/01/2010 20.00,"0,86560898","30,76922989","2,97568607"
24/01/2010 21.00,"1,07392729",,"4,03944976"
24/01/2010 22.00,"1,0338443","30,28083038","4,47233683"
24/01/2010 23.00,"0,8727248",,"3,86316806"
25/01/2010 0.00,"0,72061658","29,7924099","3,03091323"
25/01/2010 1.00,"0,62511337",,"2,57062412"
25/01/2010 2.00,"0,49755286","25,88521957","1,99055783"
25/01/2010 3.00,"0,42061976",,"1,53524489"
25/01/2010 4.00,"0,32319081","17,58241081","1,19171755"
25/01/2010 5.00,"0,28413535",,"0,95914999"
25/01/2010 6.00,"0,282396","20,02441978","0,94175522"
25/01/2010 7.00,"0,35097955",,"1,0573627"
25/01/2010 8.00,"0,54886179","21,0012207","1,64343335"
25/01/2010 9.00,"0,94178134",,"2,65527615"
25/01/2010 10.00,"1,5538106","31,74603081","7,18024577"
25/01/2010 11.00,"1,15571262",,"7,43048676"
25/01/2010 12.00,"0,82493301","49,32844162","5,65666587"
25/01/2010 13.00,"1,03297521",,"4,92140945"
25/01/2010 14.00,"1,18476656","46,88644028","5,30082774"
25/01/2010 15.00,"0,8312974",,"4,05376607"
25/01/2010 16.00,"0,67859736","38,0952301","3,55113518"
25/01/2010 17.00,"0,74714013",,"3,42852159"
25/01/2010 18.00,"0,99024418","36,14162064","4,95536504"
25/01/2010 19.00,"1,10598576",,"5,53580356"
25/01/2010 20.00,"1,43348474","36,14162064","6,18033341"
25/01/2010 21.00,"1,57329872",,"7,73224388"
25/01/2010 22.00,"1,27038707","53,23564148","7,33805061"
25/01/2010 23.00,"1,04376661",,"5,38443633"
26/01/2010 0.00,"0,89236903","50,30524063","4,07698621"
26/01/2010 1.00,"0,81145396",,"3,41547653"
26/01/2010 2.00,"0,73978782","44,93283081","3,13070941"
26/01/2010 3.00,,,"2,6620514"
26/01/2010 4.00,"0,36583214","38,0952301","1,61450784"
26/01/2010 5.00,"0,31095831",,
26/01/2010 6.00,"0,31612508","33,21123123","1,2784046"
26/01/2010 7.00,"0,40088582",,"1,35838249"
26/01/2010 8.00,"0,51577929","28,32722092","1,5959842"
26/01/2010 9.00,"0,96829441",,"2,69538256"
26/01/2010 10.00,"1,23693176","25,88521957","5,340985"
26/01/2010 11.00,"1,26359395",,"6,60753951"
26/01/2010 12.00,"1,23582734","34,18803024","6,68475422"
26/01/2010 13.00,"0,90400505",,"5,02357117"
26/01/2010 14.00,"0,97073975","30,76922989","4,17889571"
26/01/2010 15.00,"1,08744828",,"5,6897082"
26/01/2010 16.00,"0,74789389","25,39682007","3,48426234"
26/01/2010 17.00,"0,66198912",,"2,72652107"
26/01/2010 18.00,"0,856162","30,28083038","3,34616086"
26/01/2010 19.00,"0,96983221",,"4,20188195"
26/01/2010 20.00,"0,91102534","25,39682007","4,80611928"
26/01/2010 21.00,"0,84219831",,"4,16946406"
26/01/2010 22.00,"0,74158308","22,46640968","3,46136255"
26/01/2010 23.00,"0,57592824",,"2,7757937"
27/01/2010 0.00,"0,45030629","15,62880993","1,74328852"
27/01/2010 1.00,"0,47329989",,"1,72367364"
27/01/2010 2.00,"0,3591963","19,04759979","1,38813686"
27/01/2010 3.00,"0,32243589",,"1,04616248"
27/01/2010 4.00,"0,26895307","12,21000957","0,88530155"
27/01/2010 5.00,"0,26579708",,"0,84091154"
27/01/2010 6.00,"0,27636829","10,25640965","0,72599562"
27/01/2010 7.00,"0,27021593",,"0,74610781"
27/01/2010 8.00,"0,37820677","6,34920597","0,93264087"
27/01/2010 9.00,"0,84200142",,"2,19582199"
27/01/2010 10.00,"0,86199865","6,34920597","3,64511208"
27/01/2010 11.00,"0,68190829",,"2,77570319"
27/01/2010 12.00,"0,82433187","14,65200996","3,2906947"
27/01/2010 13.00,"0,72699029",,"3,81993133"
27/01/2010 14.00,"0,76595838","15,14041042","3,24766339"
27/01/2010 15.00,"0,86235397",,"4,20490244"
27/01/2010 16.00,"0,81167065","16,60560989","3,71226052"
27/01/2010 17.00,"0,68443284",,"2,96142467"
27/01/2010 18.00,"0,95472682","14,16361046","3,60282623"
27/01/2010 19.00,"0,93184972",,"4,24385557"
27/01/2010 20.00,"0,90873728","17,58241081","3,94438772"
27/01/2010 21.00,"0,79155576",,"3,62958554"
27/01/2010 22.00,"0,94656134","16,60560989","4,07510069"
27/01/2010 23.00,"0,6832492",,"3,4340561"
28/01/2010 0.00,"0,56934133","12,69841003","2,40888552"
28/01/2010 1.00,"0,50201481",,"2,10818812"
28/01/2010 2.00,"0,47621938","20,51280975","1,84929043"
28/01/2010 3.00,,,"1,73836522"
28/01/2010 4.00,"0,34602714","17,09399986","1,48354875"
28/01/2010 5.00,"0,28136265",,
28/01/2010 6.00,"0,33918509","21,97801971","1,56155265"
28/01/2010 7.00,"0,41518037",,"1,59740902"
28/01/2010 8.00,"0,56803653","24,90842056","1,85492461"
28/01/2010 9.00,"0,84003723",,"3,28681789"
28/01/2010 10.00,"0,97114051","30,76922989","4,69155118"
28/01/2010 11.00,"0,89129024",,"4,64730252"
28/01/2010 12.00,"0,78728953","37,11843109","4,58576284"
28/01/2010 13.00,"0,77863591",,"4,27981161"
28/01/2010 14.00,"0,78618744","24,42000961","4,53630511"
28/01/2010 15.00,"0,70999644",,"4,55853063"
28/01/2010 16.00,"0,52720211","30,76922989","3,24718845"
28/01/2010 17.00,"0,83564635",,"4,25032979"
28/01/2010 18.00,"1,08222209","32,23442078","5,69944801"
28/01/2010 19.00,"1,38514073",,"6,55240794"
28/01/2010 20.00,"1,2232768","32,23442078","6,38592403"
28/01/2010 21.00,"1,23114404",,"5,92802588"
28/01/2010 22.00,"1,30745387","31,25761986","6,45704487"
28/01/2010 23.00,"0,98125038",,"4,82103663"
29/01/2010 0.00,"1,03057531","34,18803024","4,88124202"
29/01/2010 1.00,"0,98054089",,"4,93061432"
29/01/2010 2.00,"0,81104737","39,07204056","4,44318961"
29/01/2010 3.00,"0,5690594",,"3,1745594"
29/01/2010 4.00,"0,3099599","41,02563095","1,56985544"
29/01/2010 5.00,"0,31861236",,"1,55541099"
29/01/2010 6.00,"0,32313605","33,21123123","1,78267489"
29/01/2010 7.00,"0,42615467",,"1,83696642"
29/01/2010 8.00,"0,53239918","22,95482063","1,95108094"
29/01/2010 9.00,"0,9789297",,"3,19344916"
29/01/2010 10.00,"1,42978586","13,67521","6,50177355"
29/01/2010 11.00,"1,09768164",,"6,98202536"
29/01/2010 12.00,"0,75176868","21,97801971","4,22914467"
29/01/2010 13.00,"0,67585262",,"3,56209437"
29/01/2010 14.00,"0,84271207","29,7924099","3,9214981"
29/01/2010 15.00,"0,57857745",,"3,45405236"
29/01/2010 16.00,"0,49278801","26,86202049","2,28903411"
29/01/2010 17.00,"0,60178541",,"2,6392584"
29/01/2010 18.00,"1,0365937","22,46640968","4,09903681"
29/01/2010 19.00,"1,10216573",,"4,87719842"
29/01/2010 20.00,"1,12214781","20,51280975","4,87754726"
29/01/2010 21.00,"1,471049",,"6,49129946"
29/01/2010 22.00,"1,38435436","19,04759979","6,85680621"
29/01/2010 23.00,"0,98939256",,"4,81229552"
30/01/2010 0.00,"0,6930818","31,25761986","2,91965547"
30/01/2010 1.00,"0,44078707",,"1,61466853"
30/01/2010 2.00,"0,4095942","29,7924099","1,29936191"
30/01/2010 3.00,,,"1,27604922"
30/01/2010 4.00,"0,33318651","22,95482063","1,2732362"
30/01/2010 5.00,"0,31766172",,
30/01/2010 6.00,"0,31374382","16,60560989","1,17165112"
30/01/2010 7.00,"0,31378227",,"1,15343157"
30/01/2010 8.00,"0,33862007","18,07081032","1,18923098"
30/01/2010 9.00,"0,4448203",,"1,41355271"
30/01/2010 10.00,"0,50471645","14,65200996","2,04028608"
30/01/2010 11.00,"0,56073547",,"2,12547101"
30/01/2010 12.00,"0,52806538","14,16361046","2,00742172"
30/01/2010 13.00,"0,60045848",,"2,11031466"
30/01/2010 14.00,"0,80200814","12,21000957","2,99090242"
30/01/2010 15.00,"0,81587513",,"4,00983472"
30/01/2010 16.00,"0,55650419","19,53602028","2,62175176"
30/01/2010 17.00,"0,53903385",,"2,05702997"
30/01/2010 18.00,"0,6632147","17,58241081","2,59268387"
30/01/2010 19.00,"0,54796591",,"2,26378301"
30/01/2010 20.00,"0,47572775","10,25640965","1,71134861"
30/01/2010 21.00,"0,61291466",,"2,01526584"
30/01/2010 22.00,"0,76698707","12,21000957","2,98160399"
30/01/2010 23.00,"0,63559721",,"2,46172681"
31/01/2010 0.00,"0,60284789","12,21000957","2,15194861"
31/01/2010 1.00,"0,4899093",,"1,69216901"
31/01/2010 2.00,"0,51764445","12,69841003","2,00038307"
31/01/2010 3.00,"0,54663315",,"1,9944743"
31/01/2010 4.00,"0,49124089","10,25640965","2,07243243"
31/01/2010 5.00,"0,31448826",,"1,29292125"
31/01/2010 6.00,"0,24088123","12,21000957","0,78295677"
31/01/2010 7.00,"0,17240486",,"0,50797116"
31/01/2010 8.00,"0,20625044","8,79120922","0,49766387"
31/01/2010 9.00,"0,26642152",,"0,77550827"
31/01/2010 10.00,"0,39753761","10,7448101","1,48567123"
31/01/2010 11.00,"0,5038159",,"2,30345924"
31/01/2010 12.00,"0,47318223","13,18680954","2,18594692"
31/01/2010 13.00,"0,47282923",,"1,72521032"
31/01/2010 14.00,"0,48888992","14,16361046","2,09350264"
31/01/2010 15.00,"0,41959223",,"2,08604701"
31/01/2010 16.00,"0,20578094","9,27960968","0,80339135"
31/01/2010 17.00,"0,22834466",,"0,66036963"
31/01/2010 18.00,"0,32001269","16,11721039","0,90159084"
31/01/2010 19.00,"0,48908681",,"1,50550171"
31/01/2010 20.00,"0,47839211","13,67521","1,69974668"
31/01/2010 21.00,"0,43122708",,"1,27243074"
31/01/2010 22.00,"0,56618068","13,18680954","1,60767869"
31/01/2010 23.00,"0,56864932",,"2,04964248"
01/02/2010 0.00,"0,40482352","16,60560989","1,54700345"
01/02/2010 1.00,"0,36678627",,"1,29191951"
01/02/2010 2.00,"0,32921735","10,25640965","1,1751374"
01/02/2010 3.00,,,"0,99362832"
01/02/2010 4.00,"0,22961801","12,21000957","0,79093412"
01/02/2010 5.00,"0,19347505",,
01/02/2010 6.00,"0,23984205","8,79120922","0,80800853"
01/02/2010 7.00,"0,28691853",,"0,87160765"
01/02/2010 8.00,"0,36580068","9,76801014","1,08704079"
01/02/2010 9.00,"0,59735492",,"1,89095183"
01/02/2010 10.00,"0,57813824","15,14041042","2,78763056"
01/02/2010 11.00,"0,56914095",,"2,83220059"
01/02/2010 12.00,"0,67020004","21,0012207","3,04662385"
01/02/2010 13.00,"0,42593798",,"2,25537446"
01/02/2010 14.00,"0,39681648","20,02441978","1,88009739"
01/02/2010 15.00,"0,38111111",,"2,28275413"
01/02/2010 16.00,"0,20476157","12,69841003","1,15395024"
01/02/2010 17.00,"0,41212691",,"1,49592564"
01/02/2010 18.00,"0,50679364","18,07081032","2,11605156"
01/02/2010 19.00,"0,52470901",,"2,00967234"
01/02/2010 20.00,"0,42972656","20,51280975","1,5470543"
01/02/2010 21.00,"0,72800967",,"2,36347342"
01/02/2010 22.00,"0,73286306","14,16361046","3,55310409"
01/02/2010 23.00,"0,46188639",,"2,20015034"
02/02/2010 0.00,"0,3513174","14,65200996","1,43649216"
02/02/2010 1.00,"0,3031365",,"1,15764805"
02/02/2010 2.00,"0,27401383","18,07081032","1,04713066"
02/02/2010 3.00,"0,25969015",,"0,81695915"
02/02/2010 4.00,"0,17883566","12,69841003","0,69266345"
02/02/2010 5.00,"0,21162808",,"0,69091726"
02/02/2010 6.00,"0,23084475","12,21000957","0,8045609"
02/02/2010 7.00,"0,31335704",,"0,93178049"
02/02/2010 8.00,"0,44874635","9,76801014","1,15248576"
02/02/2010 9.00,"0,90712143",,"3,11445673"
02/02/2010 10.00,"0,79158022","14,16361046","4,71661006"
02/02/2010 11.00,"0,38872672",,"2,36621525"
02/02/2010 12.00,"0,37823007","22,95482063","1,64621383"
02/02/2010 13.00,"0,34299231",,"1,63276197"
02/02/2010 14.00,"0,3598021","15,62880993","1,81945368"
02/02/2010 15.00,"0,44562998",,"1,65673673"
02/02/2010 16.00,"0,41796705","26,37360954","2,0780422"
02/02/2010 17.00,"0,3434653",,"1,28547275"
02/02/2010 18.00,"0,35865807","19,53602028","1,32694295"
02/02/2010 19.00,"0,3930279",,"1,70012399"
02/02/2010 20.00,"0,3050704","13,18680954","1,24229093"
02/02/2010 21.00,"0,45999326",,"1,28030435"
02/02/2010 22.00,"0,84244645","13,18680954","2,98417496"
02/02/2010 23.00,"0,68957515",,"3,65078897"
03/02/2010 0.00,"0,55639585","10,25640965","2,65824579"
03/02/2010 1.00,"0,47897344",,"2,20941318"
03/02/2010 2.00,"0,37988786","19,04759979","1,79894588"
03/02/2010 3.00,,,"1,33516133"
03/02/2010 4.00,"0,26582504","18,55920982","1,07254956"
03/02/2010 5.00,"0,25662737",,
03/02/2010 6.00,"0,28196262","16,60560989","0,93103401"
03/02/2010 7.00,"0,33690169",,"0,94020125"
03/02/2010 8.00,"0,55210748","18,55920982","1,25990638"
03/02/2010 9.00,"0,89244825",,"2,79600556"
03/02/2010 10.00,"1,158363","17,58241081","5,01313064"
03/02/2010 11.00,"1,06658896",,"6,13182353"
03/02/2010 12.00,"0,80225395","23,93161964","4,43508615"
03/02/2010 13.00,"0,87750713",,"4,27743488"
03/02/2010 14.00,"0,91707053","23,44322014","4,33949222"
03/02/2010 15.00,"0,82126442",,"5,0798672"
03/02/2010 16.00,"0,55443981","21,97801971","2,6221728"
03/02/2010 17.00,"0,74775059",,"3,14743499"
03/02/2010 18.00,"1,02726322","16,11721039","4,9995659"
03/02/2010 19.00,"1,29602522",,"5,62085425"
03/02/2010 20.00,"2,00342254","31,25761986","11,52228456"
03/02/2010 21.00,"1,5788581",,"9,63567532"
03/02/2010 22.00,"1,20045678","38,0952301","6,77906877"
03/02/2010 23.00,"0,77189988",,"4,26918294"
04/02/2010 0.00,"0,69336606","43,9560318","3,11143421"
04/02/2010 1.00,"0,6172438",,"2,71926477"
04/02/2010 2.00,"0,95493536","27,35042","3,22059492"
04/02/2010 3.00,"0,76435068",,"3,15665511"
04/02/2010 4.00,"0,51373122","31,74603081","2,44232347"
04/02/2010 5.00,"0,36207734",,"1,68600192"
04/02/2010 6.00,"0,37915275","23,44322014","1,68852205"
04/02/2010 7.00,"0,56368758",,"2,21474327"
04/02/2010 8.00,"0,71348328","24,42000961","2,62189516"
04/02/2010 9.00,"1,11125156",,"3,79534739"
04/02/2010 10.00,"2,01184083","28,32722092","10,10206542"
04/02/2010 11.00,"2,06203602",,"14,14420209"
04/02/2010 12.00,"1,22753021","41,02563095","9,05551038"
04/02/2010 13.00,"1,0520451",,"6,685818"
04/02/2010 14.00,"0,98971643","41,02563095","6,16631406"
04/02/2010 15.00,"0,76395574",,"5,40445902"
04/02/2010 16.00,"0,50875084","36,14162064","2,88525239"
04/02/2010 17.00,"0,61080018",,"2,68736758"
04/02/2010 18.00,,,
04/02/2010 19.00,"0,74924179",,"3,53043007"
04/02/2010 20.00,"0,99473525","26,37360954","4,16814399"
04/02/2010 21.00,"1,41285725",,"6,30094249"
04/02/2010 22.00,"1,43728264","26,37360954","6,57210418"
04/02/2010 23.00,"1,3556674",,"6,84460526"
05/02/2010 0.00,"0,82189702","41,5140419","4,59178348"
05/02/2010 1.00,"0,70577681",,"3,49099793"
05/02/2010 2.00,"0,48811869","37,11843109","2,37756091"
05/02/2010 3.00,,,"1,87399539"
05/02/2010 4.00,"0,46798866","31,74603081","1,22532635"
05/02/2010 5.00,"0,35165758",,
05/02/2010 6.00,"0,34573589","18,07081032","1,12534203"
05/02/2010 7.00,"0,50749381",,"1,28557851"
05/02/2010 8.00,"0,69538151","14,65200996","1,30412961"
05/02/2010 9.00,"1,01143436",,"2,5108591"
05/02/2010 10.00,"0,90426718","16,11721039","3,07337603"
05/02/2010 11.00,"0,8769922",,"3,67906259"
05/02/2010 12.00,"0,94910803","23,44322014","4,40966929"
05/02/2010 13.00,"0,83297966",,"3,80273691"
05/02/2010 14.00,"0,8993334","22,46640968","3,91856914"
05/02/2010 15.00,"0,87813739",,"4,48198002"
05/02/2010 16.00,"0,74148406","23,93161964","3,64342182"
05/02/2010 17.00,"0,68136889",,"2,94553913"
05/02/2010 18.00,"0,70864387","24,42000961","2,74474062"
05/02/2010 19.00,"0,86799257",,"3,10817269"
05/02/2010 20.00,"0,90659601","18,07081032","3,38693137"
05/02/2010 21.00,"0,93114722",,"3,82500717"
05/02/2010 22.00,"1,0785372","18,07081032","5,00060832"
05/02/2010 23.00,"0,64106688",,"3,24721591"
06/02/2010 0.00,"0,44445682","23,93161964","1,56896861"
06/02/2010 1.00,"0,36480228",,"1,1246525"
06/02/2010 2.00,"0,36586825","20,02441978","1,00528518"
06/02/2010 3.00,"0,3963796",,"0,89925784"
06/02/2010 4.00,"0,34881498","13,67521","0,8020662"
06/02/2010 5.00,"0,25155612",,"0,71218883"
06/02/2010 6.00,"0,24366208","25,39682007","0,50490287"
06/02/2010 7.00,"0,35540772",,"0,64025032"
06/02/2010 8.00,"0,54242517","15,14041042","0,95449213"
06/02/2010 9.00,"1,13202118",,"3,0468842"
06/02/2010 10.00,"1,05355028","10,25640965","4,23052575"
06/02/2010 11.00,"0,74483926",,"3,14704548"
06/02/2010 12.00,"0,60352825","11,23320961","2,50423436"
06/02/2010 13.00,"0,61189761",,"2,30068791"
06/02/2010 14.00,"0,6542908","13,18680954","2,75966408"
06/02/2010 15.00,"0,55580752",,"2,67090744"
06/02/2010 16.00,"0,40640559","18,07081032","1,18849468"
06/02/2010 17.00,"0,43344291",,"1,13609172"
06/02/2010 18.00,"0,4837313","11,72161007","1,38550385"
06/02/2010 19.00,"0,53654541",,"1,71000516"
06/02/2010 20.00,"0,72001078","7,81440783","1,95738227"
06/02/2010 21.00,"0,86933465",,"3,38358544"
06/02/2010 22.00,"0,81928392","10,7448101","2,97165976"
06/02/2010 23.00,"0,80065208",,"3,1186244"
07/02/2010 0.00,"0,75644499","10,25640965","2,86239837"
07/02/2010 1.00,"0,70232724",,"2,50808472"
07/02/2010 2.00,"0,71318271","19,53602028","2,47641941"
07/02/2010 3.00,,,"2,67440388"
07/02/2010 4.00,"0,54765485","15,62880993","2,20540823"
07/02/2010 5.00,"0,41746144",,
07/02/2010 6.00,"0,35574557","10,25640965","1,42856566"
07/02/2010 7.00,"0,3755296",,"1,30564799"
07/02/2010 8.00,"0,42380603","13,18680954","1,38257794"
07/02/2010 9.00,"0,52898806",,"1,9937746"
07/02/2010 10.00,"0,59507851","9,27960968","2,65114306"
07/02/2010 11.00,"0,56094867",,"3,69511187"
07/02/2010 12.00,"0,56291985","13,18680954","3,41676202"
07/02/2010 13.00,"0,49683056",,"2,83991453"
07/02/2010 14.00,"0,50215112","23,44322014","2,47906361"
07/02/2010 15.00,"0,35692921",,"1,76924541"
07/02/2010 16.00,"0,30837667","19,53602028","1,2469376"
07/02/2010 17.00,"0,29584476",,"1,27154086"
07/02/2010 18.00,"0,36220899","15,62880993","1,40020763"
07/02/2010 19.00,"0,38557889",,"1,6633452"
07/02/2010 20.00,"0,39570623","12,69841003","1,51893628"
07/02/2010 21.00,"0,39901716",,"1,72723314"
07/02/2010 22.00,"0,56110711","14,16361046","2,1550586"
07/02/2010 23.00,"0,55472291",,"2,45834935"
08/02/2010 0.00,"0,54802299","17,58241081","2,23795427"
08/02/2010 1.00,"0,49998305",,"2,18051716"
08/02/2010 2.00,"0,42553955","16,60560989",
08/02/2010 3.00,"0,38707591",,
08/02/2010 4.00,"0,33608153","16,11721039",
08/02/2010 5.00,"0,31803219",,"1,31483455"
08/02/2010 6.00,"0,3443973","15,62880993",
08/02/2010 7.00,"0,39586467",,
08/02/2010 8.00,"0,47491924","19,53602028","1,56204488"
08/02/2010 9.00,"0,74290186",,"2,60202501"
08/02/2010 10.00,"0,9791592","23,93161964","4,74845233"
08/02/2010 11.00,"0,82455671",,"4,62937892"
08/02/2010 12.00,"0,71630025","28,32722092","3,9153483"
08/02/2010 13.00,"0,8579759",,"4,26133984"
08/02/2010 14.00,"1,11500286","35,65322113","5,21728729"
08/02/2010 15.00,"1,03563258",,"6,55072786"
08/02/2010 16.00,"0,67633959","32,23442078","3,44006861"
08/02/2010 17.00,"0,78881335",,"3,73637562"
08/02/2010 18.00,"0,82038019","28,81562042","4,17006409"
08/02/2010 19.00,"0,94412532",,"4,74771602"
08/02/2010 20.00,"0,89135548","28,32722092","4,89684585"
08/02/2010 21.00,"1,14105226",,"5,11038941"
08/02/2010 22.00,"1,46440384","27,35042","7,318751"
08/02/2010 23.00,"0,96154324",,"5,45781898"
09/02/2010 0.00,"0,70971917","31,25761986","3,58315847"
09/02/2010 1.00,"0,54179723",,
09/02/2010 2.00,"0,44717593","24,90842056",
09/02/2010 3.00,,,"1,9550747"
09/02/2010 4.00,"0,38105053","29,7924099","1,68426184"
09/02/2010 5.00,"0,35598439",,
09/02/2010 6.00,"0,43446112","24,42000961","1,66169054"
09/02/2010 7.00,"0,48205953",,"1,85241058"
09/02/2010 8.00,"0,61148753","24,90842056","1,97065005"
09/02/2010 9.00,"1,05359921",,"3,44100628"
09/02/2010 10.00,"1,40216954","22,95482063","6,47887071"
09/02/2010 11.00,"0,96845751",,"6,32832928"
09/02/2010 12.00,"1,00201767","38,0952301","5,17864841"
09/02/2010 13.00,"1,05494012",,"4,60295929"
09/02/2010 14.00,"1,02867636","41,5140419","4,84127188"
09/02/2010 15.00,"0,90831905",,"4,81314268"
09/02/2010 16.00,"0,62682709","34,18803024","3,18522163"
09/02/2010 17.00,"0,82637178",,"3,36143315"
09/02/2010 18.00,,,
09/02/2010 19.00,"0,95235605",,"3,83960112"
09/02/2010 20.00,"0,81024236",,"3,74141994"
09/02/2010 21.00,"0,72742717",,"3,18813635"
09/02/2010 22.00,"0,67975071","19,53602028","3,05386997"
09/02/2010 23.00,"0,58889003",,"2,80134176"
10/02/2010 0.00,"0,64544146","17,09399986","2,42652132"
10/02/2010 1.00,"0,46774517",,"2,01276402"
10/02/2010 2.00,"0,47125532","25,39682007","1,71586511"
10/02/2010 3.00,"0,3133151",,"1,24759763"
10/02/2010 4.00,"0,2820034","14,65200996","1,0586309"
