TARANTO - SAN VITO,,,
,SO2,NO2,PM10
16/03/2011 5.00,"0,774445",,"36,099991"
16/03/2011 6.00,"1,079256",,"36,099991"
16/03/2011 7.00,"0,902553",,"36,099991"
16/03/2011 8.00,"0,999653",,"36,099991"
16/03/2011 9.00,"1,003552",,"36,099991"
16/03/2011 10.00,"1,07844",,"36,099991"
16/03/2011 11.00,"0,965474",,"36,099991"
16/03/2011 12.00,"0,876714",,"36,099991"
16/03/2011 13.00,"1,003914",,"36,099991"
16/03/2011 14.00,"1,028303",,"36,099991"
16/03/2011 15.00,"1,030026",,"36,099991"
16/03/2011 16.00,"0,926488",,"36,099991"
16/03/2011 17.00,"1,125857",,"36,099991"
16/03/2011 18.00,"0,926488",,"36,099991"
16/03/2011 19.00,"1,003189",,"36,099991"
16/03/2011 20.00,"0,822497",,"36,099991"
16/03/2011 21.00,"1,037097",,"36,099991"
16/03/2011 22.00,"0,928392",,"36,099991"
16/03/2011 23.00,"0,851872",,"36,099991"
17/03/2011 0.00,"0,914793",,"36,099991"
17/03/2011 1.00,,"3,550978","28,4"
17/03/2011 2.00,"0,401276",,"28,4"
17/03/2011 3.00,"0,494399","4,526977","28,4"
17/03/2011 4.00,"0,574142","3,879339","28,4"
17/03/2011 5.00,"0,46865","3,160318","28,4"
17/03/2011 6.00,"0,723045","3,225213","28,4"
17/03/2011 7.00,"0,531802","4,01302","28,4"
17/03/2011 8.00,"0,428808","5,660021","28,4"
17/03/2011 9.00,"0,562487","5,234318","28,4"
17/03/2011 10.00,"0,535192","4,990318","28,4"
17/03/2011 11.00,"0,710201","5,840424","28,4"
17/03/2011 12.00,"0,84376","6,408892","28,4"
17/03/2011 13.00,"0,745999","6,064958","28,4"
17/03/2011 14.00,"0,995636","6,503637","28,4"
17/03/2011 15.00,"0,810875","5,635362","28,4"
17/03/2011 16.00,"1,028462","5,952042","28,4"
17/03/2011 17.00,"1,103031","10,279143","28,4"
17/03/2011 18.00,"0,923266","11,233078","28,4"
17/03/2011 19.00,"1,024239","16,798356","28,4"
17/03/2011 20.00,"1,177423","15,963816","28,4"
17/03/2011 21.00,"1,126521","16,694523","28,4"
17/03/2011 22.00,"1,066758","23,289","28,4"
17/03/2011 23.00,"1,043982","26,331221","28,4"
18/03/2011 0.00,"0,683084","18,508955","28,4"
18/03/2011 1.00,"0,890262","12,759374","11,5"
18/03/2011 2.00,"0,692955","8,283021","11,5"
18/03/2011 3.00,"0,988798","6,110383","11,5"
18/03/2011 4.00,"0,774721","5,390064","11,5"
18/03/2011 5.00,"0,766693","3,936446","11,5"
18/03/2011 6.00,"0,77365","4,572404","11,5"
18/03/2011 7.00,"1,006221","12,533548","11,5"
18/03/2011 8.00,"0,810282","20,707534","11,5"
18/03/2011 9.00,"0,638366","9,177254","11,5"
18/03/2011 10.00,"0,644907","5,656126","11,5"
18/03/2011 11.00,"0,742549","5,204468","11,5"
18/03/2011 12.00,"0,684868","6,450424","11,5"
18/03/2011 13.00,"0,758487","7,166849","11,5"
18/03/2011 14.00,"1,119979","9,248636","11,5"
18/03/2011 15.00,"0,892522","7,053936","11,5"
18/03/2011 16.00,"0,898053","12,822967","11,5"
18/03/2011 17.00,"1,063903","14,833382","11,5"
18/03/2011 18.00,"0,805108","28,741374","11,5"
18/03/2011 19.00,"0,767763","40,575354","11,5"
18/03/2011 20.00,"0,773353","17,854823","11,5"
18/03/2011 21.00,"0,72465","8,9047","11,5"
18/03/2011 22.00,"0,599118","8,713913","11,5"
18/03/2011 23.00,"0,820152","11,948208","11,5"
19/03/2011 0.00,"0,540842","19,595266","11,5"
19/03/2011 1.00,"0,729705","20,187086","11,4"
19/03/2011 2.00,"0,62011","9,666552","11,4"
19/03/2011 3.00,"0,715433","5,827445","11,4"
19/03/2011 4.00,"0,68118","4,963064","11,4"
19/03/2011 5.00,"0,496183","4,969552","11,4"
19/03/2011 6.00,"0,696702","28,261157","11,4"
19/03/2011 7.00,"0,53103","13,843102","11,4"
19/03/2011 8.00,"0,72031","12,080585","11,4"
19/03/2011 9.00,"0,598464","18,502465","11,4"
19/03/2011 10.00,"0,721024","17,078693","11,4"
19/03/2011 11.00,"0,674402","15,085163","11,4"
19/03/2011 12.00,"0,827883","13,622464","11,4"
19/03/2011 13.00,"0,587879","9,879403","11,4"
19/03/2011 14.00,"0,645145","8,292105","11,4"
19/03/2011 15.00,"0,795891","9,096785","11,4"
19/03/2011 16.00,"0,625164","7,64317","11,4"
19/03/2011 17.00,"0,653648","8,355702","11,4"
19/03/2011 18.00,"0,773055","10,302508","11,4"
19/03/2011 19.00,"0,651032","13,745755","11,4"
19/03/2011 20.00,"0,462288","13,959904","11,4"
19/03/2011 21.00,"0,780548","20,675086","11,4"
19/03/2011 22.00,"0,743679","13,821039","11,4"
19/03/2011 23.00,"0,820806","8,78919","11,4"
20/03/2011 0.00,"0,84495","8,103914","11,4"
20/03/2011 1.00,"0,546729","8,106511","11,9"
20/03/2011 2.00,"0,710854","7,360232","11,9"
20/03/2011 3.00,"0,680765","6,882615","11,9"
20/03/2011 4.00,"0,804572","5,512063","11,9"
20/03/2011 5.00,"0,745999","7,19151","11,9"
20/03/2011 6.00,"0,801064","7,602936","11,9"
20/03/2011 7.00,"0,841798","6,299872","11,9"
20/03/2011 8.00,"0,632954","5,256382","11,9"
20/03/2011 9.00,"0,70241","4,698298","11,9"
20/03/2011 10.00,"0,883186","5,802786","11,9"
20/03/2011 11.00,"0,940689","6,044191","11,9"
20/03/2011 12.00,"1,415406","7,139595","11,9"
20/03/2011 13.00,"1,109929","7,541935","11,9"
20/03/2011 14.00,"1,369795","7,343361","11,9"
20/03/2011 15.00,"1,251934","7,43551","11,9"
20/03/2011 16.00,"1,24349","7,112339","11,9"
20/03/2011 17.00,"1,329061","9,666552","11,9"
20/03/2011 18.00,"1,110881","18,104014","11,9"
20/03/2011 19.00,"1,215719","13,111094","11,9"
20/03/2011 20.00,"1,293025","11,162994","11,9"
20/03/2011 21.00,"1,335602","10,338841","11,9"
20/03/2011 22.00,"0,856189","9,506913","11,9"
20/03/2011 23.00,"0,881759","10,333653","11,9"
21/03/2011 0.00,"0,821817","8,328445","11,9"
21/03/2011 1.00,"0,937895","7,029275","14,7"
21/03/2011 2.00,"0,755573","8,876146","14,7"
21/03/2011 3.00,"0,934624","7,579573","14,7"
21/03/2011 4.00,"0,808735","10,190893","14,7"
21/03/2011 5.00,"0,791371","11,22789","14,7"
21/03/2011 6.00,"0,806713","20,772426","14,7"
21/03/2011 7.00,"0,859817","11,924844","14,7"
21/03/2011 8.00,"0,647821","11,876824","14,7"
21/03/2011 9.00,"0,918212","14,663357","14,7"
21/03/2011 10.00,"0,998847","31,100895","14,7"
21/03/2011 11.00,"0,947469","24,537556","14,7"
21/03/2011 12.00,"1,158869","27,347449","14,7"
21/03/2011 13.00,"1,064081","14,390803","14,7"
21/03/2011 14.00,"0,974526","15,911911","14,7"
21/03/2011 15.00,"1,055816","17,919719","14,7"
21/03/2011 16.00,"0,850242","10,900826","14,7"
21/03/2011 17.00,"0,845188","11,993626","14,7"
21/03/2011 18.00,"0,584251","12,628287","14,7"
21/03/2011 19.00,"0,687663","13,983268","14,7"
21/03/2011 20.00,"0,859876","10,713928","14,7"
21/03/2011 21.00,"0,784176","8,915084","14,7"
21/03/2011 22.00,"0,60899","14,233761","14,7"
21/03/2011 23.00,"0,894663","11,134442","14,7"
22/03/2011 0.00,"0,712816","13,347316","14,7"
22/03/2011 1.00,"0,86838","13,20844","19,200001"
22/03/2011 2.00,"0,920887","4,063639","19,200001"
22/03/2011 3.00,"0,965665","3,284913","19,200001"
22/03/2011 4.00,"1,033813","2,857914","19,200001"
22/03/2011 5.00,"0,933613","8,63085","19,200001"
22/03/2011 6.00,"0,740409","7,103254","19,200001"
22/03/2011 7.00,"0,608514","5,17851","19,200001"
22/03/2011 8.00,"0,670359","5,274552","19,200001"
22/03/2011 9.00,"0,915655","7,861213","19,200001"
22/03/2011 10.00,"0,995993","4,789149","19,200001"
22/03/2011 11.00,"1,190922","3,916979","19,200001"
22/03/2011 12.00,"1,427476","3,881936","19,200001"
22/03/2011 13.00,"1,758166","3,879339","19,200001"
22/03/2011 14.00,"1,55622","3,631446","19,200001"
22/03/2011 15.00,"1,382996","3,809255","19,200001"
22/03/2011 16.00,"1,444544","3,817042","19,200001"
22/03/2011 17.00,,,"19,200001"
22/03/2011 18.00,"1,576498","5,31219","19,200001"
22/03/2011 19.00,"1,218692","9,731445","19,200001"
22/03/2011 20.00,"1,184916","15,052714","19,200001"
22/03/2011 21.00,"1,085073","17,683501","19,200001"
22/03/2011 22.00,"0,900847","19,644575","19,200001"
22/03/2011 23.00,"1,035062","13,503056","19,200001"
23/03/2011 0.00,"1,229693","18,747758","19,200001"
23/03/2011 1.00,"0,865644","13,700328","24,9"
23/03/2011 2.00,"0,874028","12,127315","24,9"
23/03/2011 3.00,"1,007173","12,102648","24,9"
23/03/2011 4.00,"0,888182","14,340189","24,9"
23/03/2011 5.00,"0,934981","18,2364","24,9"
23/03/2011 6.00,"0,954783","22,427224","24,9"
23/03/2011 7.00,"1,010205","21,651085","24,9"
23/03/2011 8.00,"1,146977","23,738072","24,9"
23/03/2011 9.00,"1,052842","12,207785","24,9"
23/03/2011 10.00,"2,108836","10,332352","24,9"
23/03/2011 11.00,"3,090913","5,423808","24,9"
23/03/2011 12.00,"3,272938","9,98453","24,9"
23/03/2011 13.00,"3,591318","8,747658","24,9"
23/03/2011 14.00,"2,736497","8,2337","24,9"
23/03/2011 15.00,"3,467688","7,809298","24,9"
23/03/2011 16.00,"3,934554","8,088339","24,9"
23/03/2011 17.00,"5,874923","16,715294","24,9"
23/03/2011 18.00,"4,290457","14,311637","24,9"
23/03/2011 19.00,"2,543293","17,804208","24,9"
23/03/2011 20.00,"1,765658","13,024146","24,9"
23/03/2011 21.00,"1,516675","11,04618","24,9"
23/03/2011 22.00,"1,371519","14,196126","24,9"
23/03/2011 23.00,"1,403572","18,838614","24,9"
24/03/2011 0.00,"1,399765","10,228527","24,9"
24/03/2011 1.00,"1,292846","8,778806","25,700001"
24/03/2011 2.00,"0,842095","8,16102","25,700001"
24/03/2011 3.00,"1,161605","7,649657","25,700001"
24/03/2011 4.00,"0,972801","9,957275","25,700001"
24/03/2011 5.00,"1,090127","8,655509","25,700001"
24/03/2011 6.00,"0,934029","8,31936","25,700001"
24/03/2011 7.00,"1,05088","7,863808","25,700001"
24/03/2011 8.00,"1,107016","9,204509","25,700001"
24/03/2011 9.00,"1,702328","13,883332","25,700001"
24/03/2011 10.00,"2,274864","13,334335","25,700001"
24/03/2011 11.00,"3,348876","11,874229","25,700001"
24/03/2011 12.00,"3,818001","9,883296","25,700001"
24/03/2011 13.00,"5,579259","10,336246","25,700001"
24/03/2011 14.00,"5,719716","10,333653","25,700001"
24/03/2011 15.00,"4,324947","8,899509","25,700001"
24/03/2011 16.00,"3,445448","9,323914","25,700001"
24/03/2011 17.00,"3,091448","10,529634","25,700001"
24/03/2011 18.00,"2,546266","13,614673","25,700001"
24/03/2011 19.00,"2,079519","18,009273","25,700001"
24/03/2011 20.00,"1,648035","20,15204","25,700001"
24/03/2011 21.00,"2,00156","53,034939","25,700001"
24/03/2011 22.00,"1,614259","20,985289","25,700001"
24/03/2011 23.00,"1,385435","16,070246","25,700001"
25/03/2011 0.00,"1,496813","15,657523","25,700001"
25/03/2011 1.00,"1,577509","8,638638","28,700001"
25/03/2011 2.00,"1,291657","9,914446","28,700001"
25/03/2011 3.00,"1,27786","12,60882","28,700001"
25/03/2011 4.00,"1,081326","12,337568","28,700001"
25/03/2011 5.00,"1,106064","14,989122","28,700001"
25/03/2011 6.00,"1,281904","7,920913","28,700001"
25/03/2011 7.00,"1,123071","6,538678","28,700001"
25/03/2011 8.00,"1,240813","9,064339","28,700001"
25/03/2011 9.00,"1,355345","8,020849","28,700001"
25/03/2011 10.00,"1,996207","6,080531","28,700001"
25/03/2011 11.00,"1,967069","7,238231","28,700001"
25/03/2011 12.00,"2,2129","10,162339","28,700001"
25/03/2011 13.00,"2,234427","9,684721","28,700001"
25/03/2011 14.00,"2,393141","10,405041","28,700001"
25/03/2011 15.00,"2,325707","10,294716","28,700001"
25/03/2011 16.00,"2,412765","10,04034","28,700001"
25/03/2011 17.00,"2,093434","12,03646","28,700001"
25/03/2011 18.00,"1,674498","14,895673","28,700001"
25/03/2011 19.00,"1,546111","31,54867","28,700001"
25/03/2011 20.00,"1,346723","36,98674","28,700001"
25/03/2011 21.00,"1,135738","39,132121","28,700001"
25/03/2011 22.00,"1,110583","39,883591","28,700001"
25/03/2011 23.00,"1,058669","28,924371","28,700001"
26/03/2011 0.00,"1,11659","19,852238","28,700001"
26/03/2011 1.00,"1,108204","29,095687","24,200001"
26/03/2011 2.00,"1,138652","32,73751","24,200001"
26/03/2011 3.00,"0,98862","23,609566","24,200001"
26/03/2011 4.00,"0,791846","15,369396","24,200001"
26/03/2011 5.00,"1,09429","7,756083","24,200001"
26/03/2011 6.00,"1,091376","12,110439","24,200001"
26/03/2011 7.00,"1,005745","17,478435","24,200001"
26/03/2011 8.00,"1,048383","20,412914","24,200001"
26/03/2011 9.00,"1,205134","14,347971","24,200001"
26/03/2011 10.00,"0,952464","7,101955","24,200001"
26/03/2011 11.00,"1,263411","5,436787","24,200001"
26/03/2011 12.00,"1,713626","6,681445","24,200001"
26/03/2011 13.00,"1,667064","8,102616","24,200001"
26/03/2011 14.00,"1,731407","8,110404","24,200001"
26/03/2011 15.00,"1,330607","8,363487","24,200001"
26/03/2011 16.00,"1,475644","7,462765","24,200001"
26/03/2011 17.00,"1,616042","9,930019","24,200001"
26/03/2011 18.00,"1,512751","10,894337","24,200001"
26/03/2011 19.00,"1,751565","17,002118","24,200001"
26/03/2011 20.00,"1,337089","23,979481","24,200001"
26/03/2011 21.00,"1,204837","40,023779","24,200001"
26/03/2011 22.00,"1,345176","41,463114","24,200001"
26/03/2011 23.00,"1,081445","33,987366","24,200001"
27/03/2011 0.00,"1,018234","30,838723","24,200001"
27/03/2011 1.00,"0,933078","29,631716","22,200001"
27/03/2011 2.00,"0,956151","23,230609","22,200001"
27/03/2011 3.00,"0,986419","21,304556","22,200001"
27/03/2011 4.00,"0,932364","17,462863","22,200001"
27/03/2011 5.00,"0,693074","23,14365","22,200001"
27/03/2011 6.00,"0,894009","26,549246","22,200001"
27/03/2011 7.00,"0,918152","17,173442","22,200001"
27/03/2011 8.00,"1,041781","19,440815","22,200001"
27/03/2011 9.00,"1,118136","16,69323","22,200001"
27/03/2011 10.00,"1,504009","22,397358","22,200001"
27/03/2011 11.00,"1,134251","11,577018","22,200001"
27/03/2011 12.00,"1,334948","8,323255","22,200001"
27/03/2011 13.00,"1,411599","8,632146","22,200001"
27/03/2011 14.00,"1,611404","7,640573","22,200001"
27/03/2011 15.00,"1,86788","8,353106","22,200001"
27/03/2011 16.00,"1,851825","8,389445","22,200001"
27/03/2011 17.00,"1,953036","9,644487","22,200001"
27/03/2011 18.00,"1,929487","13,586119","22,200001"
27/03/2011 19.00,"1,452036","25,985972","22,200001"
27/03/2011 20.00,"1,752814","54,070652","22,200001"
27/03/2011 21.00,"1,48284","46,741555","22,200001"
27/03/2011 22.00,"1,160594","26,294875","22,200001"
27/03/2011 23.00,"1,168147","22,74909","22,200001"
28/03/2011 0.00,"1,000869","19,980724","22,200001"
28/03/2011 1.00,"0,982256","12,741207","20,4"
28/03/2011 2.00,"0,939263","10,12989","20,4"
28/03/2011 3.00,"0,847804","7,273274","20,4"
28/03/2011 4.00,"0,538701","6,266127","20,4"
28/03/2011 5.00,"0,812303","6,876127","20,4"
28/03/2011 6.00,"1,122833","8,964402","20,4"
28/03/2011 7.00,"0,921006","20,25198","20,4"
28/03/2011 8.00,"0,89169","16,926847","20,4"
28/03/2011 9.00,"1,100296","8,661998","20,4"
28/03/2011 10.00,"1,077105","7,487424","20,4"
28/03/2011 11.00,"1,415405","6,412786","20,4"
28/03/2011 12.00,"1,058491","6,580213","20,4"
28/03/2011 13.00,"1,071455","7,255107","20,4"
28/03/2011 14.00,"1,324661","6,612659","20,4"
28/03/2011 15.00,"1,117185","7,804105","20,4"
28/03/2011 16.00,"1,060335","11,422568","20,4"
28/03/2011 17.00,"1,024774","11,183754","20,4"
28/03/2011 18.00,"1,074369","12,260992","20,4"
28/03/2011 19.00,"1,127651","11,97546","20,4"
28/03/2011 20.00,"0,755454","13,426483","20,4"
28/03/2011 21.00,"0,716385","17,15787","20,4"
28/03/2011 22.00,"0,890916","12,720434","20,4"
28/03/2011 23.00,"0,61339","7,310914","20,4"
29/03/2011 0.00,"0,824077","5,369297","20,4"
29/03/2011 1.00,"0,856843","4,337488","11,3"
29/03/2011 2.00,"0,794642","3,911785","11,3"
29/03/2011 3.00,"0,640507","3,602892","11,3"
29/03/2011 4.00,"0,849767","4,185638","11,3"
29/03/2011 5.00,"0,789885","6,467296","11,3"
29/03/2011 6.00,"0,931948","9,52119","11,3"
29/03/2011 7.00,"0,718288","23,834112","11,3"
29/03/2011 8.00,"0,839241","19,836675","11,3"
29/03/2011 9.00,"1,00961","11,808041","11,3"
29/03/2011 10.00,"0,857795","8,952722","11,3"
29/03/2011 11.00,"0,925407","7,83785","11,3"
29/03/2011 12.00,"0,944971","10,338841","11,3"
29/03/2011 13.00,"1,101604","10,943659","11,3"
29/03/2011 14.00,"0,965665","8,71651","11,3"
29/03/2011 15.00,"0,911313","8,73987","11,3"
29/03/2011 16.00,"0,969472","15,262968","11,3"
29/03/2011 17.00,"0,974883","18,932053","11,3"
29/03/2011 18.00,"0,897518","30,851706","11,3"
29/03/2011 19.00,"0,907924","23,283818","11,3"
29/03/2011 20.00,"1,035359","22,55831","11,3"
29/03/2011 21.00,"0,904237","37,583763","11,3"
29/03/2011 22.00,"0,908935","23,956117","11,3"
29/03/2011 23.00,"0,704016","20,929477","11,3"
30/03/2011 0.00,"0,909352","18,058585","11,3"
30/03/2011 1.00,"0,885565","13,076053","18,9"
30/03/2011 2.00,"0,918212","21,397994","18,9"
30/03/2011 3.00,"0,862968","34,082108","18,9"
30/03/2011 4.00,"0,910897","17,377204","18,9"
30/03/2011 5.00,"0,786138","25,378587","18,9"
30/03/2011 6.00,"0,946577","21,286391","18,9"
30/03/2011 7.00,"0,999917","25,033357","18,9"
30/03/2011 8.00,"0,866714","25,988572","18,9"
30/03/2011 9.00,"1,066341","13,763933","18,9"
30/03/2011 10.00,,,"18,9"
30/03/2011 11.00,,,"18,9"
30/03/2011 12.00,"0,308933","8,329743","18,9"
30/03/2011 13.00,"0,14129","5,888445","18,9"
30/03/2011 14.00,"0,162642","7,322594","18,9"
30/03/2011 15.00,"0,121974","7,421233","18,9"
30/03/2011 16.00,"0,106252","6,720381","18,9"
30/03/2011 17.00,"0,225111","7,284957","18,9"
30/03/2011 18.00,"0,201962","8,47251","18,9"
30/03/2011 19.00,"0,135091","7,695082","18,9"
30/03/2011 20.00,"0,278027","20,416814","18,9"
30/03/2011 21.00,"0,232568","34,647982","18,9"
30/03/2011 22.00,"0,215828","23,87824","18,9"
30/03/2011 23.00,"0,211456","26,463589","18,9"
31/03/2011 0.00,"1,205424","25,49279","18,9"
31/03/2011 1.00,,"12,64386","15,7"
31/03/2011 2.00,"0,987855",,"15,7"
31/03/2011 3.00,"0,929816",,"15,7"
31/03/2011 4.00,"0,93821",,"15,7"
31/03/2011 5.00,"2,089508",,"15,7"
31/03/2011 6.00,"0,852232",,"15,7"
31/03/2011 7.00,"0,963272",,"15,7"
31/03/2011 8.00,"0,904874",,"15,7"
31/03/2011 9.00,"0,527983",,"15,7"
31/03/2011 10.00,"0,460231",,"15,7"
31/03/2011 11.00,"0,6726","7,885872","15,7"
31/03/2011 12.00,"0,597533","5,3057","15,7"
31/03/2011 13.00,"0,686031","4,219382","15,7"
31/03/2011 14.00,"0,890484","8,809957","15,7"
31/03/2011 15.00,"0,91003","6,796957","15,7"
31/03/2011 16.00,"0,796472","7,441999","15,7"
31/03/2011 17.00,"0,650295","8,876146","15,7"
31/03/2011 18.00,"0,99433","10,719125","15,7"
31/03/2011 19.00,"0,919263","12,761976","15,7"
31/03/2011 20.00,"1,03726","16,074143","15,7"
31/03/2011 21.00,"0,946124","13,741861","15,7"
31/03/2011 22.00,"0,916026","11,244754","15,7"
31/03/2011 23.00,"0,728719","13,510847","15,7"
01/04/2011 0.00,"1,022989","19,069627","15,7"
01/04/2011 1.00,"1,007761","12,367422",27
01/04/2011 2.00,"0,984617","10,665906",27
01/04/2011 3.00,"0,888805","13,667891",27
01/04/2011 4.00,"0,974424","15,697764",27
01/04/2011 5.00,"1,226604","18,791885",27
01/04/2011 6.00,"1,340883","18,78929",27
01/04/2011 7.00,"2,43738","14,691911",27
01/04/2011 8.00,"1,915632","15,469334",27
01/04/2011 9.00,"1,87666","10,755458",27
01/04/2011 10.00,"1,574956","10,393351",27
01/04/2011 11.00,"1,792001","10,846315",27
01/04/2011 12.00,"2,014082","8,960509",27
01/04/2011 13.00,"2,833817","7,84953",27
01/04/2011 14.00,"2,39481","5,210955",27
01/04/2011 15.00,"2,468677","8,110404",27
01/04/2011 16.00,"2,402964","9,162977",27
01/04/2011 17.00,"2,159538","11,013741",27
01/04/2011 18.00,"2,384737","13,78859",27
01/04/2011 19.00,"2,532591","9,922232",27
01/04/2011 20.00,"2,428746","13,353805",27
01/04/2011 21.00,"2,7723","17,475842",27
01/04/2011 22.00,"2,110134","13,889821",27
01/04/2011 23.00,"2,007007","15,991078",27
02/04/2011 0.00,"2,178125","11,862541",27
02/04/2011 1.00,,"10,591927",22
02/04/2011 2.00,"0,57382",,22
02/04/2011 3.00,"0,371401","5,682085",22
02/04/2011 4.00,"0,510565","5,187594",22
02/04/2011 5.00,"0,417187","8,905998",22
02/04/2011 6.00,"0,388571","11,330422",22
02/04/2011 7.00,"0,337062","17,318798",22
02/04/2011 8.00,"0,324412","16,668565",22
02/04/2011 9.00,"0,507552","16,035203",22
02/04/2011 10.00,"0,540686","7,440701",22
02/04/2011 11.00,"0,726839","10,65552",22
02/04/2011 12.00,"1,683806","8,345318",22
02/04/2011 13.00,"2,443477","7,375808",22
02/04/2011 14.00,"2,121174","6,464699",22
02/04/2011 15.00,"1,510908","8,338828",22
02/04/2011 16.00,"1,648564","11,496549",22
02/04/2011 17.00,"1,914539","7,477042",22
02/04/2011 18.00,"1,062696","10,780127",22
02/04/2011 19.00,"0,60605","14,492032",22
02/04/2011 20.00,"0,338568","17,497902",22
02/04/2011 21.00,"0,451526","17,835356",22
02/04/2011 22.00,"0,368691","18,668592",22
02/04/2011 23.00,"0,422006","10,04034",22
03/04/2011 0.00,"0,31658","7,828764",22
03/04/2011 1.00,"0,440079","16,708802",16
03/04/2011 2.00,"0,253022","14,700993",16
03/04/2011 3.00,"0,38104","5,103233",16
03/04/2011 4.00,"0,493997","3,412105",16
03/04/2011 5.00,"0,345798","4,231063",16
03/04/2011 6.00,"0,328327","6,063659",16
03/04/2011 7.00,"0,27712","5,479616",16
03/04/2011 8.00,"0,325014","4,332297",16
03/04/2011 9.00,"0,263867","4,31283",16
03/04/2011 10.00,"0,366582","8,305084",16
03/04/2011 11.00,"0,549421","9,042276",16
03/04/2011 12.00,"0,641895","7,558807",16
03/04/2011 13.00,"0,566289","6,933233",16
03/04/2011 14.00,"0,526528","4,911148",16
03/04/2011 15.00,"0,486768","6,345297",16
03/04/2011 16.00,"0,435862","5,954637",16
03/04/2011 17.00,"0,343388","5,92868",16
03/04/2011 18.00,"0,328327","6,447828",16
03/04/2011 19.00,"0,325315","9,013722",16
03/04/2011 20.00,"0,428332","37,3787",16
03/04/2011 21.00,"0,292482","43,731798",16
03/04/2011 22.00,"0,246396","23,600485",16
03/04/2011 23.00,"0,195491","24,033992",16
04/04/2011 0.00,"0,298206","25,021656",16
04/04/2011 1.00,,"24,36624","26,29999"
04/04/2011 2.00,"0,619719",,"26,29999"
04/04/2011 3.00,"0,649444",,"26,29999"
04/04/2011 4.00,"0,615216",,"26,29999"
04/04/2011 5.00,"0,792664",,"26,29999"
04/04/2011 6.00,"0,874033",,"26,29999"
04/04/2011 7.00,"0,7158",,"26,29999"
04/04/2011 8.00,"0,571379",,"26,29999"
04/04/2011 9.00,"0,458484",,"26,29999"
04/04/2011 10.00,"0,64434",,"26,29999"
04/04/2011 11.00,"0,566575",,"26,29999"
04/04/2011 12.00,"0,438668",,"26,29999"
04/04/2011 13.00,"0,520336",,"26,29999"
04/04/2011 14.00,"0,684273",,"26,29999"
04/04/2011 15.00,"0,616417",,"26,29999"
04/04/2011 16.00,"0,630529",,"26,29999"
04/04/2011 17.00,"0,497216","9,257722","26,29999"
04/04/2011 18.00,"0,435966","8,573745","26,29999"
04/04/2011 19.00,"0,531146","13,382358","26,29999"
04/04/2011 20.00,"0,403238","20,109229","26,29999"
04/04/2011 21.00,"0,504723","37,949775","26,29999"
04/04/2011 22.00,"0,509527","36,167793","26,29999"
04/04/2011 23.00,"0,523639","33,257956","26,29999"
05/04/2011 0.00,"0,520637","28,867261","26,29999"
05/04/2011 1.00,"0,515833","24,703689","25,1"
05/04/2011 2.00,"0,448275","18,093628","25,1"
05/04/2011 3.00,"0,463889","12,476442","25,1"
