Stat,Lendinuso,,,,,  ,
,,,,
Parm,SO2,NO2,NOX,PM10,,,
21/01/2014 18.00,"2,5","2,9","4,2","5,9",,,
21/01/2014 19.00,"2,7","2,1","3,4",,,,
21/01/2014 20.00,"2,3","1,7","3,0","10,7",,,
21/01/2014 21.00,"2,7","1,9","3,0",,,,
21/01/2014 22.00,"1,6","2,1","3,3","5,9",,,
21/01/2014 23.00,"2,3","2,7","4,1",,,,
22/01/2014 0.00,"2,1","3,3","5,0","13,4",,,
22/01/2014 1.00,"2,0",,,,,,
22/01/2014 2.00,,"2,6","4,1","12,9",,,
22/01/2014 3.00,"1,6","3,1","4,7",,,,
22/01/2014 4.00,"2,2","3,2","5,2","7,3",,,
22/01/2014 5.00,"2,4","3,7","6,1",,,,
22/01/2014 6.00,"2,5","4,8","7,5","3,9",,,
22/01/2014 7.00,"2,1","3,9","6,4",,,,
22/01/2014 8.00,"2,0","5,7","8,4","17,8",,,
22/01/2014 9.00,"2,3","8,4","11,8",,,,
22/01/2014 10.00,"2,3","6,8","9,7","12,2",,,
22/01/2014 11.00,"2,0","5,9","8,3",,,,
22/01/2014 12.00,"2,2","4,3","6,5","14,4",,,
22/01/2014 13.00,"1,9","2,6","3,8",,,,
22/01/2014 14.00,"2,3","2,4","3,9","11,7",,,
22/01/2014 15.00,"1,6","3,6","5,0",,,,
22/01/2014 16.00,"1,7","10,6","13,3","12,2",,,
22/01/2014 17.00,"2,1","17,3","22,9",,,,
22/01/2014 18.00,"2,0","14,9","24,3","7,6",,,
22/01/2014 19.00,"2,1","7,7","11,5",,,,
22/01/2014 20.00,"2,3","7,2","12,0","19,3",,,
22/01/2014 21.00,"2,1","10,3","13,9",,,,
22/01/2014 22.00,"2,2","9,3","13,6","11,2",,,
22/01/2014 23.00,"2,3","8,1","12,9",,,,
23/01/2014 0.00,"1,9","5,2","8,2","22,0",,,
23/01/2014 1.00,"1,9","4,7","7,2",,,,
23/01/2014 2.00,"2,1","5,6","9,0","17,6",,,
23/01/2014 3.00,"2,0","6,8","11,6",,,,
23/01/2014 4.00,"1,9","5,7","9,5","18,6",,,
23/01/2014 5.00,"1,8","6,6","13,4",,,,
23/01/2014 6.00,"2,0","7,6","13,5","15,1",,,
23/01/2014 7.00,"1,9","9,7","20,0",,,,
23/01/2014 8.00,"2,0","8,7","13,8","17,6",,,
23/01/2014 9.00,"2,2","26,1","45,5",,,,
23/01/2014 10.00,"1,9","19,4","28,8","9,8",,,
23/01/2014 11.00,"1,9","13,9","20,9",,,,
23/01/2014 12.00,"2,0","10,0","16,8","18,1",,,
23/01/2014 13.00,"2,0","5,8","8,7",,,,
23/01/2014 14.00,"2,1","4,8","7,3","14,7",,,
23/01/2014 15.00,"2,1","5,6","7,7",,,,
23/01/2014 16.00,"1,9","8,8","12,1","12,2",,,
23/01/2014 17.00,"2,1","16,4","24,3",,,,
23/01/2014 18.00,"1,8","12,8","24,4","9,3",,,
23/01/2014 19.00,"1,9","12,1","22,8",,,,
23/01/2014 20.00,"1,9","12,5","26,8","26,6",,,
23/01/2014 21.00,"1,1","11,4","23,2",,,,
23/01/2014 22.00,"1,0","14,1","29,4","25,9",,,
23/01/2014 23.00,"2,3","14,2","18,2",,,,
24/01/2014 0.00,"2,1","10,1","13,5","29,8",,,
24/01/2014 1.00,"2,2",,,,,,
24/01/2014 2.00,,"13,0","22,7","31,0",,,
24/01/2014 3.00,"2,1","8,7","16,5",,,,
24/01/2014 4.00,"2,4","4,3","8,2","22,0",,,
24/01/2014 5.00,"2,1","5,7","10,3",,,,
24/01/2014 6.00,"2,3","3,9","5,9","26,1",,,
24/01/2014 7.00,"2,0","3,9","5,5",,,,
24/01/2014 8.00,"2,5","5,6","7,5","21,0",,,
24/01/2014 9.00,"2,4","7,3","9,6",,,,
24/01/2014 10.00,"2,3","10,6","13,6","18,8",,,
24/01/2014 11.00,"2,6","5,7","7,7",,,,
24/01/2014 12.00,"2,8","3,9","5,4","17,6",,,
24/01/2014 13.00,"3,0","6,5","8,6",,,,
24/01/2014 14.00,"2,7","7,1","9,0","13,2",,,
24/01/2014 15.00,"2,6","5,0","6,9",,,,
24/01/2014 16.00,"2,6","3,7","5,0","15,6",,,
24/01/2014 17.00,,,,,,,
24/01/2014 18.00,"2,6","8,4","10,3",,,,
24/01/2014 19.00,"1,6","7,3","11,7",,,,
24/01/2014 20.00,"1,6","9,9","21,2",,,,
24/01/2014 21.00,"1,9","7,0","13,6",,,,
24/01/2014 22.00,"1,8","18,4","22,9","1,7",,,
24/01/2014 23.00,"1,8","17,3","23,0",,,,
25/01/2014 0.00,"2,0","9,1","13,8","2,9",,,
25/01/2014 1.00,"2,0","6,0","9,3",,,,
25/01/2014 2.00,"2,0","8,1","14,1","13,9",,,
25/01/2014 3.00,"1,7","4,6","7,2",,,,
25/01/2014 4.00,"2,0","6,6","9,5","11,5",,,
25/01/2014 5.00,"1,8","7,6","11,6",,,,
25/01/2014 6.00,"1,6","7,2","12,7","8,5",,,
25/01/2014 7.00,"1,7","8,1","12,0",,,,
25/01/2014 8.00,"1,8","9,1","11,4","4,6",,,
25/01/2014 9.00,"2,0","8,2","11,4",,,,
25/01/2014 10.00,"2,2","8,4","12,1","4,9",,,
25/01/2014 11.00,"2,4","8,8","13,6",,,,
25/01/2014 12.00,"1,8","8,9","12,1","6,6",,,
25/01/2014 13.00,"2,1","7,3","10,6",,,,
25/01/2014 14.00,"1,8","6,3","8,7","6,6",,,
25/01/2014 15.00,"2,3","8,8","11,2",,,,
25/01/2014 16.00,"1,7","7,8","10,1","11,0",,,
25/01/2014 17.00,"1,5","9,8","12,6",,,,
25/01/2014 18.00,"1,3","8,1","10,4","5,9",,,
25/01/2014 19.00,"1,4","7,8","9,6",,,,
25/01/2014 20.00,"1,9","4,9","6,6","11,5",,,
25/01/2014 21.00,"2,9","5,3","6,7",,,,
25/01/2014 22.00,"3,8","4,6","5,9","8,1",,,
25/01/2014 23.00,"4,5","4,8","5,8",,,,
26/01/2014 0.00,"5,3","4,8","6,1","18,1",,,
26/01/2014 1.00,"5,6",,,,,,
26/01/2014 2.00,,"5,4","6,8","11,0",,,
26/01/2014 3.00,"5,5","5,4","6,7",,,,
26/01/2014 4.00,"4,5","3,2","4,4","7,3",,,
26/01/2014 5.00,"3,6","2,9","4,0",,,,
26/01/2014 6.00,"3,5","3,6","4,9","4,9",,,
26/01/2014 7.00,"3,1","4,8","6,1",,,,
26/01/2014 8.00,"2,9","3,7","5,1","15,1",,,
26/01/2014 9.00,"3,0","2,8","4,1",,,,
26/01/2014 10.00,"2,9","2,7","4,2","14,2",,,
26/01/2014 11.00,"2,5","2,7","4,2",,,,
26/01/2014 12.00,"2,5","2,6","4,3","7,8",,,
26/01/2014 13.00,"2,4","2,8","4,6",,,,
26/01/2014 14.00,"3,4","4,9","7,2","9,3",,,
26/01/2014 15.00,"3,1","4,1","6,0",,,,
26/01/2014 16.00,"5,1","8,3","10,5","14,2",,,
26/01/2014 17.00,"3,4","5,6","7,1",,,,
26/01/2014 18.00,"2,5","3,0","4,3","6,8",,,
26/01/2014 19.00,"2,4","2,7","3,8",,,,
26/01/2014 20.00,"2,3","2,6","3,6","5,1",,,
26/01/2014 21.00,"1,9","2,1","3,4",,,,
26/01/2014 22.00,"2,7","1,8","3,0","12,2",,,
26/01/2014 23.00,"3,8","1,8","3,0",,,,
27/01/2014 0.00,"4,1","2,2","3,5","9,8",,,
27/01/2014 1.00,"6,6","4,2","5,3",,,,
27/01/2014 2.00,"8,0","4,7","5,7","12,9",,,
27/01/2014 3.00,"6,4","2,8","4,0",,,,
27/01/2014 4.00,"4,8","2,0","3,2","15,6",,,
27/01/2014 5.00,"4,1","2,4","3,9",,,,
27/01/2014 6.00,"3,4","3,2","4,7","12,5",,,
27/01/2014 7.00,"2,4","8,5","9,9",,,,
27/01/2014 8.00,"1,7","15,6","18,4","9,0",,,
27/01/2014 9.00,"2,4","13,3","18,1",,,,
27/01/2014 10.00,"2,4","4,0","5,9","14,2",,,
27/01/2014 11.00,"2,3","5,2","7,3",,,,
27/01/2014 12.00,"2,7","5,3","7,4","16,6",,,
27/01/2014 13.00,"2,6","5,0","7,2",,,,
27/01/2014 14.00,"2,5","6,4","8,3","23,0",,,
27/01/2014 15.00,"3,1","9,2","12,0",,,,
27/01/2014 16.00,"2,0","12,5","16,8","19,5",,,
27/01/2014 17.00,"1,6","11,4","16,5",,,,
27/01/2014 18.00,"1,7","11,7","18,9","17,3",,,
27/01/2014 19.00,"2,0","8,7","13,7",,,,
27/01/2014 20.00,"1,7","12,4","17,5","11,7",,,
27/01/2014 21.00,"1,8","16,2","21,3",,,,
27/01/2014 22.00,"1,7","25,8","30,6","13,7",,,
27/01/2014 23.00,"2,3","23,0","29,3",,,,
28/01/2014 0.00,"2,1","16,4","22,9","25,6",,,
28/01/2014 1.00,"2,2",,,,,,
28/01/2014 2.00,,"8,0","12,6","26,6",,,
28/01/2014 3.00,"1,6","5,7","8,4",,,,
28/01/2014 4.00,"2,1","7,3","11,3","24,4",,,
28/01/2014 5.00,"2,1","6,3","10,3",,,,
28/01/2014 6.00,"1,9","5,1","8,1","14,2",,,
28/01/2014 7.00,"2,1","5,0","7,1",,,,
28/01/2014 8.00,"2,1","6,5","8,4","6,8",,,
28/01/2014 9.00,"2,1","10,2","12,4",,,,
28/01/2014 10.00,"1,8","7,9","10,6","5,1",,,
28/01/2014 11.00,"1,7","7,0","10,3",,,,
28/01/2014 12.00,"1,9","4,9","7,5","4,4",,,
28/01/2014 13.00,"2,2","7,1","11,6",,,,
28/01/2014 14.00,"2,0","6,3","9,3","3,4",,,
28/01/2014 15.00,"2,3","10,9","15,7",,,,
28/01/2014 16.00,"2,3","10,9","15,1","7,1",,,
28/01/2014 17.00,"2,2","8,4","10,9",,,,
28/01/2014 18.00,"2,1","10,5","12,2","4,9",,,
28/01/2014 19.00,"1,9","9,5","11,4",,,,
28/01/2014 20.00,"2,1","10,5","12,4","11,2",,,
28/01/2014 21.00,"2,0","11,2","13,4",,,,
28/01/2014 22.00,"2,1","12,3","14,3","15,1",,,
28/01/2014 23.00,"2,0","7,2","8,7",,,,
29/01/2014 0.00,"1,9","5,9","7,3","18,3",,,
29/01/2014 1.00,"2,0","5,0","6,5",,,,
29/01/2014 2.00,"1,5","5,4","7,1","10,7",,,
29/01/2014 3.00,"1,7","8,5","11,9",,,,
29/01/2014 4.00,"1,7","6,4","8,8","11,7",,,
29/01/2014 5.00,"1,5","7,2","9,4",,,,
29/01/2014 6.00,"2,0","11,4","14,9","11,2",,,
29/01/2014 7.00,"1,4","16,6","22,7",,,,
29/01/2014 8.00,"1,4","24,2","30,0","17,6",,,
29/01/2014 9.00,"1,8","18,1","24,6",,,,
29/01/2014 10.00,"5,5","13,2","19,1","19,8",,,
29/01/2014 11.00,"8,8","13,6","19,6",,,,
29/01/2014 12.00,"5,6","8,1","11,8","10,5",,,
29/01/2014 13.00,"1,7","3,7","5,5",,,,
29/01/2014 14.00,"1,1","2,6","3,8","17,8",,,
29/01/2014 15.00,"1,2","2,6","4,5",,,,
29/01/2014 16.00,"1,0","2,3","3,7","12,2",,,
29/01/2014 17.00,"1,0","3,6","5,0",,,,
29/01/2014 18.00,"0,8","8,6","11,6","8,3",,,
29/01/2014 19.00,"0,7","12,8","17,6",,,,
29/01/2014 20.00,"0,5","31,5","36,6","13,7",,,
29/01/2014 21.00,"0,8","48,6","53,4",,,,
29/01/2014 22.00,"0,9","38,2","43,9","20,3",,,
29/01/2014 23.00,"1,0","20,6","25,4",,,,
30/01/2014 0.00,"0,8","13,6","16,8","38,1",,,
30/01/2014 1.00,"0,6",,,,,,
30/01/2014 2.00,,"7,7","10,5","32,0",,,
30/01/2014 3.00,"0,5","6,3","9,2",,,,
30/01/2014 4.00,"0,8","3,9","6,3","27,4",,,
30/01/2014 5.00,"0,5","3,5","5,2",,,,
30/01/2014 6.00,"0,8","3,4","5,1","17,6",,,
30/01/2014 7.00,"0,9","4,0","5,4",,,,
30/01/2014 8.00,"0,6","4,0","5,8","13,7",,,
30/01/2014 9.00,"0,3","4,2","6,1",,,,
30/01/2014 10.00,"0,6","6,6","9,0","8,3",,,
30/01/2014 11.00,"0,4","4,3","6,0",,,,
30/01/2014 12.00,"0,6","4,9","6,8","13,7",,,
30/01/2014 13.00,"0,5","4,7","6,4",,,,
30/01/2014 14.00,"0,5","4,7","6,4","15,9",,,
30/01/2014 15.00,"0,4","5,3","7,3",,,,
30/01/2014 16.00,"0,4","5,1","6,8","12,2",,,
30/01/2014 17.00,"0,4","6,1","7,8",,,,
30/01/2014 18.00,"0,5","5,5","7,0","6,3",,,
30/01/2014 19.00,"0,5","5,4","6,6",,,,
30/01/2014 20.00,"0,4","4,9","6,6","13,4",,,
30/01/2014 21.00,"0,5","4,9","6,5",,,,
30/01/2014 22.00,"0,4","4,4","5,9","15,6",,,
30/01/2014 23.00,"0,3","3,1","4,4",,,,
31/01/2014 0.00,"0,3","3,0","4,3","20,0",,,
31/01/2014 1.00,"0,5","2,7","4,1",,,,
31/01/2014 2.00,"0,7","3,6","5,1","18,3",,,
31/01/2014 3.00,"0,7","3,7","5,0",,,,
31/01/2014 4.00,"1,4","3,1","4,6","19,0",,,
31/01/2014 5.00,"1,0","3,0","4,4",,,,
31/01/2014 6.00,"0,8","2,9","4,2","13,7",,,
31/01/2014 7.00,"0,8","3,2","4,6",,,,
31/01/2014 8.00,"1,3","3,6","5,1","9,8",,,
31/01/2014 9.00,"0,8","3,9","5,4",,,,
31/01/2014 10.00,"1,1","3,5","5,2","15,6",,,
31/01/2014 11.00,"0,5","2,7","4,5",,,,
31/01/2014 12.00,"0,9","2,6","4,1","11,0",,,
31/01/2014 13.00,"0,6","2,4","3,9",,,,
31/01/2014 14.00,"0,9","2,7","4,1","7,8",,,
31/01/2014 15.00,"1,0","2,5","3,8",,,,
31/01/2014 16.00,"0,7","2,6","4,1","18,1",,,
31/01/2014 17.00,"0,3","3,0","4,5",,,,
31/01/2014 18.00,"0,6","3,4","4,7","10,3",,,
31/01/2014 19.00,"0,8","3,9","5,3",,,,
31/01/2014 20.00,"0,6","3,4","4,7","20,0",,,
31/01/2014 21.00,"0,3","3,3","4,8",,,,
31/01/2014 22.00,"0,5","4,1","5,5","17,1",,,
31/01/2014 23.00,"0,6","3,6","5,2",,,,
01/02/2014 0.00,"0,4","3,4","4,9","25,2",,,
01/02/2014 1.00,"0,5",,,,,,
01/02/2014 2.00,,"3,3","4,8","24,2",,,
01/02/2014 3.00,"0,3","3,2","4,7",,,,
01/02/2014 4.00,"0,6","3,1","4,7","17,8",,,
01/02/2014 5.00,"0,5","3,2","4,6",,,,
01/02/2014 6.00,"0,6","2,6","3,8","15,1",,,
01/02/2014 7.00,"0,5","3,1","4,7",,,,
01/02/2014 8.00,"0,6","4,1","6,1","16,4",,,
01/02/2014 9.00,"0,5","4,2","6,2",,,,
01/02/2014 10.00,"0,4","4,4","6,5","13,4",,,
01/02/2014 11.00,"0,6","4,4","6,7",,,,
01/02/2014 12.00,"0,4","3,8","5,8","24,2",,,
01/02/2014 13.00,"0,4","3,5","5,3",,,,
01/02/2014 14.00,"0,2","3,1","4,7","21,5",,,
01/02/2014 15.00,"0,6","3,2","4,8",,,,
01/02/2014 16.00,"0,6","3,4","4,8","18,3",,,
01/02/2014 17.00,"0,6","3,8","5,3",,,,
01/02/2014 18.00,"0,7","3,5","5,0","10,5",,,
01/02/2014 19.00,"0,7","3,3","4,7",,,,
01/02/2014 20.00,"0,5","3,6","5,2","10,5",,,
01/02/2014 21.00,"0,2","3,6","5,3",,,,
01/02/2014 22.00,"0,6","3,4","5,1","8,5",,,
01/02/2014 23.00,"0,6","2,4","3,7",,,,
02/02/2014 0.00,"0,9","3,7","5,2","11,7",,,
02/02/2014 1.00,"0,9","4,5","7,2",,,,
02/02/2014 2.00,"0,5","4,8","7,6","7,6",,,
02/02/2014 3.00,"0,7","4,9","8,4",,,,
02/02/2014 4.00,"0,8","5,3","10,0","18,1",,,
02/02/2014 5.00,"0,4","4,1","7,7",,,,
02/02/2014 6.00,"0,6","2,9","4,8","15,1",,,
02/02/2014 7.00,"0,8","2,5","4,1",,,,
02/02/2014 8.00,"0,5","3,7","5,6","19,0",,,
02/02/2014 9.00,"0,3","3,4","5,1",,,,
02/02/2014 10.00,"0,4","3,5","5,4","15,4",,,
02/02/2014 11.00,"0,6","3,5","5,2",,,,
02/02/2014 12.00,"0,6","2,9","4,6","8,3",,,
02/02/2014 13.00,"0,8","2,7","4,2",,,,
02/02/2014 14.00,"0,6","2,4","3,7","8,1",,,
02/02/2014 15.00,"0,4","2,6","3,8",,,,
02/02/2014 16.00,"0,7","3,5","4,9","9,5",,,
02/02/2014 17.00,"0,9","3,6","5,1",,,,
02/02/2014 18.00,"0,8","3,7","5,4","7,3",,,
02/02/2014 19.00,"0,6","4,1","6,3",,,,
02/02/2014 20.00,"0,7","4,7","7,5","4,9",,,
02/02/2014 21.00,"0,7","4,4","7,4",,,,
02/02/2014 22.00,"0,7","5,0","9,0","13,7",,,
02/02/2014 23.00,"0,6","6,2","11,7",,,,
03/02/2014 0.00,"0,7","4,6","8,4","10,5",,,
03/02/2014 1.00,"0,7",,,,,,
03/02/2014 2.00,,"4,4","7,8","8,5",,,
03/02/2014 3.00,"0,6","6,6","12,4",,,,
03/02/2014 4.00,"0,6","5,8","12,2","13,9",,,
03/02/2014 5.00,"0,4","4,8","9,3",,,,
03/02/2014 6.00,"0,5","6,5","13,5","6,6",,,
03/02/2014 7.00,"0,5","6,0","11,8",,,,
03/02/2014 8.00,"0,6","6,8","13,1","5,4",,,
03/02/2014 9.00,"1,0","6,6","11,6",,,,
03/02/2014 10.00,"0,6","7,6","13,7","4,9",,,
03/02/2014 11.00,"0,4","5,3","9,2",,,,
03/02/2014 12.00,"0,7","5,4","9,3","5,9",,,
03/02/2014 13.00,"0,9","5,6","10,0",,,,
03/02/2014 14.00,"0,8","4,8","8,1","6,3",,,
03/02/2014 15.00,"1,0","4,2","6,0",,,,
03/02/2014 16.00,"1,2","4,5","6,4","4,4",,,
03/02/2014 17.00,"0,7","5,1","7,4",,,,
03/02/2014 18.00,"0,9","4,8","7,1","3,9",,,
03/02/2014 19.00,"0,8","5,4","8,0",,,,
03/02/2014 20.00,"0,8","4,2","6,7","12,9",,,
03/02/2014 21.00,"0,8","6,5","11,1",,,,
03/02/2014 22.00,"0,5","5,0","8,6","18,6",,,
03/02/2014 23.00,"0,6","4,0","5,9",,,,
04/02/2014 0.00,"0,8","3,8","5,4","11,0",,,
04/02/2014 1.00,,,,,,,
04/02/2014 2.00,,,,,,,
04/02/2014 3.00,,,,,,,
04/02/2014 4.00,,,,,,,
04/02/2014 5.00,"0,4","3,6","5,2",,,,
04/02/2014 6.00,"0,3","3,0","4,4","7,8",,,
04/02/2014 7.00,"0,3","2,9","4,2",,,,
04/02/2014 8.00,"0,2","2,9","4,4","6,3",,,
04/02/2014 9.00,"0,4","4,0","5,9",,,,
04/02/2014 10.00,"0,5","3,7","5,3","3,9",,,
04/02/2014 11.00,"0,4","5,6","7,6",,,,
04/02/2014 12.00,"0,7","5,0","8,0","12,2",,,
04/02/2014 13.00,"0,6","6,5","10,0",,,,
04/02/2014 14.00,"0,5","5,7","8,9","10,3",,,
04/02/2014 15.00,"0,6","3,7","5,5",,,,
04/02/2014 16.00,"0,3","3,1","4,6","5,4",,,
04/02/2014 17.00,"0,6","3,5","5,1",,,,
04/02/2014 18.00,,"6,1","8,3","8,8",,,
04/02/2014 19.00,"0,2","6,5","10,2",,,,
04/02/2014 20.00,"0,4","5,4","8,6","4,9",,,
04/02/2014 21.00,"0,4","9,1","12,2",,,,
04/02/2014 22.00,"0,4","8,6","11,6","2,9",,,
04/02/2014 23.00,"0,2","6,0","9,2",,,,
05/02/2014 0.00,"0,4","5,5","8,6","2,7",,,
05/02/2014 1.00,"0,5",,,,,,
05/02/2014 2.00,,"3,9","6,2","5,4",,,
05/02/2014 3.00,"0,4","5,0","7,6",,,,
05/02/2014 4.00,"0,6","4,5","7,4","9,8",,,
05/02/2014 5.00,"0,5","4,5","7,7",,,,
05/02/2014 6.00,"0,5","3,5","6,0","5,1",,,
05/02/2014 7.00,"0,8","5,4","8,6",,,,
05/02/2014 8.00,"0,8","8,7","14,0","3,2",,,
05/02/2014 9.00,"0,5","15,1","20,9",,,,
05/02/2014 10.00,"0,6","8,6","12,6","13,9",,,
05/02/2014 11.00,"0,8","6,7","9,9",,,,
05/02/2014 12.00,"0,5","6,0","8,7","9,5",,,
05/02/2014 13.00,"0,6","6,0","7,9",,,,
05/02/2014 14.00,"0,5","4,9","7,2","5,6",,,
05/02/2014 15.00,"1,0","3,0","4,7",,,,
05/02/2014 16.00,"1,3","2,8","4,2","4,4",,,
05/02/2014 17.00,"1,1","3,1","4,5",,,,
05/02/2014 18.00,"0,7","5,3","7,2","7,3",,,
05/02/2014 19.00,"0,6","10,3","13,5",,,,
05/02/2014 20.00,"0,7","15,2","18,0","8,8",,,
05/02/2014 21.00,"0,7","19,4","23,0",,,,
05/02/2014 22.00,"0,8","12,8","15,1","27,8",,,
05/02/2014 23.00,"0,5","9,4","11,8",,,,
06/02/2014 0.00,"0,6","6,8","9,3","17,8",,,
06/02/2014 1.00,"0,5","5,5","7,8",,,,
06/02/2014 2.00,"0,7","5,4","8,2","25,9",,,
06/02/2014 3.00,"1,1","3,7","5,7",,,,
06/02/2014 4.00,"0,8","3,4","5,0","24,4",,,
06/02/2014 5.00,"0,7","6,5","8,2",,,,
06/02/2014 6.00,"0,8","6,5","8,4","13,2",,,
06/02/2014 7.00,"0,3","6,7","8,5",,,,
06/02/2014 8.00,"1,5","9,4","12,1","18,3",,,
06/02/2014 9.00,"0,6","16,8","21,8",,,,
06/02/2014 10.00,"0,7","14,2","20,0","12,2",,,
06/02/2014 11.00,"1,0","7,9","10,5",,,,
06/02/2014 12.00,"1,4","8,1","13,6","10,3",,,
06/02/2014 13.00,"1,4","4,4","6,9",,,,
06/02/2014 14.00,"1,7","3,2","4,8","20,0",,,
06/02/2014 15.00,"1,3","6,0","7,9",,,,
06/02/2014 16.00,"2,0","9,2","11,0","11,2",,,
06/02/2014 17.00,"1,5","6,8","8,5",,,,
06/02/2014 18.00,"0,8","6,4","8,3","9,5",,,
06/02/2014 19.00,"1,0","7,6","9,7",,,,
06/02/2014 20.00,"1,0","5,5","7,1","11,2",,,
06/02/2014 21.00,"1,4","9,1","10,8",,,,
06/02/2014 22.00,"0,8","7,5","9,4","5,9",,,
06/02/2014 23.00,"0,6","6,2","8,1",,,,
07/02/2014 0.00,"0,7","6,0","7,9","14,7",,,
07/02/2014 1.00,,,,,,,
07/02/2014 2.00,,,,,,,
07/02/2014 3.00,"0,5","5,5","7,0",,,,
07/02/2014 4.00,"0,8","4,8","6,2","12,5",,,
07/02/2014 5.00,"0,9","4,6","6,2",,,,
07/02/2014 6.00,"0,7","4,5","6,2","7,6",,,
07/02/2014 7.00,"0,5","5,8","7,7",,,,
07/02/2014 8.00,"0,3","10,4","13,7","15,6",,,
07/02/2014 9.00,"0,7","9,7","14,3",,,,
07/02/2014 10.00,"0,8","11,9","17,6","9,3",,,
07/02/2014 11.00,"1,2","9,5","14,7",,,,
07/02/2014 12.00,"1,1","8,2","11,7","5,6",,,
07/02/2014 13.00,"1,2","8,9","12,3",,,,
07/02/2014 14.00,"1,1","5,5","8,1","5,4",,,
07/02/2014 15.00,"0,8","3,4","5,0",,,,
07/02/2014 16.00,"0,9","3,2","4,9","9,3",,,
07/02/2014 17.00,"0,9","3,9","5,3",,,,
07/02/2014 18.00,"0,6","5,1","6,7","5,9",,,
07/02/2014 19.00,"0,5","8,8","11,4",,,,
07/02/2014 20.00,"0,7","12,6","15,1","5,9",,,
07/02/2014 21.00,"0,7","11,8","14,4",,,,
07/02/2014 22.00,"0,8","10,0","12,1","12,2",,,
07/02/2014 23.00,"0,7","11,7","13,6",,,,
08/02/2014 0.00,"0,7","9,6","11,6","13,7",,,
08/02/2014 1.00,"0,8","7,4","9,3",,,,
08/02/2014 2.00,"0,9","7,5","9,2","18,8",,,
08/02/2014 3.00,"1,0","5,8","7,4",,,,
08/02/2014 4.00,"0,8","6,0","7,8","14,4",,,
08/02/2014 5.00,"0,8","6,2","8,3",,,,
08/02/2014 6.00,"0,8","5,9","9,3","15,1",,,
08/02/2014 7.00,"0,7","7,3","10,0",,,,
08/02/2014 8.00,"0,9","7,0","8,8","9,5",,,
08/02/2014 9.00,"0,9","9,3","11,7",,,,
08/02/2014 10.00,"1,1","4,9","6,9","21,5",,,
08/02/2014 11.00,"1,4","5,1","6,8",,,,
08/02/2014 12.00,"1,3","6,2","7,9","15,6",,,
08/02/2014 13.00,"0,8","5,0","6,6",,,,
08/02/2014 14.00,"1,0","4,0","5,8","23,0",,,
08/02/2014 15.00,"1,4","3,3","5,1",,,,
08/02/2014 16.00,"1,4","2,5","3,9","13,7",,,
08/02/2014 17.00,"1,2","3,2","5,0",,,,
08/02/2014 18.00,"1,1","4,6","7,3","14,7",,,
08/02/2014 19.00,"1,4","5,0","7,8",,,,
08/02/2014 20.00,"1,1","6,2","9,4","23,7",,,
08/02/2014 21.00,"1,1","12,5","16,0",,,,
08/02/2014 22.00,"0,9","10,9","14,6","12,7",,,
08/02/2014 23.00,"1,1","8,8","12,2",,,,
09/02/2014 0.00,"0,8","6,7","9,9","30,0",,,
09/02/2014 1.00,"0,8",,,,,,
09/02/2014 2.00,,"5,0","8,2","19,0",,,
09/02/2014 3.00,"1,2","5,7","8,5",,,,
09/02/2014 4.00,"1,1","7,0","9,6","15,9",,,
09/02/2014 5.00,"0,9","7,1","14,2",,,,
09/02/2014 6.00,"1,0","5,0","11,4","18,1",,,
09/02/2014 7.00,"1,1","3,3","6,0",,,,
09/02/2014 8.00,"0,9","4,1","7,0","11,0",,,
09/02/2014 9.00,"1,4","6,0","9,4",,,,
09/02/2014 10.00,"1,3","10,1","14,4","12,9",,,
09/02/2014 11.00,"1,7","4,9","6,9",,,,
09/02/2014 12.00,"1,6","3,1","4,5","13,2",,,
09/02/2014 13.00,"1,4","4,3","6,0",,,,
09/02/2014 14.00,"1,4","4,2","6,2","13,4",,,
09/02/2014 15.00,"2,0","2,4","3,9",,,,
09/02/2014 16.00,"1,2","2,5","3,8","17,8",,,
09/02/2014 17.00,"1,4","3,7","4,9",,,,
09/02/2014 18.00,"1,2","5,1","6,5","12,7",,,
09/02/2014 19.00,"1,4","5,7","7,7",,,,
09/02/2014 20.00,"1,4","6,3","8,7","8,3",,,
09/02/2014 21.00,"1,4","9,0","11,8",,,,
09/02/2014 22.00,"1,1","10,8","14,1","11,7",,,
09/02/2014 23.00,"1,0","7,3","10,1",,,,
10/02/2014 0.00,"1,7","9,1","11,8","20,5",,,
10/02/2014 1.00,"1,5","10,2","12,6",,,,
10/02/2014 2.00,"1,3","9,7","12,3","22,7",,,
10/02/2014 3.00,"1,2","8,0","10,7",,,,
10/02/2014 4.00,"1,1","6,6","9,4","20,8",,,
10/02/2014 5.00,"1,0","5,4","9,6",,,,
10/02/2014 6.00,"0,9","7,7","11,4","22,0",,,
10/02/2014 7.00,"1,0","13,5","17,7",,,,
10/02/2014 8.00,"1,0","14,2","21,2","22,2",,,
10/02/2014 9.00,"1,0","20,3","35,4",,,,
10/02/2014 10.00,"1,3","13,5","23,8","21,0",,,
10/02/2014 11.00,"1,7","8,6","13,3",,,,
10/02/2014 12.00,"1,8","5,9","8,4","39,3",,,
10/02/2014 13.00,"1,6","3,3","4,9",,,,
10/02/2014 14.00,"1,6","2,0","3,4","29,3",,,
10/02/2014 15.00,"1,3","2,7","4,2",,,,
