,Regione Puglia,,
01/11/2006 8.00,"0,46653858","14,35576253","1,32990692"
01/11/2006 9.00,"0,61568875","17,8626057","1,35300188"
01/11/2006 10.00,"0,60503466","13,96639329","1,32169949"
01/11/2006 11.00,"0,57884487","9,82229772","1,20951116"
01/11/2006 12.00,"0,61480091","7,23304246","1,22130678"
01/11/2006 13.00,"0,63344455","6,33750946","1,23939923"
01/11/2006 14.00,"0,61790784","5,86508486","1,2111142"
01/11/2006 15.00,"0,52646531","5,07467935","1,21909212"
01/11/2006 16.00,"0,52468962","4,70478574","1,22691742"
01/11/2006 17.00,"0,55398634","6,36087219","1,23859771"
01/11/2006 18.00,"0,49716757","16,48945702","1,32521197"
01/11/2006 19.00,"0,57795703","25,817258","1,40193887"
01/11/2006 20.00,"0,47630381","30,2962136","1,47984824"
01/11/2006 21.00,"0,436353","25,15404256","1,43644617"
01/11/2006 22.00,"0,41327015","20,17022336","1,40503078"
01/11/2006 23.00,"0,51314769","16,5115215","1,3775461"
02/11/2006 0.00,"0,51359212","15,37978002","1,35704676"
02/11/2006 1.00,,"20,9190964","1,31356896"
02/11/2006 2.00,"0,59666576",,"1,27719067"
02/11/2006 3.00,"0,48033724","8,95272203",
02/11/2006 4.00,"0,38020545","5,69376583","1,25688588"
02/11/2006 5.00,"0,57339986","4,99680742","1,25044809"
02/11/2006 6.00,"0,38815737","5,20316958","1,26400636"
02/11/2006 7.00,"0,44146241","7,19151","1,23393655"
02/11/2006 8.00,"0,38373953","21,5161184","1,22325583"
02/11/2006 9.00,"0,51391044","40,39365768","1,34611207"
02/11/2006 10.00,"0,48298754","32,39876352","1,3198285"
02/11/2006 11.00,"0,50949259","11,3836331","1,26408092"
02/11/2006 12.00,"0,40759428","6,16489219","1,2392373"
02/11/2006 13.00,"0,31865356","4,30504199","1,2601805"
02/11/2006 14.00,"0,32159879","3,78329734","1,31475376"
02/11/2006 15.00,"0,48033724","4,58278676","1,32778196"
02/11/2006 16.00,"0,43645572","4,1999145","1,34565772"
02/11/2006 17.00,"0,5186222","3,58472276","1,37750765"
02/11/2006 18.00,"0,51832829","4,18174285","1,40322153"
02/11/2006 19.00,"0,44735186","4,18823409","1,45351458"
02/11/2006 20.00,"0,47385793","3,7365738","1,45162262"
02/11/2006 21.00,"0,59018646","3,29919042","1,4409419"
02/11/2006 22.00,"0,61286352","3,10451058","1,44045027"
02/11/2006 23.00,"0,49594514",,"1,46817145"
03/11/2006 0.00,"0,45559871",,"1,51713989"
03/11/2006 1.00,"0,34810385",,"1,52145738"
03/11/2006 2.00,"0,2573966",,"1,54364947"
03/11/2006 3.00,"0,27565582",,"1,52944812"
03/11/2006 4.00,"0,3501653",,"1,4764278"
03/11/2006 5.00,"0,63612943",,"1,47423178"
03/11/2006 6.00,"0,33603002",,"1,47608762"
03/11/2006 7.00,"0,65527242",,"1,43302689"
03/11/2006 8.00,"0,32277648",,"1,45018268"
03/11/2006 9.00,"0,44823563",,"1,43086815"
03/11/2006 10.00,"0,51184898",,"1,3940192"
03/11/2006 11.00,"0,53040211",,"1,40473603"
03/11/2006 12.00,"0,58311932",,"1,38739151"
03/11/2006 13.00,"0,54836742",,"1,40049543"
03/11/2006 14.00,"0,54601103",,"1,39920811"
03/11/2006 15.00,"0,68325009",,"1,38076383"
03/11/2006 16.00,"0,63406797",,"1,33831006"
03/11/2006 17.00,"0,73596629","3,53280814","1,32940946"
03/11/2006 18.00,"0,77925896","3,92606256","1,356526"
03/11/2006 19.00,"0,46354962","3,9014035","1,40004108"
03/11/2006 20.00,"0,45383117","3,66908402","1,40216138"
03/11/2006 21.00,"0,47886462","3,01495632","1,44291075"
03/11/2006 22.00,"0,48063115","3,19665942","1,41590838"
03/11/2006 23.00,"0,62081545","2,76965819","1,38421106"
04/11/2006 0.00,"0,60285014","4,60744582","1,42636193"
04/11/2006 1.00,,"4,51919173","1,38614147"
04/11/2006 2.00,"0,88661755",,"1,37432604"
04/11/2006 3.00,"0,88876749","3,57044586",
04/11/2006 4.00,"0,8178836","3,38744642","1,18386485"
04/11/2006 5.00,"0,7269638","2,98640251","1,20084123"
04/11/2006 6.00,"0,66303722","3,52631881","1,203212"
04/11/2006 7.00,"0,8144197","5,94425504","1,19571872"
04/11/2006 8.00,"0,8141207","11,07993102","1,25811845"
04/11/2006 9.00,"0,99628778","8,78529584","1,200536"
04/11/2006 10.00,"0,98374715","5,69765866","1,22137319"
04/11/2006 11.00,"1,13462215","4,26870252","1,25050867"
04/11/2006 12.00,"1,10691297","3,54838138","1,24397069"
04/11/2006 13.00,"1,22291301","3,51334015","1,2591122"
04/11/2006 14.00,"1,17696088","4,61912623","1,2451555"
04/11/2006 15.00,"1,23231924","3,59510492","1,23402975"
04/11/2006 16.00,"1,34458689","3,67557335","1,23827384"
04/11/2006 17.00,"1,64406695","4,82548839","1,22412608"
04/11/2006 18.00,"0,92331294","3,86246753","1,28637436"
04/11/2006 19.00,"0,7305467","4,28946684","1,30010039"
04/11/2006 20.00,"0,86843359","3,28491351","1,3355828"
04/11/2006 21.00,"0,85308604","3,04480838","1,32135931"
04/11/2006 22.00,"0,93713804","3,1109999","1,3095066"
04/11/2006 23.00,"0,9084444","3,55357437","1,30659993"
05/11/2006 0.00,"1,00246809","4,07272252","1,36104737"
05/11/2006 1.00,"0,96595169","11,07213962","1,49727897"
05/11/2006 2.00,"0,96920609","10,8839491","1,47349666"
05/11/2006 3.00,"0,78187367","6,84108438","1,3509142"
05/11/2006 4.00,"0,94454282","7,57957334","1,31677154"
05/11/2006 5.00,"1,02784834","8,98127584","1,27834402"
05/11/2006 6.00,"1,03086374","4,83457422","1,23575045"
05/11/2006 7.00,"1,14617731","4,14280879","1,21223493"
05/11/2006 8.00,"1,09487983","5,76514844","1,17254687"
05/11/2006 9.00,"1,02348846","14,0390837","1,32009762"
05/11/2006 10.00,"1,34996072","16,68933558","1,31160826"
05/11/2006 11.00,"1,24273942","10,70614649","1,32017334"
05/11/2006 12.00,"1,24584432","8,40372182","1,33971156"
05/11/2006 13.00,"1,35921745","7,44199921","1,33562008"
05/11/2006 14.00,"1,44341793","11,27331834","1,43377016"
05/11/2006 15.00,"1,50110522","9,82619055","1,39129077"
05/11/2006 16.00,"1,55711955","8,33104097","1,40318192"
05/11/2006 17.00,"1,66281839","11,59128968","1,42937345"
05/11/2006 18.00,"1,22192753","33,99905016","1,49731742"
05/11/2006 19.00,"2,32651259","76,5432872","2,17679551"
05/11/2006 20.00,"2,99898452","134,03118088","2,72199105"
05/11/2006 21.00,"3,78366511","94,32544168","3,0966201"
05/11/2006 22.00,"2,62503769","121,33152392","2,71526201"
05/11/2006 23.00,"1,79100107","76,8249248","2,46914294"
06/11/2006 0.00,"1,35906795","69,61785112","2,37672699"
06/11/2006 1.00,,"35,77453336","2,04950994"
06/11/2006 2.00,"0,76503723",,"1,65274356"
06/11/2006 3.00,"0,7689059","16,3220423",
06/11/2006 4.00,"0,68718182","12,04684662","1,38102479"
06/11/2006 5.00,"0,81580994","14,44920962","1,42373252"
06/11/2006 6.00,"0,75313223","15,25128979","1,38167136"
06/11/2006 7.00,"0,72593155","19,65625864","1,35953869"
06/11/2006 8.00,"0,77634627","35,63178344","1,35270597"
06/11/2006 9.00,"0,87437897","59,94221336","1,47038728"
06/11/2006 10.00,"1,10514644","72,316142","1,5966127"
06/11/2006 11.00,"1,15401431","66,26804624","1,61494747"
06/11/2006 12.00,"1,07949262","27,77185736","1,31630088"
06/11/2006 13.00,"1,6040002","21,41747832","1,18893726"
06/11/2006 14.00,"1,24377269","14,45570086","1,20526007"
06/11/2006 15.00,"1,00580385","15,45245896","1,26763301"
06/11/2006 16.00,"0,7890242","20,36100272","1,32104476"
06/11/2006 17.00,"1,0666357","43,11399392","1,54502184"
06/11/2006 18.00,"1,20425004","44,27299096","1,70989031"
06/11/2006 19.00,"1,09925394","33,84589896","1,89434825"
06/11/2006 20.00,"1,13199016","38,57016416","2,02368422"
06/11/2006 21.00,"0,96288848","29,59537","1,82305491"
06/11/2006 22.00,"0,91586647","61,32445552","1,94950751"
06/11/2006 23.00,"1,39591183","75,19739216","2,00963898"
07/11/2006 0.00,"1,23972503","54,76889584","1,96370536"
07/11/2006 1.00,"1,1552042","36,91016576","1,69219978"
07/11/2006 2.00,"0,88217631","15,13837472","1,54293416"
07/11/2006 3.00,"0,6756948","10,65812661","1,41674718"
07/11/2006 4.00,"0,82878483","10,69705302","1,3894524"
07/11/2006 5.00,"0,74158521","10,58025085","1,45467143"
07/11/2006 6.00,"0,68218224","10,5646757","1,35714695"
07/11/2006 7.00,"0,79944133","17,69129242","1,40019603"
07/11/2006 8.00,"0,90372349","43,46442528","1,46568068"
07/11/2006 9.00,"0,80348797","41,70190544","1,50314941"
07/11/2006 10.00,"0,89146254","38,73237824","1,50075766"
07/11/2006 11.00,"0,81699983","30,39875416","1,40380287"
07/11/2006 12.00,"0,83045169","18,46612086","1,27549093"
07/11/2006 13.00,"0,9472938","15,36939594","1,25673676"
07/11/2006 14.00,"1,39769768","21,22537968","1,23771814"
07/11/2006 15.00,"1,30436657","10,46733195","1,23851616"
07/11/2006 16.00,"1,13318106","6,68144576","1,25909006"
07/11/2006 17.00,"0,83932095","6,26353227","1,25430774"
07/11/2006 18.00,"0,88348621","9,88848734","1,31614827"
07/11/2006 19.00,"0,72884729","19,98332536","1,58347732"
07/11/2006 20.00,"0,9839597","30,13138008","1,83937889"
07/11/2006 21.00,"0,91616343","27,03336648","1,78630848"
07/11/2006 22.00,"1,05639756","90,6784164","2,10674523"
07/11/2006 23.00,"1,54203845","74,82881592","2,16634663"
08/11/2006 0.00,"1,7694722","102,37222752","2,17048471"
08/11/2006 1.00,,"59,16089368","1,95501213"
08/11/2006 2.00,"0,66307078",,"1,71216788"
08/11/2006 3.00,"0,5843204","23,09172112",
08/11/2006 4.00,"0,71898035","22,78413768","1,69245841"
08/11/2006 5.00,"0,66280636","25,74458288","1,66440172"
08/11/2006 6.00,"0,6854702","25,31367544","1,68443739"
08/11/2006 7.00,"0,57159265","29,04245784","1,69690289"
08/11/2006 8.00,"0,49992669","49,1335244","1,72657893"
08/11/2006 9.00,"1,25873785","63,556792","1,90765372"
08/11/2006 10.00,"1,24803799","113,77141856","1,88147966"
08/11/2006 11.00,"1,16617153","88,87306776","2,05359094"
08/11/2006 12.00,"1,02854295","37,30342592","1,40845704"
08/11/2006 13.00,"0,88065488","16,04428797","1,2455714"
08/11/2006 14.00,"1,10579427","11,14093146","1,21156505"
08/11/2006 15.00,"0,96254982","10,4335928","1,19356231"
08/11/2006 16.00,"0,70334195","14,1623752","1,26579697"
08/11/2006 17.00,"0,58831823","16,71919146","1,30311891"
08/11/2006 18.00,"0,74467181","24,6206328","1,39388173"
08/11/2006 19.00,"0,72000956","52,84934344","1,67163171"
08/11/2006 20.00,"0,80084682","91,43639056","1,93778295"
08/11/2006 21.00,"1,42020592","69,93843616","2,26614868"
08/11/2006 22.00,"2,01099343","131,8923412","2,87738807"
08/11/2006 23.00,"2,1238133","74,93393768","2,893281"
09/11/2006 0.00,"1,71674685","116,19709648","2,55049023"
09/11/2006 1.00,"1,17405023","70,53803936","2,23571888"
09/11/2006 2.00,"0,94579475","72,53546752","2,26690244"
09/11/2006 3.00,"0,95523047","55,72413104","2,27021686"
09/11/2006 4.00,"0,77409667","45,67469728","2,12789464"
09/11/2006 5.00,"0,72756383","37,11912824","2,01280312"
09/11/2006 6.00,"0,59637287","31,93282824","1,94520283"
09/11/2006 7.00,"0,6098949","41,53449072","1,9607183"
09/11/2006 8.00,"0,90896307","72,31482272","1,9693428"
09/11/2006 9.00,"0,8969401","58,06937112","1,93138127"
09/11/2006 10.00,"1,16846486","69,84237728","1,91111843"
09/11/2006 11.00,"0,84808444","58,43538528","1,57250768"
09/11/2006 12.00,"0,87530444","28,35071536","1,40563192"
09/11/2006 13.00,"1,01452157","30,75176672","1,33433974"
09/11/2006 14.00,"1,01681389","27,09435928","1,39599038"
09/11/2006 15.00,"1,01904824","18,18448326","1,26854637"
09/11/2006 16.00,"0,9310096","13,81324782","1,20342986"
09/11/2006 17.00,"0,815574","10,13118897","1,22165745"
09/11/2006 18.00,"0,62368135","19,57968304","1,35192775"
09/11/2006 19.00,"0,78841196","30,64274448","1,70812533"
09/11/2006 20.00,"0,8097832","48,006974","2,02997755"
09/11/2006 21.00,"0,68652788","59,3257272","2,18570543"
09/11/2006 22.00,"0,78303305","51,33343336","2,02850849"
09/11/2006 23.00,"0,95949374","59,35037288","2,069972"
10/11/2006 0.00,"0,93541829","51,598188","1,86758238"
10/11/2006 1.00,,"47,72663656","1,74115425"
10/11/2006 2.00,"1,1289656",,"1,83831991"
10/11/2006 3.00,"0,8930155","61,9305404",
10/11/2006 4.00,"0,69973973","35,36050888","1,87537273"
10/11/2006 5.00,"0,59534366","27,89516224","1,81636665"
10/11/2006 6.00,"0,66306061","22,78283752","1,59500966"
10/11/2006 7.00,"0,63625554","27,98730152","1,60109562"
10/11/2006 8.00,"0,64754221","48,96740984","1,76817176"
10/11/2006 9.00,"1,25699268","57,96554952","1,89661767"
10/11/2006 10.00,"1,29931615","75,09097024","1,82634604"
10/11/2006 11.00,"0,94697752","59,7540152","1,64248574"
10/11/2006 12.00,"0,8528084","31,80434184","1,29839134"
10/11/2006 13.00,"0,75793451","16,47388569","1,13857314"
10/11/2006 14.00,"0,6553009","13,66269312","1,14439465"
10/11/2006 15.00,"0,61050917","8,71650973","1,12050399"
10/11/2006 16.00,"0,71278988","8,7126169","1,15528041"
10/11/2006 17.00,"0,71949089","10,84241855","1,18283615"
10/11/2006 18.00,"0,56219048","5,45755162","1,16469244"
10/11/2006 19.00,"0,48248209","4,48025576","1,18230724"
10/11/2006 20.00,"0,60557163","4,76968094","1,22298089"
10/11/2006 21.00,"0,59040613","4,50621307","1,21708366"
10/11/2006 22.00,"0,5135189","3,92216973","1,18801574"
10/11/2006 23.00,"0,64436713","3,50165974","1,17629701"
11/11/2006 0.00,"0,49306296","3,24857404","1,16733932"
11/11/2006 1.00,"0,59534366","3,22391498","1,18007743"
11/11/2006 2.00,"0,64648351","3,32514773","1,16941768"
11/11/2006 3.00,"0,61262555","3,24857404","1,13441526"
11/11/2006 4.00,"0,74594306","2,7553832","1,14628428"
11/11/2006 5.00,"0,81295421","3,12527681","1,14106741"
11/11/2006 6.00,"0,6397825","3,59121209","1,1371367"
11/11/2006 7.00,"0,71737451","3,56266019","1,09793794"
11/11/2006 8.00,"0,57312425","3,28231893","1,09600987"
11/11/2006 9.00,"0,67857901","3,99614883","1,11748082"
11/11/2006 10.00,"0,85774594","4,76708444","1,07132585"
11/11/2006 11.00,"0,87432304","3,66389294","1,05023352"
11/11/2006 12.00,"0,76710479","3,51593474","1,05586513"
11/11/2006 13.00,"0,95085635","3,69374309","1,01088332"
11/11/2006 14.00,"0,84857565","3,75863637","1,03866624"
11/11/2006 15.00,"0,7822703","3,73008447","1,04153913"
11/11/2006 16.00,"0,98083548","3,23948822","1,04184319"
11/11/2006 17.00,"1,0344446","4,01042382","1,07412418"
11/11/2006 18.00,"0,93004752","5,42510689","1,10753871"
11/11/2006 19.00,"0,85633536","11,59128968","1,25847378"
11/11/2006 20.00,"0,94168708","34,0405788","1,76469424"
11/11/2006 21.00,"0,81471768","33,07496144","1,68486028"
11/11/2006 22.00,"0,84434391","28,93345472","1,72371886"
11/11/2006 23.00,"0,71913799","32,34035192","1,7670755"
12/11/2006 0.00,"0,67928379","32,66353728","1,67548553"
12/11/2006 1.00,,"23,97948184","1,56628076"
12/11/2006 2.00,"0,66920329",,"1,55785198"
12/11/2006 3.00,"0,55215167","35,96661288",
12/11/2006 4.00,"0,50615887","29,35007952","1,61047736"
12/11/2006 5.00,"0,46087491","25,71213624","1,6098704"
12/11/2006 6.00,"0,44716066","22,3519492","1,62209591"
12/11/2006 7.00,"0,35872133","16,75941994","1,43211703"
12/11/2006 8.00,"0,54612188","16,35188288","1,2770299"
12/11/2006 9.00,"0,55546201","19,48494344","1,30451691"
12/11/2006 10.00,"0,69001213","17,53424647","1,27619576"
12/11/2006 11.00,"0,74274459","13,90669491","1,26609637"
12/11/2006 12.00,"0,84962824","9,2135934","1,22114601"
12/11/2006 13.00,"0,75291256","7,86380744","1,16890508"
12/11/2006 14.00,"0,68481017","6,91246698","1,17057569"
12/11/2006 15.00,"0,75515911","6,47638185","1,11757635"
12/11/2006 16.00,"0,79441328","6,9981265","1,15417482"
12/11/2006 17.00,"0,74416331","9,22787222","1,18784915"
12/11/2006 18.00,"0,70822049","12,65944378","1,20474514"
12/11/2006 19.00,"0,61363339","17,36812235","1,30865499"
12/11/2006 20.00,"0,59424327","25,3733872","1,43914081"
12/11/2006 21.00,"0,65276857","23,71210776","1,45504889"
12/11/2006 22.00,"0,72205373","33,4526388","1,4471898"
12/11/2006 23.00,"0,7051461","25,11251392","1,43788844"
13/11/2006 0.00,"0,5860849","20,82305664","1,39825281"
13/11/2006 1.00,"0,55333445","17,71724973","1,35850417"
13/11/2006 2.00,"0,60393833","12,99169775","1,3036816"
13/11/2006 3.00,"0,54091993","9,77946701","1,27820655"
13/11/2006 4.00,"0,50438522","8,98387042","1,24749365"
13/11/2006 5.00,"0,61647082","7,50689249","1,21438785"
13/11/2006 6.00,"0,4569737","10,05980636","1,24308879"
13/11/2006 7.00,"0,56397532","13,06956395","1,26184412"
13/11/2006 8.00,"0,59577996","8,69704174","1,2112738"
13/11/2006 9.00,"0,44030303","4,86961735","1,16727292"
13/11/2006 10.00,"0,63467919","4,87999951","1,16131278"
13/11/2006 11.00,"0,51881035","4,2712971","1,18272431"
13/11/2006 12.00,"0,56823146","3,59640317","1,18025684"
13/11/2006 13.00,"0,48653178","3,97668085","1,21374244"
13/11/2006 14.00,"0,53276155","3,7936795","1,22699198"
13/11/2006 15.00,"0,56681275","4,33229755","1,23944467"
13/11/2006 16.00,"0,61800853","4,16616961","1,26355201"
13/11/2006 17.00,"0,51715467","5,20187133","1,28462337"
13/11/2006 18.00,"0,59436124","5,57436143","1,3283598"
13/11/2006 19.00,"0,69876138","8,91118957","1,43857113"
13/11/2006 20.00,"0,75031209","11,55365387","1,58918"
13/11/2006 21.00,"0,64591094","8,10651098","1,46002227"
13/11/2006 22.00,"0,57769058","13,84439239","1,46062924"
13/11/2006 23.00,"1,08444032","54,94671184","1,92562617"
14/11/2006 0.00,"1,07037114","56,35489984","1,98432004"
14/11/2006 1.00,,"46,43135216","1,84039477"
14/11/2006 2.00,"0,70848593",,"1,77243683"
14/11/2006 3.00,"0,63196583","18,40122566",
14/11/2006 4.00,"0,64818698","16,25584121","1,29634443"
14/11/2006 5.00,"0,68156899","15,19288393","1,27959523"
14/11/2006 6.00,"0,69132507","7,48612626","1,22004509"
14/11/2006 7.00,"0,62585366","9,03189413","1,17134692"
14/11/2006 8.00,"0,71248274","54,72216656","1,41979366"
14/11/2006 9.00,"1,41961708","69,5789228","1,72431301"
14/11/2006 10.00,"1,18905708","64,67944192","1,60498555"
14/11/2006 11.00,"1,10542612","21,80553784","1,13244058"
14/11/2006 12.00,"0,96872504","7,1746366","1,0461968"
14/11/2006 13.00,"0,93551898","6,44393521","1,035572"
14/11/2006 14.00,"1,20010678","8,25576553","1,0278597"
14/11/2006 15.00,"1,06334571","8,07665893","1,02445673"
14/11/2006 16.00,"0,87351554","9,2758921","1,00279123"
14/11/2006 17.00,"0,93522506","13,1591163","1,06907041"
14/11/2006 18.00,"0,88521104","24,8931884","1,19267108"
14/11/2006 19.00,"1,06816527","45,6928804","1,47907934"
14/11/2006 20.00,"1,3533819","95,93090984","1,75611168"
14/11/2006 21.00,"2,5447313","76,34602616","2,28268702"
14/11/2006 22.00,"1,65011708","102,7914144","2,07658571"
14/11/2006 23.00,"1,56713191","63,22972528","2,07711462"
15/11/2006 0.00,"1,89489881","118,51769088","2,50368403"
15/11/2006 1.00,"2,01878873","66,59899432","2,22994165"
15/11/2006 2.00,"1,282856","93,366306","1,95835452"
15/11/2006 3.00,"1,43095968","58,34842752","1,82670136"
15/11/2006 4.00,"1,14450943","67,49583704","1,69606875"
15/11/2006 5.00,"1,13028668","51,15171688","1,52131292"
15/11/2006 6.00,"1,00281183","66,47438928","1,41245882"
15/11/2006 7.00,"1,12147031","51,3775432","1,46766118"
15/11/2006 8.00,"1,36877928","110,35153888","1,85294066"
15/11/2006 9.00,"1,93997632","68,49518208","2,00081527"
15/11/2006 10.00,"1,32746366","81,6076016","1,75357781"
15/11/2006 11.00,"1,17518723","55,02846896","1,25354466"
15/11/2006 12.00,"1,30701179","20,63485848","1,01239549"
15/11/2006 13.00,"1,53269222","15,93267306","0,99742174"
15/11/2006 14.00,"1,28550122","12,25709779","0,95412918"
15/11/2006 15.00,"1,27609804","12,29863026","1,01039052"
15/11/2006 16.00,"1,04865311","10,97740002","1,00759219"
15/11/2006 17.00,"1,05746948","13,56016212","1,02876607"
15/11/2006 18.00,"0,94063245","15,75227394","1,0609422"
15/11/2006 19.00,"0,84900787","29,79395032","1,22450704"
15/11/2006 20.00,"1,17671578","94,90818104","1,62491171"
15/11/2006 21.00,"3,67836696","75,75548584","2,32491944"
15/11/2006 22.00,"3,31016618","140,88914248","2,49623502"
15/11/2006 23.00,"1,96201572","75,82037912","2,08093349"
16/11/2006 0.00,"1,46645705","82,21630592","2,25856337"
16/11/2006 1.00,,"59,5061244","2,4905638"
16/11/2006 2.00,"0,99459447",,"2,45226209"
16/11/2006 3.00,"1,08516646","54,4703944",
16/11/2006 4.00,"0,85642587","60,80010864","2,1959318"
16/11/2006 5.00,"0,61641794","42,26129928","2,05628675"
16/11/2006 6.00,"0,72531728","55,45027528","1,93005084"
16/11/2006 7.00,"0,65815969","46,68964424","1,84407501"
16/11/2006 8.00,"0,97591422","87,3078472","1,81851025"
16/11/2006 9.00,"1,56762312","71,82942328","1,85130966"
16/11/2006 10.00,"1,50926156","116,82662248","2,04181978"
16/11/2006 11.00,"0,73673107","92,75632064","1,77112853"
16/11/2006 12.00,"0,81418376","53,80846","1,32947354"
16/11/2006 13.00,"0,73320107","21,34478408","1,14025074"
16/11/2006 14.00,"0,57552945","16,67116776","1,0472686"
16/11/2006 15.00,"0,63615689","14,86452661","1,01897657"
16/11/2006 16.00,"0,44200956","15,33565679","1,03965649"
16/11/2006 17.00,"0,42733018","16,81393106","1,07094023"
16/11/2006 18.00,"0,5601158","29,93670024","1,1722929"
