, Brindisi,,,,,,
,Filzi,,,,,,
Parm,SO2,NO2,NOX,CO,O3,,Benzene
,,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
18/10/2010 6.00,,"9,02888846","9,96530385",,"39,0183297",,"0,24107578"
18/10/2010 7.00,"0,00722477","6,63986167","7,44852486",,"51,12676275",,"0,20423292"
18/10/2010 8.00,"0,23478869","12,56703682","13,49048119",,"49,063035",,"0,22127988"
18/10/2010 9.00,"0,21763088","26,29615664","34,4495556",,"34,4516949",,"0,27758913"
18/10/2010 10.00,"0,05598788","30,49121848","39,61088488",,"31,1923437",,"0,38052987"
18/10/2010 11.00,"0,1092675","26,30781984","40,81513896",,"44,62022985",,"0,47522274"
18/10/2010 12.00,,"13,16364391","18,26529585",,"67,3518783",,"0,33730839"
18/10/2010 13.00,,"10,8096354","12,94056514",,"75,4607154",,"0,24074627"
18/10/2010 14.00,,"11,48082006","13,26221516","0,02344679","82,5559329",,"0,26252228"
18/10/2010 15.00,,"13,66751901","16,11815235","0,03310581","84,69140085",,"0,24096595"
18/10/2010 16.00,,"7,7831459","8,74420314","0,01299791","93,4464384",,"0,26307146"
18/10/2010 17.00,,"8,2779409","9,19490169","0,00371402","94,1413368",,"0,2133605"
18/10/2010 18.00,,"9,41863054","10,35764051","0,03432906","92,8733148",,"0,28121881"
18/10/2010 19.00,"0,88136169","13,33225172","14,37242561","0,3460085","84,2299374",,"0,29364655"
18/10/2010 20.00,"1,95145723","15,21027166","16,79517243","0,895186","75,92014395",,"0,2992553"
18/10/2010 21.00,"1,91352923","10,86086553","11,8277601","0,95866336","77,68954935",,"0,29540596"
18/10/2010 22.00,"1,75820791","12,8439403","14,37955737","0,9376421","74,6460372",,"0,28363825"
18/10/2010 23.00,"1,82322573","4,80983102","6,49978855","0,82473379","86,6699022",,"0,24085611"
19/10/2010 0.00,"1,44937043","3,84358462","4,88505484","0,88690751","93,3834762",,"0,18718597"
19/10/2010 1.00,"1,60649795","2,81119257","3,74501528","0,80766421","90,889407",,"0,18476653"
19/10/2010 2.00,"1,62094647","4,84938839","5,80785296","0,82637411","83,09248815",,"0,18410649"
19/10/2010 3.00,"1,37532164","2,82286533","3,80467542","0,79934728","78,40611345",,"0,18509603"
19/10/2010 4.00,"1,3292668","1,28919277","2,22301548","0,82615626","79,03944615",,"0,20863145"
19/10/2010 5.00,"1,30217494","2,11860881","3,16461812",,"78,8317068",,"0,18344646"
19/10/2010 6.00,,"4,06342255","5,10813362","0,71227984","81,223632",,"0,18432617"
19/10/2010 7.00,"1,89908071","3,28264206","4,32087144","0,81343329",,,"0,1855364"
19/10/2010 8.00,"2,26300399","3,705456","4,79426734","0,77850426","83,2109313",,"0,18608558"
19/10/2010 9.00,"2,46979874","14,35880643","15,30948725","0,87625941","69,13818135",,"0,20280302"
19/10/2010 10.00,"2,05891853","16,73421596","19,19716832","0,92187732","73,76235195",,"0,28286838"
19/10/2010 11.00,"2,1185188","20,27689384","22,6814824","0,95534427","63,24602865",,"0,36700276"
19/10/2010 12.00,"2,23591315","24,37987376","36,56170376","1,23677565","57,8559177",,"0,33301868"
19/10/2010 13.00,"2,044469","21,76127504","33,58060896","1,08135067","55,6392732",,"0,49468914"
19/10/2010 14.00,"2,5637136","14,10265388","28,72019024","1,08137048","62,1248586",,"0,35952374"
19/10/2010 15.00,"2,38310762","14,13767216","21,78527064","0,99787959","62,254773",,"0,50106878"
19/10/2010 16.00,"2,06614229","10,88161838","16,64926389","1,00530879","64,88687625",,"0,36865233"
19/10/2010 17.00,"1,9216571","12,86858216","16,83084079","0,9667636","61,420464",,"0,38646915"
19/10/2010 18.00,"2,03002048","12,66106706","18,3936943","1,03889458","45,00386835",,"0,47940261"
19/10/2010 19.00,"2,46257397","14,74271118","17,74391066","1,06216778","42,4434654",,"0,46939432"
19/10/2010 20.00,"2,6197025","16,47676707","22,13870384","1,17138187","41,46641415",,"0,42474191"
19/10/2010 21.00,"2,66756252","27,04644456","36,20048872","1,03996172","48,6245739",,"0,55803807"
19/10/2010 22.00,"2,71722975","20,0862292","25,84999144","1,07259919","56,3192889",,"0,58542283"
19/10/2010 23.00,"2,48334416","14,3724237","18,22897932","0,91940752","60,52257435",,"0,44959739"
20/10/2010 0.00,"2,57545385","10,02366956","11,607274","0,89836645","59,07795495",,"0,34863574"
20/10/2010 1.00,"2,44361099","9,25391366","10,65724135","0,91201792","51,49148865",,"0,35677479"
20/10/2010 2.00,"2,36143434","6,06659818","7,22350158","0,84526109","60,08140005",,"0,36403312"
20/10/2010 3.00,"2,32982801","3,38834698","4,36302339","0,84314778","64,0052259",,"0,28627736"
20/10/2010 4.00,"2,4219377","3,24243652","4,31244143","0,82429925","58,33972515",,"0,28198868"
20/10/2010 5.00,"2,19527586","6,68006721","17,11552421","0,83299248","55,7509134",,"0,32708042"
20/10/2010 6.00,"2,41290776","5,51927671","7,91413893","0,88823095","56,06215335",,"0,38317001"
20/10/2010 7.00,"1,8123896","5,30138328","6,68201362","0,82005166","53,2581609",,"0,35446518"
20/10/2010 8.00,"1,86837748","9,06131407","10,67604587","0,99467933","47,56221645",,"0,33026973"
20/10/2010 9.00,"1,93429942","18,83985376","28,50684928","1,03919049","39,7653375",,"0,45993622"
20/10/2010 10.00,"2,42916145","33,25832224","64,78192512","1,56544429","29,453382",,"1,02732153"
20/10/2010 11.00,"2,69826575","27,37328184","55,52866728","1,24325538","35,5891242",,"1,40400308"
20/10/2010 12.00,"2,4932772","14,95476536","24,52902888","0,92875198","50,0008446",,"0,71002974"
20/10/2010 13.00,"2,6729811","21,81379768","42,33127848","1,15365989","50,4914151",,"0,54561033"
20/10/2010 14.00,"3,09831084","20,14590272","38,23348008","1,06289824","60,7269222",,"0,9238306"
20/10/2010 15.00,"3,02064967","23,92592672","50,42117992","1,14342537","69,43455855",,"0,60114972"
20/10/2010 16.00,"2,75335156","13,30566345","18,2186029","0,92456381","82,0991976",,"0,45256703"
20/10/2010 17.00,"2,68923581","15,07019662","22,64517352","0,92813919","84,7015554",,"0,32730009"
20/10/2010 18.00,"2,55197437","14,60847348","20,1316392","0,896351","87,72882825",,"0,3908687"
20/10/2010 19.00,"2,31808878","18,4715127","28,78894576","0,88801426","76,7192412",,"0,44585789"
20/10/2010 20.00,"2,6540171","32,79982464","47,1858656","1,1950104","61,2208443",,"0,49303957"
20/10/2010 21.00,"2,70729671","41,8728","58,99286712","1,16899129","42,460383",,"0,69969193"
20/10/2010 22.00,"2,91589765","65,24105368","109,6617658","1,74281787","13,5970442",,"0,96067447"
20/10/2010 23.00,"3,01161871","48,65013256","68,5301908","1,15219782","29,2260318",,"3,00739918"
21/10/2010 0.00,"2,63505412","28,99450488","33,73559568","0,8489355","50,49546495",,"0,59785057"
21/10/2010 1.00,"2,57455076","23,02388336","24,00374512","0,86647924","53,5444035",,"0,45410677"
21/10/2010 2.00,"2,28828865","8,43617229","9,32719297","0,63949763","70,23028425",,"0,30299481"
21/10/2010 3.00,"2,36233743","4,85457565","5,7507855","0,65767396","69,76544925",,"0,23051831"
21/10/2010 4.00,"2,02279673","3,71129334","4,5595139","0,56292101","78,5015343",,"0,18080735"
21/10/2010 5.00,"2,11671261","4,62501137","5,68982711",,"79,10643825",,"0,1830061"
21/10/2010 6.00,,"8,4640569","9,34989032","0,72000495","74,3219295",,"0,1938941"
21/10/2010 7.00,"2,08510628","7,36098012","8,2130916","0,66923076",,,"0,20302269"
21/10/2010 8.00,"2,34337343","13,55792508","15,04620294","0,7617504","57,020292",,"0,2362369"
21/10/2010 9.00,"2,52759281","25,05624376","28,47960328","0,83237969","46,2651273",,"0,34412738"
21/10/2010 10.00,"2,73258137","33,0579064","54,69731056","1,15174347","46,8524553",,"0,46939432"
21/10/2010 11.00,"2,60706018","15,20573066","17,86841818","0,87926162","72,307578",,"0,50865662"
21/10/2010 12.00,"2,66214497","12,92111054","15,72906035","0,85314348","81,30010035",,"0,32235137"
21/10/2010 13.00,"2,59622303","9,49515261","10,58525838","0,85877509","89,53342545",,"0,36117433"
21/10/2010 14.00,"2,59802922","9,43938148","10,7921253","0,80335721","92,51535195",,"0,29936514"
21/10/2010 15.00,"2,62331387","12,23501037","14,25893885","0,81643666","93,3841545",,"0,30640379"
21/10/2010 16.00,"2,39574995","9,58010277","10,64038134","0,76090111","97,2768783",,"0,2912271"
21/10/2010 17.00,"1,9216571","8,0055765","8,83823338","0,80327915","98,80810065",,"0,24096595"
21/10/2010 18.00,"2,07697842","9,32913938","10,11380889","0,77966926","95,2577787",,"0,2769291"
21/10/2010 19.00,"2,54745991","14,21159964","15,66550738","0,83042365","83,7969027",,"0,29078674"
21/10/2010 20.00,"3,45952382","21,31252864","22,05763504","0,87201182","62,3616651",,"0,37294204"
21/10/2010 21.00,"3,26266313","20,91370456","22,03558968","0,87114157","55,4944761",,"0,59939031"
21/10/2010 22.00,"3,41437207","17,75298883","18,49421005","0,8122881","61,87111455",,"0,46664435"
21/10/2010 23.00,"3,26356622","16,58635909","17,37946051","0,78221828","60,1064373",,"0,42001286"
22/10/2010 0.00,"3,3538687","13,44249382","14,24856434","0,77352505","62,3122689",,"0,32873"
22/10/2010 1.00,"4,69306854","10,19032904","11,01196324","0,71678489","66,338937",,"0,3267499"
22/10/2010 2.00,"4,89173644","8,65989923","9,57102459","0,72456942","69,7505466",,"0,2476751"
22/10/2010 3.00,"4,4320921","4,82020745","5,67880443","0,62649739","72,6594162",,"0,24096595"
22/10/2010 4.00,"3,36651205","4,19701017","5,2060567","0,64623482","75,69008055",,"0,20137312"
22/10/2010 5.00,"3,37554199","4,15226363","4,98946151","0,64562203","74,76444045",,"0,18113685"
22/10/2010 6.00,"3,6049121","7,13919768","8,18455882","0,59986549","72,4889235",,"0,19169535"
22/10/2010 7.00,"2,43728932","9,2701255","10,22080823","0,62264474","68,44463955",,"0,19620371"
22/10/2010 8.00,"1,65345589","18,17256194","19,2542224","0,67756866","54,8760261",,"0,23997641"
22/10/2010 9.00,"1,88011671","34,83996688","43,08613608","0,90779014","37,7503077",,"0,39889689"
22/10/2010 10.00,"1,82051645","30,27072664","37,72897976","0,98003994","41,9096034",,"0,41418444"
22/10/2010 11.00,"1,93520252","14,56372886","18,08306886","0,74823756","63,31166415",,"0,45784628"
22/10/2010 12.00,"2,02008744","10,50484539","12,49310742","0,8039898","72,88407315",,"0,36502367"
22/10/2010 13.00,"1,88734148","10,93609126","13,93728882","0,79369703","76,7084283",,"0,31113284"
22/10/2010 14.00,"2,09233004","11,29924315","14,64803276","0,69847109","82,1208633",,"0,30035468"
22/10/2010 15.00,,,,,,,
22/10/2010 16.00,,,,,,,
22/10/2010 17.00,,,,,,,
22/10/2010 18.00,,,,,,,
22/10/2010 19.00,,,,,,,
22/10/2010 20.00,,,,,,,
22/10/2010 21.00,,,,,,,
22/10/2010 22.00,,,,,,,
22/10/2010 23.00,,,,,,,
23/10/2010 0.00,,,,,,,
23/10/2010 1.00,,,,,,,
23/10/2010 2.00,,,,,,,
23/10/2010 3.00,,,,,,,
23/10/2010 4.00,,,,,,,
23/10/2010 5.00,,,,,,,
23/10/2010 6.00,,,,,,,
23/10/2010 7.00,,,,,,,
23/10/2010 8.00,,,,,,,
23/10/2010 9.00,,,,,,,
23/10/2010 10.00,,,,,,,
23/10/2010 11.00,,,,,,,
23/10/2010 12.00,,,,,,,
23/10/2010 13.00,,,,,,,
23/10/2010 14.00,,,,,,,
23/10/2010 15.00,,,,,,,
23/10/2010 16.00,,,,,,,
23/10/2010 17.00,,,,,,,
23/10/2010 18.00,,,,,,,
23/10/2010 19.00,,,,,,,
23/10/2010 20.00,,,,,,,
23/10/2010 21.00,,,,,,,
23/10/2010 22.00,,,,,,,
23/10/2010 23.00,,,,,,,
24/10/2010 0.00,,,,,,,
24/10/2010 1.00,,,,,,,
24/10/2010 2.00,,,,,,,
24/10/2010 3.00,,,,,,,
24/10/2010 4.00,,,,,,,
24/10/2010 5.00,,,,,,,
24/10/2010 6.00,,,,,,,
24/10/2010 7.00,,,,,,,
24/10/2010 8.00,,,,,,,
24/10/2010 9.00,,,,,,,
24/10/2010 10.00,,,,,,,
24/10/2010 11.00,,,,,,,
24/10/2010 12.00,,,,,,,
24/10/2010 13.00,,,,,,,
24/10/2010 14.00,,,,,,,
24/10/2010 15.00,,,,,,,
24/10/2010 16.00,,,,,,,
24/10/2010 17.00,,,,,,,
24/10/2010 18.00,,,,,,,
24/10/2010 19.00,,,,,,,
24/10/2010 20.00,,,,,,,
24/10/2010 21.00,,,,,,,
24/10/2010 22.00,,,,,,,
24/10/2010 23.00,,,,,,,
25/10/2010 0.00,,,,,,,
25/10/2010 1.00,,,,,,,
25/10/2010 2.00,,,,,,,
25/10/2010 3.00,,,,,,,
25/10/2010 4.00,,,,,,,
25/10/2010 5.00,,,,,,,
25/10/2010 6.00,,,,,,,
25/10/2010 7.00,,,,,,,
25/10/2010 8.00,,,,,,,
25/10/2010 9.00,,,,,,,
25/10/2010 10.00,,,,,,,
25/10/2010 11.00,,,,,,,
25/10/2010 12.00,,,,,,,
25/10/2010 13.00,,,,,,,
25/10/2010 14.00,"2,86352114","10,63843492","14,8069104","0,85095095","86,8600257",,"0,30178458"
25/10/2010 15.00,"2,98814025","16,12723053","23,9298272","1,01127476","76,33558275",,"0,48303127"
25/10/2010 16.00,"2,84726642","10,52105724","13,14808023","0,81789874","78,60505485",,"0,48666094"
25/10/2010 17.00,"3,18229267","10,72792608","14,71028748","0,97486385","73,69196835",,"0,31828134"
25/10/2010 18.00,"3,33761399","16,01309751","29,29669648","0,97427086","63,1776999",,"0,29672602"
25/10/2010 19.00,"2,4752163","29,27920168","40,32683328",,"39,36069165",,"0,52570357"
25/10/2010 20.00,"2,04266281","39,45524808","58,16604184","0,7229291","29,42427495",,"0,64811173"
25/10/2010 21.00,"2,50230816","49,34531664","98,99869472","0,90860098","15,50448764",,"1,36727006"
25/10/2010 22.00,"3,25453526","53,5047388","93,05661936","1,06908206","16,31848355",,"2,1383381"
25/10/2010 23.00,"3,45049387","48,41669648","77,676434","0,76042696","14,82717317",,"2,58100769"
26/10/2010 0.00,"3,9119444","39,59274","46,58538288","0,48942699","17,91196586",,"1,20889875"
26/10/2010 1.00,"3,55073041","28,60736312","32,04821744","0,34737854","22,6788807",,"0,56232676"
26/10/2010 2.00,"3,20215976","22,04532176","23,80141728","0,26839154","25,20070035",,"0,46290484"
26/10/2010 3.00,"3,18319576","17,25365282","18,19655371","0,25799974","20,6780553",,"0,46059523"
26/10/2010 4.00,"3,13533473","11,01455782","11,94837862","0,20775911","29,74973925",,"0,45718625"
26/10/2010 5.00,"3,15068634","16,23877087","28,1741804","0,18343857","29,8099683",,"0,33928747"
26/10/2010 6.00,"2,84546125","13,86465768","14,79848039","0,41255446","44,3143764",,"0,43893008"
26/10/2010 7.00,"2,32621664","18,27826303","19,59922368","0,20528931","30,3769872",,"0,8218794"
26/10/2010 8.00,"1,73021396","34,25439776","42,31898432","0,38531094","15,72439449",,"0,44629825"
26/10/2010 9.00,"4,44473443","54,30496816","149,4062612","1,93082091","5,77578435",,"1,13631241"
26/10/2010 10.00,"6,03859005","65,61263176","250,2985816","2,98176624","6,36513528",,"3,15378209"
26/10/2010 11.00,"5,37756853","59,41763704","141,9499774","1,07022842","6,60737217",,"4,44549616"
26/10/2010 12.00,"4,34720616","43,9985616","83,51283312","0,55794297","17,52222266",,"2,11326295"
26/10/2010 13.00,"3,52815504","23,97261776","28,78309504","0,21574053","52,47530295",,"0,5753047"
26/10/2010 14.00,"3,61303997","21,22044672","24,35587816","0,30219518","52,4076525",,"0,41968336"
26/10/2010 15.00,"3,55434279","23,40779384","39,88779984","0,38505347","58,45543515",,"0,47148323"
26/10/2010 16.00,"3,62839158","14,46645586","18,18423278","0,27048621","76,9973442",,"0,48578124"
26/10/2010 17.00,"3,34845114","13,72199189","17,79643712","0,19669511","78,74781705",,"0,35886472"
26/10/2010 18.00,"3,22383203","15,81855151","20,32098456","0,24523716","74,91669885",,"0,36711259"
26/10/2010 19.00,"2,67839968","15,29911274","17,80811179","0,28986715","63,0674163",,"0,34236695"
26/10/2010 20.00,"0,65199056","14,35426734","16,2686019","0,15340953","63,2541483",,"0,31113284"
26/10/2010 21.00,,"13,77646477","14,80431773","0,14876584","62,24461845",,"0,56375666"
26/10/2010 22.00,,"11,17538188","12,36016798","0,12492062","65,82536415",,"0,3196014"
26/10/2010 23.00,,"10,44583342","11,54177653","0,11215805","63,4395636",,"0,30849373"
27/10/2010 0.00,,"6,49719397","7,43425943","0,07300007","64,4896917",,"0,25185395"
27/10/2010 1.00,,"5,72419722","6,65801994","0,06405054","63,80494785",,"0,25053388"
27/10/2010 2.00,,"6,38889638","7,4089675","0,07902545","56,8233855",,"0,26868123"
27/10/2010 3.00,,"2,56930736","3,50312816","0,07047085","61,653879",,"0,25152444"
27/10/2010 4.00,,"4,53292562","5,48166385","0,07772181","59,2809462",,"0,19136482"
27/10/2010 5.00,,"6,60354706","7,63983002",,"51,09157095",,"0,24437493"
27/10/2010 6.00,,"4,19052466","5,12629188","0,09487061","56,9999829",,"0,25240415"
27/10/2010 7.00,"1,53696464","8,11257776","9,20008894","0,05697782",,,"0,25207362"
27/10/2010 8.00,"3,38908741","21,75026192","25,64701352","0,14791656","29,47638435",,"0,27703894"
27/10/2010 9.00,"3,53899118","28,34278056","37,06299192","0,23101251","17,57026425",,"0,3931783"
27/10/2010 10.00,"5,04976705","36,08051072","80,31644712","0,69505298","12,09017082",,"1,02556212"
27/10/2010 11.00,"4,34991545","23,33450688","43,094568","0,35692105","32,7296508",,"1,24255229"
27/10/2010 12.00,"4,95494909","18,64141684","35,75302336","0,3891834","37,8206514",,"0,56408719"
27/10/2010 13.00,"4,73731719","17,22966105","34,60003","0,23666276","38,66782815",,"0,60928877"
27/10/2010 14.00,"5,34234982","12,80114018","21,76970696","0,16469023","54,06743265",,"0,40593555"
27/10/2010 15.00,"5,24482257","16,96442841","23,6905404","0,18565207","56,7083538",,"0,45212769"
27/10/2010 16.00,"5,22585959","10,83298092","13,06766916","0,11968511","61,55374995",,"0,34753636"
27/10/2010 17.00,"5,47961126","15,35877287","21,85465712","0,1187368","58,67129415",,"0,45740592"
27/10/2010 18.00,"5,67918225","17,53639365","23,58417584","0,13305931","59,0644089",,"0,47269346"
27/10/2010 19.00,"3,5904646","14,86851695","16,14019962","0,18729123","55,6034031",,"0,31036298"
27/10/2010 20.00,"1,78710494","14,17333861","16,38208674","0,15900037","57,2990733",,"0,35402482"
27/10/2010 21.00,"1,96319646","13,2719415","14,45607943","0,20019244","57,61506135",,"0,38075056"
27/10/2010 22.00,"1,77717089","13,97490169","15,67264106","0,16674412","55,26104115",,"0,37404141"
27/10/2010 23.00,"1,96048717","9,64365574","10,64167767","0,1526185","63,2934099",,"0,34676649"
28/10/2010 0.00,"1,67964364","5,76310642","6,73778284","0,14345228","64,3455729",,"0,2878171"
28/10/2010 1.00,"1,61733408","5,59839145","6,53221225","0,11857836","63,8516109",,"0,25163428"
28/10/2010 2.00,"1,52883678","5,23199489","6,17035669","0,15003103","60,0137097",,"0,25009454"
28/10/2010 3.00,"1,90720858","5,33964431","6,28838254","0,07408701","59,38781835",,"0,25031421"
28/10/2010 4.00,"1,86747439","3,58354114","4,64057505","0,08038966","60,66262335",,"0,24338539"
28/10/2010 5.00,"1,70492829","3,34424861","4,29493134","0,07795947","60,43459485",,"0,2878171"
28/10/2010 6.00,"1,95687479","5,33575339","6,50108489","0,09658899","60,7965876",,"0,25031421"
28/10/2010 7.00,"1,85392896","6,25595693","7,40183382","0,06243002","60,9298935",,"0,25031421"
28/10/2010 8.00,"1,93339633","9,40760595","10,44064617","0,0954834","56,1846264",,"0,24811444"
28/10/2010 9.00,"2,16637882","17,19593719","20,51034904","0,13993514","46,836216",,"0,29518628"
28/10/2010 10.00,"2,42103461","20,85793152","28,22993432","0,2720077","46,3327977",,"0,34533659"
28/10/2010 11.00,"2,20430682","16,76015606","24,71774328","0,14623779","50,0752581",,"0,42606198"
28/10/2010 12.00,"2,35691886","10,33753774","12,7576919","0,09945372","59,5712187",,"0,38624948"
28/10/2010 13.00,"2,61067154","10,90366565","12,88349767","0,09716217","62,11538235",,"0,33928747"
28/10/2010 14.00,"2,40026441","9,02305304","11,07292162","0,12800205","68,9250555",,"0,31949157"
28/10/2010 15.00,"2,65943568","10,28890029","13,10463194","0,08544693","68,28563805",,"0,31938173"
28/10/2010 16.00,"2,40207061","10,26360835","11,91465668","0,09921723","71,1782484",,"0,31938173"
28/10/2010 17.00,"2,19617896","7,65409546","8,81553603","0,12620445","77,02848615",,"0,33950816"
28/10/2010 18.00,"2,30183407","10,11899614","12,00155517","0,09141289","77,90201685",,"0,31608258"
28/10/2010 19.00,"2,55197437","10,08592237","11,88028848","0,12090953","77,68887105",,"0,34588679"
28/10/2010 20.00,"2,86803662","16,54550538","18,38526429","0,13025399","69,3499905",,"0,43870939"
28/10/2010 21.00,"2,74070923","23,30921112","26,61261176","0,26983381","62,8069092",,"0,52207492"
28/10/2010 22.00,"2,50772572","20,04408872","21,75479336","0,15180882","64,78740555",,"0,54055076"
28/10/2010 23.00,"2,87345519","21,69837024","24,1632824","0,19033421","61,1342613",,"0,75655139"
29/10/2010 0.00,"2,82740035","15,26993179","16,24331187","0,13015613","62,66616195",,"0,40901503"
29/10/2010 1.00,"2,90054604","13,05858907","14,33546091","0,13596366","59,52790725",,"0,36601322"
29/10/2010 2.00,"2,88248513","8,20790434","9,32784114","0,09530516","68,23217205",,"0,28506815"
29/10/2010 3.00,"2,90415842","3,1976919","4,1315127","0,09340854","75,99930555",,"0,24778493"
29/10/2010 4.00,"3,0323889","4,27936766","5,47971743","0,05322419","78,97041915",,"0,24965418"
29/10/2010 5.00,"2,92763688","4,06471889","5,14834106",,"77,4892713",,"0,24987385"
29/10/2010 6.00,,"5,86556859","6,85904953","0,09244042","72,7906872",,"0,24283519"
29/10/2010 7.00,"3,24189293","7,2987254","15,19211148","0,0415672",,,"0,24921483"
29/10/2010 8.00,"3,62929468","11,94124495","13,10528011","0,13296145","61,80819225",,"0,24866464"
29/10/2010 9.00,"4,01218094","27,23645912","38,22701752","0,18774558","49,90881525",,"0,29540596"
29/10/2010 10.00,"4,2532913","29,34015624","42,492766","0,2995483","49,57995945",,"0,53934154"
29/10/2010 11.00,"3,82615537","15,16811779","18,2983658","0,12227258","61,59029835",,"0,39680696"
29/10/2010 12.00,"4,3435948","10,7123624","13,11565654","0,15554265","71,286537",,"0,35413567"
29/10/2010 13.00,"4,31650293","9,68904853","11,81673551","0,08878582","77,7673743",,"0,38481958"
29/10/2010 14.00,"4,74363887","8,7169036","10,25262391","0,1156146","79,63623045",,"0,93460876"
29/10/2010 15.00,,,,,,,
29/10/2010 16.00,"4,69216544","22,65052712","23,88971344","0,11209863","87,207834",,
29/10/2010 17.00,"4,52058941","17,59540753","18,63428317","0,10866072","90,6227952",,"0,42485175"
29/10/2010 18.00,"3,98870248","16,56431182","17,54806641","0,11845953","90,7946844",,"0,40043663"
29/10/2010 19.00,"3,66722166","24,90903888","25,98228272","0,18152215","73,96125345",,"0,44684844"
29/10/2010 20.00,"3,22202584","31,35758392","32,6578204","0,29117078","62,5937634",,"0,67714606"
29/10/2010 21.00,"3,9128475","41,5044532","43,38444632","0,35466794","43,7155572",,"1,25454069"
29/10/2010 22.00,"4,47814695","43,81374768","46,24359376","0,31442418","38,0473632",,"1,19152229"
29/10/2010 23.00,"4,98023375","52,70320928","62,74956472","0,47144871","27,81454935",,"1,07230344"
30/10/2010 0.00,"5,16806449","47,63593128","51,60725088","0,4946823","24,84140085",,"1,22176583"
30/10/2010 1.00,"5,29900528","42,80989032","45,76373912","0,37116551","24,35896995",,"1,12784385"
30/10/2010 2.00,"5,12742822","38,81260576","42,21910144","0,28340722","24,81502695",,"0,89754521"
30/10/2010 3.00,"5,37576335","32,14094944","34,09419128","0,15562187","27,55404225",,"0,71563849"
30/10/2010 4.00,"5,04164021","20,945482","22,15879896","0,17387625","36,6196215",,"0,58894267"
30/10/2010 5.00,"5,00732459","12,56638674","13,50020945","0,06316164","41,46777075",,"0,53054246"
30/10/2010 6.00,"5,15993765","22,43376368","25,31952616","0,14846993","35,75081895",,"0,46587448"
30/10/2010 7.00,"3,88033808","25,11136672","26,59704808","0,1153385","25,6472811",,"0,51030619"
30/10/2010 8.00,"3,70876102","46,78379112","60,96815432","0,38191263","9,76050558",,"0,53263239"
30/10/2010 9.00,"5,05879801","54,65513184","105,2605138","1,13467389","4,75405907",,"0,95077601"
30/10/2010 10.00,"6,99851499","70,55086888","184,2812559","1,90286557","10,04130981",,"2,02912857"
30/10/2010 11.00,"5,62319437","49,1047488","81,0861992","0,51720525","33,9354288",,"2,23017218"
30/10/2010 12.00,"5,29087741","29,53080176","43,53553256","0,27583938","60,9468111",,"1,13752162"
30/10/2010 13.00,"5,28997432","25,20734912","41,5531136","0,29648551","70,44614325",,"0,65394015"
30/10/2010 14.00,"5,885977","27,52178688","45,30137928","0,29976499","71,74460895",,"0,55748787"
30/10/2010 15.00,"5,62409746","31,72918112","55,58507128","0,34688458","72,98083065",,"0,56221692"
30/10/2010 16.00,"5,29178051","14,73687384","20,76261832","0,12924743","85,52973975",,"0,47731268"
30/10/2010 17.00,"5,25475662","17,71537788","24,50698352","0,20685041","81,70947435",,"0,34621629"
30/10/2010 18.00,"5,885977","21,08880552","28,21243952","0,30557368","81,94356765",,"0,43771985"
30/10/2010 19.00,"3,77016748","30,89650512","41,99275888","0,4066083","63,1100295",,"0,62809513"
30/10/2010 20.00,"3,1416564","51,16498616","70,67795952","0,7633313","32,05639815",,"0,85586347"
30/10/2010 21.00,"3,39992355","60,41694384","87,0393068","0,58712272","30,33910215",,"1,47373063"
30/10/2010 22.00,"3,61755545","47,78378624","76,73548144","0,49252938","43,7466792",,"1,28940447"
30/10/2010 23.00,"3,58594912","29,14170976","39,33138872","0,40401967","55,19740065",,"0,95132621"
31/10/2010 0.00,"3,54892422","14,1778777","15,78742415","0,15743927","70,9069284",,"0,77238811"
31/10/2010 1.00,"3,33219643","12,24408854","13,53003856","0,16751535","70,38457755",,"0,53021295"
31/10/2010 2.00,"3,43604535","9,18971443","10,14493625","0,11523947","72,03623805",,"0,41759342"
31/10/2010 3.00,"3,05406219","12,07094356","15,96186738","0,102753","70,09562175",,"0,34566711"
31/10/2010 4.00,"2,53481657","7,72543026","8,65925106","0,11514045","66,2705883",,"0,3196014"
31/10/2010 5.00,"2,5113381","5,89280503","6,88239696",,"64,71570525",,"0,31938173"
31/10/2010 6.00,,"5,3227843","6,2566051","0,09658899","63,22978935",,"0,31949157"
31/10/2010 7.00,"1,75188623","9,89656554","14,01510914","0,09378367",,,"0,30178458"
31/10/2010 8.00,"1,53967291","6,23196324","7,17875505","0,09937567","61,3392675",,"0,25757254"
31/10/2010 9.00,"1,47555818","4,47261732","5,40643812","0,09498944","64,64532165",,"0,25273365"
31/10/2010 10.00,"1,04390779","6,32664166","7,3006699","0,15194746","62,71420155",,"0,28198868"
31/10/2010 11.00,"0,85246466","13,70707638","18,28928762","0,33811213","63,4713639",,"0,3196014"
31/10/2010 12.00,"0,94728262","10,24999109","13,10333561","0,18077189","68,67063315",,"0,31971124"
31/10/2010 13.00,"0,94005887","10,05155417","13,61499063","0,21779559","74,1290928",,"0,31894137"
31/10/2010 14.00,"0,88948854","12,71359353","21,18411872","0,20489438","73,32859905",,"0,3196014"
31/10/2010 15.00,"1,40331559","14,13767216","20,71980864","0,24484223","75,10546575",,"0,43969995"
31/10/2010 16.00,"1,72027991","12,33422978","16,93459738","0,23903354","77,07584745",,"0,59587047"
