"NetC","Regione-Provincia Lecce","","",""
17/01/2012 14.00,"0,30734147","5,40952982","14,6169054","46,09999"
17/01/2012 15.00,"0,39834975","5,51855206","15,2718763","46,09999"
17/01/2012 16.00,"0,34982258","6,62304181","27,670942","46,09999"
17/01/2012 17.00,"0,35088026","10,95274286","36,29972152","46,09999"
17/01/2012 18.00,"0,63811563","23,30846544","47,34345264","46,09999"
17/01/2012 19.00,"0,50447573","19,44469584","39,36706664","46,09999"
17/01/2012 20.00,"0,66411727","22,47913544","39,62386736","46,09999"
17/01/2012 21.00,"0,53864185","26,63232448","41,77813688","46,09999"
17/01/2012 22.00,"0,47892666","23,68616192","32,98853904","46,09999"
17/01/2012 23.00,"0,50447573","21,66666928","29,77593928","46,09999"
18/01/2012 0.00,"0,33258849","21,85744864","31,08456944","46,09999"
18/01/2012 1.00,,"17,94307605","25,70343664","47,9"
18/01/2012 2.00,"1,08521629",,,"47,9"
18/01/2012 3.00,"0,81574485","12,83465563","17,58438294","47,9"
18/01/2012 4.00,"1,01677931","10,40114425","13,98268353","47,9"
18/01/2012 5.00,"0,81635607","8,889127","11,43153443","47,9"
18/01/2012 6.00,"1,08521629","9,14999837","10,72079241","47,9"
18/01/2012 7.00,"1,01311303","12,93329189","14,95152452","47,9"
18/01/2012 8.00,"1,00089174","15,45894829","17,85026183","47,9"
18/01/2012 9.00,"0,94284239","11,33820398","12,13968187","47,9"
18/01/2012 10.00,"1,06993994","9,90406249","10,51457365","47,9"
18/01/2012 11.00,"1,06444","8,27393526","8,30712185","47,9"
18/01/2012 12.00,"1,08155001","10,14287129","12,93083688","47,9"
18/01/2012 13.00,"1,02655573","7,07599843","18,51561106","47,9"
18/01/2012 14.00,"1,50500338","5,93387097","28,45690784","47,9"
18/01/2012 15.00,"1,36018665","5,59253117","42,0920108","47,9"
18/01/2012 16.00,"1,36079685","5,34204196","55,82047672","47,9"
18/01/2012 17.00,"1,66387607","7,05133937","64,698256","47,9"
18/01/2012 18.00,"1,39440463","11,71588325","61,9123764","47,9"
18/01/2012 19.00,"1,44145512","32,33777072","78,66277744","47,9"
18/01/2012 20.00,"1,93945663","34,64408248","75,29974152","47,9"
18/01/2012 21.00,"1,55083245","31,75243104","61,1821836","47,9"
18/01/2012 22.00,"1,59482787","32,04835128","53,36139616","47,9"
18/01/2012 23.00,"1,58199537","28,46621928","44,32669904","47,9"
19/01/2012 0.00,"1,44573262","21,10079376","33,94830568","47,9"
19/01/2012 1.00,"1,28319467",,,49
19/01/2012 2.00,"1,43473377",,,49
19/01/2012 3.00,"1,42923383",,,49
19/01/2012 4.00,"1,00394681",,,49
19/01/2012 5.00,"1,0253333",,,49
19/01/2012 6.00,"1,16526233",,,49
19/01/2012 7.00,"1,26852953",,,49
19/01/2012 8.00,"1,15792976",,,49
19/01/2012 9.00,"1,49278311",,,49
19/01/2012 10.00,"1,36812942",,,49
19/01/2012 11.00,"1,13165556",,,49
19/01/2012 12.00,"1,45367641",,,49
19/01/2012 13.00,"1,39134956",,,49
19/01/2012 14.00,"1,26791831",,,49
19/01/2012 15.00,"1,49522696",,,49
19/01/2012 16.00,"1,5789403",,,49
19/01/2012 17.00,"1,92784656",,,49
19/01/2012 18.00,"1,78364003",,,49
19/01/2012 19.00,"1,95045548",,,49
19/01/2012 20.00,"1,53861116",,,49
19/01/2012 21.00,"1,86796458",,,49
19/01/2012 22.00,"1,66509749",,,49
19/01/2012 23.00,"1,52272461",,,49
20/01/2012 0.00,"1,56060887",,,49
20/01/2012 1.00,,,,"34,59999"
20/01/2012 2.00,"1,18747259",,,"34,59999"
20/01/2012 3.00,"1,11799319",,,"34,59999"
20/01/2012 4.00,"1,08911852",,,"34,59999"
20/01/2012 5.00,"0,97271677",,,"34,59999"
20/01/2012 6.00,"1,43290825",,,"34,59999"
20/01/2012 7.00,"0,95557218",,,"34,59999"
20/01/2012 8.00,"1,09182476",,,"34,59999"
20/01/2012 9.00,"1,202812",,,"34,59999"
20/01/2012 10.00,"1,10445793",,,"34,59999"
20/01/2012 11.00,"1,02415053",,,"34,59999"
20/01/2012 12.00,"1,09453201",,,"34,59999"
20/01/2012 13.00,"1,35620916",,,"34,59999"
20/01/2012 14.00,"1,51953224",,,"34,59999"
20/01/2012 15.00,"1,35440501",,,"34,59999"
20/01/2012 16.00,"1,46539225",,,"34,59999"
20/01/2012 17.00,"1,56284424",,,"34,59999"
20/01/2012 18.00,"1,31109301",,,"34,59999"
20/01/2012 19.00,"1,30838576",,,"34,59999"
20/01/2012 20.00,"1,6675149",,,"34,59999"
20/01/2012 21.00,"1,55021107",,,"34,59999"
20/01/2012 22.00,"1,39320559",,,"34,59999"
20/01/2012 23.00,"1,15589067",,,"34,59999"
21/01/2012 0.00,"1,2731945",,,"34,59999"
21/01/2012 1.00,"1,24071051",,,"15,6"
21/01/2012 2.00,"1,24161259",,,"15,6"
21/01/2012 3.00,"1,20732443",,,"15,6"
21/01/2012 4.00,"1,38508383",,,"15,6"
21/01/2012 5.00,"1,23258976",,,"15,6"
21/01/2012 6.00,"1,10716519",,,"15,6"
21/01/2012 7.00,"1,20010577",,,"15,6"
21/01/2012 8.00,"0,98444685",,,"15,6"
21/01/2012 9.00,"1,1441606",,,"15,6"
21/01/2012 10.00,"1,31921375",,,"15,6"
21/01/2012 11.00,"1,15408652",,,"15,6"
21/01/2012 12.00,"1,3056785",,,"15,6"
21/01/2012 13.00,"1,09362993",,,"15,6"
21/01/2012 14.00,"1,29033909",,,"15,6"
21/01/2012 15.00,"1,46448915",,,"15,6"
21/01/2012 16.00,"1,13062534",,,"15,6"
21/01/2012 17.00,"1,224468",,,"15,6"
21/01/2012 18.00,"1,38057242",,,"15,6"
21/01/2012 19.00,"1,0412941",,,"15,6"
21/01/2012 20.00,"1,10987142",,,"15,6"
21/01/2012 21.00,"1,28131525",,,"15,6"
21/01/2012 22.00,"1,24071051",,,"15,6"
21/01/2012 23.00,"1,33365109",,,"15,6"
22/01/2012 0.00,"1,02234535",,,"15,6"
22/01/2012 1.00,,,,"37,09999"
22/01/2012 2.00,"1,01802717",,,"37,09999"
22/01/2012 3.00,"1,00043205",,,"37,09999"
22/01/2012 4.00,"0,94836369",,,"37,09999"
22/01/2012 5.00,"0,81514076",,,"37,09999"
22/01/2012 6.00,"1,06004147",,,"37,09999"
22/01/2012 7.00,"1,06111848",,,"37,09999"
22/01/2012 8.00,"0,84063593",,,"37,09999"
22/01/2012 9.00,"0,81873077",,,"37,09999"
22/01/2012 10.00,"0,86290009",,,"37,09999"
22/01/2012 11.00,"0,78282151",,,"37,09999"
22/01/2012 12.00,"1,04783239",,,"37,09999"
22/01/2012 13.00,"1,11713687",,,"37,09999"
22/01/2012 14.00,"1,49813456",,,"37,09999"
22/01/2012 15.00,"1,20942352",,,"37,09999"
22/01/2012 16.00,"1,36921964",,,"37,09999"
22/01/2012 17.00,"1,41949301",,,"37,09999"
22/01/2012 18.00,"1,59939827",,,"37,09999"
22/01/2012 19.00,"1,52039771",,,"37,09999"
22/01/2012 20.00,"1,46186631",,,"37,09999"
22/01/2012 21.00,"1,08410064",,,"37,09999"
22/01/2012 22.00,"1,19470143",,,"37,09999"
22/01/2012 23.00,"1,45612026",,,"37,09999"
23/01/2012 0.00,"1,06973654",,,"37,09999"
23/01/2012 1.00,"0,95518674",,,"29,29999"
23/01/2012 2.00,"1,11246884",,,"29,29999"
23/01/2012 3.00,"0,94477266",,,"29,29999"
23/01/2012 4.00,"1,05932347",,,"29,29999"
23/01/2012 5.00,"0,99037697",,,"29,29999"
23/01/2012 6.00,"1,00869111",,,"29,29999"
23/01/2012 7.00,"0,94261865",,,"29,29999"
23/01/2012 8.00,"1,17243726",,,"29,29999"
23/01/2012 9.00,"1,66906277",,,"29,29999"
23/01/2012 10.00,"1,3200243",,,"29,29999"
23/01/2012 11.00,"1,00689611",,,"29,29999"
23/01/2012 12.00,"0,92645852",,,"29,29999"
23/01/2012 13.00,"1,0223362",,,"29,29999"
23/01/2012 14.00,"0,97170485",,,"29,29999"
23/01/2012 15.00,"1,03131428",,,"29,29999"
23/01/2012 16.00,"0,8643361",,,"29,29999"
23/01/2012 17.00,"0,72788114",,,"29,29999"
23/01/2012 18.00,"0,91245443",,,"29,29999"
23/01/2012 19.00,"0,99325",,,"29,29999"
23/01/2012 20.00,"1,26292891",,,"29,29999"
23/01/2012 21.00,"1,28914208",,,"29,29999"
23/01/2012 22.00,"1,70497202",,,"29,29999"
23/01/2012 23.00,"1,15807417",,,"29,29999"
24/01/2012 0.00,"1,36239761",,,"29,29999"
24/01/2012 1.00,,,,"55,79999"
24/01/2012 2.00,"1,63119681",,,"55,79999"
24/01/2012 3.00,"1,8939052",,,"55,79999"
24/01/2012 4.00,"1,88809915",,,"55,79999"
24/01/2012 5.00,"1,56351241",,,"55,79999"
24/01/2012 6.00,"1,68584734",,,"55,79999"
24/01/2012 7.00,"1,71395722",,,"55,79999"
24/01/2012 8.00,"1,71680075",,,"55,79999"
24/01/2012 9.00,"1,80827075",,,"55,79999"
24/01/2012 10.00,"1,95222812",,,"55,79999"
24/01/2012 11.00,"2,01780936",,,"55,79999"
24/01/2012 12.00,"1,61774902",,,"55,79999"
24/01/2012 13.00,"1,86505393",,,"55,79999"
24/01/2012 14.00,"1,64017184",,,"55,79999"
24/01/2012 15.00,"1,64277841",,,"55,79999"
24/01/2012 16.00,"1,79526739",,,"55,79999"
24/01/2012 17.00,"1,79476397",,,"55,79999"
24/01/2012 18.00,"1,93528591",,,"55,79999"
24/01/2012 19.00,"2,0846344",,,"55,79999"
24/01/2012 20.00,"2,21490701",,,"55,79999"
24/01/2012 21.00,"1,5739692",,,"55,79999"
24/01/2012 22.00,"1,83347811",,,"55,79999"
24/01/2012 23.00,"1,71733468",,,"55,79999"
25/01/2012 0.00,"1,77290356",,,"55,79999"
25/01/2012 1.00,"1,54568135",,,8
25/01/2012 2.00,"1,10450573",,,8
25/01/2012 3.00,"1,50957276",,,8
25/01/2012 4.00,"1,43703117",,,8
25/01/2012 5.00,"1,3704136",,,8
25/01/2012 6.00,"1,37426396",,,8
25/01/2012 7.00,"1,2717168",,,8
25/01/2012 8.00,"1,42417527",,,8
25/01/2012 9.00,"1,50335279",,,8
25/01/2012 10.00,"1,34242169",,,8
25/01/2012 11.00,"1,19624218",,,8
25/01/2012 12.00,"1,44633164",,,8
25/01/2012 13.00,"1,38549063",,,8
25/01/2012 14.00,"1,2211241",,,8
25/01/2012 15.00,"1,54159301",,,8
25/01/2012 16.00,"1,25148562",,,8
25/01/2012 17.00,"1,12195338",,,8
25/01/2012 18.00,"1,25495156","6,76450878","26,56592072",8
25/01/2012 19.00,"1,34668699","8,63863779","26,77863072",8
25/01/2012 20.00,"1,37909268","11,04488979","27,15994088",8
25/01/2012 21.00,"1,03507514","6,83718963","21,3079972",8
25/01/2012 22.00,"1,23655606","6,68014942","20,67376768",8
25/01/2012 23.00,"1,26677012","5,82485064","22,02392648",8
26/01/2012 0.00,"1,16022309","7,50170141","27,09378568",8
26/01/2012 1.00,,"4,28687034","25,0069524","15,2"
26/01/2012 2.00,"1,45251601",,,"15,2"
26/01/2012 3.00,"1,37989509","5,22004106","29,28826456","15,2"
26/01/2012 4.00,"1,51426215","4,83717071","28,56455344","15,2"
26/01/2012 5.00,"1,39364595","5,03963622","28,03408816","15,2"
26/01/2012 6.00,"1,48505188","4,24144696","26,60743024","15,2"
26/01/2012 7.00,"1,65105679","4,58538134","24,160032","15,2"
26/01/2012 8.00,"1,64539413","5,68857475","24,00959584","15,2"
26/01/2012 9.00,"1,36048158","9,20061474","27,06914","15,2"
26/01/2012 10.00,"1,68925429","8,66589335","26,9407492","15,2"
26/01/2012 11.00,"1,74192269","5,00070216","22,51936392","15,2"
26/01/2012 12.00,"1,73922662","8,12078598","27,26628632","15,2"
26/01/2012 13.00,"1,603151","4,87999951","25,38956272","15,2"
26/01/2012 14.00,"2,11015296","4,79304175","25,06142528","15,2"
26/01/2012 15.00,"1,90783708","4,81899906","21,66466168","15,2"
26/01/2012 16.00,"1,83090205","5,24599838","21,9123804","15,2"
26/01/2012 17.00,"1,74983189","4,86053153","24,6840156","15,2"
26/01/2012 18.00,"1,74399025","5,46274461","27,59702408","15,2"
26/01/2012 19.00,"1,66238108","7,38878634","29,03536432","15,2"
26/01/2012 20.00,"2,03950807","14,20390766","33,23625776","15,2"
26/01/2012 21.00,"1,77059395","6,85146845","24,27157808","15,2"
26/01/2012 22.00,"1,61294776","11,64320622","30,01069464","15,2"
26/01/2012 23.00,"1,49970176","10,3128825","30,76031336","15,2"
27/01/2012 0.00,"1,79468159","6,56333961","27,46083232","15,2"
27/01/2012 1.00,"1,81175804","5,19278742","26,62817544","44,9"
27/01/2012 2.00,"1,64215804","4,30893674","27,5840416","44,9"
27/01/2012 3.00,"1,62454258","3,85727645","28,19232528","44,9"
27/01/2012 4.00,"1,6861982","3,90529633","27,02374912","44,9"
27/01/2012 5.00,"1,74839386","3,92346798","26,73972152","44,9"
27/01/2012 6.00,"1,67316637","4,85663678","26,6385576","44,9"
27/01/2012 7.00,"1,53610223","6,81642531","27,89143384","44,9"
27/01/2012 8.00,"1,73221644","10,82425264","29,78630232","44,9"
27/01/2012 9.00,"1,93012769","11,51861265","29,44002","44,9"
27/01/2012 10.00,"1,49044503","8,43616846","26,1833104","44,9"
27/01/2012 11.00,"1,77805364","6,39331883","22,18344464","44,9"
27/01/2012 12.00,"1,60863365","5,12270114","26,59186656","44,9"
27/01/2012 13.00,"2,06341571","4,71646806","24,46742424","44,9"
27/01/2012 14.00,"2,15266458","4,45170195","21,38451544","44,9"
27/01/2012 15.00,"2,05838258",,,"44,9"
27/01/2012 16.00,"2,10673686",,,"44,9"
27/01/2012 17.00,"2,05829308","5,87157418","17,89046737","44,9"
27/01/2012 18.00,"2,16192233","11,15520263","26,50884752","44,9"
27/01/2012 19.00,"2,33556593","31,6252448","51,08133616","44,9"
27/01/2012 20.00,"2,25665384","38,25866112","59,5479972","44,9"
27/01/2012 21.00,"2,34024006","39,174968","64,6930936","44,9"
27/01/2012 22.00,"2,54704904","32,62070848","48,12811832","44,9"
27/01/2012 23.00,"2,31821997","29,30983192","38,7069104","44,9"
28/01/2012 0.00,"1,87287466","16,1974449","19,76459256","44,9"
28/01/2012 1.00,,"12,94108329","15,59741724","57,79999"
28/01/2012 2.00,"0,84392491",,,"57,79999"
28/01/2012 3.00,"0,96224574","10,94884621","14,22262423","57,79999"
28/01/2012 4.00,"0,8281492","8,81384965","11,07875705","57,79999"
28/01/2012 5.00,"1,03635554","8,05329811","8,77273782","57,79999"
28/01/2012 6.00,"0,95298188","7,89235934","7,92710802","57,79999"
28/01/2012 7.00,"0,85309723","10,69576242","11,17992097","57,79999"
28/01/2012 8.00,"0,91390874","11,77818768","12,51710302","57,79999"
28/01/2012 9.00,"0,92766672","18,88533259","22,62700952","57,79999"
28/01/2012 10.00,"1,08304195","22,5660932","23,27290224","57,79999"
28/01/2012 11.00,"0,88749217","25,72121824","26,04453744","57,79999"
28/01/2012 12.00,"1,18925438","29,5343772","29,53340208","57,79999"
28/01/2012 13.00,"1,33087163","16,35447746","17,93975299","57,79999"
28/01/2012 14.00,"1,225485","9,36025336","16,88401542","57,79999"
28/01/2012 15.00,"1,12844388","14,2636156","23,2080472","57,79999"
28/01/2012 16.00,"1,10166118","10,90082633","19,03310342","57,79999"
28/01/2012 17.00,"0,88987703","12,33497355","24,20542288","57,79999"
28/01/2012 18.00,"1,01360932","19,9664424","33,83804064","57,79999"
28/01/2012 19.00,"1,13633173","25,1864892","42,31768416","57,79999"
28/01/2012 20.00,"1,15926203","39,6460848","92,50538976","57,79999"
28/01/2012 21.00,"1,30895121","31,65379096","60,381916","57,79999"
28/01/2012 22.00,"1,35389447","38,30148992","88,52628832","57,79999"
28/01/2012 23.00,"1,6424489","31,2696128","73,96516552","57,79999"
29/01/2012 0.00,"1,51559849","31,44094712","59,43253152","57,79999"
29/01/2012 1.00,"1,08001535","23,19556184","45,234574","25,1"
29/01/2012 2.00,"1,18301813","15,02286124","38,49680072","25,1"
29/01/2012 3.00,"1,0025108","10,76194821","34,9287984","25,1"
29/01/2012 4.00,"0,84098984","8,63993604","33,76670392","25,1"
29/01/2012 5.00,"0,97114245","8,63474305","34,2829248","25,1"
29/01/2012 6.00,"0,86813968","8,4738081","34,127288","25,1"
29/01/2012 7.00,"0,97334324","10,23630882","35,470946","25,1"
29/01/2012 8.00,"0,88813491","10,86058638","33,58123992","25,1"
29/01/2012 9.00,"1,1984267","12,41284931","32,38931824","25,1"
29/01/2012 10.00,"1,10909037","14,37523051","34,75631688","25,1"
29/01/2012 11.00,"0,81512448","15,51476148","32,18180888","25,1"
29/01/2012 12.00,"1,03076103","20,11311192","30,20782184","25,1"
29/01/2012 13.00,"1,07194343","8,51923339","12,27716232","25,1"
29/01/2012 14.00,"1,06506444","6,48287118","11,10080623","25,1"
29/01/2012 15.00,"0,94435976","6,00785007","14,13702399","25,1"
29/01/2012 16.00,"0,78494908","6,70610482","17,01760495","25,1"
29/01/2012 17.00,"0,88208071","7,70157233","20,66338552","25,1"
29/01/2012 18.00,"1,22979606","8,19216858","23,74889464","25,1"
29/01/2012 19.00,"13,80125952","10,58674018","30,43869584","25,1"
29/01/2012 20.00,"0,95160588","7,46016894","19,99156608","25,1"
29/01/2012 21.00,"11,05302042","11,32003806","20,676368","25,1"
29/01/2012 22.00,"1,18586166","10,80737542","19,61153696","25,1"
29/01/2012 23.00,"1,1160619","9,2330633","19,2094816","25,1"
30/01/2012 0.00,"1,49147525","8,25446728","19,94615608","25,1"
30/01/2012 1.00,,"6,86185061","19,75811088","27,7"
30/01/2012 2.00,,,,"27,7"
30/01/2012 3.00,,"5,82874347","19,69195568","27,7"
30/01/2012 4.00,,"5,21744648","20,29245752","27,7"
30/01/2012 5.00,,"4,94878562","19,19391792","27,7"
30/01/2012 6.00,,"6,20252991","19,69325584","27,7"
30/01/2012 7.00,,"9,34857295","21,27426952","27,7"
30/01/2012 8.00,,"24,31173008","37,25688784","27,7"
30/01/2012 9.00,,"29,14889888","45,60162064","27,7"
30/01/2012 10.00,,"28,50904808","41,50965384","27,7"
30/01/2012 11.00,,"19,44989648","31,45941704","27,7"
30/01/2012 12.00,,"10,4258014","19,71660136","27,7"
30/01/2012 13.00,,"8,1016067","14,63636956","27,7"
30/01/2012 14.00,"2,27762845","6,14222543","10,28337652","27,7"
30/01/2012 15.00,"0,51111776","6,35308462","9,55870366","27,7"
30/01/2012 16.00,"0,85788221","6,55036095","12,13190194","27,7"
30/01/2012 17.00,"0,83982131","8,72040256","15,76602505","27,7"
30/01/2012 18.00,"1,12156896","12,71784199","20,47143984","27,7"
30/01/2012 19.00,"1,03487683","11,98325159","20,60633144","27,7"
30/01/2012 20.00,"0,84523989","12,39467193","20,81124048","27,7"
30/01/2012 21.00,"1,30217494","29,07752392","40,59269688","27,7"
30/01/2012 22.00,"1,44304876","32,54283272","43,66134216","27,7"
30/01/2012 23.00,"1,39609082","22,85421248","29,42963784","27,7"
31/01/2012 0.00,"1,09989567","17,58486285","25,30266232","27,7"
31/01/2012 1.00,"0,91928867","13,30058518","22,05245352","46,29999"
31/01/2012 2.00,"1,04932535","8,04810512","17,3236913","46,29999"
31/01/2012 3.00,"1,18658678","6,84108438","15,18238514","46,29999"
31/01/2012 4.00,"1,00778598","6,24925537","13,48724035","46,29999"
31/01/2012 5.00,"0,94276815","7,84174487","14,20316963","46,29999"
31/01/2012 6.00,"0,93012481","8,32584989","12,33682246","46,29999"
31/01/2012 7.00,"1,17936303","11,84567746","14,36269735","46,29999"
31/01/2012 8.00,"0,931931","15,3083955","17,49488986","46,29999"
31/01/2012 9.00,"1,14504742","23,38506016","31,76030848","46,29999"
31/01/2012 10.00,"1,10531425","11,56144527","12,18637482","46,29999"
31/01/2012 11.00,"1,02945927","1,2225959","1,22175079","46,29999"
31/01/2012 12.00,"1,13782367","2,14668079","2,14519517","46,29999"
31/01/2012 13.00,"1,13601748","3,31995665","3,31766034","46,29999"
31/01/2012 14.00,"1,32204203","2,49970291","2,49797255","46,29999"
31/01/2012 15.00,,,,"46,29999"
31/01/2012 16.00,,,,"46,29999"
31/01/2012 17.00,"0,89464066","8,5477872","18,42871449","46,29999"
31/01/2012 18.00,"1,03904449","13,34341971","25,69047328","46,29999"
31/01/2012 19.00,"0,80299981","26,63880616","39,30741224","46,29999"
31/01/2012 20.00,"0,69836983","29,18004536","40,40853304","46,29999"
31/01/2012 21.00,"0,77361766","29,98212936","42,13738256","46,29999"
31/01/2012 22.00,"0,94928509","42,0679196","68,97180544","46,29999"
31/01/2012 23.00,"0,85379184","35,94066704","58,37292024","46,29999"
01/02/2012 0.00,"0,99506128","27,38639816","49,0840036","46,29999"
01/02/2012 1.00,,"26,51422024","44,35780728","18,1"
01/02/2012 2.00,"0,54243627",,,"18,1"
01/02/2012 3.00,"0,55697022","9,46018978","20,5803856","18,1"
01/02/2012 4.00,"0,60327423","7,26029611","19,76847392","18,1"
01/02/2012 5.00,"0,63486428","6,25574278","20,01619264","18,1"
01/02/2012 6.00,"0,67014808","5,00589324","19,97730256","18,1"
01/02/2012 7.00,"0,72537118","5,92478706","20,31190256","18,1"
01/02/2012 8.00,"0,55090483","7,52765872","20,14720288","18,1"
01/02/2012 9.00,"0,47943617","8,33623205","19,53243752","18,1"
01/02/2012 10.00,"0,49628278","7,46146719","17,46246617","18,1"
01/02/2012 11.00,"0,58207385","6,51142498","13,72328822","18,1"
01/02/2012 12.00,"0,63882855","5,91699948","12,67922342","18,1"
01/02/2012 13.00,"0,4889858","5,50297691","11,81543918","18,1"
01/02/2012 14.00,"0,56294611","5,894935","12,62215786","18,1"
01/02/2012 15.00,"0,61195229","5,20057308","11,46655271","18,1"
01/02/2012 16.00,"0,530515","5,19927674","10,23831833","18,1"
01/02/2012 17.00,"0,48255938","5,2719576","10,01912856","18,1"
01/02/2012 18.00,"0,3583308","6,54516987","12,52488486","18,1"
01/02/2012 19.00,"0,50658194","11,27331834","23,2858656","18,1"
01/02/2012 20.00,"0,54706057","12,14158622","16,74524055","18,1"
01/02/2012 21.00,"0,45832631","14,28827275","17,41447879","18,1"
01/02/2012 22.00,"0,41787818","17,23963022","22,37799064","18,1"
01/02/2012 23.00,"0,48463101","13,13316854","18,00330596","18,1"
