, Brindisi,,,
14/10/2010 19.00,"2,22706728","23,64916472","32,6007472",
14/10/2010 20.00,"1,94337615","24,52782432","30,82904976","19,53602028"
14/10/2010 21.00,"2,0472749","20,90806416","26,90962184",
14/10/2010 22.00,"1,70124472","19,57450152","24,48103768","31,01342964"
14/10/2010 23.00,"2,18370037","29,27803536","40,325514",
15/10/2010 0.00,"1,84128257","17,66857977","20,370926","22,46640968"
15/10/2010 1.00,"1,83224856","9,40308407","10,85567827",
15/10/2010 2.00,"1,45188547",,,"26,12940979"
15/10/2010 3.00,"1,96823366","11,96385435","14,31482087",
15/10/2010 4.00,"1,98674204","11,88071868","15,53256794","22,22220993"
15/10/2010 5.00,"1,57114398","15,21624857","17,53380098",
15/10/2010 6.00,"1,94969985","30,24365272","43,91426152","21,97801971"
15/10/2010 7.00,"2,13129842","53,95057896","93,57993376",
15/10/2010 8.00,"3,15041887","58,73713712","110,9769158","29,05982971"
15/10/2010 9.00,"2,39692052","37,705118","64,58737912",
15/10/2010 10.00,"1,95692767","23,73807272","34,28422496","31,01342964"
15/10/2010 11.00,"1,91988548","23,10600376","34,34712976",
15/10/2010 12.00,"2,1177469","15,87426528","21,99798064","36,38582993"
15/10/2010 13.00,"2,17376224","23,19231144","31,83877696",
15/10/2010 14.00,"2,3896927","27,55901352","33,94247408","31,25761986"
15/10/2010 15.00,"2,13400873","34,1878984","43,97324672",
15/10/2010 16.00,"2,11865","40,29308648","48,17157808","32,96702957"
15/10/2010 17.00,"2,18370037","37,17623968","44,04525264",
15/10/2010 18.00,"2,16653442","28,41300832","39,23282512","36,8742218"
15/10/2010 19.00,"1,95602458","38,87451632","48,9276976",
15/10/2010 20.00,"2,1177469","57,37955976","69,4730936","31,25761986"
15/10/2010 21.00,"2,07618618","45,58450824","54,55396792",
15/10/2010 22.00,"2,15027158","58,04795672","67,37522808","22,22220993"
15/10/2010 23.00,"2,01926774","22,30717016","27,71828312",
16/10/2010 0.00,"2,00661931","11,79829618","13,22719688","19,53602028"
16/10/2010 1.00,"1,96054209","12,91641658","14,64803085",
16/10/2010 2.00,"1,39135262","20,85355304","24,94534776","13,43101025"
16/10/2010 3.00,"1,80062698","6,23043555","7,15994862",
16/10/2010 4.00,"2,15840249","5,32971338","7,59508349","12,45421028"
16/10/2010 5.00,"1,9650596","9,86058361","10,92765934",
16/10/2010 6.00,"2,03372338","22,57972576","27,45888208","13,67521"
16/10/2010 7.00,"2,61104377","46,37751024","72,21033192",
16/10/2010 8.00,"3,05374692","33,88612744","62,14451232","16,36141014"
16/10/2010 9.00,"1,71750655","16,31879572","23,80466768",
16/10/2010 10.00,"2,13581594","14,11370333","22,36047672","22,71062088"
16/10/2010 11.00,"2,19183128","10,85409514","16,78868884",
16/10/2010 12.00,"1,87742166","9,4024359","14,66294636","21,0012207"
16/10/2010 13.00,"2,12678091","7,30507324","12,22463394",
16/10/2010 14.00,"1,79610946","4,61458523","7,54644794","16,36141014"
16/10/2010 15.00,"2,15478909","4,76838269","7,31364091",
16/10/2010 16.00,"2,10058096","10,95598753","15,20767516","9,27960968"
16/10/2010 17.00,"1,58017901","10,56272354","14,35102459",
16/10/2010 18.00,"1,52868016","22,5446788","28,99320472","8,54700947"
16/10/2010 19.00,"2,15388599","31,30856024","42,80989032",
16/10/2010 20.00,"2,70229511","70,13504712","116,1181118","9,76801014"
16/10/2010 21.00,"2,32735263","72,99492112","112,2343426",
16/10/2010 22.00,"2,09244902","52,95511528","72,94572536","13,18680954"
16/10/2010 23.00,"2,32012481","46,30351584","73,6305464",
17/10/2010 0.00,"1,89729893","41,6733784","56,0869904","19,29179955"
17/10/2010 1.00,"1,9659627","26,24424584","33,68890464",
17/10/2010 2.00,"1,10946767","12,22400872","14,78162038","18,55920982"
17/10/2010 3.00,"1,14108926","10,95209087","12,92111054",
17/10/2010 4.00,"1,32539813","8,88068934","10,74673251","10,01220989"
17/10/2010 5.00,"1,68769218","16,5173703","21,01876896",
17/10/2010 6.00,"1,86748354","18,15073454","21,69578904","6,59340715"
17/10/2010 7.00,"1,53771519","30,2533848","41,83844136",
17/10/2010 8.00,"1,75454976","21,68808368","29,5807432","8,30280876"
17/10/2010 9.00,"1,38231759","17,12411865","25,3843812",
17/10/2010 10.00,"1,99396986","9,29341366","15,06111845","12,94260979"
17/10/2010 11.00,"1,74099722","6,37190252","12,59816226",
17/10/2010 12.00,"1,95692767","8,8677126","16,44498963","11,47741032"
17/10/2010 13.00,"2,13581594","6,97865851","12,15265288",
17/10/2010 14.00,"1,95421737","3,75214895","7,50753874","14,65200996"
17/10/2010 15.00,"1,94518234","3,32449956","6,00564171",
17/10/2010 16.00,"1,86387014","6,58280759","9,60993379","12,69841003"
17/10/2010 17.00,"2,05992435","14,46023612","18,40536706",
17/10/2010 18.00,"2,07347587","28,6492168","33,95736856","8,54700947"
17/10/2010 19.00,"1,28293533","21,99243584","26,69108024",
17/10/2010 20.00,"0,94684226","33,04121464","42,49666648","13,43101025"
17/10/2010 21.00,"1,04893482","25,7867616","30,58005",
17/10/2010 22.00,"1,25131375","22,77570576","27,38236384","13,18680954"
17/10/2010 23.00,"1,63709744","14,42454482","16,88855642",
18/10/2010 0.00,"1,63438714","20,74323064","23,0465788","18,31501007"
18/10/2010 1.00,"0,86824036","23,11508576","25,36426696",
18/10/2010 2.00,"1,60005525",,,"14,89620972"
18/10/2010 3.00,,"10,99232126","14,02094456",
18/10/2010 4.00,"2,47913683","18,3330839","21,20423296","8,54700947"
18/10/2010 5.00,"2,14123655","15,3940531","17,63626314",
18/10/2010 6.00,"1,90542984","21,55699696","25,07633888","5,37240601"
18/10/2010 7.00,"2,35110162","50,69021744","82,32702984",
18/10/2010 8.00,"3,99878196","57,74295448","143,057599","7,08180714"
18/10/2010 9.00,"2,15298188","23,52587896","31,82644456",
18/10/2010 10.00,"2,12949122","18,55632519","28,27534432","13,91940975"
18/10/2010 11.00,"2,1602097","17,46416594","25,9738508",
18/10/2010 12.00,"2,16743752","19,409668","30,16503128","16,60560989"
18/10/2010 13.00,"2,14846437","21,57906144","30,96916112",
18/10/2010 14.00,"2,28760014","15,83987414","23,11208392","10,98900986"
18/10/2010 15.00,"2,19002407","14,59067085","21,51550656",
18/10/2010 16.00,"2,4285421","18,16046854","25,28386736","12,94260979"
18/10/2010 17.00,"2,30295887","23,11963632","31,13776128",
18/10/2010 18.00,"2,50985532","23,63683232","33,052744","9,76801014"
18/10/2010 19.00,"2,26139917","18,75294571","25,00955272",
18/10/2010 20.00,"2,64447256","18,74970105","26,97317672","10,25640965"
18/10/2010 21.00,"2,41860398","8,86381786","12,8549649",
18/10/2010 22.00,"2,81161549","6,7664571","8,94847739","7,32600689"
18/10/2010 23.00,"2,48365435","2,5379888","3,92529394",
19/10/2010 0.00,"2,69054978","4,1402123","5,65091791","12,94260979"
19/10/2010 1.00,"3,79007933",,,
19/10/2010 2.00,"3,31936901","2,72682939","3,66395413","8,05860806"
19/10/2010 3.00,"3,64461985","3,05259595","4,09325166",
19/10/2010 4.00,"3,54885201","3,82093506","5,1755775","5,37240601"
19/10/2010 5.00,"3,70786301",,,
19/10/2010 6.00,"3,5858942","6,99747642","8,70205118","4,1514039"
19/10/2010 7.00,"3,43772442","11,05721837","16,00855842",
19/10/2010 8.00,"3,86687503","33,21252984","50,73763504","6,59340715"
19/10/2010 9.00,"3,48741504","14,58807626","20,43318072",
19/10/2010 10.00,"3,64552396","14,19741642","23,60168976","6,59340715"
19/10/2010 11.00,"3,75755465","10,46408729","17,78735894",
19/10/2010 12.00,"3,60215705","11,48356951","19,32685928","10,7448101"
19/10/2010 13.00,"3,30039586","10,83139205","19,19066752",
19/10/2010 14.00,"3,50006347","7,83201088","13,26091691","10,50061035"
19/10/2010 15.00,"2,7384342","7,14154179","11,72724435",
19/10/2010 16.00,"3,36815654","9,39010542","14,87370612","7,81440783"
19/10/2010 17.00,"3,71689804","12,54068946","19,19716832",
19/10/2010 18.00,"3,73045058","21,20721568","30,93413328","5,12820482"
19/10/2010 19.00,"3,44224092","37,22101872","49,85698696",
19/10/2010 20.00,"2,80348457","23,88472312","31,9302088","3,66300392"
19/10/2010 21.00,"3,37086684","11,21620308","14,87500246",
19/10/2010 22.00,"3,41062035","9,79049925","12,23954946","7,81440783"
19/10/2010 23.00,"2,68151475","9,10327482","11,16695187",
20/10/2010 0.00,"2,48094404","3,11294632","4,39674342","10,01220989"
20/10/2010 1.00,"2,18821788","1,87282886","3,13867802",
20/10/2010 2.00,"2,18550758","1,82740356","2,79498072","10,50061035"
20/10/2010 3.00,"2,21261164","3,07660685","4,10687084",
20/10/2010 4.00,"2,3156073","2,51138332","3,73528702","8,54700947"
20/10/2010 5.00,"1,98132143","3,74111671","5,17817209",
20/10/2010 6.00,"1,97409362","6,39591342","8,99192568","5,37240601"
20/10/2010 7.00,"2,0057152","14,09878017","19,74059696",
20/10/2010 8.00,"2,22706728","22,97751736","37,45854648","6,83760691"
20/10/2010 9.00,"2,17827976","18,93140223","31,7356628",
20/10/2010 10.00,,"14,32071939","23,93500872","10,7448101"
20/10/2010 11.00,"0,49232563","11,1565047","19,972752",
20/10/2010 12.00,"0,02891128","13,37002902","22,09654424","12,69841003"
20/10/2010 13.00,"0,2710427","16,79380918","27,65407816",
20/10/2010 14.00,,"7,58606267","11,94708229","10,25640965"
20/10/2010 15.00,,"6,84432904","10,35310142",
20/10/2010 16.00,,"8,62306264","13,83742315","10,01220989"
20/10/2010 17.00,,"13,52836365","19,78468768",
20/10/2010 18.00,,"14,61597808","21,72561624","11,47741032"
20/10/2010 19.00,,"20,45446128","29,07687384",
20/10/2010 20.00,,"43,91284664","53,59487048","16,11721039"
20/10/2010 21.00,,"45,99981376","61,42407072",
20/10/2010 22.00,,"30,98862528","34,9203856","19,78022003"
20/10/2010 23.00,,"26,88411576","33,21681272",
21/10/2010 0.00,,"11,87422935","14,31081906","17,09399986"
21/10/2010 1.00,,"11,26422487","14,13378124",
21/10/2010 2.00,,,,"19,04759979"
21/10/2010 3.00,,"8,12273239","11,56123113",
21/10/2010 4.00,,"6,84368087","8,5697599","10,7448101"
21/10/2010 5.00,,"11,30122016","13,88411419",
21/10/2010 6.00,,,,
21/10/2010 7.00,,,,
21/10/2010 8.00,,"54,80052032","96,34105296","14,40781021"
21/10/2010 9.00,,"32,37151752","49,51456688",
21/10/2010 10.00,,"22,60177112","32,90553912","18,07081032"
21/10/2010 11.00,,"18,99435483","26,91415328",
21/10/2010 12.00,,"29,91463576","40,18609096","21,0012207"
21/10/2010 13.00,,"19,91388152","29,96010312",
21/10/2010 14.00,,"10,95338338","16,88985276","19,78022003"
21/10/2010 15.00,,"14,25063503","20,12643856",
21/10/2010 16.00,,"19,84833816","29,38749736","15,38461018"
21/10/2010 17.00,,"31,76021288","40,91888408",
21/10/2010 18.00,,"51,1296524","63,96418184","11,96580982"
21/10/2010 19.00,,"51,72927472","67,6352792",
21/10/2010 20.00,,"50,59622352","64,10750536","12,21000957"
21/10/2010 21.00,,"35,69275712","44,33771216",
21/10/2010 22.00,,"29,34877936","33,88345064","14,16361046"
21/10/2010 23.00,,"41,73565224","65,93103712",
22/10/2010 0.00,,"45,09325808","79,36574336","8,79120922"
22/10/2010 1.00,,"40,53254536","58,1829248",
22/10/2010 2.00,,"35,55390768","49,20266232","18,07081032"
22/10/2010 3.00,,"13,26619403","14,81663866",
22/10/2010 4.00,,"7,47834059","8,79348876","11,72161007"
22/10/2010 5.00,,"13,4199934","15,08122122",
22/10/2010 6.00,,"29,19237776","32,8393648","8,05860806"
22/10/2010 7.00,,"47,79283","63,97326384",
22/10/2010 8.00,,"65,01365952","128,4329022","10,01220989"
22/10/2010 9.00,,"31,65962256","49,98992832",
22/10/2010 10.00,,"18,31038081","30,29797264","10,98900986"
22/10/2010 11.00,,"14,58029442","23,06669304",
22/10/2010 12.00,,"17,02937905","28,66571736","11,72161007"
22/10/2010 13.00,,"17,17993184","27,79870184",
22/10/2010 14.00,,"10,15130703","15,47420605","12,69841003"
22/10/2010 15.00,,"13,33368572","20,61994488",
22/10/2010 16.00,"0,37223726","16,26947186","23,6302168","14,89620972"
22/10/2010 17.00,"0,24484173","34,85889568","46,75914544",
22/10/2010 18.00,"0,02620097","62,75080752","82,1250844","10,98900986"
22/10/2010 19.00,"0,87998468","91,24496112","154,1616346",
22/10/2010 20.00,"0,60081106","88,46684424","156,537677","13,91940975"
22/10/2010 21.00,"0,80680339","85,43630512","167,3693865",
22/10/2010 22.00,"1,12121301","74,50953104","194,8765848","21,73381996"
22/10/2010 23.00,"0,72458708","65,30631024","140,1530034",
23/10/2010 0.00,"0,02258655","37,74729672","54,73296936","28,08300972"
23/10/2010 1.00,"0,035236","27,1521208","35,86133816",
23/10/2010 2.00,,"21,49015344","27,9167296","24,17580986"
23/10/2010 3.00,,"17,54268222","23,62308504",
23/10/2010 4.00,"0,02439376","21,0261684","35,52930024","13,43101025"
23/10/2010 5.00,"0,17888827","25,28837968","57,84958672",
23/10/2010 6.00,"0,88721249","36,63307872","129,8219702","17,09399986"
23/10/2010 7.00,"3,84970909","65,42961512","288,708176",
23/10/2010 8.00,"3,5895076","64,15511416","258,3326144","14,40781021"
23/10/2010 9.00,"0,94142165","58,99085952","141,7956217",
23/10/2010 10.00,"0,68483458","30,5811016","48,44134216","31,01342964"
23/10/2010 11.00,"1,76629407","19,82757384","29,46466568",
23/10/2010 12.00,"3,42597909","15,87946401","23,2112976","36,38582993"
23/10/2010 13.00,"1,56481925","14,50566333","22,16788096",
23/10/2010 14.00,"0,92335159","9,68342342","13,73625923","21,73381996"
23/10/2010 15.00,"2,03101307","10,60166142","14,30498172",
23/10/2010 16.00,,,,
23/10/2010 17.00,"1,39922826","24,20163712","30,58796568",
23/10/2010 18.00,"0,44812376","51,56834168","71,28236184","20,26861954"
23/10/2010 19.00,"0,22586858","58,21344032","74,53258976",
23/10/2010 20.00,"0,33880338","57,35944552","79,58560424","14,40781021"
23/10/2010 21.00,"0,48155255","59,4879604","94,45410016",
23/10/2010 22.00,"0,17979136","42,80769152","59,54604696","22,22220993"
23/10/2010 23.00,"0,19966761","24,70564032","30,645536",
24/10/2010 0.00,"0,03071849","21,9632396","25,132762","36,63003159"
24/10/2010 1.00,"0,10118947","31,55970144","36,22708464",
24/10/2010 2.00,"0,12558323",,,"40,29304123"
24/10/2010 3.00,,"23,29678312","26,02119192",
24/10/2010 4.00,"0,16081821","18,62965422","20,53757592","23,19902039"
24/10/2010 5.00,"0,11925851","19,53360384","21,92599384",
24/10/2010 6.00,"0,28369113","11,00076466","12,8504239","26,61782074"
24/10/2010 7.00,"0,41921249","11,18765118","13,47297301",
24/10/2010 8.00,"0,16985324","10,47187869","14,4437585","18,07081032"
24/10/2010 9.00,"0,06956789","9,25642411","13,45351841",
24/10/2010 10.00,"0,44089594","8,72819014","13,35040807","19,78022003"
24/10/2010 11.00,"0,26291179","10,86967985","18,05453609",
24/10/2010 12.00,"0,27013961","10,34273647","17,33341764","13,67521"
24/10/2010 13.00,"0,25839428","7,85407345","12,7726055",
24/10/2010 14.00,"0,20328203","5,8495097","8,94328822","15,14041042"
24/10/2010 15.00,"0,31711992","7,80540349","11,26033395",
24/10/2010 16.00,"0,39752903","7,34920029","10,54959193","12,21000957"
24/10/2010 17.00,"0,44270315","19,53620416","26,77279912",
24/10/2010 18.00,"0,39210842","37,20803624","46,74230072","14,89620972"
24/10/2010 19.00,"0,2710427","26,08591312","33,48850792",
24/10/2010 20.00,"0,41469497","22,05862928","26,36229272","16,11721039"
24/10/2010 21.00,"0,34783841","11,4842215","14,92752892",
24/10/2010 22.00,"0,35596932","11,95015296","14,28747354","20,26861954"
24/10/2010 23.00,"0,36138993","11,28304278","13,09360735",
25/10/2010 0.00,"0,388494","8,54064779","10,35828868","14,40781021"
25/10/2010 1.00,"0,47161443","4,58213668","6,20796955",
25/10/2010 2.00,"0,31440962","3,92411614","4,94082597","14,65200996"
25/10/2010 3.00,"0,59358324","2,43935063","4,1529118",
25/10/2010 4.00,"0,6143636","1,76964969","3,1782373","9,03540897"
25/10/2010 5.00,"0,65050269","4,20575566","6,42067382",
25/10/2010 6.00,"0,40927436","14,9333089","19,56031448","8,05860806"
25/10/2010 7.00,"0,54569881","19,47196096","28,91538632",
25/10/2010 8.00,"0,65050269","30,9113996","48,85638","10,01220989"
25/10/2010 9.00,"0,63423985","17,06506079","24,69114736",
25/10/2010 10.00,"0,66676452","20,65627288","29,18710064","12,94260979"
25/10/2010 11.00,"0,65050269","15,1085284","22,58810032",
25/10/2010 12.00,"0,65050269","19,4524968","26,8687624","10,98900986"
25/10/2010 13.00,"0,65050269","13,90345025","19,73669648",
25/10/2010 14.00,"0,79867247","10,66720861","14,49758322","6,83760691"
25/10/2010 15.00,"0,73813962","12,06111588","18,53895658",
25/10/2010 16.00,"0,72187677","20,25069944","33,17920368","9,27960968"
25/10/2010 17.00,"0,76795399","21,21436656","31,60532176",
25/10/2010 18.00,"1,25402405","24,75625096","39,2302248","7,81440783"
25/10/2010 19.00,"0,79596217","31,98150776","50,2960204",
25/10/2010 20.00,"1,08146051","28,50644776","47,54578048","10,50061035"
25/10/2010 21.00,"0,74988495","26,42141176","39,61283512",
25/10/2010 22.00,"0,64779239","18,67896852","25,4349536","7,57020807"
25/10/2010 23.00,"0,65050269","24,30329816","31,9185456",
26/10/2010 0.00,"0,65050269","8,01695482","12,12671278","10,98900986"
26/10/2010 1.00,"0,65050269","6,37384894","9,18128442",
26/10/2010 2.00,"0,63966046","3,9896595","5,52965122","8,54700947"
26/10/2010 3.00,"0,65050269","5,93387097","7,89144158",
26/10/2010 4.00,"0,65050269","12,95081728","16,99750218","5,37240601"
26/10/2010 5.00,"0,72549119","28,78225376","49,29084376",
26/10/2010 6.00,"1,47356893","46,24187296","104,7028026","3,66300392"
26/10/2010 7.00,"3,52084383","69,4316032","237,725652",
26/10/2010 8.00,"2,69597039","67,36735064","198,6126328","9,27960968"
26/10/2010 9.00,"2,03733678","62,75535808","144,4181209",
26/10/2010 10.00,"0,75530556","48,27824856","100,844941","15,62880993"
26/10/2010 11.00,"0,69296549","29,53565824","50,0353192",
26/10/2010 12.00,"0,65050269","15,14161938","23,62048472","18,07081032"
26/10/2010 13.00,"0,66495833","17,65624928","27,6741924",
26/10/2010 14.00,"0,65050269","13,25646004","19,42672304","15,14041042"
26/10/2010 15.00,"0,65050269","21,05731488","29,46854704",
26/10/2010 16.00,"0,64237076","25,21050392","36,23031592","13,43101025"
26/10/2010 17.00,"0,63875736","25,25008232","35,36005",
26/10/2010 18.00,"0,44089594","19,82757384","28,53149496","17,58241081"
26/10/2010 19.00,"0,51317413","29,96201512","39,88131816",
26/10/2010 20.00,"0,51588444","14,39923758","21,80213448","13,67521"
26/10/2010 21.00,"0,52337159","18,37609242","22,97986912",
26/10/2010 22.00,"0,53847099","14,35511245","19,02402334","6,59340715"
26/10/2010 23.00,"0,51407723","11,32912006","15,10586307",
27/10/2010 0.00,"0,41830939","7,51013715","8,91410728","8,79120922"
27/10/2010 1.00,"0,50594631","3,94293596","5,29425152",
27/10/2010 2.00,"0,83210126",,,"2,93040299"
27/10/2010 3.00,,"2,18367034","3,13932618",
27/10/2010 4.00,"0,65050269","1,63467014","2,92013833",
27/10/2010 5.00,"0,62791512","5,9689141","8,81748245",
27/10/2010 6.00,"0,55021632","11,02217523","13,81407763",
27/10/2010 7.00,"0,54750602","28,87829352","38,6647508",
27/10/2010 8.00,"0,6559233","43,89143224","80,50451144",
27/10/2010 9.00,"0,70832525","27,91655752","52,11113936",
27/10/2010 10.00,"0,43547533","23,68616192","40,63158696","1,46520102"
27/10/2010 11.00,"0,44722067","18,04106987","30,8640776",
27/10/2010 12.00,"0,62791512","15,33176014","30,7538508","3,41880298"
27/10/2010 13.00,"0,58725953","18,9041505","32,03915456",
27/10/2010 14.00,"0,52491947","10,9702587","18,1343009","7,57020807"
27/10/2010 15.00,"0,62520482","11,91576182","20,85340008",
27/10/2010 16.00,"0,55925135","17,72308898","28,83691784","10,98900986"
27/10/2010 17.00,"0,53214728","23,32404824","32,88282456",
27/10/2010 18.00,"0,54569881","34,41825616","45,549098","7,57020807"
27/10/2010 19.00,"0,55202353","29,05804064","40,28662392",
27/10/2010 20.00,"0,43637843","21,51221792","28,5061992","7,32600689"
27/10/2010 21.00,"0,44902686","8,59321058","12,20582751",
27/10/2010 22.00,"0,51136692","7,63992371","9,95882026","12,94260979"
27/10/2010 23.00,"0,06685758","10,29666874","13,80110854",
28/10/2010 0.00,"0,14816978","3,56849944","5,10554094","13,91940975"
28/10/2010 1.00,"0,22315828","2,16160586","3,15100086",
28/10/2010 2.00,"0,47161443","1,9818511","3,33322402","16,11721039"
28/10/2010 3.00,"0,64508107","2,29009609","3,6146685",
28/10/2010 4.00,"0,62159142","1,1914475","2,50186347","9,27960968"
28/10/2010 5.00,"0,6206873","2,99808483","4,64770872",
28/10/2010 6.00,"0,65050269","3,99549875","6,03093174","6,59340715"
28/10/2010 7.00,"0,65050269","9,56531727","14,11886573",
28/10/2010 8.00,,,,
28/10/2010 9.00,"1,43625723","12,81687403","20,74284824",
28/10/2010 10.00,"2,63363134","10,58284352","17,73353423","14,16361046"
28/10/2010 11.00,"3,13054262","12,37975068","20,58428608",
28/10/2010 12.00,"3,78917623","10,84890788","18,48707638","13,91940975"
28/10/2010 13.00,"3,02754595","17,19095834","29,02175088",
28/10/2010 14.00,"4,4360645","9,51794556","16,28157099","12,45421028"
28/10/2010 15.00,"5,20401849","8,77231718","14,65257185",
28/10/2010 16.00,"5,02874465","14,63609806","22,77681472","13,91940975"
28/10/2010 17.00,"3,98071292","18,8587252","26,73842136",
28/10/2010 18.00,"3,8903657","19,83990624","27,49586016","15,62880993"
28/10/2010 19.00,"3,32749993","19,11829832","27,35513696",
28/10/2010 20.00,"2,24784662","14,75095763","20,13877096","19,29179955"
28/10/2010 21.00,"2,22706728","10,15065695","13,78554294",
28/10/2010 22.00,"2,04637181","6,98969075","9,33692122","14,40781021"
28/10/2010 23.00,"2,20176941","5,13308522","6,50238314",
29/10/2010 0.00,"1,20704374","7,91702031","9,43549056","16,60560989"
29/10/2010 1.00,"0,45806189","5,41342457","6,56917694",
29/10/2010 2.00,"0,18430888","3,86376578","4,93239405","14,40781021"
29/10/2010 3.00,"0,00813092","4,05974386","5,21902579",
29/10/2010 4.00,"0,00632472","3,65870186","4,66651515","10,50061035"
29/10/2010 5.00,"0,01626285","5,52179673","6,89925698",
29/10/2010 6.00,"0,0749885","12,3213429","15,23037251","13,43101025"
29/10/2010 7.00,"0,08673383","23,87824144","30,03922168",
29/10/2010 8.00,"0,40566096","34,54934288","55,50662192","11,47741032"
29/10/2010 9.00,"0,24845615","22,40451008","33,89188256",
29/10/2010 10.00,"0,12196881","18,56605918","27,30389536","16,84980965"
29/10/2010 11.00,"0,50504322","16,41353532","26,512748",
29/10/2010 12.00,"0,59268014","14,02804573","23,32737512","18,55920982"
29/10/2010 13.00,"0,64959858","15,3272134","24,70931136",
29/10/2010 14.00,"0,61978421","12,86645219","19,36641856","17,58241081"
29/10/2010 15.00,"0,40114345","12,77430526","18,7763027",
29/10/2010 16.00,"0,45173818","18,1429527","27,13659536","20,51280975"
29/10/2010 17.00,"0,22767579","31,78812808","44,15289824",
29/10/2010 18.00,"0,31983023","56,00316832","73,96774672","15,14041042"
29/10/2010 19.00,"0,62159142","82,1676264","123,5861161",
29/10/2010 20.00,"3,10524576","97,34948","269,0956448","22,46640968"
29/10/2010 21.00,"1,20884993","79,4797368","170,8919406",
29/10/2010 22.00,"0,87546818","68,12595576","153,563714","31,99023056"
29/10/2010 23.00,"0,65502021","50,6371212","104,7948845",
30/10/2010 0.00,"0,35145181","40,5279948","69,60083432","37,11843109"
30/10/2010 1.00,"0,01535873","28,63493416","45,67813888",
30/10/2010 2.00,,,,"38,82783127"
30/10/2010 3.00,,"29,65181224","48,94521152",
30/10/2010 4.00,"0,71464895","24,66344248","55,47807576","27,59461975"
30/10/2010 5.00,"0,55563693","26,0593172","78,50974096",
30/10/2010 6.00,"1,12934392","35,69795776","115,989721","28,81562042"
30/10/2010 7.00,"2,89473592","56,58590768","235,4182504",
30/10/2010 8.00,"4,30777097","69,82421328","302,8816408","26,12940979"
30/10/2010 9.00,"0,90076504","41,29243152","84,69112224",
30/10/2010 10.00,"0,63423985","24,04372504","37,50525664","35,16482162"
30/10/2010 11.00,"1,74009412","16,72113214","25,02899776",
30/10/2010 12.00,"1,82321353","15,12345156","23,0349156","37,36262131"
30/10/2010 13.00,"1,08417082","16,46739445","25,92845992",
30/10/2010 14.00,"1,25040964","8,29469958","11,21429108","24,90842056"
30/10/2010 15.00,"0,99472668","9,7535097","13,30112436",
30/10/2010 16.00,"0,64417797","13,05529278","16,90282186","18,55920982"
30/10/2010 17.00,"0,54569881","22,30131944","26,91545344",
30/10/2010 18.00,"0,3875909","30,66157768","40,00385824","19,53602028"
30/10/2010 19.00,"0,55202353","68,60940496","93,03587416",
30/10/2010 20.00,"0,63423985","70,95659528","118,5344018","17,58241081"
30/10/2010 21.00,"0,29543647","45,00304992","55,37108024",
30/10/2010 22.00,"0,35687242","22,03849592","26,46930736","31,50181961"
30/10/2010 23.00,"0,20599233","26,03400232","30,690946",
31/10/2010 0.00,"0,04517412","24,80816176","28,0029608","34,67642975"
31/10/2010 1.00,"0,07950601","16,2733666","18,57138028",
31/10/2010 2.00,"0,15359039","10,39789958","12,03916803","25,64101982"
31/10/2010 3.00,"0,04878752","15,50178282","17,12525246",
31/10/2010 4.00,"0,06414626","11,90343324","13,73561106","21,97801971"
31/10/2010 5.00,,"9,3498712","10,93090209",
31/10/2010 6.00,"0,1156451","7,24083004","8,98544018","18,07081032"
31/10/2010 7.00,"0,02529686","11,92678832","13,7583065",
31/10/2010 8.00,"0,10118947","15,1753681","19,18938648","16,11721039"
31/10/2010 9.00,"0,17798517","11,90797042","17,20955637",
31/10/2010 10.00,"0,04336691","7,41279723","12,9198142","17,82661057"
31/10/2010 11.00,"0,41017746","8,14933978","14,56891611",
31/10/2010 12.00,"0,24845615","9,12728572","16,92487104","6,59340715"
31/10/2010 13.00,"0,24034253","8,4168783","15,21889669",
31/10/2010 14.00,"0,38939811","6,30441274","11,57874122","10,7448101"
31/10/2010 15.00,"0,27827052","3,52631881","5,72290089",
31/10/2010 16.00,"0,09034723","5,50622158","8,67935574","10,7448101"
31/10/2010 17.00,"0,24574483","11,14352605","15,60519908",
31/10/2010 18.00,"0,37403836","18,30518208","22,29304048","9,76801014"
31/10/2010 19.00,"0,18792329","15,50307342","18,94944769",
31/10/2010 20.00,"0,35958374","11,59128968","14,5021223","15,62880993"
31/10/2010 21.00,"0,1138379","17,81004674","22,03428952",
31/10/2010 22.00,"0,1553976","8,70872215","11,28627406","16,60560989"
31/10/2010 23.00,"0,13100384","6,97995676","9,35637582",
01/11/2010 0.00,"0,16352953","4,55488112","6,36101177","14,89620972"
01/11/2010 1.00,"0,45173818","4,7534557","6,01731447",
01/11/2010 2.00,"0,1933439","3,30762807","4,66586698","14,40781021"
01/11/2010 3.00,"0,12648632","3,26220086","4,3390297",
01/11/2010 4.00,"0,07950601","2,66453261","3,79754174","8,54700947"
01/11/2010 5.00,"0,27556022","2,54188354","3,69183874",
01/11/2010 6.00,"0,32615495","2,1797756","3,2755103","7,32600689"
01/11/2010 7.00,"0,32615495","2,81767998","3,97133681",
01/11/2010 8.00,"0,26291179","3,25960628","4,97000691","11,72161007"
01/11/2010 9.00,"0,22225518","3,70282891","6,13598658",
01/11/2010 10.00,"0,07227819","5,28493434","8,39596484","9,03540897"
01/11/2010 11.00,"0,39572182","5,60550982","9,52627997",
