NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NO2,PM10,O3



23/09/2010 14.00,"2,015572","22,732227","22,6","100,716382"
23/09/2010 15.00,"1,907208","9,031894","22,6","100,553886"
23/09/2010 16.00,"2,098652","8,872211","22,6",
23/09/2010 17.00,"1,988481","20,379166","22,6",
23/09/2010 18.00,"1,887341","20,690669","22,6","81,269918"
23/09/2010 19.00,"2,051694","31,917265","22,6","73,244089"
23/09/2010 20.00,"1,872893","37,928992","22,6","54,601991"
23/09/2010 21.00,"1,831353","31,379934","22,6","52,075186"
23/09/2010 22.00,"1,918045","17,883376","22,6","59,904703"
23/09/2010 23.00,"1,97042","16,959295","22,6","64,335356"
24/09/2010 0.00,"2,008348","24,615431","22,6","55,46184"
24/09/2010 1.00,"1,909015","24,889288","26,200001","42,577429"
24/09/2010 2.00,"1,914432","30,32346","26,200001","37,049942"
24/09/2010 3.00,"1,793426","26,91006","26,200001","37,801481"
24/09/2010 4.00,"2,01196","17,94048","26,200001","53,008188"
24/09/2010 5.00,"1,872893","25,919798","26,200001","56,344724"
24/09/2010 6.00,"1,880118","32,04055","26,200001","39,177252"
24/09/2010 7.00,"2,0535","71,097414","26,200001","25,196011"
24/09/2010 8.00,"3,117274","35,281353","26,200001","72,359869"
24/09/2010 9.00,"2,363471","13,258341","26,200001","87,066807"
24/09/2010 10.00,"2,039051","13,104604","26,200001","95,902503"
24/09/2010 11.00,"2,196179","13,51214","26,200001","102,980384"
24/09/2010 12.00,"1,847608","11,622436","26,200001","106,392814"
24/09/2010 13.00,"1,954166","33,867961","26,200001","86,9667"
24/09/2010 14.00,"2,317186","10,420612","26,200001","99,729232"
24/09/2010 15.00,"5,991938",,"26,200001",
24/09/2010 16.00,,,"26,200001",
24/09/2010 17.00,"2,161863","12,406357","26,200001","102,197746"
24/09/2010 18.00,"1,934299","14,094883","26,200001","95,148252"
24/09/2010 19.00,"2,073366","13,975477","26,200001","85,037073"
24/09/2010 20.00,"1,963196","11,73276","26,200001","77,559659"
24/09/2010 21.00,"1,912626","9,870318","26,200001","72,695667"
24/09/2010 22.00,"1,722989","7,223956","26,200001","77,45268"
24/09/2010 23.00,"1,939718","6,085722","26,200001","86,060791"
25/09/2010 0.00,"1,825935","5,073383","26,200001","87,492079"
25/09/2010 1.00,,"5,723616","9,4","89,429826"
25/09/2010 2.00,"1,596565",,"9,4","98,549792"
25/09/2010 3.00,"2,010154","4,642489","9,4","90,024276"
25/09/2010 4.00,"1,963196","3,959807","9,4","87,211783"
25/09/2010 5.00,"1,667001","8,027339","9,4","83,074972"
25/09/2010 6.00,"1,957778","13,505648","9,4","82,292274"
25/09/2010 7.00,"1,793426","12,271378","9,4","80,177152"
25/09/2010 8.00,"1,715765","12,532246","9,4","77,723501"
25/09/2010 9.00,"1,847608","12,072804","9,4","80,855575"
25/09/2010 10.00,"1,838577","13,295398","9,4","78,374831"
25/09/2010 11.00,"1,668807","16,556947","9,4","65,921027"
25/09/2010 12.00,"1,565862","17,75099","9,4","71,866963"
25/09/2010 13.00,"1,683256","17,086485","9,4","71,383533"
25/09/2010 14.00,"1,663389","17,674415","9,4","71,139782"
25/09/2010 15.00,"1,692286","14,35446","9,4","74,426231"
25/09/2010 16.00,"1,701317","21,800356","9,4","68,445097"
25/09/2010 17.00,"1,724795","23,930151","9,4","68,308339"
25/09/2010 18.00,"1,621849","11,490059","9,4","62,273046"
25/09/2010 19.00,"1,518904","10,319372","9,4","55,968287"
25/09/2010 20.00,"1,592952","39,264505","9,4","36,22122"
25/09/2010 21.00,"1,623656","11,313549","9,4","51,724483"
25/09/2010 22.00,"1,556831","12,510183","9,4","47,452251"
25/09/2010 23.00,"1,58031","9,190232","9,4","51,161175"
26/09/2010 0.00,"1,560443","15,17731","9,4","46,841541"
26/09/2010 1.00,"1,777171","8,64902","10,3","64,886495"
26/09/2010 2.00,"1,74105","11,493956","10,3","60,589887"
26/09/2010 3.00,"1,737438","9,291467","10,3","63,980586"
26/09/2010 4.00,"1,824129","6,896892","10,3","66,942028"
26/09/2010 5.00,"1,768141","9,299253","10,3","63,229051"
26/09/2010 6.00,"1,876505","8,743765","10,3","59,115243"
26/09/2010 7.00,"1,703122","11,368058","10,3","51,385953"
26/09/2010 8.00,"1,968615","9,880701","10,3","60,09022"
26/09/2010 9.00,"1,881923","6,964381","10,3","69,728821"
26/09/2010 10.00,"2,037245","5,823552","10,3","75,12224"
26/09/2010 11.00,"2,244943","12,414142","10,3","92,625537"
26/09/2010 12.00,"1,968615","6,803444","10,3","96,009474"
26/09/2010 13.00,"1,867474","5,758659","10,3","97,421813"
26/09/2010 14.00,"2,049887","8,682764","10,3","98,251893"
26/09/2010 15.00,"1,988481","5,274552","10,3","98,788109"
26/09/2010 16.00,"2,006542","5,674296","10,3","96,530812"
26/09/2010 17.00,"2,037245","6,149319","10,3","92,796168"
26/09/2010 18.00,"2,104069","5,87936","10,3","82,871838"
26/09/2010 19.00,"1,981257","8,138955","10,3","72,208187"
26/09/2010 20.00,"2,1131","11,683436","10,3","74,710598"
26/09/2010 21.00,"2,057112","8,250574","10,3","76,552197"
26/09/2010 22.00,"2,048081","7,665233","10,3","72,664525"
26/09/2010 23.00,"1,930687","6,799552","10,3","75,164219"
27/09/2010 0.00,"2,037245","6,494552","10,3","69,782968"
27/09/2010 1.00,,"9,820999","13,5","59,365755"
27/09/2010 2.00,"2,12213",,"13,5","58,168713"
27/09/2010 3.00,"1,997512","6,69183","13,5","63,399663"
27/09/2010 4.00,"2,125742","6,88002","13,5","64,492448"
27/09/2010 5.00,"2,219658","7,510787","13,5","66,393621"
27/09/2010 6.00,"2,161863","8,432275","13,5","71,827679"
27/09/2010 7.00,"2,178119","15,449866","13,5","64,848573"
27/09/2010 8.00,"2,376786","15,335657","13,5","61,032674"
27/09/2010 9.00,"2,317186","14,706182","13,5","61,136936"
27/09/2010 10.00,"2,221464","26,982755","13,5","57,994033"
27/09/2010 11.00,"2,160058","21,448625","13,5","77,586744"
27/09/2010 12.00,"2,340664","8,006575","13,5","92,182746"
27/09/2010 13.00,"2,141997","9,487447","13,5","92,384503"
27/09/2010 14.00,"2,400264","9,587381","13,5","95,471881"
27/09/2010 15.00,"2,246749","12,150669","13,5","95,615442"
27/09/2010 16.00,"2,219658","24,415571","13,5","84,269298"
27/09/2010 17.00,"2,337053","27,437008","13,5","81,899596"
27/09/2010 18.00,"2,114906","15,806785","13,5","80,768893"
27/09/2010 19.00,"2,096845","8,011763","13,5","85,804871"
27/09/2010 20.00,"1,965003","7,129211","13,5","83,198184"
27/09/2010 21.00,"2,136579","10,350527","13,5","78,739099"
27/09/2010 22.00,"2,219658","10,676292","13,5","75,412018"
27/09/2010 23.00,"1,820517","11,400506","13,5","75,862945"
28/09/2010 0.00,"2,078784","9,194125","13,5","72,493894"
28/09/2010 1.00,"2,048081","9,406977","15,7","65,958949"
28/09/2010 2.00,"1,943329","7,059127","15,7","70,763345"
28/09/2010 3.00,"2,098652","4,97085","15,7","76,410013"
28/09/2010 4.00,"1,972226","5,932572","15,7","75,02339"
28/09/2010 5.00,"2,026409","7,763871","15,7","65,842481"
28/09/2010 6.00,"2,111294","17,323997","15,7","52,014258"
28/09/2010 7.00,"2,21424","29,679727","15,7","42,080475"
28/09/2010 8.00,"2,235913","44,287272","15,7","40,618019"
28/09/2010 9.00,"2,09149","18,409017","15,7","55,839152"
28/09/2010 10.00,"2,232301","13,491379","15,7","68,661755"
28/09/2010 11.00,"2,071561","21,209816","15,7","70,190547"
28/09/2010 12.00,"2,114906","22,811383","15,7","77,754643"
28/09/2010 13.00,"2,048081","47,099767","15,7","63,632581"
28/09/2010 14.00,"2,024603","39,865429","15,7","77,930685"
28/09/2010 15.00,"2,138385","33,723892","15,7","90,536131"
28/09/2010 16.00,"1,905402","18,598496","15,7","91,523296"
28/09/2010 17.00,"2,06253","19,822392","15,7","87,80083"
28/09/2010 18.00,"1,974033","19,588764","15,7","79,462186"
28/09/2010 19.00,"1,80065","20,333757","15,7","82,381649"
28/09/2010 20.00,"1,831353","21,157905","15,7","78,057967"
28/09/2010 21.00,"1,80065","14,292167","15,7","84,105448"
28/09/2010 22.00,"1,84219","11,76001","15,7","81,841362"
28/09/2010 23.00,"1,972226","11,024117","15,7","82,011978"
29/09/2010 0.00,"1,85122","8,970891","15,7","68,994882"
29/09/2010 1.00,,"8,612678","14,9","60,324469"
29/09/2010 2.00,"1,853026",,"14,9","58,443605"
29/09/2010 3.00,"1,899984","9,32651","14,9","75,340261"
29/09/2010 4.00,"1,83316","7,615914","14,9","81,849482"
29/09/2010 5.00,"1,880118","6,338807","14,9","85,207689"
29/09/2010 6.00,"2,046275","10,634759","14,9","72,040266"
29/09/2010 7.00,"2,008348","13,016354","14,9","73,765427"
29/09/2010 8.00,"2,20521","9,172062","14,9","82,52655"
29/09/2010 9.00,"1,928881","7,103254","14,9","85,573312"
29/09/2010 10.00,"2,111294","7,069509","14,9","91,814429"
29/09/2010 11.00,"2,037245","9,040978","14,9","96,341223"
29/09/2010 12.00,"2,178119","11,209714","14,9","92,556489"
29/09/2010 13.00,"2,194373","8,590616","14,9","103,041335"
29/09/2010 14.00,"2,318992","6,536084","14,9","108,636587"
29/09/2010 15.00,"2,237719","7,371913","14,9","118,230424"
29/09/2010 16.00,"2,208821","7,718445","14,9","115,738889"
29/09/2010 17.00,"2,197985","6,674956","14,9","110,91151"
29/09/2010 18.00,"2,156446","9,939105","14,9","110,824821"
29/09/2010 19.00,"2,22327","11,083825","14,9","107,814589"
29/09/2010 20.00,"2,300931","9,040978","14,9","109,129432"
29/09/2010 21.00,"2,263004","7,565296","14,9","109,675206"
29/09/2010 22.00,"2,235913","7,478341","14,9","103,416447"
29/09/2010 23.00,"2,235913","9,236956","14,9","89,242955"
30/09/2010 0.00,"2,353307","8,010468","14,9","88,717554"
30/09/2010 1.00,"2,179924","5,077276","13,8","104,438788"
30/09/2010 2.00,"2,337053","7,011105","13,8","97,362247"
30/09/2010 3.00,"2,414714","6,450424","13,8","92,953238"
30/09/2010 4.00,"2,488762","8,232405","13,8","85,54217"
30/09/2010 5.00,"2,400264","5,837827","13,8","73,699072"
30/09/2010 6.00,"2,514047","8,85019","13,8","74,675385"
30/09/2010 7.00,"2,384011","15,448564","13,8","59,983245"
30/09/2010 8.00,"2,396653","25,944444","13,8","54,129398"
30/09/2010 9.00,"2,313573","22,94377","13,8","61,770666"
30/09/2010 10.00,"2,613381","15,255186","13,8","70,312418"
30/09/2010 11.00,"2,429161","11,93523","13,8","81,119615"
30/09/2010 12.00,"2,376786","9,069531","13,8","91,076441"
30/09/2010 13.00,"2,369561","7,431615","13,8","101,156456"
30/09/2010 14.00,"2,376786","7,827466","13,8","108,150448"
30/09/2010 15.00,"2,382205","13,482296","13,8","105,722512"
30/09/2010 16.00,"2,338859","20,302591","13,8","99,952655"
30/09/2010 17.00,"2,268422","16,843785","13,8","101,542391"
30/09/2010 18.00,"2,588096","24,354557","13,8","87,498867"
30/09/2010 19.00,"2,557393","29,376024","13,8","78,716077"
30/09/2010 20.00,"2,537526","24,849039","13,8","82,939554"
30/09/2010 21.00,"2,566423","19,317509","13,8","89,81847"
30/09/2010 22.00,"2,398459","12,638675","13,8","95,842915"
30/09/2010 23.00,"2,362337","9,732743","13,8","99,847039"
01/10/2010 0.00,"2,33344","7,460169","13,8","99,652048"
01/10/2010 1.00,,"8,501064","16,700001","98,383225"
01/10/2010 2.00,"2,356919",,"16,700001","91,619438"
01/10/2010 3.00,"2,546557","8,245381","16,700001","84,471055"
01/10/2010 4.00,"2,497792","8,447851","16,700001","75,233282"
01/10/2010 5.00,"2,459865","8,763233","16,700001","70,64419"
01/10/2010 6.00,"2,34247","13,919675","16,700001","63,463324"
01/10/2010 7.00,"2,331634","35,1282","16,700001","55,12197"
01/10/2010 8.00,"2,584484","26,66867","16,700001","69,221015"
01/10/2010 9.00,"2,391234","12,280462","16,700001","84,151475"
01/10/2010 10.00,"2,519465","11,134442","16,700001","86,92065"
01/10/2010 11.00,"2,461671","22,445387","16,700001","82,724251"
01/10/2010 12.00,"2,257585","27,927608","16,700001","94,368286"
01/10/2010 13.00,"2,304543","31,588898","16,700001","109,970365"
01/10/2010 14.00,"2,441805","12,23893","16,700001","128,732964"
01/10/2010 15.00,"2,465283","11,072139","16,700001","128,39983"
01/10/2010 16.00,"2,427356","8,864468","16,700001","117,805228"
01/10/2010 17.00,"2,12213","22,030064","16,700001","106,766518"
01/10/2010 18.00,"2,196179","19,078721","16,700001","94,010806"
01/10/2010 19.00,"2,174507","22,791918","16,700001","95,088663"
01/10/2010 20.00,"2,244943","18,142952","16,700001","96,977667"
01/10/2010 21.00,"2,351501","20,166323","16,700001","98,218043"
01/10/2010 22.00,"2,306349","20,828237","16,700001","93,079181"
01/10/2010 23.00,"2,255779","17,83146","16,700001","82,044474"
02/10/2010 0.00,"2,362337","13,395336","16,700001","73,195353"
02/10/2010 1.00,"2,268422","9,749615","24,79999","74,480393"
02/10/2010 2.00,"2,203404","11,597779","24,79999","71,245421"
02/10/2010 3.00,"2,187149","9,116253","24,79999","70,412631"
02/10/2010 4.00,"2,28287","7,117531","24,79999","69,028717"
02/10/2010 5.00,"2,0535","8,673679","24,79999","64,373286"
02/10/2010 6.00,"2,486956","16,620541","24,79999","49,503731"
02/10/2010 7.00,"2,559199","24,079421","24,79999","58,820042"
02/10/2010 8.00,"2,642278","28,454536","24,79999","50,611394"
02/10/2010 9.00,"2,477926","14,700993","24,79999","68,55209"
02/10/2010 10.00,"2,577259","27,117723","24,79999","71,83309"
02/10/2010 11.00,"2,477926","31,958791","24,79999","76,483133"
02/10/2010 12.00,"2,376786","33,919874","24,79999","95,310748"
02/10/2010 13.00,"2,465283","35,343645","24,79999","108,100296"
02/10/2010 14.00,"2,284676","30,196272","24,79999","110,390173"
02/10/2010 15.00,"2,300931","11,586102","24,79999","99,924223"
02/10/2010 16.00,"2,306349","14,955371","24,79999","95,597824"
02/10/2010 17.00,"2,239524","16,480374","24,79999","88,404777"
02/10/2010 18.00,"2,1131","22,568675","24,79999","68,629259"
02/10/2010 19.00,"2,197985","32,275476","24,79999","57,173446"
02/10/2010 20.00,"2,165476","39,582492","24,79999","61,283187"
02/10/2010 21.00,"2,329828","45,916105","24,79999","59,438891"
02/10/2010 22.00,"2,089621","19,897667","24,79999","70,768756"
02/10/2010 23.00,"2,015572","10,607498","24,79999","80,282791"
03/10/2010 0.00,"2,087816","10,395956","24,79999","81,739818"
03/10/2010 1.00,,"10,441372","18,9","80,567159"
03/10/2010 2.00,"2,06253",,"18,9","81,018047"
03/10/2010 3.00,"2,055306","7,693786","18,9","83,19549"
03/10/2010 4.00,"2,03002","7,256403","18,9","84,397935"
03/10/2010 5.00,"1,981257","8,189572","18,9","79,176464"
03/10/2010 6.00,"1,97042","13,47191","18,9","66,860773"
03/10/2010 7.00,"2,136579","22,829547","18,9","54,615519"
03/10/2010 8.00,"2,391234","23,889923","18,9","66,246011"
03/10/2010 9.00,"2,620606","22,056028","18,9","79,142605"
03/10/2010 10.00,"2,403877","42,352155","18,9","72,021316"
03/10/2010 11.00,"2,100458","13,985863","18,9","93,274173"
03/10/2010 12.00,"2,118519","31,634327","18,9","92,918025"
03/10/2010 13.00,"2,176313","29,752401","18,9","110,151772"
03/10/2010 14.00,"2,244943","30,698556","18,9","109,304134"
03/10/2010 15.00,"2,158252","27,377297","18,9","115,347589"
03/10/2010 16.00,"2,131161","21,584893","18,9","117,950129"
03/10/2010 17.00,"2,226882","15,814567","18,9","114,994113"
03/10/2010 18.00,"2,203404","18,153338","18,9","106,223499"
03/10/2010 19.00,"2,089621","16,81393","18,9","96,629662"
03/10/2010 20.00,"2,082397","30,7271","18,9","82,643018"
03/10/2010 21.00,"2,089621","36,949112","18,9","76,118888"
03/10/2010 22.00,"2,207016","16,223392","18,9","92,687843"
03/10/2010 23.00,"2,031827","16,568635","18,9","93,243008"
04/10/2010 0.00,"2,100458","20,246798","18,9","84,205638"
04/10/2010 1.00,"1,9939","9,225275","23,1","101,457079"
04/10/2010 2.00,"2,15464","7,063019","23,1","97,304013"
04/10/2010 3.00,"2,290095","5,183702","23,1","105,153754"
04/10/2010 4.00,"2,176313","4,748915","23,1","102,473993"
04/10/2010 5.00,"2,411102","5,082467","23,1","89,730449"
04/10/2010 6.00,"2,349695","12,097461","23,1","72,099862"
04/10/2010 7.00,"2,317186","17,261692","23,1","67,226395"
04/10/2010 8.00,"2,385817","17,124118","23,1","68,848626"
04/10/2010 9.00,"2,096845","20,977488","23,1","72,957013"
04/10/2010 10.00,"2,055306","13,056594","23,1","86,641694"
04/10/2010 11.00,"2,069755","10,480311","23,1","93,813082"
04/10/2010 12.00,"2,019184","12,227253","23,1","89,527322"
04/10/2010 13.00,"2,008348","27,952254","23,1","79,432399"
04/10/2010 14.00,"1,96139","20,684168","23,1","90,564579"
04/10/2010 15.00,"1,965003","9,321317","23,1","97,213298"
04/10/2010 16.00,"1,811486","9,297956","23,1","95,581569"
04/10/2010 17.00,"1,856638","11,201931","23,1","90,24907"
04/10/2010 18.00,"1,894566","12,687997","23,1","83,298412"
04/10/2010 19.00,"1,732019","15,421313","23,1","76,936754"
04/10/2010 20.00,"1,565862","12,525756","23,1","76,450637"
04/10/2010 21.00,"1,674225","10,062403","23,1","76,741762"
04/10/2010 22.00,"1,730214","6,031211","23,1","76,594175"
04/10/2010 23.00,"1,676031","5,304402","23,1","74,993603"
05/10/2010 0.00,"1,551413","4,162275","23,1","71,456653"
05/10/2010 1.00,,"4,58019","36,200001","64,751077"
05/10/2010 2.00,"1,484588",,"36,200001","70,851366"
05/10/2010 3.00,"1,753692","3,611978","36,200001","72,172974"
05/10/2010 4.00,"1,59837","4,341381","36,200001","71,449887"
05/10/2010 5.00,"1,594759","5,676892","36,200001","68,151255"
05/10/2010 6.00,"1,685062","10,668501","36,200001","60,12541"
05/10/2010 7.00,"1,578504","12,576371","36,200001","62,059105"
05/10/2010 8.00,"1,793426","21,783473","36,200001","55,807154"
05/10/2010 9.00,"1,67242","18,836008","36,200001","53,687965"
05/10/2010 10.00,"1,759111","19,11246","36,200001","55,002808"
05/10/2010 11.00,"1,777171","20,165023","36,200001","61,415896"
05/10/2010 12.00,"1,650747","15,161737","36,200001","69,784323"
05/10/2010 13.00,"1,708541","14,665951","36,200001","70,707828"
05/10/2010 14.00,"1,733825","24,424652","36,200001","63,770693"
05/10/2010 15.00,"1,601982","27,944471","36,200001","58,683285"
05/10/2010 16.00,"1,676031","18,653018","36,200001","65,801865"
05/10/2010 17.00,"1,77356","18,342817","36,200001","65,099082"
05/10/2010 18.00,"1,668807","17,85872","36,200001","54,179493"
05/10/2010 19.00,"1,771753","13,251272","36,200001","52,411025"
05/10/2010 20.00,"1,629073","10,904721","36,200001","56,2188"
05/10/2010 21.00,"1,733825","14,887891","36,200001","53,987214"
05/10/2010 22.00,"1,726601","5,728807","36,200001","61,728692"
05/10/2010 23.00,"1,724795","5,654828","36,200001","60,7754"
06/10/2010 0.00,"1,600176","6,29468","36,200001","60,71174"
06/10/2010 1.00,"1,836771","12,819082","17,9","55,071856"
06/10/2010 2.00,"1,885535","13,939143","17,9","46,929562"
06/10/2010 3.00,"1,661583","6,833297","17,9","60,143005"
06/10/2010 4.00,"1,708541","5,274552","17,9","61,092267"
06/10/2010 5.00,"1,686868","10,577656","17,9","50,14694"
06/10/2010 6.00,"1,927075","8,645127","17,9","63,847877"
06/10/2010 7.00,"1,963196","19,935295","17,9","55,147705"
06/10/2010 8.00,"1,706734","17,538143","17,9","55,817984"
06/10/2010 9.00,"1,74105","15,535523","17,9","69,294127"
06/10/2010 10.00,"1,90179","15,38627","17,9","65,015133"
06/10/2010 11.00,"1,766335","7,233042","17,9",
06/10/2010 12.00,"1,636298","8,661998","17,9","70,645545"
06/10/2010 13.00,"1,744662","6,96568","17,9","78,156818"
06/10/2010 14.00,"1,769947","6,911169","17,9","78,546801"
06/10/2010 15.00,"2,044469","5,374488","17,9","78,071514"
06/10/2010 16.00,"1,876505","6,057168","17,9","70,143165"
06/10/2010 17.00,"2,080591","16,385633","17,9","65,86688"
06/10/2010 18.00,"2,073366","30,023657","17,9","52,653395"
06/10/2010 19.00,"2,075172","48,896034","17,9","27,79861"
06/10/2010 20.00,"1,97042","46,302883","17,9","14,498511"
06/10/2010 21.00,"1,890954","34,022413","17,9","29,159499"
06/10/2010 22.00,"1,827741","15,773037","17,9","49,461756"
06/10/2010 23.00,"2,0535","9,013722","17,9","53,522737"
07/10/2010 0.00,"2,044469","7,152574","17,9","51,55523"
07/10/2010 1.00,,"9,364147","13,8","50,677748"
07/10/2010 2.00,"1,943329",,"13,8","55,580998"
07/10/2010 3.00,"2,132966","7,234338","13,8","61,262879"
07/10/2010 4.00,"2,149221","6,315447","13,8","60,97987"
07/10/2010 5.00,"2,111294","7,314807","13,8","50,530157"
07/10/2010 6.00,"1,928881","8,009169","13,8","55,514667"
07/10/2010 7.00,"2,116713","7,769063","13,8","60,191783"
07/10/2010 8.00,"2,362337","11,029316","13,8","67,933242"
07/10/2010 9.00,"2,151027","8,189572","13,8","80,078302"
07/10/2010 10.00,"2,28287","7,162956","13,8","83,498806"
07/10/2010 11.00,"2,443611","7,714553","13,8","82,31665"
07/10/2010 12.00,"2,322604","9,421253","13,8","74,716024"
07/10/2010 13.00,"2,291901","9,114957","13,8","75,497323"
07/10/2010 14.00,"6,877509","6,395913","13,8",
07/10/2010 15.00,"2,346083","7,592552","13,8","80,921929"
07/10/2010 16.00,"2,246749","8,351807","13,8","81,607094"
07/10/2010 17.00,"2,028215","9,605552","13,8","84,06076"
07/10/2010 18.00,"2,216046","9,535466","13,8","80,068827"
07/10/2010 19.00,"1,932493","9,005935","13,8","74,527775"
07/10/2010 20.00,"1,834966","8,272639","13,8","74,35445"
07/10/2010 21.00,"2,277452","6,408892","13,8","76,707912"
07/10/2010 22.00,"2,239524","5,497788","13,8","74,99632"
07/10/2010 23.00,"2,194373","6,067552","13,8","63,021872"
08/10/2010 0.00,"2,216046","11,893699","13,8","56,603357"
08/10/2010 1.00,"2,066142","6,83719","9,9","60,97444"
08/10/2010 2.00,"1,829547","6,284296","9,9","61,15455"
08/10/2010 3.00,"1,97042","6,009148","9,9","54,08471"
08/10/2010 4.00,"2,091427","4,667148","9,9","62,564179"
08/10/2010 5.00,"2,243137","5,21485","9,9","56,465241"
08/10/2010 6.00,"2,263004","9,284978","9,9","45,505032"
08/10/2010 7.00,"2,207016","34,485749","9,9","18,533776"
08/10/2010 8.00,"2,257585","23,326649","9,9","30,761424"
08/10/2010 9.00,"1,854832","8,202553","9,9","44,845563"
08/10/2010 10.00,"1,954166","8,902105","9,9","61,835662"
08/10/2010 11.00,"1,919851","8,928061","9,9","70,678041"
08/10/2010 12.00,"2,024603","7,109743","9,9","79,833219"
08/10/2010 13.00,"2,024603","6,31934","9,9","85,100718"
08/10/2010 14.00,"2,031827","5,156446","9,9","89,188792"
08/10/2010 15.00,"2,066142","5,197978","9,9","91,474537"
08/10/2010 16.00,"2,06253","5,793702","9,9","92,786671"
08/10/2010 17.00,"2,017378","7,65355","9,9","92,693246"
08/10/2010 18.00,"2,111294","11,443329","9,9","86,299115"
08/10/2010 19.00,"2,123936","12,524464","9,9","80,801412"
08/10/2010 20.00,"1,96139","11,961189","9,9","80,282791"
08/10/2010 21.00,"2,082397","10,56727","9,9","80,227251"
08/10/2010 22.00,"2,20521","6,524403","9,9","71,925175"
08/10/2010 23.00,"2,317186","14,200011","9,9","71,085642"
09/10/2010 0.00,"2,244943","10,989076","9,9","66,974524"
09/10/2010 1.00,,"8,105213","15,8","70,126924"
09/10/2010 2.00,"2,03002",,"15,8","69,482361"
09/10/2010 3.00,"2,228688","6,593192","15,8","70,951579"
09/10/2010 4.00,"2,27384","6,011743","15,8","71,330725"
09/10/2010 5.00,"2,178119","6,524403","15,8","64,677957"
09/10/2010 6.00,"2,051694","6,982553","15,8","62,79438"
09/10/2010 7.00,"2,335246","12,283056","15,8","58,539743"
09/10/2010 8.00,"2,566423","33,303389","15,8","46,906541"
09/10/2010 9.00,"2,557393","10,090957","15,8","77,311836"
09/10/2010 10.00,"2,364144","6,176572","15,8","81,846773"
09/10/2010 11.00,"2,458059","6,212914","15,8","77,344355"
09/10/2010 12.00,"2,382205","6,283","15,8","81,55564"
09/10/2010 13.00,"2,36595","5,902722","15,8","83,144021"
09/10/2010 14.00,"2,393041","4,372532","15,8","80,624015"
09/10/2010 15.00,"2,346083","8,620468","15,8","83,38641"
09/10/2010 16.00,"2,313573","7,327786","15,8","90,83269"
09/10/2010 17.00,"2,476119","8,473808","15,8","91,998584"
09/10/2010 18.00,"2,555587","13,482296","15,8","79,758745"
09/10/2010 19.00,"2,423744","15,783419","15,8","73,258975"
09/10/2010 20.00,"2,510435","11,593882","15,8","72,529122"
09/10/2010 21.00,"2,593515","10,046828","15,8","73,294188"
09/10/2010 22.00,"2,432774","13,844392","15,8","73,797923"
09/10/2010 23.00,"2,532108","9,046169","15,8","79,417498"
10/10/2010 0.00,"2,562812","13,981977","15,8","64,097039"
10/10/2010 1.00,"2,468895","12,237629","12,4","61,441611"
10/10/2010 2.00,"2,495986","8,005276","12,4","60,830921"
10/10/2010 3.00,"2,557393","5,323872","12,4","66,617037"
10/10/2010 4.00,"2,443611","4,728148","12,4","72,982728"
10/10/2010 5.00,"2,385817","5,162935","12,4","77,073534"
10/10/2010 6.00,"2,373173","5,353722","12,4","69,682756"
10/10/2010 7.00,"2,517659","6,528298","12,4","73,669263"
10/10/2010 8.00,"2,530302","9,17985","12,4","70,206802"
10/10/2010 9.00,"2,528496","7,086383","12,4","67,594712"
10/10/2010 10.00,"2,544751","8,376468","12,4","77,777672"
10/10/2010 11.00,"2,669369","7,251212","12,4","79,737078"
10/10/2010 12.00,"2,663951","6,523105","12,4","85,730396"
10/10/2010 13.00,"2,604351","5,269361","12,4","97,122545"
10/10/2010 14.00,"2,528496","8,64902","12,4","98,484792"
10/10/2010 15.00,"2,589902","11,32263","12,4","95,754894"
10/10/2010 16.00,"2,52669","12,680206","12,4","84,561786"
10/10/2010 17.00,"2,573648","10,184403","12,4","97,436721"
10/10/2010 18.00,"2,676593","11,765206","12,4","90,362829"
10/10/2010 19.00,"2,582677","15,644544","12,4","83,777748"
10/10/2010 20.00,"2,579065","17,029379","12,4","86,022884"
10/10/2010 21.00,"2,626023","18,04171","12,4","83,149447"
10/10/2010 22.00,"2,633248","16,47129","12,4","83,565146"
10/10/2010 23.00,"2,68743","11,948208","12,4","90,901739"
11/10/2010 0.00,"2,663951","8,13117","12,4","93,178031"
11/10/2010 1.00,,"7,392679","5,2","92,66887"
11/10/2010 2.00,"2,483344",,"5,2","94,534853"
11/10/2010 3.00,"2,640472","4,072722","5,2","96,759654"
11/10/2010 4.00,"2,692848","4,589276","5,2","97,149637"
11/10/2010 5.00,"2,667562","5,073383","5,2","93,382498"
11/10/2010 6.00,"2,913188","8,745064","5,2","88,039154"
11/10/2010 7.00,"2,882485","20,872366","5,2","72,844616"
11/10/2010 8.00,"2,728969","24,976245","5,2","67,506714"
11/10/2010 9.00,"2,64589","13,897613","5,2","79,50147"
11/10/2010 10.00,"2,862618","14,451804","5,2","78,192031"
11/10/2010 11.00,"2,579065","16,777585","5,2","74,602265"
11/10/2010 12.00,"2,779539","14,055947","5,2","77,291547"
11/10/2010 13.00,"2,633248","14,322011","5,2","72,223088"
11/10/2010 14.00,"2,689236","10,358309","5,2","73,206167"
11/10/2010 15.00,"2,631442","10,790502","5,2","74,817569"
11/10/2010 16.00,"2,510435","6,48936","5,2","86,701283"
11/10/2010 17.00,"2,541138","5,539318","5,2","92,27617"
