,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,PM10,CO,O3,BENZENE



23/04/2010 1.00,"3,27575598","3,9406645",,"0,40230479","99,73573575",
23/04/2010 2.00,"3,0838613","2,96239353","44,4444313","0,37347221","93,9520512",
23/04/2010 3.00,"3,14707396","6,62239364",,"0,49500501","83,02234395",
23/04/2010 4.00,"3,13804401","14,29280802","47,86323166","0,49578672","68,83462215",
23/04/2010 5.00,"3,18771023","2,05550516",,"0,35843672","85,9914027",
23/04/2010 6.00,"3,14030175","1,66776494","55,67765045","0,37177131","80,199399","0,21844346"
23/04/2010 7.00,"3,09063452","4,17428222",,"0,34979125","88,1716983","0,29674535"
23/04/2010 8.00,"3,33896864","4,78914892","57,14284134","0,35457358","91,03282755","0,23556873"
23/04/2010 9.00,"2,99807329","3,06297811",,"0,36225326","96,951015","0,20831109"
23/04/2010 10.00,"3,10192221","2,23720634","41,5140419","0,35705736","100,54442895","0,18562487"
23/04/2010 11.00,"3,42024219","1,6628989",,"0,34882663","103,3589949","0,17879674"
23/04/2010 12.00,"2,99355781","2,88127693","29,30401993","0,33516934","108,3356421","0,18755209"
23/04/2010 13.00,"2,95743702","1,21837802",,"0,32698405","111,2299881","0,14796028"
23/04/2010 14.00,"3,25092288","1,39521317","15,14041042","0,34703253","108,5382144","0,11767402"
23/04/2010 15.00,"3,18319576","1,4828191",,"0,35002076","104,4483846","0,11739841"
23/04/2010 16.00,"3,30736231","1,57042502","26,86202049","0,36317244","94,692675","5,63993114"
23/04/2010 17.00,"3,33896864","0,8403718",,"0,36726509","96,6753459","0,0917934"
23/04/2010 18.00,"3,06805814","1,01396228","34,67642975","0,35544733","101,77813695","0,12841151"
23/04/2010 19.00,"3,26672604","4,6285371",,"0,37784096","98,2711464","0,16971086"
23/04/2010 20.00,"3,11772537","4,04124909","36,14162064","0,43881473","95,6175969","0,26387184"
23/04/2010 21.00,"3,27801372","3,44909504",,"0,36827631","97,9008345","0,24685641"
23/04/2010 22.00,"3,34348412","1,78457476","29,30401993","0,34542367","103,7923887","0,47339418"
23/04/2010 23.00,"3,28930141","2,14797904",,"0,34790512","101,65029735","0,23490768"
24/04/2010 0.00,"3,11772537","2,42864343","15,14041042","0,34836646","100,44811035","0,19718816"
24/04/2010 1.00,"3,18545249","3,64053022",,"0,40497148","92,78304105","0,2543456"
24/04/2010 2.00,"3,51957563","3,11976069","24,90842056","0,42819226","92,82621285","0,18843281"
24/04/2010 3.00,"3,00484651",,,"0,35673465","88,43904825","0,19393885"
24/04/2010 4.00,"2,80843635","0,43316551","30,76922989","0,3490107",,"0,17433617"
24/04/2010 5.00,"2,9506638","1,67750085",,,"90,762924","0,16167147"
24/04/2010 6.00,"3,3728327","4,79725962","31,74603081","0,27344531","88,49123745","0,45318537"
24/04/2010 7.00,"3,13352853","8,10683411",,"0,28890486","82,8211482","0,346139"
24/04/2010 8.00,"3,25543836","6,9874193","20,51280975","0,30312485","90,10343685","0,4231198"
24/04/2010 9.00,"3,25318062","6,92576877",,"0,287988","93,4538199","0,25396016"
24/04/2010 10.00,"3,0590282","6,78462684","31,74603081","0,29450152","96,1397283","0,21778241"
24/04/2010 11.00,"2,89873985","4,65773907",,"0,29161115","98,3252508","0,224996"
24/04/2010 12.00,"3,22834751","7,4838548","29,30401993","0,29775769","96,76937025","0,19746377"
24/04/2010 13.00,"3,29155915","11,03839855",,"0,30968496","94,01220045","0,21695661"
24/04/2010 14.00,"3,11320989","7,14316508","25,39682007","0,29514343","99,8678646","0,23369643"
24/04/2010 15.00,"3,01613419","4,64476042",,"0,28826294","101,8943058","0,15682547"
24/04/2010 16.00,"3,06580142","4,8264616","24,90842056","0,29697947","101,38564065","0,16750804"
24/04/2010 17.00,"3,09966447","8,42643447",,"0,30922595","97,1355525","0,23688981"
24/04/2010 18.00,"3,43152987","13,88722693","26,37360954","0,33152056","91,0942935","0,24641605"
24/04/2010 19.00,"3,30059011","32,00227208",,"0,38665884","68,61608985","0,29746131"
24/04/2010 20.00,"3,31865101","49,79285848","27,35042","0,40010061","45,2397771","0,37455296"
24/04/2010 21.00,"3,29607463","49,09524616",,"0,39753179","46,3350321","0,33595171"
24/04/2010 22.00,"3,12675633","37,25702168","45,90964127","0,3817507","52,96615275","0,30572139"
24/04/2010 23.00,"3,1673926","20,01804728",,"0,32358458","57,7365369","0,31392553"
25/04/2010 0.00,"3,32768095","12,28273006","45,90964127","0,32528198","72,1669305","0,26590889"
25/04/2010 1.00,"2,98452786","14,47937906",,"0,30619812","73,5836199","0,28496137"
25/04/2010 2.00,"3,22834751","12,41414182","42,97924042","0,30193305","77,5636449","0,23622876"
25/04/2010 3.00,"3,16061938","7,24537104",,"0,28564868","91,34285055","0,21546976"
25/04/2010 4.00,"3,29607463","4,99031809","27,8388195","0,28615313","95,8000596","0,1878816"
25/04/2010 5.00,"3,07031588","4,50361658",,"0,29312565","87,3877032","0,20731952"
25/04/2010 6.00,"3,49248479","4,9984307","33,69963074","0,295098","79,97282685","0,26612958"
25/04/2010 7.00,"3,38637812","5,50622158",,"0,29275868","88,1697831","0,32235137"
25/04/2010 8.00,"3,12901305","6,51531782","32,23442078","0,34078697","76,77492165","0,4801674"
25/04/2010 9.00,"3,17642254","5,49486621",,"0,34725505","84,9403968","0,61535212"
25/04/2010 10.00,"3,0409673","6,13082226","27,8388195","0,33170463","92,9898627","0,53402162"
25/04/2010 11.00,"3,47668162","7,16912048",,"0,2983099","100,75765455","0,49498"
25/04/2010 12.00,"3,23060525","5,29207375","22,46640968","0,29477762","102,8784792","0,27609618"
25/04/2010 13.00,"3,53763653","5,04710066",,"0,29207016","103,7053668","0,26392676"
25/04/2010 14.00,"3,51731789","0,96853698","11,72161007","0,280419","105,3373965","0,18722156"
25/04/2010 15.00,"3,01613419","0,36015962",,"0,29005238","102,81054945","0,16640663"
25/04/2010 16.00,"3,13127079","0,89553109","7,81440783","0,30711614","103,1452506","0,18656051"
25/04/2010 17.00,"3,29607463","3,97311114",,"0,33096951","100,05014775","0,21783733"
25/04/2010 18.00,"3,10192221","8,12792538","9,76801014","0,35005221","97,1421759","0,24680149"
25/04/2010 19.00,"3,30510457","19,29447",,"0,36964052","85,4192367","0,29547918"
25/04/2010 20.00,"3,28930141","29,17777008","21,48962021","0,39482549","74,7169794","0,31789081"
25/04/2010 21.00,"3,12224085","26,00771232",,"0,41165974","66,7718919","0,42647895"
25/04/2010 22.00,"3,6866372","32,41434632","34,67642975","0,40019148","46,25549145","0,50990244"
25/04/2010 23.00,"3,38637812","26,05801704",,"0,41413653","39,3609111","0,40582978"
26/04/2010 0.00,"3,1741648","7,31513227","42,97924042","0,35569547","57,9983208","0,48209461"
26/04/2010 1.00,"3,14481622","2,93968088",,"0,33422802","68,41060485","0,39217351"
26/04/2010 2.00,"3,21480209","1,17132944","43,9560318","0,3334929","73,13791695","0,29795761"
26/04/2010 3.00,"2,99807329",,,"0,33821814","73,23399615","0,33066535"
26/04/2010 4.00,"2,84907262","1,30598395","40,53723145","0,34110734",,"0,28330976"
26/04/2010 5.00,"3,23060525","6,6077917",,,"58,61722965","0,29718672"
26/04/2010 6.00,"3,47668162","27,56679536","46,39804077","0,35719133","29,64340575","0,34586339"
26/04/2010 7.00,"3,41121123","35,47083128",,"0,43560049","30,34756095","0,42675456"
26/04/2010 8.00,"3,36154502","37,36571888","43,46763992","0,4573557","52,00512135","0,81353186"
26/04/2010 9.00,"3,78145618","17,84898462",,"0,37019972","78,0258066","0,67730064"
26/04/2010 10.00,"3,38412038","11,76033534","39,07204056","0,3400169","87,49892445","0,47179749"
26/04/2010 11.00,"3,21931655","9,58802992",,"0,38893176","93,78856095","0,3940458"
26/04/2010 12.00,"3,65503088","6,85763274","22,46640968","0,34661197","100,87779345","0,38589557"
26/04/2010 13.00,"3,62794003","8,82066402",,"0,34752882","98,99567055","0,34635969"
26/04/2010 14.00,"6,3234965","19,846082","25,88521957","0,36658123","81,4675806",
26/04/2010 15.00,"5,60106953","7,19183313",,"0,36731402","89,60644245",
26/04/2010 16.00,"6,80436257","31,59667952","13,18680954","0,35641311","63,87533145",
26/04/2010 17.00,"6,50636123","30,39615384",,"0,35412272","66,01903875","0,68935921"
26/04/2010 18.00,"5,19018933","15,77562902","13,67521","0,36259577","87,304791","0,63589145"
26/04/2010 19.00,"4,89896019","37,49713064",,"0,38059502","68,68427895","2,47963516"
26/04/2010 20.00,"4,42035185","65,62689528","23,44322014","0,46958354","33,585825","4,99456734"
26/04/2010 21.00,"4,4587314","49,84964488",,"0,46317255","31,76113815","5,13454316"
26/04/2010 22.00,"4,24651808","39,85925368","41,5140419","0,47746244","16,94337341","3,47058674"
26/04/2010 23.00,"4,31876067","40,41897256",,"0,55412992","0,62007992","2,80738274"
27/04/2010 0.00,"4,51065535","25,41719112","59,09645081","0,53246675","1,49327546","2,27121423"
27/04/2010 1.00,"3,99141075","17,41419964",,"0,48222496","4,63192916","1,89699179"
27/04/2010 2.00,"3,90562273","7,95595628","80,09767151","0,42076189","20,72471835","1,33620884"
27/04/2010 3.00,"4,29166983","4,78752563",,"0,40097669","29,05934955","0,9955769"
27/04/2010 4.00,"4,01624487","3,29821912","61,05006027","0,39406009","38,8516674","0,84800206"
27/04/2010 5.00,"4,11783605","6,0286163",,"0,39635048","37,5996453","0,78985305"
27/04/2010 6.00,"4,05913888","13,80773362","51,28205109","0,42685251","31,1537205","0,70268496"
27/04/2010 7.00,"4,34585254","27,47431192",,"0,58893779","19,90377186","1,76764363"
27/04/2010 8.00,"4,82897534","48,33113448","49,32844162","0,72725242","21,7990458","3,27312297"
27/04/2010 9.00,"4,71835319","30,8569076",,"0,53026839","46,3900143","2,22622622"
27/04/2010 10.00,"4,31424621","16,86422049","74,23686981","0,43147989","65,03027685","1,36429228"
27/04/2010 11.00,"4,5851567","9,77946701",,"0,4039987","82,65542355","0,79569063"
27/04/2010 12.00,"4,76124822","6,98417463","61,05006027","0,39447366","90,6528","0,56061718"
27/04/2010 13.00,"6,05935922","11,12276555",,"0,40789213","87,74075835","0,48506832"
27/04/2010 14.00,"5,79013288","13,19704655","36,14162064","0,42815381","91,4695131","0,49239377"
27/04/2010 15.00,"6,08870781","17,34281321",,"0,4373876","85,53452775","0,50279972"
27/04/2010 16.00,"5,42723474","9,36739277","29,7924099","0,42222746","92,55301755","0,49299787"
27/04/2010 17.00,,,,"0,31649206",,"0,15924288"
27/04/2010 18.00,"3,54666648","34,76673728",,"0,72922243","82,53532455","0,71259766"
27/04/2010 19.00,"3,36154502","47,29930456",,"0,69555859","64,68314685","0,65048337"
27/04/2010 20.00,"4,16073006","70,92546792","51,28205109","0,74946547","34,04269995","0,51304091"
27/04/2010 21.00,"4,60095885","83,04596096",,"0,79389158","13,80990272","0,66358945"
27/04/2010 22.00,"4,31650293","39,19410712","70,32967377","0,68978835","38,5917189","0,70015263"
27/04/2010 23.00,"3,99366849","19,99045712",,"0,641103","62,1149634","0,65246652"
28/04/2010 0.00,"4,07042656","13,15231149","92,30769348","0,62653933","57,7156692","0,57273169"
28/04/2010 1.00,"4,10654837","6,95821732",,"0,61582133","58,10722785","0,55180691"
28/04/2010 2.00,"4,34810926","6,06106294",,"0,59411272","39,81411525","0,57129975"
28/04/2010 3.00,"3,81983471",,,"0,56283131","42,90875925","0,50863628"
28/04/2010 4.00,"3,77242522","3,6421535","61,53845978","0,53805409",,"0,4010387"
28/04/2010 5.00,"4,07945651","3,83845663",,,"49,62404895","0,31524763"
28/04/2010 6.00,"4,0726843","19,45022152","30,76922989","0,32750946","37,09732425","0,34602917"
28/04/2010 7.00,"4,45195818","39,96795088",,"0,40517885","22,4449071","0,50676398"
28/04/2010 8.00,"4,27360892","39,76516416","15,14041042","0,48976367","45,06403755","1,1430958"
28/04/2010 9.00,"4,46550462","18,02581402",,"0,38497658","77,35411005","1,1430958"
28/04/2010 10.00,"4,38648881","12,61530908","26,37360954","0,36222646","86,81595615","0,74139605"
28/04/2010 11.00,"4,31650293","18,1101772",,"0,39289392","83,48390715","0,73225526"
28/04/2010 12.00,"4,72061093","17,5488465","23,93161964","0,38857177","90,25421895","0,74101061"
28/04/2010 13.00,"4,41132191","16,86584569",,"0,36513896","96,792213","0,63005489"
28/04/2010 14.00,"4,31650293","9,23273826","38,58362961","0,35007784","106,49958375","0,41508041"
28/04/2010 15.00,"4,01624487","8,58866958",,"0,36431997","108,3166497","0,34542303"
28/04/2010 16.00,"4,2600635","14,00565621","28,81562042","0,36982459","104,0254446","0,39597302"
28/04/2010 17.00,"4,31876067","14,95310383",,"0,36008752","101,7155937","0,40423309"
28/04/2010 18.00,"4,76124822","22,51481336","33,21123123","0,37364696","95,8480194","0,39580826"
28/04/2010 19.00,"4,83574754","35,4562236",,"0,39321197","82,0286145","0,48358147"
28/04/2010 20.00,"4,76124822","21,56900432","31,74603081","0,37519408","97,11247035","0,39536689"
28/04/2010 21.00,"4,70706551","16,4732337",,"0,35735793","98,776839","0,39437633"
28/04/2010 22.00,"4,46098914","8,80768536","37,6068306","0,34338958","101,6956836","0,31618327"
28/04/2010 23.00,"4,35488248","14,75031902",,"0,38133712","74,5962021","0,44564126"
29/04/2010 0.00,"4,25554802","8,55622294","38,0952301","0,35235309","77,40059355","0,55175199"
29/04/2010 1.00,"4,04333572","4,60744582",,"0,33224169","85,71080595","0,36475112"
29/04/2010 2.00,"4,37745886","3,7232701","33,21123123","0,32232288","88,1899326","0,29597446"
29/04/2010 3.00,"4,01850159","3,61619619",,"0,31431467","89,1805698","0,3262058"
29/04/2010 4.00,"4,15170012","3,7784313","27,35042","0,31554375","92,8079985","0,35544557"
29/04/2010 5.00,"3,68889494","10,49328926",,"0,32050199","81,31011525","0,36497181"
29/04/2010 6.00,"4,21491175","28,34876512","23,44322014","0,35299034","61,6861581","0,43622588"
29/04/2010 7.00,"4,53323174","33,40395928",,"0,40941013","60,72869775","0,83252942"
29/04/2010 8.00,"4,14718464","34,47146712","28,32722092","0,4135051","63,3206616","0,81991862"
29/04/2010 9.00,"4,21716949","16,92425346",,"0,36973489","85,63116555","0,62014321"
29/04/2010 10.00,"4,22620045","13,05983952","37,6068306","0,3584041","92,5242696","0,45395626"
29/04/2010 11.00,"4,33907932","8,136038",,"0,34548192","102,30302145","0,39448616"
29/04/2010 12.00,"4,67771693","4,69505366","35,65322113","0,33156017","107,2296939","0,29602938"
29/04/2010 13.00,"4,62353523","4,99194138",,"0,32860223","106,41998325","0,26601974"
29/04/2010 14.00,"4,80639997","4,18888226","23,93161964","0,31872886","112,8384768","0,21701153"
29/04/2010 15.00,"5,19921927","5,51433419",,"0,31281299","112,0867209","0,23600909"
29/04/2010 16.00,"5,09762809","6,99877466","21,0012207","0,32805585","111,23048685","0,24658182"
29/04/2010 17.00,"4,86058166","9,02832251",,"0,33838357","108,15072555","0,24630621"
29/04/2010 18.00,"4,68900461","17,09297408","14,16361046","0,34511844","102,8505492","0,27653654"
29/04/2010 19.00,"4,67545919","42,43553984",,"0,39535091","79,3121826","0,33611748"
29/04/2010 20.00,"4,8628394","93,12069048","15,62880993","0,53317041","28,0403634","0,5832495"
29/04/2010 21.00,"4,9237933","68,45137816",,"0,46187124","32,44769745","0,71221222"
29/04/2010 22.00,"4,45421592","33,20927944","33,21123123","0,42915688","47,5647501","0,8013065"
29/04/2010 23.00,"3,83338013","24,70173984",,"0,42610924","42,9848286","0,79954506"
30/04/2010 0.00,"4,13138147","18,13937918","36,63003159","0,39366748","44,88815835","0,76072414"
30/04/2010 1.00,"4,07719978","14,41123921",,"0,37187266","45,99662025","0,7606143"
30/04/2010 2.00,"4,08397199","10,67823511","38,58362961","0,33410686","52,9610655","0,6317065"
30/04/2010 3.00,"3,80403155",,,"0,30808076","52,60098795","0,39178806"
30/04/2010 4.00,"4,00269945","6,37417398","32,23442078","0,30198431",,"0,36238354"
30/04/2010 5.00,"3,89885053","17,07187707",,,"42,454797","0,56298578"
30/04/2010 6.00,"3,7769407","35,21450856","28,81562042","0,38594004","24,8000445","1,13285359"
30/04/2010 7.00,"4,06591108","32,55061456",,"0,43538031","31,8656163","1,3277291"
30/04/2010 8.00,"4,21716949","39,692164","35,65322113","0,51635829","35,74658955","1,47712029"
30/04/2010 9.00,"4,59192891","17,62996693",,"0,44596899","78,91942695","1,40360848"
30/04/2010 10.00,"5,08634041","6,54938774","53,72404099","0,31591305","103,39372785","0,77740904"
30/04/2010 11.00,"5,1405221","8,21066527",,"0,34167936","107,1001386","0,42416629"
30/04/2010 12.00,"4,78156585","14,51994597","43,9560318","0,40475246","110,24814885","0,59332594"
30/04/2010 13.00,"5,11568899","10,42677652",,"0,36785458","118,52532405","0,54222575"
30/04/2010 14.00,"5,4610988","9,96279148","40,53723145","0,35412971","118,88937165","0,57174113"
30/04/2010 15.00,"5,27146187","10,43002118",,"0,35531219",,"0,48237022"
30/04/2010 16.00,"4,9418542","12,60881975","34,18803024","0,37244351",,"0,45445255"
30/04/2010 17.00,"5,54914558","20,25003024",,"0,42910911",,"0,51309684"
30/04/2010 18.00,"5,72072162","27,055756","21,0012207","0,46496315","103,1327619","0,61265402"
30/04/2010 19.00,"5,23985554","24,65468552",,"0,46296401","91,8804033","0,57129975"
30/04/2010 20.00,"4,69577783","24,02684208","29,30401993","0,50849687","70,4111709","0,73153929"
30/04/2010 21.00,"4,35939796","4,66098374",,"0,3401334","92,29426605","0,72834591"
30/04/2010 22.00,"4,71835319","14,85414062","32,23442078","0,36803515","75,85119675","0,44415543"
30/04/2010 23.00,"4,50388315","13,48813517",,"0,37371569","83,6846241","0,45291078"
01/05/2010 0.00,"3,93045584","17,5261415","34,67642975","0,37062495","69,41225445","0,45340606"
01/05/2010 1.00,"3,40895349","11,10978498",,"0,40188889","82,9217361","0,47201818"
01/05/2010 2.00,"3,23511971","17,63645626","32,72283173","0,41893051","73,60406865","0,49316262"
01/05/2010 3.00,"3,11998311","13,07119106",,"0,39643669","61,30457445","0,50257903"
01/05/2010 4.00,"3,19674119","11,47318353","36,63003159","0,37512534","53,1121269","0,58236878"
01/05/2010 5.00,"3,39766581","17,66241357",,"0,3875757","47,20670745","0,48209461"
01/05/2010 6.00,"3,18319576","19,81526056","35,65322113","0,47609706","43,6099419","0,60224706"
01/05/2010 7.00,"3,15610492","33,58405056",,"0,51399567","43,42877595","1,08709469"
01/05/2010 8.00,"3,46765168","9,61561052","42,49084091","0,45532977","97,43181","1,27673875"
01/05/2010 9.00,"3,51054569","9,68861642",,"0,42892737","109,86582705","0,97790042"
01/05/2010 10.00,"4,25554802","14,0689262","37,11843109","0,424293","115,57846965","0,91815472"
01/05/2010 11.00,"3,99592623","10,30022889",,"0,42770063","128,246979","0,85818935"
01/05/2010 12.00,"3,69566715","7,14640783","35,16482162","0,40666189",,"0,69046062"
01/05/2010 13.00,"3,62568229","5,03087734",,"0,37698701",,"0,51287615"
01/05/2010 14.00,"3,68212172","3,05486741","27,8388195","0,36017373",,"0,35489435"
01/05/2010 15.00,"4,16073006","3,04351013",,"0,3601283",,"0,28578819"
01/05/2010 16.00,"3,50828795","17,38985988","31,25761986","0,37485157",,"0,28617363"
01/05/2010 17.00,"3,71372805","7,48872275",,"0,39171028",,"0,29580971"
01/05/2010 18.00,"3,77242522","18,35028234","16,60560989","0,43928888","115,0864827","0,37471772"
01/05/2010 19.00,"3,66631856","20,817856",,"0,4735061","101,2961649","0,65114442"
