,Bari,,,
,ENAIP,,,
Parm,SO2,NO2,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3


06/03/2010 17.00,"4,17563013","4,09608334","1,0513193","14,89999962"
06/03/2010 18.00,"4,08352044","6,0286163","1,02809503","14,89999962"
06/03/2010 19.00,"4,01489023","12,41024517","1,13979173","14,89999962"
06/03/2010 20.00,"4,29121828","19,39018472","1,08591864","14,89999962"
06/03/2010 21.00,"4,76260286","58,1719308","1,11459278","14,89999962"
06/03/2010 22.00,"5,13104061","47,55790256","1,27771375","14,89999962"
06/03/2010 23.00,"5,09311261","26,22350064","1,18722704","14,89999962"
07/03/2010 0.00,"5,40375628","17,82627197","1,082285","14,89999962"
07/03/2010 1.00,,"18,23509963","1,03781229","15,5"
07/03/2010 2.00,"5,53379396",,"0,99175868","15,5"
07/03/2010 3.00,"5,38930877",,,"15,5"
07/03/2010 4.00,"5,75052175","14,12343732","0,95431558","15,5"
07/03/2010 5.00,"5,81734679","10,07538151","0,91991429","15,5"
07/03/2010 6.00,"6,03588076","12,30511958","0,88882976","15,5"
07/03/2010 7.00,"5,9383525","15,85739953","0,91399027","15,5"
07/03/2010 8.00,"5,97989288","16,6789496","1,01913035","15,5"
07/03/2010 9.00,"5,8137344","14,61922274","1,03563957","15,5"
07/03/2010 10.00,"5,08227647","5,78721292","0,95320999","15,5"
07/03/2010 11.00,"4,33095145","6,87353102","0,94290091","15,5"
07/03/2010 12.00,"3,33400262","7,12272198","0,98050245","15,5"
07/03/2010 13.00,"2,62241179","6,16489219","0,97054869","15,5"
07/03/2010 14.00,"2,38220453","5,77033952","0,95735623","15,5"
07/03/2010 15.00,"2,14741584","4,76968094","0,97935609","15,5"
07/03/2010 16.00,"1,96139027","3,66000011","0,95688324","15,5"
07/03/2010 17.00,"1,95958408","4,55942403","0,99823608","15,5"
07/03/2010 18.00,"2,20159753","6,81512706","1,01435036","15,5"
07/03/2010 19.00,"2,28648245","8,77361543","0,97181271","15,5"
07/03/2010 20.00,"2,53391449","8,73338122","0,96806141","15,5"
07/03/2010 21.00,"2,45986468","5,90142433","0,93745104","15,5"
07/03/2010 22.00,"2,58990237","7,81448931","0,93737182","15,5"
07/03/2010 23.00,"2,84636333","7,23044597","0,93373818","15,5"
08/03/2010 0.00,"2,9059636","7,46406178","0,93255338","15,5"
08/03/2010 1.00,"2,84636333","6,26612686","0,94542896","20,2999897"
08/03/2010 2.00,"2,73980614","3,98187193","0,94740363","20,2999897"
08/03/2010 3.00,"2,85720048","2,84883029","0,94226948","20,2999897"
08/03/2010 4.00,"2,86803662","2,95136129","0,92102104","20,2999897"
08/03/2010 5.00,"3,05767355","2,82676581","0,91849183","20,2999897"
08/03/2010 6.00,"2,98001238","4,1090639","0,93180195","20,2999897"
08/03/2010 7.00,"3,02877652","7,50948898","0,95352571","20,2999897"
08/03/2010 8.00,"3,1931288","10,8748671","0,99448361","20,2999897"
08/03/2010 9.00,"3,75662206","15,75615913","1,04022035","20,2999897"
08/03/2010 10.00,"4,01308403","13,95212403","1,03354606","20,2999897"
08/03/2010 11.00,"4,28399453","12,28046243","1,0554667","20,2999897"
08/03/2010 12.00,"4,37429803","12,3310769","1,03828645","20,2999897"
08/03/2010 13.00,"4,63978994","11,18895326","1,03832489","20,2999897"
08/03/2010 14.00,"4,83123308","9,33948713","1,04231502","20,2999897"
08/03/2010 15.00,"5,22495649","8,95661486","1,02694983","20,2999897"
08/03/2010 16.00,"5,80650963","8,38944492","1,02197412","20,2999897"
08/03/2010 17.00,"5,15271288","8,14025396","1,01154737","20,2999897"
08/03/2010 18.00,"4,32914628","8,01695482","1,0041601","20,2999897"
08/03/2010 19.00,"4,47905004","7,96893494","1,01269256","20,2999897"
08/03/2010 20.00,"4,71745112","7,73142438","1,0029753","20,2999897"
08/03/2010 21.00,"4,75176571","5,66391378","1,00048802","20,2999897"
08/03/2010 22.00,"4,74092958","9,61333906","1,08651162","20,2999897"
08/03/2010 23.00,"4,74092958","11,3434027","1,09322435","20,2999897"
09/03/2010 0.00,"4,6650746","9,51080806","1,06391878","20,2999897"
09/03/2010 1.00,,"7,69248842","1,03986502","27,7999897"
09/03/2010 2.00,,,"1,01292906","27,7999897"
09/03/2010 3.00,,,,"27,7999897"
09/03/2010 4.00,,"6,15710462","1,0247375","27,7999897"
09/03/2010 5.00,,"7,49261558","1,01948451","27,7999897"
09/03/2010 6.00,,"10,49459134","1,03382217","27,7999897"
09/03/2010 7.00,,"13,07865742","1,05977254","27,7999897"
09/03/2010 8.00,,"25,52133776","1,16514796","27,7999897"
09/03/2010 9.00,,"31,73036656","1,14950783","27,7999897"
09/03/2010 10.00,,"36,75703368","1,20116859","27,7999897"
09/03/2010 11.00,,"42,46378008","1,26621986","27,7999897"
09/03/2010 12.00,,"38,75704304","1,16878159","27,7999897"
09/03/2010 13.00,,"38,20284984","1,15555185","27,7999897"
09/03/2010 14.00,,"30,2871316","1,08733994","27,7999897"
09/03/2010 15.00,,"29,18912736","1,16435925","27,7999897"
09/03/2010 16.00,,"21,60047584","1,02615996","27,7999897"
09/03/2010 17.00,,"28,69464592","1,07296267","27,7999897"
09/03/2010 18.00,,"21,29157312","1,05495294","27,7999897"
09/03/2010 19.00,,"29,15019904","1,09606928","27,7999897"
09/03/2010 20.00,,"32,8102068","1,14461017","27,7999897"
09/03/2010 21.00,,"20,20527032","1,11198668","27,7999897"
09/03/2010 22.00,,"11,17338002","1,04389359","27,7999897"
09/03/2010 23.00,,"9,62631772","0,98125271","27,7999897"
10/03/2010 0.00,,"4,6321068","0,92113871","27,7999897"
10/03/2010 1.00,,"3,52242406","0,90229949","5,19999981"
10/03/2010 2.00,,"3,03182972","0,93286909","5,19999981"
10/03/2010 3.00,,"2,90593599","0,93646312","5,19999981"
10/03/2010 4.00,,"2,91891465","0,95617142","5,19999981"
10/03/2010 5.00,,"3,2187239","0,99243088","5,19999981"
10/03/2010 6.00,,"5,195382","1,04144476","5,19999981"
10/03/2010 7.00,,"8,31546582","1,09211877","5,19999981"
10/03/2010 8.00,,"9,94818954","1,14800731","5,19999981"
10/03/2010 9.00,,"11,92354366","1,1461503","5,19999981"
10/03/2010 10.00,,"19,578402","1,13295901","5,19999981"
10/03/2010 11.00,,"24,65826096","1,18936015","5,19999981"
10/03/2010 12.00,,"31,655072","1,23304299","5,19999981"
10/03/2010 13.00,,"22,27017296","1,1726925","5,19999981"
10/03/2010 14.00,,"37,06591728","1,3191062","5,19999981"
10/03/2010 15.00,,"20,91649608","1,26503506","5,19999981"
10/03/2010 16.00,,"29,32671488","1,28071479","5,19999981"
10/03/2010 17.00,,"29,53825856","1,27791064","5,19999981"
10/03/2010 18.00,,"27,90294408","1,28869388","5,19999981"
10/03/2010 19.00,,"34,76738736","1,39667773","5,19999981"
10/03/2010 20.00,,"59,51652568","1,38545994","5,19999981"
10/03/2010 21.00,,"35,10741744","1,41883486","5,19999981"
10/03/2010 22.00,,"33,96140288","1,40832889","5,19999981"
10/03/2010 23.00,,"15,50178282","1,46721848","5,19999981"
11/03/2010 0.00,,"9,45629694","1,394505","5,19999981"
11/03/2010 1.00,,"8,15063803","1,36045904","12,19999981"
11/03/2010 2.00,,,"1,35256034","12,19999981"
11/03/2010 3.00,,,,"12,19999981"
11/03/2010 4.00,,"4,05585103","1,34845255","12,19999981"
11/03/2010 5.00,,"5,1214029","1,3191062","12,19999981"
11/03/2010 6.00,,"11,98065892","1,30883673","12,19999981"
11/03/2010 7.00,,"32,78424184","1,30251777","12,19999981"
11/03/2010 8.00,,"40,42870464","1,3780354","12,19999981"
11/03/2010 9.00,,"27,41752552","1,31626244","12,19999981"
11/03/2010 10.00,,"25,76014656","1,25800545","12,19999981"
11/03/2010 11.00,,"17,99369051","1,19417859","12,19999981"
11/03/2010 12.00,,"10,83592922","1,13643537","12,19999981"
11/03/2010 13.00,,"7,64057379","1,13441992","12,19999981"
11/03/2010 14.00,,"6,59838274","1,08828825","12,19999981"
11/03/2010 15.00,,"8,61397873","1,1070098","12,19999981"
11/03/2010 16.00,,"8,1129984","1,08031033","12,19999981"
11/03/2010 17.00,,"6,87093452","1,08935539","12,19999981"
11/03/2010 18.00,,"8,66070036","1,09832006","12,19999981"
11/03/2010 19.00,,"12,54652679","1,14966627","12,19999981"
11/03/2010 20.00,,"25,3643052","1,17818314","12,19999981"
11/03/2010 21.00,,"20,65044128","1,19093989","12,19999981"
11/03/2010 22.00,,"9,79763674","1,15112718","12,19999981"
11/03/2010 23.00,,"11,7600103","1,16139666","12,19999981"
12/03/2010 0.00,,"11,83529147","1,13860576","12,19999981"
12/03/2010 1.00,,"12,33367148","1,1562625","22,5"
12/03/2010 2.00,,"8,14155221","1,14844069","22,5"
12/03/2010 3.00,,"9,05655128","1,1382516","22,5"
12/03/2010 4.00,,"10,28563268","1,1072859","22,5"
12/03/2010 5.00,,"11,47318353","1,09918915","22,5"
12/03/2010 6.00,,"21,62384048","1,1185433","22,5"
12/03/2010 7.00,,"37,25151512","1,13927913","22,5"
12/03/2010 8.00,,"45,23082648","1,24591857","22,5"
12/03/2010 9.00,,"19,54205488","1,19030846","22,5"
12/03/2010 10.00,,"18,77501019","1,17055938","22,5"
12/03/2010 11.00,,"20,83471984","1,19299379","22,5"
12/03/2010 12.00,,"23,95221672","1,17312704","22,5"
12/03/2010 13.00,,"17,33048654","1,1296807","22,5"
12/03/2010 14.00,"1,20464769","18,70363332","1,15191705","22,5"
12/03/2010 15.00,"1,06919244","17,18252642","1,12991719","22,5"
12/03/2010 16.00,"0,81634285","20,48690792","1,10862915","22,5"
12/03/2010 17.00,"0,89219783","26,25594728","1,16475302","22,5"
12/03/2010 18.00,"0,83079137","42,75578072","1,18817535","22,5"
12/03/2010 19.00,"0,86330079","58,94544952","1,26231012","22,5"
12/03/2010 20.00,"0,97527656","61,4957516","1,24655","22,5"
12/03/2010 21.00,"1,48097574","66,62495928","1,33044165","22,5"
12/03/2010 22.00,"1,62726814","58,0122788","1,38664475","22,5"
12/03/2010 23.00,"1,60920724","43,577348","1,28845622","22,5"
13/03/2010 0.00,"1,81329269","24,44669816","1,19564067","22,5"
13/03/2010 1.00,,"21,31623792","1,16400276","23,2999897"
13/03/2010 2.00,"1,93610561",,"1,1343407","23,2999897"
13/03/2010 3.00,"1,7934256",,,"23,2999897"
13/03/2010 4.00,"1,79161941","9,19542366","1,10187448","23,2999897"
13/03/2010 5.00,"1,96139027","7,36023253","1,06253592","23,2999897"
13/03/2010 6.00,"1,94694175","7,26419086","1,02221061","23,2999897"
13/03/2010 7.00,"1,93068704","23,53561104","1,10807577","23,2999897"
13/03/2010 8.00,"1,97764498","29,51099344","1,32708412","23,2999897"
13/03/2010 9.00,"1,93791181","14,43103414","1,25737285","23,2999897"
13/03/2010 10.00,"1,83857735","11,52250739","1,15641978","23,2999897"
13/03/2010 11.00,"1,42860024","9,16557352","1,11020889","23,2999897"
13/03/2010 12.00,"1,24979944","8,56595694","1,10882603","23,2999897"
13/03/2010 13.00,"1,08002858","10,39335094","1,08844552","23,2999897"
13/03/2010 14.00,"0,97166519","7,76516927","1,11230239","23,2999897"
13/03/2010 15.00,"0,82537279","9,71327548","1,12316369","23,2999897"
13/03/2010 16.00,"0,84704608","4,8086169","1,12723187","23,2999897"
13/03/2010 17.00,"0,81273047","5,77163777","1,1317742","23,2999897"
13/03/2010 18.00,"0,80731291","10,39724759","1,2154678","23,2999897"
13/03/2010 19.00,"1,01681694","14,0883961","1,15598523","23,2999897"
13/03/2010 20.00,"1,0041736","20,29350912","1,177116","23,2999897"
13/03/2010 21.00,"1,21187246","22,3519492","1,20140625","23,2999897"
13/03/2010 22.00,"1,25160563","14,62831813","1,15942082","23,2999897"
13/03/2010 23.00,"1,29856357","14,20520782","1,13366966","23,2999897"
14/03/2010 0.00,"1,59114633","20,3493204","1,19405976","23,2999897"
14/03/2010 1.00,"1,53696464","13,06956395","1,13378849","13,80000019"
14/03/2010 2.00,"1,80606894","11,23177632","1,13386654","13,80000019"
14/03/2010 3.00,"1,759111","9,13442513","1,11751577","13,80000019"
14/03/2010 4.00,"1,96319646","15,091655","1,14046394","13,80000019"
14/03/2010 5.00,"2,22688219","11,09160951","1,08591864","13,80000019"
14/03/2010 6.00,"2,34427653","12,7710606","1,09990097","13,80000019"
14/03/2010 7.00,"2,36414363","12,09876316","1,12881277","13,80000019"
14/03/2010 8.00,"2,41832532","9,80802082","1,20638313","13,80000019"
14/03/2010 9.00,"2,15102721","3,27193486","1,03635022","13,80000019"
14/03/2010 10.00,"2,07697842","3,25116862","1,03820723","13,80000019"
14/03/2010 11.00,"1,7031221","3,0084689","1,07987462","13,80000019"
14/03/2010 12.00,"1,34010293","2,94227546","1,08872279","13,80000019"
14/03/2010 13.00,"1,07461102","3,4523397","1,06411566","13,80000019"
14/03/2010 14.00,"1,17755684","3,51334015","1,06909371","13,80000019"
14/03/2010 15.00,"0,9517981","2,9150199","1,04594865","13,80000019"
14/03/2010 16.00,"0,98611371","3,08633893","1,0434206","13,80000019"
14/03/2010 17.00,"1,01139836","2,90074491","1,04934463","13,80000019"
14/03/2010 18.00,"1,01681694","4,1207424","1,04839632","13,80000019"
14/03/2010 19.00,"1,12879271","6,46989252","1,00882127","13,80000019"
14/03/2010 20.00,"1,06919244","5,86897769","1,03125567","13,80000019"
14/03/2010 21.00,"1,32746061","5,45495703","0,98658491","13,80000019"
14/03/2010 22.00,"1,51709755","14,51929398","1,03619178","13,80000019"
14/03/2010 23.00,"1,60920724","14,46737744","0,99385218","13,80000019"
15/03/2010 0.00,"1,64171666","9,20061474","1,0041601","13,80000019"
15/03/2010 1.00,,"13,16041837","1,0307023","27,39999962"
15/03/2010 2.00,"1,78981423",,"1,01273217","27,39999962"
15/03/2010 3.00,"1,68506222",,,"27,39999962"
15/03/2010 4.00,"1,94874794","10,25837138","1,03046464","27,39999962"
15/03/2010 5.00,"2,01918434","10,08576367","1,01664075","27,39999962"
15/03/2010 6.00,"2,09865171","7,46406178","1,0057014","27,39999962"
15/03/2010 7.00,"2,12754875","13,68346509","1,05060865","27,39999962"
15/03/2010 8.00,"2,19798515","27,87049744","1,21550625","27,39999962"
15/03/2010 9.00,"2,27203394","28,06257696","1,1341042","27,39999962"
15/03/2010 10.00,"1,89637142","20,20006968","1,08366786","27,39999962"
15/03/2010 11.00,"1,53335226","14,5374618","1,04515878","27,39999962"
15/03/2010 12.00,"1,47736437","15,18120734","0,99037582","27,39999962"
15/03/2010 13.00,"1,51890374","15,94695378","1,00518763","27,39999962"
15/03/2010 14.00,"1,40512178","13,30837849","1,02679256","27,39999962"
15/03/2010 15.00,"1,05474392","15,00859007","1,02485749","27,39999962"
15/03/2010 16.00,"1,04390779","12,76845646","1,03840411","27,39999962"
15/03/2010 17.00,"0,86330079","23,69394376","1,04065606","27,39999962"
15/03/2010 18.00,"0,96082804","33,4682216","1,07620254","27,39999962"
15/03/2010 19.00,"1,03848921","54,23028544","1,14259589","27,39999962"
15/03/2010 20.00,"1,21367763","61,29459008","1,09614734","27,39999962"
15/03/2010 21.00,"1,39067224","68,565276","1,1581964","27,39999962"
15/03/2010 22.00,"1,60559485","58,88055624","1,32013257","27,39999962"
15/03/2010 23.00,"1,64532803","36,52600672","1,20978027","27,39999962"
16/03/2010 0.00,"1,67422506","22,79451984","1,1258094","27,39999962"
16/03/2010 1.00,"1,75369243","21,9534884","1,04195853","20,7999897"
16/03/2010 2.00,"2,19617896","16,30126842","1,02841191","20,7999897"
16/03/2010 3.00,"2,32079807","14,60105683","0,96742882","20,7999897"
16/03/2010 4.00,"2,48334416","13,56016212","0,98709868","20,7999897"
16/03/2010 5.00,"2,57725903","14,7048899","0,98666413","20,7999897"
16/03/2010 6.00,"2,52307733","30,23262048","1,00826789","20,7999897"
16/03/2010 7.00,"2,90415842","49,75391104","1,00198854","20,7999897"
16/03/2010 8.00,"2,76147841","44,59877664","1,08520799","20,7999897"
16/03/2010 9.00,"2,68381724","21,06704696","1,13366966","20,7999897"
16/03/2010 10.00,"2,45805951","9,02540289","1,00001387","20,7999897"
16/03/2010 11.00,"2,16366953","7,02797664","1,00562101","20,7999897"
16/03/2010 12.00,"1,58572776","7,3563397","1,01296867","20,7999897"
16/03/2010 13.00,"1,51890374","12,79701791","1,01146815","20,7999897"
16/03/2010 14.00,"2,0282153","23,91456944","1,11949044","20,7999897"
16/03/2010 15.00,"1,39609082","28,53759424","1,11261811","20,7999897"
16/03/2010 16.00,"1,2010353","29,07752392","1,04887047","20,7999897"
16/03/2010 17.00,"0,91928867","28,20404584","1,01952412","20,7999897"
16/03/2010 18.00,"0,90303396","11,27979811","0,9638744","20,7999897"
16/03/2010 19.00,"0,98250133","24,28448408","1,04859437","20,7999897"
16/03/2010 20.00,"1,04571398","20,03783648","1,01691802","20,7999897"
16/03/2010 21.00,"1,06558006","12,60881975","1,02434373","20,7999897"
16/03/2010 22.00,"1,15227219","12,37001669","1,01182231","20,7999897"
16/03/2010 23.00,"1,39067224","14,28956335","1,04306528","20,7999897"
17/03/2010 0.00,"1,49542426","13,88592486","1,06016631","20,7999897"
17/03/2010 1.00,,"9,73144522","1,01202036","33,70000076"
17/03/2010 2.00,"1,63991047",,"1,02991243","33,70000076"
17/03/2010 3.00,"1,74285629",,,"33,70000076"
17/03/2010 4.00,"1,94874794","6,35957394","1,05218839","33,70000076"
17/03/2010 5.00,"1,85483206","7,13310605","1,04425008","33,70000076"
17/03/2010 6.00,"1,89095387","10,63345798","1,00826789","33,70000076"
17/03/2010 7.00,"2,00834821","15,88595334","1,15274653","33,70000076"
17/03/2010 8.00,"2,06614229","21,69133408","1,19856249","33,70000076"
17/03/2010 9.00,"1,96139027","22,50119992","1,11238045","33,70000076"
17/03/2010 10.00,"1,78800804","16,94241938","1,01735256","33,70000076"
17/03/2010 11.00,"1,44304876","13,30837849","1,01691802","33,70000076"
17/03/2010 12.00,"1,43221262","18,06248236","1,04432814","33,70000076"
17/03/2010 13.00,"1,43401882","17,02028558","1,05254372","33,70000076"
17/03/2010 14.00,"1,35635765","13,6354433","1,07837526","33,70000076"
17/03/2010 15.00,"1,23173853","14,90346449","1,09397578","33,70000076"
17/03/2010 16.00,"1,10350805","16,4051034","1,08595825","33,70000076"
17/03/2010 17.00,"0,92470725","28,28712224","1,10874681","33,70000076"
17/03/2010 18.00,"1,22632097","60,74429736","1,23403091","33,70000076"
17/03/2010 19.00,"1,28592124","81,05858992","1,2710383","33,70000076"
17/03/2010 20.00,"1,3635814","64,7196704","1,26306038","33,70000076"
17/03/2010 21.00,"1,70673449","74,81065192","1,37609917","33,70000076"
17/03/2010 22.00,"1,7229892","61,99285248","1,43799096","33,70000076"
17/03/2010 23.00,"1,6706137","25,12031488","1,12221538","33,70000076"
18/03/2010 0.00,"1,45569109","13,1500343","0,99404907","33,70000076"
18/03/2010 1.00,"1,61643099","15,05790438","1,0337045","34,09999084"
18/03/2010 2.00,"1,63087951","11,89239718","1,05278138","34,09999084"
18/03/2010 3.00,"1,81690508","13,41869133","1,07004085","34,09999084"
18/03/2010 4.00,"1,97764498","12,35184886","1,05862618","34,09999084"
18/03/2010 5.00,"1,89998381","8,36219127","1,03856139","34,09999084"
18/03/2010 6.00,"2,09503932","13,71850631","1,02781892","34,09999084"
18/03/2010 7.00,"2,30634955","33,1281724","1,13580277","34,09999084"
18/03/2010 8.00,"2,49598649","24,51679208","1,17044055","34,09999084"
18/03/2010 9.00,"2,91138217","28,2390928","1,17672107","34,09999084"
18/03/2010 10.00,"2,16366953","22,93598872","1,06644683","34,09999084"
18/03/2010 11.00,"1,7410501","24,30264808","1,07794072","34,09999084"
18/03/2010 12.00,"1,49903664","15,31488482","1,04669775","34,09999084"
18/03/2010 13.00,"1,24799324","17,50698709","1,02556814","34,09999084"
18/03/2010 14.00,"1,32023584","18,10142024","1,01672113","34,09999084"
18/03/2010 15.00,"1,38706088","18,58681968","1,00680698","34,09999084"
18/03/2010 16.00,"1,23354473","19,80290904","1,01782555","34,09999084"
18/03/2010 17.00,"1,03848921","33,80046984","1,04235463","34,09999084"
18/03/2010 18.00,"1,00778598","55,71504904","1,1359216","34,09999084"
18/03/2010 19.00,"1,05293773","52,36004352","1,1384881","34,09999084"
18/03/2010 20.00,"0,9138701","64,60416648","1,15890705","34,09999084"
18/03/2010 21.00,"1,35455145","77,0818976","1,29189297","34,09999084"
18/03/2010 22.00,"1,36719378","30,51165776","1,14097654","34,09999084"
18/03/2010 23.00,"1,28050267","26,03400232","1,09950487","34,09999084"
19/03/2010 0.00,"1,49723045","24,67124344","1,11388213","34,09999084"
19/03/2010 1.00,,"18,80486416","1,04760761","32,40000153"
19/03/2010 2.00,"1,62907331",,"1,02066932","32,40000153"
19/03/2010 3.00,"1,51348516",,,"32,40000153"
19/03/2010 4.00,"1,70131693","7,94427587","1,03461204","32,40000153"
19/03/2010 5.00,"1,88192291","6,7138924","1,02422373","32,40000153"
