,Comune Bari,,,,
16/01/2010 12.00,,"30,70503744","2,48751284","0,56150903","14,06348991"
16/01/2010 13.00,,"19,70816944","2,09966566","0,38686505","14,06266975"
16/01/2010 14.00,,"16,07673652","1,25519259","0,34689273","14,06322002"
16/01/2010 15.00,,"12,19739942","1,23945858","0,32644349","14,06254005"
16/01/2010 16.00,,"11,16689069","1,23832259","0,32935482","14,06280994"
16/01/2010 17.00,,"10,90211693",,"0,31678564","14,06484032"
16/01/2010 18.00,,"14,09359291",,"0,34656187","14,06322002"
16/01/2010 19.00,,"23,5148276","1,25470646","0,42025162","14,06254005"
16/01/2010 20.00,,"17,54203022","1,32413197","0,32483346","14,06429958"
16/01/2010 21.00,,"22,92818776","1,20020238","0,32163437","14,06280994"
16/01/2010 22.00,,"27,26829392","1,30077453","0,33992487","14,06322002"
16/01/2010 23.00,,"30,3546252","1,28974313","0,42837516","14,06212997"
17/01/2010 0.00,,"32,64665432","1,67742963","0,48015009","14,06293964"
17/01/2010 1.00,,"45,99398216","1,86948805","0,5307542",
17/01/2010 2.00,,"29,70567328","1,82731306","0,43344641",
17/01/2010 3.00,,"23,53171056",,"0,4137416",
17/01/2010 4.00,,"13,50564909",,"0,37081368",
17/01/2010 5.00,,"12,89955082",,"0,36504809",
17/01/2010 6.00,,"14,23765829",,"0,38474941","29,65500069"
17/01/2010 7.00,,"17,72633364",,"0,38145595","29,65797997"
17/01/2010 8.00,,"22,20397952",,"0,42688396","29,65987968"
17/01/2010 9.00,,"37,14119272",,"0,55134674","29,65023994"
17/01/2010 10.00,,"33,06977992",,"0,62657079","29,65715981"
17/01/2010 11.00,,"40,15484888",,"0,81908587","29,65633965"
17/01/2010 12.00,,"36,91016576",,"0,79841178","29,65756989"
17/01/2010 13.00,,"34,47796792",,"0,6835055","29,65608025"
17/01/2010 14.00,,"38,31187208",,"0,64665073","29,65879059"
17/01/2010 15.00,,"37,41892984",,"0,57602843","29,65567017"
17/01/2010 16.00,,"24,80233016",,"0,43401027","29,65188026"
17/01/2010 17.00,,"36,95429472",,"0,4200757","29,65147018"
17/01/2010 18.00,,"61,35300168",,"0,59733162","29,65418053"
17/01/2010 19.00,,"68,87027824","3,00805006","0,84840543","29,6511898"
17/01/2010 20.00,,"68,1058224","3,92389619","0,83704784","29,64846992"
17/01/2010 21.00,,"68,14995136","3,81034814","0,94271451","29,65649033"
17/01/2010 22.00,,"63,82544712","4,64735948","0,9461664","29,65390968"
17/01/2010 23.00,,"57,54114288","3,91740773","0,78078999","29,65390968"
18/01/2010 0.00,,"54,29385944","3,8168366","0,91803282","29,65592957"
18/01/2010 1.00,,"51,24257512","4,24183073","0,83214902",
18/01/2010 2.00,,"45,67859776","3,4783017","0,59780694",
18/01/2010 3.00,,,"2,15773737","0,41199759",
18/01/2010 4.00,,"35,90692024","1,43508565","0,34989144",
18/01/2010 5.00,,"21,26562728","1,15608187","0,3126627",
18/01/2010 6.00,,"24,26890128","1,09427878",,"14,89268017"
18/01/2010 7.00,,"32,70116544",,"0,42537412","14,89350033"
18/01/2010 8.00,,"47,14777856","1,4964016","0,54150482","14,88943005"
18/01/2010 9.00,,"50,0978416","1,8252038","0,72757512","14,89363003"
18/01/2010 10.00,,"51,23867464","2,95127603","0,73497287","14,88848019"
18/01/2010 11.00,,"40,27945392","2,66675706","0,60855756","14,8882103"
18/01/2010 12.00,,"29,25142032","1,92220628","0,49974772","14,89173031"
18/01/2010 13.00,,"24,63749664","1,94913338","0,46509596","14,89200974"
18/01/2010 14.00,,"25,96260824","1,5006191","0,47304359","14,88875008"
18/01/2010 15.00,"0,33231695","21,19035184","1,43054373","0,40803426","14,88698959"
18/01/2010 16.00,"1,14324123","9,47835951","1,10222663","0,31300521","14,89540005"
18/01/2010 17.00,"0,38108007","18,69973666",,"0,35904485","14,8941803"
18/01/2010 18.00,"0,36121399","23,36687704","1,00830668","0,35374643","14,88780022"
18/01/2010 19.00,"0,46596601","34,7141764","1,15445975","0,49017026","14,88739014"
18/01/2010 20.00,"0,62309353","38,64023896","1,63914772","0,51605772","14,88848019"
18/01/2010 21.00,"0,27813425","40,15224856","1,53825216","0,49423494","14,88955975"
18/01/2010 22.00,"0,22756494","40,815464","1,50532272","0,49520073","14,88916016"
18/01/2010 23.00,"0,11197577","26,44284528","1,22096647","0,38840751","14,88739014"
19/01/2010 0.00,"0,18421938","18,99564543","1,07237972","0,37711982","14,88792992"
19/01/2010 1.00,,"17,07609877","1,107094","0,40011692",
19/01/2010 2.00,"0,18963694","14,56211704","1,06313417","0,37752408",
19/01/2010 3.00,"0,2889714","9,52248847","0,99776345","0,32313722",
19/01/2010 4.00,"0,20950403","7,13959538",,"0,29833553",
19/01/2010 5.00,"0,16254609","7,27976601",,"0,27815074",
19/01/2010 6.00,"0,50569918","7,72752964",,"0,26326321","7,62420321"
19/01/2010 7.00,"0,46415982","14,03518705",,"0,31035484","7,62515306"
19/01/2010 8.00,"0,33231695","24,6478788",,"0,36857455","7,624475"
19/01/2010 9.00,"0,2329825","33,21903064","1,24351336","0,49353594","7,62501717"
19/01/2010 10.00,"0,17338223","31,72388488","1,66428999","0,43325535","7,62352514"
19/01/2010 11.00,"0,75854877","24,37142272","1,16159604","0,38129402","7,62474585"
19/01/2010 12.00,"0,07766117","24,33119424","0,94407093","0,38806733","7,62542391"
19/01/2010 13.00,"0,31064367","18,23899438","0,86280348","0,35508851","7,62705183"
19/01/2010 14.00,"0,61225739","20,31429256","0,39433667","0,36147853","7,62406683"
19/01/2010 15.00,"0,28174663","17,01120166","0,52264545","0,34324512","7,62325287"
19/01/2010 16.00,"0,61586978","16,09360992","0,80116311","0,31763259","7,624475"
19/01/2010 17.00,"0,40455955","16,25324662",,"0,32961112","7,62420321"
19/01/2010 18.00,"0,35037684","17,889867",,"0,35064403","7,62678099"
19/01/2010 19.00,"0,75493639","21,29937408",,"0,34224904","7,62488079"
19/01/2010 20.00,"0,27091049","23,90548744","0,42223704","0,39597069","7,62637377"
19/01/2010 21.00,"0,45693505","28,63493416","0,92509269","0,38710154","7,62569523"
19/01/2010 22.00,"0,38830484","24,21048968","0,88518866","0,3629907","7,62420321"
19/01/2010 23.00,"0,47499595","16,60886524","0,42969877","0,33633783","7,62488079"
20/01/2010 0.00,"0,37927388","13,47450452","0,38979474","0,31936961","7,62569523"
20/01/2010 1.00,"0,36482536","10,36220637",,"0,33181763",
20/01/2010 2.00,,"8,89172158",,"0,32477171",
20/01/2010 3.00,"0,66463289",,,"0,31896535",
20/01/2010 4.00,"0,4840259","29,68492808",,"0,34620771",
20/01/2010 5.00,"0,48944447","19,14489424","0,39612048","0,34786667",
20/01/2010 6.00,"0,47138357","19,03718937","1,07562395",,"12,46681976"
20/01/2010 7.00,"0,45512886","31,5668332","0,43878262","0,29220414","12,46885967"
20/01/2010 8.00,"0,5020868","43,96020688","1,10806727","0,36153562","12,46152973"
20/01/2010 9.00,"0,8795555","55,74229504","1,44757543","0,57703732","12,46533012"
20/01/2010 10.00,"0,66463289","42,87778544","2,27339468","0,52750152","12,46424961"
20/01/2010 11.00,"0,08849731","27,09825976","2,0073668","0,36402988","12,46926975"
20/01/2010 12.00,"0,7531302","21,70299728","1,3088851","0,31101306","12,46669006"
20/01/2010 13.00,"0,01264233","16,0300168","1,10401147","0,26849406","12,46805"
20/01/2010 14.00,"0,38288626","19,4122492","0,40309609","0,25379758","12,47035027"
20/01/2010 15.00,"0,51292293","18,66729002","1,02874533","0,24762192","12,47049046"
20/01/2010 16.00,"0,3594078","17,09426468","0,45662588","0,22260121","12,46763992"
20/01/2010 17.00,"0,49125066","33,01006816","0,46408659","0,36893337","12,46424961"
20/01/2010 18.00,"0,24381965","49,81492296","1,86218802","0,47685547","12,46329975"
20/01/2010 19.00,"0,48583209","58,32896336","1,9705453","0,45592392","12,46166992"
20/01/2010 20.00,"0,97527656","96,13857216","0,65549718","0,90559877","12,4657402"
20/01/2010 21.00,"0,82898518","84,10729304","3,14382057","1,00409952","12,46749973"
20/01/2010 22.00,"0,83801614","73,93585456","1,8378563","1,05204044","12,4657402"
20/01/2010 23.00,"0,61948114","53,73058424","3,57968338","0,66495288","12,46492958"
21/01/2010 0.00,"0,27452288","48,99465584","1,08276227","0,60882434","12,46140003"
21/01/2010 1.00,"0,39011103","40,70904208",,"0,4121071",
21/01/2010 2.00,,"35,78491552",,"0,3817274",
21/01/2010 3.00,"0,20047409","35,30471672",,"0,3813313",
21/01/2010 4.00,"0,61586978","24,76080152",,"0,32175786",
21/01/2010 5.00,"0,2510434","27,92240824",,"0,28951182",
21/01/2010 6.00,"0,51834151","33,91597376",,"0,33655219","12,36330986"
21/01/2010 7.00,"0,180607","40,4637516",,"0,4172331","12,36019039"
21/01/2010 8.00,"0,98250133","57,4762496",,"0,80440571","12,36452961"
21/01/2010 9.00,"1,63449189","76,12538136",,"1,27333335","12,36250019"
21/01/2010 10.00,"2,46167087","88,7069532","3,09175119","1,80783768","12,36345005"
21/01/2010 11.00,"1,23535092","66,6366416","5,7309323","0,93011154","12,36303997"
21/01/2010 12.00,"0,60864501","61,56454536","3,69680009","0,86757434","12,36995983"
21/01/2010 13.00,"1,5604431","69,50752872","3,33344633","0,81733604","12,36073017"
21/01/2010 14.00,"0,64296062","43,29311008","3,80872602","0,45770171","12,36114025"
21/01/2010 15.00,"0,34676547","28,47400112","1,68716232","0,31202545","12,35991955"
21/01/2010 16.00,"0,31606224","40,54550872","1,15673072","0,32529014","12,35910988"
21/01/2010 17.00,"0,70617226","20,55440152","1,20977337","0,28422622","12,35721016"
21/01/2010 18.00,"0,54723855","16,05597411","0,99614133","0,28284336","12,36318016"
21/01/2010 19.00,"0,55988087","17,59914549","0,88713419","0,2480052","12,35855961"
21/01/2010 20.00,"1,53335226","11,8417808","0,86020809","0,2163405","12,36194992"
21/01/2010 21.00,"0,94818571","13,37715886","0,39222741","0,20922701","12,35531044"
21/01/2010 22.00,"0,32509219","11,40309917",,"0,21726668","12,35883045"
21/01/2010 23.00,,"6,83848788",,"0,1857511","12,35828972"
22/01/2010 0.00,"0,33412315","7,1746366",,"0,16673247","12,36289978"
22/01/2010 1.00,"0,05057033","8,57504085",,"0,20999358",
22/01/2010 2.00,,"10,83333464",,"0,21342567",
22/01/2010 3.00,"0,39372341",,,"0,20527533",
22/01/2010 4.00,"0,59780887","30,18329088","0,39498449","0,21834081",
22/01/2010 5.00,"0,55085093","16,75811787","0,39206469","0,24495523",
22/01/2010 6.00,"0,48222072","15,91580539",,,"9,54524517"
22/01/2010 7.00,"0,15351615","22,2013792",,"0,3235438","9,54728031"
22/01/2010 8.00,"0,59961506","31,0645508",,"0,42196067","9,54605961"
22/01/2010 9.00,"1,28411505","42,49880792","1,74945154","0,59242114","9,54049683"
22/01/2010 10.00,"0,67185766","23,12158656","1,98384665","0,48491378","9,54348183"
22/01/2010 11.00,"0,46596601","20,4687248","1,58432023","0,43511003","9,54253197"
22/01/2010 12.00,"1,96861504","24,38570536","1,38820602","0,50546904","9,54226017"
22/01/2010 13.00,"1,20645388","18,60110041","1,35787298","0,46013889","9,54402447"
22/01/2010 14.00,"1,25882938","18,41030958","1,41724238","0,45345062","9,5403614"
22/01/2010 15.00,"1,50445522","15,6354603","1,53533236","0,43869823","9,54144669"
22/01/2010 16.00,"1,00236842","15,0345493","1,46055235","0,43437957","9,53791904"
22/01/2010 17.00,"1,69589835","18,42069365","1,41334931","0,46277412","9,54076862"
22/01/2010 18.00,"0,89400402","24,07162112","1,38074429","0,48536813","9,53574753"
22/01/2010 19.00,"0,77841587","26,74264688","1,68943328","0,52774733","9,53357792"
22/01/2010 20.00,"0,9499919","28,642716","1,7715123","0,51897954","9,53669834"
22/01/2010 21.00,"2,17450669","31,42536432","1,8039546","0,52179535","9,5376482"
22/01/2010 22.00,"2,37859214","33,00356736","1,80768496","0,53082177","9,5388689"
22/01/2010 23.00,"2,691042","7,68210626","1,67661806","0,37120512","9,53873253"
23/01/2010 0.00,"1,79161941","6,295977",,"0,35585857","9,53805447"
23/01/2010 1.00,"0,22575875","11,32522341",,"0,34723291",
23/01/2010 2.00,"0,62670591","17,03327379",,"0,37484458",
23/01/2010 3.00,"1,77175333","6,19474425",,"0,32120565",
23/01/2010 4.00,"2,56100533","3,85987103",,"0,32346808",
23/01/2010 5.00,"3,15700801","4,01950965",,"0,29346001",
23/01/2010 6.00,"3,47126406","4,72425373",,"0,32194542","12,61713982"
23/01/2010 7.00,"2,50321126","20,47262528",,"0,41912506","12,61808968"
23/01/2010 8.00,"1,8313536","21,4486248",,"0,44932885","12,62189007"
23/01/2010 9.00,"0,11378196","29,87960792",,"0,55288221","12,62405968"
23/01/2010 10.00,"1,03848921","29,29036776","2,40689424","0,56728044","12,62135029"
23/01/2010 11.00,"1,08725334","30,41951848",,"0,60790283","12,62257004"
23/01/2010 12.00,"1,80245656","31,39681816","2,62393322","0,57738099","12,62623024"
23/01/2010 13.00,"1,41415172","28,87374296","1,94605187","0,45411817","12,62242985"
23/01/2010 14.00,"0,42803801","30,02625832","1,6261708","0,46515538","12,61713982"
23/01/2010 15.00,"0,29980753","23,26563664","1,47612465","0,42171719","12,61931038"
23/01/2010 16.00,"1,35635765","19,7159704","1,2667091","0,35825614","12,62080956"
23/01/2010 17.00,"2,47973178","22,42980584","1,09346721","0,36646357","12,61931038"
23/01/2010 18.00,"1,76452856","26,84776864","1,17879148","0,39904862","12,62135029"
23/01/2010 19.00,"0,84885227","30,73360272","1,21755952","0,40357231","12,62067032"
23/01/2010 20.00,"1,12879271","29,78354904","1,31391315","0,42821439","12,62514973"
23/01/2010 21.00,"0,78383343","39,79403536","1,56647595","0,52950998","12,6198597"
23/01/2010 22.00,"0,55626951","46,4949644","1,90193035","0,56350235","12,62148952"
23/01/2010 23.00,"0,5905841","38,04711744","1,76988917","0,47787601","12,62392998"
24/01/2010 0.00,"1,21548382","36,42218512","1,55463502","0,44804269","12,62215996"
24/01/2010 1.00,"0,37927388","26,82700432","1,48147712","0,39499092",
24/01/2010 2.00,,"26,67385312","1,38885486","0,39841952",
24/01/2010 3.00,"0,31967361",,"1,29898969","0,39729646",
24/01/2010 4.00,"1,11073181","45,34504936","1,23183413","0,36061177",
24/01/2010 5.00,"0,0722426","25,55508456","1,18527994","0,35879554",
24/01/2010 6.00,,"18,01835722","1,15170165",,"16,98236084"
24/01/2010 7.00,"0,18241319","25,46942696",,"0,36015975","16,9856205"
24/01/2010 8.00,,"26,06126744","1,15851453","0,41394664","16,98316956"
24/01/2010 9.00,"0,37205013","25,59791336","1,43281469","0,47230149","16,98670006"
24/01/2010 10.00,"0,06682504","26,53498456","2,29221122","0,57497061","16,98723984"
24/01/2010 11.00,"0,2311763","26,94640872","2,76716649","0,63990188","16,98467064"
24/01/2010 12.00,"0,29077657","22,71276272","2,90974989","0,53496567","16,98236084"
24/01/2010 13.00,"0,26729811","21,63422264","2,2216487","0,49325168","16,98303986"
24/01/2010 14.00,"0,22756494","24,75040024",,"0,48251621","16,98913956"
24/01/2010 15.00,,"20,238998","1,94734957","0,41862644","16,98505974"
24/01/2010 16.00,"0,09933344","19,50960824",,"0,40551437","16,98521042"
24/01/2010 17.00,"0,0704364","22,66603344",,"0,40592328","16,98521042"
24/01/2010 18.00,,"31,21252048","1,47580023","0,4715955","16,9869709"
24/01/2010 19.00,,"38,74796104","1,58156213","0,52601381","16,98711014"
24/01/2010 20.00,,"43,01925432","1,58480636","0,51007894","16,9860096"
24/01/2010 21.00,,"49,5073204","1,65228634","0,56156146","16,98657036"
24/01/2010 22.00,,"50,11732488","1,81644438","0,52850225","16,98616028"
24/01/2010 23.00,,"38,79078984","1,60443446","0,46743645","16,98616028"
25/01/2010 0.00,,"30,97501184","1,3992364","0,41491242","16,98833084"
25/01/2010 1.00,"0,12281292","21,36684856","1,22761663","0,34210808",
25/01/2010 2.00,"0,26187953","17,17993184",,"0,3446338",
25/01/2010 3.00,,"14,15459336",,"0,32212367",
25/01/2010 4.00,,"12,42322382",,"0,31402575",
25/01/2010 5.00,"0,08849731","17,26558944",,"0,3201921",
25/01/2010 6.00,,"21,40707704",,"0,32282966","20,54565048"
25/01/2010 7.00,,"34,15480168","0,95915711","0,38456534","20,54685974"
25/01/2010 8.00,,"46,13285072","1,3059653","0,472524","20,55311012"
25/01/2010 9.00,"0,37385632","63,57885648","1,49202138","0,80438008","20,55187988"
25/01/2010 10.00,"0,18783075","70,31479424","3,07455677","0,86199282","20,55105972"
25/01/2010 11.00,"0,25465578","64,25893576","3,43693726","0,81979536","20,54726982"
25/01/2010 12.00,"0,07946736","48,95572752","3,65835647","0,63674357","20,54442978"
25/01/2010 13.00,"0,27271669","50,43140912","2,40446157","0,58032029","20,54631996"
25/01/2010 14.00,"2,42916145","52,82207832","2,25052235","0,60431579","20,54416084"
25/01/2010 15.00,"4,08352044","60,72873368","2,43333522","0,6164248","20,54685974"
25/01/2010 16.00,"3,02877652","58,48859624","2,61014474","0,64543563","20,5440197"
25/01/2010 17.00,"3,15339563","42,02379064","1,91133861","0,49525665","20,54360962"
25/01/2010 18.00,"3,18048647","57,53984272","2,24435831","0,50127504","20,54009056"
25/01/2010 19.00,"3,66993095","55,33087088","1,76664596","0,58982902","20,53763962"
25/01/2010 20.00,"3,72953121","51,32823272","2,30940563","0,7134495","20,54104042"
25/01/2010 21.00,"3,76745921","62,69369608","2,71931359","0,7591373","20,53819084"
25/01/2010 22.00,"2,03905144","60,40296712","2,84956993","0,78168471","20,54117012"
25/01/2010 23.00,"2,46347707","41,62144848","2,63642402","0,58923487","20,53778076"
26/01/2010 0.00,"2,4941803","26,5336844","1,91506897","0,5176561","20,5417099"
26/01/2010 1.00,"3,52002718","37,36441872",,"0,43790486",
26/01/2010 2.00,,"27,8562148",,"0,4177725",
26/01/2010 3.00,"3,27078997",,,"0,36346602",
26/01/2010 4.00,"3,08476542","25,93406208",,"0,35737424",
26/01/2010 5.00,"3,01071561","21,83020264",,"0,36023431",
26/01/2010 6.00,"2,9240245","25,98209152",,,"20,94219971"
26/01/2010 7.00,"3,44056083","29,818596","0,9888413","0,29945859","20,94450951"
26/01/2010 8.00,"3,73494979","63,00778032","1,00035781","0,4168405","20,94367981"
26/01/2010 9.00,"3,86318027","74,20842928","1,66769694","0,61366608","20,94557953"
26/01/2010 10.00,"6,62465867","68,49390104","5,37195875","1,27482688","20,93770981"
26/01/2010 11.00,"7,30193491","54,53526856","7,61096358","1,72125372","20,94165993"
26/01/2010 12.00,"4,97752446","28,8789436","12,96556011","0,36402639","20,94288063"
26/01/2010 13.00,"2,75606085","33,88612744","2,0438649","0,36730004","20,94112015"
26/01/2010 14.00,"5,28455574","25,00739216","1,65098865","0,36103933","20,94057083"
26/01/2010 15.00,"5,73426704","23,2669368","1,22794106","0,34803327","20,94342041"
26/01/2010 16.00,"5,82818292","29,16188136","1,07659722","0,26979536","20,94247055"
26/01/2010 17.00,"5,21050695","30,97759304","1,12980361","0,2656002","20,94017029"
26/01/2010 18.00,"2,64408406","44,49753624","1,09395436","0,359519","20,94137955"
26/01/2010 19.00,"3,90471963","40,24830744","2,28929141","0,34960602","20,94042969"
26/01/2010 20.00,"1,68144983","34,07172528","1,53014159","0,30630763","20,94301987"
26/01/2010 21.00,"3,29065707","33,30078776","1,22161532","0,30603036","20,93922043"
26/01/2010 22.00,"2,88429133","21,26562728","1,20652914","0,30854909","20,94314957"
26/01/2010 23.00,"3,34483876","16,95799453","1,06199818","0,2646414","20,94437027"
27/01/2010 0.00,"2,73077518","15,62507623","1,04074898","0,26089709","20,94396973"
27/01/2010 1.00,"3,40443903","9,45370045","1,02777206","0,22958655",
27/01/2010 2.00,"2,99084954","8,20644549","1,02225687","0,22264548",
27/01/2010 3.00,"2,76689698","8,06238202","0,39060529","0,20897654",
27/01/2010 4.00,"3,11727382","6,76450878","0,83571365","0,20945885",
27/01/2010 5.00,"2,21785224","5,48221259",,"0,19629435",
27/01/2010 6.00,"2,70007195","10,57245945",,"0,19424395","1,44715798"
27/01/2010 7.00,"2,32079807","22,15206872",,"0,24918535","1,44837904"
27/01/2010 8.00,"3,29065707","25,19038968","0,38963202","0,27320299","1,446208"
27/01/2010 9.00,"4,05823578","37,66942096","0,93741975","0,30017856","1,44742894"
27/01/2010 10.00,"4,15756922","23,72379008","1,01236248","0,27509844","1,44715798"
27/01/2010 11.00,"4,53323174","28,15473536","1,23297012","0,28003571","1,44987094"
27/01/2010 12.00,"4,50072231","27,86659696","0,90854712","0,29364058","1,44783604"
27/01/2010 13.00,"4,68494169","17,22275682","1,30791183","0,27954059","1,44837904"
27/01/2010 14.00,"3,86859884","25,3461412","1,72495709","0,27352686","1,44593704"
