,Provincia di TARANTO,,,,,,
,TA V. Machiavelli,,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE,PM2.5



20/06/2010 3.00,"0,594196","27,88476","0,204416",,"20,700001","1,825006","6,4"
20/06/2010 4.00,"0,538209","21,678351","0,245626",,"20,700001","1,512635","6,4"
20/06/2010 5.00,"0,650184","21,536882","0,174538",,"20,700001","0,529603","6,4"
20/06/2010 6.00,"0,288971","30,548003","0,186295",,"20,700001","1,266572","6,4"
20/06/2010 7.00,"0,621287","20,425895","0,266735",,"20,700001","0,854382","6,4"
20/06/2010 8.00,"0,31245","7,93519","0,238215",,"20,700001","0,617573","6,4"
20/06/2010 9.00,"0,391917","9,743125","0,253541",,"20,700001","0,602318","6,4"
20/06/2010 10.00,"0,42262","13,102011","0,288774",,"20,700001","0,725223","6,4"
20/06/2010 11.00,"0,447905","10,09485","0,289628",,"20,700001","0,445802","6,4"
20/06/2010 12.00,"0,521954","10,068892","0,273215",,"20,700001","0,49894","6,4"
20/06/2010 13.00,"0,456935","20,066383","0,21823",,"20,700001","0,389613","6,4"
20/06/2010 14.00,"0,807313","12,469953","0,180708",,"20,700001","0,44331","6,4"
20/06/2010 15.00,"0,485832","8,238892","0,178922",,"20,700001","0,378883","6,4"
20/06/2010 16.00,"0,467772","11,870332","0,192193",,"20,700001","0,389511","6,4"
20/06/2010 17.00,"0,467772","10,699657","0,193824",,"20,700001","0,309677","6,4"
20/06/2010 18.00,"0,642961","16,7737","0,169532",,"20,700001","0,43314","6,4"
20/06/2010 19.00,"0,536402","9,696404","0,17151",,"20,700001","0,324016","6,4"
20/06/2010 20.00,"0,552657","14,922934","0,204338",,"20,700001","0,343288","6,4"
20/06/2010 21.00,"0,393723","6,173978","0,191223",,"20,700001","0,489736","6,4"
20/06/2010 22.00,"0,346765","13,183783","0,187188",,"20,700001","0,273776","6,4"
20/06/2010 23.00,"0,46416","6,86834","0,218852",,"20,700001","0,281455","6,4"
21/06/2010 0.00,"0,527372","5,047424","0,218269",,"20,700001","0,312677","6,4"
21/06/2010 1.00,,"3,945533","0,212914",,"23,1","0,227299","5,7"
21/06/2010 2.00,"0,400947",,"0,214078",,"23,1","0,156211","5,7"
21/06/2010 3.00,"0,518341","16,046892",,,"23,1","0,257708","5,7"
21/06/2010 4.00,"0,232982","13,07476","0,245198",,"23,1","0,247792","5,7"
21/06/2010 5.00,"0,541821","7,711956","0,23688",,"23,1","0,396223","5,7"
21/06/2010 6.00,"0,38108","16,816523","0,248814",,"23,1","0,135617","5,7"
21/06/2010 7.00,"0,644767","43,877147","0,264051",,"23,1","0,501839","5,7"
21/06/2010 8.00,"0,343153","14,385606","0,208932",,"23,1","0,669542","5,7"
21/06/2010 9.00,"0,346765","9,962466","0,182772",,"23,1","0,258013","5,7"
21/06/2010 10.00,"0,648378","11,791166","0,207183",,"23,1","0,296811","5,7"
21/06/2010 11.00,"0,46416","12,346649","0,205239",,"23,1","0,934979","5,7"
21/06/2010 12.00,"0,568912","9,399191","0,172744",,"23,1","0,58147","5,7"
21/06/2010 13.00,"0,442487","8,680168","0,185881",,"23,1","0,418394","5,7"
21/06/2010 14.00,"0,446099","11,711988","0,195988",,"23,1","0,136278","5,7"
21/06/2010 15.00,"0,502087","14,889183","0,155679",,"23,1","0,299812","5,7"
21/06/2010 16.00,"0,419008","10,65552","0,131229",,"23,1","0,320813","5,7"
21/06/2010 17.00,"0,509312","4,523084","0,104758",,"23,1","1,206772","5,7"
21/06/2010 18.00,"0,538209","7,139595","0,136709",,"23,1","0,152397","5,7"
21/06/2010 19.00,"0,664633","8,197361","0,177408",,"23,1","1,522296","5,7"
21/06/2010 20.00,"0,59239","29,326713","0,332892",,"23,1","0,426276","5,7"
21/06/2010 21.00,"0,47319","19,164376","0,240767",,"23,1","0,896638","5,7"
21/06/2010 22.00,"0,437069","23,294201","0,272797",,"23,1","0,585589","5,7"
21/06/2010 23.00,"0,644767","11,726269","0,201469",,"23,1","0,867755","5,7"
22/06/2010 0.00,"0,509312","13,565358","0,191752",,"23,1","0,347153","5,7"
22/06/2010 1.00,"0,460547","7,727529","0,165357",,"40,900002","0,589046","13,2"
22/06/2010 2.00,"0,426232","9,118849","0,306032",,"40,900002","0,283997","13,2"
22/06/2010 3.00,"0,364825","8,743765","0,14324",,"40,900002","0,438988","13,2"
22/06/2010 4.00,"0,319674","14,327208","0,152025",,"40,900002","0,329966","13,2"
22/06/2010 5.00,"0,411783","19,199404","0,154746",,"40,900002","0,257657","13,2"
22/06/2010 6.00,"0,344959","22,871095","0,196182",,"40,900002","0,407664","13,2"
22/06/2010 7.00,"0,469577","27,10344","0,216745",,"40,900002","0,461972","13,2"
22/06/2010 8.00,"0,599615","24,7595","0,236918",,"40,900002","0,577503","13,2"
22/06/2010 9.00,"0,462354","23,474598","0,337712",,"40,900002","0,777446","13,2"
22/06/2010 10.00,"0,646572","26,450627","1,148212",,"40,900002","1,123378","13,2"
22/06/2010 11.00,"1,464721","45,443688","0,70481",,"40,900002","2,479446","13,2"
22/06/2010 12.00,"4,881803","37,059415","0,741427",,"40,900002","3,315928","13,2"
22/06/2010 13.00,"7,460868","37,517569","0,987985",,"40,900002","3,4339","13,2"
22/06/2010 14.00,"6,2201","43,136056","0,812677",,"40,900002","2,865398","13,2"
22/06/2010 15.00,"7,901548","42,048434","1,024058",,"40,900002","3,564585","13,2"
22/06/2010 16.00,"7,757063","32,915327","0,604368",,"40,900002","3,243213","13,2"
22/06/2010 17.00,"12,199982","30,549304","0,643122",,"40,900002","2,970148","13,2"
22/06/2010 18.00,"15,871728","40,712943","1,134219",,"40,900002","3,413052","13,2"
22/06/2010 19.00,"16,848801","41,744753","0,869507",,"40,900002","6,183869","13,2"
22/06/2010 20.00,"13,825453","38,507853","1,202787",,"40,900002","5,158225","13,2"
22/06/2010 21.00,"14,199303","38,633757","0,686114",,"40,900002","3,705439","13,2"
22/06/2010 22.00,"11,289727","33,669383","0,750561",,"40,900002","3,453223","13,2"
22/06/2010 23.00,"5,212313","22,146867","0,343828",,"40,900002","1,336338","13,2"
23/06/2010 0.00,"3,622973","42,524771","0,437338",,"40,900002","2,565891","13,2"
23/06/2010 1.00,,"32,121025","0,453936",,"38,700001","3,299656",10
23/06/2010 2.00,"1,087253",,"0,219997",,"38,700001","2,138751",10
23/06/2010 3.00,"0,623093","20,088446",,,"38,700001","0,729087",10
23/06/2010 4.00,"0,671858","14,851548","0,231959",,"38,700001","0,442853",10
23/06/2010 5.00,"0,892198","15,007287","0,231527",,"38,700001","0,392053",10
23/06/2010 6.00,"0,870525","24,7556","0,293722",,"38,700001","0,274437",10
23/06/2010 7.00,"0,949992","31,351386","0,435838",,"38,700001","0,760563",10
23/06/2010 8.00,"0,897616","46,456014","1,101203",,"38,700001","1,982641",10
23/06/2010 9.00,"2,64589","48,326257","1,004971",,"38,700001","2,916247",10
23/06/2010 10.00,"9,980333","42,985507","0,788894",,"38,700001","3,571704",10
23/06/2010 11.00,"15,727243","47,002429","1,151438",,"38,700001","2,795733",10
23/06/2010 12.00,"16,585123","50,395061","0,878501",,"38,700001","3,007777",10
23/06/2010 13.00,"17,68502","50,457353","0,79705",,"38,700001","2,791665",10
23/06/2010 14.00,"15,936745","41,204841","0,626935",,"38,700001","2,694033",10
23/06/2010 15.00,"16,162499","40,644149","0,831325",,"38,700001","2,217568",10
23/06/2010 16.00,"9,590223","31,915963","0,477093",,"38,700001","1,720255",10
23/06/2010 17.00,"13,12831","50,029067","0,789483",,"38,700001","1,91857",10
23/06/2010 18.00,"17,045672","46,017345","0,727364",,"38,700001","2,660472",10
23/06/2010 19.00,"14,872963","54,109579","0,653483",,"38,700001","3,118122",10
23/06/2010 20.00,"7,359729","34,461085","0,459133",,"38,700001","3,078459",10
23/06/2010 21.00,"3,530864","44,946586","0,538936",,"38,700001","2,382831",10
23/06/2010 22.00,"5,389309","40,205476","0,439173",,"38,700001","2,96964",10
23/06/2010 23.00,"3,713276","30,53114","0,429447",,"38,700001","2,529279",10
24/06/2010 0.00,"3,045031","18,593308","0,243605",,"38,700001","1,208094",10
24/06/2010 1.00,"1,955972","14,088396","0,217802",,"42,200001","0,267674","12,2"
24/06/2010 2.00,"1,181169","14,697098","0,235487",,"42,200001","0,391952","12,2"
24/06/2010 3.00,"0,906646","26,324721","1,107008",,"42,200001","0,381883","12,2"
24/06/2010 4.00,"1,538771","32,810207","0,698072",,"42,200001","2,741832","12,2"
24/06/2010 5.00,"1,390672","27,835449","0,270585",,"42,200001","0,968896","12,2"
24/06/2010 6.00,"1,401509","42,770062","0,332819",,"42,200001","0,574961","12,2"
24/06/2010 7.00,"1,424988","59,63851","0,9625",,"42,200001","1,166143","12,2"
24/06/2010 8.00,"1,269666","60,574281","0,713718",,"42,200001","2,050272","12,2"
24/06/2010 9.00,"1,320236","40,202876","0,783167",,"42,200001","2,820141","12,2"
24/06/2010 10.00,"6,675229","42,030273","0,61615",,"42,200001","3,578823","12,2"
24/06/2010 11.00,"14,045786","41,578617","0,782109",,"42,200001","2,3152","12,2"
24/06/2010 12.00,"12,676792","42,557217","0,675522",,"42,200001","2,351304","12,2"
24/06/2010 13.00,"13,345032","34,070423","0,598857",,"42,200001","2,07112","12,2"
24/06/2010 14.00,"11,51549","31,703118","0,646542",,"42,200001","1,92335","12,2"
24/06/2010 15.00,"7,908774","20,986589","0,463485",,"42,200001","0,771039","12,2"
24/06/2010 16.00,"7,198989","24,46748","0,466074",,"42,200001","0,982117","12,2"
24/06/2010 17.00,"11,627462","30,311795","0,554543",,"42,200001","1,963522","12,2"
24/06/2010 18.00,"13,780298","49,473571","0,560034",,"42,200001","2,105698","12,2"
24/06/2010 19.00,"7,283874","20,436277","0,382506",,"42,200001","2,443342","12,2"
24/06/2010 20.00,"1,813293","19,286363","0,31533",,"42,200001","1,113615","12,2"
24/06/2010 21.00,"1,399703","25,457744","0,363134",,"42,200001","1,79948","12,2"
24/06/2010 22.00,"1,139629","43,391748","0,515994",,"42,200001","2,543517","12,2"
24/06/2010 23.00,"3,227444","50,215964","0,947793",,"42,200001","4,029862","12,2"
25/06/2010 0.00,"4,637983","44,810318","1,025127",,"42,200001","4,722439","12,2"
25/06/2010 1.00,"2,778487","26,830656","0,640322",,"40,599991","1,616013","14,1"
25/06/2010 2.00,"2,470702",,"1,153713",,"40,599991","2,16977","14,1"
25/06/2010 3.00,"10,316255","115,305527",,,"40,599991","5,641299","14,1"
25/06/2010 4.00,"9,505338","30,998375","0,351691",,"40,599991","4,817529","14,1"
25/06/2010 5.00,"17,769898","63,965611","0,75106",,"40,599991","5,754694","14,1"
25/06/2010 6.00,"26,968205","54,975257","0,881446",,"40,599991","6,066913","14,1"
25/06/2010 7.00,"9,322925","50,733809","0,356404",,"40,599991","1,474141","14,1"
25/06/2010 8.00,"9,52701","43,081565","0,695762",,"40,599991","1,820633","14,1"
25/06/2010 9.00,"14,739319","45,568276","0,655979",,"40,599991","2,75251","14,1"
25/06/2010 10.00,"20,016654","42,624691","0,773603",,"40,599991","4,401576","14,1"
25/06/2010 11.00,"31,329863","45,577356","1,064341",,"40,599991","2,055866","14,1"
25/06/2010 12.00,"19,297838","33,801767","0,773485",,"40,599991","2,043661","14,1"
25/06/2010 13.00,"21,680039","48,501474","0,788252",,"40,599991","0,524263","14,1"
25/06/2010 14.00,"21,633074","34,549342","0,652563",,"40,599991","0,725629","14,1"
25/06/2010 15.00,"24,412606","35,555187","0,826306",,"40,599991",,"14,1"
25/06/2010 16.00,"14,394364","25,248781","0,492092",,"40,599991",,"14,1"
25/06/2010 17.00,"14,935336","25,866281","0,717514",,"40,599991","0,395206","14,1"
25/06/2010 18.00,"13,32156","29,588869","0,665759",,"40,599991","1,199043","14,1"
25/06/2010 19.00,"9,097166","25,599213","0,640741",,"40,599991","1,029916","14,1"
25/06/2010 20.00,"2,600738","19,061845","0,444336",,"40,599991","1,235146","14,1"
25/06/2010 21.00,"1,937912","21,301954","0,480703",,"40,599991","0,859212","14,1"
25/06/2010 22.00,"2,179924","19,475861","0,488166",,"40,599991","1,939317","14,1"
25/06/2010 23.00,"1,385255","32,640172","0,654134",,"40,599991","1,112547","14,1"
26/06/2010 0.00,"1,31843","29,834178","0,625386",,"40,599991","1,804666","14,1"
26/06/2010 1.00,"1,275084","29,862724","0,710333",,"31,1","1,866195","17,200001"
26/06/2010 2.00,"1,435824","25,357804","0,631512",,"31,1","1,782292","17,200001"
26/06/2010 3.00,"1,007786","23,128067","0,47065",,"31,1","2,118411","17,200001"
26/06/2010 4.00,"0,814537","30,550604","0,429177",,"31,1","1,643472","17,200001"
26/06/2010 5.00,"1,291339","26,376632","0,422422",,"31,1","0,872789","17,200001"
26/06/2010 6.00,"1,480976","49,281491","0,487144",,"31,1","1,219891","17,200001"
26/06/2010 7.00,"4,739123","33,466921","0,449912",,"31,1","1,52733","17,200001"
26/06/2010 8.00,"42,025398","40,770034","0,45007",,"31,1","0,799565","17,200001"
26/06/2010 9.00,"81,255001","32,694682","0,472181",,"31,1","1,180737","17,200001"
26/06/2010 10.00,"14,240847","15,591334","0,430748",,"31,1","1,375492","17,200001"
26/06/2010 11.00,"6,360973","22,891858","0,466879",,"31,1","0,554926","17,200001"
26/06/2010 12.00,"4,941404","29,217693","0,550805",,"31,1","0,594945","17,200001"
26/06/2010 13.00,"5,185222","24,056037","0,502343",,"31,1","0,575317","17,200001"
26/06/2010 14.00,"3,722307","21,897676","0,46743",,"31,1","0,727969","17,200001"
26/06/2010 15.00,"2,707297","13,686057","0,43118",,"31,1","0,420631","17,200001"
26/06/2010 16.00,"2,071561","17,339569","0,424268",,"31,1","0,67422","17,200001"
26/06/2010 17.00,"1,820517","19,190323","0,43711",,"31,1","0,402376","17,200001"
26/06/2010 18.00,"1,748274","19,782164","0,41877",,"31,1","0,464616","17,200001"
26/06/2010 19.00,"10,038128","48,157525","0,805571",,"31,1","0,878027","17,200001"
26/06/2010 20.00,"6,738441","36,497439","0,680604",,"31,1","1,552959","17,200001"
26/06/2010 21.00,"2,833721","21,161785","0,503246",,"31,1","1,019746","17,200001"
26/06/2010 22.00,"2,680206","37,190523","0,694899",,"31,1","0,694153","17,200001"
26/06/2010 23.00,"7,99727","40,85571","0,762567",,"31,1","1,459903","17,200001"
27/06/2010 0.00,"13,019939","45,726625","0,943537",,"31,1","3,853413","17,200001"
27/06/2010 1.00,,"21,051464","0,531247",,"22,700001","2,117902","11,2"
27/06/2010 2.00,"5,781225",,"0,799051",,"22,700001","2,280165","11,2"
27/06/2010 3.00,"2,633248","29,9367",,,"22,700001","1,703475","11,2"
27/06/2010 4.00,"1,856638","16,176674","0,348751",,"22,700001","1,170414","11,2"
27/06/2010 5.00,"0,90484","17,639373","0,336823",,"22,700001","0,613302","11,2"
27/06/2010 6.00,"1,376224","24,541436","0,380675",,"22,700001","0,574402","11,2"
27/06/2010 7.00,"0,897616","23,800365","0,386366",,"22,700001","3,101341","11,2"
27/06/2010 8.00,"37,36936","21,403196","0,293362",,"22,700001","0,567944","11,2"
27/06/2010 9.00,"34,457973","22,232544","0,338032",,"22,700001","0,85306","11,2"
27/06/2010 10.00,"23,899703","31,740746","0,485336",,"22,700001","0,834143","11,2"
27/06/2010 11.00,"18,73796","24,300048","0,567194",,"22,700001","2,830819","11,2"
27/06/2010 12.00,"18,120276","47,781148","1,057518",,"22,700001","1,054324","11,2"
27/06/2010 13.00,"15,302809","16,702314","0,411625",,"22,700001","1,986201","11,2"
27/06/2010 14.00,"6,230936","7,172042","0,2934",,"22,700001","1,981218","11,2"
27/06/2010 15.00,"5,988923","15,391458","0,364849",,"22,700001","0,444582","11,2"
27/06/2010 16.00,"5,582558","8,922871","0,335304",,"22,700001","0,619658","11,2"
27/06/2010 17.00,"31,102289","50,123804","1,184747",,"22,700001","0,868416","11,2"
27/06/2010 18.00,"15,452715","24,694608","0,510672",,"22,700001","1,473124","11,2"
27/06/2010 19.00,"3,888465","12,067607","0,32856",,"22,700001","1,054222","11,2"
27/06/2010 20.00,"2,676593","17,875585","0,41295",,"22,700001","0,800176","11,2"
27/06/2010 21.00,"1,58031","21,425259","0,541973",,"22,700001","0,789497","11,2"
27/06/2010 22.00,"1,871087","54,723464","1,143",,"22,700001","1,168279","11,2"
27/06/2010 23.00,"2,178119","18,62706","0,383988",,"22,700001","5,581804","11,2"
28/06/2010 0.00,"1,305787","38,999751","0,733324",,"22,700001","1,078478","11,2"
28/06/2010 1.00,"0,659215","56,457421","0,747903",,36,"3,512718",17
28/06/2010 2.00,"1,134211","39,844664","0,840947",,36,"6,949161",17
28/06/2010 3.00,"1,06558","29,394207","0,881135",,36,"3,516277",17
28/06/2010 4.00,"1,161302","53,049202","0,904561",,36,"3,896635",17
28/06/2010 5.00,"2,078784","35,839427","0,443627",,36,"4,469206",17
28/06/2010 6.00,"2,073366","42,304126","0,384847",,36,"0,98888",17
28/06/2010 7.00,"1,744662","42,706468","0,354558",,36,"1,029916",17
28/06/2010 8.00,"1,224515","50,174415","0,50849",,36,"0,833381",17
28/06/2010 9.00,"8,927396","48,506656","0,887839",,36,"3,431866",17
28/06/2010 10.00,"25,734655","52,238037","1,068783",,36,"2,819124",17
28/06/2010 11.00,"53,203153","47,01411","0,757881",,36,"2,201296",17
28/06/2010 12.00,"20,385093","33,199545","0,572454",,36,"1,446174",17
28/06/2010 13.00,"8,582437","19,468079","0,334172",,36,"0,970371",17
28/06/2010 14.00,"16,919228","27,032066","0,516012",,36,"0,744393",17
28/06/2010 15.00,"10,630517","17,213672","0,418875",,36,"0,899791",17
28/06/2010 16.00,"33,170247","38,404009","0,733948",,36,"1,379357",17
28/06/2010 17.00,"23,171845","28,933453","0,41903",,36,"1,058443",17
28/06/2010 18.00,"6,102704","18,878842","0,285292",,36,"0,826872",17
28/06/2010 19.00,"2,757866","16,698418","0,263307",,36,"0,882298",17
28/06/2010 20.00,"1,871087","20,663405","0,317217",,36,"0,730359",17
28/06/2010 21.00,"1,450272","23,610866","0,43248",,36,"0,915453",17
28/06/2010 22.00,"5,420012","41,238571","0,725606",,36,"1,720967",17
28/06/2010 23.00,"8,941845","60,890944","0,83549",,36,"4,338013",17
29/06/2010 0.00,"21,595151","55,137491","0,639266",,36,"4,927873",17
29/06/2010 1.00,,"22,54923","0,326922",,"35,200001","3,754255",12
29/06/2010 2.00,"3,137141",,"0,301546",,"35,200001","0,874874",12
29/06/2010 3.00,"1,84219","26,7115",,,"35,200001","0,638269",12
29/06/2010 4.00,"1,376224","22,810083","0,283418",,"35,200001","0,49894",12
29/06/2010 5.00,"1,443049","50,652033","0,300943",,"35,200001","0,524619",12
29/06/2010 6.00,"1,591146","45,495597","0,36812",,"35,200001","1,043594",12
29/06/2010 7.00,"1,625462","40,224943","0,351608",,"35,200001","0,876857",12
29/06/2010 8.00,"12,945891","36,997123","0,341732",,"35,200001","0,837296",12
29/06/2010 9.00,"16,16973","38,171701","0,350437",,"35,200001","0,969455",12
29/06/2010 10.00,"10,247627","43,731798","0,372646",,"35,200001","0,735291",12
29/06/2010 11.00,"16,814488","46,679259","0,709422",,"35,200001","0,89613",12
29/06/2010 12.00,"20,280332","43,792792","0,632917",,"35,200001","1,874331",12
29/06/2010 13.00,"18,219615","42,008206","0,626555",,"35,200001","1,282437",12
29/06/2010 14.00,"10,260269","42,916731","0,319251",,"35,200001","1,181754",12
29/06/2010 15.00,"9,969498","40,625984","0,266126",,"35,200001","0,712358",12
29/06/2010 16.00,"8,018944","32,276756","0,296103",,"35,200001","0,574656",12
29/06/2010 17.00,"26,095874","38,402729","0,612932",,"35,200001","1,051934",12
29/06/2010 18.00,"27,663548","41,250251","0,668827",,"35,200001","1,668897",12
29/06/2010 19.00,"4,925149","17,469353","0,248054",,"35,200001","1,476176",12
29/06/2010 20.00,"2,100458","16,970972","0,284199",,"35,200001","0,809583",12
29/06/2010 21.00,"1,490007","15,77044","0,29946",,"35,200001","0,841466",12
29/06/2010 22.00,"1,269666","27,126805","0,642481",,"35,200001","1,47765",12
29/06/2010 23.00,"1,455691","22,94507","0,368705",,"35,200001","0,964624",12
30/06/2010 0.00,"1,760917","28,498665","0,288413",,"35,200001","0,517297",12
30/06/2010 1.00,"1,121569","29,79653","0,283184",,"41,099991","0,468532","15,3"
30/06/2010 2.00,"0,782027","22,170232","0,267375",,"41,099991","0,46482","15,3"
30/06/2010 3.00,"0,95541","11,874229","0,25789",,"41,099991","0,386663","15,3"
30/06/2010 4.00,"1,341909","16,377841","0,276236",,"41,099991","0,510483","15,3"
30/06/2010 5.00,"1,408733","24,47008","0,286149",,"41,099991","0,575063","15,3"
30/06/2010 6.00,"2,467089","29,01003","0,359297",,"41,099991","0,725426","15,3"
30/06/2010 7.00,"2,730775","38,799871","0,348368",,"41,099991","0,797582","15,3"
30/06/2010 8.00,"8,564376","42,570182","0,345597",,"41,099991","1,011","15,3"
30/06/2010 9.00,"21,752286","54,17187","0,879566",,"41,099991","1,306845","15,3"
30/06/2010 10.00,"42,12835","48,200372","1,051466",,"41,099991","1,636353","15,3"
30/06/2010 11.00,"43,488313","58,095335","0,851228",,"41,099991","2,088918","15,3"
30/06/2010 12.00,"56,361507","55,922384","1,02156",,"41,099991","1,841278","15,3"
30/06/2010 13.00,"53,958093","56,496366","1,118564",,"41,099991","1,334304","15,3"
30/06/2010 14.00,"49,778843","48,532618","0,907123",,"41,099991","1,425325","15,3"
30/06/2010 15.00,"40,008026","37,047752","0,650248",,"41,099991","1,491939","15,3"
30/06/2010 16.00,"49,029427","49,489843","0,589487",,"41,099991","1,148193","15,3"
