,Comune Bari,,
23/09/2010 12.00,"1,1331023","46,88644028","0,93775028"
23/09/2010 13.00,"1,29324903",,"1,66937296"
23/09/2010 14.00,"1,30884488","46,39804077","2,36890522"
23/09/2010 15.00,"1,11346972",,"2,99365544"
23/09/2010 16.00,"1,10919417","39,56044006","3,33947103"
23/09/2010 17.00,"1,57530718",,"3,06053438"
23/09/2010 18.00,"1,85427808","51,77045059","2,9614623"
23/09/2010 19.00,"1,78133044",,"3,76260304"
23/09/2010 20.00,"1,87893763","55,67765045","4,29732536"
23/09/2010 21.00,"1,70367037",,"4,91108181"
23/09/2010 22.00,"1,48862302","62,02685165","5,22921162"
23/09/2010 23.00,"1,17802703",,"5,27926836"
24/09/2010 0.00,"0,90356818","52,2588501","4,59902757"
24/09/2010 1.00,"0,70067294",,"4,2341656"
24/09/2010 2.00,"0,59305141","41,5140419","3,37762684"
24/09/2010 3.00,"0,53633105",,"2,86532123"
24/09/2010 4.00,"0,44398733","42,97924042","1,6065132"
24/09/2010 5.00,"0,38417856",,"1,10134388"
24/09/2010 6.00,,,
24/09/2010 7.00,,,
24/09/2010 8.00,,,
24/09/2010 9.00,,,
24/09/2010 10.00,,,
24/09/2010 11.00,,,
24/09/2010 12.00,,,
24/09/2010 13.00,,,
24/09/2010 14.00,,,
24/09/2010 15.00,,,
24/09/2010 16.00,,,
24/09/2010 17.00,,,
24/09/2010 18.00,,,
24/09/2010 19.00,,,
24/09/2010 20.00,,,
24/09/2010 21.00,,,
24/09/2010 22.00,,,
24/09/2010 23.00,,,
25/09/2010 0.00,,,
25/09/2010 1.00,,,
25/09/2010 2.00,,,
25/09/2010 3.00,,,
25/09/2010 4.00,,,
25/09/2010 5.00,,,
25/09/2010 6.00,,,
25/09/2010 7.00,,,
25/09/2010 8.00,,,
25/09/2010 9.00,,,
25/09/2010 10.00,,,
25/09/2010 11.00,,,
25/09/2010 12.00,,,
25/09/2010 13.00,,,
25/09/2010 14.00,,,
25/09/2010 15.00,,,
25/09/2010 16.00,,,
25/09/2010 17.00,,,
25/09/2010 18.00,,,
25/09/2010 19.00,,,
25/09/2010 20.00,,,
25/09/2010 21.00,,,
25/09/2010 22.00,,,
25/09/2010 23.00,,,
26/09/2010 0.00,,,
26/09/2010 1.00,,,
26/09/2010 2.00,,,
26/09/2010 3.00,,,
26/09/2010 4.00,,,
26/09/2010 5.00,,,
26/09/2010 6.00,,,
26/09/2010 7.00,,,
26/09/2010 8.00,,,
26/09/2010 9.00,,,
26/09/2010 10.00,,,
26/09/2010 11.00,,,
26/09/2010 12.00,,,
26/09/2010 13.00,,,
26/09/2010 14.00,,,
26/09/2010 15.00,,,
26/09/2010 16.00,,,
26/09/2010 17.00,,,
26/09/2010 18.00,,,
26/09/2010 19.00,,,
26/09/2010 20.00,,,
26/09/2010 21.00,,,
26/09/2010 22.00,,,
26/09/2010 23.00,,,
27/09/2010 0.00,,,
27/09/2010 1.00,,,
27/09/2010 2.00,,,
27/09/2010 3.00,,,
27/09/2010 4.00,,,
27/09/2010 5.00,,,
27/09/2010 6.00,,,
27/09/2010 7.00,,,
27/09/2010 8.00,,,
27/09/2010 9.00,,,
27/09/2010 10.00,,,
27/09/2010 11.00,,,
27/09/2010 12.00,,,
27/09/2010 13.00,,,
27/09/2010 14.00,,,
27/09/2010 15.00,,,
27/09/2010 16.00,,,
27/09/2010 17.00,,,
27/09/2010 18.00,,,
27/09/2010 19.00,,,
27/09/2010 20.00,,,
27/09/2010 21.00,,,
27/09/2010 22.00,,,
27/09/2010 23.00,,,
28/09/2010 0.00,,,
28/09/2010 1.00,,,
28/09/2010 2.00,,,
28/09/2010 3.00,,,
28/09/2010 4.00,,,
28/09/2010 5.00,,,
28/09/2010 6.00,,,
28/09/2010 7.00,,,
28/09/2010 8.00,,,
28/09/2010 9.00,,,
28/09/2010 10.00,,,
28/09/2010 11.00,,,
28/09/2010 12.00,,,
28/09/2010 13.00,,,
28/09/2010 14.00,,,
28/09/2010 15.00,,,
28/09/2010 16.00,"0,82422469","11,47741032",
28/09/2010 17.00,"1,06515368",,"4,31689651"
28/09/2010 18.00,"1,42257917","34,92063141","1,97163451"
28/09/2010 19.00,"1,68136645",,"1,56389989"
28/09/2010 20.00,"1,75178254","20,75702095","2,49896935"
28/09/2010 21.00,"1,63082059",,"3,4298925"
28/09/2010 22.00,"1,63503556","26,37360954","4,03686048"
28/09/2010 23.00,"1,31386603",,"4,18032358"
29/09/2010 0.00,"0,9461897","20,02441978","4,23023591"
29/09/2010 1.00,,,"3,9957808"
29/09/2010 2.00,"0,61135822","14,40781021",
29/09/2010 3.00,"0,47960604",,"3,51149658"
29/09/2010 4.00,"0,36587058","14,40781021","3,4886629"
29/09/2010 5.00,"0,29102865",,"1,18492907"
29/09/2010 6.00,"0,25126604","13,43101025","0,55199912"
29/09/2010 7.00,"0,25934881",,"0,93358159"
29/09/2010 8.00,"0,30013895","7,81440783","0,96482078"
29/09/2010 9.00,"0,47840026",,"0,69729791"
29/09/2010 10.00,"0,69630652","23,93161964","0,93007294"
29/09/2010 11.00,"0,88895558",,"0,65308689"
29/09/2010 12.00,"1,05350251","21,24542046","2,3732295"
29/09/2010 13.00,"1,10002329",,"0,97445279"
29/09/2010 14.00,"1,15437171","13,18680954","1,16621322"
29/09/2010 15.00,"1,03071511",,"1,47603312"
29/09/2010 16.00,"0,70842136","19,04759979","3,77062818"
29/09/2010 17.00,"0,95310631",,"2,45183648"
29/09/2010 18.00,"1,00112994","36,38582993","1,23581365"
29/09/2010 19.00,"1,33178257",,"1,07782169"
29/09/2010 20.00,"1,31097334","33,45542145","2,38160857"
29/09/2010 21.00,"1,25429259",,"2,59060817"
29/09/2010 22.00,"1,09456876","25,15262032","3,96400463"
29/09/2010 23.00,"0,80761062",,"2,99036748"
30/09/2010 0.00,"0,58790677","18,55920982","2,99616743"
30/09/2010 1.00,"0,41606927",,"2,24136325"
30/09/2010 2.00,"0,29923025","11,47741032","0,77569336"
30/09/2010 3.00,"0,22260937",,"0,6894182"
30/09/2010 4.00,"0,18956647","27,35042","0,91756893"
30/09/2010 5.00,"0,17126549",,"0,69810745"
30/09/2010 6.00,"0,15875572","16,11721039","0,71417401"
30/09/2010 7.00,"0,19217491",,"0,80634777"
30/09/2010 8.00,"0,30861782","22,46640968","0,51365924"
30/09/2010 9.00,"0,67782846",,"5,5444328"
30/09/2010 10.00,"0,82678186","17,33819962","1,64606128"
30/09/2010 11.00,"0,82571472",,"0,79159009"
30/09/2010 12.00,"1,19895742","10,01220989","0,32575425"
30/09/2010 13.00,"1,33842307",,"0,95825198"
30/09/2010 14.00,"1,53421413","13,67521","2,00664677"
30/09/2010 15.00,"1,57476778",,"2,06034335"
30/09/2010 16.00,"1,3105586","12,69841003","3,19179551"
30/09/2010 17.00,"1,25109117",,"3,58790074"
30/09/2010 18.00,"1,35259296","15,14041042","3,72941731"
30/09/2010 19.00,"1,44996599",,"3,56406633"
30/09/2010 20.00,"1,571705","20,51280975","4,23566059"
30/09/2010 21.00,"1,54271281",,"3,86612753"
30/09/2010 22.00,"1,57204168","15,14041042","4,19344695"
30/09/2010 23.00,"1,31314606",,"4,51228255"
01/10/2010 0.00,"1,03591218","19,29179955","4,16475026"
01/10/2010 1.00,,,"3,87550529"
01/10/2010 2.00,"0,72401139","14,40781021",
01/10/2010 3.00,"0,58000224",,
01/10/2010 4.00,"0,48800685","11,96580982",
01/10/2010 5.00,"0,4261139",,
01/10/2010 6.00,"0,3769509","17,09399986",
01/10/2010 7.00,"0,38716212",,
01/10/2010 8.00,"0,49671406","13,91940975",
01/10/2010 9.00,"0,62900913",,
01/10/2010 10.00,"1,20690039","16,36141014",
01/10/2010 11.00,"1,50569027",,
01/10/2010 12.00,"1,30755756","25,39682007",
01/10/2010 13.00,"1,46673034",,
01/10/2010 14.00,"1,54497407","25,39682007",
01/10/2010 15.00,"1,25436482",,
01/10/2010 16.00,"0,89793074","17,82661057",
01/10/2010 17.00,"0,90268161",,"5,97763514"
01/10/2010 18.00,"1,19442441","23,93161964","1,68597243"
01/10/2010 19.00,"1,37445652",,"4,72302529"
01/10/2010 20.00,"1,44766978","20,26861954","0,92204373"
01/10/2010 21.00,"1,5052266",,"1,26302247"
01/10/2010 22.00,"1,49054061","21,0012207","13,95326034"
01/10/2010 23.00,"1,23430585",,"4,66553123"
02/10/2010 0.00,"0,96304842","16,60560989","5,69723705"
02/10/2010 1.00,"0,78816095",,"4,6512495"
02/10/2010 2.00,"0,63510441","26,12940979","12,11191065"
02/10/2010 3.00,"0,54489031",,"3,59434751"
02/10/2010 4.00,"0,42969744","19,78022003","4,04781764"
02/10/2010 5.00,"0,36418366",,"1,24359269"
02/10/2010 6.00,"0,30999136","15,14041042","1,450182"
02/10/2010 7.00,"0,31662254",,"2,1462168"
02/10/2010 8.00,"0,40143337","21,0012207","1,26292179"
02/10/2010 9.00,"0,64446635",,"0,80586266"
02/10/2010 10.00,"0,81775078","15,87300968","0,32025025"
02/10/2010 11.00,"0,93723901",,"1,33625664"
02/10/2010 12.00,"1,07952861","24,90842056","1,15964951"
02/10/2010 13.00,"1,14812847",,"1,11099826"
02/10/2010 14.00,"1,46583912","25,15262032","2,08576327"
02/10/2010 15.00,"1,43640889",,"1,00745139"
02/10/2010 16.00,"1,12483313","24,42000961","4,90783657"
02/10/2010 17.00,"1,00946202",,
02/10/2010 18.00,"0,93747667","23,93161964","3,71975784"
02/10/2010 19.00,"1,09472953",,"2,9930371"
02/10/2010 20.00,"1,31951279","16,84980965","2,88298245"
02/10/2010 21.00,"1,66806098",,"2,70415724"
02/10/2010 22.00,"1,7321686","22,46640968","1,79586335"
02/10/2010 23.00,"1,37485262",,"8,84656773"
03/10/2010 0.00,"1,04603836","29,54821968","5,54266932"
03/10/2010 1.00,,,
03/10/2010 2.00,"0,68663469","17,09399986",
03/10/2010 3.00,"0,56753092",,
03/10/2010 4.00,"0,45751414","17,09399986",
03/10/2010 5.00,"0,3816074",,
03/10/2010 6.00,"0,34268475","23,44322014",
03/10/2010 7.00,"0,31787724",,
03/10/2010 8.00,"0,29916851","20,02441978",
03/10/2010 9.00,"0,30277185",,
03/10/2010 10.00,"0,33815174","27,35042",
03/10/2010 11.00,"0,5438919",,
03/10/2010 12.00,"0,81203879","25,88521957",
03/10/2010 13.00,"0,98824038",,
03/10/2010 14.00,"0,98679461","39,80464172",
03/10/2010 15.00,"0,65198992",,
03/10/2010 16.00,"0,4447038","34,4322319",
03/10/2010 17.00,"0,48525046",,
03/10/2010 18.00,"0,48376509","33,21123123",
03/10/2010 19.00,"0,56988655",,
03/10/2010 20.00,"0,8673926","21,0012207",
03/10/2010 21.00,"1,00025735",,
03/10/2010 22.00,"1,09534815","22,95482063",
03/10/2010 23.00,"1,05436694",,
04/10/2010 0.00,"0,94282402","25,39682007",
04/10/2010 1.00,"0,83533995",,
04/10/2010 2.00,"0,71958089","22,71062088",
04/10/2010 3.00,"0,58069658",,
04/10/2010 4.00,"0,44066475","17,33819962",
04/10/2010 5.00,"0,36931316",,
04/10/2010 6.00,"0,35684067","27,35042",
04/10/2010 7.00,"0,42088654",,
04/10/2010 8.00,"0,64523875","28,81562042",
04/10/2010 9.00,"1,39600203",,
04/10/2010 10.00,"1,76556682","16,11721039",
04/10/2010 11.00,"1,73924132",,"7,13665715"
04/10/2010 12.00,"1,4768973","16,11721039","3,30040806"
04/10/2010 13.00,"1,20966261",,"9,55606761"
04/10/2010 14.00,"0,97747112","17,58241081","4,67286787"
04/10/2010 15.00,"0,82736087",,"4,07886359"
04/10/2010 16.00,"0,78814231","24,42000961","4,1763583"
04/10/2010 17.00,"0,98374697",,"5,83613484"
04/10/2010 18.00,"1,04430833","22,71062088","2,29171492"
04/10/2010 19.00,"1,30649508",,
04/10/2010 20.00,"1,19618006","25,15262032","3,88748148"
04/10/2010 21.00,"1,09382433",,"6,93201031"
04/10/2010 22.00,"0,84634804","39,07204056","3,26758541"
04/10/2010 23.00,"0,52163924",,"1,96141773"
05/10/2010 0.00,"0,33854667","27,59461975","2,18692731"
05/10/2010 1.00,,,"1,17160739"
05/10/2010 2.00,"0,2664355","26,86202049",
05/10/2010 3.00,"0,23399491",,
05/10/2010 4.00,"0,22352389","17,82661057","3,2453548"
05/10/2010 5.00,"0,21509162",,"5,33760958"
05/10/2010 6.00,"0,18294811","12,45421028","1,68889427"
05/10/2010 7.00,"0,17544667",,"0,45402236"
05/10/2010 8.00,"0,22576069","21,24542046","2,46850715"
05/10/2010 9.00,"0,43105466",,"1,23382643"
05/10/2010 10.00,"0,68119997","20,02441978","0,76330325"
05/10/2010 11.00,"0,8742428",,"0,77304001"
05/10/2010 12.00,"0,68414975","16,11721039","0,62480615"
05/10/2010 13.00,"0,54092698",,"0,65228448"
05/10/2010 14.00,"0,68159607","17,58241081","0,56044124"
05/10/2010 15.00,"0,52723007",,"0,51663092"
05/10/2010 16.00,"0,38632216","11,23320961","1,07193122"
05/10/2010 17.00,"0,35196165",,"0,88146339"
05/10/2010 18.00,"0,36057216","15,14041042","0,45278976"
05/10/2010 19.00,"0,47960837",,"0,62334066"
05/10/2010 20.00,"0,54110406","11,72161007","0,57852147"
05/10/2010 21.00,"0,46504004",,"0,40401647"
05/10/2010 22.00,"0,41498232","26,37360954","0,4086367"
05/10/2010 23.00,"0,38234368",,"0,87753269"
06/10/2010 0.00,"0,39784168","15,38461018","0,13446571"
06/10/2010 1.00,"0,33632502",,"0,83712626"
06/10/2010 2.00,"0,28177506","26,86202049","0,65834478"
06/10/2010 3.00,"0,27633218",,"0,70807201"
06/10/2010 4.00,"0,27344181","20,51280975","0,55219235"
06/10/2010 5.00,"0,24246563",,"0,68991653"
06/10/2010 6.00,"0,23175811","20,02441978","3,61314777"
06/10/2010 7.00,"0,24329744",,"0,71104572"
06/10/2010 8.00,"0,26554428","13,67521","1,61361186"
06/10/2010 9.00,"0,4112217",,"0,79806126"
06/10/2010 10.00,"0,73290034","14,40781021","0,60024255"
06/10/2010 11.00,"0,88316903",,"0,69068131"
06/10/2010 12.00,"1,05592455","16,84980965","0,80783259"
06/10/2010 13.00,"1,15702791",,"0,53260799"
06/10/2010 14.00,"1,20174061","19,29179955","0,75273153"
06/10/2010 15.00,"1,15861114",,"0,89880324"
06/10/2010 16.00,"1,12921819","19,04759979","1,51501371"
06/10/2010 17.00,"1,55364284",,"1,85989469"
06/10/2010 18.00,"1,67198587","20,02441978","2,18354171"
06/10/2010 19.00,"1,88838462",,"2,70601835"
06/10/2010 20.00,"1,95395897","21,97801971","3,14566948"
06/10/2010 21.00,"1,77496954",,"5,9728827"
06/10/2010 22.00,"1,52824817","25,15262032","4,26333722"
06/10/2010 23.00,"1,265889",,"4,31490523"
07/10/2010 0.00,"1,00606488","24,90842056","6,45743133"
07/10/2010 1.00,,,"2,72715364"
07/10/2010 2.00,"0,66380652","18,80340958",
07/10/2010 3.00,"0,49200979",,"5,21937926"
07/10/2010 4.00,"0,35946308","11,23320961","3,18902826"
07/10/2010 5.00,"0,26653686",,"0,9818657"
07/10/2010 6.00,"0,21883593","25,15262032","0,56905015"
07/10/2010 7.00,"0,25764325",,"0,68526477"
07/10/2010 8.00,"0,31497173","14,65200996","0,59614709"
07/10/2010 9.00,"0,59868302",,"0,83635131"
07/10/2010 10.00,"0,81952042","15,38461018","0,45095814"
07/10/2010 11.00,"0,8231459",,"0,52264342"
07/10/2010 12.00,"0,92175732","21,24542046","0,64906669"
07/10/2010 13.00,"1,09213974",,"0,85101441"
07/10/2010 14.00,"1,20085521","22,71062088","0,77595269"
07/10/2010 15.00,"1,20634119",,"1,10811506"
07/10/2010 16.00,"1,24162205","15,87300968","2,14925864"
07/10/2010 17.00,"1,46598474",,"2,08835153"
07/10/2010 18.00,"1,72596498","13,43101025","2,26791305"
07/10/2010 19.00,"1,55576197",,"3,38123821"
07/10/2010 20.00,"1,34251105","15,14041042","2,98653339"
07/10/2010 21.00,"1,32917996",,"3,99463667"
07/10/2010 22.00,"1,22175298","17,82661057","4,1838424"
07/10/2010 23.00,"0,89295386",,"3,64986045"
08/10/2010 0.00,"0,66546198","13,67521","3,50862864"
08/10/2010 1.00,"0,57067292",,"2,36602914"
08/10/2010 2.00,"0,47180403","21,97801971","1,31308023"
08/10/2010 3.00,"0,33874356",,"0,90646634"
08/10/2010 4.00,"0,27131103","13,18680954","0,77736938"
08/10/2010 5.00,"0,23836832",,"0,44221092"
08/10/2010 6.00,"0,23993292","19,78022003","0,38342426"
08/10/2010 7.00,"0,27852238",,"0,74752144"
08/10/2010 8.00,"0,31190079","19,29179955","0,52282241"
08/10/2010 9.00,"0,54971457",,"0,25300926"
08/10/2010 10.00,"0,72288949","16,84980965","0,53611969"
08/10/2010 11.00,"0,80771431",,"0,67897564"
08/10/2010 12.00,"1,27741784","26,37360954","0,7764856"
08/10/2010 13.00,"1,44540269",,"0,79931318"
08/10/2010 14.00,"1,30735019","25,15262032","0,67958483"
08/10/2010 15.00,"1,06452458",,"2,11844761"
08/10/2010 16.00,"0,91959741","15,14041042","2,77849282"
08/10/2010 17.00,"0,97029122",,"3,24172615"
08/10/2010 18.00,"1,05162919","23,68741989","2,31754977"
08/10/2010 19.00,"1,2218322",,"1,74650936"
08/10/2010 20.00,"1,36687819","23,44322014","1,34479436"
08/10/2010 21.00,"1,35314983",,"2,08039147"
08/10/2010 22.00,"1,24237581","28,81562042","2,84692166"
08/10/2010 23.00,"1,05214412",,"3,58855467"
09/10/2010 0.00,"0,91613154","16,11721039","3,74480045"
09/10/2010 1.00,,,"2,50629683"
09/10/2010 2.00,"0,56065509","18,80340958",
09/10/2010 3.00,"0,42483356",,
09/10/2010 4.00,"0,32335158","20,26861954",
09/10/2010 5.00,"0,25685221",,
09/10/2010 6.00,"0,22287848","17,82661057",
09/10/2010 7.00,"0,22226453",,
09/10/2010 8.00,"0,2672044","24,17580986",
09/10/2010 9.00,"0,33043128",,
09/10/2010 10.00,"0,43494809","17,82661057",
09/10/2010 11.00,"0,53500412",,
09/10/2010 12.00,"0,72504008","22,22220993",
09/10/2010 13.00,"0,80583866",,
09/10/2010 14.00,"1,12252527","21,73381996",
09/10/2010 15.00,"1,0050956",,
09/10/2010 16.00,"0,74887831","12,21000957",
09/10/2010 17.00,"0,74513051",,
09/10/2010 18.00,"0,84540439","18,07081032",
09/10/2010 19.00,"1,12254507",,
09/10/2010 20.00,"1,56211355","22,22220993",
09/10/2010 21.00,"1,65489066",,
09/10/2010 22.00,"1,44216632","12,69841003",
09/10/2010 23.00,"1,11151835",,
10/10/2010 0.00,"0,81353348","21,48962021",
10/10/2010 1.00,"0,60392202",,
10/10/2010 2.00,"0,46757275","11,47741032",
10/10/2010 3.00,"0,38411798",,
10/10/2010 4.00,"0,2995716","10,7448101",
10/10/2010 5.00,"0,23955779",,
10/10/2010 6.00,"0,21082073","21,0012207",
10/10/2010 7.00,"0,21724571",,
10/10/2010 8.00,"0,24029174","20,02441978",
10/10/2010 9.00,"0,2642686",,
10/10/2010 10.00,"0,4088486","17,58241081",
10/10/2010 11.00,"0,51499291",,
10/10/2010 12.00,"0,59533481","13,91940975",
10/10/2010 13.00,"0,75621665",,
10/10/2010 14.00,"0,91204122","22,95482063",
10/10/2010 15.00,"0,76815557",,
10/10/2010 16.00,"0,53968509","13,43101025",
10/10/2010 17.00,"0,45803373",,
10/10/2010 18.00,"0,51650042","16,84980965",
10/10/2010 19.00,"0,63004249",,
10/10/2010 20.00,"0,81220422","17,09399986",
10/10/2010 21.00,"0,95811231",,
10/10/2010 22.00,"0,93409584","14,89620972",
10/10/2010 23.00,"0,77357049",,
11/10/2010 0.00,"0,68882489","15,38461018",
11/10/2010 1.00,,,
11/10/2010 2.00,"0,50292235","11,96580982",
11/10/2010 3.00,"0,39224502",,
11/10/2010 4.00,"0,29800467","18,31501007",
11/10/2010 5.00,"0,24529425",,
11/10/2010 6.00,"0,25459211","22,22220993",
11/10/2010 7.00,"0,36098341",,
11/10/2010 8.00,"0,48549511","20,26861954",
11/10/2010 9.00,"0,8347225",,
11/10/2010 10.00,"0,92945797","15,38461018",
11/10/2010 11.00,"0,94305702",,
11/10/2010 12.00,"0,98615386","16,84980965",
11/10/2010 13.00,"0,9416695",,
11/10/2010 14.00,"0,99420168","20,51280975",
11/10/2010 15.00,"1,01495616",,
11/10/2010 16.00,"0,87922667","21,24542046",
11/10/2010 17.00,"0,8275263",,
11/10/2010 18.00,"0,62986657","20,51280975",
11/10/2010 19.00,"0,59115246",,
11/10/2010 20.00,"0,64400152","23,93161964",
11/10/2010 21.00,"0,58811996",,
11/10/2010 22.00,"0,54393268","25,88521957",
11/10/2010 23.00,"0,41016505",,
12/10/2010 0.00,"0,34018816","28,08300972",
12/10/2010 1.00,"0,32026666",,
12/10/2010 2.00,"0,3007797","22,22220993",
12/10/2010 3.00,"0,25750578",,
12/10/2010 4.00,"0,2242427","14,16361046",
12/10/2010 5.00,"0,20013768",,
12/10/2010 6.00,"0,20558872","27,8388195",
12/10/2010 7.00,"0,29723111",,
12/10/2010 8.00,"0,48313482","14,65200996",
12/10/2010 9.00,"0,73629864",,
12/10/2010 10.00,"0,93108315","17,09399986",
12/10/2010 11.00,"1,03941766",,
12/10/2010 12.00,"1,13851489","10,7448101",
12/10/2010 13.00,"1,27943912",,
12/10/2010 14.00,"1,34574859","18,07081032",
12/10/2010 15.00,"1,37451244",,
12/10/2010 16.00,"1,25152921","21,48962021",
12/10/2010 17.00,"1,31471765",,
12/10/2010 18.00,"1,71755601","22,71062088",
12/10/2010 19.00,"1,59594049",,
12/10/2010 20.00,"1,68568044","30,03663063","3,41156718"
12/10/2010 21.00,"1,6457955",,"3,68207393"
12/10/2010 22.00,"1,46392502","29,54821968","3,69581156"
12/10/2010 23.00,"1,1716207",,"2,25336995"
13/10/2010 0.00,"0,93988472","28,57142067","2,99964557"
13/10/2010 1.00,,,"2,39304168"
13/10/2010 2.00,"0,70625446","24,90842056",
13/10/2010 3.00,"0,58420207",,"4,21466564"
13/10/2010 4.00,"0,47960254","21,97801971","2,94756602"
13/10/2010 5.00,"0,40671665",,"0,91335346"
13/10/2010 6.00,"0,37803318","19,04759979","0,77142298"
13/10/2010 7.00,"0,36643328",,"0,68532986"
13/10/2010 8.00,"0,43704276","20,51280975","0,48212919"
13/10/2010 9.00,"0,63824409",,"0,37941117"
13/10/2010 10.00,"0,71920693","14,16361046","0,50186814"
13/10/2010 11.00,"0,74498022",,"0,3742499"
13/10/2010 12.00,"0,75626325","14,40781021","0,58484111"
13/10/2010 13.00,"0,96858916",,"0,86274347"
13/10/2010 14.00,"1,10030755","13,18680954","0,67028538"
13/10/2010 15.00,"1,16909614",,"0,87178766"
13/10/2010 16.00,"1,05436228","17,82661057","0,97925506"
13/10/2010 17.00,"1,16137569",,"0,83912568"
13/10/2010 18.00,"1,34810655","40,04883957","1,1321244"
13/10/2010 19.00,"1,45064752",,"1,20041392"
13/10/2010 20.00,"1,23058135","27,10622025","1,82590248"
13/10/2010 21.00,"0,89940447",,"2,2036773"
13/10/2010 22.00,"0,75867946","17,33819962","1,51378619"
13/10/2010 23.00,"0,57291904",,"2,11731976"
14/10/2010 0.00,"0,47128794","10,50061035","0,94936442"
14/10/2010 1.00,"0,39080042",,"0,93029363"
14/10/2010 2.00,"0,33476042","12,94260979","0,82515414"
14/10/2010 3.00,"0,27392878",,"0,76505045"
14/10/2010 4.00,"0,24900594","32,96702957","0,72837743"
14/10/2010 5.00,"0,22091662",,"0,71243596"
14/10/2010 6.00,"0,20608967","22,22220993","0,252874"
14/10/2010 7.00,"0,26432802",,"0,57118483"
14/10/2010 8.00,"0,39705647","21,24542046","0,32362974"
14/10/2010 9.00,"0,65328773",,"0,43144598"
14/10/2010 10.00,"0,85933779","14,65200996","0,74924221"
14/10/2010 11.00,"0,83459435",,"0,50334178"
14/10/2010 12.00,"0,81701567","24,90842056","0,51260665"
14/10/2010 13.00,"0,7595101",,"0,52641547"
14/10/2010 14.00,"0,8141055","34,18803024","0,71664227"
14/10/2010 15.00,"0,72591733",,"1,11419774"
14/10/2010 16.00,"0,68266437","20,02441978","0,56095584"
14/10/2010 17.00,"0,75962893",,"0,86727624"
14/10/2010 18.00,"0,85171752","29,05982971","0,73477945"
14/10/2010 19.00,"0,91799204",,"0,63071594"
14/10/2010 20.00,"1,03868488","27,59461975","0,76631662"
14/10/2010 21.00,"1,0217982",,"0,94952408"
14/10/2010 22.00,"0,90789732","24,66422081","1,03523684"
14/10/2010 23.00,"0,70287596",,"1,57606117"
15/10/2010 0.00,"0,57175055","34,18803024","0,93936324"
15/10/2010 1.00,,,"4,29919054"
15/10/2010 2.00,"0,46223938","30,28083038",
15/10/2010 3.00,"0,38086297",,"2,74859607"
15/10/2010 4.00,"0,3369914","37,6068306","2,08067522"
15/10/2010 5.00,"0,29931763",,"0,41339321"
15/10/2010 6.00,"0,29717869","22,22220993","0,56329901"
15/10/2010 7.00,"0,35227503",,"0,51152456"
15/10/2010 8.00,"0,48072094","37,6068306","0,47526342"
15/10/2010 9.00,"0,72915836",,"0,67114271"
15/10/2010 10.00,"0,92016477","20,51280975","0,65065118"
15/10/2010 11.00,"0,9909991",,"1,57556488"
15/10/2010 12.00,"1,00062083","36,14162064","8,57473787"
15/10/2010 13.00,"1,23288455",,"0,91878729"
15/10/2010 14.00,"1,51933359","30,76922989","0,7132099"
15/10/2010 15.00,"1,55619535",,"1,13323903"
15/10/2010 16.00,"1,38855185","29,7924099","1,57428447"
15/10/2010 17.00,"1,31757772",,"3,37581048"
15/10/2010 18.00,"1,35020355","27,35042","3,37439685"
15/10/2010 19.00,"1,43264011",,"3,04159885"
15/10/2010 20.00,"1,55451309","36,14162064","2,40851635"
15/10/2010 21.00,"1,39407512",,"1,20084512"
15/10/2010 22.00,"1,16790901","31,50181961","5,12010989"
15/10/2010 23.00,"0,96217467",,"3,55631577"
16/10/2010 0.00,"0,79928087","32,96702957","2,48563546"
16/10/2010 1.00,"0,67436025",,"2,02476056"
16/10/2010 2.00,"0,57861939","32,96702957","1,19631337"
16/10/2010 3.00,"0,54147919",,"1,000788"
16/10/2010 4.00,"0,48101802","26,37360954","0,88964312"
16/10/2010 5.00,"0,39656251",,"0,79836331"
16/10/2010 6.00,"0,35783791","23,68741989","0,95291781"
16/10/2010 7.00,"0,37844792",,"0,54060059"
16/10/2010 8.00,"0,38076278","22,95482063","0,40868247"
16/10/2010 9.00,"0,42669407",,"0,42185974"
16/10/2010 10.00,"0,4737123","18,80340958","0,57165163"
16/10/2010 11.00,"0,44245186",,"0,57966458"
16/10/2010 12.00,"0,55967299","16,84980965","0,62543873"
16/10/2010 13.00,"1,04910464",,"0,49667636"
16/10/2010 14.00,"1,25541449","24,90842056","0,57816145"
16/10/2010 15.00,"1,2754886",,"3,5925108"
16/10/2010 16.00,"1,05629036","19,04759979","1,0398703"
16/10/2010 17.00,"0,90377205",,"1,67231412"
16/10/2010 18.00,"0,96379751","19,78022003","0,95184895"
16/10/2010 19.00,"0,90808838",,"0,97479145"
16/10/2010 20.00,"0,82830335","16,36141014","1,72559373"
16/10/2010 21.00,"0,81365464",,"4,49115031"
16/10/2010 22.00,"0,87057072","20,26861954","3,70930512"
16/10/2010 23.00,"0,78251186",,"0,13422468"
17/10/2010 0.00,"0,65541386","20,26861954","7,86988466"
17/10/2010 1.00,,,"6,41653979"
17/10/2010 2.00,"0,50860289","20,75702095",
17/10/2010 3.00,"0,47781077",,"1,98111702"
17/10/2010 4.00,"0,39322012","18,31501007","1,99907622"
17/10/2010 5.00,"0,31712698",,"5,45520122"
17/10/2010 6.00,"0,28818372","32,96702957","0,57458771"
17/10/2010 7.00,"0,31371936",,"1,00466888"
