,Foggia,,
,Manfredonia - Scuola Elementare Ungaretti,,
Parm,SO2,NO2,PM10



04/03/2010 8.00,"3,50196628","5,96112653","17,10000038"
04/03/2010 9.00,"3,44597839","4,6009565","17,10000038"
04/03/2010 10.00,"3,70063418","5,81057374","17,10000038"
04/03/2010 11.00,"3,30871695","9,38101959","17,10000038"
04/03/2010 12.00,"3,27620855","8,8722536","17,10000038"
04/03/2010 13.00,"3,63742152","10,99427533","17,10000038"
04/03/2010 14.00,"3,6247792","23,3681772","17,10000038"
04/03/2010 15.00,"3,52725195","16,11697456","17,10000038"
04/03/2010 16.00,"3,43875464","16,26363261","17,10000038"
04/03/2010 17.00,"3,49654872","11,33171465","17,10000038"
04/03/2010 18.00,"3,36651103","8,13636113","17,10000038"
04/03/2010 19.00,"3,40082664","4,69700008","17,10000038"
04/03/2010 20.00,"3,33400262","3,92606256","17,10000038"
04/03/2010 21.00,"2,97820721","3,70282891","17,10000038"
04/03/2010 22.00,"3,04141884","3,08114785","17,10000038"
04/03/2010 23.00,"3,14255949","2,81378715","17,10000038"
05/03/2010 0.00,"3,07392827","2,52825481","17,10000038"
05/03/2010 1.00,,"2,54772279","12,19999981"
05/03/2010 2.00,"2,97098244",,"12,19999981"
05/03/2010 3.00,"3,08115303","3,15901978","12,19999981"
05/03/2010 4.00,"3,16423176","3,7988725","12,19999981"
05/03/2010 5.00,"3,12088621","3,88323376","12,19999981"
05/03/2010 6.00,"3,22925061","4,31542415","12,19999981"
05/03/2010 7.00,"3,26898378","7,41863839","12,19999981"
05/03/2010 8.00,"3,14255949","11,63801896","12,19999981"
05/03/2010 9.00,"3,20215976","15,95863037","12,19999981"
05/03/2010 10.00,"3,48390639","15,68737875","12,19999981"
05/03/2010 11.00,"3,35025734","12,08188785","12,19999981"
05/03/2010 12.00,"3,25634145","12,93329189","12,19999981"
05/03/2010 13.00,"3,46042691","11,34210063","12,19999981"
05/03/2010 14.00,"3,51280343","17,11503665","12,19999981"
05/03/2010 15.00,"3,95167757","13,64711988","12,19999981"
05/03/2010 16.00,"3,75662206","10,01827581","12,19999981"
05/03/2010 17.00,"3,61574925","5,14346738","12,19999981"
05/03/2010 18.00,"3,59768835","11,11367017","12,19999981"
05/03/2010 19.00,"3,28704468","8,1324683","12,19999981"
05/03/2010 20.00,"3,44959078","10,50237509","12,19999981"
05/03/2010 21.00,"3,42249993","14,32590856","12,19999981"
05/03/2010 22.00,"3,16965034","3,74825421","12,19999981"
05/03/2010 23.00,"3,27801372","2,71774357","12,19999981"
06/03/2010 0.00,"2,96375869","2,15057362","12,19999981"
06/03/2010 1.00,"3,04322504","6,14412596","12,5"
06/03/2010 2.00,"3,11366246","7,02408381","12,5"
06/03/2010 3.00,"3,20035357","3,3926375","12,5"
06/03/2010 4.00,"3,06851071","2,72942589","12,5"
06/03/2010 5.00,"3,16242557","3,16291453","12,5"
06/03/2010 6.00,"3,08837678","4,47636102","12,5"
06/03/2010 7.00,"3,07573446","5,68208542","12,5"
06/03/2010 8.00,"2,79398783","5,53153072","12,5"
06/03/2010 9.00,"3,09018298","4,9422963","12,5"
06/03/2010 10.00,"3,2834323","7,44589204","12,5"
06/03/2010 11.00,"3,24911669","5,24989312","12,5"
06/03/2010 12.00,"3,65367623","5,39914766","12,5"
06/03/2010 13.00,"3,7132765","4,36604244","12,5"
06/03/2010 14.00,"3,58865841","5,41602106","12,5"
06/03/2010 15.00,"3,79455006","4,09608334","12,5"
06/03/2010 16.00,"3,92458673","4,34657446","12,5"
06/03/2010 17.00,"3,73133741","6,92674389","12,5"
06/03/2010 18.00,"3,85776169","8,53221205","12,5"
06/03/2010 19.00,"3,67534952","19,39928584","12,5"
06/03/2010 20.00,"3,31594172","22,4739348","12,5"
06/03/2010 21.00,"3,44959078","28,3494152","12,5"
06/03/2010 22.00,"3,12991615","24,11314976","12,5"
06/03/2010 23.00,"2,99446192","11,7600103","12,5"
07/03/2010 0.00,"3,13894711","14,94240237","12,5"
07/03/2010 1.00,,"9,45889153","11,30000019"
07/03/2010 2.00,"3,08657059",,"11,30000019"
07/03/2010 3.00,"3,23647436","10,41541542","11,30000019"
07/03/2010 4.00,"3,36289966","5,81316832","11,30000019"
07/03/2010 5.00,"2,98181858","3,59380667","11,30000019"
07/03/2010 6.00,"3,06489832","3,68725376","11,30000019"
07/03/2010 7.00,"3,12630478","11,56403986","11,30000019"
07/03/2010 8.00,"3,07754065","8,35310545","11,30000019"
07/03/2010 9.00,"3,25995384","8,76582977","11,30000019"
07/03/2010 10.00,"3,41527516","7,88457367","11,30000019"
07/03/2010 11.00,"3,84692556","6,39721166","11,30000019"
07/03/2010 12.00,"3,76384683","4,81640448","11,30000019"
07/03/2010 13.00,"3,97515705","3,31736206","11,30000019"
07/03/2010 14.00,"4,13589594","2,59833917","11,30000019"
07/03/2010 15.00,"4,11964224","2,49580817","11,30000019"
07/03/2010 16.00,"3,97515705","2,03506397","11,30000019"
07/03/2010 17.00,"4,00766546","2,49710642","11,30000019"
07/03/2010 18.00,"4,09796896","2,36472336","11,30000019"
07/03/2010 19.00,"3,83608942","12,013096","11,30000019"
07/03/2010 20.00,"3,71147031","33,21383","11,30000019"
07/03/2010 21.00,"3,65548243","30,27674944","11,30000019"
07/03/2010 22.00,"3,5164148","18,3869545","11,30000019"
07/03/2010 23.00,"3,49474253","6,39072234","11,30000019"
08/03/2010 0.00,"3,5001611","2,28555318","11,30000019"
08/03/2010 1.00,"3,43875464","1,82610531","21,2999897"
08/03/2010 2.00,"3,60852449","1,70670091","21,2999897"
08/03/2010 3.00,"3,53086433","15,82884954","21,2999897"
08/03/2010 4.00,"3,34303257","2,69697734","21,2999897"
08/03/2010 5.00,"3,65006385","2,26997802","21,2999897"
08/03/2010 6.00,"3,70785894","2,40365933","21,2999897"
08/03/2010 7.00,"3,45681453","5,69246758","21,2999897"
08/03/2010 8.00,"3,38637812","8,48678484","21,2999897"
08/03/2010 9.00,"3,64103391","7,33427522","21,2999897"
08/03/2010 10.00,"3,5525366","5,5678721","21,2999897"
08/03/2010 11.00,"3,67354333","5,47442502","21,2999897"
08/03/2010 12.00,"3,64645248","7,15776511","21,2999897"
08/03/2010 13.00,"3,82886465","5,56138278","21,2999897"
08/03/2010 14.00,"4,12867219","5,57955251","21,2999897"
08/03/2010 15.00,"4,15395684","4,15059446","21,2999897"
08/03/2010 16.00,"4,06907192","3,62106414","21,2999897"
08/03/2010 17.00,"3,92639292","3,98187193","21,2999897"
08/03/2010 18.00,"3,70785894","4,21548965","21,2999897"
08/03/2010 19.00,"3,3917967","4,08440293","21,2999897"
08/03/2010 20.00,"3,15700801","4,13372297","21,2999897"
08/03/2010 21.00,"2,98543096","3,60938374","21,2999897"
08/03/2010 22.00,"3,1028253","3,51853123","21,2999897"
08/03/2010 23.00,"3,07754065","3,04221188","21,2999897"
09/03/2010 0.00,"2,84455815","2,96693453","21,2999897"
09/03/2010 1.00,,"2,85012662","23,2999897"
09/03/2010 2.00,"3,31955411",,"23,2999897"
09/03/2010 3.00,"3,13533473","5,56008453","23,2999897"
09/03/2010 4.00,"3,06851071","5,93127638","23,2999897"
09/03/2010 5.00,"3,26898378","7,32129656","23,2999897"
09/03/2010 6.00,"3,38637812","8,12208422","23,2999897"
09/03/2010 7.00,"3,12449859","19,7769632","23,2999897"
09/03/2010 8.00,"3,54170047","39,50721624","23,2999897"
09/03/2010 9.00,"3,47848781","26,14562488","23,2999897"
09/03/2010 10.00,"3,83067085","20,00929032","23,2999897"
09/03/2010 11.00,"3,74759212","9,2330633","23,2999897"
09/03/2010 12.00,"3,74036735","6,32323256","23,2999897"
09/03/2010 13.00,"3,63742152","4,72555198","23,2999897"
09/03/2010 14.00,"3,81983471","4,3335958","23,2999897"
09/03/2010 15.00,"3,91375059","5,30959532","23,2999897"
09/03/2010 16.00,"3,66993095","4,75021104","23,2999897"
09/03/2010 17.00,"3,68618566","10,39854966","23,2999897"
09/03/2010 18.00,"3,86318027","8,69833808","23,2999897"
09/03/2010 19.00,"3,69882798","5,0188719","23,2999897"
09/03/2010 20.00,"3,45681453","3,71970231","23,2999897"
09/03/2010 21.00,"3,56337274","3,55227612","23,2999897"
09/03/2010 22.00,"3,65548243","4,3621477","23,2999897"
09/03/2010 23.00,"3,70785894","3,77810626","23,2999897"
10/03/2010 0.00,"3,67534952","3,83651022","23,2999897"
10/03/2010 1.00,"3,69160423","3,01236174",13
10/03/2010 2.00,"3,78732529","2,62299823",13
10/03/2010 3.00,"3,82525329","2,32838389",13
10/03/2010 4.00,"3,86679265","2,16744702",13
10/03/2010 5.00,"4,13047838","8,28951042",13
10/03/2010 6.00,"3,66993095","11,03839855",13
10/03/2010 7.00,"3,81260994","23,85097632",13
10/03/2010 8.00,"4,11241748","47,64487944",13
10/03/2010 9.00,"3,95167757","33,83031616",13
10/03/2010 10.00,"3,81802852","13,61726591",13
10/03/2010 11.00,"3,68257327","8,64382887",13
10/03/2010 12.00,"3,85234413","17,45508202",13
10/03/2010 13.00,"3,77648915","16,2831025",13
10/03/2010 14.00,"3,95528996","18,1053169",13
10/03/2010 15.00,"3,79274387","7,96504019",13
10/03/2010 16.00,"3,53628189","6,46729602",13
10/03/2010 17.00,"3,55976137","5,42380864",13
10/03/2010 18.00,"3,70605275","7,64446662",13
10/03/2010 19.00,"3,89568969","23,3590952",13
10/03/2010 20.00,"3,59588216","26,71928224",13
10/03/2010 21.00,"3,55614899","19,37980256",13
10/03/2010 22.00,"3,35928728","18,81654074",13
10/03/2010 23.00,"3,46042691","12,71135075",13
11/03/2010 0.00,"3,22021965","12,18442076",13
11/03/2010 1.00,,"7,70416882","11,89999962"
11/03/2010 2.00,"3,11366246",,"11,89999962"
11/03/2010 3.00,"3,16784415","7,86250919","11,89999962"
11/03/2010 4.00,"3,18409886","5,93906205","11,89999962"
11/03/2010 5.00,"2,93847302","6,04548779","11,89999962"
11/03/2010 6.00,"3,16603796","17,73931421","11,89999962"
11/03/2010 7.00,"2,80663016","32,75049504","11,89999962"
11/03/2010 8.00,"3,19132261","24,75560088","11,89999962"
11/03/2010 9.00,"3,15700801","22,4622716","11,89999962"
11/03/2010 10.00,"3,06670451","15,89114059","11,89999962"
11/03/2010 11.00,"3,63742152","9,12793389","11,89999962"
11/03/2010 12.00,"3,44236601","14,72305773","11,89999962"
11/03/2010 13.00,"3,70966412","16,27012385","11,89999962"
11/03/2010 14.00,"3,3014932","18,2091385","11,89999962"
11/03/2010 15.00,"3,43152987","14,98133069","11,89999962"
11/03/2010 16.00,"3,57420887","18,82692673","11,89999962"
11/03/2010 17.00,"3,85415033","23,08913992","11,89999962"
11/03/2010 18.00,"3,45681453","19,26299848","11,89999962"
11/03/2010 19.00,"3,53266951","30,22741984","11,89999962"
11/03/2010 20.00,"3,34664495","44,44690648","11,89999962"
11/03/2010 21.00,"3,13533473","38,8842484","11,89999962"
11/03/2010 22.00,"3,14797705","35,26318808","11,89999962"
11/03/2010 23.00,"3,13894711","17,20069425","11,89999962"
12/03/2010 0.00,"3,16965034","10,69835509","11,89999962"
12/03/2010 1.00,"3,01252181","7,85861636","15,5"
12/03/2010 2.00,"2,87526138","5,64314754","15,5"
12/03/2010 3.00,"2,96556386","6,0740416","15,5"
12/03/2010 4.00,"3,03600128","5,71712665","15,5"
12/03/2010 5.00,"2,86261804","6,75412662","15,5"
12/03/2010 6.00,"3,15881319","11,34210063","15,5"
12/03/2010 7.00,"3,01071561","30,81666","15,5"
12/03/2010 8.00,"3,11005007","57,95388632","15,5"
12/03/2010 9.00,"3,09560155","40,72852536","15,5"
12/03/2010 10.00,"3,38637812","26,92952576","15,5"
12/03/2010 11.00,"3,55614899","13,87684094","15,5"
12/03/2010 12.00,"3,63561533","11,45371554","15,5"
12/03/2010 13.00,"4,04378726","10,39984218","15,5"
12/03/2010 14.00,"4,23161801","8,85278562","15,5"
12/03/2010 15.00,"3,82525329","4,41016949","15,5"
12/03/2010 16.00,"4,16840638","3,78848842","15,5"
12/03/2010 17.00,"3,84692556","4,36604244","15,5"
12/03/2010 18.00,"3,69160423","3,98706301","15,5"
12/03/2010 19.00,"3,63742152","12,04554455","15,5"
12/03/2010 20.00,"3,93722906","43,58382968","15,5"
12/03/2010 21.00,"3,65187004","25,76274688","15,5"
12/03/2010 22.00,"3,87221021","22,31040144","15,5"
12/03/2010 23.00,"3,4821002","13,79377793","15,5"
13/03/2010 0.00,"3,67354333","10,25189162","15,5"
13/03/2010 1.00,,"7,15906336","23,2999897"
13/03/2010 2.00,"3,4640393",,"23,2999897"
13/03/2010 3.00,"3,79816142","6,99553","23,2999897"
13/03/2010 4.00,"3,79093767","8,28951042","23,2999897"
13/03/2010 5.00,"3,48029401","6,78657326","23,2999897"
13/03/2010 6.00,"3,36831722","17,91452224","23,2999897"
13/03/2010 7.00,"3,45320316","26,89319776","23,2999897"
13/03/2010 8.00,"3,70785894","37,990006","23,2999897"
13/03/2010 9.00,"3,87040402","56,20434896","23,2999897"
13/03/2010 10.00,"3,65728862","36,95689504","23,2999897"
13/03/2010 11.00,"3,81260994","8,51923339","23,2999897"
13/03/2010 12.00,"4,10519372","7,51078723","23,2999897"
13/03/2010 13.00,"4,00586028","5,55878628","23,2999897"
13/03/2010 14.00,"4,09074521","8,1272753","23,2999897"
13/03/2010 15.00,"3,91736196","9,98193442","23,2999897"
13/03/2010 16.00,"4,01308403","5,95334086","23,2999897"
13/03/2010 17.00,"3,81441614","11,74443706","23,2999897"
13/03/2010 18.00,"3,72953121","19,50570776","23,2999897"
13/03/2010 19.00,"3,61394306","22,7036616","23,2999897"
13/03/2010 20.00,"3,3917967","13,9625081","23,2999897"
13/03/2010 21.00,"3,61574925","32,20148336","23,2999897"
13/03/2010 22.00,"3,37012341","11,81971823","23,2999897"
13/03/2010 23.00,"3,59226977","14,59846225","23,2999897"
14/03/2010 0.00,"3,23647436","6,31933973","23,2999897"
14/03/2010 1.00,"3,26356622","3,52631881","13,80000019"
14/03/2010 2.00,"3,20396595","3,25636162","13,80000019"
14/03/2010 3.00,"3,1046315","3,07725502","13,80000019"
14/03/2010 4.00,"3,24369913","3,0538942","13,80000019"
14/03/2010 5.00,"3,39360289","2,83455338","13,80000019"
14/03/2010 6.00,"3,51822099","4,29465983","13,80000019"
14/03/2010 7.00,"3,2834323","18,7711231","13,80000019"
14/03/2010 8.00,"3,30871695","18,95282428","13,80000019"
14/03/2010 9.00,"3,69340941","10,76974152","13,80000019"
14/03/2010 10.00,"3,73494979","7,10325399","13,80000019"
14/03/2010 11.00,"4,12686599","2,53604238","13,80000019"
14/03/2010 12.00,"3,70785894","4,57889202","13,80000019"
14/03/2010 13.00,"4,28218834","4,6892125","13,80000019"
14/03/2010 14.00,"4,10699992","5,27585043","13,80000019"
14/03/2010 15.00,"4,04198107","2,99289375","13,80000019"
14/03/2010 16.00,"3,94264763","3,21093632","13,80000019"
14/03/2010 17.00,"4,07629669","4,01691506","13,80000019"
14/03/2010 18.00,"3,93181048","4,6178299","13,80000019"
14/03/2010 19.00,"3,66270618","9,86253002","13,80000019"
14/03/2010 20.00,"3,65187004","8,04031754","13,80000019"
14/03/2010 21.00,"3,47487543","7,73142438","13,80000019"
14/03/2010 22.00,"3,66270618","5,75606262","13,80000019"
14/03/2010 23.00,"3,45862072","7,57308402","13,80000019"
15/03/2010 0.00,"3,45681453","8,28042459","13,80000019"
15/03/2010 1.00,,"7,2057869","19,89999962"
15/03/2010 2.00,"3,52363956",,"19,89999962"
15/03/2010 3.00,"3,78371291","3,69504134","19,89999962"
15/03/2010 4.00,"3,5525366","3,82742439","19,89999962"
15/03/2010 5.00,"3,38276574","6,82810572","19,89999962"
15/03/2010 6.00,"3,4821002","20,13647656","19,89999962"
15/03/2010 7.00,"3,52544576","41,03999016","19,89999962"
15/03/2010 8.00,"3,62658539","56,29648824","19,89999962"
15/03/2010 9.00,"3,58685222","36,62462768","19,89999962"
15/03/2010 10.00,"3,7132765","24,72055392","19,89999962"
15/03/2010 11.00,"3,93361667","16,26103802","19,89999962"
15/03/2010 12.00,"4,15034547","6,59189342","19,89999962"
15/03/2010 13.00,"4,42847972","5,22523406","19,89999962"
15/03/2010 14.00,"4,02392017","4,93191414","19,89999962"
15/03/2010 15.00,"4,01127784","4,2427433","19,89999962"
15/03/2010 16.00,"4,27496459","3,64053022","19,89999962"
15/03/2010 17.00,"4,10338753","3,07336218","19,89999962"
15/03/2010 18.00,"4,27857595","7,51338182","19,89999962"
15/03/2010 19.00,"4,14312071","25,43049864","19,89999962"
15/03/2010 20.00,"4,65784983","56,96878568","19,89999962"
15/03/2010 21.00,"4,0022479","50,74289304","19,89999962"
15/03/2010 22.00,"4,08171425","52,36134368","19,89999962"
15/03/2010 23.00,"3,69160423","26,84516832","19,89999962"
16/03/2010 0.00,"3,7331436","21,85356728","19,89999962"
16/03/2010 1.00,"3,5344757","11,23826565","25,70000076"
16/03/2010 2.00,"3,70605275","7,12012739","25,70000076"
16/03/2010 3.00,"3,45681453","5,99616966","25,70000076"
16/03/2010 4.00,"3,40263284","5,56657386","25,70000076"
16/03/2010 5.00,"3,49113014","6,79565908","25,70000076"
16/03/2010 6.00,"3,83608942","24,7854472","25,70000076"
16/03/2010 7.00,"3,77829535","51,76172136","25,70000076"
16/03/2010 8.00,"3,660901","49,03230312","25,70000076"
16/03/2010 9.00,"3,68257327","40,9257864","25,70000076"
16/03/2010 10.00,"4,16659917","44,77007272","25,70000076"
16/03/2010 11.00,"3,90833202","20,74906224","25,70000076"
16/03/2010 12.00,"4,09796896","8,99944558","25,70000076"
16/03/2010 13.00,"4,33456384","8,6360413","25,70000076"
16/03/2010 14.00,"4,58199587","6,37125435","25,70000076"
16/03/2010 15.00,"4,31108537","5,89882974","25,70000076"
16/03/2010 16.00,"4,21175193","4,80342391","25,70000076"
16/03/2010 17.00,"4,14673309","9,41606273","25,70000076"
16/03/2010 18.00,"4,12325361","21,8405848","25,70000076"
16/03/2010 19.00,"4,11964224","34,01201352","25,70000076"
16/03/2010 20.00,"4,19369103","44,04716464","25,70000076"
16/03/2010 21.00,"3,92097434","13,55626546","25,70000076"
16/03/2010 22.00,"3,83970181","12,93847914","25,70000076"
16/03/2010 23.00,"3,68979804","15,09554974","25,70000076"
17/03/2010 0.00,"3,93542286","16,95669246","25,70000076"
17/03/2010 1.00,,"19,33957408","28,10000038"
17/03/2010 2.00,"3,88846492",,"28,10000038"
17/03/2010 3.00,"3,83067085","6,99942474","28,10000038"
17/03/2010 4.00,"3,94264763","4,88519059","28,10000038"
17/03/2010 5.00,"3,89207731","4,14151054","28,10000038"
17/03/2010 6.00,"3,57420887","6,57242352","28,10000038"
17/03/2010 7.00,"3,61936164","12,37131876","28,10000038"
17/03/2010 8.00,"3,69160423","48,84670528","28,10000038"
17/03/2010 9.00,"3,87040402","46,58450336","28,10000038"
17/03/2010 10.00,"3,96973848","23,60178536","28,10000038"
17/03/2010 11.00,"4,16479399","12,04813722","28,10000038"
17/03/2010 12.00,"4,14312071","7,9961905","28,10000038"
17/03/2010 13.00,"4,04739965","6,16489219","28,10000038"
17/03/2010 14.00,"4,16118161","4,57370094","28,10000038"
17/03/2010 15.00,"4,09796896","4,00523274","28,10000038"
17/03/2010 16.00,"4,12686599","3,43416997","28,10000038"
17/03/2010 17.00,"3,99863552","3,74565962","28,10000038"
17/03/2010 18.00,"4,00405409","5,0785741","28,10000038"
17/03/2010 19.00,"4,12506082","22,54922936","28,10000038"
17/03/2010 20.00,"4,05642959","48,977792","28,10000038"
17/03/2010 21.00,"3,84331317","38,3300552","28,10000038"
17/03/2010 22.00,"3,47487543","46,7337732","28,10000038"
17/03/2010 23.00,"3,96070752","28,998348","28,10000038"
18/03/2010 0.00,"3,83428323","21,57451088","28,10000038"
18/03/2010 1.00,"3,63380914","14,36354246","30,39999962"
18/03/2010 2.00,"3,49113014","13,3992329","30,39999962"
18/03/2010 3.00,"3,63380914","7,78723375","30,39999962"
18/03/2010 4.00,"3,61213687","7,12791306","30,39999962"
18/03/2010 5.00,"4,02753255","8,28691392","30,39999962"
18/03/2010 6.00,"3,60130073","10,84760581","30,39999962"
18/03/2010 7.00,"3,65367623","37,99390648","30,39999962"
18/03/2010 8.00,"3,66451237","48,26006544","30,39999962"
18/03/2010 9.00,"4,09616276","45,46705408","30,39999962"
18/03/2010 10.00,"3,86498646","21,41357784","30,39999962"
18/03/2010 11.00,"4,20994574","16,29477909","30,39999962"
18/03/2010 12.00,"4,11241748","10,71392833","30,39999962"
18/03/2010 13.00,"4,05101102","11,93263713","30,39999962"
18/03/2010 14.00,"3,9823808","13,89241418","30,39999962"
18/03/2010 15.00,"4,16118161","7,97023318","30,39999962"
18/03/2010 16.00,"4,22078188","8,73727596","30,39999962"
18/03/2010 17.00,"4,23703659","5,96242478","30,39999962"
18/03/2010 18.00,"4,25509647","6,06885052","30,39999962"
18/03/2010 19.00,"4,28760691","8,72689189","30,39999962"
18/03/2010 20.00,"4,1810487","52,24063912","30,39999962"
18/03/2010 21.00,"4,15576405","54,0381868","30,39999962"
18/03/2010 22.00,"4,33275866","58,51584224","30,39999962"
18/03/2010 23.00,"4,20452717","20,78800968","30,39999962"
19/03/2010 0.00,"4,00585927","12,98910317","30,39999962"
19/03/2010 1.00,,"11,82880214","33,20000076"
19/03/2010 2.00,"4,00044171",,"33,20000076"
19/03/2010 3.00,"4,03114494","9,90536074","33,20000076"
19/03/2010 4.00,"3,73494979","7,24342462","33,20000076"
19/03/2010 5.00,"4,02030779","19,69908744","33,20000076"
19/03/2010 6.00,"3,90110725","52,82079728","33,20000076"
19/03/2010 7.00,"3,94264763","55,64107376","33,20000076"
19/03/2010 8.00,"4,03295113","47,0335748","33,20000076"
19/03/2010 9.00,"3,74397973","49,52160304","33,20000076"
19/03/2010 10.00,"4,09616276","38,51175256","33,20000076"
19/03/2010 11.00,"4,28218834","16,39341534","33,20000076"
19/03/2010 12.00,"4,37249183","8,15323262","33,20000076"
19/03/2010 13.00,"4,4519592","6,33361663","33,20000076"
19/03/2010 14.00,"4,32011532","6,6567867","33,20000076"
