, TARANTO,,,,,
,TA V.Archimede,,,,,
,SO2,NOX,NO2,CO,H2S,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3


09/03/2009 20.00,"1,191242","18,411852","9,780763","0,173516","0,493079","19,0476"
09/03/2009 21.00,"1,207581","30,080731","18,967094","0,197114","1,397695",
09/03/2009 22.00,"2,210927","27,49714","17,930094","0,624489","2,24955","26,86202"
09/03/2009 23.00,"7,301554","31,59559","21,13584","0,481478","0,765519",
10/03/2009 0.00,"12,367299","41,029759","30,453264","0,504366","3,818958","28,327221"
10/03/2009 1.00,"6,07615","18,516907","9,527679","1,313144","1,081127",
10/03/2009 2.00,"14,301948","31,459417","21,224079","0,818328","2,514315","40,537231"
10/03/2009 3.00,"8,678093","27,779887","18,09493","0,915642","1,845685",
10/03/2009 4.00,"7,526954","37,592807","26,27931","0,634275","3,105241","35,164822"
10/03/2009 5.00,"6,437087","24,514114","14,489439","0,548287","1,870627",
10/03/2009 6.00,"13,278928","53,724541","40,833646","0,92602","7,894049","37,606831"
10/03/2009 7.00,"17,157512","48,247445","35,037342","0,568927","3,910091",
10/03/2009 8.00,"18,962188","66,065278","44,71298","0,637235","8,915699","32,234421"
10/03/2009 9.00,"33,3217","67,144374","44,210695","1,067531","1,724815",
10/03/2009 10.00,"17,824053","27,883651","16,750334","0,434676","0,455666","45,909641"
10/03/2009 11.00,"6,51878","21,284651","11,49784","0,290047","0,53145",
10/03/2009 12.00,"9,439328","22,223653","12,138991","0,616636","0,34151","49,328442"
10/03/2009 13.00,"10,545903","22,904555","13,16172","0,906091","0,549677",
10/03/2009 14.00,"9,96291","20,733421","11,157806","0,955103","0,316568","53,724041"
10/03/2009 15.00,"8,401448","19,20948","10,533531","0,953012","0,433602",
10/03/2009 16.00,"18,260366","28,34018","18,714008","0,91714","0,617787","40,537231"
10/03/2009 17.00,"8,531415","21,378033","13,403117","1,04338","0,324242",
10/03/2009 18.00,"3,622371","26,848666","18,868458","0,952735","0,424009","33,211231"
10/03/2009 19.00,"3,493517","29,759075","20,803573","1,029608","0,371247",
10/03/2009 20.00,"3,479778","32,639655","23,456435","0,919153","0,513223","22,46641"
10/03/2009 21.00,"3,098045","52,069629","35,944547","1,319734","0,652322",
10/03/2009 22.00,"2,762359","58,943574","43,276245","1,556547","0,562148","21,001221"
10/03/2009 23.00,"2,216126","35,120764","24,924316","1,404341","0,358777",
11/03/2009 0.00,"2,302275","47,391442","33,482485","1,406472","0,584212","22,46641"
11/03/2009 1.00,"2,23952","25,069207","16,419374","1,394475","0,50363",
11/03/2009 2.00,"2,286308",,,"1,377586","0,444153","16,11721"
11/03/2009 3.00,,"14,168151","5,648339",,"0,753048",
11/03/2009 4.00,"2,105978","15,207026","6,743744",,"0,563107","25,39682"
11/03/2009 5.00,"1,770664","19,781456","11,029316",,,
11/03/2009 6.00,"1,907922","15,427514","7,029275","2,240703","0,832669","13,67521"
11/03/2009 7.00,"1,695808","36,115537","25,146259","1,73097","0,471973",
11/03/2009 8.00,"1,376772","34,419077","24,113149","1,319576","0,477729","14,65201"
11/03/2009 9.00,"1,3214","48,645619","34,702492","1,200716","0,420172",
11/03/2009 10.00,"1,625391","32,172745","20,599811","1,143653","0,4902","10,25641"
11/03/2009 11.00,"1,841328","27,360968","16,93593","1,10439","0,54584",
11/03/2009 12.00,"1,297352","22,131572","12,266182","1,141246","0,560228","7,326007"
11/03/2009 13.00,"1,200544","20,617994","11,662676","1,11019","0,576536",
11/03/2009 14.00,"0,970054","27,018567","16,555656","1,144877","0,603397","16,11721"
11/03/2009 15.00,"1,314371","21,890335","12,205181","1,060744","0,537206",
11/03/2009 16.00,"0,921342","15,776399","6,514021","0,902184","0,467178","15,62881"
11/03/2009 17.00,"0,977208","16,300377","7,24083","0,962601","0,383719",
11/03/2009 18.00,"0,794814","19,747728","10,519248","1,160938","0,427846","12,69841"
11/03/2009 19.00,"1,144802","32,076763","22,302619","1,191324","0,477729",
11/03/2009 20.00,"0,801719","54,61559","38,738877","1,246532","0,4902","22,46641"
11/03/2009 21.00,"1,059957","36,237466","25,740681","1,35237","0,622583",
11/03/2009 22.00,"0,808502","27,597023","17,449882","1,380071","0,535287","21,97802"
11/03/2009 23.00,"0,892855","22,049852","12,345359","1,361721","0,769356",
12/03/2009 0.00,"0,847842","18,829479","9,271999","1,305488","0,475812","27,35042"
12/03/2009 1.00,"0,859188","17,367788","7,652254","1,30091","0,647525",
12/03/2009 2.00,"0,856968","15,828279","5,817063","1,293491","0,438399","31,746031"
12/03/2009 3.00,"0,745238","17,296454","7,33038","1,247084","0,435521",
12/03/2009 4.00,"0,844266","27,774705","17,356445","1,334691","3,423729","31,746031"
12/03/2009 5.00,"0,905064","12,271973","2,626893","1,305725","0,508427",
12/03/2009 6.00,"0,705775","14,447001","5,088956","0,763238","0,578455","41,514042"
12/03/2009 7.00,"1,066","25,935591","15,944358","0,425324","0,471014",
12/03/2009 8.00,"1,161327","49,973715","32,083397","0,664938","2,804023","30,28083"
12/03/2009 9.00,"2,931128","55,319855","33,355316","0,842202","0,745373",
12/03/2009 10.00,"3,473254","34,119506","19,42005","0,513165","0,769356","28,81562"
12/03/2009 11.00,"2,792884","20,012311","7,722338","0,336533","0,43648",
12/03/2009 12.00,"1,932093","16,510486","5,039636","0,303227","0,439358","46,88644"
12/03/2009 13.00,"1,390215","15,69469","4,97085","0,312383","0,363572",
12/03/2009 14.00,"1,17995","16,103237","5,339445","0,307529","0,347266","43,46764"
12/03/2009 15.00,"1,51559","14,505364","4,733339","0,272013","0,466219",
12/03/2009 16.00,,"15,771211","5,749573","0,298452","0,434561","59,58485"
12/03/2009 17.00,"1,495872","18,819101","8,358296","0,273236","0,537206",
12/03/2009 18.00,"2,476691","22,489536","11,889802","0,508037","0,538165","64,468849"
12/03/2009 19.00,"13,730343","50,840097","36,680456","0,941844","1,777576",
12/03/2009 20.00,"11,548054","45,956964","32,383197","0,715528","1,490746","62,515251"
12/03/2009 21.00,"21,546649","58,184854","41,908267","0,939318","2,09894",
12/03/2009 22.00,"9,774592","32,944447","22,393478","0,510484","0,956418","64,95726"
12/03/2009 23.00,"8,766517","24,783879","14,582889","0,391386","0,582294",
13/03/2009 0.00,"3,298645","17,557145","7,83785","0,393437","0,630258","67,399261"
13/03/2009 1.00,"3,058201","23,834495","13,823631","0,341861","0,628339",
13/03/2009 2.00,"5,410003",,,"0,430887","2,194869","48,84005"
13/03/2009 3.00,,"23,506356","14,337584",,"1,721937",
13/03/2009 4.00,"5,118984","24,016077","14,37523","0,562809","2,885563","54,21244"
13/03/2009 5.00,"5,458299","27,656678","17,726334","0,516442",,
13/03/2009 6.00,"5,255911","40,424076","29,360441","0,627607",,"51,770451"
13/03/2009 7.00,"5,312181","48,365472","35,207358","0,458669","1,793884",
13/03/2009 8.00,"6,795675","48,081426","31,773196","0,457406","1,146359","64,468849"
13/03/2009 9.00,"8,922724","77,5007","44,148403","0,430848","1,82746",
13/03/2009 10.00,"6,921348","39,737994","24,26112","0,356541","1,156911","89,377281"
13/03/2009 11.00,"9,658","44,505682","27,551211","0,346834","1,044673",
13/03/2009 12.00,"4,597257","24,302705","13,583524","0,34123","0,629298","67,88765"
13/03/2009 13.00,"2,295768","17,083749","8,405019","0,437873","0,527613",
13/03/2009 14.00,"2,169345","15,996886","7,456274","0,325524","0,468137","57,631241"
13/03/2009 15.00,"2,062243","12,584544","4,521786","0,25319","0,353979",
13/03/2009 16.00,"1,868577","16,893094","8,659404","0,277458","0,4902","38,58363"
13/03/2009 17.00,"2,402402","15,453452","7,22136","0,304134","0,39523",
13/03/2009 18.00,"2,063462","17,099314","8,237593","0,347228","0,377962","36,630032"
13/03/2009 19.00,"1,712987","20,192593","10,128594","0,285193","0,455666",
13/03/2009 20.00,"1,432006","37,347669","27,359132","0,303149","0,4902","29,79241"
13/03/2009 21.00,"1,920158","41,024599","30,390952","0,369011","0,417294",
13/03/2009 22.00,"1,811836","31,197416","20,764645","0,379035","0,547758","30,28083"
13/03/2009 23.00,"1,681756","26,31042","15,852203","0,366682","0,571741",
14/03/2009 0.00,"1,658779","27,536068","17,183819","0,423665","0,558311","24,42001"
14/03/2009 1.00,"1,342441","41,709401","30,297512","0,629698","1,658623",
14/03/2009 2.00,"1,808648","31,952252","21,100794","0,736404","1,205836","37,606831"
14/03/2009 3.00,"1,759129","17,331473","7,419934","0,342493","0,607234",
14/03/2009 4.00,"1,781731","16,710219","6,703508","0,296164","0,563107","50,793652"
14/03/2009 5.00,"1,675004","14,959306","5,486105","0,32138","0,474852",
14/03/2009 6.00,"1,727993","19,895582","10,390758","0,333179","0,428805","36,630032"
14/03/2009 7.00,"1,870639","65,086048","44,132821","0,471651","0,565985",
14/03/2009 8.00,"2,095443","34,281623","22,140387","0,304411","0,507467","32,722832"
14/03/2009 9.00,"2,391053","27,109348","15,456355","0,32351","0,461421",
14/03/2009 10.00,"3,018852","28,097643","15,849608","0,454329","0,528572","35,164822"
14/03/2009 11.00,"1,936946","14,666188","5,033149","0,225329","0,596682",
14/03/2009 12.00,"1,745812","13,824452","4,259617","0,263766","0,412497","44,932831"
14/03/2009 13.00,"2,1489","30,79794","17,992399","0,435545","0,623542",
14/03/2009 14.00,"2,33075","24,342915","13,6614","0,331798","0,515142","34,67643"
14/03/2009 15.00,"2,939885","22,014844","11,892397","0,253347","0,463341",
14/03/2009 16.00,"2,455391","26,730639","16,23508","0,296637","0,529532","37,118431"
14/03/2009 17.00,"1,846349","10,844006","2,643764","0,141748","0,426887",
14/03/2009 18.00,"1,642648","13,369214","5,087658","0,287127","0,443195","34,67643"
14/03/2009 19.00,"1,627924","22,221053","13,378461","0,340006","0,496915",
14/03/2009 20.00,"1,515382","41,676973","30,907517","0,473625","0,534328","19,0476"
14/03/2009 21.00,"1,69151","64,25989","46,496264","0,581041","0,641769",
14/03/2009 22.00,"1,369827","38,776946","27,546031","0,484832","0,494037","31,746031"
14/03/2009 23.00,"1,338971","30,255812","19,704287","0,440043","0,60052",
15/03/2009 0.00,"1,448794","51,532681","32,575277","0,494659","0,605316","33,699631"
15/03/2009 1.00,"1,368327","31,070324","19,835355","0,417155","0,575578",
15/03/2009 2.00,"1,223428",,,"0,381837","0,634095","31,25762"
15/03/2009 3.00,,"24,346795","15,034549",,"0,80581",
15/03/2009 4.00,"1,435296","20,756766","11,471893","0,462141","0,396189","32,722832"
15/03/2009 5.00,"1,272956","30,731805","21,006054","0,388979",,
15/03/2009 6.00,"1,591118","27,602205","18,075461","0,381757","1,012057","21,48962"
15/03/2009 7.00,"1,176422","32,543673","21,290291","0,380573","1,020691",
15/03/2009 8.00,"1,625883","39,916977","22,211779","0,397699","0,939151","20,02442"
15/03/2009 9.00,"1,777049","28,071715","14,982632","0,282904","0,717553",
15/03/2009 10.00,"1,806227","19,597274","8,550382","0,318578","0,83075","10,74481"
15/03/2009 11.00,"1,677409","18,640119","8,019551","0,333811","0,676303",
15/03/2009 12.00,"1,92511","16,546802","6,074041","0,284957","0,659995","18,55921"
15/03/2009 13.00,"1,589256","15,48458","5,329063","0,233459","0,58517",
15/03/2009 14.00,"1,280406","13,865955","4,316722","0,209821","0,615868","36,630032"
15/03/2009 15.00,"1,17487","10,677992","2,355637","0,218581","0,520898",
15/03/2009 16.00,"1,360179","11,220128","2,826766","0,265699","0,548718","27,83882"
15/03/2009 17.00,"1,032085","11,284975","2,735915","0,245613","0,594763",
15/03/2009 18.00,"1,195356","13,663627","4,76449","0,307213","0,700287","24,42001"
15/03/2009 19.00,"1,291891","18,183585","8,562062","0,346438","0,577496",
15/03/2009 20.00,"1,375079","41,28788","31,255328","0,350149","0,678222","18,55921"
15/03/2009 21.00,"1,222361","43,503122","32,73103","0,455275","0,784703",
15/03/2009 22.00,"1,179526","39,770421","29,01003","0,429151","0,834588","21,001221"
15/03/2009 23.00,"1,209635","43,979077","32,509086","0,413604","0,79142",
16/03/2009 0.00,"0,965659","36,917086","26,019738","0,390557","0,761681","26,37361"
16/03/2009 1.00,"0,835601","21,422123","11,31485","0,347662","0,575578",
16/03/2009 2.00,"1,222671","18,400179","8,86317","0,287915","0,862407","35,164822"
16/03/2009 3.00,"1,087337","13,71421","4,340083","0,272289","0,698368",
16/03/2009 4.00,"0,832497","14,091629","4,691809","0,268738","0,562148","29,79241"
16/03/2009 5.00,"1,042328","18,225088","8,37517","0,298531","0,512264",
16/03/2009 6.00,"0,943","30,451659","14,808713","0,313172","0,5727","25,39682"
16/03/2009 7.00,"1,441815","132,426287","50,480736","0,433058","0,77607",
16/03/2009 8.00,"0,953553","121,413681","56,510632","0,475875","0,812523","19,53602"
16/03/2009 9.00,"1,037361","55,694646","34,73624","0,452711","0,616827",
16/03/2009 10.00,"0,962555","29,053528","15,404439","0,348452","0,498834","22,954821"
16/03/2009 11.00,"1,015944","32,158482","17,689989","0,34344","0,533369",
16/03/2009 12.00,"1,046984","24,057567","12,024784","0,390439","0,476771","34,67643"
16/03/2009 13.00,"0,975902","18,062965","8,1727","0,389412","0,556392",
16/03/2009 14.00,"0,682573","21,769706","11,436839","0,353068","0,393312","38,09523"
16/03/2009 15.00,"0,778487","22,428581","12,311609","0,325524","0,510345",
16/03/2009 16.00,"0,836221","21,951288","12,364827","0,339966","0,558311","36,630032"
16/03/2009 17.00,"0,86602","29,415374","19,095584","0,399081","0,375086",
16/03/2009 18.00,"1,080508","33,474893","22,577775","0,323906","0,524735","41,025631"
16/03/2009 19.00,"0,903268","29,359601","19,805527","0,471691","0,447992",
16/03/2009 20.00,"1,172386","22,17048","11,86125","0,399357","0,42305","39,072041"
16/03/2009 21.00,"0,770416","19,118703","9,422552","0,480018","0,302178",
16/03/2009 22.00,"0,708026","20,439012","10,201267","0,383612","0,487322","44,932831"
16/03/2009 23.00,"0,855467","17,745208","8,393339","0,354765","0,494037",
17/03/2009 0.00,"0,828772","25,903163","16,085818","0,523032","0,719472","50,793652"
17/03/2009 1.00,"1,018738","17,14341","7,923509","0,326551","0,451829",
17/03/2009 2.00,"0,914443",,,"0,268422","0,537206","46,398041"
17/03/2009 3.00,,"30,347893","20,877568",,"1,262434",
17/03/2009 4.00,"1,357322","12,585841","2,925404","0,336691","0,557351","39,56044"
17/03/2009 5.00,"1,163051","27,817495","17,182526","0,530411",,
17/03/2009 6.00,"1,52712","36,044219","22,986598","0,585421","3,982038","43,956032"
17/03/2009 7.00,"1,404572","26,066582","14,360949","0,334836","0,718513",
17/03/2009 8.00,"1,812158","31,446434","17,956054","0,307331","0,619705",
17/03/2009 9.00,"1,816519","24,202841","11,100691","0,261634","0,737699",
17/03/2009 10.00,"1,723494","20,362494","7,482233","0,309463","0,377962",
17/03/2009 11.00,"1,643614","21,432506","9,883296","0,32067","0,619705",
17/03/2009 12.00,"1,785176","17,636262","7,355041","0,308199","0,488281",
17/03/2009 13.00,"1,836253","14,900942","5,16683","0,325801","0,506508",
17/03/2009 14.00,"1,64239","15,066955","5,406935","0,271106","0,39523",
17/03/2009 15.00,"1,339188","13,13965","4,216786","0,24873","0,45087",
17/03/2009 16.00,"1,463304","14,065691","5,234318","0,263292","0,509386",
17/03/2009 17.00,"1,318512","12,815407","4,508808","0,29198","0,390433",
17/03/2009 18.00,"1,446332","13,357542","4,947489","0,318262","0,401946",
17/03/2009 19.00,"1,124021","16,916441","8,036425","0,399871","0,385637",
17/03/2009 20.00,"0,984625","16,562367","7,121424","0,345176","0,328079",
17/03/2009 21.00,"1,068959","22,016144","11,9547","0,506695","0,402904",
17/03/2009 22.00,"1,626892","36,329549","25,199471","0,715253","3,046726",
17/03/2009 23.00,"3,5717","43,424004","32,313105","0,840979","6,744811",
18/03/2009 0.00,"3,956633","38,326881","28,066477","0,89149","2,79539",
18/03/2009 1.00,"2,620583","37,780871","27,629088","0,62591","2,813617",
18/03/2009 2.00,"4,026348","36,700477","26,621941","0,660045","5,913102",
18/03/2009 3.00,"4,531884","38,334642","28,267639","0,591222","6,018624",
18/03/2009 4.00,"4,226925","31,947052","22,220862","0,735299","2,298473",
18/03/2009 5.00,"2,863077","21,960371","12,354441","0,582462","1,659582",
18/03/2009 6.00,"1,940573","16,244607","6,656787","0,333969","0,542962",
18/03/2009 7.00,"1,881401","34,520241","22,514181","0,472125","0,788542",
18/03/2009 8.00,"2,844848","34,697962","21,614739","0,467706","0,663833",
18/03/2009 9.00,,"48,026971","28,261157","0,726183","1,330545",
18/03/2009 10.00,,"30,367359","17,135795","0,621925","0,595722",
18/03/2009 11.00,"4,355422","19,169272","9,680829","0,349912","0,495956",
18/03/2009 12.00,"3,921998","17,777632","8,201254","0,350582","0,525694",
18/03/2009 13.00,"3,273009","17,651825","8,541296","0,375048","0,511305",
18/03/2009 14.00,"2,283565","15,340617","6,799552","0,330969","0,397148",
18/03/2009 15.00,"1,640004","12,670145","4,754106","0,309345","0,510345",
18/03/2009 16.00,"1,498354","11,445802","3,731383","0,256188","0,384679",
18/03/2009 17.00,"0,96964","11,689631","4,445213","0,240088","0,454707",
18/03/2009 18.00,"0,840011","10,917933","4,083105","0,258438","0,465259",
18/03/2009 19.00,"0,680911","12,7752","5,467935","0,333337","0,516101",
18/03/2009 20.00,"1,050053","15,506629","7,525062","0,316605","0,527613",
18/03/2009 21.00,"1,028836","18,405366","10,127296","0,414077","0,511305",
18/03/2009 22.00,"1,254132","17,191399","8,721701","0,4417","0,405782",
18/03/2009 23.00,"1,233416","24,556905","15,901524","0,475006","3,197333",
19/03/2009 0.00,"1,513263","24,259894","15,347333","0,599984","2,509518",
19/03/2009 1.00,"1,446503","28,910854","19,569301","0,653494","4,950927",
19/03/2009 2.00,"1,475474",,,"0,34561","1,965597",
19/03/2009 3.00,,"11,65202","3,033126",,"0,850896",
19/03/2009 4.00,"0,709163","11,735026","3,374468","0,295927","0,447032",
19/03/2009 5.00,"0,742543","12,211017","3,914382","0,271342",,
19/03/2009 6.00,"0,72714","20,22112","11,65229","0,302636","0,935314",
19/03/2009 7.00,"0,608651","32,373774","22,811383","0,336178","0,615868",
19/03/2009 8.00,"0,90526","27,929041","17,836656","0,226552","0,618746",
19/03/2009 9.00,"1,053346","17,97477","8,708722","0,242889","0,564067",
19/03/2009 10.00,"1,001897","18,087609","7,608127","0,224777","0,569821",
19/03/2009 11.00,"1,00698","29,2792","16,337611","0,406303","0,489241",
19/03/2009 12.00,"1,407603","27,681324","16,650396","0,400383","0,620664",
19/03/2009 13.00,"1,473155","26,734519","15,991078","0,349556","0,589968",
19/03/2009 14.00,"1,223161","17,987742","9,124041","0,338665","0,49212",
19/03/2009 15.00,"0,952122","16,404135","8,1727","0,267277","0,690694",
19/03/2009 16.00,"1,06268","19,427372","11,030607","0,245731","0,431683",
19/03/2009 17.00,,,,"1,213147","0,702294",
