"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
13/04/2011 13.00,"21,75297696","40,927316",
13/04/2011 14.00,"12,67047028","17,29450844","27,10622025"
13/04/2011 15.00,"12,13704905","17,30682937",
13/04/2011 16.00,"5,44392479","10,98537497","27,10622025"
13/04/2011 17.00,"7,26224253","34,09356032",
13/04/2011 18.00,,,
13/04/2011 19.00,"27,61935624","33,06052584",
13/04/2011 20.00,"31,50259","40,85534832",
13/04/2011 21.00,"19,93464584","26,14700152",
13/04/2011 22.00,"11,83139673","14,84971052","5,37240601"
13/04/2011 23.00,"8,78983875","9,80188712",
14/04/2011 0.00,"7,19021175","7,75850213","11,23320961"
14/04/2011 1.00,"5,86832952","6,09902379",
14/04/2011 2.00,,,"10,01220989"
14/04/2011 3.00,"12,40960465","12,62021145",
14/04/2011 4.00,"9,15389311","9,77075785","6,59340715"
14/04/2011 5.00,"14,2480328","18,2659421",
14/04/2011 6.00,"23,42982008","31,41077576","3,17460299"
14/04/2011 7.00,"28,4227404","46,15413128",
14/04/2011 8.00,"32,77580992","60,3261812","8,54700947"
14/04/2011 9.00,"21,8587488","35,4651144",
14/04/2011 10.00,"13,95147204","19,92866128","21,97801971"
14/04/2011 11.00,"16,86195094","22,46359088",
14/04/2011 12.00,"14,0007959","20,31515296","26,86202049"
14/04/2011 13.00,"14,85803728","25,32795808",
14/04/2011 14.00,"14,1357659","19,81581504","19,53602028"
14/04/2011 15.00,"16,22663732","22,63997288",
14/04/2011 16.00,"15,27141168","21,52263832","15,38461018"
14/04/2011 17.00,"17,30646991","25,13471224",
14/04/2011 18.00,"23,43695184","31,32192512","14,16361046"
14/04/2011 19.00,"31,8789672","37,43910144",
14/04/2011 20.00,"32,79915544","33,95218704","7,08180714"
14/04/2011 21.00,"24,13846464","24,67753392",
14/04/2011 22.00,"17,39083691","17,84766916","8,05860806"
14/04/2011 23.00,"13,39078951","14,06893194",
15/04/2011 0.00,"11,12730082","11,56771663","19,29179955"
15/04/2011 1.00,"10,00140241","10,38617329",
15/04/2011 2.00,"7,19410458","7,4173975","17,09399986"
15/04/2011 3.00,"7,0149999","8,11517043",
15/04/2011 4.00,"7,90404166","8,81942695","15,14041042"
15/04/2011 5.00,"12,71654948","14,74271118",
15/04/2011 6.00,"46,17439848","73,54234584","9,76801014"
15/04/2011 7.00,"32,60059424","45,23910544",
15/04/2011 8.00,"31,37733488","48,6021796","15,14041042"
15/04/2011 9.00,"28,70567816","41,4687944",
15/04/2011 10.00,"21,19230208","30,41728144","31,01342964"
15/04/2011 11.00,"16,11177774","21,99408016",
15/04/2011 12.00,"21,82045144","27,03153096","21,48962021"
15/04/2011 13.00,"17,71984431","21,9571212",
15/04/2011 14.00,"16,62443848","20,7178584","17,58241081"
15/04/2011 15.00,"15,63156556","19,52593672",
15/04/2011 16.00,"17,38824233","21,29501472","20,26861954"
15/04/2011 17.00,"14,33758514","17,32628397",
15/04/2011 18.00,"20,91194552","24,85003456","10,50061035"
15/04/2011 19.00,"37,62919248","44,78385824",
15/04/2011 20.00,"50,17053584","61,38902376","10,01220989"
15/04/2011 21.00,"39,69346416","43,90712976",
15/04/2011 22.00,"36,4435804","38,28472168","12,69841003"
15/04/2011 23.00,"27,6206564","35,1356768",
16/04/2011 0.00,"25,505124","32,68632832","27,10622025"
16/04/2011 1.00,"21,57646112","26,75138472",
16/04/2011 2.00,,,"22,46640968"
16/04/2011 3.00,"21,96712096","22,86371512",
16/04/2011 4.00,"15,8904886","16,53318446","23,19902039"
16/04/2011 5.00,"15,61145706","18,66346602",
16/04/2011 6.00,"32,7452944","43,36953272","19,53602028"
16/04/2011 7.00,"24,1397648","32,3128",
16/04/2011 8.00,"19,77501296","23,91426352","22,95482063"
16/04/2011 9.00,"28,05672624","40,2483648",
16/04/2011 10.00,"21,92559232","30,92051984","18,55920982"
16/04/2011 11.00,"30,12099792","42,75667936",
16/04/2011 12.00,"26,19948592","33,06960784","12,45421028"
16/04/2011 13.00,"22,13325464","32,26482792",
16/04/2011 14.00,"14,23959897","18,49680463","28,08300972"
16/04/2011 15.00,"13,55238028","16,96637482",
16/04/2011 16.00,"14,49982599","17,80746171","22,71062088"
16/04/2011 17.00,"19,1650276","23,6003896",
16/04/2011 18.00,"22,36881304","26,4141844","17,33819962"
16/04/2011 19.00,"26,27411128","32,51902832",
16/04/2011 20.00,"38,40401136","54,47291824","24,17580986"
16/04/2011 21.00,"30,39355352","39,04996144",
16/04/2011 22.00,"22,9976316","30,7298552","26,86202049"
16/04/2011 23.00,"19,69325584","22,54789096",
17/04/2011 0.00,"18,88987933","21,37088288","23,19902039"
17/04/2011 1.00,"11,71459265","13,57802785",
17/04/2011 2.00,"10,24604281","12,13384645","18,31501007"
17/04/2011 3.00,"8,01825306","8,77338599",
17/04/2011 4.00,"7,68275442","8,36354114","16,84980965"
17/04/2011 5.00,"7,27716951","8,10609226",
17/04/2011 6.00,"10,28628276","14,00084179","13,18680954"
17/04/2011 7.00,"12,80220708","15,62141093",
17/04/2011 8.00,"11,91445783","15,75629679","18,80340958"
17/04/2011 9.00,"14,07087835","22,51741368",
17/04/2011 10.00,"15,55239729","21,23015968","11,23320961"
17/04/2011 11.00,"19,68610496","27,9225612",
17/04/2011 12.00,"20,92427792","29,74416184","12,69841003"
17/04/2011 13.00,"13,46087387","17,072726",
17/04/2011 14.00,"8,73467946","10,2798202","10,98900986"
17/04/2011 15.00,"9,35441411","11,47368638",
17/04/2011 16.00,"10,08057259","12,60724235","17,09399986"
17/04/2011 17.00,"11,0637077","13,98268353",
17/04/2011 18.00,"13,91577882","17,87360735","22,95482063"
17/04/2011 19.00,"17,08713483","21,28528264",
17/04/2011 20.00,"22,76595456","30,55412328","18,80340958"
17/04/2011 21.00,"17,09816325","21,06155952",
17/04/2011 22.00,"13,47320245","16,45666239","19,29179955"
17/04/2011 23.00,"10,37324243","12,23890129",
18/04/2011 0.00,"10,49913042","12,86858216","33,94382095"
18/04/2011 1.00,"7,06172344","8,58467542",
18/04/2011 2.00,,,"23,19902039"
18/04/2011 3.00,"18,35904121","19,01429508",
18/04/2011 4.00,"12,06176787","12,37962258","24,90842056"
18/04/2011 5.00,"12,88072336","14,92104533",
18/04/2011 6.00,"26,86400152","40,39231928","14,40781021"
18/04/2011 7.00,"30,71218832","51,24865528",
18/04/2011 8.00,"35,26318808","61,56670592","25,15262032"
18/04/2011 9.00,"23,1566144","34,55917056",
18/04/2011 10.00,"15,83079022","22,89937392","29,05982971"
18/04/2011 11.00,"16,88920077","23,87470424",
18/04/2011 12.00,"14,93395898","21,463634","27,59461975"
18/04/2011 13.00,"20,05275008","31,48274344",
18/04/2011 14.00,"14,03064031","18,51885382","21,24542046"
18/04/2011 15.00,"16,06440794","23,44410272",
18/04/2011 16.00,"14,95602154","20,43901232","21,48962021"
18/04/2011 17.00,"15,11566016","20,43836224",
18/04/2011 18.00,"25,62517848","32,57935192","15,87300968"
18/04/2011 19.00,"37,48384224","49,19294936",
18/04/2011 20.00,"45,45472168","52,35172632","16,84980965"
18/04/2011 21.00,"33,0243508","41,17956616",
18/04/2011 22.00,"30,20795568","38,94747824","24,17580986"
18/04/2011 23.00,"13,94173805","14,30238905",
19/04/2011 0.00,"10,40243485","10,74738068","42,00244141"
19/04/2011 1.00,"11,34404322","13,0884201",
19/04/2011 2.00,"7,37256302","8,00752101","44,68864059"
19/04/2011 3.00,"6,4679461","7,81038234",
19/04/2011 4.00,"4,82094548","5,11656554","43,22343063"
19/04/2011 5.00,"9,02085998","11,24671669",
19/04/2011 6.00,"51,16534944","97,78344664","36,63003159"
19/04/2011 7.00,"55,08946176","101,0887784",
19/04/2011 8.00,"37,2612472","64,58349776","33,69963074"
19/04/2011 9.00,"24,89706976","39,26198312",
19/04/2011 10.00,"25,83219072","36,83989976","59,3406601"
19/04/2011 11.00,"17,78408942","25,5276856",
19/04/2011 12.00,"17,09621874","26,132738","36,38582993"
19/04/2011 13.00,"21,86134912","34,85294936",
19/04/2011 14.00,"15,75356454","20,73537232","28,57142067"
19/04/2011 15.00,"17,26948418","23,7592768",
19/04/2011 16.00,"15,25583653","21,40786096","29,7924099"
19/04/2011 17.00,"19,01382282","24,42721488",
19/04/2011 18.00,"29,1449984","35,2698992","19,29179955"
19/04/2011 19.00,"35,22294048","41,32030848",
19/04/2011 20.00,"44,69026584","52,50088144","17,33819962"
19/04/2011 21.00,"44,45535752","59,92020624",
19/04/2011 22.00,"29,74397064","39,63099912","33,94382095"
19/04/2011 23.00,"16,54072347","19,16084032",
20/04/2011 0.00,"11,22074982","12,4548483","30,76922989"
20/04/2011 1.00,"7,69702942","8,17353423",
20/04/2011 2.00,,,"30,03663063"
20/04/2011 3.00,"18,54075195","19,36641856",
20/04/2011 4.00,"11,34210063","11,94319137","31,01342964"
20/04/2011 5.00,"13,72564763","15,26020354",
20/04/2011 6.00,"47,560522","67,31945504","28,32722092"
20/04/2011 7.00,"50,36521568","76,57921368",
20/04/2011 8.00,"42,3067284","70,05151184","26,12940979"
20/04/2011 9.00,"27,35198216","38,28084032",
20/04/2011 10.00,"26,34030472","36,7043772","49,32844162"
20/04/2011 11.00,"30,76929976","40,51294736",
20/04/2011 12.00,"25,83607208","34,11883696","40,78144073"
20/04/2011 13.00,"23,53884232","34,22650168",
20/04/2011 14.00,"15,15330553","20,16469768","35,40903091"
20/04/2011 15.00,"15,74383055","21,74701152",
20/04/2011 16.00,"13,48229592","16,76469515","28,81562042"
20/04/2011 17.00,"18,68806199","24,47778728",
20/04/2011 18.00,"27,54926232","35,07405304","27,8388195"
20/04/2011 19.00,"48,87915192","57,20176288",
20/04/2011 20.00,"60,30950856","79,17899832","22,95482063"
20/04/2011 21.00,"55,28221048","77,89432552",
20/04/2011 22.00,"33,11065848","39,70491704","28,57142067"
20/04/2011 23.00,"21,47068928","22,77486448",
21/04/2011 0.00,"13,68216302","14,17658136","48,59584045"
21/04/2011 1.00,"11,00335733","12,0398162",
21/04/2011 2.00,"11,07927902","12,04240887","33,94382095"
21/04/2011 3.00,"8,04680687","8,69491942",
21/04/2011 4.00,"7,57178768","7,95304813","24,42000961"
21/04/2011 5.00,"9,04032796","9,31162929",
21/04/2011 6.00,"12,0020695","13,24275865","26,61782074"
21/04/2011 7.00,"31,4630116","45,85777128",
21/04/2011 8.00,"21,18970176","25,79876896","31,74603081"
21/04/2011 9.00,"20,94506136","26,61261176",
21/04/2011 10.00,"12,65944378","16,43655962","42,24663162"
21/04/2011 11.00,"11,45371554","14,55529885",
21/04/2011 12.00,"11,58610242","14,8633297","27,10622025"
21/04/2011 13.00,"6,78332859","7,76822847",
21/04/2011 14.00,"9,9468932","13,24989423","27,10622025"
21/04/2011 15.00,"14,71526633","18,04286333",
21/04/2011 16.00,"16,73605339","21,68410672","15,87300968"
21/04/2011 17.00,"18,82433406","23,8669224",
21/04/2011 18.00,"22,59268912","26,37720632","16,84980965"
21/04/2011 19.00,"24,03529312","25,86425496",
21/04/2011 20.00,"14,7146239","15,17265879","12,69841003"
21/04/2011 21.00,"11,82945414","12,47235649",
21/04/2011 22.00,"9,40892332","10,0249659","16,84980965"
21/04/2011 23.00,"6,00590366","6,34869084",
22/04/2011 0.00,"5,27001118","5,83962849","25,15262032"
22/04/2011 1.00,"5,32322214","5,58931136",
22/04/2011 2.00,,,"21,24542046"
22/04/2011 3.00,"21,1332404","21,70680216",
22/04/2011 4.00,"14,07736959","14,46580578","21,0012207"
22/04/2011 5.00,"18,2474263","18,73609526",
22/04/2011 6.00,"24,41167032","25,45051728","20,02441978"
22/04/2011 7.00,"30,6148484","35,25435464",
22/04/2011 8.00,"28,5051476","34,48525264","25,88521957"
22/04/2011 9.00,"19,18642288","23,11921568",
22/04/2011 10.00,"11,54456996","13,51123404","30,52503014"
22/04/2011 11.00,"10,08057259","11,54826203",
22/04/2011 12.00,"8,57698726","9,76557059","22,71062088"
22/04/2011 13.00,"7,06821086","7,94461812",
22/04/2011 14.00,"6,92933847","7,78249582","17,58241081"
22/04/2011 15.00,"6,52894655","7,65344729",
22/04/2011 16.00,"6,51726423","7,39080923","22,22220993"
22/04/2011 17.00,"6,61655248","7,24295427",
22/04/2011 18.00,"7,97088135","8,75522773","11,96580982"
22/04/2011 19.00,"10,57765626","11,30313407",
22/04/2011 20.00,"21,46743888","22,2087404","5,86080599"
22/04/2011 21.00,"16,39276526","16,94497381",
22/04/2011 22.00,"16,09295984","16,36198398","13,18680954"
22/04/2011 23.00,"11,46604412","11,88936666",
23/04/2011 0.00,"11,36546527","11,72076076","16,36141014"
23/04/2011 1.00,"13,15133446","13,56959784",
23/04/2011 2.00,"14,67244326","15,22583342","17,82661057"
23/04/2011 3.00,"15,06569578","15,65578104",
23/04/2011 4.00,"17,15787118","17,6044857","24,90842056"
23/04/2011 5.00,"18,04106987","20,12320728",
23/04/2011 6.00,"26,6835852","34,13051928","25,88521957"
23/04/2011 7.00,"18,29740215","21,59267488",
23/04/2011 8.00,"15,13318555","18,27307578","38,82783127"
23/04/2011 9.00,"21,43434216","27,08470368",
23/04/2011 10.00,"15,77952568","19,29898232","34,67642975"
23/04/2011 11.00,"10,83917389","12,78168558",
23/04/2011 12.00,"8,04486046","9,40176862","22,22220993"
23/04/2011 13.00,"5,74568046","6,81495307",
23/04/2011 14.00,"4,92996772","5,74300366","13,67521"
23/04/2011 15.00,"4,95397862","6,0231499",
23/04/2011 16.00,"5,37967968","6,05233275","7,57020807"
23/04/2011 17.00,"5,91570123","6,73908109",
23/04/2011 18.00,"7,90988282","8,55484439","4,63980484"
23/04/2011 19.00,"8,7528492","9,58788461",
23/04/2011 20.00,"7,72493506","8,26626814","5,37240601"
23/04/2011 21.00,"7,44654212","7,93100086",
23/04/2011 22.00,"6,50428749","7,17421596","11,72161007"
23/04/2011 23.00,"7,66328644","7,9666673",
24/04/2011 0.00,"8,73467946","9,01138028","10,98900986"
24/04/2011 1.00,"9,68926458","10,11769981",
24/04/2011 2.00,,,"17,82661057"
24/04/2011 3.00,"26,03400232","26,74167176",
24/04/2011 4.00,"17,64521322","18,33857325","19,04759979"
24/04/2011 5.00,"11,94366363","12,45484639",
24/04/2011 6.00,"11,21295842","11,76356088","35,16482162"
24/04/2011 7.00,"13,75095486","15,2349116",
24/04/2011 8.00,"13,24088871","15,11234858","43,46763992"
24/04/2011 9.00,"13,07929794","15,43983594",
24/04/2011 10.00,"12,92420798","15,61362909","24,42000961"
24/04/2011 11.00,"14,67568793","19,15760904",
24/04/2011 12.00,"22,82501624","31,08196912","22,22220993"
24/04/2011 13.00,"16,96189118","20,4785716",
24/04/2011 14.00,"12,7522427","14,12081214","12,21000957"
24/04/2011 15.00,"11,26552694","12,70451535",
24/04/2011 16.00,"11,51601806","13,362729","13,91940975"
24/04/2011 17.00,"12,59130392","14,47488586",
24/04/2011 18.00,"14,38950168","16,10583142","19,29179955"
24/04/2011 19.00,"18,32465198","19,12971296",
24/04/2011 20.00,"16,84507372","17,58373286","16,84980965"
24/04/2011 21.00,"8,93909521","9,43873331",
24/04/2011 22.00,"7,47704234","7,9277581","18,07081032"
24/04/2011 23.00,"8,74636178","9,31552021",
25/04/2011 0.00,"9,54195646","10,05220234","15,38461018"
25/04/2011 1.00,"9,31093523","9,93028748",
25/04/2011 2.00,"7,33038238","7,88495798","18,31501007"
25/04/2011 3.00,"6,93258505","7,74099203",
25/04/2011 4.00,"5,84042388","6,56658236","25,64101982"
25/04/2011 5.00,"7,25964794","8,66573657",
25/04/2011 6.00,"11,46279946","13,39191186","13,18680954"
25/04/2011 7.00,"15,11436765","17,50850904",
25/04/2011 8.00,"16,02352747","19,23152696","46,64223099"
25/04/2011 9.00,"14,00014391","16,43331687",
25/04/2011 10.00,"13,78989083","16,34836671","24,17580986"
25/04/2011 11.00,"15,09749234","18,08177253",
25/04/2011 12.00,"13,50305642","16,25952372","13,18680954"
25/04/2011 13.00,"6,81707348","7,89987158",
25/04/2011 14.00,"6,00460541","6,60613973","10,01220989"
25/04/2011 15.00,"8,3063819","9,36415766",
25/04/2011 16.00,"7,34530746","8,24097621","6,10500622"
25/04/2011 17.00,"8,7554457","9,9860567",
25/04/2011 18.00,"10,84047596","12,55925306","11,47741032"
25/04/2011 19.00,"24,2591692","27,45695096",
25/04/2011 20.00,"13,73732422","14,72844383","17,82661057"
25/04/2011 21.00,"14,68476993","15,57990714",
25/04/2011 22.00,"13,75484005","14,16101768","20,02441978"
25/04/2011 23.00,"14,98912209","15,98197015",
26/04/2011 0.00,"11,30575734","12,20388301","18,80340958"
26/04/2011 1.00,"7,4374563","8,04708029",
26/04/2011 2.00,,,"20,02441978"
26/04/2011 3.00,"18,17605134","18,66411228",
26/04/2011 4.00,"17,95346012","18,6271495","15,38461018"
26/04/2011 5.00,"11,94561578","13,15067482",
26/04/2011 6.00,"11,50238742","12,69024801","19,29179955"
26/04/2011 7.00,"12,43685447","13,19282486",
26/04/2011 8.00,"22,1436368","25,78060496","12,69841003"
26/04/2011 9.00,"19,43561384","24,75923368",
26/04/2011 10.00,"19,39215408","23,31246152","18,07081032"
26/04/2011 11.00,"21,6355228","26,84411672",
26/04/2011 12.00,"19,82044208","25,15545744","12,94260979"
26/04/2011 13.00,"16,39925459","19,99869784",
26/04/2011 14.00,"14,63350347","17,87814644","18,07081032"
26/04/2011 15.00,"13,389497","15,71803576",
26/04/2011 16.00,"13,5244689","16,27314098","12,21000957"
26/04/2011 17.00,"16,91127481","20,28597584",
26/04/2011 18.00,"19,5504868","23,10235184","17,58241081"
26/04/2011 19.00,"23,07680752","26,79354432",
26/04/2011 20.00,"28,79393608","33,5378184","28,57142067"
26/04/2011 21.00,"27,14563912","32,00867728",
26/04/2011 22.00,"18,33373589","21,12706464","27,10622025"
26/04/2011 23.00,"16,16953353","17,95985576",
27/04/2011 0.00,"12,14158622","13,08258276","21,24542046"
27/04/2011 1.00,"8,39139134","8,84860981",
27/04/2011 2.00,"6,86639352","7,53153243","19,53602028"
27/04/2011 3.00,"7,46211536","8,03021836",
27/04/2011 4.00,"9,3187209","10,10408063","22,46640968"
27/04/2011 5.00,"12,54132998","15,34515561",
27/04/2011 6.00,"16,80744174","20,46753936","12,45421028"
27/04/2011 7.00,"28,2390928","40,20360488",
27/04/2011 8.00,"38,28267584","58,45527008","22,71062088"
27/04/2011 9.00,"29,31891392","44,7131716",
27/04/2011 10.00,"18,6685921","26,1029108","17,82661057"
27/04/2011 11.00,"14,99430934","19,90919712",
27/04/2011 12.00,"17,1663031","23,4149256","19,78022003"
27/04/2011 13.00,"17,58292026","24,8098252",
27/04/2011 14.00,"17,63094205","23,705454","21,48962021"
27/04/2011 15.00,"13,74316346","19,58561024",
27/04/2011 16.00,"12,80414967","18,62196224","26,86202049"
27/04/2011 17.00,"19,35060632","27,55226416",
27/04/2011 18.00,"19,52127144","26,58343464","16,84980965"
27/04/2011 19.00,"25,64982416","31,107284",
27/04/2011 20.00,"26,17092064","34,2829248","21,73381996"
27/04/2011 21.00,"29,23455648","34,62272544",
27/04/2011 22.00,"18,95800962","22,86306504","24,90842056"
27/04/2011 23.00,"14,25322962","15,32699734",
28/04/2011 0.00,"11,33430923","12,07548265","26,12940979"
28/04/2011 1.00,"8,95272203","9,75389783",
28/04/2011 2.00,,,"29,54821968"
28/04/2011 3.00,"19,67249152","20,8825772",
28/04/2011 4.00,"13,15392904","14,16296218","24,17580986"
28/04/2011 5.00,"15,62962106","18,32171132",
28/04/2011 6.00,"18,0306858","21,52846992","20,51280975"
28/04/2011 7.00,"31,94841104","47,53994888",
28/04/2011 8.00,"38,605192","61,55699296","27,59461975"
28/04/2011 9.00,"31,38706696","44,22033448",
28/04/2011 10.00,"28,22999168","39,6517252","30,03663063"
28/04/2011 11.00,"28,66089912","39,20167864",
28/04/2011 12.00,"21,43434216","29,76490704","27,10622025"
28/04/2011 13.00,"20,89638184","33,63120048",
28/04/2011 14.00,"12,89565608","17,3321213","33,45542145"
28/04/2011 15.00,,"18,54274999",
28/04/2011 16.00,"14,64518197","19,35085488","22,22220993"
28/04/2011 17.00,"15,03714197","20,27884408",
28/04/2011 18.00,"21,1455728","26,28059296","10,50061035"
28/04/2011 19.00,"31,28714584","41,84169176",
28/04/2011 20.00,"28,01779792","33,79850048","13,43101025"
28/04/2011 21.00,"21,31558784","24,4771372",
28/04/2011 22.00,"15,62637639","17,53120639","19,04759979"
28/04/2011 23.00,"20,46224312","26,6353072",
29/04/2011 0.00,"12,18571136","14,85165694","24,66422081"
29/04/2011 1.00,"9,39724291","10,40887064",
29/04/2011 2.00,"7,45238328","8,30517734","26,86202049"
29/04/2011 3.00,"9,67044477","11,40170341",
29/04/2011 4.00,"7,3109144","8,68973026","29,54821968"
29/04/2011 5.00,"11,33885597","15,39249482",
29/04/2011 6.00,"23,43372056","39,37612952","28,32722092"
29/04/2011 7.00,"28,96913264","77,814576",
29/04/2011 8.00,"23,43890208","39,51622176","31,74603081"
29/04/2011 9.00,"20,47132512","30,47175432",
29/04/2011 10.00,"15,43039639","23,14126104","30,03663063"
29/04/2011 11.00,"13,16755969","19,23087688",
29/04/2011 12.00,"18,98396885","25,92911","23,19902039"
29/04/2011 13.00,"17,54463437","25,24170776",
