,ILVA 1 ARIA,ILVA 1 ARIA
Stazione,COKERIA,COKERIA
,IPA2,IPA
Unit,ng/m3,ng/m3
01/01/2014 11.00.00,6,7
01/01/2014 12.00.00,6,8
01/01/2014 13.00.00,6,7
01/01/2014 14.00.00,2,3
01/01/2014 15.00.00,4,5
01/01/2014 16.00.00,5,6
01/01/2014 17.00.00,9,11
01/01/2014 18.00.00,7,9
01/01/2014 19.00.00,12,14
01/01/2014 20.00.00,37,45
01/01/2014 21.00.00,16,20
01/01/2014 22.00.00,23,30
01/01/2014 23.00.00,18,24
02/01/2014 00.00.00,13,17
02/01/2014 01.00.00,30,37
02/01/2014 02.00.00,18,23
02/01/2014 03.00.00,13,17
02/01/2014 04.00.00,11,14
02/01/2014 05.00.00,15,19
02/01/2014 06.00.00,15,19
02/01/2014 07.00.00,27,33
02/01/2014 08.00.00,29,36
02/01/2014 09.00.00,48,60
02/01/2014 10.00.00,39,48
02/01/2014 11.00.00,28,35
02/01/2014 12.00.00,10,14
02/01/2014 13.00.00,5,7
02/01/2014 14.00.00,4,6
02/01/2014 15.00.00,4,5
02/01/2014 16.00.00,6,7
02/01/2014 17.00.00,24,30
02/01/2014 18.00.00,48,58
02/01/2014 19.00.00,25,30
02/01/2014 20.00.00,,
02/01/2014 21.00.00,,
02/01/2014 22.00.00,,
02/01/2014 23.00.00,,
03/01/2014 00.00.00,,
03/01/2014 01.00.00,,
03/01/2014 02.00.00,,
03/01/2014 03.00.00,,
03/01/2014 04.00.00,,
03/01/2014 05.00.00,,
03/01/2014 06.00.00,,
03/01/2014 07.00.00,,
03/01/2014 08.00.00,,
03/01/2014 09.00.00,,
03/01/2014 10.00.00,,
03/01/2014 11.00.00,46,62
03/01/2014 12.00.00,13,18
03/01/2014 13.00.00,12,15
03/01/2014 14.00.00,10,13
03/01/2014 15.00.00,8,10
03/01/2014 16.00.00,9,11
03/01/2014 17.00.00,9,11
03/01/2014 18.00.00,13,16
03/01/2014 19.00.00,14,17
03/01/2014 20.00.00,13,16
03/01/2014 21.00.00,27,34
03/01/2014 22.00.00,19,24
03/01/2014 23.00.00,12,15
04/01/2014 00.00.00,25,30
04/01/2014 01.00.00,23,29
04/01/2014 02.00.00,16,20
04/01/2014 03.00.00,11,13
04/01/2014 04.00.00,9,10
04/01/2014 05.00.00,31,33
04/01/2014 06.00.00,23,27
04/01/2014 07.00.00,14,17
04/01/2014 08.00.00,20,23
04/01/2014 09.00.00,15,19
04/01/2014 10.00.00,44,52
04/01/2014 11.00.00,21,25
04/01/2014 12.00.00,10,12
04/01/2014 13.00.00,7,9
04/01/2014 14.00.00,6,7
04/01/2014 15.00.00,4,5
04/01/2014 16.00.00,8,9
04/01/2014 17.00.00,7,9
04/01/2014 18.00.00,16,18
04/01/2014 19.00.00,17,21
04/01/2014 20.00.00,23,27
04/01/2014 21.00.00,16,19
04/01/2014 22.00.00,17,19
04/01/2014 23.00.00,13,15
05/01/2014 00.00.00,6,7
05/01/2014 01.00.00,8,10
05/01/2014 02.00.00,7,8
05/01/2014 03.00.00,4,5
05/01/2014 04.00.00,3,4
05/01/2014 05.00.00,3,4
05/01/2014 06.00.00,3,4
05/01/2014 07.00.00,4,5
05/01/2014 08.00.00,6,6
05/01/2014 09.00.00,7,8
05/01/2014 10.00.00,5,6
05/01/2014 11.00.00,6,7
05/01/2014 12.00.00,5,6
05/01/2014 13.00.00,4,5
05/01/2014 14.00.00,6,7
05/01/2014 15.00.00,4,5
05/01/2014 16.00.00,4,5
05/01/2014 17.00.00,3,4
05/01/2014 18.00.00,11,16
05/01/2014 19.00.00,4,6
05/01/2014 20.00.00,12,17
05/01/2014 21.00.00,14,17
05/01/2014 22.00.00,14,17
05/01/2014 23.00.00,5,7
06/01/2014 00.00.00,4,4
06/01/2014 01.00.00,5,6
06/01/2014 02.00.00,5,6
06/01/2014 03.00.00,4,4
06/01/2014 04.00.00,3,3
06/01/2014 05.00.00,5,6
06/01/2014 06.00.00,5,6
06/01/2014 07.00.00,6,7
06/01/2014 08.00.00,10,11
06/01/2014 09.00.00,7,8
06/01/2014 10.00.00,9,11
06/01/2014 11.00.00,6,7
06/01/2014 12.00.00,5,5
06/01/2014 13.00.00,4,5
06/01/2014 14.00.00,3,4
06/01/2014 15.00.00,2,3
06/01/2014 16.00.00,2,3
06/01/2014 17.00.00,4,5
06/01/2014 18.00.00,8,10
06/01/2014 19.00.00,4,5
06/01/2014 20.00.00,4,5
06/01/2014 21.00.00,4,5
06/01/2014 22.00.00,6,7
06/01/2014 23.00.00,8,10
07/01/2014 00.00.00,12,15
07/01/2014 01.00.00,31,38
07/01/2014 02.00.00,22,26
07/01/2014 03.00.00,24,29
07/01/2014 04.00.00,12,15
07/01/2014 05.00.00,18,23
07/01/2014 06.00.00,21,26
07/01/2014 07.00.00,45,53
07/01/2014 08.00.00,31,37
07/01/2014 09.00.00,61,74
07/01/2014 10.00.00,21,26
07/01/2014 11.00.00,21,26
07/01/2014 12.00.00,11,15
07/01/2014 13.00.00,14,18
07/01/2014 14.00.00,9,13
07/01/2014 15.00.00,8,10
07/01/2014 16.00.00,9,11
07/01/2014 17.00.00,36,44
07/01/2014 18.00.00,40,50
07/01/2014 19.00.00,37,46
07/01/2014 20.00.00,25,32
07/01/2014 21.00.00,57,70
07/01/2014 22.00.00,37,47
07/01/2014 23.00.00,16,21
08/01/2014 00.00.00,21,27
08/01/2014 01.00.00,30,39
08/01/2014 02.00.00,36,45
08/01/2014 03.00.00,29,35
08/01/2014 04.00.00,21,26
08/01/2014 05.00.00,10,12
08/01/2014 06.00.00,17,22
08/01/2014 07.00.00,43,54
08/01/2014 08.00.00,58,72
08/01/2014 09.00.00,75,95
08/01/2014 10.00.00,57,73
08/01/2014 11.00.00,19,29
08/01/2014 12.00.00,29,46
08/01/2014 13.00.00,28,42
08/01/2014 14.00.00,19,29
08/01/2014 15.00.00,19,29
08/01/2014 16.00.00,35,55
08/01/2014 17.00.00,30,49
08/01/2014 18.00.00,27,40
08/01/2014 19.00.00,11,17
08/01/2014 20.00.00,9,13
08/01/2014 21.00.00,25,31
08/01/2014 22.00.00,6,9
08/01/2014 23.00.00,9,14
09/01/2014 00.00.00,7,12
09/01/2014 01.00.00,11,17
09/01/2014 02.00.00,22,29
09/01/2014 03.00.00,12,17
09/01/2014 04.00.00,8,10
09/01/2014 05.00.00,32,38
09/01/2014 06.00.00,24,30
09/01/2014 07.00.00,32,40
09/01/2014 08.00.00,58,70
09/01/2014 09.00.00,66,83
09/01/2014 10.00.00,54,68
09/01/2014 11.00.00,13,18
09/01/2014 12.00.00,9,12
09/01/2014 13.00.00,12,16
09/01/2014 14.00.00,9,12
09/01/2014 15.00.00,11,14
09/01/2014 16.00.00,13,17
09/01/2014 17.00.00,16,20
09/01/2014 18.00.00,54,66
09/01/2014 19.00.00,47,59
09/01/2014 20.00.00,39,48
09/01/2014 21.00.00,24,31
09/01/2014 22.00.00,29,37
09/01/2014 23.00.00,23,30
10/01/2014 00.00.00,15,19
10/01/2014 01.00.00,21,26
10/01/2014 02.00.00,12,15
10/01/2014 03.00.00,11,14
10/01/2014 04.00.00,7,9
10/01/2014 05.00.00,9,11
10/01/2014 06.00.00,23,29
10/01/2014 07.00.00,14,18
10/01/2014 08.00.00,28,35
10/01/2014 09.00.00,45,56
10/01/2014 10.00.00,21,27
10/01/2014 11.00.00,23,28
10/01/2014 12.00.00,7,9
10/01/2014 13.00.00,5,7
10/01/2014 14.00.00,9,12
10/01/2014 15.00.00,12,15
10/01/2014 16.00.00,7,9
10/01/2014 17.00.00,17,22
10/01/2014 18.00.00,37,45
10/01/2014 19.00.00,34,42
10/01/2014 20.00.00,23,29
10/01/2014 21.00.00,29,37
10/01/2014 22.00.00,18,24
10/01/2014 23.00.00,44,55
11/01/2014 00.00.00,33,41
11/01/2014 01.00.00,14,18
11/01/2014 02.00.00,13,15
11/01/2014 03.00.00,10,13
11/01/2014 04.00.00,8,10
11/01/2014 05.00.00,10,13
11/01/2014 06.00.00,10,12
11/01/2014 07.00.00,19,23
11/01/2014 08.00.00,17,22
11/01/2014 09.00.00,55,68
11/01/2014 10.00.00,76,93
11/01/2014 11.00.00,77,96
11/01/2014 12.00.00,23,30
11/01/2014 13.00.00,24,30
11/01/2014 14.00.00,13,17
11/01/2014 15.00.00,9,12
11/01/2014 16.00.00,7,9
11/01/2014 17.00.00,15,19
11/01/2014 18.00.00,4,5
11/01/2014 19.00.00,27,34
11/01/2014 20.00.00,21,27
11/01/2014 21.00.00,34,42
11/01/2014 22.00.00,43,53
11/01/2014 23.00.00,29,37
12/01/2014 00.00.00,23,29
12/01/2014 01.00.00,52,62
12/01/2014 02.00.00,46,55
12/01/2014 03.00.00,16,21
12/01/2014 04.00.00,9,11
12/01/2014 05.00.00,9,11
12/01/2014 06.00.00,20,24
12/01/2014 07.00.00,10,12
12/01/2014 08.00.00,11,14
12/01/2014 09.00.00,20,25
12/01/2014 10.00.00,17,21
12/01/2014 11.00.00,13,17
12/01/2014 12.00.00,5,6
12/01/2014 13.00.00,3,4
12/01/2014 14.00.00,3,3
12/01/2014 15.00.00,3,3
12/01/2014 16.00.00,5,6
12/01/2014 17.00.00,4,6
12/01/2014 18.00.00,9,13
12/01/2014 19.00.00,12,15
12/01/2014 20.00.00,15,20
12/01/2014 21.00.00,17,22
12/01/2014 22.00.00,16,20
12/01/2014 23.00.00,10,13
13/01/2014 00.00.00,15,19
13/01/2014 01.00.00,25,32
13/01/2014 02.00.00,24,30
13/01/2014 03.00.00,17,21
13/01/2014 04.00.00,10,13
13/01/2014 05.00.00,14,17
13/01/2014 06.00.00,13,16
13/01/2014 07.00.00,19,24
13/01/2014 08.00.00,41,50
13/01/2014 09.00.00,24,30
13/01/2014 10.00.00,22,27
13/01/2014 11.00.00,21,26
13/01/2014 12.00.00,8,10
13/01/2014 13.00.00,8,10
13/01/2014 14.00.00,6,7
13/01/2014 15.00.00,7,9
13/01/2014 16.00.00,6,7
13/01/2014 17.00.00,6,7
13/01/2014 18.00.00,23,28
13/01/2014 19.00.00,53,65
13/01/2014 20.00.00,22,28
13/01/2014 21.00.00,12,16
13/01/2014 22.00.00,13,17
13/01/2014 23.00.00,10,13
14/01/2014 00.00.00,7,10
14/01/2014 01.00.00,8,11
14/01/2014 02.00.00,5,7
14/01/2014 03.00.00,5,6
14/01/2014 04.00.00,3,4
14/01/2014 05.00.00,4,6
14/01/2014 06.00.00,14,17
14/01/2014 07.00.00,18,22
14/01/2014 08.00.00,33,39
14/01/2014 09.00.00,68,82
14/01/2014 10.00.00,30,37
14/01/2014 11.00.00,10,13
14/01/2014 12.00.00,5,7
14/01/2014 13.00.00,7,8
14/01/2014 14.00.00,10,12
14/01/2014 15.00.00,7,8
14/01/2014 16.00.00,11,13
14/01/2014 17.00.00,18,22
14/01/2014 18.00.00,11,14
14/01/2014 19.00.00,8,10
14/01/2014 20.00.00,6,8
14/01/2014 21.00.00,16,19
14/01/2014 22.00.00,9,12
14/01/2014 23.00.00,6,8
15/01/2014 00.00.00,8,11
15/01/2014 01.00.00,13,16
15/01/2014 02.00.00,10,13
15/01/2014 03.00.00,7,10
15/01/2014 04.00.00,4,5
15/01/2014 05.00.00,7,9
15/01/2014 06.00.00,8,10
15/01/2014 07.00.00,10,12
15/01/2014 08.00.00,10,13
15/01/2014 09.00.00,58,66
15/01/2014 10.00.00,45,55
15/01/2014 11.00.00,17,22
15/01/2014 12.00.00,19,23
15/01/2014 13.00.00,31,33
15/01/2014 14.00.00,16,21
15/01/2014 15.00.00,24,30
15/01/2014 16.00.00,21,25
15/01/2014 17.00.00,22,28
15/01/2014 18.00.00,31,39
15/01/2014 19.00.00,20,24
15/01/2014 20.00.00,41,63
15/01/2014 21.00.00,42,63
15/01/2014 22.00.00,8,12
15/01/2014 23.00.00,17,25
16/01/2014 00.00.00,10,14
16/01/2014 01.00.00,22,31
16/01/2014 02.00.00,16,22
16/01/2014 03.00.00,13,19
16/01/2014 04.00.00,42,62
16/01/2014 05.00.00,14,21
16/01/2014 06.00.00,10,15
16/01/2014 07.00.00,12,16
16/01/2014 08.00.00,24,31
16/01/2014 09.00.00,36,45
16/01/2014 10.00.00,17,21
16/01/2014 11.00.00,12,15
16/01/2014 12.00.00,6,7
16/01/2014 13.00.00,4,5
16/01/2014 14.00.00,8,9
16/01/2014 15.00.00,6,7
16/01/2014 16.00.00,9,11
16/01/2014 17.00.00,16,20
16/01/2014 18.00.00,26,32
16/01/2014 19.00.00,44,54
16/01/2014 20.00.00,29,37
16/01/2014 21.00.00,29,38
16/01/2014 22.00.00,32,40
16/01/2014 23.00.00,14,19
17/01/2014 00.00.00,17,23
17/01/2014 01.00.00,13,17
17/01/2014 02.00.00,8,11
17/01/2014 03.00.00,7,9
17/01/2014 04.00.00,4,5
17/01/2014 05.00.00,4,6
17/01/2014 06.00.00,8,10
17/01/2014 07.00.00,11,14
17/01/2014 08.00.00,36,45
17/01/2014 09.00.00,47,58
17/01/2014 10.00.00,24,29
17/01/2014 11.00.00,14,17
17/01/2014 12.00.00,7,9
17/01/2014 13.00.00,8,9
17/01/2014 14.00.00,7,8
17/01/2014 15.00.00,6,8
17/01/2014 16.00.00,8,9
17/01/2014 17.00.00,7,8
17/01/2014 18.00.00,7,9
17/01/2014 19.00.00,4,5
17/01/2014 20.00.00,4,5
17/01/2014 21.00.00,4,5
17/01/2014 22.00.00,4,5
17/01/2014 23.00.00,3,4
18/01/2014 00.00.00,4,5
18/01/2014 01.00.00,6,7
18/01/2014 02.00.00,5,6
18/01/2014 03.00.00,4,5
18/01/2014 04.00.00,2,3
18/01/2014 05.00.00,4,5
18/01/2014 06.00.00,4,5
18/01/2014 07.00.00,10,13
18/01/2014 08.00.00,26,32
18/01/2014 09.00.00,15,18
18/01/2014 10.00.00,10,12
18/01/2014 11.00.00,8,10
18/01/2014 12.00.00,8,10
18/01/2014 13.00.00,6,7
18/01/2014 14.00.00,5,7
18/01/2014 15.00.00,4,5
18/01/2014 16.00.00,4,4
18/01/2014 17.00.00,4,5
18/01/2014 18.00.00,5,6
18/01/2014 19.00.00,8,8
18/01/2014 20.00.00,6,8
18/01/2014 21.00.00,5,6
18/01/2014 22.00.00,4,6
18/01/2014 23.00.00,3,4
19/01/2014 00.00.00,5,5
19/01/2014 01.00.00,9,11
19/01/2014 02.00.00,3,3
19/01/2014 03.00.00,3,3
19/01/2014 04.00.00,3,3
19/01/2014 05.00.00,2,3
19/01/2014 06.00.00,3,3
19/01/2014 07.00.00,3,3
19/01/2014 08.00.00,4,5
19/01/2014 09.00.00,4,5
19/01/2014 10.00.00,4,5
19/01/2014 11.00.00,5,7
19/01/2014 12.00.00,6,7
19/01/2014 13.00.00,7,8
19/01/2014 14.00.00,6,7
19/01/2014 15.00.00,3,4
19/01/2014 16.00.00,5,5
19/01/2014 17.00.00,6,7
19/01/2014 18.00.00,4,5
19/01/2014 19.00.00,4,5
19/01/2014 20.00.00,3,4
19/01/2014 21.00.00,4,5
19/01/2014 22.00.00,3,4
19/01/2014 23.00.00,3,4
20/01/2014 00.00.00,3,4
20/01/2014 01.00.00,5,7
20/01/2014 02.00.00,8,10
20/01/2014 03.00.00,12,14
20/01/2014 04.00.00,6,7
20/01/2014 05.00.00,6,7
20/01/2014 06.00.00,8,10
20/01/2014 07.00.00,18,22
20/01/2014 08.00.00,31,37
20/01/2014 09.00.00,38,46
20/01/2014 10.00.00,23,28
20/01/2014 11.00.00,11,14
20/01/2014 12.00.00,12,14
20/01/2014 13.00.00,8,10
20/01/2014 14.00.00,10,13
20/01/2014 15.00.00,8,9
20/01/2014 16.00.00,11,13
20/01/2014 17.00.00,17,20
20/01/2014 18.00.00,30,35
20/01/2014 19.00.00,17,21
20/01/2014 20.00.00,5,6
20/01/2014 21.00.00,5,6
20/01/2014 22.00.00,3,4
20/01/2014 23.00.00,3,4
21/01/2014 00.00.00,4,5
21/01/2014 01.00.00,4,5
21/01/2014 02.00.00,3,4
21/01/2014 03.00.00,3,4
21/01/2014 04.00.00,5,7
21/01/2014 05.00.00,4,5
21/01/2014 06.00.00,3,3
21/01/2014 07.00.00,4,4
21/01/2014 08.00.00,9,11
21/01/2014 09.00.00,9,11
21/01/2014 10.00.00,0,13
21/01/2014 11.00.00,0,12
21/01/2014 12.00.00,0,9
21/01/2014 13.00.00,5,7
21/01/2014 14.00.00,14,17
21/01/2014 15.00.00,14,17
21/01/2014 16.00.00,16,19
21/01/2014 17.00.00,14,17
21/01/2014 18.00.00,10,12
21/01/2014 19.00.00,8,9
21/01/2014 20.00.00,9,14
21/01/2014 21.00.00,6,10
21/01/2014 22.00.00,5,7
21/01/2014 23.00.00,4,6
22/01/2014 00.00.00,9,14
22/01/2014 01.00.00,10,15
22/01/2014 02.00.00,7,9
22/01/2014 03.00.00,5,7
22/01/2014 04.00.00,4,5
22/01/2014 05.00.00,5,6
22/01/2014 06.00.00,7,10
22/01/2014 07.00.00,4,5
22/01/2014 08.00.00,6,8
22/01/2014 09.00.00,21,27
22/01/2014 10.00.00,11,16
22/01/2014 11.00.00,13,17
22/01/2014 12.00.00,6,9
22/01/2014 13.00.00,3,5
22/01/2014 14.00.00,5,7
22/01/2014 15.00.00,16,13
22/01/2014 16.00.00,4,6
22/01/2014 17.00.00,4,6
22/01/2014 18.00.00,6,8
22/01/2014 19.00.00,3,4
22/01/2014 20.00.00,7,9
22/01/2014 21.00.00,8,13
22/01/2014 22.00.00,2,3
22/01/2014 23.00.00,3,3
23/01/2014 00.00.00,6,7
23/01/2014 01.00.00,16,20
23/01/2014 02.00.00,34,41
23/01/2014 03.00.00,9,12
23/01/2014 04.00.00,5,7
23/01/2014 05.00.00,11,15
23/01/2014 06.00.00,15,19
23/01/2014 07.00.00,13,16
23/01/2014 08.00.00,20,25
23/01/2014 09.00.00,54,69
23/01/2014 10.00.00,54,67
23/01/2014 11.00.00,43,54
23/01/2014 12.00.00,27,34
23/01/2014 13.00.00,18,23
23/01/2014 14.00.00,16,20
23/01/2014 15.00.00,20,25
23/01/2014 16.00.00,19,24
23/01/2014 17.00.00,29,36
23/01/2014 18.00.00,35,44
23/01/2014 19.00.00,24,31
23/01/2014 20.00.00,24,31
23/01/2014 21.00.00,24,32
23/01/2014 22.00.00,14,18
23/01/2014 23.00.00,22,28
24/01/2014 00.00.00,31,41
24/01/2014 01.00.00,12,16
24/01/2014 02.00.00,10,13
24/01/2014 03.00.00,11,14
24/01/2014 04.00.00,9,12
24/01/2014 05.00.00,14,18
24/01/2014 06.00.00,17,22
24/01/2014 07.00.00,14,18
24/01/2014 08.00.00,18,23
24/01/2014 09.00.00,24,31
24/01/2014 10.00.00,17,21
24/01/2014 11.00.00,11,14
24/01/2014 12.00.00,12,14
24/01/2014 13.00.00,10,12
24/01/2014 14.00.00,13,16
24/01/2014 15.00.00,9,11
24/01/2014 16.00.00,18,22
24/01/2014 17.00.00,16,22
24/01/2014 18.00.00,10,13
24/01/2014 19.00.00,6,6
24/01/2014 20.00.00,4,5
24/01/2014 21.00.00,5,7
24/01/2014 22.00.00,3,5
24/01/2014 23.00.00,10,13
25/01/2014 00.00.00,5,7
25/01/2014 01.00.00,14,18
25/01/2014 02.00.00,5,6
25/01/2014 03.00.00,14,18
25/01/2014 04.00.00,9,12
25/01/2014 05.00.00,10,17
25/01/2014 06.00.00,9,12
25/01/2014 07.00.00,28,40
25/01/2014 08.00.00,25,36
25/01/2014 09.00.00,28,39
25/01/2014 10.00.00,42,60
25/01/2014 11.00.00,109,134
25/01/2014 12.00.00,50,73
25/01/2014 13.00.00,118,156
25/01/2014 14.00.00,34,49
25/01/2014 15.00.00,48,70
25/01/2014 16.00.00,113,151
25/01/2014 17.00.00,257,345
25/01/2014 18.00.00,231,330
25/01/2014 19.00.00,203,298
25/01/2014 20.00.00,65,94
25/01/2014 21.00.00,90,131
25/01/2014 22.00.00,212,273
25/01/2014 23.00.00,135,178
26/01/2014 00.00.00,112,160
26/01/2014 01.00.00,44,62
26/01/2014 02.00.00,32,44
26/01/2014 03.00.00,16,22
26/01/2014 04.00.00,62,80
26/01/2014 05.00.00,19,27
26/01/2014 06.00.00,42,57
26/01/2014 07.00.00,122,174
26/01/2014 08.00.00,32,46
26/01/2014 09.00.00,23,32
26/01/2014 10.00.00,32,45
26/01/2014 11.00.00,84,112
26/01/2014 12.00.00,272,379
26/01/2014 13.00.00,364,501
26/01/2014 14.00.00,211,306
26/01/2014 15.00.00,99,147
26/01/2014 16.00.00,59,87
26/01/2014 17.00.00,63,78
26/01/2014 18.00.00,32,44
26/01/2014 19.00.00,64,62
26/01/2014 20.00.00,67,94
26/01/2014 21.00.00,63,75
26/01/2014 22.00.00,16,23
26/01/2014 23.00.00,43,59
27/01/2014 00.00.00,150,217
27/01/2014 01.00.00,124,181
27/01/2014 02.00.00,70,105
27/01/2014 03.00.00,16,24
27/01/2014 04.00.00,12,21
27/01/2014 05.00.00,50,77
27/01/2014 06.00.00,40,64
27/01/2014 07.00.00,14,21
27/01/2014 08.00.00,23,33
27/01/2014 09.00.00,41,58
27/01/2014 10.00.00,73,106
27/01/2014 11.00.00,59,90
27/01/2014 12.00.00,,
27/01/2014 13.00.00,27,47
27/01/2014 14.00.00,20,30
27/01/2014 15.00.00,21,31
27/01/2014 16.00.00,8,12
27/01/2014 17.00.00,12,17
27/01/2014 18.00.00,20,25
27/01/2014 19.00.00,39,49
27/01/2014 20.00.00,33,43
27/01/2014 21.00.00,21,28
27/01/2014 22.00.00,14,19
27/01/2014 23.00.00,10,14
28/01/2014 00.00.00,8,12
28/01/2014 01.00.00,15,19
28/01/2014 02.00.00,32,43
28/01/2014 03.00.00,11,14
28/01/2014 04.00.00,4,5
28/01/2014 05.00.00,6,7
28/01/2014 06.00.00,11,13
28/01/2014 07.00.00,23,28
28/01/2014 08.00.00,55,67
28/01/2014 09.00.00,69,84
28/01/2014 10.00.00,54,67
28/01/2014 11.00.00,42,52
28/01/2014 12.00.00,13,17
28/01/2014 13.00.00,8,11
28/01/2014 14.00.00,19,26
28/01/2014 15.00.00,20,28
28/01/2014 16.00.00,71,107
28/01/2014 17.00.00,83,118
28/01/2014 18.00.00,32,44
28/01/2014 19.00.00,28,42
28/01/2014 20.00.00,70,87
28/01/2014 21.00.00,181,263
28/01/2014 22.00.00,24,35
28/01/2014 23.00.00,9,14
29/01/2014 00.00.00,14,18
29/01/2014 01.00.00,29,36
29/01/2014 02.00.00,37,45
29/01/2014 03.00.00,16,19
29/01/2014 04.00.00,10,12
29/01/2014 05.00.00,15,19
29/01/2014 06.00.00,15,19
29/01/2014 07.00.00,11,14
29/01/2014 08.00.00,16,20
29/01/2014 09.00.00,38,48
29/01/2014 10.00.00,26,35
29/01/2014 11.00.00,12,17
29/01/2014 12.00.00,11,14
29/01/2014 13.00.00,11,14
29/01/2014 14.00.00,11,15
29/01/2014 15.00.00,7,8
29/01/2014 16.00.00,6,7
29/01/2014 17.00.00,13,16
29/01/2014 18.00.00,24,31
29/01/2014 19.00.00,19,24
29/01/2014 20.00.00,17,22
29/01/2014 21.00.00,16,21
29/01/2014 22.00.00,11,14
29/01/2014 23.00.00,7,10
30/01/2014 00.00.00,8,11
30/01/2014 01.00.00,10,12
30/01/2014 02.00.00,7,9
30/01/2014 03.00.00,5,6
30/01/2014 04.00.00,3,4
30/01/2014 05.00.00,4,5
30/01/2014 06.00.00,2,3
30/01/2014 07.00.00,4,6
30/01/2014 08.00.00,11,14
30/01/2014 09.00.00,10,12
30/01/2014 10.00.00,10,12
30/01/2014 11.00.00,8,10
30/01/2014 12.00.00,5,6
30/01/2014 13.00.00,8,10
30/01/2014 14.00.00,13,15
30/01/2014 15.00.00,12,15
30/01/2014 16.00.00,7,9
30/01/2014 17.00.00,11,13
30/01/2014 18.00.00,8,10
30/01/2014 19.00.00,7,9
30/01/2014 20.00.00,5,6
30/01/2014 21.00.00,5,6
30/01/2014 22.00.00,4,5
30/01/2014 23.00.00,4,5
31/01/2014 00.00.00,3,4
31/01/2014 01.00.00,4,4
31/01/2014 02.00.00,4,5
31/01/2014 03.00.00,3,3
31/01/2014 04.00.00,2,3
31/01/2014 05.00.00,3,4
31/01/2014 06.00.00,5,6
31/01/2014 07.00.00,3,5
31/01/2014 08.00.00,13,16
31/01/2014 09.00.00,16,19
31/01/2014 10.00.00,15,19
31/01/2014 11.00.00,16,18
31/01/2014 12.00.00,8,10
31/01/2014 13.00.00,26,29
31/01/2014 14.00.00,15,18
31/01/2014 15.00.00,11,14
31/01/2014 16.00.00,10,12
31/01/2014 17.00.00,7,8
31/01/2014 18.00.00,7,8
31/01/2014 19.00.00,7,8
31/01/2014 20.00.00,6,7
31/01/2014 21.00.00,6,8
31/01/2014 22.00.00,7,8
31/01/2014 23.00.00,12,15
01/02/2014 00.00.00,4,5
01/02/2014 01.00.00,4,5
01/02/2014 02.00.00,4,5
01/02/2014 03.00.00,3,4
01/02/2014 04.00.00,2,3
01/02/2014 05.00.00,3,4
01/02/2014 06.00.00,3,4
01/02/2014 07.00.00,4,6
01/02/2014 08.00.00,5,6
01/02/2014 09.00.00,8,9
01/02/2014 10.00.00,7,9
01/02/2014 11.00.00,8,10
01/02/2014 12.00.00,7,8
01/02/2014 13.00.00,8,9
01/02/2014 14.00.00,6,6
01/02/2014 15.00.00,5,6
01/02/2014 16.00.00,4,5
01/02/2014 17.00.00,5,7
01/02/2014 18.00.00,7,9
01/02/2014 19.00.00,6,8
01/02/2014 20.00.00,4,5
01/02/2014 21.00.00,7,8
01/02/2014 22.00.00,5,7
01/02/2014 23.00.00,5,6
02/02/2014 00.00.00,5,6
02/02/2014 01.00.00,5,7
02/02/2014 02.00.00,10,13
02/02/2014 03.00.00,4,5
02/02/2014 04.00.00,3,4
02/02/2014 05.00.00,6,7
02/02/2014 06.00.00,3,4
02/02/2014 07.00.00,3,4
02/02/2014 08.00.00,3,4
02/02/2014 09.00.00,6,7
02/02/2014 10.00.00,8,10
02/02/2014 11.00.00,9,11
02/02/2014 12.00.00,6,7
02/02/2014 13.00.00,7,9
02/02/2014 14.00.00,6,7
02/02/2014 15.00.00,4,5
02/02/2014 16.00.00,5,6
02/02/2014 17.00.00,7,8
02/02/2014 18.00.00,8,10
02/02/2014 19.00.00,7,8
02/02/2014 20.00.00,6,9
02/02/2014 21.00.00,6,8
02/02/2014 22.00.00,6,7
02/02/2014 23.00.00,4,5
03/02/2014 00.00.00,6,7
03/02/2014 01.00.00,8,10
03/02/2014 02.00.00,4,5
03/02/2014 03.00.00,3,3
03/02/2014 04.00.00,3,3
03/02/2014 05.00.00,3,4
03/02/2014 06.00.00,4,5
03/02/2014 07.00.00,4,6
03/02/2014 08.00.00,15,18
03/02/2014 09.00.00,14,17
03/02/2014 10.00.00,13,16
03/02/2014 11.00.00,13,16
03/02/2014 12.00.00,15,18
03/02/2014 13.00.00,13,17
03/02/2014 14.00.00,15,19
03/02/2014 15.00.00,13,16
03/02/2014 16.00.00,14,17
03/02/2014 17.00.00,11,13
03/02/2014 18.00.00,9,11
03/02/2014 19.00.00,8,10
03/02/2014 20.00.00,7,9
03/02/2014 21.00.00,8,11
03/02/2014 22.00.00,7,9
03/02/2014 23.00.00,4,6
04/02/2014 00.00.00,4,4
04/02/2014 01.00.00,3,3
04/02/2014 02.00.00,3,4
04/02/2014 03.00.00,3,3
04/02/2014 04.00.00,2,3
04/02/2014 05.00.00,3,3
04/02/2014 06.00.00,3,3
04/02/2014 07.00.00,4,5
04/02/2014 08.00.00,10,12
04/02/2014 09.00.00,19,23
04/02/2014 10.00.00,18,22
04/02/2014 11.00.00,18,23
04/02/2014 12.00.00,16,20
04/02/2014 13.00.00,14,17
04/02/2014 14.00.00,12,15
04/02/2014 15.00.00,12,14
