Stat,TAMBURI-Via Orsini,,,,,,,,
,,,,,,,
Parm,H2S,BENZENE,PM10 giornaliero,PM2.5 giornaliero,PM10 biorario,IPA,IPA 2,NOX,NO2
Unit,ug/m3 293K,ug/m3 293K,ug/m3,ug/m3,ug/m3,ng/m3,ng/m3,ug/m3 293K,ug/m3 293K
,,,,,,,
,,,,,,,,
,,,,,,,,,
,,,,,,,
25/07/2014 11.00,"2,6","1,4","24,2","14,0","45,4","42,4",,"43,9","33,4"
25/07/2014 12.00,"2,4","1,5","24,2","14,0","36,7","19,7",,"32,2","25,0"
25/07/2014 13.00,"3,3","1,5","24,2","14,0","36,7","14,2",,"15,3","12,2"
25/07/2014 14.00,"3,2","0,5","24,2","14,0","26,6","11,5",,"22,3","18,0"
25/07/2014 15.00,"3,3","0,4","24,2","14,0","26,6","16,8",,"20,0","16,5"
25/07/2014 16.00,"3,4","0,9","24,2","14,0","25,3","15,4",,"23,3","20,9"
25/07/2014 17.00,"3,1","0,6","24,2","14,0","25,3","13,0",,"26,3","22,5"
25/07/2014 18.00,"3,2","0,5","24,2","14,0","18,8","16,2",,"23,8","20,3"
25/07/2014 19.00,"3,2","0,9","24,2","14,0","18,8","30,2",,"42,9","32,8"
25/07/2014 20.00,"3,1","1,4","24,2","14,0","28,5","32,1",,"50,8","41,4"
25/07/2014 21.00,"3,2","1,3","24,2","14,0","28,5","28,1",,"43,2","36,3"
25/07/2014 22.00,"3,1","1,3","24,2","14,0","23,0","21,2",,"40,4","34,3"
25/07/2014 23.00,"3,4","0,8","24,2","14,0","23,0","20,4",,"43,0","38,4"
26/07/2014 0.00,"2,9","0,6","24,2","14,0","17,3","11,2",,"26,7","25,0"
26/07/2014 1.00,"4,0","0,8","24,4","13,8","17,3","5,6",,"25,3","25,1"
26/07/2014 2.00,"3,3","1,4","24,4","13,8","30,2","13,1",,"28,7","27,5"
26/07/2014 3.00,"3,4","1,6","24,4","13,8","30,2","4,7",,"22,1","21,8"
26/07/2014 4.00,"3,4","3,5","24,4","13,8","33,1","5,5",,"24,1","21,5"
26/07/2014 5.00,"3,4","0,5","24,4","13,8","33,1","20,6",,"36,9","28,5"
26/07/2014 6.00,"4,1","0,5","24,4","13,8","31,0","38,8",,"59,6","41,3"
26/07/2014 7.00,"4,0","1,1","24,4","13,8","31,0","41,6",,"84,4","50,1"
26/07/2014 8.00,"3,9","0,8","24,4","13,8","32,5","30,3",,"36,1","26,2"
26/07/2014 9.00,"3,4","1,1","24,4","13,8","32,5","24,0",,"37,2","29,3"
26/07/2014 10.00,"3,7","1,0","24,4","13,8","26,4","19,0",,"32,7","24,8"
26/07/2014 11.00,"3,3","0,8","24,4","13,8","26,4","17,2",,"20,4","16,2"
26/07/2014 12.00,"3,3","0,6","24,4","13,8","26,1","13,4",,"15,0","12,2"
26/07/2014 13.00,"3,3","0,6","24,4","13,8","26,1","9,9",,"10,9","9,1"
26/07/2014 14.00,"3,4","0,4","24,4","13,8","27,7","7,5",,"13,5","11,7"
26/07/2014 15.00,"3,7","0,8","24,4","13,8","27,7","14,2",,"24,0","20,3"
26/07/2014 16.00,"2,7","0,8","24,4","13,8","28,8","8,0",,"14,6","13,6"
26/07/2014 17.00,"3,6","0,3","24,4","13,8","28,8","14,7",,"20,1","18,3"
26/07/2014 18.00,"5,3","1,7","24,4","13,8","27,2","28,0",,"49,2","39,3"
26/07/2014 19.00,"5,0","1,6","24,4","13,8","27,2","22,9",,"45,3","41,1"
26/07/2014 20.00,"4,0","0,9","24,4","13,8","31,0","12,9",,"38,2","34,6"
26/07/2014 21.00,"4,1","0,8","24,4","13,8","31,0","28,9",,"48,2","41,7"
26/07/2014 22.00,"3,8","1,3","24,4","13,8","29,4","31,8",,"50,9","42,8"
26/07/2014 23.00,"4,7","0,8","24,4","13,8","29,4","28,5",,"44,2","34,2"
27/07/2014 0.00,"4,5","0,6","24,4","13,8","32,0","20,3",,"31,5","26,6"
27/07/2014 1.00,,"0,5","21,7","10,6","32,0","10,0",,"13,4","11,9"
27/07/2014 2.00,"3,8","0,3","21,7","10,6","30,8","9,0",,"9,2","7,6"
27/07/2014 3.00,"4,1","0,3","21,7","10,6","30,8","10,0",,"5,7","5,2"
27/07/2014 4.00,"4,3","0,3","21,7","10,6","21,5","3,9",,,
27/07/2014 5.00,"3,8","0,1","21,7","10,6","21,5","17,5",,"11,9","10,1"
27/07/2014 6.00,"3,8","0,2","21,7","10,6","25,1","21,9",,"19,7","14,3"
27/07/2014 7.00,"3,8","0,3","21,7","10,6","25,1","17,2",,"21,4","15,3"
27/07/2014 8.00,"3,6","0,4","21,7","10,6","26,7","16,2",,"21,0","16,9"
27/07/2014 9.00,"3,9","0,4","21,7","10,6","26,7","17,4",,"17,8","13,2"
27/07/2014 10.00,"3,9","0,5","21,7","10,6","17,9","19,2",,"16,7","11,5"
27/07/2014 11.00,"3,7","0,6","21,7","10,6","17,9","18,7",,"17,3","12,9"
27/07/2014 12.00,"3,7","0,5","21,7","10,6","18,7","20,5",,"12,0","9,0"
27/07/2014 13.00,"3,7","0,4","21,7","10,6","18,7","9,4",,"9,6","7,3"
27/07/2014 14.00,"3,8","0,3","21,7","10,6","21,0","6,5",,"6,8","5,3"
27/07/2014 15.00,"3,8","0,2","21,7","10,6","21,0","8,3",,"5,9","4,7"
27/07/2014 16.00,"3,9","0,1","21,7","10,6","21,5","6,4",,"6,0","5,5"
27/07/2014 17.00,"4,1","0,1","21,7","10,6","21,5","9,9",,"9,0","7,9"
27/07/2014 18.00,"4,0","0,3","21,7","10,6","31,1","17,1",,"15,4","12,3"
27/07/2014 19.00,"3,9","0,4","21,7","10,6","31,1","22,6",,"16,7","14,1"
27/07/2014 20.00,"3,5","0,3","21,7","10,6","20,7","19,2",,"18,2","15,7"
27/07/2014 21.00,"3,5","0,3","21,7","10,6","20,7","20,4",,"17,3","16,2"
27/07/2014 22.00,"3,8","0,3","21,7","10,6","21,7","11,9",,"18,5","17,4"
27/07/2014 23.00,"4,0","0,4","21,7","10,6","21,7","4,5",,"18,0","18,1"
28/07/2014 0.00,"4,2","0,4","21,7","10,6","35,7","6,0",,"32,1","31,7"
28/07/2014 1.00,"4,4","0,4","17,6","9,2","35,7","4,6",,"27,2","26,1"
28/07/2014 2.00,"3,8","0,3","17,6","9,2","33,6","5,2",,"18,9","16,9"
28/07/2014 3.00,"4,1","0,1","17,6","9,2","33,6","6,1",,"12,2","11,4"
28/07/2014 4.00,"3,8","0,2","17,6","9,2","25,2","4,9",,"16,0","14,4"
28/07/2014 5.00,"3,8","0,2","17,6","9,2","25,2","15,2",,"25,5","21,6"
28/07/2014 6.00,"3,8","0,5","17,6","9,2","29,2","51,0",,"75,5","49,5"
28/07/2014 7.00,"3,7","0,8","17,6","9,2","29,2","36,1",,"66,1","44,8"
28/07/2014 8.00,"3,6","0,7","17,6","9,2","20,9","25,2",,"26,7","20,8"
28/07/2014 9.00,"3,7","0,8","17,6","9,2","20,9","27,5",,"26,3","21,4"
28/07/2014 10.00,"3,5","0,9","17,6","9,2","28,6","10,9",,"19,5","16,0"
28/07/2014 11.00,"3,4","0,4","17,6","9,2","28,6","9,4",,"13,5","11,0"
28/07/2014 12.00,"3,3","0,5","17,6","9,2","22,5","12,0",,"13,4","11,5"
28/07/2014 13.00,"3,3","0,5","17,6","9,2","22,5","10,1",,"15,2","12,6"
28/07/2014 14.00,"3,7","0,3","17,6","9,2","13,8","12,1",,"19,0","15,2"
28/07/2014 15.00,"3,3","0,3","17,6","9,2","13,8","7,4",,"18,9","15,0"
28/07/2014 16.00,"3,7","0,2","17,6","9,2","15,4","16,0",,"16,5","13,2"
28/07/2014 17.00,"3,5","0,3","17,6","9,2","15,4","10,5",,"20,5","16,7"
28/07/2014 18.00,"3,7","0,4","17,6","9,2","33,2","12,7",,"16,7","14,4"
28/07/2014 19.00,"3,8","0,6","17,6","9,2","33,2","11,6",,"19,6","17,5"
28/07/2014 20.00,"3,7","0,8","17,6","9,2","32,2","16,9",,"18,8","15,8"
28/07/2014 21.00,"4,1","0,7","17,6","9,2","32,2","18,1",,"19,0","16,1"
28/07/2014 22.00,"3,8","0,4","17,6","9,2","29,3","12,2",,"12,4","11,2"
28/07/2014 23.00,"3,8","0,5","17,6","9,2","29,3","24,8",,"24,5","19,5"
29/07/2014 0.00,"3,8","0,6","17,6","9,2","21,1","9,9",,"16,6","15,2"
29/07/2014 1.00,,"0,5","24,5","11,6","21,1","4,3",,"12,7","12,3"
29/07/2014 2.00,"3,7","0,5","24,5","11,6","22,2","4,5",,"10,8","10,5"
29/07/2014 3.00,"3,8","0,4","24,5","11,6","22,2","3,9",,"10,1","9,5"
29/07/2014 4.00,"4,0","0,3","24,5","11,6","18,3","7,1",,,
29/07/2014 5.00,"4,3","0,3","24,5","11,6","18,3","22,3",,"36,0","29,0"
29/07/2014 6.00,"4,5","0,5","24,5","11,6","37,5","99,8",,"94,1","58,2"
29/07/2014 7.00,"4,6","1,0","24,5","11,6","37,5","66,1",,"85,4","54,6"
29/07/2014 8.00,"4,7","1,1","24,5","11,6","61,5","23,4",,"35,0","27,6"
29/07/2014 9.00,"5,1","1,5","24,5","11,6","61,5","16,7",,"35,3","27,6"
29/07/2014 10.00,"4,0","0,7","24,5","11,6","35,5","5,5",,"12,4","10,9"
29/07/2014 11.00,"3,1","0,5","24,5","11,6","35,5","13,8",,,
29/07/2014 12.00,"0,8","0,6","24,5","11,6","27,7","12,2",,,
29/07/2014 13.00,"0,9","0,4","24,5","11,6","27,7","11,0",,"22,2","18,5"
29/07/2014 14.00,"0,9","0,3","24,5","11,6","25,0","13,5",,"19,9","16,5"
29/07/2014 15.00,"0,7","0,3","24,5","11,6","25,0","9,6",,"17,9","15,5"
29/07/2014 16.00,"0,9","0,5","24,5","11,6","20,0","11,3",,"18,9","16,7"
29/07/2014 17.00,"0,9","0,3","24,5","11,6","20,0","16,9",,"14,4","12,6"
29/07/2014 18.00,"0,9","0,7","24,5","11,6","22,3","15,5",,"18,6","15,3"
29/07/2014 19.00,"0,7","1,4","24,5","11,6","22,3","23,9",,"23,6","20,7"
29/07/2014 20.00,"0,9","0,9","24,5","11,6","25,6","23,9",,"23,5","19,9"
29/07/2014 21.00,"0,5","0,9","24,5","11,6","25,6","23,7",,"22,9","18,0"
29/07/2014 22.00,"0,9","0,5","24,5","11,6","34,2","22,5",,"17,2","14,1"
29/07/2014 23.00,"0,7","0,6","24,5","11,6","34,2","28,1",,"18,4","14,8"
30/07/2014 0.00,"0,5","0,5","24,5","11,6","30,0","8,4",,"10,0","8,4"
30/07/2014 1.00,"0,9","0,4","27,4","11,8","30,0","4,6",,"4,8","4,3"
30/07/2014 2.00,"0,9","0,3","27,4","11,8","32,3","3,2",,"3,5","3,4"
30/07/2014 3.00,"0,9","0,2","27,4","11,8","32,3","3,0",,"1,3","1,4"
30/07/2014 4.00,"1,0","0,2","27,4","11,8","30,1","4,6",,"5,8","4,4"
30/07/2014 5.00,"0,9","0,2","27,4","11,8","30,1","13,9",,"5,5","5,0"
30/07/2014 6.00,"1,5","0,3","27,4","11,8","41,7","16,8",,"18,9","14,8"
30/07/2014 7.00,"1,1","0,5","27,4","11,8","41,7","23,4",,"24,8","20,1"
30/07/2014 8.00,"0,9","1,0","27,4","11,8","34,0","22,6",,"23,3","18,3"
30/07/2014 9.00,"1,2","1,0","27,4","11,8","34,0","23,1",,"22,8","17,0"
30/07/2014 10.00,"0,8","0,9","27,4","11,8","17,4","14,8",,"21,8","16,7"
30/07/2014 11.00,"1,2","0,5","27,4","11,8","17,4","11,2",,"15,0","11,7"
30/07/2014 12.00,"1,4","0,5","27,4","11,8","17,3","19,5",,"17,2","13,6"
30/07/2014 13.00,"1,0","0,7","27,4","11,8","17,3","20,3",,"25,2","20,6"
30/07/2014 14.00,"1,2","3,9","27,4","11,8","24,5","9,5",,"23,7","21,1"
30/07/2014 15.00,"1,5","0,4","27,4","11,8","24,5","10,8",,"28,3","24,5"
30/07/2014 16.00,"0,7","0,2","27,4","11,8","26,7","10,7",,"16,9","15,0"
30/07/2014 17.00,"0,9","0,3","27,4","11,8","26,7","10,4",,"18,8","16,5"
30/07/2014 18.00,"1,1","0,5","27,4","11,8","22,4","10,3",,"13,9","12,4"
30/07/2014 19.00,"1,6","1,0","27,4","11,8","22,4","7,3",,"11,3","10,1"
30/07/2014 20.00,"1,6","1,1","27,4","11,8","31,0","5,9",,"7,9","7,8"
30/07/2014 21.00,"1,5","1,3","27,4","11,8","31,0","12,2",,"21,2","17,9"
30/07/2014 22.00,"1,6","0,9","27,4","11,8","42,5","9,7",,"17,2","14,9"
30/07/2014 23.00,"2,4","2,1","27,4","11,8","42,5","14,7",,"30,6","27,7"
31/07/2014 0.00,"2,2","2,1","27,4","11,8","32,3","4,7",,"21,3","20,4"
31/07/2014 1.00,,"2,0","21,1","8,3","32,3","5,1",,"18,3","17,0"
31/07/2014 2.00,"1,5","1,6","21,1","8,3","33,9","3,3",,"9,3","8,8"
31/07/2014 3.00,"0,8","0,3","21,1","8,3","33,9","4,8",,"8,7","8,3"
31/07/2014 4.00,"1,2","0,2","21,1","8,3","22,5","6,8",,,
31/07/2014 5.00,"1,1","0,3","21,1","8,3","22,5","19,1",,"35,6","30,4"
31/07/2014 6.00,"1,2","1,0","21,1","8,3","35,5","35,0",,"67,7","50,3"
31/07/2014 7.00,"1,2","0,9","21,1","8,3","35,5","34,4",,"66,1","49,0"
31/07/2014 8.00,"1,8","1,0","21,1","8,3","57,1","37,9",,"78,5","51,3"
31/07/2014 9.00,"2,0","1,1","21,1","8,3","57,1","21,2",,"55,5","37,0"
31/07/2014 10.00,"1,5","1,7","21,1","8,3","40,2","21,8",,"39,8","27,5"
31/07/2014 11.00,"0,7","1,1","21,1","8,3","40,2","16,4",,"26,4","19,9"
31/07/2014 12.00,"1,2","0,4","21,1","8,3","26,0","17,3",,"19,6","14,8"
31/07/2014 13.00,"0,7","0,3","21,1","8,3","26,0","10,8",,"17,6","13,4"
31/07/2014 14.00,"0,7","0,2","21,1","8,3","22,3","10,3",,"15,0","10,4"
31/07/2014 15.00,"1,1","0,3","21,1","8,3","22,3","12,7",,"12,4","9,4"
31/07/2014 16.00,"1,1","0,3","21,1","8,3","14,8","19,8",,"39,9","28,1"
31/07/2014 17.00,"0,8","0,4","21,1","8,3","14,8","19,8",,"24,2","18,9"
31/07/2014 18.00,"0,8","0,5","21,1","8,3","22,1","23,6",,"29,6","24,1"
31/07/2014 19.00,"1,2","0,4","21,1","8,3","22,1","35,6",,"38,1","30,6"
31/07/2014 20.00,"1,6","1,0","21,1","8,3","29,3","49,7",,"66,9","50,8"
31/07/2014 21.00,"1,6","0,8","21,1","8,3","29,3","25,4",,"36,0","30,8"
31/07/2014 22.00,"2,2","0,8","21,1","8,3","29,7","19,1",,"45,3","40,9"
31/07/2014 23.00,"1,0","0,5","21,1","8,3","29,7","18,0",,"31,9","26,1"
01/08/2014 0.00,"1,2","0,8","21,1","8,3","17,9","6,7",,"29,6","28,5"
01/08/2014 1.00,"1,5","2,6","22,6","11,6","17,9","4,0",,"24,8","24,4"
01/08/2014 2.00,"1,3","1,2","22,6","11,6","21,6","4,2",,"24,6","24,3"
01/08/2014 3.00,"4,1","1,8","22,6","11,6","21,6","8,0",,"38,7","37,9"
01/08/2014 4.00,"4,8","3,5","22,6","11,6","23,2","12,4",,"56,6","53,1"
01/08/2014 5.00,"9,5","2,9","22,6","11,6","23,2","32,9",,"70,1","60,3"
01/08/2014 6.00,"6,6","3,3","22,6","11,6","41,5","44,7",,"66,3","48,6"
01/08/2014 7.00,"2,4","2,1","22,6","11,6","41,5","24,2",,"48,3","37,3"
01/08/2014 8.00,"1,7","2,1","22,6","11,6","29,9","19,9",,"48,9","36,8"
01/08/2014 9.00,"4,8","1,1","22,6","11,6","29,9","21,7",,"52,9","38,7"
01/08/2014 10.00,"1,0","1,3","22,6","11,6","35,8","31,3",,"40,6","30,9"
01/08/2014 11.00,"1,3","0,6","22,6","11,6","35,8","29,2",,"40,5","31,4"
01/08/2014 12.00,"1,2","0,9","22,6","11,6","27,6","34,3",,"63,4","48,7"
01/08/2014 13.00,"2,4","0,9","22,6","11,6","27,6","22,9",,"41,6","33,8"
01/08/2014 14.00,"1,8","1,6","22,6","11,6","24,0","27,1",,"51,1","40,0"
01/08/2014 15.00,"1,8","1,2","22,6","11,6","24,0","50,6",,"54,5","44,1"
01/08/2014 16.00,"1,4","0,7","22,6","11,6","31,0","29,8",,"37,9","31,5"
01/08/2014 17.00,"0,9","0,4","22,6","11,6","31,0","19,3",,"30,9","24,9"
01/08/2014 18.00,"2,0","0,6","22,6","11,6","22,4","26,4",,"51,1","42,0"
01/08/2014 19.00,"1,0","0,7","22,6","11,6","22,4","27,8",,"49,7","38,3"
01/08/2014 20.00,"1,0","0,9","22,6","11,6","20,0","31,6",,"43,8","36,5"
01/08/2014 21.00,"1,2","0,8","22,6","11,6","20,0","25,7",,"44,1","39,3"
01/08/2014 22.00,"1,4","1,2","22,6","11,6","19,6","38,0",,"64,9","51,7"
01/08/2014 23.00,"1,6","1,8","22,6","11,6","19,6","40,9",,"78,6","48,7"
02/08/2014 0.00,"0,8","0,7","22,6","11,6","27,5","19,2",,"33,2","25,3"
02/08/2014 1.00,,"0,4","22,6","11,3","27,5","14,3",,"26,0","25,1"
02/08/2014 2.00,"1,8","1,2","22,6","11,3","22,7","8,5",,"26,9","25,1"
02/08/2014 3.00,"2,3","0,3","22,6","11,3","22,7","3,9",,"17,0","16,4"
02/08/2014 4.00,"2,1","0,7","22,6","11,3","26,2","11,1",,,
02/08/2014 5.00,"1,2","0,6","22,6","11,3","26,2","21,8",,"41,7","31,6"
02/08/2014 6.00,"1,9","1,3","22,6","11,3","27,4","59,2",,"84,3","60,5"
02/08/2014 7.00,"2,4","1,5","22,6","11,3","27,4","26,9",,"60,7","48,7"
02/08/2014 8.00,"4,0","2,5","22,6","11,3","36,6","30,1",,"57,0","41,7"
02/08/2014 9.00,"1,9","1,2","22,6","11,3","36,6","14,8",,"33,2","26,9"
02/08/2014 10.00,"1,1","0,7","22,6","11,3","32,9","15,4",,"25,6","20,7"
02/08/2014 11.00,"1,1","1,0","22,6","11,3","32,9","27,8",,"31,3","24,0"
02/08/2014 12.00,"0,7","1,4","22,6","11,3","18,1","26,2",,"33,6","24,9"
02/08/2014 13.00,"0,8","0,8","22,6","11,3","18,1","21,1",,"29,4","22,3"
02/08/2014 14.00,"1,1","0,4","22,6","11,3","14,4","8,5",,"21,4","17,4"
02/08/2014 15.00,"0,9","0,4","22,6","11,3","14,4","9,9",,"12,4","10,6"
02/08/2014 16.00,"1,1","0,4","22,6","11,3","26,4","5,1",,"6,3","5,4"
02/08/2014 17.00,"1,1","0,3","22,6","11,3","26,4","10,0",,"11,8","10,2"
02/08/2014 18.00,"1,1","0,5","22,6","11,3","25,7","9,1",,"16,5","15,4"
02/08/2014 19.00,"0,8","0,5","22,6","11,3","25,7","12,0",,"17,8","16,3"
02/08/2014 20.00,"1,2","0,4","22,6","11,3","26,6","8,3",,"14,8","14,3"
02/08/2014 21.00,"2,1","0,7","22,6","11,3","26,6","17,0",,"25,7","23,3"
02/08/2014 22.00,"1,5","1,4","22,6","11,3","36,5","14,7",,"34,5","33,1"
02/08/2014 23.00,"1,7","2,0","22,6","11,3","36,5","21,3",,"46,8","42,0"
03/08/2014 0.00,"1,3","1,4","22,6","11,3","41,2","36,2",,"67,7","53,6"
03/08/2014 1.00,"0,8","1,2","19,5","12,6","41,2","22,5",,"37,4","32,5"
03/08/2014 2.00,"0,8","0,7","19,5","12,6","32,7","8,7",,"32,8","30,1"
03/08/2014 3.00,"1,0","0,5","19,5","12,6","32,7","5,9",,"20,0","18,9"
03/08/2014 4.00,"1,1","0,5","19,5","12,6","24,9","10,6",,"18,0","17,2"
03/08/2014 5.00,"1,4","0,6","19,5","12,6","24,9","28,8",,"38,7","31,9"
03/08/2014 6.00,"1,4","0,8","19,5","12,6","20,0","42,4",,"70,5","48,7"
03/08/2014 7.00,"3,1","0,6","19,5","12,6","20,0","23,5",,"48,0","29,2"
03/08/2014 8.00,"2,3","0,9","19,5","12,6","30,0","22,5",,"47,6","34,8"
03/08/2014 9.00,"1,4","0,9","19,5","12,6","30,0","21,5",,"27,4","21,9"
03/08/2014 10.00,"1,5","1,1","19,5","12,6","24,1","15,4",,"29,1","23,9"
03/08/2014 11.00,"1,1","0,8","19,5","12,6","24,1","27,9",,"18,7","15,1"
03/08/2014 12.00,"0,8","0,6","19,5","12,6","24,4","18,0",,"15,3","12,6"
03/08/2014 13.00,"0,9","0,5","19,5","12,6","24,4","8,6",,"14,5","12,2"
03/08/2014 14.00,"0,8","0,3","19,5","12,6","15,7","6,2",,"6,1","5,9"
03/08/2014 15.00,"1,1","0,1","19,5","12,6","15,7","3,6",,"4,9","4,8"
03/08/2014 16.00,"0,9","0,2","19,5","12,6","19,1","3,2",,"8,7","7,5"
03/08/2014 17.00,"0,9","0,2","19,5","12,6","19,1","8,4",,"7,9","7,0"
03/08/2014 18.00,"1,0","0,2","19,5","12,6","19,8","6,9",,"8,6","7,4"
03/08/2014 19.00,"1,3","0,4","19,5","12,6","19,8","8,0",,"11,7","10,8"
03/08/2014 20.00,"1,2","0,3","19,5","12,6","26,7","17,9",,"28,9","25,3"
03/08/2014 21.00,"2,0","1,1","19,5","12,6","26,7","29,6",,"49,0","42,3"
03/08/2014 22.00,"1,6","1,3","19,5","12,6","32,6","31,6",,"58,3","46,5"
03/08/2014 23.00,"1,9","0,9","19,5","12,6","32,6","36,9",,"61,9","52,1"
04/08/2014 0.00,"1,8","0,8","19,5","12,6","26,6","21,5",,"53,0","47,9"
04/08/2014 1.00,,"0,8","27,4","14,9","26,6","19,5",,"54,1","46,3"
04/08/2014 2.00,"2,8","0,8","27,4","14,9","29,5","4,6",,"22,6","22,4"
04/08/2014 3.00,"1,5","0,3","27,4","14,9","29,5","3,9",,"14,9","14,8"
04/08/2014 4.00,"1,7","3,8","27,4","14,9","34,8","3,6",,,
04/08/2014 5.00,"1,5","2,2","27,4","14,9","34,8","11,9",,"25,8","22,0"
04/08/2014 6.00,"2,4","0,7","27,4","14,9","36,3","27,2",,"78,5","66,1"
04/08/2014 7.00,"1,7","1,4","27,4","14,9","36,3","28,9",,"57,6","45,3"
04/08/2014 8.00,"2,0","1,2","27,4","14,9","44,5","25,0",,"53,2","42,2"
04/08/2014 9.00,"1,8","1,3","27,4","14,9","44,5","28,4",,"54,4","38,1"
04/08/2014 10.00,"1,5","2,2","27,4","14,9","33,2","21,5",,"44,4","35,1"
04/08/2014 11.00,"1,5","1,1","27,4","14,9","33,2","21,9",,"50,4","40,6"
04/08/2014 12.00,"1,2","0,8","27,4","14,9","17,7","19,1",,"39,5","28,6"
04/08/2014 13.00,"1,5","0,6","27,4","14,9","17,7","19,0",,"34,8","28,2"
04/08/2014 14.00,"1,5","0,6","27,4","14,9","27,4","26,5",,"46,8","36,2"
04/08/2014 15.00,"1,4","0,3","27,4","14,9","27,4","28,3",,"61,2","37,3"
04/08/2014 16.00,"1,3","0,4","27,4","14,9","16,5","14,9",,"27,1","21,2"
04/08/2014 17.00,"1,1","0,6","27,4","14,9","16,5","22,1",,"21,7","17,5"
04/08/2014 18.00,"1,7","0,4","27,4","14,9","17,3","21,5",,"31,4","24,8"
04/08/2014 19.00,"1,2","0,4","27,4","14,9","17,3","22,8",,"30,6","25,1"
04/08/2014 20.00,"1,6","0,5","27,4","14,9","19,8","32,7",,"48,9","36,5"
04/08/2014 21.00,"1,9","1,5","27,4","14,9","19,8","24,7",,"46,8","38,4"
04/08/2014 22.00,"1,9","2,5","27,4","14,9","35,8","14,2",,"38,9","33,2"
04/08/2014 23.00,"1,1","8,7","27,4","14,9","35,8","8,5",,"28,6","26,0"
05/08/2014 0.00,"1,4","6,4","27,4","14,9","32,1","5,7",,"28,7","26,9"
05/08/2014 1.00,"1,6","2,5","34,3","17,0","32,1","4,2",,"25,2","25,0"
05/08/2014 2.00,"2,2","1,3","34,3","17,0","41,6","4,7",,"26,5","26,2"
05/08/2014 3.00,"2,4","3,4","34,3","17,0","41,6","5,0",,"30,4","29,8"
05/08/2014 4.00,"2,1","1,7","34,3","17,0","38,8","3,5",,"21,4","21,2"
05/08/2014 5.00,"1,0","1,6","34,3","17,0","38,8","9,1",,"22,6","22,1"
05/08/2014 6.00,"2,1","1,0","34,3","17,0","43,1","13,5",,"34,3","32,4"
05/08/2014 7.00,"1,7","1,4","34,3","17,0","43,1","20,3",,"55,1","44,9"
05/08/2014 8.00,"2,6","2,0","34,3","17,0","46,3","40,5",,"94,2","60,5"
05/08/2014 9.00,"1,7","1,4","34,3","17,0","46,3","32,3",,"54,6","40,6"
05/08/2014 10.00,"1,4","0,6","34,3","17,0","36,3","34,3",,"63,5","44,2"
05/08/2014 11.00,"2,0","0,8","34,3","17,0","36,3","28,7",,"65,9","46,2"
05/08/2014 12.00,"1,8","1,0","34,3","17,0","37,1","19,5",,"56,4","35,1"
05/08/2014 13.00,"1,7","0,8","34,3","17,0","37,1","15,5",,"27,9","23,1"
05/08/2014 14.00,"1,1","0,5","34,3","17,0","28,8","15,2",,"33,1","28,1"
05/08/2014 15.00,"1,2","0,4","34,3","17,0","28,8","9,2",,"24,4","22,4"
05/08/2014 16.00,"1,3","0,5","34,3","17,0","32,2","22,9",,"20,9","18,6"
05/08/2014 17.00,"1,6","1,0","34,3","17,0","32,2","18,2",,"35,1","31,9"
05/08/2014 18.00,"1,5","0,9","34,3","17,0","38,1","15,0",,"28,8","27,0"
05/08/2014 19.00,"2,5","0,7","34,3","17,0","38,1","40,0",,"47,7","41,9"
05/08/2014 20.00,"4,4","2,0","34,3","17,0","49,2","27,7",,"42,0","37,1"
05/08/2014 21.00,"2,4","0,8","34,3","17,0","49,2","26,5",,"34,4","29,4"
05/08/2014 22.00,"2,9","1,4","34,3","17,0","49,5","7,7",,"32,0","29,0"
05/08/2014 23.00,"1,6","1,3","34,3","17,0","49,5","10,1",,"21,7","20,3"
06/08/2014 0.00,"3,5","3,2","34,3","17,0","48,7","6,5",,"22,7","21,9"
06/08/2014 1.00,,"2,7","39,4","20,0","48,7","3,3",,"16,3","16,2"
06/08/2014 2.00,"3,1","2,5","39,4","20,0","46,1","3,8",,"17,4","16,7"
06/08/2014 3.00,"1,7","4,8","39,4","20,0","46,1","4,0",,"14,4","14,4"
06/08/2014 4.00,"1,5","3,9","39,4","20,0","40,3","3,6",,,
06/08/2014 5.00,"6,0","2,1","39,4","20,0","40,3","9,5",,"23,0","21,3"
06/08/2014 6.00,"3,3","2,5","39,4","20,0","45,3","16,3",,"28,6","26,4"
06/08/2014 7.00,"2,0","0,7","39,4","20,0","45,3","20,5",,"47,0","34,0"
06/08/2014 8.00,"1,6","1,7","39,4","20,0","32,6","18,9",,"35,8","28,7"
06/08/2014 9.00,"4,1","1,2","39,4","20,0","32,6","32,9",,"64,2","46,4"
06/08/2014 10.00,"3,7","2,0","39,4","20,0","38,0","22,8",,"51,2","38,5"
06/08/2014 11.00,"3,4","1,6","39,4","20,0","38,0","23,1",,"48,8","36,6"
06/08/2014 12.00,"5,2","4,8","39,4","20,0","39,1","30,8",,"57,3","41,8"
06/08/2014 13.00,"3,5","1,6","39,4","20,0","39,1","23,1",,"53,0","41,1"
06/08/2014 14.00,"2,5","1,4","39,4","20,0","53,5","20,5",,"53,5","39,8"
06/08/2014 15.00,"6,5","1,1","39,4","20,0","53,5","16,2",,"53,2","42,2"
06/08/2014 16.00,"4,3","0,9","39,4","20,0","57,3","17,9",,"48,5","38,5"
06/08/2014 17.00,"2,7","0,7","39,4","20,0","57,3","16,1",,"32,6","27,0"
