,Regione Puglia,,,,,,,,
,S.Barbara Galatina,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10


18/06/2007 23.00,"2,06645012",,,,,,,,
19/06/2007 0.00,"1,93200803",,,,,,,,
19/06/2007 1.00,"2,088063",,,,,,,,
19/06/2007 2.00,"2,03311396",,,,,,,,
19/06/2007 3.00,"1,78291297",,,,,,,,
19/06/2007 4.00,"1,78327894",,,,,,,,
19/06/2007 5.00,"1,97816503",,,,,,,,
19/06/2007 6.00,"1,899405",,,,,,,,
19/06/2007 7.00,"1,93603694",,,,,,,,
19/06/2007 8.00,"2,40456891",,,,,,,,
19/06/2007 9.00,"2,53314996",,,,,,,,
19/06/2007 10.00,"3,03684902",,,,,,,,
19/06/2007 11.00,"3,69440603",,,,,,,,
19/06/2007 12.00,"3,33906889",,,,,,,,
19/06/2007 13.00,"3,209023",,,,,,,,
19/06/2007 14.00,"3,11927295",,,,,,,,
19/06/2007 15.00,"3,16030192",,,,,,,,
19/06/2007 16.00,"3,04051304",,,,,,,,
19/06/2007 17.00,"3,2328341",,,,,,,,
19/06/2007 18.00,"3,59183502",,,,,,,,
19/06/2007 19.00,"3,5771811",,,,,,,,
19/06/2007 20.00,"3,14748001",,,,,,,,
19/06/2007 21.00,"2,422153",,,,,,,,
19/06/2007 22.00,"2,29576993",,,,,,,,
19/06/2007 23.00,"2,0887959",,,,,,,,
20/06/2007 0.00,"2,20345592",,,,,,,,
20/06/2007 1.00,"2,10637903",,,,,,,,
20/06/2007 2.00,"1,71697402",,,,,,,,
20/06/2007 3.00,"1,93860197",,,,,,,,
20/06/2007 4.00,"1,956918",,,,,,,,
20/06/2007 5.00,"1,78034794",,,,,,,,
20/06/2007 6.00,"1,76203203",,,,,,,,
20/06/2007 7.00,"1,86057401",,,,,,,,
20/06/2007 8.00,"1,919186",,,,,,,,
20/06/2007 9.00,"2,01772809",,,,,,,,
20/06/2007 10.00,"2,18037701",,,,,,,,
20/06/2007 11.00,"2,7327981",,,,,,,,
20/06/2007 12.00,"2,91229796",,,,,,,,
20/06/2007 13.00,"2,34632301",,,,,,,,
20/06/2007 14.00,"2,40127206",,,,,,,,
20/06/2007 15.00,"2,44339991",,,,,,,,
20/06/2007 16.00,"2,64707804",,,,,,,,
20/06/2007 17.00,"2,87932897",,,,,,,,
20/06/2007 18.00,"2,82144904",,,,,,,,
20/06/2007 19.00,"2,85918093",,,,,,,,
20/06/2007 20.00,"2,96724701",,,,,,,,
20/06/2007 21.00,"2,82254791",,,,,,,,
20/06/2007 22.00,"2,40310407",,,,,,,,
20/06/2007 23.00,"2,40933204",,,,,,,,
21/06/2007 0.00,"2,29503798",,,,,,,,
21/06/2007 1.00,"2,20968294",,,,,,,,
21/06/2007 2.00,"2,29686904",,,,,,,,
21/06/2007 3.00,"2,09905291",,,,,,,,
21/06/2007 4.00,"1,97450197",,,,,,,,
21/06/2007 5.00,"1,97047198",,,,,,,,
21/06/2007 6.00,"2,20235705",,,,,,,,
21/06/2007 7.00,"1,94263101",,,,,,,,
21/06/2007 8.00,"2,13568497",,,,,,,,
21/06/2007 9.00,"3,35811806",,,,,,,,
21/06/2007 10.00,"2,96358395",,,,,,,,
21/06/2007 11.00,"3,51490593",,,,,,,,
21/06/2007 12.00,"3,34456396",,,,,,,,
21/06/2007 13.00,"3,32807899",,,,,,,,
21/06/2007 14.00,"2,77932191",,,,,,,,
21/06/2007 15.00,"2,63938498",,,,,,,,
21/06/2007 16.00,"3,49109507",,,,,,,,
21/06/2007 17.00,"3,53505397",,,,,,,,
21/06/2007 18.00,"3,331743",,,,,,,,
21/06/2007 19.00,"3,24748707",,,,,,,,
21/06/2007 20.00,"2,83720112",,,,,,,,
21/06/2007 21.00,"2,49651694",,,,,,,,
21/06/2007 22.00,"2,62290001",,,,,,,,
21/06/2007 23.00,"2,34156108",,,,,,,,
22/06/2007 0.00,"2,27855301",,,,,,,,
22/06/2007 1.00,"2,14740801",,,,,,,,
22/06/2007 2.00,"2,18147612",,,,,,,,
22/06/2007 3.00,"2,08256793",,,,,,,,
22/06/2007 4.00,"1,97450197",,,,,,,,
22/06/2007 5.00,"1,99648094",,,,,,,,
22/06/2007 6.00,"2,02285695",,,,,,,,
22/06/2007 7.00,"1,99867904",,,,,,,,
22/06/2007 8.00,"1,85727704",,,,,,,,
22/06/2007 9.00,"2,11517096",,,,,,,,
22/06/2007 10.00,"1,94812596",,,,,,,,
22/06/2007 11.00,"1,886217",,,,,,,,
22/06/2007 12.00,"2,00564003",,,,,,,,
22/06/2007 13.00,"1,893543",,,,,,,,
22/06/2007 14.00,"1,78547704",,,,,,,,
22/06/2007 15.00,"2,00747108",,,,,,,,
22/06/2007 16.00,"2,09539008",,,,,,,,
22/06/2007 17.00,"1,97450197",,,,,,,,
22/06/2007 18.00,"2,02871799",,,,,,,,
22/06/2007 19.00,"2,48369598",,,,,,,,
22/06/2007 20.00,"2,20162392",,,,,,,,
22/06/2007 21.00,"2,36097598",,,,,,,,
22/06/2007 22.00,"2,25657296",,,,,,,,
22/06/2007 23.00,"2,20418906",,,,,,,,
23/06/2007 0.00,"2,19869399",,,,,,,,
23/06/2007 1.00,"2,14484406",,,,,,,,
23/06/2007 2.00,"2,112607",,,,,,,,
23/06/2007 3.00,"1,92761195",,,,,,,,
23/06/2007 4.00,"1,98365998",,,,,,,,
23/06/2007 5.00,"1,88475204",,,,,,,,
23/06/2007 6.00,"1,84958398",,,,,,,,
23/06/2007 7.00,"2,0583899",,,,,,,,
23/06/2007 8.00,"2,06791496",,,,,,,,
23/06/2007 9.00,"2,00637197",,,,,,,,
23/06/2007 10.00,"2,10637903",,,,,,,,
23/06/2007 11.00,"1,82943594",,,,,,,,
23/06/2007 12.00,"1,77998197",,,,,,,,
23/06/2007 13.00,"2,10821104",,,,,,,,
23/06/2007 14.00,"3,42881894",,,,,,,,
23/06/2007 15.00,"5,05164719",,,,,,,,
23/06/2007 16.00,"4,73843718",,,,,,,,
23/06/2007 17.00,"3,79514599",,,,,,,,
23/06/2007 18.00,"2,64488006",,,,,,,,
23/06/2007 19.00,"2,57527804",,,,,,,,
23/06/2007 20.00,"2,51922989",,,,,,,,
23/06/2007 21.00,"2,55476308",,,,,,,,
23/06/2007 22.00,"2,544873",,,,,,,,
23/06/2007 23.00,"2,37746096",,,,,,,,
24/06/2007 0.00,"2,13275504",,,,,,,,
24/06/2007 1.00,"2,29210711",,,,,,,,
24/06/2007 2.00,"2,31298804",,,,,,,,
24/06/2007 3.00,"2,24191999",,,,,,,,
24/06/2007 4.00,"2,07524204",,,,,,,,
24/06/2007 5.00,"2,03494501",,,,,,,,
24/06/2007 6.00,"2,208951",,,,,,,,
24/06/2007 7.00,"2,16499209",,,,,,,,
24/06/2007 8.00,"2,121032",,,,,,,,
24/06/2007 9.00,"2,0052731",,,,,,,,
24/06/2007 10.00,"1,87229598",,,,,,,,
24/06/2007 11.00,"2,40750003",,,,,,,,
24/06/2007 12.00,"2,93061495",,,,,,,,
24/06/2007 13.00,"3,29877305",,,,,,,,
24/06/2007 14.00,"3,26214099",,,,,,,,
24/06/2007 15.00,"3,31892109",,,,,,,,
24/06/2007 16.00,"3,17422199",,,,,,,,
24/06/2007 17.00,"2,89581394",,,,,,,,
24/06/2007 18.00,"2,59799004",,,,,,,,
24/06/2007 19.00,"2,88482404",,,,,,,,
24/06/2007 20.00,"2,84452796",,,,,,,,
24/06/2007 21.00,"2,46904302",,,,,,,,
24/06/2007 22.00,"2,68700695",,,,,,,,
24/06/2007 23.00,"2,53278399",,,,,,,,
25/06/2007 0.00,"2,36830306",,,,,,,,
25/06/2007 1.00,"2,54963493",,,,,,,,
25/06/2007 2.00,"2,19429803",,,,,,,,
25/06/2007 3.00,"2,19246602",,,,,,,,
25/06/2007 4.00,"2,24191999",,,,,,,,
25/06/2007 5.00,"1,91295898",,,,,,,,
25/06/2007 6.00,"2,29210711",,,,,,,,
25/06/2007 7.00,"2,1364181",,,,,,,,
25/06/2007 8.00,"2,00820398",,,,,,,,
25/06/2007 9.00,"1,96607602",,,,,,,,
25/06/2007 10.00,"2,58040595",,,,,,,,
25/06/2007 11.00,"5,19634581",,,,,,,,
25/06/2007 12.00,"5,25495815",,,,,,,,
25/06/2007 13.00,"4,62487602",,,,,,,,
25/06/2007 14.00,,,,,,,,,
25/06/2007 15.00,,,,,,,,,
25/06/2007 16.00,"4,46643019",,,,,,,,
25/06/2007 17.00,"2,18699694",,,,,,,,
25/06/2007 18.00,"1,73406899",,,,,,,,
25/06/2007 19.00,"1,45060301",,,,,,,,
25/06/2007 20.00,"1,29346502",,,,,,,,
25/06/2007 21.00,"1,02787006",,,,,,,,
25/06/2007 22.00,"0,87566203",,,,,,,,
25/06/2007 23.00,"0,93543601",,,,,,,,
26/06/2007 0.00,"0,79801702",,,,,,,,
26/06/2007 1.00,"0,73701",,,,,,,,
26/06/2007 2.00,"0,77460003",,,,,,,,
26/06/2007 3.00,"0,76227498",,,,,,,,
26/06/2007 4.00,"0,70928001",,,,,,,,
26/06/2007 5.00,"0,72591799",,,,,,,,
26/06/2007 6.00,"0,62300801",,,,,,,,
26/06/2007 7.00,"0,61376399",,,,,,,,
26/06/2007 8.00,"0,83006102",,,,,,,,
26/06/2007 9.00,"0,607602",,,,,,,,
26/06/2007 10.00,"2,2498529",,,,,,,,
26/06/2007 11.00,"2,60480094",,,,,,,,
26/06/2007 12.00,"2,21842504",,,,,,,,
26/06/2007 13.00,"1,822806",,,,,,,,
26/06/2007 14.00,"3,503263",,,,,,,,
26/06/2007 15.00,"3,44040799",,,,,,,,
26/06/2007 16.00,"3,98022509",,,,,,,,
26/06/2007 17.00,"2,88765001",,,,,,,,
26/06/2007 18.00,"2,31455708",,,,,,,,
26/06/2007 19.00,"1,95775998",,,,,,,,
26/06/2007 20.00,"1,35200703",,,,,,,,
26/06/2007 21.00,"1,062379",,,,,,,,
26/06/2007 22.00,"1,02170801",,,,,,,,
26/06/2007 23.00,"0,94529599",,,,,,,,
27/06/2007 0.00,"0,89969498",,,,,,,,
27/06/2007 1.00,,,,,,,,,
27/06/2007 2.00,"0,598382",,,,,,,,
27/06/2007 3.00,"0,650298",,,,,,,,
27/06/2007 4.00,"0,54511303",,,,,,,,
27/06/2007 5.00,"0,567626",,,,,,,,
27/06/2007 6.00,"43,54204178",,,,,,,,
27/06/2007 7.00,"0,54339099",,,,,,,,
27/06/2007 8.00,"1,43924201",,,,,,,,
27/06/2007 9.00,"1,66769505",,,,,,,,
27/06/2007 10.00,"1,069067",,,,,,,,
27/06/2007 11.00,"0,72607899",,,,,,,,
27/06/2007 12.00,"0,81982303",,,,,,,,
27/06/2007 13.00,"0,73259997",,,,,,,,
27/06/2007 14.00,"0,81071901",,,,,,,,
27/06/2007 15.00,"0,76864499",,,,,,,,
27/06/2007 16.00,"0,73370701",,,,,,,,
27/06/2007 17.00,"0,92365402",,,,,,,,
27/06/2007 18.00,"0,69151002",,,,,,,,
27/06/2007 19.00,"0,68498999",,,,,,,,
27/06/2007 20.00,"0,878874",,,,,,,,
27/06/2007 21.00,"0,691387",,,,,,,,
27/06/2007 22.00,"0,569718",,,,,,,,
27/06/2007 23.00,"0,653988",,,,,,,,
28/06/2007 0.00,"0,59653699",,,,,,,,
28/06/2007 1.00,"0,65890902",,,,,,,,
28/06/2007 2.00,"0,53822398",,,,,,,,
28/06/2007 3.00,"0,497749",,,,,,,,
28/06/2007 4.00,"0,46231899",,,,,,,,
28/06/2007 5.00,"0,48790801",,,,,,,,
28/06/2007 6.00,"0,54941899",,,,,,,,
28/06/2007 7.00,"0,61240703",,,,,,,,
28/06/2007 8.00,"1,43321395",,,,,,,,
28/06/2007 9.00,"2,97234988",,,,,,,,
28/06/2007 10.00,"3,38804293",,,,,,,,
28/06/2007 11.00,"2,01917005",,,,,,,,
28/06/2007 12.00,"1,67224705",,,,,,,,
28/06/2007 13.00,"1,24351299",,,,,,,,
28/06/2007 14.00,"1,47331905",,,,,,,,
28/06/2007 15.00,"1,40565598",,,,,,,,
28/06/2007 16.00,"1,50850296",,,,,,,,
28/06/2007 17.00,"1,42681599",,,,,,,,
28/06/2007 18.00,"1,22801197",,,,,,,,
28/06/2007 19.00,"1,06057799",,,,,,,,
28/06/2007 20.00,"0,82068402",,,,,,,,
28/06/2007 21.00,"0,698645",,,,,,,,
28/06/2007 22.00,"0,78402299",,,,,,,,
28/06/2007 23.00,"0,53896201",,,,,,,,
29/06/2007 0.00,"0,49369001",,,,,,,,
29/06/2007 1.00,,,,,,,,,
29/06/2007 2.00,"0,49469301",,,,,,,,
29/06/2007 3.00,"0,59251702",,,,,,,,
29/06/2007 4.00,"0,49902701",,,,,,,,
29/06/2007 5.00,"0,56960899",,,,,,,,
29/06/2007 6.00,"0,53493702",,,,,,,,
29/06/2007 7.00,"0,528126",,,,,,,,
29/06/2007 8.00,"0,60675699",,,,,,,,
29/06/2007 9.00,"0,72377503",,,,,,,,
29/06/2007 10.00,"1,36891901",,,,,,,,
29/06/2007 11.00,"2,56324005",,,,,,,,
29/06/2007 12.00,"3,18176103",,,,,,,,
29/06/2007 13.00,"4,42994785",,,,,,,,
29/06/2007 14.00,"4,71599102",,,,,,,,
29/06/2007 15.00,"4,68998718",,,,,,,,
29/06/2007 16.00,"3,10560703",,,,,,,,
29/06/2007 17.00,"1,89580703",,,,,,,,
29/06/2007 18.00,"1,42402196",,,,,,,,
29/06/2007 19.00,"1,28843105",,,,,,,,
29/06/2007 20.00,"1,07668495",,,,,,,,
29/06/2007 21.00,"1,00857902",,,,,,,,
29/06/2007 22.00,"0,77392501",,,,,,,,
29/06/2007 23.00,"0,747302",,,,,,,,
30/06/2007 0.00,"0,82902902",,,,,,,,
30/06/2007 1.00,"0,78259301",,,,,,,,
30/06/2007 2.00,"0,68910301",,,,,,,,
30/06/2007 3.00,"0,61047202",,,,,,,,
30/06/2007 4.00,"0,879798",,,,,,,,
30/06/2007 5.00,"0,73553801",,,,,,,,
30/06/2007 6.00,"1,03458297",,,,,,,,
30/06/2007 7.00,"1,04572797",,,,,,,,
30/06/2007 8.00,"2,66354108",,,,,,,,
30/06/2007 9.00,"5,83230114",,,,,,,,
30/06/2007 10.00,"5,29922104",,,,,,,,
30/06/2007 11.00,"6,39138508",,,,,,,,
30/06/2007 12.00,"5,49796486",,,,,,,,
30/06/2007 13.00,"5,54625797",,,,,,,,
30/06/2007 14.00,"5,76914883",,,,,,,,
30/06/2007 15.00,"6,27622414",,,,,,,,
30/06/2007 16.00,"6,55112314",,,,,,,,
30/06/2007 17.00,"6,09233999",,,,,,,,
30/06/2007 18.00,"4,13461781",,,,,,,,
30/06/2007 19.00,"4,11604404",,,,,,,,
30/06/2007 20.00,"2,64125204",,,,,,,,
30/06/2007 21.00,"1,11816704",,,,,,,,
30/06/2007 22.00,"0,87174898",,,,,,,,
30/06/2007 23.00,"0,91447002",,,,,,,,
01/07/2007 0.00,"0,78321201",,,,,,,,
01/07/2007 1.00,,,,,,,,,
01/07/2007 2.00,"0,60668498",,,,,,,,
01/07/2007 3.00,"0,39505699",,,,,,,,
01/07/2007 4.00,"0,382121",,,,,,,,
01/07/2007 5.00,"0,44466099",,,,,,,,
01/07/2007 6.00,"0,513156",,,,,,,,
01/07/2007 7.00,"0,78974301",,,,,,,,
01/07/2007 8.00,"0,33130801",,,,,,,,
01/07/2007 9.00,"1,93480504",,,,,,,,
01/07/2007 10.00,"4,43544006",,,,,,,,
01/07/2007 11.00,"4,22139311",,,,,,,,
01/07/2007 12.00,"2,96502495",,,,,,,,
01/07/2007 13.00,"2,50687003",,,,,,,,
01/07/2007 14.00,"2,37099695",,,,,,,,
01/07/2007 15.00,"2,24284697",,,,,,,,
01/07/2007 16.00,"2,31553006",,,,,,,,
01/07/2007 17.00,"1,98412895",,,,,,,,
01/07/2007 18.00,"1,62778604",,,,,,,,
01/07/2007 19.00,"1,57278502",,,,,,,,
01/07/2007 20.00,"1,36692703",,,,,,,,
01/07/2007 21.00,"0,948138",,,,,,,,
01/07/2007 22.00,"0,60361397",,,,,,,,
01/07/2007 23.00,"0,54600698",,,,,,,,
02/07/2007 0.00,"0,656847",,,,,,,,
02/07/2007 1.00,"0,60435897",,,,,,,,
02/07/2007 2.00,"0,39971101",,,,,,,,
02/07/2007 3.00,"0,355133",,,,,,,,
02/07/2007 4.00,"0,46308699",,,,,,,,
02/07/2007 5.00,"0,43461001",,,,,,,,
02/07/2007 6.00,"0,68774402",,,,,,,,
02/07/2007 7.00,"0,48709801",,,,,,,,
02/07/2007 8.00,"0,42558199",,,,,,,,
02/07/2007 9.00,"0,64688897",,,,,,,,
02/07/2007 10.00,"0,940786",,,,,,,,
02/07/2007 11.00,"0,83571601",,,,,,,,
02/07/2007 12.00,"0,729716",,,,,,,,
02/07/2007 13.00,"0,876665",,,,,,,,
02/07/2007 14.00,"0,96098101",,,,,,,,
02/07/2007 15.00,"0,444754",,,,,,,,
02/07/2007 16.00,"0,484025",,,,,,,,
02/07/2007 17.00,"0,71910697",,,,,,,,
02/07/2007 18.00,"0,79039401",,,,,,,,
02/07/2007 19.00,"0,78499597",,,,,,,,
02/07/2007 20.00,"0,64716798",,,,,,,,
02/07/2007 21.00,"0,77727199",,,,,,,,
02/07/2007 22.00,"0,462064",,,,,,,,
02/07/2007 23.00,"0,67434299",,,,,,,,
03/07/2007 0.00,"0,62734598",,,,,,,,
03/07/2007 1.00,,,,,,,,,
03/07/2007 2.00,"0,97521198",,,,,,,,
03/07/2007 3.00,"1,06823003",,,"13,09515521",,,,,
03/07/2007 4.00,"0,940808",,,"11,46081638",,,,,
03/07/2007 5.00,"0,74606198",,,"12,27670953",,,,,
03/07/2007 6.00,"0,92369902",,,"13,06706623",,,,,
03/07/2007 7.00,"0,85198998",,,"12,05709902",,,,,
03/07/2007 8.00,"0,76817399",,,"12,69422758",,,,,
03/07/2007 9.00,"0,90195799",,,"14,24813297",,,,,
03/07/2007 10.00,"0,84853101",,,"15,09211697",,,,,
03/07/2007 11.00,"1,02956498",,,"15,51474758",,,,,
03/07/2007 12.00,"2,82526588",,,"14,53669153",,,,,
03/07/2007 13.00,"3,67070889",,,"13,01088829",,,,,
03/07/2007 14.00,"3,294559",,,"12,23968393",,,,,
03/07/2007 15.00,"3,16855693",,,"10,73302174",,,,,
03/07/2007 16.00,"2,75985694",,,"9,8571228",,,,,
03/07/2007 17.00,"2,48481607",,,"9,56728139",,,,,
03/07/2007 18.00,"2,56819892",,,"8,50751283",,,,,
03/07/2007 19.00,"2,18093109",,,"9,27871907",,,,,
03/07/2007 20.00,"2,00675297",,,"9,32468318",,,,,
03/07/2007 21.00,"1,523193",,,"10,67301032",,,,,
03/07/2007 22.00,"1,32523501",,,"11,74555275",,,,,
03/07/2007 23.00,"1,20843697",,,"12,69551042",,,,,
04/07/2007 0.00,"1,18929005",,,"10,55937158",,,,,
04/07/2007 1.00,"1,08243597",,,"10,08311367",,,,,
04/07/2007 2.00,"1,21609604",,,"10,64364038",,,,,
04/07/2007 3.00,"0,87447202",,,"9,8558456",,,,,
04/07/2007 4.00,"0,93104899",,,"9,61835431",,,,,
04/07/2007 5.00,"0,86922199",,,"9,70134779",,,,,
04/07/2007 6.00,"0,78769201",,,"9,1995553",,,,,
04/07/2007 7.00,"1,005476",,,"9,9873576",,,,,
04/07/2007 8.00,"0,87095201",,,"9,34256021",,,,,
04/07/2007 9.00,"0,82722199",,,"8,86374977",,,,,
04/07/2007 10.00,"1,00930595",,,"8,66456316",,,,,
04/07/2007 11.00,"0,976138",,,"8,54326311",,,,,
04/07/2007 12.00,"1,17415702",,,"8,57773808",,,,,
04/07/2007 13.00,"1,372733",,,"8,15638468",,,,,
04/07/2007 14.00,"1,37619102",,,"7,47583511",,,,,
04/07/2007 15.00,"1,20868397",,,"7,72354024",,,,,
04/07/2007 16.00,"1,15525699",,,"6,91913812",,,,,
04/07/2007 17.00,"1,07063901",,,"7,6622535",,,,,
04/07/2007 18.00,"1,55395198",,,"7,12087537",,,,,
04/07/2007 19.00,"1,61293805",,,"7,82441075",,,,,
04/07/2007 20.00,"1,31034994",,,"8,45516272",,,,,
04/07/2007 21.00,"1,21257496",,,"9,50854717",,,,,
04/07/2007 22.00,"1,25889897",,,"8,90332978",,,,,
04/07/2007 23.00,"1,24772",,,"8,60838333",,,,,
05/07/2007 0.00,"1,11442995",,,"7,92910909",,,,,
05/07/2007 1.00,,,,"7,85633132",,,,,
05/07/2007 2.00,"0,78171003",,,,,,,,
05/07/2007 3.00,"0,62229103",,,"9,42555369",,,,,
05/07/2007 4.00,"0,520266",,,"8,2151189",,,,,
05/07/2007 5.00,"0,60632497",,,"8,57773808",,,,,
05/07/2007 6.00,"0,54245901",,,"10,44318221",,,,,
05/07/2007 7.00,"0,59470499",,,"10,66152305",,,,,
05/07/2007 8.00,"0,683599",,,"10,7815459",,,,,
05/07/2007 9.00,"0,85846001",,,"9,87755234",,,,,
05/07/2007 10.00,"0,95860499",,,"10,2644289",,,,,
05/07/2007 11.00,"0,90645099",,,"9,00675468",,,,,
05/07/2007 12.00,"0,8858",,,"9,20976913",,,,,
05/07/2007 13.00,"1,16472006",,,"9,16763285",,,,,
05/07/2007 14.00,"1,33418596",,,"8,41558271",,,,,
05/07/2007 15.00,"1,64235795",,,"7,53073774",,,,,
05/07/2007 16.00,"1,34420395",,,"6,51055294",,,,,
05/07/2007 17.00,"1,37185299",,,"6,65994196",,,,,
05/07/2007 18.00,"1,31276405",,,"6,0189724",,,,,
05/07/2007 19.00,"1,11077905",,,"6,88338595",,,,,
05/07/2007 20.00,"0,96005303",,,"8,10914148",,,,,
05/07/2007 21.00,"1,02219296",,,"8,77820189",,,,,
05/07/2007 22.00,"0,98878098",,,"8,5547579",,,,,
05/07/2007 23.00,"0,84748602",,,"7,88825001",,,,,
06/07/2007 0.00,"0,66307098",,,"8,02359548",,,,,
06/07/2007 1.00,"0,73005003",,,"9,06548702",,,,,
06/07/2007 2.00,"0,87824798",,,"8,89311595",,,,,
06/07/2007 3.00,"0,86625803",,,"9,26467364",,,,,
06/07/2007 4.00,"0,69703799",,,"8,04274782",,,,,
06/07/2007 5.00,"0,87014198",,,"7,75546081",,,,,
06/07/2007 6.00,"1,02240896",,,"8,71052916",,,,,
06/07/2007 7.00,,,,"11,34845861",,,,,
06/07/2007 8.00,"1,88774204",,,"10,60406414",,,,,
06/07/2007 9.00,,,,"13,12835862",,,,,
06/07/2007 10.00,"2,18413901",,,"9,10123919",,,,,
06/07/2007 11.00,"1,91110599",,,"7,600963",,,,,
06/07/2007 12.00,"1,82165694",,,"7,18727279",,,,,
06/07/2007 13.00,"1,66328704",,,"6,3981914",,,,,
06/07/2007 14.00,"1,76996601",,,"5,76360784",,,,,
06/07/2007 15.00,"1,64790595",,,,,,,,
06/07/2007 16.00,"5,44092894",,,"8,86630229",,,,,
06/07/2007 17.00,"6,43035698",,,"8,84587275",,,,,
06/07/2007 18.00,"6,04753208",,,"8,69520841",,,,,
06/07/2007 19.00,"2,05964398",,,"7,62266974",,,,,
06/07/2007 20.00,"1,48691595",,,"9,47917912",,,,,
06/07/2007 21.00,"1,28785896",,,"11,66000487",,,,,
06/07/2007 22.00,"1,087816",,,"12,76700911",,,,,
06/07/2007 23.00,"1,27432799",,,"13,65313128",,,,,
07/07/2007 0.00,"1,57947803",,,"15,23001308",,,,,
07/07/2007 1.00,,,,"20,39989644",,,,,
07/07/2007 2.00,"1,00165999",,,,,,,,
07/07/2007 3.00,"0,99009502",,,"20,37563154",,,,,
07/07/2007 4.00,"1,06296599",,,"19,1971098",,,,,
07/07/2007 5.00,"1,20870697",,,"19,89426483",,,,,
07/07/2007 6.00,"0,92443699",,,"22,83097608",,,,,
07/07/2007 7.00,"1,300107",,,"21,87845649",,,,,
07/07/2007 8.00,"2,52746701",,,"20,53139715",,,,,
07/07/2007 9.00,"4,62032223",,,"13,439903",,,,,
07/07/2007 10.00,,,,"16,00759967",,,,,
07/07/2007 11.00,"7,80064011",,,"10,60789574",,,,,
07/07/2007 12.00,"4,28270388",,,"8,63391979",,,,,
07/07/2007 13.00,"2,93783092",,,"7,95719994",,,,,
07/07/2007 14.00,"2,48643088",,,"6,952334",,,,,
07/07/2007 15.00,"2,05548692",,,"6,69824664",,,,,
07/07/2007 16.00,"2,73824501",,,"6,87189492",,,,,
07/07/2007 17.00,"3,60747004",,,"8,88417743",,,,,
07/07/2007 18.00,"3,05907393",,,"7,65076059",,,,,
07/07/2007 19.00,"3,16726089",,,"8,65307213",,,,,
07/07/2007 20.00,"2,21782899",,,"10,19164737",,,,,
07/07/2007 21.00,"1,150635",,,"11,05350464",,,,,
07/07/2007 22.00,"1,11724603",,,"11,57062163",,,,,
07/07/2007 23.00,"1,16754699",,,"13,41818874",,,,,
08/07/2007 0.00,"0,99979502",,,"17,09801161",,,,,
08/07/2007 1.00,"0,93419898",,,"20,49182091",,,,,
08/07/2007 2.00,"0,97125602",,,"19,06814844",,,,,
08/07/2007 3.00,"0,805556",,,"16,91926206",,,,,
08/07/2007 4.00,"0,79206401",,,"14,78822638",,,,,
08/07/2007 5.00,"0,65807402",,,"19,57122189",,,,,
08/07/2007 6.00,"0,94184703",,,"24,48700848",,,,,
08/07/2007 7.00,"0,72180498",,,"20,70249291",,,,,
08/07/2007 8.00,"0,84845799",,,"14,69118935",,,,,
08/07/2007 9.00,,,,"15,71393607",,,,,
08/07/2007 10.00,"2,85202694",,,"14,18428806",,,,,
08/07/2007 11.00,"2,19917607",,,"10,57214169",,,,,
08/07/2007 12.00,"1,37086296",,,"9,35532843",,,,,
08/07/2007 13.00,"1,40076995",,,"7,94698611",,,,,
08/07/2007 14.00,"1,225371",,,"6,88466315",,,,,
08/07/2007 15.00,"1,27020001",,,"6,25135678",,,,,
08/07/2007 16.00,"1,49969304",,,"6,15559319",,,,,
08/07/2007 17.00,"1,34288394",,,"6,30242969",,,,,
08/07/2007 18.00,"1,16953599",,,"6,51693705",,,,,
08/07/2007 19.00,"1,17276895",,,"7,57798282",,,,,
08/07/2007 20.00,"0,80536997",,,"8,2151189",,,,,
08/07/2007 21.00,"1,081743",,,"8,65690185",,,,,
08/07/2007 22.00,"0,75494498",,,"9,08463937",,,,,
08/07/2007 23.00,"0,57326502",,,"11,61147884",,,,,
09/07/2007 0.00,"0,89888299",,,"14,50478037",,,,,
09/07/2007 1.00,,,,"13,38116314",,,,,
09/07/2007 2.00,"0,22689401",,,,,,,,
09/07/2007 3.00,"0,29874599",,,"15,97312659",,,,,
09/07/2007 4.00,"0,249781",,,"14,42943879",,,,,
09/07/2007 5.00,"0,24231701",,,"12,83978876",,,,,
09/07/2007 6.00,"0,235627",,,"15,43048254",,,,,
09/07/2007 7.00,"0,22946399",,,"21,94867422",,,,,
09/07/2007 8.00,"0,21112899",,,"16,77753248",,,,,
09/07/2007 9.00,"0,99104202",,,"13,15771915",,,,,
09/07/2007 10.00,"0,835536",,,"12,80403472",,,,,
09/07/2007 11.00,"1,69011998",,,"12,96236413",,,,,
09/07/2007 12.00,"1,46031499",,,"12,09284366",,,,,
09/07/2007 13.00,"0,58306003",,,"10,99222166",,,,,
09/07/2007 14.00,"0,53514802",,,"9,13699136",,,,,
09/07/2007 15.00,"0,52746701",,,"8,57901528",,,,,
09/07/2007 16.00,"0,53124601",,,"7,91889526",,,,,
09/07/2007 17.00,"0,699449",,,"7,84483841",,,,,
09/07/2007 18.00,"0,72617698",,,"7,4285938",,,,,
09/07/2007 19.00,"0,68638003",,,"7,85505412",,,,,
09/07/2007 20.00,"0,46763101",,,"10,14567573",,,,,
09/07/2007 21.00,"0,53638703",,,"10,75856008",,,,,
09/07/2007 22.00,"0,54010302",,,"9,88265738",,,,,
