,Foggia,,,
,Monte Sant'Angelo - Suolo Giuffreda,,,
Parm,SO2,NO2,PM10,O3



18/10/2010 14.00,"9,6353753","6,28300026","11,10000038","76,02950985"
18/10/2010 15.00,"9,77263674","4,44261613","11,10000038","80,3117574"
18/10/2010 16.00,"9,7076179","5,57565777","11,10000038","75,79785045"
18/10/2010 17.00,"10,41559533","4,08440293","11,10000038","74,72829105"
18/10/2010 18.00,"9,60105969","1,84168046","11,10000038","75,17836305"
18/10/2010 19.00,"9,7455459","2,12331806","11,10000038","76,17247155"
18/10/2010 20.00,"10,29639276","1,58210734","11,10000038","80,367378"
18/10/2010 21.00,"9,53604085","1,63012722","11,10000038","82,8030336"
18/10/2010 22.00,"8,95629288","1,2771051","11,10000038","85,4610519"
18/10/2010 23.00,"9,31750687","1,84427696","11,10000038","79,158807"
19/10/2010 0.00,"9,67510848","2,37770202","11,10000038","66,28557075"
19/10/2010 1.00,"9,404199","3,33033881","4,5999999","58,35380985"
19/10/2010 2.00,"9,8882249",,"4,5999999","51,32877645"
19/10/2010 3.00,"9,50714483","3,48478634","4,5999999",
19/10/2010 4.00,"9,91350955","2,71644723","4,5999999","48,31010205"
19/10/2010 5.00,"9,91892711","2,21936165","4,5999999","48,88370445"
19/10/2010 6.00,"9,57216265","1,9338293","4,5999999","52,3455681"
19/10/2010 7.00,"9,68052705","1,95070079","4,5999999","57,05087535"
19/10/2010 8.00,"9,79069663","2,02597814","4,5999999","53,54562045"
19/10/2010 9.00,"9,44031877","2,7527867","4,5999999","44,6977356"
19/10/2010 10.00,"9,2777737","3,09153192","4,5999999","45,0719976"
19/10/2010 11.00,"9,43128985","3,53540463","4,5999999","43,84345665"
19/10/2010 12.00,"9,404199","3,13565897","4,5999999","43,02171615"
19/10/2010 13.00,"10,03090389","3,02404214","4,5999999","42,7044114"
19/10/2010 14.00,"9,87738774","3,3381283","4,5999999","43,433943"
19/10/2010 15.00,"9,5270109","2,67231827","4,5999999","51,7638261"
19/10/2010 16.00,"9,89003007","4,22068073","4,5999999","56,34304935"
19/10/2010 17.00,"10,11037126","3,34331938","4,5999999","48,3046956"
19/10/2010 18.00,"9,94421278","2,19210609","4,5999999","70,6813737"
19/10/2010 19.00,"9,38974946","1,54057488","4,5999999","72,7899291"
19/10/2010 20.00,"9,76179959","3,63533914","4,5999999","47,72026035"
19/10/2010 21.00,"9,04117882","3,34202113","4,5999999","47,4721023"
19/10/2010 22.00,"9,37710714","2,61780906","4,5999999","49,8179829"
19/10/2010 23.00,"9,7780543","2,45946678","4,5999999","50,01865995"
20/10/2010 0.00,"9,37530095","3,5743406","4,5999999","43,0922394"
20/10/2010 1.00,"8,84431711","7,56529644","10,10000038","41,490813"
20/10/2010 2.00,"8,75401361","2,72682939","10,10000038","48,87963465"
20/10/2010 3.00,"8,64384302","2,41533974","10,10000038","48,70471305"
20/10/2010 4.00,"9,57035646","2,31021224","10,10000038","49,88172315"
20/10/2010 5.00,"9,15134839","2,14278605","10,10000038","52,230297"
20/10/2010 6.00,"8,55354054","4,14540338","10,10000038","48,7386081"
20/10/2010 7.00,"8,95087532","4,40108558","10,10000038","48,33045105"
20/10/2010 8.00,"9,7780543","4,68272318","10,10000038","45,00690075"
20/10/2010 9.00,"9,34459873","5,13048872","10,10000038","41,2846896"
20/10/2010 10.00,"8,85154188","4,10127633","10,10000038","51,5333238"
20/10/2010 11.00,"9,42225889","6,05197903","10,10000038","54,63177825"
20/10/2010 12.00,"9,08091199","5,7132319","10,10000038","56,67254355"
20/10/2010 13.00,"9,72748398","6,85925411","10,10000038","60,0652605"
20/10/2010 14.00,,"5,07845364","10,10000038","74,1933717"
20/10/2010 15.00,"10,57452192","5,41082807","10,10000038","78,4552902"
20/10/2010 16.00,"9,9929759","6,65419211","10,10000038","75,5778618"
20/10/2010 17.00,"10,30903407","5,44068013","10,10000038","72,86045235"
20/10/2010 18.00,"10,01826157","5,62108498","10,10000038","69,71318025"
20/10/2010 19.00,"10,13023733","4,9137444","10,10000038","70,003353"
20/10/2010 20.00,"9,9387942","5,18629618","10,10000038","68,6554911"
20/10/2010 21.00,"10,58536314","5,19668025","10,10000038","69,79453635"
20/10/2010 22.00,"9,44393217","5,41212632","10,10000038","66,4493004"
20/10/2010 23.00,"9,70219932","5,28623259","10,10000038","63,78747165"
21/10/2010 0.00,"9,23442814","5,44716946","10,10000038","79,1712558"
21/10/2010 1.00,"8,91114113","5,81836131",11,"84,744408"
21/10/2010 2.00,"9,01228076",,11,"84,01760955"
21/10/2010 3.00,"9,10619664","34,33908024",11,
21/10/2010 4.00,"8,73595271","14,67893259",11,"81,17768715"
21/10/2010 5.00,"8,41086154","10,61788666",11,"85,05939855"
21/10/2010 6.00,"8,97977236","9,1110624",11,"84,4513425"
21/10/2010 7.00,"8,90933494","9,0825105",11,"80,23277535"
21/10/2010 8.00,"8,85334807","8,45304186",11,"78,2143341"
21/10/2010 9.00,"9,09174914","9,24214721",11,"73,5987819"
21/10/2010 10.00,"9,12245135","12,40116126",11,"67,8537804"
21/10/2010 11.00,"9,03214786","10,3038005",11,"72,39944775"
21/10/2010 12.00,"9,02311791","11,31095415",11,"70,18252395"
21/10/2010 13.00,"8,28985379","11,41738181",11,"78,5106714"
21/10/2010 14.00,"8,71428044","9,74442387",11,"84,863709"
21/10/2010 15.00,"8,05325891","8,7697226",11,"89,3744439"
21/10/2010 16.00,"9,06646347","10,15325345",11,"85,52766495"
21/10/2010 17.00,"8,18871416","8,4400613",11,"79,4136483"
21/10/2010 18.00,"7,80221552","7,98580834",11,"79,5408495"
21/10/2010 19.00,"8,38015729","6,74893554",11,"78,5456238"
21/10/2010 20.00,"8,614947","6,59838274",11,"85,0314486"
21/10/2010 21.00,"8,54812196","6,19993533",11,"86,7032187"
21/10/2010 22.00,"8,9183659","9,3187209",11,"77,8872339"
21/10/2010 23.00,"8,13092009","10,48939452",11,"76,3859964"
22/10/2010 0.00,"9,5270109","10,05591353",11,"75,7891323"
22/10/2010 1.00,"8,72511657","5,33425438","9,5","82,091856"
22/10/2010 2.00,"8,62758932","4,68791426","9,5","82,7208795"
22/10/2010 3.00,"8,58063138","4,47636102","9,5","81,7060629"
22/10/2010 4.00,"9,18205162","4,69959466","9,5","79,30043205"
22/10/2010 5.00,"8,64023165","4,40627666","9,5","78,53303535"
22/10/2010 6.00,"8,99783224","4,64897829","9,5","78,26327145"
22/10/2010 7.00,"8,79194161","5,12789222","9,5","75,99040785"
22/10/2010 8.00,"8,99602707","5,04872204","9,5","75,33624735"
22/10/2010 9.00,"9,03034268","5,44197838","9,5","70,7234682"
22/10/2010 10.00,"9,8340432","22,74779056","9,5","56,71044855"
22/10/2010 11.00,"9,21817343","33,61877248","9,5","53,08174305"
22/10/2010 12.00,"8,95809907","11,59908108","9,5","73,21576185"
22/10/2010 13.00,"8,04784136","7,60423432","9,5","77,8327305"
22/10/2010 14.00,"8,41086154","6,12855272","9,5","83,4491343"
22/10/2010 15.00,"8,79916536","5,52504139","9,5","87,3490002"
22/10/2010 16.00,"8,43975756","5,54840412","9,5","87,5614677"
22/10/2010 17.00,"8,91475453","7,23304246","9,5","90,46473135"
22/10/2010 18.00,"9,01408797","10,2544862","9,5","81,03791745"
22/10/2010 19.00,"9,18566401","6,4011045","9,5","74,1676761"
22/10/2010 20.00,"9,71484165","7,75478711","9,5","74,51853675"
22/10/2010 21.00,"10,26026892","6,38423301","9,5","78,91743195"
22/10/2010 22.00,"9,57577504","6,10389174","9,5","79,4807601"
22/10/2010 23.00,"9,62092679","5,65482795","9,5","80,4703998"
23/10/2010 0.00,"9,59202975","5,16812644","9,5","81,04629645"
23/10/2010 1.00,"9,90989818","5,28623259","14,39999962","79,43601225"
23/10/2010 2.00,"8,77207451",,"14,39999962","80,3767545"
23/10/2010 3.00,"8,79735917","31,63950832","14,39999962",
23/10/2010 4.00,"9,50533863","15,37588527","14,39999962","75,29981865"
23/10/2010 5.00,"8,79555298","11,92354366","14,39999962","73,4079801"
23/10/2010 6.00,"8,60230365","12,85153094","14,39999962","71,32529985"
23/10/2010 7.00,"9,11161522","16,80744174","14,39999962","67,1407674"
23/10/2010 8.00,"8,73414652","18,73218522","14,39999962","65,2434426"
23/10/2010 9.00,"8,63120069","19,78734536","14,39999962","60,9573048"
23/10/2010 10.00,"8,80277774","33,91857408","14,39999962","43,54504455"
23/10/2010 11.00,"8,71608663","26,58429504","14,39999962","50,1870579"
23/10/2010 12.00,"8,38918825","13,61856798","14,39999962","75,7267686"
23/10/2010 13.00,"9,0971667","11,20452458","14,39999962","83,6222205"
23/10/2010 14.00,"9,13509368","10,49459134","14,39999962","90,625269"
23/10/2010 15.00,"8,68357721","8,81125506","14,39999962","97,04212665"
23/10/2010 16.00,"8,18871416","8,8437017","14,39999962","97,0929393"
23/10/2010 17.00,"8,37112633","10,15844453","14,39999962","94,53113985"
23/10/2010 18.00,"7,99365865","9,74961495","14,39999962","89,52285195"
23/10/2010 19.00,"8,51200117","10,73858548","14,39999962","86,48055675"
23/10/2010 20.00,"8,99783224","7,91312748","14,39999962","85,2779109"
23/10/2010 21.00,"8,8280624","7,3251913","14,39999962","93,9792231"
23/10/2010 22.00,"8,54270339","6,66197778","14,39999962","95,06105175"
23/10/2010 23.00,"8,1796832","7,28236059","14,39999962","87,065391"
24/10/2010 0.00,"7,93947695","18,05729319","14,39999962","59,4745809"
24/10/2010 1.00,"9,13148231","10,85150246","19,7999897","59,47871055"
24/10/2010 2.00,"8,02074949","8,30378732","19,7999897","51,2908515"
24/10/2010 3.00,"8,6474554","8,36219127","19,7999897","51,16865775"
24/10/2010 4.00,"8,72692277","7,72752964","19,7999897","57,33428505"
24/10/2010 5.00,"8,69621954","6,07923268","19,7999897","63,2678739"
24/10/2010 6.00,"8,25915158","5,37319035","19,7999897","66,2772117"
24/10/2010 7.00,"7,54575456","4,60614758","19,7999897","78,54803775"
24/10/2010 8.00,"7,6794026","6,51402148","19,7999897","76,60402995"
24/10/2010 9.00,"8,75401361","9,1681681","19,7999897","70,72674"
24/10/2010 10.00,"8,577019","11,6458008","19,7999897","61,81397775"
24/10/2010 11.00,"8,13272628","12,53095355","19,7999897","61,6808115"
24/10/2010 12.00,"7,62341471","30,65314576","19,7999897","48,41603655"
24/10/2010 13.00,"7,83111255","28,642716","19,7999897","58,77443565"
24/10/2010 14.00,"7,84194971","33,74855904","19,7999897","58,144275"
24/10/2010 15.00,"7,27303787","27,53304856","19,7999897","73,4752515"
24/10/2010 16.00,"7,38681983","7,43421163","19,7999897","83,9764128"
24/10/2010 17.00,"7,80221552","25,36950584","19,7999897","61,9965801"
24/10/2010 18.00,"8,1092468","18,38046517","19,7999897","59,01331695"
24/10/2010 19.00,"7,63425186","11,97156354","19,7999897","64,3043961"
24/10/2010 20.00,"8,18690797","12,33756814","19,7999897","63,3557337"
24/10/2010 21.00,"7,29290497","18,4414637","19,7999897","48,35012175"
24/10/2010 22.00,"8,20316268","13,22011674","19,7999897","64,5062103"
24/10/2010 23.00,"7,60535381","7,7431067","19,7999897","70,07323785"
25/10/2010 0.00,"7,51505133","5,70414799","19,7999897","80,1048759"
25/10/2010 1.00,"7,13397024","4,86053153","9,69999981","79,55024595"
25/10/2010 2.00,"7,72636054",,"9,69999981","80,2792389"
25/10/2010 3.00,"8,18510279","29,05674048","9,69999981",
25/10/2010 4.00,"7,89432521","13,66009854","9,69999981","64,17585825"
25/10/2010 5.00,"7,05630907","10,52963447","9,69999981","65,4075513"
25/10/2010 6.00,"7,66495509","9,37712676","9,69999981","72,69762045"
25/10/2010 7.00,"8,10744162","15,07348718","9,69999981","61,28725785"
25/10/2010 8.00,"7,59632387","10,66980319","9,69999981","71,4755034"
25/10/2010 9.00,"7,90877372","24,86982376","9,69999981","49,47502245"
25/10/2010 10.00,"7,4464201","9,71457182","9,69999981","71,21764965"
25/10/2010 11.00,"8,53909202","5,01108432","9,69999981","84,3521112"
25/10/2010 12.00,"7,38140227","12,15846154","9,69999981","64,8575298"
25/10/2010 13.00,"7,47892952","10,72561638","9,69999981","60,1982073"
25/10/2010 14.00,"8,22483597","9,20191299","9,69999981","65,7929853"
25/10/2010 15.00,"8,0044958","23,47979976","9,69999981","53,38270875"
25/10/2010 16.00,"7,34166808","15,74448254","9,69999981","62,5724568"
25/10/2010 17.00,"7,70468827","11,66786337","9,69999981","65,8053144"
25/10/2010 18.00,"7,00032119","10,69835509","9,69999981","63,48319425"
25/10/2010 19.00,"7,28748639","12,99039568","9,69999981","42,10541265"
25/10/2010 20.00,"7,35972899","13,19676166","9,69999981","56,79252285"
25/10/2010 21.00,"7,15022495","8,4569347","9,69999981","68,511492"
25/10/2010 22.00,"6,80165329","6,22589264","9,69999981","79,7078709"
25/10/2010 23.00,"7,77873705","5,35372237","9,69999981","79,53915375"
26/10/2010 0.00,"7,59993625","5,60421158","9,69999981","76,99209735"
26/10/2010 1.00,"6,69870746","5,72231773","1,39999998","70,91041965"
26/10/2010 2.00,"7,41932925","4,3335958","1,39999998","75,9387174"
26/10/2010 3.00,"7,57465058","6,0286163","1,39999998","65,1195132"
26/10/2010 4.00,"8,06409505","4,05585103","1,39999998","76,5051777"
26/10/2010 5.00,"6,89195678","4,3595512","1,39999998","73,51509165"
26/10/2010 6.00,"8,01352574","3,97408435","1,39999998","71,95695675"
26/10/2010 7.00,"7,67579021","3,88972309","1,39999998","72,2710296"
26/10/2010 8.00,"8,47768556","3,83131914","1,39999998","70,69232625"
26/10/2010 9.00,"8,27901766","4,29206334","1,39999998","62,53951935"
26/10/2010 10.00,"8,16704087","4,1544892","1,39999998","64,6229976"
26/10/2010 11.00,"7,84375488","4,34527621","1,39999998","62,1746937"
26/10/2010 12.00,"7,95573167","5,57306318","1,39999998","58,0379415"
26/10/2010 13.00,"7,47712333","5,41472282","1,39999998","54,28249365"
26/10/2010 14.00,"7,49699042","5,94165854","1,39999998","55,5868845"
26/10/2010 15.00,"7,65050556","12,395974","1,39999998","46,38480735"
26/10/2010 16.00,"8,40724814","8,87355185","1,39999998","58,17645435"
26/10/2010 17.00,"7,51866269","9,24085087","1,39999998","61,31742225"
26/10/2010 18.00,"8,27901766","17,22405889","1,39999998","50,83840545"
26/10/2010 19.00,"8,31875083","9,64059462","1,39999998","58,9802199"
26/10/2010 20.00,"8,04061659","13,22272089","1,39999998","48,30643125"
26/10/2010 21.00,"8,27179391","38,74407968","1,39999998","23,86448925"
26/10/2010 22.00,"7,22788612","10,29991341","1,39999998","48,18709035"
26/10/2010 23.00,"8,06590124","5,57695602","1,39999998","54,29757585"
27/10/2010 0.00,"8,04784136","3,38484993","1,39999998","70,64432655"
27/10/2010 1.00,"7,64508698","4,30634024",3,"68,3180967"
27/10/2010 2.00,"8,00991336",,3,"50,6875236"
27/10/2010 3.00,"7,76970609","28,87764344",3,
27/10/2010 4.00,"7,52588746","13,18119034",3,"51,9405033"
27/10/2010 5.00,"8,05867749","9,15129662",3,"52,6607382"
27/10/2010 6.00,"7,60535381","7,27197843",3,"54,97607535"
27/10/2010 7.00,"7,15744972","6,48287118",3,"54,3965478"
27/10/2010 8.00,"7,787767","14,63609806",3,"41,1132792"
27/10/2010 9.00,"7,4283592","9,80412607",3,"47,8447683"
27/10/2010 10.00,"7,48795946","6,4348513",3,"53,15946825"
27/10/2010 11.00,"7,7678999","6,58280759",3,"49,19747805"
27/10/2010 12.00,"6,78178721","6,45821211",3,"51,2676297"
27/10/2010 13.00,"6,68787133","6,22199981",3,"56,10029775"
27/10/2010 14.00,"7,67759742","6,00655182",3,"54,1847985"
27/10/2010 15.00,"7,57465058","5,77942534",3,"52,96024755"
27/10/2010 16.00,"6,92266001","4,8397653",3,"59,7321354"
27/10/2010 17.00,"7,48615327","4,27778643",3,"63,47122425"
27/10/2010 18.00,"6,95336324","4,20900032",3,"65,05657095"
27/10/2010 19.00,"6,62104731","4,14799987",3,"67,5348996"
27/10/2010 20.00,"7,31277104","3,67427702",3,"73,69105065"
27/10/2010 21.00,"7,40668693","3,94033946",3,"73,9766349"
27/10/2010 22.00,"7,25678316","3,97148977",3,"70,75716375"
27/10/2010 23.00,"7,26220174","4,39589258",3,"66,5263074"
28/10/2010 0.00,"7,34708666","4,00133991",3,"69,11747325"
28/10/2010 1.00,"8,45059471","4,00912749","11,80000019","69,3542997"
28/10/2010 2.00,"7,76067615","3,96759502","11,80000019","70,4855046"
28/10/2010 3.00,"8,42892143","4,0921905","11,80000019","69,87254085"
28/10/2010 4.00,"7,71010583","3,67557335","11,80000019","70,18459875"
28/10/2010 5.00,"8,25915158","3,8559782","11,80000019","70,16508765"
28/10/2010 6.00,"7,98282251","3,53280814","11,80000019","71,93852295"
28/10/2010 7.00,"7,54033598","3,7339773","11,80000019","71,09986485"
28/10/2010 8.00,"8,04964755","3,76253111","11,80000019","70,9772721"
28/10/2010 9.00,"8,719698","3,53670288","11,80000019","72,3898917"
28/10/2010 10.00,"8,92017209","3,62884981","11,80000019","73,81641645"
28/10/2010 11.00,"8,65287398","3,72878622","11,80000019","74,63556345"
28/10/2010 12.00,"8,42169666","4,41795706","11,80000019","75,7584093"
28/10/2010 13.00,"9,48727773","3,9753826","11,80000019","79,47104445"
28/10/2010 14.00,"9,00505701","6,58150934","11,80000019","73,98918345"
28/10/2010 15.00,"9,6371815","5,57955251","11,80000019","75,01170075"
28/10/2010 16.00,"9,6371815","4,92282831","11,80000019","80,6495907"
28/10/2010 17.00,"8,49935885","5,40693524","11,80000019","79,53233085"
28/10/2010 18.00,"9,51978715","4,80082933","11,80000019","82,34919105"
28/10/2010 19.00,"8,72692277","3,45753078","11,80000019","84,94871595"
28/10/2010 20.00,"9,4385136","3,40172333","11,80000019","83,9902581"
28/10/2010 21.00,"9,22900956","3,25116862","11,80000019","85,09778235"
28/10/2010 22.00,"9,09897289","3,30697799","11,80000019","85,10891445"
28/10/2010 23.00,"9,08813574","3,75214895","11,80000019","84,8400483"
29/10/2010 0.00,"8,28443624","2,99678658","11,80000019","86,07992085"
29/10/2010 1.00,"8,63842546","3,50685082","17,10000038","82,65705945"
29/10/2010 2.00,"8,45781846",,"17,10000038","74,29286235"
29/10/2010 3.00,"9,05201495","27,5836592","17,10000038",
29/10/2010 4.00,"9,06826966","14,26750078","17,10000038","69,85227165"
29/10/2010 5.00,"8,48129693","11,78726968","17,10000038","63,3479931"
29/10/2010 6.00,"9,17844026","9,83657271","17,10000038","62,1662748"
29/10/2010 7.00,"8,88766368","10,1091264","17,10000038","57,11196225"
29/10/2010 8.00,"8,8984988","10,28044351","17,10000038","53,3852025"
29/10/2010 9.00,"8,40183058","12,72433132","17,10000038","51,2226225"
29/10/2010 10.00,"9,68594461","18,78539618","17,10000038","44,758224"
29/10/2010 11.00,"9,55410277","28,93733608","17,10000038","35,1833811"
29/10/2010 12.00,"8,85334807","14,38041777","17,10000038","50,53476645"
29/10/2010 13.00,"9,15496078","18,93984562","17,10000038","55,13647335"
29/10/2010 14.00,"9,72929017","19,62901264","17,10000038","59,15073255"
29/10/2010 15.00,"9,21817343","11,36675778","17,10000038","69,57025845"
29/10/2010 16.00,"8,76304457","14,38950168","17,10000038","68,95256655"
29/10/2010 17.00,"9,76721817","12,08058578","17,10000038","71,7988929"
29/10/2010 18.00,"9,20191872","12,18701343","17,10000038","69,73532475"
29/10/2010 19.00,"9,26332416","10,35830971","17,10000038","71,1220293"
29/10/2010 20.00,"9,2958346","9,51859373","17,10000038","68,24270565"
29/10/2010 21.00,"9,56313169","8,86706252","17,10000038","64,4953176"
29/10/2010 22.00,"9,00144564","7,92610422","17,10000038","65,7458235"
29/10/2010 23.00,"9,27235512","8,05329811","17,10000038","64,1706513"
30/10/2010 0.00,"9,2777737","9,691211","17,10000038","58,8123207"
30/10/2010 1.00,"9,31931306","8,13765746","18,2999897","60,0600735"
30/10/2010 2.00,"8,25915158","7,32778589","18,2999897","58,35696195"
30/10/2010 3.00,"8,56076531","8,11689123","18,2999897","53,94649575"
30/10/2010 4.00,"9,31570169","14,47386677","18,2999897","46,80387705"
30/10/2010 5.00,"8,19774512","17,72633364","18,2999897","48,15756435"
30/10/2010 6.00,"9,05562734","9,72884872","18,2999897","59,80557135"
30/10/2010 7.00,"8,24470205","6,61914898","18,2999897","65,67841245"
30/10/2010 8.00,"8,57160042","6,68274401","18,2999897","63,45805725"
30/10/2010 9.00,"8,90752976","10,38946766","18,2999897","61,84573815"
30/10/2010 10.00,"9,71123028","21,5861932","18,2999897","47,85767595"
30/10/2010 11.00,"9,50714483","20,67638712","18,2999897","55,9660143"
30/10/2010 12.00,"9,80695236","10,06499935","18,2999897","74,63694"
30/10/2010 13.00,"9,45115592","8,39853074","18,2999897","77,33743185"
30/10/2010 14.00,"8,82445001","8,73208488","18,2999897","83,26254195"
30/10/2010 15.00,"9,5270109","5,66261744","18,2999897","88,74192915"
30/10/2010 16.00,"8,25192681","7,68729734","18,2999897","92,6117703"
30/10/2010 17.00,"8,40363677","10,4543533","18,2999897","93,23909805"
30/10/2010 18.00,"9,58480498","10,72171973","18,2999897","90,48081105"
30/10/2010 19.00,"9,5992535","8,44785078","18,2999897","92,6516703"
30/10/2010 20.00,"9,19108258","7,3563397","18,2999897","92,87177865"
30/10/2010 21.00,"9,92976426","10,73210571","18,2999897","70,8950382"
30/10/2010 22.00,"9,22720439","8,3686806","18,2999897","59,4506409"
30/10/2010 23.00,"9,37530095","7,71714939","18,2999897","58,02818595"
31/10/2010 0.00,"8,62578313","6,59838274","18,2999897","64,5819804"
31/10/2010 1.00,"8,46143085","8,78789234","14,39999962","55,76928735"
31/10/2010 2.00,"9,01047559",,"14,39999962","46,08440025"
31/10/2010 3.00,"8,49574544","49,80194048","14,39999962",
31/10/2010 4.00,"9,22178581","29,0320948","14,39999962","44,0414604"
31/10/2010 5.00,"9,43128985","22,38957736","14,39999962","47,71331775"
31/10/2010 6.00,"8,67996482","9,67304126","14,39999962","62,6836581"
31/10/2010 7.00,"8,74137128","20,64005912","14,39999962","51,62766735"
31/10/2010 8.00,"9,03214786","39,18533104","14,39999962","34,28281815"
31/10/2010 9.00,"7,87987669","16,85935636","14,39999962","51,1134561"
31/10/2010 10.00,"8,26276295","17,17214044","14,39999962","42,05015115"
31/10/2010 11.00,"8,42892143","19,26689896","14,39999962","46,7239374"
31/10/2010 12.00,"9,60467207","10,35312246","14,39999962","64,88539995"
31/10/2010 13.00,"8,6673225","14,08061426","14,39999962","63,1156554"
31/10/2010 14.00,"8,35126025","11,50303941","14,39999962","68,28691485"
31/10/2010 15.00,"8,45781846","12,37001669","14,39999962","72,8199738"
31/10/2010 16.00,"8,63120069","7,72882789","14,39999962","77,84491995"
31/10/2010 17.00,"7,89071282","7,18372242","14,39999962","75,7100904"
31/10/2010 18.00,"8,10382924","8,01436023","14,39999962","73,3494867"
31/10/2010 19.00,"8,06951363","7,9196149","14,39999962","71,51286975"
31/10/2010 20.00,"8,82986859","6,63861505","14,39999962","72,1538832"
31/10/2010 21.00,"8,61675217","7,11623265","14,39999962","70,10962665"
31/10/2010 22.00,"8,18871416","6,3154469","14,39999962","72,2974035"
31/10/2010 23.00,"7,87987669","5,04353096","14,39999962","71,8751817"
01/11/2010 0.00,"8,36209741","5,0902545","14,39999962","72,7126827"
01/11/2010 1.00,"7,83833732","4,78785067","13,89999962","73,0986753"
01/11/2010 2.00,"8,0749322","5,0305523","13,89999962","72,301593"
01/11/2010 3.00,"7,65231175","6,27261618","13,89999962","67,3699929"
01/11/2010 4.00,"7,87265294","4,88519059","13,89999962","67,205565"
01/11/2010 5.00,"7,15022495","4,87999951","13,89999962","66,21199515"
01/11/2010 6.00,"7,72274917","4,56331878","13,89999962","68,85824295"
01/11/2010 7.00,"7,02741203","5,61589198","13,89999962","68,0611806"
01/11/2010 8.00,"7,00935113","5,78851117","13,89999962","64,9494993"
01/11/2010 9.00,"7,53491741","7,22914772","13,89999962","61,1661414"
01/11/2010 10.00,"6,57228317","5,12659589","13,89999962","64,987125"
01/11/2010 11.00,"7,38681983","5,40823349","13,89999962","68,5558608"
01/11/2010 12.00,"7,59632387","5,6275743","13,89999962","72,0256845"
01/11/2010 13.00,"6,85222361","4,98253242","13,89999962","73,9124757"
01/11/2010 14.00,"6,6932899","4,32191348","13,89999962","74,2622391"
01/11/2010 15.00,"6,73844165","6,14153138","13,89999962","73,68949455"
01/11/2010 16.00,"7,11410315","3,51334015","13,89999962","79,0711866"
01/11/2010 17.00,"6,73663546","3,60808549","13,89999962","77,3683344"
01/11/2010 18.00,"7,36334137","5,60291333","13,89999962","74,42249745"
01/11/2010 19.00,"6,03407457","4,74242538","13,89999962","75,93722115"
01/11/2010 20.00,"6,78901096","4,00393641","13,89999962","78,5179731"
01/11/2010 21.00,"7,03102442","4,32191348","13,89999962","79,47112425"
01/11/2010 22.00,"7,26220174","4,6606587","13,89999962","77,94247545"
01/11/2010 23.00,"6,8359689","4,18953042","13,89999962","77,12029605"
02/11/2010 0.00,"7,05630907","4,37123352","13,89999962","77,97172215"
02/11/2010 1.00,"6,70593223","4,20900032","4,80000019","77,68049205"
02/11/2010 2.00,"6,7835934",,"4,80000019","78,49010295"
02/11/2010 3.00,"7,09062468","24,31042992","4,80000019",
02/11/2010 4.00,"6,61562873","11,45112287","4,80000019","76,871739"
02/11/2010 5.00,"7,09965463","9,17206285","4,80000019","64,69854825"
02/11/2010 6.00,"6,9262724","10,40243485","4,80000019","57,99171735"
02/11/2010 7.00,"6,66981042","22,14168656","4,80000019","46,9298613"
02/11/2010 8.00,"6,84138748","9,59646758","4,80000019","60,0323829"
02/11/2010 9.00,"6,66981042","6,52440364","4,80000019","70,6483365"
02/11/2010 10.00,"6,91904865","6,74633904","4,80000019","74,1406638"
02/11/2010 11.00,"6,41154226","5,25638245","4,80000019","62,2439202"
02/11/2010 12.00,"6,61382254","4,93061589","4,80000019","66,8850882"
02/11/2010 13.00,"7,25317078","7,5042979","4,80000019","69,59950515"
02/11/2010 14.00,,"6,73725513","4,80000019","62,5842672"
02/11/2010 15.00,"7,04186055","3,05778703","4,80000019","67,09901205"
02/11/2010 16.00,"6,82693896","2,53474414","4,80000019","70,79279445"
02/11/2010 17.00,,,"4,80000019",
02/11/2010 18.00,,"4,91930641","4,80000019","64,4795571"
02/11/2010 19.00,"7,05630907","12,44269372","4,80000019","58,1903595"
02/11/2010 20.00,"6,69870746","3,78070085","4,80000019","68,985504"
02/11/2010 21.00,"6,49823439","3,84948887","4,80000019","66,78507885"
02/11/2010 22.00,"6,9064053","3,14733938","4,80000019","63,45805725"
02/11/2010 23.00,"6,62104731","2,96044711","4,80000019","64,97501535"
03/11/2010 0.00,"7,48254191","2,90204316","4,80000019","60,71445345"
03/11/2010 1.00,"6,97864892","3,28880826",15,"60,02681685"
03/11/2010 2.00,"6,45850121","2,33876605",15,"64,48185135"
03/11/2010 3.00,"6,36097295","8,64901995",15,"55,1786676"
03/11/2010 4.00,"7,50963275","9,55104037",15,"51,83498775"
03/11/2010 5.00,"7,76609473","7,6094254",15,"52,69207965"
03/11/2010 6.00,"6,6932899","3,85468186",15,"57,6333156"
03/11/2010 7.00,"7,67217884","2,91112707",15,"63,5733483"
03/11/2010 8.00,"7,51143894","5,7898075",15,"58,85299875"
03/11/2010 9.00,"7,94308934","10,02735972",15,"49,1024961"
03/11/2010 10.00,"7,60716","24,80881184",15,"41,6079993"
03/11/2010 11.00,"7,20801903","25,7588464",15,"48,11758455"
03/11/2010 12.00,"7,90877372","7,02927489",15,"68,6673813"
03/11/2010 13.00,"7,38862602","4,55682945",15,"79,0527129"
03/11/2010 14.00,"7,40488073","4,66844627",15,"78,60541395"
03/11/2010 15.00,"6,83055032","5,37189402",15,"80,22655095"
03/11/2010 16.00,"5,69092148","4,53995605",15,"80,8266669"
