,Lecce,,,,,
,Galatina,,,,,
Parm,NOX,NO2,O3,CO,SO2,PM2.5
,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,
07/02/2010 0.00,"40,23018168","36,27832624","80,4765843","0,18060879","5,89952242","4,69999981"
07/02/2010 1.00,"40,25029592","36,2283848","81,7035891","0,16070243","5,84714489","8,30000019"
07/02/2010 2.00,,,"66,74418135","0,18042938","5,8299881","8,30000019"
07/02/2010 3.00,"69,72402448","61,07449976","45,30391635",,"5,87152848","8,30000019"
07/02/2010 4.00,"71,0378744","60,2833524","41,2810986","0,20226381",,"8,30000019"
07/02/2010 5.00,"62,6185736","53,54624832",,"0,18214426","5,22405238","8,30000019"
07/02/2010 6.00,"69,12484192","59,36446432","42,25344165","0,19712033","5,21411832","8,30000019"
07/02/2010 7.00,"68,40436208","58,40534776","45,33212565","0,19382338","5,38930877","8,30000019"
07/02/2010 8.00,"68,53214104","58,68096256","43,6500813","0,19167745","5,32970851","8,30000019"
07/02/2010 9.00,"61,465542","52,32968096","45,8064768","0,22337594","5,60693966","8,30000019"
07/02/2010 10.00,"60,3131796","49,57814088","29,2218423","0,32732772","6,32123978","8,30000019"
07/02/2010 11.00,"65,69238128","52,42954472","30,2128386","0,37620646","6,28060452","8,30000019"
07/02/2010 12.00,"58,47731544","46,73906944","43,1988522","0,35729851","6,84409676","8,30000019"
07/02/2010 13.00,"57,76270544","48,33952816","51,29857215","0,34655372","6,751085","8,30000019"
07/02/2010 14.00,"52,68569536","45,87658536","52,711092","0,35048559","7,12674649","8,30000019"
07/02/2010 15.00,"49,62613208","43,678206","53,1471192","0,34863907","7,29380705","8,30000019"
07/02/2010 16.00,"39,97598128","34,90742224","58,5705267","0,34166771","6,97503653","8,30000019"
07/02/2010 17.00,"39,49480736","35,13957728","57,11112435","0,35823168","6,70141573","8,30000019"
07/02/2010 18.00,"46,9251644","41,99214704","53,88508965","0,35854972","6,28963243","8,30000019"
07/02/2010 19.00,"50,32844792","45,01538232","52,72364055","0,35819207","5,83450459","8,30000019"
07/02/2010 20.00,"54,34322728","48,91085288","55,7613672","0,31654332","6,21919603","8,30000019"
07/02/2010 21.00,"60,10503928","53,91977664","51,4419528","0,31568937","6,25351368","8,30000019"
07/02/2010 22.00,"60,28075208","53,73429352","50,31156585","0,32800342","6,0322694","8,30000019"
07/02/2010 23.00,"52,13704696","46,55035504","54,46184415","0,30047564","5,85707894","8,30000019"
08/02/2010 0.00,"43,289114","38,98963784","61,0770846","0,24101287","5,70356483","8,30000019"
08/02/2010 1.00,"35,60193712","32,09685872","61,6558341","0,26774496","5,75684444","16,7999897"
08/02/2010 2.00,"34,34322928","30,51196368","59,42476575","0,30121075","5,67557088","16,7999897"
08/02/2010 3.00,"36,50269944","32,6396564","57,6541833","0,27803308","5,75232896","16,7999897"
08/02/2010 4.00,"36,81655424","32,79527408","54,1685193","0,30311786","6,09638311","16,7999897"
08/02/2010 5.00,"36,952746","32,7622156","51,9308475","0,30581833","6,38264725","16,7999897"
08/02/2010 6.00,"44,44990832","39,13426152","48,2899326","0,31014863","7,08339992","16,7999897"
08/02/2010 7.00,"48,58531576","42,307302","46,51803345","0,33233256","7,22878922","16,7999897"
08/02/2010 8.00,"46,28902288","39,91049528","47,03665365","0,35435922","7,98011424","16,7999897"
08/02/2010 9.00,"44,99463712","37,16348664","46,2530775","0,40641491","8,84973569","16,7999897"
08/02/2010 10.00,"47,2312756","38,53829112","45,87121455","0,39553032","8,8470264","16,7999897"
08/02/2010 11.00,"44,58543088","38,08759448","46,549734","0,38959231","9,17844127","16,7999897"
08/02/2010 12.00,"51,77910144","44,11398904","42,4450215","0,42762607","9,76089548","16,7999897"
08/02/2010 13.00,"59,08236784","48,28247408","41,52933645","0,44357375","10,37856636","16,7999897"
08/02/2010 14.00,"61,25155096","47,79804976","48,5079462","0,48375344","11,94352596","16,7999897"
08/02/2010 15.00,"42,66268544","36,85741368","61,52765535","0,37137987","11,5001343","16,7999897"
08/02/2010 16.00,"33,99174632","29,38684728","61,06916445","0,33604658","8,78562095","16,7999897"
08/02/2010 17.00,"40,83070264","36,15119736","58,24548135","0,35197563","8,51832386","16,7999897"
08/02/2010 18.00,"52,22786696","47,0393108","45,99941325","0,43755653","7,59632387","16,7999897"
08/02/2010 19.00,"70,81285112","61,68020224","30,3859248","0,58667187","7,46719029","16,7999897"
08/02/2010 20.00,"72,4444372","62,07319472","30,1619661","0,57576863","7,1628683","16,7999897"
08/02/2010 21.00,"72,07674048","62,07837624","32,157804","0,58303823","6,97413344","16,7999897"
08/02/2010 22.00,"65,88239584","57,67062352","34,97424525","0,56027763","6,92898067","16,7999897"
08/02/2010 23.00,"63,23463912","55,34643456","36,4561113","0,55866876","7,48434708","16,7999897"
09/02/2010 0.00,"64,50567936","56,47935192","37,09560855","0,47978079","7,59812904","16,7999897"
09/02/2010 1.00,"52,83160008","46,46410472","41,5022643","0,41606694","7,76248336","18,89999962"
09/02/2010 2.00,,,"51,3362577","0,35940367","8,13814384","18,89999962"
09/02/2010 3.00,"62,74176376","56,28285568","47,97809415",,"8,0189433","18,89999962"
09/02/2010 4.00,"73,18436208","64,049132","29,0361876","0,36860367",,"18,89999962"
09/02/2010 5.00,"72,48596584","62,18409072",,"0,37211848","6,61562975","18,89999962"
09/02/2010 6.00,"71,6760044","60,37157208","18,98405691","0,37241672","6,62736898","18,89999962"
09/02/2010 7.00,"80,02136816","64,52057384","9,19769015","0,43339049","6,20474954","18,89999962"
09/02/2010 8.00,"100,13419328","72,84066096","6,321756","0,49257598","6,25351368","18,89999962"
09/02/2010 9.00,"105,8713596","74,45215192","18,57057321","0,45420438","7,37327543","18,89999962"
09/02/2010 10.00,"98,63296736","75,61879696","28,21562415","0,50985526","9,04027572","18,89999962"
09/02/2010 11.00,"85,66903376","69,3589472","45,1181619","0,37468031","9,80965961","18,89999962"
09/02/2010 12.00,"67,08598072","59,71141584","62,37377475","0,336805","10,27562562","18,89999962"
09/02/2010 13.00,"57,28671304","52,47558568","69,36405525","0,28919844","9,98033459","18,89999962"
09/02/2010 14.00,"59,42866928","52,17662536","68,5881399","0,33189918","9,00325082","18,89999962"
09/02/2010 15.00,"52,26287568","48,07687672","71,98863735","0,28188923","8,9888023","18,89999962"
09/02/2010 16.00,"51,39000944","47,1949476","67,90411425","0,30272409","8,36661085","18,89999962"
09/02/2010 17.00,"26,6385576","23,65033104","66,24012465","0,29247558","5,91599579","18,89999962"
09/02/2010 18.00,"29,83559368","27,31557768","30,867039","0,33444238","9,06556037","18,89999962"
09/02/2010 19.00,"51,37832712","47,958218","42,9071034","0,34371694","6,50455606","18,89999962"
09/02/2010 20.00,"54,74010112","49,60603696","49,10331405","0,38141401","6,38084004","18,89999962"
09/02/2010 21.00,"56,59152896","51,9593648","53,0408256","0,35648767","6,69509508","18,89999962"
09/02/2010 22.00,"55,97221304","52,32708064","51,4956183","0,32383622","7,23601297","18,89999962"
09/02/2010 23.00,"54,11690384","50,04247008","54,06448005","0,28272337","7,36785685","18,89999962"
10/02/2010 0.00,"51,78625232","47,98934536","61,7031954","0,25823507","7,45996654","18,89999962"
10/02/2010 1.00,"47,02309704","43,65291024","68,8633302","0,22673463","7,5737485","11,89999962"
10/02/2010 2.00,"39,75355832","37,55906032","76,7356401","0,21175972","7,59090529","11,89999962"
10/02/2010 3.00,"37,07595528","34,90352176","65,38159635","0,22468889","7,29832253","11,89999962"
10/02/2010 4.00,"34,34192912","31,95873584","67,66112325","0,22645736","7,26942447","11,89999962"
10/02/2010 5.00,"35,63696496","33,38346264","67,1416053","0,22184862","7,10326701","11,89999962"
10/02/2010 6.00,"32,72850704","30,63064152","68,9170356","0,21263347","7,1628683","11,89999962"
10/02/2010 7.00,"32,11957328","29,63521608","68,1645615","0,20691332","7,87265192","11,89999962"
10/02/2010 8.00,"39,12971096","35,47482736","62,4818439","0,21281172","7,96295643","11,89999962"
10/02/2010 9.00,"41,852724","34,49173432","64,39889925","0,26258401","8,44698131","11,89999962"
10/02/2010 10.00,"24,66780184","22,25413128","74,12452425","0,1953938","7,81034135","11,89999962"
10/02/2010 11.00,"18,34246417","15,12013042","74,80649505","0,20236633","6,13160182","11,89999962"
10/02/2010 12.00,,,,,,"11,89999962"
10/02/2010 13.00,"32,26157752","23,29689784","66,3388173","0,17028223","2,19798413","11,89999962"
10/02/2010 14.00,"46,560068","33,85880496","66,3347076","0,16499546","2,56642391","11,89999962"
10/02/2010 15.00,"66,6203896","49,6313136","72,3615627","0,10839393","3,01884246","11,89999962"
10/02/2010 16.00,"65,35455","45,6651564","72,01784415","0,13191645","3,11095215","11,89999962"
10/02/2010 17.00,"65,401872","46,9822376","69,62707605","0,1891762","2,9086739","11,89999962"
10/02/2010 18.00,"65,74429208","47,39144384","55,94025885","0,26662656","3,00529805","11,89999962"
10/02/2010 19.00,"70,1287184","50,96007712","48,3705306","0,27640208","2,96375767","11,89999962"
10/02/2010 20.00,"80,26713664","56,25624064","42,14874405","0,30888228","2,82288487","11,89999962"
10/02/2010 21.00,"82,25410616","56,27572392","40,40746815","0,42517724","2,95201844","11,89999962"
10/02/2010 22.00,"72,21878296","51,69222016","49,9168551","0,23909412","3,07934481","11,89999962"
10/02/2010 23.00,"51,73112936","36,62265832","65,6961879","0,15513956","3,10824388","11,89999962"
11/02/2010 0.00,"47,9517172","34,55917056","69,9370392","0,11388108","3,06038284","11,89999962"
11/02/2010 1.00,"53,27449576","39,08497016","66,13012035","0,11386128","3,31233035","6,5999999"
11/02/2010 2.00,,,"65,8773339","0,11292345","3,06760659","6,5999999"
11/02/2010 3.00,"46,72608696","34,27061152","68,2715334",,"3,07121898","6,5999999"
11/02/2010 4.00,"52,1934892","38,99288824","67,4884161","0,20556192",,"6,5999999"
11/02/2010 5.00,"51,98858016","38,8113056",,"0,20751912","2,41561705","6,5999999"
11/02/2010 6.00,"56,38531976","42,4687704","64,61336175","0,23967895","2,59351577","6,5999999"
11/02/2010 7.00,"49,79215104","36,97025992","66,57344925","0,24247495","2,6016416","6,5999999"
11/02/2010 8.00,"50,95487648","37,01500072","62,3226429","0,2473295","2,64408406","6,5999999"
11/02/2010 9.00,"51,81215992","36,52927624","57,6560586","0,27741097","2,82830243","6,5999999"
11/02/2010 10.00,"55,06175688","38,721824","54,20121735","0,26954139","2,77231556","6,5999999"
11/02/2010 11.00,"43,46484592","29,18905088","61,2362856","0,26222985","2,60435191","6,5999999"
11/02/2010 12.00,"47,47509384","32,93536632","69,0566457","0,26269003","2,75425364","6,5999999"
11/02/2010 13.00,"46,03545344","33,1720528","77,48721645","0,271678","2,37859214","6,5999999"
11/02/2010 14.00,"51,22140928","37,73481136","78,85251465","0,26119184","2,17450567","6,5999999"
11/02/2010 15.00,"44,08351176","32,53266088","83,80745625","0,22076284","2,05711031","6,5999999"
11/02/2010 16.00,"38,6796644","27,67289224","81,03660075","0,22004287","1,87198987","6,5999999"
11/02/2010 17.00,"35,45601328","24,25406416","79,24145985","0,2303904","1,79974727","6,5999999"
11/02/2010 18.00,"55,66355888","42,38902088","70,1215368","0,24285474","1,82322573","6,5999999"
11/02/2010 19.00,"58,33338008","44,34356288","70,3314108","0,30242002","1,65977654","6,5999999"
11/02/2010 20.00,"54,23363144","40,74896464","72,3867396","0,26766341","1,72750366","6,5999999"
11/02/2010 21.00,"54,6032784","40,90333952","69,9646101","0,38213981","1,85754236","6,5999999"
11/02/2010 22.00,"64,11008656","50,07294736","66,81755745","0,2698408","1,68054674","6,5999999"
11/02/2010 23.00,"41,17763504","29,59760704","82,1926833","0,21702669","1,70492728","6,5999999"
12/02/2010 0.00,"62,9960024","50,24866016","64,9828557","0,22919162","1,70944377","6,5999999"
12/02/2010 1.00,"70,9665568","56,22448232","49,0920423","0,22663561","1,69318906",9
12/02/2010 2.00,"74,08122392","57,67190456","40,1739534","0,27785134","2,03724525",9
12/02/2010 3.00,"74,13506584","57,2101948","44,58372135","0,23306757","1,72750366",9
12/02/2010 4.00,"69,81872584","53,88669904","51,4156188","0,20406373","1,76723785",9
12/02/2010 5.00,"59,9779104","46,7760284","64,7702685","0,19123941","1,86115271",9
12/02/2010 6.00,"49,41665336","37,93973952","73,76279085","0,17514028","2,17270049",9
12/02/2010 7.00,"52,49956216","40,95584304","68,5644393","0,18714444","2,00292862",9
12/02/2010 8.00,"48,64430096","37,54544688","72,5148186","0,19052061","2,16186436",9
12/02/2010 9.00,"70,37188656","52,41851248","61,8753639","0,20638092","2,51856287",9
12/02/2010 10.00,"53,04754136","40,85404816","72,93059655","0,17737708","2,57093735",9
12/02/2010 11.00,"40,75806576","29,54831568","79,3138584","0,17024611","2,28648347",9
12/02/2010 12.00,"40,56677016","29,72924824","78,83308335","0,17140412","2,11129302",9
12/02/2010 13.00,"66,00887464","52,60787696","58,44534045","0,23063039","2,19076038",9
12/02/2010 14.00,"89,45752792","68,60865928","50,559285","0,41088385","2,62060662",9
12/02/2010 15.00,"65,67683672","49,8640996","66,39242295","0,25326168","1,64261975",9
12/02/2010 16.00,"43,33513584","31,5203716","75,86572035","0,23170918","2,41110157",9
12/02/2010 17.00,"45,74299392","34,13765104","71,03418945","0,24952669","2,49598751",9
12/02/2010 18.00,"66,06720976","51,9807792","56,9559732","0,30054204","2,28828865",9
12/02/2010 19.00,"35,33477336","24,66520152","82,25171535","0,23003042","2,16999019",9
12/02/2010 20.00,"51,38029648","39,95653624","69,92840085","0,27992853","2,01918333",9
12/02/2010 21.00,"84,09842136","64,60814344","53,59098675","0,4992526","1,68957566",9
12/02/2010 22.00,"69,39915656","53,6571252","61,8264066","0,31959795","1,04300469",9
12/02/2010 23.00,"51,7025832","40,01295936","76,00321575","0,25529927","1,27779236",9
13/02/2010 0.00,"62,00898976","49,9516692","68,56174605","0,2671846","2,16818501",9
13/02/2010 1.00,"62,07965728","49,92574248","67,2809361","0,25402126","1,25250974","19,7999897"
13/02/2010 2.00,,,"70,6452642","0,27295717","1,73382635","19,7999897"
13/02/2010 3.00,"62,10172176","50,33427952","68,6542941",,"2,12122606","19,7999897"
13/02/2010 4.00,"60,0687304","48,61837424","72,971514","0,30007604",,"19,7999897"
13/02/2010 5.00,"58,95657736","47,70206736",,"0,2865469","1,5279347","19,7999897"
13/02/2010 6.00,"52,46197224","41,18216648","72,8273154","0,29396096","1,93791079","19,7999897"
13/02/2010 7.00,"45,78903488","34,93202968","77,7935886","0,32128021","1,77897708","19,7999897"
13/02/2010 8.00,"50,72792208","38,9280332","73,47830385","0,3461017","1,45478799","19,7999897"
13/02/2010 9.00,"47,54384936","32,5650884","63,21139545","0,427322","1,94784383","19,7999897"
13/02/2010 10.00,"32,098178","19,22244496","69,03304485","0,34760105","2,27203394","19,7999897"
13/02/2010 11.00,"28,68323128","16,94627014","81,37954125","0,29853824","1,92617156","19,7999897"
13/02/2010 12.00,"27,7370972","16,52021536","90,7734576","0,29452016","1,52341922","19,7999897"
13/02/2010 13.00,"38,805474","26,96797608","87,8926776","0,34026621","1,97132432","19,7999897"
13/02/2010 14.00,"36,64342264","24,51411528","94,17918195","0,31958164","1,82232264","19,7999897"
13/02/2010 15.00,"34,47031992","23,67625776","97,59605835","0,26206442","1,48187884","19,7999897"
13/02/2010 16.00,"39,4578484","28,77338208","93,27943695","0,27849209","1,71486133","19,7999897"
13/02/2010 17.00,"63,7683548","51,73761104","77,0159376","0,32323974","1,62184956","19,7999897"
13/02/2010 18.00,"83,70931024","69,5229968","46,77227625","0,41509067","1,53335327","19,7999897"
13/02/2010 19.00,"100,80064","83,6819304","27,87020985","0,58769823","1,42663743","19,7999897"
13/02/2010 20.00,"101,13286912","81,76124992","24,55914825","0,79808558","1,59385562","19,7999897"
13/02/2010 21.00,"88,92966296","71,73758992","36,79464285","0,74262692","1,67693435","19,7999897"
13/02/2010 22.00,"90,51520808","74,2440116","38,30621445","0,7244203","1,76452754","19,7999897"
13/02/2010 23.00,"88,18388736","71,73630888","38,8305204","0,59183981","1,93520252","19,7999897"
14/02/2010 0.00,"85,43366656","69,65465712","41,01003795","0,55210865","1,92346329","19,7999897"
14/02/2010 1.00,"78,79443776","64,49919768","54,3993009","0,41143373","2,05530513","7,9000001"
14/02/2010 2.00,"70,24995832","58,11353832","66,50944965","0,30733166","1,6362991","7,9000001"
14/02/2010 3.00,"70,63323784","58,57461712","65,94789705","0,27749368","1,59746597","7,9000001"
14/02/2010 4.00,"64,71838936","53,05855448","74,92914765","0,25219221","1,65345589","7,9000001"
14/02/2010 5.00,"64,52772472","53,23950616","76,38390165","0,24251922","1,62275164","7,9000001"
14/02/2010 6.00,"63,57507072","52,38218448","72,84102105","0,24100006","1,44485393","7,9000001"
14/02/2010 7.00,"68,5087764","56,81720232","65,15392695","0,24445778","1,08183477","7,9000001"
14/02/2010 8.00,"70,99831512","58,79508984","61,87223175","0,25437076","1,27689028","7,9000001"
14/02/2010 9.00,"71,7713176","59,57522408","63,52876005","0,25427057","1,59656389","7,9000001"
14/02/2010 10.00,"64,32147728","52,840032","72,9513645","0,26168463","1,75730481","7,9000001"
14/02/2010 11.00,"54,59742768","43,81439776","76,3995624","0,26987924","2,08781456","7,9000001"
14/02/2010 12.00,"56,25172832","45,19956528","75,74466375","0,2767143","2,044469","7,9000001"
14/02/2010 13.00,"55,29001144","44,19828912","75,059082","0,28380915","2,24584517","7,9000001"
14/02/2010 14.00,"53,71872984","42,51546144","75,9934203","0,27475593","2,08781456","7,9000001"
14/02/2010 15.00,"58,87808976","47,21116136","68,8136547","0,27807269","1,78620083","7,9000001"
14/02/2010 16.00,"76,14859304","61,92794008","53,75744955","0,32605671","1,77717191","7,9000001"
14/02/2010 17.00,"63,13282512","51,1851004","66,75036585","0,27025903","1,97583777","7,9000001"
14/02/2010 18.00,"61,78786696","49,89979664","68,05493625","0,30303398","2,48334314","7,9000001"
14/02/2010 19.00,"66,83569992","54,50016424","65,90089485","0,31278736","2,28196697","7,9000001"
14/02/2010 20.00,"63,15292024","50,77782528","70,23447375","0,33752846","2,8743593","7,9000001"
