, Brindisi,,,,
,Mesagne,,,,
Parm,SO2,NOX,NO,NO2,PM10



20/01/2009 17.00,"0,3","34,0","5,7","25,2",
20/01/2009 18.00,"0,6","35,1","5,7","26,4",
20/01/2009 19.00,"0,5","25,0","4,9","17,5",
20/01/2009 20.00,"0,3","24,2","4,8","16,8",
20/01/2009 21.00,"0,5","24,0","4,9","16,5",
20/01/2009 22.00,"0,3","20,7","4,4","13,9",
20/01/2009 23.00,"0,2","15,7","4,5","8,8",
21/01/2009 0.00,"0,2","13,0","4,5","6,0",
21/01/2009 1.00,"0,1","12,4","5,0","4,7",
21/01/2009 2.00,"0,3","11,5","4,8","4,1",
21/01/2009 3.00,"0,2","11,7","5,0","4,0",
21/01/2009 4.00,"0,1","12,2","5,2","4,2",
21/01/2009 5.00,"0,1","12,3","5,4","4,0",
21/01/2009 6.00,"0,1","13,1","5,6","4,5",
21/01/2009 7.00,"0,1","15,9","5,9","6,8",
21/01/2009 8.00,"0,1","27,9","6,3","18,3",
21/01/2009 9.00,"0,1","36,5","7,6","24,9",
21/01/2009 10.00,"0,1","26,8","6,7","16,5",
21/01/2009 11.00,"0,1","22,9","6,5","13,0",
21/01/2009 12.00,"0,1","21,2","6,2","11,8",
21/01/2009 13.00,"0,2","24,4","6,2","14,9",
21/01/2009 14.00,"0,1","23,1","6,3","13,4",
21/01/2009 15.00,"0,0","21,6","6,7","11,4",
21/01/2009 16.00,"0,1","21,7","6,1","12,3",
21/01/2009 17.00,"0,1","21,1","5,8","12,3",
21/01/2009 18.00,"0,1","24,0","5,7","15,3",
21/01/2009 19.00,"0,1","24,9","5,6","16,3",
21/01/2009 20.00,"0,1","24,3","5,5","15,8",
21/01/2009 21.00,"0,1","24,4","5,7","15,8",
21/01/2009 22.00,"0,1","21,0","5,1","13,2",
21/01/2009 23.00,"0,1","16,9","5,2","8,9",
22/01/2009 0.00,"0,1","13,7","5,0","6,0",
22/01/2009 1.00,,"13,4","5,5","4,9",
22/01/2009 2.00,"0,5","13,1","5,9","4,2",
22/01/2009 3.00,"0,3","13,5","6,2","4,1",
22/01/2009 4.00,"0,5","13,3","6,0","4,2",
22/01/2009 5.00,"0,3","13,1","5,9","4,0",
22/01/2009 6.00,"0,5","14,2","5,9","5,1",
22/01/2009 7.00,"0,5","17,8","6,0","8,6",
22/01/2009 8.00,"0,5","22,1","6,2","12,6",
22/01/2009 9.00,"0,4","30,2","7,2","19,1",
22/01/2009 10.00,"0,5","25,4","6,5","15,5",
22/01/2009 11.00,"0,4","26,4","6,6","16,4",
22/01/2009 12.00,"0,1","24,7","6,2","15,2",
22/01/2009 13.00,"0,2","29,7","6,2","20,2",
22/01/2009 14.00,"0,5","23,5","5,7","14,8",
22/01/2009 15.00,"0,3","26,7","6,4","16,9",
22/01/2009 16.00,"0,3","24,0","5,9","14,9",
22/01/2009 17.00,"0,3","29,1","6,3","19,5",
22/01/2009 18.00,"0,5","40,0","6,8","29,6",
22/01/2009 19.00,"0,5","36,5","6,9","26,0",
22/01/2009 20.00,"0,4","38,5","6,8","28,1",
22/01/2009 21.00,"0,4","36,4","6,2","26,8",
22/01/2009 22.00,"0,4","37,7","6,0","28,6",
22/01/2009 23.00,"0,3","23,8","5,7","15,0",
23/01/2009 0.00,"0,2","19,8","6,4","10,0",
23/01/2009 1.00,"0,3","17,1","6,7","6,8",
23/01/2009 2.00,"0,4","18,8","6,6","8,6",
23/01/2009 3.00,"0,2","16,4","6,9","5,9",
23/01/2009 4.00,"0,3","16,2","6,8","5,8",
23/01/2009 5.00,"0,5","24,4","6,6","14,3",
23/01/2009 6.00,"0,3","19,6","6,6","9,4",
23/01/2009 7.00,"0,5","18,2","6,4","8,4",
23/01/2009 8.00,"0,6","18,1","5,6","9,5",
23/01/2009 9.00,"0,6","26,8","7,0","16,3",
23/01/2009 10.00,"0,4","21,3","4,3","14,7",
23/01/2009 11.00,"0,7","23,1","4,7","15,9",
23/01/2009 12.00,"0,7","22,6","4,9","15,1",
23/01/2009 13.00,"0,7","24,0","5,5","15,6",
23/01/2009 14.00,"0,9","27,0","6,3","17,5",
23/01/2009 15.00,"0,6","23,4","4,4","16,7",
23/01/2009 16.00,"0,6","21,6","4,6","14,5",
23/01/2009 17.00,"0,9","20,2","3,6","14,6",
23/01/2009 18.00,"0,7","21,4","3,6","15,9",
23/01/2009 19.00,"0,6","26,3","3,8","20,5",
23/01/2009 20.00,"0,7","35,0","4,8","27,7",
23/01/2009 21.00,"1,0","56,8","9,2","42,7",
23/01/2009 22.00,"1,2","48,1","6,1","38,7",
23/01/2009 23.00,"0,9","37,2","3,6","31,7",
24/01/2009 0.00,"1,1","27,9","2,9","23,4",
24/01/2009 1.00,,"21,7","2,7","17,6",
24/01/2009 2.00,"0,3",,,,
24/01/2009 3.00,"0,4","11,3","3,1","6,5",
24/01/2009 4.00,"0,4","10,8","3,6","5,2",
24/01/2009 5.00,"0,5","10,6","3,8","4,8",
24/01/2009 6.00,"0,4","12,2","4,1","5,9",
24/01/2009 7.00,"0,3","18,4","4,8","11,0",
24/01/2009 8.00,"0,6","24,5","5,0","16,8",
24/01/2009 9.00,"0,5","43,8","8,5","30,8",
24/01/2009 10.00,"0,8","45,9","9,1","31,9",
24/01/2009 11.00,"0,3","27,7","6,1","18,3",
24/01/2009 12.00,"0,2","31,6","6,4","21,8",
24/01/2009 13.00,"0,2","54,8","12,0","36,3",
24/01/2009 14.00,"0,2","34,7","7,3","23,6",
24/01/2009 15.00,"0,2","27,9","6,2","18,4",
24/01/2009 16.00,"0,4","28,4","6,7","18,1",
24/01/2009 17.00,"0,3","29,8","6,7","19,5",
24/01/2009 18.00,"0,3","29,5","6,2","20,0",
24/01/2009 19.00,"0,4","40,4","7,8","28,4",
24/01/2009 20.00,"0,5","39,0","7,6","27,3",
24/01/2009 21.00,"0,3","32,3","7,3","21,2",
24/01/2009 22.00,"0,1","25,3","6,6","15,2",
24/01/2009 23.00,"0,0","21,2","6,5","11,3",
25/01/2009 0.00,"0,1","21,0","6,4","11,1",
25/01/2009 1.00,"0,1","18,1","6,7","7,9",
25/01/2009 2.00,"0,1","16,8","6,4","6,9",
25/01/2009 3.00,"0,0","14,9","6,5","4,9",
25/01/2009 4.00,"0,0","16,2","7,0","5,4",
25/01/2009 5.00,"0,0","15,4","6,9","4,8",
25/01/2009 6.00,"0,0","16,6","6,8","6,1",
25/01/2009 7.00,"0,2","18,2","6,8","7,8",
25/01/2009 8.00,"0,2","21,0","7,3","9,8",
25/01/2009 9.00,"0,1","21,8","7,6","10,1",
25/01/2009 10.00,"0,1","21,8","7,7","10,0",
25/01/2009 11.00,"0,1","21,5","7,6","9,8",
25/01/2009 12.00,"0,2","23,1","7,6","11,4",
25/01/2009 13.00,"0,3","24,8","7,4","13,5",
25/01/2009 14.00,"0,2","20,0","6,4","10,1",
25/01/2009 15.00,"0,4","22,3","7,0","11,5",
25/01/2009 16.00,"0,3","22,8","6,9","12,2",
25/01/2009 17.00,"0,4","23,5","6,7","13,2",
25/01/2009 18.00,"0,7","28,2","6,8","17,8",
25/01/2009 19.00,"0,5","45,0","8,7","31,6",
25/01/2009 20.00,"0,6","60,3","13,5","39,6",
25/01/2009 21.00,"0,6","77,8","20,0","47,1",
25/01/2009 22.00,"0,6","45,0","9,7","30,1",
25/01/2009 23.00,"0,4","25,7","6,0","16,6",
26/01/2009 0.00,"0,4","18,9","5,5","10,6",
26/01/2009 1.00,,"17,3","5,0","9,7",
26/01/2009 2.00,"0,2","14,6","4,8","7,1",
26/01/2009 3.00,"0,2","13,1","4,7","5,9",
26/01/2009 4.00,"0,2","13,1","4,5","6,1",
26/01/2009 5.00,"0,4","14,1","4,0","8,0",
26/01/2009 6.00,"0,2","15,5","3,7","9,8",
26/01/2009 7.00,"0,3","37,3","6,8","26,8",
26/01/2009 8.00,"0,3","51,3","10,8","34,6",
26/01/2009 9.00,"0,3","58,5","12,1","40,0",
26/01/2009 10.00,"0,4","42,3","9,5","27,8",
26/01/2009 11.00,"0,3","29,6","6,8","19,3",
26/01/2009 12.00,"0,1","18,8","5,5","10,4",
26/01/2009 13.00,"0,1","19,6","5,7","10,8",
26/01/2009 14.00,"0,1","21,8","5,8","12,8",
26/01/2009 15.00,"0,2","20,3","5,5","11,9",
26/01/2009 16.00,"0,1","22,8","5,6","14,1",
26/01/2009 17.00,"0,1","26,4","5,8","17,5",
26/01/2009 18.00,"0,1","36,7","6,0","27,6",
26/01/2009 19.00,"0,1","38,2","5,9","29,1",
26/01/2009 20.00,"0,1","39,2","6,5","29,3",
26/01/2009 21.00,"0,2","43,4","7,1","32,6",
26/01/2009 22.00,"0,1","30,3","6,7","20,0",
26/01/2009 23.00,"0,1","22,4","6,6","12,3",
27/01/2009 0.00,"0,2","16,9","6,2","7,4",
27/01/2009 1.00,"0,2","15,0","6,6","4,9",
27/01/2009 2.00,"0,1","14,0","6,5","3,9",
27/01/2009 3.00,"0,1","16,0","6,7","5,6",
27/01/2009 4.00,"0,1","16,6","6,7","6,3",
27/01/2009 5.00,"0,1","17,3","6,8","6,9",
27/01/2009 6.00,"0,1","19,5","6,9","8,9",
27/01/2009 7.00,"0,1","27,5","7,3","16,3",
27/01/2009 8.00,"0,1","43,3","9,3","29,1",
27/01/2009 9.00,"0,1","38,8","7,3","27,7",
27/01/2009 10.00,"0,1","31,9","6,7","21,7",
27/01/2009 11.00,"0,1","28,8","6,7","18,5",
27/01/2009 12.00,"0,1","29,2","7,8","17,2",
27/01/2009 13.00,"0,1","25,3","7,7","13,5",
27/01/2009 14.00,"0,0","29,2","8,3","16,5",
27/01/2009 15.00,"0,0","19,9","6,6","9,8",
27/01/2009 16.00,"0,0","22,1","6,9","11,5",
27/01/2009 17.00,"0,1","25,1","7,3","13,8",
27/01/2009 18.00,"0,1","34,4","7,2","23,4",
27/01/2009 19.00,"0,3","49,8","7,2","38,9",
27/01/2009 20.00,"0,2","57,8","8,0","45,5",
27/01/2009 21.00,"0,2","56,8","7,2","45,8",
27/01/2009 22.00,"0,2","38,5","5,1","30,7",
27/01/2009 23.00,"0,1","25,3","3,9","19,3",
28/01/2009 0.00,"0,2","19,9","3,8","14,0",
28/01/2009 1.00,,"16,8","3,3","11,7",
28/01/2009 2.00,"0,5",,,,
28/01/2009 3.00,"0,5","13,9","3,4","8,7",
28/01/2009 4.00,"0,5","12,2","3,1","7,5",
28/01/2009 5.00,"0,5","10,5","2,4","6,8",
28/01/2009 6.00,"0,6","17,1","2,4","13,4",
28/01/2009 7.00,"0,4","39,8","4,1","33,5",
28/01/2009 8.00,"0,8","76,0","15,3","52,6",
28/01/2009 9.00,"0,6","73,6","16,1","48,8",
28/01/2009 10.00,"0,7","61,1","10,4","45,2",
28/01/2009 11.00,"0,8","26,8","4,3","20,2",
28/01/2009 12.00,"0,4","26,0","5,3","17,9",
28/01/2009 13.00,"0,4","26,2","6,6","16,1",
28/01/2009 14.00,"0,3","28,0","7,6","16,3",
28/01/2009 15.00,"0,4","24,6","7,0","13,9",
28/01/2009 16.00,"0,3","26,0","6,4","16,1",
28/01/2009 17.00,"0,3","30,8","6,8","20,4",
28/01/2009 18.00,"0,3","41,1","7,8","29,2",
28/01/2009 19.00,"0,3","39,6","7,3","28,5",
28/01/2009 20.00,"0,3","43,2","7,8","31,4",
28/01/2009 21.00,"0,4","43,1","7,3","31,9",
28/01/2009 22.00,"0,3","38,2","5,7","29,4",
28/01/2009 23.00,"0,5","28,0","4,3","21,4",
29/01/2009 0.00,"0,3","23,8","3,5","18,4",
29/01/2009 1.00,"0,3","20,4","3,1","15,7",
29/01/2009 2.00,"0,4","13,7","2,3","10,1",
29/01/2009 3.00,"0,5","9,3","1,3","7,3",
29/01/2009 4.00,"0,4","8,0","1,1","6,3",
29/01/2009 5.00,"0,4","6,8","0,7","5,7",
29/01/2009 6.00,"0,5","7,3","0,7","6,2",
29/01/2009 7.00,"0,4","10,6","0,5","9,9",
29/01/2009 8.00,"0,4","13,0","0,5","12,3",
29/01/2009 9.00,"0,5","17,6","1,3","15,6",
29/01/2009 10.00,"0,5","16,7","0,9","15,3",
29/01/2009 11.00,"0,4","15,1","0,8","13,9",
29/01/2009 12.00,"0,2","15,3","2,3","11,8",
29/01/2009 13.00,"0,4","17,2","3,7","11,5",
29/01/2009 14.00,"0,6","17,6","4,8","10,2",
29/01/2009 15.00,"0,4","17,6","5,3","9,5",
29/01/2009 16.00,"0,5","17,7","5,5","9,2",
29/01/2009 17.00,"0,4","17,0","4,9","9,5",
29/01/2009 18.00,"0,4","22,2","4,7","15,0",
29/01/2009 19.00,"0,5","24,7","3,5","19,4",
29/01/2009 20.00,"0,5","24,3","3,3","19,2",
29/01/2009 21.00,"0,4","18,1","1,5","15,8",
29/01/2009 22.00,"0,3","12,8","0,4","12,2",
29/01/2009 23.00,"0,4","8,5","0,0","9,0",
30/01/2009 0.00,"0,6","9,5","0,0","9,9",
30/01/2009 1.00,,"6,8","0,0","7,7",
30/01/2009 2.00,"0,4","6,1","0,0","6,7",
30/01/2009 3.00,"0,5","6,0","0,0","7,0",
30/01/2009 4.00,"0,4","6,2","0,0","7,4",
30/01/2009 5.00,"0,1","5,0","0,0","6,8",
30/01/2009 6.00,"0,1","5,6","0,0","7,3",
30/01/2009 7.00,"0,2","9,3","0,0","10,7",
30/01/2009 8.00,"0,2","13,8","0,3","13,8",
30/01/2009 9.00,"0,2","15,4","1,0","13,9",
30/01/2009 10.00,"0,4","15,2","1,0","13,7",
30/01/2009 11.00,"0,3","11,8","1,2","9,9",
30/01/2009 12.00,"0,2","13,2","1,9","10,3",
30/01/2009 13.00,"0,3","15,4","2,1","12,2",
30/01/2009 14.00,"0,2","18,1","3,1","13,2",
30/01/2009 15.00,"0,2","13,8","2,6","9,8",
30/01/2009 16.00,"0,4","18,1","3,5","12,8",
30/01/2009 17.00,"0,3","16,9","3,0","12,2",
30/01/2009 18.00,"0,4","19,2","3,3","14,2",
30/01/2009 19.00,"0,5","37,6","4,7","30,4",
30/01/2009 20.00,"0,4","35,7","3,6","30,1",
30/01/2009 21.00,"0,5","31,3","2,6","27,3",
30/01/2009 22.00,"0,3","16,7","0,2","16,8",
30/01/2009 23.00,"0,5","15,0","0,0","15,6",
31/01/2009 0.00,"0,3","12,2","0,0","13,0",
31/01/2009 1.00,"0,5","7,9","0,0","9,5",
31/01/2009 2.00,"0,4","5,2","0,0","7,2",
31/01/2009 3.00,"0,4","5,0","0,0","7,1",
31/01/2009 4.00,"0,2","3,4","0,0","6,2",
31/01/2009 5.00,"0,5","1,5","0,0","5,3",
31/01/2009 6.00,"0,3","3,4","0,0","7,3",
31/01/2009 7.00,"0,3","5,3","0,0","9,1",
31/01/2009 8.00,"0,5","15,6","0,8","16,8",
31/01/2009 9.00,"0,4","41,3","7,6","29,9",
31/01/2009 10.00,"0,5","17,8","0,4","18,3",
31/01/2009 11.00,"0,6","10,0","0,0","11,9",
31/01/2009 12.00,"0,4","7,7","0,0","9,1",
31/01/2009 13.00,"0,4","9,2","0,3","9,3",
31/01/2009 14.00,"0,4","16,2","2,1","13,0",
31/01/2009 15.00,"0,4","14,9","2,5","11,1",
31/01/2009 16.00,"0,4","13,9","2,5","10,0",
31/01/2009 17.00,"0,6","18,0","2,8","13,7",
31/01/2009 18.00,"0,5","22,7","2,9","18,3",
31/01/2009 19.00,"0,7","58,3","11,5","40,7",
31/01/2009 20.00,"1,0","92,7","26,3","52,3",
31/01/2009 21.00,"1,0","130,1","51,7","50,8",
31/01/2009 22.00,"1,1","126,5","48,4","52,3",
31/01/2009 23.00,"1,0","87,5","24,7","49,6",
01/02/2009 0.00,"0,8","79,9","22,2","45,8",
01/02/2009 1.00,,"44,3","4,9","36,8",
01/02/2009 2.00,"0,9",,,,
01/02/2009 3.00,"0,9","28,2","1,4","26,1",
01/02/2009 4.00,"0,7","13,7","0,0","14,5",
01/02/2009 5.00,"0,5","14,3","0,0","15,0",
01/02/2009 6.00,"0,6","15,9","0,0","16,4",
01/02/2009 7.00,"0,6","18,4","0,2","18,4",
01/02/2009 8.00,"0,6","18,1","0,3","17,8",
01/02/2009 9.00,"0,5","19,9","0,7","18,8",
01/02/2009 10.00,"0,6","23,6","1,5","21,3",
01/02/2009 11.00,"0,4","19,0","1,2","17,2",
01/02/2009 12.00,"0,6","19,4","1,8","16,7",
01/02/2009 13.00,"0,5","23,2","2,8","18,9",
01/02/2009 14.00,"0,5","21,9","3,8","16,1",
01/02/2009 15.00,"0,6","19,9","4,3","13,3",
01/02/2009 16.00,"0,5","15,3","4,5","8,5",
01/02/2009 17.00,"0,7","15,3","4,4","8,5",
01/02/2009 18.00,"0,6","17,9","4,0","11,7",
01/02/2009 19.00,"0,5","13,6","2,9","9,1",
01/02/2009 20.00,"0,5","22,4","2,8","18,1",
01/02/2009 21.00,"0,6","32,0","2,8","27,8",
01/02/2009 22.00,"0,5","26,7","2,3","23,2",
01/02/2009 23.00,"0,7","25,1","2,1","21,8",
02/02/2009 0.00,"0,6","26,1","2,3","22,6",
02/02/2009 1.00,"0,6","15,4","1,9","12,5",
02/02/2009 2.00,"0,5","10,7","2,0","7,7",
02/02/2009 3.00,"0,5","9,7","1,8","6,9",
02/02/2009 4.00,"0,5","10,4","2,3","6,9",
02/02/2009 5.00,"0,3","11,5","2,3","7,9",
02/02/2009 6.00,"0,4","12,8","2,6","8,8",
02/02/2009 7.00,"0,5","19,2","3,3","14,2",
02/02/2009 8.00,"0,5","33,9","5,0","26,2",
02/02/2009 9.00,"0,4","32,5","5,5","24,1",
02/02/2009 10.00,"0,4","28,6","5,7","19,9",
02/02/2009 11.00,"0,5","29,1","6,2","19,7",
02/02/2009 12.00,"0,3","33,6","7,3","22,5",
02/02/2009 13.00,"0,2","28,6","12,2","17,5",
02/02/2009 14.00,"0,1","26,0","5,4","17,7",
02/02/2009 15.00,"0,1","25,4","6,0","16,2",
02/02/2009 16.00,"0,2","24,0","5,6","15,4",
02/02/2009 17.00,"0,2","24,0","5,7","15,3",
02/02/2009 18.00,"0,2","24,9","5,4","16,7",
02/02/2009 19.00,"0,2","26,2","5,4","18,0",
02/02/2009 20.00,"0,1","28,7","5,7","20,0",
02/02/2009 21.00,"0,1","26,1","5,7","17,4",
02/02/2009 22.00,"0,2","22,9","5,7","14,3",
02/02/2009 23.00,"0,2","18,8","5,8","10,0",
03/02/2009 0.00,"0,2","16,2","5,7","7,4",
03/02/2009 1.00,,"14,9","5,6","6,3",
03/02/2009 2.00,"0,8","14,3","6,0","5,2",
03/02/2009 3.00,"0,9","14,5","6,2","5,0",
03/02/2009 4.00,"1,0","13,9","5,8","5,0",
03/02/2009 5.00,"0,9","13,5","5,7","4,7",
03/02/2009 6.00,"0,8","14,6","5,8","5,8",
03/02/2009 7.00,"0,8","19,4","6,4","9,6",
03/02/2009 8.00,"0,4","23,1","6,5","13,1",
03/02/2009 9.00,"0,5","27,0","7,2","15,9",
03/02/2009 10.00,"0,6","22,9","6,3","13,2",
03/02/2009 11.00,"0,5","26,4","7,5","14,9",
03/02/2009 12.00,"0,5","26,2","7,3","15,0",
03/02/2009 13.00,"0,5","23,2","6,7","13,0",
03/02/2009 14.00,"0,6","27,8","7,0","17,1",
03/02/2009 15.00,"0,5","27,3","6,7","17,0",
03/02/2009 16.00,"0,5","22,9","6,2","13,4",
03/02/2009 17.00,"0,4","22,4","5,8","13,5",
03/02/2009 18.00,"0,5","23,5","5,4","15,2",
03/02/2009 19.00,"0,5","23,9","4,9","16,4",
03/02/2009 20.00,"0,6","26,3","5,0","18,6",
03/02/2009 21.00,"0,5","25,1","5,4","16,9",
03/02/2009 22.00,"0,6","20,9","5,0","13,2",
03/02/2009 23.00,"0,4","16,0","4,8","8,7",
04/02/2009 0.00,"0,5","13,7","4,7","6,4",
04/02/2009 1.00,"0,4","12,6","5,0","5,0",
04/02/2009 2.00,"0,5","13,0","5,3","4,9",
04/02/2009 3.00,"0,5","13,5","5,3","5,3",
04/02/2009 4.00,"0,5","12,5","4,9","5,1",
04/02/2009 5.00,"0,3","10,8","3,6","5,3",
04/02/2009 6.00,"0,3","11,6","3,1","6,8",
04/02/2009 7.00,"0,3","15,4","3,2","10,5",
04/02/2009 8.00,"0,3","21,9","3,9","15,9",
04/02/2009 9.00,"0,3","25,7","5,2","17,7",
04/02/2009 10.00,"0,6","18,8","3,9","12,9",
04/02/2009 11.00,"0,3","19,7","4,9","12,2",
04/02/2009 12.00,"0,3","23,3","6,3","13,6",
04/02/2009 13.00,"0,4","25,6","6,5","15,6",
04/02/2009 14.00,"0,4","26,7","7,3","15,6",
04/02/2009 15.00,"0,3","19,8","5,9","10,7",
04/02/2009 16.00,"0,4","20,6","6,0","11,3",
04/02/2009 17.00,"0,5","25,8","6,3","16,2",
04/02/2009 18.00,"0,4","28,2","5,9","19,2",
04/02/2009 19.00,"0,5","34,5","6,1","25,1",
04/02/2009 20.00,"0,8","38,6","6,5","28,7",
04/02/2009 21.00,"0,6","44,9","7,5","33,5",
04/02/2009 22.00,"1,0","55,5","8,2","43,0",
04/02/2009 23.00,"1,2","55,8","8,0","43,6",
05/02/2009 0.00,"1,2","34,6","6,7","24,4",
05/02/2009 1.00,,"30,1","6,6","20,0",
05/02/2009 2.00,"0,8",,,,
05/02/2009 3.00,"1,0","19,2","6,7","9,0",
05/02/2009 4.00,"1,2","17,7","6,6","7,6",
05/02/2009 5.00,"1,0","16,0","6,3","6,3",
05/02/2009 6.00,"1,1","17,5","6,2","8,1",
05/02/2009 7.00,"1,3","33,9","6,7","23,7",
05/02/2009 8.00,"1,5","57,0","11,3","39,8",
05/02/2009 9.00,"1,3","78,8","20,4","47,5",
05/02/2009 10.00,"1,4","47,1","9,4","32,7",
05/02/2009 11.00,"0,8","27,3","6,4","17,4",
05/02/2009 12.00,"0,8","21,0","5,8","12,1",
05/02/2009 13.00,"0,8","17,5","4,9","10,0",
05/02/2009 14.00,"0,9","18,1","5,0","10,5",
05/02/2009 15.00,"0,9","16,2","4,9","8,7",
05/02/2009 16.00,"1,0","18,6","5,0","10,9",
05/02/2009 17.00,"1,2","21,9","5,5","13,4",
05/02/2009 18.00,"2,0","32,8","5,4","24,5",
05/02/2009 19.00,"2,2","43,6","5,8","34,6",
05/02/2009 20.00,"2,3","44,8","6,2","35,4",
05/02/2009 21.00,"1,2","42,5","6,5","32,5",
05/02/2009 22.00,"1,7","41,6","6,9","31,0",
05/02/2009 23.00,"1,6","30,6","6,3","21,0",
06/02/2009 0.00,"2,0","25,7","6,2","16,2",
06/02/2009 1.00,"1,7","20,6","6,6","10,4",
06/02/2009 2.00,"1,6","16,1","6,5","6,2",
06/02/2009 3.00,"0,8","15,3","6,7","5,0",
06/02/2009 4.00,"0,9","15,5","6,7","5,1",
06/02/2009 5.00,"1,1","16,2","7,0","5,4",
06/02/2009 6.00,"0,6","16,7","6,8","6,2",
06/02/2009 7.00,"0,7","21,7","7,1","10,9",
06/02/2009 8.00,"1,3","26,8","7,3","15,6",
06/02/2009 9.00,"1,3","31,5","7,4","20,1",
06/02/2009 10.00,"0,8","25,8","6,8","15,4",
06/02/2009 11.00,"1,2","24,0","6,7","13,7",
06/02/2009 12.00,"1,0","23,7","7,0","13,0",
06/02/2009 13.00,"0,6","23,0","6,6","12,8",
06/02/2009 14.00,"1,1","26,8","6,9","16,1",
06/02/2009 15.00,"0,8","26,8","6,5","16,9",
06/02/2009 16.00,"1,2","24,4","6,1","15,1",
06/02/2009 17.00,"0,8","27,6","6,3","18,1",
06/02/2009 18.00,"1,0","30,7","6,2","21,2",
06/02/2009 19.00,"1,6","31,7","6,4","21,9",
06/02/2009 20.00,"0,9","38,8","6,9","28,2",
06/02/2009 21.00,"0,7","44,8","7,8","32,9",
06/02/2009 22.00,"0,6","39,2","7,3","27,9",
06/02/2009 23.00,"1,1","30,5","6,9","19,9",
07/02/2009 0.00,"1,0","25,4","6,6","15,3",
07/02/2009 1.00,,"21,8","6,8","11,3",
07/02/2009 2.00,"0,9","19,8","7,1","8,9",
07/02/2009 3.00,"0,9","18,2","6,8","7,7",
07/02/2009 4.00,"1,3","17,7","7,1","6,7",
07/02/2009 5.00,"0,9","16,5","6,7","6,2",
07/02/2009 6.00,"0,5","17,8","7,0","7,0",
07/02/2009 7.00,"0,6","23,7","7,3","12,4",
07/02/2009 8.00,"0,4","25,9","7,5","14,4",
07/02/2009 9.00,"1,0","31,0","8,2","18,4",
07/02/2009 10.00,"1,6","24,1","7,2","13,1",
07/02/2009 11.00,"0,3","22,4","7,0","11,7",
07/02/2009 12.00,"0,2","19,6","6,7","9,3",
07/02/2009 13.00,"0,3","19,3","6,4","9,4",
07/02/2009 14.00,"0,3","20,1","6,3","10,4",
07/02/2009 15.00,"0,1","18,5","6,5","8,6",
07/02/2009 16.00,"0,3","18,3","6,0","9,0",
07/02/2009 17.00,"0,5","21,0","6,1","11,7",
07/02/2009 18.00,"0,6","22,1","6,1","12,7",
07/02/2009 19.00,"0,6","22,6","6,2","13,1",
07/02/2009 20.00,"1,0","24,7","6,0","15,5",
07/02/2009 21.00,"0,6","25,5","6,2","16,0",
07/02/2009 22.00,"0,7","23,1","5,8","14,3",
07/02/2009 23.00,"0,5","20,6","5,9","11,6",
08/02/2009 0.00,"0,7","16,9","5,8","8,0",
08/02/2009 1.00,"0,6","18,2","6,3","8,6",
08/02/2009 2.00,"0,6","17,2","6,6","7,1",
08/02/2009 3.00,"0,8","16,2","6,9","5,6",
08/02/2009 4.00,"0,7","15,2","6,8","4,8",
08/02/2009 5.00,"0,7","15,2","6,5","5,2",
08/02/2009 6.00,"1,0","15,0","6,2","5,4",
08/02/2009 7.00,"0,9","14,3","5,7","5,5",
08/02/2009 8.00,"0,9","17,4","5,5","8,9",
08/02/2009 9.00,"0,8","16,5","5,1","8,8",
08/02/2009 10.00,"1,0","16,0","5,2","8,0",
08/02/2009 11.00,"1,1","19,2","5,5","10,8",
08/02/2009 12.00,"1,5","21,6","6,0","12,3",
08/02/2009 13.00,"1,5","23,6","5,8","14,6",
08/02/2009 14.00,"1,7","20,0","6,0","10,8",
08/02/2009 15.00,"1,5","18,4","6,2","8,9",
08/02/2009 16.00,"1,3","20,3","6,5","10,4",
08/02/2009 17.00,"1,2","19,9","6,4","10,1",
08/02/2009 18.00,"1,7","27,4","6,4","17,6",
08/02/2009 19.00,"1,6","34,3","6,3","24,6",
08/02/2009 20.00,"1,6","37,5","6,2","28,0",
08/02/2009 21.00,"2,0","48,5","7,1","37,6",
08/02/2009 22.00,"1,9","41,3","6,3","31,6",
08/02/2009 23.00,"1,7","39,8","5,1","32,1",
09/02/2009 0.00,"1,5","30,5","4,0","24,3",
09/02/2009 1.00,,"20,8","3,3","15,7",
09/02/2009 2.00,"0,8",,,,
09/02/2009 3.00,"1,4","9,7","2,1","6,5",
09/02/2009 4.00,"0,8","8,1","1,6","5,7",
09/02/2009 5.00,"1,1","8,1","0,8","6,8",
09/02/2009 6.00,"1,2","8,2","0,4","7,5",
09/02/2009 7.00,"1,3","19,5","2,7","15,5",
09/02/2009 8.00,"1,0","12,2","0,3","11,9",
09/02/2009 9.00,"1,3","13,5","0,2","13,5",
09/02/2009 10.00,"1,1","12,3","0,1","12,3",
09/02/2009 11.00,"1,4","10,6","0,4","10,0",
09/02/2009 12.00,"1,6","11,0","1,7","8,5",
09/02/2009 13.00,"1,3","13,9","3,7","8,2",
09/02/2009 14.00,"1,7","17,2","5,6","8,6",
09/02/2009 15.00,"1,5","14,8","5,3","6,7",
09/02/2009 16.00,"1,9","17,0","5,7","8,2",
09/02/2009 17.00,"1,5","17,5","5,6","8,8",
09/02/2009 18.00,"1,7","21,2","5,5","12,8",
09/02/2009 19.00,"1,6","17,7","4,6","10,5",
