NetC,SIMAGE Brindisi,,,,
23/12/2006 4.00,"0,547167","15,587439","10,74481","0,266673",
23/12/2006 5.00,"0,165812","19,847057",,"0,264073",
23/12/2006 6.00,"0,179433","13,769122","14,65201","0,260133",
23/12/2006 7.00,"0,119133","29,874406",,"0,269155",
23/12/2006 8.00,"0,264101","18,765925","17,094","0,243269",
23/12/2006 9.00,"0,363799","11,591289",,"0,248942",
23/12/2006 10.00,"0,174619","12,895655","16,11721","0,247327",
23/12/2006 11.00,"0,158942","20,35322",,"0,254695",
23/12/2006 12.00,"0,20703","16,411593","12,69841","0,237004",
23/12/2006 13.00,"0,066935","8,647722",,"0,226562",
23/12/2006 14.00,"0,128293","10,415415","7,326007","0,238224",
23/12/2006 15.00,"0,285062","11,697717",,"0,262064",
23/12/2006 16.00,"0,199514","12,101358","11,23321","0,257373",
23/12/2006 17.00,"0,124946","14,263615",,"0,218564",
23/12/2006 18.00,"0,181959","16,830806","17,582411","0,235034",
23/12/2006 19.00,"0,224409","15,532928",,"0,233142",
23/12/2006 20.00,"0,171272","11,139629","12,21001","0,264033",
23/12/2006 21.00,"0,099933","13,129272",,"0,232749",
23/12/2006 22.00,"0,191822","15,347333","17,582411","0,208358",
23/12/2006 23.00,"0,114142","13,338232",,"0,23917",
24/12/2006 0.00,"0,066935","10,569865","8,302809","0,284287",
24/12/2006 1.00,,"9,393998",,"0,293348",
24/12/2006 2.00,"0,60546",,"4,884005","0,386061",
24/12/2006 3.00,"0,595177","33,011367",,,
24/12/2006 4.00,"0,525145","13,435566","6,349206","0,311613",
24/12/2006 5.00,"0,30991","10,926784",,"0,290166",
24/12/2006 6.00,"0,180308","12,846332","11,23321","0,289773",
24/12/2006 7.00,"0,132439","13,238293",,"0,311653",
24/12/2006 8.00,"0,188641","14,376523","14,16361","0,268364",
24/12/2006 9.00,"0,34005","14,017019",,"0,271913",
24/12/2006 10.00,"0,331363","12,222056","16,11721","0,276841",
24/12/2006 11.00,"0,213462","12,31291",,"0,27416",
24/12/2006 12.00,"0,223568","11,381038","13,18681","0,272188",
24/12/2006 13.00,"0,200343","12,126013",,"0,2714",
24/12/2006 14.00,"0,099108","14,03778","6,837607","0,273609",
24/12/2006 15.00,"0,098221","10,255779",,"0,282518",
24/12/2006 16.00,"0,147154","9,684721","11,23321","0,283069",
24/12/2006 17.00,"0,53667","9,291467",,"0,292413",
24/12/2006 18.00,"0,400685","9,782061","13,18681","0,314058",
24/12/2006 19.00,"0,172862","10,245402",,"0,315951",
24/12/2006 20.00,"0,128184","12,739904","16,60561","0,313742",
24/12/2006 21.00,"0,423556","16,132549",,"0,442859",
24/12/2006 22.00,"0,885052","17,626395","16,11721","0,5428",
24/12/2006 23.00,"0,484013","15,374593",,"0,783686",
25/12/2006 0.00,"0,732935","15,265572","34,18803","0,945446",
25/12/2006 1.00,"0,607409","16,128652",,"0,672902",
25/12/2006 2.00,"0,982209","16,86195","16,11721","0,272543",
25/12/2006 3.00,"0,541456","13,688652",,"0,493992",
25/12/2006 4.00,"0,636486","13,194166","21,48962","0,659577",
25/12/2006 5.00,"0,784349","12,874886",,"0,520565",
25/12/2006 6.00,"0,448022","9,818403","27,35042","0,40915",
25/12/2006 7.00,"0,665562","11,850865",,"0,398112",
25/12/2006 8.00,"0,527096","9,634105","21,001221","0,289418",
25/12/2006 9.00,"1,002066","9,020211",,"0,292019",
25/12/2006 10.00,"1,187516","9,74702","10,74481","0,290482",
25/12/2006 11.00,"0,751196","9,573105",,"0,262728",
25/12/2006 12.00,"0,402989","9,118849","10,74481","0,255039",
25/12/2006 13.00,"1,183793","8,372573",,"0,258468",
25/12/2006 14.00,"0,920157","8,562062","6,349206","0,273609",
25/12/2006 15.00,"1,586073","13,570548",,"0,314846",
25/12/2006 16.00,"1,054192","11,182463","6,349206","0,325018",
25/12/2006 17.00,"1,277405","8,909893",,"0,353837",
25/12/2006 18.00,"1,400978","10,852805","19,53602","0,346859",
25/12/2006 19.00,"0,874593","8,539999",,"0,327265",
25/12/2006 20.00,"0,987706","15,804181","19,0476","0,318237",
25/12/2006 21.00,"0,680277","9,933914",,"0,339408",
25/12/2006 22.00,"1,075111","13,340825","14,65201","0,310116",
25/12/2006 23.00,"1,166596","10,950138",,"0,28098",
26/12/2006 0.00,"0,899945","6,123361","16,60561","0,250072",
26/12/2006 1.00,,"11,140931",,"0,261425",
26/12/2006 2.00,"0,337312",,"8,302809","0,267457",
26/12/2006 3.00,"0,159019","33,548676",,,
26/12/2006 4.00,"0,432373","18,065075","7,326007","0,269294",
26/12/2006 5.00,"0,392509","17,630292",,"0,269569",
26/12/2006 6.00,"0,122221","15,599117","11,72161","0,258433",
26/12/2006 7.00,"0,193188","13,183783",,"0,245839",
26/12/2006 8.00,"0,085423","9,246041","14,16361","0,247611",
26/12/2006 9.00,"0,036798","8,16102",,"0,242139",
26/12/2006 10.00,,"6,532191","13,67521","0,240566",
26/12/2006 11.00,"0,223853","12,209076",,"0,247256",
26/12/2006 12.00,"0,526996","12,908634","17,582411","0,239386",
26/12/2006 13.00,"0,109955","10,93197",,"0,216364",
26/12/2006 14.00,"0,039426","8,717808","9,27961","0,229193",
26/12/2006 15.00,"0,336874","11,767801",,"0,241393",
26/12/2006 16.00,"0,156829","9,144807","11,23321","0,244934",
26/12/2006 17.00,"0,067024","11,10589",,"0,250522",
26/12/2006 18.00,"0,043369","10,889147","13,67521","0,258078",
26/12/2006 19.00,"0,101194","11,125358",,"0,256189",
26/12/2006 20.00,"0,074034","10,601009","9,27961","0,24458",
26/12/2006 21.00,"0,021027","9,771679",,"0,244383",
26/12/2006 22.00,"0,011828","12,368715","7,814408","0,248515",
26/12/2006 23.00,"0,077538","13,240888",,"0,251073",
27/12/2006 0.00,"0,070967","13,959904","9,76801","0,276928",
27/12/2006 1.00,"0,016209","16,484269",,"0,268585",
27/12/2006 2.00,"0,023655","13,806756","5,372406","0,382789",
27/12/2006 3.00,"0,021027","15,304499",,"0,384166",
27/12/2006 4.00,"0,145439","12,412849","8,302809","0,371258",
27/12/2006 5.00,"0,141935","11,094201",,"0,343317",
27/12/2006 6.00,,"15,882058","7,326007","0,365946",
27/12/2006 7.00,"0,093309","19,290264",,"0,425919",
27/12/2006 8.00,"0,09068","23,228007","16,11721","0,52875",
27/12/2006 9.00,"0,669368","24,725754",,"0,605763",
27/12/2006 10.00,"0,149819","22,810083","24,42001","0,595847",
27/12/2006 11.00,"0,019714","18,717903",,"0,390423",
27/12/2006 12.00,"0,002628","12,179233","19,53602","0,308686",
27/12/2006 13.00,"0,011828","10,32457",,"0,293182",
27/12/2006 14.00,"0,018399","12,423223","9,76801","0,307151",
27/12/2006 15.00,"0,032855","14,675036",,"0,314669",
27/12/2006 16.00,"0,074472","26,949009","13,18681","0,249065",
27/12/2006 17.00,"0,027598","22,577775",,"0,247335",
27/12/2006 18.00,"0,057825","17,011201","20,51281","0,323246",
27/12/2006 19.00,"0,015771","16,932035",,"0,416986",
27/12/2006 20.00,"0,018399","20,085846","26,86202","0,541224",
27/12/2006 21.00,"0,201511","21,844485",,"0,698677",
27/12/2006 22.00,"0,032855","15,64844","40,04884","0,774274",
27/12/2006 23.00,"0,067024","17,094263",,"0,645353",
28/12/2006 0.00,"0,068338","14,815204","36,630032","0,611784",
28/12/2006 1.00,,"14,327208",,"0,555942",
28/12/2006 2.00,"0,616988",,"30,28083","0,525719",
28/12/2006 3.00,"0,663374","35,513657",,,
28/12/2006 4.00,"0,390227","15,317479",,"0,399146",
28/12/2006 5.00,"0,50531","11,963781",,"0,32756",
28/12/2006 6.00,"0,206152","15,821057","31,746031","0,330668",
28/12/2006 7.00,"0,657796","25,765347",,"0,403712",
28/12/2006 8.00,"2,925996","38,084745","38,09523","0,570896",
28/12/2006 9.00,"2,241954","29,678427",,"0,518474",
28/12/2006 10.00,"0,874458","28,789385","43,46764","0,461132",
28/12/2006 11.00,"0,948558","24,026191",,"0,390529",
28/12/2006 12.00,"0,320061","11,897593","30,28083","0,250342",
28/12/2006 13.00,"0,719565","11,290184",,"0,246014",
28/12/2006 14.00,"0,709994","10,259675","14,65201","0,243967",
28/12/2006 15.00,"0,850267","11,736655",,"0,245896",
28/12/2006 16.00,"0,611762","10,075381","7,814408","0,240346",
28/12/2006 17.00,"0,290292","11,418674",,"0,28407",
28/12/2006 18.00,"0,525978","12,83855","20,02442","0,351723",
28/12/2006 19.00,"0,483527","15,910609",,"0,472586",
28/12/2006 20.00,"1,654911","16,83469","42,002441","0,785582",
28/12/2006 21.00,"1,775279","23,786083",,"0,80522",
28/12/2006 22.00,"0,965057","22,007999","61,05006","0,931081",
28/12/2006 23.00,"0,724731","20,525835",,"0,861854",
29/12/2006 0.00,"1,274725","21,86913","68,37606","0,765079",
29/12/2006 1.00,"1,492267","18,602393",,"0,659683",
29/12/2006 2.00,"1,066753","13,671776","51,282051","0,550155",
29/12/2006 3.00,"1,267209","14,982632",,"0,516348",
29/12/2006 4.00,"0,862245","13,535504","50,793652","0,500567",
29/12/2006 5.00,"0,912094","18,201358",,"0,478449",
29/12/2006 6.00,"0,297044","18,026136","46,88644","0,454836",
29/12/2006 7.00,"0,764189","23,57974",,"0,460622",
29/12/2006 8.00,"0,734478","27,817286","44,932831","0,499267",
29/12/2006 9.00,"1,676812","27,10604",,"0,641855",
29/12/2006 10.00,"1,653913","25,370787","50,793652","0,613204",
29/12/2006 11.00,"1,434785","17,547228",,"0,390292",
29/12/2006 12.00,"0,386704","12,395974","47,37484","0,363963",
29/12/2006 13.00,"0,264867","12,684102",,"0,363491",
29/12/2006 14.00,"0,590918","14,076717","28,81562","0,332676",
29/12/2006 15.00,"0,772409","11,839187",,"0,343852",
29/12/2006 16.00,"0,666368","11,256443","24,42001","0,341333",
29/12/2006 17.00,"0,640416","11,84697",,"0,368529",
29/12/2006 18.00,"0,500084","15,47452","29,30402","0,411033",
29/12/2006 19.00,"0,798538","26,431143",,"0,743156",
29/12/2006 20.00,"0,971927","24,36884","39,072041","0,718362",
29/12/2006 21.00,"0,919669","26,887997",,"0,751107",
29/12/2006 22.00,"0,568724","12,480338","33,211231","0,334958",
29/12/2006 23.00,"0,462212","11,160399",,"0,283205",
30/12/2006 0.00,"0,515526","12,307712","21,48962","0,291666",
30/12/2006 1.00,,"14,175353",,"0,413787",
30/12/2006 2.00,"0,081782",,"11,23321","0,299341",
30/12/2006 3.00,"0,054991","37,055535",,,
30/12/2006 4.00,"0,00141","15,388865","10,74481","0,271785",
30/12/2006 5.00,"0,056402","11,65229",,"0,252282",
30/12/2006 6.00,"0,022561","13,042313","11,23321","0,227077",
30/12/2006 7.00,"0,066625","12,625694",,"0,253068",
30/12/2006 8.00,"0,00564","14,467377","12,21001","0,260304",
30/12/2006 9.00,"0,145939","17,865209",,"0,276307",
30/12/2006 10.00,"0,146644","16,485562","19,0476","0,266005",
30/12/2006 11.00,"0,145234","13,70682",,"0,227824",
30/12/2006 12.00,"0,00846","12,344057","16,11721","0,212214",
30/12/2006 13.00,"0,038071","11,451122",,"0,212725",
30/12/2006 14.00,"0,059222","12,420631","7,814408","0,225033",
30/12/2006 15.00,,"11,408288",,"0,218742",
30/12/2006 16.00,,"12,110439","7,326007","0,230499",
30/12/2006 17.00,"0,036661","12,732122",,"0,232149",
30/12/2006 18.00,"0,00141","13,68087","12,21001","0,293569",
30/12/2006 19.00,"0,00423","15,587439",,"0,237498",
30/12/2006 20.00,"0,057811","14,2065","13,18681","0,225387",
30/12/2006 21.00,"0,091652","12,694487",,"0,231088",
30/12/2006 22.00,"0,033841","16,406394","13,18681","0,28889",
30/12/2006 23.00,"0,00141","18,355796",,"0,572825",
31/12/2006 0.00,"0,022561","17,565394","35,164822","0,601136",
31/12/2006 1.00,"0,043712","13,769122",,"0,493869",
31/12/2006 2.00,,"12,755487","30,76923","0,435831",
31/12/2006 3.00,,"13,397931",,"0,454587",
31/12/2006 4.00,"0,023971","14,168864","28,327221","0,403746",
31/12/2006 5.00,"0,091652","14,216886",,"0,372368",
31/12/2006 6.00,"0,031021","16,353185",,"0,388018",
31/12/2006 7.00,"0,00564","17,217569",,"0,397494",
31/12/2006 8.00,"0,00423","18,664696","26,86202","0,418649",
31/12/2006 9.00,"0,090242","15,750971",,"0,421243",
31/12/2006 10.00,"0,022561","13,07476","20,51281","0,420142",
31/12/2006 11.00,"0,00282","11,048784",,"0,324711",
31/12/2006 12.00,"0,052171","9,994913","20,51281","0,254248",
31/12/2006 13.00,"0,013043","8,959213",,"0,253698",
31/12/2006 14.00,,"8,756744","9,76801","0,235964",
31/12/2006 15.00,,"9,081212",,"0,223341",
31/12/2006 16.00,,"13,643225","9,27961","0,252204",
31/12/2006 17.00,"0,00705","11,926147",,"0,251024",
31/12/2006 18.00,"0,00987","16,036505","17,582411","0,444403",
31/12/2006 19.00,"0,145939","17,121525",,"0,948063",
31/12/2006 20.00,"0,745206","16,69323","52,25885","1,296839",
31/12/2006 21.00,"0,960941","14,068926",,"1,277887",
31/12/2006 22.00,"3,079523","3,207041","75,213661","1,036378",
31/12/2006 23.00,"4,557947","10,023467",,"0,812329",
01/01/2007 0.00,"3,27305","10,161041","79,12088","0,731956",
01/01/2007 1.00,"2,03398","11,531591",,"1,021514",
01/01/2007 2.00,"2,257118","7,868998","162,148804","1,251855",
01/01/2007 3.00,"1,395232","9,44202",,"1,126265",
01/01/2007 4.00,"0,428299","9,47317","135,775208","0,916803",
01/01/2007 5.00,"0,38353","8,14285",,"1,042315",
01/01/2007 6.00,"0,285533","7,59385","120,1465","0,945114",
01/01/2007 7.00,"0,42125","7,474446",,"0,800374",
01/01/2007 8.00,"0,27954","7,792424","97,680092","0,700618",
01/01/2007 9.00,"0,27108","7,118829",,"0,564096",
01/01/2007 10.00,"0,264029","6,210317","67,399261","0,346692",
01/01/2007 11.00,"0,194586","5,731403",,"0,312128",
01/01/2007 12.00,"0,168147","4,751509","43,46764","0,317162",
01/01/2007 13.00,"0,050762","5,207062",,"0,327856",
01/01/2007 14.00,"0,070854","4,702191","29,30402","0,268954",
01/01/2007 15.00,"0,059222","4,43483",,"0,254168",
01/01/2007 16.00,"0,077552","4,789149","21,97802","0,261484",
01/01/2007 17.00,"0,016921","8,125979",,"0,282559",
01/01/2007 18.00,"0,138537","5,858596","19,53602","0,314567",
01/01/2007 19.00,"0,198815","4,851446",,"0,394269",
01/01/2007 20.00,"0,236182","6,212914","30,76923","0,500121",
01/01/2007 21.00,"0,238296","5,488702",,"0,530476",
01/01/2007 22.00,"0,172025","7,277169","35,653221","0,476175",
01/01/2007 23.00,"0,308446","7,492615",,"0,434691",
02/01/2007 0.00,"0,127608","7,477042","27,35042","0,437562",
02/01/2007 1.00,,"4,992914",,"0,273672",
02/01/2007 2.00,"0,023351",,"13,18681","0,18469",
02/01/2007 3.00,,,,,
02/01/2007 4.00,,,"10,74481","0,18364",
02/01/2007 5.00,"0,006672",,,"0,18679",
02/01/2007 6.00,"0,206998",,"5,860806","0,182537",
02/01/2007 7.00,"0,185315",,,"0,192461",
02/01/2007 8.00,"0,110258",,"9,76801","0,201162",
02/01/2007 9.00,"0,028355",,,"0,209904",
02/01/2007 10.00,"0,038362",,"9,27961","0,20002",
02/01/2007 11.00,"0,021683",,,"0,197972",
02/01/2007 12.00,"0,186808",,"16,11721","0,213919",
02/01/2007 13.00,"0,293642",,,"0,23274",
02/01/2007 14.00,"0,0884",,"7,326007","0,217306",
02/01/2007 15.00,"0,12685",,,"0,228527",
02/01/2007 16.00,"0,16846",,"6,837607","0,222227",
02/01/2007 17.00,"0,008339",,,"0,231048",
02/01/2007 18.00,"0,247028",,"10,25641","0,27613",
02/01/2007 19.00,"0,016679",,,"0,236008",
02/01/2007 20.00,"0,021683",,"11,23321","0,305424",
02/01/2007 21.00,"0,113595",,,"0,253176",
02/01/2007 22.00,"0,050037",,"9,76801","0,239079",
02/01/2007 23.00,"0,195323",,,"0,260617",
03/01/2007 0.00,"0,016679",,"8,302809","0,249119",
03/01/2007 1.00,"0,241937",,,"0,198092",
03/01/2007 2.00,"0,508015",,"4,395605","0,195334",
03/01/2007 3.00,"0,203662",,,"0,210573",
03/01/2007 4.00,"0,467721",,"3,907204","0,21002",
03/01/2007 5.00,"0,502923",,,"0,191752",
03/01/2007 6.00,"0,617044",,"5,372406","0,190216",
03/01/2007 7.00,"0,362554",,,"0,196279",
03/01/2007 8.00,"0,685428",,"8,791209","0,205691",
03/01/2007 9.00,"0,142564",,,"0,213446",
03/01/2007 10.00,"0,2537",,"12,69841","0,206241",
03/01/2007 11.00,"0,123426",,,"0,214233",
03/01/2007 12.00,"0,536105",,"11,23321","0,212581",
03/01/2007 13.00,"0,392225",,,"0,212896",
03/01/2007 14.00,"0,599662",,"1,465201","0,191279",
03/01/2007 15.00,"2,095614","5,939062",,"0,206675",
03/01/2007 16.00,"0,436732","5,610701","14,65201","0,222503",
03/01/2007 17.00,"0,201994","6,368658",,"0,210731",
03/01/2007 18.00,"0,368787","5,066892","22,954821","0,217383",
03/01/2007 19.00,"0,26046","5,671701",,"0,220534",
03/01/2007 20.00,"0,383535","6,128553","20,02442","0,217423",
03/01/2007 21.00,"0,396527","5,967616",,"0,212305",
03/01/2007 22.00,"0,522938","5,190191","17,094","0,233566",
03/01/2007 23.00,"0,220078","5,334254",,"0,235496",
04/01/2007 0.00,"0,036694","4,481552","9,27961","0,230811",
04/01/2007 1.00,,"4,651573",,"0,205533",
04/01/2007 2.00,"0,262832","4,116852","4,884005","0,22644",
04/01/2007 3.00,"0,244412","3,508149",,,
04/01/2007 4.00,"0,73072","3,83651","3,907204","0,235018",
04/01/2007 5.00,"0,578324","4,179148",,"0,233012",
04/01/2007 6.00,"0,976243","4,022106","5,372406","0,236787",
04/01/2007 7.00,"0,386719","4,623019",,"0,254678",
04/01/2007 8.00,"0,085496","7,948168","9,76801","0,258296",
04/01/2007 9.00,"0,44207","10,453061",,"0,25051",
04/01/2007 10.00,"0,328533","8,384253","11,23321","0,250942",
04/01/2007 11.00,"1,396965",,,"0,236787",
04/01/2007 12.00,"0,813847","8,436168","12,21001","0,272058",
04/01/2007 13.00,"0,214733","7,28885",,"0,281966",
04/01/2007 14.00,"0,205436","7,142192","6,349206","0,26671",
04/01/2007 15.00,"0,366982","6,88651",,"0,266081",
04/01/2007 16.00,"0,573792",,"3,418803","0,239225",
04/01/2007 17.00,"1,403223",,,"0,258649",
04/01/2007 18.00,,"21,728962","6,837607","0,297458",
04/01/2007 19.00,"0,872326","31,376054",,"0,542621",
04/01/2007 20.00,"1,398896","23,513526","24,42001","0,728881",
04/01/2007 21.00,"1,320447","20,25198",,"0,732616",
04/01/2007 22.00,"0,447741","20,806174","42,490841","0,659049",
04/01/2007 23.00,"0,888758","20,489488",,"1,094245",
05/01/2007 0.00,"1,646378","16,926847","67,88765","1,301268",
05/01/2007 1.00,"1,060977","13,924862",,"0,655274",
05/01/2007 2.00,"0,862999","14,991716","48,84005","0,757742",
05/01/2007 3.00,"0,590313","14,359659",,"0,677372",
05/01/2007 4.00,"0,467595","17,305819","42,490841","0,546592",
05/01/2007 5.00,"0,680223","21,387631",,"0,449589",
05/01/2007 6.00,"1,259541","14,367438","30,76923","0,412431",
05/01/2007 7.00,"1,298225","14,222073",,"0,395642",
05/01/2007 8.00,"0,95785","20,711434","27,83882","0,435238",
05/01/2007 9.00,"3,538538","21,152705",,"0,587329",
05/01/2007 10.00,"2,856094","24,377923","55,67765","0,579699",
05/01/2007 11.00,"3,505206","27,925008",,"0,635142",
05/01/2007 12.00,"1,430211","28,952918","39,56044","0,502593",
05/01/2007 13.00,"0,999283","23,67706",,"0,456784",
05/01/2007 14.00,"0,305229","22,94637","22,46641","0,379717",
05/01/2007 15.00,"0,697796","11,84178",,"0,291325",
05/01/2007 16.00,"0,932033","22,745189","19,0476","0,332414",
05/01/2007 17.00,"1,024283","18,881437",,"0,286842",
05/01/2007 18.00,"1,139719","14,085801","11,72161","0,285741",
05/01/2007 19.00,"0,334001","14,532274",,"0,268794",
05/01/2007 20.00,"0,196635","20,797091","10,74481","0,276657",
05/01/2007 21.00,"0,747562","21,543364",,"0,303081",
05/01/2007 22.00,"0,60619","12,486819","7,814408","0,333751",
05/01/2007 23.00,"0,626774","12,315503",,"0,353726",
06/01/2007 0.00,"0,508063","13,452442","14,16361","0,344485",
06/01/2007 1.00,,"13,547182",,"0,317669",
06/01/2007 2.00,"0,000999",,"7,326007","0,338588",
06/01/2007 3.00,"0,051628","21,337002",,,
06/01/2007 4.00,"0,122367","11,974167","4,884005","0,234143",
06/01/2007 5.00,"0,209366","11,784677",,"0,269296",
06/01/2007 6.00,"0,077727","10,194776","3,907204","0,236969",
06/01/2007 7.00,"0,228904","10,925481",,"0,260901",
06/01/2007 8.00,"0,004991","17,603041","8,791209","0,305587",
06/01/2007 9.00,"0,012978","16,536188",,"0,28703",
06/01/2007 10.00,"0,076301","16,23508","8,791209","0,28346",
06/01/2007 11.00,"0,031947","12,328483",,"0,254506",
06/01/2007 12.00,"0,070597","12,401161","10,74481","0,255565",
06/01/2007 13.00,"0,028666","13,378461",,"0,266512",
06/01/2007 14.00,"0,019681","12,492017","5,860806","0,216332",
06/01/2007 15.00,"0,086855","12,761976",,"0,218411",
06/01/2007 16.00,"0,009983","12,755487","3,907204","0,207543",
06/01/2007 17.00,"0,03865","15,717231",,"0,235556",
06/01/2007 18.00,"0,032089","12,336275","6,349206","0,25737",
06/01/2007 19.00,"0,254005","18,699736",,"0,386722",
06/01/2007 20.00,"0,119515","14,214292","13,67521","0,378601",
06/01/2007 21.00,"0,049916","19,172158",,"0,48351",
06/01/2007 22.00,"0,077585","20,833419","17,582411","0,509012",
06/01/2007 23.00,"0,049916","19,978143",,"0,625614",
07/01/2007 0.00,"0,087711","19,042376","33,699631","0,592933",
07/01/2007 1.00,"0,144616","19,850938",,"0,575983",
07/01/2007 2.00,"0,118517","23,33963","24,42001","0,552326",
07/01/2007 3.00,"0,117947","19,565418",,"0,609802",
07/01/2007 4.00,"0,057618","18,271443","41,514042","0,611881",
07/01/2007 5.00,"0,035655","20,302591",,"0,573551",
07/01/2007 6.00,"0,02068","18,764634","34,18803","0,501323",
