,Provincia di TARANTO,,,,,,
,TA V.Archimede,,,,,,
Parm,SO2,NOX,NO,NO2,CO,H2S,PM10



13/01/2006 4.00,"0,253252","10,27204","2,584184","6,314148","0,007318","0,069351","23,81304"
13/01/2006 5.00,"0,29673","13,491131","2,576571","9,547147","0,006071","0,035344","23,81304"
13/01/2006 6.00,"0,23928","23,080955","2,828645","18,756842","0,009427","0,023898","23,81304"
13/01/2006 7.00,"0,288995","52,213603","11,227446","35,023079","0,017515","0,062657","23,81304"
13/01/2006 8.00,"0,335531","72,834197","17,293296","46,350893","0,08723","0,020015","23,81304"
13/01/2006 9.00,"0,451752","82,558918","21,984585","48,884331","0,099803","0,020685","23,81304"
13/01/2006 10.00,"0,339189","31,896481","5,564243","23,381158","0,031899","0,027512","23,81304"
13/01/2006 11.00,"0,299069","19,509091","3,886004","13,560162","0,009151","0,032601","23,81304"
13/01/2006 12.00,"0,363297","20,825522","3,836943","14,952776","0,017703","0,051478","23,81304"
13/01/2006 13.00,"0,335411","17,515642","3,584868","12,027377","0,004707","0,038022","23,81304"
13/01/2006 14.00,"0,267525","17,201774","3,428378","11,953398","0,025348","0,07069","23,81304"
13/01/2006 15.00,"0,307585","14,994324","3,052806","10,320673","0,032971","0,083073","23,81304"
13/01/2006 16.00,"0,330373","17,086344","3,237208","12,131212","0,007937","0,090973","23,81304"
13/01/2006 17.00,"0,354121","24,604897","3,311647","19,540755","0,031711","0,050943","23,81304"
13/01/2006 18.00,"0,308905","55,153818","6,422818","45,337248","0,085415","0,064532","23,81304"
13/01/2006 19.00,"0,402097","56,56105","6,528553","46,58322","0,172635","0,045788","23,81304"
13/01/2006 20.00,"0,471002","44,641833","4,736966","37,404666","0,10965","0,043176","23,81304"
13/01/2006 21.00,"0,364376","47,300661","5,960118","38,188586","0,247185","0,082873","23,81304"
13/01/2006 22.00,"0,404496","29,041845","3,231287","24,104068","0,200926","0,044515","23,81304"
13/01/2006 23.00,"0,284977","30,515213","3,733744","24,807511","0,142245","0,025237","23,81304"
14/01/2006 0.00,"0,21901","22,195126","2,980059","17,638083","0,05669","0,031931","23,81304"
14/01/2006 1.00,"0,250254","20,049919","2,873477","15,65493","0,045935","0,026173","38,580921"
14/01/2006 2.00,"0,1982",,,,"0,01351","0,046524","38,580921"
14/01/2006 3.00,,"9,476994","2,59518","5,501681","0,005263","0,048732","38,580921"
14/01/2006 4.00,"0,263438","8,25654","2,487752","4,445213","0,002342","0,019747","38,580921"
14/01/2006 5.00,"0,188023","7,825946","2,519896","3,965","0,005966",,"38,580921"
14/01/2006 6.00,"0,221956","9,386204","2,54189","5,492594","0,001977",,"38,580921"
14/01/2006 7.00,"0,192612","14,507957","2,804961","10,214246","0,010429","0,268676","38,580921"
14/01/2006 8.00,"0,2606","33,128591","4,818171","25,758846","0,049519","0,124699","38,580921"
14/01/2006 9.00,"0,35926","33,434704","4,642227","26,335103","0,06224","0,094029","38,580921"
14/01/2006 10.00,"0,483039","31,637099","4,327556","25,019074","0,05616","0,082032","38,580921"
14/01/2006 11.00,"0,435581","42,745664","8,124742","30,309195","0,530044","0,148156","38,580921"
14/01/2006 12.00,"0,25432","22,477853","3,650001","16,893096","0,126588","0,16676","38,580921"
14/01/2006 13.00,"0,264585","22,925318","3,757429","17,176037","0,135344","0,140068","38,580921"
14/01/2006 14.00,"0,664662","38,194588","6,365297","28,454536","0,244891","0,169725","38,580921"
14/01/2006 15.00,"0,538951","55,427503","8,306607","42,720731","0,229124","0,140539","38,580921"
14/01/2006 16.00,"0,57216","41,272297","5,030488","33,582424","0,234094","0,174848","38,580921"
14/01/2006 17.00,"0,515886","30,701977","3,379318","25,538219","0,204157","0,165816","38,580921"
14/01/2006 18.00,"0,205594","29,175437","3,295575","24,139114","0,134924","0,106432","38,580921"
14/01/2006 19.00,"0,236628","42,739202","5,556631","34,24304","0,217861","0,196215","38,580921"
14/01/2006 20.00,"0,234878","31,432171","3,128089","26,654389","0,137106","0,16622","38,580921"
14/01/2006 21.00,"0,219723","23,35462","2,804114","19,068334","0,09734","0,113105","38,580921"
14/01/2006 22.00,"0,125167","24,36236","3,131473","19,574501","0,16283","0,100635","38,580921"
14/01/2006 23.00,"0,117318","28,836918","3,298958","23,795183","0,244056","0,095176","38,580921"
15/01/2006 0.00,"0,13338","19,686773","2,869247","15,298009","0,187902","0,094636","38,580921"
15/01/2006 1.00,"0,104216","18,981224","2,922538","14,5102","0,129845","0,050284","36,175011"
15/01/2006 2.00,"0,123115","41,865037","6,556468","31,834207","0,220741","0,048936","36,175011"
15/01/2006 3.00,"0,108563","58,963059","13,222888","38,715512","0,305421","0,053587","36,175011"
15/01/2006 4.00,"0,112729","48,632655","8,367512","35,827742","0,195322","0,050149","36,175011"
15/01/2006 5.00,"0,08894","26,60873","3,165309","21,77049","0,07701","0,03067","36,175011"
15/01/2006 6.00,"0,082841","21,812517","3,489283","16,473885","0,037499","0,06363","36,175011"
15/01/2006 7.00,"0,086283","22,064116","4,899377","14,562116","0,002161","0,030399","36,175011"
15/01/2006 8.00,"0,084592","32,054718","6,294244","22,419424","0,010632","0,021771","36,175011"
15/01/2006 9.00,"0,08888","31,244107","6,015101","22,036564","0,010864","0,028782","36,175011"
15/01/2006 10.00,"0,143463","37,006568","8,269388","24,344177","0,071575","0,081088","36,175011"
15/01/2006 11.00,"0,145032","22,577717","4,422296","15,808078","0,137631","0,020895","36,175011"
15/01/2006 12.00,"0,196235","15,965758","3,331948","10,864481","0,088762","0,046308","36,175011"
15/01/2006 13.00,"0,377616","16,304268","3,190684","11,419976","0,139412","0,064439","36,175011"
15/01/2006 14.00,"0,383895","14,963197","2,92","10,493289","0,108814","0,112027","36,175011"
15/01/2006 15.00,"0,400863","13,007358","2,549503","9,104573","0,047615","0,10677","36,175011"
15/01/2006 16.00,"0,301537","10,526246","2,369329","6,89819","0,052204","0,108252","36,175011"
15/01/2006 17.00,"0,326715","12,470412","2,283894","8,974786","0,094752","0,18388","36,175011"
15/01/2006 18.00,"0,259694","16,500113","2,329572","12,937187","0,123757","0,150987","36,175011"
15/01/2006 19.00,"0,688512","21,016168","3,139085","16,214309","0,370216","0,232007","36,175011"
15/01/2006 20.00,"0,191102","29,801883","2,843025","25,460344","0,236846","0,081289","36,175011"
15/01/2006 21.00,"0,164595","35,756293","3,152619","30,943865","0,347448","0,145393","36,175011"
15/01/2006 22.00,"0,182227","24,562105","2,837103","20,226014","0,337273","0,108388","36,175011"
15/01/2006 23.00,"0,19545","43,085485","6,040478","33,8472","0,436805","0,090929","36,175011"
16/01/2006 0.00,"0,149199","44,660017","5,955889","35,552587","0,328968","0,136833","36,175011"
16/01/2006 1.00,"0,132534","29,808366","2,799885","25,533019","0,173784","0,109601","25,87912"
16/01/2006 2.00,"0,125228",,,,"0,100336","0,093154","25,87912"
16/01/2006 3.00,,"13,5041","2,29912","9,985829",,"0,214617","25,87912"
16/01/2006 4.00,"0,337386","10,224051","2,327034","6,660679","0,009398","0,163254","25,87912"
16/01/2006 5.00,"0,350821","9,536654","2,276281","6,050681","0,005722",,"25,87912"
16/01/2006 6.00,"0,319572","12,723322","2,376096","9,086403","0,007996",,"25,87912"
16/01/2006 7.00,"0,609214","32,375072","4,296259","25,805575","0,037292","0,178553","25,87912"
16/01/2006 8.00,"0,506228","42,84941","5,982958","33,699229","0,074593","0,109894","25,87912"
16/01/2006 9.00,"0,549263","46,783158","5,843386","37,849837","0,146417","0,159458","25,87912"
16/01/2006 10.00,"0,910492","49,137175","7,900582","37,049051","0,081855","0,069674","25,87912"
16/01/2006 11.00,"0,789512","42,439591","7,433652","31,063249","0,160589","0,072518","25,87912"
16/01/2006 12.00,"0,820462","28,29997","5,586236","19,748397","0,159562","0,05444","25,87912"
16/01/2006 13.00,"0,609753","25,171671","4,887534","17,689989","0,132786","0,037579","25,87912"
16/01/2006 14.00,"0,474679","18,066856","3,227903","13,126677","0,077462","0,086737","25,87912"
16/01/2006 15.00,"0,381141","14,296551","2,674694","10,202567","0,008387","0,051189","25,87912"
16/01/2006 16.00,"0,406782","16,037091","2,535124","12,158461","0,024278","0,046517","25,87912"
16/01/2006 17.00,"0,35412","16,884015","2,355795","13,281116","0,023383","0,080236","25,87912"
16/01/2006 18.00,"0,520984","24,460941","2,524126","20,605012","0,125207","0,106036","25,87912"
16/01/2006 19.00,"0,506259","48,605409","6,550547","38,588328","0,316429","0,064393","25,87912"
16/01/2006 20.00,"0,712379","105,728074","29,575573","60,42243","0,375918","0,134473","25,87912"
16/01/2006 21.00,"0,552563","44,338361","3,592481","38,85698","0,245706","0,124927","25,87912"
16/01/2006 22.00,"0,710699","33,443785","2,663698","29,379925","0,14749","0,087347","25,87912"
16/01/2006 23.00,"0,495013","29,551565","3,646618","23,97688","0,261557","0,047127","25,87912"
17/01/2006 0.00,"0,389298","25,756609","2,969909","21,217597","0,201577","0,06033","25,87912"
17/01/2006 1.00,"0,365546","40,815788","6,011717","31,620043","0,214335","0,042252","27,33807"
17/01/2006 2.00,"0,277826","27,301313","2,898853","22,872395","0,056174","0,052408","27,33807"
17/01/2006 3.00,"0,218056","18,542847","2,386247","14,894371","0,040813","0,064597","27,33807"
17/01/2006 4.00,"0,366925","14,159073","2,413315","10,466041","0,011594","0,050986","27,33807"
17/01/2006 5.00,"0,208849","17,345739","2,421774","13,641932","0,004065","0,043471","27,33807"
17/01/2006 6.00,"0,221985","25,798117","2,663698","21,728962","0,006676","0,041236","27,33807"
17/01/2006 7.00,"0,408971","61,75934","15,246258","38,409209","0,048088","0,03372","27,33807"
17/01/2006 8.00,"0,786873","152,065087","61,831784","57,299752","0,292986","0,07272","27,33807"
17/01/2006 9.00,"0,772688","105,646355","31,889918","56,789667","0,269425","0,066627","27,33807"
17/01/2006 10.00,"0,756673","107,006857","37,935473","48,875251","0,315439","0,051798","27,33807"
17/01/2006 11.00,"0,514925","39,88715","8,060456","27,547331","0,32259","0,068455","27,33807"
17/01/2006 12.00,"0,456355","38,457891","7,060616","27,651151","0,31682","0,070081","27,33807"
17/01/2006 13.00,"0,360058","26,27411","5,172598","18,355796","0,30305","0,063581","27,33807"
17/01/2006 14.00,"0,425406","20,227603","3,768425","14,459585","0,20779","0,056877","27,33807"
17/01/2006 15.00,"0,311835","15,131803","2,873477","10,733396","0,051892","0,063174","27,33807"
17/01/2006 16.00,"0,372444","15,423623","2,678923","11,323932","0,047901","0,079222","27,33807"
17/01/2006 17.00,"0,268079","15,016372","2,493675","11,200629","0,064269","0,065206","27,33807"
17/01/2006 18.00,"0,300169","29,862839","2,782122","25,614796","0,168929","0,049159","27,33807"
17/01/2006 19.00,"0,838846","123,1646","39,110408","63,241405","0,504603","0,091003","27,33807"
17/01/2006 20.00,"0,612482","111,401034","33,48357","60,103145","0,513095","0,091003","27,33807"
17/01/2006 21.00,"0,462054","113,550123","35,028168","59,883819","0,536422","0,10055","27,33807"
17/01/2006 22.00,"0,357299","91,812823","21,924529","58,236803","0,502215","0,052001","27,33807"
17/01/2006 23.00,"0,300289","48,9037","4,363083","42,243114","0,254513","0,076987","27,33807"
18/01/2006 0.00,"0,200692","35,425535","2,776201","31,190455","0,147639","0,071909","27,33807"
18/01/2006 1.00,"0,332167","32,141619","2,813419","27,847131","0,151318","0,039611","11,91873"
18/01/2006 2.00,"0,138493",,,,"0,051137","0,053424","11,91873"
18/01/2006 3.00,,"34,399632","3,371704","29,250139","0,057108","0,037986","11,91873"
18/01/2006 4.00,"0,141718","18,825587","2,291507","15,322676","0,014858","0,053626","11,91873"
18/01/2006 5.00,"0,069919","20,420847","2,488599","16,616646","0,023292",,"11,91873"
18/01/2006 6.00,"0,1111","24,148368","2,878552","19,748397","0,054633","0,938384","11,91873"
18/01/2006 7.00,"0,110116","40,155631","9,411336","25,743282","0,058226","0,047791","11,91873"
18/01/2006 8.00,"0,205192","40,251594","7,869285","28,205345","0,191643","0,027793","11,91873"
18/01/2006 9.00,"0,28469","38,985736","4,32079","32,383197","0,27557","0,033047","11,91873"
18/01/2006 10.00,,,,,,,"11,91873"
18/01/2006 11.00,"0,817095","19,429973","3,842864","13,561464","1,008854","1,685261","11,91873"
18/01/2006 12.00,,"36,871657","11,671541","18,989156",,,"11,91873"
18/01/2006 13.00,,"29,459464","6,716341","19,174759",,"0,17465","11,91873"
18/01/2006 14.00,,,,,,,"11,91873"
18/01/2006 15.00,"0,193293","25,249489","3,368321","20,098829","0,002879","1,248291","11,91873"
18/01/2006 16.00,"0,22463","27,79157","3,282887","22,773735","0,000338","0,312144","11,91873"
18/01/2006 17.00,"0,054688","18,095389","2,400627","14,424544","0,000285","0,276199","11,91873"
18/01/2006 18.00,"0,079697","14,911317","2,166316","11,597779","0,002487","0,231808","11,91873"
18/01/2006 19.00,"0,041431","18,431306","2,239907","15,007287","0,007578","0,162735","11,91873"
18/01/2006 20.00,"0,06644","24,36754","2,30335","20,850302","0,008122","0,217355","11,91873"
18/01/2006 21.00,"0,097927","19,96692","2,109642","16,743845","0,004493","0,213414","11,91873"
18/01/2006 22.00,"0,224479","28,717607","2,357486","25,120314","0,002984","0,207596","11,91873"
18/01/2006 23.00,"0,087833","20,794394","2,173083","17,47455","0,000035","0,282018","11,91873"
19/01/2006 0.00,"0,056346","11,39522","1,990372","8,349213","0,000278","0,178314","11,91873"
19/01/2006 1.00,"0,068097","16,728378","1,910858","13,808058","0,009339","0,39276","48,080582"
19/01/2006 2.00,"0,215138","20,962995","1,978529","17,941782","0,007607","0,39933","48,080582"
19/01/2006 3.00,"0,066289","13,43536","1,904092","10,523145","0,000026","0,451792","48,080582"
19/01/2006 4.00,"0,064632","19,768473","2,224683","16,368759","0,043056","0,523681","48,080582"
19/01/2006 5.00,"0,780555","51,937318","10,540586","35,800497","0,884036","0,888473","48,080582"
19/01/2006 6.00,"0,298","23,053709","3,444451","17,784738","0,43467","0,398204","48,080582"
19/01/2006 7.00,"0,111185","14,467751","2,13248","11,205826","0,012999","0,420916","48,080582"
19/01/2006 8.00,"0,746657","45,111343","6,764556","34,763485","0,932377","0,448788","48,080582"
19/01/2006 9.00,"0,416567","37,342487","5,354463","29,152779","0,2994","0,401018","48,080582"
19/01/2006 10.00,"0,18576","35,874302","5,477117","27,4954","0,111036","0,307826","48,080582"
19/01/2006 11.00,"1,197875","70,93801","19,335271","41,320344","0,834094","0,482105","48,080582"
19/01/2006 12.00,"0,81159","32,01841","7,825299","20,033935","0,554938","0,245791","48,080582"
19/01/2006 13.00,"0,066289","13,157808","2,797348","8,874849","0,000008","0,226271","48,080582"
19/01/2006 14.00,"0,06644","12,382217","2,594335","8,410211",0,"0,176625","48,080582"
19/01/2006 15.00,"0,053031","12,118931","2,402318","8,441359",0,"0,26672","48,080582"
19/01/2006 16.00,"0,058003","13,506692","2,424311","9,796338",0,"0,103892","48,080582"
19/01/2006 17.00,"0,039924","15,461235","2,246675","12,024784","0,000043","0,115059","48,080582"
19/01/2006 18.00,"0,053031","20,996703","2,262748","17,539436","0,004786","0,143777","48,080582"
19/01/2006 19.00,"0,092805","25,305262","2,186617","21,96777","0,001671","0,114496","48,080582"
19/01/2006 20.00,"0,190883","24,119822","2,858251","19,751018","0,474973","0,096947","48,080582"
19/01/2006 21.00,"2,390477","50,64037","8,246549","38,022453","1,272808","0,064193","48,080582"
19/01/2006 22.00,"1,528718","38,207571","4,763187","30,925682","0,619275","0,114496","48,080582"
19/01/2006 23.00,"1,910784","52,344594","8,672876","39,073727","1,224797","0,081742","48,080582"
20/01/2006 0.00,"1,869805","42,444792","5,784175","33,599287","1,163454","0,115997","48,080582"
20/01/2006 1.00,"0,285044","18,244542","2,012364","15,16953","0,005868","0,097885","46,69841"
20/01/2006 2.00,"0,071261",,,,"0,001094","0,070669","46,69841"
20/01/2006 3.00,,"16,129177","2,044508","13,003376",,"0,083808","46,69841"
20/01/2006 4.00,"0,308362","15,7336","2,038587","12,616611","0,019642","0,044954","46,69841"
20/01/2006 5.00,"0,28829","19,096654","2,127404","15,845713","0,206859",,"46,69841"
20/01/2006 6.00,"0,857573","42,173711","3,632238","36,629827","0,411877",,"46,69841"
20/01/2006 7.00,"0,996852","46,113921","5,542249","37,642174","1,949282","0,196783","46,69841"
20/01/2006 8.00,"1,577082","53,649342","9,533144","39,059442","0,02632","0,136158","46,69841"
20/01/2006 9.00,"1,528426","81,239867","22,635918","46,565036","1,473038","0,162329","46,69841"
20/01/2006 10.00,"3,056244","115,607129","42,605611","50,315884","1,649674","0,14328","46,69841"
20/01/2006 11.00,"2,114737","65,232622","18,22039","37,321609","1,528061","0,185188","46,69841"
20/01/2006 12.00,"2,90115","53,890578","11,987053","35,535724","1,458657","0,173924","46,69841"
20/01/2006 13.00,"1,476729","25,980981","4,07379","19,748397","0,337033","0,183365","46,69841"
20/01/2006 14.00,"0,96036","25,38178","4,481507","18,523225","0,425046","0,145102","46,69841"
20/01/2006 15.00,"0,579014","17,078562","2,409931","13,392741","0,040057","0,180384","46,69841"
20/01/2006 16.00,"0,401417","15,524787","2,286432","12,027377","0,003068","0,108993","46,69841"
20/01/2006 17.00,"0,434868","25,678791","2,558808","21,77049","0,000677","0,172102","46,69841"
20/01/2006 18.00,"0,359451","36,638222","2,571496","32,718047","0,042908","0,176575","46,69841"
20/01/2006 19.00,"0,321134","47,624899","4,993268","39,996515","0,095509","0,112306","46,69841"
20/01/2006 20.00,"0,500555","43,071222","4,972123","35,47213","0,191342","0,143943","46,69841"
20/01/2006 21.00,"0,400809","82,638033","16,880502","56,794868","0,228721","0,109986","46,69841"
20/01/2006 22.00,"0,458589","103,747586","33,862521","51,862962","0,541703","0,113465","46,69841"
20/01/2006 23.00,"0,230511","35,546183","4,739504","28,298785","0,065254","0,064435","46,69841"
21/01/2006 0.00,"0,187328","41,475944","4,696363","34,298851","0,093162","0,054331","46,69841"
21/01/2006 1.00,"0,225037","47,748107","10,590497","31,531785","0,049198","0,027165","22,49437"
21/01/2006 2.00,"0,157526","30,778495","3,825946","24,929516","0,013144","0,043564","22,49437"
21/01/2006 3.00,"0,158742","28,660534","2,868402","24,279283","0,018687","0,024184","22,49437"
21/01/2006 4.00,"0,139887","16,670014","2,311808","13,134458","0,00457","0,024846","22,49437"
21/01/2006 5.00,"0,15631","11,081351","2,107104","7,85602","0,004976","0,029817","22,49437"
21/01/2006 6.00,"0,21044","23,678858","2,32788","20,123494","0,018396","0,042072","22,49437"
21/01/2006 7.00,"0,278559","70,6436","18,640792","42,091284","0,157665","0,031969","22,49437"
21/01/2006 8.00,"0,957927","193,787318","87,486678","59,687819","0,769788","0,083981","22,49437"
21/01/2006 9.00,"0,943331","187,098965","85,210394","56,487267","0,527664","0,177569","22,49437"
