,Regione Puglia,,
27/01/2006 11.00,3,38,"51,55214704"
27/01/2006 12.00,3,25,"34,58123504"
27/01/2006 13.00,3,22,"29,458184"
27/01/2006 14.00,3,22,"28,96014624"
27/01/2006 15.00,2,29,"36,69269488"
27/01/2006 16.00,2,29,"34,79780728"
27/01/2006 17.00,2,35,"41,83651024"
27/01/2006 18.00,2,49,"57,91121048"
27/01/2006 19.00,2,54,"63,53876184"
27/01/2006 20.00,2,56,"66,26502528"
27/01/2006 21.00,2,47,"53,82702552"
27/01/2006 22.00,2,25,"29,55026592"
27/01/2006 23.00,2,26,"31,68118992"
28/01/2006 0.00,2,29,"34,878226"
28/01/2006 1.00,,33,"40,760016"
28/01/2006 2.00,2,,
28/01/2006 3.00,2,34,"42,94153152"
28/01/2006 4.00,3,27,"32,80177488"
28/01/2006 5.00,2,20,"25,3156448"
28/01/2006 6.00,2,16,"21,16662392"
28/01/2006 7.00,2,24,"29,9640036"
28/01/2006 8.00,2,38,"46,8960064"
28/01/2006 9.00,2,43,"57,37426352"
28/01/2006 10.00,2,63,"94,30429496"
28/01/2006 11.00,2,58,"88,4549516"
28/01/2006 12.00,2,51,"76,19723432"
28/01/2006 13.00,2,28,"36,83406816"
28/01/2006 14.00,2,17,"24,12372312"
28/01/2006 15.00,2,17,"23,14191112"
28/01/2006 16.00,2,17,"22,20939048"
28/01/2006 17.00,2,24,"31,03009656"
28/01/2006 18.00,2,25,"30,765514"
28/01/2006 19.00,2,36,"43,27355032"
28/01/2006 20.00,2,25,"30,31806776"
28/01/2006 21.00,2,23,"28,66313616"
28/01/2006 22.00,1,19,"24,35847848"
28/01/2006 23.00,2,18,"23,08613808"
29/01/2006 0.00,1,15,"20,56870328"
29/01/2006 1.00,2,12,"16,8930936"
29/01/2006 2.00,1,11,"16,05524946"
29/01/2006 3.00,2,11,"16,52864537"
29/01/2006 4.00,1,11,"17,17453809"
29/01/2006 5.00,2,17,"23,86562224"
29/01/2006 6.00,2,19,"25,30526264"
29/01/2006 7.00,2,19,"25,48814544"
29/01/2006 8.00,2,16,"22,03819"
29/01/2006 9.00,2,10,"15,6804229"
29/01/2006 10.00,2,10,"16,09026774"
29/01/2006 11.00,1,13,"19,44423696"
29/01/2006 12.00,1,17,"23,51283912"
29/01/2006 13.00,1,16,"22,49083688"
29/01/2006 14.00,1,16,"21,47789752"
29/01/2006 15.00,1,10,"15,03582651"
29/01/2006 16.00,1,10,"15,41973126"
29/01/2006 17.00,1,13,"18,7698172"
29/01/2006 18.00,1,25,"29,99771216"
29/01/2006 19.00,1,44,"51,17599928"
29/01/2006 20.00,1,63,"76,285454"
29/01/2006 21.00,2,66,"87,18263032"
29/01/2006 22.00,1,41,"49,46141328"
29/01/2006 23.00,1,26,"31,81218104"
30/01/2006 0.00,1,39,"45,3422196"
30/01/2006 1.00,,36,"42,2774748"
30/01/2006 2.00,1,,
30/01/2006 3.00,1,28,"34,91841624"
30/01/2006 4.00,1,15,"20,95391392"
30/01/2006 5.00,1,22,"29,05222816"
30/01/2006 6.00,1,38,"45,65869384"
30/01/2006 7.00,2,57,"72,60852504"
30/01/2006 8.00,2,76,"125,73908544"
30/01/2006 9.00,2,79,"153,25049016"
30/01/2006 10.00,2,71,"114,9651184"
30/01/2006 11.00,2,43,"58,14336552"
30/01/2006 12.00,2,44,"61,68540288"
30/01/2006 13.00,2,42,"56,95922568"
30/01/2006 14.00,2,47,"60,88647368"
30/01/2006 15.00,2,38,"47,76757248"
30/01/2006 16.00,2,45,"53,93597128"
30/01/2006 17.00,2,51,"60,32228072"
30/01/2006 18.00,2,77,"102,7294656"
30/01/2006 19.00,2,84,"162,91555456"
30/01/2006 20.00,3,92,"238,7363352"
30/01/2006 21.00,3,85,"266,6033528"
30/01/2006 22.00,2,77,"191,12866328"
30/01/2006 23.00,3,74,"274,796464"
31/01/2006 0.00,3,66,"276,9532"
31/01/2006 1.00,3,55,"230,9403464"
31/01/2006 2.00,2,56,"161,42276056"
31/01/2006 3.00,2,48,"112,30242896"
31/01/2006 4.00,2,45,"62,70094256"
31/01/2006 5.00,2,44,"86,26305392"
31/01/2006 6.00,2,54,"156,99487448"
31/01/2006 7.00,2,63,"210,1381688"
31/01/2006 8.00,2,60,"150,35048328"
31/01/2006 9.00,2,57,"135,28870328"
31/01/2006 10.00,2,62,"130,4535612"
31/01/2006 11.00,2,40,"57,24715376"
31/01/2006 12.00,2,47,"76,24524464"
31/01/2006 13.00,2,45,"73,67463712"
31/01/2006 14.00,2,38,"59,3262052"
31/01/2006 15.00,2,35,"50,89069064"
31/01/2006 16.00,2,41,"56,96308792"
31/01/2006 17.00,2,43,"61,00318216"
31/01/2006 18.00,2,39,"52,89450488"
31/01/2006 19.00,2,29,"41,21914456"
31/01/2006 20.00,1,27,"37,65506184"
31/01/2006 21.00,1,38,"53,22002288"
31/01/2006 22.00,2,37,"51,70388336"
31/01/2006 23.00,2,32,"47,13464312"
01/02/2006 0.00,1,26,"33,78874928"
01/02/2006 1.00,,16,"21,13679672"
01/02/2006 2.00,1,,
01/02/2006 3.00,1,13,"17,64015215"
01/02/2006 4.00,1,13,"17,47413893"
01/02/2006 5.00,1,16,"21,0771232"
01/02/2006 6.00,2,36,"54,83736456"
01/02/2006 7.00,2,43,"77,63429352"
01/02/2006 8.00,2,47,"85,87656224"
01/02/2006 9.00,2,48,"111,06899776"
01/02/2006 10.00,2,48,"98,1939148"
01/02/2006 11.00,2,44,"88,41994288"
01/02/2006 12.00,2,38,"61,71913056"
01/02/2006 13.00,2,37,"66,18978808"
01/02/2006 14.00,2,40,"70,05866272"
01/02/2006 15.00,2,37,"56,57921568"
01/02/2006 16.00,2,47,"69,74608896"
01/02/2006 17.00,2,54,"78,7004056"
01/02/2006 18.00,2,67,"114,67459"
01/02/2006 19.00,2,81,"163,59389392"
01/02/2006 20.00,2,79,"206,4340512"
01/02/2006 21.00,2,75,"159,86119192"
01/02/2006 22.00,2,76,"151,63964928"
01/02/2006 23.00,2,67,"133,00288816"
02/02/2006 0.00,2,59,"87,85446888"
02/02/2006 1.00,2,51,"61,34038248"
02/02/2006 2.00,2,52,"71,68506728"
02/02/2006 3.00,2,53,"95,54678904"
02/02/2006 4.00,2,52,"92,9269284"
02/02/2006 5.00,2,61,"150,61892808"
02/02/2006 6.00,2,73,"188,13521696"
02/02/2006 7.00,2,71,"205,62604"
02/02/2006 8.00,3,97,"349,4749776"
02/02/2006 9.00,3,90,"321,69878"
02/02/2006 10.00,3,94,"226,131284"
02/02/2006 11.00,3,82,"125,45115736"
02/02/2006 12.00,2,55,"81,50704952"
02/02/2006 13.00,2,45,"65,0004476"
02/02/2006 14.00,2,41,"59,09405016"
02/02/2006 15.00,2,41,"55,69208592"
02/02/2006 16.00,2,47,"58,63622176"
02/02/2006 17.00,2,57,"67,17806264"
02/02/2006 18.00,2,91,"127,20595272"
02/02/2006 19.00,2,101,"271,015484"
02/02/2006 20.00,3,110,"446,5403344"
02/02/2006 21.00,3,91,"364,1371496"
02/02/2006 22.00,3,87,"348,9222184"
02/02/2006 23.00,2,72,"134,5870184"
03/02/2006 0.00,2,65,"91,72202424"
03/02/2006 1.00,,56,"83,48625632"
03/02/2006 2.00,2,,
03/02/2006 3.00,2,49,"74,52673904"
03/02/2006 4.00,2,47,"69,65658824"
03/02/2006 5.00,2,47,"88,38101456"
03/02/2006 6.00,2,53,"147,3116652"
03/02/2006 7.00,3,67,"266,0781264"
03/02/2006 8.00,3,95,"465,502212"
03/02/2006 9.00,4,105,"540,4919992"
03/02/2006 10.00,4,125,"509,9804944"
03/02/2006 11.00,4,84,"158,12844192"
03/02/2006 12.00,4,76,"120,69905344"
03/02/2006 13.00,3,55,"74,33739368"
03/02/2006 14.00,2,52,"68,66569424"
03/02/2006 15.00,2,34,"45,1775008"
03/02/2006 16.00,2,42,"51,7687384"
03/02/2006 17.00,2,85,"106,7189492"
03/02/2006 18.00,2,118,"251,0396728"
03/02/2006 19.00,3,126,"408,007416"
03/02/2006 20.00,3,126,"438,0996192"
03/02/2006 21.00,2,87,"213,25492"
03/02/2006 22.00,2,57,"71,22205736"
03/02/2006 23.00,2,65,"101,4571252"
04/02/2006 0.00,2,66,"89,25520008"
04/02/2006 1.00,2,61,"74,93659536"
04/02/2006 2.00,2,48,"57,94231872"
04/02/2006 3.00,2,56,"79,4461812"
04/02/2006 4.00,2,60,"85,36816144"
04/02/2006 5.00,2,53,"71,47625776"
04/02/2006 6.00,2,59,"77,97149384"
04/02/2006 7.00,2,57,"72,98465368"
04/02/2006 8.00,2,61,"81,19319472"
04/02/2006 9.00,2,70,"127,356408"
04/02/2006 10.00,2,78,"125,78707664"
04/02/2006 11.00,2,54,"89,72339152"
04/02/2006 12.00,2,36,"47,94785496"
04/02/2006 13.00,2,35,"49,6676416"
04/02/2006 14.00,2,35,"46,83503272"
04/02/2006 15.00,2,29,"38,10640856"
04/02/2006 16.00,2,28,"35,10131816"
04/02/2006 17.00,2,37,"42,8662752"
04/02/2006 18.00,1,64,"71,0352932"
04/02/2006 19.00,2,84,"96,33797464"
04/02/2006 20.00,2,101,"156,00139928"
04/02/2006 21.00,2,91,"170,6960944"
04/02/2006 22.00,2,82,"118,15955416"
04/02/2006 23.00,2,67,"85,38760648"
05/02/2006 0.00,2,50,"64,15484648"
05/02/2006 1.00,,33,"40,6432884"
05/02/2006 2.00,2,,
05/02/2006 3.00,1,45,"54,59614664"
05/02/2006 4.00,1,39,"46,632724"
05/02/2006 5.00,1,27,"34,26087944"
05/02/2006 6.00,1,24,"31,00026936"
05/02/2006 7.00,1,21,"27,36096856"
05/02/2006 8.00,2,20,"26,71247552"
05/02/2006 9.00,1,13,"19,10573266"
05/02/2006 10.00,2,15,"21,87087088"
05/02/2006 11.00,1,14,"20,95391392"
05/02/2006 12.00,1,11,"18,51042381"
05/02/2006 13.00,1,11,"19,5505824"
05/02/2006 14.00,2,10,"17,77892894"
05/02/2006 15.00,1,7,"12,76093465"
05/02/2006 16.00,2,6,"12,40556268"
05/02/2006 17.00,2,8,"14,43921942"
05/02/2006 18.00,2,12,"18,71015515"
05/02/2006 19.00,2,13,"20,38972096"
05/02/2006 20.00,2,14,"21,8047348"
05/02/2006 21.00,2,17,"23,53360344"
05/02/2006 22.00,2,12,"18,6271495"
05/02/2006 23.00,2,11,"16,7984171"
06/02/2006 0.00,2,9,"13,75311925"
06/02/2006 1.00,2,7,"11,12544809"
06/02/2006 2.00,2,5,"8,88427626"
06/02/2006 3.00,2,5,"7,66252546"
06/02/2006 4.00,2,5,"8,02178835"
06/02/2006 5.00,3,5,"8,33565654"
06/02/2006 6.00,3,15,"22,74891864"
06/02/2006 7.00,3,15,"23,77614064"
06/02/2006 8.00,4,16,"26,58926624"
06/02/2006 9.00,4,23,"34,54880752"
06/02/2006 10.00,4,27,"38,53829112"
06/02/2006 11.00,5,31,"48,42380912"
06/02/2006 12.00,4,26,"38,60054584"
06/02/2006 13.00,5,35,"55,28094856"
06/02/2006 14.00,4,25,"35,57731056"
06/02/2006 15.00,5,24,"34,63958928"
06/02/2006 16.00,4,23,"33,81339496"
06/02/2006 17.00,5,22,"30,65788752"
06/02/2006 18.00,4,15,"21,54533376"
06/02/2006 19.00,4,15,"21,42547048"
06/02/2006 20.00,3,15,"19,4611008"
06/02/2006 21.00,3,12,"14,90742806"
06/02/2006 22.00,3,10,"13,55338599"
06/02/2006 23.00,3,6,"8,07755757"
07/02/2006 0.00,3,5,"6,6716372"
07/02/2006 1.00,,5,"5,87270035"
07/02/2006 2.00,3,,
07/02/2006 3.00,3,5,"5,63794882"
07/02/2006 4.00,3,5,"5,87270035"
07/02/2006 5.00,3,6,"7,29548265"
07/02/2006 6.00,3,8,"11,09432073"
07/02/2006 7.00,3,16,"21,82159864"
07/02/2006 8.00,3,25,"39,35148384"
07/02/2006 9.00,3,26,"37,47994176"
07/02/2006 10.00,3,23,"32,10269032"
07/02/2006 11.00,6,21,"30,41535032"
07/02/2006 12.00,6,9,"13,3692145"
07/02/2006 13.00,,,
07/02/2006 14.00,2,26,"44,6163288"
07/02/2006 15.00,1,24,"44,11398904"
07/02/2006 16.00,1,25,"44,49659936"
07/02/2006 17.00,1,31,"50,79987064"
07/02/2006 18.00,0,38,"59,75418728"
07/02/2006 19.00,0,34,"53,16555"
07/02/2006 20.00,0,24,"42,09979264"
07/02/2006 21.00,0,28,"43,91684272"
07/02/2006 22.00,0,26,"38,81195568"
07/02/2006 23.00,0,21,"32,73691984"
08/02/2006 0.00,0,15,"23,72814944"
08/02/2006 1.00,,13,"19,9189292"
08/02/2006 2.00,,11,"16,66742215"
08/02/2006 3.00,,10,"16,30297201"
08/02/2006 4.00,,8,"15,06954846"
08/02/2006 5.00,,12,"18,74128442"
08/02/2006 6.00,,23,"33,5138228"
08/02/2006 7.00,,27,"43,79621464"
08/02/2006 8.00,,63,"117,3593248"
08/02/2006 9.00,,89,"149,7058716"
08/02/2006 10.00,,61,"106,87846736"
08/02/2006 11.00,,52,"95,2938888"
08/02/2006 12.00,,51,"89,51070064"
08/02/2006 13.00,,37,"58,83723032"
08/02/2006 14.00,,32,"51,16561712"
08/02/2006 15.00,,31,"48,32138328"
08/02/2006 16.00,,43,"59,39754192"
08/02/2006 17.00,,53,"69,04832368"
08/02/2006 18.00,,96,"118,16087344"
08/02/2006 19.00,,142,"224,3854368"
08/02/2006 20.00,,89,"136,33405104"
08/02/2006 21.00,,38,"57,78668192"
08/02/2006 22.00,,30,"43,65356032"
08/02/2006 23.00,,42,"60,44937136"
09/02/2006 0.00,,29,"41,74959072"
09/02/2006 1.00,,22,"33,83544032"
09/02/2006 2.00,,,
09/02/2006 3.00,,19,"30,56450544"
09/02/2006 4.00,,16,"27,57107824"
09/02/2006 5.00,,19,"33,00538376"
09/02/2006 6.00,,53,"77,91962128"
09/02/2006 7.00,,104,"147,3985656"
09/02/2006 8.00,,155,"420,8551"
09/02/2006 9.00,,131,"369,004528"
09/02/2006 10.00,,61,"96,05134672"
09/02/2006 11.00,,33,"59,34435008"
09/02/2006 12.00,,29,"58,05516496"
09/02/2006 13.00,,53,"100,79048728"
09/02/2006 14.00,,57,"96,95662136"
09/02/2006 15.00,,54,"102,34943648"
09/02/2006 16.00,,54,"87,7130956"
09/02/2006 17.00,,61,"111,72267232"
09/02/2006 18.00,,89,"170,49118536"
09/02/2006 19.00,,63,"93,89575792"
09/02/2006 20.00,,67,"90,62480392"
09/02/2006 21.00,,54,"75,76795208"
09/02/2006 22.00,,39,"54,5494556"
09/02/2006 23.00,,24,"39,54084832"
10/02/2006 0.00,,29,"43,88831568"
10/02/2006 1.00,,30,"42,70677616"
10/02/2006 2.00,,26,"39,10894664"
10/02/2006 3.00,,24,"36,80034048"
10/02/2006 4.00,,40,"52,58193112"
10/02/2006 5.00,,40,"55,8814504"
10/02/2006 6.00,,55,"78,76526064"
10/02/2006 7.00,,50,"72,04175088"
10/02/2006 8.00,,78,"116,10386736"
10/02/2006 9.00,,114,"167,08663992"
10/02/2006 10.00,,113,"185,2248088"
10/02/2006 11.00,,94,"142,59326984"
10/02/2006 12.00,,57,"84,74561424"
10/02/2006 13.00,,51,"81,52263232"
10/02/2006 14.00,,48,"79,60699952"
10/02/2006 15.00,,31,"51,3796464"
10/02/2006 16.00,,34,"52,67141272"
10/02/2006 17.00,,34,"54,43919056"
10/02/2006 18.00,,61,"79,53826312"
10/02/2006 19.00,,105,"141,84359376"
10/02/2006 20.00,,146,"213,1847496"
10/02/2006 21.00,,110,"143,65031904"
10/02/2006 22.00,,48,"66,6592988"
10/02/2006 23.00,,48,"68,33629488"
11/02/2006 0.00,,34,"52,4029488"
11/02/2006 1.00,,16,"27,96535176"
11/02/2006 2.00,,,
11/02/2006 3.00,,23,"35,31790952"
11/02/2006 4.00,,17,"27,45825112"
11/02/2006 5.00,,20,"31,27005256"
11/02/2006 6.00,,25,"39,95588616"
11/02/2006 7.00,,30,"44,66388024"
11/02/2006 8.00,,45,"74,25047416"
11/02/2006 9.00,,53,"96,8476756"
11/02/2006 10.00,,65,"98,92932736"
11/02/2006 11.00,,39,"67,93812088"
11/02/2006 12.00,,26,"50,48341552"
11/02/2006 13.00,,25,"46,72088632"
11/02/2006 14.00,,27,"48,00102768"
11/02/2006 15.00,,25,"44,9323824"
11/02/2006 16.00,,23,"41,3047448"
11/02/2006 17.00,,29,"46,560068"
11/02/2006 18.00,,31,"50,47435264"
11/02/2006 19.00,,40,"64,17301048"
11/02/2006 20.00,,46,"71,534612"
11/02/2006 21.00,,42,"62,67887808"
11/02/2006 22.00,,30,"44,19958928"
11/02/2006 23.00,,24,"34,878226"
12/02/2006 0.00,,15,"27,23775928"
12/02/2006 1.00,,14,"22,91363744"
12/02/2006 2.00,,15,"23,2352932"
12/02/2006 3.00,,13,"21,28723288"
12/02/2006 4.00,,9,"16,75302239"
12/02/2006 5.00,,8,"15,84124886"
12/02/2006 6.00,,9,"17,01890129"
12/02/2006 7.00,,17,"25,8603736"
12/02/2006 8.00,,19,"30,7421876"
12/02/2006 9.00,,26,"37,7640076"
12/02/2006 10.00,,27,"41,40720888"
12/02/2006 11.00,,28,"45,20214648"
12/02/2006 12.00,,23,"38,40599984"
12/02/2006 13.00,,20,"35,46056384"
12/02/2006 14.00,,21,"35,50465456"
12/02/2006 15.00,,11,"24,18467768"
12/02/2006 16.00,,8,"21,05767816"
12/02/2006 17.00,,10,"23,3221936"
12/02/2006 18.00,,14,"28,61124448"
12/02/2006 19.00,,16,"30,19355832"
12/02/2006 20.00,,19,"32,710974"
12/02/2006 21.00,,16,"28,281826"
12/02/2006 22.00,,22,"32,40490104"
12/02/2006 23.00,,17,"26,2313016"
13/02/2006 0.00,,17,"26,11069264"
13/02/2006 1.00,,12,"21,21461512"
13/02/2006 2.00,,,
13/02/2006 3.00,,9,"17,15637982"
13/02/2006 4.00,,8,"15,19535423"
13/02/2006 5.00,,9,"16,26535914"
13/02/2006 6.00,,15,"25,65544544"
13/02/2006 7.00,,24,"35,4385376"
13/02/2006 8.00,,51,"83,13217304"
13/02/2006 9.00,,70,"123,8480792"
13/02/2006 10.00,,74,"124,094536"
13/02/2006 11.00,,60,"95,19144384"
13/02/2006 12.00,,38,"58,39886608"
13/02/2006 13.00,0,40,"61,56089344"
13/02/2006 14.00,0,35,"56,85546144"
13/02/2006 15.00,0,31,"52,37442176"
13/02/2006 16.00,0,37,"58,28732"
13/02/2006 17.00,,43,"68,53730344"
13/02/2006 18.00,,43,"59,46235872"
13/02/2006 19.00,3,36,"50,4393248"
13/02/2006 20.00,3,31,"44,94276456"
13/02/2006 21.00,3,22,"33,57995888"
13/02/2006 22.00,3,14,"23,99661336"
13/02/2006 23.00,3,10,"20,34953072"
14/02/2006 0.00,3,12,"21,51938792"
14/02/2006 1.00,3,13,"22,02392648"
14/02/2006 2.00,3,11,"20,20685728"
14/02/2006 3.00,3,11,"19,85667448"
14/02/2006 4.00,3,11,"20,91888608"
14/02/2006 5.00,3,15,"27,39209592"
14/02/2006 6.00,3,25,"37,57982464"
14/02/2006 7.00,3,33,"49,06972096"
14/02/2006 8.00,3,46,"70,54893776"
14/02/2006 9.00,4,53,"81,21914056"
14/02/2006 10.00,4,46,"70,1338808"
14/02/2006 11.00,4,44,"74,1869384"
14/02/2006 12.00,4,35,"57,54674504"
14/02/2006 13.00,4,38,"64,32344664"
14/02/2006 14.00,4,59,"93,34974808"
14/02/2006 15.00,4,37,"63,07703296"
14/02/2006 16.00,4,42,"66,26240584"
14/02/2006 17.00,4,48,"72,8276976"
14/02/2006 18.00,3,67,"98,31584304"
14/02/2006 19.00,3,61,"86,70533776"
14/02/2006 20.00,3,53,"73,77708208"
14/02/2006 21.00,3,64,"83,00504416"
14/02/2006 22.00,3,50,"65,81886008"
14/02/2006 23.00,3,45,"57,35739968"
15/02/2006 0.00,3,34,"46,66901376"
15/02/2006 1.00,,21,"31,17667048"
15/02/2006 2.00,3,,
15/02/2006 3.00,3,15,"22,10952672"
15/02/2006 4.00,3,30,"39,22179288"
15/02/2006 5.00,3,43,"57,86059984"
15/02/2006 6.00,3,77,"98,64918112"
15/02/2006 7.00,3,97,"143,32604384"
15/02/2006 8.00,3,113,"185,80458456"
15/02/2006 9.00,4,127,"218,425924"
15/02/2006 10.00,4,69,"113,75633288"
15/02/2006 11.00,4,66,"94,6830048"
15/02/2006 12.00,4,70,"96,21994688"
15/02/2006 13.00,4,59,"83,04787296"
15/02/2006 14.00,4,46,"66,07826112"
15/02/2006 15.00,4,54,"71,43216704"
15/02/2006 16.00,4,69,"85,6833164"
15/02/2006 17.00,3,69,"82,9051804"
15/02/2006 18.00,4,87,"102,07189056"
15/02/2006 19.00,4,114,"154,17394792"
15/02/2006 20.00,3,73,"97,88784184"
15/02/2006 21.00,3,48,"67,80969184"
15/02/2006 22.00,3,41,"57,70756336"
15/02/2006 23.00,3,26,"42,17112936"
16/02/2006 0.00,3,20,"33,23885808"
16/02/2006 1.00,3,21,"35,29454488"
16/02/2006 2.00,3,18,"30,83296936"
16/02/2006 3.00,3,25,"37,92220648"
16/02/2006 4.00,3,35,"48,9607752"
16/02/2006 5.00,3,51,"64,80852104"
16/02/2006 6.00,3,106,"161,10630544"
16/02/2006 7.00,4,144,"263,9301856"
16/02/2006 8.00,4,148,"261,109412"
16/02/2006 9.00,4,129,"191,9288544"
16/02/2006 10.00,4,165,"333,3105472"
16/02/2006 11.00,4,106,"138,07072064"
16/02/2006 12.00,4,79,"108,76815432"
16/02/2006 13.00,4,61,"98,10833368"
16/02/2006 14.00,4,79,"124,7287464"
16/02/2006 15.00,4,56,"83,44344664"
16/02/2006 16.00,3,46,"73,73559168"
16/02/2006 17.00,3,65,"89,48343552"
16/02/2006 18.00,3,86,"123,13216904"
16/02/2006 19.00,4,127,"201,0024416"
16/02/2006 20.00,3,83,"111,07029792"
16/02/2006 21.00,3,53,"73,87696496"
16/02/2006 22.00,3,30,"44,46029048"
16/02/2006 23.00,3,25,"40,68997944"
17/02/2006 0.00,3,35,"51,98272944"
17/02/2006 1.00,,54,"73,41395504"
17/02/2006 2.00,3,,
17/02/2006 3.00,3,,
17/02/2006 4.00,3,,
17/02/2006 5.00,3,,
17/02/2006 6.00,3,,
17/02/2006 7.00,3,,
17/02/2006 8.00,4,,
17/02/2006 9.00,3,,
17/02/2006 10.00,3,,
17/02/2006 11.00,3,,
17/02/2006 12.00,3,,
17/02/2006 13.00,3,,
17/02/2006 14.00,3,,
17/02/2006 15.00,3,,
17/02/2006 16.00,,,
17/02/2006 17.00,,,
17/02/2006 18.00,1,36,"61,93182144"
17/02/2006 19.00,1,22,"39,50065808"
17/02/2006 20.00,1,15,"32,1065908"
17/02/2006 21.00,1,17,"34,56177088"
17/02/2006 22.00,1,21,"39,76650256"
17/02/2006 23.00,1,35,"58,95783928"
18/02/2006 0.00,1,50,"74,56306704"
18/02/2006 1.00,1,38,"53,4651604"
18/02/2006 2.00,1,33,"49,83364144"
18/02/2006 3.00,1,38,"54,5792828"
18/02/2006 4.00,1,52,"70,22858216"
18/02/2006 5.00,1,78,"106,7695216"
18/02/2006 6.00,1,113,"191,3673"
18/02/2006 7.00,1,124,"237,0723216"
18/02/2006 8.00,2,129,"301,899064"
18/02/2006 9.00,1,134,"277,5266088"
18/02/2006 10.00,1,75,"123,37340608"
18/02/2006 11.00,1,30,"49,62225072"
18/02/2006 12.00,1,17,"31,8912996"
18/02/2006 13.00,1,19,"35,6797364"
18/02/2006 14.00,1,17,"32,07158208"
18/02/2006 15.00,2,18,"33,13251264"
18/02/2006 16.00,1,19,"33,04301192"
18/02/2006 17.00,1,26,"40,5952972"
18/02/2006 18.00,1,28,"41,89356432"
18/02/2006 19.00,1,20,"34,97808976"
18/02/2006 20.00,1,23,"42,5135112"
18/02/2006 21.00,1,36,"55,58444032"
18/02/2006 22.00,1,34,"50,8738268"
18/02/2006 23.00,1,46,"71,92632344"
19/02/2006 0.00,1,26,"42,67434864"
19/02/2006 1.00,,19,"34,93139872"
19/02/2006 2.00,1,,
19/02/2006 3.00,1,19,"34,12985008"
19/02/2006 4.00,1,19,"33,15715832"
19/02/2006 5.00,1,24,"42,60171176"
19/02/2006 6.00,1,29,"49,56777784"
19/02/2006 7.00,1,29,"48,1320188"
19/02/2006 8.00,1,26,"45,2047468"
19/02/2006 9.00,1,26,"46,23455"
19/02/2006 10.00,1,23,"39,963668"
19/02/2006 11.00,1,22,"39,50712064"
19/02/2006 12.00,1,19,"34,88598872"
19/02/2006 13.00,1,23,"37,33988776"
19/02/2006 14.00,1,26,"40,35794152"
19/02/2006 15.00,1,13,"25,8694556"
19/02/2006 16.00,1,17,"28,71112736"
19/02/2006 17.00,1,23,"36,07534832"
19/02/2006 18.00,1,28,"40,69257976"
19/02/2006 19.00,1,17,"30,8796604"
19/02/2006 20.00,1,17,"31,3258256"
19/02/2006 21.00,1,16,"30,4607412"
19/02/2006 22.00,1,16,"30,29862272"
19/02/2006 23.00,1,22,"38,36579048"
20/02/2006 0.00,1,15,"28,98737312"
20/02/2006 1.00,1,15,"29,63716632"
20/02/2006 2.00,1,23,"39,4578484"
20/02/2006 3.00,1,22,"37,60707064"
20/02/2006 4.00,1,28,"42,7716312"
20/02/2006 5.00,1,27,"42,57318472"
20/02/2006 6.00,1,47,"70,85501072"
20/02/2006 7.00,1,67,"95,86456344"
20/02/2006 8.00,1,83,"142,81376168"
20/02/2006 9.00,1,74,"125,64052184"
20/02/2006 10.00,1,55,"90,31483048"
20/02/2006 11.00,1,35,"58,94099456"
20/02/2006 12.00,1,24,"41,51485448"
20/02/2006 13.00,1,30,"52,34975696"
20/02/2006 14.00,1,28,"48,1229368"
20/02/2006 15.00,1,24,"41,57062752"
20/02/2006 16.00,1,29,"45,75465712"
20/02/2006 17.00,1,39,"56,90087144"
20/02/2006 18.00,1,38,"55,07342008"
20/02/2006 19.00,1,46,"62,94864216"
20/02/2006 20.00,1,45,"63,49077064"
20/02/2006 21.00,1,37,"54,31728144"
20/02/2006 22.00,1,24,"38,93776528"
20/02/2006 23.00,1,38,"59,06162264"
21/02/2006 0.00,1,31,"48,5651824"
21/02/2006 1.00,,24,"38,74320016"
21/02/2006 2.00,1,,
21/02/2006 3.00,1,13,"27,847324"
21/02/2006 4.00,1,12,"27,3869144"
21/02/2006 5.00,1,20,"35,61360032"
21/02/2006 6.00,1,52,"74,3749836"
21/02/2006 7.00,1,57,"78,6459136"
21/02/2006 8.00,1,65,"97,7659136"
21/02/2006 9.00,1,86,"122,2593028"
21/02/2006 10.00,1,95,"141,71652224"
21/02/2006 11.00,1,86,"126,97637888"
21/02/2006 12.00,1,36,"54,43919056"
21/02/2006 13.00,1,40,"62,3403776"
21/02/2006 14.00,1,33,"60,87609152"
21/02/2006 15.00,1,32,"59,6997144"
21/02/2006 16.00,1,31,"57,4494816"
21/02/2006 17.00,1,45,"75,43073264"
21/02/2006 18.00,1,74,"107,99907144"
21/02/2006 19.00,1,85,"113,32575048"
21/02/2006 20.00,1,77,"96,3301928"
21/02/2006 21.00,1,82,"108,32848992"
21/02/2006 22.00,1,37,"55,192748"
21/02/2006 23.00,1,40,"63,79038104"
22/02/2006 0.00,1,25,"41,26323528"
22/02/2006 1.00,1,17,"32,86401048"
22/02/2006 2.00,1,18,"33,43726632"
22/02/2006 3.00,1,11,"26,6294756"
22/02/2006 4.00,1,15,"29,99513096"
22/02/2006 5.00,1,40,"59,04734"
22/02/2006 6.00,1,78,"97,4378144"
22/02/2006 7.00,1,120,"196,8390616"
22/02/2006 8.00,2,138,"370,0085192"
22/02/2006 9.00,1,128,"239,0374752"
22/02/2006 10.00,1,104,"171,40686128"
22/02/2006 11.00,1,84,"126,37719632"
22/02/2006 12.00,1,95,"139,97467112"
