,Regione Puglia,,,,,
04/12/2006 11.00,1,"46,02962184","13,96703597","25,0398388","0,3789745","47,48799133"
04/12/2006 12.00,1,"28,58271744","8,38597025","15,73280596","0,32435348","47,48799133"
04/12/2006 13.00,1,"24,57637","7,35103133","13,30058518","0,27469419","47,48799133"
04/12/2006 14.00,1,"24,91487048","7,24542415","13,80156933","0,30037661","47,48799133"
04/12/2006 15.00,1,"26,7643672","7,01393481","16,00795423","0,29343088","47,48799133"
04/12/2006 16.00,1,"42,04531976","9,87797333","26,89967944","0,46543265","47,48799133"
04/12/2006 17.00,1,"77,36452944","25,07256857","39,01143464","0,78383064","47,48799133"
04/12/2006 18.00,1,"90,60924024","34,39547726","37,83295432","1,04336119","47,48799133"
04/12/2006 19.00,1,"48,99320272","14,86679635","26,40649816","0,4474101","47,48799133"
04/12/2006 20.00,1,"32,99632088","10,86897795","16,3324149","0,36210414","47,48799133"
04/12/2006 21.00,1,"52,67791352","17,43852186","26,1079776","0,57320563","47,48799133"
04/12/2006 22.00,1,"33,3516852","8,49411134","20,32595576","0,47281525","47,48799133"
04/12/2006 23.00,1,"45,29552856","13,1711881","25,33573992","0,67184968","47,48799133"
05/12/2006 0.00,1,"32,51254664","8,54226674","19,4122492","0,4853192","47,48799133"
05/12/2006 1.00,1,"16,00337117","5,3538062","7,79112658","0,3121268","51,3326416"
05/12/2006 2.00,1,"14,16815135","5,24482214","6,12206339","0,25877563","51,3326416"
05/12/2006 3.00,1,"11,29275765","4,82408684","3,90010525","0,26461228","51,3326416"
05/12/2006 4.00,1,"11,10210257","4,57823705","4,0921905","0,2393644","51,3326416"
05/12/2006 5.00,1,"12,45225372","4,81901903","5,17331752","0,22872678","51,3326416"
05/12/2006 6.00,1,"18,6984843","5,06993912","10,9228889","0,27830569","51,3326416"
05/12/2006 7.00,1,"50,26684328","14,78146414","27,82506832","0,65414517","51,3326416"
05/12/2006 8.00,1,"103,25993088","44,70855383","35,5344244","0,42672902","51,3326416"
05/12/2006 9.00,1,"112,91847536","48,14032277","39,04258112","0,75314571","51,3326416"
05/12/2006 10.00,1,"68,76559624","22,82948991","33,74207736","0,62294414","51,3326416"
05/12/2006 11.00,1,"33,96775072","9,29080343","19,71857072","0,3895329","51,3326416"
05/12/2006 12.00,1,"28,86286368","9,23082023","14,70228576","0,29116729","51,3326416"
05/12/2006 13.00,1,"21,5738608","6,68106562","11,32522341","0,24881255","51,3326416"
05/12/2006 14.00,1,"32,85106624","8,88781044","19,22016968","0,33348358","51,3326416"
05/12/2006 15.00,1,"25,947274","7,35103133","14,67244326","0,28660282","51,3326416"
05/12/2006 16.00,1,"45,95570392","11,04976925","29,01261152","0,38274561","51,3326416"
05/12/2006 17.00,1,"48,76234784","11,7138192","30,80109632","0,45142003","51,3326416"
05/12/2006 18.00,1,"59,03435752","14,34129808","37,0438528","0,81165783","51,3326416"
05/12/2006 19.00,2,"107,48026936","40,77155037","44,92064272","1,2775658","51,3326416"
05/12/2006 20.00,2,"123,11140472","50,71880702","45,28663776","1,4913666","51,3326416"
05/12/2006 21.00,2,"117,14015224","47,60468639","44,45988896","1,29193607","51,3326416"
05/12/2006 22.00,1,"63,92787296","20,01700611","33,55127888","0,91395299","51,3326416"
05/12/2006 23.00,1,"50,37578904","14,0650377","28,80366816","0,64001372","51,3326416"
06/12/2006 0.00,1,"30,3167676","8,40709194","17,42263156","0,51378131","51,3326416"
06/12/2006 1.00,,"20,66210448","6,0761534","11,34210063","0,45054628","47,39125061"
06/12/2006 2.00,"0,61775631",,,,"0,33209374","47,39125061"
06/12/2006 3.00,0,"15,61816818","4,9550393","8,01695482",,"47,39125061"
06/12/2006 4.00,0,"12,96326249","4,38307656","6,2388713","0,27968854","47,39125061"
06/12/2006 5.00,1,"22,45062752","6,85087958","12,02997131","0,29105079","47,39125061"
06/12/2006 6.00,0,"20,5985496","5,37239399","12,3596307","0,28499628","47,39125061"
06/12/2006 7.00,"0,7287822","37,78865328","11,57189564","20,03783648","1,05750196","47,39125061"
06/12/2006 8.00,1,"144,86298592","75,83615536","28,77380272","0,85829162","47,39125061"
06/12/2006 9.00,2,"144,671002","74,39148092","32,96983968","1,46817145","47,39125061"
06/12/2006 10.00,"1,08376707","89,6767196","38,93062921","29,97304736","1,47235729","47,39125061"
06/12/2006 11.00,"0,47758218","27,49586016","7,62898514","15,79509892","0,3263165","47,39125061"
06/12/2006 12.00,"0,41195517","23,90971296","7,21416435","12,95665653","0,32710288","47,39125061"
06/12/2006 13.00,"0,4756387","25,15480736","7,677986","13,37715886","0,27717214","47,39125061"
06/12/2006 14.00,0,"35,1298452","9,27559626","20,90481376","0,28562538","47,39125061"
06/12/2006 15.00,"0,52360042","28,72279056","7,54196698","17,15656911","0,29199444","47,39125061"
06/12/2006 16.00,"0,65308689","39,93124048","10,49978115","23,85617696","0,3684231","47,39125061"
06/12/2006 17.00,"0,66933855","44,53680872","10,24970029","28,86856144","0,55076773","47,39125061"
06/12/2006 18.00,1,"70,37253664","22,34370859","36,33780856","1,12563465","47,39125061"
06/12/2006 19.00,1,"102,66071008","38,82924811","43,12179488","1,06104006","47,39125061"
06/12/2006 20.00,2,"128,84013912","52,76756567","47,91093424","1,4877283","47,39125061"
06/12/2006 21.00,1,"83,10882752","27,58769275","40,815464","0,8578594","47,39125061"
06/12/2006 22.00,1,"37,945074","9,35977999","23,67845656","0,48822354","47,39125061"
06/12/2006 23.00,1,"24,66325128","6,61601212","14,5167013","0,39456803","47,39125061"
07/12/2006 0.00,1,"17,64015215","5,66809135","8,94493637","0,29242665","47,39125061"
07/12/2006 1.00,1,"14,54557059","5,39773926","6,26482861","0,28873127","48,83230972"
07/12/2006 2.00,0,"14,89834798","5,41125674","6,59967908","0,30551776","48,83230972"
07/12/2006 3.00,1,"12,19934392","5,1045758","4,36733878","0,26746187","48,83230972"
07/12/2006 4.00,1,"11,94643412","5,08261114","4,14670162","0,24740989","48,83230972"
07/12/2006 5.00,0,"13,05275365","5,29635816","4,92542481","0,27555978","48,83230972"
07/12/2006 6.00,0,"20,58168576","6,13782753","11,16689069","0,32041927","48,83230972"
07/12/2006 7.00,1,"46,3149496","16,96708104","20,67508696","0,44842947","48,83230972"
07/12/2006 8.00,1,"100,87608752","44,92398555","32,01330432","0,66643359","48,83230972"
07/12/2006 9.00,1,"157,75489448","78,8776133","37,58506352","1,65096577","48,83230972"
07/12/2006 10.00,2,"145,17685984","75,69423429","29,02689416","0,9751784","48,83230972"
07/12/2006 11.00,1,"91,01905832","40,97178116","28,1443532","0,64878035","48,83230972"
07/12/2006 12.00,1,"53,08903176","14,40044329","31,003558","0,46647532","48,83230972"
07/12/2006 13.00,1,"37,05194056","10,04187402","21,65108648","0,37035001","48,83230972"
07/12/2006 14.00,0,"26,03805576","7,59265753","14,39209626","0,3415314","48,83230972"
07/12/2006 15.00,1,"29,7811208","7,94327029","17,59914549","0,32922551","48,83230972"
07/12/2006 16.00,1,"35,25695496","8,92836288","21,56542888","0,41229933","48,83230972"
07/12/2006 17.00,1,"33,35558568","8,6250613","20,12869472","0,48098307","48,83230972"
07/12/2006 18.00,1,"49,59500472","10,92643098","32,98282216","0,81217509","48,83230972"
07/12/2006 19.00,1,"53,6960344","12,44800167","34,61033568","0,88368862","48,83230972"
07/12/2006 20.00,1,"69,98604496","18,30280509","41,9173496","1,09630694","48,83230972"
07/12/2006 21.00,1,"59,06552312","14,45451321","36,90108376","0,97623738","48,83230972"
07/12/2006 22.00,2,"77,49812088","26,13539914","37,58636368","1,18637659","48,83230972"
07/12/2006 23.00,1,"50,4847348","11,0286563","33,57722472","1,00018046","48,83230972"
08/12/2006 0.00,1,"53,82574448","15,72347288","29,7082736","0,90012211","48,83230972"
08/12/2006 1.00,,"30,5683868","8,42990206","17,63937397","0,6310106","27,81439972"
08/12/2006 2.00,0,,,,"0,60828495","27,81439972"
08/12/2006 3.00,0,"19,66212848","5,8902868","10,62827073",,"27,81439972"
08/12/2006 4.00,1,"13,95155617","5,22116655","5,9572337","0,2926049","27,81439972"
08/12/2006 5.00,0,"14,73492934","5,87761354","5,83393646","0,28058326","27,81439972"
08/12/2006 6.00,0,"17,37427326","6,26877874","7,91053098","0,24106064","27,81439972"
08/12/2006 7.00,0,"22,0083628","7,27583848","10,86188654","0,39129321","27,81439972"
08/12/2006 8.00,0,"32,42434608","10,73886721","15,9651197","0,4882515","27,81439972"
08/12/2006 9.00,1,"61,62054784","24,16604945","24,7270356","0,97206668","27,81439972"
08/12/2006 10.00,1,"62,71518696","23,48931502","26,70239928","0,93430903","27,81439972"
08/12/2006 11.00,0,"30,94319616","7,57153585","19,3330924","0,38909136","27,81439972"
08/12/2006 12.00,0,"21,454552","6,6413574","11,26681754","0,30776854","27,81439972"
08/12/2006 13.00,0,"18,4196344","6,49097418","8,51274406","0,28608323","27,81439972"
08/12/2006 14.00,0,"19,89558368","6,07192856","10,58543619","0,4155322","27,81439972"
08/12/2006 15.00,0,"14,43143566","5,23299435","6,40240274","0,2340287","27,81439972"
08/12/2006 16.00,0,"19,72048272","6,5036462","9,75999711","0,34014156","27,81439972"
08/12/2006 17.00,0,"24,6178604","7,21500857","13,58871402","0,3794673","27,81439972"
08/12/2006 18.00,0,"31,98208136","9,08127999","18,05339845","0,4770943","27,81439972"
08/12/2006 19.00,0,"62,76447832","18,04849191","35,19567536","0,63561468","27,81439972"
08/12/2006 20.00,1,"48,45367456","15,8113365","24,55183904","0,60760342","27,81439972"
08/12/2006 21.00,0,"29,53988376","8,54818126","16,44273921","0,46444356","27,81439972"
08/12/2006 22.00,0,"29,37776528","8,5887337","16,2376753","0,49803401","27,81439972"
08/12/2006 23.00,0,"30,93025192","8,90639697","17,59784342","0,4262968","27,81439972"
09/12/2006 0.00,0,"26,90832168","8,08182446","14,51150258","0,40885326","27,81439972"
09/12/2006 1.00,0,"18,78148996","6,38452278","9,04746737","0,26329816","21,07583046"
09/12/2006 2.00,0,"16,01893294","6,37607436","6,36087219","0,26302205","21,07583046"
09/12/2006 3.00,0,"16,2056971","5,81932003","7,28755167","0,27783386","21,07583046"
09/12/2006 4.00,0,"15,72063034","6,92860509","5,57306318","0,25492996","21,07583046"
09/12/2006 5.00,0,"15,75045946","5,77792088","6,88780792","0,25060781","21,07583046"
09/12/2006 6.00,0,"24,01607752","7,41270421","12,83465563","0,24416536","21,07583046"
09/12/2006 7.00,0,"26,12105568","7,30878796","14,9125484","0,35114149","21,07583046"
09/12/2006 8.00,0,"33,38153152","8,69856447","20,04173696","0,49968365","21,07583046"
09/12/2006 9.00,1,"40,43577904","13,23539613","20,64524064","0,50518361","21,07583046"
09/12/2006 10.00,0,"32,68116592","9,71745326","17,78213727","0,41631858","21,07583046"
09/12/2006 11.00,0,"23,97586816","7,87399196","12,1428883","0,46538605","21,07583046"
09/12/2006 12.00,0,"25,58670904","8,1223769","13,13445914","0,37043156","21,07583046"
09/12/2006 13.00,0,"22,13027192","7,33159808","10,8826585","0,27913051","21,07583046"
09/12/2006 14.00,0,"35,04814544","10,36122449","19,17734088","0,59074937","21,07583046"
09/12/2006 15.00,0,"23,24567536","7,0958864","12,36093086","0,28804742","21,07583046"
09/12/2006 16.00,0,"19,9669204","8,75939313","7,07989318","0,25591206","21,07583046"
09/12/2006 17.00,0,"20,58428608","7,40172063","9,51989198","0,26180463","21,07583046"
09/12/2006 18.00,0,"23,22751136","8,1054813","10,82425264","0,31205224","21,07583046"
09/12/2006 19.00,0,"25,9978464","9,93119778","11,22918174","0,31766987","21,07583046"
09/12/2006 20.00,0,"31,17667048","9,24940552","17,17993184","0,45638992","21,07583046"
09/12/2006 21.00,0,"52,71682272","20,15132048","22,56997456","0,50970148","21,07583046"
09/12/2006 22.00,0,"31,12605984","9,1226779","17,27986061","0,40743895","21,07583046"
09/12/2006 23.00,0,"17,24716923","5,62415954","8,65421103","0,24773958","21,07583046"
10/12/2006 0.00,0,"13,65584625","5,46363698","5,40174416","0,27374821","21,07583046"
10/12/2006 1.00,,"15,00859007","5,55826058","6,5373823","0,28176224","26,51987076"
10/12/2006 2.00,1,,,,"0,26447597","26,51987076"
10/12/2006 3.00,1,"12,36665348","4,53599368","5,44976404",,"26,51987076"
10/12/2006 4.00,1,"10,06063234","3,90320228","4,08310468","0,22455142","26,51987076"
10/12/2006 5.00,0,"7,90895167","3,38530946","2,77225469","0,15755693","26,51987076"
10/12/2006 6.00,0,"8,08015215","3,0853885","3,42638239","0,15779343","26,51987076"
10/12/2006 7.00,0,"8,02957019","2,67563553","3,98576476","0,23406598","26,51987076"
10/12/2006 8.00,0,"18,88784114","5,89366493","10,00010607","0,24480378","26,51987076"
10/12/2006 9.00,0,"14,57280703","3,9986701","8,46212578","0,24819859","26,51987076"
10/12/2006 10.00,0,"15,0773303","5,82100847","7,32778589","0,24203924","26,51987076"
10/12/2006 11.00,0,"20,69323184","7,67207273","9,49782941","0,22940714","26,51987076"
10/12/2006 12.00,0,"19,0681217","7,74641887","7,87289135","0,28574188","26,51987076"
10/12/2006 13.00,0,"29,45298336","10,57412355","13,49397442","0,33702402","26,51987076"
10/12/2006 14.00,0,"21,39617864","7,42960106","10,08446542","0,2643851","26,51987076"
10/12/2006 15.00,0,"14,74400751","5,6174008","6,12465989","0,18258579","26,51987076"
10/12/2006 16.00,0,"22,14843592","6,41831648","12,30382707","0,29833553","26,51987076"
10/12/2006 17.00,1,"27,35188656","6,73175617","17,02937905","0,38775394","26,51987076"
10/12/2006 18.00,1,"48,95689384","14,45957603","27,23972864","0,599276","26,51987076"
10/12/2006 19.00,1,"73,90289168","25,99936391","34,92572008","1,00542646","26,51987076"
10/12/2006 20.00,1,"35,27121848","8,71968491","21,92494224","0,41305891","26,51987076"
10/12/2006 21.00,1,"55,28741112","18,15240442","27,86011528","0,66753452","26,51987076"
10/12/2006 22.00,1,"74,22454744","26,69974146","34,02629616","0,6006973","26,51987076"
10/12/2006 23.00,1,"67,76043872","25,05736764","29,47726576","0,43686335","26,51987076"
11/12/2006 0.00,1,"38,99740056","13,2911495","18,65820611","0,24472456","26,51987076"
11/12/2006 1.00,1,"39,78338552","12,2748021","21,6692696","0,19873269","34,87342072"
11/12/2006 2.00,1,"16,74524055","5,04205745","9,06044602","0,1945084","34,87342072"
11/12/2006 3.00,0,"14,60393439","4,82831167","7,19929566","0,16632123","34,87342072"
11/12/2006 4.00,0,"18,09020254","5,19751096","10,20126759","0,13841016","34,87342072"
11/12/2006 5.00,0,"17,61810488","5,20173455","9,64059462","0,14058055","34,87342072"
11/12/2006 6.00,0,"18,7503626","5,62415954","10,1234033","0,11030104","34,87342072"
11/12/2006 7.00,0,"26,27411128","8,18827461","13,75484005","0,17397994","34,87342072"
11/12/2006 8.00,0,"29,35960128","9,5138431","14,94499695","0,19127203","34,87342072"
11/12/2006 9.00,1,"29,20396448","9,11423072","15,22273981","0,37247497","34,87342072"
11/12/2006 10.00,1,"30,00939448","9,0863503","16,07154926","0,29091332","34,87342072"
11/12/2006 11.00,1,"50,21885208","19,45686618","20,9710072","0,31712698","34,87342072"
11/12/2006 12.00,1,"55,17070264","22,10377332","22,00669936","0,35084092","34,87342072"
11/12/2006 13.00,1,"61,12251008","24,19223645","24,9385984","0,34499844","34,87342072"
11/12/2006 14.00,1,"40,70424296","14,67247634","18,69194526","0,31606101","34,87342072"
11/12/2006 15.00,1,"29,63326584","9,24940552","15,44467903","0,28372876","34,87342072"
11/12/2006 16.00,1,"29,1080012","10,54455469","13,20195083","0,29415085","34,87342072"
11/12/2006 17.00,1,"27,24684128","8,85824033","13,67048452","0,29190124","34,87342072"
11/12/2006 18.00,1,"43,64577848","16,1154798","20,30779176","0,39383291","34,87342072"
11/12/2006 19.00,1,"31,9211268","10,37051214","16,38692602","0,27093823","34,87342072"
11/12/2006 20.00,1,"20,42734912","6,48252576","10,48290519","0,26474043","34,87342072"
11/12/2006 21.00,1,"40,55898832","13,06895904","20,8788488","0,36769847","34,87342072"
11/12/2006 22.00,1,"37,15572392","11,33955834","20,04691848","0,33994584","34,87342072"
11/12/2006 23.00,1,"21,95258976","6,51209587","11,98065892","0,23868404","34,87342072"
12/12/2006 0.00,0,"12,77390374","4,36195487","6,08572201","0,17863761","34,87342072"
12/12/2006 1.00,,"10,95035669","4,09075856","4,67363735","0,17859916","23,03907013"
12/12/2006 2.00,0,,,,"0,21408856","23,03907013"
12/12/2006 3.00,0,"11,03595693","3,39375789","5,83004172",,"23,03907013"
12/12/2006 4.00,0,"9,94001382","3,0439906","5,28363801","0,24763007","23,03907013"
12/12/2006 5.00,0,"7,26435529","2,39261267","3,60808549","0,18026045","23,03907013"
12/12/2006 6.00,0,"9,16701708","2,81926","4,90984966","0,19001966","23,03907013"
12/12/2006 7.00,0,"9,68061852","2,71112016","5,57176494","0,21799597","23,03907013"
12/12/2006 8.00,0,"22,36242696","7,55041416","11,8703327","0,24691942","23,03907013"
12/12/2006 9.00,0,"32,08974608","8,92244836","18,54788371","0,37715477","23,03907013"
12/12/2006 10.00,0,"26,2520468","8,34541657","13,66918436","0,23585425","23,03907013"
12/12/2006 11.00,0,"17,00074494","6,27046717","7,44589204","0,22965179","23,03907013"
12/12/2006 12.00,0,"16,68428217","5,99082368","7,50170141","0,1870559","23,03907013"
12/12/2006 13.00,0,"16,45082697","6,27722716","6,83848788","0,17785007","23,03907013"
12/12/2006 14.00,0,"13,2135777","5,74497265","4,40497841","0,18393486","23,03907013"
12/12/2006 15.00,0,"16,05784405","6,49435355","6,1025935","0,22388155","23,03907013"
12/12/2006 16.00,0,"15,76213222","6,86693097","5,22653039","0,23561776","23,03907013"
12/12/2006 17.00,0,"15,34839836","6,62446055","5,18240334","0,23166608","23,03907013"
12/12/2006 18.00,0,"16,45601422","6,67177048","6,2388713","0,24988202","23,03907013"
12/12/2006 19.00,0,"33,0858216","10,81152616","16,66727302","0,38770501","23,03907013"
12/12/2006 20.00,0,"60,89163608","19,28703725","31,65769144","0,56966287","23,03907013"
12/12/2006 21.00,0,"62,90975208","20,74863348","31,2696128","0,66896048","23,03907013"
12/12/2006 22.00,0,"26,67876696","7,12799042","15,76524304","0,52291841","23,03907013"
12/12/2006 23.00,0,"17,8100563","5,14090589","9,95338253","0,27481418","23,03907013"
13/12/2006 0.00,0,"14,55594702","4,2326921","8,09612691","0,19329913","23,03907013"
13/12/2006 1.00,0,"14,10719297","3,51372677","8,72040256","0,24446943","54,58702087"
13/12/2006 2.00,0,"12,03592528","3,2036677","7,1746366","0,21538753","54,58702087"
13/12/2006 3.00,0,"6,77799029","2,29545391","3,27453135","0,17958825","54,58702087"
13/12/2006 4.00,0,"8,38234758","2,52609778","4,51270049","0,16469256","54,58702087"
13/12/2006 5.00,0,"9,29541744","2,34276633","5,70674449","0,18658174","54,58702087"
13/12/2006 6.00,0,"27,43618664","6,78582609","17,03586838","0,2231709","54,58702087"
13/12/2006 7.00,"0,11509389","46,56784984","13,56572643","25,84712344","0,81851735","54,58702087"
13/12/2006 8.00,"0,0668047","45,18010112","13,06473171","25,416216","0,28769675","54,58702087"
13/12/2006 9.00,"0,10623582","37,79253464","11,6276515","20,6893696","0,50241208","54,58702087"
13/12/2006 10.00,"0,17342494","39,82489504","14,10221077","21,69924976","0,83736589","54,58702087"
13/12/2006 11.00,"0,15354666","29,34273744","7,25556226","18,29091282","0,25209552","54,58702087"
13/12/2006 12.00,"0,23599383","35,98324728","10,43218752","19,98592568","0,31855644","54,58702087"
13/12/2006 13.00,"0,20281319","32,06380024","11,62680978","14,83338204","0,35957143","54,58702087"
13/12/2006 14.00,"0,21226417","33,49825912","11,49923669","15,98328752","0,37245167","54,58702087"
13/12/2006 15.00,"0,26099678","21,33652424","6,75625722","10,97221085","0,28070209","54,58702087"
13/12/2006 16.00,"0,23599383","24,75665248","7,19304391","13,72369357","0,26296147","54,58702087"
13/12/2006 17.00,"0,21096038","34,66161552","10,11284079","19,21628832","0,42464949","54,58702087"
13/12/2006 18.00,"0,19751055","25,8629548","7,47437834","14,5452532","0,41990794","54,58702087"
13/12/2006 19.00,"0,26952941","23,49597528","6,85087958","12,99039568","0,30749243","54,58702087"
13/12/2006 20.00,"0,28280126","28,62940848","7,74472918","16,75552329","0,35846468","54,58702087"
13/12/2006 21.00,"0,30140524","34,72388936","9,73265917","19,79642736","0,47427849","54,58702087"
13/12/2006 22.00,"0,27228446","27,680024","8,13758531","15,22403997","0,365577","54,58702087"
13/12/2006 23.00,"0,2058347","21,13159608","6,03729064","11,87163477","0,25355759","54,58702087"
14/12/2006 0.00,"0,23599383","30,37254064","9,35670114","16,01963082","0,38003931","54,58702087"
14/12/2006 1.00,,"33,5825592","10,42542753","17,63808337","0,36506324","63,19102097"
14/12/2006 2.00,1,,,,"0,24687981","63,19102097"
14/12/2006 3.00,1,"15,0643612","4,47516502","8,27652985",,"63,19102097"
14/12/2006 4.00,1,"11,14749727","3,24675404","6,17267977","0,22519217","63,19102097"
14/12/2006 5.00,1,"11,49249282","3,47401855","6,24795712","0,35710046","63,19102097"
14/12/2006 6.00,1,"16,65574748","4,09075856","10,38297834","0,28490658","63,19102097"
14/12/2006 7.00,1,"48,43939192","18,49711263","20,0767648","0,39939812","63,19102097"
14/12/2006 8.00,1,"34,9560444","9,54510289","20,3246556","0,39647513","63,19102097"
14/12/2006 9.00,2,"110,52685016","54,06018093","28,24427432","0,857207","63,19102097"
14/12/2006 10.00,1,"49,04119392","17,62184333","22,4830168","0,54343173","63,19102097"
14/12/2006 11.00,1,"36,29840224","12,60682084","17,85611638","0,37704526","63,19102097"
14/12/2006 12.00,1,"48,67544744","17,74436108","22,23642616","0,43115136","63,19102097"
14/12/2006 13.00,1,"59,61025192","23,39131329","23,89510528","0,48604732","63,19102097"
14/12/2006 14.00,1,"45,73261176","15,94819475","21,2682276","0,43964188","63,19102097"
14/12/2006 15.00,1,"38,32038048","12,18187317","19,78734536","0,47905616","63,19102097"
14/12/2006 16.00,1,"48,78309304","15,67446578","24,9632632","0,47293525","63,19102097"
14/12/2006 17.00,2,"76,62395448","34,59655601","26,68423528","0,6360434","63,19102097"
14/12/2006 18.00,2,"88,79735256","39,08692819","29,47726576","0,71661131","63,19102097"
14/12/2006 19.00,2,"60,69062752","22,93509834","25,78481136","0,55942718","63,19102097"
14/12/2006 20.00,2,"53,64934336","20,28987465","22,7737364","0,54797406","63,19102097"
14/12/2006 21.00,1,"46,8389332","16,30640797","22,36751288","0,50101524","63,19102097"
14/12/2006 22.00,1,"54,81661936","21,04348663","22,86459464","0,57340718","63,19102097"
14/12/2006 23.00,1,"46,4615044","15,72854817","22,4064412","0,44469798","63,19102097"
15/12/2006 0.00,1,"29,17803776","8,79741167","15,68348401","0,40524409","63,19102097"
15/12/2006 1.00,1,"19,39884608","5,06824819","11,62633282","0,42029123","65,77832031"
15/12/2006 2.00,1,"17,70629779","2,94936824","13,18767775","0,34576618","65,77832031"
15/12/2006 3.00,1,"19,78923824","4,969401","12,16884752","0,27207177","65,77832031"
15/12/2006 4.00,1,"24,79684272","7,94242482","12,61401848","0,26314671","65,77832031"
15/12/2006 5.00,1,"13,03070446","1,94568662","10,06499935","0,23241983","65,77832031"
15/12/2006 6.00,1,"28,476372","10,37558743","12,59065193","0,29817593","65,77832031"
15/12/2006 7.00,1,"56,749116","25,65721205","17,90933498","0,64378483","65,77832031"
15/12/2006 8.00,1,"86,9608192","44,25909762","20,68288792","0,60705587","65,77832031"
15/12/2006 9.00,1,"113,64088632","57,2072473","27,59146016","0,95483517","65,77832031"
15/12/2006 10.00,1,"87,05812088","42,86339287","21,73156256","0,52134799","65,77832031"
15/12/2006 11.00,1,"83,22423584","39,07425867","24,5622212","0,49445979","65,77832031"
15/12/2006 12.00,1,"60,81123648","24,20407048","23,7536364","0,41610422","65,77832031"
15/12/2006 13.00,1,"38,59796464","11,76789161","20,61927568","0,39690968","65,77832031"
15/12/2006 14.00,1,"36,37492048","10,67381122","20,07546464","0,39193513","65,77832031"
15/12/2006 15.00,1,"28,5243632","10,16353259","13,608182","0,33020644","65,77832031"
15/12/2006 16.00,1,"41,8728","14,35144866","21,47068928","0,41760474","65,77832031"
15/12/2006 17.00,2,"96,712784","41,755795","32,76217736","0,76104091","65,77832031"
15/12/2006 18.00,2,"138,38719488","66,75910519","36,2936796","1,50257157","65,77832031"
15/12/2006 19.00,2,"96,52732","43,13205902","30,33386088","0,95341387","65,77832031"
15/12/2006 20.00,2,"81,7288224","36,94015534","28,1294396","0,91692257","65,77832031"
15/12/2006 21.00,2,"58,33529208","19,98151649","27,68878096","0,7370291","65,77832031"
15/12/2006 22.00,1,"38,98055584","11,24155411","21,82890248","0,54276069","65,77832031"
15/12/2006 23.00,1,"32,13643712","10,86137374","15,67439818","0,50891394","65,77832031"
16/12/2006 0.00,1,"22,64775472","7,29020142","12,21037807","0,54607744","65,77832031"
16/12/2006 1.00,,"15,53645886","2,80827767","11,23567298","0,46424668","42,77085114"
16/12/2006 2.00,1,,,,"0,41002292","42,77085114"
16/12/2006 3.00,1,,,,,"42,77085114"
16/12/2006 4.00,1,,,,"0,35698163","42,77085114"
16/12/2006 5.00,1,,,,"0,36168474","42,77085114"
16/12/2006 6.00,1,,,,"0,34634984","42,77085114"
16/12/2006 7.00,1,,,,"0,52345664","42,77085114"
16/12/2006 8.00,1,,,,"0,47875559","42,77085114"
16/12/2006 9.00,1,,,,"0,92601074","42,77085114"
16/12/2006 10.00,1,,,,"0,61499535","42,77085114"
16/12/2006 11.00,1,,,,"0,52029599","42,77085114"
16/12/2006 12.00,1,,,,"0,63357127","42,77085114"
16/12/2006 13.00,1,,,,"0,46104875","42,77085114"
16/12/2006 14.00,1,,,,"0,64262332","42,77085114"
16/12/2006 15.00,1,,,,"0,47156171","42,77085114"
16/12/2006 16.00,1,,,,"0,53341739","42,77085114"
16/12/2006 17.00,1,,,,"0,61902625","42,77085114"
16/12/2006 18.00,1,,,,"0,57566844","42,77085114"
16/12/2006 19.00,1,,,,"0,70898289","42,77085114"
16/12/2006 20.00,1,,,,"0,52491988","42,77085114"
16/12/2006 21.00,2,,,,"1,11319595","42,77085114"
16/12/2006 22.00,2,,,,"1,34749492","42,77085114"
16/12/2006 23.00,2,,,,"0,88648578","42,77085114"
17/12/2006 0.00,1,,,,"0,58049038","42,77085114"
17/12/2006 1.00,3,,,,"2,09272329","41,88753128"
17/12/2006 2.00,1,,,,"0,53444492","41,88753128"
17/12/2006 3.00,1,,,,"0,46334147","41,88753128"
17/12/2006 4.00,1,,,,"0,44662256","41,88753128"
17/12/2006 5.00,1,,,,"0,43440986","41,88753128"
17/12/2006 6.00,1,,,,"0,41986484","41,88753128"
17/12/2006 7.00,1,,,,"0,40607007","41,88753128"
17/12/2006 8.00,1,,,,"0,48104831","41,88753128"
17/12/2006 9.00,1,,,,"0,67439986","41,88753128"
17/12/2006 10.00,1,,,,"1,03594596","41,88753128"
17/12/2006 11.00,1,,,,"0,58535192","41,88753128"
17/12/2006 12.00,1,,,,"0,60709082","41,88753128"
17/12/2006 13.00,1,,,,"0,54080815","41,88753128"
17/12/2006 14.00,1,,,,"0,57108417","41,88753128"
17/12/2006 15.00,1,,,,"0,50057371","41,88753128"
17/12/2006 16.00,1,,,,"0,56009589","41,88753128"
17/12/2006 17.00,1,,,,"0,53883231","41,88753128"
17/12/2006 18.00,1,,,,"0,69356877","41,88753128"
17/12/2006 19.00,1,,,,"0,66246327","41,88753128"
17/12/2006 20.00,1,,,,"0,54325814","41,88753128"
17/12/2006 21.00,1,,,,"0,53646037","41,88753128"
17/12/2006 22.00,1,,,,"0,7115121","41,88753128"
17/12/2006 23.00,1,,,,"0,48021766","41,88753128"
18/12/2006 0.00,1,,,,"0,42472638","41,88753128"
18/12/2006 1.00,,,,,"0,42282976","27,9123497"
