,ILVA 1 ARIA,ILVA 1 ARIA
26/09/2014 17.00.00,,19
26/09/2014 18.00.00,,27
26/09/2014 19.00.00,,27
26/09/2014 20.00.00,,16
26/09/2014 21.00.00,,9
26/09/2014 22.00.00,,15
26/09/2014 23.00.00,,14
27/09/2014 00.00.00,,6
27/09/2014 01.00.00,,5
27/09/2014 02.00.00,,8
27/09/2014 03.00.00,,2
27/09/2014 04.00.00,,3
27/09/2014 05.00.00,,8
27/09/2014 06.00.00,,24
27/09/2014 07.00.00,,31
27/09/2014 08.00.00,,30
27/09/2014 09.00.00,,24
27/09/2014 10.00.00,,18
27/09/2014 11.00.00,,22
27/09/2014 12.00.00,,17
27/09/2014 13.00.00,,15
27/09/2014 14.00.00,,9
27/09/2014 15.00.00,,8
27/09/2014 16.00.00,,5
27/09/2014 17.00.00,,8
27/09/2014 18.00.00,,14
27/09/2014 19.00.00,,20
27/09/2014 20.00.00,,26
27/09/2014 21.00.00,,20
27/09/2014 22.00.00,,22
27/09/2014 23.00.00,,12
28/09/2014 00.00.00,,9
28/09/2014 01.00.00,,8
28/09/2014 02.00.00,,7
28/09/2014 03.00.00,,5
28/09/2014 04.00.00,,6
28/09/2014 05.00.00,,6
28/09/2014 06.00.00,,15
28/09/2014 07.00.00,,16
28/09/2014 08.00.00,,14
28/09/2014 09.00.00,,13
28/09/2014 10.00.00,,14
28/09/2014 11.00.00,,11
28/09/2014 12.00.00,,16
28/09/2014 13.00.00,,12
28/09/2014 14.00.00,,4
28/09/2014 15.00.00,,6
28/09/2014 16.00.00,,3
28/09/2014 17.00.00,,8
28/09/2014 18.00.00,,14
28/09/2014 19.00.00,,21
28/09/2014 20.00.00,,16
28/09/2014 21.00.00,,14
28/09/2014 22.00.00,,14
28/09/2014 23.00.00,,17
29/09/2014 00.00.00,,4
29/09/2014 01.00.00,,2
29/09/2014 02.00.00,,2
29/09/2014 03.00.00,,3
29/09/2014 04.00.00,,3
29/09/2014 05.00.00,,12
29/09/2014 06.00.00,,34
29/09/2014 07.00.00,,51
29/09/2014 08.00.00,,69
29/09/2014 09.00.00,,23
29/09/2014 10.00.00,,22
29/09/2014 11.00.00,,16
29/09/2014 12.00.00,,16
29/09/2014 13.00.00,,14
29/09/2014 14.00.00,,10
29/09/2014 15.00.00,,10
29/09/2014 16.00.00,,22
29/09/2014 17.00.00,,31
29/09/2014 18.00.00,,37
29/09/2014 19.00.00,,33
29/09/2014 20.00.00,,23
29/09/2014 21.00.00,,35
29/09/2014 22.00.00,,30
29/09/2014 23.00.00,,30
30/09/2014 00.00.00,,13
30/09/2014 01.00.00,,5
30/09/2014 02.00.00,,5
30/09/2014 03.00.00,,5
30/09/2014 04.00.00,,6
30/09/2014 05.00.00,,32
30/09/2014 06.00.00,,55
30/09/2014 07.00.00,,95
30/09/2014 08.00.00,,116
30/09/2014 09.00.00,,64
30/09/2014 10.00.00,,28
30/09/2014 11.00.00,,13
30/09/2014 12.00.00,,15
30/09/2014 13.00.00,,13
30/09/2014 14.00.00,,12
30/09/2014 15.00.00,,6
30/09/2014 16.00.00,,12
30/09/2014 17.00.00,,12
30/09/2014 18.00.00,,11
30/09/2014 19.00.00,,15
30/09/2014 20.00.00,,31
30/09/2014 21.00.00,,47
30/09/2014 22.00.00,,31
30/09/2014 23.00.00,,37
01/10/2014 00.00.00,,4
01/10/2014 01.00.00,,2
01/10/2014 02.00.00,,3
01/10/2014 03.00.00,,4
01/10/2014 04.00.00,,3
01/10/2014 05.00.00,,51
01/10/2014 06.00.00,,115
01/10/2014 07.00.00,,141
01/10/2014 08.00.00,,103
01/10/2014 09.00.00,,25
01/10/2014 10.00.00,,13
01/10/2014 11.00.00,,15
01/10/2014 12.00.00,,14
01/10/2014 13.00.00,,17
01/10/2014 14.00.00,,13
01/10/2014 15.00.00,,9
01/10/2014 16.00.00,,13
01/10/2014 17.00.00,,17
01/10/2014 18.00.00,,15
01/10/2014 19.00.00,,65
01/10/2014 20.00.00,,64
01/10/2014 21.00.00,,50
01/10/2014 22.00.00,,33
01/10/2014 23.00.00,,24
02/10/2014 00.00.00,,5
02/10/2014 01.00.00,,3
02/10/2014 02.00.00,,4
02/10/2014 03.00.00,,4
02/10/2014 04.00.00,,3
02/10/2014 05.00.00,,21
02/10/2014 06.00.00,,98
02/10/2014 07.00.00,,156
02/10/2014 08.00.00,,97
02/10/2014 09.00.00,,44
02/10/2014 10.00.00,,32
02/10/2014 11.00.00,,34
02/10/2014 12.00.00,,17
02/10/2014 13.00.00,,8
02/10/2014 14.00.00,,8
02/10/2014 15.00.00,,19
02/10/2014 16.00.00,,14
02/10/2014 17.00.00,,41
02/10/2014 18.00.00,,22
02/10/2014 19.00.00,,31
02/10/2014 20.00.00,,40
02/10/2014 21.00.00,,20
02/10/2014 22.00.00,,24
02/10/2014 23.00.00,,16
03/10/2014 00.00.00,,8
03/10/2014 01.00.00,,3
03/10/2014 02.00.00,,6
03/10/2014 03.00.00,,4
03/10/2014 04.00.00,,7
03/10/2014 05.00.00,,28
03/10/2014 06.00.00,,85
03/10/2014 07.00.00,,100
03/10/2014 08.00.00,,94
03/10/2014 09.00.00,,42
03/10/2014 10.00.00,,27
03/10/2014 11.00.00,,20
03/10/2014 12.00.00,,26
03/10/2014 13.00.00,,12
03/10/2014 14.00.00,,13
03/10/2014 15.00.00,,7
03/10/2014 16.00.00,,14
03/10/2014 17.00.00,,38
03/10/2014 18.00.00,,42
03/10/2014 19.00.00,,32
03/10/2014 20.00.00,,30
03/10/2014 21.00.00,,26
03/10/2014 22.00.00,,16
03/10/2014 23.00.00,,30
04/10/2014 00.00.00,,6
04/10/2014 01.00.00,,5
04/10/2014 02.00.00,,3
04/10/2014 03.00.00,,5
04/10/2014 04.00.00,,10
04/10/2014 05.00.00,,18
04/10/2014 06.00.00,,73
04/10/2014 07.00.00,,67
04/10/2014 08.00.00,,79
04/10/2014 09.00.00,,71
04/10/2014 10.00.00,,33
04/10/2014 11.00.00,,25
04/10/2014 12.00.00,,28
04/10/2014 13.00.00,,16
04/10/2014 14.00.00,,9
04/10/2014 15.00.00,,10
04/10/2014 16.00.00,,13
04/10/2014 17.00.00,,24
04/10/2014 18.00.00,,23
04/10/2014 19.00.00,,36
04/10/2014 20.00.00,,68
04/10/2014 21.00.00,,40
04/10/2014 22.00.00,,12
04/10/2014 23.00.00,,18
05/10/2014 00.00.00,,10
05/10/2014 01.00.00,,10
05/10/2014 02.00.00,,4
05/10/2014 03.00.00,,6
05/10/2014 04.00.00,,3
05/10/2014 05.00.00,,14
05/10/2014 06.00.00,,22
05/10/2014 07.00.00,,
05/10/2014 08.00.00,,
05/10/2014 09.00.00,,
05/10/2014 10.00.00,,
05/10/2014 11.00.00,,
05/10/2014 12.00.00,,
05/10/2014 13.00.00,,
05/10/2014 14.00.00,,
05/10/2014 15.00.00,,
05/10/2014 16.00.00,,
05/10/2014 17.00.00,,
05/10/2014 18.00.00,,
05/10/2014 19.00.00,,
05/10/2014 20.00.00,,
05/10/2014 21.00.00,,
05/10/2014 22.00.00,,
05/10/2014 23.00.00,,
06/10/2014 00.00.00,,
06/10/2014 01.00.00,,
06/10/2014 02.00.00,,
06/10/2014 03.00.00,,
06/10/2014 04.00.00,,
06/10/2014 05.00.00,,
06/10/2014 06.00.00,,
06/10/2014 07.00.00,,
06/10/2014 08.00.00,,
06/10/2014 09.00.00,,65
06/10/2014 10.00.00,,51
06/10/2014 11.00.00,,50
06/10/2014 12.00.00,,34
06/10/2014 13.00.00,,20
06/10/2014 14.00.00,,16
06/10/2014 15.00.00,,20
06/10/2014 16.00.00,,14
06/10/2014 17.00.00,,17
06/10/2014 18.00.00,,17
06/10/2014 19.00.00,,15
06/10/2014 20.00.00,,27
06/10/2014 21.00.00,,9
06/10/2014 22.00.00,,29
06/10/2014 23.00.00,,8
07/10/2014 00.00.00,,12
07/10/2014 01.00.00,,9
07/10/2014 02.00.00,,13
07/10/2014 03.00.00,,6
07/10/2014 04.00.00,,5
07/10/2014 05.00.00,,21
07/10/2014 06.00.00,,96
07/10/2014 07.00.00,,139
07/10/2014 08.00.00,,82
07/10/2014 09.00.00,,37
07/10/2014 10.00.00,,24
07/10/2014 11.00.00,,21
07/10/2014 12.00.00,,17
07/10/2014 13.00.00,,19
07/10/2014 14.00.00,,7
07/10/2014 15.00.00,,5
07/10/2014 16.00.00,,15
07/10/2014 17.00.00,,22
07/10/2014 18.00.00,,32
07/10/2014 19.00.00,,55
07/10/2014 20.00.00,,73
07/10/2014 21.00.00,,44
07/10/2014 22.00.00,,22
07/10/2014 23.00.00,,35
08/10/2014 00.00.00,,11
08/10/2014 01.00.00,,3
08/10/2014 02.00.00,,5
08/10/2014 03.00.00,,4
08/10/2014 04.00.00,,16
08/10/2014 05.00.00,,31
08/10/2014 06.00.00,,84
08/10/2014 07.00.00,,184
08/10/2014 08.00.00,,88
08/10/2014 09.00.00,,49
08/10/2014 10.00.00,,30
08/10/2014 11.00.00,,22
08/10/2014 12.00.00,,15
08/10/2014 13.00.00,,21
08/10/2014 14.00.00,,6
08/10/2014 15.00.00,,9
08/10/2014 16.00.00,,11
08/10/2014 17.00.00,,13
08/10/2014 18.00.00,,17
08/10/2014 19.00.00,,44
08/10/2014 20.00.00,,32
08/10/2014 21.00.00,,35
08/10/2014 22.00.00,,35
08/10/2014 23.00.00,,67
09/10/2014 00.00.00,,23
09/10/2014 01.00.00,,13
09/10/2014 02.00.00,,10
09/10/2014 03.00.00,,8
09/10/2014 04.00.00,,11
09/10/2014 05.00.00,,33
09/10/2014 06.00.00,,110
09/10/2014 07.00.00,,119
09/10/2014 08.00.00,,104
09/10/2014 09.00.00,,56
09/10/2014 10.00.00,,37
09/10/2014 11.00.00,,19
09/10/2014 12.00.00,,13
09/10/2014 13.00.00,,12
09/10/2014 14.00.00,,15
09/10/2014 15.00.00,,9
09/10/2014 16.00.00,,9
09/10/2014 17.00.00,,12
09/10/2014 18.00.00,,40
09/10/2014 19.00.00,,54
09/10/2014 20.00.00,,84
09/10/2014 21.00.00,,84
09/10/2014 22.00.00,,67
09/10/2014 23.00.00,,81
10/10/2014 00.00.00,,14
10/10/2014 01.00.00,,7
10/10/2014 02.00.00,,13
10/10/2014 03.00.00,,8
10/10/2014 04.00.00,,14
10/10/2014 05.00.00,,46
10/10/2014 06.00.00,,159
10/10/2014 07.00.00,,134
10/10/2014 08.00.00,,132
10/10/2014 09.00.00,,57
10/10/2014 10.00.00,,42
10/10/2014 11.00.00,,19
10/10/2014 12.00.00,,22
10/10/2014 13.00.00,,15
10/10/2014 14.00.00,,17
10/10/2014 15.00.00,,15
10/10/2014 16.00.00,,19
10/10/2014 17.00.00,,14
10/10/2014 18.00.00,,30
10/10/2014 19.00.00,,77
10/10/2014 20.00.00,,102
10/10/2014 21.00.00,,64
10/10/2014 22.00.00,,48
10/10/2014 23.00.00,,35
11/10/2014 00.00.00,,23
11/10/2014 01.00.00,,19
11/10/2014 02.00.00,,6
11/10/2014 03.00.00,,8
11/10/2014 04.00.00,,14
11/10/2014 05.00.00,,34
11/10/2014 06.00.00,,77
11/10/2014 07.00.00,,113
11/10/2014 08.00.00,,144
11/10/2014 09.00.00,,59
11/10/2014 10.00.00,,35
11/10/2014 11.00.00,,20
11/10/2014 12.00.00,,18
11/10/2014 13.00.00,,15
11/10/2014 14.00.00,,13
11/10/2014 15.00.00,,6
11/10/2014 16.00.00,,9
11/10/2014 17.00.00,,10
11/10/2014 18.00.00,,28
11/10/2014 19.00.00,,38
11/10/2014 20.00.00,,72
11/10/2014 21.00.00,,47
11/10/2014 22.00.00,,44
11/10/2014 23.00.00,,39
12/10/2014 00.00.00,,33
12/10/2014 01.00.00,,22
12/10/2014 02.00.00,,25
12/10/2014 03.00.00,,15
12/10/2014 04.00.00,,14
12/10/2014 05.00.00,,20
12/10/2014 06.00.00,,45
12/10/2014 07.00.00,,59
12/10/2014 08.00.00,,79
12/10/2014 09.00.00,,36
12/10/2014 10.00.00,,22
12/10/2014 11.00.00,,28
12/10/2014 12.00.00,,29
12/10/2014 13.00.00,,16
12/10/2014 14.00.00,,3
12/10/2014 15.00.00,,3
12/10/2014 16.00.00,,4
12/10/2014 17.00.00,,9
12/10/2014 18.00.00,,13
12/10/2014 19.00.00,,20
12/10/2014 20.00.00,,66
12/10/2014 21.00.00,,91
12/10/2014 22.00.00,,44
12/10/2014 23.00.00,,44
13/10/2014 00.00.00,,27
13/10/2014 01.00.00,,8
13/10/2014 02.00.00,,7
13/10/2014 03.00.00,,5
13/10/2014 04.00.00,,26
13/10/2014 05.00.00,,36
13/10/2014 06.00.00,,127
13/10/2014 07.00.00,,147
13/10/2014 08.00.00,,121
13/10/2014 09.00.00,,35
13/10/2014 10.00.00,,23
13/10/2014 11.00.00,,19
13/10/2014 12.00.00,,21
13/10/2014 13.00.00,,25
13/10/2014 14.00.00,,8
13/10/2014 15.00.00,,15
13/10/2014 16.00.00,,13
13/10/2014 17.00.00,,13
13/10/2014 18.00.00,,25
13/10/2014 19.00.00,,21
13/10/2014 20.00.00,,32
13/10/2014 21.00.00,,75
13/10/2014 22.00.00,,89
13/10/2014 23.00.00,,55
14/10/2014 00.00.00,,26
14/10/2014 01.00.00,,12
14/10/2014 02.00.00,,5
14/10/2014 03.00.00,,7
14/10/2014 04.00.00,,14
14/10/2014 05.00.00,,14
14/10/2014 06.00.00,,59
14/10/2014 07.00.00,,143
14/10/2014 08.00.00,,147
14/10/2014 09.00.00,,53
14/10/2014 10.00.00,,20
14/10/2014 11.00.00,,30
14/10/2014 12.00.00,,25
14/10/2014 13.00.00,,21
14/10/2014 14.00.00,,19
14/10/2014 15.00.00,,12
14/10/2014 16.00.00,,17
14/10/2014 17.00.00,,31
14/10/2014 18.00.00,,22
14/10/2014 19.00.00,,37
14/10/2014 20.00.00,,32
14/10/2014 21.00.00,,33
14/10/2014 22.00.00,,17
14/10/2014 23.00.00,,19
15/10/2014 00.00.00,,4
15/10/2014 01.00.00,,3
15/10/2014 02.00.00,,2
15/10/2014 03.00.00,,4
15/10/2014 04.00.00,,6
15/10/2014 05.00.00,,21
15/10/2014 06.00.00,,42
15/10/2014 07.00.00,,51
15/10/2014 08.00.00,,52
15/10/2014 09.00.00,,40
15/10/2014 10.00.00,,24
15/10/2014 11.00.00,,18
15/10/2014 12.00.00,,29
15/10/2014 13.00.00,,27
15/10/2014 14.00.00,,14
15/10/2014 15.00.00,,18
15/10/2014 16.00.00,,18
15/10/2014 17.00.00,,23
15/10/2014 18.00.00,,32
15/10/2014 19.00.00,,43
15/10/2014 20.00.00,,29
15/10/2014 21.00.00,,30
15/10/2014 22.00.00,,30
15/10/2014 23.00.00,,50
16/10/2014 00.00.00,,15
16/10/2014 01.00.00,,11
16/10/2014 02.00.00,,3
16/10/2014 03.00.00,,4
16/10/2014 04.00.00,,7
16/10/2014 05.00.00,,19
16/10/2014 06.00.00,,83
16/10/2014 07.00.00,,121
16/10/2014 08.00.00,,89
16/10/2014 09.00.00,,53
16/10/2014 10.00.00,,46
16/10/2014 11.00.00,,17
16/10/2014 12.00.00,,15
16/10/2014 13.00.00,,24
16/10/2014 14.00.00,,13
16/10/2014 15.00.00,,9
16/10/2014 16.00.00,,16
16/10/2014 17.00.00,,11
16/10/2014 18.00.00,,9
16/10/2014 19.00.00,,14
16/10/2014 20.00.00,,24
16/10/2014 21.00.00,,32
16/10/2014 22.00.00,,15
16/10/2014 23.00.00,,8
17/10/2014 00.00.00,,5
17/10/2014 01.00.00,,8
17/10/2014 02.00.00,,51
17/10/2014 03.00.00,,4
17/10/2014 04.00.00,,14
17/10/2014 05.00.00,,51
17/10/2014 06.00.00,,85
17/10/2014 07.00.00,,113
17/10/2014 08.00.00,,116
17/10/2014 09.00.00,,56
17/10/2014 10.00.00,,35
17/10/2014 11.00.00,,10
17/10/2014 12.00.00,,9
17/10/2014 13.00.00,,19
17/10/2014 14.00.00,,13
17/10/2014 15.00.00,,23
17/10/2014 16.00.00,,18
17/10/2014 17.00.00,,9
17/10/2014 18.00.00,,25
17/10/2014 19.00.00,,46
17/10/2014 20.00.00,,37
17/10/2014 21.00.00,,24
17/10/2014 22.00.00,,15
17/10/2014 23.00.00,,40
18/10/2014 00.00.00,,7
18/10/2014 01.00.00,,5
18/10/2014 02.00.00,,5
18/10/2014 03.00.00,,5
18/10/2014 04.00.00,,4
18/10/2014 05.00.00,,14
18/10/2014 06.00.00,,23
18/10/2014 07.00.00,,40
18/10/2014 08.00.00,,35
18/10/2014 09.00.00,,55
18/10/2014 10.00.00,,45
18/10/2014 11.00.00,,41
18/10/2014 12.00.00,,23
18/10/2014 13.00.00,,17
18/10/2014 14.00.00,,22
18/10/2014 15.00.00,,18
18/10/2014 16.00.00,,8
18/10/2014 17.00.00,,16
18/10/2014 18.00.00,,32
18/10/2014 19.00.00,,46
18/10/2014 20.00.00,,28
18/10/2014 21.00.00,,23
18/10/2014 22.00.00,,16
18/10/2014 23.00.00,,17
19/10/2014 00.00.00,,6
19/10/2014 01.00.00,,5
19/10/2014 02.00.00,,5
19/10/2014 03.00.00,,2
19/10/2014 04.00.00,,3
19/10/2014 05.00.00,,8
19/10/2014 06.00.00,,17
19/10/2014 07.00.00,,18
19/10/2014 08.00.00,,16
19/10/2014 09.00.00,,18
19/10/2014 10.00.00,,12
19/10/2014 11.00.00,,14
19/10/2014 12.00.00,,20
19/10/2014 13.00.00,,12
19/10/2014 14.00.00,,7
19/10/2014 15.00.00,,13
19/10/2014 16.00.00,,6
19/10/2014 17.00.00,,9
19/10/2014 18.00.00,,16
19/10/2014 19.00.00,,23
19/10/2014 20.00.00,,56
19/10/2014 21.00.00,,25
19/10/2014 22.00.00,,20
19/10/2014 23.00.00,,25
20/10/2014 00.00.00,,8
20/10/2014 01.00.00,,2
20/10/2014 02.00.00,,2
20/10/2014 03.00.00,,2
20/10/2014 04.00.00,,2
20/10/2014 05.00.00,,32
20/10/2014 06.00.00,,82
20/10/2014 07.00.00,,118
20/10/2014 08.00.00,,115
20/10/2014 09.00.00,,65
20/10/2014 10.00.00,,23
20/10/2014 11.00.00,,14
20/10/2014 12.00.00,,11
20/10/2014 13.00.00,,14
20/10/2014 14.00.00,,12
20/10/2014 15.00.00,,12
20/10/2014 16.00.00,,14
20/10/2014 17.00.00,,13
20/10/2014 18.00.00,,24
20/10/2014 19.00.00,,81
20/10/2014 20.00.00,,43
20/10/2014 21.00.00,,27
20/10/2014 22.00.00,,78
20/10/2014 23.00.00,,48
21/10/2014 00.00.00,,31
21/10/2014 01.00.00,,14
21/10/2014 02.00.00,,14
21/10/2014 03.00.00,,7
21/10/2014 04.00.00,,9
21/10/2014 05.00.00,,40
21/10/2014 06.00.00,,111
21/10/2014 07.00.00,,213
21/10/2014 08.00.00,,176
21/10/2014 09.00.00,,67
21/10/2014 10.00.00,,34
21/10/2014 11.00.00,,23
21/10/2014 12.00.00,,12
21/10/2014 13.00.00,,11
21/10/2014 14.00.00,,9
21/10/2014 15.00.00,,15
21/10/2014 16.00.00,,22
21/10/2014 17.00.00,,24
21/10/2014 18.00.00,,24
21/10/2014 19.00.00,,34
21/10/2014 20.00.00,,47
21/10/2014 21.00.00,,44
21/10/2014 22.00.00,,29
21/10/2014 23.00.00,,64
22/10/2014 00.00.00,,22
22/10/2014 01.00.00,,9
22/10/2014 02.00.00,,9
22/10/2014 03.00.00,,18
22/10/2014 04.00.00,,7
22/10/2014 05.00.00,,25
22/10/2014 06.00.00,,17
22/10/2014 07.00.00,,17
22/10/2014 08.00.00,,28
22/10/2014 09.00.00,,13
22/10/2014 10.00.00,,20
22/10/2014 11.00.00,,17
22/10/2014 12.00.00,,24
22/10/2014 13.00.00,,17
22/10/2014 14.00.00,,8
22/10/2014 15.00.00,,19
22/10/2014 16.00.00,,24
22/10/2014 17.00.00,,25
22/10/2014 18.00.00,,22
22/10/2014 19.00.00,,12
22/10/2014 20.00.00,,13
22/10/2014 21.00.00,,8
22/10/2014 22.00.00,,5
22/10/2014 23.00.00,,6
23/10/2014 00.00.00,,2
23/10/2014 01.00.00,,2
23/10/2014 02.00.00,,1
23/10/2014 03.00.00,,2
23/10/2014 04.00.00,,2
23/10/2014 05.00.00,,3
23/10/2014 06.00.00,,12
23/10/2014 07.00.00,,13
23/10/2014 08.00.00,,17
23/10/2014 09.00.00,,17
23/10/2014 10.00.00,,20
23/10/2014 11.00.00,,14
23/10/2014 12.00.00,,12
23/10/2014 13.00.00,,14
23/10/2014 14.00.00,,25
23/10/2014 15.00.00,,19
23/10/2014 16.00.00,,25
23/10/2014 17.00.00,,21
23/10/2014 18.00.00,,22
23/10/2014 19.00.00,,34
23/10/2014 20.00.00,,27
23/10/2014 21.00.00,,12
23/10/2014 22.00.00,,17
23/10/2014 23.00.00,,7
24/10/2014 00.00.00,,7
24/10/2014 01.00.00,,9
24/10/2014 02.00.00,,4
24/10/2014 03.00.00,,3
24/10/2014 04.00.00,,6
24/10/2014 05.00.00,,6
24/10/2014 06.00.00,,30
24/10/2014 07.00.00,,44
24/10/2014 08.00.00,,43
24/10/2014 09.00.00,,35
24/10/2014 10.00.00,,28
24/10/2014 11.00.00,,18
24/10/2014 12.00.00,,26
24/10/2014 13.00.00,,15
24/10/2014 14.00.00,,20
24/10/2014 15.00.00,,17
24/10/2014 16.00.00,,15
24/10/2014 17.00.00,,20
24/10/2014 18.00.00,,27
24/10/2014 19.00.00,,29
24/10/2014 20.00.00,,21
24/10/2014 21.00.00,,18
24/10/2014 22.00.00,,10
24/10/2014 23.00.00,,15
25/10/2014 00.00.00,,7
25/10/2014 01.00.00,,8
25/10/2014 02.00.00,,3
25/10/2014 03.00.00,,4
25/10/2014 04.00.00,,8
25/10/2014 05.00.00,,10
25/10/2014 06.00.00,,20
25/10/2014 07.00.00,,22
25/10/2014 08.00.00,,40
25/10/2014 09.00.00,,28
25/10/2014 10.00.00,,22
25/10/2014 11.00.00,,26
25/10/2014 12.00.00,,34
25/10/2014 13.00.00,,28
25/10/2014 14.00.00,,14
25/10/2014 15.00.00,,10
25/10/2014 16.00.00,,11
25/10/2014 17.00.00,,16
25/10/2014 18.00.00,,24
25/10/2014 19.00.00,,24
25/10/2014 20.00.00,,13
25/10/2014 21.00.00,,7
25/10/2014 22.00.00,,10
25/10/2014 23.00.00,,16
26/10/2014 00.00.00,,14
26/10/2014 01.00.00,,17
26/10/2014 02.00.00,,14
26/10/2014 03.00.00,,5
26/10/2014 04.00.00,,4
26/10/2014 05.00.00,,10
26/10/2014 06.00.00,,8
26/10/2014 07.00.00,,21
26/10/2014 08.00.00,,26
26/10/2014 09.00.00,,32
26/10/2014 10.00.00,,24
26/10/2014 11.00.00,,22
26/10/2014 12.00.00,,23
26/10/2014 13.00.00,,19
26/10/2014 14.00.00,,10
26/10/2014 15.00.00,,8
26/10/2014 16.00.00,,7
26/10/2014 17.00.00,,18
26/10/2014 18.00.00,,25
26/10/2014 19.00.00,,27
26/10/2014 20.00.00,,21
26/10/2014 21.00.00,,29
26/10/2014 22.00.00,,29
26/10/2014 23.00.00,,25
27/10/2014 00.00.00,,21
27/10/2014 01.00.00,,10
27/10/2014 02.00.00,,3
27/10/2014 03.00.00,,7
27/10/2014 04.00.00,,3
27/10/2014 05.00.00,,4
27/10/2014 06.00.00,,30
27/10/2014 07.00.00,,104
27/10/2014 08.00.00,,74
27/10/2014 09.00.00,,43
27/10/2014 10.00.00,,33
27/10/2014 11.00.00,,21
27/10/2014 12.00.00,,25
27/10/2014 13.00.00,,21
27/10/2014 14.00.00,,20
27/10/2014 15.00.00,,26
27/10/2014 16.00.00,,32
27/10/2014 17.00.00,,37
27/10/2014 18.00.00,,33
27/10/2014 19.00.00,,34
27/10/2014 20.00.00,,34
27/10/2014 21.00.00,,28
27/10/2014 22.00.00,,37
27/10/2014 23.00.00,,43
28/10/2014 00.00.00,,42
28/10/2014 01.00.00,,20
28/10/2014 02.00.00,,28
28/10/2014 03.00.00,,9
28/10/2014 04.00.00,,4
28/10/2014 05.00.00,,3
28/10/2014 06.00.00,,35
28/10/2014 07.00.00,,55
28/10/2014 08.00.00,,77
28/10/2014 09.00.00,,63
28/10/2014 10.00.00,,26
28/10/2014 11.00.00,,27
28/10/2014 12.00.00,,16
28/10/2014 13.00.00,,24
28/10/2014 14.00.00,,45
28/10/2014 15.00.00,,39
28/10/2014 16.00.00,,41
28/10/2014 17.00.00,,40
28/10/2014 18.00.00,,45
28/10/2014 19.00.00,,46
28/10/2014 20.00.00,,52
28/10/2014 21.00.00,,40
28/10/2014 22.00.00,,29
28/10/2014 23.00.00,,44
29/10/2014 00.00.00,,30
29/10/2014 01.00.00,,19
29/10/2014 02.00.00,,12
29/10/2014 03.00.00,,18
29/10/2014 04.00.00,,4
29/10/2014 05.00.00,,11
29/10/2014 06.00.00,,23
29/10/2014 07.00.00,,67
29/10/2014 08.00.00,,62
29/10/2014 09.00.00,,82
29/10/2014 10.00.00,,46
29/10/2014 11.00.00,,18
29/10/2014 12.00.00,,16
29/10/2014 13.00.00,,14
29/10/2014 14.00.00,,12
29/10/2014 15.00.00,,7
29/10/2014 16.00.00,,7
29/10/2014 17.00.00,,23
29/10/2014 18.00.00,,51
29/10/2014 19.00.00,,55
29/10/2014 20.00.00,,56
29/10/2014 21.00.00,,47
29/10/2014 22.00.00,,21
29/10/2014 23.00.00,,19
30/10/2014 00.00.00,,19
30/10/2014 01.00.00,,16
30/10/2014 02.00.00,,5
30/10/2014 03.00.00,,3
30/10/2014 04.00.00,,17
30/10/2014 05.00.00,,11
30/10/2014 06.00.00,,28
30/10/2014 07.00.00,,90
30/10/2014 08.00.00,,76
30/10/2014 09.00.00,,40
30/10/2014 10.00.00,,57
30/10/2014 11.00.00,,40
30/10/2014 12.00.00,,29
30/10/2014 13.00.00,,29
30/10/2014 14.00.00,,23
30/10/2014 15.00.00,,25
30/10/2014 16.00.00,,28
30/10/2014 17.00.00,,34
30/10/2014 18.00.00,,35
30/10/2014 19.00.00,,33
30/10/2014 20.00.00,,41
30/10/2014 21.00.00,,16
30/10/2014 22.00.00,,11
30/10/2014 23.00.00,,8
31/10/2014 00.00.00,,9
31/10/2014 01.00.00,,8
31/10/2014 02.00.00,,10
31/10/2014 03.00.00,,6
31/10/2014 04.00.00,,3
31/10/2014 05.00.00,,4
31/10/2014 06.00.00,,13
31/10/2014 07.00.00,,47
31/10/2014 08.00.00,,42
31/10/2014 09.00.00,,39
31/10/2014 10.00.00,,22
31/10/2014 11.00.00,,26
31/10/2014 12.00.00,,21
31/10/2014 13.00.00,,21
31/10/2014 14.00.00,,23
31/10/2014 15.00.00,,25
31/10/2014 16.00.00,,27
31/10/2014 17.00.00,,30
31/10/2014 18.00.00,,37
31/10/2014 19.00.00,,50
31/10/2014 20.00.00,,23
31/10/2014 21.00.00,,29
31/10/2014 22.00.00,,33
31/10/2014 23.00.00,,24
01/11/2014 00.00.00,,22
01/11/2014 01.00.00,,6
01/11/2014 02.00.00,,4
01/11/2014 03.00.00,,2
01/11/2014 04.00.00,,3
01/11/2014 05.00.00,,5
01/11/2014 06.00.00,,3
01/11/2014 07.00.00,,11
01/11/2014 08.00.00,,18
01/11/2014 09.00.00,,33
01/11/2014 10.00.00,,25
01/11/2014 11.00.00,,28
01/11/2014 12.00.00,,24
01/11/2014 13.00.00,,24
01/11/2014 14.00.00,,28
01/11/2014 15.00.00,,13
01/11/2014 16.00.00,,15
01/11/2014 17.00.00,,15
01/11/2014 18.00.00,,27
01/11/2014 19.00.00,,29
01/11/2014 20.00.00,,45
01/11/2014 21.00.00,,44
01/11/2014 22.00.00,,27
01/11/2014 23.00.00,,51
02/11/2014 00.00.00,,17
02/11/2014 01.00.00,,17
02/11/2014 02.00.00,,14
02/11/2014 03.00.00,,7
