Stat,Surbo-ENEL,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
23/10/2014 22.00,"0,1","17,6","21,8","13,2",,,
23/10/2014 23.00,"1,2","13,0","17,0",,,,
24/10/2014 0.00,"0,5","10,5","14,9","29,5",,,
24/10/2014 1.00,"0,5","10,0","13,9",,,,
24/10/2014 2.00,"0,7","7,8","11,4","37,6",,,
24/10/2014 3.00,"0,7","8,7","13,3",,,,
24/10/2014 4.00,"0,5","8,7","13,9","27,6",,,
24/10/2014 5.00,"0,4","5,4","8,0",,,,
24/10/2014 6.00,"1,2","10,9","13,5","19,0",,,
24/10/2014 7.00,"0,1","6,6","9,0",,,,
24/10/2014 8.00,"1,5","12,3","14,9","19,8",,,
24/10/2014 9.00,"1,1","15,4","19,5",,,,
24/10/2014 10.00,"0,3","9,4","12,9","11,5",,,
24/10/2014 11.00,"1,0","11,8","15,1",,,,
24/10/2014 12.00,"1,6","9,9","13,4","10,3",,,
24/10/2014 13.00,"0,7","4,6","6,9",,,,
24/10/2014 14.00,"1,3","4,8","7,3","7,1",,,
24/10/2014 15.00,"3,9","5,0","7,3",,,,
24/10/2014 16.00,"1,0","8,9","11,5","3,9",,,
24/10/2014 17.00,"1,7","4,3","6,1",,,,
24/10/2014 18.00,"2,3","4,1","6,0","3,2",,,
24/10/2014 19.00,"2,3","3,7","5,5",,,,
24/10/2014 20.00,"2,0","4,5","6,4","3,9",,,
24/10/2014 21.00,"2,0","5,4","7,3",,,,
24/10/2014 22.00,"1,7","3,6","5,3","7,6",,,
24/10/2014 23.00,"1,5","3,3","5,0",,,,
25/10/2014 0.00,"1,2","7,7","10,0","12,2",,,
25/10/2014 1.00,"1,5","8,8","11,3",,,,
25/10/2014 2.00,,"6,4","8,6","11,5",,,
25/10/2014 3.00,"1,7","6,1","8,7",,,,
25/10/2014 4.00,"1,5","5,1","7,1","16,1",,,
25/10/2014 5.00,"0,7","5,0","6,8",,,,
25/10/2014 6.00,"0,6","6,7","8,7","9,3",,,
25/10/2014 7.00,"0,4","13,6","19,1",,,,
25/10/2014 8.00,"0,7","16,4","24,3","18,8",,,
25/10/2014 9.00,"1,6","8,7","11,5",,,,
25/10/2014 10.00,"1,5","7,2","9,6","11,0",,,
25/10/2014 11.00,"0,4","4,5","6,8",,,,
25/10/2014 12.00,"1,5","4,4","6,6","12,0",,,
25/10/2014 13.00,"0,4","2,7","4,6",,,,
25/10/2014 14.00,"0,1","3,7","5,8","12,2",,,
25/10/2014 15.00,"0,8","2,7","4,9",,,,
25/10/2014 16.00,"0,3","2,5","4,6","10,7",,,
25/10/2014 17.00,,"3,5","5,4",,,,
25/10/2014 18.00,"0,2","3,8","5,6","8,8",,,
25/10/2014 19.00,"0,2","7,0","9,1",,,,
25/10/2014 20.00,"0,1","5,0","7,1","10,3",,,
25/10/2014 21.00,"0,3","5,0","7,2",,,,
25/10/2014 22.00,"0,1","5,1","7,3","6,8",,,
25/10/2014 23.00,"0,5","5,3","7,5",,,,
26/10/2014 0.00,"0,6","6,3","8,9","10,3",,,
26/10/2014 1.00,"0,3","6,7","9,5",,,,
26/10/2014 2.00,"0,1","6,8","9,7","7,3",,,
26/10/2014 3.00,"0,2","7,9","10,5",,,,
26/10/2014 4.00,"0,4","7,3","10,5","13,7",,,
26/10/2014 5.00,"3,5","6,7","8,9",,,,
26/10/2014 6.00,"0,3","7,7","9,8","13,9",,,
26/10/2014 7.00,"0,3","7,6","10,0",,,,
26/10/2014 8.00,"0,2","4,4","6,9","12,2",,,
26/10/2014 9.00,"0,2","5,2","8,0",,,,
26/10/2014 10.00,,"3,5","5,6","10,7",,,
26/10/2014 11.00,"0,3","4,4","6,9",,,,
26/10/2014 12.00,"0,2","4,1","6,6","15,6",,,
26/10/2014 13.00,,"3,7","5,7",,,,
26/10/2014 14.00,"0,1","4,1","6,4","11,5",,,
26/10/2014 15.00,"0,3","4,5","6,7",,,,
26/10/2014 16.00,"0,4","4,2","6,2","6,1",,,
26/10/2014 17.00,,"5,7","8,2",,,,
26/10/2014 18.00,"0,3","6,8","9,6","3,9",,,
26/10/2014 19.00,"0,1","25,2","28,5",,,,
26/10/2014 20.00,"0,3","19,9","22,7","11,2",,,
26/10/2014 21.00,"0,3","14,0","16,7",,,,
26/10/2014 22.00,"1,3","7,7","10,8","19,0",,,
26/10/2014 23.00,,"9,1","12,3",,,,
27/10/2014 0.00,"0,1","11,5","15,3","20,0",,,
27/10/2014 1.00,"0,1","8,6","11,6",,,,
27/10/2014 2.00,,"13,1","16,4","23,2",,,
27/10/2014 3.00,"0,2","15,7","19,8",,,,
27/10/2014 4.00,,"9,5","14,1","14,2",,,
27/10/2014 5.00,"0,1","10,3","15,4",,,,
27/10/2014 6.00,"0,1","13,5","17,9","12,9",,,
27/10/2014 7.00,,"21,3","28,3",,,,
27/10/2014 8.00,,"18,4","29,2","10,3",,,
27/10/2014 9.00,"0,4","7,9","12,8",,,,
27/10/2014 10.00,"0,1","5,1","7,7","12,2",,,
27/10/2014 11.00,"0,4","5,3","8,3",,,,
27/10/2014 12.00,"0,4","7,3","11,5","14,9",,,
27/10/2014 13.00,"0,1","4,0","6,5",,,,
27/10/2014 14.00,"0,1","4,1","6,4","18,6",,,
27/10/2014 15.00,"0,1","4,4","6,6",,,,
27/10/2014 16.00,"0,4","5,7","7,9","11,0",,,
27/10/2014 17.00,"0,2","8,2","10,8",,,,
27/10/2014 18.00,,"10,1","14,0","6,8",,,
27/10/2014 19.00,,"7,9","12,3",,,,
27/10/2014 20.00,"0,2","24,9","31,8","20,0",,,
27/10/2014 21.00,,"38,9","50,2",,,,
27/10/2014 22.00,,"32,7","42,9","35,9",,,
27/10/2014 23.00,,"25,4","33,7",,,,
28/10/2014 0.00,,"17,4","25,2","56,4",,,
28/10/2014 1.00,"0,2","12,8","19,7",,,,
28/10/2014 2.00,"0,1","8,7","13,3","61,8",,,
28/10/2014 3.00,"0,1","8,7","12,4",,,,
28/10/2014 4.00,"0,4","9,1","15,6","50,1",,,
28/10/2014 5.00,"0,2","11,9","18,5",,,,
28/10/2014 6.00,"0,2","20,5","31,5","35,9",,,
28/10/2014 7.00,"0,1","21,5","35,9",,,,
28/10/2014 8.00,"0,4","26,5","60,3","32,7",,,
28/10/2014 9.00,"0,1","19,2","44,4",,,,
28/10/2014 10.00,"1,0","10,5","15,8","44,4",,,
28/10/2014 11.00,"0,9","9,9","15,7",,,,
28/10/2014 12.00,"0,1","7,5","13,2","31,0",,,
28/10/2014 13.00,"1,4","7,7","12,8",,,,
28/10/2014 14.00,"1,6","8,3","12,6","32,5",,,
28/10/2014 15.00,"3,0","8,5","12,0",,,,
28/10/2014 16.00,"1,9","6,8","9,7","17,8",,,
28/10/2014 17.00,"0,3","9,4","14,1",,,,
28/10/2014 18.00,"0,2","10,2","16,7","12,0",,,
28/10/2014 19.00,"0,1","11,1","17,3",,,,
28/10/2014 20.00,"0,6","38,2","48,4","12,2",,,
28/10/2014 21.00,"0,4","39,2","52,9",,,,
28/10/2014 22.00,"0,6","28,8","39,6","52,0",,,
28/10/2014 23.00,"1,2","26,0","36,8",,,,
29/10/2014 0.00,"0,4","21,6","29,1","81,8",,,
29/10/2014 1.00,"0,4","18,3","24,2",,,,
29/10/2014 2.00,,"10,1","14,0","84,0",,,
29/10/2014 3.00,"0,5","10,5","15,1",,,,
29/10/2014 4.00,,"9,9","14,8","75,5",,,
29/10/2014 5.00,"0,1","10,5","16,3",,,,
29/10/2014 6.00,"0,1","14,5","20,7","47,1",,,
29/10/2014 7.00,"0,1","20,1","30,2",,,,
29/10/2014 8.00,"0,3","18,5","25,6","34,9",,,
29/10/2014 9.00,"1,6","17,3","25,1",,,,
29/10/2014 10.00,"2,8","6,4","9,3","50,8",,,
29/10/2014 11.00,"1,3","6,5","9,4",,,,
29/10/2014 12.00,"2,9","13,7","18,9","29,1",,,
29/10/2014 13.00,"2,2","6,8","9,5",,,,
29/10/2014 14.00,"4,1","10,6","14,3","15,1",,,
29/10/2014 15.00,"3,1","9,5","12,5",,,,
29/10/2014 16.00,"0,5","10,0","13,1","9,0",,,
29/10/2014 17.00,"0,6",,,,,,
29/10/2014 18.00,,"14,2","16,9","9,0",,,
29/10/2014 19.00,,"49,4","59,8",,,,
29/10/2014 20.00,,"46,2","60,8","21,0",,,
29/10/2014 21.00,,"42,2","56,0",,,,
29/10/2014 22.00,,"31,7","43,6","75,5",,,
29/10/2014 23.00,,"23,6","28,7",,,,
30/10/2014 0.00,,"15,8","23,5","110,6",,,
30/10/2014 1.00,,"11,9","15,1",,,,
30/10/2014 2.00,,"10,8","15,9","110,1",,,
30/10/2014 3.00,,"7,5","10,1",,,,
30/10/2014 4.00,,"6,8","9,6","92,6",,,
30/10/2014 5.00,,"8,1","10,4",,,,
30/10/2014 6.00,,"11,0","13,1","68,9",,,
30/10/2014 7.00,,"17,7","20,4",,,,
30/10/2014 8.00,,"22,6","33,2","56,4",,,
30/10/2014 9.00,,"15,3","21,8",,,,
30/10/2014 10.00,,"10,2","14,2","41,0",,,
30/10/2014 11.00,"0,2","7,0","9,3",,,,
30/10/2014 12.00,,"6,5","8,7","29,1",,,
30/10/2014 13.00,,"10,4","13,7",,,,
30/10/2014 14.00,,"7,1","9,2","20,0",,,
30/10/2014 15.00,"1,9","14,4","17,9",,,,
30/10/2014 16.00,"2,3","7,7","9,5","11,0",,,
30/10/2014 17.00,"1,7","9,0","11,0",,,,
30/10/2014 18.00,"1,8","14,5","17,6","6,1",,,
30/10/2014 19.00,"0,4","20,5","23,5",,,,
30/10/2014 20.00,"0,5","18,9","22,3","18,1",,,
30/10/2014 21.00,"0,1","27,3","31,2",,,,
30/10/2014 22.00,"0,2","23,1","26,0","17,1",,,
30/10/2014 23.00,,"10,3","11,9",,,,
31/10/2014 0.00,"0,4","5,9","7,3","19,8",,,
31/10/2014 1.00,"0,5",,,,,,
31/10/2014 2.00,,,,,,,
31/10/2014 3.00,,,,,,,
31/10/2014 4.00,,,,,,,
31/10/2014 5.00,,,,,,,
31/10/2014 6.00,,,,,,,
31/10/2014 7.00,,,,,,,
31/10/2014 8.00,,,,,,,
31/10/2014 9.00,,,,,,,
31/10/2014 10.00,,,,,,,
31/10/2014 11.00,,,,,,,
31/10/2014 12.00,,,,,,,
31/10/2014 13.00,,,,,,,
31/10/2014 14.00,,,,,,,
31/10/2014 15.00,,,,,,,
31/10/2014 16.00,,,,,,,
31/10/2014 17.00,"7,6","6,4","3,3",,,,
31/10/2014 18.00,"5,9","6,1","5,2","3,4",,,
31/10/2014 19.00,"4,4","4,2","4,8",,,,
31/10/2014 20.00,"3,9","5,6","6,7","9,8",,,
31/10/2014 21.00,"2,6","7,0","8,1",,,,
31/10/2014 22.00,"2,1","6,9","8,1","12,2",,,
31/10/2014 23.00,"2,6","6,5","7,9",,,,
01/11/2014 0.00,"2,6","8,2","9,9","18,1",,,
01/11/2014 1.00,"2,7","8,2","9,7",,,,
01/11/2014 2.00,"2,5","12,0","14,1","10,3",,,
01/11/2014 3.00,"2,4","11,0","13,3",,,,
01/11/2014 4.00,"2,6","11,3","13,2","22,0",,,
01/11/2014 5.00,"1,6","9,5","11,5",,,,
01/11/2014 6.00,"2,2","11,0","13,4","19,3",,,
01/11/2014 7.00,"1,9","9,1","12,0",,,,
01/11/2014 8.00,"4,2","8,4","11,4","29,1",,,
01/11/2014 9.00,"1,8","6,7","9,2",,,,
01/11/2014 10.00,"2,4","7,6","9,9","27,8",,,
01/11/2014 11.00,"2,2","5,6","7,9",,,,
01/11/2014 12.00,"2,0","5,3","7,4","20,0",,,
01/11/2014 13.00,"1,8","4,7","6,4",,,,
01/11/2014 14.00,"1,0","4,5","6,4","22,7",,,
01/11/2014 15.00,"2,3","4,4","6,1",,,,
01/11/2014 16.00,"2,4","5,5","7,0","13,9",,,
01/11/2014 17.00,"1,9","7,9","10,0",,,,
01/11/2014 18.00,"1,3","10,1","12,6","11,0",,,
01/11/2014 19.00,"1,2","11,2","14,5",,,,
01/11/2014 20.00,"0,9","7,9","10,7","14,2",,,
01/11/2014 21.00,"0,5","27,2","31,9",,,,
01/11/2014 22.00,"0,7","34,5","43,2","20,0",,,
01/11/2014 23.00,"0,9","40,4","53,4",,,,
02/11/2014 0.00,"0,4","28,0","37,5","32,7",,,
02/11/2014 1.00,"0,9",,,,,,
02/11/2014 2.00,,"15,7","22,3","45,4",,,
02/11/2014 3.00,"0,7","9,3","12,0",,,,
02/11/2014 4.00,"0,1","7,2","9,3","45,7",,,
02/11/2014 5.00,"0,7","6,3","8,0",,,,
02/11/2014 6.00,"1,7","6,1","7,8","43,0",,,
02/11/2014 7.00,"0,8","6,9","8,8",,,,
02/11/2014 8.00,"0,6","7,0","9,2","36,6",,,
02/11/2014 9.00,,"7,0","9,4",,,,
02/11/2014 10.00,"5,2","7,3","9,8","47,1",,,
02/11/2014 11.00,"1,9","8,9","11,3",,,,
02/11/2014 12.00,"0,3","6,0","8,2","36,6",,,
02/11/2014 13.00,"2,0","6,3","8,3",,,,
02/11/2014 14.00,"2,0","6,0","7,9","19,8",,,
02/11/2014 15.00,"2,4","6,6","8,4",,,,
02/11/2014 16.00,"1,9","8,1","10,4","11,7",,,
02/11/2014 17.00,"1,3","9,6","12,5",,,,
02/11/2014 18.00,"1,2","17,7","20,3","7,3",,,
02/11/2014 19.00,"0,6","35,9","39,8",,,,
02/11/2014 20.00,"0,2","28,4","33,2","21,0",,,
02/11/2014 21.00,"1,0","31,7","37,4",,,,
02/11/2014 22.00,"0,8","41,2","51,5","53,5",,,
02/11/2014 23.00,"1,2","42,8","53,2",,,,
03/11/2014 0.00,"0,4","29,5","35,6","53,7",,,
03/11/2014 1.00,"0,7","23,2","31,9",,,,
03/11/2014 2.00,"0,9","15,6","24,3","65,0",,,
03/11/2014 3.00,"0,6","14,0","20,2",,,,
03/11/2014 4.00,"1,7","14,5","20,9","49,3",,,
03/11/2014 5.00,"0,3","16,5","24,5",,,,
03/11/2014 6.00,"0,8","26,9","40,5","54,2",,,
03/11/2014 7.00,"0,9","32,7","47,3",,,,
03/11/2014 8.00,"1,1","47,5","95,3","56,7",,,
03/11/2014 9.00,"0,7","45,9","76,1",,,,
03/11/2014 10.00,"1,6","24,4","34,7","70,8",,,
03/11/2014 11.00,"6,3","13,6","18,6",,,,
03/11/2014 12.00,"1,7","9,8","13,2","37,1",,,
03/11/2014 13.00,"1,4","8,7","11,5",,,,
03/11/2014 14.00,"2,0","7,3","9,6","20,0",,,
03/11/2014 15.00,"0,7","6,5","8,5",,,,
03/11/2014 16.00,"1,5","5,2","6,8","11,7",,,
03/11/2014 17.00,"1,6","11,7","13,2",,,,
03/11/2014 18.00,"0,9","33,0","37,8","12,5",,,
03/11/2014 19.00,"0,5","46,3","60,9",,,,
03/11/2014 20.00,"0,5","51,5","70,0","25,2",,,
03/11/2014 21.00,"0,1","48,0","78,7",,,,
03/11/2014 22.00,"0,7","56,3","85,0","29,8",,,
03/11/2014 23.00,"1,2","38,8","53,2",,,,
04/11/2014 0.00,"0,8","19,3","27,7","43,7",,,
04/11/2014 1.00,"1,2",,,,,,
04/11/2014 2.00,,"14,0","20,9","60,3",,,
04/11/2014 3.00,"0,7","9,7","14,1",,,,
04/11/2014 4.00,"0,4","9,0","12,5","55,9",,,
04/11/2014 5.00,"0,6","7,9","11,0",,,,
04/11/2014 6.00,"0,6","10,6","14,2","39,6",,,
04/11/2014 7.00,"0,8","12,2","15,7",,,,
04/11/2014 8.00,"0,3","16,4","20,2","28,3",,,
04/11/2014 9.00,"0,9","22,3","28,8",,,,
04/11/2014 10.00,"1,3","13,2","17,4","24,4",,,
04/11/2014 11.00,"1,4","8,2","11,0",,,,
04/11/2014 12.00,"0,8","7,3","9,4","17,1",,,
04/11/2014 13.00,"1,5","6,0","8,5",,,,
04/11/2014 14.00,"2,5","4,1","6,2","15,4",,,
04/11/2014 15.00,"1,5","5,1","7,1",,,,
04/11/2014 16.00,"2,2","5,0","6,8","8,8",,,
04/11/2014 17.00,"1,1","11,4","13,6",,,,
04/11/2014 18.00,"1,8","21,5","24,8","15,1",,,
04/11/2014 19.00,"2,8","27,2","32,3",,,,
04/11/2014 20.00,"1,1","29,3","34,9","17,1",,,
04/11/2014 21.00,"1,0","25,7","30,0",,,,
04/11/2014 22.00,"0,8","17,5","20,7","27,8",,,
04/11/2014 23.00,"1,2","14,3","18,0",,,,
05/11/2014 0.00,"0,7","10,5","13,4","34,2",,,
05/11/2014 1.00,"1,0","10,4","12,6",,,,
05/11/2014 2.00,"1,1","6,9","9,1","32,7",,,
05/11/2014 3.00,"1,3","6,3","8,1",,,,
05/11/2014 4.00,"1,1","4,7","6,4","17,6",,,
05/11/2014 5.00,"1,6","3,8","5,5",,,,
05/11/2014 6.00,"1,5","3,8","5,6","22,2",,,
05/11/2014 7.00,"1,5","5,4","7,3",,,,
05/11/2014 8.00,"2,1","11,8","14,2","14,9",,,
05/11/2014 9.00,"0,2","11,6","14,3",,,,
05/11/2014 10.00,"0,3","6,4","8,7","22,0",,,
05/11/2014 11.00,"0,6","4,4","6,2",,,,
05/11/2014 12.00,"1,5","5,0","7,0","12,9",,,
05/11/2014 13.00,"0,6","5,9","8,0",,,,
05/11/2014 14.00,"0,5","5,9","7,9","7,8",,,
05/11/2014 15.00,"0,7","5,6","7,5",,,,
05/11/2014 16.00,"0,3","6,0","7,9","17,8",,,
05/11/2014 17.00,"0,8","7,0","8,7",,,,
05/11/2014 18.00,"0,3","7,2","9,1","21,7",,,
05/11/2014 19.00,"1,5","6,9","8,5",,,,
05/11/2014 20.00,"1,3","6,1","7,9","27,6",,,
05/11/2014 21.00,"1,0","4,9","6,8",,,,
05/11/2014 22.00,"1,7","3,8","5,5","31,5",,,
05/11/2014 23.00,"1,2","2,3","3,8",,,,
06/11/2014 0.00,"1,4","2,1","3,5","30,5",,,
06/11/2014 1.00,"0,8",,,,,,
06/11/2014 2.00,,"1,6","3,0","37,9",,,
06/11/2014 3.00,"1,4","1,5","3,0",,,,
06/11/2014 4.00,"0,9","1,3","2,7","36,6",,,
06/11/2014 5.00,"0,7","1,5","2,9",,,,
06/11/2014 6.00,"0,6","1,7","3,2","42,5",,,
06/11/2014 7.00,"0,7","2,7","3,9",,,,
06/11/2014 8.00,"1,0","4,5","6,2","46,4",,,
06/11/2014 9.00,"1,3","6,0","7,9",,,,
06/11/2014 10.00,"0,5","5,0","6,9","45,7",,,
06/11/2014 11.00,"3,4","4,6","6,5",,,,
06/11/2014 12.00,"0,8","4,7","6,8","23,7",,,
06/11/2014 13.00,"0,6","5,1","7,0",,,,
06/11/2014 14.00,"0,3","5,4","7,4","36,9",,,
06/11/2014 15.00,"0,3","4,7","6,5",,,,
06/11/2014 16.00,"1,6","5,4","6,9","54,9",,,
06/11/2014 17.00,"1,5","5,4","7,0",,,,
06/11/2014 18.00,"1,2","5,1","6,6","52,7",,,
06/11/2014 19.00,"0,3","4,6","6,1",,,,
06/11/2014 20.00,"0,4","4,5","6,0","59,1",,,
06/11/2014 21.00,"1,5","3,3","4,9",,,,
06/11/2014 22.00,"1,4","3,2","4,6","56,4",,,
06/11/2014 23.00,"1,8","2,9","4,2",,,,
07/11/2014 0.00,"0,8","2,6","4,2","45,7",,,
07/11/2014 1.00,"1,4","2,6","4,1",,,,
07/11/2014 2.00,"2,0","3,6","5,2","28,3",,,
07/11/2014 3.00,"1,9","2,6","4,1",,,,
07/11/2014 4.00,"1,7","2,5","3,9","15,1",,,
07/11/2014 5.00,"1,6","1,8","3,3",,,,
07/11/2014 6.00,"1,4","1,7","3,1","30,8",,,
07/11/2014 7.00,"1,5","2,7","4,3",,,,
07/11/2014 8.00,"1,3","5,0","6,9","53,2",,,
07/11/2014 9.00,"1,6","6,6","8,4",,,,
07/11/2014 10.00,"1,8","5,4","7,2","64,0",,,
07/11/2014 11.00,"0,3","4,6","6,8",,,,
07/11/2014 12.00,"1,0","4,0","6,1","69,1",,,
07/11/2014 13.00,"1,5","4,2","6,1",,,,
07/11/2014 14.00,"0,9","4,4","6,1","36,6",,,
07/11/2014 15.00,"1,1","6,5","8,3",,,,
07/11/2014 16.00,"1,4","13,6","16,5","19,8",,,
07/11/2014 17.00,"0,8","11,8","15,2",,,,
07/11/2014 18.00,"0,4","5,5","8,1","24,4",,,
07/11/2014 19.00,"0,5","4,8","6,8",,,,
07/11/2014 20.00,"1,4","4,4","6,2","28,8",,,
07/11/2014 21.00,"1,0","3,0","4,4",,,,
07/11/2014 22.00,"1,1","2,7","4,0","24,4",,,
07/11/2014 23.00,"1,4","2,4","4,0",,,,
08/11/2014 0.00,"1,0","2,0","3,6","23,2",,,
08/11/2014 1.00,"1,2",,,,,,
08/11/2014 2.00,,"2,1","3,6","23,7",,,
08/11/2014 3.00,"0,8","2,3","3,9",,,,
08/11/2014 4.00,"1,7","3,4","5,2","19,8",,,
08/11/2014 5.00,"1,4","6,0","8,0",,,,
08/11/2014 6.00,"2,0","4,7","6,7","15,4",,,
08/11/2014 7.00,"1,7","5,6","7,9",,,,
08/11/2014 8.00,"1,3","6,2","8,4","17,8",,,
08/11/2014 9.00,"0,4","6,3","8,9",,,,
08/11/2014 10.00,"0,5","3,5","5,1","24,7",,,
08/11/2014 11.00,"2,6","3,3","5,3",,,,
08/11/2014 12.00,"0,5","3,6","5,5","27,6",,,
08/11/2014 13.00,"0,4","3,9","5,7",,,,
08/11/2014 14.00,"1,0","4,8","6,6","30,3",,,
08/11/2014 15.00,"0,7","5,2","7,3",,,,
08/11/2014 16.00,"1,0","6,0","8,1","35,2",,,
08/11/2014 17.00,"1,9","9,5","13,3",,,,
08/11/2014 18.00,"1,8","13,4","20,2","48,1",,,
08/11/2014 19.00,"1,9","11,2","21,3",,,,
08/11/2014 20.00,"1,4","8,7","21,2","76,2",,,
08/11/2014 21.00,"1,7","6,7","19,7",,,,
08/11/2014 22.00,"1,9","13,8","29,8","69,1",,,
08/11/2014 23.00,"1,5","34,8","74,2",,,,
09/11/2014 0.00,"1,7","40,4","73,3","60,3",,,
09/11/2014 1.00,"1,3","31,2","52,0",,,,
09/11/2014 2.00,"1,4","37,0","73,6","64,5",,,
09/11/2014 3.00,"1,9","27,3","45,9",,,,
09/11/2014 4.00,"1,6","22,5","34,9","42,7",,,
09/11/2014 5.00,"0,8","21,1","46,9",,,,
09/11/2014 6.00,"1,1","19,1","49,5","43,7",,,
09/11/2014 7.00,"1,6","20,8","40,8",,,,
09/11/2014 8.00,"1,1","25,4","45,1","25,2",,,
09/11/2014 9.00,"0,9","16,1","25,0",,,,
09/11/2014 10.00,"2,8","4,5","7,3","42,7",,,
09/11/2014 11.00,"0,8","2,2","4,0",,,,
09/11/2014 12.00,"1,4","1,8","3,6","47,1",,,
09/11/2014 13.00,"1,3","1,7","3,3",,,,
09/11/2014 14.00,"0,9","1,6","3,1","35,2",,,
09/11/2014 15.00,"1,3","1,5","3,0",,,,
09/11/2014 16.00,"1,1","2,5","3,9","27,6",,,
09/11/2014 17.00,"1,2","10,6","13,9",,,,
09/11/2014 18.00,"1,5","19,4","25,4","38,6",,,
09/11/2014 19.00,"1,7","25,6","36,0",,,,
09/11/2014 20.00,"1,0","29,1","34,8","56,9",,,
09/11/2014 21.00,"1,0","23,8","28,3",,,,
09/11/2014 22.00,"1,8","26,2","32,8","70,8",,,
09/11/2014 23.00,"1,9","29,6","33,7",,,,
10/11/2014 0.00,"1,8","22,1","26,3","78,6",,,
10/11/2014 1.00,"0,8",,,,,,
10/11/2014 2.00,,"11,7","15,8","98,4",,,
10/11/2014 3.00,"1,6","11,0","18,3",,,,
10/11/2014 4.00,"1,5","9,0","16,9","85,0",,,
10/11/2014 5.00,"0,8","9,1","12,1",,,,
10/11/2014 6.00,"0,3","14,5","19,2","53,5",,,
10/11/2014 7.00,"1,1","19,3","27,7",,,,
10/11/2014 8.00,"1,4","31,3","42,9","44,9",,,
10/11/2014 9.00,"1,3","26,9","37,2",,,,
10/11/2014 10.00,"0,5","15,4","21,6","52,7",,,
10/11/2014 11.00,"0,2","7,1","9,9",,,,
10/11/2014 12.00,"0,6","5,4","8,1","32,7",,,
10/11/2014 13.00,"0,7","4,4","6,9",,,,
10/11/2014 14.00,"1,2","9,9","14,8","33,2",,,
10/11/2014 15.00,"1,2","5,0","7,1",,,,
10/11/2014 16.00,"1,3","7,6","9,9","28,6",,,
10/11/2014 17.00,"1,1","17,1","19,7",,,,
10/11/2014 18.00,"0,4","35,0","39,4","35,4",,,
10/11/2014 19.00,"1,1","33,2","42,4",,,,
10/11/2014 20.00,"1,4","31,6","38,5","49,3",,,
10/11/2014 21.00,"0,6","42,9","53,4",,,,
10/11/2014 22.00,"0,7","39,1","52,6","57,4",,,
10/11/2014 23.00,"0,7","25,9","38,6",,,,
11/11/2014 0.00,"0,1","14,6","24,0","58,6",,,
11/11/2014 1.00,"0,2","11,0","19,1",,,,
11/11/2014 2.00,"1,2","9,1","14,5","58,4",,,
11/11/2014 3.00,"0,3","6,4","9,4",,,,
11/11/2014 4.00,"1,3","6,8","9,9","61,1",,,
11/11/2014 5.00,"0,3","5,8","9,3",,,,
11/11/2014 6.00,"0,9","7,6","11,7","51,3",,,
11/11/2014 7.00,"1,1","12,1","17,3",,,,
11/11/2014 8.00,"1,1","15,2","20,7","52,0",,,
11/11/2014 9.00,"1,2","16,2","22,1",,,,
11/11/2014 10.00,"1,4","13,0","17,8","45,7",,,
11/11/2014 11.00,"1,3","5,9","8,2",,,,
11/11/2014 12.00,"1,1","4,5","6,7","47,1",,,
11/11/2014 13.00,"2,0","4,3","6,2",,,,
11/11/2014 14.00,"0,4","6,1","8,1","35,4",,,
11/11/2014 15.00,"1,7","6,0","8,0",,,,
11/11/2014 16.00,"1,0","6,9","8,8","38,6",,,
11/11/2014 17.00,"1,4","9,4","11,5",,,,
11/11/2014 18.00,"1,0","11,9","13,9","36,6",,,
11/11/2014 19.00,"0,9","12,3","14,6",,,,
11/11/2014 20.00,"2,1","11,3","13,7","43,7",,,
11/11/2014 21.00,"1,6","11,1","13,7",,,,
11/11/2014 22.00,"1,6","9,6","12,4","50,8",,,
11/11/2014 23.00,"1,2","6,4","9,1",,,,
12/11/2014 0.00,"1,7","5,1","8,0","48,4",,,
12/11/2014 1.00,"2,0",,,,,,
12/11/2014 2.00,,"4,6","6,4","50,5",,,
12/11/2014 3.00,"2,9","4,4","6,1",,,,
12/11/2014 4.00,"2,1","4,8","6,6","40,8",,,
12/11/2014 5.00,"1,3","3,0","4,7",,,,
12/11/2014 6.00,"1,9","2,5","4,1","49,1",,,
12/11/2014 7.00,"1,5","3,3","5,0",,,,
12/11/2014 8.00,"1,8","4,6","6,3","43,7",,,
12/11/2014 9.00,"1,7","5,9","7,8",,,,
12/11/2014 10.00,"1,6","8,1","9,8","49,6",,,
12/11/2014 11.00,"1,8","8,4","10,2",,,,
12/11/2014 12.00,"1,1","12,0","14,1","62,5",,,
12/11/2014 13.00,"1,4","9,6","12,3",,,,
12/11/2014 14.00,"1,3","11,9","16,0","60,3",,,
12/11/2014 15.00,"0,8","9,0","12,2",,,,
12/11/2014 16.00,"1,1","9,0","11,8","40,5",,,
12/11/2014 17.00,"1,4","6,1","8,6",,,,
12/11/2014 18.00,"2,0","10,4","12,8","50,5",,,
12/11/2014 19.00,"1,8","9,7","14,3",,,,
12/11/2014 20.00,"1,9","12,0","16,2","55,9",,,
12/11/2014 21.00,"2,2","11,4","16,0",,,,
12/11/2014 22.00,"2,7","13,8","17,2","54,0",,,
12/11/2014 23.00,"1,1","14,5","19,5",,,,
13/11/2014 0.00,,"13,8","19,2","46,2",,,
