"NetC","SIMAGE Brindisi","","","","",""
"Stat","MESAGNE 2","","","","",""
"Parm","NOX","NO2","CO","O3","BENZENE","TOLUENE"
"PtId","1","3","4","5","6","7"
"Unit","ug/m3 293K","ug/m3 293K","mg/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3 293K"
"Field","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-05-03 06:00:00","54.9352972","43.56373456","0.52362556","70.320957","0.9024858","1.65521835"
"2013-05-03 07:00:00","66.23517896","51.44125104","0.63918191","55.1476254","1.3873914","3.3328107"
"2013-05-03 08:00:00","51.36926424","42.63962672","0.66988316","68.15979345","1.9593522","10.8796626"
"2013-05-03 09:00:00","48.46533776","39.38178904","0.60259276","65.4471321","1.10197035","3.5830944"
"2013-05-03 10:00:00","49.95880096","39.03164448","0.57080457","67.1215755","1.1812455","4.82947875"
"2013-05-03 11:00:00","43.46356488","34.13637","0.52206446","73.8551793","0.94087755","2.87927955"
"2013-05-03 12:00:00","36.33863072","29.72907616","0.5310536","87.810324","1.16166825","2.63041965"
"2013-05-03 13:00:00","30.44322728","26.8198152","0.51878499","90.43734","0.9618786","2.38908555"
"2013-05-03 14:00:00","29.42445632","27.0143612","0.49997723","87.77052375","0.67930515","2.0474244"
"2013-05-03 15:00:00","29.6734752","28.25052656","0.51198954","88.14757875","0.73432485","2.23002675"
"2013-05-03 16:00:00","29.13134672","27.58339152","0.5167707","86.59068075","0.9197748","2.5101594"
"2013-05-03 17:00:00","32.61112936","31.58493984","0.52022726","86.92544175","0.77246235","1.64077695"
"2013-05-03 18:00:00","36.45143872","36.56330984","0.5057265","80.42856465","0.82117665","1.97394615"
"2013-05-03 19:00:00","40.23341296","42.0640956","0.52834731","74.65140375","0.87121305","1.8759582"
"2013-05-03 20:00:00","78.12388024","69.53890464","0.66180272","49.64559495","1.29967515","3.0092013"
"2013-05-03 21:00:00","91.88611208","71.35549584","0.63489471","35.41454175","1.82129445","5.84775"
"2013-05-03 22:00:00","48.63718832","41.72934264","0.54666227","59.86282785","1.1917206","2.66906565"
"2013-05-03 23:00:00","39.33398904","34.17606312","0.51969369","65.88086505","1.0122201","2.29613175"
"2013-05-04 00:00:00","35.16678504","30.94822472","0.50220937","72.77714115","0.90975735","1.7041869"
"2013-05-04 01:00:00","36.64990432","32.70969296","0.5145374","61.31423025","0.91585935","1.5822486"
"2013-05-04 02:00:00","36.36520752","30.3167676","0.54676013","43.4672196","1.6341156","2.2226535"
"2013-05-04 03:00:00","46.32791296","39.11026592","","33.7493352","1.66223565","2.46932685"
"2013-05-04 04:00:00","38.44167776","30.28841264","0.64293554","43.3271706","1.73322225","2.893365"
"2013-05-04 05:00:00","67.9705484","36.83892464","0.70985081","27.8869479","3.052017","4.4911737"
"2013-05-04 06:00:00","90.40626232","40.43281544","0.89668769","22.9881057","2.8066149","5.8512078"
"2013-05-04 07:00:00","85.98357688","50.29502616","0.75060834","47.9025834","2.75286645","8.13391515"
"2013-05-04 08:00:00","58.47085288","41.82199816","0.72782909","67.03114215","2.09568105","4.821597"
"2013-05-04 09:00:00","47.78118592","41.0062816","0.64783437","90.9990123","2.1681423","3.09406995"
"2013-05-04 10:00:00","44.91033704","39.37928432","0.63829185","106.63612155","1.66345605","2.5590771"
"2013-05-04 11:00:00","33.25115224","31.42567024","0.62580655","113.55813315","1.45649655","2.045187"
"2013-05-04 12:00:00","42.20160664","42.08682928","0.57285846","143.63606985","1.7086617","3.8914488"
"2013-05-04 13:00:00","37.91442464","38.74144112","0.51582239","154.8012669","1.21373865","2.29541985"
"2013-05-04 14:00:00","26.90962184","26.80926096","0.48737309","139.1878383","1.16400735","1.51955055"
"2013-05-04 15:00:00","20.87934592","20.1801084","0.46496898","129.5430507","0.8040402","1.1055807"
"2013-05-04 16:00:00","21.81769816","21.00288024","0.47950934","121.31241885","0.747495","0.8089218"
"2013-05-04 17:00:00","32.76284656","29.6569364","0.51892362","108.8981124","0.76188555","1.45436085"
"2013-05-04 18:00:00","33.729114","30.40609624","0.50614124","105.66176355","0.82087155","2.11317345"
"2013-05-04 19:00:00","58.49742968","49.10935672","0.61245099","82.44427275","0.97718445","2.1157668"
"2013-05-04 20:00:00","59.57262376","53.03549576","0.73480278","78.99882795","1.9731834","3.40527195"
"2013-05-04 21:00:00","41.93572392","41.93604896","0.70340953","80.7438744","2.39884875","4.7417625"
"2013-05-04 22:00:00","34.74788496","35.47549656","0.61294495","77.9195928","1.76474925","2.28636855"
"2013-05-04 23:00:00","30.08266232","30.72532376","0.59943095","75.34362885","1.4906169","2.1688542"
"2013-05-05 00:00:00","36.470922","37.82301192","0.60190075","69.4041348","1.78397055","2.49353145"
"2013-05-05 01:00:00","29.21174632","29.25650624","0.62596382","66.73544325","1.95411465","2.41603605"
"2013-05-05 02:00:00","31.70518552","32.68129976","0.63540848","72.1749504","1.55199285","1.96682715"
"2013-05-05 03:00:00","26.11262376","25.96947232","0.610693","70.0361109","2.08764675","2.2178736"
"2013-05-05 04:00:00","28.4134672","29.28891464","0.54889441","70.4501931","1.24119765","1.61769105"
"2013-05-05 05:00:00","36.20633944","37.32044272","0.62157876","59.92172025","1.4893965","1.93245255"
"2013-05-05 06:00:00","36.10387536","36.84703152","0.62865148","60.55573125","1.76169825","2.57641695"
"2013-05-05 07:00:00","43.56729088","40.76877296","0.71158899","50.94406065","1.8382275","3.82824225"
"2013-05-05 08:00:00","31.95680472","29.88553512","0.64441626","68.6692965","2.40851025","2.9901834"
"2013-05-05 09:00:00","22.37539032","21.75269016","0.53741567","97.37836395","1.1942631","2.2723848"
"2013-05-05 10:00:00","20.42084832","20.98666648","0.53229899","106.5039528","0.9673704","1.3888152"
"2013-05-05 11:00:00","18.22768107","18.28977518","0.49563061","106.3025376","0.8250921","1.09261395"
"2013-05-05 12:00:00","16.04422487","15.74932564","0.48847868","109.1051136","0.7214598","0.9720486"
"2013-05-05 13:00:00","16.13955337","14.63311725","0.47237721","106.93792515","0.6058269","0.88565445"
"2013-05-05 14:00:00","12.78946742","12.15184219","0.46741897","114.23679225","0.5536548","0.6456933"
"2013-05-05 15:00:00","14.00602905","13.03621676","0.47745428","118.25228835","0.58757175","0.6637959"
"2013-05-05 16:00:00","12.90619502","11.56982557","0.48502212","111.86046795","0.5248737","0.63832005"
"2013-05-05 17:00:00","14.53584234","12.71764697","0.49523568","108.19106445","0.5370777","0.43075035"
"2013-05-05 18:00:00","25.79098712","21.82077648","0.51048786","94.5182322","0.62743815","0.8126847"
"2013-05-05 19:00:00","38.38848592","31.98387864","0.57066593","79.6571979","0.8012943","1.3096926"
"2013-05-05 20:00:00","28.53214504","27.10667256","0.47212091","91.7514465","0.8923158","1.6753041"
"2013-05-05 21:00:00","31.23437464","30.74316272","0.466233","76.8106122","0.60628455","1.27536885"
"2013-05-05 22:00:00","32.20903576","31.63807432","0.46684579","64.43488905","0.6949161","1.0789353"
"2013-05-05 23:00:00","56.3626052","30.50412448","0.47840259","64.2204066","0.72730755","1.13634495"
"2013-05-06 00:00:00","31.29922968","29.16247408","0.49114653","57.2936469","0.7949889","1.5358734"
"2013-05-06 01:00:00","20.45004456","20.79617392","0.48134655","65.8774935","0.8354655","1.4219694"
"2013-05-06 02:00:00","20.59789952","21.2476736","0.51532843","56.42935305","0.9698112","1.5770619"
"2013-05-06 03:00:00","80.50709264","40.10100696","","45.73599345","0.839025","1.54304325"
"2013-05-06 04:00:00","23.669126","20.17454448","0.48114966","57.3518211","0.7926498","0.96020055"
"2013-05-06 05:00:00","27.7338468","23.49549728","0.49509704","65.12503935","0.60933555","0.75842775"
"2013-05-06 06:00:00","30.25323184","23.95118424","0.51350987","65.5614855","0.6434559","1.21343355"
"2013-05-06 07:00:00","43.62826456","28.31381376","0.52352654","65.74959405","0.7723098","1.2660633"
"2013-05-06 08:00:00","42.99793552","27.3300324","0.59362342","72.7507473","1.2745044","2.96236845"
"2013-05-06 09:00:00","32.01513984","22.27741944","0.51827122","87.9920286","0.87324705","1.65226905"
"2013-05-06 10:00:00","26.22547","18.1232113","0.52771471","96.51971595","0.8584497","1.8017172"
"2013-05-06 11:00:00","24.62889264","16.70173682","0.50675403","106.95484275","0.84029625","2.76496875"
"2013-05-06 12:00:00","17.36065408","11.08579894","0.48357985","123.4113384","0.543078","0.91311345"
"2013-05-06 13:00:00","13.78748936","9.7281279","0.48251271","127.21741935","0.5170428","0.88534935"
"2013-05-06 14:00:00","15.52608434","11.3359937","0.47065884","130.91794485","0.4260213","0.91453725"
"2013-05-06 15:00:00","9.49709711","6.52864637","0.48061609","126.5868198","0.4277502","0.69679755"
"2013-05-06 16:00:00","18.93712676","13.95923285","0.49677697","116.91208725","0.5122629","0.692577"
"2013-05-06 17:00:00","18.5383065","14.106497","0.49594633","114.3259089","0.65388015","1.21302675"
"2013-05-06 18:00:00","29.06001","22.84539816","0.52759705","107.23506045","0.79168365","2.380797"
"2013-05-06 19:00:00","27.98026536","20.49763424","0.52005018","105.5272806","0.78863265","1.975014"
"2013-05-06 20:00:00","44.45573992","37.74760264","0.54385579","85.1116077","0.79422615","1.71125505"
"2013-05-06 21:00:00","30.96526064","27.14242696","0.52508764","79.2755943","0.6584058","1.8801279"
"2013-05-06 22:00:00","26.81884008","24.30542048","0.4964997","73.1716524","0.60353865","1.0517814"
"2013-05-06 23:00:00","23.83514496","22.01451944","0.48863712","68.82628305","0.622404","0.87039945"
"2013-05-07 00:00:00","24.0076456","23.22556112","0.47101416","72.988272","0.69222105","0.9119439"
"2013-05-07 01:00:00","23.49144384","24.37419512","0.47423422","67.9797846","0.7176969","0.9840492"
"2013-05-07 02:00:00","22.6756508","23.80434264","0.46822865","71.61944265","0.73224","1.08305415"
"2013-05-07 03:00:00","21.42277456","22.57789024","0.45603925","69.87301965","0.7138323","0.96477705"
"2013-05-07 04:00:00","21.3138288","22.687314","0.44507427","70.51584855","1.0297125","0.9035028"
"2013-05-07 05:00:00","24.01865872","25.81303248","0.45030978","76.10216775","0.7538004","0.92216475"
"2013-05-07 06:00:00","28.9458636","31.77912256","0.46886124","74.9938056","0.766818","1.2233493"
"2013-05-07 07:00:00","31.22722376","33.69051072","0.53680288","71.4969696","0.97118415","1.84824495"
"2013-05-07 08:00:00","75.50661992","56.25951016","0.73742986","56.0642082","2.03994945","6.60424545"
"2013-05-07 09:00:00","57.3269224","46.91965784","0.65109404","69.7728906","1.8996543","6.8794965"
"2013-05-07 10:00:00","34.74465368","34.88617992","0.65147033","91.28627235","1.45436085","5.35425075"
"2013-05-07 11:00:00","30.95940992","31.05198896","0.55869323","103.3417581","1.14153165","3.2704686"
"2013-05-07 12:00:00","34.1026232","28.88196456","0.54037943","120.2345403","1.147176","3.09884985"
"2013-05-07 13:00:00","36.44365688","33.52334456","0.55590771","113.4694953","0.97240455","1.85760135"
"2013-05-07 14:00:00","29.30382824","28.02448992","0.52084005","115.764663","0.8977059","2.2873347"
"2013-05-07 15:00:00","23.46939848","21.13406256","0.47014507","112.3559262","0.848178","1.53328005"
"2013-05-07 16:00:00","26.17877896","26.09187856","0.49331925","108.63016395","0.86063625","1.5166521"
"2013-05-07 17:00:00","24.87077976","23.54736984","0.4689393","104.5307781","0.7765812","1.48507425"
"2013-05-07 18:00:00","31.25123848","29.85878624","0.49507724","104.1856431","0.87050115","2.16209115"
"2013-05-07 19:00:00","34.2524284","36.75219632","0.50503449","93.4450818","0.92501235","2.12964885"
"2013-05-07 20:00:00","40.87672448","43.61725144","0.53095574","82.9463544","1.30140405","2.7416286"
"2013-05-07 21:00:00","31.7414944","34.15744024","0.54190092","80.77976445","0.94708125","2.15893845"
"2013-05-07 22:00:00","34.9917032","36.42310288","0.53439249","72.0504624","2.1354966","2.39244165"
"2013-05-07 23:00:00","52.82381824","41.83339368","0.54535747","60.49009575","1.6232337","2.15527725"
"2013-05-08 00:00:00","36.03123848","37.71521336","0.52210407","65.1561813","1.7182215","2.1061053"
"2013-05-08 01:00:00","31.62866728","32.7883144","0.51240428","69.68425275","1.36588185","2.102139"
"2013-05-08 02:00:00","30.39588616","31.39731528","0.51438012","64.77659265","1.37137365","2.05510275"
"2013-05-08 03:00:00","31.61440376","32.9082924","","65.3314221","1.35367785","1.76556285"
"2013-05-08 04:00:00","31.70518552","33.07041088","0.52117557","62.71519905","1.3050144","1.6201827"
"2013-05-08 05:00:00","34.15906544","36.26664392","0.51900284","60.7786725","1.1876526","1.6381836"
"2013-05-08 06:00:00","41.75869184","44.33623992","0.52888088","57.45737655","1.1862288","2.1484125"
"2013-05-08 07:00:00","45.80392936","47.25607424","0.53966761","63.44497005","1.58972355","2.5550091"
"2013-05-08 08:00:00","49.85115536","47.26498416","0.611858","70.8683052","1.5181776","3.53961765"
"2013-05-08 09:00:00","33.53651824","33.62244352","0.52844633","86.4286269","1.155312","2.85904125"
"2013-05-08 10:00:00","30.098226","31.8780112","0.49697386","92.9433792","0.9213003","1.70545815"
"2013-05-08 11:00:00","26.44141128","28.04382024","0.47696149","99.02260305","0.89785845","1.5050583"
"2013-05-08 12:00:00","23.1094836","23.88053584","0.46838709","102.9206934","0.7289856","1.3061331"
"2013-05-08 13:00:00","22.1458356","22.43927024","0.47954895","106.33268205","0.7689537","1.4215626"
"2013-05-08 14:00:00","21.5712796","23.1372076","0.45783685","106.98189495","0.70330635","1.3347108"
"2013-05-08 15:00:00","19.45590016","19.90854704","0.47271273","113.41062285","1.08447795","1.58992695"
"2013-05-08 16:00:00","23.39481136","24.4212112","0.483362","105.3004491","0.7872597","1.60711425"
"2013-05-08 17:00:00","25.89280112","27.87116664","0.49100789","101.5417095","0.88870545","1.59084225"
"2013-05-08 18:00:00","28.37585816","30.74721616","0.47905499","91.97718075","0.8633313","1.7249337"
"2013-05-08 19:00:00","29.11643312","31.90476008","0.51013253","94.14809985","0.8842815","1.7211708"
"2013-05-08 20:00:00","32.969094","37.37151224","0.52903932","94.18464825","0.9460134","1.872297"
"2013-05-08 21:00:00","31.91399504","35.36687584","0.51222604","92.67032355","1.0259496","2.10646125"
"2013-05-08 22:00:00","30.87836024","34.56920856","0.50452073","86.36676195","0.9028926","1.5243813"
"2013-05-08 23:00:00","30.03208992","33.51055328","0.49659873","78.3666723","0.8775693","1.335321"
"2013-05-09 00:00:00","30.8647468","34.31225488","0.49090887","72.58769595","0.9286227","1.25106255"
"2013-05-09 01:00:00","29.79408416","32.74697696","0.48407381","74.16151155","0.89399385","1.1870424"
"2013-05-09 02:00:00","26.77538032","29.27352304","0.46992722","74.5215093","0.8219394","0.9878121"
"2013-05-09 03:00:00","26.68782984","29.1138328","0.46139243","74.69948325","0.72090045","0.8588565"
"2013-05-09 04:00:00","27.44721888","29.90335496","0.46232093","73.01466585","0.74479995","0.93813165"
"2013-05-09 05:00:00","30.22210448","32.923684","0.47457091","70.2925482","0.7517664","1.20021255"
"2013-05-09 06:00:00","36.79970952","40.04487064","0.48166343","63.0001449","0.84863565","1.39242555"
"2013-05-09 07:00:00","39.70751736","42.48725944","0.49920716","62.9177115","0.88636635","1.56114585"
"2013-05-09 08:00:00","44.84416272","46.47787112","0.55191642","66.50067165","1.21058595","3.2297886"
"2013-05-09 09:00:00","37.88591672","41.5039752","0.51750116","78.96136185","1.0642905","2.59675695"
"2013-05-09 10:00:00","33.56116392","36.92486904","0.49920716","84.28202685","0.9658449","2.04340725"
"2013-05-09 11:00:00","24.87791152","26.7030876","0.49209484","95.18258715","0.8313975","1.73891745"
"2013-05-09 12:00:00","21.0680412","21.70729928","0.49225211","98.4969006","0.7365114","1.4928543"
"2013-05-09 13:00:00","26.52506128","26.61066152","0.50762312","95.02194975","0.7151544","2.54783925"
"2013-05-09 14:00:00","23.20156552","24.90190712","0.47447188","95.5506447","0.7303077","1.99367595"
"2013-05-09 15:00:00","23.90778184","25.16453944","0.48636537","97.3572369","0.71673075","2.01686355"
"2013-05-09 16:00:00","24.66067008","25.57714904","0.49140283","100.65706665","0.8355672","1.87651755"
"2013-05-09 17:00:00","25.69825512","27.25104768","0.49456347","96.09138945","0.76320765","1.45792035"
"2013-05-09 18:00:00","26.95178144","29.37323384","0.49549198","92.3341062","0.7894971","1.67525325"
"2013-05-09 19:00:00","28.74160464","31.7239996","0.50096515","89.91455025","0.88606125","2.0895282"
"2013-05-09 20:00:00","29.97243552","33.68240384","0.52496881","88.79048745","0.9682857","3.31201305"
"2013-05-09 21:00:00","29.84467568","33.29493704","0.55867342","84.71629845","1.2900645","4.43956095"
"2013-05-09 22:00:00","23.58157552","25.60307576","0.49837652","83.5729839","0.86694165","2.3885262"
"2013-05-09 23:00:00","27.26563624","29.52967368","0.49476152","77.23217565","0.82422765","1.7236116"
"2013-05-10 00:00:00","26.37007456","28.17433336","0.49158107","77.41934655","0.8077014","1.47541275"
"2013-05-10 01:00:00","25.14897576","26.88952672","0.48612771","74.1060705","0.94453875","1.42202025"
"2013-05-10 02:00:00","23.99078176","24.73978864","0.4763685","74.1175617","0.86378895","1.4355972"
"2013-05-10 03:00:00","26.01471024","26.6203936","","70.38525585","0.86206005","1.3086756"
"2013-05-10 04:00:00","26.75723544","27.30697368","0.47672383","66.2320449","0.8476695","1.3065399"
"2013-05-10 05:00:00","33.91392792","34.36577176","0.50410599","60.41971215","1.2067722","1.57446855"
"2013-05-10 06:00:00","41.37478136","42.8179972","0.54757097","61.4354664","1.54721295","2.2581468"
"2013-05-10 07:00:00","44.57634888","43.9617556","0.56843379","64.12175385","1.69762725","2.80869975"
"2013-05-10 08:00:00","44.14964784","42.14273616","0.59672465","76.76323095","1.67891445","4.08879765"
