"NetC","ARPA Puglia","","",""
"Stat","ASM","","",""
"Parm","SO2","NOX","NO2","PM10"
"PtId","1","2","4","7"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3"
"Field","Aver","Aver","Aver","Aver"
"2013-02-18 14:00:00","11.95659441","19.68029248","14.70099325","25.70000076"
"2013-02-18 15:00:00","10.82543616","21.1549416","16.0027555","25.70000076"
"2013-02-18 16:00:00","10.5905295","15.82568518","11.3641632","25.70000076"
"2013-02-18 17:00:00","11.14888284","17.02927771","12.63737165","25.70000076"
"2013-02-18 18:00:00","10.63570464","26.61521208","22.0456468","25.70000076"
"2013-02-18 19:00:00","10.03038522","56.95404416","49.5229032","25.70000076"
"2013-02-18 20:00:00","9.96894825","57.9825472","50.7441932","25.70000076"
"2013-02-18 21:00:00","9.42144224","42.27357432","36.41698448","25.70000076"
"2013-02-18 22:00:00","9.17569741","10.34985676","7.92480598","25.70000076"
"2013-02-18 23:00:00","8.64083982","11.36149787","8.44655254","25.70000076"
"2013-02-19 00:00:00","8.34088584","8.24357079","5.78331818","25.70000076"
"2013-02-19 01:00:00","","8.07366856","5.8521062","23.5"
"2013-02-19 02:00:00","7.44283111","","","23.5"
"2013-02-19 03:00:00","7.53498554","8.16186147","5.7327018","23.5"
"2013-02-19 04:00:00","7.77530976","8.35900206","5.33685088","23.5"
"2013-02-19 05:00:00","7.69580477","8.18391066","5.25638245","23.5"
"2013-02-19 06:00:00","7.61629876","9.14367156","5.99357317","23.5"
"2013-02-19 07:00:00","7.47354857","11.08653889","7.19799933","23.5"
"2013-02-19 08:00:00","7.49884645","15.00340282","10.69576242","23.5"
"2013-02-19 09:00:00","7.63978841","19.81646512","14.34537654","23.5"
"2013-02-19 10:00:00","7.8222911","22.9149376","15.96771428","23.5"
"2013-02-19 11:00:00","8.13127909","23.15357432","15.58484584","23.5"
"2013-02-19 12:00:00","9.06185849","16.6661239","11.05007705","23.5"
"2013-02-19 13:00:00","9.66899427","16.75431873","11.29148426","23.5"
"2013-02-19 14:00:00","9.53347292","19.8320288","14.56860828","23.5"
"2013-02-19 15:00:00","10.46224512","24.04460456","18.085847","23.5"
"2013-02-19 16:00:00","10.41706998","24.29752392","18.5647552","23.5"
"2013-02-19 17:00:00","10.47308634","21.1160324","16.6218439","23.5"
"2013-02-19 18:00:00","10.78930215","27.689106","21.90547808","23.5"
"2013-02-19 19:00:00","10.42429068","28.68648168","23.90030592","23.5"
"2013-02-19 20:00:00","10.3737051","38.17514496","31.98475816","23.5"
"2013-02-19 21:00:00","9.92016073","16.72967496","13.47840118","23.5"
"2013-02-19 22:00:00","9.58768207","14.78940222","11.4005065","23.5"
"2013-02-19 23:00:00","8.58121006","10.97888946","8.10261624","23.5"
"2013-02-20 00:00:00","8.20175007","12.20193659","9.65876436","23.5"
"2013-02-20 01:00:00","7.83855293","8.69491751","6.16748869","32.29999161"
"2013-02-20 02:00:00","7.52956493","7.54450153","4.82419014","32.29999161"
"2013-02-20 03:00:00","7.45367233","7.37459738","4.50621307","32.29999161"
"2013-02-20 04:00:00","7.34344885","9.073635","6.05068078","32.29999161"
"2013-02-20 05:00:00","7.12480809","9.14367156","6.04029671","32.29999161"
"2013-02-20 06:00:00","7.25852223","10.01005038","6.48027659","32.29999161"
"2013-02-20 07:00:00","7.23322436","10.54699734","7.0863825","32.29999161"
"2013-02-20 08:00:00","7.16275337","19.45850048","14.30514615","32.29999161"
"2013-02-20 09:00:00","7.89456827","41.6069364","27.07361408","32.29999161"
"2013-02-20 10:00:00","9.22087051","65.04715776","41.79796432","32.29999161"
"2013-02-20 11:00:00","12.93957576","102.66329128","58.36141","32.29999161"
"2013-02-20 12:00:00","13.49430858","46.85579704","35.12039992","32.29999161"
"2013-02-20 13:00:00","13.48707771","34.1778604","26.61804184","32.29999161"
"2013-02-20 14:00:00","13.60814139","30.28824056","23.7108076","32.29999161"
"2013-02-20 15:00:00","13.32986985","23.9265768","18.93594897","32.29999161"
"2013-02-20 16:00:00","13.44190257","22.241818","17.76656212","32.29999161"
"2013-02-20 17:00:00","14.00386626","17.24716923","13.39143959","32.29999161"
"2013-02-20 18:00:00","12.78205263","24.4300064","20.12158208","32.29999161"
"2013-02-20 19:00:00","13.32806976","63.20026136","51.40610848","32.29999161"
"2013-02-20 20:00:00","12.76610607","52.24599272","39.72136024","32.29999161"
"2013-02-20 21:00:00","12.28545153","34.19472424","27.06841344","32.29999161"
"2013-02-20 22:00:00","11.96055054","17.10880926","14.15218424","32.29999161"
"2013-02-20 23:00:00","10.79164125","27.62761608","24.21037496","32.29999161"
"2013-02-21 00:00:00","10.42613145","47.43658616","39.79870064","32.29999161"
"2013-02-21 01:00:00","","24.98848248","21.80467744","44.90000153"
"2013-02-21 02:00:00","9.53889455","","","44.90000153"
"2013-02-21 03:00:00","9.43273704","12.7929683","9.54872876","44.90000153"
"2013-02-21 04:00:00","9.15045953","7.66019665","5.00115722","44.90000153"
"2013-02-21 05:00:00","9.05636873","9.38107695","6.40350979","44.90000153"
"2013-02-21 06:00:00","8.91703871","9.51745035","6.48538928","44.90000153"
"2013-02-21 07:00:00","9.00027508","11.6747198","8.41540988","44.90000153"
"2013-02-21 08:00:00","9.23550514","19.75052024","15.14642806","44.90000153"
"2013-02-21 09:00:00","10.17280692","48.50417048","31.87196928","44.90000153"
"2013-02-21 10:00:00","12.7892835","114.69900624","51.45031392","44.90000153"
"2013-02-21 11:00:00","16.18022592","187.49165688","65.71297352","44.90000153"
"2013-02-21 12:00:00","12.01302774","78.6617832","55.2726696","44.90000153"
"2013-02-21 13:00:00","11.68189254","52.83819648","44.1929164","44.90000153"
"2013-02-21 14:00:00","12.45634821","56.89039368","46.22820216","44.90000153"
"2013-02-21 15:00:00","12.9376638","71.8120432","50.64972128","44.90000153"
"2013-02-21 16:00:00","13.06432098","58.45152256","45.76681744","44.90000153"
"2013-02-21 17:00:00","12.95575623","37.21386784","30.58918936","44.90000153"
"2013-02-21 18:00:00","12.52148706","38.2931536","32.71674824","44.90000153"
"2013-02-21 19:00:00","12.50701515","48.97171184","42.57480992","44.90000153"
"2013-02-21 20:00:00","11.78684694","28.93808176","25.155228","44.90000153"
"2013-02-21 21:00:00","11.57332779","27.81722912","23.84776416","44.90000153"
"2013-02-21 22:00:00","11.62037421","22.05843808","18.49570141","44.90000153"
"2013-02-21 23:00:00","11.596851","21.52464592","17.98102542","44.90000153"
"2013-02-22 00:00:00","12.52510758","14.4580029","11.92973662","44.90000153"
"2013-02-22 01:00:00","12.04017147","12.85790746","10.58196974","37.59999084"
"2013-02-22 02:00:00","11.5443738","17.83222976","15.15423094","37.59999084"
"2013-02-22 03:00:00","11.80312911","18.11796095","14.66555433","37.59999084"
"2013-02-22 04:00:00","11.7705546","13.3800173","10.74832903","37.59999084"
"2013-02-22 05:00:00","11.91350412","8.12256031","5.97331744","37.59999084"
"2013-02-22 06:00:00","12.014838","11.65783684","7.07544395","37.59999084"
"2013-02-22 07:00:00","11.30372109","13.99433908","9.73978154","37.59999084"
"2013-02-22 08:00:00","11.32905456","24.22611072","16.51499942","37.59999084"
"2013-02-22 09:00:00","10.95991407","27.09120448","19.81355888","37.59999084"
"2013-02-22 10:00:00","14.49561627","113.30802624","45.75901648","37.59999084"
"2013-02-22 11:00:00","17.79788646","185.2382884","69.59119784","37.59999084"
"2013-02-22 12:00:00","13.64516019","57.26053776","41.87559152","37.59999084"
"2013-02-22 13:00:00","14.36170788","49.41590768","37.48917672","37.59999084"
"2013-02-22 14:00:00","15.28634394","33.62926936","26.49519584","37.59999084"
"2013-02-22 15:00:00","15.45281667","27.19642184","22.16468792","37.59999084"
"2013-02-22 16:00:00","15.1053993","23.68191728","19.28980472","37.59999084"
"2013-02-22 17:00:00","15.85814202","20.8518896","16.84381371","37.59999084"
"2013-02-22 18:00:00","15.50529387","32.43438408","28.28486608","37.59999084"
"2013-02-22 19:00:00","15.5324376","53.35380552","47.91909848","37.59999084"
"2013-02-22 20:00:00","15.3406314","63.27905488","54.25760792","37.59999084"
"2013-02-22 21:00:00","16.00289163","46.62614672","35.93475896","37.59999084"
"2013-02-22 22:00:00","15.68623851","39.76468616","28.81772136","37.59999084"
"2013-02-22 23:00:00","16.01918397","25.9249036","18.20067598","37.59999084"
"2013-02-23 00:00:00","15.09273765","29.65370512","21.56292416","37.59999084"
"2013-02-23 01:00:00","","31.26548288","23.68530152","10.30000019"
"2013-02-23 02:00:00","15.00853005","","","10.30000019"
"2013-02-23 03:00:00","16.51315104","32.17463888","19.92793472","10.30000019"
"2013-02-23 04:00:00","17.47760265","19.55958792","13.70769395","10.30000019"
"2013-02-23 05:00:00","16.36298082","14.47878252","10.2817475","10.30000019"
"2013-02-23 06:00:00","16.36117056","20.98565312","14.1677766","10.30000019"
"2013-02-23 07:00:00","15.37681626","5.78995473","3.65599256","10.30000019"
"2013-02-23 08:00:00","15.37501617","8.19009789","5.76536832","10.30000019"
"2013-02-23 09:00:00","15.17234841","12.56438296","9.01066328","10.30000019"
"2013-02-23 10:00:00","17.18085222","32.51621768","22.97308152","10.30000019"
"2013-02-23 11:00:00","17.69835267","23.27020632","16.70085156","10.30000019"
"2013-02-23 12:00:00","18.27739179","18.09718134","13.06564818","10.30000019"
"2013-02-23 13:00:00","17.67664989","15.36974393","10.87699325","10.30000019"
"2013-02-23 14:00:00","18.89984664","15.99315918","11.3734689","10.30000019"
"2013-02-23 15:00:00","17.55813888","13.81667222","9.59257283","10.30000019"
"2013-02-23 16:00:00","15.97885992","13.26156699","9.36674269","10.30000019"
"2013-02-23 17:00:00","16.09631325","22.06671704","16.08971518","10.30000019"
"2013-02-23 18:00:00","16.19931501","12.84783122","8.84499804","10.30000019"
"2013-02-23 19:00:00","16.9311177","20.95651424","14.14939654","10.30000019"
"2013-02-23 20:00:00","16.48479708","24.68011512","17.04365022","10.30000019"
"2013-02-23 21:00:00","17.09555643","26.39472024","18.09882566","10.30000019"
"2013-02-23 22:00:00","16.70526234","14.34065008","10.35961178","10.30000019"
"2013-02-23 23:00:00","15.99874227","7.75980038","5.50297691","10.30000019"
"2013-02-24 00:00:00","15.82888293","4.52384745","2.8864661","10.30000019"
"2013-02-24 01:00:00","16.64201511","4.63538779","2.7385098","9"
"2013-02-24 02:00:00","15.98067018","6.3603636","4.4075749","9"
"2013-02-24 03:00:00","19.52591184","110.810916","42.16525952","9"
"2013-02-24 04:00:00","16.2860346","6.66385536","4.24144696","9"
"2013-02-24 05:00:00","15.76564587","3.54074102","1.53927663","9"
"2013-02-24 06:00:00","15.85779624","4.35653789","2.35304295","9"
"2013-02-24 07:00:00","15.85779624","4.3150341","2.22195814","9"
"2013-02-24 08:00:00","15.88128894","4.50698743","2.40495758","9"
"2013-02-24 09:00:00","16.17943266","11.96977964","7.63278622","9"
"2013-02-24 10:00:00","15.89394042","4.22295027","2.49970291","9"
"2013-02-24 11:00:00","17.00339589","6.3798182","4.02340248","9"
"2013-02-24 12:00:00","17.19674793","4.78843001","2.7553832","9"
"2013-02-24 13:00:00","17.77316319","16.26665739","9.71197723","9"
"2013-02-24 14:00:00","16.96365153","15.27965814","10.70484442","9"
"2013-02-24 15:00:00","16.42157019","8.64952281","5.42510689","9"
"2013-02-24 16:00:00","16.3257993","6.5224859","3.40821266","9"
"2013-02-24 17:00:00","16.0150041","6.96086353","3.65351078","9"
"2013-02-24 18:00:00","16.50648969","6.81041398","3.63663738","9"
"2013-02-24 19:00:00","16.35290235","10.96592037","7.4588707","9"
"2013-02-24 20:00:00","15.27776046","13.71291371","10.19738241","9"
"2013-02-24 21:00:00","15.39702405","18.31847048","14.45570086","9"
"2013-02-24 22:00:00","15.18742035","23.25085688","19.44211464","9"
"2013-02-24 23:00:00","14.50981359","25.49720832","22.14558704","9"
"2013-02-25 00:00:00","13.74908742","15.45086053","12.65165238","9"
"2013-02-25 01:00:00","","11.90752492","9.66006261","38.59999084"
"2013-02-25 02:00:00","12.69201762","","","38.59999084"
"2013-02-25 03:00:00","12.21317334","12.29661692","9.38750892","38.59999084"
"2013-02-25 04:00:00","11.70000531","11.35631062","8.41540223","38.59999084"
"2013-02-25 05:00:00","11.06395317","6.6132734","3.80925466","38.59999084"
"2013-02-25 06:00:00","11.16695493","8.53020254","5.68597826","38.59999084"
"2013-02-25 07:00:00","12.43000791","51.59753792","18.89312399","38.59999084"
"2013-02-25 08:00:00","11.27898765","13.80759213","9.83397622","38.59999084"
"2013-02-25 09:00:00","11.41631316","43.33320472","26.236464","38.59999084"
"2013-02-25 10:00:00","13.99121478","48.01010968","33.49676776","38.59999084"
"2013-02-25 11:00:00","18.66399417","42.39290224","29.80561352","38.59999084"
"2013-02-25 12:00:00","18.77602689","18.81261732","13.96380062","38.59999084"
"2013-02-25 13:00:00","17.60150376","18.53765834","13.82881915","38.59999084"
"2013-02-25 14:00:00","18.11648205","18.12522082","13.3538057","38.59999084"
"2013-02-25 15:00:00","17.27083638","16.45082697","11.97416768","38.59999084"
"2013-02-25 16:00:00","16.66550781","12.76871458","8.78789234","38.59999084"
"2013-02-25 17:00:00","16.95641049","12.30958602","8.51274406","38.59999084"
"2013-02-25 18:00:00","16.67995938","18.39239796","14.23245956","38.59999084"
"2013-02-25 19:00:00","16.00777323","28.50229872","23.93405272","38.59999084"
"2013-02-25 20:00:00","15.72227082","31.960036","27.96783736","38.59999084"
"2013-02-25 21:00:00","14.63629788","25.32990832","21.64200448","38.59999084"
"2013-02-25 22:00:00","14.21709048","28.078198","23.09302128","38.59999084"
"2013-02-25 23:00:00","13.64608566","19.2665548","15.47192694","38.59999084"
"2013-02-26 00:00:00","13.17447225","20.18091144","17.02288972","38.59999084"
"2013-02-26 01:00:00","12.70647936","16.29519017","13.40960742","32.5"
"2013-02-26 02:00:00","12.24389691","14.51573957","11.39530777","32.5"
"2013-02-26 03:00:00","12.05055504","11.54437111","8.47640268","32.5"
"2013-02-26 04:00:00","11.89876779","8.24746171","5.37578685","32.5"
"2013-02-26 05:00:00","11.90960901","8.3473293","4.86182978","32.5"
"2013-02-26 06:00:00","11.80119681","7.87522973","4.65676586","32.5"
"2013-02-26 07:00:00","11.62049625","9.10476236","5.77293602","32.5"
"2013-02-26 08:00:00","11.76144228","11.39781249","7.91312748","32.5"
"2013-02-26 09:00:00","11.80480716","24.8487344","19.93529592","32.5"
"2013-02-26 10:00:00","11.81383812","31.16628832","24.88928792","32.5"
"2013-02-26 11:00:00","13.36420377","26.59704808","19.80552848","32.5"
"2013-02-26 12:00:00","14.32550268","28.5930996","21.16178656","32.5"
"2013-02-26 13:00:00","15.57410409","21.72561624","16.72956406","32.5"
"2013-02-26 14:00:00","15.92465382","19.83981064","15.0929456","32.5"
"2013-02-26 15:00:00","15.81443136","19.46498216","15.14486405","32.5"
"2013-02-26 16:00:00","15.7114296","18.08760986","13.96769727","32.5"
"2013-02-26 17:00:00","15.95356713","18.76203536","14.7048899","32.5"
"2013-02-26 18:00:00","15.77648709","30.60209536","25.97430968","32.5"
"2013-02-26 19:00:00","16.6673079","39.87158608","35.01137768","32.5"
"2013-02-26 20:00:00","16.79018184","39.18030248","34.03667832","32.5"
"2013-02-26 21:00:00","16.10354412","24.65288824","20.73739904","32.5"
"2013-02-26 22:00:00","15.45846102","17.1875091","13.61987006","32.5"
"2013-02-26 23:00:00","15.15127617","17.95142766","14.13252123","32.5"
"2013-02-27 00:00:00","14.33815416","12.2213931","9.49653116","32.5"
"2013-02-27 01:00:00","","10.62870858","8.04031754","33.40000153"
"2013-02-27 02:00:00","13.10581458","","","33.40000153"
"2013-02-27 03:00:00","12.91246254","10.2798202","7.68080801","33.40000153"
"2013-02-27 04:00:00","14.27309667","8.67935574","6.19863708","33.40000153"
"2013-02-27 05:00:00","13.65150627","8.82591246","6.13244555","33.40000153"
"2013-02-27 06:00:00","13.31180793","9.57037642","6.75801945","33.40000153"
"2013-02-27 07:00:00","13.04798796","10.75840527","7.41734014","33.40000153"
"2013-02-27 08:00:00","13.3804656","17.35870958","13.5342029","33.40000153"
"2013-02-27 09:00:00","13.45274379","22.34556312","17.11503665","33.40000153"
"2013-02-27 10:00:00","13.16363103","24.40126904","18.53361254","33.40000153"
"2013-02-27 11:00:00","13.93339833","27.08600384","20.02225368","33.40000153"
"2013-02-27 12:00:00","13.9171365","27.14955872","20.1195936","33.40000153"
"2013-02-27 13:00:00","14.28393789","25.8512916","19.38370304","33.40000153"
"2013-02-27 14:00:00","14.71580694","25.20669904","19.00733349","33.40000153"
"2013-02-27 15:00:00","14.71399668","24.9862072","19.26169832","33.40000153"
"2013-02-27 16:00:00","15.20729253","26.69173032","21.4577068","33.40000153"
"2013-02-27 17:00:00","15.64819254","32.4152832","26.1845532","33.40000153"
"2013-02-27 18:00:00","15.369921","29.02758248","23.84967616","33.40000153"
"2013-02-27 19:00:00","15.75118413","47.49908944","40.04972712","33.40000153"
"2013-02-27 20:00:00","15.55242165","61.59590216","51.80064968","33.40000153"
"2013-02-27 21:00:00","15.44219919","43.51478736","36.16001168","33.40000153"
"2013-02-27 22:00:00","14.62184631","22.12637144","18.2571622","33.40000153"
"2013-02-27 23:00:00","15.07177728","19.27173632","15.57186527","33.40000153"
"2013-02-28 00:00:00","14.85132219","15.62465368","12.31291098","33.40000153"
"2013-02-28 01:00:00","14.05084149","12.35368438","9.37712676","26.39999962"
"2013-02-28 02:00:00","13.42022013","11.37706155","8.3375303","26.39999962"
"2013-02-28 03:00:00","12.88174914","10.69355597","7.75348695","26.39999962"
"2013-02-28 04:00:00","12.95041698","11.01520599","7.77295685","26.39999962"
"2013-02-28 05:00:00","12.7588752","10.39136054","7.06561436","26.39999962"
"2013-02-28 06:00:00","12.85283583","11.50935283","7.90404166","26.39999962"
"2013-02-28 07:00:00","12.5492715","10.95035669","7.60423241","26.39999962"
"2013-02-28 08:00:00","12.33424719","20.38843992","13.39533625","26.39999962"
"2013-02-28 09:00:00","12.53480976","23.780022","16.61665664","26.39999962"
"2013-02-28 10:00:00","12.836574","22.33389992","15.32916555","26.39999962"
"2013-02-28 11:00:00","14.31105111","25.29099912","16.53229155","26.39999962"
"2013-02-28 12:00:00","15.53797008","19.54540088","13.23050273","26.39999962"
