Stat,S. Pietro  Vernotico,,,,,  ,
,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
,,,,,,,,
,,,,,,,
,,,,,,,,,
19/01/2014 11.00,"1,4","5,5","11,7","22,1",,,
19/01/2014 12.00,"1,5","6,2","12,5","22,1",,,
19/01/2014 13.00,"1,4","7,1","13,4","22,1",,,
19/01/2014 14.00,"1,7","7,3","13,1","22,1",,,
19/01/2014 15.00,"1,5","6,3","12,0","22,1",,,
19/01/2014 16.00,"1,7","6,2","12,1","22,1",,,
19/01/2014 17.00,"1,5","5,6","11,5","22,1",,,
19/01/2014 18.00,"1,6","5,8","11,7","22,1",,,
19/01/2014 19.00,"1,5","6,0","12,2","22,1",,,
19/01/2014 20.00,"1,3","6,3","12,4","22,1",,,
19/01/2014 21.00,"1,3","6,4","12,2","22,1",,,
19/01/2014 22.00,"1,5","6,3","12,0","22,1",,,
19/01/2014 23.00,"1,3","5,3","11,1","22,1",,,
20/01/2014 0.00,"1,3","5,3","11,1","22,1",,,
20/01/2014 1.00,,,,"90,0",,,
20/01/2014 2.00,"1,2","4,6","14,1","90,0",,,
20/01/2014 3.00,"1,3","4,3","12,0","90,0",,,
20/01/2014 4.00,"1,2","4,2","11,4","90,0",,,
20/01/2014 5.00,"1,2","4,7","11,8","90,0",,,
20/01/2014 6.00,"1,4","5,2","12,3","90,0",,,
20/01/2014 7.00,"1,4","6,7","13,6","90,0",,,
20/01/2014 8.00,"1,2","8,8","16,3","90,0",,,
20/01/2014 9.00,"1,3","9,9","17,9","90,0",,,
20/01/2014 10.00,"1,2","8,8","17,2","90,0",,,
20/01/2014 11.00,"1,5","7,4","15,5","90,0",,,
20/01/2014 12.00,"1,4","8,0","15,7","90,0",,,
20/01/2014 13.00,"1,5","7,0","14,6","90,0",,,
20/01/2014 14.00,"1,4","7,2","14,8","90,0",,,
20/01/2014 15.00,"1,3","8,6","15,9","90,0",,,
20/01/2014 16.00,"2,0","8,1","15,3","90,0",,,
20/01/2014 17.00,"1,5","9,0","16,2","90,0",,,
20/01/2014 18.00,"1,6","10,5","18,8","90,0",,,
20/01/2014 19.00,"1,5","8,1","15,3","90,0",,,
20/01/2014 20.00,"1,5","8,8","15,8","90,0",,,
20/01/2014 21.00,"1,4","8,8","15,9","90,0",,,
20/01/2014 22.00,"1,5","11,2","18,1","90,0",,,
20/01/2014 23.00,"1,0","8,2","14,7","90,0",,,
21/01/2014 0.00,"1,1","6,6","13,5","90,0",,,
21/01/2014 1.00,"1,0","5,2","11,8","10,2",,,
21/01/2014 2.00,"0,9","4,6","11,6","10,2",,,
21/01/2014 3.00,"0,9","4,8","11,6","10,2",,,
21/01/2014 4.00,"1,5","4,5","11,5","10,2",,,
21/01/2014 5.00,"1,2","4,9","11,8","10,2",,,
21/01/2014 6.00,"1,2","6,0","13,0","10,2",,,
21/01/2014 7.00,"1,5","9,9","17,5","10,2",,,
21/01/2014 8.00,"2,1","9,4","17,0","10,2",,,
21/01/2014 9.00,"1,5","8,7","17,2","10,2",,,
21/01/2014 10.00,"1,8","7,9","16,6","10,2",,,
21/01/2014 11.00,"1,5","7,5","15,8","10,2",,,
21/01/2014 12.00,"1,7","8,6","16,6","10,2",,,
21/01/2014 13.00,"1,5","8,9","16,9","10,2",,,
21/01/2014 14.00,"1,8","7,9","16,5","10,2",,,
21/01/2014 15.00,"1,8","7,3","15,4","10,2",,,
21/01/2014 16.00,"2,1","6,7","14,0","10,2",,,
21/01/2014 17.00,"1,8","7,4","14,8","10,2",,,
21/01/2014 18.00,"2,1","9,7","17,5","10,2",,,
21/01/2014 19.00,"1,6","9,9","17,1","10,2",,,
21/01/2014 20.00,"1,7","9,6","17,2","10,2",,,
21/01/2014 21.00,"1,9","11,0","19,2","10,2",,,
21/01/2014 22.00,"1,7","10,4","17,0","10,2",,,
21/01/2014 23.00,"2,0","10,0","16,6","10,2",,,
22/01/2014 0.00,"2,1","8,3","15,2","10,2",,,
22/01/2014 1.00,,"6,8","13,6","21,8",,,
22/01/2014 2.00,"1,8",,,"21,8",,,
22/01/2014 3.00,"1,9",,,"21,8",,,
22/01/2014 4.00,"1,5",,,"21,8",,,
22/01/2014 5.00,"1,9",,,"21,8",,,
22/01/2014 6.00,"1,5",,,"21,8",,,
22/01/2014 7.00,"1,9",,,"21,8",,,
22/01/2014 8.00,"1,7",,,"21,8",,,
22/01/2014 9.00,"2,0",,,"21,8",,,
22/01/2014 10.00,"1,8",,,"21,8",,,
22/01/2014 11.00,"2,0",,,"21,8",,,
22/01/2014 12.00,"1,9",,,"21,8",,,
22/01/2014 13.00,"2,0",,,"21,8",,,
22/01/2014 14.00,"2,1",,,"21,8",,,
22/01/2014 15.00,"2,0","14,0","21,2","21,8",,,
22/01/2014 16.00,"1,9","17,6","25,0","21,8",,,
22/01/2014 17.00,"1,8","20,5","27,3","21,8",,,
22/01/2014 18.00,"2,0","22,0","29,8","21,8",,,
22/01/2014 19.00,"2,0","22,8","31,1","21,8",,,
22/01/2014 20.00,"2,5","32,3","40,7","21,8",,,
22/01/2014 21.00,"2,9","33,0","42,7","21,8",,,
22/01/2014 22.00,"2,7","25,5","33,0","21,8",,,
22/01/2014 23.00,"2,8","17,6","24,6","21,8",,,
23/01/2014 0.00,"2,4","11,9","18,1","21,8",,,
23/01/2014 1.00,"2,3","9,5","16,2","34,7",,,
23/01/2014 2.00,"2,3","10,2","16,6","34,7",,,
23/01/2014 3.00,"2,5","9,3","16,0","34,7",,,
23/01/2014 4.00,"2,4","8,5","15,3","34,7",,,
23/01/2014 5.00,"2,3","9,4","16,5","34,7",,,
23/01/2014 6.00,"2,2","16,4","24,2","34,7",,,
23/01/2014 7.00,"2,1","22,1","31,2","34,7",,,
23/01/2014 8.00,"2,4","25,7","41,0","34,7",,,
23/01/2014 9.00,"2,8","31,4","49,0","34,7",,,
23/01/2014 10.00,"2,4","29,6","42,0","34,7",,,
23/01/2014 11.00,"2,7","22,0","33,2","34,7",,,
23/01/2014 12.00,"2,6","14,7","23,0","34,7",,,
23/01/2014 13.00,"2,1","13,5","21,6","34,7",,,
23/01/2014 14.00,"2,5","12,3","19,3","34,7",,,
23/01/2014 15.00,"2,6","12,0","18,6","34,7",,,
23/01/2014 16.00,"2,5","13,4","19,3","34,7",,,
23/01/2014 17.00,"2,3","13,8","19,5","34,7",,,
23/01/2014 18.00,"2,7","34,8","43,8","34,7",,,
23/01/2014 19.00,"2,8","43,9","76,4","34,7",,,
23/01/2014 20.00,"3,1","43,9","65,4","34,7",,,
23/01/2014 21.00,"2,7","50,3","70,2","34,7",,,
23/01/2014 22.00,"2,7","39,4","51,9","34,7",,,
23/01/2014 23.00,"2,5","19,6","25,8","34,7",,,
24/01/2014 0.00,"2,6","13,7","19,6","34,7",,,
24/01/2014 1.00,,,,"19,4",,,
24/01/2014 2.00,,,,"19,4",,,
24/01/2014 3.00,"1,7","7,3","20,8","19,4",,,
24/01/2014 4.00,"1,9","6,6","17,7","19,4",,,
24/01/2014 5.00,"1,7","6,7","17,0","19,4",,,
24/01/2014 6.00,"1,6","5,4","15,0","19,4",,,
24/01/2014 7.00,"1,8","6,6","15,9","19,4",,,
24/01/2014 8.00,"1,5","8,2","17,3","19,4",,,
24/01/2014 9.00,"1,7","9,1","18,0","19,4",,,
24/01/2014 10.00,"1,6","8,6","17,5","19,4",,,
24/01/2014 11.00,"1,6","7,2","16,0","19,4",,,
24/01/2014 12.00,"1,9","7,8","16,4","19,4",,,
24/01/2014 13.00,"1,7","8,5","17,2","19,4",,,
24/01/2014 14.00,"2,1","9,0","17,5","19,4",,,
24/01/2014 15.00,"1,6","8,4","18,7","19,4",,,
24/01/2014 16.00,"1,8","8,9","17,4","19,4",,,
24/01/2014 17.00,"1,8","9,7","18,3","19,4",,,
24/01/2014 18.00,"1,7","12,8","21,8","19,4",,,
24/01/2014 19.00,"1,7","9,5","17,3","19,4",,,
24/01/2014 20.00,"1,6","14,4","22,7","19,4",,,
24/01/2014 21.00,"1,9","26,9","38,0","19,4",,,
24/01/2014 22.00,"2,0","20,2","29,3","19,4",,,
24/01/2014 23.00,"1,8","13,8","22,0","19,4",,,
25/01/2014 0.00,"1,8","11,8","19,9","19,4",,,
25/01/2014 1.00,"1,7","13,5","21,8","12,1",,,
25/01/2014 2.00,"1,4","10,4","17,9","12,1",,,
25/01/2014 3.00,"1,5","9,2","16,8","12,1",,,
25/01/2014 4.00,"1,7","9,0","16,5","12,1",,,
25/01/2014 5.00,"1,5","7,5","15,1","12,1",,,
25/01/2014 6.00,"1,7","7,9","15,5","12,1",,,
25/01/2014 7.00,"1,7","12,6","21,1","12,1",,,
25/01/2014 8.00,"1,7","26,9","38,5","12,1",,,
25/01/2014 9.00,"1,6","26,8","41,6","12,1",,,
25/01/2014 10.00,"2,4","16,9","28,5","12,1",,,
25/01/2014 11.00,"2,5","11,1","22,3","12,1",,,
25/01/2014 12.00,"2,3","11,8","22,4","12,1",,,
25/01/2014 13.00,"2,4","9,5","19,1","12,1",,,
25/01/2014 14.00,"2,2","9,0","18,3","12,1",,,
25/01/2014 15.00,"1,9","9,5","17,7","12,1",,,
25/01/2014 16.00,"2,1","11,2","19,4","12,1",,,
25/01/2014 17.00,"2,0","12,9","20,9","12,1",,,
25/01/2014 18.00,"2,0","19,4","27,8","12,1",,,
25/01/2014 19.00,"2,1","27,4","37,3","12,1",,,
25/01/2014 20.00,"2,3","23,6","32,6","12,1",,,
25/01/2014 21.00,"2,1","11,4","19,6","12,1",,,
25/01/2014 22.00,"2,1","8,6","16,7","12,1",,,
25/01/2014 23.00,"1,9","7,7","15,4","12,1",,,
26/01/2014 0.00,"2,6","6,8","14,1","12,1",,,
26/01/2014 1.00,,"6,5","13,6","9,8",,,
26/01/2014 2.00,"3,0",,,"9,8",,,
26/01/2014 3.00,"3,6","6,0","12,8","9,8",,,
26/01/2014 4.00,"3,6","5,2","12,2","9,8",,,
26/01/2014 5.00,"3,2","4,9","11,7","9,8",,,
26/01/2014 6.00,"3,0","4,9","11,5","9,8",,,
26/01/2014 7.00,"2,7","5,2","11,6","9,8",,,
26/01/2014 8.00,"2,5","6,4","12,9","9,8",,,
26/01/2014 9.00,"2,7","6,6","12,9","9,8",,,
26/01/2014 10.00,"3,1","6,0","12,0","9,8",,,
26/01/2014 11.00,"3,3","5,8","11,9","9,8",,,
26/01/2014 12.00,"3,6","5,9","13,4","9,8",,,
26/01/2014 13.00,"3,5","6,7","14,6","9,8",,,
26/01/2014 14.00,"3,4","6,7","14,6","9,8",,,
26/01/2014 15.00,"3,5","6,1","13,8","9,8",,,
26/01/2014 16.00,"3,5","6,9","14,6","9,8",,,
26/01/2014 17.00,"3,0","7,7","15,3","9,8",,,
26/01/2014 18.00,"2,9","7,4","14,9","9,8",,,
26/01/2014 19.00,"2,9","12,8","20,4","9,8",,,
26/01/2014 20.00,"3,2","6,8","13,8","9,8",,,
26/01/2014 21.00,"3,0","6,8","13,4","9,8",,,
26/01/2014 22.00,"3,4","5,9","12,3","9,8",,,
26/01/2014 23.00,"3,4","5,8","11,6","9,8",,,
27/01/2014 0.00,"4,5","5,8","11,4","9,8",,,
27/01/2014 1.00,"6,7","5,6","11,1","22,7",,,
27/01/2014 2.00,"6,6","5,6","11,0","22,7",,,
27/01/2014 3.00,"6,0","5,6","10,8","22,7",,,
27/01/2014 4.00,"3,7","5,5","10,2","22,7",,,
27/01/2014 5.00,"3,0","6,6","11,3","22,7",,,
27/01/2014 6.00,"2,7","11,0","15,8","22,7",,,
27/01/2014 7.00,"2,2","20,8","26,3","22,7",,,
27/01/2014 8.00,"2,5","33,0","43,2","22,7",,,
27/01/2014 9.00,"3,0","29,7","43,2","22,7",,,
27/01/2014 10.00,"3,2","17,8","26,0","22,7",,,
27/01/2014 11.00,"4,2","15,4","23,1","22,7",,,
27/01/2014 12.00,"3,9","12,6","21,1","22,7",,,
27/01/2014 13.00,"3,9","12,5","20,9","22,7",,,
27/01/2014 14.00,"3,7","14,4","22,2","22,7",,,
27/01/2014 15.00,"3,8","8,4","16,4","22,7",,,
27/01/2014 16.00,"3,3","11,0","18,2","22,7",,,
27/01/2014 17.00,"3,0","16,8","23,7","22,7",,,
27/01/2014 18.00,"3,3","31,2","40,2","22,7",,,
27/01/2014 19.00,"3,2","33,3","44,2","22,7",,,
27/01/2014 20.00,"2,9","46,5","57,5","22,7",,,
27/01/2014 21.00,"2,9","42,5","51,9","22,7",,,
27/01/2014 22.00,"2,9","27,8","35,5","22,7",,,
27/01/2014 23.00,"2,7","19,2","26,0","22,7",,,
28/01/2014 0.00,"2,7","15,3","21,7","22,7",,,
28/01/2014 1.00,,"11,3","17,2","20,1",,,
28/01/2014 2.00,"2,6",,,"20,1",,,
28/01/2014 3.00,"3,0","7,8","14,3","20,1",,,
28/01/2014 4.00,"2,5","6,5","13,1","20,1",,,
28/01/2014 5.00,"2,2","6,7","13,9","20,1",,,
28/01/2014 6.00,"24,4","6,6","13,7","20,1",,,
28/01/2014 7.00,"2,4","6,6","14,0","20,1",,,
28/01/2014 8.00,"2,6","8,9","16,5","20,1",,,
28/01/2014 9.00,"2,5","11,4","19,3","20,1",,,
28/01/2014 10.00,"2,2","15,0","23,0","20,1",,,
28/01/2014 11.00,"2,3","18,4","26,8","20,1",,,
28/01/2014 12.00,"2,6","18,5","28,1","20,1",,,
28/01/2014 13.00,"2,4","10,0","19,1","20,1",,,
28/01/2014 14.00,"2,4","9,8","18,5","20,1",,,
28/01/2014 15.00,"2,8","16,4","24,7","20,1",,,
28/01/2014 16.00,"2,2","11,5","19,1","20,1",,,
28/01/2014 17.00,"2,6","16,3","23,9","20,1",,,
28/01/2014 18.00,"2,5","25,1","34,0","20,1",,,
28/01/2014 19.00,"2,3","33,0","43,2","20,1",,,
28/01/2014 20.00,"2,7","38,7","49,5","20,1",,,
28/01/2014 21.00,"2,6","40,5","52,0","20,1",,,
28/01/2014 22.00,"2,2","28,5","37,6","20,1",,,
28/01/2014 23.00,"2,2","19,7","27,5","20,1",,,
29/01/2014 0.00,"2,2","16,5","23,9","20,1",,,
29/01/2014 1.00,"2,5","12,6","19,6","28,6",,,
29/01/2014 2.00,"1,8","9,7","16,3","28,6",,,
29/01/2014 3.00,"2,2","9,8","16,2","28,6",,,
29/01/2014 4.00,"2,0","9,4","15,6","28,6",,,
29/01/2014 5.00,"2,3","9,5","15,3","28,6",,,
29/01/2014 6.00,"2,4","13,8","19,9","28,6",,,
29/01/2014 7.00,"2,4","26,2","34,6","28,6",,,
29/01/2014 8.00,"2,5","37,3","63,7","28,6",,,
29/01/2014 9.00,"2,5","42,8","67,8","28,6",,,
29/01/2014 10.00,"3,1","23,1","32,4","28,6",,,
29/01/2014 11.00,"3,8","17,6","26,9","28,6",,,
29/01/2014 12.00,"3,8","13,7","23,7","28,6",,,
29/01/2014 13.00,"3,3","12,0","21,0","28,6",,,
29/01/2014 14.00,"3,1","11,9","21,1","28,6",,,
29/01/2014 15.00,"3,3","9,4","17,4","28,6",,,
29/01/2014 16.00,"2,8","10,7","18,3","28,6",,,
29/01/2014 17.00,"3,0","15,8","23,4","28,6",,,
29/01/2014 18.00,"2,8","23,9","31,8","28,6",,,
29/01/2014 19.00,"3,1","39,7","50,0","28,6",,,
29/01/2014 20.00,"3,3","36,4","45,1","28,6",,,
29/01/2014 21.00,"3,2","29,4","37,3","28,6",,,
29/01/2014 22.00,"3,0","21,9","29,0","28,6",,,
29/01/2014 23.00,"2,7","19,9","26,4","28,6",,,
30/01/2014 0.00,"2,5","17,1","23,6","28,6",,,
30/01/2014 1.00,,"11,4","17,6","14,8",,,
30/01/2014 2.00,"2,5",,,"14,8",,,
30/01/2014 3.00,"2,7","7,5","13,4","14,8",,,
30/01/2014 4.00,"2,8","5,7","11,4","14,8",,,
30/01/2014 5.00,"2,9","5,4","11,2","14,8",,,
30/01/2014 6.00,"3,0","5,9","11,7","14,8",,,
30/01/2014 7.00,"2,9","6,3","12,4","14,8",,,
30/01/2014 8.00,"3,0","8,6","15,5","14,8",,,
30/01/2014 9.00,"3,0","10,2","17,8","14,8",,,
30/01/2014 10.00,"2,9","8,0","16,0","14,8",,,
30/01/2014 11.00,"2,6","7,6","15,9","14,8",,,
30/01/2014 12.00,"2,9","7,1","15,2","14,8",,,
30/01/2014 13.00,"2,7","6,8","14,3","14,8",,,
30/01/2014 14.00,"2,5","8,7","16,3","14,8",,,
30/01/2014 15.00,"2,7","8,7","15,9","14,8",,,
30/01/2014 16.00,"2,8","6,8","13,7","14,8",,,
30/01/2014 17.00,"2,5","7,1","13,8","14,8",,,
30/01/2014 18.00,"2,5","8,9","15,9","14,8",,,
30/01/2014 19.00,"2,6","10,6","17,5","14,8",,,
30/01/2014 20.00,"2,3","10,2","17,7","14,8",,,
30/01/2014 21.00,"2,5","8,8","15,9","14,8",,,
30/01/2014 22.00,"2,4","8,6","15,6","14,8",,,
30/01/2014 23.00,"2,0","6,2","12,7","14,8",,,
31/01/2014 0.00,"2,3","5,3","11,8","14,8",,,
31/01/2014 1.00,"2,2","5,1","11,5","19,9",,,
31/01/2014 2.00,"2,0","5,5","12,4","19,9",,,
31/01/2014 3.00,"2,4","5,0","12,0","19,9",,,
31/01/2014 4.00,"2,0","5,3","12,4","19,9",,,
31/01/2014 5.00,"2,0","5,3","12,5","19,9",,,
31/01/2014 6.00,"2,2","5,4","12,9","19,9",,,
31/01/2014 7.00,"2,2","6,5","13,9","19,9",,,
31/01/2014 8.00,"2,7","8,0","15,9","19,9",,,
31/01/2014 9.00,"2,6","9,1","17,2","19,9",,,
31/01/2014 10.00,"2,6","8,0","16,2","19,9",,,
31/01/2014 11.00,"2,1","7,5","15,7","19,9",,,
31/01/2014 12.00,"2,5","6,8","14,6","19,9",,,
31/01/2014 13.00,"2,7","6,3","14,1","19,9",,,
31/01/2014 14.00,"2,7","7,0","14,7","19,9",,,
31/01/2014 15.00,"2,5","6,2","13,7","19,9",,,
31/01/2014 16.00,"2,4","6,8","13,9","19,9",,,
31/01/2014 17.00,"2,2","7,3","14,1","19,9",,,
31/01/2014 18.00,"2,5","8,7","15,7","19,9",,,
31/01/2014 19.00,"2,0","10,0","17,0","19,9",,,
31/01/2014 20.00,"2,3","9,2","16,3","19,9",,,
31/01/2014 21.00,"2,3","8,9","16,0","19,9",,,
31/01/2014 22.00,"2,4","8,4","15,4","19,9",,,
31/01/2014 23.00,"2,3","7,0","13,7","19,9",,,
01/02/2014 0.00,"2,2","6,3","13,0","19,9",,,
01/02/2014 1.00,,"5,8","12,8","16,0",,,
01/02/2014 2.00,"2,2",,,"16,0",,,
01/02/2014 3.00,"2,6","5,1","12,0","16,0",,,
01/02/2014 4.00,"2,0","4,9","11,8","16,0",,,
01/02/2014 5.00,"2,2","5,1","12,2","16,0",,,
01/02/2014 6.00,"1,9","5,4","12,6","16,0",,,
01/02/2014 7.00,"2,2","5,9","13,1","16,0",,,
01/02/2014 8.00,"2,1","7,7","15,3","16,0",,,
01/02/2014 9.00,"2,4","9,3","17,2","16,0",,,
01/02/2014 10.00,"2,5","10,3","18,1","16,0",,,
01/02/2014 11.00,"2,2","9,6","17,6","16,0",,,
01/02/2014 12.00,"2,3","8,5","16,3","16,0",,,
01/02/2014 13.00,"2,1","7,3","15,1","16,0",,,
01/02/2014 14.00,"2,2","7,0","14,6","16,0",,,
01/02/2014 15.00,"2,1","7,0","14,3","16,0",,,
01/02/2014 16.00,"1,7","7,4","14,9","16,0",,,
01/02/2014 17.00,"1,8","8,0","15,4","16,0",,,
01/02/2014 18.00,"2,0","7,6","15,0","16,0",,,
01/02/2014 19.00,"1,6","8,3","15,7","16,0",,,
01/02/2014 20.00,"1,9","7,4","14,7","16,0",,,
01/02/2014 21.00,"1,8","6,7","13,9","16,0",,,
01/02/2014 22.00,"2,0","6,3","13,0","16,0",,,
01/02/2014 23.00,"1,6","6,1","12,9","16,0",,,
02/02/2014 0.00,"1,8","6,2","13,1","16,0",,,
02/02/2014 1.00,"2,1","8,9","16,3","8,5",,,
02/02/2014 2.00,"1,9","7,8","14,9","8,5",,,
02/02/2014 3.00,"2,0","7,5","14,7","8,5",,,
02/02/2014 4.00,"1,8","7,7","14,7","8,5",,,
02/02/2014 5.00,"2,3","7,1","14,1","8,5",,,
02/02/2014 6.00,"1,9","5,7","12,7","8,5",,,
02/02/2014 7.00,"2,0","4,8","11,8","8,5",,,
02/02/2014 8.00,"1,9","5,4","12,6","8,5",,,
02/02/2014 9.00,"1,8","5,9","13,4","8,5",,,
02/02/2014 10.00,"1,6","5,9","13,8","8,5",,,
02/02/2014 11.00,"1,9","5,4","13,6","8,5",,,
02/02/2014 12.00,"1,8","5,3","13,5","8,5",,,
02/02/2014 13.00,"2,1","4,8","12,8","8,5",,,
02/02/2014 14.00,"1,9","5,0","12,5","8,5",,,
02/02/2014 15.00,"1,8","4,9","12,0","8,5",,,
02/02/2014 16.00,"2,0","5,3","12,6","8,5",,,
02/02/2014 17.00,"1,9","5,3","12,4","8,5",,,
02/02/2014 18.00,"1,9","6,5","13,9","8,5",,,
02/02/2014 19.00,"1,9","7,5","14,9","8,5",,,
02/02/2014 20.00,"1,8","8,4","15,9","8,5",,,
02/02/2014 21.00,"1,8","9,2","16,8","8,5",,,
02/02/2014 22.00,"2,0","7,6","15,1","8,5",,,
02/02/2014 23.00,"1,7","7,4","14,8","8,5",,,
03/02/2014 0.00,"1,8","8,1","15,4","8,5",,,
03/02/2014 1.00,,"6,8","13,8","11,9",,,
03/02/2014 2.00,"2,3",,,"11,9",,,
03/02/2014 3.00,"1,9","6,0","13,0","11,9",,,
03/02/2014 4.00,"1,7","6,8","13,8","11,9",,,
03/02/2014 5.00,"1,9","5,7","13,0","11,9",,,
03/02/2014 6.00,"1,9","9,0","16,3","11,9",,,
03/02/2014 7.00,"2,2","8,7","15,8","11,9",,,
03/02/2014 8.00,"2,4","21,5","30,7","11,9",,,
03/02/2014 9.00,"2,1","31,6","56,2","11,9",,,
03/02/2014 10.00,"2,2","21,3","31,9","11,9",,,
03/02/2014 11.00,"2,2","11,2","20,0","11,9",,,
03/02/2014 12.00,"2,2","10,8","19,4","11,9",,,
03/02/2014 13.00,"2,0","8,0","16,0","11,9",,,
03/02/2014 14.00,"2,0","8,3","16,8","11,9",,,
03/02/2014 15.00,"1,8","9,3","17,6","11,9",,,
03/02/2014 16.00,"2,0","9,0","16,7","11,9",,,
03/02/2014 17.00,"2,1","8,5","16,5","11,9",,,
03/02/2014 18.00,"2,0","11,1","18,6","11,9",,,
03/02/2014 19.00,"2,2","13,4","21,6","11,9",,,
03/02/2014 20.00,"2,0","19,5","27,5","11,9",,,
03/02/2014 21.00,"2,2","17,3","24,8","11,9",,,
03/02/2014 22.00,"2,1","13,3","20,7","11,9",,,
03/02/2014 23.00,"1,6","7,8","14,6","11,9",,,
04/02/2014 0.00,"2,0","5,9","12,7","11,9",,,
04/02/2014 1.00,"2,1","5,0","12,1","10,0",,,
04/02/2014 2.00,"2,2","4,9","12,0","10,0",,,
04/02/2014 3.00,"2,3","4,5","11,8","10,0",,,
04/02/2014 4.00,"2,2","4,7","11,9","10,0",,,
04/02/2014 5.00,"1,9","4,7","12,0","10,0",,,
04/02/2014 6.00,"1,9","4,8","12,0","10,0",,,
04/02/2014 7.00,"2,1","5,4","12,6","10,0",,,
04/02/2014 8.00,"2,0","6,6","14,4","10,0",,,
04/02/2014 9.00,"2,1","10,9","18,8","10,0",,,
04/02/2014 10.00,"2,3","10,6","18,1","10,0",,,
04/02/2014 11.00,"2,1","11,0","18,8","10,0",,,
04/02/2014 12.00,"2,1","9,4","17,9","10,0",,,
04/02/2014 13.00,"1,8","8,5","17,9","10,0",,,
04/02/2014 14.00,"2,1","9,0","17,5","10,0",,,
04/02/2014 15.00,"2,1","6,7","14,5","10,0",,,
04/02/2014 16.00,"1,8","7,4","14,2","10,0",,,
04/02/2014 17.00,"2,0","9,0","15,4","10,0",,,
04/02/2014 18.00,"2,1","12,1","19,0","10,0",,,
04/02/2014 19.00,"1,9","12,5","19,4","10,0",,,
04/02/2014 20.00,"2,0","17,4","24,8","10,0",,,
04/02/2014 21.00,"2,4","17,0","24,7","10,0",,,
04/02/2014 22.00,"2,3","15,0","22,5","10,0",,,
04/02/2014 23.00,"1,8","15,4","22,8","10,0",,,
05/02/2014 0.00,"2,0","15,1","22,3","10,0",,,
05/02/2014 1.00,,"10,1","16,7","18,7",,,
05/02/2014 2.00,"2,3",,,"18,7",,,
05/02/2014 3.00,"2,4","6,4","12,7","18,7",,,
05/02/2014 4.00,"2,3","6,7","12,9","18,7",,,
05/02/2014 5.00,"2,6","6,4","12,8","18,7",,,
05/02/2014 6.00,"2,0","6,4","12,9","18,7",,,
05/02/2014 7.00,"2,2","10,0","16,7","18,7",,,
05/02/2014 8.00,"2,5","11,7","18,9","18,7",,,
05/02/2014 9.00,"2,7","13,8","22,3","18,7",,,
05/02/2014 10.00,"2,6","13,7","23,4","18,7",,,
05/02/2014 11.00,"2,3","9,8","18,0","18,7",,,
05/02/2014 12.00,"2,5","9,5","17,0","18,7",,,
05/02/2014 13.00,"2,4","8,0","15,2","18,7",,,
05/02/2014 14.00,"2,3","8,7","16,6","18,7",,,
05/02/2014 15.00,"2,4","7,7","14,8","18,7",,,
05/02/2014 16.00,"2,5","8,5","15,1","18,7",,,
05/02/2014 17.00,"2,7","8,9","15,3","18,7",,,
05/02/2014 18.00,"3,2","16,0","22,9","18,7",,,
05/02/2014 19.00,"3,0","17,1","24,6","18,7",,,
05/02/2014 20.00,"2,7","15,5","22,2","18,7",,,
05/02/2014 21.00,"2,5","18,1","25,5","18,7",,,
05/02/2014 22.00,"2,2","18,9","26,4","18,7",,,
05/02/2014 23.00,"2,6","16,2","23,6","18,7",,,
06/02/2014 0.00,"2,3","9,1","15,9","18,7",,,
06/02/2014 1.00,"2,4","7,7","14,5","18,9",,,
06/02/2014 2.00,"2,1","6,9","14,1","18,9",,,
06/02/2014 3.00,"2,2","5,6","12,7","18,9",,,
06/02/2014 4.00,"2,3","5,0","12,2","18,9",,,
06/02/2014 5.00,"2,0","5,2","12,3","18,9",,,
06/02/2014 6.00,"2,0","7,3","14,9","18,9",,,
06/02/2014 7.00,"2,3","10,0","17,9","18,9",,,
06/02/2014 8.00,"2,0","12,8","21,5","18,9",,,
06/02/2014 9.00,"2,1","16,7","25,6","18,9",,,
06/02/2014 10.00,"1,9","12,4","20,7","18,9",,,
06/02/2014 11.00,"2,2","19,5","29,2","18,9",,,
06/02/2014 12.00,"2,1","14,3","23,8","18,9",,,
06/02/2014 13.00,"1,9","9,4","18,6","18,9",,,
06/02/2014 14.00,"1,9","11,7","19,9","18,9",,,
06/02/2014 15.00,"1,8","10,9","17,9","18,9",,,
06/02/2014 16.00,"2,1","11,7","18,3","18,9",,,
06/02/2014 17.00,"2,0","10,7","17,7","18,9",,,
06/02/2014 18.00,"1,8","9,7","16,5","18,9",,,
06/02/2014 19.00,"2,0","18,4","25,7","18,9",,,
06/02/2014 20.00,"1,9","34,2","42,3","18,9",,,
06/02/2014 21.00,"2,2","30,6","39,9","18,9",,,
06/02/2014 22.00,"2,4","21,8","29,5","18,9",,,
06/02/2014 23.00,"2,0","18,2","25,3","18,9",,,
07/02/2014 0.00,"2,1","12,1","19,0","18,9",,,
07/02/2014 1.00,,"10,9","17,7","16,1",,,
07/02/2014 2.00,"2,0",,,"16,1",,,
07/02/2014 3.00,"1,9","8,6","15,4","16,1",,,
07/02/2014 4.00,"2,0","8,0","15,0","16,1",,,
07/02/2014 5.00,"2,2","7,9","15,1","16,1",,,
