Stat,BR-Via Dei Mille,,,,,  ,
,,,,,,,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
20/01/2014 14.00,"2,6","17,5","24,7","116,0",,,
20/01/2014 15.00,"2,5","19,1","26,5",,,,
20/01/2014 16.00,"2,7","27,3","38,5","134,1",,,
20/01/2014 17.00,"3,1","32,3","44,1",,,,
20/01/2014 18.00,"3,2","38,9","51,3","122,8",,,
20/01/2014 19.00,"2,9","31,3","39,8",,,,
20/01/2014 20.00,"3,1","33,1","43,4","76,2",,,
20/01/2014 21.00,"2,2","30,0","39,2",,,,
20/01/2014 22.00,"2,4","25,9","33,2","129,4",,,
20/01/2014 23.00,"2,4","21,5","25,3",,,,
21/01/2014 0.00,"2,0","18,4","21,3","157,3",,,
21/01/2014 1.00,"2,0","8,2","9,6",,,,
21/01/2014 2.00,"2,0","5,8","6,9","110,6",,,
21/01/2014 3.00,"2,4","4,3","4,9",,,,
21/01/2014 4.00,"2,0","3,3","3,7","56,7",,,
21/01/2014 5.00,"2,0","2,4","2,6",,,,
21/01/2014 6.00,"2,2","1,0","1,0","29,5",,,
21/01/2014 7.00,"2,0","9,4","10,7",,,,
21/01/2014 8.00,"2,0","13,4","14,6","2,2",,,
21/01/2014 9.00,"2,5","27,7","39,5",,,,
21/01/2014 10.00,"2,7","25,2","33,6","2,7",,,
21/01/2014 11.00,"2,8","23,3","30,9",,,,
21/01/2014 12.00,"2,4","23,9","31,3","6,1",,,
21/01/2014 13.00,"2,1","24,7","32,6",,,,
21/01/2014 14.00,"2,3","24,7","34,1","12,7",,,
21/01/2014 15.00,"2,1","25,0","34,5",,,,
21/01/2014 16.00,"2,1","19,2","24,8","7,1",,,
21/01/2014 17.00,"2,1","17,6","22,9",,,,
21/01/2014 18.00,"2,0","19,2","24,4","7,8",,,
21/01/2014 19.00,"2,0","22,1","27,9",,,,
21/01/2014 20.00,"2,2","26,0","32,6","15,1",,,
21/01/2014 21.00,"2,1","26,9","33,8",,,,
21/01/2014 22.00,"2,0","29,1","38,2","11,7",,,
21/01/2014 23.00,"1,9","23,0","27,7",,,,
22/01/2014 0.00,"1,9","18,4","21,9","17,8",,,
22/01/2014 1.00,,"15,1","17,4",,,,
22/01/2014 2.00,"2,2",,,"17,1",,,
22/01/2014 3.00,"2,0","10,4","11,0",,,,
22/01/2014 4.00,"2,0","9,9","10,2","10,0",,,
22/01/2014 5.00,"1,9","6,4","6,5",,,,
22/01/2014 6.00,"1,9","6,6","6,7","6,6",,,
22/01/2014 7.00,"2,0","12,4","13,3",,,,
22/01/2014 8.00,"2,0","22,1","25,3","6,1",,,
22/01/2014 9.00,"2,1","34,1","43,3",,,,
22/01/2014 10.00,"2,6","47,4","71,1","5,4",,,
22/01/2014 11.00,"3,0","44,0","75,0",,,,
22/01/2014 12.00,"3,3","42,3","75,6","6,3",,,
22/01/2014 13.00,"4,1","25,9","40,1",,,,
22/01/2014 14.00,"3,3","19,7","27,0","9,3",,,
22/01/2014 15.00,"3,3","25,2","35,1",,,,
22/01/2014 16.00,"3,3","31,2","48,3","5,4",,,
22/01/2014 17.00,"2,7","34,2","51,2",,,,
22/01/2014 18.00,"2,3","33,0","49,3","6,6",,,
22/01/2014 19.00,"3,2","57,0","100,0",,,,
22/01/2014 20.00,"4,3","66,7","131,5","8,1",,,
22/01/2014 21.00,"2,0","49,5","69,1",,,,
22/01/2014 22.00,"2,0","37,8","51,6","20,5",,,
22/01/2014 23.00,"2,0","46,9","61,0",,,,
23/01/2014 0.00,"2,0","34,5","45,6","23,2",,,
23/01/2014 1.00,"1,9","18,5","22,8",,,,
23/01/2014 2.00,"1,9","17,5","21,0","25,6",,,
23/01/2014 3.00,"1,8","10,3","12,0",,,,
23/01/2014 4.00,"1,9","9,3","10,5","13,4",,,
23/01/2014 5.00,"1,9","9,2","9,5",,,,
23/01/2014 6.00,"1,9","8,3","8,5","7,6",,,
23/01/2014 7.00,"2,0","13,2","14,1",,,,
23/01/2014 8.00,"2,0","28,6","38,3","11,5",,,
23/01/2014 9.00,"3,2","49,3","90,4",,,,
23/01/2014 10.00,"3,7","54,2","125,4","19,5",,,
23/01/2014 11.00,,"48,3","102,7",,,,
23/01/2014 12.00,"0,8","37,6","70,6",,,,
23/01/2014 13.00,"1,2","6,1","17,3",,,,
23/01/2014 14.00,,"28,9","40,1",,,,
23/01/2014 15.00,"4,0","31,5","48,9",,,,
23/01/2014 16.00,,,,,,,
23/01/2014 17.00,,,,,,,
23/01/2014 18.00,"4,2","68,2","117,1",,,,
23/01/2014 19.00,"4,1","69,5","136,1",,,,
23/01/2014 20.00,"4,7","77,7","167,2",,,,
23/01/2014 21.00,"5,2","78,8","182,7",,,,
23/01/2014 22.00,"4,5","74,7","156,0","44,0",,,
23/01/2014 23.00,"2,2","52,7","80,8",,,,
24/01/2014 0.00,"2,1","48,1","76,0","49,6",,,
24/01/2014 1.00,,"23,7","29,0",,,,
24/01/2014 2.00,"2,4",,,"39,8",,,
24/01/2014 3.00,"1,9","13,2","15,8",,,,
24/01/2014 4.00,"1,9","7,7","8,2","42,7",,,
24/01/2014 5.00,"1,9","4,8","4,9",,,,
24/01/2014 6.00,"1,9","5,3","5,4","31,5",,,
24/01/2014 7.00,"1,9","10,1","10,4",,,,
24/01/2014 8.00,"1,9","15,4","17,8","22,5",,,
24/01/2014 9.00,"1,9","40,4","53,1",,,,
24/01/2014 10.00,"2,6","57,9","91,4","18,6",,,
24/01/2014 11.00,"1,9","29,7","41,1",,,,
24/01/2014 12.00,"2,0","22,3","31,6","16,4",,,
24/01/2014 13.00,"2,0","20,2","28,6",,,,
24/01/2014 14.00,"3,0","20,6","30,0","15,4",,,
24/01/2014 15.00,"3,3","33,8","51,7",,,,
24/01/2014 16.00,"3,4","24,8","36,1","12,7",,,
24/01/2014 17.00,"3,2","24,9","32,8",,,,
24/01/2014 18.00,"3,3","42,6","65,2","12,0",,,
24/01/2014 19.00,"3,5","58,2","96,5",,,,
24/01/2014 20.00,"4,0","68,7","111,7","14,2",,,
24/01/2014 21.00,"3,8","66,0","111,2",,,,
24/01/2014 22.00,"3,4","53,6","89,2","12,2",,,
24/01/2014 23.00,"2,9","39,7","57,0",,,,
25/01/2014 0.00,"2,4","25,6","33,8","10,0",,,
25/01/2014 1.00,"2,4","24,8","34,3",,,,
25/01/2014 2.00,"2,4","21,1","28,4","14,9",,,
25/01/2014 3.00,"2,2","14,4","17,1",,,,
25/01/2014 4.00,"2,7","10,0","11,3","8,8",,,
25/01/2014 5.00,"2,0","8,7","10,2",,,,
25/01/2014 6.00,"2,0","13,2","16,2","11,2",,,
25/01/2014 7.00,"2,0","17,1","19,7",,,,
25/01/2014 8.00,"2,3","13,7","15,4","7,1",,,
25/01/2014 9.00,"2,0","16,5","23,3",,,,
25/01/2014 10.00,"2,2","16,7","27,2","4,6",,,
25/01/2014 11.00,"2,6","10,5","19,3",,,,
25/01/2014 12.00,"2,0","7,9","14,5","5,6",,,
25/01/2014 13.00,"1,9","6,8","11,2",,,,
25/01/2014 14.00,"1,9","7,4","12,6","4,4",,,
25/01/2014 15.00,"2,0","7,9","13,0",,,,
25/01/2014 16.00,"2,0","7,0","10,5","11,0",,,
25/01/2014 17.00,"1,9","11,4","16,4",,,,
25/01/2014 18.00,"1,9","19,9","27,1","6,6",,,
25/01/2014 19.00,"2,6","34,3","50,5",,,,
25/01/2014 20.00,"2,0","21,0","30,1","7,8",,,
25/01/2014 21.00,"2,2","14,2","25,1",,,,
25/01/2014 22.00,"3,1","7,7","12,3","11,0",,,
25/01/2014 23.00,"2,5","4,9","6,5",,,,
26/01/2014 0.00,"3,2","5,1","7,3","7,3",,,
26/01/2014 1.00,,"6,0","8,9",,,,
26/01/2014 2.00,"4,5",,,"8,8",,,
26/01/2014 3.00,"3,6","4,7","7,4",,,,
26/01/2014 4.00,"3,6","3,6","5,2","11,0",,,
26/01/2014 5.00,"3,4","2,6","3,9",,,,
26/01/2014 6.00,"3,0","2,0","2,9","14,7",,,
26/01/2014 7.00,"2,0","1,9","2,8",,,,
26/01/2014 8.00,"2,4","2,4","3,3","10,0",,,
26/01/2014 9.00,"2,0","3,7","6,3",,,,
26/01/2014 10.00,"1,9","4,4","8,3","6,3",,,
26/01/2014 11.00,"2,0","4,1","6,7",,,,
26/01/2014 12.00,"1,9","3,5","6,0","6,3",,,
26/01/2014 13.00,"1,9","5,7","10,1",,,,
26/01/2014 14.00,"2,1","5,5","10,4","5,6",,,
26/01/2014 15.00,"2,3","4,1","7,9",,,,
26/01/2014 16.00,"1,9","3,5","6,0","4,9",,,
26/01/2014 17.00,"1,9","3,5","6,1",,,,
26/01/2014 18.00,"2,0","3,5","6,1","12,7",,,
26/01/2014 19.00,"1,9","4,1","7,0",,,,
26/01/2014 20.00,"1,9","4,1","7,0","15,6",,,
26/01/2014 21.00,"1,9","4,9","8,8",,,,
26/01/2014 22.00,"2,0","4,5","8,1","16,1",,,
26/01/2014 23.00,"2,6","4,1","7,2",,,,
27/01/2014 0.00,"3,4","3,7","6,3","10,7",,,
27/01/2014 1.00,"4,5","4,4","7,6",,,,
27/01/2014 2.00,"6,3","3,4","5,0","8,8",,,
27/01/2014 3.00,"6,2","3,4","4,9",,,,
27/01/2014 4.00,"4,0","2,3","3,4","16,8",,,
27/01/2014 5.00,"3,3","1,3","2,2",,,,
27/01/2014 6.00,"2,4","1,2","2,2","14,7",,,
27/01/2014 7.00,"1,9","2,0","2,9",,,,
27/01/2014 8.00,"1,9","3,9","5,4","12,0",,,
27/01/2014 9.00,"2,0","8,5","11,9",,,,
27/01/2014 10.00,"2,1","12,2","19,9","6,8",,,
27/01/2014 11.00,"2,8","12,1","22,0",,,,
27/01/2014 12.00,"3,1","10,3","17,7","9,3",,,
27/01/2014 13.00,"2,6","14,4","25,9",,,,
27/01/2014 14.00,"3,4","18,3","34,9","9,8",,,
27/01/2014 15.00,"2,8","21,7","35,5",,,,
27/01/2014 16.00,"3,8","22,5","39,1","11,7",,,
27/01/2014 17.00,"3,4","15,6","23,5",,,,
27/01/2014 18.00,"2,4","27,3","38,4","10,7",,,
27/01/2014 19.00,"4,5","69,7","148,2",,,,
27/01/2014 20.00,"5,2","80,8","180,0","9,5",,,
27/01/2014 21.00,"4,3","69,6","136,5",,,,
27/01/2014 22.00,"3,8","65,3","112,2","11,0",,,
27/01/2014 23.00,"2,9","44,1","62,0",,,,
28/01/2014 0.00,"1,9","29,8","37,3","33,0",,,
28/01/2014 1.00,"1,9","20,4","25,2",,,,
28/01/2014 2.00,"2,0",,,"33,0",,,
28/01/2014 3.00,"1,9","16,1","19,1",,,,
28/01/2014 4.00,"2,0","5,8","6,7","22,5",,,
28/01/2014 5.00,"1,9","4,5","5,5",,,,
28/01/2014 6.00,"2,0","6,4","7,6","17,8",,,
28/01/2014 7.00,"2,1","10,3","12,0",,,,
28/01/2014 8.00,"3,1","27,0","32,4","12,0",,,
28/01/2014 9.00,"2,6","37,0","51,4",,,,
28/01/2014 10.00,"3,3","52,7","83,5","7,6",,,
28/01/2014 11.00,"3,3","51,4","77,8",,,,
28/01/2014 12.00,"3,8","60,1","110,7","5,1",,,
28/01/2014 13.00,"3,9","53,0","99,6",,,,
28/01/2014 14.00,"3,4","39,7","69,9","5,1",,,
28/01/2014 15.00,"2,8","34,1","55,7",,,,
28/01/2014 16.00,"3,4","29,9","46,8","5,9",,,
28/01/2014 17.00,"3,3","35,9","55,5",,,,
28/01/2014 18.00,"3,2","25,8","38,2","11,7",,,
28/01/2014 19.00,"3,1","34,8","49,6",,,,
28/01/2014 20.00,"3,4","36,2","58,4","13,2",,,
28/01/2014 21.00,"2,2","32,4","44,5",,,,
28/01/2014 22.00,"2,0","23,5","33,7","7,8",,,
28/01/2014 23.00,"1,9","18,0","24,0",,,,
29/01/2014 0.00,"1,9","15,0","20,3","9,5",,,
29/01/2014 1.00,"2,0","12,6","16,3",,,,
29/01/2014 2.00,"1,9","12,5","16,1","12,5",,,
29/01/2014 3.00,"1,9","7,4","9,1",,,,
29/01/2014 4.00,"1,9","7,8","9,6","10,7",,,
29/01/2014 5.00,"1,9","5,2","6,3",,,,
29/01/2014 6.00,"2,0","8,6","9,8","11,0",,,
29/01/2014 7.00,"1,9","17,2","20,4",,,,
29/01/2014 8.00,"1,9","32,0","41,6","10,3",,,
29/01/2014 9.00,"3,4","55,4","109,5",,,,
29/01/2014 10.00,"3,3","40,9","70,9","9,5",,,
29/01/2014 11.00,"2,1","23,9","42,1",,,,
29/01/2014 12.00,"2,5","21,0","34,0","16,8",,,
29/01/2014 13.00,"3,6","21,4","33,2",,,,
29/01/2014 14.00,"3,2","25,0","39,9","16,4",,,
29/01/2014 15.00,"3,0","27,7","47,7",,,,
29/01/2014 16.00,"2,0","27,9","43,7","9,0",,,
29/01/2014 17.00,"2,7","28,2","39,2",,,,
29/01/2014 18.00,"2,1","39,3","57,9","12,0",,,
29/01/2014 19.00,"2,0","56,0","85,2",,,,
29/01/2014 20.00,"3,4","82,7","149,4","13,4",,,
29/01/2014 21.00,"2,6","68,5","110,1",,,,
29/01/2014 22.00,"2,1","58,9","89,2","16,8",,,
29/01/2014 23.00,"1,9","41,6","55,5",,,,
30/01/2014 0.00,"1,9","36,3","44,6","30,5",,,
30/01/2014 1.00,,"29,9","35,7",,,,
30/01/2014 2.00,"2,0",,,"27,1",,,
30/01/2014 3.00,"1,9","9,2","10,9",,,,
30/01/2014 4.00,"1,8","9,3","10,6","26,4",,,
30/01/2014 5.00,"1,8","6,8","7,8",,,,
30/01/2014 6.00,"1,9","5,7","6,6","14,4",,,
30/01/2014 7.00,"1,6","9,8","11,6",,,,
30/01/2014 8.00,"1,9","21,5","25,9","14,7",,,
30/01/2014 9.00,"1,9","25,8","34,5",,,,
30/01/2014 10.00,"1,9","29,5","42,0","8,1",,,
30/01/2014 11.00,"1,9","27,3","39,9",,,,
30/01/2014 12.00,"1,9","23,6","33,6","10,3",,,
30/01/2014 13.00,"1,9","19,0","28,5",,,,
30/01/2014 14.00,"1,9","22,1","33,2","10,3",,,
30/01/2014 15.00,"1,9","28,1","43,2",,,,
30/01/2014 16.00,"1,9","26,1","38,7","17,8",,,
30/01/2014 17.00,"1,9","17,3","24,5",,,,
30/01/2014 18.00,"1,9","27,9","39,5","20,8",,,
30/01/2014 19.00,"1,9","34,0","48,8",,,,
30/01/2014 20.00,"1,9","35,2","50,1","15,1",,,
30/01/2014 21.00,"1,9","34,3","47,9",,,,
30/01/2014 22.00,"1,9","29,3","38,8","13,2",,,
30/01/2014 23.00,"1,9","21,3","27,1",,,,
31/01/2014 0.00,"1,7","12,6","16,0","15,9",,,
31/01/2014 1.00,"1,8","8,1","11,2",,,,
31/01/2014 2.00,"1,7","5,8","8,2","22,5",,,
31/01/2014 3.00,"1,5","5,3","7,2",,,,
31/01/2014 4.00,"1,9","4,0","5,2","17,3",,,
31/01/2014 5.00,"1,8","3,1","4,2",,,,
31/01/2014 6.00,"1,9","3,7","4,7","14,9",,,
31/01/2014 7.00,"1,9","5,3","7,0",,,,
31/01/2014 8.00,"1,9","10,5","13,6","17,1",,,
31/01/2014 9.00,"1,9","22,8","34,2",,,,
31/01/2014 10.00,"2,0","33,0","52,7","11,5",,,
31/01/2014 11.00,"1,9","21,1","32,8",,,,
31/01/2014 12.00,"1,9","17,1","27,3","12,7",,,
31/01/2014 13.00,"1,9","18,6","29,6",,,,
31/01/2014 14.00,"2,0","21,1","35,1","17,3",,,
31/01/2014 15.00,"1,7","23,1","37,2",,,,
31/01/2014 16.00,"1,8","19,0","28,8","14,7",,,
31/01/2014 17.00,"2,0","17,5","24,5",,,,
31/01/2014 18.00,"1,9","21,6","30,9","18,8",,,
31/01/2014 19.00,"2,5","29,4","42,2",,,,
31/01/2014 20.00,"2,4","35,3","51,7","23,7",,,
31/01/2014 21.00,"1,9","33,7","49,8",,,,
31/01/2014 22.00,"1,9","31,4","44,1","19,3",,,
31/01/2014 23.00,"1,9","22,0","29,6",,,,
01/02/2014 0.00,"1,9","16,5","21,5","19,3",,,
01/02/2014 1.00,,"12,8","17,1",,,,
01/02/2014 2.00,"2,0",,,"27,1",,,
01/02/2014 3.00,"1,9","8,0","11,4",,,,
01/02/2014 4.00,"1,9","5,2","6,9","27,8",,,
01/02/2014 5.00,"1,9","5,0","6,1",,,,
01/02/2014 6.00,"1,9","3,3","4,4","20,8",,,
01/02/2014 7.00,"1,9","7,7","9,6",,,,
01/02/2014 8.00,"1,9","10,7","14,2","20,5",,,
01/02/2014 9.00,"1,9","18,1","26,2",,,,
01/02/2014 10.00,"1,9","23,9","34,9","19,0",,,
01/02/2014 11.00,"1,9","21,1","32,0",,,,
01/02/2014 12.00,"1,9","16,7","25,0","19,8",,,
01/02/2014 13.00,"1,9","15,8","23,8",,,,
01/02/2014 14.00,"1,9","19,2","28,8","23,2",,,
01/02/2014 15.00,"2,0","16,4","28,7",,,,
01/02/2014 16.00,"1,9","6,8","10,8","20,8",,,
01/02/2014 17.00,"1,9","10,6","15,1",,,,
01/02/2014 18.00,"1,9","18,0","25,7","13,2",,,
01/02/2014 19.00,"1,9","21,6","29,7",,,,
01/02/2014 20.00,"1,9","22,8","31,2","16,4",,,
01/02/2014 21.00,"1,9","18,3","28,2",,,,
01/02/2014 22.00,"1,9","24,6","35,0","9,3",,,
01/02/2014 23.00,"1,9","15,9","21,3",,,,
02/02/2014 0.00,"1,9","13,9","17,5","9,3",,,
02/02/2014 1.00,"1,9","19,2","27,2",,,,
02/02/2014 2.00,"2,2","34,8","58,9","10,7",,,
02/02/2014 3.00,"1,9","23,8","37,6",,,,
02/02/2014 4.00,"1,9","17,4","23,9","16,8",,,
02/02/2014 5.00,"1,9","16,4","22,7",,,,
02/02/2014 6.00,"1,9","7,3","9,9","14,2",,,
02/02/2014 7.00,"1,9","8,9","11,5",,,,
02/02/2014 8.00,"1,9","8,7","11,3","12,9",,,
02/02/2014 9.00,"1,9","11,5","16,0",,,,
02/02/2014 10.00,"1,9","10,4","15,2","13,2",,,
02/02/2014 11.00,"1,9","9,9","14,5",,,,
02/02/2014 12.00,"1,9","6,9","11,5","12,5",,,
02/02/2014 13.00,"1,9","8,0","13,5",,,,
02/02/2014 14.00,"1,9","8,7","14,5","11,2",,,
02/02/2014 15.00,"1,9","6,9","11,3",,,,
02/02/2014 16.00,"1,9","6,0","9,3","9,5",,,
02/02/2014 17.00,"1,9","9,7","14,1",,,,
02/02/2014 18.00,"1,9","8,3","13,5","10,7",,,
02/02/2014 19.00,"1,9","15,1","21,9",,,,
02/02/2014 20.00,"2,0","16,4","22,5","10,0",,,
02/02/2014 21.00,"1,9","21,8","30,8",,,,
02/02/2014 22.00,"1,9","19,5","27,1","9,0",,,
02/02/2014 23.00,"1,9","16,6","24,0",,,,
03/02/2014 0.00,"1,9","17,6","24,4","13,7",,,
03/02/2014 1.00,,"17,8","26,7",,,,
03/02/2014 2.00,"1,9",,,"9,0",,,
03/02/2014 3.00,"1,9","7,4","10,5",,,,
03/02/2014 4.00,"1,9","4,6","6,6","7,1",,,
03/02/2014 5.00,"1,9","4,8","6,1",,,,
03/02/2014 6.00,"1,9","5,5","6,8","10,3",,,
03/02/2014 7.00,"1,9","10,7","13,1",,,,
03/02/2014 8.00,"1,9","18,2","23,5","6,1",,,
03/02/2014 9.00,"2,6","48,9","82,9",,,,
03/02/2014 10.00,"3,0","57,8","106,9","3,9",,,
03/02/2014 11.00,"3,2","45,0","79,7",,,,
03/02/2014 12.00,"2,4","31,0","58,0","2,4",,,
03/02/2014 13.00,"2,6","32,4","56,2",,,,
03/02/2014 14.00,"2,5","31,2","53,7","4,9",,,
03/02/2014 15.00,"2,6","26,3","45,2",,,,
03/02/2014 16.00,"2,9","29,4","50,1","7,8",,,
03/02/2014 17.00,"2,8","38,0","59,8",,,,
03/02/2014 18.00,"2,5","38,2","63,3","11,0",,,
03/02/2014 19.00,"2,0","38,9","59,4",,,,
03/02/2014 20.00,"3,0","55,6","95,1","16,8",,,
03/02/2014 21.00,"2,8","53,4","93,3",,,,
03/02/2014 22.00,"2,3","45,0","75,8","20,0",,,
03/02/2014 23.00,"2,2","37,0","55,2",,,,
04/02/2014 0.00,"2,1","30,1","42,2","18,8",,,
04/02/2014 1.00,"1,9","11,5","16,0",,,,
04/02/2014 2.00,"1,7","8,0","11,1","12,0",,,
04/02/2014 3.00,"1,9","5,6","7,9",,,,
04/02/2014 4.00,"1,9","3,4","4,7","14,4",,,
04/02/2014 5.00,"1,3","3,8","4,9",,,,
04/02/2014 6.00,"1,8","2,9","4,0","8,1",,,
04/02/2014 7.00,"1,4","4,0","5,7",,,,
04/02/2014 8.00,"2,0","7,2","10,2","12,2",,,
04/02/2014 9.00,"1,9","13,8","21,5",,,,
04/02/2014 10.00,"1,9","20,9","32,0","6,8",,,
04/02/2014 11.00,"2,0","34,9","52,3",,,,
04/02/2014 12.00,"2,3","52,8","93,6","6,6",,,
04/02/2014 13.00,"2,4","44,3","82,1",,,,
04/02/2014 14.00,"1,9","25,2","44,6","10,0",,,
04/02/2014 15.00,"1,9","19,2","29,2",,,,
04/02/2014 16.00,"1,9","14,4","23,4","7,8",,,
04/02/2014 17.00,"2,0","14,1","20,7",,,,
04/02/2014 18.00,"1,9","28,6","41,2","10,0",,,
04/02/2014 19.00,"2,7","56,3","92,7",,,,
04/02/2014 20.00,"2,6","56,1","96,8","9,0",,,
04/02/2014 21.00,"2,5","56,6","97,8",,,,
04/02/2014 22.00,"2,8","60,6","106,0","10,7",,,
04/02/2014 23.00,"1,9","43,2","59,5",,,,
05/02/2014 0.00,"1,9","41,3","58,5","8,5",,,
05/02/2014 1.00,,"31,7","42,7",,,,
05/02/2014 2.00,"2,0",,,"19,8",,,
05/02/2014 3.00,"1,9","8,7","10,6",,,,
05/02/2014 4.00,"1,9","8,9","11,3","19,5",,,
05/02/2014 5.00,"1,4","5,3","6,4",,,,
05/02/2014 6.00,"1,7","5,2","6,1","14,4",,,
05/02/2014 7.00,"1,8","10,6","12,7",,,,
05/02/2014 8.00,"1,9","18,4","24,3","9,3",,,
05/02/2014 9.00,"2,2","35,0","56,6",,,,
05/02/2014 10.00,"2,4","44,2","82,4","5,4",,,
05/02/2014 11.00,"2,3","35,9","65,8",,,,
05/02/2014 12.00,"2,1","33,6","57,8","6,3",,,
05/02/2014 13.00,"1,9","11,3","18,1",,,,
05/02/2014 14.00,"2,0","34,9","62,1","8,5",,,
05/02/2014 15.00,"2,0","26,4","45,5",,,,
05/02/2014 16.00,"1,8","14,7","22,6","2,2",,,
05/02/2014 17.00,,"15,5","22,5",,,,
05/02/2014 18.00,"2,4","30,3","41,2","2,9",,,
05/02/2014 19.00,"2,3","42,4","58,4",,,,
05/02/2014 20.00,"2,1","49,9","71,4","11,5",,,
05/02/2014 21.00,"1,9","52,3","81,6",,,,
05/02/2014 22.00,"2,2","50,7","78,9","16,4",,,
05/02/2014 23.00,"1,3","33,9","46,1",,,,
06/02/2014 0.00,"1,3","26,6","33,6","25,6",,,
06/02/2014 1.00,"1,3","19,8","26,2",,,,
06/02/2014 2.00,"1,2","14,0","16,6","28,8",,,
06/02/2014 3.00,"1,2","11,5","13,5",,,,
06/02/2014 4.00,"1,3","9,9","11,4","28,3",,,
06/02/2014 5.00,"1,3","4,2","5,2",,,,
06/02/2014 6.00,"1,2","4,6","5,6","22,2",,,
06/02/2014 7.00,,,,,,,
06/02/2014 8.00,,,,,,,
06/02/2014 9.00,"1,8","53,8","79,0",,,,
06/02/2014 10.00,"2,8","66,9","118,9","8,5",,,
06/02/2014 11.00,"2,8","60,4","120,4",,,,
06/02/2014 12.00,"1,3","24,9","36,2","17,6",,,
06/02/2014 13.00,"1,3","32,2","54,2",,,,
06/02/2014 14.00,"1,5","9,6","16,1","16,8",,,
06/02/2014 15.00,"1,5","13,8","22,8",,,,
06/02/2014 16.00,"1,3","12,0","19,8","2,4",,,
06/02/2014 17.00,"1,3","8,6","12,0",,,,
06/02/2014 18.00,"1,5","19,7","30,6","3,2",,,
06/02/2014 19.00,"1,3","18,7","29,5",,,,
06/02/2014 20.00,"1,3","19,8","29,9","8,1",,,
06/02/2014 21.00,"1,3","19,6","30,4",,,,
06/02/2014 22.00,"1,3","12,2","18,1","4,6",,,
06/02/2014 23.00,"1,3","10,9","14,7",,,,
07/02/2014 0.00,"1,3","12,6","17,4","8,8",,,
07/02/2014 1.00,,"12,0","17,7",,,,
07/02/2014 2.00,"1,3",,,"5,4",,,
07/02/2014 3.00,"1,3","9,1","12,1",,,,
07/02/2014 4.00,"1,3","6,9","8,6","9,5",,,
07/02/2014 5.00,"1,3","5,7","7,1",,,,
07/02/2014 6.00,"1,1","6,0","8,5","12,2",,,
07/02/2014 7.00,"1,3","9,9","11,6",,,,
07/02/2014 8.00,"1,3","16,2","19,9","7,8",,,
07/02/2014 9.00,"1,3","28,3","43,5",,,,
07/02/2014 10.00,"1,5","35,2","69,1","5,1",,,
07/02/2014 11.00,"1,6","32,9","62,6",,,,
07/02/2014 12.00,"1,2","12,0","20,7","6,1",,,
07/02/2014 13.00,"1,3","25,6","42,8",,,,
07/02/2014 14.00,"1,3","22,5","36,7","2,2",,,
07/02/2014 15.00,"1,3","22,8","35,7",,,,
07/02/2014 16.00,"1,1","23,2","36,2","2,7",,,
07/02/2014 17.00,"1,1","17,1","23,4",,,,
07/02/2014 18.00,"1,3","26,2","36,7","6,3",,,
07/02/2014 19.00,"1,3","38,0","50,7",,,,
07/02/2014 20.00,"1,5","43,2","62,4","12,5",,,
07/02/2014 21.00,"1,3","41,2","60,0",,,,
07/02/2014 22.00,"1,5","43,8","65,7","12,5",,,
07/02/2014 23.00,"1,3","30,9","41,5",,,,
08/02/2014 0.00,"1,3","22,3","29,0","19,8",,,
08/02/2014 1.00,"1,3","19,5","25,6",,,,
08/02/2014 2.00,"1,2","17,4","23,2","18,6",,,
08/02/2014 3.00,"1,2","12,3","16,3",,,,
08/02/2014 4.00,"1,3","7,2","9,5","19,0",,,
08/02/2014 5.00,"1,3","5,4","7,5",,,,
08/02/2014 6.00,"1,3","6,3","7,8","18,3",,,
08/02/2014 7.00,"1,2","8,6","10,0",,,,
08/02/2014 8.00,"1,3","18,7","23,2","17,1",,,
08/02/2014 9.00,"1,3","36,5","50,7",,,,
08/02/2014 10.00,"1,3","35,4","49,4","9,5",,,
08/02/2014 11.00,"1,3","23,6","32,1",,,,
08/02/2014 12.00,"1,3","20,2","27,2","18,1",,,
08/02/2014 13.00,"1,3","21,5","28,6",,,,
08/02/2014 14.00,"1,3","19,8","28,5","22,5",,,
08/02/2014 15.00,"1,3","18,8","28,5",,,,
08/02/2014 16.00,"1,1","3,9","5,3","16,8",,,
08/02/2014 17.00,"1,3","12,0","15,8",,,,
08/02/2014 18.00,"1,3","26,3","34,8","5,4",,,
08/02/2014 19.00,"1,5","44,0","62,3",,,,
08/02/2014 20.00,"1,5","37,5","49,2","21,0",,,
08/02/2014 21.00,"1,4","43,0","58,9",,,,
08/02/2014 22.00,"2,1","51,1","74,0","20,0",,,
08/02/2014 23.00,"1,7","47,3","64,9",,,,
09/02/2014 0.00,"1,4","25,8","36,6","23,7",,,
09/02/2014 1.00,,"29,7","41,8",,,,
09/02/2014 2.00,"2,4",,,"20,5",,,
09/02/2014 3.00,"1,9","18,0","23,8",,,,
09/02/2014 4.00,"1,4","15,5","20,3","23,7",,,
09/02/2014 5.00,"1,5","15,4","19,4",,,,
09/02/2014 6.00,"1,3","10,6","12,7","16,8",,,
09/02/2014 7.00,"1,3","8,3","10,7",,,,
09/02/2014 8.00,"1,3","13,0","15,7","9,0",,,
09/02/2014 9.00,"1,3","14,0","17,3",,,,
09/02/2014 10.00,"1,3","19,5","25,4","5,1",,,
