"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Andria","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
12/11/2012 0.00,"10,39919018","22,79690984","0,45901","60,6570573","12,45421028","1,2012743"
12/11/2012 1.00,"5,47766968","15,98326649","0,41098171","62,2465935",,"0,82294013"
12/11/2012 2.00,"1,83064822","10,82195633","0,40170016","64,43804115","13,67521","0,81888128"
12/11/2012 3.00,"1,41597749","10,6021203","0,40124581","60,2760522",,"0,9161197"
12/11/2012 4.00,"0,79364826","9,90953463","0,39314906","62,78163255","8,79120922","1,03865498"
12/11/2012 5.00,"2,27192635","10,86086553","0,42067801","59,2708515",,"0,11680855"
12/11/2012 6.00,"22,47328472","42,07579704","0,49131662","35,4886161","14,16361046","0,34219711"
12/11/2012 7.00,"54,47427576","97,69004544","0,74648424","11,31522504",,"0,69362248"
12/11/2012 8.00,"69,40888864","152,82250808","1,2291717","3,12705677","12,21000957","0,85902227"
12/11/2012 9.00,"84,22021576","229,056644","2,01819591","4,64836397",,"1,42794224"
12/11/2012 10.00,"60,99997","138,85798664","1,34943931","17,39504939","21,97801971","2,78271845"
12/11/2012 11.00,"46,81293","98,9662672","0,87295314","17,38897461",,"4,73082161"
12/11/2012 12.00,"31,91141384","55,84122192","0,75493748","33,90109485","39,56044006","4,72415009"
12/11/2012 13.00,"36,93159928","69,04832368","0,75857111","23,78696355",,"4,1210396"
12/11/2012 14.00,"48,40673496","92,15197568","0,86205107","22,59060195","29,30401993","3,23705405"
12/11/2012 15.00,"38,78365808","69,52234672","0,69361887","26,3094216",,"3,50191543"
12/11/2012 16.00,"43,72269824","73,99107312","0,69737017","19,4250357","44,93283081","3,55195284"
12/11/2012 17.00,"30,72195864","43,27263256","0,54632559","27,64756785",,"2,81150159"
12/11/2012 18.00,"34,78036984","46,62429208","0,62961493","25,7331858","63,73625183","2,25594093"
12/11/2012 19.00,"25,55185328","36,75948104","0,60402105","33,7889559",,"1,98796651"
12/11/2012 20.00,"23,55442512","34,17137872","0,60959091","30,6983817","56,16604996","1,77892318"
12/11/2012 21.00,"23,10860408","36,1356528","0,65479408","24,9745671",,"1,4979932"
12/11/2012 22.00,"31,23781624","50,86017512","0,72803996","15,86024003","48,59584045","2,12573442"
12/11/2012 23.00,"20,33503776","32,82967096","0,52502822","27,2646276",,"1,75546099"
13/11/2012 0.00,"15,87297277","27,16577248","0,50083583","35,5453539","36,38582993","1,49421301"
13/11/2012 1.00,"10,82684531","21,32096056","0,44698254",,,"1,17191961"
13/11/2012 2.00,"8,49132966","18,72117974","0,42261307","36,62889825","23,44322014","0,95937373"
13/11/2012 3.00,,,"0,41457574","38,3934159",,"1,55097687"
13/11/2012 4.00,"10,44786397","19,90271544",,"40,85642295","16,36141014","1,17531131"
13/11/2012 5.00,"13,93654888","23,26188912","0,40452412","37,7692203",,"0,92890746"
13/11/2012 6.00,"21,42851056","33,52353576","0,43554807","28,09149525","13,67521","0,79970066"
13/11/2012 7.00,"31,1352948","46,35255864","0,4953848","20,69503275",,"0,8289445"
13/11/2012 8.00,"26,33965464","41,50577248","0,50332427","27,22139595","9,76801014","1,22734916"
13/11/2012 9.00,"30,4986944","49,56968984","0,5917769","30,1822752",,"0,85462985"
13/11/2012 10.00,"24,34417672","43,6094696","0,59456125","37,59423885","24,42000961","0,98216877"
13/11/2012 11.00,"17,67960436","32,45484248","0,49297558","46,90043505",,"1,42265994"
13/11/2012 12.00,"12,78273718","25,73779528","0,45363819","54,97715265","20,02441978","1,10726078"
13/11/2012 13.00,"19,84315664","35,76212448","0,48940252","48,2724564",,"1,22367983"
13/11/2012 14.00,"17,91258156","34,4502248","0,51679284","54,3860541","11,72161007","1,32670091"
13/11/2012 15.00,"16,38692602","29,88941648","0,46572273","56,97674115",,"0,91339618"
13/11/2012 16.00,"27,86984736","49,552826","0,58115326","49,6282584","12,94260979","1,73717024"
13/11/2012 17.00,"50,67929992","90,36215248","0,77504072","28,90617345",,"1,67618075"
13/11/2012 18.00,"52,38925888","74,67912544","0,75746436","20,85108165","11,72161007","1,03081595"
13/11/2012 19.00,"49,33793632","72,78035648","0,75013884","14,29568721",,"1,48642991"
13/11/2012 20.00,"34,88354136","51,7265788","0,61002429","25,0407612","18,31501007","1,94415619"
13/11/2012 21.00,"36,34819072","51,97817888","0,597998","25,38799095",,"1,86248498"
13/11/2012 22.00,"31,07623312","45,74559424","0,57590028","24,16729035","21,24542046","1,66995366"
13/11/2012 23.00,"20,63550856","33,86918712","0,58344365","29,70940035",,"1,59228537"
14/11/2012 0.00,"20,42394576","37,25428752","0,53430978","28,0070469","20,75702095","1,83629825"
14/11/2012 1.00,"12,62699714","23,17303848","0,48173915","30,9821106",,"2,27651179"
14/11/2012 2.00,"8,46017936","18,45594902","0,4377604","33,54171555","15,62880993","1,66217056"
14/11/2012 3.00,"6,40564741","16,23487995","0,4345019","32,39802195",,"1,10331381"
14/11/2012 4.00,"6,83135038","16,55069264","0,46564468","28,9332057","9,76801014","1,44484275"
14/11/2012 5.00,"10,86058638","23,28976608","0,48511649","25,72103625",,"1,11932546"
14/11/2012 6.00,"14,01636914","26,67941704","0,52526472","22,03056555","14,40781021","1,33943171"
14/11/2012 7.00,"22,61930416","39,46239896","0,61182189","13,9349573",,"1,00674254"
14/11/2012 8.00,"25,59856344","49,73119648","0,71393996","12,3751466","11,72161007","0,98667204"
14/11/2012 9.00,"22,03526464","46,3752732","0,69760899","19,17103829",,"1,05805832"
14/11/2012 10.00,"18,4148544","40,18546","0,64798116","25,9263816","12,45421028","1,69363756"
14/11/2012 11.00,,,,,,
14/11/2012 12.00,"10,55090356","24,26779232","0,5495771","46,2981246","16,60560989","0,76382904"
14/11/2012 13.00,"12,87943085","28,34538088","0,54882451","52,59859395",,"1,62925739"
14/11/2012 14.00,"11,55949312","25,49850848","0,55838217","55,9559994","3,66300392","1,53624359"
14/11/2012 15.00,"9,31807273","22,21069064","0,51177751","60,94754925",,"1,51100368"
14/11/2012 16.00,"14,02414907","27,21051328","0,53893017","57,26047005","8,79120922","1,71153981"
14/11/2012 17.00,"25,74198256","41,70486904","0,62580305","42,8755824",,"1,44061813"
14/11/2012 18.00,"24,7582012","37,67515696","0,66366089","43,27416345","9,03540897","1,76535742"
14/11/2012 19.00,"31,03275424","44,17689384","0,73746015","34,1510484",,"2,1690993"
14/11/2012 20.00,"32,82772072","48,58789696","0,78874578","26,6215194","15,38461018","2,78772209"
14/11/2012 21.00,"35,80893024","55,3425532","0,82492485","16,43308832",,"3,28175323"
14/11/2012 22.00,"33,39359624","51,22009","0,75171858","22,07178225","21,97801971","3,69405724"
14/11/2012 23.00,"23,65499632","36,2432984","0,61952254","31,63940325",,"3,72274579"
15/11/2012 0.00,"18,8944165","34,56307104","0,57212801","31,2610914","23,68741989","2,95523521"
15/11/2012 1.00,"14,95797561","25,45506784","0,56665717",,,"2,29497034"
15/11/2012 2.00,"10,4809626","20,3021896","0,53565186","30,6970251","18,80340958","1,91418926"
15/11/2012 3.00,,,"0,52113712","31,41173385",,"1,63253722"
15/11/2012 4.00,"20,59981152","31,2629208",,"31,37323035","17,33819962","1,33459486"
15/11/2012 5.00,"22,0119","33,80238184","0,52631205","29,0581725",,"1,26020741"
15/11/2012 6.00,"25,53757064","37,68683928","0,54292029","24,1551408","11,72161007","1,07234616"
15/11/2012 7.00,"34,73105936","53,90031248","0,62214961","14,8415252",,"0,9892298"
15/11/2012 8.00,"34,06652464","60,76196424","0,63727714","16,26217467","11,72161007","1,17959186"
15/11/2012 9.00,"35,15026536","56,1233184","0,79271493","13,99643322",,"1,33770892"
15/11/2012 10.00,"27,89516224","48,13071864","0,71099717","15,8474042","11,96580982","1,8524777"
15/11/2012 11.00,"27,37599688","47,3149256","0,67695121","19,85333427",,"2,24165309"
15/11/2012 12.00,"24,09888624","42,35982464","0,6706707","20,01545595","14,89620972","2,44824953"
15/11/2012 13.00,"26,64010632","41,56932736","0,64047623","19,52906697",,"2,21085223"
15/11/2012 14.00,"32,02238632","50,50741112","0,69901049","22,41292725","24,17580986","2,10810981"
15/11/2012 15.00,"24,10081736","38,6284228","0,61272942","27,48417735",,"2,40710882"
15/11/2012 16.00,"27,19885008","40,90592072","0,60230267","24,18823785","22,22220993","2,32076654"
15/11/2012 17.00,"34,11780448","58,05841536","0,74119281","14,85301041",,"2,2276429"
15/11/2012 18.00,"35,21710888","57,19138072","0,72713126","14,9786615","28,57142067","2,18761378"
15/11/2012 19.00,"41,48713048","68,65340008","0,85549562","11,20917084",,"2,07558615"
15/11/2012 20.00,"38,5104524","59,47210992","0,86138003","15,00365286","19,04759979","2,91281513"
15/11/2012 21.00,"29,3779756","45,4524464","0,63611214","21,7563129",,"4,91429045"
15/11/2012 22.00,"30,00809432","46,25202568","0,64203616","20,917974","24,66422081","3,28842475"
15/11/2012 23.00,"22,37984528","35,58832368","0,58437216","24,115959",,"2,79750767"
16/11/2012 0.00,"13,54848362","23,59195768","0,48525512","32,00217405","22,46640968","2,47315687"
16/11/2012 1.00,"8,71975439","17,99811679","0,43781982","37,85973345",,"1,7509028"
16/11/2012 2.00,"6,86704169","15,70117383","0,40485964","40,10454735","12,21000957","1,49593683"
16/11/2012 3.00,"5,77488243","14,69537006","0,39814458","46,54037745",,"2,01270605"
16/11/2012 4.00,"4,5386578","13,75571383","0,39875737","47,6840511","13,18680954","0,94247322"
16/11/2012 5.00,"9,51015798","20,82745424","0,42877476","38,75887995",,"1,03076001"
16/11/2012 6.00,"12,16689537","22,44154552","0,46357098","37,08758865","7,08180714","0,73771044"
16/11/2012 7.00,"20,78020872","32,92823456","0,49615603","28,46910885",,"1,29167441"
16/11/2012 8.00,"20,69975176","34,54425696","0,55093782","30,375471","13,43101025","0,69790405"
16/11/2012 9.00,"35,200876","57,63947704","0,76113761","17,81051213",,"1,36061481"
16/11/2012 10.00,"30,17875944","49,03406216","0,6769116","22,77434145","12,45421028","1,2418048"
16/11/2012 11.00,"34,1995616","57,04094456","0,65036941","18,92986872",,"1,63520582"
16/11/2012 12.00,"35,15026536","57,92870528","0,68174985","18,74747186","14,16361046","1,88511222"
16/11/2012 13.00,"32,67001896","50,56060296","0,63731558","19,75943361",,"2,07742082"
16/11/2012 14.00,"33,11844032","51,93991976","0,63309013","19,60878119","12,69841003","2,05874056"
16/11/2012 15.00,"22,92711704","36,5242668","0,54623588","29,38712805",,"2,18414988"
16/11/2012 16.00,"16,58874718","27,89143384","0,51090726","40,48351755","13,43101025","1,85075389"
16/11/2012 17.00,"29,17419464","44,43369456","0,6059165","20,7801594",,"1,39252725"
16/11/2012 18.00,"30,22418856","45,3811288","0,62756104","20,0877348","18,31501007","1,53363092"
16/11/2012 19.00,"35,1515464","51,99762392","0,70062867","15,56434562",,"1,72538321"
16/11/2012 20.00,"37,69733616","59,66145528","0,72977814","14,79828557","14,65200996","1,74272917"
16/11/2012 21.00,"38,43582704","61,02394648","0,76210572","14,65372587",,"2,15942559"
16/11/2012 22.00,"33,6246232","51,92693728","0,68095998","16,83503493","17,82661057","2,43651945"
16/11/2012 23.00,"25,88605176","40,36960472","0,59902436","21,67322115",,"2,24960298"
17/11/2012 0.00,"20,2883276","32,27325984","0,5540973","25,61023395","18,07081032","1,80438581"
17/11/2012 1.00,"16,09230785","27,20208136","0,53016238",,,"1,54019158"
17/11/2012 2.00,"12,45048512","22,6393228","0,50612843","31,06248915","18,55920982","1,24914347"
17/11/2012 3.00,,,"0,49433863","32,294661",,"1,3156929"
17/11/2012 4.00,"21,57776128","31,56964384",,"33,46063875","17,82661057","1,17280949"
17/11/2012 5.00,"22,21241144","32,43342808","0,47749389","31,87178085",,"1,57560657"
17/11/2012 6.00,"24,54340712","35,69855048","0,51876751","27,34432785","18,31501007","2,04345098"
17/11/2012 7.00,"25,08851832","39,30999344","0,51487758","28,7656656",,"1,66828578"
17/11/2012 8.00,"30,51750848","51,68961984","0,54394666","26,75460585","10,50061035","0,97588676"
17/11/2012 9.00,"33,60579","55,8723684","0,61782513","24,6205743",,"0,85435221"
17/11/2012 10.00,"30,62911192","51,84915712","0,61263156","25,9452942","13,18680954","1,14000717"
17/11/2012 11.00,"25,99117352","45,20279656","0,60607494","29,74654725",,"1,24680844"
17/11/2012 12.00,"24,15727872","45,2974788","0,60082196","31,89340665","8,79120922","1,59929047"
17/11/2012 13.00,"21,36166704","39,90852592","0,58733359","35,7486843",,"1,56626645"
17/11/2012 14.00,"16,99368774","30,17864472","0,53525809","36,5120511","8,05860806","1,71204017"
17/11/2012 15.00,"15,10008692","26,84671704","0,50115155","35,64871485",,"1,63959825"
17/11/2012 16.00,"15,53682596","26,32793408","0,50466635","32,90467215","6,34920597","1,6467142"
17/11/2012 17.00,"25,12484632","37,889148","0,57607619","23,0979105",,"1,38985864"
17/11/2012 18.00,"41,70452488","76,23291224","0,91790001","10,76331428","14,16361046","1,28272379"
17/11/2012 19.00,"48,94534536","104,9135432","0,99201614","6,97626164",,"1,5711033"
17/11/2012 20.00,"48,44761352","114,04619208","1,03597509","8,24221682","31,01342964","2,92949393"
17/11/2012 21.00,"49,33210472","117,56943448","1,12278856","8,97719876",,"3,41318319"
17/11/2012 22.00,"43,56631576","98,90468168","0,9830305","10,92274271","31,74603081","3,64001792"
17/11/2012 23.00,"32,95167568","67,37780928","0,76216514","21,31855005",,"3,65402812"
18/11/2012 0.00,"27,79457192","55,6596584","0,70679152","23,40799335","22,71062088","3,53460689"
18/11/2012 1.00,"28,09892408","53,75050728","0,69359906","19,94181851",,"2,96018292"
18/11/2012 2.00,"23,78025144","46,7462012","0,61681741","19,42098386","24,66422081","2,44335776"
18/11/2012 3.00,"16,85480962","33,44961784","0,58670216","23,1580398",,"2,019044"
18/11/2012 4.00,"14,98003818","28,6676676","0,5741621","29,4587685","31,01342964","1,77113906"
18/11/2012 5.00,"11,57312377","22,64970496","0,48620227","39,0432672",,"1,52885"
18/11/2012 6.00,"17,91258156","31,85044016","0,50960479","40,20114525","20,26861954","1,26676706"
18/11/2012 7.00,"18,33568804","30,22468568","0,56545256","40,4706897",,"0,79225114"
18/11/2012 8.00,"14,75940102","27,55939592","0,56403126","45,4649328","10,7448101","0,80837364"
18/11/2012 9.00,"14,20910448","29,08853704","0,53551439","46,45052265",,"0,81087546"
18/11/2012 10.00,"17,89700641","35,63956528","0,65108122","43,686909","7,08180714","1,01319134"
18/11/2012 11.00,"22,11637168","41,25222216","0,7582554","40,76656815",,"1,40303489"
18/11/2012 12.00,"35,16192856","70,05216192","1,01482451","27,3240786","12,21000957","1,56120687"
18/11/2012 13.00,"41,52085816","90,93995888","1,08285702","17,50246418",,"2,10471913"
18/11/2012 14.00,"34,3592136","72,0261872","0,8385705","22,887837","17,33819962","2,58473906"
18/11/2012 15.00,"23,3532636","45,57374368","0,74190346","23,9592318",,"2,96201759"
18/11/2012 16.00,"19,81264112","39,37289824","0,67321855","23,1033369","10,25640965","2,70721841"
18/11/2012 17.00,"22,1429676","44,1176792","0,66838497","23,54261595",,"2,29845763"
18/11/2012 18.00,"25,32082632","52,3134672","0,758768","32,0839092","13,43101025","1,77603185"
18/11/2012 19.00,"26,88604688","49,80251408","0,67444297","33,6808668",,"1,96289238"
18/11/2012 20.00,"31,50193992","61,54467968","0,79676447","27,4132551","11,96580982","1,86003808"
18/11/2012 21.00,"33,5473784","71,83487248","0,86442185","23,69846535",,"2,04890007"
18/11/2012 22.00,"34,5791892","72,15329696","0,81741992","23,51540415","13,43101025","2,3591288"
18/11/2012 23.00,"32,07624736","61,7178304","0,69685757","27,058584",,"2,37308306"
19/11/2012 0.00,"17,76332702","34,72843992","0,55099607","35,4494343","18,55920982","2,2946927"
19/11/2012 1.00,"12,86255554","26,4615064","0,5161416",,,"1,90245817"
19/11/2012 2.00,"10,45565537","22,010944","0,47854006","38,82643065","11,96580982","1,29879138"
19/11/2012 3.00,,,"0,47127279","39,16689735",,"1,01102309"
19/11/2012 4.00,"12,6983721","23,67625776",,"47,94753075","12,69841003","1,68368621"
19/11/2012 5.00,"15,64000704","27,61841936","0,46738286","44,9778735",,"1,5032755"
19/11/2012 6.00,"28,14758448","44,096456","0,54404452","32,7729423","18,31501007","1,08735708"
19/11/2012 7.00,"60,5684316","117,0065608","0,84044731","12,50214032",,"1,09286108"
19/11/2012 8.00,"60,80464008","130,77653624","1,11226278","9,27240888","9,03540897","1,19554859"
19/11/2012 9.00,"75,97027992","199,8363128","1,85622013","3,33714822",,"1,79315609"
19/11/2012 10.00,"51,04334472","105,754632","1,01703685","12,64602969","13,91940975","3,72441367"
19/11/2012 11.00,"33,62072272","64,53873784","0,6907553","8,55431462",,"5,08352637"
19/11/2012 12.00,"33,06197896","76,6985416","0,77342253","10,12763945","21,24542046","4,26714691"
19/11/2012 13.00,"52,62869864","135,6888084","1,11694375","5,00167049",,"3,39450294"
19/11/2012 14.00,"50,01413424","105,89149296","0,93460727","5,47589595","17,09399986","3,2538437"
19/11/2012 15.00,"46,14843352","97,656356","0,8528301","10,25463317",,"3,80247045"
19/11/2012 16.00,"42,79212784","80,58231072","0,72687496","27,96245865","23,68741989","3,99439056"
19/11/2012 17.00,"43,93036056","84,8156508","0,85760893","24,04368015",,"3,49435505"
19/11/2012 18.00,"32,83290224","67,320086","0,70898289","35,7601755","20,26861954","2,74480164"
19/11/2012 19.00,"34,8673276","71,39195768","0,74456898","31,86164625",,"2,49606276"
19/11/2012 20.00,"30,97241152","58,64205336","0,68945166","46,79370255","15,87300968","2,26255753"
19/11/2012 21.00,"29,23455648","58,59083088","0,59949852","53,2058919",,"2,09443319"
19/11/2012 22.00,"23,05019248","41,86243696","0,5728573","52,95593835","17,33819962","1,66283771"
19/11/2012 23.00,"13,10655924","28,79282712","0,47636734","59,92746585",,"1,72504964"
20/11/2012 0.00,"6,9669781","19,54021936","0,38404458","71,5588545","11,23320961","1,07229022"
20/11/2012 1.00,"4,33878688","14,74919668","0,36731751","70,2631818",,"1,37000985"
20/11/2012 2.00,"2,74629738","12,41853178","0,36451452","70,90291845","7,81440783","0,92034534"
20/11/2012 3.00,"2,31799982","11,81543918","0,37551329","70,87183635",,"0,6097271"
20/11/2012 4.00,"2,81054249","12,36794982","0,37855394","68,9080581","4,63980484","0,37038428"
20/11/2012 5.00,"3,53799922","13,25832233","0,38840984","68,5851474",,"0,37277525"
20/11/2012 6.00,"3,85662637","14,34064817","0,40081126","63,77398545","5,37240601","1,04449256"
20/11/2012 7.00,"18,84315196","43,07900432","0,52773335","48,63588555",,"1,0239217"
20/11/2012 8.00,"39,04713168","74,06891064","0,800122","28,09013865","6,10500622","4,47352163"
20/11/2012 9.00,"59,71961832","113,4269144","1,1703625","11,62529592",,"1,26988112"
20/11/2012 10.00,"50,11149328","85,5343716","1,02292709","19,62511824","9,52380943","1,80901723"
20/11/2012 11.00,"47,70977272","94,70248808","1,02568581","23,6755029",,"2,68342366"
20/11/2012 12.00,"33,58955712","70,47370056","0,71147133","34,16387625","17,09399986","3,30288039"
20/11/2012 13.00,"44,85184896","84,2974988","0,74383852","28,7838999",,"2,88190341"
20/11/2012 14.00,"56,30166976","103,62760848","0,87818632","19,2784431","10,01220989","2,25082643"
20/11/2012 15.00,"40,01207984","76,341858","0,78167656","33,9065013",,"2,14914067"
20/11/2012 16.00,"38,70058168","73,39514096","0,73949424","33,2701362","6,83760691","2,29313567"
20/11/2012 17.00,"60,09211416","115,40090144","1,05696722","15,91698381",,"1,96266965"
20/11/2012 18.00,"69,13373272","123,30661992","1,11076226","6,88101236","11,96580982","2,12262138"
20/11/2012 19.00,"43,3871996","80,90201624","0,7971198","39,0973317",,"2,75386413"
20/11/2012 20.00,"34,42066528","66,3292876","0,72361529","48,88629795","8,30280876","2,87618685"
20/11/2012 21.00,"46,46964952","89,42445032","0,77267111","34,50705615",,"3,09722875"
20/11/2012 22.00,"43,94011176","66,66968096","0,64888869","30,70039665","13,18680954","2,21596774"
20/11/2012 23.00,"20,30909192","31,02489592","0,46530916","46,7106108",,"2,22397357"
21/11/2012 0.00,"13,76587802","27,85512496","0,42054054","52,19664135","11,72161007","2,13696515"
21/11/2012 1.00,"11,55559646","22,84425096","0,47549941",,,"1,51550696"
21/11/2012 2.00,"10,53482173","21,20098256","0,50362018","35,7290934","12,45421028","1,55292341"
21/11/2012 3.00,,,"0,49232551","36,36883005",,"1,21556315"
21/11/2012 4.00,"14,88204244","25,18270344",,"34,29087795","7,32600689","1,94599085"
21/11/2012 5.00,"17,06831693","26,8331036","0,49242337","36,55596105",,"1,35360971"
21/11/2012 6.00,"19,41031808","30,06061696","0,50707674","33,6220941","4,63980484","1,44673335"
21/11/2012 7.00,"26,76601152","41,39810776","0,55212263","25,1650497",,"1,06278331"
21/11/2012 8.00,"31,61551272","54,85877896","0,63081954","19,51353191","7,32600689","1,91585714"
21/11/2012 9.00,"32,68950224","59,83267488","0,70939763","19,61689685",,"1,37429142"
21/11/2012 10.00,"27,76082512","49,68123592","0,67712946","23,41812795","9,27960968","1,33376092"
21/11/2012 11.00,"24,64009696","45,51667048","0,61091319","26,71135425",,"1,4145992"
21/11/2012 12.00,"25,45581352","45,66127504","0,62726513","27,5476782","6,10500622","1,50244156"
21/11/2012 13.00,"25,15664288","46,37007256","0,63346526","27,518631",,"1,75412669"
21/11/2012 14.00,"23,01256432","41,5680272","0,64576882","29,37432015","14,16361046","1,84663911"
21/11/2012 15.00,"17,30193465","32,44379112","0,57366697","34,65903525",,"1,72588358"
21/11/2012 16.00,"22,24810848","39,4669304","0,60269761","28,6683894","19,04759979","1,74612086"
21/11/2012 17.00,"27,44479064","51,19936392","0,63867863","22,0373286",,"1,51183762"
21/11/2012 18.00,"29,02106256","49,87513184","0,69656049","19,22643146","21,0012207","1,41415376"
21/11/2012 19.00,"30,33839232","54,75436464","0,76423884","17,7774071",,"1,88700282"
21/11/2012 20.00,"30,25273472","51,18703152","0,73191009","16,25609391","22,95482063","2,24865819"
21/11/2012 21.00,"30,3909532","50,91921768","0,75371306","15,40965132",,"2,94216981"
21/11/2012 22.00,"27,7828896","45,66712576","0,71522379","17,94697013","26,37360954","2,79383833"
21/11/2012 23.00,"20,8366892","35,77378768","0,63463142","23,58566805",,"2,84782272"
22/11/2012 0.00,"17,78927668","30,17086288","0,58818287","26,26347675","24,17580986","2,46498426"
22/11/2012 1.00,"11,69836933","22,61014568","0,52548141","35,58926385",,"2,07875512"
22/11/2012 2.00,"9,01956173","19,6705604","0,48713077","36,9680283","19,29179955","1,57549572"
22/11/2012 3.00,"8,11040382","18,57462303","0,4666326","36,0439044",,"1,17842434"
22/11/2012 4.00,"6,83654146","16,85483257","0,46207046","37,5699198","18,55920982","1,09675314"
22/11/2012 5.00,"8,30508366","18,10641438","0,48616266","29,81681115",,"1,2717707"
22/11/2012 6.00,"18,40447033","36,19920768","0,58678138","19,28115431","10,50061035","0,96732464"
22/11/2012 7.00,"28,18328152","53,77515296","0,62434098","10,03306448",,"1,10926224"
22/11/2012 8.00,"31,52335432","71,34394736","0,74083748","8,15237","22,22220993","1,59267488"
22/11/2012 9.00,"28,5388944","59,62451544","0,77843786","14,05857747",,"1,05327639"
22/11/2012 10.00,"21,21954808","42,28265632","0,66607011","28,04960025","25,88521957","1,33859777"
22/11/2012 11.00,"19,2779312","41,33587216","0,61782513","36,12224805",,"2,12156472"
22/11/2012 12.00,"11,47708018","26,01080976","0,52271686","48,828423","22,22220993","1,96817366"
22/11/2012 13.00,"12,34795221","26,25659736","0,50383804","52,00344555",,"1,73933849"
22/11/2012 14.00,"14,84830329","29,50615608","0,55496639","48,25420215","17,58241081","1,44334267"
22/11/2012 15.00,"14,31227791","28,04058896","0,50164667","52,545906",,"1,38924641"
22/11/2012 16.00,"24,71602248","50,46203936","0,65712408","43,03907265","19,78022003","1,38774532"
22/11/2012 17.00,"52,75070336","111,09041216","0,98166745","11,90902283",,"1,28077827"
22/11/2012 18.00,"72,41476296","181,09332096","1,48507094","3,1108434","20,51280975","1,71982429"
22/11/2012 19.00,"65,14927768","146,11324272","1,25936733","1,94284073",,"3,15760601"
22/11/2012 20.00,"54,7578636","101,35403016","1,21019385","2,56028126","33,21123123","4,62074052"
22/11/2012 21.00,"54,67090584","119,61345808","1,20030067","1,38214797",,"5,44134561"
22/11/2012 22.00,"50,40544416","101,9207852","1,13801394","1,93203381","43,9560318","5,91002498"
22/11/2012 23.00,"43,91531312","72,45510616","0,86570218","6,65051405",,"5,7214803"
23/11/2012 0.00,"27,61287456","42,36047472","0,65003389","18,61709861","36,38582993","5,18449006"
23/11/2012 1.00,"17,92880297","29,84337552","0,58482534",,,"4,26781406"
23/11/2012 2.00,"11,61010758","22,80924224","0,52716134","26,708661","34,18803024","3,15766194"
23/11/2012 3.00,,,"0,46894163","37,2517572",,"2,18950337"
23/11/2012 4.00,"18,34996112","29,0625912",,"31,3191858","20,26861954","1,76096499"
23/11/2012 5.00,"24,27343272","37,91316272","0,43045352","26,37292245",,"1,62264079"
23/11/2012 6.00,"31,34683848","46,26955872","0,52747589","21,3428691","19,04759979","1,1720864"
23/11/2012 7.00,"52,68125952","111,29855248","0,66040239","4,67741316",,"0,96343258"
23/11/2012 8.00,"67,09997656","187,28831568","1,30984445","2,09146025","15,87300968","1,15651918"
23/11/2012 9.00,"78,99368728","243,9972032","2,18558194","2,60013936",,"2,18021918"
23/11/2012 10.00,"55,19978416","116,27699896","1,15857153","11,53477679","18,80340958","4,93497216"
23/11/2012 11.00,"45,25029064","89,83103712","0,77863591","23,2965327",,"5,9417147"
23/11/2012 12.00,"37,3073264","65,7767196","0,68880043","29,1770745","34,67642975","4,79909486"
23/11/2012 13.00,"39,43454112","66,18395648","0,71518418","32,1426819",,"3,74320478"
23/11/2012 14.00,"23,35972616","40,44939248","0,59641709","37,1855631","24,66422081","3,28308754"
23/11/2012 15.00,"31,88999944","54,61559168","0,61902974","30,1221459",,"2,90380756"
23/11/2012 16.00,"46,57672152","84,98101968","0,7820913","13,6336724","21,0012207","2,46203801"
23/11/2012 17.00,"56,91037408","104,57892408","0,84135601","9,07177572",,"2,40949877"
23/11/2012 18.00,"70,48742872","160,66855304","1,30504582","3,56683058","31,01342964","2,95690309"
23/11/2012 19.00,"74,34406656","178,11287624","1,46101718","2,56366079",,"4,02252179"
23/11/2012 20.00,"56,56256216","105,02640856","1,02602133","3,85460933","37,6068306","5,61464038"
23/11/2012 21.00,"69,48741448","155,94430696","1,49162639","1,23015092",,"4,98923521"
23/11/2012 22.00,"68,65806536","159,7749416","1,53542923","1,16192192","40,78144073","5,37774345"
23/11/2012 23.00,"37,3592372","58,86447632","0,75499573","6,9823424",,"6,3295568"
24/11/2012 0.00,"25,79131216","39,93124048","0,62307812","18,75760646","45,42124176","5,89312346"
24/11/2012 1.00,"15,89373326","26,99910344","0,53513809","31,7711331",,"4,29716875"
24/11/2012 2.00,"10,98972859","21,22174688","0,4907248","36,5079813","36,8742218","2,96485298"
24/11/2012 3.00,"10,3875136","20,80994032","0,47978545","34,12469445",,"2,16159384"
24/11/2012 4.00,"9,13766979","18,7912163","0,47642792","33,6538545","27,59461975","1,57449398"
24/11/2012 5.00,"10,85799179","21,4247248","0,47674247","33,68356005",,"1,73772553"
24/11/2012 6.00,"25,2449008","40,44352264","0,55269464","20,0201841","26,12940979","1,04832869"
24/11/2012 7.00,"44,43912464","67,46926024","0,66403602","6,35004111",,"1,28995161"
24/11/2012 8.00,"43,38784968","83,90775672","0,76443689","9,43859039","21,73381996","1,38841247"
24/11/2012 9.00,"38,8290872","73,6992828","0,77529702","17,79226187",,"1,78281422"
24/11/2012 10.00,"28,84389664","52,56961784","0,68678614","29,82558915","24,66422081","2,31570798"
24/11/2012 11.00,"17,4408013","35,55266488","0,58085619","43,56463545",,"2,40182653"
