"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Altamura","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
25/04/2012 13.00,"11,090317","15,5682363","0,58889702","88,5310776",,"0,44146241"
25/04/2012 14.00,"6,67235994","8,6196937","0,53720597","91,9239342","11,23320961","0,16083448"
25/04/2012 15.00,"7,10649866","9,14172706","0,53339176","91,03649835",,"0,0188562"
25/04/2012 16.00,"8,10131799","10,18773637","0,53814962","91,929999","8,05860806","0,02107529"
25/04/2012 17.00,"10,2356683","14,36140102","0,56848855","92,84376885",,
25/04/2012 18.00,"23,14948264","33,07868984","0,61874432","76,1850201","9,03540897","0,92840201"
25/04/2012 19.00,"19,91973224","29,92962584","0,60789234","70,4989509",,"1,59841585"
25/04/2012 20.00,"26,2487964","42,65553456","0,67446627","70,53543945","9,52380943","0,51245105"
25/04/2012 21.00,"24,16766088","33,55919456","0,66495171","74,98061865",,"0,62159752"
25/04/2012 22.00,"23,215026","32,55470624","0,62733619","70,8240561","9,76801014","0,46719556"
25/04/2012 23.00,"17,59784342","24,76636544","0,64375454","71,19714105",,"0,50978956"
26/04/2012 0.00,"14,71332182","21,19580104","0,60838281","68,5308435","9,52380943","0,56691343"
26/04/2012 1.00,"8,77361543","11,00742415","0,56144962","70,7801262",,"0,35139486"
26/04/2012 2.00,"6,02082873","7,92256894","0,58292057","81,7913292","14,16361046","0,36869911"
26/04/2012 3.00,"3,48413818","4,62760595","0,55244417","86,7880062",,"0,19433243"
26/04/2012 4.00,"3,15123412","4,23138028","0,55525531","89,28061905","17,09399986",
26/04/2012 5.00,"5,84561687","6,74491651","0,98970944","78,42618315",,"4,80489888"
26/04/2012 6.00,"18,74192112","23,55694896","0,6730904","65,38466865","18,80340958","5,82386779"
26/04/2012 7.00,"24,7796156","32,25316472","0,6269832","61,0584513",,"2,17869571"
26/04/2012 8.00,"31,02952296","49,5269184","0,84943995","62,02832055","17,09399986","0,83034897"
26/04/2012 9.00,"29,12553424","53,06438608","0,81843231","62,66295",,"0,95668682"
26/04/2012 10.00,"25,2144044","41,97008256","0,75197488","68,86877655","15,62880993","1,17653069"
26/04/2012 11.00,"19,02160657","31,94902288","0,73553673","78,57556875",,"0,72026076"
26/04/2012 12.00,"16,7834251","27,27666848","0,61789969","85,3511274","10,98900986","0,60662321"
26/04/2012 13.00,"19,48104296","31,48016224","0,58388402","91,85229375",,"0,58521536"
26/04/2012 14.00,"15,4758236","20,60956272","0,59108023","98,4960627","15,87300968","0,45654757"
26/04/2012 15.00,"19,48819384","27,51465512","0,55236495","98,4581976",,"0,58815449"
26/04/2012 16.00,"21,17411896","29,8083668","0,61168675","95,47222125","15,38461018","0,41927859"
26/04/2012 17.00,"19,72893376","28,9821916","0,6801503","95,2154049",,"0,5026909"
26/04/2012 18.00,"31,29362752","50,921818","0,68429887","78,5856834","7,32600689","0,54816809"
26/04/2012 19.00,"31,53048608","44,25146184","0,70458967","69,91770765",,"0,6588665"
26/04/2012 20.00,"40,84856072","56,78349376","0,74163201","57,52029885","12,45421028","0,83134767"
26/04/2012 21.00,"59,90846656","82,33259376","0,81573883","37,1226408",,"1,89118981"
26/04/2012 22.00,"67,61589152","80,7924204","0,78268778","29,03927985","21,48962021","1,12534101"
26/04/2012 23.00,"85,38439432","112,13122848","0,88355231","5,22512445",,"2,45205819"
27/04/2012 0.00,"85,2993868","128,89201168","0,94291256","20,5084803","20,51280975","2,69713688"
27/04/2012 1.00,"35,3721912","40,94029848","0,63992052","72,8854497",,"1,94232457"
27/04/2012 2.00,"6,30181816","7,67419822","0,52438631","94,2036207","15,14041042","0,75769653"
27/04/2012 3.00,"6,08312551","6,97837171","0,55148188",,,"0,25949772"
27/04/2012 4.00,,,"0,55578655","88,8466866","9,03540897","0,12378721"
27/04/2012 5.00,"16,91515999","18,13170441",,"84,9516885",,"0,10481914"
27/04/2012 6.00,"31,2786948","33,86526752","0,65924904","66,88239495","24,17580986","0,58599133"
27/04/2012 7.00,"42,34177536","52,56118592","0,75759834","60,7698546",,"1,36265491"
27/04/2012 8.00,"47,23410536","61,54532976","0,94808399","63,1894704","25,88521957","1,31373924"
27/04/2012 9.00,"50,32043664","71,59753592","0,8899237","61,39774095",,"2,36077125"
27/04/2012 10.00,"30,64794512","40,53499272","0,63472928","87,68015025","20,26861954","1,97060937"
27/04/2012 11.00,"29,66739504","41,24444032","0,66848982","97,8837174",,"1,16410803"
27/04/2012 12.00,"28,7439564","38,24","0,83709211","107,99334","15,38461018","1,32433232"
27/04/2012 13.00,"33,82383448","42,32156552","0,73101537","109,7289501",,"1,75248423"
27/04/2012 14.00,"32,20928432","40,75611552","0,70500208","103,29868605","21,24542046","1,51295225"
27/04/2012 15.00,"22,13065432","27,12556312","0,58050203","102,35652735",,"0,62553433"
27/04/2012 16.00,"26,9009796","34,25762904","0,63490636","95,56818075","21,97801971","0,85186768"
27/04/2012 17.00,"32,54478296","43,761856","0,63452191","91,65829995",,"0,86295908"
27/04/2012 18.00,"38,8316684","47,04191112",,"84,70025865","10,7448101","0,8363391"
27/04/2012 19.00,"50,44632272","60,74640056","0,79078802","66,65935395",,"1,29310838"
27/04/2012 20.00,"55,21729808","64,86557512","0,83718997","56,9153949","11,72161007","2,17015494"
27/04/2012 21.00,"66,4834904","78,60897376","0,86530725","47,29915575",,"1,79441209"
27/04/2012 22.00,"44,00953648","49,18709864","0,734416","69,3587685","13,91940975","1,48222767"
27/04/2012 23.00,"29,13981688","32,85817888","0,6920834","80,1070704",,"1,18623694"
28/04/2012 0.00,"17,25520346","19,16409072","0,60087205","96,61647345","12,69841003","0,6514902"
28/04/2012 1.00,"9,94364854","11,54566745","0,54509069","104,26111395",,"0,45771204"
28/04/2012 2.00,"10,36026378","11,81025001","0,57521293","96,59887755","10,50061035","0,26826019"
28/04/2012 3.00,"5,14671204","6,25141784","0,52263648","99,4098126",,"0,02240553"
28/04/2012 4.00,"4,15124454","5,16844383","0,63305867","102,1368978","8,79120922",
28/04/2012 5.00,"6,82486106","8,53409346","0,57263711","97,07604165",,"0,15972494"
28/04/2012 6.00,"14,66075521","15,93138819","0,58012806","91,9205427","13,91940975","0,15478943"
28/04/2012 7.00,"24,08200328","28,12163864","0,60228753","87,06579",,"0,36259813"
28/04/2012 8.00,"37,48317304","49,78565024","0,75814938","73,38625455","20,02441978","0,7131621"
28/04/2012 9.00,"31,02692264","43,14967184","0,78180238","86,78531295",,"1,22178617"
28/04/2012 10.00,"26,3747016","36,2193028","0,78209712","95,5925397","21,73381996","1,38894334"
28/04/2012 11.00,"34,211894","47,67742168","0,78638316","97,87559775",,"1,59348035"
28/04/2012 12.00,"33,40657872","46,38238584","0,77826311","102,19233885","24,42000961","1,36226743"
28/04/2012 13.00,"25,04827072","33,5196544","0,72450768","111,52000125",,"1,57190673"
28/04/2012 14.00,"10,69900708","13,14094656","0,57458383","117,9710931","26,12940979","0,78326289"
28/04/2012 15.00,"10,92613356","15,12142675","0,60026276","107,18430765",,"0,27685689"
28/04/2012 16.00,"13,08514675","18,27567036","0,57539001","99,7673565","18,55920982","0,15107332"
28/04/2012 17.00,"12,55950545","16,26471098","0,57568475","102,8959554",,"0,08252447"
28/04/2012 18.00,"16,76072202","22,8967736","0,59182816","98,17839885","11,72161007","0,49048893"
28/04/2012 19.00,"32,08014784","49,17738568","0,66033016","87,65852445",,"0,49897478"
28/04/2012 20.00,"27,31890456","35,29454488","0,68168228","89,87536845","17,58241081","0,96417397"
28/04/2012 21.00,"44,2171988","56,57011456","0,90419844","64,2945009",,"1,92174863"
28/04/2012 22.00,"43,13735856","51,41012368","0,73101537","70,71455055","24,66422081","1,59170568"
28/04/2012 23.00,"32,12945832","36,32824856","0,64369629","83,93856765",,"1,17520045"
29/04/2012 0.00,"23,32664856","25,22679416","0,56669911","90,7161612","17,82661057","0,82996048"
29/04/2012 1.00,"40,75317104","44,44407672","0,61321989","64,65473805",,"0,49337314"
29/04/2012 2.00,"33,66290144","37,56363","0,58567346","77,0244363","16,84980965","0,67883225"
29/04/2012 3.00,"42,20678816","46,420014","0,72140062",,,"0,59614099"
29/04/2012 4.00,,,"0,62497823","59,982468","16,36141014","0,78708986"
29/04/2012 5.00,"43,09129848","47,72153152",,"62,01479445",,"0,47074591"
29/04/2012 6.00,"28,0035344","29,5476656","0,60665278","77,5664778","18,07081032","0,8416631"
29/04/2012 7.00,"23,92172032","26,1029108","0,60254383","90,0362253",,"0,39398885"
29/04/2012 8.00,"18,04171039","20,46560824","0,55313268","100,5878601","25,15262032","0,48982381"
29/04/2012 9.00,"16,46155711","20,98699152","0,55281813","99,7119354",,"0,63047084"
29/04/2012 10.00,"12,15976361","17,12590254","0,55065589","104,04553425","19,78022003","0,61139192"
29/04/2012 11.00,"13,70097901","20,42279856","0,56044655","102,172728",,"0,30791506"
29/04/2012 12.00,"10,03709562","13,50604487","0,52576334","110,9508477","25,15262032","0,27108949"
29/04/2012 13.00,"15,28503086","22,8131236","0,55387945","105,0397824",,"0,19965642"
29/04/2012 14.00,"9,85798711","12,76287915","0,51496845","106,55839635","13,43101025","0,13975919"
29/04/2012 15.00,"8,7483082","11,16176462","0,50454752","109,76743365",,"0,11147439"
29/04/2012 16.00,"7,12531847","9,17479892","0,49957297","113,40834855","22,46640968","0,05989723"
29/04/2012 17.00,"8,46147761","11,51194742","0,50476305","116,62744065",,"0,52398688"
29/04/2012 18.00,"10,13378546","13,79073211","0,5320357","112,66349535","13,43101025","0,83339896"
29/04/2012 19.00,"25,57131744","33,90744624","0,61715176","92,48961645",,"0,25622603"
29/04/2012 20.00,"46,84149528","62,20613608","0,78640296","66,5735091","14,16361046","0,85685911"
29/04/2012 21.00,"65,69113848","75,52606496","0,79053172","48,377154",,"2,41750663"
29/04/2012 22.00,"76,78987784","84,67297736","0,85785474","32,8971111","27,8388195","2,55016716"
29/04/2012 23.00,"53,90126848","59,23607352","0,81182559","69,35607525",,"1,78858875"
30/04/2012 0.00,"50,65918568","53,84452032","0,82669099","66,84724305","28,57142067","1,74183624"
30/04/2012 1.00,"46,54102448","48,61319272","0,70987761","53,37520755",,"1,57018698"
30/04/2012 2.00,"34,97179928","36,40866728","0,70427512","51,404367","27,59461975","1,13676599"
30/04/2012 3.00,"43,13152696","45,50305704","0,74959595","28,9081485",,"1,80644727"
30/04/2012 4.00,"22,29418768","24,68336552","0,83911688","63,39018735","25,88521957","2,07420811"
30/04/2012 5.00,"16,45182121","17,90927571","0,71455741","69,4817802",,"3,32938239"
30/04/2012 6.00,"42,4072996","68,35507072","0,85512282","44,1104076","29,54821968","4,4399708"
30/04/2012 7.00,"61,07006392","113,19409016","1,23735233","41,49278805",,"3,72198406"
30/04/2012 8.00,"43,45599336","53,76540176","0,75221021","65,96118375","37,6068306","2,63507649"
30/04/2012 9.00,"31,52530456","41,8105644","0,71182432","78,72020625",,"2,7443328"
30/04/2012 10.00,"27,50190208","35,6739048","0,64792407","91,4893434","32,96702957","1,19926979"
30/04/2012 11.00,"26,46814104","34,51441064","0,66579634","93,071538",,"1,43369948"
30/04/2012 12.00,"18,63549155","25,02058496","0,65380266","116,8153896","34,4322319","0,95718616"
30/04/2012 13.00,"23,75235536","32,62734312","0,6189214","111,435513",,"0,54284409"
30/04/2012 14.00,"16,06051129","21,01291824","0,57478071","117,89199135","22,71062088","0,7072279"
30/04/2012 15.00,"16,60043332","22,76708264","0,5576156","107,07414375",,"0,39010696"
30/04/2012 16.00,"17,30842398","24,23461912","0,53673414","105,14924805","20,02441978","0,18024494"
30/04/2012 17.00,"28,49216512","43,1873","0,59037191","101,9551134",,"0,43869007"
30/04/2012 18.00,"40,91022272","59,80932936","0,70004734","99,6247539","22,95482063","0,40042239"
30/04/2012 19.00,"30,04054096","33,45221816","0,7179196","98,58390255",,"0,76246626"
30/04/2012 20.00,"52,67672808","60,85920856","0,83852739","72,9043623","32,72283173","1,89069148"
30/04/2012 21.00,"45,5611436","48,9393608","0,7427143","73,19904375",,"1,8528123"
30/04/2012 22.00,"53,09335288","61,94155352","0,73913542","60,05749995","39,31623077","1,86479154"
30/04/2012 23.00,"43,72919904","49,66374112","0,65700758","66,2666781",,"1,22960588"
01/05/2012 0.00,"40,64609904","45,39864272","0,62757269","74,0357667","26,86202049","1,32571849"
01/05/2012 1.00,"74,38687624","86,11586816","0,71992573","27,54358845",,"0,89845441"
01/05/2012 2.00,"64,28490072","79,76846792","0,76396856","37,16116425","29,30401993","1,68449066"
01/05/2012 3.00,"26,24556512","27,8447428","0,56925512",,,"1,13338345"
01/05/2012 4.00,,,"0,49082382","91,23994845","25,39682007","0,50712705"
01/05/2012 5.00,"15,3272134","16,41256594",,"107,7317556",,"0,35538862"
01/05/2012 6.00,"40,09450616","50,90818544","0,78184082","63,90182505","21,97801971","0,13110757"
01/05/2012 7.00,"41,89788544","50,31223416","0,71377104","70,512477",,"0,46342453"
01/05/2012 8.00,"43,91024632","57,40539088","0,85551542","62,5541427","28,81562042","1,04753034"
01/05/2012 9.00,"21,98075352","28,12228872","0,58270504","100,5310824",,"1,89474016"
01/05/2012 10.00,"15,16887877","20,19324384","0,56573682","116,2057176","25,15262032","0,50391028"
01/05/2012 11.00,"18,90933775","26,4076836","0,6858122","128,22262005",,"0,23171226"
01/05/2012 12.00,"17,36681837","22,2625632","0,72440865","134,78864385","25,15262032","0,29948514"
01/05/2012 13.00,"19,86327088","27,54773272","0,68567473","128,213862",,"0,13132928"
01/05/2012 14.00,"8,84434987","10,93155217","0,55543239","134,11213935","22,22220993","0,27219802"
01/05/2012 15.00,"11,0254199","15,28419722","0,57729711","127,8022137",,
01/05/2012 16.00,"9,01112598","13,01124986","0,55124538","126,2538543","26,86202049",
01/05/2012 17.00,"7,76841394","10,99899414","0,51302173","126,4884264",,
01/05/2012 18.00,"10,71912514","14,70509831","0,53352923","117,5351457","14,16361046",
01/05/2012 19.00,"27,91785768","38,5298592","0,59540587","92,442315",,"0,03100223"
01/05/2012 20.00,"46,20034432","56,860012","0,70132534","78,2761392","9,52380943","0,31057655"
01/05/2012 21.00,"44,1373728","55,35811688","0,6646558","80,61194505",,"0,65775695"
01/05/2012 22.00,"28,64531632","31,274584","0,62678631","82,3002537","20,75702095","0,42371576"
01/05/2012 23.00,"26,43634448","28,77013168","0,53441463","74,9948031",,"0,46802747"
02/05/2012 0.00,"21,54789584","22,86306504","0,60447074","82,97881305","23,93161964","0,49132084"
02/05/2012 1.00,"7,88587192","8,874548","0,53476879","99,12123585",,"0,58338476"
02/05/2012 2.00,"6,46534961","7,32271909","0,5364592","98,3473554","22,46640968","0,22738696"
02/05/2012 3.00,"3,75409537","4,37858707","0,52330519","113,29136175",,"0,14441807"
02/05/2012 4.00,"3,04870121","3,82542635","0,54078485","117,1762851","20,75702095","0,05690217"
02/05/2012 5.00,"8,91118957","9,89915821","0,57344329","99,78154095",,"0,38228623"
02/05/2012 6.00,"17,66338869","18,93583042","0,60275935","94,089387","25,88521957","0,42992658"
02/05/2012 7.00,"27,38897936","32,74860216","0,65032164","75,211101",,"0,59564165"
02/05/2012 8.00,"32,07624736","44,04395248","0,73103517","65,1812385","24,90842056","0,96927626"
02/05/2012 9.00,"29,79588144","40,59464712","0,68488836","74,14120245",,"1,17459025"
02/05/2012 10.00,"20,0709332","26,97122648","0,61345638","96,52454385","21,24542046","0,82347202"
02/05/2012 11.00,"16,73281064","23,48301192","0,60938587","110,71637535",,"0,63424188"
02/05/2012 12.00,"15,23571846","20,53629488","0,62771132","119,0862582","26,37360954","0,57933608"
02/05/2012 13.00,"22,37984528","29,68643856","0,64375454","119,86420845",,"0,49692247"
02/05/2012 14.00,"16,0034075","19,38523264","0,5802865","130,8024942","28,08300972","0,7133838"
02/05/2012 15.00,"18,49273016","23,23917456","0,57527234","128,3004051",,"0,64644283"
02/05/2012 16.00,"31,44677872","40,66921512","0,67574544","104,42673885","24,66422081","0,78442837"
02/05/2012 17.00,"36,57921768","49,98927824","0,68400296","95,6756514",,"1,03322217"
02/05/2012 18.00,"46,12376872","64,37920056","0,73882087","77,6489511","27,59461975","0,94060398"
02/05/2012 19.00,"52,98236128","71,81477736","0,83614846","59,22211365",,"1,18590336"
02/05/2012 20.00,"49,43659552","67,8499012","0,84188958","56,0597394","22,46640968","3,7468853"
02/05/2012 21.00,"46,94336664","58,26787496","0,72977697","53,56038345",,"2,62215449"
02/05/2012 22.00,"25,49214152","28,56650368","0,63565429","74,5034745","24,66422081","1,41190415"
02/05/2012 23.00,"20,03200488","22,30795408","0,56787925","80,7139893",,"0,84365947"
03/05/2012 0.00,"15,65132034","17,53346829","0,60125767","70,304997","24,66422081","0,95591695"
03/05/2012 1.00,"7,30896798","8,33825112","0,51522358","72,74418375",,"0,62004456"
03/05/2012 2.00,"5,16293536","5,9842407","0,50026149","72,8029764","20,75702095","0,26066219"
03/05/2012 3.00,"3,12268031","3,96160855","0,49992713",,,
03/05/2012 4.00,,,"0,49788256","84,9246363","11,72161007",
03/05/2012 5.00,"11,7314584","12,67922342",,"86,12835945",,
03/05/2012 6.00,"22,19749784","24,05886808","0,61837152","71,29377885","16,60560989",
03/05/2012 7.00,"20,09364776","23,66847592","0,62922466","76,650693",,"0,41816904"
03/05/2012 8.00,"22,11249032","27,48094656","0,69737366","70,82878425","18,07081032","0,54683683"
03/05/2012 9.00,"27,63817032","36,73288512","0,66005522","68,85457215",,"0,63390932"
03/05/2012 10.00,"22,32598424","29,83949416","0,65714388","85,66472145","20,26861954","0,84621011"
03/05/2012 11.00,"19,89506744","26,67616664","0,63311809","88,97985285",,"0,80794345"
03/05/2012 12.00,"19,1280304","26,35581104","0,60515809","88,79060715","17,33819962","0,6172712"
03/05/2012 13.00,"22,08134384","29,25778728","0,58640042","87,02052345",,"0,35333631"
03/05/2012 14.00,"12,11109174","15,63892102","0,45714251","96,6293013","16,60560989","0,20897418"
03/05/2012 15.00,"16,6101654","22,73142384","0,42928153","97,297746",,
03/05/2012 16.00,"20,31167312","27,60608696","0,46032762","93,48787455","16,60560989","0,18268574"
03/05/2012 17.00,"31,23198464","46,0101768","0,63984247","60,44947755",,"0,17669561"
03/05/2012 18.00,"39,41895832","52,8815224",,,"18,31501007","0,57101702"
03/05/2012 19.00,"31,47402472","39,37224816","0,71587619","78,7242561",,"1,2736969"
03/05/2012 20.00,"40,77003488","47,79414928","0,97122555","67,6407144","12,21000957","8,6139005"
03/05/2012 21.00,"52,97717976","61,83323872","0,70547391","49,3882599",,"6,3920006"
03/05/2012 22.00,"37,12886032","41,02716064","0,64845531","68,38957755","24,42000961","2,87843544"
03/05/2012 23.00,"25,6978536","29,49774328","0,62594169","69,0127158",,"1,29466134"
04/05/2012 0.00,"16,10269383","18,50004547","0,57135911","73,8140823","16,11721039","0,80566943"
04/05/2012 1.00,"5,6418493","6,5613951","0,50657229","90,94999515",,"0,50135964"
04/05/2012 2.00,"3,24792587","3,98625232","0,50718159","94,43881125","16,11721039","0,10459743"
