,Regione Puglia,,,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10
,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,
09/01/2006 13.00,"1,7874792","59,32490504","19,14679963","30,18461016","0,99084881","31,23358035",,"11,10262966","83,36087036"
09/01/2006 14.00,"1,80474074","60,79179144","21,33749182","28,86076048","1,0810501","29,59468785",,"12,19454002","83,36087036"
09/01/2006 15.00,"1,71043026","41,15428952","12,66596605","22,23514512","0,77893415","65,52878745",,"11,02332973","83,36087036"
09/01/2006 16.00,"1,41583587","34,93789952","8,67913247","21,629022","0,51592957","72,5640153",,"9,7307024","83,36087036"
09/01/2006 17.00,"1,62509074","71,55797664","19,67482931","41,52410856","0,42541956","65,4207183",,"9,51526356","83,36087036"
09/01/2006 18.00,"1,68520866","80,20490104","19,87674355","49,9914388","0,56915493","62,2954311",,"8,26665401","83,36087036"
09/01/2006 19.00,"1,687502","66,2974528","17,97499373","40,08605512","0,56771615","60,3545355",,"7,67657089","83,36087036"
09/01/2006 20.00,"1,5909287","60,98891864","17,87361263","35,7732332","0,62120946","51,1874307",,"7,7649579","83,36087036"
09/01/2006 21.00,"1,49934378","65,64117792","15,35342563","42,2119888","1,67202431","3,51464936",,"7,72045898","83,36087036"
09/01/2006 22.00,"1,46052489","55,1149296","14,23738557","33,36438088","1,07000241","4,17197991",,"8,08282566","83,36087036"
09/01/2006 23.00,"1,5152639","38,69522808","7,8300589","26,69331728","0,73536548","14,05195806",,"7,920228","83,36087036"
10/01/2006 0.00,"1,4797472","34,96124504","7,75571276","23,0709568","0,84114864","2,75753489",,"7,62535715","83,36087036"
10/01/2006 1.00,,"27,05357632","6,98183079","16,38043669","0,68722185","20,20402335",,"6,63024092","24,27350044"
10/01/2006 2.00,"1,17723852",,,,"0,5175198","41,54657325",,"6,67996311","24,27350044"
10/01/2006 3.00,"1,23953486","14,02807823","4,969401","6,40370099",,"44,26324455",,"6,9094429","24,27350044"
10/01/2006 4.00,"1,1965605","11,17343738","4,85196726","3,72748989","0,34495767","39,98911665",,"7,31827497","24,27350044"
10/01/2006 5.00,"1,27725742","10,97888946","4,86632896","3,51074557","0,3441876",,,"7,16402197","24,27350044"
10/01/2006 6.00,"1,21542687","11,44839636","5,06064523","3,76382936","0,36140397","47,822145",,"7,09734201","24,27350044"
10/01/2006 7.00,"1,56190148","21,28853304","6,52476913","11,46020487","0,6268632","16,31078684",,"7,12033701","24,27350044"
10/01/2006 8.00,"1,38041783","22,59848248","6,91931245","11,98454219","0,88238382","13,31082753",,"7,25607204","24,27350044"
10/01/2006 9.00,"1,54318766","27,98999744","9,35585692","13,75484005","1,86063665","8,04466992",,"7,64916611","24,27350044"
10/01/2006 10.00,"1,61293454","22,58031848","7,24711383","11,46279946","1,52577138","10,57956879",,"8,54979038","24,27350044"
10/01/2006 11.00,"1,77268388","25,77735456","7,56646679","14,1714572","1,03267697","25,4036517",,"9,23171997","24,27350044"
10/01/2006 12.00,"1,69518137","26,55035704","8,51100819","13,49397442","0,96153625","28,56750225",,"9,69807434","24,27350044"
10/01/2006 13.00,"1,91692194","25,82924624","10,41951924","11,31485081","0,66584177","42,33451845",,"10,08057976","24,27350044"
10/01/2006 14.00,"1,97874131","36,59283112","10,65184657","20,27534512","0,48246262","59,392347",,"11,09183979","24,27350044"
10/01/2006 15.00,"2,1867056","19,84371112","7,7481098","8,74506354","0,34996484","65,4409875",,"11,30720997","24,27350044"
10/01/2006 16.00,"1,94356429","45,77150184","12,18187317","27,08917776","0,53257393","45,48653865",,"8,85300541","24,27350044"
10/01/2006 17.00,"1,59374375","43,4084228","11,43418194","25,87306928","1,27752968","7,01122002",,"7,41195297","24,27350044"
10/01/2006 18.00,"1,54968528","46,13208592","12,52571596","27,07489512","1,73218375","4,2061403",,"7,61260414","24,27350044"
10/01/2006 19.00,"1,83958214","49,04119392","13,71272279","28,17548056","1,44904564","7,83354905",,"7,60582113","24,27350044"
10/01/2006 20.00,"1,81135836","39,07523808","9,535809","24,45319896","1,51348412","16,70497689",,"7,55426693","24,27350044"
10/01/2006 21.00,"1,70722468","30,83556968","8,00663285","18,57773768","1,16090037","3,91825182",,"7,82451582","24,27350044"
10/01/2006 22.00,"1,92565085","33,525486","8,40624647","20,63485848","0,90641893","5,66773316",,"7,47680092","24,27350044"
10/01/2006 23.00,"1,57962169","28,88880952","7,58167396","17,26299486","0,67346903","13,11446966",,"6,83312988","24,27350044"
11/01/2006 0.00,"1,66585312","27,33762304","6,78751702","16,92944072","0,52413816","19,59715233",,"6,81705379","24,27350044"
11/01/2006 1.00,"1,49374621","20,93574992","5,42477422","12,61661115","0,46482219","26,9095575",,"6,06912279","42,46995163"
11/01/2006 2.00,"1,56618","19,9760024","5,16118211","12,06111588","0,43581951","24,78358575",,"6,00047493","42,46995163"
11/01/2006 3.00,"1,57789889","18,9189685","4,96602163","11,30316275","0,3607108","42,7818573",,"5,69007015","42,46995163"
11/01/2006 4.00,"1,15219896","16,92681746","4,91110624","9,39399825","0,30570882","50,59473615",,"5,03147602","42,46995163"
11/01/2006 5.00,"1,25030082","15,06306295","4,9018136","7,54323387","0,29469258","47,674515",,"4,78944588","42,46995163"
11/01/2006 6.00,"1,22320285","17,07596875","5,47124243","8,7100204","0,3196527","39,5471643",,"4,91066408","42,46995163"
11/01/2006 7.00,"1,36693445","28,10932536","7,6416584","16,56084536","0,4203355","32,3794485",,"4,12203312","42,46995163"
11/01/2006 8.00,"1,4544534","66,23517896","20,42759333","35,611","0,89490174","18,7571097",,"5,51078606","42,46995163"
11/01/2006 9.00,"1,32844201","95,54940848","31,99609962","47,98360936","1,44554016","7,41721649",,"6,52964401","42,46995163"
11/01/2006 10.00,"1,59198943","73,88344664","20,62021742","42,30024672","1,13016417","14,33099472",,"7,86582613","42,46995163"
11/01/2006 11.00,"1,47439372","50,62868928","14,84314076","27,86269648","1,09114599","15,48697952",,"8,05650616","42,46995163"
11/01/2006 12.00,"1,4479446","49,24998432","13,65613393","28,33513256","0,84271207","18,94165718",,"8,92613029","42,46995163"
11/01/2006 13.00,"1,65999317","56,9877336","16,12646587","32,69858424","0,86266386","16,67691921",,"9,94892216","42,46995163"
11/01/2006 14.00,"1,75937237","64,33510984","16,88852004","38,51693408","1,97499421","13,4451828",,"10,56083965","42,46995163"
11/01/2006 15.00,"1,64428967","35,1869184","10,12128922","20,14945904","1,14699609","13,84231748",,"10,08498955","42,46995163"
11/01/2006 16.00,"1,43002099","30,9393148","9,49103297","16,686741","0,92937526","10,55594999",,"10,80300999","42,46995163"
11/01/2006 17.00,"1,46473222","49,1229128","11,01007101","32,24303112","0,64126843","14,4786327",,"9,54409218","42,46995163"
11/01/2006 18.00,"1,59422072","46,52635944","12,60259351","27,79652216","0,9044163","8,67950286",,"8,77662563","42,46995163"
11/01/2006 19.00,"1,46617229","66,07564168","13,59445731","45,70844408","1,92638575","3,47534387",,"7,58363914","42,46995163"
11/01/2006 20.00,"1,56711259","69,29344208","12,47418992","50,17831768","1,92808083","4,02159482",,"5,75396919","42,46995163"
11/01/2006 21.00,"1,41132751","60,46753536","11,55245615","42,87518512","1,33411024","6,04272732",,"5,76644993","42,46995163"
11/01/2006 22.00,"1,36043582","30,31806776","7,13897275","19,37202072","0,9781375","6,08554202",,"6,54097223","42,46995163"
11/01/2006 23.00,"1,26994722","25,34417184","6,65825425","15,13318555","0,71256293","19,83042569",,"6,44898987","42,46995163"
12/01/2006 0.00,"1,30258072","28,96272744","6,91508761","18,3596932","0,29681171","65,5502337",,"7,22846413","42,46995163"
12/01/2006 1.00,,"20,93574992","5,89535586","11,91576182","0,51920905","35,7794871",,"6,35843182","27,18939018"
12/01/2006 2.00,"1,11182813",,,,"0,36671987","44,58447945",,"6,00135803","27,18939018"
12/01/2006 3.00,"1,03628639","19,45071864","4,90603718","11,9274384",,"36,6121602",,"6,11484289","27,18939018"
12/01/2006 4.00,"1,30897053","18,67124786","4,99728017","11,00725207","0,32616971","38,88428565",,"5,41636181","27,18939018"
12/01/2006 5.00,"1,1338472","17,10061061","4,92124435","9,55234053","0,30520204",,,"5,40333796","27,18939018"
12/01/2006 6.00,"1,02324336","18,20303922","5,05219681","10,4543533","0,35875942","22,8285855",,"5,87037086","27,18939018"
12/01/2006 7.00,"1,285907","35,12206336","6,8348282","24,64657864","0,67450355","7,32777465",,"4,47992182","27,18939018"
12/01/2006 8.00,"1,21411291","89,43288224","17,25433996","62,98831616","1,2389577","1,99297109",,"3,85368395","27,18939018"
12/01/2006 9.00,"2,31326413","195,0234264","80,30878273","71,78659448","2,4533968","3,74230679",,"4,97849798","27,18939018"
12/01/2006 10.00,"1,46884293","51,33553656","13,20582976","31,10739872","0,87112409","39,14467305",,"6,82444811","27,18939018"
12/01/2006 11.00,"1,40959149","48,74286456","13,51503588","28,65441744","0,61820492","44,2636635",,"6,75953102","27,18939018"
12/01/2006 12.00,"1,38056733","49,45883208","12,68707776","30,00289368","0,43050362","58,7472837",,"6,66910887","27,18939018"
12/01/2006 13.00,"1,37541928","51,81801064","15,82738539","27,62778816","0,35478211","67,52969265",,"7,02652407","27,18939018"
12/01/2006 14.00,"1,596092","76,01177032","23,06521032","40,77783584","0,4479192","63,40818225",,"8,86718273","27,18939018"
12/01/2006 15.00,"1,76003037","39,74705752","10,12213344","24,231254","0,34717583","64,6170126",,"9,39011097","27,18939018"
12/01/2006 16.00,"1,56741464","26,22481992","8,8616197","12,85541613","0,31018358","68,69565045",,"8,42877579","27,18939018"
12/01/2006 17.00,"1,81080511","46,81040616","10,65438421","30,51165776","0,61523184","42,51841755",,"7,14930201","27,18939018"
12/01/2006 18.00,"1,62852312","65,58928624","15,15827013","42,95826152","1,0702156","12,27731778",,"5,49518394","27,18939018"
12/01/2006 19.00,"1,64675183","62,12894864","14,02616871","40,91022272","1,26815027","10,90299021",,"3,613554","27,18939018"
12/01/2006 20.00,"1,48540681","25,52055384","6,62868414","15,40443908","1,7005074","2,64806525",,"4,41161394","27,18939018"
12/01/2006 21.00,"1,33083603","33,67464112","7,80809299","21,70299728","1,71375112","2,62080158",,"4,56078005","27,18939018"
12/01/2006 22.00,"1,39469244","26,66060296","6,67092751","16,43106262","1,26231828","2,08735055",,"4,03228903","27,18939018"
12/01/2006 23.00,"1,3212386","19,96171976","6,33890129","10,43618547","1,29263041","1,86612899",,"4,473207","27,18939018"
13/01/2006 0.00,"1,48711028","17,12655071","5,47377509","8,72948838","1,2211565","1,74024648",,"4,58316422","27,18939018"
13/01/2006 1.00,"1,54407652","13,56246417","5,37154852","5,47572135","0,87390378","1,65399465",,"3,95909691","36,25680161"
13/01/2006 2.00,"1,52569425","13,74663374","5,28706427","5,68597826","0,69836624","3,53504823",,"4,67860603","36,25680161"
13/01/2006 3.00,"1,7495807","15,21221616","5,4019641","6,9981265","0,61561746","2,4240846",,"4,67535019","36,25680161"
13/01/2006 4.00,"1,43393441","11,44320719","4,86886411","3,97148977","0,48958193","8,20901802",,"4,3696928","36,25680161"
13/01/2006 5.00,"1,56679427","11,62997135","4,8561921","4,17785002","0,48938971","7,00759112",,"4,4949131","36,25680161"
13/01/2006 6.00,"1,53858269","19,91632888","6,63882225","9,9300198","0,53947073","2,1946616",,"4,5969348","36,25680161"
13/01/2006 7.00,"1,6301493","28,9640276","6,3177796","19,27858128","0,73331158","0,29855973",,"4,59510279","36,25680161"
13/01/2006 8.00,"1,70515203","69,35571592","12,23678855","50,60532464","1,2573379","1,59311124",,"4,62413597","36,25680161"
13/01/2006 9.00,"2,44310656","241,3720272","100,4846317","91,9758996","2,08618065","4,15992413",,"5,64557123","36,25680161"
13/01/2006 10.00,"2,08697655","100,86568624","30,03267318","54,94541168","1,54222933","23,57190255",,"7,86806488","36,25680161"
13/01/2006 11.00,"2,55905574","56,99553456","15,72347288","33,06197896","0,65867236","44,48532795",,"10,68517971","36,25680161"
13/01/2006 12.00,"2,46771999","48,2305824","14,48830691","26,18975384","0,33590096","61,6585074",,"9,87905407","36,25680161"
13/01/2006 13.00,"2,14537676","74,28810232","20,03472598","43,59033048","0,3406495","62,035323",,"8,78116989","36,25680161"
13/01/2006 14.00,"2,56861453","97,48448632","28,15795832","54,65467296","0,37988204","64,12490595",,"9,33197784","36,25680161"
13/01/2006 15.00,"2,08422963","45,16321816","11,83379058","27,0359668","0,33416278","61,12059555",,"8,94858265","36,25680161"
13/01/2006 16.00,"2,03283452","36,49944904","9,14717896","22,92040592","0,40393812","51,7293525",,"8,54293919","36,25680161"
13/01/2006 17.00,"2,02938994","41,52649856","10,41782457","25,63556064","0,82096502","34,6492797",,"6,89825106","36,25680161"
13/01/2006 18.00,"2,20369967","32,35432864","8,9342774","18,83861478","0,60372514","41,84159385",,"5,98080397","36,25680161"
13/01/2006 19.00,"1,91452386","41,04016224","10,12720374","25,52005672","0,54592017","52,6810473",,"5,6990242","36,25680161"
13/01/2006 20.00,"2,06255634","58,20562024","12,51051503","39,04258112","0,66288034","49,3871028",,"4,96886492","36,25680161"
13/01/2006 21.00,"1,90314566","68,31683072","14,78146414","45,8641956","0,784977","43,951845",,"4,67697811","36,25680161"
13/01/2006 22.00,"2,10621107","76,20889752","18,17099719","48,62217912","0,61611957","44,5592028",,"4,33245182","36,25680161"
13/01/2006 23.00,"1,84211447","45,72741112","9,24264803","31,56035152","0,55889361","37,43487825",,"3,97422409","36,25680161"
14/01/2006 0.00,"1,992004","16,36133581","5,39773926","8,08963758","0,51367763","43,6193583",,"4,29704285","36,25680161"
14/01/2006 1.00,,"15,7841814","5,68921179","7,45757245","0,43374698","51,21805395",,"3,88739705","39,2588501"
14/01/2006 2.00,"1,91510253",,,,"0,41301231","39,58947825",,"3,75586796","39,2588501"
14/01/2006 3.00,"1,77870656","12,82837662","4,87224224","5,35242412",,"42,18888345",,"2,1385839","39,2588501"
14/01/2006 4.00,"1,80659677","13,87762869","5,00657407","6,1960425","0,32888416","51,21657765",,"2,19902396","39,2588501"
14/01/2006 5.00,"1,76944982","14,30044263","4,80127671","6,93453146","0,29654842",,,"1,95475602","39,2588501"
14/01/2006 6.00,"1,85079457","25,84350976","7,44987728","14,53486722","0,31122859","50,5084524",,"1,75926006","39,2588501"
14/01/2006 7.00,"1,56614135","31,04567936","5,84297562","22,09107592","0,40630424","37,6593756",,"1,61633503","39,2588501"
14/01/2006 8.00,"2,04737457","75,58506928","13,2387755","55,2997244","0,54383831","25,6246578",,"1,67277205","39,2588501"
14/01/2006 9.00,"2,12326514","109,25452888","30,48297735","62,50161656","0,9781142","25,1968899",,"2,36372304","39,2588501"
14/01/2006 10.00,"2,66591092","125,9920048","43,07207832","60,27448072","1,07983501","21,52634925",,"5,72005177","39,2588501"
14/01/2006 11.00,"2,42990081","44,38245296","10,6003118","28,1534352","1,14431426","22,0599519",,"7,36447001","39,2588501"
14/01/2006 12.00,"2,28022485","42,27487448","11,78225581","24,204008","1,33948904","15,84635882",,"7,07617807","39,2588501"
14/01/2006 13.00,"2,20676186","60,87479136","18,63651476","32,3689172","1,46539409","16,82536716",,"7,45760489","39,2588501"
14/01/2006 14.00,"2,66242973","47,56132504","14,87270713","24,92431576","1,76642426","11,86271888",,"9,03751278","39,2588501"
14/01/2006 15.00,"2,76612406","22,98757448","6,53659693","12,96184378","1,09907498","20,5958613",,"9,11151886","39,2588501"
14/01/2006 16.00,"3,2517019","24,30530576","7,02998744","13,52252631","0,87623844","18,46733795",,"8,32193947","39,2588501"
14/01/2006 17.00,"2,78426022","34,17397904","9,75293539","19,78992656","0,88705547","17,88228624",,"7,60744905","39,2588501"
14/01/2006 18.00,"2,433382","43,23980352","12,20384032","25,38376936","0,92989951","15,51415142",,"6,20411205","39,2588501"
14/01/2006 19.00,"2,272576","49,2214764","12,40321692","30,9788932","1,12920887","9,37846109",,"5,32817888","39,2588501"
14/01/2006 20.00,"2,37947287","87,94393136","19,49995003","58,37697368","1,40242234","4,51300322",,"5,10520983","39,2588501"
14/01/2006 21.00,"2,55901405","107,97958816","26,45305992","67,41666112","1,88703671","3,56981709",,"5,72459698","39,2588501"
14/01/2006 22.00,"2,04009081","79,53564368","12,9118121","59,75531536","1,91384802","3,76167425",,"5,38814402","39,2588501"
14/01/2006 23.00,"1,73844353","40,7301888","7,57322429","29,15278024","1,78102637","2,77825895",,"5,25552893","39,2588501"
15/01/2006 0.00,"1,727225","24,21190456","6,3710053","14,61922274","1,6660933","2,93554475",,"5,22690296","39,2588501"
15/01/2006 1.00,"1,7996354","31,33876984","6,45042174","21,45122512","1,90148504","2,91976829",,"5,27791405","38,21054077"
15/01/2006 2.00,"1,67606583","29,78242096","6,96324426","19,22665136","1,47644295","1,49156175",,"4,98358488","38,21054077"
15/01/2006 3.00,"1,68906818","25,57114536","5,96209904","16,42976055","1,26334231","1,34162354",,"4,53506994","38,21054077"
15/01/2006 4.00,"1,6358028","20,25614864","6,08375636","11,02801448","1,16992795","0,96178152",,"4,12508488","38,21054077"
15/01/2006 5.00,"1,55116501","15,28354906","5,56502057","6,84627546","0,93094335","0,33194606",,"3,82064891","38,21054077"
15/01/2006 6.00,"1,57695003","22,40781784","6,19950165","12,89955082","0,75083551","0,57414903",,"3,22439408","38,21054077"
15/01/2006 7.00,"1,58318017","25,23652624","5,88099291","16,21950747","0,57204063","6,62813214",,"3,01526308","38,21054077"
15/01/2006 8.00,"1,54553388","43,41748568","7,97452759","31,19693768","0,568873","12,04352972",,"3,93983197","38,21054077"
15/01/2006 9.00,"1,69992059","47,76757248","8,60140571","34,58699016","0,67897715","17,03557832",,"4,28958082","38,21054077"
15/01/2006 10.00,"1,85427576","67,76171976","19,91053725","37,47085976","0,86391507","22,55533035",,"4,54911184","38,21054077"
15/01/2006 11.00,"1,68169696","41,54208136","11,17227703","24,40776984","1,16548464","24,21935985",,"4,5817399","38,21054077"
15/01/2006 12.00,"1,52304089","44,33188056","12,53754999","25,10213176","0,97857787","37,9092693",,"5,53364611","38,21054077"
15/01/2006 13.00,"1,70913359","50,68576248","12,76058841","31,17099184","1,10722649","35,93655345",,"5,97496986","38,21054077"
15/01/2006 14.00,"1,72095113","54,55333696","12,43279576","35,61230016","0,96412954","41,1255684",,"5,69122314","38,21054077"
15/01/2006 15.00,"1,54470198","26,49070264","6,7021873","16,30126842","0,5799603","56,49714315",,"5,52252102","38,21054077"
15/01/2006 16.00,"1,47838951","29,58397448","7,47353287","18,12348281","0,47584542","55,04187045",,"5,58377504","38,21054077"
15/01/2006 17.00,"1,58638372","38,38525464","9,86698975","23,38894152","0,56767538","37,237473",,"5,59008408","38,21054077"
15/01/2006 18.00,"1,9639226","144,08868328","54,07624229","61,19596912","1,17579955","13,56642893",,"4,95468807","38,21054077"
