NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NOX,NO2,PM10
PtId,1,2,4,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver
28/11/2007 7.00,"1,053287","9,510716","2,045446","13,85809"
28/11/2007 8.00,"0,982026","12,105962","5,323872","13,85809"
28/11/2007 9.00,"0,996526","13,664924","7,214872","13,85809"
28/11/2007 10.00,"1,508979","13,434064","7,814489","13,85809"
28/11/2007 11.00,"0,920433","11,66888","6,363469","13,85809"
28/11/2007 12.00,"0,963064","11,875099","5,674296","13,85809"
28/11/2007 13.00,"1,20981","12,46263","4,983829","13,85809"
28/11/2007 14.00,"1,342912","13,444438","4,7567","13,85809"
28/11/2007 15.00,"1,383685","15,607792","5,205766","13,85809"
28/11/2007 16.00,"1,113268","15,515708","5,086359","13,85809"
28/11/2007 17.00,"1,333245","16,361336","5,56917","13,85809"
28/11/2007 18.00,"1,396574","21,012286","9,978041","13,85809"
28/11/2007 19.00,"1,293215","25,109415","15,562783","13,85809"
28/11/2007 20.00,"1,244511","25,33379","17,617311","13,85809"
28/11/2007 21.00,"1,113392","22,327417","16,019629","13,85809"
28/11/2007 22.00,"0,987231","17,976068","12,293443","13,85809"
28/11/2007 23.00,"1,254178","11,675365","6,07534","13,85809"
29/11/2007 0.00,"1,084144","12,849127","6,874829","13,85809"
29/11/2007 1.00,"1,149208","10,349856","3,837808","19,502911"
29/11/2007 2.00,"1,193327","11,028174","4,106467","19,502911"
29/11/2007 3.00,"1,334856","10,666319","3,127871","19,502911"
29/11/2007 4.00,"1,152183","11,779125","3,425084","19,502911"
29/11/2007 5.00,"1,455689","12,924353","4,162277","19,502911"
29/11/2007 6.00,"1,262977","12,129307","3,168106","19,502911"
29/11/2007 7.00,"1,203366","12,776498","3,453638","19,502911"
29/11/2007 8.00,"1,243395","13,983979","4,678828","19,502911"
29/11/2007 9.00,"0,963932","15,055283","6,441339","19,502911"
29/11/2007 10.00,"0,909402","15,956679","8,105213","19,502911"
29/11/2007 11.00,"1,003838","14,409388","7,443297","19,502911"
29/11/2007 12.00,"1,215635","15,293925","7,959851","19,502911"
29/11/2007 13.00,"1,071999","14,56243","6,546466","19,502911"
29/11/2007 14.00,"1,073734","14,61431","6,216808","19,502911"
29/11/2007 15.00,"1,030731","14,852953","6,373849","19,502911"
29/11/2007 16.00,"1,060102","18,928047","9,24604","19,502911"
29/11/2007 17.00,"1,065431","27,508822","15,483604","19,502911"
29/11/2007 18.00,"1,135947","27,660579","16,669867","19,502911"
29/11/2007 19.00,"0,872967","34,726488","22,589458","19,502911"
29/11/2007 20.00,"1,196673","49,465293","27,342269","19,502911"
29/11/2007 21.00,"1,005449","43,185329","24,131314","19,502911"
29/11/2007 22.00,"0,689302","33,71223","21,914559","19,502911"
29/11/2007 23.00,"0,752507","32,930185","19,786044","19,502911"
30/11/2007 0.00,"0,80307","17,488406","10,943659","19,502911"
30/11/2007 1.00,,"14,374369","8,591914","25,92347"
30/11/2007 2.00,"0,993731",,,"25,92347"
30/11/2007 3.00,"0,908374","15,575368","7,384891","25,92347"
30/11/2007 4.00,"0,839072","17,226418","7,645765","25,92347"
30/11/2007 5.00,"0,972876","24,931733","13,277232","25,92347"
30/11/2007 6.00,"1,02905","37,289316","25,102131","25,92347"
30/11/2007 7.00,"1,222461","30,097575","19,098178","25,92347"
30/11/2007 8.00,"0,964834","32,288153","20,498571","25,92347"
30/11/2007 9.00,"1,039255","60,663381","29,430536","25,92347"
30/11/2007 10.00,"0,975039","34,928797","19,347375","25,92347"
30/11/2007 11.00,"0,941373","18,947503","9,680829","25,92347"
30/11/2007 12.00,"0,884532","23,498574","13,605589","25,92347"
30/11/2007 13.00,"0,927671","21,576461","11,909273","25,92347"
30/11/2007 14.00,"0,945982","21,001904","11,260328","25,92347"
30/11/2007 15.00,"0,80674","17,563631","8,721701","25,92347"
30/11/2007 16.00,"0,813544","17,121363","8,279126","25,92347"
30/11/2007 17.00,"0,984798","18,684217","9,70938","25,92347"
30/11/2007 18.00,"0,834144","29,516537","18,629653","25,92347"
30/11/2007 19.00,"0,90421","21,442868","11,98974","25,92347"
30/11/2007 20.00,"0,773933","20,655602","11,482267","25,92347"
30/11/2007 21.00,"0,738805","24,717742","15,622478","25,92347"
30/11/2007 22.00,"0,688354","19,114812","10,485509","25,92347"
30/11/2007 23.00,"0,689911","15,074735","6,655488","25,92347"
01/12/2007 0.00,"0,649125","15,903503","7,400467","25,92347"
01/12/2007 1.00,"0,365206","12,675332","4,769681","31,99877"
01/12/2007 2.00,"0,684348","10,2461","2,777446","31,99877"
01/12/2007 3.00,"0,521074","9,738982","2,269978","31,99877"
01/12/2007 4.00,"0,605636","10,99186","3,523722","31,99877"
01/12/2007 5.00,"0,567901","9,296714","2,251808","31,99877"
01/12/2007 6.00,"0,523998","8,63007","2,097361","31,99877"
01/12/2007 7.00,"0,605509","9,095684","2,944872","31,99877"
01/12/2007 8.00,"0,5789","10,255178","4,513999","31,99877"
01/12/2007 9.00,"0,870162","18,557114","11,26163","31,99877"
01/12/2007 10.00,"0,913429","20,576484","11,626333","31,99877"
01/12/2007 11.00,"0,800987","14,351024","6,604872","31,99877"
01/12/2007 12.00,"0,753365","15,082519","6,094808","31,99877"
01/12/2007 13.00,"0,865171","12,566387","4,233659","31,99877"
01/12/2007 14.00,"0,829789","11,73373","4,079212","31,99877"
01/12/2007 15.00,"0,752094","11,048928","3,563956","31,99877"
01/12/2007 16.00,"0,789956","10,055444","3,030531","31,99877"
01/12/2007 17.00,"0,849181","10,14364","3,149936","31,99877"
01/12/2007 18.00,"0,849276","12,25252","4,460786","31,99877"
01/12/2007 19.00,"1,212448","32,709692","20,920377","31,99877"
01/12/2007 20.00,"1,89349","60,9993","36,35597","31,99877"
01/12/2007 21.00,"1,555528","51,129325","28,863359","31,99877"
01/12/2007 22.00,"1,646289","58,208219","32,184619","31,99877"
01/12/2007 23.00,"1,129666","36,16353","25,565485","31,99877"
02/12/2007 0.00,"1,020149","27,651496","21,18255","31,99877"
02/12/2007 1.00,,"25,861673","19,557618","35,411201"
02/12/2007 2.00,"1,387798",,,"35,411201"
02/12/2007 3.00,"1,336768","22,458408","16,821721","35,411201"
02/12/2007 4.00,"1,536382","19,487028","13,843102","35,411201"
02/12/2007 5.00,"1,283807","13,793324","8,194765","35,411201"
02/12/2007 6.00,"1,256118","12,558604","6,69183","35,411201"
02/12/2007 7.00,"1,392789","11,458771","5,805383","35,411201"
02/12/2007 8.00,"1,304411","11,923089","6,110383","35,411201"
02/12/2007 9.00,"1,387154","18,340518","11,573123","35,411201"
02/12/2007 10.00,"1,504347","18,48967","11,278505","35,411201"
02/12/2007 11.00,"1,350773","23,674958","13,688652","35,411201"
02/12/2007 12.00,,"21,240541","11,111077","35,411201"
02/12/2007 13.00,"1,69076","18,502641","8,625659","35,411201"
02/12/2007 14.00,"1,38973","13,029408","4,591873","35,411201"
02/12/2007 15.00,"1,258855","12,549526","4,194721","35,411201"
02/12/2007 16.00,"1,529138","17,321096","8,097423","35,411201"
02/12/2007 17.00,"1,307792","17,824323","8,523126","35,411201"
02/12/2007 18.00,"1,359053","19,487409","9,837687","35,411201"
02/12/2007 19.00,"1,337251","19,435155","9,574403","35,411201"
02/12/2007 20.00,"1,644238","30,605996","18,447952","35,411201"
02/12/2007 21.00,"1,610433","42,138701","26,290975","35,411201"
02/12/2007 22.00,"1,717483","48,501663","28,222208","35,411201"
02/12/2007 23.00,"1,472313","45,168417","28,52203","35,411201"
03/12/2007 0.00,"1,566485","41,75739","24,357159","35,411201"
03/12/2007 1.00,"1,446717","35,950838","21,143622","20,00407"
03/12/2007 2.00,"1,749357","27,28575","14,7594","20,00407"
03/12/2007 3.00,"1,586447","23,045929","10,215548","20,00407"
03/12/2007 4.00,"1,411463","20,411785","7,763871","20,00407"
03/12/2007 5.00,"1,27785","16,524755","4,41017","20,00407"
03/12/2007 6.00,"1,22521","15,428811","4,127234","20,00407"
03/12/2007 7.00,"1,328397","14,929475","4,218084","20,00407"
03/12/2007 8.00,"1,250323","26,079565","14,36874","20,00407"
03/12/2007 9.00,"1,67096","43,832542","24,629714","20,00407"
03/12/2007 10.00,"1,436092","55,4184","28,991847","20,00407"
03/12/2007 11.00,"1,450258","32,53201","19,12803","20,00407"
03/12/2007 12.00,"1,523504","24,11074","12,739904","20,00407"
03/12/2007 13.00,"1,282358","17,597352","8,071466","20,00407"
03/12/2007 14.00,"1,179492","19,104436","9,060446","20,00407"
03/12/2007 15.00,"1,136028","12,347198","3,876744","20,00407"
03/12/2007 16.00,"1,191083","15,611684","7,12402","20,00407"
03/12/2007 17.00,"1,198488","18,177099","9,111062","20,00407"
03/12/2007 18.00,"1,170961","12,257707","3,293999","20,00407"
03/12/2007 19.00,"1,258532","17,129144","7,813191","20,00407"
03/12/2007 20.00,"1,284611","12,668849","2,824169","20,00407"
03/12/2007 21.00,"1,205088","12,046299","2,475042","20,00407"
03/12/2007 22.00,"1,406633","16,810088","7,461467","20,00407"
03/12/2007 23.00,"1,224405","13,157808","3,753447","20,00407"
04/12/2007 0.00,"1,284611","11,445802","1,814425","20,00407"
04/12/2007 1.00,,"11,422456","1,649595","11,50753"
04/12/2007 2.00,"0,414148",,,"11,50753"
04/12/2007 3.00,"0,481102","14,048829","1,926042","11,50753"
04/12/2007 4.00,"0,42651","14,064392","2,123318","11,50753"
04/12/2007 5.00,"0,241309","13,082582","1,839084","11,50753"
04/12/2007 6.00,"0,262141","12,845237","1,685937","11,50753"
04/12/2007 7.00,"0,387759","13,347165","2,75019","11,50753"
04/12/2007 8.00,"0,416139","16,400244","6,434851","11,50753"
04/12/2007 9.00,"0,246836","15,065657","6,665871","11,50753"
04/12/2007 10.00,"0,361072","16,426184","8,114296","11,50753"
04/12/2007 11.00,"0,451771","13,009951","4,569808","11,50753"
04/12/2007 12.00,"0,424312","16,125286","5,830042","11,50753"
04/12/2007 13.00,"0,552306","15,448265","5,509468","11,50753"
04/12/2007 14.00,"0,388472","18,946205","7,894955","11,50753"
04/12/2007 15.00,"0,42137","21,352087","9,434233","11,50753"
04/12/2007 16.00,"0,418219","20,270411","9,003338","11,50753"
04/12/2007 17.00,"0,393316","12,864691","3,749552","11,50753"
04/12/2007 18.00,"0,605293","14,317302","6,171381","11,50753"
04/12/2007 19.00,"0,346807","13,960636","7,030573","11,50753"
04/12/2007 20.00,"0,421221","10,382282","5,074679","11,50753"
04/12/2007 21.00,"0,310789","9,122918","4,830679","11,50753"
04/12/2007 22.00,"0,217089","10,663724","6,900787","11,50753"
04/12/2007 23.00,"0,346569","8,705294","4,968253","11,50753"
05/12/2007 0.00,"0,335485","6,771505","3,038319","11,50753"
05/12/2007 1.00,"0,301101","5,558834","1,824807","11,70044"
05/12/2007 2.00,"0,318367","5,805258","2,02468","11,70044"
05/12/2007 3.00,"0,300418","6,365551","2,362127","11,70044"
05/12/2007 4.00,"0,385351","5,741707","1,772894","11,70044"
05/12/2007 5.00,"0,389096","5,932362","1,983149","11,70044"
05/12/2007 6.00,"0,440329","5,803962","1,412085","11,70044"
05/12/2007 7.00,"0,415456","6,866183","2,11553","11,70044"
05/12/2007 8.00,"0,423063","7,945266","3,232999","11,70044"
05/12/2007 9.00,"0,433584","10,819361","5,884552","11,70044"
05/12/2007 10.00,"0,457298","10,895884","5,756063","11,70044"
05/12/2007 11.00,"0,499378","7,985474","2,538637","11,70044"
05/12/2007 12.00,"0,574505","9,320059","2,334871","11,70044"
05/12/2007 13.00,"0,690762","10,426378","2,629489","11,70044"
05/12/2007 14.00,"0,689662","11,664989","2,654148","11,70044"
05/12/2007 15.00,"0,642529","11,987936","2,511383","11,70044"
05/12/2007 16.00,,"15,860703","6,022127","11,70044"
05/12/2007 17.00,"0,598161","11,225316","2,572382","11,70044"
05/12/2007 18.00,"0,534684","11,627376","4,297254","11,70044"
05/12/2007 19.00,"0,571058","10,609251","5,338147","11,70044"
05/12/2007 20.00,"0,55816","8,113874","4,759297","11,70044"
05/12/2007 21.00,"0,429393","10,24091","7,44719","11,70044"
05/12/2007 22.00,"0,426035","11,13712","8,83851","11,70044"
05/12/2007 23.00,"0,407402","13,513178","11,553654","11,70044"
06/12/2007 0.00,"0,491801","9,454945","7,592552","11,70044"
06/12/2007 1.00,,"6,621055","4,650275","15,70587"
06/12/2007 2.00,"0,491741",,,"15,70587"
06/12/2007 3.00,"0,50767","6,662559","3,73917","15,70587"
06/12/2007 4.00,"0,444638","5,886968","3,003276","15,70587"
06/12/2007 5.00,"0,470522","5,54327","2,742403","15,70587"
06/12/2007 6.00,"0,477892","5,294251","2,663234","15,70587"
06/12/2007 7.00,"0,513643","4,958334","2,459467","15,70587"
06/12/2007 8.00,"0,43076","10,48215","7,208381","15,70587"
06/12/2007 9.00,"0,469452","11,469147","8,534806","15,70587"
06/12/2007 10.00,,"7,447228","5,09934","15,70587"
06/12/2007 11.00,,"5,661294","3,395232","15,70587"
06/12/2007 12.00,"0,863369","6,803928","3,044808","15,70587"
06/12/2007 13.00,"1,014536","10,454911","4,188234","15,70587"
06/12/2007 14.00,"0,97037","14,710287","5,544509","15,70587"
06/12/2007 15.00,"1,35411","13,771275","4,364744","15,70587"
06/12/2007 16.00,"1,158179","15,428811","5,53802","15,70587"
06/12/2007 17.00,"1,19756","16,568851","6,153211","15,70587"
06/12/2007 18.00,"1,073876","16,765992","6,75283","15,70587"
06/12/2007 19.00,"1,128808","17,445606","8,669786","15,70587"
06/12/2007 20.00,"1,041734","16,090267","9,235658","15,70587"
06/12/2007 21.00,"1,009877","14,790698","9,496531","15,70587"
06/12/2007 22.00,"0,952268","14,388635","9,71587","15,70587"
06/12/2007 23.00,"0,777712","12,452253","7,874189","15,70587"
07/12/2007 0.00,"0,858395","10,783047","6,432255","15,70587"
07/12/2007 1.00,"0,785865","9,484776","5,271957","28,94668"
07/12/2007 2.00,"0,809853","9,527576","4,85534","28,94668"
07/12/2007 3.00,"0,822917","9,622254","4,721657","28,94668"
07/12/2007 4.00,"0,85402","11,038551","6,203828","28,94668"
07/12/2007 5.00,"0,73046","10,47696","5,813168","28,94668"
07/12/2007 6.00,"0,841962","11,096915","7,000721","28,94668"
07/12/2007 7.00,"0,719222","11,230502","7,499105","28,94668"
07/12/2007 8.00,"0,871648","26,774729","18,501164","28,94668"
07/12/2007 9.00,"0,725927","27,054875","16,826909","28,94668"
07/12/2007 10.00,"0,779884","20,269111","13,47191","28,94668"
07/12/2007 11.00,"0,823672","16,017636","10,617886","28,94668"
07/12/2007 12.00,"1,072647","18,523391","9,985829","28,94668"
07/12/2007 13.00,"1,268548","20,269111","9,639296","28,94668"
07/12/2007 14.00,"1,058009","17,856747","8,144146","28,94668"
07/12/2007 15.00,"1,357887","18,362567","9,113659","28,94668"
07/12/2007 16.00,"1,494699","24,883743","14,588076","28,94668"
07/12/2007 17.00,"1,295589","26,010809","15,81716","28,94668"
07/12/2007 18.00,"1,198347","32,53329","22,017099","28,94668"
07/12/2007 19.00,"1,680494","69,078131","37,917329","28,94668"
07/12/2007 20.00,"1,135104","32,599426","23,257855","28,94668"
07/12/2007 21.00,"0,98507","36,63564","27,024283","28,94668"
07/12/2007 22.00,"1,145335","31,284295","23,508346","28,94668"
07/12/2007 23.00,"0,855058","27,870688","21,365548","28,94668"
08/12/2007 0.00,"1,05036","22,793027","16,590697","28,94668"
08/12/2007 1.00,,"21,665961","14,734734","22,455971"
08/12/2007 2.00,"1,083643",,,"22,455971"
08/12/2007 3.00,"1,378022","16,033201","7,505596","22,455971"
08/12/2007 4.00,"1,392095","19,782736","10,454353","22,455971"
08/12/2007 5.00,"1,073777","15,919066","6,582807","22,455971"
08/12/2007 6.00,"1,132682","13,864657","4,181743","22,455971"
08/12/2007 7.00,"1,233662","16,83473","6,541275","22,455971"
08/12/2007 8.00,"1,270368","19,300263","7,994892","22,455971"
08/12/2007 9.00,"1,508743","15,601308","4,460786","22,455971"
08/12/2007 10.00,"1,15604","14,967086","3,761233","22,455971"
08/12/2007 11.00,"1,310992","17,811353","6,271318","22,455971"
08/12/2007 12.00,"1,120785","25,416808","12,316805","22,455971"
08/12/2007 13.00,"1,107728","23,703503","11,121463","22,455971"
08/12/2007 14.00,"0,981648","16,171977","5,724914","22,455971"
08/12/2007 15.00,"0,929417","13,480754","3,297892","22,455971"
08/12/2007 16.00,"1,033588","12,790764","2,341361","22,455971"
08/12/2007 17.00,"1,025609","13,937289","2,144084","22,455971"
08/12/2007 18.00,"1,081467","16,991665","4,872212","22,455971"
08/12/2007 19.00,"0,957419","26,748802","15,420011","22,455971"
08/12/2007 20.00,"0,935946","25,859073","16,037798","22,455971"
08/12/2007 21.00,"0,973959","25,722881","16,57772","22,455971"
08/12/2007 22.00,"1,054916","28,324615","19,11246","22,455971"
08/12/2007 23.00,"1,061735","31,455515","22,681596","22,455971"
09/12/2007 0.00,"1,241206","26,139218","17,950867","22,455971"
09/12/2007 1.00,"0,742112","16,79193","11,159099","16,20187"
09/12/2007 2.00,"0,79057","11,976262","6,395913","16,20187"
09/12/2007 3.00,"0,744868","12,045003","6,349189","16,20187"
09/12/2007 4.00,"0,824956","8,976361","3,369275","16,20187"
09/12/2007 5.00,"0,767212","8,313607","2,712552","16,20187"
09/12/2007 6.00,"0,936092","7,631398","2,023382","16,20187"
09/12/2007 7.00,"0,876316","7,47187","1,870234","16,20187"
09/12/2007 8.00,"0,836417","8,155376","2,482829","16,20187"
09/12/2007 9.00,"1,084803","11,246068","5,114913","16,20187"
09/12/2007 10.00,"0,779544","11,44191","4,280383","16,20187"
09/12/2007 11.00,"0,994705","12,175998","4,389403","16,20187"
09/12/2007 12.00,"0,798695","12,50543","4,032488","16,20187"
09/12/2007 13.00,"1,024158","13,7181","3,430275","16,20187"
09/12/2007 14.00,"0,889374","13,759602","3,098021","16,20187"
09/12/2007 15.00,"0,947697","13,164291","2,887764","16,20187"
09/12/2007 16.00,"0,898804","12,364058","2,994192","16,20187"
09/12/2007 17.00,"1,050998","15,044907","4,674935","16,20187"
09/12/2007 18.00,"1,128039","24,650288","12,556912","16,20187"
09/12/2007 19.00,"1,016614","27,226076","15,208457","16,20187"
09/12/2007 20.00,"1,312732","34,791344","21,950907","16,20187"
09/12/2007 21.00,"0,96061","19,519454","9,686021","16,20187"
09/12/2007 22.00,"0,983534","19,249691","9,884594","16,20187"
09/12/2007 23.00,"1,100908","27,814915","18,612779","16,20187"
10/12/2007 0.00,"0,850636","19,489628","11,587392","16,20187"
10/12/2007 1.00,,"14,007325","5,754766","12,48026"
10/12/2007 2.00,"1,439433",,,"12,48026"
10/12/2007 3.00,"1,804965","14,506661","3,993552","12,48026"
10/12/2007 4.00,"1,705038","14,968384","4,224574","12,48026"
10/12/2007 5.00,"1,489055","13,370511","3,304381","12,48026"
10/12/2007 6.00,"1,532935","11,617002","2,16485","12,48026"
10/12/2007 7.00,"1,344292","11,221425","1,929937","12,48026"
10/12/2007 8.00,"1,258035","11,737621","3,20185","12,48026"
10/12/2007 9.00,"1,471421","16,981289","6,943615","12,48026"
10/12/2007 10.00,"1,308614","14,82442","6,231083","12,48026"
10/12/2007 11.00,"1,405942","14,280988","4,725552","12,48026"
10/12/2007 12.00,"1,49343","11,632566","2,345255","12,48026"
10/12/2007 13.00,"1,550296","11,050224","2,472447","12,48026"
10/12/2007 14.00,"1,44914","11,488602","3,038319","12,48026"
10/12/2007 15.00,"1,648992","11,173437","2,877382","12,48026"
10/12/2007 16.00,"1,628487","10,88421","2,493211","12,48026"
10/12/2007 17.00,"1,656921","11,858238","2,279064","12,48026"
10/12/2007 18.00,"1,739076","13,856878","2,839744","12,48026"
10/12/2007 19.00,"1,594859","14,841282","4,285574","12,48026"
10/12/2007 20.00,"1,503409","13,26416","4,240148","12,48026"
10/12/2007 21.00,"1,397878","18,426119","10,180507","12,48026"
10/12/2007 22.00,"1,528835","15,928145","8,746362","12,48026"
10/12/2007 23.00,"1,468276","15,041015","8,503658","12,48026"
11/12/2007 0.00,"1,415238","13,022922","6,860552","12,48026"
11/12/2007 1.00,"1,514618","14,083847","8,015658","14,24528"
11/12/2007 2.00,"1,419339","9,28115","2,571085","14,24528"
11/12/2007 3.00,"1,621379","10,300573","2,51268","14,24528"
11/12/2007 4.00,"1,499991","9,631335","1,689829","14,24528"
11/12/2007 5.00,"1,437657","8,978954","1,508128","14,24528"
11/12/2007 6.00,"1,689045","8,390129","1,087616","14,24528"
11/12/2007 7.00,"1,706952","8,98544","2,341361","14,24528"
11/12/2007 8.00,"1,521452","15,400276","8,992956","14,24528"
11/12/2007 9.00,"1,266373","19,123881","12,604932","14,24528"
11/12/2007 10.00,"1,837499","24,768314","16,468695","14,24528"
11/12/2007 11.00,"1,708046","13,35365","7,723636","14,24528"
11/12/2007 12.00,"1,576542","11,629971","4,639892","14,24528"
11/12/2007 13.00,"1,492062","12,517102","4,11166","14,24528"
11/12/2007 14.00,"1,657331","12,515805","4,096083","14,24528"
11/12/2007 15.00,"1,839686","12,731103","3,992254","14,24528"
11/12/2007 16.00,"1,809476","15,043608","5,496489","14,24528"
11/12/2007 17.00,"2,010969","18,515611","7,6237","14,24528"
11/12/2007 18.00,"1,883704","19,708818","8,440061","14,24528"
11/12/2007 19.00,"1,831074","17,23809","7,092872","14,24528"
11/12/2007 20.00,"1,519949","17,158977","8,515338","14,24528"
11/12/2007 21.00,"1,679339","15,865891","8,575043","14,24528"
11/12/2007 22.00,"1,629035","14,839984","8,344021","14,24528"
11/12/2007 23.00,"1,462126","13,009951","7,505596","14,24528"
12/12/2007 0.00,"1,454471","9,745468","5,02017","14,24528"
12/12/2007 1.00,,"8,543171","3,428977","10,90096"
12/12/2007 2.00,"0,602928",,,"10,90096"
12/12/2007 3.00,"0,519019","8,265619","2,218063","10,90096"
12/12/2007 4.00,"0,632628","7,517265","1,519809","10,90096"
12/12/2007 5.00,"0,575646","7,305857","1,69502","10,90096"
12/12/2007 6.00,"0,606229","6,877856","1,275809","10,90096"
12/12/2007 7.00,"0,68566","6,903796","1,29917","10,90096"
12/12/2007 8.00,"0,805516","8,283778","2,617809","10,90096"
12/12/2007 9.00,"0,685483","9,067149","3,462724","10,90096"
12/12/2007 10.00,"0,41466","9,597612","4,202511","10,90096"
12/12/2007 11.00,"0,525913","9,711745","4,886489","10,90096"
12/12/2007 12.00,"0,688431","9,88165","4,922828","10,90096"
12/12/2007 13.00,"0,807873","11,391329","5,621085","10,90096"
12/12/2007 14.00,"0,727557","11,825815","4,825488","10,90096"
12/12/2007 15.00,"0,910168","13,657142","5,82485","10,90096"
12/12/2007 16.00,"0,725789","12,443173","4,210298","10,90096"
12/12/2007 17.00,"0,781946","11,864724","3,53151","10,90096"
12/12/2007 18.00,"0,765859","12,996982","5,199276","10,90096"
12/12/2007 19.00,"0,570991","11,15917","5,430296","10,90096"
12/12/2007 20.00,"0,509177","10,786938","6,564638","10,90096"
12/12/2007 21.00,"0,507823","12,422423","8,912488","10,90096"
12/12/2007 22.00,"0,470758","10,037287","7,101955","10,90096"
12/12/2007 23.00,"0,493798","10,410814","7,477042","10,90096"
13/12/2007 0.00,"0,449015","7,32661","4,526977","10,90096"
13/12/2007 1.00,"0,487022","7,216368","4,41536","17,41717"
13/12/2007 2.00,"0,566159","7,550987","4,302445","17,41717"
13/12/2007 3.00,"0,639286","8,199474","4,468573","17,41717"
13/12/2007 4.00,"0,701924","8,506857","4,181743","17,41717"
13/12/2007 5.00,"0,823547","9,086606","4,417957","17,41717"
13/12/2007 6.00,"0,859904","9,491259","4,813808","17,41717"
13/12/2007 7.00,"0,603753","9,360266","4,680127","17,41717"
13/12/2007 8.00,"0,730091","8,382347","3,940339","17,41717"
13/12/2007 9.00,"0,522083","8,768845","4,86183","17,41717"
13/12/2007 10.00,"0,609175","10,559966","6,3427","17,41717"
13/12/2007 11.00,"0,584131","12,051489","7,406956","17,41717"
13/12/2007 12.00,"0,700451","12,851722","7,757382","17,41717"
13/12/2007 13.00,"0,677941","11,532698","6,598382","17,41717"
13/12/2007 14.00,"0,655019","13,904865","8,106511","17,41717"
13/12/2007 15.00,"0,643175","14,418466","8,89821","17,41717"
13/12/2007 16.00,"0,60617","10,278523","6,146722","17,41717"
13/12/2007 17.00,"0,550308","8,182613","4,626914","17,41717"
13/12/2007 18.00,"0,639934","9,159235","6,192147","17,41717"
13/12/2007 19.00,"0,655137","8,701403","6,223298","17,41717"
13/12/2007 20.00,"0,57211","9,325248","7,441999","17,41717"
13/12/2007 21.00,"0,577119","9,492558","7,630189","17,41717"
13/12/2007 22.00,"0,623965","11,849159","9,888487","17,41717"
13/12/2007 23.00,"0,48054","8,941343","7,072106","17,41717"
14/12/2007 0.00,"0,477652","5,823417","4,530872","17,41717"
14/12/2007 1.00,,"4,567944","3,635339",
14/12/2007 2.00,"1,359985",,,
14/12/2007 3.00,"1,365086","5,169742","3,317362",
14/12/2007 4.00,"1,391344","4,610746","2,744999",
14/12/2007 5.00,"1,486934","4,298174","2,432211",
14/12/2007 6.00,"1,442162","3,949287","2,25051",
14/12/2007 7.00,"1,41987","4,001166","2,219362",
14/12/2007 8.00,"1,502047","5,453779","3,534106",
14/12/2007 9.00,"1,291787","8,438116","6,571127",
14/12/2007 10.00,"1,579502","10,283711","8,015658",
14/12/2007 11.00,"1,471633","5,639245","4,541254",
14/12/2007 12.00,"1,505259","4,722284","3,683361",
14/12/2007 13.00,"1,610294","5,438214","3,918277",
14/12/2007 14.00,"1,676981","4,311143","3,012362",
14/12/2007 15.00,"1,920679","4,456405","3,179786",
14/12/2007 16.00,"2,003045","3,647092","3,003276",
14/12/2007 17.00,"1,635609","3,719723","3,476999",
14/12/2007 18.00,"1,632775","5,26442","5,114913",
14/12/2007 19.00,,,,
14/12/2007 20.00,,,,
14/12/2007 21.00,,,,
14/12/2007 22.00,,,,
14/12/2007 23.00,,,,
15/12/2007 0.00,,,,
15/12/2007 1.00,,,,
15/12/2007 2.00,,,,
15/12/2007 3.00,,,,
15/12/2007 4.00,,,,
15/12/2007 5.00,,,,
15/12/2007 6.00,,,,
15/12/2007 7.00,,,,
15/12/2007 8.00,,,,
15/12/2007 9.00,,,,
15/12/2007 10.00,,,,
15/12/2007 11.00,,,,
15/12/2007 12.00,,,,
15/12/2007 13.00,,,,
15/12/2007 14.00,,,,
15/12/2007 15.00,,,,
15/12/2007 16.00,,,,
15/12/2007 17.00,,,,
15/12/2007 18.00,,,,
15/12/2007 19.00,,,,
15/12/2007 20.00,,,,
15/12/2007 21.00,,,,
15/12/2007 22.00,,,,
15/12/2007 23.00,,,,
16/12/2007 0.00,,,,
16/12/2007 1.00,,,,"18,489071"
16/12/2007 2.00,,,,"18,489071"
16/12/2007 3.00,,,,"18,489071"
16/12/2007 4.00,,,,"18,489071"
16/12/2007 5.00,,,,"18,489071"
16/12/2007 6.00,,,,"18,489071"
16/12/2007 7.00,,,,"18,489071"
16/12/2007 8.00,,,,"18,489071"
16/12/2007 9.00,,,,"18,489071"
16/12/2007 10.00,,,,"18,489071"
16/12/2007 11.00,,,,"18,489071"
16/12/2007 12.00,,,,"18,489071"
16/12/2007 13.00,,,,"18,489071"
16/12/2007 14.00,,,,"18,489071"
16/12/2007 15.00,,,,"18,489071"
16/12/2007 16.00,,,,"18,489071"
16/12/2007 17.00,,,,"18,489071"
16/12/2007 18.00,,,,"18,489071"
16/12/2007 19.00,,,,"18,489071"
16/12/2007 20.00,,,,"18,489071"
16/12/2007 21.00,,,,"18,489071"
16/12/2007 22.00,,,,"18,489071"
16/12/2007 23.00,,,,"18,489071"
17/12/2007 0.00,,,,"18,489071"
17/12/2007 1.00,,,,"14,52598"
17/12/2007 2.00,,,,"14,52598"
