Stat,BR-CASALE,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
21/01/2014 9.00,"3,2","13,9","16,3",,,,
21/01/2014 10.00,"3,3","12,2","15,0","8,1",,,
21/01/2014 11.00,"3,2","12,9","14,6",,,,
21/01/2014 12.00,"3,2","13,6","15,6","7,8",,,
21/01/2014 13.00,"3,2","16,3","19,3",,,,
21/01/2014 14.00,"3,2","12,9","14,8","4,6",,,
21/01/2014 15.00,"3,2","10,7","13,3",,,,
21/01/2014 16.00,"3,1","8,7","10,3","7,8",,,
21/01/2014 17.00,"2,8","8,9","10,7",,,,
21/01/2014 18.00,"3,2","10,1","11,3","11,5",,,
21/01/2014 19.00,"3,2","12,6","14,0",,,,
21/01/2014 20.00,"3,1","13,9","15,4","16,4",,,
21/01/2014 21.00,"3,2","13,0","14,4",,,,
21/01/2014 22.00,"3,0","10,8","12,0","11,0",,,
21/01/2014 23.00,"2,9","9,4","10,2",,,,
22/01/2014 0.00,"2,1","8,8","9,7","12,5",,,
22/01/2014 1.00,"2,0","6,4","7,0",,,,
22/01/2014 2.00,,"6,1","6,4","11,2",,,
22/01/2014 3.00,"3,3",,,,,,
22/01/2014 4.00,"3,0","5,3","5,6","10,0",,,
22/01/2014 5.00,"2,6","3,7","4,0",,,,
22/01/2014 6.00,"2,1","7,3","8,0","8,3",,,
22/01/2014 7.00,"2,4","13,3","15,1",,,,
22/01/2014 8.00,"2,5","22,4","25,6","4,9",,,
22/01/2014 9.00,"2,7","30,0","38,3",,,,
22/01/2014 10.00,"2,7","24,5","32,4","3,9",,,
22/01/2014 11.00,"6,0","22,4","32,0",,,,
22/01/2014 12.00,"7,6","14,9","19,9","11,5",,,
22/01/2014 13.00,"3,3","9,0","11,6",,,,
22/01/2014 14.00,"4,8","10,8","13,1","13,7",,,
22/01/2014 15.00,"2,7","5,2","6,5",,,,
22/01/2014 16.00,"2,1","5,1","5,9","7,8",,,
22/01/2014 17.00,"2,1","10,5","12,0",,,,
22/01/2014 18.00,"2,5","38,3","52,4","7,3",,,
22/01/2014 19.00,"3,3","58,0","75,4",,,,
22/01/2014 20.00,"2,8","42,4","49,3","11,7",,,
22/01/2014 21.00,"2,0","29,3","32,5",,,,
22/01/2014 22.00,"2,4","27,7","30,1","10,3",,,
22/01/2014 23.00,"2,1","28,3","30,5",,,,
23/01/2014 0.00,"2,1","11,5","12,1","16,4",,,
23/01/2014 1.00,"2,0","9,5","9,9",,,,
23/01/2014 2.00,"2,0","7,4","8,1","8,8",,,
23/01/2014 3.00,"2,0","7,4","7,7",,,,
23/01/2014 4.00,"2,0","7,4","7,7","12,7",,,
23/01/2014 5.00,"2,0","9,7","11,0",,,,
23/01/2014 6.00,"2,0","11,2","12,3","6,8",,,
23/01/2014 7.00,"2,0","21,7","23,8",,,,
23/01/2014 8.00,"2,2","38,6","49,5","6,8",,,
23/01/2014 9.00,"3,2","42,2","75,7",,,,
23/01/2014 10.00,"2,8","34,5","53,4","21,0",,,
23/01/2014 11.00,"2,5","28,9","40,0",,,,
23/01/2014 12.00,"2,0","18,0","22,3","21,0",,,
23/01/2014 13.00,"2,0","10,1","11,8",,,,
23/01/2014 14.00,"2,2","14,8","18,2","27,1",,,
23/01/2014 15.00,"2,0","12,6","14,9",,,,
23/01/2014 16.00,"2,0","16,9","18,9","21,7",,,
23/01/2014 17.00,"2,3","41,0","48,8",,,,
23/01/2014 18.00,"2,4","56,6","69,4","11,0",,,
23/01/2014 19.00,"4,4","68,4","129,6",,,,
23/01/2014 20.00,"4,9","77,6","151,6","20,8",,,
23/01/2014 21.00,"3,3","62,7","86,3",,,,
23/01/2014 22.00,"2,4","36,9","40,9","24,7",,,
23/01/2014 23.00,"2,1","29,3","31,1",,,,
24/01/2014 0.00,"2,0","19,4","20,3","32,0",,,
24/01/2014 1.00,"2,0","12,2","12,6",,,,
24/01/2014 2.00,,"9,8","10,3","35,7",,,
24/01/2014 3.00,"2,4",,,,,,
24/01/2014 4.00,"2,3","4,1","4,3","32,0",,,
24/01/2014 5.00,"2,3","3,8","4,1",,,,
24/01/2014 6.00,"2,0","11,4","12,1","27,1",,,
24/01/2014 7.00,"2,0","9,1","9,9",,,,
24/01/2014 8.00,"2,3","17,8","19,7","23,0",,,
24/01/2014 9.00,"2,8","34,7","41,3",,,,
24/01/2014 10.00,"2,9","17,8","20,3","16,1",,,
24/01/2014 11.00,"2,1","10,7","12,4",,,,
24/01/2014 12.00,"3,2","8,6","10,1","18,3",,,
24/01/2014 13.00,"4,3","10,1","12,5",,,,
24/01/2014 14.00,"4,1","14,7","17,5","10,0",,,
24/01/2014 15.00,"3,3","11,7","13,2",,,,
24/01/2014 16.00,"3,3","12,3","14,0","10,7",,,
24/01/2014 17.00,"3,3","19,6","21,5",,,,
24/01/2014 18.00,"3,3","30,3","33,0","11,0",,,
24/01/2014 19.00,"3,3","38,3","41,9",,,,
24/01/2014 20.00,"3,3","43,0","46,3","16,4",,,
24/01/2014 21.00,"3,3","44,2","49,3",,,,
24/01/2014 22.00,"3,3","29,0","31,4","8,8",,,
24/01/2014 23.00,"3,3","19,1","20,9",,,,
25/01/2014 0.00,"3,3","11,7","12,1","10,0",,,
25/01/2014 1.00,"3,1","12,8","13,5",,,,
25/01/2014 2.00,"3,2","9,3","9,6","10,5",,,
25/01/2014 3.00,"3,2","6,3","7,0",,,,
25/01/2014 4.00,"3,3","5,9","6,4","5,6",,,
25/01/2014 5.00,"3,3","4,5","4,8",,,,
25/01/2014 6.00,"3,2","11,0","11,5","8,3",,,
25/01/2014 7.00,"3,3","11,3","12,3",,,,
25/01/2014 8.00,"3,2","12,7","14,4","7,1",,,
25/01/2014 9.00,"3,1","10,4","13,5",,,,
25/01/2014 10.00,"3,2","6,3","8,7","4,4",,,
25/01/2014 11.00,"3,3","5,0","7,3",,,,
25/01/2014 12.00,"3,3","4,8","6,5","12,5",,,
25/01/2014 13.00,"3,2","4,7","6,6",,,,
25/01/2014 14.00,"2,9","4,3","5,7","13,7",,,
25/01/2014 15.00,"2,6","4,4","5,6",,,,
25/01/2014 16.00,"2,9","4,2","5,2","6,8",,,
25/01/2014 17.00,"3,0","7,0","7,7",,,,
25/01/2014 18.00,"2,6","4,6","5,2","3,4",,,
25/01/2014 19.00,"2,6","4,3","5,5",,,,
25/01/2014 20.00,"3,1","4,6","6,0","2,0",,,
25/01/2014 21.00,"3,3","5,5","7,7",,,,
25/01/2014 22.00,"3,3","7,3","9,9","1,5",,,
25/01/2014 23.00,"4,0","9,3","12,6",,,,
26/01/2014 0.00,"4,4","8,2","10,8","2,7",,,
26/01/2014 1.00,"4,8","8,0","10,5",,,,
26/01/2014 2.00,,"6,3","8,3","2,0",,,
26/01/2014 3.00,"5,2",,,,,,
26/01/2014 4.00,"4,0","5,6","7,4","8,1",,,
26/01/2014 5.00,"3,3","7,6","9,9",,,,
26/01/2014 6.00,"3,3","7,1","9,2","16,4",,,
26/01/2014 7.00,"3,3","4,2","5,6",,,,
26/01/2014 8.00,"2,1","7,9","10,1","9,3",,,
26/01/2014 9.00,,"7,1","9,4",,,,
26/01/2014 10.00,,"5,8","7,6","9,5",,,
26/01/2014 11.00,,"5,9","8,1",,,,
26/01/2014 12.00,,"6,6","8,6","9,5",,,
26/01/2014 13.00,,"3,5","4,9",,,,
26/01/2014 14.00,,"2,6","4,1","11,0",,,
26/01/2014 15.00,,"2,9","4,5",,,,
26/01/2014 16.00,,"5,1","7,0","8,3",,,
26/01/2014 17.00,,"7,1","9,3",,,,
26/01/2014 18.00,,"11,1","14,4","12,0",,,
26/01/2014 19.00,,"15,5","19,9",,,,
26/01/2014 20.00,,"13,9","18,2","7,1",,,
26/01/2014 21.00,,"9,6","12,6",,,,
26/01/2014 22.00,,"6,5","8,6","4,4",,,
26/01/2014 23.00,,"12,1","15,4",,,,
27/01/2014 0.00,,"5,2","7,0","2,9",,,
27/01/2014 1.00,,"3,7","5,2",,,,
27/01/2014 2.00,,"3,8","5,6","6,1",,,
27/01/2014 3.00,,"4,6","6,1",,,,
27/01/2014 4.00,,"1,6","2,6","9,0",,,
27/01/2014 5.00,,"1,3","2,0",,,,
27/01/2014 6.00,,"1,9","2,4","12,2",,,
27/01/2014 7.00,,"8,1","13,3",,,,
27/01/2014 8.00,,"15,3","25,8","8,8",,,
27/01/2014 9.00,,"26,9","46,6",,,,
27/01/2014 10.00,,"5,9","7,6","13,2",,,
27/01/2014 11.00,,"2,7","4,1",,,,
27/01/2014 12.00,,"2,9","4,0","16,4",,,
27/01/2014 13.00,,"2,9","4,2",,,,
27/01/2014 14.00,,"3,1","4,3","10,0",,,
27/01/2014 15.00,,"3,9","5,5",,,,
27/01/2014 16.00,,"3,7","4,6","9,0",,,
27/01/2014 17.00,,"5,5","6,7",,,,
27/01/2014 18.00,,"32,5","38,0","6,6",,,
27/01/2014 19.00,,"60,3","75,3",,,,
27/01/2014 20.00,,"59,7","72,7","8,1",,,
27/01/2014 21.00,,"56,1","65,6",,,,
27/01/2014 22.00,,"42,5","47,8","13,9",,,
27/01/2014 23.00,,"23,1","24,7",,,,
28/01/2014 0.00,,"15,1","16,4","30,0",,,
28/01/2014 1.00,,"11,1","11,7",,,,
28/01/2014 2.00,,"11,6","12,6","26,9",,,
28/01/2014 3.00,,,,,,,
28/01/2014 4.00,,"4,0","4,7","18,3",,,
28/01/2014 5.00,,"4,9","5,8",,,,
28/01/2014 6.00,,"6,8","8,1","13,9",,,
28/01/2014 7.00,,"11,2","12,4",,,,
28/01/2014 8.00,,"18,3","20,5","7,3",,,
28/01/2014 9.00,,"28,1","32,3",,,,
28/01/2014 10.00,,"30,0","34,4","6,6",,,
28/01/2014 11.00,,"28,4","33,6",,,,
28/01/2014 12.00,,"22,8","27,9","3,9",,,
28/01/2014 13.00,,"20,9","26,2",,,,
28/01/2014 14.00,,"18,4","23,2","6,8",,,
28/01/2014 15.00,,"18,9","21,7",,,,
28/01/2014 16.00,,"9,5","11,2","10,5",,,
28/01/2014 17.00,,,,,,,
28/01/2014 18.00,,"6,3","7,1","5,1",,,
28/01/2014 19.00,,"14,2","16,2",,,,
28/01/2014 20.00,,"19,0","20,9","2,9",,,
28/01/2014 21.00,,"22,2","24,7",,,,
28/01/2014 22.00,,"13,5","14,9","1,7",,,
28/01/2014 23.00,,"11,9","13,3",,,,
29/01/2014 0.00,,"9,8","10,3","7,1",,,
29/01/2014 1.00,"0,6","8,4","9,2",,,,
29/01/2014 2.00,"0,8","6,7","7,5","9,0",,,
29/01/2014 3.00,"0,6","6,6","6,9",,,,
29/01/2014 4.00,"0,6","5,2","5,9","12,5",,,
29/01/2014 5.00,"0,5","7,0","7,6",,,,
29/01/2014 6.00,"0,7","11,1","12,7","11,7",,,
29/01/2014 7.00,"0,5","19,4","21,8",,,,
29/01/2014 8.00,"0,4","38,3","51,5","6,3",,,
29/01/2014 9.00,"0,5","38,8","60,2",,,,
29/01/2014 10.00,"0,6","18,0","23,4","11,0",,,
29/01/2014 11.00,"0,9","9,6","11,7",,,,
29/01/2014 12.00,"1,4","6,8","8,4","23,9",,,
29/01/2014 13.00,"4,1","10,2","13,0",,,,
29/01/2014 14.00,"0,4","6,9","8,6","21,0",,,
29/01/2014 15.00,"0,5","5,6","6,5",,,,
29/01/2014 16.00,"0,7","9,8","12,3","13,4",,,
29/01/2014 17.00,"1,7","20,7","23,0",,,,
29/01/2014 18.00,"1,9","38,4","41,6","6,6",,,
29/01/2014 19.00,"1,2","53,9","59,9",,,,
29/01/2014 20.00,"1,0","53,3","59,9","3,7",,,
29/01/2014 21.00,"0,7","43,1","47,5",,,,
29/01/2014 22.00,"0,7","30,4","32,6","6,3",,,
29/01/2014 23.00,"0,7","20,6","22,1",,,,
30/01/2014 0.00,"0,7","18,6","19,7","24,4",,,
30/01/2014 1.00,"0,7","10,4","10,9",,,,
30/01/2014 2.00,"0,7","6,5","6,8","20,8",,,
30/01/2014 3.00,"1,1",,,,,,
30/01/2014 4.00,"2,0","4,4","4,7","14,7",,,
30/01/2014 5.00,"0,7","3,6","4,0",,,,
30/01/2014 6.00,"0,7","4,8","5,5","14,4",,,
30/01/2014 7.00,"0,6","7,4","8,2",,,,
30/01/2014 8.00,"1,0","13,9","16,3","12,5",,,
30/01/2014 9.00,"1,6","13,1","15,1",,,,
30/01/2014 10.00,"0,9","10,2","12,0","13,9",,,
30/01/2014 11.00,"1,6","9,2","10,8",,,,
30/01/2014 12.00,"1,6","8,6","10,3","15,9",,,
30/01/2014 13.00,"0,4","8,0","9,5",,,,
30/01/2014 14.00,"1,1","9,9","11,8","17,8",,,
30/01/2014 15.00,"1,7","10,1","11,9",,,,
30/01/2014 16.00,"1,9","9,2","10,7","11,0",,,
30/01/2014 17.00,"1,8","10,8","12,2",,,,
30/01/2014 18.00,"1,2","10,3","11,5","8,3",,,
30/01/2014 19.00,"1,7","12,5","13,9",,,,
30/01/2014 20.00,"1,5","11,3","12,4","14,7",,,
30/01/2014 21.00,"1,1","8,4","9,4",,,,
30/01/2014 22.00,"1,6","7,6","8,8","11,0",,,
30/01/2014 23.00,"0,9","7,7","8,1",,,,
31/01/2014 0.00,"2,0","7,2","7,8","10,0",,,
31/01/2014 1.00,"1,9","3,0","3,2",,,,
31/01/2014 2.00,"1,9","2,7","3,0","15,4",,,
31/01/2014 3.00,"2,0","6,9","7,3",,,,
31/01/2014 4.00,"2,0","3,9","4,1","11,0",,,
31/01/2014 5.00,"2,0","6,1","6,4",,,,
31/01/2014 6.00,"2,9","9,6","10,2","18,1",,,
31/01/2014 7.00,"3,3","9,0","10,0",,,,
31/01/2014 8.00,"2,0","8,6","10,1","14,9",,,
31/01/2014 9.00,"2,0","11,4","13,5",,,,
31/01/2014 10.00,"2,4","7,4","9,3","17,8",,,
31/01/2014 11.00,,"7,2","16,5",,,,
31/01/2014 12.00,,,,,,,
31/01/2014 13.00,,"10,0","27,3",,,,
31/01/2014 14.00,"1,7","9,1","11,8",,,,
31/01/2014 15.00,"1,9","9,1","11,6",,,,
31/01/2014 16.00,"2,3","11,1","12,9",,,,
31/01/2014 17.00,"2,3","11,4","13,0",,,,
31/01/2014 18.00,"5,0","20,5","21,8",,,,
31/01/2014 19.00,"2,7","18,6","20,2",,,,
31/01/2014 20.00,"2,7","20,6","22,3",,,,
31/01/2014 21.00,"2,0","12,5","13,9",,,,
31/01/2014 22.00,"1,9","10,4","11,8","2,2",,,
31/01/2014 23.00,"1,8","7,4","8,3",,,,
01/02/2014 0.00,"1,1","5,8","6,1","16,6",,,
01/02/2014 1.00,"1,8","11,6","12,4",,,,
01/02/2014 2.00,,"7,3","7,6","15,6",,,
01/02/2014 3.00,"2,0",,,,,,
01/02/2014 4.00,"2,0","10,8","11,5","23,0",,,
01/02/2014 5.00,"2,0","7,0","7,3",,,,
01/02/2014 6.00,"2,0","4,8","5,2","18,6",,,
01/02/2014 7.00,"1,8","8,8","9,5",,,,
01/02/2014 8.00,"2,0","23,4","25,5","18,8",,,
01/02/2014 9.00,,,,,,,
01/02/2014 10.00,"2,0","16,9","19,2","17,6",,,
01/02/2014 11.00,"3,5","18,0","20,3",,,,
01/02/2014 12.00,"1,9","17,1","19,3","21,2",,,
01/02/2014 13.00,"2,0","15,2","18,2",,,,
01/02/2014 14.00,"0,9","14,1","16,0","19,5",,,
01/02/2014 15.00,"1,7","6,8","8,1",,,,
01/02/2014 16.00,"2,6","15,3","17,3","10,3",,,
01/02/2014 17.00,"1,8","10,0","10,9",,,,
01/02/2014 18.00,"1,5","9,7","11,2","9,8",,,
01/02/2014 19.00,"1,7","11,6","13,1",,,,
01/02/2014 20.00,"1,8","14,6","16,3","11,5",,,
01/02/2014 21.00,"1,5","10,2","11,6",,,,
01/02/2014 22.00,"2,0","10,5","11,5","9,3",,,
01/02/2014 23.00,"1,5","9,2","10,0",,,,
02/02/2014 0.00,"1,8","15,6","16,6","10,7",,,
02/02/2014 1.00,"2,0","11,1","11,9",,,,
02/02/2014 2.00,"1,9","15,3","16,2","15,6",,,
02/02/2014 3.00,"2,0","8,4","8,8",,,,
02/02/2014 4.00,"1,8","8,7","9,4","11,5",,,
02/02/2014 5.00,"1,9","6,8","7,4",,,,
02/02/2014 6.00,"2,0","7,1","7,7","13,9",,,
02/02/2014 7.00,"1,9","5,4","5,9",,,,
02/02/2014 8.00,"2,0","10,3","11,4","15,4",,,
02/02/2014 9.00,"1,7","16,0","18,5",,,,
02/02/2014 10.00,"1,9","10,4","12,2","12,9",,,
02/02/2014 11.00,"1,9","6,0","7,4",,,,
02/02/2014 12.00,"1,9","8,9","10,7","11,7",,,
02/02/2014 13.00,"1,9","5,2","6,6",,,,
02/02/2014 14.00,"1,9","5,1","6,2","12,5",,,
02/02/2014 15.00,"1,4","4,6","5,0",,,,
02/02/2014 16.00,"1,6","12,1","13,9","7,1",,,
02/02/2014 17.00,"2,0","12,7","14,2",,,,
02/02/2014 18.00,"2,1","14,1","15,4","4,4",,,
02/02/2014 19.00,"1,4","16,8","18,7",,,,
02/02/2014 20.00,"1,0","12,9","14,4","6,3",,,
02/02/2014 21.00,"1,7","16,3","17,6",,,,
02/02/2014 22.00,"1,7","17,0","18,5","9,0",,,
02/02/2014 23.00,"1,7","11,5","11,9",,,,
03/02/2014 0.00,"1,6","11,0","11,5","14,9",,,
03/02/2014 1.00,"1,9","5,8","6,4",,,,
03/02/2014 2.00,,"4,4","4,7","10,5",,,
03/02/2014 3.00,"2,0",,,,,,
03/02/2014 4.00,"1,9",,,"5,9",,,
03/02/2014 5.00,"1,9",,,,,,
03/02/2014 6.00,"2,0",,,"4,2",,,
03/02/2014 7.00,"1,9",,,,,,
03/02/2014 8.00,"1,9",,,"5,6",,,
03/02/2014 9.00,"1,7",,,,,,
03/02/2014 10.00,"2,0",,,"6,6",,,
03/02/2014 11.00,"2,0",,,,,,
03/02/2014 12.00,"2,0",,,"14,4",,,
03/02/2014 13.00,"1,9",,,,,,
03/02/2014 14.00,"2,0",,,"11,0",,,
03/02/2014 15.00,"2,6",,,,,,
03/02/2014 16.00,"2,0",,,"6,1",,,
03/02/2014 17.00,"2,0",,,,,,
03/02/2014 18.00,"2,0",,,"3,9",,,
03/02/2014 19.00,"1,9",,,,,,
03/02/2014 20.00,"2,0",,,"5,6",,,
03/02/2014 21.00,"1,9",,,,,,
03/02/2014 22.00,"2,0",,,"9,0",,,
03/02/2014 23.00,"1,9",,,,,,
04/02/2014 0.00,"1,9",,,"12,9",,,
04/02/2014 1.00,"2,2",,,,,,
04/02/2014 2.00,"2,0",,,"7,1",,,
04/02/2014 3.00,"1,8",,,,,,
04/02/2014 4.00,"1,7",,,"9,0",,,
04/02/2014 5.00,"1,7",,,,,,
04/02/2014 6.00,"1,6",,,"11,7",,,
04/02/2014 7.00,"1,8",,,,,,
04/02/2014 8.00,"1,3",,,"8,3",,,
04/02/2014 9.00,"1,9",,,,,,
04/02/2014 10.00,"1,6",,,"12,9",,,
04/02/2014 11.00,"1,3",,,,,,
04/02/2014 12.00,"1,9",,,"7,3",,,
04/02/2014 13.00,"1,9",,,,,,
04/02/2014 14.00,"2,0",,,"16,8",,,
04/02/2014 15.00,"1,8",,,,,,
04/02/2014 16.00,"1,9",,,"9,0",,,
04/02/2014 17.00,"1,9",,,,,,
04/02/2014 18.00,"1,8",,,"4,4",,,
04/02/2014 19.00,"1,6",,,,,,
04/02/2014 20.00,"3,3",,,"2,2",,,
04/02/2014 21.00,"2,0",,,,,,
04/02/2014 22.00,"0,4",,,"8,1",,,
04/02/2014 23.00,"0,7",,,,,,
05/02/2014 0.00,"0,7",,,"8,8",,,
05/02/2014 1.00,"0,9",,,,,,
05/02/2014 2.00,,,,"12,5",,,
05/02/2014 3.00,"1,7",,,,,,
05/02/2014 4.00,"1,8",,,"12,5",,,
05/02/2014 5.00,"1,7",,,,,,
05/02/2014 6.00,"1,6",,,"13,7",,,
05/02/2014 7.00,"1,4",,,,,,
05/02/2014 8.00,"1,4",,,"7,6",,,
05/02/2014 9.00,"1,8",,,,,,
05/02/2014 10.00,"1,3",,,"8,8",,,
05/02/2014 11.00,"1,8",,,,,,
05/02/2014 12.00,"1,7",,,"14,4",,,
05/02/2014 13.00,"1,8",,,,,,
05/02/2014 14.00,"1,9",,,"14,9",,,
05/02/2014 15.00,"1,9",,,,,,
05/02/2014 16.00,"1,9",,,"7,8",,,
05/02/2014 17.00,"1,9",,,,,,
05/02/2014 18.00,"1,3",,,"4,4",,,
05/02/2014 19.00,"1,3","40,6","43,4",,,,
05/02/2014 20.00,"1,1","44,2","47,3","2,2",,,
05/02/2014 21.00,"1,8","47,7","51,0",,,,
05/02/2014 22.00,"1,7","43,0","46,1","11,0",,,
05/02/2014 23.00,"1,3","26,7","27,9",,,,
06/02/2014 0.00,"1,8","17,8","18,1","26,4",,,
06/02/2014 1.00,"1,5","13,0","13,3",,,,
06/02/2014 2.00,"1,2","11,9","12,2","25,2",,,
06/02/2014 3.00,"1,6","10,1","10,4",,,,
06/02/2014 4.00,"1,7","6,9","7,4","22,7",,,
06/02/2014 5.00,"1,6","6,7","7,1",,,,
06/02/2014 6.00,"1,9","12,3","12,7","16,8",,,
06/02/2014 7.00,"1,9","17,7","18,7",,,,
06/02/2014 8.00,"1,9","26,2","28,5","15,9",,,
06/02/2014 9.00,"2,0","56,0","69,2",,,,
06/02/2014 10.00,"2,0","66,2","90,3","11,7",,,
06/02/2014 11.00,"1,9","17,4","19,0",,,,
06/02/2014 12.00,"2,0","18,5","22,7","17,6",,,
06/02/2014 13.00,"2,0","12,8","15,5",,,,
06/02/2014 14.00,"2,0","5,9","7,1","13,4",,,
06/02/2014 15.00,"2,1","7,0","8,4",,,,
06/02/2014 16.00,"2,0","6,2","7,0","7,6",,,
06/02/2014 17.00,"1,9","8,3","9,8",,,,
06/02/2014 18.00,"1,9","9,7","10,7","3,7",,,
06/02/2014 19.00,"1,7","9,2","10,2",,,,
06/02/2014 20.00,"1,1","6,3","7,2","1,7",,,
06/02/2014 21.00,"1,0","4,8","5,2",,,,
06/02/2014 22.00,"1,2","5,1","5,4","2,7",,,
06/02/2014 23.00,"1,5","5,5","5,8",,,,
07/02/2014 0.00,"1,4","10,0","10,5","10,3",,,
07/02/2014 1.00,"1,1","8,2","8,5",,,,
07/02/2014 2.00,,"6,9","7,2","5,9",,,
07/02/2014 3.00,"1,3",,,,,,
07/02/2014 4.00,"1,6","6,5","7,0","11,5",,,
07/02/2014 5.00,"1,1","6,0","6,4",,,,
07/02/2014 6.00,"0,7","7,1","7,6","8,5",,,
07/02/2014 7.00,"0,8","9,0","9,5",,,,
07/02/2014 8.00,,,,,,,
07/02/2014 9.00,,,,,,,
07/02/2014 10.00,"1,4","19,5","23,9","5,1",,,
07/02/2014 11.00,"2,0","25,8","140,2",,,,
07/02/2014 12.00,"1,9","32,8","63,7","36,4",,,
07/02/2014 13.00,"1,6",,,,,,
07/02/2014 14.00,"1,4","13,9","16,9","23,2",,,
07/02/2014 15.00,"1,5","11,3","12,0",,,,
07/02/2014 16.00,"1,7","11,1","11,8","11,5",,,
07/02/2014 17.00,"1,4","13,0","13,8",,,,
07/02/2014 18.00,"1,5","20,1","20,7","5,6",,,
07/02/2014 19.00,"1,3","27,2","28,7",,,,
07/02/2014 20.00,"1,5","26,6","28,2","2,7",,,
07/02/2014 21.00,"2,8","29,5","31,6",,,,
07/02/2014 22.00,"0,9","21,9","23,3","2,7",,,
07/02/2014 23.00,"0,7","15,4","15,9",,,,
08/02/2014 0.00,"0,7","11,5","11,9","19,5",,,
08/02/2014 1.00,"0,9","8,5","8,8",,,,
08/02/2014 2.00,"0,8","6,7","7,0","13,4",,,
08/02/2014 3.00,"1,0","5,3","5,7",,,,
08/02/2014 4.00,"1,1","4,4","4,8","12,0",,,
08/02/2014 5.00,"1,3","5,2","5,6",,,,
08/02/2014 6.00,"1,8","7,0","7,4","13,9",,,
08/02/2014 7.00,"1,4","9,5","9,8",,,,
08/02/2014 8.00,"1,4","16,1","17,3","13,9",,,
08/02/2014 9.00,"1,9","25,8","29,5",,,,
08/02/2014 10.00,"1,9","17,1","19,4","15,4",,,
08/02/2014 11.00,"1,9","12,8","14,2",,,,
08/02/2014 12.00,"1,8","14,1","15,6","23,9",,,
08/02/2014 13.00,"1,8","13,2","15,6",,,,
08/02/2014 14.00,"2,0","10,3","12,4","17,8",,,
08/02/2014 15.00,"2,0","6,6","7,9",,,,
08/02/2014 16.00,"1,9","7,7","8,4","9,3",,,
08/02/2014 17.00,"1,8","12,2","13,5",,,,
08/02/2014 18.00,"2,0","21,3","22,8","17,3",,,
08/02/2014 19.00,"1,9","26,0","28,4",,,,
08/02/2014 20.00,"1,9","25,7","27,4","17,1",,,
08/02/2014 21.00,"1,9","30,4","32,9",,,,
08/02/2014 22.00,"1,9","33,2","34,9","17,3",,,
08/02/2014 23.00,"1,8","19,6","20,7",,,,
09/02/2014 0.00,"1,9","18,0","18,9","25,9",,,
09/02/2014 1.00,"2,0","15,6","16,3",,,,
09/02/2014 2.00,,"8,3","8,7","17,3",,,
09/02/2014 3.00,"1,9",,,,,,
09/02/2014 4.00,"2,0","8,2","8,6","13,4",,,
09/02/2014 5.00,"1,8","7,2","7,6",,,,
09/02/2014 6.00,"1,9","5,6","6,0","7,6",,,
09/02/2014 7.00,"2,1","8,0","8,7",,,,
09/02/2014 8.00,"2,5","13,9","17,3","5,4",,,
09/02/2014 9.00,"2,9","26,8","32,3",,,,
09/02/2014 10.00,"2,8","13,6","15,6","6,8",,,
09/02/2014 11.00,"2,8","13,5","16,5",,,,
09/02/2014 12.00,"2,8","13,2","14,9","12,0",,,
09/02/2014 13.00,"2,2","16,5","18,9",,,,
09/02/2014 14.00,"2,3","12,8","14,8","19,5",,,
09/02/2014 15.00,"3,2","5,7","7,0",,,,
09/02/2014 16.00,"2,8","5,5","6,2","12,9",,,
09/02/2014 17.00,"2,2","9,5","10,2",,,,
09/02/2014 18.00,"2,2","11,2","12,1","12,0",,,
09/02/2014 19.00,"2,1","21,6","23,3",,,,
09/02/2014 20.00,"2,0","27,1","29,4","6,6",,,
09/02/2014 21.00,"2,2","33,2","35,8",,,,
09/02/2014 22.00,"2,0","27,8","30,2","19,0",,,
09/02/2014 23.00,"2,1","19,1","20,2",,,,
10/02/2014 0.00,"2,2","17,8","18,3","20,5",,,
10/02/2014 1.00,"2,0","12,7","13,3",,,,
10/02/2014 2.00,"2,2","10,4","10,7","21,2",,,
10/02/2014 3.00,"2,0","9,6","9,9",,,,
10/02/2014 4.00,"2,1","14,4","14,9","12,5",,,
10/02/2014 5.00,"2,0","12,3","12,6",,,,
10/02/2014 6.00,"2,1","15,2","16,4","13,9",,,
10/02/2014 7.00,"2,4","37,3","46,3",,,,
10/02/2014 8.00,"3,3","57,2","97,8","12,5",,,
10/02/2014 9.00,"4,3",,,,,,
10/02/2014 10.00,"3,7","34,8","63,9","16,4",,,
10/02/2014 11.00,"4,4","17,8","22,4",,,,
10/02/2014 12.00,"3,3","17,2","21,4","37,6",,,
10/02/2014 13.00,"3,2","16,0","17,8",,,,
10/02/2014 14.00,"3,2","11,3","13,2","27,8",,,
10/02/2014 15.00,"2,0","8,4","9,7",,,,
10/02/2014 16.00,"2,2","12,0","13,1","14,4",,,
10/02/2014 17.00,"2,2","17,3","19,1",,,,
10/02/2014 18.00,"2,4","17,9","19,4","12,2",,,
10/02/2014 19.00,"2,0","14,6","16,3",,,,
10/02/2014 20.00,"2,5","14,7","16,9","16,6",,,
10/02/2014 21.00,"2,6","12,4","13,8",,,,
10/02/2014 22.00,"2,2","9,8","10,6","13,4",,,
10/02/2014 23.00,"2,3","6,9","7,3",,,,
11/02/2014 0.00,"2,1","4,1","4,4","22,7",,,
