,ARPA Puglia,,
,Verdi,,
Parm,SO2,NO2,PM10



03/04/2010 17.00,"3,30691076","15,48184449","27,20000076"
03/04/2010 18.00,"2,91138217","18,82937791","27,20000076"
03/04/2010 19.00,"2,61157464","27,39115904","27,20000076"
03/04/2010 20.00,"2,82649725","42,9070964","27,20000076"
03/04/2010 21.00,"2,35872505","67,89429784","27,20000076"
03/04/2010 22.00,"4,59644439","78,26689784","27,20000076"
03/04/2010 23.00,"4,40500024","72,77448664","27,20000076"
04/04/2010 0.00,"4,92514896","62,6636968","27,20000076"
04/04/2010 1.00,,"57,97713624","27,20000076"
04/04/2010 2.00,"5,54643629",,"27,20000076"
04/04/2010 3.00,"5,19425326","61,57745136","27,20000076"
04/04/2010 4.00,"5,56810856","60,61940552","27,20000076"
04/04/2010 5.00,"5,5825581","51,06240736","27,20000076"
04/04/2010 6.00,"5,39472633","38,53767928","27,20000076"
04/04/2010 7.00,"4,87638482","32,6449144","27,20000076"
04/04/2010 8.00,"3,97696223","34,07373288","27,20000076"
04/04/2010 9.00,"1,60378866","37,61542608","27,20000076"
04/04/2010 10.00,"3,57962745","29,91670072","27,20000076"
04/04/2010 11.00,"4,81497836","24,312992","27,20000076"
04/04/2010 12.00,"3,43152987","23,86977128","27,20000076"
04/04/2010 13.00,"2,77953931","26,85400176","27,20000076"
04/04/2010 14.00,"4,69397164","25,2036016","27,20000076"
04/04/2010 15.00,"5,54282391","16,21509458","27,20000076"
04/04/2010 16.00,"4,94320884","12,83442237","27,20000076"
04/04/2010 17.00,"4,22258807","12,84956732","27,20000076"
04/04/2010 18.00,"5,58075089","14,88265237","27,20000076"
04/04/2010 19.00,"3,11185626","17,09742904","27,20000076"
04/04/2010 20.00,"3,27078997","23,69495712","27,20000076"
04/04/2010 21.00,"4,3237277","23,76241248","27,20000076"
04/04/2010 22.00,"2,57184147","22,14778584","27,20000076"
04/04/2010 23.00,"3,24008674","20,4822044","27,20000076"
05/04/2010 0.00,"4,59825058","16,99556915","27,20000076"
05/04/2010 1.00,"5,72884948","15,26256103","19,20000076"
05/04/2010 2.00,"5,68550392","20,14909576","19,20000076"
05/04/2010 3.00,"6,4061247","19,23925144","19,20000076"
05/04/2010 4.00,"6,18036595","15,94943556","19,20000076"
05/04/2010 5.00,"5,93293494","16,20683282","19,20000076"
05/04/2010 6.00,"5,8336015","16,36788441","19,20000076"
05/04/2010 7.00,"5,92029261","18,14493354","19,20000076"
05/04/2010 8.00,"3,91916815","23,57794272","19,20000076"
05/04/2010 9.00,"3,01974657","29,25736664","19,20000076"
05/04/2010 10.00,"3,97515705","29,75427632","19,20000076"
05/04/2010 11.00,"5,60242418","30,320018","19,20000076"
05/04/2010 12.00,"4,49891612","23,84086184","19,20000076"
05/04/2010 13.00,"3,78371291","25,78584384","19,20000076"
05/04/2010 14.00,"5,7758064","20,70797336","19,20000076"
05/04/2010 15.00,"4,73912339","12,76285238","19,20000076"
05/04/2010 16.00,"3,90833202","9,10275476","19,20000076"
05/04/2010 17.00,"4,0022479","9,88873398","19,20000076"
05/04/2010 18.00,"3,16423176","10,82199266","19,20000076"
05/04/2010 19.00,"3,05947975","17,16625148","19,20000076"
05/04/2010 20.00,"2,5826776","25,10448352","19,20000076"
05/04/2010 21.00,"1,48278193","25,01226776","19,20000076"
05/04/2010 22.00,"1,36719378","26,97375032","19,20000076"
05/04/2010 23.00,"1,34371532","22,23724832","19,20000076"
06/04/2010 0.00,"1,21187246","14,64589323","19,20000076"
06/04/2010 1.00,,"10,21495751","19,39999962"
06/04/2010 2.00,,,"19,39999962"
06/04/2010 3.00,,"11,2248587","19,39999962"
06/04/2010 4.00,,"7,18554647","19,39999962"
06/04/2010 5.00,,"7,28356706","19,39999962"
06/04/2010 6.00,,"8,24744833","19,39999962"
06/04/2010 7.00,,"7,23455677","19,39999962"
06/04/2010 8.00,,"24,4591644","19,39999962"
06/04/2010 9.00,,"31,59161272","19,39999962"
06/04/2010 10.00,,"36,46818784","19,39999962"
06/04/2010 11.00,,"31,70461192","19,39999962"
06/04/2010 12.00,"1,76814095","29,24860968","19,39999962"
06/04/2010 13.00,"4,91431181","30,39493016","19,39999962"
06/04/2010 14.00,"5,98169907","20,9820968","19,39999962"
06/04/2010 15.00,"8,72150419","14,34249898","19,39999962"
06/04/2010 16.00,"9,19108258","15,90676354","19,39999962"
06/04/2010 17.00,"8,64384302","20,42256912","19,39999962"
06/04/2010 18.00,"7,95573167","28,7462508","19,39999962"
06/04/2010 19.00,"7,7859608","38,4558648","19,39999962"
06/04/2010 20.00,"7,20260045","57,58374224","19,39999962"
06/04/2010 21.00,"7,83653113","72,37141792","19,39999962"
06/04/2010 22.00,"7,05450389","70,51037272","19,39999962"
06/04/2010 23.00,"6,64271958","49,77465624","19,39999962"
07/04/2010 0.00,"4,9522398","31,7713216","19,39999962"
07/04/2010 1.00,"5,46696893","25,59185232",19
07/04/2010 2.00,"4,96488213","18,48392158",19
07/04/2010 3.00,"5,46335756","14,16550897",19
07/04/2010 4.00,"5,59700662","12,66795982",19
07/04/2010 5.00,"5,23398643","12,84493837",19
07/04/2010 6.00,"6,08645109","16,36283864",19
07/04/2010 7.00,"5,16355003","26,15275664",19
07/04/2010 8.00,"4,99197298","48,71955728",19
07/04/2010 9.00,"5,6529945","62,55698808",19
07/04/2010 10.00,,"54,07944776",19
07/04/2010 11.00,"5,63673979","43,99680256",19
07/04/2010 12.00,"5,35499316","41,69601648",19
07/04/2010 13.00,"5,05879801","34,53771792",19
07/04/2010 14.00,"5,52837539","25,08949344",19
07/04/2010 15.00,"5,91487403","17,87945042",19
07/04/2010 16.00,"6,30137268","18,16806491",19
07/04/2010 17.00,"5,6150665","23,39997376",19
07/04/2010 18.00,"4,92695413","28,22482928",19
07/04/2010 19.00,"4,86916006","30,73935784",19
07/04/2010 20.00,"4,60547433","38,846582",19
07/04/2010 21.00,"4,79872365","46,15464752",19
07/04/2010 22.00,"4,83845683","78,44196056",19
07/04/2010 23.00,"5,24482257","83,69565856",19
08/04/2010 0.00,"6,26163951","76,86272504",19
08/04/2010 1.00,,"56,50684648","32,20000076"
08/04/2010 2.00,"8,44517614",,"32,20000076"
08/04/2010 3.00,"7,95753786","36,76428016","32,20000076"
08/04/2010 4.00,"7,74261525","33,4562716","32,20000076"
08/04/2010 5.00,"7,88710044","31,2020236","32,20000076"
08/04/2010 6.00,"7,82750017","36,36811376","32,20000076"
08/04/2010 7.00,"7,88348805","48,49839624","32,20000076"
08/04/2010 8.00,"8,43072762","62,86023128","32,20000076"
08/04/2010 9.00,"8,5246435","78,3025184","32,20000076"
08/04/2010 10.00,"7,41210449","86,41649192","32,20000076"
08/04/2010 11.00,"7,16286728","73,12040568","32,20000076"
08/04/2010 12.00,"6,35555539","48,75582792","32,20000076"
08/04/2010 13.00,"7,03102442","34,06585544","32,20000076"
08/04/2010 14.00,"7,34166808","25,9025332","32,20000076"
08/04/2010 15.00,"8,31694464","20,065484","32,20000076"
08/04/2010 16.00,"7,96837399","20,13884744","32,20000076"
08/04/2010 17.00,"6,74927779","17,5044556","32,20000076"
08/04/2010 18.00,"6,09728722","21,88490496","32,20000076"
08/04/2010 19.00,"4,68494169","26,64415976","32,20000076"
08/04/2010 20.00,"4,34540099","35,5664504","32,20000076"
08/04/2010 21.00,"4,60005575","49,16132488","32,20000076"
08/04/2010 22.00,"5,7758064","65,55733672","32,20000076"
08/04/2010 23.00,"6,35736056","64,66764488","32,20000076"
09/04/2010 0.00,"6,39167618","55,5305984","32,20000076"
09/04/2010 1.00,"6,31040364","58,0075944","26,39999962"
09/04/2010 2.00,"6,03046219","53,56045448","26,39999962"
09/04/2010 3.00,"4,84748779","38,79310336","26,39999962"
09/04/2010 4.00,"4,54226168","29,32526176","26,39999962"
09/04/2010 5.00,"4,28941209","22,59452464","26,39999962"
09/04/2010 6.00,"4,35984951","23,141414","26,39999962"
09/04/2010 7.00,"4,30386061","33,19750152","26,39999962"
09/04/2010 8.00,"4,24426136","51,86909928","26,39999962"
09/04/2010 9.00,"4,6831355","62,70551224","26,39999962"
09/04/2010 10.00,"4,42486733","57,48204296","26,39999962"
09/04/2010 11.00,"4,17021155","45,27975456","26,39999962"
09/04/2010 12.00,"4,09616276","38,05413448","26,39999962"
09/04/2010 13.00,"4,55309883","28,67032528","26,39999962"
09/04/2010 14.00,"4,37610422","23,23877304","26,39999962"
09/04/2010 15.00,"4,65784983","19,05308765","26,39999962"
09/04/2010 16.00,"4,17924251","17,02158765","26,39999962"
09/04/2010 17.00,"4,43750966","18,72495403","26,39999962"
09/04/2010 18.00,"4,735511","20,9391724","26,39999962"
09/04/2010 19.00,"4,62714762","30,47104688","26,39999962"
09/04/2010 20.00,"4,58560724","48,87188632","26,39999962"
09/04/2010 21.00,"4,57838348","62,32936448","26,39999962"
09/04/2010 22.00,"4,45376437","66,14957872","26,39999962"
09/04/2010 23.00,"4,34540099","81,71058192","26,39999962"
10/04/2010 0.00,"4,61450529","73,24713304","26,39999962"
10/04/2010 1.00,,"49,88295192","27,7999897"
10/04/2010 2.00,"4,51336464",,"27,7999897"
10/04/2010 3.00,"4,58199587","28,17085352","27,7999897"
10/04/2010 4.00,"4,30747299","18,74669156","27,7999897"
10/04/2010 5.00,"4,44292824","15,12334831","27,7999897"
10/04/2010 6.00,"4,23884278","15,60217812","27,7999897"
10/04/2010 7.00,"3,5724037","19,40341576","27,7999897"
10/04/2010 8.00,"5,06602176","33,55169952","27,7999897"
10/04/2010 9.00,"7,22066135","47,91802776","27,7999897"
10/04/2010 10.00,"8,29527237","54,02782376","27,7999897"
10/04/2010 11.00,"8,30249612","55,08980592","27,7999897"
10/04/2010 12.00,"8,8461233","61,65437112","27,7999897"
10/04/2010 13.00,"7,73900286","53,42592616","27,7999897"
10/04/2010 14.00,"7,76067513","38,16214336","27,7999897"
10/04/2010 15.00,"6,89737536","26,38259816","27,7999897"
10/04/2010 16.00,"6,82693896","21,5207072","27,7999897"
10/04/2010 17.00,"8,18148939","25,63225288","27,7999897"
10/04/2010 18.00,"10,57633218","33,92620296","27,7999897"
10/04/2010 19.00,"10,96825347","41,12075304","27,7999897"
10/04/2010 20.00,"10,53478773","50,13026912","27,7999897"
10/04/2010 21.00,"10,67928309","54,94805024","27,7999897"
10/04/2010 22.00,"10,61425611","64,49659736","27,7999897"
10/04/2010 23.00,"10,69733484","77,3889648","27,7999897"
11/04/2010 0.00,"10,70456571","61,5232844","27,7999897"
11/04/2010 1.00,"10,70997615","45,49711072","27,5"
11/04/2010 2.00,"10,72442772","38,5192476","27,5"
11/04/2010 3.00,"11,48117742","36,55711496","27,5"
11/04/2010 4.00,"9,546878","29,91230312","27,5"
11/04/2010 5.00,"7,5728454","22,70976088","27,5"
11/04/2010 6.00,"7,65411794","21,41904616","27,5"
11/04/2010 7.00,"9,2777737","22,9893144","27,5"
11/04/2010 8.00,"8,14356241","27,1877796","27,5"
11/04/2010 9.00,"5,70175863","36,42201304","27,5"
11/04/2010 10.00,"5,38750258","41,4444164","27,5"
11/04/2010 11.00,"5,5825581","33,888766","27,5"
11/04/2010 12.00,"5,89320176","34,69930104","27,5"
11/04/2010 13.00,"5,97086192","33,46476088","27,5"
11/04/2010 14.00,"6,06116542","26,13514712","27,5"
11/04/2010 15.00,"5,60423037","16,04222301","27,5"
11/04/2010 16.00,"5,46155035","12,73587598","27,5"
11/04/2010 17.00,"5,59339423","11,36624728","27,5"
11/04/2010 18.00,"5,22856786","18,06455688","27,5"
11/04/2010 19.00,"7,66314788","27,93544808","27,5"
11/04/2010 20.00,"12,9531222","30,2386624","27,5"
11/04/2010 21.00,"12,42213633","39,54381192","27,5"
11/04/2010 22.00,"12,53230794","43,2112956","27,5"
11/04/2010 23.00,"12,91157775","45,33392152","27,5"
12/04/2010 0.00,"12,83571972","42,26164344","27,5"
12/04/2010 1.00,,"44,03385712","22,39999962"
12/04/2010 2.00,"12,77431326",,"22,39999962"
12/04/2010 3.00,"12,69123453","46,91654128","22,39999962"
12/04/2010 4.00,"13,23667197","40,42296864","22,39999962"
12/04/2010 5.00,"13,10301783","33,8031084","22,39999962"
12/04/2010 6.00,"13,63761405","32,31390896","22,39999962"
12/04/2010 7.00,"13,68998955","40,31115488","22,39999962"
12/04/2010 8.00,"14,09275206","54,58620424","22,39999962"
12/04/2010 9.00,"15,14929302","61,6073168","22,39999962"
12/04/2010 10.00,"15,69473046","63,33725616","22,39999962"
12/04/2010 11.00,"14,36727087","64,69097128","22,39999962"
12/04/2010 12.00,"14,12164503","59,5589912","22,39999962"
12/04/2010 13.00,"13,97895993","47,16123904","22,39999962"
12/04/2010 14.00,"13,99702185","33,56498792","22,39999962"
12/04/2010 15.00,"13,96270827","26,25183648","22,39999962"
12/04/2010 16.00,"14,57135226","29,0250204","22,39999962"
12/04/2010 17.00,"15,01745931","37,3261596","22,39999962"
12/04/2010 18.00,"14,55149025","38,856142","22,39999962"
12/04/2010 19.00,"14,31128502","39,06267624","22,39999962"
12/04/2010 20.00,"15,08969682","47,61115176","22,39999962"
12/04/2010 21.00,"14,31308511","50,960536","22,39999962"
12/04/2010 22.00,"15,04635228","47,5651108","22,39999962"
12/04/2010 23.00,"15,5881692","41,85691128","22,39999962"
13/04/2010 0.00,"14,99758713","34,51613144","22,39999962"
13/04/2010 1.00,"14,88922578","24,80210072",28
13/04/2010 2.00,"15,54843501","21,49743816",28
13/04/2010 3.00,"15,39672912","21,33298704",28
13/04/2010 4.00,"15,84102591","19,92139568",28
13/04/2010 5.00,"15,87713958","23,28131504",28
13/04/2010 6.00,"15,95660796","24,46925976",28
13/04/2010 7.00,"15,76155753","30,33267544",28
13/04/2010 8.00,"15,86269818","36,60522088",28
13/04/2010 9.00,"15,74710596","40,59925504",28
13/04/2010 10.00,"15,60443103","44,51302344",28
13/04/2010 11.00,"15,66763758","45,98906832",28
13/04/2010 12.00,"15,85546731","43,4474276",28
13/04/2010 13.00,"16,97523516","41,2951848",28
13/04/2010 14.00,"16,93550097","38,92849208",28
13/04/2010 15.00,"12,78515448","37,72345408",28
13/04/2010 16.00,"10,65037995","41,00576536",28
13/04/2010 17.00,"11,16691425","52,64181496",28
13/04/2010 18.00,"11,29514778","66,79847328",28
13/04/2010 19.00,"12,25416861","71,10691672",28
13/04/2010 20.00,"12,74180994","70,81879744",28
13/04/2010 21.00,"19,18405746","70,00841536",28
13/04/2010 22.00,"19,64098539","68,26796",28
13/04/2010 23.00,"18,8372808","62,57423432",28
14/04/2010 0.00,"18,73976067","55,8372832",28
14/04/2010 1.00,,"49,8331252","20,5"
14/04/2010 2.00,"18,18168192",,"20,5"
14/04/2010 3.00,"17,41772169","42,48957296","20,5"
14/04/2010 4.00,"17,35631523","37,39736248","20,5"
14/04/2010 5.00,"17,53329357","35,5356672","20,5"
14/04/2010 6.00,"18,30088449","38,69385144","20,5"
14/04/2010 7.00,"17,90716311","42,2725992","20,5"
14/04/2010 8.00,"18,28463283","47,70097752","20,5"
14/04/2010 9.00,"18,73796058","54,23166208","20,5"
14/04/2010 10.00,"14,60386575","54,9428496","20,5"
14/04/2010 11.00,"15,50148012","50,44129416","20,5"
14/04/2010 12.00,"16,96078359","40,7966308","20,5"
14/04/2010 13.00,"17,99024184","31,5015384","20,5"
14/04/2010 14.00,"18,68918526","24,35742688","20,5"
14/04/2010 15.00,"18,82103931","18,45759716","20,5"
14/04/2010 16.00,"18,49413483","17,49996049","20,5"
14/04/2010 17.00,"18,58624452","18,52456878","20,5"
14/04/2010 18.00,"18,1943334","22,91495672","20,5"
14/04/2010 19.00,"18,70182657","30,14877928","20,5"
14/04/2010 20.00,"18,86257359","37,80452288","20,5"
14/04/2010 21.00,"18,65668194","42,5485008","20,5"
14/04/2010 22.00,"18,88244577","35,61600944","20,5"
14/04/2010 23.00,"18,91855944","31,55645104","20,5"
15/04/2010 0.00,"19,73309508","38,35900288","20,5"
15/04/2010 1.00,"19,83062538","46,26519936","35,09999084"
15/04/2010 2.00,"19,18585755","43,37756312","35,09999084"
15/04/2010 3.00,"19,21837104","29,2246332","35,09999084"
15/04/2010 4.00,"19,11362004","20,62600592","35,09999084"
15/04/2010 5.00,"19,66085757","16,46999859","35,09999084"
15/04/2010 6.00,"19,31409108","18,8701169","35,09999084"
15/04/2010 7.00,"17,00412813","29,15765584","35,09999084"
15/04/2010 8.00,"17,83311534","50,3555792","35,09999084"
15/04/2010 9.00,"19,18585755","61,82042832","35,09999084"
15/04/2010 10.00,"19,18766781","60,64313344","35,09999084"
15/04/2010 11.00,"18,99802782","57,4662116","35,09999084"
15/04/2010 12.00,"19,12445109","52,53871992","35,09999084"
15/04/2010 13.00,"18,88062534","49,53992","35,09999084"
15/04/2010 14.00,"19,19849886","44,85620832","35,09999084"
15/04/2010 15.00,"19,40801103","38,95101544","35,09999084"
15/04/2010 16.00,"19,26893628","35,8195992","35,09999084"
15/04/2010 17.00,"18,36410121","29,77779392","35,09999084"
15/04/2010 18.00,"16,81268805","38,53179032","35,09999084"
15/04/2010 19.00,"17,26059519","50,9047056","35,09999084"
15/04/2010 20.00,"16,79281587","49,8024376","35,09999084"
15/04/2010 21.00,"17,26059519","47,02059232","35,09999084"
15/04/2010 22.00,"17,93244573","46,90273664","35,09999084"
15/04/2010 23.00,"18,68016447","43,6199856","35,09999084"
16/04/2010 0.00,"19,11179961","43,28647544","35,09999084"
16/04/2010 1.00,,"46,11652224","25,60000038"
16/04/2010 2.00,"19,30867047",,"25,60000038"
16/04/2010 3.00,"17,82589464","49,68509816","25,60000038"
16/04/2010 4.00,"16,70793705","45,31673264","25,60000038"
16/04/2010 5.00,"14,26070961","42,58957056","25,60000038"
16/04/2010 6.00,"14,66888256","40,64198824","25,60000038"
16/04/2010 7.00,"15,23779236","40,81569344","25,60000038"
16/04/2010 8.00,"15,82837443","46,29462504","25,60000038"
16/04/2010 9.00,"15,423822","53,63907592","25,60000038"
16/04/2010 10.00,"15,18722712","56,23492184","25,60000038"
16/04/2010 11.00,"14,29502319","51,00082184","25,60000038"
16/04/2010 12.00,"13,92658443","43,9572624","25,60000038"
16/04/2010 13.00,"14,32031598","35,72245048","25,60000038"
16/04/2010 14.00,"13,94464635","30,5526128","25,60000038"
16/04/2010 15.00,"12,68040348","25,60707184","25,60000038"
16/04/2010 16.00,"11,75027562","22,4395188","25,60000038"
16/04/2010 17.00,"10,96644321","22,13317816","25,60000038"
16/04/2010 18.00,"11,36919555","29,89886176","25,60000038"
16/04/2010 19.00,"11,23555158","40,8854432","25,60000038"
16/04/2010 20.00,"10,95922251","59,3983832","25,60000038"
16/04/2010 21.00,"11,22471036","73,53747024","25,60000038"
16/04/2010 22.00,"12,26319957","74,62750144","25,60000038"
16/04/2010 23.00,"11,12356971","63,63682832","25,60000038"
17/04/2010 0.00,"10,75333086","51,75030672","25,60000038"
17/04/2010 1.00,"10,49325345","50,52760184","24,60000038"
17/04/2010 2.00,"10,63412829","49,55106696","24,60000038"
17/04/2010 3.00,"9,0447912","43,6139628","24,60000038"
17/04/2010 4.00,"9,64982382","35,87699744","24,60000038"
17/04/2010 5.00,"9,68594461","31,77531768","24,60000038"
17/04/2010 6.00,"9,30305937","31,9503804","24,60000038"
17/04/2010 7.00,"8,93462162","35,07416776","24,60000038"
17/04/2010 8.00,"9,32292545","49,8738508","24,60000038"
17/04/2010 9.00,"9,41864752","59,0414128","24,60000038"
17/04/2010 10.00,"9,14954322","53,66643664","24,60000038"
17/04/2010 11.00,"8,89308124","41,15488224","24,60000038"
17/04/2010 12.00,"9,30486454","31,86149152","24,60000038"
17/04/2010 13.00,"9,44934973","29,81406456","24,60000038"
17/04/2010 14.00,"9,79250384","25,19813328","24,60000038"
17/04/2010 15.00,"9,54146044","18,67704696","24,60000038"
17/04/2010 16.00,"9,00325184","14,27311633","24,60000038"
17/04/2010 17.00,"9,68233325","16,17145509","24,60000038"
17/04/2010 18.00,"9,46199206","20,621876","24,60000038"
17/04/2010 19.00,"9,6371815","27,7037328","24,60000038"
17/04/2010 20.00,"9,42767746","33,7584632","24,60000038"
17/04/2010 21.00,"9,21997962","42,26133752","24,60000038"
17/04/2010 22.00,"9,32834402","43,57704208","24,60000038"
17/04/2010 23.00,"10,11217745","45,38921656","24,60000038"
18/04/2010 0.00,"10,55647017","59,11527336","24,60000038"
18/04/2010 1.00,,"64,96620368","30,60000038"
18/04/2010 2.00,"11,00075679",,"30,60000038"
18/04/2010 3.00,"10,71720702","47,04345984","30,60000038"
18/04/2010 4.00,"10,05980195","37,13488312","30,60000038"
18/04/2010 5.00,"10,65760065","29,12318248","30,60000038"
18/04/2010 6.00,"10,60884567","28,32983632","30,60000038"
18/04/2010 7.00,"10,34154756","27,87003856","30,60000038"
18/04/2010 8.00,"9,45115694","31,85734248","30,60000038"
18/04/2010 9.00,"9,29944698","35,19269264","30,60000038"
18/04/2010 10.00,"9,85932786","33,279316","30,60000038"
18/04/2010 11.00,"10,11759501","27,94825848","30,60000038"
18/04/2010 12.00,"10,4896431","26,9929468","30,60000038"
18/04/2010 13.00,"10,44087795","23,23760672","30,60000038"
18/04/2010 14.00,"10,50228441","20,82462448","30,60000038"
18/04/2010 15.00,"10,76236182","16,24711293","30,60000038"
18/04/2010 16.00,"10,94116059","16,87438086","30,60000038"
18/04/2010 17.00,"10,62509733","19,64421304","30,60000038"
18/04/2010 18.00,"10,61425611","27,19747344","30,60000038"
18/04/2010 19.00,"10,55647017","35,7403468","30,60000038"
