,Provincia di TARANTO,,,,
15/06/2009 15.00,"18,401475","14,98782","0,416533","98,544366",
15/06/2009 16.00,"20,282076","16,737355","0,426868","91,337764",
15/06/2009 17.00,"28,878426","23,709506","0,485205","88,227381",
15/06/2009 18.00,"47,056803","37,466958","0,561962","91,93764",
15/06/2009 19.00,"54,288752","42,269079","0,592797","75,203503",
15/06/2009 20.00,"65,188532","46,884322","0,585214","58,493719",
15/06/2009 21.00,"52,114999","37,355335","0,380281","39,303195",
15/06/2009 22.00,"26,961494","21,305856","0,240519","41,139352",
15/06/2009 23.00,"21,594625","17,606927","0,187348","42,512433",
16/06/2009 0.00,"7,792224","6,536084","0,110586","50,077891",
16/06/2009 1.00,"4,920721","4,010424","0,0715","47,928896",
16/06/2009 2.00,"5,208651","4,425744","0,094425","41,752778",
16/06/2009 3.00,"5,042638","4,202511","0,08009","43,131282",
16/06/2009 4.00,"22,16788","14,603649","0,168813","19,799873",
16/06/2009 5.00,"77,237419","41,640931","0,684137","6,786826",
16/06/2009 6.00,"216,817543","63,343926","1,068168",0,
16/06/2009 7.00,"105,028987","54,16279","0,601631","7,503153",
16/06/2009 8.00,"47,671589","29,440918","0,352195","24,892692",
16/06/2009 9.00,"44,639273","26,198835","0,32786","31,755353",
16/06/2009 10.00,"48,055501","26,949009","0,384864","33,59558",
16/06/2009 11.00,"39,054472","24,643977","0,326109","35,091891",
16/06/2009 12.00,"36,722541","25,531719","0,287272","31,124333",
16/06/2009 13.00,"28,966627","21,752327","0,206766","52,717055",
16/06/2009 14.00,"23,802067","21,298074","0,213266","76,177099",
16/06/2009 15.00,"44,426541","40,293715","0,312858","81,362003",
16/06/2009 16.00,"52,498929","46,837595","0,41345","81,161608",
16/06/2009 17.00,"36,725123","27,4993","0,524959","70,024002",
16/06/2009 18.00,"43,964832","32,890664","0,559377","63,308952",
16/06/2009 19.00,"59,925404","44,241843","0,601715","58,822755",
16/06/2009 20.00,"64,431074","47,585166","0,667136","48,673669",
16/06/2009 21.00,"40,758714","33,887428","0,470371","42,226707",
16/06/2009 22.00,"33,215492","30,027558","0,36803","39,213819",
16/06/2009 23.00,"28,263662","26,17287","0,349278","35,907066",
17/06/2009 0.00,"20,302839","18,616674","0,245686","40,771036",
17/06/2009 1.00,"16,066922","14,96186","0,284939","39,670157",
17/06/2009 2.00,,,"0,319109","40,416265",
17/06/2009 3.00,"9,722122","9,113659",,"39,196205",
17/06/2009 4.00,"16,88661","12,490715","0,210068",,
17/06/2009 5.00,"58,957837","43,857684","0,536363","18,092336",
17/06/2009 6.00,"82,129596","46,899887","0,442435","2,350744",
17/06/2009 7.00,"81,815741","57,00253","0,587279","10,610842",
17/06/2009 8.00,"68,57623","53,389253","0,526212","38,372909",
17/06/2009 9.00,"96,925474","67,616539","0,793272","48,253884","1,935433"
17/06/2009 10.00,"96,258837","72,301838","0,587777","47,802972","1,634013"
17/06/2009 11.00,"131,923065","108,722722","0,712904","63,605488","1,065545"
17/06/2009 12.00,"88,176104","67,886479","0,760242","68,766016","0,719178"
17/06/2009 13.00,"62,38705","49,568331","0,821308","79,31593","0,58345"
17/06/2009 14.00,"39,643311","32,42863","0,739443","85,520503","0,378978"
17/06/2009 15.00,"34,416517","28,200163","0,683702","82,580713","0,32081"
17/06/2009 16.00,"55,0799","43,418993","0,828545",,"0,256471"
17/06/2009 17.00,"72,638332","60,075899","0,947183",,"0,245895"
17/06/2009 18.00,"68,926415","56,576844","0,980045",,"0,311115"
17/06/2009 19.00,"75,297142","58,422402","0,925054",,"0,244133"
17/06/2009 20.00,"176,396319","123,606671","1,386873",,"0,41247"
17/06/2009 21.00,"132,900976","96,299499","1,167486",,"0,6425"
17/06/2009 22.00,"53,567642","44,195134","0,782622",,"0,480333"
17/06/2009 23.00,"26,471239","22,074193","0,528709",,"0,287319"
18/06/2009 0.00,"12,137089","10,52574","0,3728",,"0,311115"
18/06/2009 1.00,"7,317532","6,842382","0,242265",,"0,316403"
18/06/2009 2.00,"11,423752","10,14936","0,311983",,"0,318165"
18/06/2009 3.00,"5,849355","5,723616","0,216476",,"0,309352"
18/06/2009 4.00,"11,003533","9,456297","0,24393",,"0,312877"
18/06/2009 5.00,"17,867122","13,692549","0,283115",,"0,315521"
18/06/2009 6.00,"30,069048","22,764654","0,280702",,"0,319928"
18/06/2009 7.00,"41,427933","27,070994","0,348507",,"0,309352"
18/06/2009 8.00,,,"0,429123",,
18/06/2009 9.00,,,"0,607246",,
18/06/2009 10.00,"84,241094","48,568966","0,748179",,
18/06/2009 11.00,"66,265024","43,141256","0,631705","33,433088",
18/06/2009 12.00,"85,722225","50,536529","0,828314","38,61123",
18/06/2009 13.00,"81,692397",,"1,429265","42,747223",
18/06/2009 14.00,"34,888609","26,523301","0,758079","47,242358",
18/06/2009 15.00,"50,740235","34,559725","0,994855","45,113694",
18/06/2009 16.00,"57,126523","39,198311","1,060413","46,688524",
18/06/2009 17.00,"87,190411","59,533368","1,216154","41,610614",
18/06/2009 18.00,"128,317453","84,024215","1,489202","34,218481",
18/06/2009 19.00,"143,528365","95,614242","1,595943","29,665949",
18/06/2009 20.00,"177,216015","114,03619","1,733882","19,855394",
18/06/2009 21.00,"138,5843","100,099678","1,419651","20,449848",
18/06/2009 22.00,"69,587851","55,522948","1,073058","39,236821",
18/06/2009 23.00,"33,589039","29,241056","0,871392","50,026419",
19/06/2009 0.00,"24,922651","21,640704","0,823969","49,197697",
19/06/2009 1.00,"19,555782","17,308423","0,795351","44,523293",
19/06/2009 2.00,"19,428672","16,877524","0,812739","40,451478",
19/06/2009 3.00,"17,428745","15,099434","0,805418","37,132537",
19/06/2009 4.00,"21,776188","18,549185","0,766898","31,070171",
19/06/2009 5.00,"36,504649","31,719984","0,855417","26,057233",
19/06/2009 6.00,"69,328451","53,204955","0,827798","23,025352",
19/06/2009 7.00,"48,504245","39,042579","0,859828","36,156224",
19/06/2009 8.00,"73,831575","54,222481","1,074222","35,978607",
19/06/2009 9.00,"54,758244","38,463722","1,032042",,
19/06/2009 10.00,"51,297926","34,816697","1,035703","57,558004",
19/06/2009 11.00,"68,462083","45,755173","1,058665","55,901937",
19/06/2009 12.00,"56,236812","38,55458","1,046103","60,193119",
19/06/2009 13.00,"49,518486","34,658365","1,057584","67,940023",
19/06/2009 14.00,"39,381328","25,822438","1,060413","68,2677",
19/06/2009 15.00,"33,902894","22,315601","1,095271","67,520237",
19/06/2009 16.00,"38,470855","26,180652","1,10617","69,972534",
19/06/2009 17.00,"43,596485","32,047049","1,126636","66,091658",
19/06/2009 18.00,"47,427732","36,381936","1,089863","59,006914",
19/06/2009 19.00,"66,293535","49,145205","1,132376","57,446984",
19/06/2009 20.00,"75,898923","53,246482","1,120063","48,402848",
19/06/2009 21.00,"60,981135","47,291865","0,927383","45,881469",
19/06/2009 22.00,"41,038862","31,84199","0,792772","52,566755",
19/06/2009 23.00,"25,830545","20,93986","0,678627","57,712379",
20/06/2009 0.00,"18,697187","15,343438","0,613818","61,356303",
20/06/2009 1.00,"12,03852","9,894978","0,576213","61,158599",
20/06/2009 2.00,"10,770078","9,025402","0,538359","57,989981",
20/06/2009 3.00,"10,038583","8,415404","0,53345","58,45308",
20/06/2009 4.00,"19,643964","15,06829","0,576963","49,335832",
20/06/2009 5.00,"18,230275","14,281783","0,578959","51,773243",
20/06/2009 6.00,"27,674841","20,467423","0,573218","49,231551",
20/06/2009 7.00,"26,458274","19,966443","0,629043","52,73196",
20/06/2009 8.00,"31,68507","22,349347","0,624051","53,261414",
20/06/2009 9.00,"37,884617","26,536284","0,687196","55,961507",
20/06/2009 10.00,"44,027087","29,137216","0,747596","53,597231",
20/06/2009 11.00,"48,216297","30,445463","0,806249","53,572851",
20/06/2009 12.00,"49,863467","31,213802","0,855336","51,226175",
20/06/2009 13.00,"31,752525","20,880148","0,801923","57,027195",
20/06/2009 14.00,"26,455674","16,791866","0,819061","54,807797",
20/06/2009 15.00,"28,668316","18,432369","0,879045","53,147659",
20/06/2009 16.00,"29,153391","19,969061","0,934038","50,031849",
20/06/2009 17.00,"38,175143","26,004155","0,943356","50,604632",
20/06/2009 18.00,"40,245114","28,854278","0,916567","49,182815",
20/06/2009 19.00,"54,031952","35,151547","0,955171","42,473171",
20/06/2009 20.00,"62,475268","40,254789","0,904837","42,772421",
20/06/2009 21.00,"57,852815","39,250224","0,819477","38,62749",
20/06/2009 22.00,"45,01538","35,714821","0,657329","32,827805",
20/06/2009 23.00,"32,790091","27,045049","0,550174","29,19064",
21/06/2009 0.00,"40,639386","32,433808","0,66465","24,783007",
21/06/2009 1.00,"40,31513","31,475974","0,571388","18,665119",
21/06/2009 2.00,"29,31161","24,015809","0,586696","32,509602",
21/06/2009 3.00,"21,962953","18,053398","0,539108","33,898919",
21/06/2009 4.00,"18,839854","15,140967","0,564317","38,878002",
21/06/2009 5.00,"22,767081","17,739313","0,632869","34,032964",
21/06/2009 6.00,"38,987056","28,659599","0,763071","26,039638",
21/06/2009 7.00,"57,427436","39,639602","0,841275","23,374717",
21/06/2009 8.00,"56,060392","39,367047","0,963239","17,698277",
21/06/2009 9.00,"91,231785","59,029804","1,180047","13,644064",
21/06/2009 10.00,"79,016878","52,348361","0,964405","18,436277",
21/06/2009 11.00,"70,830363","45,430705","0,931626","28,351104",
21/06/2009 12.00,"77,304857","45,8019","0,878962","33,492677",
21/06/2009 13.00,"33,013183","21,230579","0,737446","51,624274",
21/06/2009 14.00,"19,387164","12,384286","0,758911","58,478818",
21/06/2009 15.00,"22,580317","14,489439","0,838114","57,451033",
21/06/2009 16.00,"26,554257","16,005348","0,904088","56,165973",
21/06/2009 17.00,"21,244441","14,601057","0,893189","57,098976",
21/06/2009 18.00,"30,395886","23,04501","0,92655","51,115132",
21/06/2009 19.00,"25,316945","20,483006","0,865983","49,586325",
21/06/2009 20.00,"37,869052","30,245601","0,934954","39,573997",
21/06/2009 21.00,"40,133568","33,015269","0,861075","36,030277",
21/06/2009 22.00,"55,611665","39,527979","0,86274","26,546069",
21/06/2009 23.00,"48,161846","38,422192","0,799594","24,198034",
22/06/2009 0.00,"43,936306","36,171673","0,765567","21,223049",
22/06/2009 1.00,"20,798276","17,89246","0,590939","33,583411",
22/06/2009 2.00,"13,257674","11,281098","0,540189","30,250923",
22/06/2009 3.00,"10,342077","9,040978","0,498425","32,433754",
22/06/2009 4.00,"9,309683","8,114296","0,566646","29,691666",
22/06/2009 5.00,"32,351728","25,889932","0,710491","13,244594",
22/06/2009 6.00,"30,875779","24,200106","0,56415","28,326726",
22/06/2009 7.00,"29,332373","23,283818","0,567477","27,539977",
22/06/2009 8.00,"28,320735","20,296109","0,615565","34,027557",
22/06/2009 9.00,"31,360813","21,357765","0,65034","37,39388",
22/06/2009 10.00,"30,260994","20,226014","0,659327","46,267404",
22/06/2009 11.00,"28,943282","18,902208","0,7357","52,481429",
22/06/2009 12.00,"30,657887","19,943095","0,857665","58,046841",
22/06/2009 13.00,"28,699444","19,037189","0,896766","62,686051",
22/06/2009 14.00,"24,292322","16,30906","0,917649","67,524309",
22/06/2009 15.00,"21,501243","25,510974","0,774885","52,81591",
22/06/2009 16.00,"36,706976","27,675797","0,437359","47,522677",
22/06/2009 17.00,"43,82736","31,670654","0,313315","45,641789",
22/06/2009 18.00,"57,103198","39,953687","0,387109","36,084463",
22/06/2009 19.00,"70,381618","45,472236","0,36631","25,273199",
22/06/2009 20.00,"73,826374","47,06084","0,338524","15,761899",
22/06/2009 21.00,"55,245919","36,529907","0,257823","29,82166",
22/06/2009 22.00,"22,344262","17,020285","0,067438","30,379561",
22/06/2009 23.00,"21,983716","16,662073","0,082447","28,567762",
23/06/2009 0.00,"9,45754","8,615275","0,062946","28,286087",
23/06/2009 1.00,"5,499172","5,391362","0,030294","28,560979",
23/06/2009 2.00,"4,082877","4,090894","0,024099","32,115528",
23/06/2009 3.00,"3,644499","3,647021","0,048683","33,374854",
23/06/2009 4.00,"4,04656","3,937745","0,078639","31,745857",
23/06/2009 5.00,"14,723256","11,950803","0,134195","23,4289",
23/06/2009 6.00,"32,857547","25,311093","0,202498","15,072656",
23/06/2009 7.00,"22,128972","17,479737","0,214062","25,18111",
23/06/2009 8.00,"27,306495","19,198104","0,230203","34,311905",
23/06/2009 9.00,"43,438267","30,476629","0,569225","27,015951",0
23/06/2009 10.00,"55,41452","38,55198","0,482618","26,53793","0,000882"
23/06/2009 11.00,"46,945279","31,891299","0,31007","38,741226","0,002644"
23/06/2009 12.00,"39,494844","24,670995","0,295054","51,37558","0,011652"
23/06/2009 13.00,"28,398553","17,653654","0,299339","56,122663","2,168412"
23/06/2009 14.00,"13,125382","9,544551","0,198089","61,368495","0,034627"
23/06/2009 15.00,"15,877563","11,623738","0,242931","60,46394",0
23/06/2009 16.00,"23,752776","16,926847","0,269887","56,021095",0
23/06/2009 17.00,"39,435801","27,779639","0,315811","49,761005","0,152267"
23/06/2009 18.00,"32,289473","21,715979","0,305911","50,998683","1,277627"
23/06/2009 19.00,"75,577285","49,482655","0,484698","30,46758","1,061877"
23/06/2009 20.00,"161,123149","92,250153","1,132793","6,120602","3,643765"
23/06/2009 21.00,"85,211221","59,839671","0,573052","13,985297","4,165825"
23/06/2009 22.00,"51,406872","39,852446","0,270553","17,445065","2,330625"
23/06/2009 23.00,"34,883427","27,032066","0,186691","19,557484","0,839025"
24/06/2009 0.00,"14,886675","13,635443","0,124627","23,526377","0,087454"
24/06/2009 1.00,"11,291461","9,910551","0,080675","23,117442",0
24/06/2009 2.00,"6,89731","6,668467","0,076286","24,086992",0
24/06/2009 3.00,"8,617099","8,150638","0,128787","19,128234",0
24/06/2009 4.00,"8,868713","8,293403","0,127123","22,667889","0,400423"
24/06/2009 5.00,"19,029211","14,632201","0,165809","21,191888",0
24/06/2009 6.00,"24,087413","19,574501","0,223963","19,768728","0,000444"
24/06/2009 7.00,"22,800809","16,213018","0,268556","23,851382","0,036402"
24/06/2009 8.00,"33,643512","21,339602","0,322134","31,169002","0,467012"
24/06/2009 9.00,"55,622048","32,163854","0,512569","28,314536","1,600807"
24/06/2009 10.00,"88,814215","49,750028","0,686531","24,853412","3,33568"
24/06/2009 11.00,"91,522293","54,853252","0,675466","25,090397","3,648205"
24/06/2009 12.00,"64,381819","39,831681","0,496095","35,461566","3,167875"
24/06/2009 13.00,"33,03393","22,65045","0,283115","46,263332","1,331786"
24/06/2009 14.00,"30,102776","21,176068","0,257491","40,639708","0,579327"
24/06/2009 15.00,"36,917086","28,921771","0,305911","27,438432","0,174464"
24/06/2009 16.00,"48,338226","31,836786","0,323132","31,657838","2,311092"
24/06/2009 17.00,"80,983085","54,274413","0,596014","13,714474","2,181465"
24/06/2009 18.00,"100,370267","66,235601","0,659908","11,350194","3,334792"
24/06/2009 19.00,"95,099343","56,838998","0,527378","20,498584","3,966946"
24/06/2009 20.00,"114,937888","65,591844","0,724717","5,278341","3,109276"
24/06/2009 21.00,"97,765913","66,469225","0,543018","7,010254","4,053068"
24/06/2009 22.00,"42,597828","36,485776","0,243181","16,29677","2,451374"
24/06/2009 23.00,"34,045548","29,975647","0,203164","16,000224","0,656127"
25/06/2009 0.00,"23,988831","22,141687","0,204245","7,224206","0,55935"
25/06/2009 1.00,"13,947665","13,18897","0,103251","14,763912","0,689421"
25/06/2009 2.00,"12,593623","11,743144","0,108986","16,429477","0,118973"
25/06/2009 3.00,"13,402936","13,349909","0,119552","20,262955",0
25/06/2009 4.00,"12,150058","11,953398","0,154078","20,521607",0
25/06/2009 5.00,"20,515531","18,341526","0,197424","12,841073",0
25/06/2009 6.00,"40,374785","32,597344","0,420804","6,853178","1,088957"
25/06/2009 7.00,"54,820518","40,07827","0,419139","10,354914","2,580113"
25/06/2009 8.00,"45,975147","31,494157","0,498255","18,923756","2,114876"
25/06/2009 9.00,"47,863534","32,23135","0,517061","22,019254","2,146838"
25/06/2009 10.00,"50,602742","33,282623","0,573301","33,376231","2,44072"
25/06/2009 11.00,"43,075121","28,968501","0,612155","47,697337","2,348382"
25/06/2009 12.00,"28,912154","20,93726","0,607328","56,248587","2,092679"
25/06/2009 13.00,"41,425333","28,267639","0,678544","59,915517","2,185904"
25/06/2009 14.00,"22,829337","15,296718","0,726214","68,568331","1,172859"
25/06/2009 15.00,"29,067791","20,555682","0,80001","68,649563","0,793744"
25/06/2009 16.00,"31,425669","21,739344","0,912407","66,985376","1,189728"
25/06/2009 17.00,"42,475881","30,694672","0,905751","61,349542","2,79675"
25/06/2009 18.00,"50,301851","39,899174","0,96274","49,320927","3,123481"
25/06/2009 19.00,"59,943569","43,149039","0,900676","48,894376","2,666235"
25/06/2009 20.00,"70,866692","52,722156","0,973223","39,029642","2,699973"
25/06/2009 21.00,"102,422073","73,129906","1,069813","19,946109","4,426856"
25/06/2009 22.00,"61,795648","48,257463","0,744601","24,116776","3,498157"
25/06/2009 23.00,"27,910878","22,616704","0,574883","29,703854","1,588377"
26/06/2009 0.00,"18,2199","15,083861","0,504665","33,022796","0,637481"
26/06/2009 1.00,"18,891732","15,966422","0,590523","22,319881","3,311263"
26/06/2009 2.00,"29,031463","23,447352","0,427959","0,181451","1,836089"
26/06/2009 3.00,"19,778856","16,8282","0,363649","9,179547","1,447207"
26/06/2009 4.00,"12,56509","10,468633","0,374963","20,673268","0,401756"
26/06/2009 5.00,"27,360968","22,567393","0,488192","10,700216","0,88253"
26/06/2009 6.00,"54,231679","41,316445","0,45287","3,233628","3,451101"
26/06/2009 7.00,"53,437913","39,530579","0,565694","5,58031","2,449598"
26/06/2009 8.00,"44,003722","31,21642","0,597013","17,801194","2,671562"
26/06/2009 9.00,"52,571567","36,470193","0,620438","31,415464","2,600534"
26/06/2009 10.00,"67,844737","42,962141","0,76748","33,648407","2,973433"
26/06/2009 11.00,"87,763667","51,920072","0,962159","34,630127","3,018714"
26/06/2009 12.00,"70,721417","47,502109","1,104422","47,185501","3,729"
26/06/2009 13.00,"52,859475","38,266442","0,935202","57,614883","3,071986"
26/06/2009 14.00,"44,833818","33,796567","0,848928","49,373735","2,022538"
26/06/2009 15.00,"49,046375","39,997814","0,863488","40,161685","2,286232"
26/06/2009 16.00,"67,050971","49,900581","1,017816","28,820988","2,37857"
26/06/2009 17.00,"60,70617","43,579929","0,886283","41,911199","3,782272"
26/06/2009 18.00,"58,177071","41,796663","0,863987","53,228914","3,151892"
26/06/2009 19.00,"82,539451","63,177811","1,08637","32,355208","3,222922"
26/06/2009 20.00,"93,789409","71,001371","1,048099","27,546761","3,858627"
26/06/2009 21.00,"228,643652","136,53089","1,604346","0,143536","5,35733"
26/06/2009 22.00,"96,505255","73,939755","0,880959","0,207179","6,452057"
26/06/2009 23.00,"52,211003","41,308663","0,628876","10,80313","3,284184"
27/06/2009 0.00,"33,513823","26,847769","0,596597","12,405046","1,406365"
27/06/2009 1.00,"24,263796","20,129975","0,662237","20,26162","1,18884"
27/06/2009 2.00,"25,311744","21,443424","0,565647","18,625856","1,128466"
27/06/2009 3.00,"16,614245","13,975477","0,441603","21,705102","1,178186"
27/06/2009 4.00,"12,785576","10,042935","0,442684","38,849551","0,093669"
27/06/2009 5.00,"27,770805","23,880841","0,502752","30,23604","0,540705"
27/06/2009 6.00,"47,004952","38,027632","0,609075","20,919709","1,587488"
27/06/2009 7.00,"72,573513","48,953125","0,759244","18,004317","3,555868"
27/06/2009 8.00,"77,696529","51,432054","0,873388","28,0735","3,445774"
27/06/2009 9.00,"82,300816","52,374305","0,959994","31,817637","4,155171"
27/06/2009 10.00,"80,311247","52,768865","1,070562","40,771036","3,786711"
27/06/2009 11.00,"95,242015","61,599593","1,184124","43,90175","4,644381"
27/06/2009 12.00,"79,029824","52,688408","1,092775","52,669655","3,927436"
27/06/2009 13.00,"44,779345","30,040541","0,965652","66,627874",0
27/06/2009 14.00,"27,436186","18,403818","0,890776","73,547414","0,243717"
27/06/2009 15.00,"81,994721","18,502465","2,280432","99,125307",
27/06/2009 16.00,"62,690541","42,188623","1,743532","55,101662","0,043949"
27/06/2009 17.00,"88,910178","64,353695","1,175722","30,640905",0
27/06/2009 18.00,"112,813445","79,523214","1,17123","23,294837","2,616071"
27/06/2009 19.00,"68,952359","50,30292","0,944438","28,621927","5,304058"
27/06/2009 20.00,"42,704174","34,043178","0,767147","46,712904","3,328577"
27/06/2009 21.00,"33,674642","28,345514","0,689027","46,271452","1,581273"
27/06/2009 22.00,"38,32818","31,234585","0,622553","43,488765","1,219028"
27/06/2009 23.00,"64,2106","51,504746","0,614982","31,973345","1,496927"
28/06/2009 0.00,"48,488662","41,633131","0,635782","25,323294","1,816556"
28/06/2009 1.00,"26,870713","23,533009","0,560572","27,109377","1,079634"
28/06/2009 2.00,"37,217958","31,231985","0,539441","17,078103","0,878979"
28/06/2009 3.00,"28,608663","24,630996","0,453665","12,176202","0,877203"
28/06/2009 4.00,"20,295057","17,682207","0,432701","10,629799","1,257206"
28/06/2009 5.00,"21,558296","17,713354","0,43578","14,514758","2,15483"
28/06/2009 6.00,"29,220827","22,632287","0,44934","19,317805","1,585712"
28/06/2009 7.00,"24,281959","17,962544","0,465729","26,447217","1,469403"
28/06/2009 8.00,"20,212038","15,182507","0,439689","46,473225","0,719164"
28/06/2009 9.00,"23,568612","17,386289","0,519807","51,874787","0,740473"
28/06/2009 10.00,"25,062725","16,903482","0,65425","55,264135","2,253381"
28/06/2009 11.00,"33,889912","22,36233","0,748762","56,421912","1,228794"
28/06/2009 12.00,"47,624899","31,569432","0,900011","55,483502","1,995015"
28/06/2009 13.00,"43,754722","29,749821","0,897847","60,874231",0
28/06/2009 14.00,"24,987506","22,492098","0,762988","51,442829","1,57861"
28/06/2009 15.00,"26,479019","21,96517","0,734452","48,675028","1,446319"
28/06/2009 16.00,"37,005248","28,145652","0,660324","40,416265","1,687816"
28/06/2009 17.00,"23,955121","18,723102","0,660241","47,966822","1,736648"
28/06/2009 18.00,"38,320379","30,505175","0,735866","41,977553","2,077585"
28/06/2009 19.00,"66,171642","47,823977","0,790026","29,72959","3,013387"
28/06/2009 20.00,"82,827363","61,848782","0,835702","19,678001","3,253108"
28/06/2009 21.00,"90,819348","75,865802","0,897847","5,828113","4,336295"
28/06/2009 22.00,"78,518842","66,043521","0,766731","6,019043","4,258163"
28/06/2009 23.00,"68,44654","56,935038","0,729045","1,830764","3,447549"
29/06/2009 0.00,"47,816843","40,703858","0,609907","6,862656","3,562083"
29/06/2009 1.00,"30,707159","26,788075","0,560656","12,812636","2,020763"
29/06/2009 2.00,"21,887735","18,954111","0,519308","10,528248","1,54132"
29/06/2009 3.00,"18,551926","15,571866","0,434198","6,876199","1,278514"
29/06/2009 4.00,"21,547934","18,421996","0,40691","0,899133","2,134408"
29/06/2009 5.00,"36,258191","30,100232","0,507162","1,138812","3,024041"
29/06/2009 6.00,"77,821039","53,646224","0,603502","0,014895","3,309931"
29/06/2009 7.00,"70,487945","51,320449","0,629958","5,955398","3,424465"
29/06/2009 8.00,"69,945834","49,664352","0,72896","24,992901","3,777833"
29/06/2009 9.00,"92,762208","61,090825","0,811324","30,969962","4,086806"
29/06/2009 10.00,"107,368741","65,60223","0,871308","36,654533","3,379185"
29/06/2009 11.00,"80,236028","54,232864","0,92006","50,535584","3,91545"
29/06/2009 12.00,"60,119931","40,218459","0,888696","61,445683","3,607364"
29/06/2009 13.00,"45,842858","34,00943","0,887698","68,316459","0,144277"
29/06/2009 14.00,"25,633533","27,717823","0,84598","77,257712","0,256862"
29/06/2009 15.00,"15,138288","15,22404","0,362817","78,372121","0,403087"
29/06/2009 16.00,"32,598146","25,863987","0,213064","73,49596","0,153155"
29/06/2009 17.00,"34,525441","27,709563","0,229371","65,330641","0,50963"
29/06/2009 18.00,"40,922133","32,322185","0,228954","54,841671","1,256317"
29/06/2009 19.00,"64,156145","48,387251","0,315561","42,515146","2,571234"
29/06/2009 20.00,"88,655978","67,995498","0,53262","20,279215","2,417635"
29/06/2009 21.00,"101,254796","77,597159","0,389688","12,127456","3,650869"
29/06/2009 22.00,"58,260092","48,641641","0,186025","23,476282","2,180577"
29/06/2009 23.00,"34,128587","30,884152","0,087036","23,376073","1,090289"
30/06/2009 0.00,"42,317685","37,017906","0,066898","14,682669","1,678938"
30/06/2009 1.00,"34,551388","32,072996","0,064587","1,048085","0,878979"
30/06/2009 2.00,"12,858208","12,21816","0,005359","16,953526","0,835474"
30/06/2009 3.00,"7,761097","7,403061","0,00533","20,763979","0,085235"
30/06/2009 4.00,"10,414706","9,518593","0,023772","15,554713","0,032407"
30/06/2009 5.00,"28,743535","23,034629","0,125589","2,923535","0,60108"
30/06/2009 6.00,"76,923564","48,911599","0,321634",0,"2,414971"
30/06/2009 7.00,"61,505118","46,225008","0,412318","14,514758","3,128809"
30/06/2009 8.00,"76,407345","51,533294","0,495763","21,732193","2,494879"
30/06/2009 9.00,"65,44015","44,138021","0,385113","27,277276","2,862451"
30/06/2009 10.00,"50,898472","33,91079","0,265095","44,943082","2,344831"
30/06/2009 11.00,"41,521336","28,37666","0,227373","52,274245","1,199496"
30/06/2009 12.00,"76,285453","49,448907","0,383781","35,725602","1,814779"
30/06/2009 13.00,"61,624428","43,473506","0,211756","27,902888","2,571234"
30/06/2009 14.00,"34,963825","27,621306","0,095026","29,185235","0,770216"
30/06/2009 15.00,"28,600881","20,322074","0,089188","36,787242","0,627715"
30/06/2009 16.00,"27,698187","19,953478","0,105864","46,940396","0,572668"
30/06/2009 17.00,,,,,"1,541856"
30/06/2009 18.00,,,,,"1,7695"
30/06/2009 19.00,"51,209745","40,981595","0,86793","63,345501","2,130857"
30/06/2009 20.00,"114,263433","70,965041","1,202247","49,77591","3,196286"
30/06/2009 21.00,"124,545881","80,013796","1,257762","29,782398","5,408826"
30/06/2009 22.00,"69,395925","57,051843","0,713833","33,212381","3,808019"
30/06/2009 23.00,"83,185345","61,199847","0,755182","25,235294","3,499933"
01/07/2009 0.00,"43,184067","37,96534","0,561206","30,640905","2,891751"
01/07/2009 1.00,"18,598616","18,429776","0,426924","40,555736","1,637208"
01/07/2009 2.00,,,"0,419882","42,378389","0,985522"
01/07/2009 3.00,"8,84018","8,877444",,"49,717695","0,411077"
01/07/2009 4.00,"6,850619","6,93583","0,271602",,"0,138062"
01/07/2009 5.00,"28,108023","21,661468","0,341813","46,573434","0,259255"
01/07/2009 6.00,"46,771496","31,582414","0,409219","45,388583","0,94468"
01/07/2009 7.00,"48,353791","32,420825","0,536853","51,19232","1,79791"
01/07/2009 8.00,"64,29622","42,001725","0,671334","54,787489","3,108388"
01/07/2009 9.00,"63,629561","41,890121","0,66795","56,82949","4,23064"
01/07/2009 10.00,"26,52571","19,439515","0,450717","76,217716","2,1131"
01/07/2009 11.00,"26,969276","19,044969","0,350228","87,200954","2,014548"
01/07/2009 12.00,"22,549191","16,945014","0,317392","86,54015","1,41258"
01/07/2009 13.00,"21,176987","17,349953","0,269293","89,65596","0,388437"
01/07/2009 14.00,"18,928047","14,370031","0,198504","81,701896","0,124744"
01/07/2009 15.00,"19,379382","15,95863","0,210631","78,106727",0
01/07/2009 16.00,"19,739946","17,012503","0,307822","80,832553","0,178459"
01/07/2009 17.00,"28,97959","22,972315","0,344206","78,187959","1,436553"
01/07/2009 18.00,"67,183264","48,420995","0,630412","64,645461","2,110437"
01/07/2009 19.00,"86,401845","52,98171","0,71737","58,679213","3,395166"
01/07/2009 20.00,"77,188128","50,196479","0,638827","58,236426","3,253996"
01/07/2009 21.00,"83,429181","57,794232","0,583303","47,518605","3,939423"
01/07/2009 22.00,"42,387719","37,8641","0,379105","47,425162","3,282408"
01/07/2009 23.00,"26,323382","25,056702","0,242561","47,736618","1,415244"
02/07/2009 0.00,"47,949115","37,456575","0,336285","31,64838","1,807677"
02/07/2009 1.00,"14,935961","14,967059","0,131182","47,074459","1,161317"
