,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE



27/10/2009 3.00,"1,85121968",,"1,04306761","43,09628925",,
27/10/2009 4.00,"1,45162715","2,08470714","1,03314647",,"25,88521957",
27/10/2009 5.00,"1,71124997","0,01460003",,"39,4458981",,
27/10/2009 6.00,"1,43582399","0,6327133","1,02508234","38,1590433","22,95482063",
27/10/2009 7.00,"1,87040945","3,04999946","1,03764337","37,97332875",,
27/10/2009 8.00,"1,73834081","8,57893559","1,059684","36,67330695","33,69963074",
27/10/2009 9.00,"1,66158274","12,29246406","1,10899612","36,6683793",,
27/10/2009 10.00,"1,59281218","12,19219113","1,15102583","42,69178305","26,86202049",
27/10/2009 11.00,"2,87616346","8,23013134","1,1769762","48,42166245",,
27/10/2009 12.00,"3,92555695","6,20382816","1,12849589","53,80141935","0,48840001",
27/10/2009 13.00,"4,42712507","7,35244686","1,11368758","53,3215221",,
27/10/2009 14.00,"5,05924854","10,03579546","1,06965407","47,52870045","1,46520102",
27/10/2009 15.00,"4,98474821","14,00890278","0,96155023","45,49567575",,
27/10/2009 16.00,"6,29866339","18,15560441","0,87020957","39,14132145","4,39560509",
27/10/2009 17.00,"5,03441544","21,43109176","0,81166133","32,9167818",,
27/10/2009 18.00,"4,530974","26,11965992","0,85696468","15,56130923","20,02441978",
27/10/2009 19.00,"4,27360892","25,50317376","0,9158065","14,71490853",,
27/10/2009 20.00,"4,37068564","16,38238884","0,92421198","29,10164355","28,81562042",
27/10/2009 21.00,"4,17653322","10,70581954","0,95558776","40,1000187",,
27/10/2009 22.00,"4,13589594","10,47057662","0,98119679","39,58780245","30,28083038",
27/10/2009 23.00,"4,46776134","9,39821612","0,96736591","37,0414443",,
28/10/2009 0.00,"4,49710993","5,89558508","0,89039203","33,2334282","29,7924099",
28/10/2009 1.00,"4,39100429","4,3202921","0,80823972","27,54358845",,
28/10/2009 2.00,"4,45647366","6,16976014","0,75003283","25,66561515","32,23442078",
28/10/2009 3.00,"4,68674789","1,90138266","0,72403352","24,32286045",,
28/10/2009 4.00,"4,38874553","1,79917479","0,67745915","22,4328174","31,74603081",
28/10/2009 5.00,"4,53323174","3,21223266","0,63376699","16,91173271",,
28/10/2009 6.00,"4,68674789","6,41473323","0,59105343","11,36652647","25,39682007",
28/10/2009 7.00,"4,7725359","4,80699362","0,57106553","12,50273882",,
28/10/2009 8.00,"4,76576268","8,90664857","0,5750242",,"22,95482063",
28/10/2009 9.00,"4,93056652","20,74971232","0,60972256",,,
28/10/2009 10.00,"4,86509612","11,91445783","0,52688523",,"28,32722092",
28/10/2009 11.00,"5,47690197","12,27624074","0,4848066",,,
28/10/2009 12.00,"5,61235721","8,66978618","0,42410893",,"18,07081032",
28/10/2009 13.00,"5,11794572","6,73920154","0,38799277",,,
28/10/2009 14.00,"4,68674789","7,09125046","0,44092105",,"15,14041042",
28/10/2009 15.00,"4,69577783","8,39885578","0,45347975",,,
28/10/2009 16.00,"4,52645852","9,02345647","0,45382226",,"9,27960968",
28/10/2009 17.00,"4,38874553","16,81717382","0,47796572",,,
28/10/2009 18.00,"4,08622973","26,57228768","0,53675744",,"14,65200996",
28/10/2009 19.00,"4,07494103","25,55345936","0,62047434",,,
28/10/2009 20.00,"4,03430476","18,42977756","0,66548528",,"12,21000957",
28/10/2009 21.00,"4,09074521","30,9104436","0,79132975",,,
28/10/2009 22.00,"3,96883538","18,57741264","0,76489007",,"15,62880993",
28/10/2009 23.00,"4,12460825","10,28725023","0,67477033",,,
29/10/2009 0.00,"4,39551875","6,39688662","0,62428622",,"15,62880993",
29/10/2009 1.00,"4,38874553","5,4689089","0,5905653",,,
29/10/2009 2.00,"4,44518598","1,5185104","0,54584794",,"15,14041042",
29/10/2009 3.00,"4,44518598",,"0,50992749",,,
29/10/2009 4.00,"4,60321659","0,21414782","0,48945029",,"22,46640968",
29/10/2009 5.00,"4,33919525","0,88561737",,,,
29/10/2009 6.00,"4,07719978","1,81053207","0,53050139","30,86777715","11,23320961",
29/10/2009 7.00,"4,42938281","6,54614308","0,5328477","25,720338",,
29/10/2009 8.00,"4,48130677","18,56281452","0,5799603","14,33841812","19,53602028",
29/10/2009 9.00,"4,64836834","16,56084536","0,61563726","20,31486555",,
29/10/2009 10.00,"4,86735386","20,99469688","0,60165959","24,72213975","25,88521957",
29/10/2009 11.00,"5,28952277","11,48778165","0,49335886","38,7785706",,
29/10/2009 12.00,"5,5265692","9,14999837","0,42523316","42,566916","15,14041042",
29/10/2009 13.00,"5,50173609","10,94105481","0,39840204","41,47144155",,
29/10/2009 14.00,"5,07505171","14,30903325","0,40573339","42,2553369","15,62880993",
29/10/2009 15.00,"4,530974","16,74254272","0,45558141","43,66378695",,
29/10/2009 16.00,"4,66191376","19,94342192","0,52370944","40,83695175","17,09399986",
29/10/2009 17.00,"4,56935252","38,40728088","0,64251614","19,87781691",,
29/10/2009 18.00,"4,73189963","57,61416216","0,78771359","8,55921035","27,8388195",
29/10/2009 19.00,"5,14955204","71,93456416","1,06789492","5,22499877",,
29/10/2009 20.00,"4,53548948","57,21667648","1,05704528","10,14968819","41,5140419",
29/10/2009 21.00,"4,93733872","50,13678904","1,12062748","12,0840362",,
29/10/2009 22.00,"5,18341611","44,3012312","1,02987282","10,49510448","46,39804077",
29/10/2009 23.00,"5,0502186","33,3423164","0,8677654","10,78553259",,
30/10/2009 0.00,"5,21728017","19,03004805","0,68454585","17,53319316","43,9560318",
30/10/2009 1.00,"5,40917485","8,28529063","0,58103443","24,1440885",,
30/10/2009 2.00,"5,20147701","3,1911433","0,50997642","30,84663015","35,16482162",
30/10/2009 3.00,"5,12923442","2,36212686","0,48871634","32,12251245",,
30/10/2009 4.00,"5,15632526","2,01170124","0,47889422","29,8851","30,28083038",
30/10/2009 5.00,"5,22179565","2,40430941","0,47835599","30,0711936",,
30/10/2009 6.00,"5,17664289","8,02409422","0,47874627","26,3322045","29,7924099",
30/10/2009 7.00,"4,94411194","12,27786785","0,48407381","27,0216366",,
30/10/2009 8.00,"5,11794572","27,51163416","0,53822301","11,42280342","36,14162064",
30/10/2009 9.00,"5,38885621","32,23588024","0,56529878","11,93731193",,
30/10/2009 10.00,"5,96228251","21,76529024","0,50694626","22,46774985","43,46763992",
30/10/2009 11.00,"6,28060249","19,8395812","0,48407381","24,48246045",,
30/10/2009 12.00,"6,00066205","10,70906611","0,3904847","34,6349556","22,46640968",
30/10/2009 13.00,"6,12482962","6,91765806","0,31571151","37,37151705",,
30/10/2009 14.00,"5,70943393","5,94587642","0,32255239","37,7211807","11,72161007",
30/10/2009 15.00,"5,11568899","8,51241902","0,37064242","37,62811395",,
30/10/2009 16.00,"5,16084074","7,94297762","0,39346594","39,91629915","6,34920597",
30/10/2009 17.00,"6,18352577","16,78472526","0,43036382","36,4691985",,
30/10/2009 18.00,"5,85391912","18,94406541","0,47063437","36,7046085","10,7448101",
30/10/2009 19.00,"6,04807154","21,40352072","0,5579686","36,74835885",,
30/10/2009 20.00,"5,81102511","21,77016584","0,63611447","36,8978043","10,25640965",
30/10/2009 21.00,"6,47023943","15,55337432","0,61030972","43,05192045",,
30/10/2009 22.00,"6,20158667","15,92813588","0,57609949","37,24599165","12,21000957",
30/10/2009 23.00,"5,68911529","9,5815425","0,51266408","36,81602925",,
31/10/2009 0.00,"5,40691711","9,07212643","0,46476976","37,72822305","10,7448101",
31/10/2009 1.00,"5,3640231","5,79175583","0,42122439",,,
31/10/2009 2.00,"5,38659847","4,88811213","0,37069135",,"10,7448101",
31/10/2009 3.00,"5,66428218",,"0,31238776",,,
31/10/2009 4.00,"5,73652478","2,69470779","0,27666304",,"15,14041042",
31/10/2009 5.00,"5,59429631","0,42667427",,,,
31/10/2009 6.00,"5,59429631","4,55877586","0,25076043",,"12,21000957",
31/10/2009 7.00,"5,86972229","7,33622163","0,2691849",,,
31/10/2009 8.00,"6,10676871","9,31223348","0,28751152",,"15,14041042",
31/10/2009 9.00,"6,62375558","7,17236514","0,30696236",,,
31/10/2009 10.00,"6,49958903","6,35146133","0,31639536",,"18,07081032",
31/10/2009 11.00,"6,89240833","7,90890961","0,32797779",,,
31/10/2009 12.00,"7,25136458","4,3576067","0,29445142",,"16,60560989",
31/10/2009 13.00,"7,4274561","3,94715383","0,27788396",,,
31/10/2009 14.00,"7,37553215","5,35534566","0,25349701",,"19,53602028",
31/10/2009 15.00,"7,70965428","4,30569016","0,21571956",,,
31/10/2009 16.00,"7,21298504","2,70930782","0,20271932",,"11,23320961",
31/10/2009 17.00,"5,84263144","6,46178182","0,26600795",,,
31/10/2009 18.00,"5,67556987","9,53449392","0,3819802",,"13,67521",
31/10/2009 19.00,"5,71620614","7,68502588","0,47087902",,,
31/10/2009 20.00,"5,97808669","7,83752509","0,46511227",,"17,09399986",
31/10/2009 21.00,"5,92841946","11,65812938","0,45563034",,,
31/10/2009 22.00,"6,10902645","19,78281392","0,46735956",,"14,16361046",
31/10/2009 23.00,"6,32801198","11,26552694","0,42938638",,,
01/11/2009 0.00,"5,36628084","6,36443998","0,39092507",,"17,09399986",
01/11/2009 1.00,"5,37531079","4,29757946","0,37396617",,,
01/11/2009 2.00,"5,50173609","3,79140996","0,36345787",,"12,69841003",
01/11/2009 3.00,"5,25791644","3,10353737","0,36394717",,,
01/11/2009 4.00,"5,3459622","1,89164867","0,35930464",,"16,11721039",
01/11/2009 5.00,"5,12020447","2,15608974","0,35857186",,,
01/11/2009 6.00,"5,21276469","2,48217943","0,37064242",,"14,65200996",
01/11/2009 7.00,"5,23534108","2,19827038","0,37435644",,,
01/11/2009 8.00,"4,96894505","2,10093046","0,39019112",,"16,11721039",
01/11/2009 9.00,"5,17890063","2,42864343","0,39595787",,,
01/11/2009 10.00,"5,14277984","2,63305918","0,39669182",,"17,09399986",
01/11/2009 11.00,"5,44303892","3,02079748","0,39146214",,,
01/11/2009 12.00,"6,03904058","4,52795251","0,39522509",,"17,09399986",
01/11/2009 13.00,"6,34381514","6,16489219","0,38290987",,,
01/11/2009 14.00,"7,23781916","7,15614374","0,33990273",,"22,95482063",
01/11/2009 15.00,"6,98271183","3,4247591","0,2797899",,,
01/11/2009 16.00,"7,21072832","2,56167466","0,22984285",,"18,55920982",
01/11/2009 17.00,"5,64622128","3,96013249","0,23844521",,,
01/11/2009 18.00,"5,35950762","18,67475638","0,42239871",,"15,14041042",
01/11/2009 19.00,"4,83123308","30,0879012","0,62824489",,,
01/11/2009 20.00,"4,66191376","22,9285128","0,70624397",,"29,30401993",
01/11/2009 21.00,"4,92605205","15,36680136","0,67438006",,,
01/11/2009 22.00,"5,00055137","12,93653655","0,61631995",,"30,28083038",
01/11/2009 23.00,"5,05247634","8,8855573","0,56583584",,,
02/11/2009 0.00,"5,01183905","5,29207375","0,50557738",,"18,55920982",
02/11/2009 1.00,"4,82220212","5,5046002","0,48935243",,,
02/11/2009 2.00,"4,59644337","1,46821715","0,47503225",,"16,11721039",
02/11/2009 3.00,"4,88315703",,"0,4882282",,,
02/11/2009 4.00,"4,78156585","0,82901643","0,47083009",,"17,09399986",
02/11/2009 5.00,"4,7725359","0,44452088",,"36,8131365",,
02/11/2009 6.00,"4,7612472","2,7028185","0,4848066","38,4343932","18,55920982",
02/11/2009 7.00,"4,69803455","2,13175572","0,50934033","36,6592821",,
02/11/2009 8.00,"4,67997467","12,74185671","0,58518882","27,28148535","13,67521",
02/11/2009 9.00,"4,78833907","20,03102976","0,65483136","23,99141115",,
02/11/2009 10.00,"5,07279397","13,51571003","0,6116285","39,8640102","25,88521957",
02/11/2009 11.00,"5,17212842","4,41114461","0,54081397","53,0816034",,
02/11/2009 12.00,"5,30306819","1,22000131","0,47786669","60,28700475","18,55920982",
02/11/2009 13.00,"5,47915971","0,78359114","0,41242748","63,12664785",,
02/11/2009 14.00,"6,00291979","5,46404286","0,37587211","59,56381725","11,23320961",
02/11/2009 15.00,"5,89455539","2,96725957","0,31707922","56,998347",,
02/11/2009 16.00,"5,50173609","9,01696714","0,34625548","40,59420015","24,42000961",
02/11/2009 17.00,"5,03441544","2,33779284","0,41496951","47,56878",,
02/11/2009 18.00,"4,90347567","2,49029205","0,48896099","50,92039995","12,21000957",
02/11/2009 19.00,"4,69126235","3,24630258","0,60757313","53,832681",,
02/11/2009 20.00,"3,18093802","2,60872324","0,88785233",,"26,37360954",
02/11/2009 21.00,"2,25984316","5,1525532","1,17594984",,,
02/11/2009 22.00,"2,09503932","8,41670048","1,26543349","46,66977315","0,97680098",
02/11/2009 23.00,"2,34337343","7,06204657","1,34265085","47,6398818",,
03/11/2009 0.00,"2,19888824","4,76481298","1,36674538","49,5238401","28,32722092",
03/11/2009 1.00,"2,46076778",,"1,27056531","58,56021255",,
03/11/2009 2.00,"2,30499491",,"1,25732043","63,00754635","17,09399986",
03/11/2009 3.00,"2,27113084",,"1,28864728","57,08139885",,
03/11/2009 4.00,"2,20114598",,"1,30897886","57,95887965","12,21000957",
03/11/2009 5.00,"2,25532768",,"1,32139193","59,91002955",,
03/11/2009 6.00,"2,15147876",,"1,35907269","58,6583067","16,60560989",
03/11/2009 7.00,"2,36369208","11,16656374","1,38903067","49,68006855",,
03/11/2009 8.00,"2,31628259","14,34310891","1,38805323","44,4006801","10,7448101",
03/11/2009 9.00,"2,2688731","8,95369715","1,37334278","51,08985525",,
03/11/2009 10.00,"2,00925131","5,14444058","1,33282874","58,99440435","7,81440783",
03/11/2009 11.00,"1,98441718","4,93191414","1,32236937","59,94817395",,
03/11/2009 12.00,"2,06569074","5,48188755","1,30912565","62,59513995","6,34920597",
03/11/2009 13.00,,,,,,
03/11/2009 14.00,"1,99194197","5,60635684","1,33981641",,,
03/11/2009 15.00,"2,286934","8,69431714","1,26949002",,,
03/11/2009 16.00,,,"0,72442496","42,9782451",,
03/11/2009 17.00,,"51,6293536",,"24,05493195",,
03/11/2009 18.00,"0,9052917","32,95620712","1,16642014","29,65469745",,
03/11/2009 19.00,"3,20351339",,"1,16236361","13,25102741",,
03/11/2009 20.00,"2,44045015",,"0,53099069","21,54617955",,
03/11/2009 21.00,"2,23049457","14,59613343","0,34219895","51,354093",,
03/11/2009 22.00,"2,07697842","13,09390371","0,43300254","40,66753635","2,93040299",
03/11/2009 23.00,"2,60073851","5,05521137","0,5334337","40,9911852",,
04/11/2009 0.00,"2,89196663","1,72130286","0,55713679","44,7020847","3,41880298",
04/11/2009 1.00,"2,99807329","1,73590289","0,54936624","44,46657495",,
04/11/2009 2.00,"3,17190706","0,52726077","0,52092393","48,69553605","8,30280876",
04/11/2009 3.00,"2,31402485",,"0,48661584","50,78645565",,
04/11/2009 4.00,"2,59622303",,"0,46628426",,"5,37240601",
04/11/2009 5.00,"2,91905747",,"0,45675456","48,6590475",,
04/11/2009 6.00,"2,93937611","0,93122239","0,46491539","45,10246125","9,76801014",
04/11/2009 7.00,"2,73167827","5,20122316","0,47180753","40,88239785",,
04/11/2009 8.00,"2,84230041","9,57018522","0,50499139","38,33151105","8,79120922",
04/11/2009 9.00,"3,01613419","16,17148759","0,55141897","35,7945693",,
04/11/2009 10.00,,,,,,
04/11/2009 11.00,"2,81705949","7,53034699","0,49028792","50,4526722",,
04/11/2009 12.00,"2,42238925","6,87223277","0,51251729","53,0956083","10,7448101",
04/11/2009 13.00,"2,7813455","4,72100906","0,54276884","55,04937165",,
04/11/2009 14.00,"2,90551205","11,45371554","0,54604366","53,14626135","8,79120922",
04/11/2009 15.00,"2,74973918","9,20353628","0,58812113","54,9551079",,
04/11/2009 16.00,"2,98001238","5,46241957","0,62272279","54,39289695","11,72161007",
04/11/2009 17.00,"2,56010224","4,90595682","0,69852235","56,02364985",,
04/11/2009 18.00,"2,22597909","5,07467935","0,65175343","57,8429901","20,02441978",
04/11/2009 19.00,"2,60073851","6,54451979","0,65219263","56,45840025",,
04/11/2009 20.00,"2,691042","7,28755167","0,70262781","51,97818885","25,88521957",
04/11/2009 21.00,"2,36820654","6,41148857","0,69661641","51,28153485",,
04/11/2009 22.00,"2,6729811","5,42672826","0,72408245","51,09994995","24,42000961",
04/11/2009 23.00,"2,63008709","5,26773973","0,72970241","49,5372864",,
05/11/2009 0.00,"2,22372135","2,51462798","0,69964658","50,59186335","21,48962021",
05/11/2009 1.00,"2,11084249","0,20928178","0,63987742","55,2135003",,
05/11/2009 2.00,"2,12213017","0,39260626","0,66314014","51,3932748","16,11721039",
05/11/2009 3.00,"2,1966305","0,1168079","0,65659167","54,86431545",,
05/11/2009 4.00,"2,23726677",,"0,65331569","56,8233057","16,60560989",
05/11/2009 5.00,"2,13567559",,"0,65033562","61,1306703",,
05/11/2009 6.00,"2,53075365",,"0,65722543","56,26460595","14,65200996",
05/11/2009 7.00,"2,47882868",,"0,68087959","46,2164094",,
05/11/2009 8.00,"2,4743132","17,94470125","0,70712355","43,47170835","17,58241081",
05/11/2009 9.00,"2,44496462","18,4573639","0,72437603","35,8679055",,
05/11/2009 10.00,"2,28241852","12,05235892","0,74890977","40,3201869","18,07081032",
05/11/2009 11.00,,,,,,
05/11/2009 12.00,,,,,,
05/11/2009 13.00,,,,,,
05/11/2009 14.00,,,,,,
05/11/2009 15.00,,,,,,
05/11/2009 16.00,,,,,,
05/11/2009 17.00,,,,,,
05/11/2009 18.00,,,,,,
05/11/2009 19.00,"1,98708376","42,86855048","0,40219412","10,56909903",,
05/11/2009 20.00,"2,06794848","47,05921472","0,66020783","9,06170297","34,18803024",
05/11/2009 21.00,"2,00247809","34,89814904","0,56603156","14,29967721",,
05/11/2009 22.00,"1,93023549","34,87705968","0,61417053","15,169182","22,46640968",
05/11/2009 23.00,"2,01828125","18,06150533","0,62653467","20,42111925",,
06/11/2009 0.00,"2,25758542","17,80680207","0,63499024","20,72667345","34,67642975",
06/11/2009 1.00,"1,71124997","17,30873946","0,59344867","20,87159025",,
06/11/2009 2.00,"1,67512816","13,77853164","0,60126815","27,53429175","31,74603081",
06/11/2009 3.00,"1,8433186",,"0,61226459","23,8921599",,
06/11/2009 4.00,"1,90314464","5,62789743","0,57370542",,"28,81562042",
06/11/2009 5.00,"1,94603865","9,50529003",,"30,5897739",,
06/11/2009 6.00,"2,15825198","20,69455112","0,62027979","20,8718097","23,44322014",
06/11/2009 7.00,"1,90314464","24,0690208","0,63386485","12,02085455",,
06/11/2009 8.00,"1,74059855","19,89151112","0,63850854","25,61649825","20,51280975",
06/11/2009 9.00,"1,86928058","37,91893696","0,67941402","17,99996531",,
06/11/2009 10.00,"2,2508122","32,98377816","0,65307221","30,3662541","16,60560989",
06/11/2009 11.00,,,"0,65605344","33,28914855",,
06/11/2009 12.00,"2,04988757","16,50568034","0,64442208","35,26671225","7,81440783",
06/11/2009 13.00,"1,93249323","14,64809968","0,64383492","27,2234508",,
06/11/2009 14.00,"2,18534282","23,07453224","0,63190998","19,71613413","0,97680098",
06/11/2009 15.00,"2,23952451","15,07153502","0,58733941","25,18892985",,
06/11/2009 16.00,"2,14019107","24,3432016","0,60224559","12,77861939",,
06/11/2009 17.00,"2,40884383","32,09150512","0,58611849","6,14843639",,
06/11/2009 18.00,"2,21243367","25,1527424","0,50337786",,"0,97680098",
06/11/2009 19.00,"2,56010224","17,00211966","0,45152488",,,
06/11/2009 20.00,"2,99130007","44,5170004","0,4637434",,"1,95360196",
06/11/2009 21.00,"2,73167827","27,98212","0,43754837",,,
06/11/2009 22.00,"2,28241852","21,97134648","0,31365878",,"2,44200301",
06/11/2009 23.00,"2,32079807","15,04233114","0,3168835",,,
07/11/2009 0.00,"2,54429907","13,73310252","0,3764581",,"8,79120922",
07/11/2009 1.00,"2,30951039","13,58546935","0,32729277",,,
07/11/2009 2.00,"2,59170755","11,21848218","0,2596552",,"10,25640965",
07/11/2009 3.00,"2,78360222","25,33606496","0,29694452",,,
07/11/2009 4.00,"2,82649725","11,53808063","0,23864093",,"6,34920597",
07/11/2009 5.00,"2,57590438","11,02866456","0,2156217",,,
07/11/2009 6.00,"2,64814799","12,24217654","0,18918202",,"5,86080599",
07/11/2009 7.00,"2,85133036","20,4414788","0,21137061",,,
07/11/2009 8.00,"2,67072336","17,9219886","0,19279935",,"8,79120922",
07/11/2009 9.00,"2,73393601","17,94632071","0,21850507",,,
07/11/2009 10.00,"2,90551205","23,99764584","0,25452338",,"13,18680954",
