, Brindisi,,,
,Quartiere Bozzano,,,
Parm,SO2,NO2,NOX,PM10



18/01/2009 2.00,"0,0",,,"96,2"
18/01/2009 3.00,"0,1","55,9","62,3",
18/01/2009 4.00,"0,0","31,8","41,3","68,4"
18/01/2009 5.00,"0,0","13,4","17,5",
18/01/2009 6.00,"0,0","29,4","37,3","63,0"
18/01/2009 7.00,"0,0","37,3","44,9",
18/01/2009 8.00,"0,0","46,0","54,3","32,2"
18/01/2009 9.00,"0,0","25,3","35,1",
18/01/2009 10.00,"0,0","26,7","35,3","36,6"
18/01/2009 11.00,"0,0","4,7","11,4",
18/01/2009 12.00,"0,1","12,1","17,4","31,3"
18/01/2009 13.00,"0,2","10,8","17,7",
18/01/2009 14.00,"0,2","7,1","12,8","22,0"
18/01/2009 15.00,"0,1","4,5","7,7",
18/01/2009 16.00,"0,3","2,1","5,0","4,4"
18/01/2009 17.00,"0,3","13,4","16,3",
18/01/2009 18.00,"0,1","31,4","41,3","2,9"
18/01/2009 19.00,"0,2","53,4","73,0",
18/01/2009 20.00,"0,4","49,7","73,8","4,4"
18/01/2009 21.00,"0,2","20,3","29,4",
18/01/2009 22.00,"0,3","20,0","26,3","25,9"
18/01/2009 23.00,"0,3","23,2","28,4",
19/01/2009 0.00,"0,2","6,0","7,4","4,4"
19/01/2009 1.00,"0,3","8,0","9,4",
19/01/2009 2.00,"0,3","6,7","8,4","6,3"
19/01/2009 3.00,"0,3","7,6","8,3",
19/01/2009 4.00,"0,3","8,0","8,1","12,2"
19/01/2009 5.00,"0,3","8,6","10,4",
19/01/2009 6.00,"0,3","6,7","7,6","3,9"
19/01/2009 7.00,"0,3","8,1","10,5",
19/01/2009 8.00,"0,7","43,7","95,2","1,0"
19/01/2009 9.00,"1,6","87,6","189,7",
19/01/2009 10.00,"0,5","74,3","104,1","31,7"
19/01/2009 11.00,"0,3","38,0","44,5",
19/01/2009 12.00,"0,4","4,1","9,7","25,4"
19/01/2009 13.00,"0,7","15,5","21,6",
19/01/2009 14.00,"0,4","42,4","50,0","4,9"
19/01/2009 15.00,"0,3","20,9","27,9",
19/01/2009 16.00,"0,3","28,6","35,6","26,4"
19/01/2009 17.00,"1,2","75,3","133,8",
19/01/2009 18.00,"1,1","99,8","166,7","31,7"
19/01/2009 19.00,"0,4","51,9","66,3",
19/01/2009 20.00,"0,4","73,1","89,2","36,6"
19/01/2009 21.00,"0,4","34,3","43,5",
19/01/2009 22.00,"0,4","40,5","48,2","35,2"
19/01/2009 23.00,"0,4","47,5","55,3",
20/01/2009 0.00,"0,4","11,0","13,8","63,5"
20/01/2009 1.00,,"5,9","7,7",
20/01/2009 2.00,,,,"36,1"
20/01/2009 3.00,,"3,6","4,5",
20/01/2009 4.00,,"3,9","5,2","36,1"
20/01/2009 5.00,,"5,3","6,9",
20/01/2009 6.00,,"28,5","32,4","27,4"
20/01/2009 7.00,,"47,7","61,6",
20/01/2009 8.00,,"52,8","59,8","25,4"
20/01/2009 9.00,,"59,3","65,8",
20/01/2009 10.00,,"42,3","49,3","6,8"
20/01/2009 11.00,,"24,5","31,7",
20/01/2009 12.00,"0,0","17,9","23,6","32,2"
20/01/2009 13.00,"0,0","8,3","13,5",
20/01/2009 14.00,"0,0","27,5","35,3","29,8"
20/01/2009 15.00,"0,0","6,0","10,6",
20/01/2009 16.00,"0,0","19,1","23,9","34,2"
