,TARANTO,,,
,S.VITO Colonia Marina,,,
Parm,SO2,NOX,NO2,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3


23/06/2009 16.00,"0,865101","6,977723","6,419276","8,3"
23/06/2009 17.00,"0,663793","9,22149","8,488083","8,3"
23/06/2009 18.00,"0,696177","13,248596","12,301222","8,3"
23/06/2009 19.00,"0,707195","11,03466","10,218142","8,3"
23/06/2009 20.00,"0,976164","16,740052","15,34474","8,3"
23/06/2009 21.00,"0,837708","10,487337","9,832679","8,3"
23/06/2009 22.00,"0,977108","11,539184","10,52574","8,3"
23/06/2009 23.00,"0,937175","11,155279","9,944297","8,3"
24/06/2009 0.00,"0,95562","12,185077","11,017629","8,3"
24/06/2009 1.00,"0,882297","28,076898","26,168989","9,7"
24/06/2009 2.00,"0,844404","26,495884","25,039839","9,7"
24/06/2009 3.00,"1,002462","18,000712","17,282465","9,7"
24/06/2009 4.00,"0,895324","13,930805","13,504358","9,7"
24/06/2009 5.00,"0,856244","13,638986","13,003376","9,7"
24/06/2009 6.00,"0,913099","8,418662","7,253809","9,7"
24/06/2009 7.00,"0,861965","6,886936","6,234978","9,7"
24/06/2009 8.00,"0,843339","8,522421","7,361531","9,7"
24/06/2009 9.00,"0,820724","6,163223","5,483509","9,7"
24/06/2009 10.00,"0,945393","4,711908","4,485445","9,7"
24/06/2009 11.00,"0,62873","4,225543","4,172659","9,7"
24/06/2009 12.00,"0,597259","8,119061","8,041615","9,7"
24/06/2009 13.00,"0,836187","8,519826","8,27134","9,7"
24/06/2009 14.00,"0,629796","7,807787","7,117531","9,7"
24/06/2009 15.00,"0,646292","9,705262","8,846296","9,7"
24/06/2009 16.00,"0,77997","9,644304","8,865764","9,7"
24/06/2009 17.00,"0,793788","15,66486","13,069564","9,7"
24/06/2009 18.00,"1,077213","12,229172","10,092255","9,7"
24/06/2009 19.00,"0,880228","14,601339","12,542632","9,7"
24/06/2009 20.00,"1,079862","12,88674","11,222692","9,7"
24/06/2009 21.00,"0,964202","16,498815","14,434928","9,7"
24/06/2009 22.00,"0,93191","15,815307","14,268802","9,7"
24/06/2009 23.00,"1,485065","42,573183","34,332599","9,7"
25/06/2009 0.00,"1,316202","31,761588","27,052829","9,7"
25/06/2009 1.00,,"29,982147","26,441544","13,6"
25/06/2009 2.00,"0,979494",,,"13,6"
25/06/2009 3.00,"0,725702","15,043608","13,47061","13,6"
25/06/2009 4.00,"0,978311","18,728313","17,479737","13,6"
25/06/2009 5.00,"0,792836","20,825522","18,663394","13,6"
25/06/2009 6.00,"0,610879","23,39741","20,161122","13,6"
25/06/2009 7.00,"0,634966","12,401671","10,115616","13,6"
25/06/2009 8.00,"0,828814","8,252648","7,400467","13,6"
25/06/2009 9.00,"0,618615","6,648291","6,573721","13,6"
25/06/2009 10.00,"0,628444","8,130734","8,110404","13,6"
25/06/2009 11.00,"0,51265","5,203462","5,17851","13,6"
25/06/2009 12.00,"0,541288","9,39269","8,933254","13,6"
25/06/2009 13.00,"0,618524","7,239713","7,136999","13,6"
25/06/2009 14.00,"0,441148","4,64317","4,560722","13,6"
25/06/2009 15.00,"0,613367","6,174896","6,092211","13,6"
25/06/2009 16.00,"0,651651","11,209752","10,815166","13,6"
25/06/2009 17.00,"0,637181","14,054018","13,104604","13,6"
25/06/2009 18.00,"0,867462","25,580227","22,955452","13,6"
25/06/2009 19.00,"0,863518","29,687737","25,334459","13,6"
25/06/2009 20.00,"0,949825","32,673384","28,660899","13,6"
25/06/2009 21.00,"0,793594","25,185933","22,36103","13,6"
25/06/2009 22.00,"0,628019","20,760668","19,342175","13,6"
25/06/2009 23.00,"0,793442","32,205172","27,19818","13,6"
26/06/2009 0.00,"0,494874","14,668783","13,669184","13,6"
26/06/2009 1.00,"0,717056","39,084299","35,96013","18,200001"
26/06/2009 2.00,"0,672765","23,09782","20,864585","18,200001"
26/06/2009 3.00,"0,644431","15,766024","13,59391","18,200001"
26/06/2009 4.00,"0,628716","16,9333","14,980037","18,200001"
26/06/2009 5.00,"0,598654","19,66861","17,845741","18,200001"
26/06/2009 6.00,"0,708107","19,177054","17,470655","18,200001"
26/06/2009 7.00,"0,77157","37,613532","31,524003","18,200001"
26/06/2009 8.00,"0,755158","10,330404","7,954658","18,200001"
26/06/2009 9.00,"0,596075","8,754579","7,454977","18,200001"
26/06/2009 10.00,"0,433928","6,142472","5,602913","18,200001"
26/06/2009 11.00,"0,418093","6,102266","6,046786","18,200001"
26/06/2009 12.00,"0,40699","5,820822","5,75217","18,200001"
26/06/2009 13.00,"0,406899","6,094484","6,040297","18,200001"
26/06/2009 14.00,"0,621466","8,785707","8,550382","18,200001"
26/06/2009 15.00,"0,731618","10,170876","9,792445","18,200001"
26/06/2009 16.00,"0,77512","15,74138","11,8885","18,200001"
26/06/2009 17.00,"0,905807","14,334164","10,276548","18,200001"
26/06/2009 18.00,"0,574901","12,13579","8,955318","18,200001"
26/06/2009 19.00,"0,588583","19,069418","16,340206","18,200001"
26/06/2009 20.00,"0,594438","39,053192","33,829035","18,200001"
26/06/2009 21.00,"0,702343","49,786949","43,568266","18,200001"
26/06/2009 22.00,"0,533371","22,872147","20,314292","18,200001"
26/06/2009 23.00,"0,687084","19,973401","17,866502","18,200001"
27/06/2009 0.00,"0,600474","17,057811","14,545253","18,200001"
27/06/2009 1.00,,"21,741179","19,011228","20,79999"
27/06/2009 2.00,"0,436371",,,"20,79999"
27/06/2009 3.00,"0,542312","20,343029","15,837931","20,79999"
27/06/2009 4.00,"0,559364","10,633895","7,654849","20,79999"
27/06/2009 5.00,"0,623673","23,218428","16,7737","20,79999"
27/06/2009 6.00,"0,743492","30,137784","23,666697","20,79999"
27/06/2009 7.00,"0,47619","12,574168","9,689912","20,79999"
27/06/2009 8.00,"0,485261","12,188967","9,741827","20,79999"
27/06/2009 9.00,"0,359093","7,669011","7,236935","20,79999"
27/06/2009 10.00,"0,45814","7,541907","7,347254","20,79999"
27/06/2009 11.00,"0,354377","10,071008","9,89368","20,79999"
27/06/2009 12.00,"0,365805","9,033429","9,03968","20,79999"
27/06/2009 13.00,"0,492517","11,126744","10,830742","20,79999"
27/06/2009 14.00,"0,478911","5,746894","5,539318","20,79999"
27/06/2009 15.00,"0,458594","6,596413","6,183062","20,79999"
27/06/2009 16.00,"0,519999","6,646995","6,346595","20,79999"
27/06/2009 17.00,"0,534331","10,463991","9,528978","20,79999"
27/06/2009 18.00,"0,765169","18,53247","17,060524","20,79999"
27/06/2009 19.00,"0,889977","23,90193","22,371413","20,79999"
27/06/2009 20.00,"0,702222","19,100545","17,042358","20,79999"
27/06/2009 21.00,"0,760272","16,654451","15,35901","20,79999"
27/06/2009 22.00,"0,446893","15,379525","14,444012","20,79999"
27/06/2009 23.00,"0,398911","11,545667","10,035147","20,79999"
28/06/2009 0.00,"0,463855","9,554812","8,044212","20,79999"
28/06/2009 1.00,"0,368163","9,198144","7,823573","17,1"
28/06/2009 2.00,"0,393742","11,86213","10,212954","17,1"
28/06/2009 3.00,"0,466938","28,664436","25,940562","17,1"
28/06/2009 4.00,"0,609705","18,741283","15,695158","17,1"
28/06/2009 5.00,"0,587211","15,686907","12,438797","17,1"
28/06/2009 6.00,"0,590113","23,673676","16,394717","17,1"
28/06/2009 7.00,"0,430748","15,692097","11,766499","17,1"
28/06/2009 8.00,"0,472743","15,315973","13,491379","17,1"
28/06/2009 9.00,"0,467392","14,447001","12,883968","17,1"
28/06/2009 10.00,"0,321361","7,768878","7,480935","17,1"
28/06/2009 11.00,"0,462584","4,488829","4,486743","17,1"
28/06/2009 12.00,"0,379683","3,997277","4,000042","17,1"
28/06/2009 13.00,"0,491519","7,18524","7,190212","17,1"
28/06/2009 14.00,"0,712472","4,387665","4,132425","17,1"
28/06/2009 15.00,"0,581859","12,356277","11,614654","17,1"
28/06/2009 16.00,"0,464671","11,80247","10,780127","17,1"
28/06/2009 17.00,"0,554376","10,465287","9,131828","17,1"
28/06/2009 18.00,"0,435102","12,828376","10,691865","17,1"
28/06/2009 19.00,"0,383673","18,314578","15,651033","17,1"
28/06/2009 20.00,"0,460862","16,459905","14,00404","17,1"
28/06/2009 21.00,"0,479365","13,565058","11,99623","17,1"
28/06/2009 22.00,"0,541768","30,957479","26,000255","17,1"
28/06/2009 23.00,"0,636644","66,565918","50,631289","17,1"
29/06/2009 0.00,"0,54331","60,979855","48,603994","17,1"
29/06/2009 1.00,,"52,15653","42,763581","24,4"
29/06/2009 2.00,"0,329954",,,"24,4"
29/06/2009 3.00,"0,443042","15,808823","13,466713","24,4"
29/06/2009 4.00,"0,597955","15,75435","12,870999","24,4"
29/06/2009 5.00,"0,434579","18,680326","13,865164","24,4"
29/06/2009 6.00,"0,419771","27,274067","19,009925","24,4"
29/06/2009 7.00,"0,295199","41,686054","30,268967","24,4"
29/06/2009 8.00,"0,231977","30,29084","24,778965","24,4"
29/06/2009 9.00,"0,300035","12,117634","11,201931","24,4"
29/06/2009 10.00,"0,243703","11,729838","10,799583","24,4"
29/06/2009 11.00,"0,291815","16,007261","14,681524","24,4"
29/06/2009 12.00,"0,311519","10,675397","10,540011","24,4"
29/06/2009 13.00,"0,252286","5,916798","5,713232","24,4"
29/06/2009 14.00,"0,305837","0,538245","0,538618","24,4"
29/06/2009 15.00,"0,333943","0,1712","0,171319","24,4"
29/06/2009 16.00,"0,2023",0,0,"24,4"
29/06/2009 17.00,"0,342466",0,0,"24,4"
29/06/2009 18.00,"0,443888","0,070037","0,070084","24,4"
29/06/2009 19.00,"0,64649","0,05966","0,059702","24,4"
29/06/2009 20.00,"1,19863","10,47307","10,399842","24,4"
29/06/2009 21.00,"0,559091","34,240115","33,867961","24,4"
29/06/2009 22.00,"0,668611","36,141484","35,346245","24,4"
29/06/2009 23.00,"0,62739","24,883743","24,90097","24,4"
30/06/2009 0.00,"0,609197","20,004528","20,018372","24,4"
30/06/2009 1.00,"0,578915","9,860897","9,867721","24,79999"
30/06/2009 2.00,"0,521556","9,146265","9,152595","24,79999"
30/06/2009 3.00,"0,433129","5,28128","5,284934","24,79999"
30/06/2009 4.00,"0,688618","4,64706","4,630809","24,79999"
30/06/2009 5.00,"0,495566","18,261403","14,0248","24,79999"
30/06/2009 6.00,"0,498587","31,140361","22,403859","24,79999"
30/06/2009 7.00,"0,570514","36,171312","27,612205","24,79999"
30/06/2009 8.00,"0,325844","34,69406","33,247577","24,79999"
30/06/2009 9.00,"0,241406","20,081047","18,606288","24,79999"
30/06/2009 10.00,"0,29792","12,808921","12,81778","24,79999"
30/06/2009 11.00,"0,306562","16,370415","16,381738","24,79999"
30/06/2009 12.00,"0,280754","0,49285","0,493193","24,79999"
30/06/2009 13.00,"0,477615","10,846598","8,231107","24,79999"
30/06/2009 14.00,"0,403935","5,097111","5,100638","24,79999"
30/06/2009 15.00,"0,240741","1,793716","1,794957","24,79999"
30/06/2009 16.00,"0,279304","1,115398","1,11617","24,79999"
30/06/2009 17.00,"0,436212","5,119158","5,122701","24,79999"
30/06/2009 18.00,"0,469575","1,53951","1,540575","24,79999"
30/06/2009 19.00,"0,44286","0,428001","0,428298","24,79999"
30/06/2009 20.00,"0,439596","2,894848","2,89685","24,79999"
30/06/2009 21.00,"0,476284","17,865826","17,81848","24,79999"
30/06/2009 22.00,"0,543859","18,573973","18,586819","24,79999"
30/06/2009 23.00,"0,556612","31,910762","31,738146","24,79999"
01/07/2009 0.00,"0,636638","16,841216","16,745138","24,79999"
01/07/2009 1.00,,"13,539118","13,548483","18,6"
01/07/2009 2.00,"0,895699",,,"18,6"
01/07/2009 3.00,"0,998722",,,"18,6"
01/07/2009 4.00,"0,76443",,,"18,6"
01/07/2009 5.00,"0,946068",,,"18,6"
01/07/2009 6.00,"0,810258",,,"18,6"
01/07/2009 7.00,"0,536627",,,"18,6"
01/07/2009 8.00,"0,61826",,,"18,6"
01/07/2009 9.00,"0,538669",,,"18,6"
01/07/2009 10.00,"0,568257",,,"18,6"
01/07/2009 11.00,"0,530807",,,"18,6"
01/07/2009 12.00,"0,537146",,,"18,6"
01/07/2009 13.00,"0,645379",,,"18,6"
01/07/2009 14.00,"0,711501",,,"18,6"
01/07/2009 15.00,"0,711227",,,"18,6"
01/07/2009 16.00,"0,779208",,,"18,6"
01/07/2009 17.00,"0,847189",,,"18,6"
01/07/2009 18.00,"0,749316",,,"18,6"
01/07/2009 19.00,"0,828968",,,"18,6"
01/07/2009 20.00,"0,872176",,,"18,6"
01/07/2009 21.00,"0,680512",,,"18,6"
01/07/2009 22.00,"0,772596",,,"18,6"
01/07/2009 23.00,"1,027731",,,"18,6"
02/07/2009 0.00,"1,269549",,,"18,6"
02/07/2009 1.00,"1,125665",,,"18,9"
02/07/2009 2.00,"0,971024",,,"18,9"
02/07/2009 3.00,"0,824488",,,"18,9"
02/07/2009 4.00,"0,832441",,,"18,9"
02/07/2009 5.00,"0,824854",,,"18,9"
02/07/2009 6.00,"0,753125",,,"18,9"
02/07/2009 7.00,"0,83296",,,"18,9"
02/07/2009 8.00,"0,58401",,,"18,9"
02/07/2009 9.00,"0,769366",,,"18,9"
02/07/2009 10.00,"0,700379",,,"18,9"
02/07/2009 11.00,"0,577276",,,"18,9"
02/07/2009 12.00,"0,804164",,,"18,9"
02/07/2009 13.00,"0,758975",,,"18,9"
02/07/2009 14.00,"0,741698",,,"18,9"
02/07/2009 15.00,"0,802031",,,"18,9"
02/07/2009 16.00,"0,887624",,,"18,9"
02/07/2009 17.00,"1,097175",,,"18,9"
02/07/2009 18.00,"0,929827",,,"18,9"
02/07/2009 19.00,"0,914226",,,"18,9"
02/07/2009 20.00,"1,208181",,,"18,9"
02/07/2009 21.00,"1,134867",,,"18,9"
02/07/2009 22.00,"0,955697",,,"18,9"
02/07/2009 23.00,"0,863278",,,"18,9"
03/07/2009 0.00,"0,702787",,,"18,9"
03/07/2009 1.00,,,,"19,700001"
03/07/2009 2.00,"0,450006",,,"19,700001"
03/07/2009 3.00,"0,44036",,,"19,700001"
03/07/2009 4.00,"0,413733",,,"19,700001"
03/07/2009 5.00,"0,404725",,,"19,700001"
03/07/2009 6.00,"0,309965",,,"19,700001"
03/07/2009 7.00,"0,293867",,,"19,700001"
03/07/2009 8.00,"0,367601",,,"19,700001"
03/07/2009 9.00,"0,224334",,,"19,700001"
03/07/2009 10.00,"0,355033",,,"19,700001"
03/07/2009 11.00,"0,343074",,,"19,700001"
03/07/2009 12.00,"0,398944",,,"19,700001"
03/07/2009 13.00,"0,374721",,,"19,700001"
03/07/2009 14.00,"0,628115",,,"19,700001"
03/07/2009 15.00,"0,504629",,,"19,700001"
03/07/2009 16.00,"0,457036",,,"19,700001"
03/07/2009 17.00,"0,574832",,,"19,700001"
03/07/2009 18.00,"0,688004",,,"19,700001"
03/07/2009 19.00,"0,466256","13,3329","8,982574","19,700001"
03/07/2009 20.00,"0,700845","27,004304","22,351948","19,700001"
03/07/2009 21.00,"0,608884","48,364174","40,305418","19,700001"
03/07/2009 22.00,"0,722116","58,876158","45,098437","19,700001"
03/07/2009 23.00,"0,631524","62,497295","46,992046","19,700001"
04/07/2009 0.00,"0,751268","44,165861","33,452636","19,700001"
04/07/2009 1.00,"0,604624","46,688457","34,537658","24,200001"
04/07/2009 2.00,"0,60015","31,9756","23,473298","24,200001"
04/07/2009 3.00,"0,431109","20,957813","13,204544","24,200001"
04/07/2009 4.00,"0,517106","31,419207","23,662797","24,200001"
04/07/2009 5.00,"0,457827","30,096294","20,795791","24,200001"
04/07/2009 6.00,"0,526508","39,13491","24,005426","24,200001"
04/07/2009 7.00,"0,321559","16,900876","9,026701","24,200001"
04/07/2009 8.00,"0,284951","15,14607","9,479658","24,200001"
04/07/2009 9.00,"0,215448","15,011184","11,216203","24,200001"
04/07/2009 10.00,"0,232063","12,00739","10,068892","24,200001"
04/07/2009 11.00,"0,22339","9,106058","8,571148","24,200001"
04/07/2009 12.00,"0,332636","9,83885","9,19802","24,200001"
04/07/2009 13.00,"0,406187","7,288997","7,08768","24,200001"
04/07/2009 14.00,"0,300014","6,277358","6,224594","24,200001"
04/07/2009 15.00,"0,447572","4,602964","4,394594","24,200001"
04/07/2009 16.00,"0,545192","5,317595","4,569808","24,200001"
04/07/2009 17.00,"0,53865","10,711714","8,668488","24,200001"
04/07/2009 18.00,"0,407007","12,366653","10,006595","24,200001"
04/07/2009 19.00,"0,650604","11,919197","9,477063","24,200001"
04/07/2009 20.00,"0,634567","31,495725","27,065812","24,200001"
04/07/2009 21.00,"0,920583","41,66659","37,420231","24,200001"
04/07/2009 22.00,"0,79308","48,51981","41,176275","24,200001"
04/07/2009 23.00,"0,542149","38,307436","32,09766","24,200001"
05/07/2009 0.00,"0,804856","62,444124","46,609167","24,200001"
05/07/2009 1.00,,"18,581755","13,331743",22
05/07/2009 2.00,"0,207781",,,22
05/07/2009 3.00,"0,122319","24,534859","18,005378",22
05/07/2009 4.00,"0,157076","13,959338","7,545828",22
05/07/2009 5.00,"0,100497","37,976678","30,341641",22
05/07/2009 6.00,"0,065375","33,845821","24,497328",22
05/07/2009 7.00,"0,063944","18,325591","10,601193",22
05/07/2009 8.00,"0,077123",,,22
05/07/2009 9.00,"0,05247","10,978889","7,666531",22
05/07/2009 10.00,"0,098671","9,644304","8,135063",22
05/07/2009 11.00,"0,092767","6,75205","6,158403",22
05/07/2009 12.00,"2,619094","7,217664","6,216808",22
05/07/2009 13.00,"0,086619","8,613208","6,651595",22
05/07/2009 14.00,"0,140793","8,36808","5,114913",22
05/07/2009 15.00,"0,118667","12,659771","7,621106",22
05/07/2009 16.00,"0,203794","17,273109","9,767786",22
05/07/2009 17.00,"0,218525","17,830807","8,4167",22
05/07/2009 18.00,"0,188698","15,70766","6,215511",22
05/07/2009 19.00,"0,17412","14,776433","5,68468",22
05/07/2009 20.00,"0,2909","28,127489","18,778906",22
05/07/2009 21.00,"0,154824","43,929804","32,686899",22
05/07/2009 22.00,"0,171624","47,534118","34,202811",22
05/07/2009 23.00,"0,266034","50,25516","34,396189",22
06/07/2009 0.00,"0,112032","20,854049","13,828819",22
06/07/2009 1.00,"0,116993","34,210287","26,393515","18,6"
06/07/2009 2.00,"0,148402","25,278035","16,78148","18,6"
06/07/2009 3.00,"0,178807","24,929133","14,848953","18,6"
06/07/2009 4.00,"0,114923","24,416833","14,376523","18,6"
06/07/2009 5.00,"0,191894","35,332172","18,590716","18,6"
06/07/2009 6.00,"0,174181","39,499358","19,828874","18,6"
06/07/2009 7.00,"0,092249","46,117801","26,100195","18,6"
06/07/2009 8.00,"0,079709","65,874614","41,778498","18,6"
06/07/2009 9.00,"0,089084","34,495635","25,061902","18,6"
06/07/2009 10.00,"0,080531","20,164047","14,889183","18,6"
06/07/2009 11.00,"0,086254","9,285043","7,112339","18,6"
06/07/2009 12.00,"0,058862","8,654712","6,963083","18,6"
06/07/2009 13.00,"0,072892","9,840146","7,711956","18,6"
06/07/2009 14.00,"0,12311","8,519826","6,393319","18,6"
06/07/2009 15.00,"0,12104","10,172173","6,942319","18,6"
06/07/2009 16.00,"0,127797","9,759735","6,17268","18,6"
06/07/2009 17.00,"0,109171","8,566516","5,342042","18,6"
06/07/2009 18.00,"0,208603","11,444505","7,936488","18,6"
06/07/2009 19.00,"0,262321","12,229172","8,157127","18,6"
06/07/2009 20.00,"0,207172","17,528612","12,309014","18,6"
06/07/2009 21.00,"0,205072","24,239149","19,061845","18,6"
06/07/2009 22.00,"0,239099","31,663024","25,321476","18,6"
06/07/2009 23.00,"0,187146","33,733013","27,610923","18,6"
07/07/2009 0.00,"0,192898","33,415219","25,802975","18,6"
07/07/2009 1.00,,"25,497207","18,238993","23,9"
07/07/2009 2.00,"0,935321",,,"23,9"
07/07/2009 3.00,"1,181578","18,350893","10,501082","23,9"
07/07/2009 4.00,"1,056386","17,101907","9,04487","23,9"
07/07/2009 5.00,"0,977969","22,16918","12,180523","23,9"
07/07/2009 6.00,"0,942291","44,839","25,043719","23,9"
07/07/2009 7.00,"0,801048","48,611871","30,567469","23,9"
07/07/2009 8.00,"0,662099","50,269423","31,658973","23,9"
07/07/2009 9.00,"0,789309","17,382055","12,258399","23,9"
07/07/2009 10.00,"0,587258","10,515869","7,815788","23,9"
07/07/2009 11.00,"0,521223","8,323984","6,620445","23,9"
07/07/2009 12.00,"0,71667","9,063259","7,172042","23,9"
07/07/2009 13.00,"0,731252","8,724748","7,194105","23,9"
07/07/2009 14.00,"0,676773","7,800006","5,798893","23,9"
07/07/2009 15.00,"0,810862","9,318762","6,416679","23,9"
07/07/2009 16.00,"0,822601","10,026911","6,532191","23,9"
07/07/2009 17.00,"0,835166","9,374532","5,788511","23,9"
07/07/2009 18.00,"0,854335","11,77653","7,884574","23,9"
07/07/2009 19.00,"0,826728","13,587105","9,448509","23,9"
07/07/2009 20.00,"1,194052","25,781254","20,855503","23,9"
07/07/2009 21.00,"1,389774","46,128184","40,087373","23,9"
07/07/2009 22.00,"1,123247","41,885781","35,270948","23,9"
07/07/2009 23.00,"1,193134","42,486282","35,025658","23,9"
08/07/2009 0.00,"1,261096","44,338361","34,806314","23,9"
08/07/2009 1.00,"1,271002","28,481552","22,184515","20,200001"
08/07/2009 2.00,"1,275403","23,684038","16,716585","20,200001"
08/07/2009 3.00,"1,133977","24,565987","16,716585","20,200001"
08/07/2009 4.00,"1,120862","19,577829","12,283056","20,200001"
08/07/2009 5.00,"0,857912","23,65161","14,482951","20,200001"
08/07/2009 6.00,"1,016581","43,31632","24,56612","20,200001"
08/07/2009 7.00,"0,788483","20,541476","12,014398","20,200001"
08/07/2009 8.00,"0,736664","12,587139","8,234999","20,200001"
08/07/2009 9.00,"0,565062","8,877793","7,249914","20,200001"
08/07/2009 10.00,"0,53764","7,920625","6,978658","20,200001"
08/07/2009 11.00,"0,733453","8,233196","7,334275","20,200001"
08/07/2009 12.00,"0,699335","9,091793","8,040317","20,200001"
08/07/2009 13.00,"0,752806","8,290261","7,190212","20,200001"
08/07/2009 14.00,"0,647332","9,528872","7,836552","20,200001"
08/07/2009 15.00,"0,831131","9,192957","7,294041","20,200001"
08/07/2009 16.00,"0,839293","9,786971","7,246021","20,200001"
08/07/2009 17.00,"0,940915","11,667584","8,543892","20,200001"
