,Comune Bari,,
,Piazza Duca Savoia,,
Parm,CO,PM10,BENZENE



26/03/2009 22.00,"1,03654128","36,63003159","5,12699396"
26/03/2009 23.00,"0,79210564",,"5,32861116"
27/03/2009 0.00,"0,70180416","44,93283081","4,17664204"
27/03/2009 1.00,,,"3,42107308"
27/03/2009 2.00,"0,36032751","47,86323166","2,83173378"
27/03/2009 3.00,"0,27023224",,
27/03/2009 4.00,"0,22983237","38,0952301","6,61313606"
27/03/2009 5.00,"0,23475449",,"1,866913"
27/03/2009 6.00,"0,27479904","23,44322014","1,18756921"
27/03/2009 7.00,"0,55420565",,"0,76578269"
27/03/2009 8.00,"1,05938926","22,46640968","0,68299788"
27/03/2009 9.00,"1,62457852",,"0,97001562"
27/03/2009 10.00,"1,62902766","41,02563095","1,17074498"
27/03/2009 11.00,"1,1074257",,"2,4110375"
27/03/2009 12.00,"1,00587731","54,21244049","3,90555357"
27/03/2009 13.00,"0,97925939",,"4,29267767"
27/03/2009 14.00,"1,03036911","45,42124176","4,01290606"
27/03/2009 15.00,"0,75434915",,"3,80428987"
27/03/2009 16.00,"0,711469","33,69963074","3,49228647"
27/03/2009 17.00,"0,89196594",,"3,38689679"
27/03/2009 18.00,"0,81506546","36,14162064","3,02417256"
27/03/2009 19.00,"0,64039701",,"2,82396289"
27/03/2009 20.00,"0,71036691","25,39682007","2,58205418"
27/03/2009 21.00,"0,70434269",,"2,53475351"
27/03/2009 22.00,"0,55837868","32,72283173","2,21440156"
27/03/2009 23.00,"0,50337204",,"1,90415453"
28/03/2009 0.00,"0,49604885","40,53723145","2,14107688"
28/03/2009 1.00,,,"1,79934454"
28/03/2009 2.00,"0,30785125","31,25761986","1,49669246"
28/03/2009 3.00,"0,28579547",,
28/03/2009 4.00,"0,32860223","39,07204056","6,56458652"
28/03/2009 5.00,"0,31943601",,"1,2823709"
28/03/2009 6.00,"0,43239208","31,25761986","0,80748071"
28/03/2009 7.00,"0,63288975",,"0,86445305"
28/03/2009 8.00,"0,88972914","36,63003159","0,67791389"
28/03/2009 9.00,"0,91172201",,"0,84205769"
28/03/2009 10.00,"0,95134133","44,93283081","1,09170272"
28/03/2009 11.00,"0,73978782",,"1,84663504"
28/03/2009 12.00,"0,65232544","53,23564148","2,6244041"
28/03/2009 13.00,"0,82984581",,"2,65571854"
28/03/2009 14.00,"0,66660834","46,88644028","2,48755454"
28/03/2009 15.00,"0,4620192",,"2,33496691"
28/03/2009 16.00,"0,38966454","35,65322113","2,44894719"
28/03/2009 17.00,"0,45674641",,"2,04024743"
28/03/2009 18.00,"0,59354653","31,74603081","1,57859655"
28/03/2009 19.00,"0,72951834",,"1,66307569"
28/03/2009 20.00,"0,89740067","40,04883957","1,56519453"
28/03/2009 21.00,"0,70304139",,"1,56425279"
28/03/2009 22.00,"0,64233207","35,16482162","2,14176641"
28/03/2009 23.00,"0,55066055",,"1,99967015"
29/03/2009 0.00,"0,49616884","42,97924042","1,98316017"
29/03/2009 1.00,,,"1,86971179"
29/03/2009 2.00,"0,38898884","43,9560318","1,62911501"
29/03/2009 3.00,"0,30976069",,
29/03/2009 4.00,"0,27556561","40,04883957","6,23022438"
29/03/2009 5.00,"0,21322879",,"1,31003228"
29/03/2009 6.00,"0,20827521","25,39682007","0,85204565"
29/03/2009 7.00,"0,26805835",,"0,77032665"
29/03/2009 8.00,"0,2405061","25,39682007","0,23003218"
29/03/2009 9.00,"0,30013196",,"0,35190031"
29/03/2009 10.00,"0,37858306","30,76922989","0,52491743"
29/03/2009 11.00,"0,35665077",,"0,2258818"
29/03/2009 12.00,"0,40719779","39,07204056","0,44485817"
29/03/2009 13.00,"0,44304251",,"0,62715441"
29/03/2009 14.00,"0,34635334","39,56044006","0,64534549"
29/03/2009 15.00,"0,30579153",,"0,63975911"
29/03/2009 16.00,"0,31589208","42,49084091","0,76455314"
29/03/2009 17.00,"0,41887109",,"0,56710666"
29/03/2009 18.00,"0,50172589","47,37483978","0,35717955"
29/03/2009 19.00,"0,52129906",,"0,22916976"
29/03/2009 20.00,"0,70705365","55,18925095","0,57458161"
29/03/2009 21.00,"0,55478698",,"0,69829254"
29/03/2009 22.00,"0,46615378","54,70085144","1,32745349"
29/03/2009 23.00,"0,48372431",,"1,24402288"
30/03/2009 0.00,"0,36121058","57,14284134","1,21554383"
30/03/2009 1.00,,,"0,92786097"
30/03/2009 2.00,"0,24526862","58,6080513","0,62125377"
30/03/2009 3.00,"0,2084686",,
30/03/2009 4.00,"0,19362067","50,79365158","5,24950484"
30/03/2009 5.00,"0,20615141",,"0,64924873"
30/03/2009 6.00,"0,33197025","53,23564148","0,5774404"
30/03/2009 7.00,"0,59570761",,"0,22904264"
30/03/2009 8.00,"1,03668574","52,7472496","0,23553822"
30/03/2009 9.00,"1,41579421",,"0,51918257"
30/03/2009 10.00,"1,55555926","60,07326126","1,26355029"
30/03/2009 11.00,"1,24393691",,"2,24925008"
30/03/2009 12.00,"0,9442558","73,74845886","3,43583483"
30/03/2009 13.00,"0,99488903",,"4,44599551"
30/03/2009 14.00,"0,84872231","72,77165985","4,44669724"
30/03/2009 15.00,"0,96334666",,"3,54266763"
30/03/2009 16.00,"1,26220294","78,63246155","3,57667713"
30/03/2009 17.00,"1,62783703",,"3,35597186"
30/03/2009 18.00,"1,81831453","90,3540802","3,32282986"
30/03/2009 19.00,"0,93262794",,"4,40206416"
30/03/2009 20.00,"0,915344","77,65567017","5,11492929"
30/03/2009 21.00,"1,17574363",,"5,35451924"
30/03/2009 22.00,"0,86577092","82,53968048","4,10860373"
30/03/2009 23.00,"0,728245",,"4,08859425"
31/03/2009 0.00,"0,64976011","67,88764954","3,4146792"
31/03/2009 1.00,,,"2,9665229"
31/03/2009 2.00,"0,37235614","56,65444183","2,43140597"
31/03/2009 3.00,"0,30243983",,
31/03/2009 4.00,"0,28586887","58,6080513","6,54651443"
31/03/2009 5.00,"0,27856548",,"1,51497202"
31/03/2009 6.00,"0,42291248","49,32844162","1,30207324"
31/03/2009 7.00,"0,86836537",,"0,91201712"
31/03/2009 8.00,"2,25973652","41,02563095","0,7696595"
31/03/2009 9.00,"2,26990697",,"1,11039416"
31/03/2009 10.00,"1,52884814","46,39804077","2,66436304"
31/03/2009 11.00,"0,95090562",,"5,2883461"
31/03/2009 12.00,"1,24348955","90,3540802","7,32903186"
31/03/2009 13.00,"1,49904395",,"5,30500456"
31/03/2009 14.00,"1,46197481","78,63246155","4,55064786"
31/03/2009 15.00,"1,42883289",,"4,88439878"
31/03/2009 16.00,"1,91159025","89,37728119","5,11113893"
31/03/2009 17.00,"1,59599525",,"5,84356403"
31/03/2009 18.00,"1,40158005","85,47006989","5,81087256"
31/03/2009 19.00,"1,75408691",,"7,82643232"
31/03/2009 20.00,"1,69934822","64,46884918","5,52908729"
31/03/2009 21.00,"1,51141275",,"6,51017193"
31/03/2009 22.00,"1,0132238","77,65567017","7,42066966"
31/03/2009 23.00,"0,82151839",,"7,11001786"
01/04/2009 0.00,"0,68152966","66,91085052","6,20036627"
01/04/2009 1.00,,,"4,48891901"
01/04/2009 2.00,"0,53516605","62,51525116","3,49442522"
01/04/2009 3.00,"0,45122081",,
01/04/2009 4.00,"0,41576171","31,25761986","8,00945367"
01/04/2009 5.00,"0,43582767",,"2,22864465"
01/04/2009 6.00,"0,52508181","15,62880993","1,69485593"
01/04/2009 7.00,"1,16855325",,"1,54415788"
01/04/2009 8.00,"2,38336399","7,81440783","1,30313193"
01/04/2009 9.00,"2,38395232",,"1,32427028"
01/04/2009 10.00,"1,52781013","3,90720391","3,25272907"
01/04/2009 11.00,"2,69730586",,"5,95826434"
01/04/2009 12.00,"1,59346487","1,95360196","8,3116959"
01/04/2009 13.00,"1,57418412",,"9,64453542"
01/04/2009 14.00,"1,35558352","0,97680098","9,09756842"
01/04/2009 15.00,"1,41487736",,"8,53392566"
01/04/2009 16.00,"1,33995621","42,00244141","7,42324775"
01/04/2009 17.00,"1,55338537",,"6,85765541"
01/04/2009 18.00,"1,66579506","35,65322113","6,43025811"
01/04/2009 19.00,"2,05803425",,"5,8925875"
01/04/2009 20.00,"1,67639656","58,6080513","6,5358939"
01/04/2009 21.00,"1,40309688",,"7,03482596"
01/04/2009 22.00,"0,7732105","66,91085052","7,77260759"
01/04/2009 23.00,"0,68564561",,"7,11628766"
02/04/2009 0.00,"0,61708419","73,74845886","6,25971941"
02/04/2009 1.00,,,"4,27491068"
02/04/2009 2.00,"0,32853466","59,58485031","3,20176923"
02/04/2009 3.00,"0,26823193",,
02/04/2009 4.00,"0,2994749","46,88644028","7,86211173"
02/04/2009 5.00,"0,28467824",,"2,05327927"
02/04/2009 6.00,"0,46891483","41,5140419","1,41973403"
02/04/2009 7.00,"0,67709451",,"1,29743775"
02/04/2009 8.00,"1,16791134","38,0952301","1,15406821"
02/04/2009 9.00,"1,25308332",,"1,54866319"
02/04/2009 10.00,"1,23094599","54,70085144","2,26570108"
02/04/2009 11.00,"1,22007421",,"3,08486508"
02/04/2009 12.00,"1,23891343","62,51525116","3,60310794"
02/04/2009 13.00,"1,56284051",,"4,24836698"
02/04/2009 14.00,"1,35595632","46,39804077","4,32156963"
02/04/2009 15.00,"1,1003227",,"4,97576403"
02/04/2009 16.00,"1,4766876","49,32844162","6,07357282"
02/04/2009 17.00,"1,59651717",,"4,91597765"
02/04/2009 18.00,"1,67195558","45,42124176","4,99349237"
02/04/2009 19.00,"1,58399575",,"6,11717567"
02/04/2009 20.00,"1,31364468","46,39804077","6,13319749"
02/04/2009 21.00,"0,87510956",,"6,45879818"
02/04/2009 22.00,"0,6294064","40,53723145","5,65235176"
02/04/2009 23.00,"0,49434911",,"5,53222168"
03/04/2009 0.00,"0,60181454","41,02563095","3,50871712"
03/04/2009 1.00,,,"2,9032655"
03/04/2009 2.00,"0,42081431","45,90964127","2,10017517"
03/04/2009 3.00,"0,31847838",,
03/04/2009 4.00,"0,26928859","37,6068306","6,81632148"
03/04/2009 5.00,"0,2857512",,"1,87422727"
03/04/2009 6.00,"0,3723841","40,53723145","1,43114274"
03/04/2009 7.00,"0,63385437",,"1,2464891"
03/04/2009 8.00,"1,10434428","39,07204056","0,98774091"
03/04/2009 9.00,"1,23250476",,"1,31158524"
03/04/2009 10.00,"1,23957748","60,07326126","2,14983732"
03/04/2009 11.00,"1,30145762",,"3,17893657"
03/04/2009 12.00,"1,46580533","79,60928345","4,16600219"
03/04/2009 13.00,"1,63958139",,"4,20763817"
03/04/2009 14.00,"1,39103796","59,09645081","4,68728893"
03/04/2009 15.00,"1,12563815",,"6,01875041"
03/04/2009 16.00,"1,22448956","58,6080513","6,99266318"
03/04/2009 17.00,"1,29477867",,"6,46200071"
03/04/2009 18.00,"1,48867195","47,86323166","5,60685728"
03/04/2009 19.00,"1,55931289",,"4,79555366"
03/04/2009 20.00,"1,39818757","44,4444313","4,89085572"
03/04/2009 21.00,"1,40058514",,"6,39369797"
03/04/2009 22.00,"0,90954812","43,9560318","6,69242749"
03/04/2009 23.00,"0,83760937",,"4,94837215"
04/04/2009 0.00,"0,55708203","45,90964127","5,54138892"
04/04/2009 1.00,,,"4,23722778"
04/04/2009 2.00,"0,55846722","47,86323166","3,17102736"
04/04/2009 3.00,"0,36634357",,
04/04/2009 4.00,"0,29355321","39,56044006","7,63855174"
04/04/2009 5.00,"0,35168205",,"2,22827243"
04/04/2009 6.00,"0,46243976","29,7924099","1,73826962"
04/04/2009 7.00,"0,59367119",,"1,16789636"
04/04/2009 8.00,"1,1858104","36,63003159","1,32885797"
04/04/2009 9.00,"1,27636468",,"1,24534091"
04/04/2009 10.00,"1,22927888","47,86323166","2,02285165"
04/04/2009 11.00,"1,07568411",,"3,1679428"
04/04/2009 12.00,"1,3207372","57,14284134","3,37281338"
04/04/2009 13.00,"1,33681304",,"3,66084405"
04/04/2009 14.00,"1,23938059","53,72404099","4,26868258"
04/04/2009 15.00,"0,89374956",,"4,21213433"
04/04/2009 16.00,"0,88270536","51,77045059","4,48954243"
04/04/2009 17.00,"0,9664607",,"4,8457538"
04/04/2009 18.00,"1,09781096","54,21244049","3,57939354"
04/04/2009 19.00,"1,62690736",,"3,57678493"
04/04/2009 20.00,"2,09929039","49,81684113","4,16316984"
04/04/2009 21.00,"1,50318203",,"4,39391901"
04/04/2009 22.00,"0,89280707","42,97924042","5,60766376"
04/04/2009 23.00,"0,81530079",,"6,69276818"
05/04/2009 0.00,"0,65584957","44,93283081","4,95399209"
05/04/2009 1.00,,,"3,73901372"
05/04/2009 2.00,"0,52670233","40,53723145","3,27897682"
05/04/2009 3.00,"0,39017015",,
05/04/2009 4.00,"0,31307162","40,53723145","7,85994349"
05/04/2009 5.00,"0,2683694",,"2,24952366"
05/04/2009 6.00,"0,29306041","37,11843109","1,69843373"
05/04/2009 7.00,"0,28665175",,"0,95250389"
05/04/2009 8.00,"0,44364016","41,02563095","1,08627397"
05/04/2009 9.00,"0,64989059",,"1,0094803"
05/04/2009 10.00,"0,76768025","31,25761986","1,03634334"
05/04/2009 11.00,"1,18485976",,"1,20613658"
05/04/2009 12.00,"1,47391024","45,42124176","1,4102322"
05/04/2009 13.00,"1,34011931",,"2,42540059"
05/04/2009 14.00,"0,76996015","48,84004974","3,30334109"
05/04/2009 15.00,"0,41415284",,"4,04909092"
05/04/2009 16.00,"0,43353611","40,53723145","3,94484028"
05/04/2009 17.00,"0,59449484",,"2,49143236"
05/04/2009 18.00,"0,64438597","39,56044006","2,10981328"
05/04/2009 19.00,"0,66082062",,"1,66082812"
05/04/2009 20.00,"0,89820918","37,6068306","1,64110137"
05/04/2009 21.00,"0,95289661",,"1,80112531"
05/04/2009 22.00,"0,95234673","44,4444313","1,98257234"
05/04/2009 23.00,"0,78077252",,"1,92864083"
06/04/2009 0.00,"0,59241066","52,7472496","2,4984039"
06/04/2009 1.00,,,"2,39908368"
06/04/2009 2.00,"0,35099353","39,07204056","2,24865311"
06/04/2009 3.00,"0,24547016",,
06/04/2009 4.00,"0,24841878","38,58362961","6,3122139"
06/04/2009 5.00,"0,32047519",,"1,47594566"
06/04/2009 6.00,"0,59984802","30,28083038","0,98606896"
06/04/2009 7.00,"1,16890042",,"0,6945571"
06/04/2009 8.00,"1,69590681","42,00244141","1,0534564"
06/04/2009 9.00,"1,71443148",,"1,96122145"
06/04/2009 10.00,"1,56186308","67,88764954","2,9410084"
06/04/2009 11.00,"1,59167659",,"4,9867039"
06/04/2009 12.00,"1,63041867","74,72527313","4,93707532"
06/04/2009 13.00,"1,55195126",,"5,75898217"
06/04/2009 14.00,"1,30561667","70,32967377","6,33717006"
06/04/2009 15.00,"1,10659855",,"6,62775849"
06/04/2009 16.00,"1,47415372","59,09645081","6,66299042"
06/04/2009 17.00,"1,57940448",,"5,09880578"
06/04/2009 18.00,"1,75915117","54,70085144","5,87610294"
06/04/2009 19.00,"1,74774582",,"6,34266797"
06/04/2009 20.00,"2,08017624","49,81684113","8,02636435"
06/04/2009 21.00,"1,84977186",,"6,79614928"
06/04/2009 22.00,"1,37928544","58,11965179","7,96576335"
06/04/2009 23.00,"1,02640112",,"8,84842376"
07/04/2009 0.00,"0,8350522","75,70207214","7,73113942"
07/04/2009 1.00,,,"5,06773337"
07/04/2009 2.00,"0,36443414","69,35285187","4,3063309"
07/04/2009 3.00,"0,30152647",,
07/04/2009 4.00,"0,28074869","52,7472496","8,46777184"
07/04/2009 5.00,"0,27729214",,"2,1888352"
07/04/2009 6.00,"0,34846082","44,4444313","1,34697582"
07/04/2009 7.00,"0,54087688",,"1,30453438"
07/04/2009 8.00,"1,2379558","40,53723145","1,16449043"
07/04/2009 9.00,"1,4899919",,"1,28800202"
07/04/2009 10.00,"1,8430102","59,58485031","1,83790816"
07/04/2009 11.00,"1,79945318",,"3,1561639"
07/04/2009 12.00,"1,7539308","84,49327087","5,29304972"
07/04/2009 13.00,"1,86960016",,"6,43921889"
07/04/2009 14.00,"1,58771326","69,84127045","6,5644238"
07/04/2009 15.00,"1,22754652",,"7,98665253"
07/04/2009 16.00,"1,32640609","54,70085144","7,88448268"
07/04/2009 17.00,"1,66379126",,"5,97038698"
07/04/2009 18.00,"1,88232545","47,86323166","6,61274045"
07/04/2009 19.00,"2,2295304",,"6,54227354"
07/04/2009 20.00,"1,93589914","50,30524063","8,06769726"
07/04/2009 21.00,"1,96743686",,"9,13353665"
07/04/2009 22.00,"1,40295591","52,7472496","7,60644912"
07/04/2009 23.00,"0,83564635",,"8,41850226"
08/04/2009 0.00,"0,78128745","67,39926147","7,0898538"
08/04/2009 1.00,,,"5,43920076"
08/04/2009 2.00,"0,42805479","78,63246155","4,62975622"
08/04/2009 3.00,"0,29531119",,
08/04/2009 4.00,"0,26759584","58,11965179","7,81847836"
08/04/2009 5.00,"0,30140298",,"2,35279594"
08/04/2009 6.00,"0,485226","52,7472496","1,71438233"
08/04/2009 7.00,"1,00107635",,"1,458378"
08/04/2009 8.00,"1,59287654","53,72404099","1,43651657"
08/04/2009 9.00,"1,75385857",,"1,57222403"
08/04/2009 10.00,"1,68714601","90,84249115","2,78307847"
08/04/2009 11.00,"1,58827712",,"4,61144921"
08/04/2009 12.00,"1,48925096","82,53968048","5,33438264"
08/04/2009 13.00,"1,50489691",,"6,72945239"
08/04/2009 14.00,"1,32862192","61,53845978","6,95533622"
08/04/2009 15.00,"1,10246164",,"6,47480169"
08/04/2009 16.00,"1,43366298","49,81684113","6,80033525"
08/04/2009 17.00,"1,66996809",,"5,2446812"
08/04/2009 18.00,"1,60498439","51,28205109","5,18186111"
08/04/2009 19.00,"1,98296747",,"5,94474434"
08/04/2009 20.00,"2,51238075","47,86323166","6,91098079"
08/04/2009 21.00,"2,38957111",,"8,14237456"
08/04/2009 22.00,"1,99483999","62,51525116","9,32621341"
08/04/2009 23.00,"1,21056898",,"10,33390989"
09/04/2009 0.00,"0,87952374","87,91207123","10,19842515"
09/04/2009 1.00,,,"8,26277312"
09/04/2009 2.00,"0,57983681","67,88764954","5,72791689"
09/04/2009 3.00,"0,35629778",,
09/04/2009 4.00,"0,31347471","57,63124084","8,89191474"
09/04/2009 5.00,"0,46630407",,"3,08819779"
09/04/2009 6.00,"0,49694706","54,70085144","2,05510478"
09/04/2009 7.00,"0,64073952",,"1,66104271"
09/04/2009 8.00,"0,73876262","60,07326126","1,58295847"
09/04/2009 9.00,"1,04705191",,"1,77825298"
09/04/2009 10.00,"1,48361469","69,84127045","2,13917102"
09/04/2009 11.00,"1,42515499",,"2,34650478"
09/04/2009 12.00,"1,61440225","89,37728119","3,35308358"
09/04/2009 13.00,"1,4957936",,"4,16106364"
09/04/2009 14.00,"1,13823762","85,95848083","5,44725235"
09/04/2009 15.00,"0,93779355",,"5,80047577"
09/04/2009 16.00,"1,29939557","59,58485031","5,76383428"
09/04/2009 17.00,"1,46793845",,"4,62477801"
09/04/2009 18.00,"1,53661403","42,00244141","4,79245893"
09/04/2009 19.00,"1,90469811",,"4,57682849"
09/04/2009 20.00,"1,68842052","44,4444313","5,83021895"
09/04/2009 21.00,"1,75583791",,"7,04656926"
09/04/2009 22.00,"1,64901556","37,11843109","6,23355404"
09/04/2009 23.00,"1,01377485",,"7,43815087"
10/04/2009 0.00,"0,86911796","38,0952301","7,33978358"
10/04/2009 1.00,,,"6,13245203"
10/04/2009 2.00,"0,59004571","39,07204056","4,98202672"
10/04/2009 3.00,"0,52049987",,
10/04/2009 4.00,"0,42932114","41,5140419","8,30717432"
10/04/2009 5.00,"0,3304406",,"2,73664225"
10/04/2009 6.00,"0,38923466","29,30401993","2,07678316"
10/04/2009 7.00,"0,48253485",,"1,6792704"
10/04/2009 8.00,"0,67058915","36,14162064","1,49796269"
10/04/2009 9.00,"1,44516852",,"1,49622159"
10/04/2009 10.00,"1,81994087","57,14284134","1,5184888"
10/04/2009 11.00,"1,76578351",,"2,14378312"
10/04/2009 12.00,"1,7274655","71,79486084","4,18192841"
10/04/2009 13.00,"1,71889809",,"5,80579977"
10/04/2009 14.00,"1,36574115","58,6080513","6,32083196"
10/04/2009 15.00,"0,98373765",,"7,28157559"
10/04/2009 16.00,"1,07200737","52,2588501","6,18747478"
10/04/2009 17.00,"1,33905566",,"4,95008987"
10/04/2009 18.00,"1,59466831","45,90964127","4,71551882"
10/04/2009 19.00,"1,86324974",,"5,06412811"
10/04/2009 20.00,"2,17231143","46,39804077","5,49400282"
10/04/2009 21.00,"2,08431665",,"7,74649002"
10/04/2009 22.00,"1,19207111","53,72404099","8,89108487"
10/04/2009 23.00,"0,96294706",,"8,80545551"
11/04/2009 0.00,"0,67664249","62,51525116","6,91031058"
11/04/2009 1.00,,,"5,63602484"
11/04/2009 2.00,"0,39290208","53,72404099","4,31248477"
11/04/2009 3.00,"0,30960108",,
11/04/2009 4.00,"0,28084422","44,93283081","7,42052423"
11/04/2009 5.00,"0,24890691",,"2,41126225"
11/04/2009 6.00,"0,27023806","43,46763992","1,547455"
11/04/2009 7.00,"0,41331171",,"1,1667919"
11/04/2009 8.00,"0,92082765","32,23442078","1,16920015"
11/04/2009 9.00,"1,16446993",,"0,82536059"
11/04/2009 10.00,"1,44777463","50,30524063","1,59393698"
11/04/2009 11.00,"1,47524882",,"2,52308547"
11/04/2009 12.00,"1,51920893","47,37483978","3,45996926"
11/04/2009 13.00,"1,40913391",,"4,83816596"
11/04/2009 14.00,"0,85934711","42,97924042","5,62162615"
11/04/2009 15.00,"0,51305552",,"5,62273773"
11/04/2009 16.00,"0,65447953","41,02563095","5,16359885"
11/04/2009 17.00,"0,73458027",,"4,372023"
11/04/2009 18.00,"1,18356311","48,35165024","2,66403557"
11/04/2009 19.00,"1,7999751",,"2,30961717"
11/04/2009 20.00,"2,36130938","39,07204056","2,50591546"
11/04/2009 21.00,"1,98649742",,"4,07284702"
11/04/2009 22.00,"1,10951105","50,30524063","6,42142851"
11/04/2009 23.00,"0,66457542",,"7,1226734"
12/04/2009 0.00,"0,50405822","46,88644028","6,21750476"
12/04/2009 1.00,,,"4,61014033"
12/04/2009 2.00,"0,78580998","39,56044006","3,04070491"
12/04/2009 3.00,"0,5457326",,
12/04/2009 4.00,"0,4060025","42,00244141","7,27174628"
12/04/2009 5.00,"0,45828421",,"2,34941645"
12/04/2009 6.00,"0,52775665","43,9560318","1,7945087"
12/04/2009 7.00,"0,57619153",,"1,42621843"
12/04/2009 8.00,"0,67490431","47,37483978","1,42331184"
12/04/2009 9.00,"0,75210886",,"1,37557895"
12/04/2009 10.00,"0,75254107","43,9560318","1,4469337"
12/04/2009 11.00,"0,97972073",,"1,84588449"
12/04/2009 12.00,"1,22059846","45,42124176","1,8072151"
12/04/2009 13.00,"1,09346784",,"2,43587365"
12/04/2009 14.00,"0,45212136","48,35165024","2,81222772"
12/04/2009 15.00,"0,3716583",,"2,77233285"
12/04/2009 16.00,"0,33476392","46,39804077","2,64772085"
12/04/2009 17.00,"0,39685725",,"1,7324656"
12/04/2009 18.00,"0,54223877","39,07204056","1,07853969"
12/04/2009 19.00,"0,73110973",,"1,15192437"
12/04/2009 20.00,"0,81718576","34,67642975","0,87036589"
12/04/2009 21.00,"0,80910066",,"1,38854163"
12/04/2009 22.00,"0,79504843","34,67642975","1,61218094"
12/04/2009 23.00,"0,651355",,"1,79279201"
13/04/2009 0.00,"0,42260492","31,25761986","2,15120213"
13/04/2009 1.00,,,"2,17216352"
13/04/2009 2.00,"0,22182649","21,97801971","1,68068505"
13/04/2009 3.00,"0,21014387",,
13/04/2009 4.00,"0,19908802","27,8388195","6,16216775"
13/04/2009 5.00,"0,19238344",,"1,25542853"
13/04/2009 6.00,"0,23468809","19,53602028","0,47271889"
13/04/2009 7.00,"0,22159232",,"0,55540404"
13/04/2009 8.00,"0,29471238","19,53602028","0,47337689"
13/04/2009 9.00,"0,5442181",,"0,61714916"
13/04/2009 10.00,"0,62353247","25,39682007","0,32908493"
13/04/2009 11.00,"0,78372812",,"0,38554775"
13/04/2009 12.00,"0,77616145","31,74603081","0,75649545"
13/04/2009 13.00,"0,77251616",,"1,20226892"
13/04/2009 14.00,"0,40147065","22,46640968","1,70688602"
13/04/2009 15.00,"0,2810679",,"1,55417533"
13/04/2009 16.00,"0,30282777","23,44322014","1,72384856"
13/04/2009 17.00,"0,41938719",,"1,13838912"
13/04/2009 18.00,"0,55833324","15,62880993","0,79149957"
13/04/2009 19.00,"0,53712325",,"0,3784674"
13/04/2009 20.00,"0,46070974","19,04759979","0,85071847"
13/04/2009 21.00,"0,31015795",,"0,96257016"
13/04/2009 22.00,"0,26589611","29,30401993","0,87299992"
