,Foggia,,
,Manfredonia - Capitaneria di Porto,,
Parm,SO2,NO2,PM10



25/01/2009 13.00,"1,52251612","18,78669825",
25/01/2009 14.00,"1,65797035","22,22734416",
25/01/2009 15.00,"1,25160563","11,60686292",
25/01/2009 16.00,"1,30398113","13,72499564",
25/01/2009 17.00,"1,21909621","9,0513602",
25/01/2009 18.00,"1,20826007","18,44016163",
25/01/2009 19.00,"1,14504742","16,67376234",
25/01/2009 20.00,"1,24257467","17,1098513",
25/01/2009 21.00,"1,28411505","25,23970016",
25/01/2009 22.00,"1,35274526","21,71988024",
25/01/2009 23.00,"1,27689028","16,65818719",
26/01/2009 0.00,"1,35093907","12,49979751",
26/01/2009 1.00,,"10,01048823",
26/01/2009 2.00,"1,44124257","6,50104091",
26/01/2009 3.00,"1,52612749","4,89557275",
26/01/2009 4.00,"1,32204203","3,95072354",
26/01/2009 5.00,"1,45749728","3,9014035",
26/01/2009 6.00,"1,29675738","5,67559418",
26/01/2009 7.00,"1,53877083","14,39858559",
26/01/2009 8.00,"1,77717089","24,26240048",
26/01/2009 9.00,"3,23828055","42,42093216",
26/01/2009 10.00,"3,22744442","39,87971208",
26/01/2009 11.00,"1,76633475","17,78214683",
26/01/2009 12.00,"1,59656491","11,55884113",
26/01/2009 13.00,"1,61823718","10,94884621",
26/01/2009 14.00,"1,84038354","24,59466784",
26/01/2009 15.00,"1,6688075","11,14222398",
26/01/2009 16.00,"1,63087951","17,25779804",
26/01/2009 17.00,"1,73743772","32,34815288",
26/01/2009 18.00,"1,91623852","26,97367384",
26/01/2009 19.00,"2,00473583","37,74341536",
26/01/2009 20.00,"1,76272237","27,85491464",
26/01/2009 21.00,"1,80968031","28,84129632",
26/01/2009 22.00,"1,83496598","30,09245176",
26/01/2009 23.00,"1,79523179","22,15336888",
27/01/2009 0.00,"1,84760831","24,89446944",
27/01/2009 1.00,"1,73563152","31,39031736",
27/01/2009 2.00,"1,77355952","22,87757712",
27/01/2009 3.00,"1,75730481","13,06827144",
27/01/2009 4.00,"1,6706137","11,51212332",
27/01/2009 5.00,"1,66158274","7,30182858",
27/01/2009 6.00,"1,55321935","12,36482752",
27/01/2009 7.00,"1,54057601","25,0670848",
27/01/2009 8.00,"2,14380346","46,7000264",
27/01/2009 9.00,"2,05891853","48,84152376",
27/01/2009 10.00,"1,82051746","41,08153792",
27/01/2009 11.00,"1,83496598","40,80378168",
27/01/2009 12.00,"1,74646868","32,32738856",
27/01/2009 13.00,"1,28592124","21,35518536",
27/01/2009 14.00,"1,03126546","15,50307342",
27/01/2009 15.00,"1,17033207","19,45119664",
27/01/2009 16.00,"1,37441855","12,43750646",
27/01/2009 17.00,"1,42498786","15,81067025",
27/01/2009 18.00,"1,94332937","32,73491224",
27/01/2009 19.00,"3,02697032","50,70526488",
27/01/2009 20.00,"2,64047168","47,62541528",
27/01/2009 21.00,"2,53571966","50,0277668",
27/01/2009 22.00,"3,91736196","55,30102456",
27/01/2009 23.00,"3,24008674","47,58386752",
28/01/2009 0.00,"2,2792587","40,24570712",
28/01/2009 1.00,,"31,94841104",
28/01/2009 2.00,"1,48458812",,
28/01/2009 3.00,"1,51167897","13,74187095",
28/01/2009 4.00,"1,7031221","9,02150814",
28/01/2009 5.00,"1,58753395","8,74895637",
28/01/2009 6.00,"1,65977654","14,02220648",
28/01/2009 7.00,"1,8494145","23,27083728",
28/01/2009 8.00,"2,59531993","33,66938312",
28/01/2009 9.00,"2,9619525","43,36448504",
28/01/2009 10.00,"2,37317357","38,6480208",
28/01/2009 11.00,"1,9198509","36,34170904",
28/01/2009 12.00,"1,51890374","31,1748732",
28/01/2009 13.00,"1,2913388","21,76270904",
28/01/2009 14.00,"1,14324123","20,73609888",
28/01/2009 15.00,"1,35816384","20,64394048",
28/01/2009 16.00,"1,50987278","10,34533106",
28/01/2009 17.00,"1,40692695","12,34795221",
28/01/2009 18.00,"1,37622372","29,93670024",
28/01/2009 19.00,"1,89637142","33,66550176",
28/01/2009 20.00,"2,22507599","43,31777488",
28/01/2009 21.00,"2,0625299","40,60001984",
28/01/2009 22.00,"1,73201914","35,21515864",
28/01/2009 23.00,"1,43040643","25,27474712",
29/01/2009 0.00,"1,26605415","16,98264786",
29/01/2009 1.00,"1,26966653","10,94105481",
29/01/2009 2.00,"1,2010353","8,21942414",
29/01/2009 3.00,"1,30217494","6,90467941",
29/01/2009 4.00,"1,19381155","6,37904193",
29/01/2009 5.00,"1,22270859","6,01823414",
29/01/2009 6.00,"1,13421128","6,2531482",
29/01/2009 7.00,"1,31481828","9,11755173",
29/01/2009 8.00,"1,39789701","15,51994874",
29/01/2009 9.00,"1,71937681","22,97881752",
29/01/2009 10.00,"1,54780078","23,24487232",
29/01/2009 11.00,"1,45569109","20,73868008",
29/01/2009 12.00,"1,6507466","21,08781128",
29/01/2009 13.00,"1,7229892","25,21633552",
29/01/2009 14.00,"1,57127924","18,9255649",
29/01/2009 15.00,"1,63087951","20,4933896",
29/01/2009 16.00,"1,63810427","18,04041979",
29/01/2009 17.00,"1,37441855","19,40188616",
29/01/2009 18.00,"1,46110966","21,63940416",
29/01/2009 19.00,"1,60920724","27,49540128",
29/01/2009 20.00,"1,63087951","24,5466384",
29/01/2009 21.00,"1,62004337","24,97104504",
29/01/2009 22.00,"1,92346329","27,5161656",
29/01/2009 23.00,"1,75730481","26,07943144",
30/01/2009 0.00,"1,95055413","15,98589166",
30/01/2009 1.00,,"11,8249074",
30/01/2009 2.00,"1,50084284","9,76259361",
30/01/2009 3.00,"1,37622372","7,96244561",
30/01/2009 4.00,"1,60378866","6,28429659",
30/01/2009 5.00,"1,68144983","6,45561753",
30/01/2009 6.00,"1,70492829","7,52636047",
30/01/2009 7.00,"1,79884418","12,21815991",
30/01/2009 8.00,"1,67783745","17,17733917",
30/01/2009 9.00,"1,71937681","20,37268504",
30/01/2009 10.00,"2,35330749","28,23389216",
30/01/2009 11.00,"2,14199726","27,58884072",
30/01/2009 12.00,"2,16908811","27,403262",
30/01/2009 13.00,"2,15644578","27,49540128",
30/01/2009 14.00,"2,15102721","29,82377752",
30/01/2009 15.00,"1,77355952","23,3006836",
30/01/2009 16.00,"1,58753395","16,07544401",
30/01/2009 17.00,"1,80787412","17,81718806",
30/01/2009 18.00,"1,58572776","23,2916016",
30/01/2009 19.00,"1,90720858","34,20541232",
30/01/2009 20.00,"2,11490642","42,54941856",
30/01/2009 21.00,"2,25216684","37,75507856",
30/01/2009 22.00,"1,97042021","35,11391824",
30/01/2009 23.00,"1,93610561","27,17483536",
31/01/2009 0.00,"1,7229892","15,53941863",
31/01/2009 1.00,"1,60920724","12,74769596",
31/01/2009 2.00,"1,51529135","9,24993478",
31/01/2009 3.00,"1,51890374","6,48546767",
31/01/2009 4.00,"1,4900067","5,56268102",
31/01/2009 5.00,"1,26424796","5,68597826",
31/01/2009 6.00,"1,31662346","6,68014942",
31/01/2009 7.00,"1,41053934","9,64968045",
31/01/2009 8.00,"1,61823718","14,32331398",
31/01/2009 9.00,"1,70131693","21,57451088",
31/01/2009 10.00,"1,52070993","22,89315992",
31/01/2009 11.00,"1,65668486","18,95068858",
31/01/2009 12.00,"1,71757062","19,38110272",
31/01/2009 13.00,"1,76452856","24,70759056",
31/01/2009 14.00,"1,44846734","22,2779548",
31/01/2009 15.00,"1,45569109","24,31563056",
31/01/2009 16.00,"1,10712044","14,0027385",
31/01/2009 17.00,"1,36538759","14,68671252",
31/01/2009 18.00,"1,37261236","21,26042664",
31/01/2009 19.00,"1,71215306","33,83161632",
31/01/2009 20.00,"1,74646868","38,87384712",
31/01/2009 21.00,"1,64532803","37,7511972",
31/01/2009 22.00,"2,08781557","43,83043944",
31/01/2009 23.00,"2,0101544","31,03860496",
01/02/2009 0.00,"2,40568299","39,68503224",
01/02/2009 1.00,,"36,63242864",
01/02/2009 2.00,"1,98848111",,
01/02/2009 3.00,"1,59837008","20,98268952",
01/02/2009 4.00,"1,76633475","19,56151904",
01/02/2009 5.00,"1,72479539","20,65692296",
01/02/2009 6.00,"1,78078327","9,69770033",
01/02/2009 7.00,"1,58934014","14,27399202",
01/02/2009 8.00,"1,73382533","9,24085087",
01/02/2009 9.00,"1,58211639","10,90731566",
01/02/2009 10.00,"1,7031221","9,80802082",
01/02/2009 11.00,"1,77536571","15,01508131",
01/02/2009 12.00,"1,48458812","12,44010105",
01/02/2009 13.00,"1,28592124","10,46604135",
01/02/2009 14.00,"1,5423822","9,88589084",
01/02/2009 15.00,"1,56947305","7,26808369",
01/02/2009 16.00,"1,67603126","6,29987174",
01/02/2009 17.00,"1,73021396","7,55621062",
01/02/2009 18.00,"1,61281962","6,94491362",
01/02/2009 19.00,"1,76452856","9,11495714",
01/02/2009 20.00,"1,78439566","20,45446128",
01/02/2009 21.00,"1,99389969","20,93335992",
01/02/2009 22.00,"1,94513556","6,43744588",
01/02/2009 23.00,"2,04085763","13,60948407",
02/02/2009 0.00,"1,9198509","10,94365895",
02/02/2009 1.00,"1,76272237","9,10197658",
02/02/2009 2.00,"1,74827385","12,69059217",
02/02/2009 3.00,"1,3617752","5,53282897",
02/02/2009 4.00,"1,30036976","6,2505517",
02/02/2009 5.00,"1,3292668","7,42642406",
02/02/2009 6.00,"1,65616518","7,29144642",
02/02/2009 7.00,"1,78981423","20,84122064",
02/02/2009 8.00,"2,98904334","40,40664016",
02/02/2009 9.00,"2,22146361","38,95562336",
02/02/2009 10.00,"1,9722264","34,9711492",
02/02/2009 11.00,"1,81329269","32,69728408",
02/02/2009 12.00,"1,7031221","25,73548176",
02/02/2009 13.00,"1,63629808","33,5045496",
02/02/2009 14.00,"1,81871127","28,03663112",
02/02/2009 15.00,"1,58211639","23,4784996",
02/02/2009 16.00,"1,3816423","18,20135857",
02/02/2009 17.00,"1,30578732","18,65171678",
02/02/2009 18.00,"1,52973987","14,82428666",
02/02/2009 19.00,"1,47555818","18,90090583",
02/02/2009 20.00,"1,48458812","19,35773808",
02/02/2009 21.00,"1,14504742","21,61994",
02/02/2009 22.00,"1,40150939","21,74712624",
02/02/2009 23.00,"1,42318166","11,46539213",
03/02/2009 0.00,"1,3635814","9,39010542",
03/02/2009 1.00,,"6,92284914",
03/02/2009 2.00,"1,38706088","5,96112653",
03/02/2009 3.00,"1,3617752","6,24016954",
03/02/2009 4.00,"1,40692695","5,86508486",
03/02/2009 5.00,"1,33829674","6,09999891",
03/02/2009 6.00,"1,20464769","5,21744648",
03/02/2009 7.00,"1,2209024","9,96636118",
03/02/2009 8.00,"1,57127924","8,70223282",
03/02/2009 9.00,"1,35816384","25,02685632",
03/02/2009 10.00,"1,46110966","20,17282368",
03/02/2009 11.00,"1,3635814","25,60051368",
03/02/2009 12.00,"1,45930347","24,92431576",
03/02/2009 13.00,"1,57308543","25,407134",
03/02/2009 14.00,"1,62907331","23,25915496",
03/02/2009 15.00,"1,38344849","25,33185856",
03/02/2009 16.00,"1,15407736","20,3558212",
03/02/2009 17.00,"1,49903664","25,67708928",
03/02/2009 18.00,"1,39428463","22,64006848",
03/02/2009 19.00,"1,31662346","19,11764824",
03/02/2009 20.00,"1,28592124","21,62254032",
03/02/2009 21.00,"1,68325602","37,48642344",
03/02/2009 22.00,"3,07754065","48,17310768",
03/02/2009 23.00,"3,06128594","43,59033048",
04/02/2009 0.00,"1,67964364","28,7167104",
04/02/2009 1.00,"1,19922911","19,2902636",
04/02/2009 2.00,"1,39789701","22,01059984",
04/02/2009 3.00,"1,38886707","10,23242363",
04/02/2009 4.00,"1,34371532","12,60881975",
04/02/2009 5.00,"1,13601748","12,67371494",
04/02/2009 6.00,"1,22812615","10,63735464",
04/02/2009 7.00,"1,27869647","15,27206176",
04/02/2009 8.00,"1,7031221","25,5356204",
04/02/2009 9.00,"2,5646167","34,45200296",
04/02/2009 10.00,"2,24855547","28,55837768",
04/02/2009 11.00,"1,76994714","26,25722832",
04/02/2009 12.00,"1,49723045","18,94503288",
04/02/2009 13.00,"1,28953261","20,46094296",
04/02/2009 14.00,"1,05655011","22,73610824",
04/02/2009 15.00,"0,72965174","16,72307474",
04/02/2009 16.00,"0,73687549","17,18901575",
04/02/2009 17.00,"1,00056223","21,25652616",
04/02/2009 18.00,"0,83620994","20,74258056",
04/02/2009 19.00,"1,05293773","28,25855696",
04/02/2009 20.00,"1,03307165","29,79913184",
04/02/2009 21.00,"0,9517981","27,10086008",
04/02/2009 22.00,"1,07641721","29,01391168",
04/02/2009 23.00,"1,02945927","22,75817272",
05/02/2009 0.00,"0,89400402","19,47326112",
05/02/2009 1.00,,"22,00929968",
05/02/2009 2.00,"1,2010353",,
05/02/2009 3.00,"0,93012481","8,94493446",
05/02/2009 4.00,"0,89581021","6,68923334",
05/02/2009 5.00,"0,91206492","6,31674323",
05/02/2009 6.00,"1,33829674","8,37387168",
05/02/2009 7.00,"1,43943638","14,49852392",
05/02/2009 8.00,"1,97583879","35,7550692",
05/02/2009 9.00,"2,43819241","50,58844168",
05/02/2009 10.00,"2,16366953","43,13995888",
05/02/2009 11.00,"1,54057601","28,88412512",
05/02/2009 12.00,"1,41053934","16,43884446",
05/02/2009 13.00,"1,83315979","18,56216444",
05/02/2009 14.00,"1,47917057","19,1799412",
05/02/2009 15.00,"1,5604431","17,89764693",
05/02/2009 16.00,"1,63810427","14,6023589",
05/02/2009 17.00,"1,44846734","17,80809458",
05/02/2009 18.00,"1,22993234","21,9171604",
05/02/2009 19.00,"1,54960697","42,48064392",
05/02/2009 20.00,"1,80968031","44,33270272",
05/02/2009 21.00,"2,15644578","46,03811112",
05/02/2009 22.00,"3,67173714","57,6203188",
05/02/2009 23.00,"2,55739295","46,47159976",
06/02/2009 0.00,"2,00834821","43,15942304",
06/02/2009 1.00,"2,09323313","45,03096512",
06/02/2009 2.00,"1,37622372","25,55768488",
06/02/2009 3.00,"1,38886707","21,87693192",
06/02/2009 4.00,"1,43943638","13,38105552",
06/02/2009 5.00,"1,33468436","10,62827073",
06/02/2009 6.00,"1,31662346","11,9936261",
06/02/2009 7.00,"1,34371532","16,28050983",
06/02/2009 8.00,"1,28050267","27,12292456",
06/02/2009 9.00,"1,40873315","24,204008",
06/02/2009 10.00,"1,45027251","30,5778512",
06/02/2009 11.00,"3,93361667","27,48631928",
06/02/2009 12.00,"2,46347707","20,40125032",
06/02/2009 13.00,"2,14922102","23,23319",
06/02/2009 14.00,"1,67783745","16,13384031",
06/02/2009 15.00,"2,0101544","14,36094978",
06/02/2009 16.00,"1,63991047","14,67373386",
06/02/2009 17.00,"1,68506222","21,31883824",
06/02/2009 18.00,"1,6507466","29,07102312",
06/02/2009 19.00,"1,94513556","32,55321488",
06/02/2009 20.00,"2,41651913","42,09256528",
06/02/2009 21.00,"2,81024254","50,26397528",
06/02/2009 22.00,"4,13770315","56,9558032",
06/02/2009 23.00,"2,3316342","44,3391844",
07/02/2009 0.00,"1,68506222","27,25659248",
07/02/2009 1.00,,"22,99310016",
07/02/2009 2.00,"1,5803102","16,59588467",
07/02/2009 3.00,"1,46472205","13,24607597",
07/02/2009 4.00,"1,37261236","12,09486842",
07/02/2009 5.00,"1,43401882","16,06895277",
07/02/2009 6.00,"1,60378866","24,16247936",
07/02/2009 7.00,"1,55683072","31,18785568",
07/02/2009 8.00,"2,2792587","42,63897664",
07/02/2009 9.00,"1,55321935","26,48697424",
07/02/2009 10.00,"1,62004337","24,45319896",
07/02/2009 11.00,"1,39428463","22,82696648",
07/02/2009 12.00,"1,60017628","22,12352256",
07/02/2009 13.00,"2,06794848","12,92680256",
07/02/2009 14.00,"2,33885897","20,71143408",
07/02/2009 15.00,"1,83857735","30,95294736",
07/02/2009 16.00,"1,53696464","20,26626312",
07/02/2009 17.00,"1,68686841","28,24557448",
07/02/2009 18.00,"1,50626141","28,62195168",
07/02/2009 19.00,"1,6146248","18,91907366",
07/02/2009 20.00,"1,58572776","20,92299688",
07/02/2009 21.00,"1,76091719","34,1599832",
07/02/2009 22.00,"1,73021396","29,21119184",
07/02/2009 23.00,"1,75008004","20,51285376",
08/02/2009 0.00,"1,58934014","18,79447818",
08/02/2009 1.00,"1,5622493","15,83922406",
08/02/2009 2.00,"1,36719378","16,65299038",
08/02/2009 3.00,"1,47555818","15,63286763",
08/02/2009 4.00,"1,28411505","9,77297768",
08/02/2009 5.00,"1,4900067","12,24671181",
08/02/2009 6.00,"1,48820051","9,90795532",
08/02/2009 7.00,"1,47736437","15,52774014",
08/02/2009 8.00,"1,83677116","18,88143785",
08/02/2009 9.00,"1,86747439","21,29677376",
08/02/2009 10.00,"1,76272237","22,13000424",
08/02/2009 11.00,"1,66338893","21,42526016",
08/02/2009 12.00,"1,67964364","26,08203176",
08/02/2009 13.00,"1,44485495","18,30907682",
08/02/2009 14.00,"1,35274526","19,3084276",
08/02/2009 15.00,"1,17033207","9,13831796",
08/02/2009 16.00,"1,36538759","6,97995676",
08/02/2009 17.00,"1,41415172","9,78725458",
08/02/2009 18.00,"1,30578732","13,00596892",
08/02/2009 19.00,"1,50084284","22,52714576",
08/02/2009 20.00,"1,721183","27,90424424",
08/02/2009 21.00,"2,18895521","34,54804272",
08/02/2009 22.00,"1,94874794","29,9470824",
08/02/2009 23.00,"1,63629808","19,7587992",
09/02/2009 0.00,"1,56586168","14,28567817",
09/02/2009 1.00,,"9,13831796",
09/02/2009 2.00,"1,51890374",,
09/02/2009 3.00,"1,56586168","5,60810632",
09/02/2009 4.00,"1,43943638","4,7969365",
09/02/2009 5.00,"1,50626141","3,87544618",
09/02/2009 6.00,"1,38886707","5,46923394",
09/02/2009 7.00,"1,6146248","14,21947899",
09/02/2009 8.00,"1,94152317","27,47335592",
09/02/2009 9.00,"2,30815574","35,40853832",
09/02/2009 10.00,"2,16547573","35,15284656",
09/02/2009 11.00,"1,76994714","23,57453936",
09/02/2009 12.00,"1,68686841","20,220834",
09/02/2009 13.00,"1,8313536","17,97682476",
09/02/2009 14.00,"1,69409216","16,67246027",
09/02/2009 15.00,"1,70492829","15,86258678",
09/02/2009 16.00,"1,89276006","13,13316854",
09/02/2009 17.00,"1,8114865","15,1825075",
09/02/2009 18.00,"1,72660158","19,89116696",
09/02/2009 19.00,"2,03905144","28,60378768",
09/02/2009 20.00,"1,68325602","36,28199728",
09/02/2009 21.00,"1,84038354","23,15013272",
09/02/2009 22.00,"2,00292963","34,30145208",
09/02/2009 23.00,"1,38344849","19,37722136",
10/02/2009 0.00,"1,77897708","19,82757384",
10/02/2009 1.00,"1,33287817","13,41350407",
10/02/2009 2.00,"1,25521801","7,72104031",
10/02/2009 3.00,"1,47013961","6,69702091",
10/02/2009 4.00,"1,4601608","6,3828927",
10/02/2009 5.00,"1,34913288","5,52114856",
10/02/2009 6.00,"1,32204203","9,8106154",
10/02/2009 7.00,"1,7410501","23,77181952",
10/02/2009 8.00,"2,9240245","38,65840296",
10/02/2009 9.00,"4,21716949","50,3094044",
10/02/2009 10.00,"2,73799994","45,386578",
10/02/2009 11.00,"2,27384013","46,04849328",
10/02/2009 12.00,"1,83857735","34,51689624",
10/02/2009 13.00,"1,54599458","25,21245416",
10/02/2009 14.00,"1,34552151","18,22991046",
10/02/2009 15.00,"1,33287817","21,64848616",
10/02/2009 16.00,"1,37622372","10,63345798",
10/02/2009 17.00,"1,09447709","17,91582431",
10/02/2009 18.00,"1,4900067","33,84849928",
10/02/2009 19.00,"1,759111","42,84663896",
10/02/2009 20.00,"1,49181289","36,49225992",
10/02/2009 21.00,"1,53335226","35,94974904",
10/02/2009 22.00,"1,25882938","23,73029088",
10/02/2009 23.00,"1,01681694","20,38826784",
11/02/2009 0.00,"1,31662346","22,78543784",
11/02/2009 1.00,,"10,72561638",
11/02/2009 2.00,"1,10350805","7,53155155",
11/02/2009 3.00,"0,81453666","5,3744886",
11/02/2009 4.00,"1,11073181","4,06234036",
11/02/2009 5.00,"1,05474392","4,47116994",
11/02/2009 6.00,"1,150466","5,21225349",
11/02/2009 7.00,"1,38706088","14,66984868",
11/02/2009 8.00,"1,80245656","35,42800248",
11/02/2009 9.00,"1,34552151","21,49015344",
11/02/2009 10.00,"1,48097574","29,69531024",
11/02/2009 11.00,"1,26244176","23,49796376",
11/02/2009 12.00,"1,18478059","21,26302696",
11/02/2009 13.00,"0,82537279","16,33890422",
11/02/2009 14.00,"0,97166519","20,97488856",
11/02/2009 15.00,"0,99333746","21,12805888",
11/02/2009 16.00,"1,1829744","18,96709545",
11/02/2009 17.00,"1,112538","13,97937386",
11/02/2009 18.00,"1,01501075","17,99888924",
11/02/2009 19.00,"1,29314499","28,64661648",
11/02/2009 20.00,"1,26424796","28,86726128",
11/02/2009 21.00,"1,46110966","28,72709256",
11/02/2009 22.00,"1,28411505","18,73218522",
11/02/2009 23.00,"1,0041736","12,69318484",
12/02/2009 0.00,"1,26605415","13,52511898",
12/02/2009 1.00,"1,26063557","9,96895577",
12/02/2009 2.00,"1,1829744","8,65810578",
12/02/2009 3.00,"1,12879271","6,7878715",
12/02/2009 4.00,"1,2389633","5,40823349",
12/02/2009 5.00,"1,55863691","7,64187204",
12/02/2009 6.00,"1,40512178","10,05591353",
12/02/2009 7.00,"1,09628329","12,2739731",
12/02/2009 8.00,"1,34190913","24,23515448",
12/02/2009 9.00,"1,80787412","31,1320444",
12/02/2009 10.00,"1,84038354","32,37411784",
12/02/2009 11.00,"1,78258946","24,0781028",
12/02/2009 12.00,"1,58753395","23,5213284",
12/02/2009 13.00,"1,59656491","22,40125968",
12/02/2009 14.00,"1,11615038","21,63682296",
12/02/2009 15.00,"1,65255279","16,05726662",
12/02/2009 16.00,"1,46833341","12,29863026",
12/02/2009 17.00,"1,49181289","13,52382838",
12/02/2009 18.00,"1,58392157","18,51673532",
12/02/2009 19.00,"1,88553529","31,76151304",
12/02/2009 20.00,"1,89456625","26,38443368",
12/02/2009 21.00,"2,03363286","30,5012756",
12/02/2009 22.00,"1,94513556","25,62775968",
12/02/2009 23.00,"2,0101544","25,40323352",
13/02/2009 0.00,"1,90720858","15,04752795",
13/02/2009 1.00,,"10,19348575",
13/02/2009 2.00,"1,68144983",,
13/02/2009 3.00,"1,69589835","4,93321238",
13/02/2009 4.00,"1,59475872","6,90467941",
13/02/2009 5.00,"1,50084284","6,02472347",
13/02/2009 6.00,"1,25160563","5,91051015",
13/02/2009 7.00,"1,76091719","8,83591413",
13/02/2009 8.00,"2,12935494","25,14886104",
13/02/2009 9.00,"1,9216571","31,00615832",
13/02/2009 10.00,"1,721183","28,51813008",
13/02/2009 11.00,"1,58211639","17,62120806",
13/02/2009 12.00,"1,81690508","11,78857366",
13/02/2009 13.00,"2,11671261","21,99113568",
13/02/2009 14.00,"2,10587546","26,70369944",
13/02/2009 15.00,"1,80787412","22,62190448",
13/02/2009 16.00,"1,71215306","15,34992605",
13/02/2009 17.00,"1,96319646","16,6101654",
13/02/2009 18.00,"2,04627519","18,23380712",
13/02/2009 19.00,"2,08962075","31,02692264",
13/02/2009 20.00,"2,03905144","32,68950224",
13/02/2009 21.00,"1,92707465","33,97828584",
13/02/2009 22.00,"2,04266281","32,37669904",
13/02/2009 23.00,"2,24494309","24,9814272",
14/02/2009 0.00,"2,10587546","20,18838736",
14/02/2009 1.00,"1,9722264","12,8645096",
14/02/2009 2.00,"2,09142694","10,79180409",
14/02/2009 3.00,"2,04988757","6,72557472",
14/02/2009 4.00,"1,89998381","6,09480783",
14/02/2009 5.00,"1,71757062","5,79370225",
14/02/2009 6.00,"2,05891853","7,1344043",
14/02/2009 7.00,"1,93610561","17,17214044",
14/02/2009 8.00,"2,06614229","25,40843416",
14/02/2009 9.00,"2,23049457","24,09888624",
14/02/2009 10.00,"2,21785224","25,76144672",
14/02/2009 11.00,"2,55919914","30,23652096",
14/02/2009 12.00,"2,26661638","27,05933144",
14/02/2009 13.00,"2,24855547","25,7653472",
14/02/2009 14.00,"2,34969511","27,18521752",
14/02/2009 15.00,"2,26300399","17,20589298",
14/02/2009 16.00,"2,57364766","11,6535922",
