,Comune Bari,,,,
,Via M.L.King,,,,
Parm,SO2,NO2,CO,PM10,BENZENE



16/01/2009 4.00,"0,60180467","48,55468552","0,33216597","54,21244049","2,47590277"
16/01/2009 5.00,"1,15376921","52,67412776","0,31598179",,"1,85291501"
16/01/2009 6.00,"3,59543264","64,52370952",,"40,04883957","1,82324912"
16/01/2009 7.00,"3,87964346","65,38288584","1,0662348",,"3,13001582"
16/01/2009 8.00,"6,92840301","84,11897536","1,10908699","38,0952301","3,18043257"
16/01/2009 9.00,"10,19332998","86,42400608","1,41819178",,"3,49233122"
16/01/2009 10.00,"7,10387619","55,3607172","0,70502072","42,49084091","5,59927249"
16/01/2009 11.00,,"38,35600104","0,45073151",,"3,64098611"
16/01/2009 12.00,,"34,77906968","0,38977638","42,49084091","0,95985172"
16/01/2009 13.00,,"20,98787104","0,30266234",,
16/01/2009 14.00,,"24,26111944","0,4558214","42,49084091",
16/01/2009 15.00,,,"0,19818398",,
16/01/2009 16.00,,"5,30829707","0,14264144","42,49084091",
16/01/2009 17.00,,"9,76648835","0,12959227",,"1,18372596"
16/01/2009 18.00,"1,42153616","39,62402032",,"42,49084091","13,25684925"
16/01/2009 19.00,"4,41534516","60,92859504","0,72212642",,"15,53141043"
16/01/2009 20.00,"5,31730111","64,32772952","0,90278646","22,95482063","2,68437659"
16/01/2009 21.00,"2,59643151","63,61258416","0,93544957",,"2,85313248"
16/01/2009 22.00,"2,46669791","52,81429648","0,83923455","28,32722092","2,65681792"
16/01/2009 23.00,"2,16663511","34,96984904","0,59095674",,"2,03690964"
17/01/2009 0.00,"2,98916132","27,22804632","0,53740868","26,37360954","1,66729929"
17/01/2009 1.00,"3,11801216","24,5466384","0,50852483",,"1,4987051"
17/01/2009 2.00,,"20,95932488","0,51531911","23,93161964","1,36496452"
17/01/2009 3.00,"0,28953685","15,29931158","0,49620263",,"1,27839748"
17/01/2009 4.00,"0,21208518","10,56857235","0,49454367","14,65200996","1,15373565"
17/01/2009 5.00,"0,04120376","19,84055632","0,50931587",,"1,09602395"
17/01/2009 6.00,"0,32485116","29,53047672",,"14,65200996","1,18794041"
17/01/2009 7.00,"0,30822931","31,3345252","0,54449421",,"1,52885712"
17/01/2009 8.00,"0,191615","46,52611088","0,63836408","23,93161964","1,67491866"
17/01/2009 9.00,"1,53613274","57,49701392","0,82742727",,"2,28445151"
17/01/2009 10.00,"1,76376174","45,47093544","0,62497124","30,28083038","3,66043928"
17/01/2009 11.00,"0,31904714","30,44676448","0,56189698",,"3,12353142"
17/01/2009 12.00,"0,70682822","24,54793856","0,48878507","26,86202049","2,23419747"
17/01/2009 13.00,"1,70328177","20,97878904","0,43444481",,"1,80103988"
17/01/2009 14.00,"2,73994953","21,31623792","0,45243241","14,65200996","1,49546291"
17/01/2009 15.00,"1,59305423","15,63286763","0,35965764",,"1,42640454"
17/01/2009 16.00,"1,18713596","13,23569954","0,28364721","24,90842056","1,12666311"
17/01/2009 17.00,"0,57767431","36,37155536","0,4370381",,"1,10445386"
17/01/2009 18.00,"3,55616017","101,21064928","1,2092933","32,72283173","1,89425301"
17/01/2009 19.00,"6,50956784","127,2563148","1,7247825",,"5,79380425"
17/01/2009 20.00,"4,16328883","94,65638976","1,06706777","55,18925095","7,93203251"
17/01/2009 21.00,"1,42596316","76,22400232","0,77416697",,"3,88090861"
17/01/2009 22.00,"1,84500377","66,6638876","0,67075691","54,70085144","3,77877944"
17/01/2009 23.00,"1,2028537","60,74947888","0,61402956",,"3,05901193"
18/01/2009 0.00,"2,94728329","73,52574968","0,64432073","57,63124084","2,71728467"
18/01/2009 1.00,"2,25617179","59,37633784","0,52140507",,"2,63639147"
18/01/2009 2.00,,"52,7000736","0,48685001","43,9560318","2,42516261"
18/01/2009 3.00,"0,030929","29,60963352","0,31874633",,"1,92229781"
18/01/2009 4.00,"0,02483006","15,06310119","0,27708011","33,21123123","1,40306032"
18/01/2009 5.00,"0,0069695","8,5166369","0,2277144",,"1,15487062"
18/01/2009 6.00,"1,08685773","26,24944648",,"20,51280975","1,22441512"
18/01/2009 7.00,"0,12545712","14,84246404","0,32181028",,"2,12201728"
18/01/2009 8.00,"0,15638612","18,16501527","0,32986393","24,42000961","1,14530574"
18/01/2009 9.00,"0,31756435","20,90611392","0,39911852",,"1,33189371"
18/01/2009 10.00,"0,8956241","20,21693352","0,52120003","23,93161964","2,23063085"
18/01/2009 11.00,"1,72982445","19,51869024","0,5245063",,"2,86512901"
18/01/2009 12.00,"1,95939288","15,37329069","0,46575069","29,30401993","2,31995294"
18/01/2009 13.00,"2,6851251","18,42328823","0,44537484",,"1,84951112"
18/01/2009 14.00,"3,01183533","25,37858784","0,49778004","18,07081032","1,57781448"
18/01/2009 15.00,"2,87853714","14,0105299","0,45837042",,"1,5996993"
18/01/2009 16.00,"2,90641718","21,37594968","0,47882199","19,53602028","1,56630509"
18/01/2009 17.00,"2,71910307","29,37084384","0,52186059",,"1,42218907"
18/01/2009 18.00,"2,96304679","45,20616168","0,59465095","21,48962021","1,90349348"
18/01/2009 19.00,"3,08763234","40,19507736","0,52252231",,"2,02896585"
18/01/2009 20.00,"2,59800278","37,34625472","0,48867556","17,58241081","1,73797876"
18/01/2009 21.00,"2,69035248","44,86743176","0,46790128",,"1,65238499"
18/01/2009 22.00,"2,25038302","37,01658768","0,47774437","21,48962021","1,62401577"
18/01/2009 23.00,"2,47341722","22,75817272","0,39560604",,"1,38587709"
19/01/2009 0.00,"1,99337085","13,84959112","0,35387924","16,60560989","1,13606528"
19/01/2009 1.00,"2,71213357","15,11761231","0,35292277",,"1,08986398"
19/01/2009 2.00,,"11,65877946","0,41559162","19,53602028","1,18680544"
19/01/2009 3.00,"0,59775192","12,50240166","0,36058148",,"1,54993139"
19/01/2009 4.00,"0,23147225","8,46342402","0,32094352","23,93161964","1,11093826"
19/01/2009 5.00,"0,41363526","18,24938036","0,29945859",,"1,01610402"
19/01/2009 6.00,"1,53614291","44,72726304",,"22,46640968","1,06489968"
19/01/2009 7.00,"2,22025541","42,19250552","0,579125",,"2,33146335"
19/01/2009 8.00,"2,5416203","75,3129152","0,75120948","22,46640968","2,01859143"
19/01/2009 9.00,"7,6179758","104,06849656","1,75785569",,"3,45229091"
19/01/2009 10.00,"3,90892798","71,43618224","1,1624603","40,04883957","6,17314118"
19/01/2009 11.00,"3,31100012","46,44045328","0,65453894",,"4,09165135"
19/01/2009 12.00,"4,01834599","31,2579496","0,54467245","32,23442078","2,36161536"
19/01/2009 13.00,"3,32650835","29,35266072","0,53644522",,"2,1239628"
19/01/2009 14.00,"2,26011775","34,88161024","0,48693738","32,23442078","0,64065813"
19/01/2009 15.00,"0,11094046","40,47413376","0,28823265",,"1,33092146"
19/01/2009 16.00,"1,18706376","69,4439356","0,52234057","30,76922989","1,667461"
19/01/2009 17.00,"3,51346855","100,111364","1,10052308",,"2,50508254"
19/01/2009 18.00,"3,50743672","91,8880432","1,06835044","54,70085144","5,32692803"
19/01/2009 19.00,"0,5676833","69,56724048","0,58938049",,"4,15487417"
19/01/2009 20.00,"1,15116467","66,69115272","0,49703677","42,49084091","2,58289524"
19/01/2009 21.00,"0,88654839","62,60415712","0,44373336",,"2,25073185"
19/01/2009 22.00,"0,73758332","63,65023144","0,56283597","41,5140419","2,00675762"
19/01/2009 23.00,"0,12076265","62,1330212","0,54684634",,"2,34848488"
20/01/2009 0.00,"0,33991394","35,40075648","0,26689335","43,9560318","2,38609455"
20/01/2009 1.00,"0,35045413","25,97819104","0,21541433",,"1,08094794"
20/01/2009 2.00,,"14,6970985","0,15927647","31,25761986","1,06068422"
20/01/2009 3.00,"0,35978511","10,84890788","0,13945283",,"0,88187731"
20/01/2009 4.00,"0,33232916","9,50821157","0,12410163","25,88521957","0,8073068"
20/01/2009 5.00,"0,22113343","9,14480729","0,1220221",,"1,20398969"
20/01/2009 6.00,"0,45244601","31,18915584",,"17,58241081","1,2158235"
20/01/2009 7.00,"0,66160935","25,20985384","0,3324945",,"1,23803275"
20/01/2009 8.00,"1,39899435","49,08681424","0,47101416","18,07081032","0,8107107"
20/01/2009 9.00,"1,10824524","59,29716192","0,70974247",,"1,60391477"
20/01/2009 10.00,"1,09445167","42,54683736","0,52425233","29,7924099","2,77304983"
20/01/2009 11.00,"1,60917062","22,64655016","0,49242919",,"1,71236561"
20/01/2009 12.00,"2,02405679","16,23508071","0,46807021","31,25761986","1,35150961"
20/01/2009 13.00,"3,20706679","16,83599363","0,44640004",,"1,109966"
20/01/2009 14.00,"2,07934396","21,5161184","0,68333425","35,16482162","1,12504201"
20/01/2009 15.00,"1,6742454","21,7821732","0,46653008",,"1,13347193"
20/01/2009 16.00,"1,65082389","19,49012496","0,44867645","36,63003159","0,95385447"
20/01/2009 17.00,"1,64744135","39,0983924","0,62196205",,"1,04058321"
20/01/2009 18.00,"1,7653025","36,5480712","0,65790696","40,04883957","1,60910147"
20/01/2009 19.00,"1,87233463","34,5791892","0,60995439",,"1,3416203"
20/01/2009 20.00,"1,6725104","56,26274144","0,7155896","50,79365158","1,67929583"
20/01/2009 21.00,"1,44113883","38,46502328","0,58660663",,"1,96396023"
20/01/2009 22.00,"0,82027152","24,26630096","0,49643213","33,21123123","1,09456557"
20/01/2009 23.00,"0,83069475","18,31426408","0,44624277",,"0,99924521"
21/01/2009 0.00,"0,77127348","15,58744042","0,4153027","28,81562042","0,7709938"
21/01/2009 1.00,"1,88936531","8,66329686","0,39487675",,"0,78850247"
21/01/2009 2.00,,"2,97861685","0,36715325","15,14041042","0,62201551"
21/01/2009 3.00,"0,850272","1,80793558","0,37264739",,"0,57338257"
21/01/2009 4.00,"0,42934892","5,95982828","0,42459241","9,76801014","0,63790206"
21/01/2009 5.00,"0,38472602","7,81189282","0,42793712",,"0,76353716"
21/01/2009 6.00,"0,18861994","5,99227683",,"10,25640965","0,71701144"
21/01/2009 7.00,"0,11468912","10,45306078","0,31475621",,"0,66918905"
21/01/2009 8.00,"0,1801107","20,82045632","0,34105841","9,27960968","0,74165234"
21/01/2009 9.00,"0,24497801","36,23008648","0,45963095",,"0,8171951"
21/01/2009 10.00,"0,11395078","34,2703056","0,47766981","9,76801014","1,13947019"
21/01/2009 11.00,"0,0825682","22,15076856","0,41531202",,"1,00605301"
21/01/2009 12.00,,"25,2812288","0,41609373","22,95482063","0,90927428"
21/01/2009 13.00,"0,02196313","18,41550639","0,40157201",,"0,9097604"
21/01/2009 14.00,"0,18465567","36,24306896","0,5330842","32,72283173","0,9279169"
21/01/2009 15.00,"0,11011466","18,90480249","0,35988598",,"1,26931973"
21/01/2009 16.00,,"26,27931192","0,43181308","31,74603081","0,75559337"
21/01/2009 17.00,,"30,64404464","0,40754962",,"0,97525215"
21/01/2009 18.00,,"32,99838584","0,39358826","85,47006989","1,08192121"
21/01/2009 19.00,,"21,7055976","0,37457779",,"0,94072297"
21/01/2009 20.00,,"18,75424778","0,35600303",,"0,83308267"
21/01/2009 21.00,,"22,75947288","0,36690394",,"0,79531027"
21/01/2009 22.00,,"14,50241866","0,32253841",,"0,77164265"
21/01/2009 23.00,,"8,86576427","0,30924343",,"0,64195481"
22/01/2009 0.00,,"12,72173674","0,31892924",,"0,58845857"
22/01/2009 1.00,,"35,01917864","0,48087356",,"0,7361402"
22/01/2009 2.00,,"27,91332624","0,42435009","97,19168091","1,24808376"
22/01/2009 3.00,,"34,220976","0,52050336",,"1,1397936"
22/01/2009 4.00,,"41,35927504","0,54992427","61,53845978","1,48897851"
22/01/2009 5.00,,"40,75835256","0,59348828",,"1,73003599"
22/01/2009 6.00,,"30,64794512",,"39,07204056","1,76537572"
22/01/2009 7.00,,"26,9347264","0,46846631",,"1,51734773"
22/01/2009 8.00,,"37,89396624","0,63215813","25,39682007","1,37420498"
22/01/2009 9.00,,"55,40744648","1,0985484",,"4,30109742"
22/01/2009 10.00,,"48,62606048","0,80325352","31,25761986","3,25824528"
22/01/2009 11.00,,"35,40853832","0,62106966",,"3,42392068"
22/01/2009 12.00,,"29,32929608","0,57589562","29,7924099","2,04274518"
22/01/2009 13.00,,"32,06391496","0,59086354",,"1,90981515"
22/01/2009 14.00,,"38,23269616","0,64257905","25,39682007","2,08278651"
22/01/2009 15.00,,"38,12367392","0,57421103",,"2,10061859"
22/01/2009 16.00,,"34,3585444","0,51622665","14,16361046","1,76197182"
22/01/2009 17.00,,"47,96154488","0,77590748",,"1,68999467"
22/01/2009 18.00,,"52,373026","0,81120698","17,09399986","2,19999169"
22/01/2009 19.00,,"54,42236496","0,73676697",,"2,03220805"
22/01/2009 20.00,,"62,69239592","0,86707688","8,79120922","2,34345886"
22/01/2009 21.00,,"59,50482424","0,8144981",,"2,23679082"
22/01/2009 22.00,,"55,03106928","0,78205751","13,67521","2,99676136"
22/01/2009 23.00,,"47,73313736","0,66357934",,"2,18491568"
23/01/2009 0.00,,"33,55517936","0,46654755","9,76801014","2,09607971"
23/01/2009 1.00,,"26,17287088","0,43904307",,"1,4226752"
23/01/2009 2.00,,"16,60367607","0,38602275","6,83760691","1,32200542"
23/01/2009 3.00,,"10,7437823","0,37904906",,"1,3315703"
23/01/2009 4.00,,"2,52046723","0,28484483","6,34920597","1,04333827"
23/01/2009 5.00,,"2,69438275","0,28248105",,"0,72479251"
23/01/2009 6.00,,"9,48484884",,"3,90720391","0,90797658"
23/01/2009 7.00,,"18,92297031","0,51803473",,"0,98433091"
23/01/2009 8.00,,"38,36378288","0,57259517","2,44200301","1,4027359"
23/01/2009 9.00,,"79,1364372","0,75554794",,"1,50859339"
23/01/2009 10.00,,"34,77386904","0,62351383","4,39560509","2,35302375"
23/01/2009 11.00,,"30,7647492","0,56068771",,"2,1899417"
23/01/2009 12.00,,"32,215766","0,57643385","14,65200996","1,99087005"
23/01/2009 13.00,,"32,58176104","0,51642819",,"2,16983967"
23/01/2009 14.00,,"36,97637832","0,73333954","19,53602028","2,01940198"
23/01/2009 15.00,,"29,85494312","0,47674014",,"2,43018761"
23/01/2009 16.00,,"33,98476752","0,67149435","15,62880993","1,73214321"
23/01/2009 17.00,,"47,87460624","0,6905689",,"1,7600263"
23/01/2009 18.00,,"69,01952896","0,75120016","20,02441978","2,09591801"
23/01/2009 19.00,,"97,44942024","1,05075661",,"2,62488209"
23/01/2009 20.00,,"112,3035188","1,87755128","43,9560318","5,09835321"
23/01/2009 21.00,,"84,02553592","0,92972709",,"7,7845126"
23/01/2009 22.00,,"68,85729576","0,62621546","37,11843109","3,05609415"
23/01/2009 23.00,,"36,98804152","0,36864794",,"2,19091395"
24/01/2009 0.00,,"32,43771096","0,34694399","21,0012207","1,44520887"
24/01/2009 1.00,,"13,25127278","0,18911329",,"1,16881166"
24/01/2009 2.00,,"8,74636178","0,19084797","11,72161007","0,74797502"
24/01/2009 3.00,"0,3946316","7,10714874","0,16625249",,"0,70404266"
24/01/2009 4.00,"0,19864553","2,58795701","0,13990602","10,7448101","0,87490679"
24/01/2009 5.00,"0,13383008","2,68010585","0,14898137",,"0,56543878"
24/01/2009 6.00,"0,1679189","15,17601818",,"13,67521","0,75834944"
24/01/2009 7.00,"0,62307115","20,28702744","0,40957672",,"1,24500326"
24/01/2009 8.00,"1,20570537","42,980326","0,43812738","7,81440783","1,71528339"
24/01/2009 9.00,"3,40511635","70,0227936","1,06683361",,"1,77494061"
24/01/2009 10.00,"2,22275723","62,56002816","1,00065578","30,76922989","4,37048021"
24/01/2009 11.00,"2,53282325","64,16419616","1,02984602",,"5,40149854"
24/01/2009 12.00,"1,1599424","47,04655728","0,67529342","36,14162064","4,56987526"
24/01/2009 13.00,"1,07682197","43,6720876","0,59512744",,"3,25095034"
24/01/2009 14.00,"1,20196891","52,69359192","0,75161839","40,04883957","2,83789375"
24/01/2009 15.00,"1,16647968","52,7766492","0,60746945",,"3,01653896"
24/01/2009 16.00,"0,74457621","31,54995024","0,42731268","41,02563095","2,2463557"
24/01/2009 17.00,"0,69717893","26,77379336","0,3382927",,"1,19085818"
24/01/2009 18.00,"1,04973825","35,84202696","0,46790594","27,8388195","1,2009092"
24/01/2009 19.00,"1,52230865","46,92455256","0,55680826",,"1,80930707"
24/01/2009 20.00,"4,64911482","76,19545616","1,51863459","25,39682007","2,3556171"
24/01/2009 21.00,"4,98439633","77,40768328","1,2555706",,"5,79056206"
24/01/2009 22.00,"3,18003899","60,14987568","0,90889339","43,9560318","4,55042209"
24/01/2009 23.00,"1,23932637","27,00612048","0,34433905",,"2,90322482"
25/01/2009 0.00,"1,70068944","58,44836776","0,59312946","29,7924099","1,151304"
25/01/2009 1.00,"0,7066116","17,88467783","0,25453619",,"1,4787658"
25/01/2009 2.00,,"21,5680292","0,27312144","20,02441978","0,58975525"
25/01/2009 3.00,"0,25972146","5,66131919","0,23118377",,"0,67875394"
25/01/2009 4.00,"0,23592366","2,61391432","0,20992135","10,7448101","0,50724197"
25/01/2009 5.00,"0,26033064","2,92150923","0,22108788",,"0,40316728"
25/01/2009 6.00,"0,36882624","8,81384965",,"5,86080599","0,53399009"
25/01/2009 7.00,"0,19015866","7,50170141","0,20901032",,"0,58602693"
25/01/2009 8.00,"0,06160376","17,57708101","0,25061597","4,39560509","0,45196192"
25/01/2009 9.00,"0,1472555","31,22290264","0,35043666",,"0,92532254"
25/01/2009 10.00,"0,55016649","28,28062144","0,36383649","6,83760691","1,35248186"
25/01/2009 11.00,"0,5556227","31,14372672","0,39644484",,"1,55041853"
25/01/2009 12.00,"0,71385467","28,96070072","0,42457377","15,14041042","2,13936323"
25/01/2009 13.00,"0,54580356","20,00408968","0,3060723",,"1,86636992"
25/01/2009 14.00,"0,51306328","17,71594766","0,27033359","10,7448101","1,1579501"
25/01/2009 15.00,"0,14520726","9,7963385","0,19320477",,"0,970876"
25/01/2009 16.00,"0,06756134","11,56533237","0,18974239","15,62880993","0,81152125"
25/01/2009 17.00,,"21,4486248","0,23177908",,"0,78282863"
25/01/2009 18.00,"0,31250681","45,67599744","0,37072164","8,79120922","0,82449004"
25/01/2009 19.00,"0,60595403","61,15442136","0,49828099",,"1,56176622"
25/01/2009 20.00,"0,33012837","63,24788928","0,59868651","5,86080599","1,88938972"
25/01/2009 21.00,"0,58295355","57,19073064","0,68557687",,"1,60699424"
25/01/2009 22.00,"0,2900067","31,49805856","0,49831943","13,67521","1,703774"
25/01/2009 23.00,,"20,06120112","0,37185635",,"1,47519918"
26/01/2009 0.00,,"24,8347768","0,32563381","9,27960968","1,28925904"
26/01/2009 1.00,"0,00220486","23,97816256","0,33212869",,"1,19134533"
26/01/2009 2.00,,"18,25846236","0,29725092","10,7448101","1,14190184"
26/01/2009 3.00,"0,23403407","4,6580622","0,25513617",,"1,00475634"
26/01/2009 4.00,"0,13936765","4,33489405","0,24682156","5,86080599","0,87652789"
26/01/2009 5.00,"0,12174812","5,87676526","0,24177478",,"0,83729712"
26/01/2009 6.00,"0,19224249","16,24286255",,"6,34920597","1,20690746"
26/01/2009 7.00,"1,13181625","38,52731624","0,67024431",,"1,84221617"
26/01/2009 8.00,"2,61052611","58,48729608","0,87113341","17,58241081","2,49357315"
26/01/2009 9.00,"6,02634639","82,0268076","1,70405366",,"4,07787202"
26/01/2009 10.00,"1,32192813","40,4637516","0,68155879","27,8388195","6,36280965"
26/01/2009 11.00,"0,28280634","18,57903784","0,37832793",,"2,31525237"
26/01/2009 12.00,,"17,43171547","0,39218793","20,51280975","1,45412491"
26/01/2009 13.00,,"20,612794","0,34920409",,"1,37582608"
26/01/2009 14.00,"0,14127147","17,4304134","0,34771406","18,07081032","1,4440739"
26/01/2009 15.00,"0,09788727","11,10458817","0,28061821",,"1,1365514"
26/01/2009 16.00,"0,04492089","15,100737","0,28633137","25,88521957","0,73565407"
26/01/2009 17.00,"0,01265351","24,08850408","0,33753312",,"0,87361012"
26/01/2009 18.00,"0,01644998","43,65262344","0,46790594","26,86202049","1,14806181"
26/01/2009 19.00,"0,05947314","47,3087116","0,45322461",,"1,84951112"
26/01/2009 20.00,"0,19758174","67,34266672","0,60239354","32,23442078","1,75467587"
26/01/2009 21.00,"0,08541376","41,40210384","0,41258592",,"1,92002786"
26/01/2009 22.00,"0,03859413","18,08325242","0,26742109","41,5140419","1,18858926"
26/01/2009 23.00,"0,01328609","22,20527968","0,26558505",,"0,893225"
27/01/2009 0.00,"0,01202094","27,20858216","0,26550234","43,46763992","0,80098412"
27/01/2009 1.00,,"10,28173602","0,22546944",,"0,79579742"
27/01/2009 2.00,,"8,49587258","0,20535688","31,25761986","0,57646204"
27/01/2009 3.00,"0,14703074","2,96953102","0,18531073",,"0,58813415"
27/01/2009 4.00,"0,0865945","0,83453064","0,16469722","16,60560989","0,43639979"
27/01/2009 5.00,"0,11816625","8,68795592","0,16978827",,"0,37528419"
27/01/2009 6.00,"0,18401395","19,6731416",,"9,76801014","0,47676452"
27/01/2009 7.00,"0,59894791","28,11578792","0,26830649",,"0,58829687"
27/01/2009 8.00,"0,70809337","47,45538112","0,40098368","5,86080599","0,7361402"
27/01/2009 9.00,"1,75715531","65,86440392","0,70277344",,"1,3581557"
27/01/2009 10.00,"1,6416953","57,93180272","0,62907088","14,65200996","2,26710555"
27/01/2009 11.00,"0,88759794","29,88090808","0,46859329",,"2,22139039"
27/01/2009 12.00,"1,01117564","30,72322056","0,4630409","8,30280876","1,65562718"
27/01/2009 13.00,"1,00396003","21,56542888","0,35551839",,"1,55852402"
