,Bari,,,
13/03/2009 6.00,"4,07990907","7,70936182","0,65858499",
13/03/2009 7.00,"4,13047838","16,43365721","0,73423659",
13/03/2009 8.00,"4,44292824","19,88598544","0,88243042",
13/03/2009 9.00,"4,76802042","12,84633222","0,75305134",
13/03/2009 10.00,"4,86916006","19,45119664","0,74565126",
13/03/2009 11.00,"4,71022635","14,48164861","0,73230852",
13/03/2009 12.00,"4,90347567","30,74398488","0,75509825",
13/03/2009 13.00,"4,79330508","27,14108856","0,75891595",
13/03/2009 14.00,"5,08950124","31,1839552","0,83074985",
13/03/2009 15.00,"4,75718429","28,67258144","0,77037023",
13/03/2009 16.00,"4,7210635","25,15794304","0,72660118",
13/03/2009 17.00,"4,7030026","32,9503564","0,75261913",
13/03/2009 18.00,"4,78246894","48,02903848","0,8475177",
13/03/2009 19.00,"4,57296491","58,00967848","0,92726195",
13/03/2009 20.00,"4,85471154","68,2680556","0,85298854",
13/03/2009 21.00,"4,90708805","65,2037888","0,90793576",
13/03/2009 22.00,"5,18341611","57,20109368","0,94540799",
13/03/2009 23.00,"4,66146221","46,97646336","0,86109694",
14/03/2009 0.00,"4,68674789","37,22294984","0,79347451",
14/03/2009 1.00,"4,54406787","28,16511752","0,74935247",
14/03/2009 2.00,"4,48627379","16,86454362","0,71951565",
14/03/2009 3.00,"4,57838348","12,44399579","0,67614037",
14/03/2009 4.00,"4,56393497","10,47771794","0,70341768",
14/03/2009 5.00,"4,52781316","10,79829342","0,66397777",
14/03/2009 6.00,"4,54948645","15,11890482","0,67157474",
14/03/2009 7.00,"4,51878322","27,29812112","0,73644194",
14/03/2009 8.00,"4,80233604","37,16195704","1,01086468",
14/03/2009 9.00,"5,10394874","27,81598632","1,00948765",
14/03/2009 10.00,"4,62172904","11,09291158","0,68704244",
14/03/2009 11.00,"4,57296491","8,62046806","0,64622667",
14/03/2009 12.00,"4,80233604","6,73076389","0,64051933",
14/03/2009 13.00,"4,56212877","7,48872275","0,69365615",
14/03/2009 14.00,"4,53503793","6,55944678","0,69172807",
14/03/2009 15.00,"4,66688079","6,60097733","0,67665181",
14/03/2009 16.00,"4,1973024","5,22523406","0,67153513",
14/03/2009 17.00,"4,1810487","5,51076449","0,67728091",
14/03/2009 18.00,"4,11422367","9,17725393","0,69361654",
14/03/2009 19.00,"4,36526707","23,1202864","0,72077618",
14/03/2009 20.00,"4,2352304","43,3047924","0,81626424",
14/03/2009 21.00,"4,50072231","46,79346584","1,01775332",
14/03/2009 22.00,"4,50072231","31,61744384","1,0710078",
14/03/2009 23.00,"4,24064897","20,00278952","0,87530644",
15/03/2009 0.00,"4,29302447","25,57584888","0,8797148",
15/03/2009 1.00,,"24,93341688","0,94694229",
15/03/2009 2.00,"4,30024924",,"0,8110299",
15/03/2009 3.00,"4,22800563","16,57772067",,
15/03/2009 4.00,"4,43570347","17,13579523","0,76411185",
15/03/2009 5.00,"4,17924251","13,95082196","0,70873125",
15/03/2009 6.00,"4,43570347","11,13444214","0,70684162",
15/03/2009 7.00,"4,32192151","9,83657271","0,73132409",
15/03/2009 8.00,"4,30205543","14,11955214","0,85184684",
15/03/2009 9.00,"4,44473443","14,29086542","0,93544957",
15/03/2009 10.00,"4,39416512","7,82487147","0,76478173",
15/03/2009 11.00,"4,83303927","5,9403603","0,71006983",
15/03/2009 12.00,"5,01184007","10,40373692","0,76745657",
15/03/2009 13.00,"5,85888615","18,02354448","0,8762897",
15/03/2009 14.00,"5,93112875","14,13901056","0,83921241",
15/03/2009 15.00,"5,17799855","9,89497858","0,77048906",
15/03/2009 16.00,"4,45918295","8,63733954","0,70573953",
15/03/2009 17.00,"4,3435948","15,89244266","0,72038125",
15/03/2009 18.00,"4,20813955","8,65161645","0,68975922",
15/03/2009 19.00,"4,1810487","17,3473523","0,72829393",
15/03/2009 20.00,"4,1449269","22,40386","0,72675846",
15/03/2009 21.00,"4,04559346","25,20725352","0,74813155",
15/03/2009 22.00,"4,36887945","31,2332848","0,73911794",
15/03/2009 23.00,"4,47905004","22,71794424","0,69015299",
16/03/2009 0.00,"4,57838348","28,05479512","0,74443151",
16/03/2009 1.00,"4,71383873","47,80063096","0,7588379",
16/03/2009 2.00,"4,65423846","28,85817928","0,73573245",
16/03/2009 3.00,"4,58380206","21,95608872","0,75230341",
16/03/2009 4.00,"4,54226168","10,61788666","0,69857594",
16/03/2009 5.00,"4,80956081","10,77882543","0,71904383",
16/03/2009 6.00,"4,62172904","15,83662947","0,66563091",
16/03/2009 7.00,"4,58380206","28,06647744","0,76367847",
16/03/2009 8.00,"5,11659209","37,77714304","1,14587187",
16/03/2009 9.00,"4,90166948","35,61360032","0,84653327",
16/03/2009 10.00,"4,54406787","33,76672304","0,90927435",
16/03/2009 11.00,"4,26412743","25,78611152","0,84381766",
16/03/2009 12.00,"4,41583739","22,06771128","0,74328981",
16/03/2009 13.00,"4,04017488","13,31356574","0,73396165",
16/03/2009 14.00,"4,15034547","16,20133009","0,69401031",
16/03/2009 15.00,"4,22981182","13,20714765","0,72825432",
16/03/2009 16.00,"4,30024924","12,28435718","0,68696439",
16/03/2009 17.00,"4,31108537","11,80284292","0,72545948",
16/03/2009 18.00,"4,37971559","16,52061497","0,74187317",
16/03/2009 19.00,"4,44473443","31,24366696","0,88467421",
16/03/2009 20.00,"4,44654062","39,15418456","0,88069923",
16/03/2009 21.00,"4,67229937","39,00235264","0,83464678",
16/03/2009 22.00,"4,5404565","30,210556","0,85283126",
16/03/2009 23.00,"4,40861262","24,41167032","0,80906221",
17/03/2009 0.00,"4,52420078","22,27277328","0,80551945",
17/03/2009 1.00,,"12,18571136","0,79024746",
17/03/2009 2.00,"4,11262494",,"0,78056748",
17/03/2009 3.00,"4,25509647","13,06827144",,
17/03/2009 4.00,"4,35262474","16,77629334","0,77005568",
17/03/2009 5.00,"4,3056668","15,8509102","0,72191672",
17/03/2009 6.00,"4,44292824","14,11176074","0,72790016",
17/03/2009 7.00,"4,47363147","22,60374048","0,79933912",
17/03/2009 8.00,"4,50794708","28,6829636","0,81000703",
17/03/2009 9.00,"4,37068564","17,78343743","0,79292347",
17/03/2009 10.00,"4,11422367","15,41482315","0,77737654",
17/03/2009 11.00,"4,32914628","11,07344169","0,74616386",
17/03/2009 12.00,"4,31289157","16,24157004","0,75407538",
17/03/2009 13.00,"4,33998241","9,28238142","0,75564929",
17/03/2009 14.00,"4,39958268","10,25058954","0,79009019",
17/03/2009 15.00,"4,67049317","8,32455355","0,78914537",
17/03/2009 16.00,"4,39777649","8,48029742","0,76478173",
17/03/2009 17.00,"4,24064897","9,73014697","0,77961917",
17/03/2009 18.00,"4,50072231","9,2447437","0,77131505",
17/03/2009 19.00,"4,29302447","9,36155161","0,73502413",
17/03/2009 20.00,"4,29483066","8,41410398","0,71876772",
17/03/2009 21.00,"4,31289157","6,60357382","0,6800373",
17/03/2009 22.00,"4,32553389","16,14941355","0,7003083",
17/03/2009 23.00,"4,44654062","17,47714459","0,71998864",
18/03/2009 0.00,"4,37790939","12,58675718","0,69109664",
18/03/2009 1.00,"4,32192151","7,83914838","0,68503631",
18/03/2009 2.00,"4,34540099","9,93391454","0,67059031",
18/03/2009 3.00,"4,30024924","12,58805926","0,66834652",
18/03/2009 4.00,"4,34540099","6,74504079","0,65524027",
18/03/2009 5.00,"4,21716949","10,82684531","0,66114333",
18/03/2009 6.00,"4,39416512","18,76203918","0,65240583",
18/03/2009 7.00,"4,36887945","14,22207358","0,70200104",
18/03/2009 8.00,"4,38152178","22,66343312","0,76293171",
18/03/2009 9.00,"4,48085522","17,64327062","0,77068478",
18/03/2009 10.00,"4,33095247","15,29152018","0,74293565",
18/03/2009 11.00,"4,48266243","12,25709779","0,71065932",
18/03/2009 12.00,"4,49169237","13,43686871","0,72451467",
18/03/2009 13.00,"4,40680745","10,26616278","0,69751346",
18/03/2009 14.00,"4,41764358","10,4621447","0,67204656",
18/03/2009 15.00,"4,31469776","10,20646441","0,66433193",
18/03/2009 16.00,"4,10519372","7,32259481","0,70837709",
18/03/2009 17.00,"4,26412743","7,86899852","0,72884497",
18/03/2009 18.00,"4,32734009","8,3544037","0,73600856",
18/03/2009 19.00,"4,04378726","12,45826696","0,73632311",
18/03/2009 20.00,"4,29663686","10,63606213","0,75627839",
18/03/2009 21.00,"4,31830913","13,63414122","0,76765462",
18/03/2009 22.00,"4,54948645","28,84779712","0,81858725",
18/03/2009 23.00,"4,53323174","14,80481867","0,75927011",
19/03/2009 0.00,"4,56393497","7,17074377","0,70853436",
19/03/2009 1.00,,"5,68597826","0,66114333",
19/03/2009 2.00,"4,17201774",,"0,65157868",
19/03/2009 3.00,"4,27496459","6,98255326",,
19/03/2009 4.00,"4,29483066","6,5490627","0,62654632",
19/03/2009 5.00,"4,3056668","8,14544504","0,61615452",
19/03/2009 6.00,"4,18466007","11,4303509","0,6307578",
19/03/2009 7.00,"4,37971559","22,65305096","0,70597602",
19/03/2009 8.00,"4,8962509","31,61744384","0,84602184",
19/03/2009 9.00,"5,47599989","32,8802816","0,77249519",
19/03/2009 10.00,"5,14368293","25,54990304","0,66913406",
19/03/2009 11.00,"5,04615467","17,73282297","0,61674518",
19/03/2009 12.00,"4,95765736","20,7231164","0,6352046",
19/03/2009 13.00,"4,81497836","25,48761008","0,62965454",
19/03/2009 14.00,"4,88722096","27,19429952","0,6441786",
19/03/2009 15.00,"4,91070044","22,70626192","0,59993772",
19/03/2009 16.00,"4,61450529","14,13641598","0,5482956",
19/03/2009 17.00,"4,72648106","24,03009248","0,55313734",
19/03/2009 18.00,"4,70480777","18,11958615","0,58151674",
19/03/2009 19.00,"4,85471154","26,97107352","0,62867128",
19/03/2009 20.00,"4,69036027","24,02229152","0,61371385",
19/03/2009 21.00,"4,68674789","36,21580384","0,72223243",
19/03/2009 22.00,"4,72648106","24,67382464","0,66008201",
19/03/2009 23.00,"4,55851639","15,71592874","0,61190344",
20/03/2009 0.00,"4,75176571","12,36871462","0,66980394",
20/03/2009 1.00,"4,90528186","11,4589028","0,68641334",
20/03/2009 2.00,"4,86554869","11,16299403","0,64173909",
20/03/2009 3.00,"4,5404565","15,47192694","0,6879092",
20/03/2009 4.00,"4,45015199","9,13182863","0,66484453",
20/03/2009 5.00,"4,4519592","4,8825941","0,63803905",
20/03/2009 6.00,"4,43570347","6,88910617","0,66653611",
20/03/2009 7.00,"4,69216544","10,7152304","0,66476531",
20/03/2009 8.00,"4,43570347","20,31429256","0,66842574",
20/03/2009 9.00,"5,01364626","49,24774728","0,85783028",
20/03/2009 10.00,"4,74273577","27,64855248","0,71420209",
20/03/2009 11.00,"4,74815435","23,5914032","0,71412403",
20/03/2009 12.00,"4,66326841","20,86848576","0,70196143",
20/03/2009 13.00,"4,45015199","19,8535388","0,71884694",
20/03/2009 14.00,"4,3237277","16,48296769","0,73663766",
20/03/2009 15.00,"4,33998241","14,27269951","0,72439584",
20/03/2009 16.00,"3,67109846","10,32457056","0,68239875",
20/03/2009 17.00,"4,06365436","15,21884315","1,27190623",
20/03/2009 18.00,"4,08893901","20,024854","1,32909724",
20/03/2009 19.00,"4,10880509","17,31101856","1,30886585",
20/03/2009 20.00,"4,0726843","13,54848362","1,28052606",
20/03/2009 21.00,"4,0365625","13,41090949","1,27930631",
20/03/2009 22.00,"4,04559346","11,54975722","1,2456914",
20/03/2009 23.00,"4,09074521","8,58412667","1,2236496",
21/03/2009 0.00,"4,15034547","3,85987103","1,1833837",
21/03/2009 1.00,,"4,17655177","1,19452227",
21/03/2009 2.00,,,"1,17279502",
21/03/2009 3.00,,"4,59187258",,
21/03/2009 4.00,,"3,92476622","1,14937619",
21/03/2009 5.00,,"3,22780781","1,16027826",
21/03/2009 6.00,,"3,85857278","1,17393672",
21/03/2009 7.00,,"4,49712725","1,16799405",
21/03/2009 8.00,,"6,08961675","1,15146154",
21/03/2009 9.00,,"7,93129722","1,15256363",
21/03/2009 10.00,,"6,82421289","1,14831254",
21/03/2009 11.00,,"6,2531482","1,13107287",
21/03/2009 12.00,,"6,82810572","1,13347394",
21/03/2009 13.00,,"4,90725507","1,11603738",
21/03/2009 14.00,,"5,34593479","1,15063439",
21/03/2009 15.00,,"3,70672366","1,1361115",
21/03/2009 16.00,,"3,39393575","1,14323547",
21/03/2009 17.00,,"4,59316892","1,11528945",
21/03/2009 18.00,,"8,84110521","1,08702888",
21/03/2009 19.00,,"6,42187073","1,05782233",
21/03/2009 20.00,,"4,12593539","1,04731287",
21/03/2009 21.00,,"5,61199915","1,07423602",
21/03/2009 22.00,,"9,14480729","1,08230481",
21/03/2009 23.00,,"4,27259535","1,05471295",
22/03/2009 0.00,,"3,67297877","1,03948057",
22/03/2009 1.00,,"3,53410638","1,05734934",
22/03/2009 2.00,,"3,37057302","1,03873264",
22/03/2009 3.00,,"5,70933907","1,0492025",
22/03/2009 4.00,,"5,23301972","1,02472002",
22/03/2009 5.00,,"3,89231958","1,04219619",
22/03/2009 6.00,,"3,20704158","1,05817649",
22/03/2009 7.00,,"3,82872264","1,05050147",
22/03/2009 8.00,,"4,8514457","1,08096622",
22/03/2009 9.00,,"3,91697865","1,07707046",
22/03/2009 10.00,,"7,31999831","1,09694653",
22/03/2009 11.00,,"12,07409645","1,10269347",
22/03/2009 12.00,,"9,76129536","1,10568519",
22/03/2009 13.00,,"5,39395658","1,1083612",
22/03/2009 14.00,,"5,02146648","1,11607699",
22/03/2009 15.00,,"4,0805101","1,14386457",
22/03/2009 16.00,,"4,17006435","1,13839373",
22/03/2009 17.00,,"4,197318","1,15154076",
22/03/2009 18.00,,"3,82742439","1,13882711",
22/03/2009 19.00,,"4,06753144","1,12312175",
22/03/2009 20.00,,"3,60548899","1,08458821",
22/03/2009 21.00,,"10,65812661","1,08541536",
22/03/2009 22.00,,"13,08384468","1,09423091",
22/03/2009 23.00,,"12,2285459","1,08175376",
23/03/2009 0.00,,"8,12338247","1,08135999",
23/03/2009 1.00,,"7,32908414","1,04550246",
23/03/2009 2.00,"3,79816244",,"1,04156709",
23/03/2009 3.00,"3,95709615","8,28691392",,
23/03/2009 4.00,"4,09435759","10,23501822","1,05742856",
23/03/2009 5.00,"3,83428323","12,21556724","1,04290451",
23/03/2009 6.00,"3,99502313","14,39080375","1,037316",
23/03/2009 7.00,"3,97876842","16,09101725","1,04495141",
23/03/2009 8.00,"4,30747299","19,4953256","1,09954448",
23/03/2009 9.00,"4,54587406","19,99370752","1,09222362",
23/03/2009 10.00,"4,80956081","17,11632725","1,09312882",
23/03/2009 11.00,"4,89444573","11,95339762","1,05534321",
23/03/2009 12.00,"4,86916006","10,00529715","1,043141",
23/03/2009 13.00,"4,7553781","9,13701971","1,01802943",
23/03/2009 14.00,"4,62714762","9,11495714","1,05242955",
23/03/2009 15.00,"4,23884278","9,59257283","1,02290961",
23/03/2009 16.00,"4,37249183","12,1234184","1,01920957",
23/03/2009 17.00,"4,36707326","16,14293378","1,07459018",
23/03/2009 18.00,"4,36887945","24,99831016","1,09419247",
23/03/2009 19.00,"4,20813955","35,90301976","1,12013119",
23/03/2009 20.00,"4,61811666","74,68992824","1,38892582",
23/03/2009 21.00,"4,52420078","34,8517448","1,26852074",
23/03/2009 22.00,"4,45376437","42,91673288","1,2790302",
23/03/2009 23.00,"4,39235791","18,53490506","1,10454349",
24/03/2009 0.00,"4,26232124","9,84046746","1,07242561",
24/03/2009 1.00,"4,35443093","6,43355305","1,01373873",
24/03/2009 2.00,"4,24245415","5,47442502","1,02227935",
24/03/2009 3.00,"4,03475732","5,04612746","1,01176988",
24/03/2009 4.00,"4,18827245","4,29595617","0,99531775",
24/03/2009 5.00,"4,09616276","4,5412543","0,98150202",
24/03/2009 6.00,"4,13589594","17,60692733","1,01310847",
24/03/2009 7.00,"4,24426136","31,2242028","1,10005708",
24/03/2009 8.00,"4,28399453","17,67700978","1,05876715",
24/03/2009 9.00,"4,82942688","9,47446668","1,02452314",
24/03/2009 10.00,"4,64881989","7,8287643","1,0217283",
24/03/2009 11.00,"4,5404565","6,14153138","0,99996261",
24/03/2009 12.00,"4,61992285","6,43874222","0,99492398",
24/03/2009 13.00,"4,4140312","5,58734009","0,99020107",
24/03/2009 14.00,"4,18466007","5,61589198","0,95422471",
24/03/2009 15.00,"4,04559346","4,87221194","0,9587519",
24/03/2009 16.00,"4,12867219","5,95593545","0,95575901",
24/03/2009 17.00,"3,88665975","7,00201933","0,96213622",
24/03/2009 18.00,"3,80899858","7,15906336","0,95839657",
24/03/2009 19.00,"3,83428323","5,36150994","0,96158518",
24/03/2009 20.00,"3,94445382","5,35631886","0,99031874",
24/03/2009 21.00,"3,93722906","5,61199915","0,97807808",
24/03/2009 22.00,"3,77468296","4,83197772","0,97949472",
24/03/2009 23.00,"3,73494979","4,26480778","0,985477",
25/03/2009 0.00,"3,8740164","6,56463786","0,97630612",
25/03/2009 1.00,,"9,36544635","0,95678305",
25/03/2009 2.00,"4,06365436",,"0,94918608",
25/03/2009 3.00,"3,99682932","7,40695607",,
25/03/2009 4.00,"4,06907192","5,32776506","1,00311044",
25/03/2009 5.00,"4,21897568","4,78136134","0,98760312",
25/03/2009 6.00,"4,16479399","6,57242352","0,99252292",
25/03/2009 7.00,"3,99863552","7,2966375","0,98803534",
25/03/2009 8.00,"4,04920482","6,30506282","0,98571233",
25/03/2009 9.00,"3,66812475","7,29274275","1,00999908",
25/03/2009 10.00,"3,74759212","8,43876496","1,02527107",
25/03/2009 11.00,"4,01850261","8,39982899","1,07407874",
25/03/2009 12.00,"4,02933875","7,36282902","1,0877372",
25/03/2009 13.00,"4,22258807","6,30246633","1,0680953",
25/03/2009 14.00,"3,91375059","6,70740307","1,09131841",
25/03/2009 15.00,"4,00947165","5,15514778","1,10143411",
25/03/2009 16.00,"3,96973848","8,51923339","1,06246719",
25/03/2009 17.00,"4,08713282","6,59578625","1,03928252",
25/03/2009 18.00,"4,06726573","9,73014697","1,09285272",
25/03/2009 19.00,"4,14131451","15,20067533","1,0507368",
25/03/2009 20.00,"4,01489023","17,62898798","1,06081405",
25/03/2009 21.00,"4,39777649","38,43777728","1,09395597",
25/03/2009 22.00,"4,39055274","37,73173304","1,23801638",
25/03/2009 23.00,"4,4664067","31,78617784","1,1793295",
26/03/2009 0.00,"4,45737676","17,49920716","1,05132862",
26/03/2009 1.00,"4,10338753","12,96443837","0,97811653",
26/03/2009 2.00,"4,16840638","9,52638322","0,97402388",
26/03/2009 3.00,"4,10880509","5,81316832","0,97752587",
26/03/2009 4.00,"4,18466007","5,15644603","0,97677794",
26/03/2009 5.00,"4,31469776","7,54842495","0,96296221",
26/03/2009 6.00,"4,50072231","18,47779935","0,9553268",
26/03/2009 7.00,"4,29483066","29,00743","0,98008421",
26/03/2009 8.00,"4,66326841","52,08100624","1,05766506",
26/03/2009 9.00,"4,37068564","42,72853472","1,11654882",
26/03/2009 10.00,"4,65785085","25,33445888","1,03802432",
26/03/2009 11.00,"4,5567102","13,95731129","0,93017561",
26/03/2009 12.00,"4,57657729","9,79374391","0,91210879",
26/03/2009 13.00,"4,41583739","12,39207734","0,90140244",
26/03/2009 14.00,"3,99141075","16,6218439","0,97835302",
26/03/2009 15.00,"3,95167757","11,25773554","0,97791964",
26/03/2009 16.00,"3,93181048","11,9559903","1,00405525",
26/03/2009 17.00,"3,84511937","15,43688572","1,02676693",
26/03/2009 18.00,"4,05101102","15,43688572","1,06345161",
26/03/2009 19.00,"4,15395684","18,24938036","1,05254838",
26/03/2009 20.00,"4,21175193","33,94063856","1,08663395",
26/03/2009 21.00,"4,29483066","30,75436704","1,1309156",
26/03/2009 22.00,"4,51336566","30,69855576","1,16015943",
26/03/2009 23.00,"4,53142554","17,90674231","1,09438935",
27/03/2009 0.00,"4,45737676","8,80736032","1,01909074",
27/03/2009 1.00,,"9,85214786","0,999923",
27/03/2009 2.00,"4,05281721",,"1,00216562",
27/03/2009 3.00,"4,1973024","5,10972249",,
27/03/2009 4.00,"4,02392017","4,41146582","0,99752193",
27/03/2009 5.00,"4,22078188","8,72689189","0,97748743",
27/03/2009 6.00,"4,42306114","27,795222","0,99208954",
27/03/2009 7.00,"4,46460152","34,37542736","0,99929273",
27/03/2009 8.00,"4,40861262","36,85565464","1,09615899",
27/03/2009 9.00,"4,39777649","23,67966112","1,10855808",
27/03/2009 10.00,"4,28760691","9,89368033","1,03782627",
27/03/2009 11.00,"4,31830913","6,83718963","0,9922072",
27/03/2009 12.00,"4,07449049","5,64574404","0,99145927",
27/03/2009 13.00,"4,0546234","6,30506282","0,99787493",
27/03/2009 14.00,"3,80358","6,89170075","0,97272374",
27/03/2009 15.00,"3,87040504","7,04744654","0,97260608",
27/03/2009 16.00,"3,82705948","7,19021175","0,96252999",
27/03/2009 17.00,"3,84873175","7,39397742","0,96040503",
27/03/2009 18.00,"3,98057461","7,49780858","0,9753613",
27/03/2009 19.00,"3,97154467","8,52053164","0,95158715",
27/03/2009 20.00,"3,93542286","7,79631766","0,95882995",
27/03/2009 21.00,"3,72411264","10,96701403","0,99268019",
27/03/2009 22.00,"4,01308403","12,57118394","1,04424193",
27/03/2009 23.00,"4,05281721","9,39010542","1,01263548",
28/03/2009 0.00,"4,10519372","7,53804088","1,02440547",
28/03/2009 1.00,"4,22981182","7,64965962","1,02570445",
28/03/2009 2.00,"4,07629669","6,85406303","1,02039088",
28/03/2009 3.00,"4,33998241","5,77682885","1,01342302",
28/03/2009 4.00,"4,43750966","5,77033952","1,017398",
28/03/2009 5.00,"4,40680745","6,8475737","1,03105646",
28/03/2009 6.00,"4,2532913","10,71003167","1,05026498",
28/03/2009 7.00,"4,38513416","23,48498128","1,15504391",
28/03/2009 8.00,"4,11783605","21,25004448","1,1167457",
28/03/2009 9.00,"3,88846492","7,15646686","1,06108899",
28/03/2009 10.00,"3,79996762","6,17527626","1,06097133",
28/03/2009 11.00,"3,86137408","5,53282897","1,00952609",
28/03/2009 12.00,"3,85776271","4,55812578","0,99574997",
28/03/2009 13.00,"3,89207731","4,11555323","0,99145927",
28/03/2009 14.00,"3,70244037","3,89880891","1,01523343",
28/03/2009 15.00,"3,660901","3,19017009","1,00905427",
28/03/2009 16.00,"3,59046358","2,97082927","0,99779804",
28/03/2009 17.00,"3,48751776","3,0941265","0,98736663",
28/03/2009 18.00,"3,69340941","3,31346732","1,0138564",
28/03/2009 19.00,"3,74759212","2,95265954","1,00027716",
28/03/2009 20.00,"3,40443903","3,42119131","1,03180555",
28/03/2009 21.00,"3,70424656","3,90919107","1,02499496",
