,Foggia,,
24/09/2009 3.00,"3,4821002","3,07855326","15,80000019"
24/09/2009 4.00,"3,88846492","5,4912965","15,80000019"
24/09/2009 5.00,"3,69702179","6,06755227","15,80000019"
24/09/2009 6.00,"3,51822099","9,48744725","15,80000019"
24/09/2009 7.00,"3,79455006","17,93399214","15,80000019"
24/09/2009 8.00,"3,84692556","22,62968632","15,80000019"
24/09/2009 9.00,"3,73856217","2,73202047","15,80000019"
24/09/2009 10.00,"3,7132765","1,93123281","15,80000019"
24/09/2009 11.00,"3,59949454","1,4756816","15,80000019"
24/09/2009 12.00,"3,44597839","1,76510678","15,80000019"
24/09/2009 13.00,"3,78371291","1,56004095","15,80000019"
24/09/2009 14.00,"3,11185626","1,29916958","15,80000019"
24/09/2009 15.00,"3,3737358","1,44712779","15,80000019"
24/09/2009 16.00,"3,24550532","1,38353276","15,80000019"
24/09/2009 17.00,,"0,66970094","15,80000019"
24/09/2009 18.00,,,"15,80000019"
24/09/2009 19.00,,,"15,80000019"
24/09/2009 20.00,,,"15,80000019"
24/09/2009 21.00,"3,44959078","13,5419943","15,80000019"
24/09/2009 22.00,"3,37012341","9,57829784","15,80000019"
24/09/2009 23.00,"3,29788082","12,21815991","15,80000019"
25/09/2009 0.00,"3,13714092","9,13961621","15,80000019"
25/09/2009 1.00,,"5,77682885",20
25/09/2009 2.00,"3,34664495","5,21614823",20
25/09/2009 3.00,"3,14978324","3,91438215",20
25/09/2009 4.00,"3,06309213","5,48221259",20
25/09/2009 5.00,"3,24369913","7,48223342",20
25/09/2009 6.00,"3,2834323","12,1714421",20
25/09/2009 7.00,"3,4821002","23,79906552",20
25/09/2009 8.00,"3,31774791","22,96193456",20
25/09/2009 9.00,"3,6428401","21,3629672",20
25/09/2009 10.00,"3,34303257","17,02548239",20
25/09/2009 11.00,"3,43875464","15,9573283",20
25/09/2009 12.00,"3,04503123","17,35255102",20
25/09/2009 13.00,"2,77773312","18,6608007",20
25/09/2009 14.00,"2,41290776","10,52184307",20
25/09/2009 15.00,"2,14922102","6,52440364",20
25/09/2009 16.00,"2,2792587","4,70348941",20
25/09/2009 17.00,"2,0282153","5,02665947",20
25/09/2009 18.00,"2,35872505","10,00010607",20
25/09/2009 19.00,"2,26842155","24,15857888",20
25/09/2009 20.00,"2,23771832","4,32970106",20
25/09/2009 21.00,"2,1708943","1,50682999",20
25/09/2009 22.00,"2,3135733","2,34655362",20
25/09/2009 23.00,"2,33524659","6,93712605",20
26/09/2009 0.00,"2,08962075","12,26229461",20
26/09/2009 1.00,"2,78856925","7,26808369","28,10000038"
26/09/2009 2.00,"3,15520182","2,62299823","28,10000038"
26/09/2009 3.00,"3,35748109","2,94097722","28,10000038"
26/09/2009 4.00,"3,54892422","2,44778638","28,10000038"
26/09/2009 5.00,"3,9119444","13,16950228","28,10000038"
26/09/2009 6.00,"3,49835491","12,71524741","28,10000038"
26/09/2009 7.00,"3,45862072","21,34090272","28,10000038"
26/09/2009 8.00,"3,63019777","11,85994862","28,10000038"
26/09/2009 9.00,"3,27440236","5,52763789","28,10000038"
26/09/2009 10.00,"3,4821002","3,54448854","28,10000038"
26/09/2009 11.00,"3,46042691","3,3212549","28,10000038"
26/09/2009 12.00,"3,40082664","3,17978602","28,10000038"
26/09/2009 13.00,"3,4640393","3,60678724","28,10000038"
26/09/2009 14.00,"3,05947975","3,83131914","28,10000038"
26/09/2009 15.00,"3,33580882","2,90204316","28,10000038"
26/09/2009 16.00,"3,42430612","2,6930845","28,10000038"
26/09/2009 17.00,"3,53086433","2,63987163","28,10000038"
26/09/2009 18.00,"3,37554199","6,22329806","28,10000038"
26/09/2009 19.00,"3,3213603","17,98980533","28,10000038"
26/09/2009 20.00,"3,49293633","20,50637208","28,10000038"
26/09/2009 21.00,"3,64645248","13,42129547","28,10000038"
26/09/2009 22.00,"3,37012341","12,07539852","28,10000038"
26/09/2009 23.00,"3,28523849","5,82874347","28,10000038"
27/09/2009 0.00,"3,35928728","3,68336093","28,10000038"
27/09/2009 1.00,,"3,96629678","33,90000153"
27/09/2009 2.00,"3,25453526","2,9202129","33,90000153"
27/09/2009 3.00,"3,40805141","2,62689298","33,90000153"
27/09/2009 4.00,"3,0504498","3,83131914","33,90000153"
27/09/2009 5.00,"3,20938351","9,59257283","33,90000153"
27/09/2009 6.00,"3,52544576","14,71526633","33,90000153"
27/09/2009 7.00,"3,46042691","5,52893614","33,90000153"
27/09/2009 8.00,"3,22202584","8,08833934","33,90000153"
27/09/2009 9.00,"3,4261113","3,6794681","33,90000153"
27/09/2009 10.00,"3,09921292","4,16227678","33,90000153"
27/09/2009 11.00,"3,33580882","3,84948887","33,90000153"
27/09/2009 12.00,"3,19674119","2,85921245","33,90000153"
27/09/2009 13.00,"3,18229267","2,71774357","33,90000153"
27/09/2009 14.00,"3,24008674","3,36148911","33,90000153"
27/09/2009 15.00,"3,5164148","3,41080724","33,90000153"
27/09/2009 16.00,"3,31052315","3,27712785","33,90000153"
27/09/2009 17.00,"3,34845114","2,96953102","33,90000153"
27/09/2009 18.00,"3,26717759","3,02793689","33,90000153"
27/09/2009 19.00,"3,24550532","4,10516916","33,90000153"
27/09/2009 20.00,"3,13172234","17,8132914","33,90000153"
27/09/2009 21.00,"3,33942018","15,78731708","33,90000153"
27/09/2009 22.00,"3,33400262","8,590616","33,90000153"
27/09/2009 23.00,"3,05406219","10,46084262","33,90000153"
28/09/2009 0.00,"2,70368433","10,15974278","33,90000153"
28/09/2009 1.00,"2,58628999","4,45689303","39,90000153"
28/09/2009 2.00,"2,99626709","4,08959592","39,90000153"
28/09/2009 3.00,"3,07573446","5,02665947","39,90000153"
28/09/2009 4.00,"3,48751776","22,21436168","39,90000153"
28/09/2009 5.00,"3,622973","15,67309802","39,90000153"
28/09/2009 6.00,"3,41888755","34,47666776","39,90000153"
28/09/2009 7.00,"3,59768835","57,6268196","39,90000153"
28/09/2009 8.00,"4,06546055","63,62426648","39,90000153"
28/09/2009 9.00,"3,94084144","33,04899648","39,90000153"
28/09/2009 10.00,"3,58685222","17,15397453","39,90000153"
28/09/2009 11.00,"3,62116681","10,10133882","39,90000153"
28/09/2009 12.00,"3,46765168","7,97802076","39,90000153"
28/09/2009 13.00,"3,38818432","4,90984966","39,90000153"
28/09/2009 14.00,"3,32677786","4,46208411","39,90000153"
28/09/2009 15.00,"3,15520182","6,00265899","39,90000153"
28/09/2009 16.00,"3,04141884","3,97148977","39,90000153"
28/09/2009 17.00,"2,99626709","4,1116604","39,90000153"
28/09/2009 18.00,"3,05767355","5,26806286","39,90000153"
28/09/2009 19.00,"3,29607463","33,46562128","39,90000153"
28/09/2009 20.00,"3,44597839","22,90094176","39,90000153"
28/09/2009 21.00,"3,32677786","11,11627431","39,90000153"
28/09/2009 22.00,"3,5724037","7,891063","39,90000153"
28/09/2009 23.00,"3,08837678","10,19089308","39,90000153"
29/09/2009 0.00,"3,44236601","4,3141259","39,90000153"
29/09/2009 1.00,,"5,9689141","39,29999161"
29/09/2009 2.00,"3,33039024","10,35312246","39,29999161"
29/09/2009 3.00,"3,2129959","21,08911144","39,29999161"
29/09/2009 4.00,"3,55073041","20,74906224","39,29999161"
29/09/2009 5.00,"3,59949454","17,58357034","39,29999161"
29/09/2009 6.00,"3,71508269","30,4247","39,29999161"
29/09/2009 7.00,"3,81983471","52,5261772","39,29999161"
29/09/2009 8.00,"4,11241748","44,02510016","39,29999161"
29/09/2009 9.00,"3,71508269","33,88354624","39,29999161"
29/09/2009 10.00,"3,6049121","20,32337456","39,29999161"
29/09/2009 11.00,"3,92458673","12,08578259","39,29999161"
29/09/2009 12.00,"3,33400262","11,27331834","39,29999161"
29/09/2009 13.00,"3,30691076","8,03253188","39,29999161"
29/09/2009 14.00,"3,4622331","4,81770082","39,29999161"
29/09/2009 15.00,"3,36109347","4,96565902","39,29999161"
29/09/2009 16.00,"3,33039024","4,20900032","39,29999161"
29/09/2009 17.00,"3,33039024","4,66195694","39,29999161"
29/09/2009 18.00,"3,53808808","7,23823163","39,29999161"
29/09/2009 19.00,"3,65909481",,"39,29999161"
29/09/2009 20.00,"3,25814765","40,0964564","39,29999161"
29/09/2009 21.00,"3,24911669","13,61077658","39,29999161"
29/09/2009 22.00,"3,3014932","11,1565047","39,29999161"
29/09/2009 23.00,"3,27440236","9,32521214","39,29999161"
30/09/2009 0.00,"3,33761399","7,72233856","39,29999161"
30/09/2009 1.00,"3,15158944","5,50038233",
30/09/2009 2.00,"3,25634145","2,78912618",
30/09/2009 3.00,"3,58323983","5,84821146",
30/09/2009 4.00,"3,5146086","13,52252631",
30/09/2009 5.00,"3,23828055","21,27210896",
30/09/2009 6.00,"3,53989427","52,29124976",
30/09/2009 7.00,"4,32734009","69,48806456",
30/09/2009 8.00,"3,93361667","53,12579952",
30/09/2009 9.00,"3,95528996","26,67255296",
30/09/2009 10.00,"3,52544576","18,0780556",
30/09/2009 11.00,"3,53628189","7,34725387",
30/09/2009 12.00,"3,47848781","4,6295103",
30/09/2009 13.00,"3,36470585","3,86376578",
30/09/2009 14.00,"3,44056083","4,29206334",
30/09/2009 15.00,"3,50919104","3,4406593",
30/09/2009 16.00,"3,55976137","3,89231958",
30/09/2009 17.00,"3,20035357","1,66387211",
30/09/2009 18.00,"3,22744442","4,49453075",
30/09/2009 19.00,"3,32316649","29,31501344",
30/09/2009 20.00,,,
30/09/2009 21.00,,,
30/09/2009 22.00,,,
30/09/2009 23.00,,,
01/10/2009 0.00,,,
01/10/2009 1.00,,,"34,70000076"
01/10/2009 2.00,,,"34,70000076"
01/10/2009 3.00,,,"34,70000076"
01/10/2009 4.00,,,"34,70000076"
01/10/2009 5.00,,,"34,70000076"
01/10/2009 6.00,,,"34,70000076"
01/10/2009 7.00,,,"34,70000076"
01/10/2009 8.00,,,"34,70000076"
01/10/2009 9.00,,,"34,70000076"
01/10/2009 10.00,,,"34,70000076"
01/10/2009 11.00,,,"34,70000076"
01/10/2009 12.00,,,"34,70000076"
01/10/2009 13.00,,,"34,70000076"
01/10/2009 14.00,,,"34,70000076"
01/10/2009 15.00,,,"34,70000076"
01/10/2009 16.00,,,"34,70000076"
01/10/2009 17.00,,,"34,70000076"
01/10/2009 18.00,,,"34,70000076"
01/10/2009 19.00,,,"34,70000076"
01/10/2009 20.00,,,"34,70000076"
01/10/2009 21.00,,,"34,70000076"
01/10/2009 22.00,,,"34,70000076"
01/10/2009 23.00,,,"34,70000076"
02/10/2009 0.00,,,"34,70000076"
02/10/2009 1.00,,,"19,5"
02/10/2009 2.00,,,"19,5"
02/10/2009 3.00,,,"19,5"
02/10/2009 4.00,,,"19,5"
02/10/2009 5.00,,,"19,5"
02/10/2009 6.00,,,"19,5"
02/10/2009 7.00,,,"19,5"
02/10/2009 8.00,,,"19,5"
02/10/2009 9.00,,,"19,5"
02/10/2009 10.00,,,"19,5"
02/10/2009 11.00,,,"19,5"
02/10/2009 12.00,,,"19,5"
02/10/2009 13.00,,,"19,5"
02/10/2009 14.00,,,"19,5"
02/10/2009 15.00,,,"19,5"
02/10/2009 16.00,,,"19,5"
02/10/2009 17.00,,,"19,5"
02/10/2009 18.00,,,"19,5"
02/10/2009 19.00,"4,27857595","16,07803859","19,5"
02/10/2009 20.00,"5,00976743","14,28567817","19,5"
02/10/2009 21.00,"4,2352304","6,4348513","19,5"
02/10/2009 22.00,"4,44112205","10,23242363","19,5"
02/10/2009 23.00,"4,14853928","5,02017014","19,5"
03/10/2009 0.00,"4,29663686","4,03378655","19,5"
03/10/2009 1.00,,"3,1538287","8,69999981"
03/10/2009 2.00,,,"8,69999981"
03/10/2009 3.00,,"2,41663798","8,69999981"
03/10/2009 4.00,,"2,65285029","8,69999981"
03/10/2009 5.00,,"4,60874407","8,69999981"
03/10/2009 6.00,,"3,03182972","8,69999981"
03/10/2009 7.00,,"7,67691326","8,69999981"
03/10/2009 8.00,,"16,64780312","8,69999981"
03/10/2009 9.00,,"19,7094696","8,69999981"
03/10/2009 10.00,,"12,4154439","8,69999981"
03/10/2009 11.00,,"4,76968094","8,69999981"
03/10/2009 12.00,,"5,88455284","8,69999981"
03/10/2009 13.00,,"3,65740362","8,69999981"
03/10/2009 14.00,,"2,46595802","8,69999981"
03/10/2009 15.00,,"2,11163766","8,69999981"
03/10/2009 16.00,,"1,35757545","8,69999981"
03/10/2009 17.00,,"1,18236168","8,69999981"
03/10/2009 18.00,,"0,32057548","8,69999981"
03/10/2009 19.00,,"1,09410567","8,69999981"
03/10/2009 20.00,,"11,22918174","8,69999981"
03/10/2009 21.00,,"15,59133517","8,69999981"
03/10/2009 22.00,,"15,31229024","8,69999981"
03/10/2009 23.00,,"7,43940271","8,69999981"
04/10/2009 0.00,,"7,28236059","8,69999981"
04/10/2009 1.00,,"8,12338247","12,39999962"
04/10/2009 2.00,,"7,22914772","12,39999962"
04/10/2009 3.00,,"5,19019092","12,39999962"
04/10/2009 4.00,,"4,42963747","12,39999962"
04/10/2009 5.00,,"4,74112713","12,39999962"
04/10/2009 6.00,,"6,6399133","12,39999962"
04/10/2009 7.00,,"10,92158491","12,39999962"
04/10/2009 8.00,,"9,66006261","12,39999962"
04/10/2009 9.00,,"8,18827575","12,39999962"
04/10/2009 10.00,,"9,69510574","12,39999962"
04/10/2009 11.00,,"7,88068084","12,39999962"
04/10/2009 12.00,,"8,11429665","12,39999962"
04/10/2009 13.00,,"6,83199855","12,39999962"
04/10/2009 14.00,,"3,5886175","12,39999962"
04/10/2009 15.00,,"2,01299949","12,39999962"
04/10/2009 16.00,,"0,7021495","12,39999962"
04/10/2009 17.00,,,"12,39999962"
04/10/2009 18.00,,"4,88129776","12,39999962"
04/10/2009 19.00,,"12,38169136","12,39999962"
04/10/2009 20.00,,"10,85409514","12,39999962"
04/10/2009 21.00,,"12,26748378","12,39999962"
04/10/2009 22.00,,"15,24480046","12,39999962"
04/10/2009 23.00,,"12,18442076","12,39999962"
05/10/2009 0.00,,"5,94165854","12,39999962"
05/10/2009 1.00,,"4,35046729","17,5"
05/10/2009 2.00,,,"17,5"
05/10/2009 3.00,,"6,94231904","17,5"
05/10/2009 4.00,,"11,77818768","17,5"
05/10/2009 5.00,,"22,04954728","17,5"
05/10/2009 6.00,,"22,89446008","17,5"
05/10/2009 7.00,,"45,61110416","17,5"
05/10/2009 8.00,,"34,45718448","17,5"
05/10/2009 9.00,,"30,81926032","17,5"
05/10/2009 10.00,,"13,79248542","17,5"
05/10/2009 11.00,,"8,10780732","17,5"
05/10/2009 12.00,,"5,72621247","17,5"
05/10/2009 13.00,,"4,98382876","17,5"
05/10/2009 14.00,,"4,74372362","17,5"
05/10/2009 15.00,,"4,21289315","17,5"
05/10/2009 16.00,,"3,42897698","17,5"
05/10/2009 17.00,,"3,00976524","17,5"
05/10/2009 18.00,,"3,9299573","17,5"
05/10/2009 19.00,,"7,95206345","17,5"
05/10/2009 20.00,,"23,6498148","17,5"
05/10/2009 21.00,,"13,02543882","17,5"
05/10/2009 22.00,,"17,26428737","17,5"
05/10/2009 23.00,,"12,3674221","17,5"
06/10/2009 0.00,,"9,58478526","17,5"
06/10/2009 1.00,,"6,8501702","29,10000038"
06/10/2009 2.00,,"5,0785741","29,10000038"
06/10/2009 3.00,,"6,24795712","29,10000038"
06/10/2009 4.00,,"6,03510563","29,10000038"
06/10/2009 5.00,,"10,56078095","29,10000038"
06/10/2009 6.00,,"37,32419024","29,10000038"
06/10/2009 7.00,,"47,93429888","29,10000038"
06/10/2009 8.00,,"53,93826568","29,10000038"
06/10/2009 9.00,,"44,73504488","29,10000038"
06/10/2009 10.00,,"19,39018472","29,10000038"
06/10/2009 11.00,,"10,11950856","29,10000038"
06/10/2009 12.00,,"16,16888345","29,10000038"
06/10/2009 13.00,,"15,40054242","29,10000038"
06/10/2009 14.00,,"4,52178631","29,10000038"
06/10/2009 15.00,,"4,89167992","29,10000038"
06/10/2009 16.00,,"3,8702551","29,10000038"
06/10/2009 17.00,,"3,47699877","29,10000038"
06/10/2009 18.00,,"4,30504199","29,10000038"
06/10/2009 19.00,,"15,78990975","29,10000038"
06/10/2009 20.00,,"20,24029816","29,10000038"
06/10/2009 21.00,,"13,18248094","29,10000038"
06/10/2009 22.00,,"6,66197778","29,10000038"
06/10/2009 23.00,,"7,81967848","29,10000038"
07/10/2009 0.00,,"4,11944606","29,10000038"
07/10/2009 1.00,,,"20,2999897"
07/10/2009 2.00,,,"20,2999897"
07/10/2009 3.00,,,"20,2999897"
07/10/2009 4.00,,,"20,2999897"
07/10/2009 5.00,,,"20,2999897"
07/10/2009 6.00,,,"20,2999897"
07/10/2009 7.00,,,"20,2999897"
07/10/2009 8.00,,,"20,2999897"
07/10/2009 9.00,,,"20,2999897"
07/10/2009 10.00,,,"20,2999897"
07/10/2009 11.00,,,"20,2999897"
07/10/2009 12.00,,,"20,2999897"
07/10/2009 13.00,,,"20,2999897"
07/10/2009 14.00,,,"20,2999897"
07/10/2009 15.00,,,"20,2999897"
07/10/2009 16.00,,,"20,2999897"
07/10/2009 17.00,,,"20,2999897"
07/10/2009 18.00,,,"20,2999897"
07/10/2009 19.00,,,"20,2999897"
07/10/2009 20.00,,,"20,2999897"
07/10/2009 21.00,,,"20,2999897"
07/10/2009 22.00,,,"20,2999897"
07/10/2009 23.00,,,"20,2999897"
08/10/2009 0.00,,,"20,2999897"
08/10/2009 1.00,,,"21,60000038"
08/10/2009 2.00,,,"21,60000038"
08/10/2009 3.00,,,"21,60000038"
08/10/2009 4.00,,,"21,60000038"
08/10/2009 5.00,,,"21,60000038"
08/10/2009 6.00,,,"21,60000038"
08/10/2009 7.00,,,"21,60000038"
08/10/2009 8.00,,,"21,60000038"
08/10/2009 9.00,,,"21,60000038"
08/10/2009 10.00,,,"21,60000038"
08/10/2009 11.00,,,"21,60000038"
08/10/2009 12.00,,,"21,60000038"
08/10/2009 13.00,,,"21,60000038"
08/10/2009 14.00,,,"21,60000038"
08/10/2009 15.00,,,"21,60000038"
08/10/2009 16.00,,,"21,60000038"
08/10/2009 17.00,,,"21,60000038"
08/10/2009 18.00,,,"21,60000038"
08/10/2009 19.00,,,"21,60000038"
08/10/2009 20.00,,,"21,60000038"
08/10/2009 21.00,,,"21,60000038"
08/10/2009 22.00,,,"21,60000038"
08/10/2009 23.00,,,"21,60000038"
09/10/2009 0.00,,,"21,60000038"
09/10/2009 1.00,,,"21,20000076"
09/10/2009 2.00,,,"21,20000076"
09/10/2009 3.00,,"21,79515568","21,20000076"
09/10/2009 4.00,,"16,30905982","21,20000076"
09/10/2009 5.00,,"17,30581983","21,20000076"
09/10/2009 6.00,,"39,18923152","21,20000076"
09/10/2009 7.00,,"52,06154208","21,20000076"
09/10/2009 8.00,,"52,0758056","21,20000076"
09/10/2009 9.00,,"47,14649752","21,20000076"
09/10/2009 10.00,,"18,27273544","21,20000076"
09/10/2009 11.00,,"9,71716831","21,20000076"
09/10/2009 12.00,,"6,87223277","21,20000076"
09/10/2009 13.00,,"5,61978673","21,20000076"
09/10/2009 14.00,,"3,93904313","21,20000076"
09/10/2009 15.00,,"3,13046789","21,20000076"
09/10/2009 16.00,,"2,33616955","21,20000076"
09/10/2009 17.00,,"2,18431851","21,20000076"
09/10/2009 18.00,,"2,91631815","21,20000076"
09/10/2009 19.00,,"13,76263336","21,20000076"
09/10/2009 20.00,,"21,1579052","21,20000076"
09/10/2009 21.00,,"13,3252538","21,20000076"
09/10/2009 22.00,,"11,56663253","21,20000076"
09/10/2009 23.00,,"6,79825558","21,20000076"
10/10/2009 0.00,,"4,84495638","21,20000076"
10/10/2009 1.00,,"4,66844627","22,5"
10/10/2009 2.00,,"3,95721286","22,5"
10/10/2009 3.00,,"10,19997508","22,5"
10/10/2009 4.00,,"7,61331823","22,5"
10/10/2009 5.00,,"12,70746557","22,5"
10/10/2009 6.00,,"27,2591928","22,5"
10/10/2009 7.00,,"45,73310888","22,5"
10/10/2009 8.00,,"28,5570584","22,5"
10/10/2009 9.00,,"21,86913096","22,5"
10/10/2009 10.00,,"19,60954848","22,5"
10/10/2009 11.00,,"12,45177572","22,5"
10/10/2009 12.00,,"11,3836331","22,5"
10/10/2009 13.00,,"10,46733195","22,5"
10/10/2009 14.00,,"6,27910551","22,5"
10/10/2009 15.00,,"6,09870258","22,5"
10/10/2009 16.00,,"4,2115949","22,5"
10/10/2009 17.00,,"3,58082993","22,5"
10/10/2009 18.00,,"3,84559604","22,5"
10/10/2009 19.00,,"17,87299169","22,5"
10/10/2009 20.00,,"25,94186304","22,5"
10/10/2009 21.00,,"21,6874336","22,5"
10/10/2009 22.00,,"14,0403743","22,5"
10/10/2009 23.00,,"11,6250403","22,5"
11/10/2009 0.00,,"11,44332956","22,5"
11/10/2009 1.00,,"11,31485081","11,19999981"
11/10/2009 2.00,,,"11,19999981"
11/10/2009 3.00,,"8,08444459","11,19999981"
11/10/2009 4.00,,"5,82744522","11,19999981"
11/10/2009 5.00,,"5,66651027","11,19999981"
11/10/2009 6.00,,"13,9092895","11,19999981"
11/10/2009 7.00,,"18,35060929","11,19999981"
11/10/2009 8.00,,"18,64263287","11,19999981"
11/10/2009 9.00,,"15,19288393","11,19999981"
11/10/2009 10.00,,"12,53873539","11,19999981"
11/10/2009 11.00,,"11,55495594","11,19999981"
11/10/2009 12.00,,"12,7632692","11,19999981"
11/10/2009 13.00,,"8,07665893","11,19999981"
11/10/2009 14.00,,"0,89682934","11,19999981"
11/10/2009 15.00,,"2,47504194","11,19999981"
11/10/2009 16.00,,"3,3783606","11,19999981"
11/10/2009 17.00,,"5,81576482","11,19999981"
11/10/2009 18.00,,"8,29599974","11,19999981"
11/10/2009 19.00,,"20,15594072","11,19999981"
11/10/2009 20.00,,"37,56299904","11,19999981"
11/10/2009 21.00,,"22,10533944","11,19999981"
11/10/2009 22.00,,"11,40699582","11,19999981"
11/10/2009 23.00,,"7,43291338","11,19999981"
12/10/2009 0.00,,"7,61591473","11,19999981"
12/10/2009 1.00,,"6,42187073","13,69999981"
12/10/2009 2.00,,"4,35825486","13,69999981"
12/10/2009 3.00,,"4,52178631","13,69999981"
12/10/2009 4.00,,"5,34982954","13,69999981"
12/10/2009 5.00,,"11,34079856","13,69999981"
12/10/2009 6.00,,"28,1781","13,69999981"
12/10/2009 7.00,,"43,16332352","13,69999981"
12/10/2009 8.00,,"47,96026384","13,69999981"
12/10/2009 9.00,,"25,0307568","13,69999981"
12/10/2009 10.00,,"14,43103414","13,69999981"
12/10/2009 11.00,,"13,16041837","13,69999981"
12/10/2009 12.00,,"13,06567686","13,69999981"
12/10/2009 13.00,,"11,19024386","13,69999981"
12/10/2009 14.00,,"8,22850997","13,69999981"
12/10/2009 15.00,,"9,25382953","13,69999981"
12/10/2009 16.00,,"7,24991395","13,69999981"
12/10/2009 17.00,,"8,85538211","13,69999981"
12/10/2009 18.00,,,"13,69999981"
12/10/2009 19.00,,,"13,69999981"
12/10/2009 20.00,,,"13,69999981"
12/10/2009 21.00,,,"13,69999981"
12/10/2009 22.00,,,"13,69999981"
12/10/2009 23.00,,,"13,69999981"
13/10/2009 0.00,,,"13,69999981"
13/10/2009 1.00,"4,08713282",,"10,5"
13/10/2009 2.00,"3,23647436",,"10,5"
13/10/2009 3.00,"3,10824388",,"10,5"
13/10/2009 4.00,"3,24911669",,"10,5"
13/10/2009 5.00,"3,18229267",,"10,5"
13/10/2009 6.00,"3,06851071",,"10,5"
13/10/2009 7.00,"3,47126406",,"10,5"
13/10/2009 8.00,"3,25453526",,"10,5"
13/10/2009 9.00,"3,54350666",,"10,5"
13/10/2009 10.00,"3,20757732",,"10,5"
13/10/2009 11.00,"3,42069374",,"10,5"
13/10/2009 12.00,"3,56698512",,"10,5"
13/10/2009 13.00,"3,70063418",,"10,5"
13/10/2009 14.00,"3,8216409",,"10,5"
13/10/2009 15.00,"3,73494979",,"10,5"
13/10/2009 16.00,"4,06726573",,"10,5"
13/10/2009 17.00,"4,07810186",,"10,5"
13/10/2009 18.00,"3,9119444",,"10,5"
13/10/2009 19.00,,,"10,5"
13/10/2009 20.00,,,"10,5"
13/10/2009 21.00,"2,96375869",,"10,5"
13/10/2009 22.00,"2,91318836",,"10,5"
13/10/2009 23.00,"2,74883608",,"10,5"
14/10/2009 0.00,"2,871649",,"10,5"
14/10/2009 1.00,"2,90415842","2,00261733","10,80000019"
14/10/2009 2.00,"2,85720048","1,41208466","10,80000019"
14/10/2009 3.00,"2,81566112","1,71319024","10,80000019"
14/10/2009 4.00,"2,7994064","1,92733998","10,80000019"
14/10/2009 5.00,"2,7813455","5,12789222","10,80000019"
14/10/2009 6.00,"2,99626709","3,90270174","10,80000019"
14/10/2009 7.00,"2,86803662","2,88387151","10,80000019"
14/10/2009 8.00,"2,83733339","4,37383002","10,80000019"
14/10/2009 9.00,"2,75967221","10,53222714","10,80000019"
14/10/2009 10.00,"2,78856925","21,08781128","10,80000019"
14/10/2009 11.00,"2,91680075","14,94369488","10,80000019"
14/10/2009 12.00,"3,20035357","11,1565047","10,80000019"
14/10/2009 13.00,"3,36831722","12,90214541","10,80000019"
14/10/2009 14.00,,,"10,80000019"
14/10/2009 15.00,,,"10,80000019"
14/10/2009 16.00,"3,68618566","4,7203609","10,80000019"
14/10/2009 17.00,"3,25272907","8,4089129","10,80000019"
14/10/2009 18.00,"3,45320316","32,94517488","10,80000019"
14/10/2009 19.00,"3,32316649","36,29888024","10,80000019"
14/10/2009 20.00,"3,12088621","30,7919952","10,80000019"
14/10/2009 21.00,"3,26176003","18,01964974","10,80000019"
14/10/2009 22.00,"2,87887275","11,13703672","10,80000019"
14/10/2009 23.00,"2,81385492","8,23889213","10,80000019"
15/10/2009 0.00,"2,87526138","3,90270174","10,80000019"
15/10/2009 1.00,,"1,40559533","10,39999962"
15/10/2009 2.00,"2,99626709",,"10,39999962"
15/10/2009 3.00,"2,83733339","2,08957509","10,39999962"
15/10/2009 4.00,"2,86623042","10,95403346","10,39999962"
15/10/2009 5.00,"2,62602316","9,81450823","10,39999962"
15/10/2009 6.00,"3,18409886","25,31757592","10,39999962"
15/10/2009 7.00,"3,06309213","23,32404824","10,39999962"
15/10/2009 8.00,"2,91318836","21,852248","10,39999962"
15/10/2009 9.00,"3,13714092","6,35957394","10,39999962"
15/10/2009 10.00,"3,03780748","3,48219176","10,39999962"
15/10/2009 11.00,"3,40624522","5,44457296","10,39999962"
15/10/2009 12.00,"3,15158944","2,42831839","10,39999962"
15/10/2009 13.00,"3,27078997","2,22455273","10,39999962"
15/10/2009 14.00,"3,74036735","1,59768058","10,39999962"
15/10/2009 15.00,"3,50738485","1,8598502","10,39999962"
15/10/2009 16.00,"3,43694845","3,51853123","10,39999962"
15/10/2009 17.00,"3,61574925","7,2966375","10,39999962"
15/10/2009 18.00,"3,3213603","9,2135934","10,39999962"
15/10/2009 19.00,"3,31413553","8,39074317","10,39999962"
15/10/2009 20.00,"3,18048647","9,87680693","10,39999962"
15/10/2009 21.00,"3,43875464","34,52857856","10,39999962"
15/10/2009 22.00,"3,1407533","19,50570776","10,39999962"
15/10/2009 23.00,"3,07573446","16,14293378","10,39999962"
16/10/2009 0.00,"3,04141884","10,59712425","10,39999962"
16/10/2009 1.00,"3,07392827","3,56655302","10,69999981"
16/10/2009 2.00,"3,1407533","3,07725502","10,69999981"
16/10/2009 3.00,"3,23286299","3,20314874","10,69999981"
16/10/2009 4.00,"3,15158944","2,11812698","10,69999981"
16/10/2009 5.00,"3,24369913","2,24272246","10,69999981"
16/10/2009 6.00,"3,08657059","2,44389354","10,69999981"
16/10/2009 7.00,"3,3917967","2,90723424","10,69999981"
16/10/2009 8.00,"3,14436569","3,08114785","10,69999981"
16/10/2009 9.00,"3,14436569","3,38614818","10,69999981"
16/10/2009 10.00,"3,21660828","3,28231893","10,69999981"
