,Provincia di TARANTO,,,,,
10/04/2008 6.00,0,"25,285817","4,955205","17,700375","0,533533","55,090269"
10/04/2008 7.00,0,"31,947052","5,477963","23,564157","0,513849","53,363316"
10/04/2008 8.00,0,"31,018433","6,997175","20,303891","0,446732","53,043162"
10/04/2008 9.00,0,"17,64923","6,643594","7,467956","0,392185","62,770023"
10/04/2008 10.00,0,"11,831003","5,889064","2,811191","0,371947","83,496097"
10/04/2008 11.00,0,"11,548262","5,609921","2,948765","0,377481","89,550108"
10/04/2008 12.00,0,"10,144936","5,58116","1,619745","0,408154","97,023352"
10/04/2008 13.00,0,"14,404201","5,858612","5,425107","0,370525","92,464838"
10/04/2008 14.00,0,"13,327712","5,591311","4,757998","0,35084","92,775301"
10/04/2008 15.00,0,"9,997081","5,026259","2,305021","0,343251","94,315143"
10/04/2008 16.00,"0,003612","14,362697","5,217429","6,367359","0,371869","90,180722"
10/04/2008 17.00,"0,05057","12,738885","5,011033","5,059106","0,389576","94,568764"
10/04/2008 18.00,"0,195056","18,575271","4,965356","10,969609","0,455666","83,289591"
10/04/2008 19.00,"1,058356","21,451951","4,958587","13,858673","0,459776","74,079695"
10/04/2008 20.00,"0,866913","20,948733","4,518726","14,029988","0,456298","69,325748"
10/04/2008 21.00,"0,935543","21,95517","4,777569","14,639992","0,585155","51,797162"
10/04/2008 22.00,"1,715765","61,551812","9,704013","46,705207","0,901133","16,97836"
10/04/2008 23.00,"2,221464","36,722541","5,770639","27,89386","0,927537","34,150749"
11/04/2008 0.00,"4,970301","23,016101","4,951821","15,434292","0,643339","49,780537"
11/04/2008 1.00,"15,711551","4,623617","8,628253","0,510291","55,296791",
11/04/2008 2.00,"3,720501","0,423095","70,71451",,,
11/04/2008 3.00,,,,,,
11/04/2008 4.00,,,,,,
11/04/2008 5.00,,,,,,
11/04/2008 6.00,,,,,,
11/04/2008 7.00,,,,,,
11/04/2008 8.00,,,,,,
11/04/2008 9.00,,,,,,
11/04/2008 10.00,,,,,,
11/04/2008 11.00,,,,,,
11/04/2008 12.00,"0,118492","67,180923",,,,
11/04/2008 13.00,"0,046052","81,619483",,,,
11/04/2008 14.00,"0,073396","87,586165",,,,
11/04/2008 15.00,"0,103008","89,350527",,,,
11/04/2008 16.00,"0,106254","92,198728",,,,
11/04/2008 17.00,"0,105066","91,083001",,,,
11/04/2008 18.00,"0,126365","89,21746",,,,
11/04/2008 19.00,"0,115042","85,827336",,,,
11/04/2008 20.00,"0,142438","79,855122",,,,
11/04/2008 21.00,"0,111796","79,128861",,,,
11/04/2008 22.00,"0,094537","83,356128",,,,
11/04/2008 23.00,"0,072049","92,599282",,,,
12/04/2008 0.00,"0,065399","92,060136",,,,
12/04/2008 1.00,"0,068487","89,942344",,,,
12/04/2008 2.00,"0,076247","91,192491",,,,
12/04/2008 3.00,"0,060095","89,040064",,,,
12/04/2008 4.00,"0,090814","81,558494",,,,
12/04/2008 5.00,"0,102929","79,935502",,,,
12/04/2008 6.00,"8,923185","4,314023","2,312809","0,129056","78,262616",
12/04/2008 7.00,"9,952982","4,539029","2,995488","0,133491","72,743604",
12/04/2008 8.00,"12,427609","4,951821","4,838467","0,176324","74,505188",
12/04/2008 9.00,"11,15917","5,268182","3,083744","0,187013","68,991731",
12/04/2008 10.00,"15,659671","6,235878","6,102593","0,235944","69,938356",
12/04/2008 11.00,"16,072109","6,222344","6,536084","0,23143","78,125395",
12/04/2008 12.00,"10,622222","5,139608","2,743703","0,198097","94,541055",
12/04/2008 13.00,"15,439186","6,053165","6,162297","0,217971","91,529286",
12/04/2008 14.00,"25,669708","7,425194","14,294761","0,353124","74,133743",
12/04/2008 15.00,"12,409454","5,19882","4,454298","0,266425","97,142537",
12/04/2008 16.00,"7,550987","4,684521","0,532127","0,258588","106,242928",
12/04/2008 17.00,"9,30709","4,924753","1,900084","0,317575","102,03232",
12/04/2008 18.00,"12,437986","4,953513","4,846254","0,331429","94,080889",
12/04/2008 19.00,"17,939753","4,889225","10,450457","0,275927","75,769224",
12/04/2008 20.00,"15,169416","4,735274","7,914423","0,215834","73,250878",
12/04/2008 21.00,"21,750261","4,621926","14,673734","0,295325","67,785929",
12/04/2008 22.00,"29,679956","4,909526","22,16765","0,416544","49,154086",
12/04/2008 23.00,"35,516338","5,068553","27,764074","0,423511","38,034296",
13/04/2008 0.00,"20,98244","4,833397","13,580931","0,342989","57,450595",
13/04/2008 1.00,"19,241908","4,880767","11,766499","0,336892","47,901145",
13/04/2008 2.00,"0,27086","69,799764",,,,
13/04/2008 3.00,"36,34123","4,875691","28,885443","64,806039",,
13/04/2008 4.00,"29,054808","4,682829","21,889895","0,237023",,
13/04/2008 5.00,"26,938148","4,919677","19,408367","0,219188","69,80172",
13/04/2008 6.00,"24,214504","4,96028","16,620541","0,202778","68,387007",
13/04/2008 7.00,"26,154783","5,630224","17,534247","0,229889","56,791884",
13/04/2008 8.00,"25,156106","5,970268","16,013142","0,237499","45,172145",
13/04/2008 9.00,"28,014642","6,780628","17,630292","0,257793","52,968767",
13/04/2008 10.00,"18,110954","5,528716","9,640594","0,235438","78,482684",
13/04/2008 11.00,"14,609123","5,053328","6,865743","0,229969","86,938093",
13/04/2008 12.00,"0,390111","16,526049","5,400142","8,251873","0,321369","90,418126"
13/04/2008 13.00,"4,742735","24,660668","6,389828","14,87361","0,343487","84,167457"
13/04/2008 14.00,"2,33344","16,261469","5,263107","8,197361","0,277849","93,110863"
13/04/2008 15.00,"0,346765","9,62874","4,953513","2,066212","0,247488","96,808231"
13/04/2008 16.00,"1,975839","15,649295","5,193744","7,69119","0,2505","87,855274"
13/04/2008 17.00,"1,390672","16,087674","4,912911","8,560765","0,23861","85,712025"
13/04/2008 18.00,"1,614625","13,921727","4,615158","6,85017","0,188112","88,117693"
13/04/2008 19.00,"0,910259","18,4767","4,907835","10,959231","0,268416","82,248385"
13/04/2008 20.00,"0,27091","19,913747","4,872307","12,451775","0,330961","75,848721"
13/04/2008 21.00,"0,596003","29,565828","4,865541","22,120922","0,293466","47,942781"
13/04/2008 22.00,"0,198668","14,064392","4,681137","6,8917","0,256842","51,757721"
13/04/2008 23.00,"0,30342","21,016168","4,936595","13,456337","0,313124","42,922306"
14/04/2008 0.00,"0,097527","19,776256","4,684521","12,60233","0,272299","44,405348"
14/04/2008 1.00,"0,115588","0,221724","61,853379",,,
14/04/2008 2.00,"0,859688","0,250816","59,297346",,,
14/04/2008 3.00,"0,353989","0,24836","80,977187",,,
14/04/2008 4.00,"0,307031","0,2287","79,440862",,,
14/04/2008 5.00,"0,458741","0,224578","78,560583",,,
14/04/2008 6.00,"0,606839","0,206662","88,926883",,,
14/04/2008 7.00,"0,32148","0,248597","61,756344",,,
14/04/2008 8.00,"0,906646","0,23623","95,919779",,,
14/04/2008 9.00,"0,267298","0,258744","105,31278",,,
14/04/2008 10.00,"1,054744","0,254543","111,555336",,,
14/04/2008 11.00,"0,538209","0,247805","113,807884",,,
14/04/2008 12.00,"0,010836","0,270873","118,069763",,,
14/04/2008 13.00,"0,931931","0,280862","118,612485",,,
14/04/2008 14.00,"0,010836","0,276739","121,163016",,,
14/04/2008 15.00,"0,498474","0,245664","118,423841",,,
14/04/2008 16.00,"0,498474","0,257713","116,753505",,,
14/04/2008 17.00,"0,570718","0,257317","115,597162",,,
14/04/2008 18.00,"0,754936","0,273251","111,685168",,,
14/04/2008 19.00,"0,549045","0,303533","105,828128",,,
14/04/2008 20.00,"0,057794","0,319546","94,026666",,,
14/04/2008 21.00,"0,455129","0,477377","49,618563",,,
14/04/2008 22.00,"0,15171","0,368456","26,575953",,,
14/04/2008 23.00,"0,22034","0,38344","51,656576",,,
15/04/2008 0.00,"0,783833","0,292355","65,232293",,,
15/04/2008 1.00,"0,243445","68,23391",,,,
15/04/2008 2.00,"0,588778","0,225292","69,036259",,,
15/04/2008 3.00,"0,281747","42,818321","4,889225","35,346245","74,751131",
15/04/2008 4.00,"0,408172","24,79036","4,456132","17,970335","0,240943",
15/04/2008 5.00,"0,390111","22,103025","4,921369","14,567315","0,243812","65,446737"
15/04/2008 6.00,"0,158934","27,015967","5,955043","17,897646","0,278869","67,271304"
15/04/2008 7.00,"0,234789","31,153304","5,535483","22,681596","0,27162","58,237061"
15/04/2008 8.00,"0,762161","28,421899","5,83662","19,486243","0,345561","79,14173"
15/04/2008 9.00,"0,653797","48,008788","10,583729","31,803042","0,326836","48,816134"
15/04/2008 10.00,"0,599615","0,164215","91,691614",,,
15/04/2008 11.00,"0,664633","0,107803","108,959417",,,
15/04/2008 12.00,"0,27091","48,294136","1,245146","46,417087","0,125412","112,302144"
15/04/2008 13.00,"0,260074","26,302637","1,060742","24,693308","0,210029","113,015597"
15/04/2008 14.00,"1,123374","23,363682","1,588576","20,942442","0,239429","104,564137"
15/04/2008 15.00,"1,224515","16,461201","1,097961","14,787952","0,25417","110,971837"
15/04/2008 16.00,"3,745786","22,116007","1,911705","19,198104","0,279508","101,022674"
15/04/2008 17.00,"1,405122","12,26938","0,795133","11,057868","0,227956","111,312285"
15/04/2008 18.00,"0,444293","12,453549","0,900023","11,081232","0,246043","106,614715"
15/04/2008 19.00,"1,30037","18,66606","0,920325","17,266882","0,274488","94,458384"
15/04/2008 20.00,"2,308156","26,512747","0,63949","25,549902","0,316717","77,190558"
15/04/2008 21.00,"0,603226","4,861061","0,607346","3,932552","0,281101","97,681302"
15/04/2008 22.00,"3,457735","0,609039","2,525658","0,251063","91,146981",
15/04/2008 23.00,"1,706819","0,609039","0,80468","0,248673","103,921522",
16/04/2008 0.00,"1,706819","0,609039","0,80468","0,250106","101,02947",
16/04/2008 1.00,"1,795012","0,609039","0,864383","0,242219","95,72876",
16/04/2008 2.00,"1,159496","0,609039","0,397149","0,238793","95,711066",
16/04/2008 3.00,"0,76262","0,607346","0,153149","0,23433","92,576656",
16/04/2008 4.00,"3,701565","0,609039","2,795615","0,228753","77,614019",
16/04/2008 5.00,"9,07104","0,609039","8,181787","0,240226","70,283149",
16/04/2008 6.00,"18,749065","1,092886","17,085183","0,328349","59,730739",
16/04/2008 7.00,"32,011926","5,077013","24,244236","0,299984","58,616949",
16/04/2008 8.00,"27,916079","4,650686","20,799691","0,273532","64,828566",
16/04/2008 9.00,"3,530365","1,170707","2,276467","0,2321","101,109812",
16/04/2008 10.00,"0,370936","0,72577","0,002596","0,225965","109,524522",
16/04/2008 11.00,"8,557439","1,989526","5,77553","0,298551","102,190843",
16/04/2008 12.00,"10,217565","1,813581","7,441999","0,31098","105,76239",
16/04/2008 13.00,"5,662591","1,322967","3,636637","0,289945","113,972792",
16/04/2008 14.00,"5,286468","1,202851","3,444552","0,314247","116,352928",
16/04/2008 15.00,"2,601731","0,957544","1,316043","0,270584","122,781077",
16/04/2008 16.00,"0,194546","0,609039",0,"0,238155","126,152388",
16/04/2008 17.00,"1,644565","0,779907","0,760553","0,24421","129,678866",
16/04/2008 18.00,"4,202197","0,950776","2,746297","0,142144","124,40136",
16/04/2008 19.00,"4,89997","0,617498","3,955915","0,157043","115,525024",
16/04/2008 20.00,"11,779125","0,609039","10,852805","0,196166","103,316943",
16/04/2008 21.00,"8,142407","0,609039","7,213574","0,175928","108,782386",
16/04/2008 22.00,"13,613046","0,609039","12,687997","0,233533","98,242281",
16/04/2008 23.00,"6,311078","0,609039","5,380978","0,154016","106,599753",
17/04/2008 0.00,"2,661391","0,609039","1,728765","0,112584","108,84231",
17/04/2008 1.00,"0,835251","0,609039","0,179107","0,097134","112,54451",
17/04/2008 2.00,"0,231176","0,075566","108,963489",,,
17/04/2008 3.00,"0,155322","46,276038","0,607346","45,376196","102,069649",
17/04/2008 4.00,"0,144485","29,788902","0,609039","28,875042","0,238621",
17/04/2008 5.00,"0,187831","23,638648","0,609039","22,720544","0,235604","93,800411"
17/04/2008 6.00,"0,133649","22,5907","0,607346","21,67445","0,191769","95,246448"
17/04/2008 7.00,"0,093916","22,349462","0,669942","21,337002","0,173427","95,421432"
17/04/2008 8.00,"0,043346","17,669982","0,712237","16,589395","0,176206","96,216353"
17/04/2008 9.00,"0,05057","16,334099","0,852654","15,037142","0,19574","92,131894"
17/04/2008 10.00,"12,248629","1,114879","10,546509","0,152543","92,564632",
17/04/2008 11.00,"10,834925","0,906791","9,451106","0,139123","90,688551",
17/04/2008 12.00,"8,910216","1,368645","6,816425","0,140632","94,655012",
17/04/2008 13.00,"0,032509","8,095715","1,343268","6,040297","0,160245","95,455344"
17/04/2008 14.00,"0,007225","4,60426","0,776524","3,416","0,162151","98,408483"
17/04/2008 15.00,"0,234789","3,429201","0,617498","2,484128","0,155481","100,76476"
17/04/2008 16.00,"0,158934","2,46944","0,669942","1,443233","0,180811","104,046156"
17/04/2008 17.00,"0,22034","2,710677","0,609039","1,778083","0,205825","105,224979"
17/04/2008 18.00,"0,065019","2,897441","0,614114","1,957192","0,223771","106,776792"
17/04/2008 19.00,"0,032509","3,032327","0,609039","2,099957","0,195343","104,67422"
17/04/2008 20.00,"0,15171","0,858597","0,609039","0,425701","0,180811","107,800959"
17/04/2008 21.00,"0,061406","0,193914","112,582661",,,
17/04/2008 22.00,"0,196535","112,643703",,,,
17/04/2008 23.00,"0,231176","0,215037","117,282978",,,
18/04/2008 0.00,"0,097527","0,229649","114,750445",,,
18/04/2008 1.00,"0,05057","0,202411","113,123945",,,
18/04/2008 2.00,"0,126424","0,205032","118,536474",,,
18/04/2008 3.00,"0,007225","0,185021","112,731922",,,
18/04/2008 4.00,"0,014449","0,184862","111,166471",,,
18/04/2008 5.00,"0,119201","0,181764","106,226049",,,
18/04/2008 6.00,"0,256462","0,20519","102,65572",,,
18/04/2008 7.00,"0,368438","0,200425","97,675975",,,
18/04/2008 8.00,"0,057794","0,219325","100,80817",,,
18/04/2008 9.00,"0,838016","0,20646","108,194397",,,
18/04/2008 10.00,"0,917482","0,210748","108,108933",,,
18/04/2008 11.00,"0,957217","0,21726","109,474864",,,
18/04/2008 12.00,"0,754936","0,213369","105,572231",,,
18/04/2008 13.00,"0,599615","0,200743","106,292487",,,
18/04/2008 14.00,"0,203839","108,621625",,,,
18/04/2008 15.00,"0,217023","103,578129",,,,
18/04/2008 16.00,"0,668245","42,097192","1,263755","40,187293","0,223771","100,39171"
18/04/2008 17.00,"0,982501","30,647504","1,250221","28,750456","0,229806","99,079957"
18/04/2008 18.00,"1,072805","27,545132","1,306049","25,560284","0,245926","92,065418"
18/04/2008 19.00,"0,827179","29,752593","1,170707","27,976919","0,299288","76,491253"
18/04/2008 20.00,"0,187831","34,878226","1,21131","33,043813","0,376473","70,221429"
18/04/2008 21.00,"0,278134","26,658001","1,228228","24,791928","0,311598","73,192202"
18/04/2008 22.00,"0,090303","16,370415","0,839119","15,094248","0,211781","81,078976"
18/04/2008 23.00,"0,296195","13,89838","0,778217","12,713956","0,213528","82,510112"
19/04/2008 0.00,"0,281747","10,648161","0,609039","9,721063","0,171918","83,387772"
19/04/2008 1.00,"7,519859","0,632723","6,554256","0,145873","87,567216",
19/04/2008 2.00,"2,362337","0,139679","91,742573",,,
19/04/2008 3.00,"2,474314","46,53542","0,854346","45,256791","91,298982",
19/04/2008 4.00,"4,460989","30,172812","0,627648","29,230674","0,198422",
19/04/2008 5.00,"4,753572","24,432396","0,71562","23,351294","0,175503","90,029801"
19/04/2008 6.00,"5,049767","23,625685","0,719004","22,538827","0,19303","86,254884"
19/04/2008 7.00,"5,486836","24,165231","1,267138","22,237727","0,218328","78,617044"
19/04/2008 8.00,"4,005859","25,770872","1,4397","23,57974","0,233397","74,679715"
19/04/2008 9.00,"2,196179","22,678881","1,597034","20,244198","0,193427","78,018805"
19/04/2008 10.00,"1,054744","18,9488","1,578424","16,540082","0,203737","79,254546"
19/04/2008 11.00,"1,408733","17,13563","2,126559","13,884632","0,236013","83,145878"
19/04/2008 12.00,"1,89276","15,312082","2,258518","11,857353","0,211111","85,192385"
19/04/2008 13.00,"1,325654","10,44324","1,348344","8,381657","0,18383","87,677421"
19/04/2008 14.00,"2,123936","8,292856","1,131797","6,562043","0,158136","90,15028"
19/04/2008 15.00,"0,91387","6,835056","0,637798","5,86119","0,142908","87,676058"
19/04/2008 16.00,"2,495986","7,688465","1,025215","6,120765","0,169634","87,570488"
19/04/2008 17.00,"1,791619","7,867448","0,906791","6,481575","0,221105","90,917713"
19/04/2008 18.00,"2,651309","8,881681","0,656408","7,880681","0,22055","88,970019"
19/04/2008 19.00,"2,387622","7,582114","0,609039","6,652894","0,20548","89,978394"
19/04/2008 20.00,"1,585728","9,584641","0,609039","8,656807","0,205084","89,759102"
19/04/2008 21.00,"2,058918","13,356245","0,702086","12,288244","0,241723","85,20727"
19/04/2008 22.00,"3,362899","18,025353","0,72577","16,924253","0,284469","82,904958"
19/04/2008 23.00,"2,752448","8,526312","0,752839","7,377106","0,224356","84,886495"
20/04/2008 0.00,"1,921657","5,584772","0,619189","4,638596","0,242041","81,222537"
20/04/2008 1.00,"2,351501","9,512013","0,609039","8,584126","0,289624","83,239264"
20/04/2008 2.00,"2,51766","5,823417","0,625957","4,867021","0,231256","87,705845"
20/04/2008 3.00,"2,355114","3,96096","0,609039","3,029233","0,211111","82,596352"
20/04/2008 4.00,"2,495986","2,990823","0,609039","2,058425","0,214918","83,235208"
20/04/2008 5.00,"2,777733","6,624946","0,634415","5,656126","0,277094","66,109291"
20/04/2008 6.00,"2,80663","28,541207","2,49875","24,727036","0,361793","47,295546"
20/04/2008 7.00,"2,593515","22,704828","2,011518","19,634194","0,441495","57,098995"
20/04/2008 8.00,"2,951115","9,761031","1,28744","7,792422","0,27638","75,82341"
20/04/2008 9.00,"2,929443","6,396678","1,248529","4,485445","0,234427","84,565697"
20/04/2008 10.00,"2,925831","7,87523","1,248529","5,965021","0,27178","88,799486"
20/04/2008 11.00,"3,626585","6,630133","1,251912","4,713872","0,291924","97,093777"
20/04/2008 12.00,"4,262321","8,360298","1,194392","6,533489","0,329912","106,35445"
20/04/2008 13.00,"3,785519","7,545798","1,114879","5,840424","0,306279","115,440473"
20/04/2008 14.00,"3,731337","5,058202","0,69532","3,99485","0,291448","120,264405"
20/04/2008 15.00,"3,471263","4,217761","0,671634","3,19017","0,295335","116,463734"
20/04/2008 16.00,"3,836089","4,360429","0,751147","3,210936","0,324677","114,38203"
20/04/2008 17.00,"4,334564","6,002399","0,900023","4,625615","0,345138","108,621527"
20/04/2008 18.00,"4,775245","8,313607","0,950776","6,860552","0,352435","103,63927"
20/04/2008 19.00,"3,438755","9,569078","0,700395","8,501064","0,315557","92,119626"
20/04/2008 20.00,"3,348451","13,685677","0,680093","12,651652","0,228875","69,007149"
20/04/2008 21.00,"3,373736","18,271778","0,644566","17,295444","0,242675","68,555081"
20/04/2008 22.00,"2,672981","14,980056","0,610731","14,053353","0,317778","72,005175"
20/04/2008 23.00,"3,037807","16,489736","0,849271","15,198083","0,330783","73,506196"
21/04/2008 0.00,"2,8572","15,288738","0,754531","14,141615","0,299379","67,871553"
21/04/2008 1.00,"13,447033","0,642873","12,469953","0,288911","56,430371",
21/04/2008 2.00,"3,70244","0,248385","42,834407",,,
21/04/2008 3.00,"3,157008","56,218651","1,189316","54,432744","43,226901",
21/04/2008 4.00,"3,890271","33,485275","0,87803","32,161253","0,204527",
21/04/2008 5.00,"3,539894","27,547732","0,685168","26,51552","0,18189","57,99062"
21/04/2008 6.00,"3,388184","26,336365","0,93555","24,919134","0,19313","53,25856"
