"NetC","Comune Bari","","","","","","","",""
"Stat","Piazza Kennedy","","","","","","","",""
,NO2,NOX,CO,O3,PM10
17/01/2012 21.00,"51,25215424","66,00627432",,"20,9619837","23,20000076"
17/01/2012 22.00,"60,34537768","88,0856488",,"9,59452358","23,20000076"
17/01/2012 23.00,"38,21827968","43,66832096",,"25,3018668","23,20000076"
18/01/2012 0.00,"25,01484896","27,13837352",,"37,9608201","23,20000076"
18/01/2012 1.00,"17,13028485","18,38785887",,"45,256176",27
18/01/2012 2.00,"11,93392773","14,12162283",,"48,8198046",27
18/01/2012 3.00,,,,"45,88797255",27
18/01/2012 4.00,"15,64990546","16,80149733",,"39,85285815",27
18/01/2012 5.00,"19,99045712","21,17796208",,"37,15669545",27
18/01/2012 6.00,"21,02957176","24,22261176",,,27
18/01/2012 7.00,"32,06068368","35,42360488","0,07193759","31,1190474",27
18/01/2012 8.00,"51,13714744","67,9971252","0,22267461","13,48165739",27
18/01/2012 9.00,"43,32863504","62,08778328","0,33493168","23,5103169",27
18/01/2012 10.00,"37,2035048","49,49254064","0,30002944","25,87369365",27
18/01/2012 11.00,"27,5173128","43,58239568","0,23282292","37,80371385",27
18/01/2012 12.00,"22,00947176","28,08678288","0,15782139","44,06434305",27
18/01/2012 13.00,"26,76211104","35,80864344","0,16593445","41,11816695",27
18/01/2012 14.00,"22,341242","30,15464912","0,17252718","47,23268235",27
18/01/2012 15.00,"21,96566784","27,89468424","0,16103213","48,35439105",27
18/01/2012 16.00,"34,7886488","43,867016","0,22551837","36,19462665",27
18/01/2012 17.00,,,"0,32148991","13,10094356",27
18/01/2012 18.00,"79,34539968","185,66435848","0,49797343","5,24197622",27
18/01/2012 19.00,"71,36754144","135,63274856","0,33924567",,27
18/01/2012 20.00,"63,85934688","68,73316872","0,1335323","9,28368662",27
18/01/2012 21.00,"42,71214888","43,3829932",,"16,58409585",27
18/01/2012 22.00,"28,34713992","29,33755592",,"27,286812",27
18/01/2012 23.00,"9,47122202","9,87159864",,"41,1207006",27
19/01/2012 0.00,,,,"45,70806345",27
19/01/2012 1.00,,,,"32,3556282",23
19/01/2012 2.00,,,,"46,3525482",23
19/01/2012 3.00,,,,"57,4919499",23
19/01/2012 4.00,,,,"54,6462819",23
19/01/2012 5.00,,,,"53,24920335",23
19/01/2012 6.00,,,,"44,24680575",23
19/01/2012 7.00,,,,"25,03072635",23
19/01/2012 8.00,,,,"17,7717014",23
19/01/2012 9.00,,,,"16,62295845",23
19/01/2012 10.00,,,,"26,8475928",23
19/01/2012 11.00,,,,"51,64350765",23
19/01/2012 12.00,,,,"68,23352865",23
19/01/2012 13.00,,,,"72,16036695",23
19/01/2012 14.00,,,,"68,50213545",23
19/01/2012 15.00,,,,"71,4804111",23
19/01/2012 16.00,,,,"62,44842765",23
19/01/2012 17.00,,,,"37,10263095",23
19/01/2012 18.00,,,,"29,4846237",23
19/01/2012 19.00,,,,"52,1545269",23
19/01/2012 20.00,,,,"49,18131855",23
19/01/2012 21.00,,,,"39,5259774",23
19/01/2012 22.00,,,,"44,4849888",23
19/01/2012 23.00,,,,"51,1637301",23
20/01/2012 0.00,,,,"41,8234593",23
20/01/2012 1.00,,,,"7,58591568","24,2999897"
20/01/2012 2.00,,,,"8,93399703","24,2999897"
20/01/2012 3.00,,,,"15,39313073","24,2999897"
20/01/2012 4.00,,,,"12,2509778","24,2999897"
20/01/2012 5.00,,,,"24,3710397","24,2999897"
20/01/2012 6.00,,,,,"24,2999897"
20/01/2012 7.00,"50,54480984","108,74320272","0,03816307","5,23521915","24,2999897"
20/01/2012 8.00,"69,97233592","274,4268744","0,43706606","4,75798323","24,2999897"
20/01/2012 9.00,"113,01137944","529,603924","1,23852548","7,11205929","24,2999897"
20/01/2012 10.00,"86,1438216","231,2325","0,95749253","11,89537503","24,2999897"
20/01/2012 11.00,"17,31442383","23,75247008","0,11478163","49,6425027","24,2999897"
20/01/2012 12.00,"2,44243278","2,44074448",,"59,8882641","24,2999897"
20/01/2012 13.00,"2,61277859","2,61097175",,"57,6819936","24,2999897"
20/01/2012 14.00,"5,55245947","5,72371158",,"54,0583953","24,2999897"
20/01/2012 15.00,"11,48534958","11,59900651",,"45,46395525","24,2999897"
20/01/2012 16.00,"6,66457427","6,65996444",,"49,66107615","24,2999897"
20/01/2012 17.00,"9,9522468","9,9453636",,"43,9765032","24,2999897"
20/01/2012 18.00,"17,92756399","17,97197784",,"34,2282549","24,2999897"
20/01/2012 19.00,,,"0,23811668","20,52613605","24,2999897"
20/01/2012 20.00,"40,09045272","48,06263232","0,20814007","25,23513405","24,2999897"
20/01/2012 21.00,"25,48288744","29,06681672","0,1731656","37,42107285","24,2999897"
20/01/2012 22.00,"22,40208184","24,82326656","0,14380061","38,2260354","24,2999897"
20/01/2012 23.00,"16,07414385","17,46862854","0,14245387","44,346456","24,2999897"
21/01/2012 0.00,"9,69348246","11,01374714","0,11367837","59,67035025","24,2999897"
21/01/2012 1.00,"6,57453437","7,7518541","0,1094867","71,82333165","18,60000038"
21/01/2012 2.00,"10,44300175","11,53010377","0,11353158","62,51346465","18,60000038"
21/01/2012 3.00,"6,87310273","8,81537542","0,10647285","64,742538","18,60000038"
21/01/2012 4.00,"5,96291234","7,03365528","0,10615364","61,109643","18,60000038"
21/01/2012 5.00,"9,20272368","10,18368293","0,10961019","54,78144315","18,60000038"
21/01/2012 6.00,"21,70121912","26,44854304","0,12213511","41,7879882","18,60000038"
21/01/2012 7.00,"18,7445157","21,33602712","0,14480601","45,1125759","18,60000038"
21/01/2012 8.00,"29,92161456","33,90696824","0,20880295","34,30005495","18,60000038"
21/01/2012 9.00,"48,38061704","68,7023664","0,55971493","20,35803735","18,60000038"
21/01/2012 10.00,"33,12574416","42,43051128","0,4026042","36,2267262","18,60000038"
21/01/2012 11.00,"27,02330936","35,8094656","0,31407352","45,0779427","18,60000038"
21/01/2012 12.00,"19,9296364","27,09460784","0,32213765","55,6379166","18,60000038"
21/01/2012 13.00,"16,12362641","21,45925552","0,19372902","59,88656835","18,60000038"
21/01/2012 14.00,"14,06974071","17,96715195","0,15132651","66,09145725","18,60000038"
21/01/2012 15.00,"15,83809406","20,87479536","0,13191412","66,08048475","18,60000038"
21/01/2012 16.00,"9,11755173","10,5816925","0,07377596","72,46360695","18,60000038"
21/01/2012 17.00,"21,35889464","23,77111208","0,15017433","58,6187259","18,60000038"
21/01/2012 18.00,"44,2241776","50,190478","0,31681826","34,23078855","18,60000038"
21/01/2012 19.00,"82,21288344","140,91466768","0,51716564","6,64749561","18,60000038"
21/01/2012 20.00,"59,57149568","79,63667376","0,54679858","12,10148247","18,60000038"
21/01/2012 21.00,"52,24582064","64,02270816","0,4020415","16,98953771","18,60000038"
21/01/2012 22.00,"54,42544328","67,09167848","0,36708917","15,09749966","18,60000038"
21/01/2012 23.00,"40,0717916","46,92696168","0,29645173","20,4644706","18,60000038"
22/01/2012 0.00,"34,43577008","40,96331896","0,25007774","21,2221317","18,60000038"
22/01/2012 1.00,"22,28040216","24,17722088","0,24135189","36,32386275","16,20000076"
22/01/2012 2.00,"17,82545937","19,2073784","0,18245415","46,094076","16,20000076"
22/01/2012 3.00,,,"0,13073747","55,47067575","16,20000076"
22/01/2012 4.00,"5,44863022","6,47109326",,"66,82717335","16,20000076"
22/01/2012 5.00,"4,44277865","5,64751455","0,10267378","67,8466782","16,20000076"
22/01/2012 6.00,"4,48090393","5,52511214","0,11264851",,"16,20000076"
22/01/2012 7.00,"6,99553","8,08906972","0,15529683","57,1464957","16,20000076"
22/01/2012 8.00,"11,42614068","12,58227546","0,20654751","49,40683335","16,20000076"
22/01/2012 9.00,"14,42746253","17,00009486","0,23848482","46,58482605","16,20000076"
22/01/2012 10.00,"22,81901256","32,78670832","0,33797116","41,3538363","16,20000076"
22/01/2012 11.00,"15,06180103","19,10119548","0,28600983","57,27910335","16,20000076"
22/01/2012 12.00,"9,71781839","12,61307778","0,19343427","65,85325425","16,20000076"
22/01/2012 13.00,"12,96492593","17,22625578","0,24228389","64,41565725","16,20000076"
22/01/2012 14.00,"28,42906912","38,5752692","0,3208876","56,81789925","16,20000076"
22/01/2012 15.00,"15,03179219","18,17547774","0,19108097","70,5850551","16,20000076"
22/01/2012 16.00,"19,93368984","22,90052112","0,26637725","64,65721185","16,20000076"
22/01/2012 17.00,"38,00168832","42,45320672","0,52013056","41,65198905","16,20000076"
22/01/2012 18.00,"66,3666672","88,79735256","0,74640968","12,72145665","16,20000076"
22/01/2012 19.00,"31,76216312","36,30717832","0,31711417","43,51531905","16,20000076"
22/01/2012 20.00,"29,6831308","32,16091072","0,21818936","44,17247205","16,20000076"
22/01/2012 21.00,"51,15561736","60,47873968","0,33439345","21,48313755","16,20000076"
22/01/2012 22.00,"52,45185776","69,49917328","0,37961409","17,76071493","16,20000076"
22/01/2012 23.00,"19,10386463","20,72240896","0,27958719","47,0071476","16,20000076"
23/01/2012 0.00,"13,64468973","14,77983839","0,23875394","52,2102672","16,20000076"
23/01/2012 1.00,"11,65732634","12,71116338","0,21105723","51,9746178","26,70000076"
23/01/2012 2.00,"11,95907244","13,03054194","0,21537122","47,94050835","26,70000076"
23/01/2012 3.00,"11,08138605","12,15022082","0,21603294","45,17001195","26,70000076"
23/01/2012 4.00,"11,23146084","12,88220134","0,21414564","31,6359918","26,70000076"
23/01/2012 5.00,"13,93102702","15,0124829","0,21218495","31,01177625","26,70000076"
23/01/2012 6.00,"30,94929544","48,97861416","0,23912208","12,39288813","26,70000076"
23/01/2012 7.00,"36,20737192","70,29844664","0,34309367","5,87885204","26,70000076"
23/01/2012 8.00,"52,17849912","159,04151752","0,58086784","4,69632377","26,70000076"
23/01/2012 9.00,"54,00526216","151,8181536","0,72072259","7,42711767","26,70000076"
23/01/2012 10.00,"44,77007272","78,77661792","0,66233978","19,52522061","26,70000076"
23/01/2012 11.00,"45,46120336","74,02156952","0,66005988","25,3922403","26,70000076"
23/01/2012 12.00,"45,13186136","77,99921784","0,82856781","28,65600045","26,70000076"
23/01/2012 13.00,"43,8429248","69,48783512","0,53272887","32,2449855","26,70000076"
23/01/2012 14.00,"38,31560048","56,30327584","0,47169918","44,95040235","26,70000076"
23/01/2012 15.00,"17,92847984","22,00803776","0,27814142","66,1387587","26,70000076"
23/01/2012 16.00,"20,24192336","24,68304048","0,3397606","64,7771712","26,70000076"
23/01/2012 17.00,"35,3305096","40,07813944","0,42140497","45,9006408","26,70000076"
23/01/2012 18.00,"71,4989532","111,10370056","0,69638341","11,94268446","26,70000076"
23/01/2012 19.00,"92,34439936","227,1607048","0,98190394","7,37812845","26,70000076"
23/01/2012 20.00,"41,26665776","48,21826912","0,378978","20,16715575","26,70000076"
23/01/2012 21.00,"37,9027232","44,585928","0,37270214","19,6113687","26,70000076"
23/01/2012 22.00,"48,9037976","62,88948488","0,4393949","10,49577281","26,70000076"
23/01/2012 23.00,"30,8739244","35,7891984","0,33395191","24,8102589","26,70000076"
24/01/2012 0.00,"18,53198352","19,84288896","0,27806803","35,3136546","26,70000076"
24/01/2012 1.00,"30,30611776","34,7808096","0,30841162","17,67287708",33
24/01/2012 2.00,"49,8569296","93,28894648","0,3798832","4,53161457",33
24/01/2012 3.00,,,"0,36630513","8,71607321",33
24/01/2012 4.00,"13,55870709","14,83009531",,"25,08562875",33
24/01/2012 5.00,"6,06025226","7,20712722","0,17894866","30,6418035",33
24/01/2012 6.00,"10,79342164","12,57254911","0,20657198",,33
24/01/2012 7.00,"35,52843984","61,06723416","0,28221077","7,73711075",33
24/01/2012 8.00,"49,96482376","112,72735184","0,51934652","7,35616749",33
24/01/2012 9.00,"79,70393792","301,2304376","1,02634054","6,31300793",33
24/01/2012 10.00,"69,20252648","170,04714248","0,77761071","11,22387399",33
24/01/2012 11.00,"56,68294168","90,08866","0,73986587","27,9997053",33
24/01/2012 12.00,"27,0338636","36,23664464","0,39400184","53,00848665",33
24/01/2012 13.00,"21,25669824","28,10299664","0,33750516","63,0836157",33
24/01/2012 14.00,"25,1827608","31,81881568","0,31243203","59,96596935",33
24/01/2012 15.00,"23,2846228","26,5628424","0,27850956","58,45232295",33
24/01/2012 16.00,"25,50317376","28,69231328","0,32596118","55,5864057",33
24/01/2012 17.00,"38,16960016","42,7774628","0,39130603","36,6363795",33
24/01/2012 18.00,"33,45183576","37,98027392","0,36412308","40,7473563",33
24/01/2012 19.00,"33,76980136","38,27370856","0,38368343","36,93541005",33
24/01/2012 20.00,"19,27418368","22,91510968","0,34505436","51,55820145",33
24/01/2012 21.00,"17,85223119","20,45732928","0,34571725","54,9816015",33
24/01/2012 22.00,"11,93311322","13,74874268","0,1987525","57,58908645",33
24/01/2012 23.00,"8,47510443","9,74190194","0,16191403","59,1508722",33
25/01/2012 0.00,"5,07630264","6,20602314","0,16000227","61,62405375",33
25/01/2012 1.00,"3,28848322","4,3594556","0,16147366","62,0506047","10,10000038"
25/01/2012 2.00,"3,92235902","5,79747654","0,15963529","59,21844285","10,10000038"
25/01/2012 3.00,"3,12138206","4,00603005","0,15657134","59,4735435","10,10000038"
25/01/2012 4.00,"3,42232704","4,24029594","0,15007647","58,80962745","10,10000038"
25/01/2012 5.00,"4,09397631","4,92607106","0,14600712","57,4716807","10,10000038"
25/01/2012 6.00,"5,99779295","7,63917994","0,14970833","57,0586359","10,10000038"
25/01/2012 7.00,"8,07681954","10,86297255","0,15059023","61,9771089","10,10000038"
25/01/2012 8.00,"14,50695584","18,31085116","0,19167046","53,14023645","10,10000038"
25/01/2012 9.00,"16,79933294","22,05342864","0,26939227","48,7851714","10,10000038"
25/01/2012 10.00,"14,29119238","18,02470506","0,24610625","51,2929662","10,10000038"
25/01/2012 11.00,"13,40458268","17,56346948","0,20671993","51,0083196","10,10000038"
25/01/2012 12.00,"10,05526536","14,00246317","0,19191511","55,757856","10,10000038"
25/01/2012 13.00,"10,55169704","15,17541398","0,24542123","57,1321317","10,10000038"
25/01/2012 14.00,"12,20242415","16,76907172","0,20027399","57,9092241","10,10000038"
25/01/2012 15.00,"10,85507217","13,39369575","0,18529791","59,57826105","10,10000038"
25/01/2012 16.00,"9,2465276","11,25693059","0,18549363","65,08378275","10,10000038"
25/01/2012 17.00,"10,59063492","12,85950398","0,18588507","67,15235835","10,10000038"
25/01/2012 18.00,"13,06957351","16,49427526","0,20446449","65,35829475","10,10000038"
25/01/2012 19.00,"15,42682669","19,3208556","0,22485665","60,3621165","10,10000038"
25/01/2012 20.00,"14,26037094","18,52728191","0,21414564","60,0175002","10,10000038"
25/01/2012 21.00,"14,66189476","19,27303648","0,20367928","58,7090994","10,10000038"
25/01/2012 22.00,"12,95600454","16,65072274","0,18171903","59,9499096","10,10000038"
25/01/2012 23.00,"6,56480038","7,88479546","0,17218467","64,28642115","10,10000038"
26/01/2012 0.00,"5,18986588","6,26114418","0,16117892","64,4198667","10,10000038"
26/01/2012 1.00,"4,01529178","4,90904853","0,1613758","65,5500342","18,2999897"
26/01/2012 2.00,"3,45639697","4,40971443","0,16073738","66,6920121","18,2999897"
26/01/2012 3.00,,,"0,16198743","66,92684355","18,2999897"
26/01/2012 4.00,"1,54933566","2,39940322",,"68,08992855","18,2999897"
26/01/2012 5.00,"2,09930908","2,92467742","0,15853204","67,75037955","18,2999897"
26/01/2012 6.00,"4,1312909","5,43351395","0,16647268",,"18,2999897"
26/01/2012 7.00,"8,18551674","10,66761778","0,18478298","61,2236772","18,2999897"
26/01/2012 8.00,"11,31175719","14,27158482","0,24902341","57,3128787","18,2999897"
26/01/2012 9.00,"15,23945069","21,112304","0,29324099","53,17826115","18,2999897"
26/01/2012 10.00,"12,13266674","16,25838799","0,30657441","56,5552176","18,2999897"
26/01/2012 11.00,"10,52573973","14,11838008","0,25973442","59,6255625","18,2999897"
26/01/2012 12.00,"10,14854802","13,31911819","0,24929253","60,7464333","18,2999897"
26/01/2012 13.00,"10,2118161","13,80386373","0,23453897","62,63089035","18,2999897"
26/01/2012 14.00,"10,35377445","14,21970652","0,25296927","64,47139755","18,2999897"
26/01/2012 15.00,"11,23551046","14,14269881","0,22071391","65,8498827","18,2999897"
26/01/2012 16.00,"9,40389476","11,88758276","0,21115625","68,7251166","18,2999897"
26/01/2012 17.00,"12,09292391","15,48749827","0,2382891","67,33226745","18,2999897"
26/01/2012 18.00,"14,64405198","17,78719642","0,22608223","64,84980915","18,2999897"
26/01/2012 19.00,"14,00890278","16,53399514","0,23306757","65,36336205","18,2999897"
26/01/2012 20.00,"14,9011873","18,11144103","0,22059159","64,0195101","18,2999897"
26/01/2012 21.00,"18,4727727","23,10560224","0,2511076","60,1433448","18,2999897"
26/01/2012 22.00,"27,3201856","31,08036304","0,2765978","40,96866165","18,2999897"
26/01/2012 23.00,"20,16485064","22,63786968","0,2459117","46,3440894","18,2999897"
27/01/2012 0.00,"14,72111322","16,22191086","0,21774782","50,0715873","18,2999897"
27/01/2012 1.00,"14,67162875","15,88226509","0,21196476","49,8511398","31,20000076"
27/01/2012 2.00,"14,29280802","15,78256194","0,20377831","50,0926944","31,20000076"
27/01/2012 3.00,"14,15329129","15,17784605","0,21909689","48,99718005","31,20000076"
27/01/2012 4.00,"11,16331907","12,15589563","0,19154697","49,36713285","31,20000076"
27/01/2012 5.00,"10,60037082","11,6192718","0,18711065","50,67637155","31,20000076"
27/01/2012 6.00,"17,3760648","18,51998763","0,19451306","41,8335939","31,20000076"
27/01/2012 7.00,"27,17013184","29,66504328","0,20343463","33,31771695","31,20000076"
27/01/2012 8.00,"41,32179984","53,50018824","0,31137771","18,13405724","31,20000076"
27/01/2012 9.00,"39,10569624","58,10283112","0,45201767","27,68212125","31,20000076"
27/01/2012 10.00,"23,43307048","32,63512496","0,37630549","46,3153614","31,20000076"
27/01/2012 11.00,"16,70929113","23,14451144","0,29672084","55,5779469","31,20000076"
27/01/2012 12.00,"14,39907315","19,75291024","0,26118135","60,95253675","31,20000076"
27/01/2012 13.00,"13,00143174","17,09331633","0,21720959","64,42323825","31,20000076"
27/01/2012 14.00,"12,32572712","16,27216969","0,21154769","67,50627135","31,20000076"
27/01/2012 15.00,"12,16835805","15,22810297","0,19269916","69,5571114","31,20000076"
27/01/2012 16.00,"13,68687227","16,9717246","0,24797025","69,35100795","31,20000076"
27/01/2012 17.00,"25,98419472","30,11979336","0,30130395","56,67094755","31,20000076"
27/01/2012 18.00,"64,5804768","85,40496744","0,54486235","18,88326951","31,20000076"
27/01/2012 19.00,"98,16779688","199,9374576","0,76079743","6,13056119","31,20000076"
27/01/2012 20.00,"90,57847616","217,5236512","0,73278151","6,2792226","31,20000076"
27/01/2012 21.00,"67,68806952","134,63650096","0,75329716","6,72013556","31,20000076"
27/01/2012 22.00,"60,79393288","99,51684672","0,66373662","6,64580585","31,20000076"
27/01/2012 23.00,"51,51010216","65,4526356","0,54096542","9,88508735","31,20000076"
28/01/2012 0.00,"44,12276512","52,13429368","0,45535074","15,54938711","31,20000076"
28/01/2012 1.00,"26,42791256","29,04979992","0,36081448","30,4602186","48,5"
28/01/2012 2.00,"17,30225013","20,36979792","0,30314232","42,3902388","48,5"
28/01/2012 3.00,,,"0,29294624","45,83729955","48,5"
28/01/2012 4.00,"14,93931066","16,11409891",,"41,75672655","48,5"
28/01/2012 5.00,"13,608182","14,7660567","0,26576446","41,948466","48,5"
28/01/2012 6.00,"21,17476904","23,00264104","0,25355876",,"48,5"
28/01/2012 7.00,"33,06652952","36,44985176","0,2817203","20,77192005","48,5"
28/01/2012 8.00,"40,20645376","55,155464","0,34260437","16,39996334","48,5"
28/01/2012 9.00,"53,9027216","95,73942304","0,65856518","17,15002947","48,5"
28/01/2012 10.00,"49,70442848","77,9506148","0,74834591","27,9743688","48,5"
28/01/2012 11.00,"36,31119352","52,37507184","0,67030605","46,4488269","48,5"
28/01/2012 12.00,"26,52525248","35,37253536","0,47946857","60,58509765","48,5"
28/01/2012 13.00,"29,24753896","37,6365728","0,45598799","62,69086005","48,5"
28/01/2012 14.00,"37,0582884","49,90188072","0,51966573","57,77913015","48,5"
28/01/2012 15.00,"23,8848952","28,5488368","0,38017795","71,53277985","48,5"
28/01/2012 16.00,"20,01479688","23,69734712","0,45515502","70,47610815","48,5"
28/01/2012 17.00,"28,38121176","32,61080432","0,86665632","57,8365662","48,5"
28/01/2012 18.00,"59,50742456","75,942728","0,63581972","24,59657445","48,5"
28/01/2012 19.00,"111,27545552","288,5336104","1,01533478","7,03435005","48,5"
28/01/2012 20.00,"69,14411488","127,43745768","0,72800268","6,22516409","48,5"
28/01/2012 21.00,"63,9631876","106,03657552","0,90143623","8,97876284","48,5"
28/01/2012 22.00,"60,79638024","94,54214776","0,87697589","8,15014956","48,5"
28/01/2012 23.00,"51,90189008","66,3767052","0,7663603","8,90612289","48,5"
