"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
21/01/2012 16.00,"16,90803014","26,19369256","25,15262032"
21/01/2012 17.00,"20,9223468","31,4302208",
21/01/2012 18.00,"24,94638024","33,88345064","20,51280975"
21/01/2012 19.00,"34,3650452","65,77541944",
21/01/2012 20.00,"31,42146384","60,48244896","19,29179955"
21/01/2012 21.00,"36,52405648","67,9523844",
21/01/2012 22.00,"46,77595192","92,64030048","32,96702957"
21/01/2012 23.00,"22,28768688","29,06519152",
22/01/2012 0.00,"7,47834059","9,35507758","42,49084091"
22/01/2012 1.00,"8,20709366","10,19551821",
22/01/2012 2.00,,,"33,94382095"
22/01/2012 3.00,"5,60421158","6,98420905",
22/01/2012 4.00,"2,37899835","3,93502028","21,73381996"
22/01/2012 5.00,"1,9435633","3,54398378",
22/01/2012 6.00,"2,17004161","3,34554686","17,33819962"
22/01/2012 7.00,"3,24662762","5,22680763",
22/01/2012 8.00,"8,87679651","12,32904062","9,27960968"
22/01/2012 9.00,"8,07795718","11,54048019",
22/01/2012 10.00,"5,31608465","8,45692322","18,07081032"
22/01/2012 11.00,"4,54969004","7,58341073",
22/01/2012 12.00,"3,79043484","6,72611008","18,31501007"
22/01/2012 13.00,"5,30440233","8,84277247",
22/01/2012 14.00,"4,11944606","6,84218951","13,91940975"
22/01/2012 15.00,"3,27258494","6,01601622",
22/01/2012 16.00,"4,04027588","6,58603696","8,05860806"
22/01/2012 17.00,"9,05265845","11,24087935",
22/01/2012 18.00,"17,41549215","26,54062496","14,16361046"
22/01/2012 19.00,"16,28959183","19,79051928",
22/01/2012 20.00,"14,12863414","16,09675134","11,96580982"
22/01/2012 21.00,"19,04431922","22,6069144",
22/01/2012 22.00,"16,0566261","18,24324666","19,29179955"
22/01/2012 23.00,"13,66723986","15,4793933",
23/01/2012 0.00,"9,31482806","11,01650233","37,36262131"
23/01/2012 1.00,"9,67888242","11,24736486",
23/01/2012 2.00,"7,03187138","8,19039425","42,00244141"
23/01/2012 3.00,"3,09607483","4,64446597",
23/01/2012 4.00,"2,74435096","3,7832744","33,45542145"
23/01/2012 5.00,"2,63987163","4,5640549",
23/01/2012 6.00,"5,69765866","8,10803676","31,74603081"
23/01/2012 7.00,"8,72105264","11,36214604",
23/01/2012 8.00,"14,26620827","18,72701708","24,17580986"
23/01/2012 9.00,"12,32069282","17,54352732",
23/01/2012 10.00,"8,58542492","14,29395713","42,49084091"
23/01/2012 11.00,"4,20251099","7,48548956",
23/01/2012 12.00,"5,0545632","9,56843001","21,24542046"
23/01/2012 13.00,"9,22852038","18,39109971",
23/01/2012 14.00,"21,1942332","37,1589552","19,04759979"
23/01/2012 15.00,"22,29093728","32,96389336",
23/01/2012 16.00,"23,46486704","33,99952816","20,51280975"
23/01/2012 17.00,"30,37994008","37,06299192",
23/01/2012 18.00,"31,87961728","34,81469024","24,66422081"
23/01/2012 19.00,"22,45772104","25,62756848",
23/01/2012 20.00,"12,21751939","14,6882383","27,10622025"
23/01/2012 21.00,"17,41094542","24,13863672",
23/01/2012 22.00,"12,21815991","16,1992135","36,8742218"
23/01/2012 23.00,"6,45172278","8,70464577",
24/01/2012 0.00,"0,57236102","2,06932318","36,14162064"
24/01/2012 1.00,"0,14471354","1,39295127",
24/01/2012 2.00,,,"28,57142067"
24/01/2012 3.00,"7,31870198","8,82137337",
24/01/2012 4.00,"4,5412543","5,70539079","22,95482063"
24/01/2012 5.00,"3,21677557","4,54200571",
24/01/2012 6.00,"5,74438221","8,24746171","12,94260979"
24/01/2012 7.00,"16,74384479","25,20214848",
24/01/2012 8.00,"27,12680592","58,96045872","18,31501007"
24/01/2012 9.00,"41,83041096","121,53559168",
24/01/2012 10.00,"23,95351688","53,1305604","24,17580986"
24/01/2012 11.00,"16,10334582","30,82713776",
24/01/2012 12.00,"15,89958207","27,9342244","11,96580982"
24/01/2012 13.00,"13,12472515","25,07180744",
24/01/2012 14.00,"23,53301072","35,53061952","16,11721039"
24/01/2012 15.00,"22,67964688","30,014576",
24/01/2012 16.00,"22,80555208","31,14424296","21,24542046"
24/01/2012 17.00,"24,4123204","33,87243752",
24/01/2012 18.00,"33,57722472","49,2804616","26,12940979"
24/01/2012 19.00,"27,05283064","45,52705264",
24/01/2012 20.00,"14,5653617","24,46935536","38,33943176"
24/01/2012 21.00,"11,56208579","19,3651184",
24/01/2012 22.00,"6,81123232","12,86209666","37,6068306"
24/01/2012 23.00,"1,73265822","4,78194642",
25/01/2012 0.00,"1,34005388","3,49210357","26,86202049"
25/01/2012 1.00,"0,80533058","3,48043081",
25/01/2012 2.00,"0,5944255","2,49019071","14,89620972"
25/01/2012 3.00,"0,1862441","1,64780558",
25/01/2012 4.00,"0,02660739","0,9189072","20,26861954"
25/01/2012 5.00,"0,00973399","0,62514178",
25/01/2012 6.00,,,
25/01/2012 7.00,,,
25/01/2012 8.00,,,
25/01/2012 9.00,,,
25/01/2012 10.00,,,
25/01/2012 11.00,,,
25/01/2012 12.00,,,
25/01/2012 13.00,,,
25/01/2012 14.00,,,
25/01/2012 15.00,,,
25/01/2012 16.00,,,
25/01/2012 17.00,,,
25/01/2012 18.00,,,
25/01/2012 19.00,,,
25/01/2012 20.00,,,
25/01/2012 21.00,,,
25/01/2012 22.00,,,
25/01/2012 23.00,,,
26/01/2012 0.00,,,
26/01/2012 1.00,,,
26/01/2012 2.00,,,
26/01/2012 3.00,,,
26/01/2012 4.00,,,
26/01/2012 5.00,,,
26/01/2012 6.00,,,
26/01/2012 7.00,,,
26/01/2012 8.00,,,
26/01/2012 9.00,,,
26/01/2012 10.00,,,
26/01/2012 11.00,,,
26/01/2012 12.00,,,
26/01/2012 13.00,,,
26/01/2012 14.00,"0,13692597","4,01997235",
26/01/2012 15.00,"2,17458452","8,12813953",
26/01/2012 16.00,"4,77811668","11,69871158","24,90842056"
26/01/2012 17.00,"8,58347659","15,2718763",
26/01/2012 18.00,"13,24219078","21,4720468","15,14041042"
26/01/2012 19.00,"13,44660462","22,27877696",
26/01/2012 20.00,"15,6471388","31,62153552","13,91940975"
26/01/2012 21.00,"10,44981612","20,64264032",
26/01/2012 22.00,"5,55489345","12,19480483","24,17580986"
26/01/2012 23.00,"2,47439377","7,14633135",
27/01/2012 0.00,"1,54122305","4,92201954","14,40781021"
27/01/2012 1.00,"0,7021495","2,78201162",
27/01/2012 2.00,"0,23037114","1,70033395","17,33819962"
27/01/2012 3.00,"0,1434153","1,28141093",
27/01/2012 4.00,"0,02725556","1,37025392","9,27960968"
27/01/2012 5.00,"0,11356324","1,77231502",
27/01/2012 6.00,"1,49904242","3,99079141","11,96580982"
27/01/2012 7.00,"6,53089297","14,86008694",
27/01/2012 8.00,"18,92751514","39,52788496","21,97801971"
27/01/2012 9.00,"14,99950807","44,23264776",
27/01/2012 10.00,,,"18,07081032"
27/01/2012 11.00,,,
27/01/2012 12.00,"13,61467324","18,5383065",
27/01/2012 13.00,"3,34656404","11,50286733",
27/01/2012 14.00,"4,87156377","15,88015806",
27/01/2012 15.00,"0,00778758","5,51538388",
27/01/2012 16.00,"2,72812764","13,67140993","16,36141014"
27/01/2012 17.00,"11,27201627","25,7702228",
27/01/2012 18.00,"22,22344368","41,91884096","15,62880993"
27/01/2012 19.00,"12,79247118","39,416358",
27/01/2012 20.00,"17,90413626","105,40966896","24,42000961"
27/01/2012 21.00,"20,18448688","124,32017112",
27/01/2012 22.00,"14,98587742","87,98027848","36,38582993"
27/01/2012 23.00,"5,36670102","33,8938328",
28/01/2012 0.00,,,"39,07204056"
28/01/2012 1.00,,,
28/01/2012 2.00,,,"30,03663063"
28/01/2012 3.00,,,
28/01/2012 4.00,,,"25,64101982"
28/01/2012 5.00,,,
28/01/2012 6.00,,,"17,33819962"
28/01/2012 7.00,,,
28/01/2012 8.00,"6,496498","68,56714976","16,84980965"
28/01/2012 9.00,"23,12416776","198,7833744",
28/01/2012 10.00,"13,62375524","71,0320428","36,8742218"
28/01/2012 11.00,"13,85802304","29,56712976",
28/01/2012 12.00,"36,5662352","38,9280332","25,88521957"
28/01/2012 13.00,"26,18390312","27,54060096",
28/01/2012 14.00,"28,97433328","30,64232384","20,26861954"
28/01/2012 15.00,"32,21188464","33,54753136",
28/01/2012 16.00,"35,45719872","37,31006056","24,17580986"
28/01/2012 17.00,"42,37485296","45,20084632",
28/01/2012 18.00,"61,80142304","76,9131636","17,09399986"
28/01/2012 19.00,"58,26342","145,70667504",
28/01/2012 20.00,"49,24774728","127,63397304","37,6068306"
28/01/2012 21.00,"51,52876328","143,4738988",
28/01/2012 22.00,"49,89409888","129,91730256","57,87545013"
28/01/2012 23.00,"42,64092688","82,68925824",
29/01/2012 0.00,"35,62203224","45,10941448","58,36384964"
29/01/2012 1.00,"28,802368","36,93588216",
29/01/2012 2.00,"26,29552568","40,22565024","58,11965179"
29/01/2012 3.00,"14,54135654","17,48581169",
29/01/2012 4.00,"11,13054548","13,02421896","49,08423996"
29/01/2012 5.00,"6,10194533","7,06851104",
29/01/2012 6.00,"1,86439311","2,75607152","38,33943176"
29/01/2012 7.00,"3,00392599","3,97522773",
29/01/2012 8.00,"9,50237041","11,62154134","20,02441978"
29/01/2012 9.00,"16,42845848","18,61353032",
29/01/2012 10.00,"26,77704376","30,58720088","14,89620972"
29/01/2012 11.00,"29,84911152","33,84389136",
29/01/2012 12.00,"25,93601232","28,4912856","13,18680954"
29/01/2012 13.00,"26,55314856","29,42705664",
29/01/2012 14.00,"29,32411456","32,04305504","27,35042"
29/01/2012 15.00,"22,80618304","24,99268888",
29/01/2012 16.00,"25,35652336","27,71050128","36,8742218"
29/01/2012 17.00,"30,86533952","33,07478936",
29/01/2012 18.00,"43,79797368","49,05413816","39,80464172"
29/01/2012 19.00,"40,68827776","45,81559256",
29/01/2012 20.00,"38,62725648","47,10999744","53,23564148"
29/01/2012 21.00,"40,86284336","55,9320228",
29/01/2012 22.00,"44,14127328","54,0702128","58,36384964"
29/01/2012 23.00,"32,54283272","37,96178488",
30/01/2012 0.00,"9,6886145","11,0949689","62,75946045"
30/01/2012 1.00,"6,97606393","8,16250964",
30/01/2012 2.00,,,"42,73503113"
30/01/2012 3.00,"10,74962154","12,22268944",
30/01/2012 4.00,"6,6184989","8,01724926","24,90842056"
30/01/2012 5.00,"4,07661726","5,45312916",
30/01/2012 6.00,"4,75994503","5,85000491","23,19902039"
30/01/2012 7.00,"22,36491256","24,72032448",
30/01/2012 8.00,"40,56434192","53,42367","19,29179955"
30/01/2012 9.00,"45,21721304","62,0829268",
30/01/2012 10.00,"34,33973032","38,79899232","24,17580986"
30/01/2012 11.00,"26,85685064","30,38097256",
30/01/2012 12.00,"25,48564072","28,21762104","13,18680954"
30/01/2012 13.00,"21,06509672","23,11726544",
30/01/2012 14.00,"21,84381608","24,42266432","7,57020807"
30/01/2012 15.00,"21,3746304","23,48884352",
30/01/2012 16.00,"27,95290464","31,17083888","10,01220989"
30/01/2012 17.00,"29,871176","33,08647168",
30/01/2012 18.00,"43,75839528","48,54963784","28,81562042"
30/01/2012 19.00,"59,64889344","74,10521952",
30/01/2012 20.00,"59,43474944","74,27060752","36,14162064"
30/01/2012 21.00,"58,84615936","77,89109424",
30/01/2012 22.00,"53,51320896","61,74635744","63,98046112"
30/01/2012 23.00,"33,05224688","35,95990176",
31/01/2012 0.00,"26,80689008","29,11123248","61,29425049"
31/01/2012 1.00,"15,21559849","16,95664657",
31/01/2012 2.00,"8,4400613","10,00810588","47,61904144"
31/01/2012 3.00,"6,15126537","7,45890129",
31/01/2012 4.00,"3,09347834","4,45964822","48,10744095"
31/01/2012 5.00,"1,15835078","2,56930736",
31/01/2012 6.00,"3,36278736","5,02707438","33,45542145"
31/01/2012 7.00,"11,75288045","15,44956228",
31/01/2012 8.00,"31,20343848","47,99064552","18,80340958"
31/01/2012 9.00,"40,5156624","97,38655368",
31/01/2012 10.00,"39,62013896","81,88059696","21,0012207"
31/01/2012 11.00,"41,60068416","62,56605096",
31/01/2012 12.00,"43,4274472","56,1226492","11,47741032"
31/01/2012 13.00,"41,76939904","52,654568",
31/01/2012 14.00,"44,61434032","64,44470568","19,53602028"
31/01/2012 15.00,"19,69650624","21,61277",
31/01/2012 16.00,"13,04945354","14,72974017","30,28083038"
31/01/2012 17.00,"15,46025036","17,01566045",
31/01/2012 18.00,"21,48627208","23,70608496","30,52503014"
31/01/2012 19.00,"23,78803328","25,95245552",
31/01/2012 20.00,"26,81922248","29,05805976","33,45542145"
31/01/2012 21.00,"28,07620952","30,0742304",
31/01/2012 22.00,"18,50181598","20,24641656","32,23442078"
31/01/2012 23.00,"10,38037419","11,66109871",
01/02/2012 0.00,"7,50494607","8,92772454","33,69963074"
01/02/2012 1.00,"4,12658356","5,66648159",
01/02/2012 2.00,,,"23,93161964"
01/02/2012 3.00,"10,12470155","11,61505775",
01/02/2012 4.00,"4,56915994","5,63665248","19,29179955"
01/02/2012 5.00,"2,72682939","4,06471889",
01/02/2012 6.00,"3,27842418","4,5679439","19,53602028"
01/02/2012 7.00,"8,04031754","9,98540853",
01/02/2012 8.00,"6,97087094","8,67740933","15,38461018"
01/02/2012 9.00,"6,59124334","8,33500646",
01/02/2012 10.00,"7,56594652","9,1449679","13,91940975"
01/02/2012 11.00,"6,86055236","8,40115401",
01/02/2012 12.00,"5,59577583","6,93881434","12,45421028"
01/02/2012 13.00,"9,76324178","11,58068764",
01/02/2012 14.00,"9,49069","11,03530876","11,72161007"
01/02/2012 15.00,"6,07079694","7,67290189",
01/02/2012 16.00,"5,68338176","7,2338761","7,08180714"
01/02/2012 17.00,"4,7534557","6,16452126",
01/02/2012 18.00,"6,86314886","8,05291571","4,1514039"
01/02/2012 19.00,"11,0078945","12,45095738",
01/02/2012 20.00,"8,80152107","10,2843612","6,10500622"
01/02/2012 21.00,"5,44003196","6,98420905",
01/02/2012 22.00,"3,51853123","4,78518726","13,67521"
01/02/2012 23.00,"1,60806274","2,62053749",
02/02/2012 0.00,"0,12264906","0,8929671","14,65200996"
02/02/2012 1.00,,,
02/02/2012 2.00,,,"10,7448101"
02/02/2012 3.00,,,
02/02/2012 4.00,"0,44841371","1,2496354","5,37240601"
02/02/2012 5.00,,,
02/02/2012 6.00,,,"4,39560509"
02/02/2012 7.00,"0,88255243","2,08294045",
02/02/2012 8.00,"5,83393646","8,11257776","3,17460299"
02/02/2012 9.00,"15,02092056","18,56424661",
02/02/2012 10.00,"23,6926436","27,40700952","17,33819962"
02/02/2012 11.00,"21,941156","25,62043672",
02/02/2012 12.00,"25,32925824","28,940032","9,76801014"
02/02/2012 13.00,"26,48372384","29,70525264",
02/02/2012 14.00,"39,10942464","45,83507584","15,14041042"
02/02/2012 15.00,"26,38508376","29,57556168",
02/02/2012 16.00,"26,09241392","28,91473624","16,36141014"
02/02/2012 17.00,"42,17564168","47,00625232",
02/02/2012 18.00,"54,09271704","68,36220248","20,75702095"
02/02/2012 19.00,"58,70664072","82,36047072",
02/02/2012 20.00,"61,76962648","96,58894376","43,71184158"
02/02/2012 21.00,"55,69298456","90,41534432",
02/02/2012 22.00,"44,62537256","66,2280472","52,50305176"
02/02/2012 23.00,"37,1574256","46,29806664",
03/02/2012 0.00,"26,56613104","29,52301992","54,70085144"
03/02/2012 1.00,"28,91204032","32,1396684",
03/02/2012 2.00,,,"42,97924042"
03/02/2012 3.00,"21,97297168","23,7832724",
03/02/2012 4.00,"8,29340325","9,7934552","39,56044006"
03/02/2012 5.00,"4,03832946","5,3895781",
03/02/2012 6.00,"4,28362759","5,60617329","27,35042"
03/02/2012 7.00,"6,77489285","8,82980338",
03/02/2012 8.00,"16,70037165","20,86961384","29,05982971"
03/02/2012 9.00,"38,69928152","54,21741768",
03/02/2012 10.00,"41,0146944","52,89840536","21,0012207"
03/02/2012 11.00,"34,05939288","39,94552312",
03/02/2012 12.00,"23,93015224","27,74552912","11,47741032"
03/02/2012 13.00,"31,61226232","36,91834912",
03/02/2012 14.00,"45,93622064","58,14789696","13,91940975"
03/02/2012 15.00,"34,40464272","38,43324584",
03/02/2012 16.00,"38,40728088","43,28781384","20,02441978"
03/02/2012 17.00,"44,0030548","50,70520752",
03/02/2012 18.00,"42,10294744","48,69556168","33,69963074"
03/02/2012 19.00,"40,81676416","49,94193712",
03/02/2012 20.00,"38,6726856","49,17153496","33,69963074"
03/02/2012 21.00,"33,58567576","45,58603784",
03/02/2012 22.00,"21,58489304","25,88825056","44,68864059"
03/02/2012 23.00,"12,78533177","14,89705164",
04/02/2012 0.00,"6,87482926","8,69556759","39,56044006"
04/02/2012 1.00,"4,22587181","6,0815137",
04/02/2012 2.00,"1,66971327","3,30209666","30,52503014"
04/02/2012 3.00,"0,44711738","1,56415175",
04/02/2012 4.00,"0,1051275","0,68156108","18,80340958"
04/02/2012 5.00,"0,41661715","1,67893294",
04/02/2012 6.00,"1,22778698","2,74893785","10,01220989"
04/02/2012 7.00,"6,68209584","9,03926489",
04/02/2012 8.00,"13,3057839","18,27567036","6,34920597"
04/02/2012 9.00,"34,96401744","65,20992632",
04/02/2012 10.00,"28,7621204","38,16153152","3,90720391"
04/02/2012 11.00,"30,5564368","41,20811232",
04/02/2012 12.00,"23,8087976","28,532776","2,44200301"
04/02/2012 13.00,"24,90550168","31,39391192",
04/02/2012 14.00,"33,03278272","42,10887464","8,79120922"
04/02/2012 15.00,"17,31165717","20,17703008",
04/02/2012 16.00,"15,0650457","17,53444914","7,08180714"
04/02/2012 17.00,"17,9644981","20,79957728",
04/02/2012 18.00,"27,32148576","30,9723924","12,45421028"
04/02/2012 19.00,"35,5376748","40,2211188",
04/02/2012 20.00,"37,1723392","51,77326984","21,24542046"
04/02/2012 21.00,"38,1827356","75,43788352",
04/02/2012 22.00,"41,21715608","75,4294516","32,23442078"
04/02/2012 23.00,"33,71741256","48,84794808",
05/02/2012 0.00,"13,98457067","16,52605078","37,6068306"
05/02/2012 1.00,"11,03385373","13,50928762",
05/02/2012 2.00,,,"25,88521957"
05/02/2012 3.00,"10,63670265","12,24214404",
05/02/2012 4.00,"7,24731746","9,08206501","25,88521957"
05/02/2012 5.00,"2,31086041","4,10168167",
05/02/2012 6.00,"1,31214824","2,55828277","16,36141014"
05/02/2012 7.00,"5,7541162","7,14179035",
05/02/2012 8.00,"9,43942354","12,29856142","13,18680954"
05/02/2012 9.00,"15,19937326","17,74520699",
05/02/2012 10.00,"14,78600077","17,3321213","16,36141014"
05/02/2012 11.00,"17,86715244","20,93186856",
05/02/2012 12.00,"21,24096248","24,5076336","22,95482063"
05/02/2012 13.00,"27,09047792","30,34466368",
05/02/2012 14.00,"27,88736128","30,765514","23,44322014"
05/02/2012 15.00,"16,47907294","18,4585436",
05/02/2012 16.00,"14,60300898","16,75756148","24,42000961"
05/02/2012 17.00,"11,04164513","12,96844974",
05/02/2012 18.00,"13,67762584","15,69274382","24,17580986"
05/02/2012 19.00,"26,3591188","29,35506984",
05/02/2012 20.00,"29,39483944","32,82707064","23,68741989"
05/02/2012 21.00,"22,2046296","25,49915856",
05/02/2012 22.00,"15,10787832","17,39178144","35,89743042"
05/02/2012 23.00,"11,12470814","13,168183",
06/02/2012 0.00,"5,65223337","7,82270326","27,10622025"
06/02/2012 1.00,"2,90788241","4,5679439",
06/02/2012 2.00,"0,53861805","1,950001","20,26861954"
06/02/2012 3.00,"0,0525647","0,72371112",
06/02/2012 4.00,,,"21,73381996"
06/02/2012 5.00,,,
06/02/2012 6.00,,,"12,21000957"
06/02/2012 7.00,"3,73267906","5,45961466",
06/02/2012 8.00,"8,13181822","9,89591737","16,84980965"
06/02/2012 9.00,"23,01774584","27,07304048",
06/02/2012 10.00,"22,884728","26,44789296","8,79120922"
06/02/2012 11.00,"13,51149025","15,82049793",
06/02/2012 12.00,"16,02417755","19,02791426","24,17580986"
06/02/2012 13.00,"21,93792472","25,5880092",
06/02/2012 14.00,"34,95428536","42,37471912","32,96702957"
06/02/2012 15.00,"14,99236675","17,16286533",
06/02/2012 16.00,"19,74451656","22,7832964","28,81562042"
06/02/2012 17.00,"13,47256193","15,34710202",
06/02/2012 18.00,"9,48809542","11,40754074","26,86202049"
06/02/2012 19.00,"8,2395403","10,90885482",
06/02/2012 20.00,,,"25,15262032"
06/02/2012 21.00,"4,13826588","4,9336923",
06/02/2012 22.00,"4,11749965","5,84222307","40,04883957"
06/02/2012 23.00,"1,53408364","3,23076376",
07/02/2012 0.00,"0,35237204","1,35404207","29,7924099"
07/02/2012 1.00,"0,00129825","0,35212922",
07/02/2012 2.00,,,"28,81562042"
07/02/2012 3.00,"2,6145644","3,89740933",
07/02/2012 4.00,"0,34004346","1,73081314","23,44322014"
07/02/2012 5.00,"0,07852202","0,88907618",
07/02/2012 6.00,"0,06878611","0,73408754","21,24542046"
07/02/2012 7.00,"1,21805298","3,09782431",
07/02/2012 8.00,"1,93123281","3,52777193","16,60560989"
07/02/2012 9.00,"8,91897714","11,47303822",
07/02/2012 10.00,"7,74245662","9,72666139","26,86202049"
07/02/2012 11.00,"8,91573248","11,32453318",
07/02/2012 12.00,"12,58156993","15,32829559","27,8388195"
07/02/2012 13.00,"13,79248542","16,8152752",
07/02/2012 14.00,"14,96122027","17,60578204","24,66422081"
07/02/2012 15.00,"9,70743432","11,81868193",
07/02/2012 16.00,"11,5237999","13,95609526","26,86202049"
07/02/2012 17.00,"10,79050202","12,79465468",
07/02/2012 18.00,"12,6776116","15,26604087","27,10622025"
07/02/2012 19.00,"14,4913826","16,89698643",
07/02/2012 20.00,"16,05467204","19,0810908","24,17580986"
07/02/2012 21.00,"12,94367596","14,74595393",
07/02/2012 22.00,"9,21943456","11,02233966","30,52503014"
07/02/2012 23.00,"7,2583497","9,25391366",
08/02/2012 0.00,"4,46468061","5,81239205","31,74603081"
08/02/2012 1.00,"1,86179853","3,37083688",
08/02/2012 2.00,"0,7378408","2,00577213","35,65322113"
08/02/2012 3.00,"0,08630768","1,55053258",
08/02/2012 4.00,"0,10188283","1,07908309","28,32722092"
08/02/2012 5.00,"0,05061638","1,13355597",
08/02/2012 6.00,"4,97863768","6,83505584","25,64101982"
08/02/2012 7.00,"6,99747642","8,9783065",
08/02/2012 8.00,"20,024854","22,82090544","28,32722092"
08/02/2012 9.00,"33,9367572","39,38196112",
08/02/2012 10.00,"42,23533432","50,40106568","24,66422081"
08/02/2012 11.00,"34,06652464","38,50326328",
08/02/2012 12.00,"30,75501712","34,86526264","79,12088013"
08/02/2012 13.00,"25,93343112","29,15727344",
08/02/2012 14.00,"23,94248464","26,72998944","40,53723145"
